energy_ev,total_up,Au_p_up,Au_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
-4.30115058,3.30830747,0.38694714,2.55136295,0.02061498,0.03288853,0.09683049,0.54167458
-4.29514757,3.25191884,0.38480912,2.50175954,0.02046722,0.03309927,0.09610588,0.53555700
-4.28914457,3.18447209,0.38138111,2.44374099,0.02024735,0.03325810,0.09504408,0.52745100
-4.28314157,3.10739957,0.37674330,2.37859518,0.01996347,0.03337710,0.09366872,0.51746341
-4.27713857,3.02236946,0.37099948,2.30779165,0.01962590,0.03346915,0.09200908,0.50574056
-4.27113557,2.93122830,0.36427157,2.23293392,0.01924670,0.03354731,0.09009860,0.49246160
-4.26513257,2.83594087,0.35669401,2.15571004,0.01883926,0.03362427,0.08797341,0.47783139
-4.25912956,2.73853009,0.34840805,2.07784330,0.01841776,0.03371187,0.08567085,0.46207307
-4.25312656,2.64101907,0.33955643,2.00104491,0.01799668,0.03382064,0.08322815,0.44542076
-4.24712356,2.54537757,0.33027865,1.92697031,0.01759030,0.03395949,0.08068127,0.42811273
-4.24112056,2.45347429,0.32070685,1.85718018,0.01721224,0.03413547,0.07806398,0.41038515
-4.23511756,2.36703624,0.31096278,1.79310725,0.01687507,0.03435375,0.07540716,0.39246665
-4.22911456,2.28761601,0.30115551,1.73602936,0.01658993,0.03461759,0.07273835,0.37457389
-4.22311156,2.21656699,0.29138023,1.68704895,0.01636630,0.03492858,0.07008163,0.35690804
-4.21710855,2.15502663,0.28171799,1.64707889,0.01621177,0.03528692,0.06745764,0.33965222
-4.21110555,2.10390694,0.27223610,1.61683428,0.01613193,0.03569179,0.06488385,0.32296990
-4.20510255,2.06389168,0.26298941,1.59682946,0.01613032,0.03614178,0.06237497,0.30700410
-4.19909955,2.03543908,0.25402192,1.58737965,0.01620848,0.03663538,0.05994347,0.29187722
-4.19309655,2.01878893,0.24536879,1.58860630,0.01636597,0.03717145,0.05760014,0.27769146
-4.18709355,2.01397317,0.23705851,1.60044524,0.01660053,0.03774961,0.05535466,0.26452959
-4.18109055,2.02082858,0.22911493,1.62265700,0.01690824,0.03837066,0.05321609,0.25245599
-4.17508754,2.03901094,0.22155919,1.65483851,0.01728365,0.03903678,0.05119331,0.24151772
-4.16908454,2.06800971,0.21441118,1.69643563,0.01772002,0.03975170,0.04929526,0.23174574
-4.16308154,2.10716282,0.20769073,1.74675631,0.01820949,0.04052074,0.04753110,0.22315590
-4.15707854,2.15567122,0.20141819,1.80498389,0.01874325,0.04135060,0.04591016,0.21574987
-4.15107554,2.21261315,0.19561457,1.87019079,0.01931171,0.04224920,0.04444173,0.20951594
-4.14507254,2.27695810,0.19030122,1.94135243,0.01990469,0.04322520,0.04313471,0.20442962
-4.13906953,2.34758087,0.18549906,2.01736163,0.02051152,0.04428756,0.04199716,0.20045415
-4.13306653,2.42327588,0.18122751,2.09704377,0.02112123,0.04544498,0.04103571,0.19754096
-4.12706353,2.50277227,0.17750318,2.17917277,0.02172261,0.04670524,0.04025496,0.19563007
-4.12106053,2.58474993,0.17433850,2.26248818,0.02230441,0.04807457,0.03965685,0.19465057
-4.11505753,2.66785682,0.17174026,2.34571336,0.02285541,0.04955709,0.03924011,0.19452124
-4.10905453,2.75072763,0.16970835,2.42757476,0.02336462,0.05115415,0.03899971,0.19515127
-4.10305153,2.83200376,0.16823466,2.50682202,0.02382136,0.05286394,0.03892656,0.19644126
-4.09704852,2.91035432,0.16730230,2.58224868,0.02421547,0.05468102,0.03900726,0.19828449
-4.09104552,2.98449778,0.16688513,2.65271280,0.02453745,0.05659614,0.03922411,0.20056830
-4.08504252,3.05322367,0.16694763,2.71715716,0.02477868,0.05859605,0.03955525,0.20317591
-4.07903952,3.11541369,0.16744519,2.77462801,0.02493157,0.06066359,0.03997506,0.20598822
-4.07303652,3.17006126,0.16832470,2.82429207,0.02498974,0.06277781,0.04045475,0.20888599
-4.06703352,3.21628901,0.16952548,2.86545064,0.02494823,0.06491427,0.04096308,0.21175191
-4.06103052,3.25336326,0.17098042,2.89755058,0.02480361,0.06704553,0.04146726,0.21447280
-4.05502751,3.28070487,0.17261740,2.92019144,0.02455413,0.06914158,0.04193397,0.21694170
-4.04902451,3.29789616,0.17436073,2.93312853,0.02419979,0.07117059,0.04233037,0.21905981
-4.04302151,3.30468345,0.17613275,2.93627178,0.02374240,0.07309951,0.04262523,0.22073827
-4.03701851,3.30097533,0.17785540,2.92968053,0.02318552,0.07489485,0.04278992,0.22189954
-4.03101551,3.28683686,0.17945176,2.91355465,0.02253450,0.07652347,0.04279938,0.22247862
-4.02501251,3.26248007,0.18084748,2.88822240,0.02179627,0.07795333,0.04263293,0.22242375
-4.01900950,3.22825161,0.18197219,2.85412590,0.02097926,0.07915426,0.04227495,0.22169694
-4.01300650,3.18461811,0.18276068,2.81180502,0.02009316,0.08009869,0.04171532,0.22027398
-4.00700350,3.13215037,0.18315406,2.76188052,0.01914870,0.08076234,0.04094968,0.21814427
-4.00100050,3.07150721,0.18310067,2.70503751,0.01815743,0.08112483,0.03997948,0.21531028
-3.99499750,3.00341984,0.18255698,2.64200990,0.01713141,0.08117018,0.03881181,0.21178687
-3.98899450,2.92867760,0.18148829,2.57356673,0.01608297,0.08088731,0.03745900,0.20760036
-3.98299150,2.84811565,0.17986934,2.50050078,0.01502446,0.08027033,0.03593811,0.20278758
-3.97698849,2.76260499,0.17768475,2.42361993,0.01396799,0.07931880,0.03427022,0.19739478
-3.97098549,2.67304499,0.17492947,2.34374121,0.01292527,0.07803781,0.03247967,0.19147661
-3.96498249,2.58035842,0.17160895,2.26168755,0.01190740,0.07643797,0.03059315,0.18509512
-3.95897949,2.48548850,0.16773924,2.17828678,0.01092477,0.07453526,0.02863887,0.17831875
-3.95297649,2.38939774,0.16334700,2.09437228,0.00998698,0.07235077,0.02664568,0.17122151
-3.94697349,2.29306757,0.15846925,2.01078469,0.00910279,0.06991031,0.02464224,0.16388215
-3.94097049,2.19749830,0.15315302,1.92837386,0.00828013,0.06724388,0.02265631,0.15638347
-3.93496748,2.10370840,0.14745476,1.84800005,0.00752618,0.06438511,0.02071409,0.14881160
-3.92896448,2.01273243,0.14143964,1.77053389,0.00684737,0.06137056,0.01883976,0.14125542
-3.92296148,1.92561690,0.13518061,1.69685411,0.00624957,0.05823895,0.01705506,0.13380590
-3.91695848,1.84341344,0.12875727,1.62784272,0.00573813,0.05503039,0.01537904,0.12655546
-3.91095548,1.76716909,0.12225464,1.56437711,0.00531806,0.05178555,0.01382800,0.11959724
-3.90495248,1.69791334,0.11576171,1.50731908,0.00499413,0.04854487,0.01241541,0.11302432
-3.89894947,1.63664225,0.10936993,1.45750081,0.00477099,0.04534775,0.01115203,0.10692885
-3.89294647,1.58429973,0.10317161,1.41570812,0.00465325,0.04223181,0.01004611,0.10140103
-3.88694347,1.54175678,0.09725819,1.38266156,0.00464557,0.03923219,0.00910358,0.09652800
-3.88094047,1.50978920,0.09171863,1.35899618,0.00475267,0.03638101,0.00832830,0.09239266
-3.87493747,1.48905484,0.08663766,1.34524061,0.00497939,0.03370680,0.00772239,0.08907227
-3.86893447,1.48007129,0.08209421,1.34179680,0.00533055,0.03123413,0.00728646,0.08663711
-3.86293147,1.48319509,0.07815984,1.34892105,0.00581098,0.02898329,0.00701992,0.08514902
-3.85692846,1.49860358,0.07489737,1.36670770,0.00642531,0.02697013,0.00692116,0.08465996
-3.85092546,1.52628020,0.07235957,1.39507619,0.00717790,0.02520594,0.00698779,0.08521056
-3.84492246,1.56600432,0.07058808,1.43376236,0.00807255,0.02369747,0.00721678,0.08682890
-3.83891946,1.61734614,0.06961251,1.48231470,0.00911238,0.02244704,0.00760465,0.08952927
-3.83291646,1.67966725,0.06944973,1.54009585,0.01029955,0.02145274,0.00814751,0.09331133
-3.82691346,1.75212707,0.07010347,1.60628971,0.01163502,0.02070865,0.00884117,0.09815939
-3.82091046,1.83369523,0.07156407,1.67991387,0.01311835,0.02020520,0.00968126,0.10404217
-3.81490745,1.92316954,0.07380856,1.75983731,0.01474742,0.01992949,0.01066326,0.11091285
-3.80890445,2.01919925,0.07680100,1.84480263,0.01651829,0.01986574,0.01178262,0.11870957
-3.80290145,2.12031265,0.08049306,1.93345214,0.01842499,0.01999571,0.01303489,0.12735643
-3.79689845,2.22494831,0.08482487,2.02435685,0.02045943,0.02029912,0.01441584,0.13676489
-3.79089545,2.33148876,0.08972617,2.11604735,0.02261131,0.02075417,0.01592166,0.14683566
-3.78489245,2.43829546,0.09511767,2.20704545,0.02486817,0.02133794,0.01754916,0.15746093
-3.77888944,2.54374397,0.10091254,2.29589547,0.02721535,0.02202689,0.01929599,0.16852700
-3.77288644,2.64625796,0.10701824,2.38119400,0.02963622,0.02279728,0.02116091,0.17991714
-3.76688344,2.74434103,0.11333831,2.46161738,0.03211228,0.02362559,0.02314403,0.19151462
-3.76088044,2.83660535,0.11977431,2.53594581,0.03462343,0.02448893,0.02524704,0.20320573
-3.75487744,2.92179625,0.12622781,2.60308365,0.03714828,0.02536537,0.02747337,0.21488272
-3.74887444,2.99881213,0.13260228,2.66207540,0.03966449,0.02623432,0.02982837,0.22644651
-3.74287144,3.06671935,0.13880492,2.71211715,0.04214908,0.02707675,0.03231932,0.23780905
-3.73686843,3.12476193,0.14474833,2.75256359,0.04457892,0.02787548,0.03495539,0.24889513
-3.73086543,3.17236600,0.15035195,2.78293070,0.04693102,0.02861532,0.03774744,0.25964369
-3.72486243,3.20913955,0.15554337,2.80289460,0.04918300,0.02928328,0.04070774,0.27000843
-3.71885943,3.23486772,0.16025924,2.81228709,0.05131345,0.02986860,0.04384950,0.27995774
-3.71285643,3.24950440,0.16444597,2.81108846,0.05330223,0.03036280,0.04718634,0.28947399
-3.70685343,3.25316073,0.16806016,2.79941827,0.05513082,0.03075973,0.05073154,0.29855212
-3.70085043,3.24609153,0.17106875,2.77752479,0.05678259,0.03105546,0.05449728,0.30719767
-3.69484742,3.22868002,0.17344888,2.74577362,0.05824296,0.03124825,0.05849374,0.31542439
-3.68884442,3.20142206,0.17518762,2.70463614,0.05949961,0.03133838,0.06272825,0.32325147
-3.68284142,3.16491010,0.17628143,2.65467808,0.06054255,0.03132807,0.06720429,0.33070066
-3.67683842,3.11981768,0.17673560,2.59654853,0.06136418,0.03122130,0.07192072,0.33779328
-3.67083542,3.06688473,0.17656352,2.53096958,0.06195934,0.03102360,0.07687090,0.34454753
-3.66483242,3.00690397,0.17578596,2.45872645,0.06232525,0.03074194,0.08204210,0.35097598
-3.65882941,2.94070851,0.17443032,2.38065822,0.06246145,0.03038450,0.08741498,0.35708357
-3.65282641,2.86916068,0.17252999,2.29764884,0.06236975,0.02996052,0.09296328,0.36286617
-3.64682341,2.79314196,0.17012365,2.21061818,0.06205412,0.02948017,0.09865371,0.36830973
-3.64082041,2.71354387,0.16725476,2.12051304,0.06152061,0.02895438,0.10444616,0.37339013
-3.63481741,2.63125956,0.16397109,2.02829775,0.06077724,0.02839471,0.11029397,0.37807364
-3.62881441,2.54717593,0.16032435,1.93494428,0.05983387,0.02781330,0.11614461,0.38231808
-3.62281141,2.46216610,0.15636988,1.84142175,0.05870215,0.02722278,0.12194042,0.38607451
-3.61680840,2.37708207,0.15216647,1.74868536,0.05739538,0.02663621,0.12761961,0.38928933
-3.61080540,2.29274746,0.14777614,1.65766484,0.05592843,0.02606706,0.13311741,0.39190686
-3.60480240,2.20995039,0.14326409,1.56925262,0.05431759,0.02552925,0.13836731,0.39387203
-3.59879940,2.12943654,0.13869852,1.48429200,0.05258046,0.02503713,0.14330239,0.39513328
-3.59279640,2.05190254,0.13415059,1.40356570,0.05073578,0.02460555,0.14785673,0.39564532
-3.58679340,1.97798992,0.12969425,1.32778509,0.04880323,0.02424990,0.15196676,0.39537195
-3.58079040,1.90827980,0.12540607,1.25758066,0.04680323,0.02398615,0.15557268,0.39428847
-3.57478739,1.84328862,0.12136502,1.19349394,0.04475665,0.02383094,0.15861973,0.39238393
-3.56878439,1.78346520,0.11765215,1.13597144,0.04268451,0.02380156,0.16105945,0.38966297
-3.56278139,1.72918922,0.11435017,1.08536069,0.04060765,0.02391604,0.16285084,0.38614725
-3.55677839,1.68077144,0.11154291,1.04190878,0.03854639,0.02419307,0.16396135,0.38187651
-3.55077539,1.63845560,0.10931467,1.00576339,0.03652009,0.02465194,0.16436775,0.37690912
-3.54477239,1.60242217,0.10774940,0.97697651,0.03454686,0.02531250,0.16405687,0.37132226
-3.53876938,1.57279372,0.10692978,0.95551054,0.03264310,0.02619487,0.16302610,0.36521162
-3.53276638,1.54964185,0.10693610,0.94124679,0.03082327,0.02731928,0.16128378,0.35869063
-3.52676338,1.53299535,0.10784503,0.93399605,0.02909955,0.02870571,0.15884930,0.35188931
-3.52076038,1.52284932,0.10972834,0.93351076,0.02748166,0.03037352,0.15575298,0.34495270
-3.51475738,1.51917472,0.11265143,0.93949850,0.02597676,0.03234096,0.15203582,0.33803880
-3.50875438,1.52192810,0.11667191,0.95163616,0.02458937,0.03462468,0.14774884,0.33131620
-3.50275138,1.53106085,0.12183823,0.96958435,0.02332154,0.03723913,0.14295229,0.32496129
-3.49674837,1.54652754,0.12818829,0.99300142,0.02217297,0.04019602,0.13771461,0.31915516
-3.49074537,1.56829300,0.13574833,1.02155645,0.02114133,0.04350367,0.13211107,0.31408017
-3.48474237,1.59633752,0.14453202,1.05494079,0.02022263,0.04716649,0.12622237,0.30991637
-3.47873937,1.63066005,0.15453983,1.09287753,0.01941167,0.05118443,0.12013290,0.30683773
-3.47273637,1.67127891,0.16575884,1.13512846,0.01870259,0.05555257,0.11392902,0.30500838
-3.46673337,1.71822994,0.17816290,1.18149813,0.01808937,0.06026076,0.10769714,0.30457885
-3.46073037,1.77156211,0.19171327,1.23183475,0.01756639,0.06529348,0.10152192,0.30568260
-3.45472736,1.83133038,0.20635968,1.28602787,0.01712897,0.07062977,0.09548441,0.30843274
-3.44872436,1.89758624,0.22204177,1.34400263,0.01677381,0.07624337,0.08966029,0.31291928
-3.44272136,1.97036603,0.23869085,1.40571099,0.01649941,0.08210302,0.08411839,0.31920676
-3.43671836,2.04967747,0.25623186,1.47111996,0.01630635,0.08817290,0.07891923,0.32733258
-3.43071536,2.13548487,0.27458545,1.54019760,0.01619743,0.09441325,0.07411398,0.33730587
-3.42471236,2.22769356,0.29366985,1.61289696,0.01617773,0.10078106,0.06974363,0.34910702
-3.41870935,2.32613406,0.31340267,1.68913909,0.01625448,0.10723089,0.06583839,0.36268779
-3.41270635,2.43054675,0.33370214,1.76879554,0.01643677,0.11371572,0.06241752,0.37797206
-3.40670335,2.54056755,0.35448782,1.85167142,0.01673515,0.12018773,0.05948936,0.39485694
-3.40070035,2.65571536,0.37568070,1.93748973,0.01716110,0.12659916,0.05705168,0.41321435
-3.39469735,2.77538170,0.39720245,2.02587796,0.01772636,0.13290295,0.05509223,0.43289280
-3.38869435,2.89882338,0.41897398,2.11635745,0.01844218,0.13905336,0.05358959,0.45371934
-3.38269135,3.02515839,0.44091322,2.20833659,0.01931851,0.14500639,0.05251410,0.47550159
-3.37668834,3.15336565,0.46293231,2.30110797,0.02036319,0.15072001,0.05182899,0.49802968
-3.37068534,3.28228893,0.48493441,2.39385020,0.02158114,0.15615433,0.05149157,0.52107816
-3.36468234,3.41064505,0.50681026,2.48563445,0.02297356,0.16127154,0.05145452,0.54440781
-3.35867934,3.53703667,0.52843487,2.57543576,0.02453729,0.16603577,0.05166711,0.56776737
-3.35267634,3.65996948,0.54966461,2.66214898,0.02626428,0.17041286,0.05207652,0.59089530
-3.34667334,3.77787387,0.57033511,2.74460889,0.02814118,0.17437014,0.05262901,0.61352163
-3.34067034,3.88913063,0.59026008,2.82161407,0.03014918,0.17787618,0.05327116,0.63537002
-3.33466733,3.99210037,0.60923157,2.89195376,0.03226400,0.18090073,0.05395088,0.65616015
-3.32866433,4.08515612,0.62702166,2.95443688,0.03445622,0.18341468,0.05461846,0.67561060
-3.32266133,4.16671830,0.64338584,3.00792230,0.03669167,0.18539026,0.05522745,0.69344226
-3.31665833,4.23529129,0.65806797,3.05134937,0.03893222,0.18680145,0.05573545,0.70938238
-3.31065533,4.28950065,0.67080690,3.08376764,0.04113663,0.18762461,0.05610480,0.72316920
-3.30465233,4.32812971,0.68134436,3.10436477,0.04326167,0.18783926,0.05630312,0.73455722
-3.29864932,4.35015464,0.68943399,3.11249170,0.04526337,0.18742914,0.05630375,0.74332290
-3.29264632,4.35477656,0.69485100,3.10768410,0.04709828,0.18638336,0.05608606,0.74927063
-3.28664332,4.34144961,0.69740207,3.08967938,0.04872490,0.18469766,0.05563564,0.75223887
-3.28064032,4.30990385,0.69693500,3.05842860,0.05010495,0.18237566,0.05494429,0.75210593
-3.27463732,4.26016189,0.69334755,3.01410287,0.05120469,0.17943005,0.05401002,0.74879543
-3.26863432,4.19254854,0.68659504,2.95709387,0.05199604,0.17588370,0.05283676,0.74228086
-3.26263132,4.10769276,0.67669621,2.88800857,0.05245751,0.17177048,0.05143404,0.73258904
-3.25662831,4.00652164,0.66373712,2.80765815,0.05257495,0.16713578,0.04981659,0.71980232
-3.25062531,3.89024623,0.64787259,2.71704154,0.05234201,0.16203678,0.04800373,0.70405919
-3.24462231,3.76033962,0.62932530,2.61732417,0.05176035,0.15654219,0.04601875,0.68555318
-3.23861931,3.61850771,0.60838228,2.50981240,0.05083951,0.15073169,0.04388825,0.66453011
-3.23261631,3.46665352,0.58538910,2.39592477,0.04959656,0.14469488,0.04164131,0.64128356
-3.22661331,3.30683613,0.56074174,2.27716068,0.04805549,0.13852984,0.03930881,0.61614876
-3.22061031,3.14122557,0.53487670,2.15506770,0.04624629,0.13234131,0.03692259,0.58949514
-3.21460730,2.97205490,0.50825947,2.03120840,0.04420398,0.12623850,0.03451470,0.56171760
-3.20860430,2.80157124,0.48137201,1.90712766,0.04196738,0.12033269,0.03211673,0.53322703
-3.20260130,2.63198692,0.45469953,1.78432140,0.03957787,0.11473457,0.02975913,0.50444030
-3.19659830,2.46543239,0.42871725,1.66420753,0.03707807,0.10955146,0.02747060,0.47577003
-3.19059530,2.30391216,0.40387744,1.54809978,0.03451063,0.10488449,0.02527768,0.44761463
-3.18459230,2.14926481,0.38059720,1.43718490,0.03191701,0.10082581,0.02320425,0.42034878
-3.17858929,2.00312816,0.35924743,1.33250387,0.02933640,0.09745594,0.02127130,0.39431480
-3.17258629,1.86691026,0.34014325,1.23493700,0.02680483,0.09484126,0.01949669,0.36981501
-3.16658329,1.74176677,0.32353615,1.14519343,0.02435441,0.09303187,0.01789500,0.34710547
-3.16058029,1.62858495,0.30960809,1.06380471,0.02201280,0.09205967,0.01647754,0.32639104
-3.15457729,1.52797452,0.29846759,0.99112260,0.01980286,0.09193702,0.01525231,0.30782201
-3.14857429,1.44026512,0.29014796,0.92732068,0.01774247,0.09265572,0.01422414,0.29149233
-3.14257129,1.36551044,0.28460766,0.87239965,0.01584456,0.09418661,0.01339478,0.27743932
-3.13656828,1.30349831,0.28173266,0.82619597,0.01411727,0.09647967,0.01276306,0.26564498
-3.13056528,1.25376658,0.28134085,0.78839346,0.01256428,0.09946480,0.01232509,0.25603867
-3.12456228,1.21562416,0.28318818,0.75853751,0.01118521,0.10305308,0.01207445,0.24850113
-3.11855928,1.18817654,0.28697649,0.73605149,0.00997612,0.10713871,0.01200240,0.24286968
-3.11255628,1.17035517,0.29236279,0.72025501,0.00893003,0.11160147,0.01209804,0.23894441
-3.10655328,1.16094994,0.29896957,0.71038360,0.00803752,0.11630968,0.01234861,0.23649515
-3.10055028,1.15864402,0.30639611,0.70560933,0.00728724,0.12112362,0.01273958,0.23526914
-3.09454727,1.16205019,0.31423021,0.70506215,0.00666652,0.12589926,0.01325497,0.23499901
-3.08854427,1.16974776,0.32206020,0.70785123,0.00616183,0.13049227,0.01387749,0.23541097
-3.08254127,1.18031929,0.32948674,0.71308611,0.00575924,0.13476205,0.01458884,0.23623295
-3.07653827,1.19238621,0.33613403,0.71989716,0.00544488,0.13857578,0.01536990,0.23720244
-3.07053527,1.20464236,0.34166026,0.72745486,0.00520521,0.14181223,0.01620105,0.23807382
-3.06453227,1.21588476,0.34576668,0.73498759,0.00502737,0.14436530,0.01706248,0.23862503
-3.05852926,1.22504082,0.34820522,0.74179745,0.00489939,0.14614699,0.01793448,0.23866327
-3.05252626,1.23119120,0.34878434,0.74727390,0.00481038,0.14708990,0.01879780,0.23802973
-3.04652326,1.23358794,0.34737285,0.75090482,0.00475060,0.14714893,0.01963408,0.23660310
-3.04052026,1.23166742,0.34390176,0.75228484,0.00471163,0.14630234,0.02042618,0.23430184
-3.03451726,1.22505779,0.33836392,0.75112070,0.00468634,0.14455192,0.02115860,0.23108517
-3.02851426,1.21358097,0.33081176,0.74723372,0.00466894,0.14192244,0.02181789,0.22695282
-3.02251126,1.19724922,0.32135303,0.74055924,0.00465493,0.13846036,0.02239297,0.22194343
-3.01650825,1.17625652,0.31014492,0.73114316,0.00464109,0.13423181,0.02287548,0.21613199
-3.01050525,1.15096529,0.29738686,0.71913577,0.00462538,0.12932000,0.02326004,0.20962609
-3.00450225,1.12188877,0.28331213,0.70478305,0.00460689,0.12382218,0.02354445,0.20256145
-2.99849925,1.08966995,0.26817899,0.68841569,0.00458570,0.11784629,0.02372976,0.19509666
-2.99249625,1.05505754,0.25226133,0.67043621,0.00456282,0.11150735,0.02382031,0.18740749
-2.98649325,1.01887974,0.23583949,0.65130451,0.00454002,0.10492386,0.02382360,0.17968089
-2.98049025,0.98201673,0.21919153,0.63152211,0.00451969,0.09821430,0.02375006,0.17210880
-2.97448724,0.94537240,0.20258509,0.61161570,0.00450475,0.09149381,0.02361270,0.16488204
-2.96848424,0.90984621,0.18627039,0.59212015,0.00449843,0.08487121,0.02342669,0.15818447
-2.96248124,0.87630580,0.17047424,0.57356157,0.00450414,0.07844643,0.02320877,0.15218738
-2.95647824,0.84556097,0.15539541,0.55644068,0.00452530,0.07230839,0.02297667,0.14704443
-2.95047524,0.81833971,0.14120129,0.54121700,0.00456520,0.06653340,0.02274838,0.14288714
-2.94447224,0.79526673,0.12802594,0.52829425,0.00462679,0.06118410,0.02254144,0.13982106
-2.93846923,0.77684514,0.11596930,0.51800723,0.00471261,0.05630881,0.02237222,0.13792262
-2.93246623,0.76344157,0.10509764,0.51061077,0.00482459,0.05194148,0.02225526,0.13723690
-2.92646323,0.75527531,0.09544498,0.50627087,0.00496395,0.04810203,0.02220255,0.13777611
-2.92046023,0.75241169,0.08701544,0.50505857,0.00513117,0.04479707,0.02222305,0.13951907
-2.91445723,0.75476004,0.07978619,0.50694664,0.00532586,0.04202098,0.02232224,0.14241157
-2.90845423,0.76207648,0.07371100,0.51180945,0.00554678,0.03975731,0.02250181,0.14636767
-2.90245123,0.77397150,0.06872412,0.51942603,0.00579188,0.03798037,0.02275951,0.15127194
-2.89644822,0.78992239,0.06474437,0.52948650,0.00605830,0.03665697,0.02308924,0.15698265
-2.89044522,0.80929024,0.06167934,0.54160160,0.00634254,0.03574837,0.02348115,0.16333579
-2.88444222,0.83134130,0.05942952,0.55531531,0.00664055,0.03521219,0.02392210,0.17014992
-2.87843922,0.85527200,0.05789234,0.57012012,0.00694791,0.03500443,0.02439611,0.17723175
-2.87243622,0.88023702,0.05696597,0.58547451,0.00726007,0.03508145,0.02488506,0.18438218
-2.86643322,0.90537957,0.05655290,0.60082211,0.00757251,0.03540185,0.02536942,0.19140287
-2.86043022,0.92986277,0.05656313,0.61561185,0.00788103,0.03592826,0.02582910,0.19810287
-2.85442721,0.95290117,0.05691705,0.62931829,0.00818196,0.03662902,0.02624436,0.20430533
-2.84842421,0.97379102,0.05754789,0.64146148,0.00847234,0.03747964,0.02659667,0.20985390
-2.84242121,0.99193829,0.05840369,0.65162536,0.00875019,0.03846399,0.02686957,0.21461859
-2.83641821,1.00688321,0.05944883,0.65947413,0.00901457,0.03957529,0.02704949,0.21850099
-2.83041521,1.01832018,0.06066506,0.66476573,0.00926578,0.04081679,0.02712641,0.22143842
-2.82441221,1.02611236,0.06205191,0.66736193,0.00950533,0.04220202,0.02709443,0.22340700
-2.81840920,1.03030008,0.06362665,0.66723459,0.00973597,0.04375480,0.02695215,0.22442343
-2.81240620,1.03110271,0.06542359,0.66446771,0.00996159,0.04550876,0.02670299,0.22454539
-2.80640320,1.02891380,0.06749284,0.65925539,0.01018707,0.04750654,0.02635514,0.22387041
-2.80040020,1.02428964,0.06989848,0.65189546,0.01041810,0.04979859,0.02592155,0.22253352
-2.79439720,1.01793163,0.07271618,0.64277944,0.01066085,0.05244153,0.02541960,0.22070334
-2.78839420,1.01066308,0.07603037,0.63237894,0.01092172,0.05549625,0.02487066,0.21857714
-2.78239120,1.00340141,0.07993083,0.62122924,0.01120697,0.05902568,0.02429959,0.21637480
-2.77638819,0.99712676,0.08450904,0.60991079,0.01152239,0.06309228,0.02373396,0.21433192
-2.77038519,0.99284831,0.08985420,0.59902921,0.01187292,0.06775541,0.02320339,0.21269247
-2.76438219,0.99156944,0.09604906,0.58919475,0.01226237,0.07306863,0.02273867,0.21170105
-2.75837919,0.99425318,0.10316576,0.58100195,0.01269309,0.07907692,0.02237094,0.21159524
-2.75237619,1.00178913,0.11126180,0.57501010,0.01316581,0.08581410,0.02213084,0.21259807
-2.74637319,1.01496303,0.12037621,0.57172549,0.01367944,0.09330046,0.02204771,0.21491118
-2.74037019,1.03443001,0.13052628,0.57158561,0.01423104,0.10154068,0.02214880,0.21870855
-2.73436718,1.06069237,0.14170470,0.57494616,0.01481589,0.11052221,0.02245859,0.22413131
-2.72836418,1.09408271,0.15387764,0.58207086,0.01542755,0.12021422,0.02299818,0.23128363
-2.72236118,1.13475266,0.16698356,0.59312454,0.01605816,0.13056709,0.02378480,0.24022982
-2.71635818,1.18266774,0.18093307,0.60816944,0.01669872,0.14151263,0.02483142,0.25099281
-2.71035518,1.23760830,0.19560982,0.62716476,0.01733953,0.15296509,0.02614646,0.26355401
-2.70435218,1.29917642,0.21087257,0.64996934,0.01797057,0.16482278,0.02773367,0.27785445
-2.69834917,1.36680861,0.22655830,0.67634730,0.01858206,0.17697054,0.02959213,0.29379731
-2.69234617,1.43979364,0.24248640,0.70597625,0.01916494,0.18928289,0.03171633,0.31125166
-2.68634317,1.51729506,0.25846380,0.73845796,0.01971140,0.20162770,0.03409641,0.33005720
-2.68034017,1.59837753,0.27429095,0.77333085,0.02021530,0.21387050,0.03671850,0.35003000
-2.67433717,1.68203610,0.28976837,0.81008411,0.02067263,0.22587902,0.03956511,0.37096879
-2.66833417,1.76722738,0.30470351,0.84817285,0.02108181,0.23752797,0.04261567,0.39266177
-2.66233117,1.85290163,0.31891779,0.88703383,0.02144395,0.24870376,0.04584704,0.41489355
-2.65632816,1.93803439,0.33225329,0.92610140,0.02176296,0.25930908,0.04923406,0.43745185
-2.65032516,2.02165667,0.34457899,0.96482295,0.02204555,0.26926688,0.05275015,0.46013386
-2.64432216,2.10288247,0.35579609,1.00267354,0.02230109,0.27852385,0.05636782,0.48275184
-2.63831916,2.18093238,0.36584224,1.03916909,0.02254138,0.28705291,0.06005912,0.50513766
-2.63231616,2.25515254,0.37469430,1.07387781,0.02278025,0.29485474,0.06379606,0.52714619
-2.62631316,2.32502780,0.38236960,1.10642935,0.02303311,0.30195810,0.06755088,0.54865720
-2.62031016,2.39018871,0.38892540,1.13652139,0.02331630,0.30841892,0.07129621,0.56957585
-2.61430715,2.45041187,0.39445661,1.16392350,0.02364653,0.31431809,0.07500515,0.58983153
-2.60830415,2.50561360,0.39909179,1.18847797,0.02404011,0.31975799,0.07865122,0.60937529
-2.60230115,2.55583729,0.40298744,1.21009784,0.02451228,0.32485789,0.08220820,0.62817595
