energy_ev,total_up,Os_p_up,Os_d_up,S_s_up,S_p_up,Sn_p_up,Sn_d_up
-4.30115058,0.73084924,0.29444698,0.24697994,0.03140770,0.36539123,0.04918780,0.00027758
-4.29514757,0.71089229,0.28025131,0.24510777,0.03117637,0.35352203,0.04654230,0.00026615
-4.28914457,0.69445249,0.26714468,0.24467854,0.03111008,0.34316359,0.04422164,0.00025641
-4.28314157,0.68204870,0.25533865,0.24586287,0.03122548,0.33454176,0.04229996,0.00024865
-4.27713857,0.67409797,0.24499837,0.24880033,0.03153482,0.32782759,0.04084678,0.00024314
-4.27113557,0.67091575,0.23624211,0.25359968,0.03204603,0.32313800,0.03992645,0.00024012
-4.26513257,0.67272007,0.22914279,0.26034025,0.03276302,0.32053865,0.03959775,0.00023977
-4.25912956,0.67963888,0.22373088,0.26907421,0.03368615,0.32004863,0.03991348,0.00024223
-4.25312656,0.69171967,0.21999853,0.27982944,0.03481272,0.32164670,0.04092009,0.00024759
-4.24712356,0.70894068,0.21790468,0.29261271,0.03613767,0.32527836,0.04265727,0.00025592
-4.24112056,0.73122244,0.21738064,0.30741279,0.03765415,0.33086351,0.04515743,0.00026722
-4.23511756,0.75843886,0.21833581,0.32420312,0.03935416,0.33830392,0.04844507,0.00028146
-4.22911456,0.79042695,0.22066334,0.34294386,0.04122906,0.34749026,0.05253607,0.00029858
-4.22311156,0.82699445,0.22424530,0.36358302,0.04327001,0.35830807,0.05743677,0.00031847
-4.21710855,0.86792473,0.22895710,0.38605651,0.04546818,0.37064239,0.06314301,0.00034099
-4.21110555,0.91297875,0.23467121,0.41028699,0.04781487,0.38438075,0.06963906,0.00036596
-4.20510255,0.96189388,0.24125972,0.43618173,0.05030139,0.39941445,0.07689665,0.00039314
-4.19909955,1.01437981,0.24859609,0.46362932,0.05291877,0.41563799,0.08487390,0.00042229
-4.19309655,1.07011202,0.25655583,0.49249577,0.05565730,0.43294693,0.09351460,0.00045310
-4.18709355,1.12872329,0.26501642,0.52262002,0.05850595,0.45123416,0.10274755,0.00048526
-4.18109055,1.18979432,0.27385646,0.55380954,0.06145172,0.47038528,0.11248637,0.00051838
-4.17508754,1.25284423,0.28295447,0.58583615,0.06447888,0.49027310,0.12262964,0.00055206
-4.16908454,1.31732216,0.29218737,0.61843280,0.06756830,0.51075211,0.13306155,0.00058589
-4.16308154,1.38260092,0.30142897,0.65129151,0.07069686,0.53165326,0.14365306,0.00061939
-4.15707854,1.44797375,0.31054870,0.68406306,0.07383701,0.55277961,0.15426363,0.00065211
-4.15107554,1.51265497,0.31941084,0.71635862,0.07695648,0.57390330,0.16474349,0.00068354
-4.14507254,1.57578525,0.32787428,0.74775365,0.08001834,0.59476432,0.17493646,0.00071321
-4.13906953,1.63644178,0.33579314,0.77779404,0.08298123,0.61507134,0.18468320,0.00074063
-4.13306653,1.69365354,0.34301811,0.80600466,0.08580003,0.63450480,0.19382488,0.00076533
-4.12706353,1.74642127,0.34939866,0.83189987,0.08842670,0.65272229,0.20220708,0.00078688
-4.12106053,1.79374171,0.35478604,0.85499593,0.09081144,0.66936609,0.20968391,0.00080488
-4.11505753,1.83463517,0.35903689,0.87482469,0.09290413,0.68407268,0.21612202,0.00081898
-4.10905453,1.86817532,0.36201729,0.89094800,0.09465592,0.69648376,0.22140453,0.00082888
-4.10305153,1.89351987,0.36360723,0.90297236,0.09602087,0.70625835,0.22543464,0.00083438
-4.09704852,1.90994068,0.36370491,0.91056288,0.09695769,0.71308523,0.22813873,0.00083533
-4.09104552,1.91685185,0.36223104,0.91345616,0.09743144,0.71669533,0.22946896,0.00083167
-4.08504252,1.91383428,0.35913247,0.91147113,0.09741494,0.71687314,0.22940510,0.00082342
-4.07903952,1.90065553,0.35438532,0.90451753,0.09689013,0.71346677,0.22795560,0.00081070
-4.07303652,1.87728373,0.34799712,0.89260148,0.09584904,0.70639590,0.22515785,0.00079371
-4.06703352,1.84389483,0.34000798,0.87582780,0.09429436,0.69565735,0.22107760,0.00077272
-4.06103052,1.80087278,0.33049062,0.85439890,0.09223976,0.68132787,0.21580750,0.00074808
-4.05502751,1.74880239,0.31954927,0.82861037,0.08970965,0.66356385,0.20946490,0.00072021
-4.04902451,1.68845516,0.30731746,0.79884327,0.08673866,0.64259827,0.20218896,0.00068960
-4.04302151,1.62076875,0.29395473,0.76555361,0.08337069,0.61873458,0.19413713,0.00065675
-4.03701851,1.54682080,0.27964250,0.72925936,0.07965761,0.59233823,0.18548117,0.00062222
-4.03101551,1.46779844,0.26457915,0.69052562,0.07565776,0.56382585,0.17640281,0.00058658
-4.02501251,1.38496463,0.24897465,0.64994856,0.07143417,0.53365291,0.16708926,0.00055040
-4.01900950,1.29962278,0.23304484,0.60813885,0.06705272,0.50230015,0.15772858,0.00051425
-4.01300650,1.21308110,0.21700567,0.56570517,0.06258022,0.47025960,0.14850520,0.00047866
-4.00700350,1.12661809,0.20106765,0.52323855,0.05808256,0.43802053,0.13959558,0.00044414
-4.00100050,1.04145028,0.18543060,0.48129792,0.05362298,0.40605610,0.13116421,0.00041117
-3.99499750,0.95870343,0.17027899,0.44039762,0.04926043,0.37481112,0.12335997,0.00038016
-3.98899450,0.87938799,0.15577797,0.40099688,0.04504829,0.34469123,0.11631297,0.00035145
-3.98299150,0.80437936,0.14207021,0.36349186,0.04103326,0.31605399,0.11013192,0.00032534
-3.97698849,0.73440344,0.12927351,0.32821008,0.03725454,0.28920190,0.10490205,0.00030205
-3.97098549,0.67002750,0.11747945,0.29540743,0.03374334,0.26437768,0.10068364,0.00028172
-3.96498249,0.61165628,0.10675278,0.26526757,0.03052265,0.24176154,0.09751108,0.00026445
-3.95897949,0.55953308,0.09713167,0.23790349,0.02760730,0.22147066,0.09539267,0.00025024
-3.95297649,0.51374533,0.08862874,0.21336111,0.02500419,0.20356043,0.09431088,0.00023902
-3.94697349,0.47423417,0.08123277,0.19162444,0.02271289,0.18802755,0.09422331,0.00023070
-3.94097049,0.44080734,0.07491094,0.17262212,0.02072621,0.17481451,0.09506424,0.00022508
-3.93496748,0.41315479,0.06961157,0.15623484,0.01903108,0.16381525,0.09674663,0.00022194
-3.92896448,0.39086638,0.06526720,0.14230349,0.01760939,0.15488185,0.09916481,0.00022101
-3.92296148,0.37345088,0.06179795,0.13063758,0.01643899,0.14783175,0.10219758,0.00022199
-3.91695848,0.36035590,0.05911504,0.12102373,0.01549465,0.14245545,0.10571180,0.00022455
-3.91095548,0.35098804,0.05712441,0.11323398,0.01474906,0.13852435,0.10956634,0.00022832
-3.90495248,0.34473289,0.05573032,0.10703380,0.01417372,0.13579850,0.11361641,0.00023297
-3.89894947,0.34097438,0.05483892,0.10218946,0.01373988,0.13403418,0.11771803,0.00023812
-3.89294647,0.33911309,0.05436175,0.09847489,0.01341933,0.13299095,0.12173277,0.00024343
-3.88694347,0.33858344,0.05421900,0.09567779,0.01318511,0.13243823,0.12553231,0.00024859
-3.88094047,0.33886910,0.05434273,0.09360502,0.01301220,0.13216121,0.12900304,0.00025328
-3.87493747,0.33951679,0.05467975,0.09208722,0.01287799,0.13196592,0.13205037,0.00025725
-3.86893447,0.34014811,0.05519432,0.09098267,0.01276276,0.13168355,0.13460260,0.00026028
-3.86293147,0.34046919,0.05587059,0.09018042,0.01264994,0.13117383,0.13661438,0.00026222
-3.85692846,0.34027836,0.05671477,0.08960273,0.01252637,0.13032751,0.13806949,0.00026295
-3.85092546,0.33947145,0.05775695,0.08920675,0.01238237,0.12906797,0.13898294,0.00026241
-3.84492246,0.33804498,0.05905260,0.08898565,0.01221176,0.12735187,0.13940223,0.00026064
-3.83891946,0.33609712,0.06068377,0.08896906,0.01201176,0.12516902,0.13940786,0.00025769
-3.83291646,0.33382656,0.06275977,0.08922299,0.01178277,0.12254142,0.13911278,0.00025372
-3.82691346,0.33152933,0.06541756,0.08984916,0.01152817,0.11952159,0.13866120,0.00024892
-3.82091046,0.32959374,0.06882151,0.09098379,0.01125391,0.11619032,0.13822628,0.00024356
-3.81490745,0.32849351,0.07316268,0.09279587,0.01096818,0.11265386,0.13800721,0.00023796
-3.80890445,0.32877922,0.07865748,0.09548494,0.01068092,0.10904069,0.13822533,0.00023249
-3.80290145,0.33106820,0.08554560,0.09927820,0.01040340,0.10549803,0.13911971,0.00022756
-3.79689845,0.33603302,0.09408724,0.10442714,0.01014764,0.10218804,0.14094197,0.00022365
-3.79089545,0.34438849,0.10455936,0.11120353,0.00992602,0.09928394,0.14395067,0.00022124
-3.78489245,0.35687742,0.11725113,0.11989467,0.00975067,0.09696601,0.14840518,0.00022086
-3.77888944,0.37425510,0.13245832,0.13079804,0.00963309,0.09541753,0.15455924,0.00022303
-3.77288644,0.39727247,0.15047668,0.14421511,0.00958365,0.09482075,0.16265428,0.00022833
-3.76688344,0.42665818,0.17159425,0.16044443,0.00961118,0.09535281,0.17291255,0.00023728
-3.76088044,0.46309959,0.19608278,0.17977400,0.00972264,0.09718169,0.18553029,0.00025044
-3.75487744,0.50722280,0.22418809,0.20247288,0.00992283,0.10046215,0.20067097,0.00026832
-3.74887444,0.55957202,0.25611984,0.22878228,0.01021410,0.10533164,0.21845881,0.00029139
-3.74287144,0.62058859,0.29204065,0.25890615,0.01059628,0.11190627,0.23897264,0.00032009
-3.73686843,0.69059017,0.33205504,0.29300167,0.01106652,0.12027679,0.26224046,0.00035478
-3.73086543,0.76975060,0.37619854,0.33116978,0.01161936,0.13050467,0.28823470,0.00039575
-3.72486243,0.85808123,0.42442734,0.37344611,0.01224675,0.14261844,0.31686849,0.00044319
-3.71885943,0.95541451,0.47660900,0.41979292,0.01293828,0.15661021,0.34799317,0.00049719
-3.71285643,1.06139072,0.53251482,0.47009223,0.01368140,0.17243278,0.38139719,0.00055771
-3.70685343,1.17544889,0.59181429,0.52414074,0.01446175,0.18999734,0.41680661,0.00062458
-3.70085043,1.29682274,0.65407224,0.58164708,0.01526357,0.20917195,0.45388740,0.00069749
-3.69484742,1.42454255,0.71874914,0.64223157,0.01607014,0.22978111,0.49224965,0.00077598
-3.68884442,1.55744360,0.78520491,0.70542908,0.01686428,0.25160647,0.53145374,0.00085943
-3.68284142,1.69418184,0.85270663,0.77069498,0.01762893,0.27438894,0.57101840,0.00094711
-3.67683842,1.83325675,0.92044012,0.83741453,0.01834764,0.29783225,0.61043077,0.00103813
-3.67083542,1.97304143,0.98752548,0.90491539,0.01900514,0.32160801,0.64915802,0.00113147
-3.66483242,2.11181931,1.05303625,0.97248312,0.01958788,0.34536231,0.68666039,0.00122605
-3.65882941,2.24782663,1.11602183,1.03937934,0.02008451,0.36872368,0.72240535,0.00132067
-3.65282641,2.37929930,1.17553245,1.10486165,0.02048625,0.39131228,0.75588220,0.00141411
-3.64682341,2.50452249,1.23064584,1.16820481,0.02078729,0.41275006,0.78661682,0.00150515
-3.64082041,2.62188103,1.28049467,1.22872215,0.02098498,0.43267146,0.81418586,0.00159257
-3.63481741,2.72990845,1.32429360,1.28578623,0.02108000,0.45073436,0.83822976,0.00167522
-3.62881441,2.82733231,1.36136480,1.33884775,0.02107636,0.46663069,0.85846418,0.00175205
-3.62281141,2.91311373,1.39116073,1.38745171,0.02098129,0.48009641,0.87468904,0.00182213
-3.61680840,2.98647904,1.41328314,1.43124994,0.02080505,0.49092017,0.88679486,0.00188469
-3.61080540,3.04694172,1.42749720,1.47000928,0.02056057,0.49895045,0.89476604,0.00193914
-3.60480240,3.09431341,1.43374015,1.50361487,0.02026304,0.50410061,0.89868072,0.00198506
-3.59879940,3.12870318,1.43212370,1.53206826,0.01992939,0.50635178,0.89870715,0.00202227
-3.59279640,3.15050486,1.42293013,1.55548041,0.01957770,0.50575319,0.89509677,0.00205074
-3.58679340,3.16037283,1.40660206,1.57405979,0.01922659,0.50242012,0.88817400,0.00207067
-3.58079040,3.15918738,1.38372618,1.58809631,0.01889453,0.49652934,0.87832340,0.00208242
-3.57478739,3.14801131,1.35501178,1.59794178,0.01859925,0.48831238,0.86597447,0.00208649
-3.56878439,3.12803984,1.32126492,1.60398805,0.01835709,0.47804693,0.85158497,0.00208350
-3.56278139,3.10054638,1.28335934,1.60664403,0.01818242,0.46604664,0.83562341,0.00207418
-3.55677839,3.06682694,1.24220567,1.60631273,0.01808719,0.45264997,0.81855150,0.00205929
-3.55077539,3.02814590,1.19872005,1.60336987,0.01808048,0.43820855,0.80080740,0.00203961
-3.54477239,2.98568602,1.15379381,1.59814491,0.01816822,0.42307554,0.78279053,0.00201590
-3.53876938,2.94050491,1.10826547,1.59090585,0.01835304,0.40759450,0.76484856,0.00198890
-3.53276638,2.89350021,1.06289624,1.58184831,0.01863420,0.39208937,0.74726729,0.00195923
-3.52676338,2.84538491,1.01835003,1.57108973,0.01900762,0.37685577,0.73026368,0.00192746
-3.52076038,2.79667371,0.97517869,1.55866862,0.01946614,0.36215400,0.71398238,0.00189403
-3.51475738,2.74768076,0.93381299,1.54454904,0.01999980,0.34820401,0.69849575,0.00185929
-3.50875438,2.69852831,0.89455928,1.52862979,0.02059622,0.33518224,0.68380731,0.00182345
-3.50275138,2.64916542,0.85760183,1.51075767,0.02124114,0.32322047,0.66985834,0.00178666
-3.49674837,2.59939512,0.82301039,1.49074398,0.02191892,0.31240645,0.65653701,0.00174894
-3.49074537,2.54890810,0.79075208,1.46838325,0.02261315,0.30278618,0.64368976,0.00171025
-3.48474237,2.49732087,0.76070694,1.44347291,0.02330727,0.29436742,0.63113400,0.00167052
-3.47873937,2.44421593,0.73268604,1.41583301,0.02398514,0.28712429,0.61867153,0.00162961
-3.47273637,2.38918163,0.70645098,1.38532458,0.02463159,0.28100249,0.60610205,0.00158742
-3.46673337,2.33184966,0.68173391,1.35186590,0.02523297,0.27592484,0.59323592,0.00154382
-3.46073037,2.27192819,0.65825677,1.31544577,0.02577754,0.27179687,0.57990568,0.00149873
-3.45472736,2.20922916,0.63574918,1.27613305,0.02625583,0.26851215,0.56597580,0.00145211
-3.44872436,2.14368865,0.61396388,1.23408238,0.02666089,0.26595718,0.55135022,0.00140400
-3.44272136,2.07537964,0.59268949,1.18953564,0.02698843,0.26401569,0.53597759,0.00135447
-3.43671836,2.00451717,0.57176002,1.14281947,0.02723686,0.26257226,0.51985392,0.00130368
-3.43071536,1.93145604,0.55106102,1.09433913,0.02740726,0.26151526,0.50302280,0.00125185
-3.42471236,1.85668179,0.53053244,1.04456912,0.02750318,0.26073914,0.48557337,0.00119926
-3.41870935,1.78079598,0.51016841,0.99404123,0.02753048,0.26014609,0.46763620,0.00114626
-3.41270635,1.70449696,0.49001426,0.94333079,0.02749697,0.25964724,0.44937752,0.00109320
-3.40670335,1.62855733,0.47016114,0.89304172,0.02741214,0.25916350,0.43099215,0.00104051
-3.40070035,1.55379957,0.45073889,0.84379122,0.02728671,0.25862606,0.41269559,0.00098861
-3.39469735,1.48107102,0.43190762,0.79619467,0.02713229,0.25797675,0.39471561,0.00093792
-3.38869435,1.41121932,0.41384850,0.75085128,0.02696093,0.25716823,0.37728382,0.00088887
-3.38269135,1.34506916,0.39675423,0.70833099,0.02678476,0.25616416,0.36062753,0.00084186
-3.37668834,1.28340118,0.38081970,0.66916284,0.02661555,0.25493924,0.34496214,0.00079727
-3.37068534,1.22693325,0.36623315,0.63382501,0.02646440,0.25347916,0.33048432,0.00075542
-3.36468234,1.17630458,0.35316802,0.60273645,0.02634132,0.25178042,0.31736619,0.00071661
-3.35867934,1.13206239,0.34177583,0.57625028,0.02625499,0.24984993,0.30575046,0.00068110
-3.35267634,1.09465130,0.33218014,0.55464846,0.02621246,0.24770439,0.29574672,0.00064906
-3.34667334,1.06440499,0.32447161,0.53813788,0.02621890,0.24536929,0.28742872,0.00062065
-3.34067034,1.04153987,0.31870430,0.52684740,0.02627739,0.24287765,0.28083276,0.00059596
-3.33466733,1.02615068,0.31489308,0.52082583,0.02638883,0.24026829,0.27595701,0.00057500
-3.32866433,1.01820748,0.31301214,0.52004060,0.02655179,0.23758389,0.27276175,0.00055777
-3.32266133,1.01755419,0.31299467,0.52437709,0.02676249,0.23486865,0.27117049,0.00054420
-3.31665833,1.02390849,0.31473340,0.53363861,0.02701481,0.23216579,0.27107183,0.00053415
-3.31065533,1.03686319,0.31808234,0.54754709,0.02730043,0.22951500,0.27232208,0.00052746
-3.30465233,1.05588928,0.32285925,0.56574467,0.02760895,0.22694987,0.27474851,0.00052391
-3.29864932,1.08034089,0.32884912,0.58779627,0.02792812,0.22449555,0.27815332,0.00052322
-3.29264632,1.10946248,0.33580851,0.61319357,0.02824421,0.22216675,0.28231806,0.00052509
-3.28664332,1.14239842,0.34347059,0.64136040,0.02854232,0.21996617,0.28700863,0.00052917
-3.28064032,1.17820545,0.35155093,0.67165989,0.02880687,0.21788358,0.29198068,0.00053506
-3.27463732,1.21586781,0.35975390,0.70340360,0.02902206,0.21589546,0.29698535,0.00054235
-3.26863432,1.25431529,0.36777947,0.73586241,0.02917238,0.21396550,0.30177518,0.00055061
-3.26263132,1.29244398,0.37533034,0.76827952,0.02924313,0.21204563,0.30611007,0.00055938
-3.25662831,1.32913926,0.38211923,0.79988501,0.02922096,0.21007786,0.30976322,0.00056820
-3.25062531,1.36330062,0.38787588,0.82991200,0.02909434,0.20799663,0.31252669,0.00057660
-3.24462231,1.39386758,0.39235397,0.85761378,0.02885397,0.20573164,0.31421655,0.00058414
-3.23861931,1.41984584,0.39533719,0.88228149,0.02849315,0.20321102,0.31467738,0.00059040
-3.23261631,1.44033271,0.39664476,0.90326170,0.02800804,0.20036461,0.31378598,0.00059499
-3.22661331,1.45454095,0.39613582,0.91997329,0.02739783,0.19712729,0.31145410,0.00059756
-3.22061031,1.46181986,0.39371267,0.93192281,0.02666474,0.19344203,0.30763018,0.00059781
-3.21460730,1.46167288,0.38932278,0.93871783,0.02581402,0.18926267,0.30229992,0.00059550
-3.20860430,1.45377070,0.38295936,0.94007754,0.02485369,0.18455620,0.29548575,0.00059048
-3.20260130,1.43795953,0.37466063,0.93584012,0.02379435,0.17930442,0.28724512,0.00058263
-3.19659830,1.41426381,0.36450762,0.92596657,0.02264875,0.17350497,0.27766790,0.00057193
-3.19059530,1.38288343,0.35262087,0.91054068,0.02143135,0.16717167,0.26687267,0.00055842
-3.18459230,1.34418542,0.33915591,0.88976515,0.02015790,0.16033417,0.25500241,0.00054220
-3.17858929,1.29869046,0.32429786,0.86395403,0.01884487,0.15303691,0.24221949,0.00052345
-3.17258629,1.24705476,0.30825534,0.83352164,0.01750898,0.14533760,0.22870042,0.00050239
-3.16658329,1.19004821,0.29125397,0.79896865,0.01616671,0.13730509,0.21463027,0.00047931
-3.16058029,1.12852945,0.27352958,0.76086568,0.01483381,0.12901700,0.20019732,0.00045452
-3.15457729,1.06341925,0.25532160,0.71983532,0.01352497,0.12055703,0.18558780,0.00042836
-3.14857429,0.99567298,0.23686668,0.67653312,0.01225346,0.11201221,0.17098121,0.00040119
-3.14257129,0.92625352,0.21839287,0.63162859,0.01103088,0.10347016,0.15654604,0.00037338
-3.13656828,0.85610539,0.20011440,0.58578658,0.00986697,0.09501651,0.14243635,0.00034528
-3.13056528,0.78613127,0.18222743,0.53965019,0.00876960,0.08673254,0.12878904,0.00031725
-3.12456228,0.71717146,0.16490662,0.49382536,0.00774464,0.07869317,0.11572186,0.00028962
-3.11855928,0.64998702,0.14830270,0.44886796,0.00679611,0.07096537,0.10333238,0.00026267
-3.11255628,0.58524690,0.13254104,0.40527351,0.00592625,0.06360691,0.09169758,0.00023668
-3.10655328,0.52351930,0.11772118,0.36346983,0.00513567,0.05666570,0.08087429,0.00021186
-3.10055028,0.46526716,0.10391717,0.32381258,0.00442356,0.05017939,0.07090017,0.00018839
-3.09454727,0.41084767,0.09117880,0.28658379,0.00378793,0.04417557,0.06179525,0.00016641
-3.08854427,0.36051545,0.07953339,0.25199290,0.00322580,0.03867221,0.05356394,0.00014602
-3.08254127,0.31442885,0.06898815,0.22018025,0.00273347,0.03367845,0.04619730,0.00012729
-3.07653827,0.27265883,0.05953295,0.19122251,0.00230673,0.02919567,0.03967548,0.00011022
-3.07053527,0.23519987,0.05114332,0.16513967,0.00194108,0.02521873,0.03397032,0.00009481
-3.06453227,0.20198213,0.04378350,0.14190311,0.00163194,0.02173732,0.02904788,0.00008103
-3.05852926,0.17288443,0.03740961,0.12144437,0.00137479,0.01873739,0.02487089,0.00006881
-3.05252626,0.14774721,0.03197255,0.10366407,0.00116534,0.01620253,0.02140096,0.00005807
-3.04652326,0.12638514,0.02742080,0.08844072,0.00099968,0.01411529,0.01860065,0.00004873
-3.04052026,0.10859892,0.02370284,0.07563903,0.00087428,0.01245844,0.01643518,0.00004067
-3.03451726,0.09418572,0.02076925,0.06511743,0.00078615,0.01121598,0.01487382,0.00003380
-3.02851426,0.08294822,0.01857442,0.05673461,0.00073283,0.01037405,0.01389093,0.00002801
-3.02251126,0.07470188,0.01707784,0.05035493,0.00071243,0.00992158,0.01346671,0.00002320
-3.01650825,0.06928044,0.01624493,0.04585262,0.00072359,0.00985071,0.01358745,0.00001928
-3.01050525,0.06653958,0.01604746,0.04311474,0.00076550,0.01015704,0.01424561,0.00001616
-3.00450225,0.06635879,0.01646362,0.04204290,0.00083782,0.01083961,0.01543939,0.00001377
-2.99849925,0.06864162,0.01747760,0.04255388,0.00094066,0.01190065,0.01717210,0.00001205
-2.99249625,0.07331438,0.01907897,0.04457918,0.00107449,0.01334520,0.01945125,0.00001095
-2.98649325,0.08032354,0.02126164,0.04806367,0.00124006,0.01518053,0.02228736,0.00001045
-2.98049025,0.08963221,0.02402271,0.05296353,0.00143836,0.01741543,0.02569260,0.00001056
-2.97448724,0.10121575,0.02736111,0.05924369,0.00167050,0.02005942,0.02967941,0.00001127
-2.96848424,0.11505703,0.03127618,0.06687487,0.00193765,0.02312193,0.03425887,0.00001262
-2.96248124,0.13114155,0.03576620,0.07583055,0.00224096,0.02661148,0.03943935,0.00001469
-2.95647824,0.14945283,0.04082712,0.08608401,0.00258149,0.03053492,0.04522503,0.00001756
-2.95047524,0.16996824,0.04645133,0.09760566,0.00296021,0.03489682,0.05161473,0.00002135
-2.94447224,0.19265581,0.05262675,0.11036087,0.00337788,0.03969898,0.05860102,0.00002620
-2.93846923,0.21747200,0.05933623,0.12430847,0.00383511,0.04494020,0.06616955,0.00003231
-2.93246623,0.24436082,0.06655737,0.13939995,0.00433236,0.05061629,0.07429889,0.00003988
-2.92646323,0.27325438,0.07426264,0.15557965,0.00486993,0.05672030,0.08296072,0.00004918
-2.92046023,0.30407487,0.08242011,0.17278577,0.00544806,0.06324314,0.09212051,0.00006048
-2.91445723,0.33673799,0.09099454,0.19095232,0.00606699,0.07017432,0.10173859,0.00007413
-2.90845423,0.37115760,0.09994889,0.21001183,0.00672707,0.07750308,0.11177172,0.00009047
-2.90245123,0.40725135,0.10924621,0.22989881,0.00742882,0.08521954,0.12217492,0.00010992
-2.89644822,0.44494704,0.11885182,0.25055355,0.00817309,0.09331612,0.13290357,0.00013287
-2.89044522,0.48418906,0.12873562,0.27192623,0.00896115,0.10178885,0.14391566,0.00015980
-2.88444222,0.52494460,0.13887448,0.29398090,0.00979480,0.11063871,0.15517398,0.00019114
-2.87843922,0.56720901,0.14925449,0.31669898,0.01067643,0.11987269,0.16664828,0.00022736
-2.87243622,0.61100977,0.15987293,0.34008212,0.01160906,0.12950469,0.17831694,0.00026891
-2.86643322,0.65640860,0.17073992,0.36415396,0.01259640,0.13955590,0.19016833,0.00031622
-2.86043022,0.70350135,0.18187939,0.38896056,0.01364272,0.15005482,0.20220155,0.00036966
-2.85442721,0.75241523,0.19332948,0.41456934,0.01475288,0.16103671,0.21442649,0.00042957
-2.84842421,0.80330341,0.20514214,0.44106642,0.01593208,0.17254253,0.22686314,0.00049620
-2.84242121,0.85633690,0.21738195,0.46855229,0.01718574,0.18461723,0.23954021,0.00056970
-2.83641821,0.91169392,0.23012415,0.49713592,0.01851925,0.19730763,0.25249296,0.00065011
-2.83041521,0.96954727,0.24345181,0.52692760,0.01993765,0.21065978,0.26576047,0.00073736
-2.82441221,1.03005013,0.25745244,0.55803072,0.02144536,0.22471600,0.27938236,0.00083121
-2.81840920,1.09332105,0.27221390,0.59053295,0.02304582,0.23951166,0.29339516,0.00093130
-2.81240620,1.15942902,0.28781996,0.62449735,0.02474119,0.25507190,0.30782856,0.00103709
-2.80640320,1.22837936,0.30434560,0.65995381,0.02653196,0.27140843,0.32270170,0.00114790
-2.80040020,1.30010144,0.32185228,0.69689152,0.02841671,0.28851653,0.33801972,0.00126288
-2.79439720,1.37443890,0.34038333,0.73525286,0.03039180,0.30637252,0.35377080,0.00138105
-2.78839420,1.45114325,0.35995972,0.77492916,0.03245119,0.32493161,0.36992378,0.00150131
-2.78239120,1.52987116,0.38057634,0.81575883,0.03458629,0.34412651,0.38642666,0.00162244
-2.77638819,1.61018601,0.40219901,0.85752790,0.03678588,0.36386672,0.40320587,0.00174315
-2.77038519,1.69156356,0.42476228,0.89997320,0.03903614,0.38403848,0.42016652,0.00186209
-2.76438219,1.77340182,0.44816812,0.94278809,0.04132072,0.40450569,0.43719352,0.00197790
-2.75837919,1.85503453,0.47228563,0.98563045,0.04362096,0.42511140,0.45415356,0.00208924
-2.75237619,1.93574785,0.49695174,1.02813266,0.04591615,0.44568009,0.47089785,0.00219483
-2.74637319,2.01479923,0.52197287,1.06991307,0.04818385,0.46602063,0.48726545,0.00229347
-2.74037019,2.09143780,0.54712755,1.11058828,0.05040030,0.48592969,0.50308701,0.00238407
-2.73436718,2.16492513,0.57216991,1.14978568,0.05254093,0.50519560,0.51818887,0.00246570
-2.72836418,2.23455538,0.59683393,1.18715553,0.05458082,0.52360255,0.53239717,0.00253761
-2.72236118,2.29967390,0.62083837,1.22238191,0.05649528,0.54093498,0.54554188,0.00259922
-2.71635818,2.35969340,0.64389222,1.25519200,0.05826038,0.55698194,0.55746068,0.00265015
-2.71035518,2.41410701,0.66570057,1.28536315,0.05985351,0.57154148,0.56800241,0.00269023
-2.70435218,2.46249776,0.68597068,1.31272744,0.06125390,0.58442486,0.57703012,0.00271949
-2.69834917,2.50454401,0.70441821,1.33717345,0.06244315,0.59546046,0.58442358,0.00273813
-2.69234617,2.54002113,0.72077331,1.35864532,0.06340562,0.60449730,0.59008132,0.00274656
-2.68634317,2.56879920,0.73478658,1.37713915,0.06412883,0.61140820,0.59392204,0.00274530
-2.68034017,2.59083744,0.74623462,1.39269711,0.06460375,0.61609235,0.59588564,0.00273501
-2.67433717,2.60617586,0.75492508,1.40539975,0.06482499,0.61847734,0.59593363,0.00271645
-2.66833417,2.61492478,0.76070112,1.41535702,0.06479089,0.61852059,0.59404925,0.00269046
-2.66233117,2.61725321,0.76344505,1.42269865,0.06450356,0.61621014,0.59023718,0.00265789
-2.65632816,2.61337679,0.76308123,1.42756473,0.06396871,0.61156481,0.58452295,0.00261962
-2.65032516,2.60354633,0.75957796,1.43009699,0.06319550,0.60463376,0.57695215,0.00257651
-2.64432216,2.58803761,0.75294844,1.43043150,0.06219625,0.59549538,0.56758945,0.00252935
-2.63831916,2.56714319,0.74325079,1.42869341,0.06098604,0.58425573,0.55651745,0.00247893
-2.63231616,2.54116667,0.73058702,1.42499391,0.05958237,0.57104644,0.54383545,0.00242592
-2.62631316,2.51041985,0.71510112,1.41942983,0.05800464,0.55602219,0.52965813,0.00237093
-2.62031016,2.47522263,0.69697629,1.41208584,0.05627372,0.53935791,0.51411414,0.00231450
-2.61430715,2.43590582,0.67643137,1.40303904,0.05441146,0.52124573,0.49734460,0.00225709
-2.60830415,2.39281623,0.65371662,1.39236573,0.05244029,0.50189180,0.47950160,0.00219908
-2.60230115,2.34632353,0.62910897,1.38014968,0.05038279,0.48151306,0.46074649,0.00214081
