energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Ca_p_up,Ca_p_down,Ca_d_up,Ca_d_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,S_s_up,S_s_down,S_p_up,S_p_down
-5.90395198,2.16595261,-2.16595473,0.01522291,-0.01522301,0.48866700,-0.48866751,0.00402505,-0.00402506,0.00000000,-0.00000000,0.59669359,-0.59669432,0.51331056,-0.51331147,0.02157074,-0.02157073,0.52258740,-0.52258782
-5.89794897,2.20758341,-2.20758578,0.01740127,-0.01740137,0.50005405,-0.50005459,0.00411641,-0.00411642,0.00000000,-0.00000000,0.61627224,-0.61627300,0.53009244,-0.53009347,0.02120017,-0.02120016,0.52983126,-0.52983176
-5.89194597,2.25520803,-2.25521066,0.01985706,-0.01985718,0.51201654,-0.51201711,0.00422582,-0.00422583,0.00000000,-0.00000000,0.63631415,-0.63631494,0.54951733,-0.54951847,0.02090626,-0.02090626,0.53938651,-0.53938710
-5.88594297,2.30877215,-2.30877503,0.02259361,-0.02259374,0.52452548,-0.52452608,0.00435221,-0.00435222,0.00000000,-0.00000000,0.65679996,-0.65680077,0.57157886,-0.57158012,0.02069374,-0.02069374,0.55126951,-0.55127018
-5.87993997,2.36821744,-2.36822057,0.02561143,-0.02561157,0.53755532,-0.53755596,0.00449451,-0.00449452,0.00000000,-0.00000000,0.67771389,-0.67771474,0.59625869,-0.59626007,0.02056898,-0.02056898,0.56549206,-0.56549282
-5.87393697,2.43347407,-2.43347745,0.02890777,-0.02890792,0.55108302,-0.55108369,0.00465168,-0.00465169,0.00000000,-0.00000000,0.69904329,-0.69904416,0.62352362,-0.62352510,0.02054000,-0.02054001,0.58205880,-0.58205964
-5.86793397,2.50445327,-2.50445689,0.03247621,-0.03247637,0.56508734,-0.56508804,0.00482272,-0.00482273,0.00000000,-0.00000000,0.72077845,-0.72077935,0.65332289,-0.65332449,0.02061628,-0.02061628,0.60096437,-0.60096530
-5.86193097,2.58104044,-2.58104429,0.03630633,-0.03630650,0.57954834,-0.57954906,0.00500668,-0.00500669,0.00000000,-0.00000000,0.74291292,-0.74291385,0.68558578,-0.68558748,0.02080856,-0.02080857,0.62219051,-0.62219152
-5.85592796,2.66308900,-2.66309307,0.04038352,-0.04038370,0.59444697,-0.59444772,0.00520272,-0.00520273,0.00000000,-0.00000000,0.76544387,-0.76544483,0.72021933,-0.72022113,0.02112862,-0.02112864,0.64570334,-0.64570443
-5.84992496,2.75041487,-2.75041914,0.04468877,-0.04468896,0.60976482,-0.60976559,0.00541006,-0.00541007,0.00000000,-0.00000000,0.78837258,-0.78837355,0.75710648,-0.75710838,0.02158893,-0.02158895,0.67145079,-0.67145195
-5.84392196,2.84279152,-2.84279597,0.04919863,-0.04919883,0.62548362,-0.62548441,0.00562802,-0.00562803,0.00000000,-0.00000000,0.81170455,-0.81170555,0.79610445,-0.79610643,0.02220224,-0.02220227,0.69936044,-0.69936167
-5.83791896,2.93994516,-2.93994977,0.05388528,-0.05388548,0.64158460,-0.64158540,0.00585600,-0.00585601,0.00000000,-0.00000000,0.83544931,-0.83545032,0.83704323,-0.83704528,0.02298120,-0.02298124,0.72933763,-0.72933892
-5.83191596,3.04154975,-3.04155449,0.05871660,-0.05871681,0.65804738,-0.65804819,0.00609349,-0.00609350,0.00000000,-0.00000000,0.85961929,-0.85962032,0.87972421,-0.87972632,0.02393781,-0.02393784,0.76126387,-0.76126521
-5.82591296,3.14722140,-3.14722626,0.06365646,-0.06365667,0.67484835,-0.67484918,0.00633997,-0.00633998,0.00000000,-0.00000000,0.88422794,-0.88422899,0.92391892,-0.92392108,0.02508284,-0.02508289,0.79499557,-0.79499695
-5.81990995,3.25651195,-3.25651688,0.06866496,-0.06866517,0.69195849,-0.69195932,0.00659496,-0.00659497,0.00000000,-0.00000000,0.90928671,-0.90928777,0.96936762,-0.96936982,0.02642531,-0.02642536,0.83036293,-0.83036435
-5.81390695,3.36890149,-3.36890647,0.07369885,-0.07369906,0.70934048,-0.70934131,0.00685792,-0.00685793,0.00000000,-0.00000000,0.93480098,-0.93480204,1.01577805,-1.01578026,0.02797177,-0.02797183,0.86716909,-0.86717053
-5.80790395,3.48379025,-3.48379524,0.07871197,-0.07871217,0.72694538,-0.72694621,0.00712818,-0.00712819,0.00000000,-0.00000000,0.96076502,-0.96076609,1.06282414,-1.06282635,0.02972575,-0.02972581,0.90518936,-0.90519082
-5.80190095,3.60048995,-3.60049490,0.08365575,-0.08365595,0.74470889,-0.74470970,0.00740494,-0.00740495,0.00000000,-0.00000000,0.98715622,-0.98715728,1.11014505,-1.11014725,0.03168707,-0.03168714,0.94417084,-0.94417229
-5.79589795,3.71821566,-3.71822054,0.08847986,-0.08848005,0.76254744,-0.76254824,0.00768711,-0.00768712,0.00000000,-0.00000000,1.01392885,-1.01392990,1.15734469,-1.15734685,0.03385133,-0.03385140,0.98383220,-0.98383365
-5.78989495,3.83607896,-3.83608372,0.09313281,-0.09313299,0.78035456,-0.78035534,0.00797334,-0.00797335,0.00000000,-0.00000000,1.04100792,-1.04100895,1.20399193,-1.20399403,0.03620941,-0.03620949,1.02386416,-1.02386558
-5.78389195,3.95308377,-3.95308837,0.09756267,-0.09756283,0.79799768,-0.79799843,0.00826190,-0.00826191,0.00000000,-0.00000000,1.06828356,-1.06828457,1.24962199,-1.24962401,0.03874712,-0.03874720,1.06393049,-1.06393187
-5.77788894,4.06812609,-4.06813047,0.10171789,-0.10171804,0.81531593,-0.81531664,0.00855065,-0.00855066,0.00000000,-0.00000000,1.09560655,-1.09560753,1.29373930,-1.29374122,0.04144496,-0.04144504,1.10367011,-1.10367143
-5.77188594,4.17999902,-4.18000314,0.10554813,-0.10554827,0.83211925,-0.83211991,0.00883705,-0.00883706,0.00000000,-0.00000000,1.12278556,-1.12278649,1.33582211,-1.33582391,0.04427817,-0.04427826,1.14270034,-1.14270160
-5.76588294,4.28740441,-4.28740821,0.10900516,-0.10900528,0.84818910,-0.84818969,0.00911808,-0.00911809,0.00000000,-0.00000000,1.14958657,-1.14958745,1.37532921,-1.37533086,0.04721689,-0.04721698,1.18062169,-1.18062286
-5.75987994,4.38897179,-4.38897522,0.11204382,-0.11204392,0.86328110,-0.86328163,0.00939036,-0.00939037,0.00000000,-0.00000000,1.17573505,-1.17573586,1.41170886,-1.41171034,0.05022661,-0.05022670,1.21702423,-1.21702532
-5.75387694,4.48328550,-4.48328852,0.11462302,-0.11462310,0.87712974,-0.87713019,0.00965009,-0.00965010,0.00000000,-0.00000000,1.20092097,-1.20092171,1.44441000,-1.44441130,0.05326888,-0.05326897,1.25149591,-1.25149688
-5.74787394,4.56891974,-4.56892230,0.11670677,-0.11670682,0.88945505,-0.88945541,0.00989322,-0.00989322,0.00000000,-0.00000000,1.22480691,-1.22480757,1.47289571,-1.47289679,0.05630221,-0.05630230,1.28363253,-1.28363339
-5.74187094,4.64448112,-4.64448318,0.11826518,-0.11826521,0.89997135,-0.89997161,0.01011550,-0.01011550,0.00000000,-0.00000000,1.24703911,-1.24703966,1.49665835,-1.49665921,0.05928324,-0.05928332,1.31304960,-1.31305033
-5.73586793,4.70865759,-4.70865911,0.11927544,-0.11927544,0.90839746,-0.90839761,0.01031263,-0.01031264,0.00000000,-0.00000000,1.26726107,-1.26726152,1.51523627,-1.51523689,0.06216804,-0.06216812,1.33939550,-1.33939610
-5.72986493,4.76027176,-4.76027272,0.11972272,-0.11972270,0.91446830,-0.91446833,0.01048041,-0.01048042,0.00000000,-0.00000000,1.28512937,-1.28512970,1.52823113,-1.52823150,0.06491366,-0.06491374,1.36236578,-1.36236625
-5.72386193,4.79833656,-4.79833694,0.11960095,-0.11960091,0.91794706,-0.91794697,0.01061490,-0.01061490,0.00000000,-0.00000000,1.30033070,-1.30033090,1.53532523,-1.53532535,0.06747962,-0.06747968,1.38171783,-1.38171817
-5.71785893,4.82211017,-4.82210996,0.11891348,-0.11891340,0.91863746,-0.91863724,0.01071257,-0.01071257,0.00000000,-0.00000000,1.31259950,-1.31259957,1.53629790,-1.53629776,0.06982950,-0.06982956,1.39728546,-1.39728565
-5.71185593,4.83114743,-4.83114664,0.11767344,-0.11767335,0.91639533,-0.91639498,0.01077050,-0.01077050,0.00000000,-0.00000000,1.32173500,-1.32173494,1.53104005,-1.53103964,0.07193249,-0.07193254,1.40899231,-1.40899237
-5.70585293,4.82534448,-4.82534313,0.11590401,-0.11590389,0.91113890,-0.91113843,0.01078648,-0.01078648,0.00000000,-0.00000000,1.32761685,-1.32761666,1.51956596,-1.51956530,0.07376471,-0.07376475,1.41686363,-1.41686357
-5.69984992,4.80497371,-4.80497183,0.11363827,-0.11363813,0.90285712,-0.90285652,0.01075921,-0.01075920,0.00000000,-0.00000000,1.33021818,-1.33021786,1.50202161,-1.50202071,0.07531040,-0.07531043,1.42103530,-1.42103513
-5.69384692,4.77070628,-4.77070393,0.11091884,-0.11091868,0.89161536,-0.89161465,0.01068833,-0.01068832,0.00000000,-0.00000000,1.32961522,-1.32961479,1.47868861,-1.47868749,0.07656277,-0.07656280,1.42175950,-1.42175923
-5.68784392,4.72362030,-4.72361753,0.10779723,-0.10779706,0.87755827,-0.87755745,0.01057454,-0.01057453,0.00000000,-0.00000000,1.32599291,-1.32599238,1.44998361,-1.44998229,0.07752458,-0.07752460,1.41940640,-1.41940607
-5.68184092,4.66519302,-4.66518991,0.10433286,-0.10433267,0.86090931,-0.86090840,0.01041960,-0.01041959,0.00000000,-0.00000000,1.31964576,-1.31964514,1.41645264,-1.41645115,0.07820826,-0.07820828,1.41446138,-1.41446099
-5.67583792,4.59727670,-4.59727333,0.10059176,-0.10059156,0.84196702,-0.84196604,0.01022633,-0.01022632,0.00000000,-0.00000000,1.31097385,-1.31097317,1.37876058,-1.37875894,0.07863574,-0.07863575,1.40751750,-1.40751708
-5.66983492,4.52205836,-4.52205483,0.09664516,-0.09664495,0.82109807,-0.82109703,0.00999854,-0.00999853,0.00000000,-0.00000000,1.30047402,-1.30047329,1.33767600,-1.33767426,0.07883777,-0.07883777,1.39926337,-1.39926296
-5.66383192,4.44200480,-4.44200121,0.09256775,-0.09256754,0.79872740,-0.79872632,0.00974097,-0.00974096,0.00000000,-0.00000000,1.28872643,-1.28872568,1.29405194,-1.29405013,0.07885297,-0.07885296,1.39046659,-1.39046620
-5.65782891,4.35979494,-4.35979140,0.08843589,-0.08843568,0.77532591,-0.77532481,0.00945912,-0.00945911,0.00000000,-0.00000000,1.27637733,-1.27637658,1.24880341,-1.24880156,0.07872647,-0.07872646,1.38195327,-1.38195295
-5.65182591,4.27824240,-4.27823901,0.08432569,-0.08432549,0.75139632,-0.75139521,0.00915909,-0.00915908,0.00000000,-0.00000000,1.26411862,-1.26411790,1.20288252,-1.20288069,0.07850834,-0.07850834,1.37458458,-1.37458434
-5.64582291,4.20021175,-4.20020862,0.08031116,-0.08031097,0.72745789,-0.72745680,0.00884747,-0.00884745,0.00000000,-0.00000000,1.25266541,-1.25266474,1.15725254,-1.15725074,0.07825180,-0.07825180,1.36923105,-1.36923093
-5.63981991,4.12853245,-4.12852967,0.07646235,-0.07646216,0.70403076,-0.70402971,0.00853105,-0.00853104,0.00000000,-0.00000000,1.24273268,-1.24273209,1.11286171,-1.11285999,0.07801127,-0.07801126,1.36674598,-1.36674602
-5.63381691,4.06591417,-4.06591184,0.07284369,-0.07284352,0.68162072,-0.68161973,0.00821673,-0.00821672,0.00000000,-0.00000000,1.23501218,-1.23501169,1.07061833,-1.07061674,0.07784048,-0.07784048,1.36793902,-1.36793923
-5.62781391,4.01486769,-4.01486589,0.06951253,-0.06951238,0.66070504,-0.66070413,0.00791127,-0.00791126,0.00000000,-0.00000000,1.23015078,-1.23015041,1.03136795,-1.03136650,0.07779061,-0.07779062,1.37355113,-1.37355152
-5.62181091,3.97763477,-3.97763356,0.06651792,-0.06651777,0.64172008,-0.64171925,0.00762115,-0.00762114,0.00000000,-0.00000000,1.22873124,-1.22873101,0.99587358,-0.99587231,0.07790860,-0.07790861,1.38423212,-1.38423272
-5.61580790,3.95612997,-3.95612940,0.06389963,-0.06389951,0.62505115,-0.62505042,0.00735242,-0.00735241,0.00000000,-0.00000000,1.23125636,-1.23125628,0.96479993,-0.96479885,0.07823566,-0.07823568,1.40052176,-1.40052258
-5.60980490,3.95189683,-3.95189695,0.06168762,-0.06168751,0.61102505,-0.61102444,0.00711058,-0.00711057,0.00000000,-0.00000000,1.23813702,-1.23813709,0.93870180,-0.93870094,0.07880613,-0.07880616,1.42283524,-1.42283629
-5.60380190,3.96607978,-3.96608061,0.05990168,-0.05990159,0.59990534,-0.59990484,0.00690051,-0.00690050,0.00000000,-0.00000000,1.24968453,-1.24968476,0.91801725,-0.91801663,0.07964667,-0.07964671,1.45145358,-1.45145486
-5.59779890,3.99941227,-3.99941381,0.05855153,-0.05855146,0.59189046,-0.59189008,0.00672637,-0.00672637,0.00000000,-0.00000000,1.26610737,-1.26610776,0.90306530,-0.90306492,0.08077577,-0.08077582,1.48651922,-1.48652072
-5.59179590,4.05222080,-4.05222305,0.05763710,-0.05763705,0.58711454,-0.58711429,0.00659166,-0.00659165,0.00000000,-0.00000000,1.28751207,-1.28751263,0.89404794,-0.89404780,0.08220369,-0.08220375,1.52803693,-1.52803865
-5.58579290,4.12444356,-4.12444649,0.05714921,-0.05714918,0.58565058,-0.58565044,0.00649912,-0.00649912,0.00000000,-0.00000000,1.31390775,-1.31390846,0.89105613,-0.89105625,0.08393276,-0.08393283,1.57587962,-1.57588155
-5.57978989,4.21566168,-4.21566527,0.05707035,-0.05707034,0.58751545,-0.58751544,0.00645085,-0.00645085,0.00000000,-0.00000000,1.34521372,-1.34521457,0.89407895,-0.89407931,0.08595792,-0.08595799,1.62979857,-1.62980069
-5.57378689,4.32514054,-4.32514474,0.05737576,-0.05737577,0.59267644,-0.59267655,0.00644830,-0.00644830,0.00000000,-0.00000000,1.38126926,-1.38127025,0.90301512,-0.90301572,0.08826762,-0.08826771,1.68943735,-1.68943964
-5.56778389,4.45187799,-4.45188275,0.05803454,-0.05803456,0.60105855,-0.60105877,0.00649236,-0.00649237,0.00000000,-0.00000000,1.42184471,-1.42184582,0.91768615,-0.91768698,0.09084492,-0.09084501,1.75434846,-1.75435090
-5.56178089,4.59465645,-4.59466172,0.05901091,-0.05901095,0.61255200,-0.61255233,0.00658344,-0.00658344,0.00000000,-0.00000000,1.46665297,-1.46665419,0.93785003,-0.93785109,0.09366862,-0.09366871,1.82401180,-1.82401436
-5.55577789,4.75209553,-4.75210125,0.06026548,-0.06026553,0.62701959,-0.62702002,0.00672148,-0.00672149,0.00000000,-0.00000000,1.51536055,-1.51536186,0.96321472,-0.96321599,0.09671458,-0.09671467,1.89785369,-1.89785636
-5.54977489,4.92270234,-4.92270843,0.06175643,-0.06175650,0.64430310,-0.64430362,0.00690609,-0.00690610,0.00000000,-0.00000000,1.56759750,-1.56759889,0.99345054,-0.99345201,0.09995693,-0.09995703,1.97526573,-1.97526847
-5.54377189,5.10491674,-5.10492315,0.06344072,-0.06344080,0.66422867,-0.66422927,0.00713655,-0.00713656,0.00000000,-0.00000000,1.62296570,-1.62296714,1.02820094,-1.02820259,0.10336924,-0.10336934,2.05562230,-2.05562509
-5.53776888,5.29714975,-5.29715642,0.06527512,-0.06527520,0.68661066,-0.68661135,0.00741188,-0.00741189,0.00000000,-0.00000000,1.68104514,-1.68104663,1.06709102,-1.06709284,0.10692549,-0.10692559,2.13829617,-2.13829899
-5.53176588,5.49781353,-5.49782039,0.06721713,-0.06721722,0.71125408,-0.71125484,0.00773086,-0.00773087,0.00000000,-0.00000000,1.74139827,-1.74139980,1.10973364,-1.10973561,0.11060087,-0.11060097,2.22267154,-2.22267436
-5.52576288,5.70534250,-5.70534949,0.06922581,-0.06922590,0.73795536,-0.73795618,0.00809208,-0.00809209,0.00000000,-0.00000000,1.80357239,-1.80357394,1.15573296,-1.15573506,0.11437234,-0.11437243,2.30815414,-2.30815694
-5.51975988,5.91820552,-5.91821260,0.07126234,-0.07126244,0.76650182,-0.76650269,0.00849387,-0.00849389,0.00000000,-0.00000000,1.86710060,-1.86710215,1.20468558,-1.20468778,0.11821892,-0.11821901,2.39417845,-2.39418121
-5.51375688,6.13491017,-6.13491727,0.07329058,-0.07329068,0.79667002,-0.79667093,0.00893440,-0.00893442,0.00000000,-0.00000000,1.93150168,-1.93150323,1.25617955,-1.25618186,0.12212177,-0.12212185,2.48021190,-2.48021461
-5.50775388,6.35400017,-6.35400723,0.07527736,-0.07527746,0.82822328,-0.82822423,0.00941159,-0.00941161,0.00000000,-0.00000000,1.99627972,-1.99628124,1.30979191,-1.30979429,0.12606395,-0.12606404,2.56575663,-2.56575926
-5.50175088,6.57404810,-6.57405508,0.07719273,-0.07719282,0.86090899,-0.86090996,0.00992312,-0.00992314,0.00000000,-0.00000000,2.06092399,-2.06092548,1.36508506,-1.36508749,0.13003011,-0.13003019,2.65034903,-2.65035158
-5.49574787,6.79364541,-6.79365226,0.07901009,-0.07901018,0.89445592,-0.89445691,0.01046644,-0.01046646,0.00000000,-0.00000000,2.12490980,-2.12491124,1.42160307,-1.42160554,0.13400585,-0.13400592,2.73355790,-2.73356035
-5.48974487,7.01139198,-7.01139866,0.08070624,-0.08070633,0.92857220,-0.92857319,0.01103874,-0.01103876,0.00000000,-0.00000000,2.18770087,-2.18770225,1.47886833,-1.47887081,0.13797714,-0.13797721,2.81498168,-2.81498403
-5.48374187,7.22588760,-7.22589405,0.08226143,-0.08226151,0.96294426,-0.96294524,0.01163695,-0.01163697,0.00000000,-0.00000000,2.24875372,-2.24875503,1.53637944,-1.53638190,0.14192960,-0.14192966,2.89424554,-2.89424777
-5.47773887,7.43572709,-7.43573327,0.08365929,-0.08365937,0.99723718,-0.99723814,0.01225778,-0.01225780,0.00000000,-0.00000000,2.30752419,-2.30752541,1.59361093,-1.59361334,0.14584780,-0.14584786,2.97099888,-2.97100099
-5.47173587,7.63950095,-7.63950682,0.08488688,-0.08488695,1.03109659,-1.03109751,0.01289771,-0.01289773,0.00000000,-0.00000000,2.36347618,-2.36347730,1.65001532,-1.65001767,0.14971469,-0.14971474,3.04491372,-3.04491570
-5.46573287,7.83580242,-7.83580793,0.08593463,-0.08593469,1.06415240,-1.06415327,0.01355304,-0.01355306,0.00000000,-0.00000000,2.41609255,-2.41609356,1.70502793,-1.70503019,0.15351111,-0.15351116,3.11568442,-3.11568626
-5.45972986,8.02324145,-8.02324657,0.08679641,-0.08679645,1.09602430,-1.09602511,0.01421997,-0.01421999,0.00000000,-0.00000000,2.46488753,-2.46488843,1.75807445,-1.75807659,0.15721551,-0.15721555,3.18302883,-3.18303053
-5.45372686,8.20046558,-8.20047027,0.08746952,-0.08746956,1.12632890,-1.12632964,0.01489457,-0.01489459,0.00000000,-0.00000000,2.50942034,-2.50942110,1.80858138,-1.80858338,0.16080382,-0.16080386,3.24669092,-3.24669248
-5.44772386,8.36618667,-8.36619090,0.08795479,-0.08795481,1.15468841,-1.15468906,0.01557295,-0.01557297,0.00000000,-0.00000000,2.54930909,-2.54930972,1.85598895,-1.85599079,0.16424964,-0.16424967,3.30644473,-3.30644615
-5.44172086,8.51921246,-8.51921620,0.08825654,-0.08825655,1.18074033,-1.18074088,0.01625124,-0.01625126,0.00000000,-0.00000000,2.58424435,-2.58424484,1.89976609,-1.89976775,0.16752453,-0.16752456,3.36209920,-3.36210049
-5.43571786,8.65848090,-8.65848413,0.08838269,-0.08838268,1.20414791,-1.20414836,0.01692569,-0.01692571,0.00000000,-0.00000000,2.61400144,-2.61400178,1.93942670,-1.93942817,0.17059865,-0.17059867,3.41350357,-3.41350472
-5.42971486,8.78309516,-8.78309787,0.08834467,-0.08834465,1.22461080,-1.22461113,0.01759273,-0.01759275,0.00000000,-0.00000000,2.63845074,-2.63845094,1.97454658,-1.97454783,0.17344144,-0.17344145,3.46055258,-3.46055360
-5.42371186,8.89235714,-8.89235934,0.08815738,-0.08815735,1.24187533,-1.24187555,0.01824902,-0.01824904,0.00000000,-0.00000000,2.65756531,-2.65756538,2.00477992,-2.00478096,0.17602258,-0.17602259,3.50319113,-3.50319202
-5.41770885,8.98579698,-8.98579867,0.08783901,-0.08783897,1.25574405,-1.25574415,0.01889147,-0.01889149,0.00000000,-0.00000000,2.67142528,-2.67142521,2.02987462,-2.02987544,0.17831297,-0.17831296,3.54141753,-3.54141831
-5.41170585,9.06319650,-9.06319770,0.08741075,-0.08741070,1.26608385,-1.26608383,0.01951728,-0.01951730,0.00000000,-0.00000000,2.68021857,-2.68021839,2.04968539,-2.04968600,0.18028573,-0.18028572,3.57528511,-3.57528579
-5.40570285,9.12460476,-9.12460550,0.08689644,-0.08689638,1.27283237,-1.27283223,0.02012396,-0.02012398,0.00000000,-0.00000000,2.68423798,-2.68423768,2.06418391,-2.06418432,0.18191730,-0.18191729,3.60490157,-3.60490215
-5.39969985,9.17034431,-9.17034465,0.08632204,-0.08632197,1.27600230,-1.27600205,0.02070933,-0.02070935,0.00000000,-0.00000000,2.68387433,-2.68387394,2.07346528,-2.07346551,0.18318835,-0.18318833,3.63042597,-3.63042647
-5.39369685,9.20100734,-9.20100731,0.08571508,-0.08571501,1.27568330,-1.27568295,0.02127147,-0.02127148,0.00000000,-0.00000000,2.67960624,-2.67960577,2.07775034,-2.07775040,0.18408460,-0.18408457,3.65206321,-3.65206365
-5.38769385,9.21744130,-9.21744096,0.08510391,-0.08510383,1.27204141,-1.27204098,0.02180872,-0.02180874,0.00000000,-0.00000000,2.67198665,-2.67198613,2.07738343,-2.07738336,0.18459753,-0.18459749,3.67005617,-3.67005656
-5.38169085,9.22072452,-9.22072394,0.08451697,-0.08451690,1.26531585,-1.26531534,0.02231966,-0.02231968,0.00000000,-0.00000000,2.66162679,-2.66162624,2.07282567,-2.07282550,0.18472476,-0.18472471,3.68467568,-3.68467604
-5.37568784,9.21213250,-9.21213175,0.08398197,-0.08398190,1.25581336,-1.25581279,0.02280304,-0.02280306,0.00000000,-0.00000000,2.64917807,-2.64917751,2.06464364,-2.06464340,0.18447032,-0.18447027,3.69620894,-3.69620928
-5.36968484,9.19309625,-9.19309540,0.08352507,-0.08352499,1.24390025,-1.24389965,0.02325774,-0.02325775,0.00000000,-0.00000000,2.63531265,-2.63531210,2.05349407,-2.05349381,0.18384461,-0.18384455,3.70494669,-3.70494702
-5.36368184,9.16515446,-9.16515358,0.08317005,-0.08316998,1.22999229,-1.22999167,0.02368273,-0.02368275,0.00000000,-0.00000000,2.62070334,-2.62070281,2.04010481,-2.04010456,0.18286406,-0.18286400,3.71116998,-3.71117031
-5.35767884,9.12990124,-9.12990041,0.08293765,-0.08293758,1.21454287,-1.21454225,0.02407706,-0.02407707,0.00000000,-0.00000000,2.60600338,-2.60600290,2.02525294,-2.02525275,0.18155065,-0.18155059,3.71513704,-3.71513738
-5.35167584,9.08893172,-9.08893101,0.08284482,-0.08284477,1.19802982,-1.19802923,0.02443977,-0.02443979,0.00000000,-0.00000000,2.59182692,-2.59182650,2.00974063,-2.00974055,0.17993114,-0.17993107,3.71707092,-3.71707128
-5.34567284,9.04378738,-9.04378683,0.08290429,-0.08290425,1.18094123,-1.18094069,0.02476993,-0.02476995,0.00000000,-0.00000000,2.57873035,-2.57873002,1.99436975,-1.99436981,0.17803609,-0.17803602,3.71714850,-3.71714887
