energy_ev,total_up,Mn_p_up,Mn_d_up,Mo_p_up,Mo_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up
-2.99249625,1.33837471,0.38311209,1.19305735,0.04172912,0.25305920,0.00030079,0.01809036,0.06537414,0.00000000
-2.98649325,1.39094635,0.39563995,1.24375359,0.04521389,0.25934125,0.00029327,0.01901141,0.06718529,0.00000000
-2.98049025,1.44791991,0.40900611,1.29632172,0.04943833,0.26770708,0.00028806,0.01999951,0.06967148,0.00000000
-2.97448724,1.50923723,0.42319107,1.35053061,0.05441525,0.27827059,0.00028560,0.02105587,0.07279699,0.00000000
-2.96848424,1.57477706,0.43816287,1.40609491,0.06015577,0.29113140,0.00028633,0.02218028,0.07652476,0.00000000
-2.96248124,1.64435157,0.45387708,1.46267951,0.06666822,0.30636874,0.00029072,0.02337096,0.08081655,0.00000000
-2.95647824,1.71770555,0.47027737,1.51990702,0.07395703,0.32403547,0.00029924,0.02462452,0.08563300,0.00000000
-2.95047524,1.79451837,0.48729663,1.57736783,0.08202153,0.34415255,0.00031236,0.02593595,0.09093366,0.00000000
-2.94447224,1.87440822,0.50485861,1.63463234,0.09085465,0.36670409,0.00033050,0.02729866,0.09667697,0.00000000
-2.93846923,1.95693848,0.52287984,1.69126454,0.10044178,0.39163323,0.00035405,0.02870459,0.10282013,0.00000000
-2.93246623,2.04162562,0.54127173,1.74683605,0.11075959,0.41883895,0.00038334,0.03014437,0.10931900,0.00000000
-2.92646323,2.12794789,0.55994266,1.80093989,0.12177510,0.44817398,0.00041861,0.03160750,0.11612791,0.00000000
-2.92046023,2.21535460,0.57879996,1.85320303,0.13344480,0.47944395,0.00046003,0.03308257,0.12319947,0.00000000
-2.91445723,2.30327502,0.59775159,1.90329699,0.14571409,0.51240772,0.00050762,0.03455753,0.13048431,0.00000000
-2.90845423,2.39112686,0.61670746,1.95094586,0.15851699,0.54677920,0.00056130,0.03601988,0.13793086,0.00000000
-2.90245123,2.47832380,0.63558037,1.99593147,0.17177607,0.58223047,0.00062086,0.03745696,0.14548505,0.00000000
-2.89644822,2.56428192,0.65428645,2.03809522,0.18540282,0.61839623,0.00068591,0.03885615,0.15309016,0.00000000
-2.89044522,2.64842520,0.67274531,2.07733693,0.19929832,0.65487965,0.00075593,0.04020514,0.16068656,0.00000000
-2.88444222,2.73018997,0.69087987,2.11361071,0.21335429,0.69125937,0.00083026,0.04149209,0.16821172,0.00000000
-2.87843922,2.80902874,0.70861587,2.14691849,0.22745448,0.72709759,0.00090806,0.04270580,0.17560025,0.00000000
-2.87243622,2.88441360,0.72588146,2.17730171,0.24147642,0.76194903,0.00098838,0.04383593,0.18278414,0.00000000
-2.86643322,2.95583963,0.74260668,2.20483189,0.25529347,0.79537051,0.00107012,0.04487304,0.18969325,0.00000000
-2.86043022,3.02282860,0.75872314,2.22960100,0.26877707,0.82693090,0.00115211,0.04580876,0.19625604,0.00000000
-2.85442721,3.08493322,0.77416390,2.25171222,0.28179924,0.85622107,0.00123307,0.04663586,0.20240056,0.00000000
-2.84842421,3.14174225,0.78886362,2.27127187,0.29423506,0.88286356,0.00131169,0.04734826,0.20805572,0.00000000
-2.84242121,3.19288637,0.80275911,2.28838318,0.30596530,0.90652160,0.00138665,0.04794109,0.21315280,0.00000000
-2.83641821,3.23804503,0.81579009,2.30314212,0.31687881,0.92690721,0.00145666,0.04841071,0.21762726,0.00000000
-2.83041521,3.27695392,0.82790035,2.31563587,0.32687484,0.94378798,0.00152047,0.04875465,0.22142057,0.00000000
-2.82441221,3.30941289,0.83903909,2.32594358,0.33586507,0.95699243,0.00157695,0.04897158,0.22448230,0.00000000
-2.81840920,3.33529393,0.84916245,2.33413974,0.34377520,0.96641367,0.00162508,0.04906128,0.22677209,0.00000000
-2.81240620,3.35454887,0.85823512,2.34029948,0.35054633,0.97201125,0.00166404,0.04902453,0.22826156,0.00000000
-2.80640320,3.36721626,0.86623199,2.34450555,0.35613567,0.97381128,0.00169316,0.04886303,0.22893608,0.00000000
-2.80040020,3.37342703,0.87313965,2.34685637,0.36051701,0.97190465,0.00171202,0.04857931,0.22879610,0.00000000
-2.79439720,3.37340851,0.87895779,2.34747448,0.36368055,0.96644383,0.00172038,0.04817663,0.22785818,0.00000000
-2.78839420,3.36748650,0.88370035,2.34651472,0.36563246,0.95763797,0.00171827,0.04765887,0.22615552,0.00000000
-2.78239120,3.35608494,0.88739639,2.34417148,0.36639399,0.94574706,0.00170592,0.04703043,0.22373784,0.00000000
-2.77638819,3.33972324,0.89009060,2.34068437,0.36600026,0.93107493,0.00168378,0.04629619,0.22067078,0.00000000
-2.77038519,3.31901083,0.89184344,2.33634176,0.36449887,0.91396183,0.00165249,0.04546144,0.21703466,0.00000000
-2.76438219,3.29463921,0.89273087,2.33148182,0.36194830,0.89477649,0.00161287,0.04453179,0.21292257,0.00000000
-2.75837919,3.26737128,0.89284359,2.32649056,0.35841630,0.87390816,0.00156586,0.04351325,0.20843804,0.00000000
-2.75237619,3.23802827,0.89228578,2.32179690,0.35397819,0.85175889,0.00151253,0.04241215,0.20369218,0.00000000
-2.74637319,3.20747427,0.89117332,2.31786461,0.34871528,0.82873592,0.00145401,0.04123518,0.19880048,0.00000000
-2.74037019,3.17659879,0.88963146,2.31518125,0.34271338,0.80524474,0.00139146,0.03998947,0.19387935,0.00000000
-2.73436718,3.14629742,0.88779188,2.31424440,0.33606140,0.78168253,0.00132604,0.03868257,0.18904258,0.00000000
-2.72836418,3.11745117,0.88578918,2.31554552,0.32885012,0.75843222,0.00125889,0.03732252,0.18439785,0.00000000
-2.72236118,3.09090470,0.88375689,2.31955204,0.32117107,0.73585707,0.00119106,0.03591787,0.18004338,0.00000000
-2.71635818,3.06744407,0.88182298,2.32668822,0.31311553,0.71429577,0.00112355,0.03447768,0.17606499,0.00000000
-2.71035518,3.04777443,0.88010501,2.33731555,0.30477363,0.69405798,0.00105721,0.03301150,0.17253348,0.00000000
-2.70435218,3.03249837,0.87870511,2.35171349,0.29623344,0.67542034,0.00099281,0.03152934,0.16950272,0.00000000
-2.69834917,3.02209551,0.87770496,2.37006134,0.28758021,0.65862284,0.00093097,0.03004154,0.16700821,0.00000000
-2.69234617,3.01690422,0.87716107,2.39242213,0.27889549,0.64386555,0.00087219,0.02855871,0.16506652,0.00000000
-2.68634317,3.01710600,0.87710047,2.41872928,0.27025635,0.63130589,0.00081684,0.02709154,0.16367528,0.00000000
-2.68034017,3.02271366,0.87751732,2.44877697,0.26173453,0.62105635,0.00076517,0.02565064,0.16281399,0.00000000
-2.67433717,3.03356369,0.87837052,2.48221468,0.25339571,0.61318279,0.00071732,0.02424635,0.16244552,0.00000000
-2.66833417,3.04931377,0.87958273,2.51854670,0.24529871,0.60770363,0.00067336,0.02288855,0.16251821,0.00000000
-2.66233117,3.06944593,0.88104086,2.55713679,0.23749490,0.60458981,0.00063326,0.02158647,0.16296848,0.00000000
-2.65632816,3.09327570,0.88259829,2.59721835,0.23002769,0.60376590,0.00059695,0.02034854,0.16372398,0.00000000
-2.65032516,3.11996748,0.88407888,2.63791008,0.22293223,0.60511238,0.00056431,0.01918223,0.16470698,0.00000000
-2.64432216,3.14855612,0.88528261,2.67823671,0.21623534,0.60846920,0.00053520,0.01809395,0.16583797,0.00000000
-2.63831916,3.17797422,0.88599289,2.71715458,0.20995573,0.61364063,0.00050948,0.01708904,0.16703929,0.00000000
-2.63231616,3.20708464,0.88598516,2.75358116,0.20410455,0.62040147,0.00048702,0.01617173,0.16823865,0.00000000
-2.62631316,3.23471715,0.88503646,2.78642753,0.19868613,0.62850435,0.00046771,0.01534522,0.16937244,0.00000000
-2.62031016,3.25970807,0.88293572,2.81463285,0.19369914,0.63768814,0.00045146,0.01461179,0.17038867,0.00000000
-2.61430715,3.28094141,0.87949403,2.83719942,0.18913789,0.64768692,0.00043823,0.01397297,0.17124934,0.00000000
-2.60830415,3.29738982,0.87455460,2.85322696,0.18499387,0.65823950,0.00042804,0.01342966,0.17193234,0.00000000
-2.60230115,3.30815373,0.86800185,2.86194467,0.18125737,0.66909871,0.00042091,0.01298246,0.17243260,0.00000000
-2.59629815,3.31249680,0.85976910,2.86273989,0.17791914,0.68004038,0.00041694,0.01263177,0.17276257,0.00000000
-2.59029515,3.30987614,0.84984449,2.85518182,0.17497192,0.69087125,0.00041626,0.01237810,0.17295196,0.00000000
-2.58429215,3.29996572,0.83827486,2.83903946,0.17241187,0.70143562,0.00041903,0.01222222,0.17304671,0.00000000
-2.57828914,3.28267182,0.82516724,2.81429282,0.17023963,0.71162011,0.00042544,0.01216534,0.17310736,0.00000000
-2.57228614,3.25813965,0.81068792,2.78113685,0.16846111,0.72135648,0.00043569,0.01220921,0.17320664,0.00000000
-2.56628314,3.22675062,0.79505917,2.73997793,0.16708779,0.73062203,0.00045001,0.01235619,0.17342662,0.00000000
-2.56028014,3.18911041,0.77855371,2.69142298,0.16613662,0.73943765,0.00046861,0.01260921,0.17385539,0.00000000
-2.55427714,3.14602809,0.76148716,2.63626173,0.16562940,0.74786357,0.00049170,0.01297173,0.17458342,0.00000000
-2.54827414,3.09848741,0.74420896,2.57544283,0.16559180,0.75599288,0.00051947,0.01344755,0.17569971,0.00000000
-2.54227114,3.04761143,0.72709210,2.51004499,0.16605182,0.76394318,0.00055208,0.01404062,0.17728797,0.00000000
-2.53626813,2.99462217,0.71052223,2.44124446,0.16703809,0.77184683,0.00058967,0.01475473,0.17942290,0.00000000
-2.53026513,2.94079724,0.69488655,2.37028017,0.16857774,0.77984030,0.00063236,0.01559326,0.18216669,0.00000000
-2.52426213,2.88742533,0.68056316,2.29841824,0.17069429,0.78805318,0.00068021,0.01655876,0.18556602,0.00000000
-2.51825913,2.83576277,0.66791111,2.22691722,0.17340536,0.79659748,0.00073328,0.01765262,0.18964947,0.00000000
-2.51225613,2.78699308,0.65726171,2.15699567,0.17672063,0.80555793,0.00079158,0.01887474,0.19442564,0.00000000
-2.50625313,2.74219106,0.64891131,2.08980309,0.18063985,0.81498363,0.00085513,0.02022314,0.19988191,0.00000000
-2.50025013,2.70229322,0.64311566,2.02639540,0.18515125,0.82488174,0.00092392,0.02169372,0.20598392,0.00000000
-2.49424712,2.66807516,0.64008617,1.96771552,0.19023037,0.83521350,0.00099797,0.02328001,0.21267588,0.00000000
-2.48824412,2.64013690,0.63998777,1.91457957,0.19583922,0.84589272,0.00107732,0.02497303,0.21988150,0.00000000
-2.48224112,2.61889605,0.64293835,1.86766855,0.20192613,0.85678693,0.00116203,0.02676118,0.22750576,0.00000000
-2.47623812,2.60458856,0.64900962,1.82752530,0.20842597,0.86772109,0.00125223,0.02863033,0.23543715,0.00000000
-2.47023512,2.59727643,0.65822902,1.79455624,0.21526095,0.87848351,0.00134809,0.03056387,0.24355058,0.00000000
-2.46423212,2.59686123,0.67058232,1.76903692,0.22234193,0.88883378,0.00144986,0.03254299,0.25171061,0.00000000
-2.45822911,2.60310201,0.68601666,1.75112045,0.22957010,0.89851218,0.00155788,0.03454695,0.25977510,0.00000000
-2.45222611,2.61563632,0.70444370,1.74084787,0.23683906,0.90724993,0.00167254,0.03655347,0.26759893,0.00000000
-2.44622311,2.63400258,0.72574249,1.73815926,0.24403716,0.91477995,0.00179432,0.03853921,0.27503786,0.00000000
-2.44022011,2.65766248,0.74976188,1.74290459,0.25105003,0.92084722,0.00192374,0.04048028,0.28195225,0.00000000
-2.43421711,2.68602195,0.77632240,1.75485365,0.25776321,0.92521853,0.00206136,0.04235275,0.28821066,0.00000000
-2.42821411,2.71844973,0.80521740,1.77370424,0.26406471,0.92769094,0.00220775,0.04413322,0.29369309,0.00000000
-2.42221111,2.75429271,0.83621363,1.79908839,0.26984759,0.92809863,0.00236344,0.04579937,0.29829388,0.00000000
-2.41620810,2.79288771,0.86905128,1.83057652,0.27501227,0.92631798,0.00252887,0.04733048,0.30192408,0.00000000
-2.41020510,2.83356953,0.90344376,1.86767956,0.27946859,0.92227056,0.00270438,0.04870788,0.30451346,0.00000000
-2.40420210,2.87567575,0.93907749,1.90984975,0.28313773,0.91592424,0.00289010,0.04991534,0.30601179,0.00000000
-2.39819910,2.91854869,0.97561200,1.95648053,0.28595359,0.90729234,0.00308596,0.05093944,0.30638970,0.00000000
-2.39219610,2.96153559,1.01268071,2.00690641,0.28786400,0.89643119,0.00329158,0.05176979,0.30563895,0.00000000
-2.38619310,3.00398786,1.04989276,2.06040378,0.28883151,0.88343629,0.00350624,0.05239917,0.30377218,0.00000000
-2.38019010,3.04526061,1.08683611,2.11619331,0.28883382,0.86843752,0.00372886,0.05282365,0.30082216,0.00000000
-2.37418709,3.08471341,1.12308219,2.17344502,0.28786399,0.85159368,0.00395794,0.05304252,0.29684070,0.00000000
-2.36818409,3.12171319,1.15819224,2.23128636,0.28593024,0.83308686,0.00419156,0.05305824,0.29189713,0.00000000
-2.36218109,3.15564012,1.19172535,2.28881395,0.28305562,0.81311691,0.00442737,0.05287629,0.28607653,0.00000000
-2.35617809,3.18589667,1.22324806,2.34510886,0.27927743,0.79189635,0.00466263,0.05250493,0.27947782,0.00000000
-2.35017509,3.21192013,1.25234535,2.39925547,0.27464651,0.76964601,0.00489423,0.05195500,0.27221173,0.00000000
-2.34417209,3.23319819,1.27863256,2.45036324,0.26922638,0.74659149,0.00511874,0.05123964,0.26439868,0.00000000
-2.33816908,3.24928703,1.30176786,2.49759071,0.26309234,0.72296056,0.00533253,0.05037398,0.25616689,0.00000000
-2.33216608,3.25983097,1.32146462,2.54017058,0.25633055,0.69898152,0.00553180,0.04937489,0.24765040,0.00000000
-2.32616308,3.26458256,1.33750312,2.57743475,0.24903700,0.67488235,0.00571276,0.04826071,0.23898744,0.00000000
-2.32016008,3.26342168,1.34974088,2.60883786,0.24131660,0.65089060,0.00587170,0.04705095,0.23031893,0.00000000
-2.31415708,3.25637232,1.35812104,2.63397804,0.23328215,0.62723372,0.00600513,0.04576606,0.22178721,0.00000000
-2.30815408,3.24361558,1.36267816,2.65261346,0.22505336,0.60413964,0.00610991,0.04442717,0.21353503,0.00000000
-2.30215108,3.22549768,1.36354109,2.66467372,0.21675583,0.58183736,0.00618334,0.04305589,0.20570468,0.00000000
-2.29614807,3.20253192,1.36093235,2.67026496,0.20851999,0.56055721,0.00622332,0.04167406,0.19843733,0.00000000
-2.29014507,3.17539390,1.35516413,2.66966836,0.20047998,0.54053064,0.00622837,0.04030355,0.19187248,0.00000000
-2.28414207,3.14490969,1.34663070,2.66333158,0.19277236,0.52198931,0.00619773,0.03896601,0.18614740,0.00000000
-2.27813907,3.11203684,1.33579749,2.65185353,0.18553483,0.50516339,0.00613140,0.03768267,0.18139658,0.00000000
-2.27213607,3.07783900,1.32318731,2.63596292,0.17890465,0.49027885,0.00603015,0.03647407,0.17775102,0.00000000
-2.26613307,3.04345472,1.30936399,2.61649146,0.17301700,0.47755399,0.00589548,0.03535981,0.17533737,0.00000000
-2.26013007,3.01006187,1.29491448,2.59434304,0.16800308,0.46719500,0.00572961,0.03435827,0.17427675,0.00000000
-2.25412706,2.97883910,1.28042977,2.57046030,0.16398806,0.45939088,0.00553537,0.03348633,0.17468330,0.00000000
-2.24812406,2.95092591,1.26648573,2.54579005,0.16108881,0.45430773,0.00531616,0.03275909,0.17666238,0.00000000
-2.24212106,2.92738325,1.25362460,2.52124929,0.15941153,0.45208283,0.00507577,0.03218955,0.18030833,0.00000000
-2.23611806,2.90915631,1.24233787,2.49769337,0.15904915,0.45281860,0.00481831,0.03178835,0.18570193,0.00000000
-2.23011506,2.89704106,1.23305122,2.47588754,0.16007870,0.45657676,0.00454806,0.03156348,0.19290751,0.00000000
-2.22411206,2.89165597,1.22611219,2.45648327,0.16255867,0.46337310,0.00426934,0.03152009,0.20196983,0.00000000
-2.21810905,2.89342009,1.22178095,2.44000002,0.16652635,0.47317293,0.00398637,0.03166023,0.21291073,0.00000000
-2.21210605,2.90253807,1.22022429,2.42681314,0.17199538,0.48588764,0.00370318,0.03198275,0.22572579,0.00000000
-2.20610305,2.91899271,1.22151308,2.41714789,0.17895347,0.50137243,0.00342351,0.03248320,0.24038109,0.00000000
-2.20010005,2.94254497,1.22562306,2.41107965,0.18736054,0.51942559,0.00315069,0.03315379,0.25681023,0.00000000
-2.19409705,2.97274116,1.23243855,2.40853963,0.19714724,0.53978923,0.00288761,0.03398347,0.27491175,0.00000000
-2.18809405,3.00892667,1.24175894,2.40932544,0.20821409,0.56215167,0.00263669,0.03495801,0.29454723,0.00000000
-2.18209105,3.05026546,1.25330728,2.41311558,0.22043134,0.58615147,0.00239981,0.03606024,0.31554019,0.00000000
-2.17608804,3.09576422,1.26674058,2.41948674,0.23363950,0.61138302,0.00217836,0.03727028,0.33767591,0.00000000
-2.17008504,3.14430008,1.28166116,2.42793293,0.24765091,0.63740364,0.00197325,0.03856591,0.36070243,0.00000000
-2.16408204,3.19465086,1.29762861,2.43788525,0.26225204,0.66374203,0.00178490,0.03992293,0.38433272,0.00000000
-2.15807904,3.24552659,1.31417180,2.44873154,0.27720686,0.68990772,0.00161334,0.04131568,0.40824816,0.00000000
-2.15207604,3.29560140,1.33080060,2.45983493,0.29226110,0.71540162,0.00145825,0.04271746,0.43210339,0.00000000
-2.14607304,3.34354500,1.34701690,2.47055088,0.30714735,0.73972696,0.00131899,0.04410113,0.45553234,0.00000000
-2.14007004,3.38805289,1.36232484,2.48024235,0.32159098,0.76240068,0.00119471,0.04543960,0.47815549,0.00000000
-2.13406703,3.42787484,1.37624003,2.48829280,0.33531667,0.78296479,0.00108436,0.04670646,0.49958815,0.00000000
-2.12806403,3.46184131,1.38829777,2.49411731,0.34805533,0.80099738,0.00098679,0.04787648,0.51944948,0.00000000
-2.12206103,3.48888748,1.39806036,2.49717183,0.35955132,0.81612302,0.00090080,0.04892622,0.53737206,0.00000000
-2.11605803,3.50807471,1.40512353,2.49696099,0.36956956,0.82802220,0.00082516,0.04983447,0.55301161,0.00000000
-2.11005503,3.51860940,1.40912220,2.49304481,0.37790244,0.83643955,0.00075866,0.05058278,0.56605660,0.00000000
-2.10405203,3.51985910,1.40973562,2.48504474,0.38437605,0.84119058,0.00070016,0.05115588,0.57623719,0.00000000
-2.09804902,3.51136579,1.40669208,2.47264921,0.38885571,0.84216671,0.00064861,0.05154201,0.58333338,0.00000000
-2.09204602,3.49285620,1.39977319,2.45561899,0.39125037,0.83933847,0.00060305,0.05173324,0.58718185,0.00000000
-2.08604302,3.46424897,1.38881775,2.43379251,0.39151578,0.83275669,0.00056261,0.05172566,0.58768118,0.00000000
-2.08004002,3.42565849,1.37372527,2.40709091,0.38965625,0.82255168,0.00052657,0.05151952,0.58479531,0.00000000
-2.07403702,3.37739506,1.35445888,2.37552266,0.38572494,0.80893035,0.00049429,0.05111920,0.57855496,0.00000000
-2.06803402,3.31996117,1.33104748,2.33918753,0.37982254,0.79217135,0.00046527,0.05053320,0.56905698,0.00000000
-2.06203102,3.25404369,1.30358717,2.29827929,0.37209455,0.77261846,0.00043908,0.04977394,0.55646162,0.00000000
-2.05602801,3.18050172,1.27224131,2.25308671,0.36272708,0.75067217,0.00041539,0.04885748,0.54098776,0.00000000
-2.05002501,3.10035003,1.23723952,2.20399238,0.35194141,0.72677994,0.00039397,0.04780316,0.52290638,0.00000000
-2.04402201,3.01473820,1.19887492,2.15146894,0.33998755,0.70142526,0.00037464,0.04663315,0.50253248,0.00000000
-2.03801901,2.92492571,1.15749992,2.09607223,0.32713689,0.67511587,0.00035728,0.04537195,0.48021574,0.00000000
-2.03201601,2.83225334,1.11352019,2.03843135,0.31367448,0.64837150,0.00034185,0.04404577,0.45633049,0.00000000
-2.02601301,2.73811146,1.06738703,1.97923545,0.29989087,0.62171141,0.00032831,0.04268187,0.43126509,0.00000000
-2.02001001,2.64390617,1.01958814,1.91921752,0.28607413,0.59564214,0.00031669,0.04130797,0.40541143,0.00000000
-2.01400700,2.55102407,0.97063705,1.85913566,0.27250213,0.57064581,0.00030705,0.03995148,0.37915484,0.00000000
-2.00800400,2.46079695,0.92106155,1.79975215,0.25943536,0.54716927,0.00029948,0.03863891,0.35286475,0.00000000
-2.00200100,2.37446734,0.87139139,1.74181143,0.24711053,0.52561428,0.00029410,0.03739516,0.32688642,0.00000000
-1.99599800,2.29315638,0.82214577,1.68601761,0.23573513,0.50632920,0.00029109,0.03624300,0.30153408,0.00000000
-1.98999500,2.21783496,0.77382109,1.63301258,0.22548305,0.48960214,0.00029067,0.03520249,0.27708559,0.00000000
-1.98399200,2.14929943,0.72687930,1.58335571,0.21649136,0.47565583,0.00029308,0.03429057,0.25377865,0.00000000
-1.97798899,2.08815259,0.68173745,1.53750614,0.20885828,0.46464430,0.00029866,0.03352070,0.23180876,0.00000000
-1.97198599,2.03479085,0.63875877,1.49580836,0.20264239,0.45665137,0.00030780,0.03290264,0.21132869,0.00000000
-1.96598299,1.98939801,0.59824557,1.45848193,0.19786295,0.45169089,0.00032097,0.03244230,0.19244940,0.00000000
-1.95997999,1.95194587,0.56043427,1.42561587,0.19450132,0.44970877,0.00033870,0.03214173,0.17524232,0.00000000
-1.95397699,1.92220165,0.52549274,1.39716787,0.19250338,0.45058654,0.00036164,0.03199923,0.15974261,0.00000000
-1.94797399,1.89974184,0.49351987,1.37296854,0.19178279,0.45414636,0.00039051,0.03200949,0.14595324,0.00000000
-1.94197099,1.88397195,0.46454737,1.35273047,0.19222499,0.46015733,0.00042609,0.03216393,0.13384961,0.00000000
-1.93596798,1.87415128,0.43854375,1.33606158,0.19369177,0.46834269,0.00046927,0.03245102,0.12338451,0.00000000
-1.92996498,1.86942169,0.41542002,1.32248235,0.19602629,0.47838793,0.00052098,0.03285667,0.11449300,0.00000000
-1.92396198,1.86883925,0.39503699,1.31144601,0.19905829,0.48994935,0.00058217,0.03336476,0.10709720,0.00000000
-1.91795898,1.87140742,0.37721365,1.30236073,0.20260951,0.50266294,0.00065384,0.03395756,0.10111061,0.00000000
-1.91195598,1.87611058,0.36173637,1.29461294,0.20649894,0.51615324,0.00073693,0.03461624,0.09644190,0.00000000
-1.90595298,1.88194648,0.34836841,1.28759070,0.21054802,0.53004207,0.00083232,0.03532136,0.09299812,0.00000000
-1.89994997,1.88795654,0.33685932,1.28070605,0.21458534,0.54395681,0.00094079,0.03605329,0.09068710,0.00000000
-1.89394697,1.89325300,0.32695407,1.27341550,0.21845102,0.55753809,0.00106296,0.03679269,0.08941913,0.00000000
-1.88794397,1.89704182,0.31840123,1.26523784,0.22200042,0.57044673,0.00119922,0.03752082,0.08910798,0.00000000
-1.88194097,1.89864084,0.31096033,1.25576850,0.22510729,0.58236986,0.00134971,0.03821987,0.08967118,0.00000000
-1.87593797,1.89749277,0.30440794,1.24469017,0.22766610,0.59302601,0.00151425,0.03887326,0.09102979,0.00000000
-1.86993497,1.89317270,0.29854241,1.23177914,0.22959363,0.60216924,0.00169231,0.03946579,0.09310768,0.00000000
-1.86393197,1.88539033,0.29318728,1.21690759,0.23082985,0.60959227,0.00188294,0.03998383,0.09583052,0.00000000
-1.85792896,1.87398709,0.28819337,1.20004172,0.23133791,0.61512857,0.00208482,0.04041539,0.09912461,0.00000000
-1.85192596,1.85892882,0.28343955,1.18123611,0.23110350,0.61865352,0.00229616,0.04075019,0.10291565,0.00000000
-1.84592296,1.84029456,0.27883245,1.16062494,0.23013351,0.62008468,0.00251476,0.04097966,0.10712769,0.00000000
-1.83991996,1.81826245,0.27430520,1.13841047,0.22845418,0.61938125,0.00273803,0.04109695,0.11168230,0.00000000
-1.83391696,1.79309347,0.26981544,1.11484975,0.22610869,0.61654290,0.00296301,0.04109685,0.11649813,0.00000000
-1.82791396,1.76511425,0.26534283,1.09024018,0.22315462,0.61160791,0.00318643,0.04097580,0.12149093,0.00000000
-1.82191096,1.73469971,0.26088634,1.06490485,0.21966104,0.60465090,0.00340482,0.04073180,0.12657407,0.00000000
-1.81590795,1.70225657,0.25646131,1.03917835,0.21570568,0.59578023,0.00361455,0.04036435,0.13165956,0.00000000
-1.80990495,1.66820842,0.25209682,1.01339386,0.21137219,0.58513503,0.00381197,0.03987441,0.13665963,0.00000000
-1.80390195,1.63298314,0.24783312,0.98787201,0.20674753,0.57288217,0.00399351,0.03926436,0.14148875,0.00000000
-1.79789895,1.59700296,0.24371957,0.96291202,0.20191976,0.55921304,0.00415582,0.03853791,0.14606597,0.00000000
-1.79189595,1.56067753,0.23981290,0.93878543,0.19697611,0.54434036,0.00429583,0.03770013,0.15031756,0.00000000
-1.78589295,1.52440005,0.23617591,0.91573250,0.19200154,0.52849501,0.00441092,0.03675734,0.15417971,0.00000000
-1.77988994,1.48854622,0.23287657,0.89396113,0.18707767,0.51192286,0.00449901,0.03571713,0.15760124,0.00000000
-1.77388694,1.45347571,0.22998741,0.87364828,0.18228209,0.49488172,0.00455861,0.03458829,0.16054604,0.00000000
-1.76788394,1.41953562,0.22758509,0.85494326,0.17768810,0.47763839,0.00458894,0.03338077,0.16299514,0.00000000
-1.76188094,1.38706522,0.22575000,0.83797251,0.17336460,0.46046571,0.00458994,0.03210564,0.16494834,0.00000000
-1.75587794,1.35640145,0.22456587,0.82284534,0.16937622,0.44363975,0.00456232,0.03077501,0.16642511,0.00000000
-1.74987494,1.32788409,0.22411901,0.80965984,0.16578355,0.42743702,0.00450754,0.02940200,0.16746481,0.00000000
-1.74387194,1.30186026,0.22449733,0.79850849,0.16264330,0.41213169,0.00442783,0.02800057,0.16812612,0.00000000
-1.73786893,1.27868732,0.22578883,0.78948290,0.16000838,0.39799283,0.00432609,0.02658552,0.16848570,0.00000000
-1.73186593,1.25873378,0.22807960,0.78267703,0.15792778,0.38528163,0.00420589,0.02517231,0.16863604,0.00000000
-1.72586293,1.24237785,0.23145133,0.77818886,0.15644621,0.37424856,0.00407137,0.02377695,0.16868266,0.00000000
-1.71985993,1.23000341,0.23597831,0.77611995,0.15560352,0.36513053,0.00392714,0.02241592,0.16874070,0.00000000
-1.71385693,1.22199351,0.24172405,0.77657315,0.15543383,0.35814798,0.00377825,0.02110594,0.16893106,0.00000000
-1.70785393,1.21872145,0.24873760,0.77964846,0.15596439,0.35350196,0.00363005,0.01986391,0.16937630,0.00000000
-1.70185093,1.22054001,0.25704984,0.78543723,0.15721443,0.35137122,0.00348813,0.01870669,0.17019639,0.00000000
-1.69584792,1.22776927,0.26666980,0.79401527,0.15919377,0.35190934,0.00335826,0.01765096,0.17150458,0.00000000
-1.68984492,1.24068364,0.27758136,0.80543529,0.16190155,0.35524201,0.00324628,0.01671304,0.17340348,0.00000000
-1.68384192,1.25949886,0.28974043,0.81971919,0.16532510,0.36146434,0.00315805,0.01590872,0.17598159,0.00000000
-1.67783892,1.28435972,0.30307295,0.83685081,0.16943899,0.37063854,0.00309944,0.01525305,0.17931035,0.00000000
-1.67183592,1.31532898,0.31747370,0.85676965,0.17420448,0.38279183,0.00307621,0.01476010,0.18344187,0.00000000
-1.66583292,1.35237840,0.33280626,0.87936606,0.17956932,0.39791466,0.00309404,0.01444278,0.18840728,0.00000000
-1.65982991,1.39538201,0.34890407,0.90447823,0.18546814,0.41595946,0.00315844,0.01431259,0.19421591,0.00000000
-1.65382691,1.44411220,0.36557259,0.93189116,0.19182318,0.43683978,0.00327471,0.01437930,0.20085514,0.00000000
-1.64782391,1.49823861,0.38259266,0.96133785,0.19854564,0.46043003,0.00344789,0.01465076,0.20829087,0.00000000
-1.64182091,1.55732992,0.39972483,0.99250245,0.20553746,0.48656571,0.00368266,0.01513254,0.21646869,0.00000000
-1.63581791,1.62085834,0.41671460,1.02502536,0.21269338,0.51504433,0.00398329,0.01582769,0.22531540,0.00000000
-1.62981491,1.68820648,0.43329825,1.05850985,0.21990349,0.54562681,0.00435350,0.01673645,0.23474103,0.00000000
