energy_ev,total_up,Mo_p_up,Mo_d_up,N_s_up,N_p_up,S_s_up,S_p_up,Ti_p_up,Ti_d_up
-3.45472736,1.72172783,0.38582922,0.69854519,0.00262396,0.06344863,0.02365426,0.99422596,0.48959733,0.07812054
-3.44872436,1.72301726,0.38784118,0.73486555,0.00248117,0.06042964,0.02147728,0.97679585,0.48095872,0.07341613
-3.44272136,1.73055984,0.39007545,0.77389908,0.00234622,0.05782607,0.01940858,0.96262690,0.47387651,0.06927838
-3.43671836,1.74347041,0.39231876,0.81491451,0.00221997,0.05564901,0.01746240,0.95142353,0.46808221,0.06567442
-3.43071536,1.76079784,0.39436510,0.85715421,0.00210305,0.05390673,0.01564877,0.94284939,0.46331031,0.06256817
-3.42471236,1.78155069,0.39602352,0.89984271,0.00199588,0.05260495,0.01397373,0.93654504,0.45930826,0.05992067
-3.41870935,1.80472403,0.39712523,0.94219667,0.00189872,0.05174704,0.01243972,0.93214545,0.45584548,0.05769069
-3.41270635,1.82932613,0.39752981,0.98343629,0.00181167,0.05133434,0.01104605,0.92929626,0.45272109,0.05583550
-3.40670335,1.85440373,0.39712988,1.02279781,0.00173476,0.05136635,0.00978935,0.92766783,0.44976968,0.05431165
-3.40070035,1.87906474,0.39585431,1.05954679,0.00166794,0.05184090,0.00866413,0.92696650,0.44686510,0.05307593
-3.39469735,1.90249743,0.39366953,1.09299192,0.00161110,0.05275404,0.00766325,0.92694236,0.44392190,0.05208617
-3.38869435,1.92398554,0.39057916,1.12249879,0.00156414,0.05409986,0.00677845,0.92739345,0.44089456,0.05130201
-3.38269135,1.94291872,0.38662183,1.14750340,0.00152689,0.05587007,0.00600075,0.92816618,0.43777440,0.05068558
-3.37668834,1.95879832,0.38186739,1.16752472,0.00149920,0.05805338,0.00532085,0.92915219,0.43458455,0.05020199
-3.37068534,1.97123859,0.37641182,1.18217615,0.00148087,0.06063476,0.00472946,0.93028213,0.43137328,0.04981970
-3.36468234,1.97996362,0.37037113,1.19117522,0.00147166,0.06359457,0.00421749,0.93151682,0.42820602,0.04951077
-3.35867934,1.98480067,0.36387452,1.19435129,0.00147126,0.06690774,0.00377632,0.93283660,0.42515671,0.04925085
-3.35267634,1.98567068,0.35705742,1.19165096,0.00147929,0.07054291,0.00339785,0.93422969,0.42229884,0.04901920
-3.34667334,1.98257666,0.35005452,1.18314088,0.00149523,0.07446172,0.00307462,0.93568034,0.41969684,0.04879850
-3.34067034,1.97559112,0.34299350,1.16900790,0.00151845,0.07861838,0.00279984,0.93715779,0.41739828,0.04857463
-3.33466733,1.96484331,0.33598948,1.14955661,0.00154819,0.08295941,0.00256736,0.93860663,0.41542728,0.04833644
-3.32866433,1.95050726,0.32914074,1.12520416,0.00158350,0.08742386,0.00237166,0.93993946,0.41377959,0.04807545
-3.32266133,1.93279140,0.32252576,1.09647277,0.00162331,0.09194385,0.00220779,0.94103225,0.41241953,0.04778563
-3.31665833,1.91193037,0.31620177,1.06398006,0.00166640,0.09644551,0.00207135,0.94172277,0.41127903,0.04746323
-3.31065533,1.88817949,0.31020478,1.02842768,0.00171144,0.10085043,0.00195841,0.94181239,0.41025877,0.04710662
-3.30465233,1.86181208,0.30455111,0.99058845,0.00175699,0.10507740,0.00186550,0.94107105,0.40923131,0.04671625
-3.29864932,1.83311971,0.29924027,0.95129268,0.00180157,0.10904458,0.00178950,0.93924515,0.40804611,0.04629466
-3.29264632,1.80241498,0.29425881,0.91141379,0.00184368,0.11267181,0.00172771,0.93606807,0.40653605,0.04584659
-3.28664332,1.77003633,0.28958514,0.87185379,0.00188186,0.11588321,0.00167772,0.93127255,0.40452512,0.04537910
-3.28064032,1.73635437,0.28519468,0.83352881,0.00191473,0.11860966,0.00163749,0.92460430,0.40183687,0.04490173
-3.27463732,1.70177855,0.28106522,0.79735492,0.00194106,0.12079132,0.00160529,0.91583590,0.39830300,0.04442668
-3.26863432,1.66676346,0.27718198,0.76423426,0.00195979,0.12237988,0.00157970,0.90478031,0.39377192,0.04396895
-3.26263132,1.63181356,0.27354211,0.73504168,0.00197011,0.12334041,0.00155965,0.89130304,0.38811637,0.04354638
-3.25662831,1.59748541,0.27015826,0.71061161,0.00197143,0.12365287,0.00154437,0.87533222,0.38124017,0.04317961
-3.25062531,1.56438653,0.26706096,0.69172522,0.00196348,0.12331295,0.00153340,0.85686604,0.37308339,0.04289196
-3.24462231,1.53317020,0.26429969,0.67909764,0.00194625,0.12233244,0.00152660,0.83597693,0.36362586,0.04270904
-3.23861931,1.50452562,0.26194242,0.67336519,0.00192005,0.12073885,0.00152410,0.81281231,0.35288879,0.04265826
-3.23261631,1.47916344,0.26007364,0.67507241,0.00188545,0.11857448,0.00152628,0.78759172,0.34093458,0.04276817
-3.22661331,1.45779672,0.25879105,0.68465907,0.00184330,0.11589486,0.00153375,0.76060049,0.32786461,0.04306751
-3.22061031,1.44111782,0.25820081,0.70244718,0.00179466,0.11276670,0.00154728,0.73218032,0.31381546,0.04358427
-3.21460730,1.42977207,0.25841186,0.72862823,0.00174076,0.10926539,0.00156774,0.70271707,0.29895361,0.04434443
-3.20860430,1.42432944,0.25952940,0.76325118,0.00168300,0.10547219,0.00159605,0.67262667,0.28346890,0.04537071
-3.20260130,1.42525544,0.26164798,0.80621160,0.00162280,0.10147126,0.00163311,0.64233961,0.26756728,0.04668127
-3.19659830,1.43288285,0.26484454,0.85724275,0.00156164,0.09734670,0.00167973,0.61228501,0.25146308,0.04828839
-3.19059530,1.44738604,0.26917186,0.91590923,0.00150095,0.09317961,0.00173655,0.58287496,0.23537113,0.05019724
-3.18459230,1.46875922,0.27465262,0.98160398,0.00144204,0.08904548,0.00180398,0.55448995,0.21949935,0.05240481
-3.17858929,1.49680038,0.28127474,1.05354948,0.00138612,0.08501186,0.00188214,0.52746605,0.20404185,0.05489905
-3.17258629,1.53110201,0.28898793,1.13080360,0.00133418,0.08113653,0.00197083,0.50208447,0.18917298,0.05765829
-3.16658329,1.57104964,0.29770202,1.21227085,0.00128702,0.07746618,0.00206947,0.47856374,0.17504250,0.06065100
-3.16058029,1.61582882,0.30728698,1.29671901,0.00124519,0.07403558,0.00217707,0.45705508,0.16177206,0.06383590
-3.15457729,1.66444063,0.31757485,1.38280146,0.00120899,0.07086738,0.00229227,0.43764068,0.14945295,0.06716249
-3.14857429,1.71572550,0.32836344,1.46908471,0.00117847,0.06797239,0.00241331,0.42033512,0.13814526,0.07057194
-3.14257129,1.76839454,0.33942172,1.55408062,0.00115344,0.06535036,0.00253807,0.40508951,0.12787828,0.07399848
-3.13656828,1.82106732,0.35049673,1.63628245,0.00113348,0.06299119,0.00266416,0.39179809,0.11865206,0.07737100
-3.13056528,1.87231444,0.36132160,1.71420345,0.00111798,0.06087642,0.00278891,0.38030668,0.11044003,0.08061505
-3.12456228,1.92070322,0.37162441,1.78641674,0.00110617,0.05898104,0.00290952,0.37042268,0.10319234,0.08365504
-3.11855928,1.96484441,0.38113745,1.85159474,0.00109716,0.05727532,0.00302309,0.36192584,0.09683981,0.08641661
-3.11255628,2.00343786,0.38960648,1.90854668,0.00108996,0.05572675,0.00312675,0.35457926,0.09129831,0.08882901
-3.10655328,2.03531517,0.39679953,1.95625248,0.00108359,0.05430189,0.00321776,0.34814025,0.08647321,0.09082744
-3.10055028,2.05947731,0.40251491,1.99389149,0.00107704,0.05296804,0.00329357,0.34237026,0.08226382,0.09235526
-3.09454727,2.07512573,0.40658795,2.02086485,0.00106937,0.05169478,0.00335196,0.33704387,0.07856763,0.09336595
-3.08854427,2.08168555,0.40889633,2.03681045,0.00105972,0.05045515,0.00339107,0.33195611,0.07528407,0.09382467
-3.08254127,2.07882000,0.40936371,2.04160981,0.00104736,0.04922657,0.00340951,0.32692830,0.07231793,0.09370947
-3.07653827,2.06643572,0.40796151,2.03538665,0.00103170,0.04799154,0.00340640,0.32181203,0.06958208,0.09301206
-3.07053527,2.04467896,0.40470893,2.01849727,0.00101233,0.04673785,0.00338139,0.31649140,0.06699962,0.09173801
-3.06453227,2.01392324,0.39967117,1.99151341,0.00098900,0.04545874,0.00333471,0.31088373,0.06450542,0.08990654
-3.05852926,1.97474930,0.39295607,1.95519839,0.00096168,0.04415263,0.00326714,0.30493863,0.06204703,0.08754981
-3.05252626,1.92791880,0.38470941,1.91047783,0.00093047,0.04282276,0.00317998,0.29863603,0.05958500,0.08471177
-3.04652326,1.87434323,0.37510911,1.85840654,0.00089571,0.04147669,0.00307508,0.29198315,0.05709277,0.08144669
-3.04052026,1.81504980,0.36435881,1.80013303,0.00085786,0.04012562,0.00295473,0.28501085,0.05455604,0.07781738
-3.03451726,1.75114607,0.35268100,1.73686359,0.00081755,0.03878381,0.00282160,0.27776976,0.05197191,0.07389326
-3.02851426,1.68378529,0.34031026,1.66982733,0.00077555,0.03746791,0.00267874,0.27032617,0.04934768,0.06974827
-3.02251126,1.61413376,0.32748686,1.60024401,0.00073273,0.03619644,0.00252946,0.26275834,0.04669959,0.06545892
-3.01650825,1.54334204,0.31445101,1.52929568,0.00069008,0.03498929,0.00237728,0.25515311,0.04405145,0.06110234
-3.01050525,1.47252082,0.30143807,1.45810344,0.00064864,0.03386744,0.00222589,0.24760316,0.04143328,0.05675457
-3.00450225,1.40272244,0.28867487,1.38770990,0.00060956,0.03285272,0.00207908,0.24020492,0.03888004,0.05248908
-2.99849925,1.33492842,0.27637732,1.31906774,0.00057400,0.03196781,0.00194072,0.23305728,0.03643047,0.04837568
-2.99249625,1.27004309,0.26474911,1.25303442,0.00054318,0.03123626,0.00181470,0.22626094,0.03412606,0.04447967
-2.98649325,1.20889301,0.25398181,1.19037273,0.00051834,0.03068273,0.00170497,0.21991846,0.03201022,0.04086136
-2.98049025,1.15223144,0.24425587,1.13175647,0.00050078,0.03033321,0.00161546,0.21413481,0.03012757,0.03757600
-2.97448724,1.10074712,0.23574250,1.07778046,0.00049178,0.03021535,0.00155016,0.20901830,0.02852335,0.03467391
-2.96848424,1.05507598,0.22860624,1.02897367,0.00049266,0.03035866,0.00151307,0.20468165,0.02724296,0.03220086
-2.96248124,1.01581453,0.22300767,0.98581428,0.00050475,0.03079479,0.00150824,0.20124306,0.02633159,0.03019869
-2.95647824,0.98353360,0.21910616,0.94874529,0.00052935,0.03155756,0.00153978,0.19882699,0.02583375,0.02870593
-2.95047524,0.95879084,0.21706229,0.91818931,0.00056777,0.03268288,0.00161185,0.19756449,0.02579294,0.02775854
-2.94447224,0.94214073,0.21703944,0.89456127,0.00062129,0.03420846,0.00172865,0.19759290,0.02625105,0.02739044
-2.93846923,0.93414082,0.21920455,0.87827789,0.00069111,0.03617321,0.00189445,0.19905469,0.02724780,0.02763400
-2.93246623,0.93535321,0.22372749,0.86976290,0.00077837,0.03861647,0.00211348,0.20209544,0.02881990,0.02852025
-2.92646323,0.94634060,0.23077921,0.86944725,0.00088406,0.04157686,0.00238994,0.20686079,0.03100011,0.03007879
-2.92046023,0.96765631,0.24052827,0.87776399,0.00100902,0.04509086,0.00272789,0.21349240,0.03381614,0.03233740
-2.91445723,0.99982846,0.25313592,0.89513746,0.00115385,0.04919125,0.00313115,0.22212300,0.03728929,0.03532127
-2.90845423,1.04333846,0.26874984,0.92196722,0.00131891,0.05390522,0.00360322,0.23287063,0.04143310,0.03905195
-2.90245123,1.09859451,0.28749661,0.95860709,0.00150421,0.05925245,0.00414710,0.24583233,0.04625178,0.04354588
-2.89644822,1.16590139,0.30947336,1.00534020,0.00170941,0.06524306,0.00476518,0.26107744,0.05173876,0.04881279
-2.89044522,1.24542771,0.33473880,1.06235127,0.00193373,0.07187568,0.00545908,0.27864088,0.05787524,0.05485376
-2.88444222,1.33717242,0.36330425,1.12969750,0.00217593,0.07913563,0.00622951,0.29851680,0.06462894,0.06165933
-2.87843922,1.44093255,0.39512509,1.20727958,0.00243429,0.08699338,0.00707609,0.32065290,0.07195307,0.06920756
-2.87243622,1.55627400,0.43009307,1.29481484,0.00270657,0.09540342,0.00799727,0.34494578,0.07978572,0.07746225
-2.86643322,1.68250762,0.46803011,1.39181392,0.00299004,0.10430356,0.00899019,0.37123777,0.08804968,0.08637144
-2.86043022,1.81867222,0.50868413,1.49756300,0.00328148,0.11361484,0.01005062,0.39931543,0.09665276,0.09586634
-2.85442721,1.96352645,0.55172705,1.61111294,0.00357722,0.12324206,0.01117290,0.42891000,0.10548872,0.10586079
-2.84842421,2.11555070,0.59675564,1.73127678,0.00387323,0.13307498,0.01234997,0.45970005,0.11443882,0.11625128
-2.84242121,2.27295999,0.64329515,1.85663631,0.00416515,0.14299016,0.01357338,0.49131612,0.12337392,0.12691779
-2.83641821,2.43372825,0.69080595,1.98555853,0.00444845,0.15285353,0.01483340,0.52334767,0.13215724,0.13772526
-2.83041521,2.59562378,0.73869298,2.11622184,0.00471850,0.16252338,0.01611913,0.55535179,0.14064756,0.14852587
-2.82441221,2.75625514,0.78631793,2.24665164,0.00497072,0.17185399,0.01741868,0.58686363,0.14870287,0.15916203
-2.81840920,2.91312604,0.83301357,2.37476424,0.00520069,0.18069945,0.01871936,0.61740812,0.15618427,0.16947000
-2.81240620,3.06369756,0.87809992,2.49841794,0.00540430,0.18891775,0.02000792,0.64651245,0.16296003,0.17928399
-2.80640320,3.20545505,0.92090150,2.61546906,0.00557787,0.19637485,0.02127078,0.67371887,0.16890959,0.18844071
-2.80040020,3.33597742,0.96076505,2.72383116,0.00571827,0.20294856,0.02249430,0.69859728,0.17392738,0.19678405
-2.79439720,3.45300575,0.99707696,2.82153475,0.00582302,0.20853211,0.02366500,0.72075701,0.17792630,0.20416977
-2.78839420,3.55450847,1.02927974,2.90678523,0.00589033,0.21303720,0.02476986,0.73985738,0.18084061,0.21047002
-2.78239120,3.63874042,1.05688680,2.97801658,0.00591924,0.21639645,0.02579648,0.75561655,0.18262827,0.21557740
-2.77638819,3.70429327,1.07949504,3.03393857,0.00590953,0.21856507,0.02673336,0.76781841,0.18327250,0.21940850
-2.77038519,3.75013545,1.09679470,3.07357549,0.00586182,0.21952181,0.02757001,0.77631722,0.18278257,0.22190661
-2.76438219,3.77563990,1.10857621,3.09629512,0.00577748,0.21926903,0.02829713,0.78103996,0.18119379,0.22304368
-2.75837919,3.78059900,1.11473389,3.10182656,0.00565857,0.21783203,0.02890675,0.78198635,0.17856676,0.22282124
-2.75237619,3.76522634,1.11526643,3.09026674,0.00550781,0.21525763,0.02939225,0.77922683,0.17498582,0.22127041
-2.74637319,3.73014570,1.11027433,3.06207550,0.00532843,0.21161213,0.02974851,0.77289854,0.17055698,0.21845094
-2.74037019,3.67636832,1.09995468,3.01805980,0.00512406,0.20697877,0.02997187,0.76319986,0.16540535,0.21444935
-2.73436718,3.60525979,1.08459348,2.95934816,0.00489863,0.20145484,0.03006019,0.75038367,0.15967215,0.20937628
-2.72836418,3.51849855,1.06455618,2.88735673,0.00465626,0.19514852,0.03001282,0.73474991,0.15351157,0.20336321
-2.72236118,3.41802792,1.04027681,2.80374857,0.00440108,0.18817572,0.02983064,0.71663768,0.14708757,0.19655859
-2.71635818,3.30600392,1.01224629,2.71038814,0.00413718,0.18065696,0.02951597,0.69641739,0.14057064,0.18912379
-2.71035518,3.18474100,0.98100041,2.60929272,0.00386847,0.17271443,0.02907259,0.67448311,0.13413482,0.18122868
-2.70435218,3.05665758,0.94710786,2.50258270,0.00359860,0.16446940,0.02850564,0.65124545,0.12795489,0.17304737
-2.69834917,2.92422321,0.91115874,2.39243223,0.00333092,0.15603989,0.02782164,0.62712502,0.12220382,0.16475398
-2.69234617,2.78990857,0.87375377,2.28102179,0.00306839,0.14753887,0.02702836,0.60254666,0.11705046,0.15651871
-2.68634317,2.65613937,0.83549435,2.17049358,0.00281358,0.13907274,0.02613477,0.57793418,0.11265757,0.14850420
-2.68034017,2.52525477,0.79697361,2.06291076,0.00256865,0.13074029,0.02515092,0.55370581,0.10917991,0.14086234
-2.67433717,2.39947055,0.75876833,1.96022078,0.00233536,0.12263202,0.02408785,0.53026989,0.10676258,0.13373149
-2.66833417,2.28084699,0.72143185,1.86422320,0.00211507,0.11482974,0.02295741,0.50802098,0.10553928,0.12723413
-2.66233117,2.17126121,0.68548758,1.77654198,0.00190883,0.10740650,0.02177215,0.48733583,0.10563064,0.12147498
-2.65632816,2.07238366,0.65142332,1.69860196,0.00171735,0.10042665,0.02054509,0.46856944,0.10714241,0.11653954
-2.65032516,1.98565820,0.61968594,1.63160944,0.00154108,0.09394611,0.01928955,0.45205074,0.11016342,0.11249295
-2.64432216,1.91228552,0.59067660,1.57653661,0.00138029,0.08801271,0.01801895,0.43807812,0.11476354,0.10937935
-2.63831916,1.85320954,0.56474621,1.53410950,0.00123508,0.08266658,0.01674658,0.42691460,0.12099127,0.10722142
-2.63231616,1.80910668,0.54219137,1.50479946,0.00110545,0.07794059,0.01548538,0.41878279,0.12887139,0.10602041
-2.62631316,1.78037809,0.52325058,1.48881811,0.00099137,0.07386076,0.01424775,0.41385979,0.13840250,0.10575636
-2.62031016,1.76714496,0.50810103,1.48611587,0.00089280,0.07044676,0.01304539,0.41227224,0.14955463,0.10638874
-2.61430715,1.76924743,0.49685599,1.49638435,0.00080973,0.06771227,0.01188905,0.41409168,0.16226719,0.10785744
-2.60830415,1.78624747,0.48956296,1.51906283,0.00074223,0.06566547,0.01078849,0.41933062,0.17644722,0.11008403
-2.60230115,1.81743629,0.48620285,1.55334918,0.00069050,0.06430950,0.00975230,0.42793945,0.19196834,0.11297349
-2.59629815,1.86184678,0.48669024,1.59821546,0.00065482,0.06364290,0.00878789,0.43980470,0.20867034,0.11641630
-2.59029515,1.91827141,0.49087494,1.65242852,0.00063565,0.06366011,0.00790139,0.45474863,0.22635985,0.12029092
-2.58429215,1.98528567,0.49854499,1.71457546,0.00063356,0.06435202,0.00709774,0.47253057,0.24481190,0.12446658
-2.57828914,2.06127730,0.50943096,1.78309397,0.00064930,0.06570642,0.00638064,0.49285001,0.26377272,0.12880646
-2.57228614,2.14448078,0.52321183,1.85630708,0.00068372,0.06770858,0.00575268,0.51535158,0.28296371,0.13317110
-2.56628314,2.23301670,0.53952208,1.93246171,0.00073780,0.07034167,0.00521538,0.53963186,0.30208651,0.13742199
-2.56028014,2.32493512,0.55796007,2.00977017,0.00081258,0.07358723,0.00476936,0.56524786,0.32082918,0.14142521
-2.55427714,2.41826175,0.57809729,2.08645358,0.00090918,0.07742550,0.00441437,0.59172703,0.33887328,0.14505508
-2.54827414,2.51104583,0.59948848,2.16078585,0.00102868,0.08183565,0.00414949,0.61857857,0.35590164,0.14819758
-2.54227114,2.60140803,0.62168196,2.23113701,0.00117211,0.08679590,0.00397322,0.64530557,0.37160670,0.15075350
-2.53626813,2.68758701,0.64423031,2.29601439,0.00134041,0.09228350,0.00388361,0.67141771,0.38569884,0.15264118
-2.53026513,2.76798312,0.66670061,2.35410034,0.00153430,0.09827456,0.00387833,0.69644407,0.39791473,0.15379872
-2.52426213,2.84119779,0.68868425,2.40428527,0.00175427,0.10474383,0.00395484,0.71994562,0.40802516,0.15418555
-2.51825913,2.90606744,0.70980601,2.44569485,0.00200049,0.11166428,0.00411043,0.74152702,0.41584208,0.15378336
-2.51225613,2.96169090,0.72973192,2.47771074,0.00227275,0.11900671,0.00434232,0.76084735,0.42122458,0.15259633
-2.50625313,3.00744968,0.74817611,2.49998412,0.00257039,0.12673941,0.00464774,0.77762941,0.42408368,0.15065063
-2.50025013,3.04302070,0.76490617,2.51244190,0.00289229,0.13482775,0.00502401,0.79166742,0.42438546,0.14799334
-2.49424712,3.06838140,0.77974722,2.51528558,0.00323680,0.14323407,0.00546856,0.80283279,0.42215279,0.14469070
-2.48824412,3.08380750,0.79258455,2.50898329,0.00360174,0.15191763,0.00597908,0.81107803,0.41746524,0.14082593
-2.48224112,3.08986377,0.80336489,2.49425525,0.00398444,0.16083491,0.00655350,0.81643850,0.41045749,0.13649665
-2.47623812,3.08738861,0.81209649,2.47205378,0.00438171,0.16994015,0.00719012,0.81903232,0.40131610,0.13181205
-2.47023512,3.07747307,0.81884789,2.44353845,0.00478996,0.17918621,0.00788765,0.81905819,0.39027491,0.12688990
-2.46423212,3.06143518,0.82374577,2.41004743,0.00520520,0.18852568,0.00864527,0.81679144,0.37760924,0.12185362
-2.45822911,3.04079038,0.82697172,2.37306592,0.00562323,0.19791233,0.00946268,0.81257841,0.36362911,0.11682939
-2.45222611,3.01721877,0.82875821,2.33419249,0.00603965,0.20730265,0.01034014,0.80682919,0.34867163,0.11194344
-2.44622311,2.99252963,0.82938367,2.29510405,0.00645006,0.21665753,0.01127845,0.80000898,0.33309308,0.10731963
-2.44022011,2.96862388,0.82916680,2.25752004,0.00685018,0.22594387,0.01227897,0.79262818,0.31726055,0.10307726
-2.43421711,2.94745451,0.82846008,2.22316630,0.00723596,0.23513600,0.01334349,0.78523126,0.30154381,0.09932921
-2.42821411,2.93098542,0.82764248,2.19373897,0.00760373,0.24421688,0.01447415,0.77838469,0.28630714,0.09618032
-2.42221111,2.92114862,0.82711129,2.17086864,0.00795030,0.25317866,0.01567327,0.77266387,0.27190177,0.09372606
-2.41620810,2.91980008,0.82727318,2.15608486,0.00827305,0.26202284,0.01694312,0.76863927,0.25865866,0.09205132
-2.41020510,2.92867438,0.82853443,2.15078148,0.00857001,0.27075959,0.01828561,0.76686195,0.24688201,0.09122943
-2.40420210,2.94933866,0.83129037,2.15618276,0.00883990,0.27940651,0.01970201,0.76784860,0.23684346,0.09132121
-2.39819910,2.98314639,0.83591430,2.17331105,0.00908209,0.28798650,0.02119255,0.77206636,0.22877703,0.09237410
-2.39219610,3.03119211,0.84274600,2.20295630,0.00929664,0.29652506,0.02275606,0.77991772,0.22287490,0.09442130
-2.38619310,3.09426816,0.85208018,2.24564848,0.00948419,0.30504693,0.02438956,0.79172593,0.21928401,0.09748093
-2.38019010,3.17282515,0.86415532,2.30163362,0.00964587,0.31357246,0.02608789,0.80772129,0.21810360,0.10155524
-2.37418709,3.26693796,0.87914325,2.37085492,0.00978321,0.32211362,0.02784341,0.82802891,0.21938356,0.10662989
-2.36818409,3.37627921,0.89714014,2.45293987,0.00989801,0.33067017,0.02964571,0.85265850,0.22312390,0.11267338
-2.36218109,3.50010239,0.91815938,2.54719503,0.00999219,0.33922610,0.03148148,0.88149684,0.22927514,0.11963665
-2.35617809,3.63723664,0.94212694,2.65260935,0.01006770,0.34774670,0.03333447,0.91430335,0.23773977,0.12745312
-2.35017509,3.78609491,0.96887967,2.76786742,0.01012635,0.35617641,0.03518554,0.95070952,0.24837491,0.13603900
-2.34417209,3.94469692,0.99816704,2.89137314,0.01016977,0.36443777,0.03701294,0.99022249,0.26099604,0.14529418
-2.33816908,4.11070771,1.02965649,3.02128438,0.01019928,0.37243155,0.03879267,1.03223311,0.27538192,0.15510372
-2.33216608,4.28149190,1.06294271,3.15555836,0.01021592,0.38003829,0.04049902,1.07602862,0.29128063,0.16533982
-2.32616308,4.45418286,1.09756049,3.29200707,0.01022040,0.38712107,0.04210526,1.12080984,0.30841660,0.17586461
-2.32016008,4.62576532,1.13300104,3.42836150,0.01021314,0.39352965,0.04358436,1.16571255,0.32649860,0.18653338
-2.31415708,4.79316889,1.16873131,3.56234254,0.01019438,0.39910564,0.04490992,1.20983247,0.34522832,0.19719844
-2.30815408,4.95336922,1.20421529,3.69173634,0.01016421,0.40368870,0.04605700,1.25225303,0.36430941,0.20771335
-2.30215108,5.10349288,1.23893675,3.81447092,0.01012276,0.40712327,0.04700309,1.29207495,0.38345663,0.21793746
-2.29614807,5.24092147,1.27242206,3.92869095,0.01007027,0.40926561,0.04772898,1.32844639,0.40240470,0.22774051
-2.29014507,5.36339025,1.30426208,4.03282707,0.01000727,0.40999080,0.04821953,1.36059240,0.42091649,0.23700710
-2.28414207,5.46907642,1.33413197,4.12565644,0.00993471,0.40919921,0.04846439,1.38784238,0.43879020,0.24564090
-2.27813907,5.55667266,1.36180764,4.20635122,0.00985404,0.40682227,0.04845847,1.40965424,0.45586510,0.25356826
-2.27213607,5.62544198,1.38717804,4.27451228,0.00976736,0.40282705,0.04820237,1.42563399,0.47202551,0.26074106
-2.26613307,5.67525051,1.41025223,4.33018585,0.00967741,0.39721949,0.04770247,1.43554990,0.48720284,0.26713876
-2.26013007,5.70657635,1.43116082,4.37386187,0.00958764,0.39004613,0.04697085,1.43934045,0.50137545,0.27276937
-2.25412706,5.72049327,1.45015139,4.40645332,0.00950217,0.38139412,0.04602510,1.43711560,0.51456635,0.27766937
-2.24812406,5.71862970,1.46757792,4.42925725,0.00942572,0.37138959,0.04488776,1.42915130,0.52683880,0.28190252
-2.24212106,5.70310452,1.48388463,4.44389868,0.00936349,0.36019448,0.04358575,1.41587754,0.53828996,0.28555769
-2.23611806,5.67644246,1.49958485,4.45225987,0.00932107,0.34800189,0.04214953,1.39786050,0.54904301,0.28874576
-2.23011506,5.64147300,1.51523600,4.45639803,0.00930417,0.33503029,0.04061223,1.37577972,0.55923809,0.29159566
-2.22411206,5.60121745,1.53141173,4.45845533,0.00931851,0.32151676,0.03900864,1.35040135,0.56902253,0.29424997
-2.21810905,5.55876971,1.54867283,4.46056543,0.00936958,0.30770970,0.03737424,1.32254897,0.57854101,0.29686008
-2.21210605,5.51717614,1.56753819,4.46476099,0.00946238,0.29386129,0.03574420,1.29307334,0.58792608,0.29958123
-2.20610305,5.47932031,1.58845753,4.47288662,0.00960128,0.28021999,0.03415242,1.26282252,0.59728969,0.30256763
-2.20010005,5.44781793,1.61178718,4.48652140,0.00978982,0.26702351,0.03263068,1.23261371,0.60671612,0.30596791
-2.19409705,5.42492646,1.63777025,4.50691465,0.01003050,0.25449242,0.03120790,1.20320824,0.61625667,0.30992094
-2.18809405,5.41247325,1.66652223,4.53493775,0.01032475,0.24282471,0.02990955,1.17529049,0.62592652,0.31455232
-2.18209105,5.41180490,1.69802277,4.57105418,0.01067276,0.23219147,0.02875713,1.14945159,0.63570367,0.31997142
-2.17608804,5.42375927,1.73211395,4.61530867,0.01107354,0.22273366,0.02776793,1.12617841,0.64553022,0.32626918
-2.17008504,5.44866028,1.76850517,4.66733567,0.01152485,0.21456023,0.02695483,1.10584785,0.65531557,0.33351654
-2.16408204,5.48633471,1.80678424,4.72638587,0.01202333,0.20774741,0.02632629,1.08872624,0.66494152,0.34176351
-2.15807904,5.53614866,1.84643405,4.79136908,0.01256457,0.20233911,0.02588649,1.07497351,0.67426875,0.35103876
-2.15207604,5.59706074,1.88685371,4.86091057,0.01314326,0.19834835,0.02563552,1.06465125,0.68314430,0.36134972
-2.14607304,5.66768814,1.92738308,4.93341749,0.01375335,0.19575951,0.02556972,1.05773379,0.69140958,0.37268302
-2.14007004,5.74638144,1.96732920,5.00715172,0.01438826,0.19453123,0.02568201,1.05412146,0.69890839,0.38500526
-2.13406703,5.83130361,2.00599319,5.08030497,0.01504101,0.19459974,0.02596237,1.05365469,0.70549447,0.39826400
-2.12806403,5.92050894,2.04269611,5.15107248,0.01570448,0.19588242,0.02639819,1.05612820,0.71103827,0.41238896
-2.12206103,6.01201784,2.07680262,5.21772144,0.01637153,0.19828141,0.02697477,1.06130417,0.71543250,0.42729348
-2.11605803,6.10388416,2.10774105,5.27865117,0.01703518,0.20168706,0.02767570,1.06892368,0.71859625,0.44287615
-2.11005503,6.19425232,2.13501916,5.33244260,0.01768869,0.20598120,0.02848324,1.07871592,0.72047766,0.45902270
-2.10405203,6.28140233,2.15823491,5.37789518,0.01832571,0.21103993,0.02937868,1.09040465,0.72105497,0.47560823
-2.09804902,6.36378198,2.17708203,5.41405056,0.01894028,0.21673605,0.03034266,1.10371201,0.72033610,0.49249967
-2.09204602,6.44002604,2.19135039,5.44020280,0.01952689,0.22294105,0.03135539,1.11835964,0.71835701,0.50955875
