energy_ev,total_up,Bi_p_up,Bi_d_up,Hf_p_up,Hf_d_up,Se_s_up,Se_p_up
-5.83191596,1.64003244,0.22123024,0.00418541,1.15550448,0.59587213,0.01274242,1.06071637
-5.82591296,1.60773503,0.21091945,0.00409358,1.14535123,0.58419775,0.01302323,1.04575115
-5.81990995,1.57435405,0.20093129,0.00399642,1.13332470,0.57223918,0.01330287,1.02945696
-5.81390695,1.54018949,0.19132528,0.00389513,1.11944080,0.56012562,0.01357946,1.01204178
-5.80790395,1.50553379,0.18214888,0.00379088,1.10374259,0.54797908,0.01385142,0.99372439
-5.80190095,1.47067592,0.17343908,0.00368482,1.08630660,0.53591545,0.01411756,0.97473454
-5.79589795,1.43590640,0.16522438,0.00357807,1.06724905,0.52404596,0.01437724,0.95531330
-5.78989495,1.40152253,0.15752694,0.00347173,1.04673139,0.51247887,0.01463049,0.93571346
-5.78389195,1.36783312,0.15036467,0.00336689,1.02496454,0.50132103,0.01487807,0.91619960
-5.77788894,1.33516215,0.14375331,0.00326464,1.00221147,0.49067922,0.01512151,0.89704753
-5.77188594,1.30385069,0.13770809,0.00316606,0.97878759,0.48066095,0.01536317,0.87854296
-5.76588294,1.27425677,0.13224506,0.00307222,0.95505867,0.47137477,0.01560616,0.86097902
-5.75987994,1.24675278,0.12738196,0.00298417,0.93143608,0.46292975,0.01585422,0.84465269
-5.75387694,1.22172041,0.12313854,0.00290296,0.90836935,0.45543434,0.01611163,0.82986003
-5.74787394,1.19954309,0.11953636,0.00282957,0.88633601,0.44899445,0.01638296,0.81689027
-5.74187094,1.18059628,0.11659812,0.00276493,0.86582914,0.44371090,0.01667289,0.80601887
-5.73586793,1.16523594,0.11434656,0.00270990,0.84734293,0.43967644,0.01698586,0.79749990
-5.72986493,1.15378580,0.11280298,0.00266520,0.83135676,0.43697232,0.01732587,0.79155790
-5.72386193,1.14652401,0.11198561,0.00263142,0.81831846,0.43566489,0.01769612,0.78837975
-5.71785893,1.14367013,0.11190787,0.00260899,0.80862754,0.43580220,0.01809877,0.78810680
-5.71185593,1.14537299,0.11257669,0.00259812,0.80261897,0.43741100,0.01853465,0.79082795
-5.70585293,1.15170034,0.11399098,0.00259884,0.80054849,0.44049432,0.01900308,0.79657376
-5.69984992,1.16263107,0.11614048,0.00261092,0.80258002,0.44502986,0.01950171,0.80531241
-5.69384692,1.17805044,0.11900502,0.00263395,0.80877591,0.45096930,0.02002642,0.81694754
-5.68784392,1.19774900,0.12255419,0.00266723,0.81909059,0.45823883,0.02057131,0.83131848
-5.68184092,1.22142544,0.12674768,0.00270990,0.83336809,0.46674076,0.02112880,0.84820295
-5.67583792,1.24869343,0.13153602,0.00276087,0.85134354,0.47635646,0.02168977,0.86732240
-5.66983492,1.27909250,0.13686194,0.00281891,0.87264898,0.48695042,0.02224381,0.88834986
-5.66383192,1.31210262,0.14266211,0.00288266,0.89682312,0.49837538,0.02277953,0.91092026
-5.65782891,1.34716188,0.14886927,0.00295068,0.92332498,0.51047842,0.02328494,0.93464280
-5.65182591,1.38368675,0.15541447,0.00302151,0.95155077,0.52310767,0.02374793,0.95911502
-5.64582291,1.42109390,0.16222953,0.00309370,0.98085345,0.53611936,0.02415663,0.98393807
-5.63981991,1.45882274,0.16924931,0.00316590,1.01056418,0.54938499,0.02450002,1.00873240
-5.63381691,1.49635749,0.17641379,0.00323685,1.04001476,0.56279814,0.02476828,1.03315334
-5.62781391,1.53324779,0.18366980,0.00330550,1.06856017,0.57628056,0.02495329,1.05690574
-5.62181091,1.56912682,0.19097227,0.00337099,1.09560020,0.58978729,0.02504901,1.07975694
-5.61580790,1.60372586,0.19828495,0.00343268,1.12059925,0.60331028,0.02505178,1.10154737
-5.60980490,1.63688459,0.20558051,0.00349022,1.14310352,0.61688047,0.02496056,1.12219820
-5.60380190,1.66855642,0.21284010,0.00354350,1.16275481,0.63056788,0.02477709,1.14171542
-5.59779890,1.69880850,0.22005235,0.00359267,1.17930038,0.64447971,0.02450586,1.16019017
-5.59179590,1.72781637,0.22721190,0.00363813,1.19259844,0.65875638,0.02415410,1.17779489
-5.58579290,1.75585316,0.23431761,0.00368049,1.20261925,0.67356557,0.02373154,1.19477554
-5.57978989,1.78327405,0.24137058,0.00372055,1.20944171,0.68909445,0.02325018,1.21143996
-5.57378689,1.81049637,0.24837206,0.00375923,1.21324572,0.70554026,0.02272388,1.22814276
-5.56778389,1.83797656,0.25532157,0.00379755,1.21430088,0.72309986,0.02216791,1.24526753
-5.56178089,1.86618471,0.26221519,0.00383655,1.21295201,0.74195835,0.02159850,1.26320689
-5.55577789,1.89557820,0.26904424,0.00387728,1.20960226,0.76227760,0.02103228,1.28234146
-5.54977489,1.92657553,0.27579445,0.00392069,1.20469471,0.78418496,0.02048571,1.30301871
-5.54377189,1.95953157,0.28244571,0.00396763,1.19869329,0.80776285,0.01997460,1.32553259
-5.53776888,1.99471558,0.28897224,0.00401880,1.19206392,0.83303972,0.01951354,1.35010511
-5.53176588,2.03229291,0.29534340,0.00407469,1.18525667,0.85998279,0.01911549,1.37687071
-5.52576288,2.07231131,0.30152493,0.00413559,1.17868977,0.88849312,0.01879134,1.40586426
-5.51975988,2.11469254,0.30748049,0.00420157,1.17273589,0.91840313,0.01854961,1.43701334
-5.51375688,2.15922962,0.31317357,0.00427245,1.16771147,0.94947701,0.01839619,1.47013524
-5.50775388,2.20558993,0.31856943,0.00434786,1.16386906,0.98141389,0.01833421,1.50493902
-5.50175088,2.25332386,0.32363702,0.00442719,1.16139298,1.01385386,0.01836396,1.54103238
-5.49574787,2.30187892,0.32835087,0.00450969,1.16039829,1.04638662,0.01848295,1.57793339
-5.48974487,2.35061824,0.33269260,0.00459441,1.16093269,1.07856250,0.01868601,1.61508633
-5.48374187,2.39884312,0.33665218,0.00468035,1.16298120,1.10990541,0.01896552,1.65188112
-5.47773887,2.44581815,0.34022881,0.00476641,1.16647298,1.13992728,0.01931166,1.68767539
-5.47173587,2.49079821,0.34343134,0.00485149,1.17128997,1.16814337,0.01971279,1.72181821
-5.46573287,2.53305585,0.34627836,0.00493449,1.17727652,1.19408793,0.02015578,1.75367445
-5.45972986,2.57190813,0.34879780,0.00501442,1.18424966,1.21732945,0.02062647,1.78264855
-5.45372686,2.60674155,0.35102630,0.00509036,1.19200932,1.23748500,0.02111014,1.80820676
-5.44772386,2.63703426,0.35300821,0.00516158,1.20034791,1.25423301,0.02159189,1.82989677
-5.44172086,2.66237433,0.35479447,0.00522748,1.20905901,1.26732397,0.02205714,1.84736381
-5.43571786,2.68247366,0.35644117,0.00528771,1.21794460,1.27658863,0.02249205,1.86036264
-5.42971486,2.69717674,0.35800815,0.00534208,1.22682072,1.28194330,0.02288386,1.86876488
-5.42371186,2.70646396,0.35955739,0.00539067,1.23552138,1.28339211,0.02322129,1.87256135
-5.41770885,2.71044944,0.36115140,0.00543372,1.24390063,1.28102614,0.02349477,1.87185948
-5.41170585,2.70937355,0.36285154,0.00547173,1.25183293,1.27501935,0.02369670,1.86687595
-5.40570285,2.70359025,0.36471624,0.00550532,1.25921205,1.26562165,0.02382155,1.85792502
-5.39969985,2.69355016,0.36679924,0.00553530,1.26594852,1.25314936,0.02386598,1.84540310
-5.39369685,2.67977985,0.36914767,0.00556256,1.27196626,1.23797342,0.02382878,1.82977044
-5.38769385,2.66285845,0.37180015,0.00558808,1.27719841,1.22050595,0.02371085,1.81153080
-5.38169085,2.64339251,0.37478483,0.00561284,1.28158301,1.20118572,0.02351502,1.79121007
-5.37568784,2.62199034,0.37811739,0.00563779,1.28505870,1.18046304,0.02324585,1.76933489
-5.36968484,2.59923684,0.38179918,0.00566382,1.28756086,1.15878491,0.02290941,1.74641215
-5.36368184,2.57566993,0.38581548,0.00569165,1.28901845,1.13658085,0.02251293,1.72291036
-5.35767884,2.55175974,0.39013395,0.00572186,1.28935184,1.11424992,0.02206455,1.69924360
-5.35167584,2.52789117,0.39470357,0.00575478,1.28847168,1.09214969,0.02157299,1.67575864
-5.34567284,2.50435081,0.39945397,0.00579054,1.28627899,1.07058719,0.02104719,1.65272573
-5.33966983,2.48131847,0.40429541,0.00582896,1.28266648,1.04981229,0.02049607,1.63033321
-5.33366683,2.45886375,0.40911941,0.00586960,1.27752089,1.03001367,0.01992824,1.60868603
-5.32766383,2.43694756,0.41380028,0.00591174,1.27072639,1.01131721,0.01935176,1.58780795
-5.32166083,2.41542844,0.41819735,0.00595442,1.26216869,0.99378693,0.01877398,1.56764717
-5.31565783,2.39407326,0.42215807,0.00599642,1.25173972,0.97742807,0.01820138,1.54808483
-5.30965483,2.37257153,0.42552193,0.00603631,1.23934249,0.96219210,0.01763951,1.52894578
-5.30365183,2.35055271,0.42812493,0.00607255,1.22489597,0.94798326,0.01709294,1.51001106
-5.29764882,2.32760543,0.42980470,0.00610345,1.20833965,0.93466625,0.01656528,1.49103123
-5.29164582,2.30329782,0.43040584,0.00612731,1.18963752,0.92207457,0.01605922,1.47173997
-5.28564282,2.27719788,0.42978542,0.00614243,1.16878128,0.91001925,0.01557662,1.45186731
-5.27963982,2.24889295,0.42781836,0.00614721,1.14579268,0.89829734,0.01511859,1.43115187
-5.27363682,2.21800754,0.42440229,0.00614018,1.12072475,0.88670011,0.01468563,1.40935172
-5.26763382,2.18421883,0.41946191,0.00612004,1.09366208,0.87502053,0.01427776,1.38625348
-5.26163082,2.14726924,0.41295242,0.00608576,1.06471999,0.86305989,0.01389463,1.36167953
-5.25562781,2.10697586,0.40486188,0.00603655,1.03404281,0.85063346,0.01353567,1.33549323
-5.24962481,2.06323655,0.39521247,0.00597196,1.00180136,0.83757516,0.01320017,1.30760220
-5.24362181,2.01603275,0.38406046,0.00589180,0.96818979,0.82374130,0.01288742,1.27795984
-5.23761881,1.96542936,0.37149493,0.00579623,0.93342199,0.80901339,0.01259679,1.24656534
-5.23161581,1.91157188,0.35763536,0.00568570,0.89772778,0.79330023,0.01232783,1.21346242
-5.22561281,1.85468138,0.34262807,0.00556095,0.86134906,0.77653932,0.01208032,1.17873718
-5.21960980,1.79504777,0.32664186,0.00542301,0.82453615,0.75869777,0.01185433,1.14251530
-5.21360680,1.73302194,0.30986289,0.00527310,0.78754431,0.73977282,0.01165030,1.10495885
-5.20760380,1.66900726,0.29248918,0.00511267,0.75063081,0.71979201,0.01146909,1.06626307
-5.20160080,1.60345076,0.27472492,0.00494334,0.71405230,0.69881304,0.01131194,1.02665302
-5.19559780,1.53683455,0.25677485,0.00476682,0.67806269,0.67692337,0.01118060,0.98638046
-5.18959480,1.46966753,0.23883893,0.00458494,0.64291146,0.65423949,0.01107724,0.94572075
-5.18359180,1.40247762,0.22110756,0.00439957,0.60884224,0.63090581,0.01100449,0.90496985
-5.17758879,1.33580450,0.20375747,0.00421262,0.57609173,0.60709311,0.01096541,0.86444129
-5.17158579,1.27019287,0.18694841,0.00402598,0.54488856,0.58299638,0.01096337,0.82446295
-5.16558279,1.20618602,0.17082072,0.00384152,0.51545233,0.55883210,0.01100206,0.78537360
-5.15957979,1.14431969,0.15549379,0.00366106,0.48799239,0.53483485,0.01108527,0.74751895
-5.15357679,1.08511592,0.14106539,0.00348636,0.46270645,0.51125318,0.01121679,0.71124731
-5.14757379,1.02907698,0.12761185,0.00331909,0.43977896,0.48834488,0.01140026,0.67690461
-5.14157079,0.97667904,0.11518890,0.00316082,0.41937917,0.46637158,0.01163889,0.64482898
-5.13556778,0.92836590,0.10383312,0.00301303,0.40165901,0.44559298,0.01193531,0.61534482
-5.12956478,0.88454249,0.09356393,0.00287705,0.38675077,0.42626072,0.01229133,0.58875669
-5.12356178,0.84556868,0.08438579,0.00275411,0.37476473,0.40861219,0.01270770,0.56534299
-5.11755878,0.81175327,0.07629072,0.00264528,0.36578694,0.39286445,0.01318391,0.54534993
-5.11155578,0.78334868,0.06926080,0.00255149,0.35987724,0.37920859,0.01371807,0.52898582
-5.10555278,0.76054648,0.06327071,0.00247354,0.35706775,0.36780467,0.01430671,0.51641614
-5.09954977,0.74347417,0.05829006,0.00241205,0.35736193,0.35877759,0.01494481,0.50775962
-5.09354677,0.73219337,0.05428563,0.00236753,0.36073440,0.35221391,0.01562574,0.50308539
-5.08754377,0.72669973,0.05122324,0.00234032,0.36713164,0.34815997,0.01634138,0.50241173
-5.08154077,0.72692462,0.04906938,0.00233068,0.37647349,0.34662124,0.01708227,0.50570617
-5.07553777,0.73273870,0.04779248,0.00233873,0.38865564,0.34756305,0.01783790,0.51288721
-5.06953477,0.74395726,0.04736387,0.00236451,0.40355287,0.35091255,0.01859697,0.52382759
-5.06353177,0.76034712,0.04775835,0.00240799,0.42102304,0.35656202,0.01934784,0.53835889
-5.05752876,0.78163495,0.04895441,0.00246911,0.44091153,0.36437309,0.02007890,0.55627748
-5.05152576,0.80751643,0.05093411,0.00254776,0.46305610,0.37418205,0.02077909,0.57735124
-5.04552276,0.83766598,0.05368266,0.00264386,0.48729171,0.38580565,0.02143831,0.60132717
-5.03951976,0.87174660,0.05718766,0.00275732,0.51345523,0.39904744,0.02204792,0.62793919
-5.03351676,0.90941919,0.06143803,0.00288804,0.54138965,0.41370425,0.02260110,0.65691598
-5.02751376,0.95035100,0.06642271,0.00303596,0.57094765,0.42957255,0.02309322,0.68798852
-5.02151076,0.99422291,0.07212923,0.00320103,0.60199433,0.44645454,0.02352211,0.72089697
-5.01550775,1.04073497,0.07854202,0.00338316,0.63440894,0.46416363,0.02388818,0.75539662
-5.00950475,1.08961026,0.08564071,0.00358222,0.66808552,0.48252925,0.02419450,0.79126280
-5.00350175,1.14059675,0.09339843,0.00379801,0.70293260,0.50140071,0.02444675,0.82829445
-4.99749875,1.19346739,0.10178021,0.00403018,0.73887181,0.52065021,0.02465297,0.86631640
-4.99149575,1.24801842,0.11074155,0.00427824,0.77583573,0.54017468,0.02482335,0.90518037
-4.98549275,1.30406619,0.12022729,0.00454144,0.81376509,0.55989672,0.02496978,0.94476460
-4.97948974,1.36144292,0.13017090,0.00481880,0.85260554,0.57976437,0.02510541,0.98497239
-4.97348674,1.41999164,0.14049419,0.00510901,0.89230428,0.59975013,0.02524412,1.02572962
-4.96748374,1.47956093,0.15110762,0.00541045,0.93280684,0.61984892,0.02539992,1.06698150
-4.96148074,1.53999963,0.16191116,0.00572112,0.97405415,0.64007543,0.02558644,1.10868872
-4.95547774,1.60115218,0.17279583,0.00603868,1.01598010,0.66046082,0.02581627,1.15082315
-4.94947474,1.66285466,0.18364578,0.00636045,1.05850989,0.68104884,0.02610051,1.19336347
-4.94347174,1.72493191,0.19434100,0.00668345,1.10155897,0.70189170,0.02644825,1.23629069
-4.93746873,1.78719585,0.20476046,0.00700443,1.14503282,0.72304565,0.02686617,1.27958383
-4.93146573,1.84944484,0.21478563,0.00731995,1.18882736,0.74456642,0.02735824,1.32321581
-4.92546273,1.91146430,0.22430422,0.00762646,1.23282984,0.76650467,0.02792550,1.36714966
-4.91945973,1.97302810,0.23321395,0.00792039,1.27692013,0.78890160,0.02856592,1.41133503
-4.91345673,2.03390070,0.24142614,0.00819824,1.32097213,0.81178468,0.02927441,1.45570512
-4.90745373,2.09383964,0.24886902,0.00845668,1.36485507,0.83516372,0.03004290,1.50017398
-4.90145073,2.15259815,0.25549042,0.00869265,1.40843460,0.85902735,0.03086054,1.54463412
-4.89544772,2.20992755,0.26125982,0.00890344,1.45157340,0.88334001,0.03171393,1.58895469
-4.88944472,2.26557935,0.26616955,0.00908676,1.49413126,0.90803954,0.03258751,1.63297996
-4.88344172,2.31930666,0.27023497,0.00924081,1.53596466,0.93303541,0.03346392,1.67652845
-4.87743872,2.37086516,0.27349376,0.00936432,1.57692575,0.95820786,0.03432452,1.71939259
-4.87143572,2.42001336,0.27600412,0.00945656,1.61686103,0.98340785,0.03514983,1.76133912
-4.86543272,2.46651245,0.27784211,0.00951733,1.65560970,1.00845794,0.03592009,1.80211029
-4.85942971,2.51012583,0.27909803,0.00954698,1.69300212,1.03315424,0.03661575,1.84142593
-4.85342671,2.55061853,0.27987222,0.00954633,1.72885838,1.05726930,0.03721805,1.87898652
-4.84742371,2.58775684,0.28027034,0.00951664,1.76298748,1.08055601,0.03770947,1.91447726
-4.84142071,2.62130828,0.28039832,0.00945953,1.79518709,1.10275238,0.03807422,1.94757308
-4.83541771,2.65104214,0.28035733,0.00937691,1.82524422,1.12358716,0.03829871,1.97794458
-4.82941471,2.67673084,0.28023899,0.00927091,1.85293685,1.14278602,0.03837184,2.00526472
-4.82341171,2.69815201,0.28012093,0.00914380,1.87803657,1.16007825,0.03828537,2.02921608
-4.81740870,2.71509150,0.28006312,0.00899788,1.90031213,1.17520356,0.03803412,2.04949840
-4.81140570,2.72734703,0.28010498,0.00883548,1.91953393,1.18791893,0.03761612,2.06583612
-4.80540270,2.73473263,0.28026353,0.00865883,1.93547906,1.19800511,0.03703264,2.07798574
-4.79939970,2.73708342,0.28053257,0.00847005,1.94793701,1.20527266,0.03628817,2.08574250
-4.79339670,2.73426078,0.28088304,0.00827109,1.95671542,1.20956714,0.03539025,2.08894626
-4.78739370,2.72615747,0.28126446,0.00806374,1.96164605,1.21077353,0.03434928,2.08748638
-4.78139070,2.71270278,0.28160741,0.00784957,1.96259041,1.20881946,0.03317821,2.08130531
-4.77538769,2.69386728,0.28182698,0.00762996,1.95944511,1.20367746,0.03189216,2.07040099
-4.76938469,2.66966719,0.28182692,0.00740611,1.95214665,1.19536600,0.03050796,2.05482795
-4.76338169,2.64016819,0.28150444,0.00717905,1.94067557,1.18394944,0.02904374,2.03469711
-4.75737869,2.60548871,0.28075532,0.00694965,1.92505989,1.16953694,0.02751839,2.01017460
-4.75137569,2.56580240,0.27947912,0.00671867,1.90537780,1.15228046,0.02595109,1.98147951
-4.74537269,2.52134004,0.27758433,0.00648680,1.88175949,1.13237198,0.02436081,1.94888094
-4.73936968,2.47239054,0.27499314,0.00625465,1.85438822,1.11003994,0.02276591,1.91269435
-4.73336668,2.41930116,0.27164565,0.00602285,1.82350037,1.08554523,0.02118367,1.87327742
-4.72736368,2.36247670,0.26750334,0.00579201,1.78938468,1.05917673,0.01963003,1.83102558
-4.72136068,2.30237770,0.26255167,0.00556281,1.75238035,1.03124646,0.01811927,1.78636710
-4.71535768,2.23951739,0.25680170,0.00533598,1.71287406,1.00208447,0.01666385,1.73975787
-4.70935468,2.17445724,0.25029066,0.00511234,1.67129578,0.97203362,0.01527426,1.69167585
-4.70335168,2.10780124,0.24308145,0.00489279,1.62811331,0.94144405,0.01395905,1.64261512
-4.69734867,2.04018848,0.23526118,0.00467836,1.58382551,0.91066770,0.01272478,1.59307941
-4.69134567,1.97228438,0.22693879,0.00447015,1.53895415,0.88005266,0.01157619,1.54357522
-4.68534267,1.90477041,0.21824184,0.00426938,1.49403466,0.84993760,0.01051632,1.49460452
-4.67933967,1.83833267,0.20931269,0.00407732,1.44960569,0.82064625,0.00954668,1.44665697
-4.67333667,1.77364944,0.20030424,0.00389532,1.40619796,0.79248214,0.00866751,1.40020196
-4.66733367,1.71137828,0.19137541,0.00372477,1.36432262,0.76572360,0.00787800,1.35568066
-4.66133067,1.65214295,0.18268646,0.00356707,1.32445954,0.74061938,0.00717652,1.31349818
-4.65532766,1.59652087,0.17439459,0.00342359,1.28704609,0.71738478,0.00656088,1.27401646
-4.64932466,1.54503154,0.16664964,0.00329568,1.25246681,0.69619877,0.00602853,1.23754792
-4.64332166,1.49812649,0.15959040,0.00318460,1.22104456,0.67720193,0.00557680,1.20435042
-4.63731866,1.45618135,0.15334128,0.00309153,1.19303356,0.66049561,0.00520302,1.17462385
-4.63131566,1.41949027,0.14800977,0.00301749,1.16861479,0.64614220,0.00490469,1.14850840
-4.62531266,1.38826311,0.14368446,0.00296339,1.14789393,0.63416669,0.00467959,1.12608501
-4.61930965,1.36262544,0.14043374,0.00292995,1.13090212,0.62455933,0.00452585,1.10737771
-4.61330665,1.34262143,0.13830524,0.00291770,1.11759947,0.61727943,0.00444195,1.09235806
-4.60730365,1.32821927,0.13732576,0.00292699,1.10788130,0.61226012,0.00442676,1.08095143
-4.60130065,1.31931898,0.13750178,0.00295795,1.10158661,0.60941374,0.00447948,1.07304476
-4.59529765,1.31576193,0.13882040,0.00301049,1.09850867,0.60863780,0.00459959,1.06849546
-4.58929465,1.31734168,0.14125066,0.00308433,1.09840687,0.60982103,0.00478672,1.06714104
-4.58329165,1.32381534,0.14474502,0.00317895,1.10101947,0.61284929,0.00504057,1.06880882
-4.57728864,1.33491498,0.14924110,0.00329360,1.10607650,0.61761108,0.00536076,1.07332524
-4.57128564,1.35035832,0.15466344,0.00342734,1.11331206,0.62400228,0.00574665,1.08052429
-4.56528264,1.36985813,0.16092531,0.00357901,1.12247559,0.63192991,0.00619722,1.09025451
-4.55927964,1.39313009,0.16793052,0.00374726,1.13334140,0.64131478,0.00671090,1.10238419
-4.55327664,1.41989846,0.17557519,0.00393051,1.14571604,0.65209275,0.00728538,1.11680451
-4.54727364,1.44989964,0.18374949,0.00412705,1.15944325,0.66421473,0.00791752,1.13343047
-4.54127064,1.48288348,0.19233936,0.00433495,1.17440619,0.67764533,0.00860317,1.15219940
-4.53526763,1.51861239,0.20122829,0.00455216,1.19052707,0.69236020,0.00933714,1.17306741
-4.52926463,1.55685856,0.21029902,0.00477648,1.20776407,0.70834239,0.01011308,1.19600376
-4.52326163,1.59739969,0.21943545,0.00500562,1.22610607,0.72557778,0.01092351,1.22098356
-4.51725863,1.64001354,0.22852457,0.00523718,1.24556528,0.74404988,0.01175983,1.24797930
-4.51125563,1.68447189,0.23745841,0.00546873,1.26616840,0.76373439,0.01261237,1.27695154
-4.50525263,1.73053436,0.24613620,0.00569782,1.28794677,0.78459371,0.01347057,1.30783942
-4.49924962,1.77794267,0.25446644,0.00592203,1.31092605,0.80657170,0.01432310,1.34055149
-4.49324662,1.82641569,0.26236902,0.00613898,1.33511604,0.82958912,0.01515812,1.37495743
-4.48724362,1.87564574,0.26977718,0.00634643,1.36050113,0.85353987,0.01596349,1.41088110
-4.48124062,1.92529637,0.27663931,0.00654226,1.38703186,0.87828827,0.01672710,1.44809539
-4.47523762,1.97500191,0.28292035,0.00672455,1.41461808,0.90366770,0.01743716,1.48631931
-4.46923462,2.02436877,0.28860291,0.00689162,1.44312393,0.92948041,0.01808249,1.52521736
-4.46323162,2.07297845,0.29368764,0.00704202,1.47236496,0.95549887,0.01865288,1.56440148
-4.45722861,2.12039226,0.29819317,0.00717463,1.50210739,0.98146839,0.01913934,1.60343553
-4.45122561,2.16615736,0.30215522,0.00728861,1.53206969,1.00711102,0.01953437,1.64184216
-4.44522261,2.20981393,0.30562503,0.00738345,1.56192619,1.03213059,0.01983220,1.67911182
-4.43921961,2.25090303,0.30866706,0.00745897,1.59131263,1.05621865,0.02002895,1.71471362
-4.43321661,2.28897492,0.31135599,0.00751531,1.61983348,1.07906104,0.02012276,1.74810752
-4.42721361,2.32359719,0.31377317,0.00755290,1.64707045,1.10034495,0.02011380,1.77875745
-4.42121061,2.35436271,0.31600259,0.00757245,1.67259211,1.11976598,0.02000428,1.80614461
-4.41520760,2.38089668,0.31812656,0.00757490,1.69596408,1.13703511,0.01979838,1.82978071
-4.40920460,2.40286290,0.32022135,0.00756139,1.71675937,1.15188519,0.01950206,1.84922032
-4.40320160,2.41996875,0.32235295,0.00753320,1.73456864,1.16407682,0.01912290,1.86407196
-4.39719860,2.43196901,0.32457315,0.00749171,1.74901002,1.17340325,0.01866981,1.87400755
-4.39119560,2.43866843,0.32691626,0.00743832,1.75973801,1.17969443,0.01815280,1.87876987
-4.38519260,2.43992306,0.32939651,0.00737442,1.76645157,1.18281981,0.01758258,1.87817770
-4.37918959,2.43564052,0.33200649,0.00730135,1.76890089,1.18269016,0.01697033,1.87212880
-4.37318659,2.42577935,0.33471646,0.00722031,1.76689294,1.17925817,0.01632730,1.86060040
-4.36718359,2.41034773,0.33747491,0.00713238,1.76029557,1.17251812,0.01566456,1.84364768
-4.36118059,2.38940160,0.34021009,0.00703844,1.74904029,1.16250459,0.01499266,1.82140010
-4.35517759,2.36304257,0.34283262,0.00693919,1.73312352,1.14929041,0.01432141,1.79405613
-4.34917459,2.33141566,0.34523898,0.00683512,1.71260656,1.13298393,0.01365967,1.76187652
-4.34317159,2.29470699,0.34731582,0.00672653,1.68761415,1.11372591,0.01301515,1.72517657
-4.33716858,2.25314154,0.34894463,0.00661354,1.65833175,1.09168602,0.01239435,1.68431769
-4.33116558,2.20698090,0.35000689,0.00649608,1.62500160,1.06705913,0.01180242,1.63969852
-4.32516258,2.15652094,0.35038911,0.00637398,1.58791768,1.04006151,0.01124323,1.59174608
-4.31915958,2.10208940,0.34998769,0.00624695,1.54741951,1.01092704,0.01071930,1.54090695
-4.31315658,2.04404318,0.34871334,0.00611464,1.50388507,0.97990337,0.01023195,1.48763890
-4.30715358,1.98276509,0.34649475,0.00597670,1.45772286,0.94724824,0.00978133,1.43240292
