energy_ev,total_up,C_s_up,C_p_up,Co_p_up,Co_d_up,Pt_p_up,Pt_d_up,S_s_up,S_p_up
-2.83641821,4.94321472,0.00127905,0.04628169,0.57297424,2.51805830,0.12176122,2.33437083,0.01206394,0.22310080
-2.83041521,4.91202006,0.00128718,0.04583529,0.56516668,2.48010036,0.12062784,2.34539279,0.01205275,0.22225745
-2.82441221,4.88285600,0.00129914,0.04549632,0.55652337,2.44370002,0.11954696,2.35677613,0.01208949,0.22118959
-2.81840920,4.85503846,0.00131558,0.04525209,0.54703375,2.40849793,0.11849537,2.36819349,0.01216950,0.21989241
-2.81240620,4.82778524,0.00133726,0.04508668,0.53670117,2.37409348,0.11745167,2.37926189,0.01228648,0.21836111
-2.80640320,4.80025754,0.00136496,0.04498156,0.52554354,2.34006996,0.11639790,2.38955818,0.01243274,0.21659162
-2.80040020,4.77160158,0.00139955,0.04491622,0.51359332,2.30601821,0.11532103,2.39863589,0.01259944,0.21458143
-2.79439720,4.74098888,0.00144194,0.04486894,0.50089704,2.27155821,0.11421408,2.40604321,0.01277699,0.21233025
-2.78839420,4.70765424,0.00149303,0.04481749,0.48751432,2.23635784,0.11307696,2.41134140,0.01295538,0.20984074
-2.78239120,4.67093016,0.00155371,0.04474002,0.47351667,2.20014865,0.11191699,2.41412300,0.01312454,0.20711916
-2.77638819,4.63027698,0.00162480,0.04461584,0.45898615,2.16273815,0.11074898,2.41402922,0.01327475,0.20417587
-2.77038519,4.58530765,0.00170701,0.04442621,0.44401405,2.12401858,0.10959501,2.41076580,0.01339700,0.20102584
-2.76438219,4.53580658,0.00180090,0.04415513,0.42869952,2.08397209,0.10848382,2.40411654,0.01348328,0.19768898
-2.75837919,4.48174186,0.00190686,0.04378994,0.41314842,2.04267243,0.10744996,2.39395411,0.01352696,0.19419035
-2.75237619,4.42327048,0.00202503,0.04332193,0.39747211,2.00028311,0.10653258,2.38024722,0.01352295,0.19056017
-2.74637319,4.36073630,0.00215526,0.04274670,0.38178641,1.95705248,0.10577403,2.36306403,0.01346794,0.18683366
-2.74037019,4.29466086,0.00229715,0.04206446,0.36621045,1.91330581,0.10521836,2.34257139,0.01336052,0.18305068
-2.73436718,4.22572714,0.00244995,0.04128007,0.35086547,1.86943470,0.10490963,2.31902979,0.01320122,0.17925510
-2.72836418,4.15475705,0.00261262,0.04040294,0.33587351,1.82588444,0.10489020,2.29278436,0.01299250,0.17549400
-2.72236118,4.08268335,0.00278381,0.03944673,0.32135582,1.78313944,0.10519910,2.26425202,0.01273869,0.17181659
-2.71635818,4.01051726,0.00296190,0.03842891,0.30743105,1.74170760,0.10587039,2.23390565,0.01244584,0.16827303
-2.71035518,3.93931296,0.00314502,0.03737011,0.29421322,1.70210384,0.10693177,2.20225582,0.01212152,0.16491295
-2.70435218,3.87013074,0.00333117,0.03629340,0.28180946,1.66483374,0.10840328,2.16983116,0.01177465,0.16178404
-2.69834917,3.80400039,0.00351822,0.03522340,0.27031753,1.63037759,0.11029629,2.13715835,0.01141519,0.15893043
-2.69234617,3.74188649,0.00370406,0.03418547,0.25982338,1.59917568,0.11261276,2.10474280,0.01105389,0.15639120
-2.68634317,3.68465736,0.00388666,0.03320472,0.25039869,1.57161526,0.11534477,2.07305106,0.01070205,0.15419895
-2.68034017,3.63305920,0.00406416,0.03230515,0.24209865,1.54801992,0.11847444,2.04249591,0.01037119,0.15237853
-2.67433717,3.58769655,0.00423499,0.03150884,0.23496005,1.52864156,0.12197410,2.01342499,0.01007284,0.15094608
-2.66833417,3.54902016,0.00439794,0.03083523,0.22899982,1.51365550,0.12580685,1.98611350,0.00981832,0.14990829
-2.66233117,3.51732273,0.00455224,0.03030050,0.22421422,1.50315889,0.12992742,1.96076128,0.00961847,0.14926212
-2.65632816,3.49274268,0.00469762,0.02991714,0.22057862,1.49717242,0.13428334,1.93749453,0.00948354,0.14899488
-2.65032516,3.47527552,0.00483434,0.02969368,0.21804804,1.49564525,0.13881634,1.91637171,0.00942300,0.14908467
-2.64432216,3.46479214,0.00496318,0.02963456,0.21655846,1.49846287,0.14346402,1.89739333,0.00944539,0.14950132
-2.63831916,3.46106255,0.00508546,0.02974018,0.21602872,1.50545737,0.14816167,1.88051488,0.00955825,0.15020765
-2.63231616,3.46378377,0.00520294,0.03000707,0.21636320,1.51641963,0.15284413,1.86566182,0.00976798,0.15116106
-2.62631316,3.47260965,0.00531779,0.03042828,0.21745485,1.53111246,0.15744778,1.85274583,0.01007975,0.15231532
-2.62031016,3.48718083,0.00543243,0.03099372,0.21918875,1.54928408,0.16191238,1.84168089,0.01049744,0.15362259
-2.61430715,3.50715262,0.00554944,0.03169073,0.22144568,1.57068082,0.16618285,1.83239823,0.01102348,0.15503539
-2.60830415,3.53221876,0.00567139,0.03250458,0.22410591,1.59505834,0.17021079,1.82485899,0.01165880,0.15650857
-2.60230115,3.56212934,0.00580071,0.03341905,0.22705264,1.62219041,0.17395575,1.81906362,0.01240269,0.15800104
-2.59629815,3.59670136,0.00593950,0.03441696,0.23017519,1.65187463,0.17738617,1.81505736,0.01325269,0.15947728
-2.59029515,3.63582101,0.00608940,0.03548063,0.23337174,1.68393450,0.18047990,1.81293120,0.01420453,0.16090839
-2.58429215,3.67943712,0.00625143,0.03659237,0.23655133,1.71821759,0.18322433,1.81281820,0.01525195,0.16227277
-2.57828914,3.72754605,0.00642590,0.03773477,0.23963531,1.75458982,0.18561608,1.81488528,0.01638669,0.16355633
-2.57228614,3.78016860,0.00661230,0.03889098,0.24255794,1.79292600,0.18766034,1.81932077,0.01759841,0.16475212
-2.56628314,3.83732045,0.00680926,0.04004492,0.24526641,1.83309725,0.18936972,1.82631863,0.01887470,0.16585961
-2.56028014,3.89897778,0.00701456,0.04118136,0.24772004,1.87495613,0.19076294,1.83606001,0.02020114,0.16688347
-2.55427714,3.96504056,0.00722510,0.04228593,0.24988902,1.91832041,0.19186314,1.84869344,0.02156137,0.16783205
-2.54827414,4.03529575,0.00743704,0.04334515,0.25175269,1.96295671,0.19269617,1.86431493,0.02293731,0.16871566
-2.54227114,4.10938334,0.00764585,0.04434633,0.25329744,2.00856544,0.19328873,1.88294900,0.02430940,0.16954469
-2.53626813,4.18676765,0.00784652,0.04527753,0.25451459,2.05476802,0.19366666,1.90453216,0.02565695,0.17032774
-2.53026513,4.26671620,0.00803368,0.04612751,0.25539823,2.10109791,0.19385328,1.92889977,0.02695848,0.17106999
-2.52426213,4.34828828,0.00820181,0.04688568,0.25594325,2.14699619,0.19386809,1.95577727,0.02819223,0.17177172
-2.51825913,4.43033445,0.00834547,0.04754209,0.25614371,2.19181268,0.19372567,1.98477644,0.02933665,0.17242725
-2.51225613,4.51150785,0.00845950,0.04808746,0.25599163,2.23481281,0.19343501,2.01539708,0.03037093,0.17302431
-2.50625313,4.59028726,0.00853919,0.04851333,0.25547627,2.27519057,0.19299924,2.04703419,0.03127553,0.17354388
-2.50025013,4.66501142,0.00858051,0.04881210,0.25458394,2.31208693,0.19241569,2.07899047,0.03203275,0.17396055
-2.49424712,4.73392303,0.00858025,0.04897726,0.25329836,2.34461334,0.19167635,2.11049352,0.03262723,0.17424328
-2.48824412,4.79522065,0.00853615,0.04900356,0.25160142,2.37187906,0.19076873,2.14071706,0.03304637,0.17435671
-2.48224112,4.84711600,0.00844698,0.04888720,0.24947444,2.39302111,0.18967686,2.16880514,0.03328077,0.17426268
-2.47623812,4.88789381,0.00831258,0.04862604,0.24689964,2.40723543,0.18838261,2.19389823,0.03332448,0.17392208
-2.47023512,4.91597149,0.00813391,0.04821974,0.24386180,2.41380748,0.18686701,2.21516006,0.03317521,0.17329677
-2.46423212,4.92995560,0.00791295,0.04766991,0.24034999,2.41214088,0.18511172,2.23180391,0.03283443,0.17235157
-2.45822911,4.92869249,0.00765266,0.04698021,0.23635921,2.40178252,0.18310037,2.24311742,0.03230730,0.17105614
-2.45222611,4.91131099,0.00735687,0.04615632,0.23189182,2.38244297,0.18081984,2.24848479,0.03160258,0.16938659
-2.44622311,4.87725521,0.00703013,0.04520592,0.22695865,2.35401112,0.17826133,2.24740569,0.03073235,0.16732692
-2.44022011,4.82630630,0.00667755,0.04413860,0.22157983,2.31656246,0.17542134,2.23951022,0.02971168,0.16486999
-2.43421711,4.75859282,0.00630467,0.04296566,0.21578512,2.27036078,0.17230227,2.22456961,0.02855821,0.16201820
-2.42821411,4.67458961,0.00591722,0.04169990,0.20961388,2.21585338,0.16891297,2.20250261,0.02729171,0.15878372
-2.42221111,4.57510589,0.00552103,0.04035540,0.20311460,2.15366013,0.16526892,2.17337745,0.02593350,0.15518832
-2.41620810,4.46126391,0.00512182,0.03894720,0.19634408,2.08455732,0.16139237,2.13740990,0.02450597,0.15126291
-2.41020510,4.33446955,0.00472509,0.03749105,0.18936628,2.00945723,0.15731217,2.09495768,0.02303204,0.14704672
-2.40420210,4.19637674,0.00433599,0.03600312,0.18225097,1.92938452,0.15306358,2.04651170,0.02153461,0.14258627
-2.39819910,4.04884769,0.00395923,0.03449977,0.17507216,1.84545069,0.14868791,1.99268487,0.02003615,0.13793421
-2.39219610,3.89391072,0.00359906,0.03299731,0.16790654,1.75882793,0.14423210,1.93419890,0.01855824,0.13314796
-2.38619310,3.73371756,0.00325917,0.03151180,0.16083186,1.67072333,0.13974825,1.87186960,0.01712120,0.12828844
-2.38019010,3.57050146,0.00294273,0.03005897,0.15392539,1.58235446,0.13529310,1.80659138,0.01574388,0.12341877
-2.37418709,3.40653749,0.00265239,0.02865406,0.14726259,1.49492717,0.13092745,1.73932106,0.01444338,0.11860300
-2.36818409,3.24410562,0.00239032,0.02731179,0.14091581,1.40961603,0.12671552,1.67106151,0.01323491,0.11390500
-2.36218109,3.08545729,0.00215823,0.02604635,0.13495335,1.32754767,0.12272430,1.60284527,0.01213180,0.10938741
-2.35617809,2.93278536,0.00195747,0.02487132,0.12943858,1.24978722,0.11902275,1.53571824,0.01114540,0.10511075
-2.35017509,2.78819738,0.00178907,0.02379974,0.12442936,1.17732744,0.11568095,1.47072360,0.01028517,0.10113261
-2.34417209,2.65369190,0.00165382,0.02284407,0.11997759,1.11108045,0.11276913,1.40888587,0.00955876,0.09750693
-2.33816908,2.53113695,0.00155229,0.02201617,0.11612897,1.05187140,0.11035657,1.35119531,0.00897211,0.09428334
-2.33216608,2.42225057,0.00148493,0.02132724,0.11292281,1.00043367,0.10851036,1.29859248,0.00852957,0.09150658
-2.32616308,2.32858231,0.00145207,0.02078779,0.11039199,0.95740501,0.10729408,1.25195316,0.00823404,0.08921590
-2.32016008,2.25149573,0.00145394,0.02040748,0.10856294,0.92332410,0.10676630,1.21207363,0.00808710,0.08744458
-2.31415708,2.19215114,0.00149069,0.02019500,0.10745564,0.89862719,0.10697906,1.17965653,0.00808904,0.08621926
-2.30815408,2.15148881,0.00156238,0.02015784,0.10708359,0.88364438,0.10797624,1.15529755,0.00823905,0.08555952
-2.30215108,2.13021249,0.00166893,0.02030214,0.10745378,0.87859554,0.10979199,1.13947308,0.00853515,0.08547726
-2.29614807,2.12877377,0.00181010,0.02063239,0.10856654,0.88358572,0.11244909,1.13252931,0.00897430,0.08597623
-2.29014507,2.14735767,0.00198541,0.02115117,0.11041537,0.89860025,0.11595758,1.13467314,0.00955231,0.08705159
-2.28414207,2.18587015,0.00219409,0.02185892,0.11298669,0.92349987,0.12031336,1.14596511,0.01026388,0.08868955
-2.27813907,2.24392855,0.00243501,0.02275368,0.11625953,0.95801621,0.12549720,1.16631503,0.01110248,0.09086707
-2.27213607,2.32085563,0.00270663,0.02383084,0.12020521,1.00174815,0.13147391,1.19548030,0.01206034,0.09355183
-2.26613307,2.41567831,0.00300689,0.02508298,0.12478696,1.05415966,0.13819194,1.23306761,0.01312834,0.09670224
-2.26013007,2.52713176,0.00333321,0.02649973,0.12995969,1.11457965,0.14558337,1.27853783,0.01429603,0.10026777
-2.25412706,2.65366989,0.00368245,0.02806766,0.13566973,1.18220439,0.15356433,1.33121449,0.01555153,0.10418944
-2.24812406,2.79348235,0.00405087,0.02977033,0.14185478,1.25610297,0.16203598,1.39029572,0.01688163,0.10840059
-2.24212106,2.94451875,0.00443416,0.03158835,0.14844408,1.33522626,0.17088594,1.45486947,0.01827182,0.11282787
-2.23611806,3.10451985,0.00482748,0.03349956,0.15535875,1.41841949,0.17999019,1.52393177,0.01970643,0.11739251
-2.23011506,3.27105552,0.00522552,0.03547930,0.16251246,1.50443860,0.18921563,1.59640760,0.02116882,0.12201180
-2.22411206,3.44156891,0.00562260,0.03750075,0.16981253,1.59197022,0.19842288,1.67117379,0.02264167,0.12660072
-2.21810905,3.61342579,0.00601278,0.03953540,0.17716122,1.67965504,0.20746961,1.74708332,0.02410726,0.13107379
-2.21210605,3.78396793,0.00639002,0.04155355,0.18445751,1.76611396,0.21621416,1.82299035,0.02554796,0.13534699
-2.20610305,3.95056895,0.00674834,0.04352493,0.19159919,1.84997643,0.22451932,1.89777502,0.02694658,0.13933977
-2.20010005,4.11069108,0.00708198,0.04541932,0.19848527,1.92991015,0.23225621,1.97036744,0.02828691,0.14297693
-2.19409705,4.26194089,0.00738560,0.04720726,0.20501857,2.00465107,0.23930809,2.03976996,0.02955423,0.14619056
-2.18809405,4.40212220,0.00765448,0.04886073,0.21110854,2.07303278,0.24557400,2.10507707,0.03073583,0.14892178
-2.18209105,4.52928441,0.00788464,0.05035385,0.21667409,2.13401412,0.25097195,2.16549227,0.03182144,0.15112218
-2.17608804,4.64176436,0.00807307,0.05166354,0.22164632,2.18670406,0.25544172,2.22034148,0.03280375,0.15275515
-2.17008504,4.73822048,0.00821781,0.05277014,0.22597108,2.23038265,0.25894688,2.26908260,0.03367870,0.15379678
-2.16408204,4.81765771,0.00831807,0.05365792,0.22961112,2.26451749,0.26147616,2.31131105,0.03444579,0.15423644
-2.15807904,4.87944259,0.00837431,0.05431557,0.23254782,2.28877477,0.26304390,2.34676119,0.03510825,0.15407699
-2.15207604,4.92330782,0.00838829,0.05473642,0.23478228,2.30302453,0.26368963,2.37530389,0.03567302,0.15333463
-2.14607304,4.94934623,0.00836301,0.05491876,0.23633574,2.30733983,0.26347670,2.39694037,0.03615065,0.15203829
-2.14007004,4.95799456,0.00830272,0.05486576,0.23724925,2.30198996,0.26249003,2.41179277,0.03655507,0.15022875
-2.13406703,4.95000764,0.00821280,0.05458547,0.23758257,2.28742781,0.26083305,2.42009194,0.03690316,0.14795739
-2.12806403,4.92642410,0.00809963,0.05409054,0.23741230,2.26427203,0.25862388,2.42216297,0.03721421,0.14528461
-2.12206103,4.88852505,0.00797048,0.05339781,0.23682930,2.23328465,0.25599099,2.41840909,0.03750931,0.14227811
-2.11605803,4.83778723,0.00783327,0.05252787,0.23593550,2.19534514,0.25306847,2.40929455,0.03781061,0.13901088
-2.11005503,4.77583257,0.00769639,0.05150438,0.23484018,2.15142196,0.24999110,2.39532709,0.03814052,0.13555918
-2.10405203,4.70437602,0.00756851,0.05035339,0.23365598,2.10254270,0.24688947,2.37704049,0.03852090,0.13200037
-2.09804902,4.62517356,0.00745829,0.04910257,0.23249464,2.04976408,0.24388536,2.35497787,0.03897225,0.12841084
-2.09204602,4.53997223,0.00737422,0.04778038,0.23146287,1.99414287,0.24108753,2.32967614,0.03951289,0.12486396
-2.08604302,4.45046390,0.00732435,0.04641527,0.23065828,1.93670891,0.23858824,2.30165193,0.04015833,0.12142820
-2.08004002,4.35824431,0.00731611,0.04503488,0.23016580,1.87844103,0.23646045,2.27138952,0.04092056,0.11816538
-2.07403702,4.26477851,0.00735611,0.04366528,0.23005453,1.82024670,0.23475604,2.23933085,0.04180765,0.11512922
-2.06803402,4.17137369,0.00744995,0.04233033,0.23037535,1.76294597,0.23350492,2.20586792,0.04282334,0.11236408
-2.06203102,4.07915996,0.00760212,0.04105109,0.23115912,1.70725992,0.23271518,2.17133773,0.04396687,0.10990410
-2.05602801,3.98907925,0.00781583,0.03984538,0.23241586,1.65380388,0.23237414,2.13601969,0.04523293,0.10777251
-2.05002501,3.90188235,0.00809298,0.03872744,0.23413461,1.60308503,0.23245037,2.10013559,0.04661181,0.10598143
-2.04402201,3.81813340,0.00843408,0.03770781,0.23628422,1.55550427,0.23289635,2.06385199,0.04808961,0.10453187
-2.03801901,3.73822133,0.00883824,0.03679327,0.23881479,1.51136164,0.23365187,2.02728485,0.04964874,0.10341411
-2.03201601,3.66237702,0.00930319,0.03598698,0.24165980,1.47086481,0.23464767,1.99050619,0.05126839,0.10260842
-2.02601301,3.59069520,0.00982535,0.03528874,0.24473889,1.43413961,0.23580948,1.95355239,0.05292520,0.10208599
-2.02001001,3.52315946,0.01039989,0.03469537,0.24796093,1.40124212,0.23706197,1.91643385,0.05459401,0.10181020
-2.01400700,3.45966928,0.01102088,0.03420117,0.25122744,1.37217117,0.23833252,1.87914544,0.05624858,0.10173805
-2.00800400,3.40006738,0.01168141,0.03379857,0.25443616,1.34688081,0.23955473,1.84167741,0.05786248,0.10182179
-2.00200100,3.34416620,0.01237380,0.03347866,0.25748454,1.32529174,0.24067133,1.80402614,0.05940985,0.10201061
-1.99599800,3.29177222,0.01308975,0.03323190,0.26027322,1.30730147,0.24163654,1.76620430,0.06086624,0.10225248
-1.98999500,3.24270709,0.01382059,0.03304876,0.26270905,1.29279253,0.24241767,1.72824985,0.06220939,0.10249595
-1.98399200,3.19682471,0.01455747,0.03292032,0.26470794,1.28163862,0.24299606,1.69023363,0.06341985,0.10269183
-1.97798899,3.15402374,0.01529158,0.03283886,0.26619711,1.27370859,0.24336721,1.65226487,0.06448168,0.10279483
-1.97198599,3.11425522,0.01601439,0.03279828,0.26711691,1.26886827,0.24354029,1.61449469,0.06538290,0.10276499
-1.96598299,3.07752517,0.01671783,0.03279451,0.26742210,1.26698046,0.24353692,1.57711709,0.06611587,0.10256891
-1.95997999,3.04389266,0.01739452,0.03282572,0.26708253,1.26790329,0.24338957,1.54036759,0.06667757,0.10218062
-1.95397699,3.01346359,0.01803786,0.03289246,0.26608334,1.27148753,0.24313945,1.50451939,0.06706966,0.10158231
-1.94797399,2.98638093,0.01864227,0.03299762,0.26442464,1.27757331,0.24283418,1.46987742,0.06729849,0.10076457
-1.94197099,2.96281245,0.01920323,0.03314624,0.26212070,1.28598665,0.24252535,1.43677029,0.06737483,0.09972648
-1.93596798,2.94293658,0.01971738,0.03334525,0.25919885,1.29653659,0.24226609,1.40554078,0.06731359,0.09847523
-1.92996498,2.92692773,0.02018254,0.03360307,0.25569797,1.30901308,0.24210876,1.37653509,0.06713328,0.09702559
-1.92396198,2.91494178,0.02059777,0.03392911,0.25166682,1.32318634,0.24210294,1.35009143,0.06685546,0.09539903
-1.91795898,2.90710290,0.02096329,0.03433321,0.24716222,1.33880777,0.24229370,1.32652843,0.06650394,0.09362264
-1.91195598,2.90349227,0.02128044,0.03482502,0.24224714,1.35561264,0.24272036,1.30613393,0.06610410,0.09172795
-1.90595298,2.90413952,0.02155159,0.03541343,0.23698883,1.37332463,0.24341556,1.28915447,0.06568190,0.08974955
-1.89994997,2.90901712,0.02178005,0.03610595,0.23145702,1.39166212,0.24440489,1.27578610,0.06526310,0.08772375
-1.89394697,2.91803807,0.02196989,0.03690816,0.22572226,1.41034589,0.24570683,1.26616666,0.06487232,0.08568718
-1.88794397,2.93105672,0.02212587,0.03782325,0.21985442,1.42910785,0.24733315,1.26036993,0.06453222,0.08367547
-1.88194097,2.94787253,0.02225318,0.03885161,0.21392133,1.44770040,0.24928948,1.25840173,0.06426266,0.08172206
-1.87593797,2.96823626,0.02235738,0.03999059,0.20798773,1.46590574,0.25157622,1.26019809,0.06408007,0.07985715
-1.86993497,2.99185806,0.02244414,0.04123429,0.20211430,1.48354452,0.25418943,1.26562546,0.06399682,0.07810677
-1.86393197,3.01841655,0.02251914,0.04257361,0.19635691,1.50048319,0.25712187,1.27448288,0.06402077,0.07649213
-1.85792896,3.04756841,0.02258787,0.04399628,0.19076603,1.51663955,0.26036386,1.28650590,0.06415499,0.07502913
-1.85192596,3.07895737,0.02265546,0.04548714,0.18538625,1.53198579,0.26390404,1.30137209,0.06439762,0.07372807
-1.84592296,3.11222229,0.02272660,0.04702844,0.18025588,1.54654890,0.26772991,1.31870793,0.06474186,0.07259361
-1.83991996,3.14700343,0.02280533,0.04860034,0.17540665,1.56040800,0.27182809,1.33809666,0.06517622,0.07162489
-1.83391696,3.18294686,0.02289497,0.05018135,0.17086343,1.57368864,0.27618432,1.35908708,0.06568481,0.07081581
-1.82791396,3.21970657,0.02299804,0.05174900,0.16664404,1.58655425,0.28078322,1.38120278,0.06624784,0.07015549
-1.82191096,3.25694454,0.02311614,0.05328041,0.16275903,1.59919505,0.28560774,1.40395176,0.06684226,0.06962889
-1.81590795,3.29432885,0.02324994,0.05475298,0.15921165,1.61181502,0.29063850,1.42683607,0.06744243,0.06921746
-1.80990495,3.33153042,0.02339916,0.05614499,0.15599776,1.62461754,0.29585296,1.44936143,0.06802096,0.06889994
-1.80390195,3.36821903,0.02356255,0.05743625,0.15310598,1.63779068,0.30122462,1.47104651,0.06854952,0.06865321
-1.79789895,3.40405905,0.02373797,0.05860865,0.15051794,1.65149285,0.30672223,1.49143178,0.06899976,0.06845316
-1.79189595,3.43870601,0.02392242,0.05964669,0.14820871,1.66583992,0.31230920,1.51008778,0.06934414,0.06827561
-1.78589295,3.47180443,0.02411215,0.06053791,0.14614748,1.68089454,0.31794322,1.52662267,0.06955675,0.06809721
-1.77988994,3.50298769,0.02430281,0.06127320,0.14429847,1.69665844,0.32357617,1.54068893,0.06961416,0.06789633
-1.77388694,3.53188044,0.02448956,0.06184711,0.14262207,1.71306841,0.32915450,1.55198910,0.06949604,0.06765391
-1.76788394,3.55810370,0.02466724,0.06225796,0.14107627,1.72999621,0.33461984,1.56028045,0.06918575,0.06735424
-1.76188094,3.58128297,0.02483056,0.06250787,0.13961823,1.74725274,0.33991017,1.56537850,0.06867085,0.06698571
-1.75587794,3.60105899,0.02497429,0.06260277,0.13820609,1.76459618,0.34496124,1.56715934,0.06794339,0.06654144
-1.74987494,3.61710078,0.02509341,0.06255220,0.13680086,1.78174395,0.34970840,1.56556059,0.06700009,0.06601975
-1.74387194,3.62912055,0.02518334,0.06236907,0.13536832,1.79838772,0.35408863,1.56058121,0.06584242,0.06542458
-1.73786893,3.63688937,0.02524004,0.06206937,0.13388092,1.81421086,0.35804276,1.55227993,0.06447647,0.06476574
-1.73186593,3.64025299,0.02526021,0.06167177,0.13231948,1.82890714,0.36151776,1.54077252,0.06291271,0.06405894
-1.72586293,3.63914662,0.02524137,0.06119713,0.13067469,1.84219988,0.36446894,1.52622792,0.06116568,0.06332570
-1.71985993,3.63360776,0.02518198,0.06066806,0.12894824,1.85386018,0.36686197,1.50886336,0.05925351,0.06259309
-1.71385693,3.62378599,0.02508144,0.06010832,0.12715359,1.86372337,0.36867464,1.48893863,0.05719738,0.06189322
-1.70785393,3.60994910,0.02494014,0.05954230,0.12531626,1.87170249,0.36989819,1.46674957,0.05502093,0.06126260
-1.70185093,3.59248450,0.02475945,0.05899438,0.12347357,1.87779814,0.37053815,1.44262112,0.05274965,0.06074124
-1.69584792,3.57189577,0.02454164,0.05848838,0.12167395,1.88210377,0.37061462,1.41689982,0.05041018,0.06037169
-1.68984492,3.54879381,0.02428975,0.05804694,0.11997559,1.88480633,0.37016194,1.38994627,0.04802968,0.06019781
-1.68384192,3.52388273,0.02400757,0.05769095,0.11844476,1.88618178,0.36922776,1.36212730,0.04563521,0.06026348
-1.67783892,3.49794063,0.02369937,0.05743899,0.11715358,1.88658571,0.36787144,1.33380835,0.04325310,0.06061116
-1.67183592,3.47179595,0.02336982,0.05730681,0.11617749,1.88643951,0.36616192,1.30534585,0.04090847,0.06128047
-1.66583292,3.44629996,0.02302376,0.05730683,0.11559240,1.88621253,0.36417508,1.27707999,0.03862468,0.06230661
-1.65982991,3.42229661,0.02266604,0.05744771,0.11547182,1.88640112,0.36199071,1.24932773,0.03642296,0.06371895
-1.65382691,3.40059082,0.02230131,0.05773403,0.11588379,1.88750569,0.35968918,1.22237634,0.03432202,0.06553959
-1.64782391,3.38191659,0.02193386,0.05816596,0.11688804,1.89000673,0.35734804,1.19647748,0.03233785,0.06778208
-1.64182091,3.36690643,0.02156747,0.05873915,0.11853331,1.89434114,0.35503861,1.17184198,0.03048342,0.07045035
-1.63581791,3.35606355,0.02120524,0.05944456,0.12085502,1.90088013,0.35282280,1.14863544,0.02876865,0.07353783
-1.62981491,3.34973830,0.02084951,0.06026861,0.12387344,1.90990972,0.35075032,1.12697484,0.02720027,0.07702689
-1.62381191,3.34811024,0.02050179,0.06119330,0.12759235,1.92161517,0.34885643,1.10692625,0.02578188,0.08088857
-1.61780890,3.35117691,0.02016271,0.06219659,0.13199838,1.93607009,0.34716035,1.08850393,0.02451400,0.08508270
-1.61180590,3.35875041,0.01983205,0.06325280,0.13706102,1.95323108,0.34566452,1.07167087,0.02339418,0.08955844
-1.60580290,3.37046228,0.01950876,0.06433329,0.14273332,1.97293829,0.34435473,1.05634086,0.02241721,0.09425514
-1.59979990,3.38577702,0.01919108,0.06540719,0.14895337,1.99492216,0.34320118,1.04238241,0.02157538,0.09910366
-1.59379690,3.40401412,0.01887667,0.06644226,0.15564638,2.01881626,0.34216047,1.02962421,0.02085872,0.10402808
-1.58779390,3.42437800,0.01856272,0.06740590,0.16272748,2.04417565,0.34117848,1.01786238,0.02025539,0.10894771
-1.58179090,3.44599490,0.01824620,0.06826615,0.17010494,2.07050030,0.34019402,1.00686922,0.01975203,0.11377941
-1.57578789,3.46795542,0.01792400,0.06899283,0.17768387,2.09726228,0.33914319,0.99640331,0.01933417,0.11844010
-1.56978489,3.48936077,0.01759320,0.06955861,0.18537012,2.12393567,0.33796404,0.98622059,0.01898668,0.12284947
-1.56378189,3.50937083,0.01725122,0.06994010,0.19307433,2.15002762,0.33660160,0.97608614,0.01869419,0.12693259
-1.55777889,3.52725165,0.01689608,0.07011878,0.20071580,2.17510906,0.33501282,0.96578607,0.01844157,0.13062257
-1.55177589,3.54242014,0.01652652,0.07008189,0.20822610,2.19884331,0.33317125,0.95513910,0.01821434,0.13386294
-1.54577289,3.55448339,0.01614217,0.06982311,0.21555220,2.22101114,0.33107115,0.94400726,0.01799905,0.13660977
-1.53976988,3.56327049,0.01574366,0.06934305,0.22265892,2.24153060,0.32873085,0.93230519,0.01778368,0.13883336
-1.53376688,3.56885491,0.01533268,0.06864949,0.22953058,2.26047052,0.32619508,0.92000745,0.01755795,0.14051943
-1.52776388,3.57156572,0.01491198,0.06775739,0.23617171,2.27805640,0.32353609,0.90715347,0.01731351,0.14166978
-1.52176088,3.57198654,0.01448534,0.06668865,0.24260671,2.29466833,0.32085351,0.89384972,0.01704414,0.14230233
-1.51575788,3.57094167,0.01405746,0.06547157,0.24887851,2.31083025,0.31827269,0.88026886,0.01674583,0.14245047
-1.50975488,3.56946947,0.01363383,0.06414010,0.25504616,2.32719115,0.31594178,0.86664571,0.01641673,0.14216185
-1.50375188,3.56878358,0.01322053,0.06273278,0.26118150,2.34449827,0.31402729,0.85327006,0.01605712,0.14149652
-1.49774887,3.57022335,0.01282401,0.06129162,0.26736493,2.36356381,0.31270854,0.84047648,0.01566920,0.14052465
-1.49174587,3.57519537,0.01245083,0.05986068,0.27368065,2.38522608,0.31217096,0.82863148,0.01525682,0.13932365
-1.48574287,3.58510854,0.01210737,0.05848462,0.28021133,2.41030714,0.31259862,0.81811835,0.01482524,0.13797516
-1.47973987,3.60130551,0.01179955,0.05720717,0.28703276,2.43956869,0.31416619,0.80932046,0.01438075,0.13656168
-1.47373687,3.62499354,0.01153259,0.05606964,0.29420847,2.47366845,0.31703072,0.80260349,0.01393026,0.13516328
