energy_ev,total_up,Cu_p_up,Cu_d_up,Ge_p_up,Ge_d_up,Se_s_up,Se_p_up
-5.82591296,1.83614891,0.45393657,0.31155464,0.01184325,0.00000000,0.03805345,1.45703369
-5.81990995,1.78610179,0.43593292,0.30095898,0.01138661,0.00000000,0.03586796,1.42459860
-5.81390695,1.73539313,0.41739812,0.29019277,0.01092482,0.00000000,0.03374553,1.39201221
-5.80790395,1.68431592,0.39844628,0.27931689,0.01046025,0.00000000,0.03169606,1.35946450
-5.80190095,1.63314012,0.37919631,0.26839039,0.00999517,0.00000000,0.02972751,1.32711593
-5.79589795,1.58210711,0.35977035,0.25746966,0.00953184,0.00000000,0.02784595,1.29509300
-5.78989495,1.53142481,0.34029181,0.24660747,0.00907242,0.00000000,0.02605562,1.26348497
-5.78389195,1.48126369,0.32088320,0.23585213,0.00861893,0.00000000,0.02435905,1.23234194
-5.77788894,1.43175416,0.30166377,0.22524662,0.00817326,0.00000000,0.02275712,1.20167465
-5.77188594,1.38298544,0.28274710,0.21482792,0.00773712,0.00000000,0.02124928,1.17145604
-5.76588294,1.33500633,0.26423884,0.20462654,0.00731197,0.00000000,0.01983366,1.14162470
-5.75987994,1.28782787,0.24623462,0.19466626,0.00689904,0.00000000,0.01850727,1.11209020
-5.75387694,1.24142790,0.22881834,0.18496416,0.00649930,0.00000000,0.01726617,1.08274002
-5.74787394,1.19575748,0.21206090,0.17553097,0.00611346,0.00000000,0.01610569,1.05344796
-5.74187094,1.15074862,0.19601941,0.16637167,0.00574195,0.00000000,0.01502061,1.02408342
-5.73586793,1.10632310,0.18073689,0.15748633,0.00538497,0.00000000,0.01400535,0.99452114
-5.72986493,1.06240174,0.16624256,0.14887120,0.00504250,0.00000000,0.01305419,0.96465082
-5.72386193,1.01891356,0.15255253,0.14051984,0.00471435,0.00000000,0.01216146,0.93438592
-5.71785893,0.97580414,0.13967090,0.13242438,0.00440019,0.00000000,0.01132165,0.90367117
-5.71185593,0.93304272,0.12759122,0.12457666,0.00409961,0.00000000,0.01052962,0.87248829
-5.70585293,0.89062753,0.11629810,0.11696934,0.00381214,0.00000000,0.00978069,0.84085933
-5.69984992,0.84858891,0.10576896,0.10959681,0.00353732,0.00000000,0.00907071,0.80884772
-5.69384692,0.80699014,0.09597580,0.10245580,0.00327471,0.00000000,0.00839616,0.77655655
-5.68784392,0.76592581,0.08688686,0.09554584,0.00302397,0.00000000,0.00775415,0.74412455
-5.68184092,0.72551802,0.07846809,0.08886935,0.00278481,0.00000000,0.00714242,0.71171976
-5.67583792,0.68591057,0.07068449,0.08243150,0.00255707,0.00000000,0.00655931,0.67953140
-5.66983492,0.64726167,0.06350117,0.07623987,0.00234071,0.00000000,0.00600372,0.64776052
-5.66383192,0.60973561,0.05688409,0.07030382,0.00213579,0.00000000,0.00547500,0.61660996
-5.65782891,0.57349409,0.05080064,0.06463381,0.00194250,0.00000000,0.00497290,0.58627434
-5.65182591,0.53868773,0.04521993,0.05924056,0.00176117,0.00000000,0.00449745,0.55693068
-5.64582291,0.50544834,0.04011293,0.05413431,0.00159223,0.00000000,0.00404886,0.52873019
-5.63981991,0.47388252,0.03545242,0.04932396,0.00143628,0.00000000,0.00362745,0.50179187
-5.63381691,0.44406682,0.03121286,0.04481649,0.00129405,0.00000000,0.00323352,0.47619812
-5.62781391,0.41604495,0.02737018,0.04061637,0.00116648,0.00000000,0.00286731,0.45199259
-5.62181091,0.38982696,0.02390158,0.03672524,0.00105475,0.00000000,0.00252894,0.42918047
-5.61580790,0.36539050,0.02078532,0.03314173,0.00096038,0.00000000,0.00221835,0.40773095
-5.60980490,0.34268397,0.01800057,0.02986153,0.00088526,0.00000000,0.00193526,0.38758169
-5.60380190,0.32163124,0.01552731,0.02687753,0.00083184,0.00000000,0.00167922,0.36864493
-5.59779890,0.30213774,0.01334633,0.02418026,0.00080324,0.00000000,0.00144954,0.35081482
-5.59179590,0.28409731,0.01143933,0.02175835,0.00080343,0.00000000,0.00124536,0.33397547
-5.58579290,0.26739955,0.00978900,0.01959917,0.00083744,0.00000000,0.00106568,0.31800909
-5.57978989,0.25193709,0.00837926,0.01768949,0.00091157,0.00000000,0.00090939,0.30280392
-5.57378689,0.23761247,0.00719555,0.01601615,0.00103366,0.00000000,0.00077530,0.28826130
-5.56778389,0.22434423,0.00622510,0.01456677,0.00121338,0.00000000,0.00066220,0.27430166
-5.56178089,0.21207189,0.00545727,0.01333037,0.00146247,0.00000000,0.00056894,0.26086897
-5.55577789,0.20075970,0.00488387,0.01229798,0.00179511,0.00000000,0.00049443,0.24793366
-5.54977489,0.19039894,0.00449945,0.01146306,0.00222813,0.00000000,0.00043770,0.23549371
-5.54377189,0.18100884,0.00430162,0.01082195,0.00278134,0.00000000,0.00039794,0.22357411
-5.53776888,0.17263598,0.00429124,0.01037407,0.00347772,0.00000000,0.00037457,0.21222467
-5.53176588,0.16535248,0.00447260,0.01012212,0.00434362,0.00000000,0.00036717,0.20151652
-5.52576288,0.15925294,0.00485345,0.01007203,0.00540884,0.00000000,0.00037561,0.19153735
-5.51975988,0.15445044,0.00544504,0.01023291,0.00670661,0.00000000,0.00039998,0.18238587
-5.51375688,0.15107175,0.00626192,0.01061681,0.00827346,0.00000000,0.00044062,0.17416573
-5.50775388,0.14925196,0.00732169,0.01123836,0.01014888,0.00000000,0.00049814,0.16697927
-5.50175088,0.14912876,0.00864463,0.01211435,0.01237488,0.00000000,0.00057334,0.16092134
-5.49574787,0.15083661,0.01025312,0.01326315,0.01499525,0.00000000,0.00066730,0.15607356
-5.48974487,0.15450093,0.01217096,0.01470411,0.01805472,0.00000000,0.00078125,0.15249934
-5.48374187,0.16023256,0.01442254,0.01645682,0.02159778,0.00000000,0.00091665,0.15023971
-5.47773887,0.16812262,0.01703187,0.01854032,0.02566735,0.00000000,0.00107507,0.14931031
-5.47173587,0.17823789,0.02002149,0.02097232,0.03030330,0.00000000,0.00125825,0.14969963
-5.46573287,0.19061694,0.02341131,0.02376828,0.03554069,0.00000000,0.00146805,0.15136844
-5.45972986,0.20526711,0.02721738,0.02694063,0.04140804,0.00000000,0.00170645,0.15425071
-5.45372686,0.22216233,0.03145065,0.03049792,0.04792538,0.00000000,0.00197551,0.15825576
-5.44772386,0.24124218,0.03611577,0.03444408,0.05510248,0.00000000,0.00227745,0.16327167
-5.44172086,0.26241192,0.04120998,0.03877781,0.06293712,0.00000000,0.00261462,0.16916983
-5.43571786,0.28554394,0.04672224,0.04349207,0.07141355,0.00000000,0.00298955,0.17581055
-5.42971486,0.31048037,0.05263246,0.04857380,0.08050135,0.00000000,0.00340501,0.18304943
-5.42371186,0.33703706,0.05891115,0.05400381,0.09015457,0.00000000,0.00386409,0.19074425
-5.41770885,0.36500888,0.06551931,0.05975700,0.10031153,0.00000000,0.00437026,0.19876229
-5.41170585,0.39417617,0.07240883,0.06580284,0.11089507,0.00000000,0.00492749,0.20698764
-5.40570285,0.42431231,0.07952320,0.07210605,0.12181354,0.00000000,0.00554036,0.21532825
-5.39969985,0.45519220,0.08679875,0.07862771,0.13296243,0.00000000,0.00621410,0.22372242
-5.39369685,0.48660134,0.09416621,0.08532657,0.14422665,0.00000000,0.00695477,0.23214450
-5.38769385,0.51834521,0.10155279,0.09216060,0.15548347,0.00000000,0.00776927,0.24060933
-5.38169085,0.55025859,0.10888445,0.09908871,0.16660608,0.00000000,0.00866539,0.24917539
-5.37568784,0.58221434,0.11608853,0.10607266,0.17746752,0.00000000,0.00965185,0.25794623
-5.36968484,0.61413129,0.12309647,0.11307891,0.18794496,0.00000000,0.01073818,0.26707010
-5.36368184,0.64598054,0.12984653,0.12008049,0.19792415,0.00000000,0.01193468,0.27673773
-5.35767884,0.67779006,0.13628647,0.12705862,0.20730377,0.00000000,0.01325213,0.28717799
-5.35167584,0.70964688,0.14237592,0.13400413,0.21599958,0.00000000,0.01470160,0.29865173
-5.34567284,0.74169663,0.14808841,0.14091848,0.22394804,0.00000000,0.01629403,0.31144365
-5.33966983,0.77414036,0.15341287,0.14781432,0.23110936,0.00000000,0.01803981,0.32585259
-5.33366683,0.80722814,0.15835461,0.15471546,0.23746959,0.00000000,0.01994826,0.34218035
-5.32766383,0.84124988,0.16293547,0.16165638,0.24304189,0.00000000,0.02202705,0.36071948
-5.32166083,0.87652321,0.16719342,0.16868096,0.24786658,0.00000000,0.02428158,0.38174030
-5.31565783,0.91337889,0.17118131,0.17584073,0.25201019,0.00000000,0.02671435,0.40547783
-5.30965483,0.95214417,0.17496488,0.18319250,0.25556322,0.00000000,0.02932432,0.43211883
-5.30365183,0.99312473,0.17862023,0.19079545,0.25863700,0.00000000,0.03210631,0.46178971
-5.29764882,1.03658587,0.18223063,0.19870791,0.26135944,0.00000000,0.03505054,0.49454557
-5.29164582,1.08273372,0.18588289,0.20698381,0.26387002,0.00000000,0.03814223,0.53036109
-5.28564282,1.13169742,0.18966350,0.21566898,0.26631416,0.00000000,0.04136129,0.56912348
-5.27963982,1.18351301,0.19365454,0.22479761,0.26883717,0.00000000,0.04468235,0.61062808
-5.27363682,1.23810986,0.19792971,0.23438878,0.27157805,0.00000000,0.04807476,0.65457666
-5.26763382,1.29530038,0.20255053,0.24444350,0.27466342,0.00000000,0.05150303,0.70057886
-5.26163082,1.35477370,0.20756290,0.25494223,0.27820180,0.00000000,0.05492727,0.74815667
-5.25562781,1.41609367,0.21299423,0.26584312,0.28227854,0.00000000,0.05830400,0.79675207
-5.24962481,1.47870159,0.21885117,0.27708105,0.28695146,0.00000000,0.06158702,0.84573756
-5.24362181,1.54192370,0.22511815,0.28856759,0.29224766,0.00000000,0.06472852,0.89442947
-5.23761881,1.60498346,0.23175674,0.30019188,0.29816139,0.00000000,0.06768029,0.94210351
-5.23161581,1.66701817,0.23870586,0.31182250,0.30465318,0.00000000,0.07039497,0.98801234
-5.22561281,1.72709971,0.24588294,0.32331027,0.31165034,0.00000000,0.07282737,1.03140438
-5.21960980,1.78425852,0.25318586,0.33449192,0.31904870,0.00000000,0.07493576,1.07154348
-5.21360680,1.83751027,0.26049580,0.34519456,0.32671567,0.00000000,0.07668306,1.10772876
-5.20760380,1.88588422,0.26768072,0.35524073,0.33449440,0.00000000,0.07803793,1.13931386
-5.20160080,1.92845233,0.27459948,0.36445401,0.34220897,0.00000000,0.07897565,1.16572526
-5.19559780,1.96435823,0.28110648,0.37266480,0.34967042,0.00000000,0.07947886,1.18647880
-5.18959480,1.99284490,0.28705648,0.37971632,0.35668336,0.00000000,0.07953801,1.20119404
-5.18359180,2.01328026,0.29230971,0.38547030,0.36305290,0.00000000,0.07915159,1.20960595
-5.17758879,2.02517956,0.29673679,0.38981248,0.36859177,0.00000000,0.07832611,1.21157356
-5.17158579,2.02822399,0.30022350,0.39265744,0.37312708,0.00000000,0.07707586,1.20708534
-5.16558279,2.02227464,0.30267508,0.39395267,0.37650680,0.00000000,0.07542237,1.19626102
-5.15957979,2.00738126,0.30401997,0.39368173,0.37860539,0.00000000,0.07339376,1.17934996
-5.15357679,1.98378555,0.30421274,0.39186626,0.37932853,0.00000000,0.07102386,1.15672600
-5.14757379,1.95191864,0.30323616,0.38856682,0.37861667,0.00000000,0.06835124,1.12887891
-5.14157079,1.91239272,0.30110226,0.38388235,0.37644731,0.00000000,0.06541812,1.09640281
-5.13556778,1.86598708,0.29785236,0.37794837,0.37283578,0.00000000,0.06226926,1.05998179
-5.12956478,1.81362879,0.29355594,0.37093382,0.36783465,0.00000000,0.05895080,1.02037309
-5.12356178,1.75636853,0.28830850,0.36303660,0.36153162,0.00000000,0.05550918,0.97838844
-5.11755878,1.69535241,0.28222837,0.35447808,0.35404609,0.00000000,0.05199010,0.93487396
-5.11155578,1.63179049,0.27545270,0.34549646,0.34552447,0.00000000,0.04843754,0.89068914
-5.10555278,1.56692296,0.26813257,0.33633948,0.33613455,0.00000000,0.04489296,0.84668558
-5.09954977,1.50198525,0.26042768,0.32725654,0.32605897,0.00000000,0.04139458,0.80368596
-5.09354677,1.43817294,0.25250063,0.31849055,0.31548835,0.00000000,0.03797682,0.76246375
-5.08754377,1.37660784,0.24451114,0.31026983,0.30461414,0.00000000,0.03466986,0.72372440
-5.08154077,1.31830640,0.23661038,0.30280033,0.29362168,0.00000000,0.03149940,0.68808826
-5.07553777,1.26415135,0.22893573,0.29625855,0.28268373,0.00000000,0.02848649,0.65607584
-5.06953477,1.21486788,0.22160615,0.29078534,0.27195469,0.00000000,0.02564759,0.62809582
-5.06353177,1.17100494,0.21471841,0.28648092,0.26156590,0.00000000,0.02299460,0.60443605
-5.05752876,1.13292254,0.20834426,0.28340138,0.25162215,0.00000000,0.02053518,0.58525790
-5.05152576,1.10078555,0.20252875,0.28155673,0.24219950,0.00000000,0.01827301,0.57059411
-5.04552276,1.07456415,0.19728980,0.28091074,0.23334460,0.00000000,0.01620821,0.56035022
-5.03951976,1.05404110,0.19261885,0.28138259,0.22507542,0.00000000,0.01433777,0.55430956
-5.03351676,1.03882558,0.18848283,0.28285022,0.21738333,0.00000000,0.01265606,0.55214181
-5.02751376,1.02837313,0.18482709,0.28515550,0.21023655,0.00000000,0.01115537,0.55341474
-5.02151076,1.02201107,0.18157932,0.28811089,0.20358454,0.00000000,0.00982637,0.55760895
-5.01550775,1.01896857,0.17865426,0.29150744,0.19736338,0.00000000,0.00865872,0.56413520
-5.00950475,1.01841015,0.17595893,0.29512393,0.19150159,0.00000000,0.00764154,0.57235372
-5.00350175,1.01947170,0.17339817,0.29873671,0.18592646,0.00000000,0.00676392,0.58159498
-4.99749875,1.02129759,0.17088031,0.30212997,0.18057027,0.00000000,0.00601536,0.59118134
-4.99149575,1.02307765,0.16832268,0.30510611,0.17537637,0.00000000,0.00538623,0.60044870
-4.98549275,1.02408269,0.16565675,0.30749569,0.17030484,0.00000000,0.00486815,0.60876760
-4.97948974,1.02369740,0.16283276,0.30916684,0.16533737,0.00000000,0.00445431,0.61556298
-4.97348674,1.02144956,0.15982355,0.31003350,0.16048146,0.00000000,0.00413981,0.62033194
-4.96748374,1.01703438,0.15662760,0.31006249,0.15577352,0.00000000,0.00392187,0.62265894
-4.96148074,1.01033349,0.15327117,0.30927886,0.15128106,0.00000000,0.00380003,0.62222785
-4.95547774,1.00142767,0.14980934,0.30776958,0.14710368,0.00000000,0.00377636,0.61883056
-4.94947474,0.99060313,0.14632619,0.30568525,0.14337308,0.00000000,0.00385546,0.61237176
-4.94347174,0.97835103,0.14293388,0.30323978,0.14025187,0.00000000,0.00404458,0.60287003
-4.93746873,0.96536037,0.13977083,0.30070805,0.13793146,0.00000000,0.00435354,0.59045494
-4.93146573,0.95250425,0.13699909,0.29842152,0.13662893,0.00000000,0.00479468,0.57536074
-4.92546273,0.94082008,0.13480079,0.29676189,0.13658287,0.00000000,0.00538265,0.55791666
-4.91945973,0.93148404,0.13337403,0.29615287,0.13804856,0.00000000,0.00613421,0.53853449
-4.91345673,0.92578051,0.13292803,0.29705025,0.14129212,0.00000000,0.00706786,0.51769384
-4.90745373,0.92506718,0.13367788,0.29993053,0.14658409,0.00000000,0.00820343,0.49592574
-4.90145073,0.93073658,0.13583883,0.30527810,0.15419229,0.00000000,0.00956159,0.47379527
-4.89544772,0.94417487,0.13962029,0.31357152,0.16437403,0.00000000,0.01116318,0.45188366
-4.88944472,0.96671894,0.14521960,0.32526891,0.17736799,0.00000000,0.01302856,0.43077072
-4.88344172,0.99961258,0.15281582,0.34079298,0.19338558,0.00000000,0.01517678,0.41101786
-4.87743872,1.04396301,0.16256343,0.36051593,0.21260230,0.00000000,0.01762478,0.39315246
-4.87143572,1.10069864,0.17458635,0.38474467,0.23514904,0.00000000,0.02038641,0.37765365
-4.86543272,1.17052936,0.18897219,0.41370679,0.26110368,0.00000000,0.02347157,0.36494013
-4.85942971,1.25391058,0.20576712,0.44753774,0.29048338,0.00000000,0.02688522,0.35535994
-4.85342671,1.35101219,0.22497135,0.48626975,0.32323774,0.00000000,0.03062655,0.34918250
-4.84742371,1.46169379,0.24653563,0.52982292,0.35924332,0.00000000,0.03468817,0.34659287
-4.84142071,1.58548738,0.27035876,0.57799915,0.39829984,0.00000000,0.03905541,0.34768828
-4.83541771,1.72158870,0.29628642,0.63047917,0.44012850,0.00000000,0.04370583,0.35247680
-4.82941471,1.86885825,0.32411153,0.68682328,0.48437266,0.00000000,0.04860892,0.36087822
-4.82341171,2.02583268,0.35357618,0.74647604,0.53060120,0.00000000,0.05372602,0.37272681
-4.81740870,2.19074725,0.38437530,0.80877510,0.57831482,0.00000000,0.05901056,0.38777611
-4.81140570,2.36156935,0.41616205,0.87296442,0.62695517,0.00000000,0.06440853,0.40570541
-4.80540270,2.53604289,0.44855503,0.93821147,0.67591698,0.00000000,0.06985927,0.42612788
-4.79939970,2.71174280,0.48114699,1.00362841,0.72456279,0.00000000,0.07529654,0.44860028
-4.79339670,2.88613845,0.51351507,1.06829665,0.77224005,0.00000000,0.08064990,0.47263390
-4.78739370,3.05666427,0.54523218,1.13129399,0.81830009,0.00000000,0.08584624,0.49770677
-4.78139070,3.22079538,0.57587921,1.19172369,0.86211820,0.00000000,0.09081158,0.52327669
-4.77538769,3.37612572,0.60505763,1.24874427,0.90311421,0.00000000,0.09547299,0.54879507
-4.76938469,3.52044581,0.63240215,1.30159897,0.94077276,0.00000000,0.09976052,0.57372105
-4.76338169,3.65181711,0.65759276,1.34964364,0.97466224,0.00000000,0.10360917,0.59753570
-4.75737869,3.76863986,0.68036588,1.39237187,1.00445169,0.00000000,0.10696081,0.61975593
-4.75137569,3.86971153,0.70052398,1.42943617,1.02992476,0.00000000,0.10976585,0.63994760
-4.74537269,3.95427301,0.71794324,1.46066408,1.05099005,0.00000000,0.11198480,0.65773747
-4.73936968,4.02204037,0.73257907,1.48606844,1.06768718,0.00000000,0.11358943,0.67282368
-4.73336668,4.07322026,0.74446887,1.50585105,1.08018824,0.00000000,0.11456368,0.68498410
-4.72736368,4.10850797,0.75373215,1.52039930,1.08879427,0.00000000,0.11490415,0.69408251
-4.72136068,4.12906751,0.76056767,1.53027577,1.09392689,0.00000000,0.11462025,0.70007204
-4.71535768,4.13649418,0.76524776,1.53620082,1.09611508,0.00000000,0.11373382,0.70299587
-4.70935468,4.13276065,0.76810987,1.53902879,1.09597776,0.00000000,0.11227854,0.70298496
-4.70335168,4.12014833,0.76954563,1.53971858,1.09420251,0.00000000,0.11029881,0.70025283
-4.69734867,4.10116647,0.76998776,1.53929953,1.09152136,0.00000000,0.10784844,0.69508754
-4.69134567,4.07846204,0.76989521,1.53883401,1.08868449,0.00000000,0.10498897,0.68784110
-4.68534267,4.05472369,0.76973711,1.53937809,1.08643283,0.00000000,0.10178784,0.67891658
-4.67933967,4.03258353,0.76997601,1.54194170,1.08547068,0.00000000,0.09831643,0.66875350
-4.67333667,4.01452063,0.77105106,1.54745002,1.08643928,0.00000000,0.09464798,0.65781193
-4.66733367,4.00276973,0.77336169,1.55670749,1.08989248,0.00000000,0.09085562,0.64655586
-4.66133067,3.99923895,0.77725243,1.57036592,1.09627538,0.00000000,0.08701037,0.63543665
-4.65532766,4.00543959,0.78299943,1.58889801,1.10590678,0.00000000,0.08317939,0.62487698
-4.64932466,4.02243080,0.79079917,1.61257731,1.11896617,0.00000000,0.07942438,0.61525606
-4.64332166,4.05078111,0.80075985,1.64146551,1.13548573,0.00000000,0.07580029,0.60689670
-4.63731866,4.09054858,0.81289580,1.67540755,1.15534759,0.00000000,0.07235425,0.60005460
-4.63131566,4.14128008,0.82712524,1.71403491,1.17828666,0.00000000,0.06912494,0.59491044
-4.62531266,4.20202983,0.84327142,1.75677693,1.20389870,0.00000000,0.06614220,0.59156505
-4.61930965,4.27139651,0.86106732,1.80287976,1.23165353,0.00000000,0.06342706,0.59003773
-4.61330665,4.34757752,0.88016366,1.85143250,1.26091282,0.00000000,0.06099202,0.59026790
-4.60730365,4.42843826,0.90014016,1.90139934,1.29095179,0.00000000,0.05884174,0.59211998
-4.60130065,4.51159387,0.92051953,1.95165667,1.32098409,0.00000000,0.05697391,0.59539118
-4.59529765,4.59450027,0.94078388,2.00103380,1.35018884,0.00000000,0.05538041,0.59982204
-4.58929465,4.67455111,0.96039283,2.04835572,1.37773904,0.00000000,0.05404862,0.60510911
-4.58329165,4.74917687,0.97880278,2.09248645,1.40283002,0.00000000,0.05296285,0.61091923
-4.57728864,4.81594253,0.99548665,2.13237113,1.42470721,0.00000000,0.05210585,0.61690502
-4.57128564,4.87263987,1.00995321,2.16707554,1.44269195,0.00000000,0.05146031,0.62272055
-4.56528264,4.91737120,1.02176537,2.19582134,1.45620463,0.00000000,0.05101021,0.62803685
-4.55927964,4.94862124,1.03055674,2.21801584,1.46478422,0.00000000,0.05074215,0.63255642
-4.55327664,4.96531455,1.03604573,2.23327511,1.46810351,0.00000000,0.05064643,0.63602611
-4.54727364,4.96685638,1.03804666,2.24143959,1.46597970,0.00000000,0.05071785,0.63824793
-4.54127064,4.95315554,1.03647748,2.24258160,1.45837980,0.00000000,0.05095631,0.63908724
-4.53526763,4.92462861,1.03136377,2.23700450,1.44542097,0.00000000,0.05136705,0.63847795
-4.52926463,4.88218542,1.02283887,2.22523353,1.42736566,0.00000000,0.05196058,0.63642461
-4.52326163,4.82719664,1.01114019,2.20799876,1.40461201,0.00000000,0.05275224,0.63300137
-4.51725863,4.76144492,0.99660180,2.18621082,1.37767980,0.00000000,0.05376156,0.62834767
-4.51125563,4.68706163,0.97964374,2.16093034,1.34719271,0.00000000,0.05501120,0.62266116
-4.50525263,4.60645193,0.96075842,2.13333235,1.31385761,0.00000000,0.05652577,0.61618808
-4.49924962,4.52221121,0.94049475,2.10466718,1.27844157,0.00000000,0.05833035,0.60921157
-4.49324662,4.43703629,0.91944063,2.07621904,1.24174775,0.00000000,0.06044897,0.60203857
-4.48724362,4.35363488,0.89820454,2.04926436,1.20459086,0.00000000,0.06290299,0.59498589
-4.48124062,4.27463697,0.87739696,2.02503107,1.16777320,0.00000000,0.06570951,0.58836608
-4.47523762,4.20251129,0.85761234,2.00466056,1.13206215,0.00000000,0.06887990,0.58247394
-4.46923462,4.13949022,0.83941231,1.98917376,1.09816976,0.00000000,0.07241843,0.57757398
-4.46323162,4.08750559,0.82331069,1.97944235,1.06673521,0.00000000,0.07632123,0.57388977
-4.45722861,4.04813755,0.80976082,1.97616618,1.03831049,0.00000000,0.08057545,0.57159532
-4.45122561,4.02257804,0.79914554,1.97985757,1.01334983,0.00000000,0.08515880,0.57080894
-4.44522261,4.01160968,0.79177010,1.99083280,0.99220282,0.00000000,0.09003946,0.57158986
-4.43921961,4.01560017,0.78785799,2.00921076,0.97511142,0.00000000,0.09517637,0.57393753
-4.43321661,4.03451169,0.78754975,2.03491871,0.96221066,0.00000000,0.10051981,0.57779355
-4.42721361,4.06792407,0.79090447,2.06770426,0.95353267,0.00000000,0.10601247,0.58304612
-4.42121061,4.11507006,0.79790378,2.10715304,0.94901369,0.00000000,0.11159066,0.58953651
-4.41520760,4.17488042,0.80845783,2.15271079,0.94850359,0.00000000,0.11718591,0.59706727
-4.40920460,4.24603650,0.82241293,2.20370892,0.95177719,0.00000000,0.12272672,0.60541158
-4.40320160,4.32702728,0.83956030,2.25939201,0.95854684,0.00000000,0.12814034,0.61432330
-4.39719860,4.41620856,0.85964543,2.31894620,0.96847574,0.00000000,0.13335472,0.62354716
-4.39119560,4.51186131,0.88237759,2.38152709,0.98119116,0.00000000,0.13830031,0.63282857
-4.38519260,4.61224700,0.90743912,2.44628617,0.99629728,0.00000000,0.14291185,0.64192264
-4.37918959,4.71565780,0.93449406,2.51239462,1.01338704,0.00000000,0.14712986,0.65060201
-4.37318659,4.82046003,0.96319589,2.57906405,1.03205267,0.00000000,0.15090202,0.65866329
-4.36718359,4.92512986,0.99319422,2.64556338,1.05189470,0.00000000,0.15418422,0.66593177
-4.36118059,5.02828054,1.02414031,2.71123184,1.07252925,0.00000000,0.15694132,0.67226457
-4.35517759,5.12868130,1.05569152,2.77548794,1.09359360,0.00000000,0.15914763,0.67755210
-4.34917459,5.22526825,1.08751468,2.83783484,1.11475018,0.00000000,0.16078706,0.68171796
-4.34317159,5.31714822,1.11928863,2.89786226,1.13568904,0.00000000,0.16185305,0.68471762
-4.33716858,5.40359667,1.15070617,2.95524584,1.15612921,0.00000000,0.16234821,0.68653599
-4.33116558,5.48405118,1.18147563,3.00974440,1.17581901,0.00000000,0.16228376,0.68718423
-4.32516258,5.55810203,1.21132232,3.06119591,1.19453592,0.00000000,0.16167883,0.68669624
-4.31915958,5.62548134,1.23999017,3.10951294,1.21208601,0.00000000,0.16055962,0.68512482
-4.31315658,5.68605229,1.26724368,3.15467810,1.22830347,0.00000000,0.15895853,0.68253811
-4.30715358,5.73979943,1.29287043,3.19674019,1.24305031,0.00000000,0.15691321,0.67901629
