energy_ev,total_up,Ga_p_up,Ga_d_up,Te_p_up,Te_d_up,Zn_p_up,Zn_d_up
-5.72986493,2.36840398,0.14611364,0.00000000,1.30009082,0.00000000,0.66809704,0.15944327
-5.72386193,2.41622766,0.14664131,0.00000000,1.33939203,0.00000000,0.67558374,0.16170410
-5.71785893,2.46006498,0.14718247,0.00000000,1.37498618,0.00000000,0.68268232,0.16380709
-5.71185593,2.49844209,0.14765797,0.00000000,1.40607523,0.00000000,0.68894467,0.16564450
-5.70585293,2.53000007,0.14798820,0.00000000,1.43196079,0.00000000,0.69393964,0.16711432
-5.69984992,2.55354652,0.14809651,0.00000000,1.45207033,0.00000000,0.69726977,0.16812401
-5.69384692,2.56810158,0.14791240,0.00000000,1.46597919,0.00000000,0.69858697,0.16859400
-5.68784392,2.57293623,0.14737462,0.00000000,1.47342742,0.00000000,0.69760625,0.16846066
-5.68184092,2.56760134,0.14643380,0.00000000,1.47433061,0.00000000,0.69411727,0.16767864
-5.67583792,2.55194620,0.14505468,0.00000000,1.46878421,0.00000000,0.68799299,0.16622258
-5.66983492,2.52612577,0.14321775,0.00000000,1.45706121,0.00000000,0.67919530,0.16408792
-5.66383192,2.49059661,0.14092022,0.00000000,1.43960331,0.00000000,0.66777741,0.16129109
-5.65782891,2.44610186,0.13817639,0.00000000,1.41700606,0.00000000,0.65388296,0.15786874
-5.65182591,2.39364617,0.13501727,0.00000000,1.38999870,0.00000000,0.63774206,0.15387634
-5.64582291,2.33446195,0.13148966,0.00000000,1.35941967,0.00000000,0.61966452,0.14938614
-5.63981991,2.26996858,0.12765454,0.00000000,1.32618904,0.00000000,0.60003056,0.14448455
-5.63381691,2.20172661,0.12358501,0.00000000,1.29127897,0.00000000,0.57927961,0.13926913
-5.62781391,2.13138894,0.11936388,0.00000000,1.25568359,0.00000000,0.55789758,0.13384535
-5.62181091,2.06065115,0.11508087,0.00000000,1.22038961,0.00000000,0.53640320,0.12832314
-5.61580790,1.99120280,0.11082970,0.00000000,1.18634869,0.00000000,0.51533399,0.12281359
-5.60980490,1.92468172,0.10670514,0.00000000,1.15445269,0.00000000,0.49523221,0.11742571
-5.60380190,1.86263260,0.10280005,0.00000000,1.12551254,0.00000000,0.47663143,0.11226345
-5.59779890,1.80647110,0.09920266,0.00000000,1.10024137,0.00000000,0.46004384,0.10742317
-5.59179590,1.75745433,0.09599402,0.00000000,1.07924214,0.00000000,0.44594876,0.10299137
-5.58579290,1.71665812,0.09324585,0.00000000,1.06299989,0.00000000,0.43478241,0.09904308
-5.57978989,1.68496098,0.09101865,0.00000000,1.05187843,0.00000000,0.42692910,0.09564050
-5.57378689,1.66303475,0.08936025,0.00000000,1.04612113,0.00000000,0.42271381,0.09283228
-5.56778389,1.65134107,0.08830482,0.00000000,1.04585522,0.00000000,0.42239616,0.09065315
-5.56178089,1.65013327,0.08787217,0.00000000,1.05109894,0.00000000,0.42616576,0.08912391
-5.55577789,1.65946249,0.08806758,0.00000000,1.06177086,0.00000000,0.43413871,0.08825184
-5.54977489,1.67918730,0.08888187,0.00000000,1.07770046,0.00000000,0.44635530,0.08803131
-5.54377189,1.70898584,0.09029192,0.00000000,1.09863949,0.00000000,0.46277878,0.08844461
-5.53776888,1.74836971,0.09226143,0.00000000,1.12427310,0.00000000,0.48329516,0.08946296
-5.53176588,1.79669886,0.09474202,0.00000000,1.15423059,0.00000000,0.50771409,0.09104757
-5.52576288,1.85319693,0.09767453,0.00000000,1.18809501,0.00000000,0.53577070,0.09315081
-5.51975988,1.91696685,0.10099053,0.00000000,1.22541157,0.00000000,0.56712866,0.09571738
-5.51375688,1.98700629,0.10461405,0.00000000,1.26569467,0.00000000,0.60138443,0.09868549
-5.50775388,2.06222322,0.10846338,0.00000000,1.30843365,0.00000000,0.63807268,0.10198803
-5.50175088,2.14145141,0.11245302,0.00000000,1.35309731,0.00000000,0.67667325,0.10555372
-5.49574787,2.22346625,0.11649572,0.00000000,1.39913757,0.00000000,0.71661928,0.10930828
-5.48974487,2.30700110,0.12050449,0.00000000,1.44599264,0.00000000,0.75730694,0.11317560
-5.48374187,2.39076424,0.12439465,0.00000000,1.49308986,0.00000000,0.79810628,0.11707885
-5.47773887,2.47345675,0.12808578,0.00000000,1.53984889,0.00000000,0.83837337,0.12094171
-5.47173587,2.55379125,0.13150365,0.00000000,1.58568524,0.00000000,0.87746339,0.12468948
-5.46573287,2.63051150,0.13458193,0.00000000,1.63001472,0.00000000,0.91474432,0.12825031
-5.45972986,2.70241268,0.13726375,0.00000000,1.67225872,0.00000000,0.94961102,0.13155630
-5.45372686,2.76836199,0.13950310,0.00000000,1.71185064,0.00000000,0.98149922,0.13454471
-5.44772386,2.82731922,0.14126587,0.00000000,1.74824324,0.00000000,1.00989895,0.13715896
-5.44172086,2.87835670,0.14253072,0.00000000,1.78091701,0.00000000,1.03436710,0.13934968
-5.43571786,2.92067810,0.14328965,0.00000000,1.80938915,0.00000000,1.05453851,0.14107562
-5.42971486,2.95363545,0.14354821,0.00000000,1.83322304,0.00000000,1.07013540,0.14230437
-5.42371186,2.97674391,0.14332551,0.00000000,1.85203774,0.00000000,1.08097456,0.14301303
-5.41770885,2.98969353,0.14265390,0.00000000,1.86551731,0.00000000,1.08697233,0.14318857
-5.41170585,2.99235777,0.14157840,0.00000000,1.87341940,0.00000000,1.08814697,0.14282812
-5.40570285,2.98479833,0.14015596,0.00000000,1.87558279,0.00000000,1.08461842,0.14193897
-5.39969985,2.96726592,0.13845439,0.00000000,1.87193358,0.00000000,1.07660546,0.14053838
-5.39369685,2.94019706,0.13655126,0.00000000,1.86248970,0.00000000,1.06442045,0.13865321
-5.38769385,2.90420670,0.13453249,0.00000000,1.84736338,0.00000000,1.04846162,0.13631936
-5.38169085,2.86007676,0.13249097,0.00000000,1.82676148,0.00000000,1.02920337,0.13358093
-5.37568784,2.80874095,0.13052485,0.00000000,1.80098354,0.00000000,1.00718478,0.13048939
-5.36968484,2.75126586,0.12873593,0.00000000,1.77041745,0.00000000,0.98299656,0.12710245
-5.36368184,2.68882897,0.12722776,0.00000000,1.73553273,0.00000000,0.95726699,0.12348287
-5.35767884,2.62269374,0.12610373,0.00000000,1.69687160,0.00000000,0.93064707,0.11969724
-5.35167584,2.55418246,0.12546498,0.00000000,1.65503796,0.00000000,0.90379517,0.11581458
-5.34567284,2.48464728,0.12540826,0.00000000,1.61068440,0.00000000,0.87736168,0.11190495
-5.33966983,2.41544010,0.12602367,0.00000000,1.56449785,0.00000000,0.85197394,0.10803807
-5.33366683,2.34788183,0.12739229,0.00000000,1.51718387,0.00000000,0.82822164,0.10428190
-5.32766383,2.28323195,0.12958387,0.00000000,1.46945032,0.00000000,0.80664317,0.10070123
-5.32166083,2.22265888,0.13265443,0.00000000,1.42199069,0.00000000,0.78771309,0.09735640
-5.31565783,2.16721205,0.13664403,0.00000000,1.37546768,0.00000000,0.77183108,0.09430200
-5.30965483,2.11779650,0.14157473,0.00000000,1.33049755,0.00000000,0.75931253,0.09158574
-5.30365183,2.07515075,0.14744873,0.00000000,1.28763572,0.00000000,0.75038117,0.08924745
-5.29764882,2.03982875,0.15424703,0.00000000,1.24736413,0.00000000,0.74516383,0.08731818
-5.29164582,2.01218660,0.16192844,0.00000000,1.21008088,0.00000000,0.74368766,0.08581957
-5.28564282,1.99237474,0.17042933,0.00000000,1.17609242,0.00000000,0.74587994,0.08476336
-5.27963982,1.98033606,0.17966393,0.00000000,1.14560877,0.00000000,0.75157052,0.08415118
-5.27363682,1.97581029,0.18952543,0.00000000,1.11874183,0.00000000,0.76049717,0.08397462
-5.26763382,1.97834481,0.19988788,0.00000000,1.09550702,0.00000000,0.77231358,0.08421549
-5.26163082,1.98731183,0.21060883,0.00000000,1.07582815,0.00000000,0.78660006,0.08484647
-5.25562781,2.00193149,0.22153269,0.00000000,1.05954548,0.00000000,0.80287672,0.08583197
-5.24962481,2.02130048,0.23249481,0.00000000,1.04642655,0.00000000,0.82061877,0.08712928
-5.24362181,2.04442513,0.24332598,0.00000000,1.03617958,0.00000000,0.83927359,0.08868996
-5.23761881,2.07025802,0.25385741,0.00000000,1.02846878,0.00000000,0.85827898,0.09046145
-5.23161581,2.09773674,0.26392582,0.00000000,1.02293112,0.00000000,0.87708212,0.09238882
-5.22561281,2.12582335,0.27337846,0.00000000,1.01919366,0.00000000,0.89515843,0.09441663
-5.21960980,2.15354299,0.28207798,0.00000000,1.01689100,0.00000000,0.91202968,0.09649083
-5.21360680,2.18001998,0.28990672,0.00000000,1.01568180,0.00000000,0.92728067,0.09856061
-5.20760380,2.20450985,0.29677042,0.00000000,1.01526389,0.00000000,0.94057366,0.10058012
-5.20160080,2.22642584,0.30260099,0.00000000,1.01538703,0.00000000,0.95166002,0.10251003
-5.19559780,2.24535857,0.30735840,0.00000000,1.01586292,0.00000000,0.96038846,0.10431875
-5.18959480,2.26108788,0.31103143,0.00000000,1.01657176,0.00000000,0.96670938,0.10598339
-5.18359180,2.27358613,0.31363734,0.00000000,1.01746513,0.00000000,0.97067518,0.10749029
-5.17758879,2.28301278,0.31522048,0.00000000,1.01856488,0.00000000,0.97243624,0.10883511
-5.17158579,2.28970012,0.31584989,0.00000000,1.01995822,0.00000000,0.97223287,0.11002256
-5.16558279,2.29413101,0.31561594,0.00000000,1.02178886,0.00000000,0.97038326,0.11106559
-5.15957979,2.29690935,0.31462642,0.00000000,1.02424504,0.00000000,0.96726812,0.11198430
-5.15357679,2.29872472,0.31300191,0.00000000,1.02754455,0.00000000,0.96331247,0.11280436
-5.14757379,2.30031293,0.31087106,0.00000000,1.03191796,0.00000000,0.95896553,0.11355533
-5.14157079,2.30241427,0.30836562,0.00000000,1.03759049,0.00000000,0.95467944,0.11426859
-5.13556778,2.30573172,0.30561577,0.00000000,1.04476389,0.00000000,0.95088789,0.11497536
-5.12956478,2.31089112,0.30274573,0.00000000,1.05359911,0.00000000,0.94798565,0.11570461
-5.12356178,2.31840549,0.29987002,0.00000000,1.06420077,0.00000000,0.94630992,0.11648122
-5.11755878,2.32864524,0.29709029,0.00000000,1.07660451,0.00000000,0.94612436,0.11732424
-5.11155578,2.34181612,0.29449308,0.00000000,1.09076790,0.00000000,0.94760665,0.11824564
-5.10555278,2.35794583,0.29214842,0.00000000,1.10656559,0.00000000,0.95084015,0.11924933
-5.09954977,2.37688039,0.29010926,0.00000000,1.12378903,0.00000000,0.95580994,0.12033072
-5.09354677,2.39829017,0.28841182,0.00000000,1.14215110,0.00000000,0.96240365,0.12147676
-5.08754377,2.42168564,0.28707667,0.00000000,1.16129532,0.00000000,0.97041676,0.12266646
-5.08154077,2.44644176,0.28611049,0.00000000,1.18080939,0.00000000,0.97956234,0.12387191
-5.07553777,2.47182995,0.28550833,0.00000000,1.20024243,0.00000000,0.98948451,0.12505963
-5.06953477,2.49705574,0.28525628,0.00000000,1.21912502,0.00000000,0.99977507,0.12619237
-5.06353177,2.52130022,0.28533424,0.00000000,1.23699100,0.00000000,1.00999247,0.12723105
-5.05752876,2.54376305,0.28571877,0.00000000,1.25339997,0.00000000,1.01968204,0.12813682
-5.05152576,2.56370457,0.28638573,0.00000000,1.26795917,0.00000000,1.02839667,0.12887324
-5.04552276,2.58048500,0.28731265,0.00000000,1.28034373,0.00000000,1.03571677,0.12940819
-5.03951976,2.59359842,0.28848059,0.00000000,1.29031390,0.00000000,1.04126875,0.12971565
-5.03351676,2.60269987,0.28987548,0.00000000,1.29772869,0.00000000,1.04474097,0.12977715
-5.02751376,2.60762415,0.29148890,0.00000000,1.30255483,0.00000000,1.04589671,0.12958280
-5.02151076,2.60839540,0.29331809,0.00000000,1.30487067,0.00000000,1.04458342,0.12913186
-5.01550775,2.60522704,0.29536544,0.00000000,1.30486488,0.00000000,1.04073810,0.12843290
-5.00950475,2.59851217,0.29763732,0.00000000,1.30282976,0.00000000,1.03438863,0.12750339
-5.00350175,2.58880504,0.30014237,0.00000000,1.29914963,0.00000000,1.02565114,0.12636893
-4.99749875,2.57679462,0.30288944,0.00000000,1.29428478,0.00000000,1.01472376,0.12506203
-4.99149575,2.56327177,0.30588520,0.00000000,1.28875180,0.00000000,1.00187715,0.12362058
-4.98549275,2.54909166,0.30913156,0.00000000,1.28310110,0.00000000,0.98744231,0.12208611
-4.97948974,2.53513339,0.31262323,0.00000000,1.27789279,0.00000000,0.97179656,0.12050186
-4.97348674,2.52225872,0.31634532,0.00000000,1.27367191,0.00000000,0.95534808,0.11891086
-4.96748374,2.51127195,0.32027133,0.00000000,1.27094424,0.00000000,0.93852000,0.11735407
-4.96148074,2.50288260,0.32436155,0.00000000,1.27015353,0.00000000,0.92173447,0.11586859
-4.95547774,2.49767268,0.32856213,0.00000000,1.27166134,0.00000000,0.90539759,0.11448617
-4.94947474,2.49606965,0.33280468,0.00000000,1.27573002,0.00000000,0.88988543,0.11323198
-4.94347174,2.49832624,0.33700672,0.00000000,1.28250977,0.00000000,0.87553187,0.11212368
-4.93746873,2.50450765,0.34107280,0.00000000,1.29203001,0.00000000,0.86261831,0.11117089
-4.93146573,2.51448648,0.34489646,0.00000000,1.30419542,0.00000000,0.85136570,0.11037493
-4.92546273,2.52794540,0.34836281,0.00000000,1.31878679,0.00000000,0.84192881,0.10972900
-4.91945973,2.54438717,0.35135179,0.00000000,1.33546646,0.00000000,0.83439293,0.10921864
-4.91345673,2.56315150,0.35374197,0.00000000,1.35378817,0.00000000,0.82877288,0.10882242
-4.90745373,2.58343787,0.35541472,0.00000000,1.37321092,0.00000000,0.82501424,0.10851297
-4.90145073,2.60433349,0.35625866,0.00000000,1.39311629,0.00000000,0.82299674,0.10825812
-4.89544772,2.62484520,0.35617407,0.00000000,1.41282855,0.00000000,0.82253949,0.10802218
-4.88944472,2.64393427,0.35507737,0.00000000,1.43163686,0.00000000,0.82340805,0.10776739
-4.88344172,2.66055287,0.35290511,0.00000000,1.44881892,0.00000000,0.82532302,0.10745525
-4.87743872,2.67368112,0.34961771,0.00000000,1.46366505,0.00000000,0.82796992,0.10704800
-4.87143572,2.68236346,0.34520242,0.00000000,1.47550210,0.00000000,0.83101018,0.10650991
-4.86543272,2.68574336,0.33967561,0.00000000,1.48371633,0.00000000,0.83409290,0.10580858
-4.85942971,2.68309524,0.33308425,0.00000000,1.48777448,0.00000000,0.83686718,0.10491605
-4.85342671,2.67385274,0.32550638,0.00000000,1.48724241,0.00000000,0.83899456,0.10380976
-4.84742371,2.65763236,0.31705068,0.00000000,1.48180065,0.00000000,0.84016129,0.10247340
-4.84142071,2.63425184,0.30785507,0.00000000,1.47125640,0.00000000,0.84009008,0.10089750
-4.83541771,2.60374253,0.29808432,0.00000000,1.45555147,0.00000000,0.83855083,0.09907984
-4.82941471,2.56635533,0.28792687,0.00000000,1.43476599,0.00000000,0.83536998,0.09702565
-4.82341171,2.52255982,0.27759075,0.00000000,1.40911774,0.00000000,0.83043809,0.09474761
-4.81740870,2.47303641,0.26729891,0.00000000,1.37895696,0.00000000,0.82371521,0.09226555
-4.81140570,2.41866157,0.25728391,0.00000000,1.34475699,0.00000000,0.81523387,0.08960608
-4.80540270,2.36048622,0.24778227,0.00000000,1.30710079,0.00000000,0.80509921,0.08680185
-4.79939970,2.29970795,0.23902849,0.00000000,1.26666401,0.00000000,0.79348641,0.08389070
-4.79339670,2.23763747,0.23124891,0.00000000,1.22419491,0.00000000,0.78063510,0.08091469
-4.78739370,2.17566034,0.22465571,0.00000000,1.18049188,0.00000000,0.76684099,0.07791884
-4.78139070,2.11519488,0.21944094,0.00000000,1.13637938,0.00000000,0.75244505,0.07494988
-4.77538769,2.05764774,0.21577099,0.00000000,1.09268286,0.00000000,0.73782032,0.07205486
-4.76938469,2.00436820,0.21378136,0.00000000,1.05020377,0.00000000,0.72335713,0.06927977
-4.76338169,1.95660311,0.21357218,0.00000000,1.00969522,0.00000000,0.70944711,0.06666805
-4.75737869,1.91545361,0.21520434,0.00000000,0.97183934,0.00000000,0.69646678,0.06425933
-4.75137569,1.88183561,0.21869645,0.00000000,0.93722691,0.00000000,0.68476133,0.06208811
-4.74537269,1.85644525,0.22402283,0.00000000,0.90634012,0.00000000,0.67462941,0.06018265
-4.73936968,1.83973088,0.23111245,0.00000000,0.87953892,0.00000000,0.66630959,0.05856404
-4.73336668,1.83187280,0.23984910,0.00000000,0.85705142,0.00000000,0.65996913,0.05724550
-4.72736368,1.83277162,0.25007273,0.00000000,0.83896882,0.00000000,0.65569558,0.05623186
-4.72136068,1.84204609,0.26158199,0.00000000,0.82524481,0.00000000,0.65349176,0.05551943
-4.71535768,1.85904052,0.27413810,0.00000000,0.81569963,0.00000000,0.65327419,0.05509603
-4.70935468,1.88284203,0.28746989,0.00000000,0.81002852,0.00000000,0.65487534,0.05494136
-4.70335168,1.91230702,0.30127995,0.00000000,0.80781434,0.00000000,0.65804937,0.05502763
-4.69734867,1.94609621,0.31525193,0.00000000,0.80854379,0.00000000,0.66248137,0.05532050
-4.69134567,1.98271701,0.32905850,0.00000000,0.81162674,0.00000000,0.66779959,0.05578011
-4.68534267,2.02057196,0.34237009,0.00000000,0.81641791,0.00000000,0.67359022,0.05636244
-4.67933967,2.05801126,0.35486398,0.00000000,0.82224018,0.00000000,0.67941394,0.05702073
-4.67333667,2.09338779,0.36623340,0.00000000,0.82840854,0.00000000,0.68482375,0.05770702
-4.66733367,2.12511235,0.37619652,0.00000000,0.83425411,0.00000000,0.68938320,0.05837371
-4.66133067,2.15170722,0.38450480,0.00000000,0.83914707,0.00000000,0.69268416,0.05897515
-4.65532766,2.17185601,0.39095054,0.00000000,0.84251798,0.00000000,0.69436368,0.05946905
-4.64932466,2.18444796,0.39537325,0.00000000,0.84387657,0.00000000,0.69411893,0.05981791
-4.64332166,2.18861508,0.39766463,0.00000000,0.84282751,0.00000000,0.69171989,0.05999018
-4.63731866,2.18376077,0.39777191,0.00000000,0.83908264,0.00000000,0.68701925,0.05996120
-4.63131566,2.16957911,0.39569942,0.00000000,0.83246929,0.00000000,0.67995907,0.05971398
-4.62531266,2.14606397,0.39150839,0.00000000,0.82293453,0.00000000,0.67057426,0.05923965
-4.61930965,2.11350803,0.38531484,0.00000000,0.81054527,0.00000000,0.65899255,0.05853763
-4.61330665,2.07249181,0.37728573,0.00000000,0.79548437,0.00000000,0.64543128,0.05761554
-4.60730365,2.02386332,0.36763357,0.00000000,0.77804296,0.00000000,0.63019111,0.05648889
-4.60130065,1.96870941,0.35660955,0.00000000,0.75860946,0.00000000,0.61364707,0.05518037
-4.59529765,1.90831996,0.34449565,0.00000000,0.73765560,0.00000000,0.59623729,0.05371909
-4.58929465,1.84414645,0.33159588,0.00000000,0.71572021,0.00000000,0.57845001,0.05213953
-4.58329165,1.77775663,0.31822713,0.00000000,0.69339132,0.00000000,0.56080942,0.05048033
-4.57728864,1.71078695,0.30470990,0.00000000,0.67128724,0.00000000,0.54386072,0.04878304
-4.57128564,1.64489443,0.29135926,0.00000000,0.65003723,0.00000000,0.52815527,0.04709076
-4.56528264,1.58170980,0.27847639,0.00000000,0.63026256,0.00000000,0.51423594,0.04544677
-4.55927964,1.52279328,0.26634098,0.00000000,0.61255837,0.00000000,0.50262349,0.04389324
-4.55327664,1.46959439,0.25520475,0.00000000,0.59747705,0.00000000,0.49380415,0.04246998
-4.54727364,1.42341684,0.24528611,0.00000000,0.58551339,0.00000000,0.48821870,0.04121329
-4.54127064,1.38538936,0.23676636,0.00000000,0.57709211,0.00000000,0.48625334,0.04015501
-4.53526763,1.35644296,0.22978721,0.00000000,0.57255773,0.00000000,0.48823246,0.03932167
-4.52926463,1.33729491,0.22444973,0.00000000,0.57216721,0.00000000,0.49441324,0.03873392
-4.52326163,1.32843928,0.22081460,0.00000000,0.57608529,0.00000000,0.50498205,0.03840604
-4.51725863,1.33014399,0.21890365,0.00000000,0.58438239,0.00000000,0.52005257,0.03834578
-4.51125563,1.34245363,0.21870227,0.00000000,0.59703521,0.00000000,0.53966537,0.03855429
-4.50525263,1.36519756,0.22016278,0.00000000,0.61392947,0.00000000,0.56378877,0.03902631
-4.49924962,1.39800241,0.22320830,0.00000000,0.63486483,0.00000000,0.59232061,0.03975044
-4.49324662,1.44030827,0.22773700,0.00000000,0.65956152,0.00000000,0.62509092,0.04070966
-4.48724362,1.49138747,0.23362648,0.00000000,0.68766840,0.00000000,0.66186500,0.04188192
-4.48124062,1.55036540,0.24073813,0.00000000,0.71877204,0.00000000,0.70234690,0.04324079
-4.47523762,1.61624238,0.24892113,0.00000000,0.75240661,0.00000000,0.74618319,0.04475624
-4.46923462,1.68791604,0.25801620,0.00000000,0.78806417,0.00000000,0.79296677,0.04639547
-4.46323162,1.76420365,0.26785879,0.00000000,0.82520513,0.00000000,0.84224097,0.04812370
-4.45722861,1.84386399,0.27828176,0.00000000,0.86326861,0.00000000,0.89350382,0.04990498
-4.45122561,1.92561857,0.28911756,0.00000000,0.90168265,0.00000000,0.94621267,0.05170305
-4.44522261,2.00817194,0.30019994,0.00000000,0.93987393,0.00000000,0.99978939,0.05348201
-4.43921961,2.09023121,0.31136521,0.00000000,0.97727713,0.00000000,1.05362620,0.05520712
-4.43321661,2.17052473,0.32245326,0.00000000,1.01334372,0.00000000,1.10709245,0.05684537
-4.42721361,2.24782009,0.33330834,0.00000000,1.04755024,0.00000000,1.15954235,0.05836612
-4.42121061,2.32094141,0.34377988,0.00000000,1.07940609,0.00000000,1.21032392,0.05974155
-4.41520760,2.38878611,0.35372329,0.00000000,1.10846067,0.00000000,1.25878899,0.06094712
-4.40920460,2.45034113,0.36300095,0.00000000,1.13431014,0.00000000,1.30430439,0.06196190
-4.40320160,2.50469832,0.37148344,0.00000000,1.15660338,0.00000000,1.34626395,0.06276883
-4.39719860,2.55106916,0.37905103,0.00000000,1.17504752,0.00000000,1.38410119,0.06335495
-4.39119560,2.58879812,0.38559544,0.00000000,1.18941257,0.00000000,1.41730225,0.06371147
-4.38519260,2.61737457,0.39102179,0.00000000,1.19953531,0.00000000,1.44541861,0.06383379
-4.37918959,2.63644262,0.39525064,0.00000000,1.20532211,0.00000000,1.46807908,0.06372150
-4.37318659,2.64580854,0.39822017,0.00000000,1.20675071,0.00000000,1.48500055,0.06337823
-4.36718359,2.64544512,0.39988807,0.00000000,1.20387066,0.00000000,1.49599685,0.06281146
-4.36118059,2.63549271,0.40023329,0.00000000,1.19680240,0.00000000,1.50098544,0.06203226
-4.35517759,2.61625651,0.39925734,0.00000000,1.18573487,0.00000000,1.49999119,0.06105494
-4.34917459,2.58819996,0.39698499,0.00000000,1.17092155,0.00000000,1.49314727,0.05989668
-4.34317159,2.55193419,0.39346448,0.00000000,1.15267511,0.00000000,1.48069279,0.05857710
-4.33716858,2.50820375,0.38876684,0.00000000,1.13136054,0.00000000,1.46296721,0.05711771
-4.33116558,2.45786882,0.38298460,0.00000000,1.10738721,0.00000000,1.44040168,0.05554149
-4.32516258,2.40188469,0.37622979,0.00000000,1.08119981,0.00000000,1.41350768,0.05387229
-4.31915958,2.34127893,0.36863115,0.00000000,1.05326866,0.00000000,1.38286332,0.05213432
-4.31315658,2.27712731,0.36033100,0.00000000,1.02407972,0.00000000,1.34909779,0.05035164
-4.30715358,2.21052916,0.35148146,0.00000000,0.99412456,0.00000000,1.31287488,0.04854768
