energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,Cr_p_up,Cr_d_up,Se_s_up,Se_p_up
-3.13656828,1.95941216,0.58374816,0.75302261,0.03870481,0.13586111,0.46281788,0.32576038,0.02885417,0.67400774
-3.13056528,2.00113492,0.60012954,0.77060062,0.04178138,0.13936953,0.47433640,0.32597123,0.03079543,0.68781340
-3.12456228,2.05277787,0.61905008,0.79084951,0.04514710,0.14336975,0.48892847,0.32836271,0.03301297,0.70558045
-3.11855928,2.11408697,0.64048584,0.81374464,0.04878448,0.14787982,0.50657602,0.33281506,0.03548556,0.72716317
-3.11255628,2.18469523,0.66437347,0.83922110,0.05267418,0.15290911,0.52721743,0.33919665,0.03818897,0.75237314
-3.10655328,2.26412498,0.69060893,0.86717216,0.05679535,0.15845748,0.55074747,0.34736748,0.04109625,0.78098213
-3.10055028,2.35179342,0.71904766,0.89744938,0.06112592,0.16451465,0.57701886,0.35718254,0.04417812,0.81272630
-3.09454727,2.44702160,0.74950611,0.92986423,0.06564295,0.17106011,0.60584556,0.36849505,0.04740345,0.84731150
-3.08854427,2.54904665,0.78176476,0.96419130,0.07032281,0.17806340,0.63700784,0.38115939,0.05073982,0.88441973
-3.08254127,2.65703718,0.81557236,1.00017290,0.07514147,0.18548478,0.67025894,0.39503394,0.05415421,0.92371653
-3.07653827,2.77011091,0.85065131,1.03752486,0.08007458,0.19327628,0.70533300,0.40998350,0.05761364,0.96485900
-3.07053527,2.88735409,0.88670395,1.07594314,0.08509764,0.20138303,0.74195395,0.42588139,0.06108598,1.00750422
-3.06453227,3.00784158,0.92341932,1.11511101,0.09018598,0.20974484,0.77984476,0.44261113,0.06454064,1.05131753
-3.05852926,3.13065668,0.96048023,1.15470640,0.09531478,0.21829788,0.81873667,0.46006764,0.06794934,1.09598028
-3.05252626,3.25490954,0.99757021,1.19440896,0.10045900,0.22697642,0.85837765,0.47815778,0.07128677,1.14119665
-3.04652326,3.37975324,1.03437996,1.23390654,0.10559327,0.23571447,0.89853969,0.49680043,0.07453114,1.18669902
-3.04052026,3.50439663,1.07061313,1.27290078,0.11069173,0.24444735,0.93902435,0.51592577,0.07766465,1.23225172
-3.03451726,3.62811306,1.10599102,1.31111146,0.11572792,0.25311297,0.97966614,0.53547397,0.08067377,1.27765266
-3.02851426,3.75024469,1.14025611,1.34827958,0.12067455,0.26165278,1.02033347,0.55539327,0.08354934,1.32273282
-3.02251126,3.87020195,1.17317427,1.38416886,0.12550338,0.27001248,1.06092713,0.57563742,0.08628650,1.36735360
-3.01650825,3.98745840,1.20453559,1.41856585,0.13018513,0.27814228,1.10137613,0.59616259,0.08888438,1.41140202
-3.01050525,4.10154111,1.23415394,1.45127864,0.13468933,0.28599685,1.14163136,0.61692399,0.09134563,1.45478410
-3.00450225,4.21201759,1.26186536,1.48213437,0.13898436,0.29353490,1.18165725,0.63787218,0.09367572,1.49741673
-2.99849925,4.31847982,1.28752552,1.51097580,0.14303750,0.30071854,1.22142210,0.65894931,0.09588213,1.53921862
-2.99249625,4.42052689,1.31100654,1.53765730,0.14681507,0.30751237,1.26088759,0.68008555,0.09797336,1.58010077
-2.98649325,4.51774739,1.33219349,1.56204061,0.15028270,0.31388254,1.29999832,0.70119584,0.09995796,1.61995719
-2.98049025,4.60970308,1.35098097,1.58399083,0.15340570,0.31979573,1.33867203,0.72217725,0.10184343,1.65865652
-2.97448724,4.69591518,1.36727013,1.60337296,0.15614953,0.32521829,1.37679133,0.74290705,0.10363519,1.69603510
-2.96848424,4.77585472,1.38096645,1.62004945,0.15848038,0.33011554,1.41419749,0.76324179,0.10533572,1.73189215
-2.96248124,4.84893797,1.39197856,1.63387907,0.16036584,0.33445141,1.45068695,0.78301752,0.10694370,1.76598750
-2.95647824,4.91452794,1.40021838,1.64471731,0.16177572,0.33818843,1.48601089,0.80205117,0.10845351,1.79804213
-2.95047524,4.97194229,1.40560268,1.65241850,0.16268287,0.34128819,1.51987801,0.82014323,0.10985484,1.82774188
-2.94447224,5.02046801,1.40805610,1.65683966,0.16306407,0.34371214,1.55196074,0.83708171,0.11113263,1.85474409
-2.93846923,5.05938227,1.40751548,1.65784598,0.16290096,0.34542298,1.58190436,0.85264723,0.11226734,1.87868717
-2.93246623,5.08797893,1.40393544,1.65531769,0.16218092,0.34638635,1.60933896,0.86661914,0.11323543,1.89920269
-2.92646323,5.10559943,1.39729477,1.64915810,0.16089791,0.34657284,1.63389344,0.87878241,0.11401017,1.91592932
-2.92046023,5.11166652,1.38760339,1.63930219,0.15905327,0.34596029,1.65521085,0.88893504,0.11456265,1.92852815
-2.91445723,5.10571920,1.37490929,1.62572541,0.15665627,0.34453614,1.67296441,0.89689558,0.11486307,1.93669850
-2.90845423,5.08744673,1.35930519,1.60845204,0.15372462,0.34229972,1.68687317,0.90251053,0.11488208,1.94019334
-2.90245123,5.05671984,1.34093415,1.58756259,0.15028471,0.33926443,1.69671645,0.90566114,0.11459223,1.93883363
-2.89644822,5.01361720,1.31999400,1.56319968,0.14637163,0.33545952,1.70234636,0.90626921,0.11396943,1.93252063
-2.89044522,4.95844529,1.29673994,1.53557196,0.14202895,0.33093146,1.70369761,0.90430178,0.11299432,1.92124554
-2.88444222,4.89175040,1.27148512,1.50495557,0.13730825,0.32574471,1.70079399,0.89977419,0.11165350,1.90509586
-2.87843922,4.81432157,1.24459893,1.47169309,0.13226835,0.31998184,1.69375127,0.89275143,0.10994051,1.88425810
-2.87243622,4.72718388,1.21650298,1.43618963,0.12697435,0.31374296,1.68277616,0.88334775,0.10785661,1.85901652
-2.86643322,4.63158218,1.18766466,1.39890617,0.12149636,0.30714440,1.66816146,0.87172428,0.10541116,1.82974797
-2.86043022,4.52895537,1.15858853,1.36035041,0.11590815,0.30031666,1.65027759,0.85808499,0.10262176,1.79691301
-2.85442721,4.42090240,1.12980574,1.32106517,0.11028549,0.29340175,1.62956084,0.84267099,0.09951400,1.76104356
-2.84842421,4.30914118,1.10186186,1.28161512,0.10470452,0.28654985,1.60649892,0.82575350,0.09612086,1.72272784
-2.84242121,4.19546195,1.07530344,1.24257203,0.09924000,0.27991560,1.58161454,0.80762572,0.09248187,1.68259303
-2.83641821,4.08167738,1.05066397,1.20449931,0.09396354,0.27365396,1.55544767,0.78859406,0.08864196,1.64128662
-2.83041521,3.96957098,1.02844957,1.16793644,0.08894200,0.26791594,1.52853739,0.76896905,0.08465013,1.59945719
-2.82441221,3.86084639,1.00912500,1.13338385,0.08423585,0.26284424,1.50140399,0.74905629,0.08055800,1.55773538
-2.81840920,3.75707920,0.99310049,1.10128890,0.07989783,0.25856901,1.47453221,0.72914791,0.07641823,1.51671598
-2.81240620,3.65967336,0.98071990,1.07203353,0.07597182,0.25520388,1.44835613,0.70951475,0.07228300,1.47694169
-2.80640320,3.56982368,0.97225047,1.04592386,0.07249185,0.25284240,1.42324643,0.69039961,0.06820253,1.43888931
-2.80040020,3.48848581,0.96787471,1.02318242,0.06948154,0.25155501,1.39950034,0.67201176,0.06422372,1.40295856
-2.79439720,3.41635443,0.96768452,1.00394290,0.06695377,0.25138660,1.37733456,0.65452287,0.06038893,1.36946420
-2.78839420,3.35385045,0.97167780,0.98824781,0.06491063,0.25235486,1.35688141,0.63806442,0.05673509,1.33863120
-2.78239120,3.30111721,0.97975769,0.97604904,0.06334371,0.25444936,1.33818809,0.62272661,0.05329289,1.31059337
-2.77638819,3.25802557,0.99173434,0.96721107,0.06223468,0.25763143,1.32121908,0.60855870,0.05008634,1.28539491
-2.77038519,3.22418740,1.00732926,0.96151688,0.06155612,0.26183490,1.30586128,0.59557069,0.04713257,1.26299504
-2.76438219,3.19897671,1.02618206,0.95867615,0.06127253,0.26696763,1.29193176,0.58373621,0.04444185,1.24327497
-2.75837919,3.18155733,1.04785931,0.95833538,0.06134158,0.27291374,1.27918757,0.57299637,0.04201782,1.22604713
-2.75237619,3.17091606,1.07186534,0.96008970,0.06171549,0.27953657,1.26733727,0.56326448,0.03985798,1.21106596
-2.74637319,3.16589995,1.09765459,0.96349571,0.06234241,0.28668224,1.25605372,0.55443133,0.03795432,1.19803991
-2.74037019,3.16525627,1.12464516,0.96808513,0.06316796,0.29418367,1.24498757,0.54637094,0.03629400,1.18664404
-2.73436718,3.16767399,1.15223315,0.97337864,0.06413667,0.30186492,1.23378104,0.53894645,0.03486028,1.17653299
-2.72836418,3.17182519,1.17980730,0.97889948,0.06519338,0.30954586,1.22208161,0.53201606,0.03363331,1.16735362
-2.72236118,3.17640527,1.20676372,0.98418648,0.06628455,0.31704678,1.20955505,0.52543881,0.03259110,1.15875715
-2.71635818,3.18017086,1.23251997,0.98880613,0.06735942,0.32419304,1.19589755,0.51908004,0.03171033,1.15041042
-2.71035518,3.18197424,1.25652843,0.99236321,0.06837101,0.33081945,1.18084656,0.51281642,0.03096718,1.14200602
-2.70435218,3.18079354,1.27828840,0.99450995,0.06927700,0.33677430,1.16419014,0.50654040,0.03033812,1.13327108
-2.69834917,3.17575805,1.29735663,0.99495335,0.07004031,0.34192301,1.14577450,0.50016399,0.02980050,1.12397470
-2.69234617,3.16616809,1.31335623,0.99346067,0.07062960,0.34615109,1.12550969,0.49362183,0.02933314,1.11393370
-2.68634317,3.15150926,1.32598353,0.98986286,0.07101951,0.34936660,1.10337327,0.48687341,0.02891675,1.10301701
-2.68034017,3.13146079,1.33501301,0.98405617,0.07119080,0.35150186,1.07941187,0.47990450,0.02853429,1.09114830
-2.67433717,3.10589827,1.34030003,0.97600182,0.07113032,0.35251443,1.05374082,0.47272767,0.02817116,1.07830724
-2.66833417,3.07489079,1.34178167,0.96572404,0.07083078,0.35238739,1.02654164,0.46538200,0.02781536,1.06452918
-2.66233117,3.03869298,1.33947547,0.95330649,0.07029051,0.35112904,0.99805776,0.45793194,0.02745751,1.04990347
-2.65632816,2.99773231,1.33347646,0.93888737,0.06951310,0.34877178,0.96858835,0.45046529,0.02709083,1.03457036
-2.65032516,2.95259233,1.32395251,0.92265350,0.06850698,0.34537059,0.93848062,0.44309057,0.02671104,1.01871670
-2.64432216,2.90399228,1.31113818,0.90483345,0.06728491,0.34100093,0.90812066,0.43593358,0.02631620,1.00257035
-2.63831916,2.85276391,1.29532750,0.88569009,0.06586357,0.33575631,0.87792312,0.42913347,0.02590650,0.98639357
-2.63231616,2.79982599,1.27686564,0.86551275,0.06426296,0.32974546,0.84831993,0.42283831,0.02548412,0.97047529
-2.62631316,2.74615737,1.25613999,0.84460921,0.06250599,0.32308945,0.81974837,0.41720024,0.02505292,0.95512254
-2.62031016,2.69276918,1.23357067,0.82329770,0.06061790,0.31591861,0.79263873,0.41237049,0.02461824,0.94065112
-2.61430715,2.64067679,1.20960086,0.80189905,0.05862583,0.30836947,0.76740189,0.40849424,0.02418667,0.92737564
-2.60830415,2.59087241,1.18468714,0.78072929,0.05655827,0.30058184,0.74441724,0.40570556,0.02376580,0.91559928
-2.60230115,2.54429886,1.15929004,0.76009266,0.05444465,0.29269601,0.72402104,0.40412258,0.02336403,0.90560338
-2.59629815,2.50182515,1.13386511,0.74027532,0.05231482,0.28485020,0.70649583,0.40384304,0.02299034,0.89763729
-2.59029515,2.46422475,1.10885465,0.72153976,0.05019863,0.27717835,0.69206113,0.40494032,0.02265410,0.89190874
-2.58429215,2.43215696,1.08468030,0.70412011,0.04812550,0.26980824,0.68086562,0.40746016,0.02236492,0.88857523
-2.57828914,2.40615216,1.06173677,0.68821846,0.04612400,0.26286004,0.67298143,0.41141827,0.02213250,0.88773666
-2.57228614,2.38660131,1.04038673,0.67400217,0.04422147,0.25644523,0.66840050,0.41679874,0.02196646,0.88942973
-2.56628314,2.37375031,1.02095715,0.66160235,0.04244364,0.25066597,0.66703350,0.42355354,0.02187624,0.89362440
-2.56028014,2.36769945,1.00373695,0.65111356,0.04081440,0.24561493,0.66871127,0.43160313,0.02187101,0.90022273
-2.55427714,2.36840804,0.98897617,0.64259466,0.03935547,0.24137544,0.67318902,0.44083813,0.02195958,0.90906031
-2.54827414,2.37570429,0.97688661,0.63607086,0.03808623,0.23802206,0.68015316,0.45112213,0.02215028,0.91991044
-2.54227114,2.38930011,0.96764360,0.63153687,0.03702360,0.23562139,0.68923080,0.46229556,0.02245099,0.93249099
-2.53626813,2.40881034,0.96138906,0.62896108,0.03618195,0.23423311,0.70000145,0.47418052,0.02286898,0.94647386
-2.53026513,2.43377575,0.95823533,0.62829047,0.03557308,0.23391112,0.71201085,0.48658640,0.02341098,0.96149678
-2.52426213,2.46368876,0.95826956,0.62945623,0.03520632,0.23470472,0.72478628,0.49931617,0.02408308,0.97717699
-2.51825913,2.49802098,0.96155832,0.63237963,0.03508861,0.23665960,0.73785293,0.51217311,0.02489071,0.99312625
-2.51225613,2.53625104,0.96815209,0.63697802,0.03522463,0.23981878,0.75075066,0.52496770,0.02583866,1.00896665
-2.50625313,2.57789173,0.97808905,0.64317051,0.03561702,0.24422303,0.76305052,0.53752441,0.02693103,1.02434642
-2.50025013,2.62251480,0.99139813,0.65088314,0.03626656,0.24991108,0.77437035,0.54968829,0.02817124,1.03895508
-2.49424712,2.66977243,1.00810073,0.66005316,0.03717234,0.25691924,0.78438880,0.56133078,0.02956202,1.05253717
-2.48824412,2.71941415,1.02821099,0.67063229,0.03833199,0.26528061,0.79285716,0.57235483,0.03110540,1.06490384
-2.48224112,2.77129832,1.05173455,0.68258859,0.03974179,0.27502370,0.79960848,0.58269895,0.03280272,1.07594184
-2.47623812,2.82539756,1.07866565,0.69590700,0.04139682,0.28617073,0.80456356,0.59233999,0.03465462,1.08561936
-2.47023512,2.88179784,1.10898267,0.71058839,0.04329098,0.29873537,0.80773354,0.60129465,0.03666106,1.09398839
-2.46423212,2.94069115,1.14264251,0.72664715,0.04541705,0.31272037,0.80921894,0.60961953,0.03882128,1.10118351
-2.45822911,3.00236219,1.17957382,0.74410760,0.04776662,0.32811494,0.80920516,0.61740975,0.04113389,1.10741715
-2.45222611,3.06716969,1.21966986,0.76299915,0.05033003,0.34489218,0.80795473,0.62479616,0.04359680,1.11297142
-2.44622311,3.13552312,1.26278116,0.78335072,0.05309624,0.36300672,0.80579647,0.63194125,0.04620725,1.11818700
-2.44022011,3.20785620,1.30870875,0.80518464,0.05605271,0.38239270,0.80311217,0.63903376,0.04896179,1.12344952
-2.43421711,3.28459809,1.35719836,0.82851037,0.05918525,0.40296230,0.80032130,0.64628240,0.05185631,1.12917397
-2.42821411,3.36614393,1.40793613,0.85331832,0.06247788,0.42460484,0.79786436,0.65390857,0.05488598,1.13578796
-2.42221111,3.45282582,1.46054626,0.87957435,0.06591273,0.44718676,0.79618557,0.66213862,0.05804519,1.14371438
-2.41620810,3.54488552,1.51459100,0.90721490,0.06947001,0.47055233,0.79571567,0.67119560,0.06132754,1.15335422
-2.41020510,3.64245004,1.56957308,0.93614338,0.07312800,0.49452522,0.79685534,0.68129097,0.06472573,1.16507030
-2.40420210,3.74551101,1.62494082,0.96622766,0.07686312,0.51891090,0.79996002,0.69261639,0.06823146,1.17917235
-2.39819910,3.85390856,1.68009569,0.99729909,0.08065013,0.54349968,0.80532658,0.70533592,0.07183529,1.19590411
-2.39219610,3.96732023,1.73440227,1.02915283,0.08446234,0.56807046,0.81318230,0.71957886,0.07552653,1.21543275
-2.38619310,4.08525517,1.78720024,1.06154965,0.08827196,0.59239481,0.82367657,0.73543342,0.07929305,1.23784110
-2.38019010,4.20705376,1.83781791,1.09421896,0.09205046,0.61624139,0.83687540,0.75294153,0.08312115,1.26312260
-2.37418709,4.33189258,1.88558685,1.12686307,0.09576905,0.63938041,0.85275901,0.77209492,0.08699540,1.29117945
-2.36818409,4.45879448,1.92985704,1.15916230,0.09939913,0.66158804,0.87122240,0.79283266,0.09089848,1.32182361
-2.36218109,4.58664334,1.97001192,1.19078090,0.10291278,0.68265044,0.89207879,0.81504039,0.09481111,1.35478083
-2.35617809,4.71420329,2.00548283,1.22137341,0.10628326,0.70236747,0.91506582,0.83855123,0.09871198,1.38969731
-2.35017509,4.84014160,2.03576231,1.25059137,0.10948544,0.72055584,0.93985405,0.86314849,0.10257772,1.42614900
-2.34417209,4.96305504,2.06041577,1.27809004,0.11249614,0.73705164,0.96605762,0.88857023,0.10638302,1.46365307
-2.33816908,5.08149880,2.07909120,1.30353496,0.11529451,0.75171226,0.99324650,0.91451558,0.11010076,1.50168125
-2.33216608,5.19401764,2.09152670,1.32660835,0.11786217,0.76441770,1.02095986,0.94065266,0.11370221,1.53967465
-2.32616308,5.29917846,2.09755561,1.34701498,0.12018336,0.77507132,1.04872032,0.96662805,0.11715744,1.57705977
-2.32016008,5.39560364,2.09710921,1.36448766,0.12224493,0.78360005,1.07604824,0.99207744,0.12043562,1.61326491
-2.31415708,5.48200442,2.09021708,1.37879205,0.12403627,0.78995430,1.10247589,1.01663716,0.12350562,1.64773693
-2.30815408,5.55721365,2.07700519,1.38973095,0.12554912,0.79410747,1.12756084,1.03995629,0.12633650,1.67995752
-2.30215108,5.62021693,2.05769203,1.39714797,0.12677735,0.79605538,1.15089829,1.06170887,0.12889818,1.70945864
-2.29614807,5.67018148,2.03258291,1.40093053,0.12771669,0.79581556,1.17213187,1.08160578,0.13116206,1.73583666
-2.29014507,5.70648179,2.00206276,1.40101220,0.12836444,0.79342657,1.19096261,1.09940577,0.13310172,1.75876468
-2.28414207,5.72872137,1.96658787,1.39737448,0.12871920,0.78894736,1.20715593,1.11492530,0.13469358,1.77800263
-2.27813907,5.73674973,1.92667666,1.39004782,0.12878067,0.78245679,1.22054638,1.12804668,0.13591759,1.79340485
-2.27213607,5.73067401,1.88289994,1.37911206,0.12854949,0.77405314,1.23104013,1.13872413,0.13675778,1.80492485
-2.26613307,5.71086472,1.83587088,1.36469615,0.12802719,0.76385384,1.23861521,1.14698752,0.13720289,1.81261699
-2.26013007,5.67795515,1.78623496,1.34697725,0.12721624,0.75199511,1.24331950,1.15294344,0.13724676,1.81663520
-2.25412706,5.63283432,1.73466006,1.32617898,0.12612020,0.73863169,1.24526677,1.15677371,0.13688876,1.81722849
-2.24812406,5.57663338,1.68182690,1.30256913,0.12474397,0.72393643,1.24463089,1.15873096,0.13613405,1.81473365
-2.24212106,5.51070567,1.62841998,1.27645651,0.12309415,0.70809963,1.24163851,1.15913178,0.13499376,1.80956523
-2.23611806,5.43660086,1.57511899,1.24818712,0.12117945,0.69132827,1.23656051,1.15834729,0.13348498,1.80220313
-2.23011506,5.35603363,1.52259098,1.21813963,0.11901112,0.67384474,1.22970261,1.15679160,0.13163073,1.79317826
-2.22411206,5.27084773,1.47148297,1.18672014,0.11660342,0.65588527,1.22139535,1.15490855,0.12945970,1.78305672
-2.21810905,5.18297620,1.42241536,1.15435631,0.11397400,0.63769787,1.21198390,1.15315706,0.12700595,1.77242297
-2.21210605,5.09439880,1.37597584,1.12149092,0.11114423,0.61953973,1.20181789,1.15199571,0.12430840,1.76186261
-2.20610305,5.00709760,1.33271382,1.08857492,0.10813946,0.60167419,1.19124164,1.15186706,0.12141023,1.75194516
-2.20010005,4.92301204,1.29313545,1.05606012,0.10498900,0.58436719,1.18058494,1.15318225,0.11835816,1.74320745
-2.19409705,4.84399434,1.25769899,1.02439151,0.10172611,0.56788325,1.17015465,1.15630638,0.11520160,1.73613813
-2.18809405,4.77176658,1.22681056,0.99399954,0.09838764,0.55248108,1.16022722,1.16154528,0.11199171,1.73116357
-2.18209105,4.70788042,1.20082021,0.96529229,0.09501360,0.53840885,1.15104237,1.16913409,0.10878034,1.72863572
-2.17608804,4.65368051,1.18001832,0.93864792,0.09164648,0.52589929,1.14279793,1.17922804,0.10561893,1.72882207
-2.17008504,4.61027257,1.16463219,0.91440731,0.08833041,0.51516466,1.13564589,1.19189581,0.10255733,1.73189806
-2.16408204,4.57849683,1.15482292,0.89286730,0.08511024,0.50639175,1.12968981,1.20711564,0.09964266,1.73794206
-2.15807904,4.55890770,1.15068265,0.87427453,0.08203041,0.49973713,1.12498353,1.22477448,0.09691810,1.74693301
-2.15207604,4.55176014,1.15223208,0.85882017,0.07913387,0.49532263,1.12153114,1.24467005,0.09442180,1.75875084
-2.14607304,4.55700309,1.15941846,0.84663558,0.07646087,0.49323141,1.11928824,1.26651584,0.09218584,1.77317937
-2.14007004,4.57428025,1.17211413,0.83778916,0.07404790,0.49350457,1.11816442,1.28994888,0.09023538,1.78991195
-2.13406703,4.60293828,1.19011578,0.83228439,0.07192656,0.49613862,1.11802680,1.31454000,0.08858787,1.80855928
-2.12806403,4.64204210,1.21314443,0.83005927,0.07012267,0.50108378,1.11870464,1.33980622,0.08725256,1.82865945
-2.12206103,4.69039717,1.24084655,0.83098717,0.06865551,0.50824339,1.11999480,1.36522480,0.08623020,1.84968970
-2.11605803,4.74657809,1.27279620,0.83487907,0.06753717,0.51747431,1.12166791,1.39024856,0.08551303,1.87107974
-2.11005503,4.80896276,1.30849851,0.84148732,0.06677219,0.52858861,1.12347509,1.41432176,0.08508494,1.89222611
-2.10405203,4.87577145,1.34739458,0.85051073,0.06635745,0.54135635,1.12515499,1.43689617,0.08492202,1.91250721
-2.09804902,4.94510954,1.38886791,0.86160107,0.06628220,0.55550966,1.12644101,1.45744659,0.08499329,1.93129870
-2.09204602,5.01501292,1.43225231,0.87437061,0.06652842,0.57074778,1.12706843,1.47548548,0.08526167,1.94798866
-2.08604302,5.08349492,1.47684142,0.88840089,0.06707134,0.58674333,1.12678130,1.49057599,0.08568521,1.96199228
-2.08004002,5.14859340,1.52189967,0.90325214,0.06788023,0.60314931,1.12533890,1.50234324,0.08621847,1.97276566
-2.07403702,5.20841689,1.56667460,0.91847342,0.06891933,0.61960691,1.12252158,1.51048326,0.08681392,1.97981838
-2.06803402,5.26118847,1.61041019,0.93361311,0.07014893,0.63575381,1.11813587,1.51476952,0.08742358,1.98272452
-2.06203102,5.30528634,1.65236113,0.94822936,0.07152660,0.65123270,1.11201881,1.51505694,0.08800051,1.98113200
-2.05602801,5.33927997,1.69180748,0.96190051,0.07300849,0.66569983,1.10404131,1.51128320,0.08850033,1.97476996
-2.05002501,5.36196099,1.72806938,0.97423481,0.07455063,0.67883329,1.09411062,1.50346758,0.08888262,1.96345420
-2.04402201,5.37236804,1.76052149,0.98487953,0.07611026,0.69034068,1.08217187,1.49170750,0.08911214,1.94709045
-2.03801901,5.36980514,1.78860651,0.99352892,0.07764711,0.69996607,1.06820867,1.47617289,0.08915985,1.92567568
-2.03201601,5.35385304,1.81184747,0.99993092,0.07912456,0.70749582,1.05224284,1.45709890,0.08900371,1.89929734
-2.02601301,5.32437365,1.82985838,1.00389246,0.08051070,0.71276328,1.03433335,1.43477716,0.08862925,1.86813069
-2.02001001,5.28150748,1.84235274,1.00528305,0.08177920,0.71565201,1.01457458,1.40954615,0.08802976,1.83243438
-2.01400700,5.22566440,1.84914976,1.00403675,0.08291003,0.71609769,0.99309379,1.38178088,0.08720638,1.79254442
-2.00800400,5.15750831,1.85017795,1.00015234,0.08388996,0.71408846,0.97004820,1.35188255,0.08616774,1.74886675
-2.00200100,5.07793624,1.84547609,0.99369184,0.08471280,0.70966385,0.94562150,1.32026829,0.08492956,1.70186851
-1.99599800,4.98805269,1.83519129,0.98477735,0.08537950,0.70291237,0.92001997,1.28736143,0.08351385,1.65206848
-1.98999500,4.88914026,1.81957461,0.97358637,0.08589798,0.69396795,0.89346835,1.25358259,0.08194814,1.60002657
-1.98399200,4.78262737,1.79897395,0.96034592,0.08628273,0.68300533,0.86620542,1.21934174,0.08026441,1.54633298
-1.97798899,4.67005412,1.77382488,0.94532541,0.08655428,0.67023466,0.83847950,1.18503131,0.07849804,1.49159691
-1.97198599,4.55303735,1.74463938,0.92882882,0.08673848,0.65589557,0.81054384,1.15102056,0.07668671,1.43643527
-1.96598299,4.43323580,1.71199308,0.91118623,0.08686563,0.64025096,0.78265202,1.11765108,0.07486922,1.38146157
-1.95997999,4.31231621,1.67651139,0.89274505,0.08696951,0.62358058,0.75505348,1.08523346,0.07308447,1.32727511
-1.95397699,4.19192122,1.63885480,0.87386128,0.08708637,0.60617491,0.72798920,1.05404503,0.07137042,1.27445085
-1.94797399,4.07363962,1.59970398,0.85489092,0.08725384,0.58832918,0.70168760,1.02432849,0.06976311,1.22352996
-1.94197099,3.95897956,1.55974495,0.83618194,0.08750989,0.57033788,0.67636082,0.99629136,0.06829592,1.17501132
-1.93596798,3.84934502,1.51965476,0.81806685,0.08789179,0.55248985,0.65220137,0.97010607,0.06699881,1.12934414
-1.92996498,3.74601591,1.48008812,0.80085614,0.08843515,0.53506390,0.62937928,0.94591057,0.06589773,1.08692173
-1.92396198,3.65013179,1.44166511,0.78483274,0.08917305,0.51832504,0.60803976,0.92380926,0.06501425,1.04807665
-1.91795898,3.56267943,1.40496044,0.77024745,0.09013532,0.50252141,0.58830148,0.90387419,0.06436515,1.01307711
-1.91195598,3.48448399,1.37049434,0.75731562,0.09134790,0.48788163,0.57025546,0.88614644,0.06396226,0.98212490
-1.90595298,3.41620380,1.33872527,0.74621495,0.09283240,0.47461280,0.55396460,0.87063756,0.06381237,0.95535464
-1.89994997,3.35832854,1.31004453,0.73708435,0.09460579,0.46289885,0.53946389,0.85733112,0.06391725,0.93283445
-1.89394697,3.31118058,1.28477291,0.73002398,0.09668028,0.45289936,0.52676124,0.84618423,0.06427375,0.91456795
-1.88794397,3.27491926,1.26315921,0.72509627,0.09906326,0.44474863,0.51583888,0.83712923,0.06487404,0.90049744
-1.88194097,3.24954784,1.24538065,0.72232780,0.10175752,0.43855512,0.50665537,0.83007538,0.06570585,0.89050825
-1.87593797,3.23492283,1.23154509,0.72171195,0.10476144,0.43440107,0.49914801,0.82491072,0.06675289,0.88443400
-1.86993497,3.23076538,1.22169478,0.72321222,0.10806940,0.43234243,0.49323567,0.82150406,0.06799524,0.88206269
-1.86393197,3.23667450,1.21581148,0.72676595,0.11167217,0.43240894,0.48882189,0.81970720,0.06940986,0.88314344
-1.85792896,3.25214161,1.21382272,0.73228836,0.11555744,0.43460456,0.48579812,0.81935736,0.07097111,0.88739351
-1.85192596,3.27656630,1.21560885,0.73967674,0.11971027,0.43890811,0.48404706,0.82027979,0.07265136,0.89450573
-1.84592296,3.30927276,1.22101067,0.74881458,0.12411364,0.44527415,0.48344594,0.82229074,0.07442157,0.90415577
-1.83991996,3.34952657,1.22983721,0.75957560,0.12874888,0.45363433,0.48386961,0.82520048,0.07625193,0.91600931
-1.83391696,3.39655149,1.24187344,0.77182737,0.13359611,0.46389884,0.48519342,0.82881662,0.07811248,0.92972884
-1.82791396,3.44954585,1.25688763,0.78543466,0.13863462,0.47595835,0.48729576,0.83294742,0.07997376,0.94497988
-1.82191096,3.50769812,1.27463798,0.80026224,0.14384312,0.48968612,0.49006023,0.83740526,0.08180734,0.96143657
-1.81590795,3.57020130,1.29487844,0.81617714,0.14920002,0.50494044,0.49337738,0.84200992,0.08358646,0.97878635
-1.80990495,3.63626582,1.31736342,0.83305035,0.15468350,0.52156714,0.49714597,0.84659183,0.08528650,0.99673393
-1.80390195,3.70513057,1.34185137,0.85075795,0.16027165,0.53940235,0.50127387,0.85099503,0.08688538,1.01500413
-1.79789895,3.77607189,1.36810701,0.86918168,0.16594242,0.55827514,0.50567838,0.85507979,0.08836401,1.03334387
-1.79189595,3.84841016,1.39590247,0.88820895,0.17167364,0.57801016,0.51028629,0.85872485,0.08970648,1.05152321
-1.78589295,3.92151406,1.42501706,0.90773242,0.17744289,0.59843005,0.51503347,0.86182912,0.09090033,1.06933548
-1.77988994,3.99480232,1.45523617,0.92764914,0.18322745,0.61935763,0.51986416,0.86431288,0.09193654,1.08659658
-1.77388694,4.06774304,1.48634914,0.94785931,0.18900410,0.64061768,0.52472999,0.86611837,0.09280961,1.10314372
