energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up
-5.83191596,11.13526377,2.12067527,8.07996280,0.02826620,0.42602426,1.01156086,0.45832189,0.04129804,1.73998132
-5.82591296,11.15129161,2.08601458,8.10450689,0.02758396,0.41511140,1.02507091,0.46226395,0.04200406,1.74928761
-5.81990995,11.17705953,2.05350862,8.13579046,0.02695768,0.40455248,1.03940163,0.46685092,0.04280599,1.76017574
-5.81390695,11.21268162,2.02338128,8.17380699,0.02639783,0.39442145,1.05453189,0.47208455,0.04369834,1.77271853
-5.80790395,11.25814651,1.99581896,8.21846452,0.02591403,0.38478811,1.07042721,0.47795329,0.04467501,1.78696253
-5.80190095,11.31329374,1.97096893,8.26956892,0.02551480,0.37571633,1.08703780,0.48443087,0.04572929,1.80292238
-5.79589795,11.37779328,1.94893840,8.32680937,0.02520735,0.36726251,1.10429718,0.49147532,0.04685381,1.82057569
-5.78989495,11.45112908,1.92979412,8.38974698,0.02499737,0.35947400,1.12212128,0.49902843,0.04804051,1.83985899
-5.78389195,11.53258735,1.91356260,8.45780699,0.02488889,0.35238778,1.14040801,0.50701566,0.04928067,1.86066458
-5.77788894,11.62125023,1.90023067,8.53027503,0.02488417,0.34602936,1.15903750,0.51534653,0.05056488,1.88283852
-5.77188594,11.71599508,1.88974664,8.60629751,0.02498363,0.34041189,1.17787278,0.52391538,0.05188312,1.90617986
-5.76588294,11.81549968,1.88202168,8.68488640,0.02518587,0.33553570,1.19676098,0.53260269,0.05322478,1.93044110
-5.75987994,11.91825328,1.87693183,8.76492816,0.02548769,0.33138807,1.21553493,0.54127669,0.05457874,1.95532994
-5.75387694,12.02257361,1.87432021,8.84519687,0.02588418,0.32794343,1.23401531,0.54979535,0.05593352,1.98051231
-5.74787394,12.12662954,1.87399985,8.92437124,0.02636886,0.32516400,1.25201294,0.55800876,0.05727735,2.00561677
-5.74187094,12.22846919,1.87575686,9.00105526,0.02693383,0.32300063,1.26933162,0.56576174,0.05859835,2.03024017
-5.73586793,12.32605314,1.87935413,9.07380224,0.02756998,0.32139420,1.28577106,0.57289670,0.05988471,2.05395445
-5.72986493,12.41729228,1.88453551,9.14114172,0.02826724,0.32027720,1.30113021,0.57925675,0.06112485,2.07631472
-5.72386193,12.50008955,1.89103039,9.20160894,0.02901478,0.31957560,1.31521069,0.58468890,0.06230765,2.09686830
-5.71785893,12.57238498,1.89855876,9.25377627,0.02980130,0.31921092,1.32782045,0.58904741,0.06342267,2.11516456
-5.71185593,12.63220285,1.90683655,9.29628588,0.03061530,0.31910248,1.33877757,0.59219712,0.06446031,2.13076547
-5.70585293,12.67769987,1.91558106,9.32788291,0.03144532,0.31916961,1.34791405,0.59401681,0.06541207,2.14325647
-5.69984992,12.70721303,1.92451661,9.34744827,0.03228021,0.31933383,1.35507967,0.59440232,0.06627072,2.15225742
-5.69384692,12.71930551,1.93337983,9.35402997,0.03310935,0.31952095,1.36014567,0.59326959,0.06703046,2.15743319
-5.68784392,12.71280901,1.94192475,9.34687194,0.03392289,0.31966290,1.36300825,0.59055722,0.06768707,2.15850362
-5.68184092,12.68686092,1.94992724,9.32543918,0.03471187,0.31969927,1.36359172,0.58622878,0.06823803,2.15525239
-5.67583792,12.64093441,1.95718872,9.28943807,0.03546844,0.31957851,1.36185118,0.58027448,0.06868253,2.14753444
-5.66983492,12.57486032,1.96353901,9.23883092,0.03618594,0.31925878,1.35777456,0.57271226,0.06902150,2.13528157
-5.66383192,12.48883930,1.96883806,9.17384380,0.03685895,0.31870830,1.35138402,0.56358827,0.06925758,2.11850603
-5.65782891,12.38344347,1.97297666,9.09496704,0.03748339,0.31790534,1.34273639,0.55297649,0.06939500,2.09730179
-5.65182591,12.25960719,1.97587602,9.00294816,0.03805647,0.31683781,1.33192287,0.54097771,0.06943939,2.07184338
-5.64582291,12.11860700,1.97748623,8.89877712,0.03857668,0.31550243,1.31906760,0.52771773,0.06939766,2.04238238
-5.63981991,11.96203131,1.97778394,8.78366448,0.03904373,0.31390371,1.30432545,0.51334476,0.06927771,2.00924157
-5.63381691,11.79174104,1.97676912,8.65901299,0.03945847,0.31205259,1.28787880,0.49802630,0.06908818,1.97280701
-5.62781391,11.60982274,1.97446144,8.52638403,0.03982279,0.30996501,1.26993352,0.48194535,0.06883819,1.93351834
-5.62181091,11.41853635,1.97089635,8.38746005,0.04013949,0.30766040,1.25071435,0.46529634,0.06853707,1.89185767
-5.61580790,11.22025961,1.96612113,8.24400474,0.04041217,0.30516021,1.23045965,0.44828065,0.06819406,1.84833761
-5.60980490,11.01743175,1.96019128,8.09782256,0.04064509,0.30248657,1.20941591,0.43110210,0.06781815,1.80348879
-5.60380190,10.81249866,1.95316738,7.95071944,0.04084303,0.29966112,1.18783214,0.41396246,0.06741783,1.75784743
-5.59779890,10.60786168,1.94511264,7.80446598,0.04101118,0.29670413,1.16595438,0.39705718,0.06700095,1.71194349
-5.59179590,10.40583198,1.93609132,7.66076477,0.04115496,0.29363384,1.14402049,0.38057143,0.06657462,1.66628967
-5.58579290,10.20859178,1.92616793,7.52122258,0.04127992,0.29046618,1.12225554,0.36467665,0.06614518,1.62137165
-5.57978989,10.01816342,1.91540734,7.38732828,0.04139159,0.28721469,1.10086775,0.34952757,0.06571812,1.57763992
-5.57378689,9.83638650,1.90387562,7.26043663,0.04149536,0.28389083,1.08004534,0.33525996,0.06529819,1.53550315
-5.56778389,9.66490302,1.89164137,7.14175787,0.04159631,0.28050440,1.05995417,0.32198896,0.06488938,1.49532333
-5.56178089,9.50514984,1.87877750,7.03235253,0.04169911,0.27706417,1.04073635,0.30980802,0.06449502,1.45741253
-5.55577789,9.35835733,1.86536307,6.93313088,0.04180787,0.27357867,1.02250963,0.29878856,0.06411783,1.42203120
-5.54977489,9.22555314,1.85148499,6.84485583,0.04192601,0.27005690,1.00536782,0.28898012,0.06376002,1.38938787
-5.54377189,9.10756945,1.83723934,6.76814845,0.04205610,0.26650906,0.98938176,0.28041106,0.06342326,1.35963997
-5.53776888,9.00505255,1.82273214,6.70349489,0.04219983,0.26294722,0.97460113,0.27308972,0.06310879,1.33289569
-5.53176588,8.91847340,1.80807946,6.65125393,0.04235781,0.25938572,0.96105667,0.26700582,0.06281735,1.30921644
-5.52576288,8.84813823,1.79340671,6.61166429,0.04252959,0.25584150,0.94876282,0.26213231,0.06254919,1.28862002
-5.51975988,8.79419864,1.77884730,6.58485127,0.04271358,0.25233414,0.93772071,0.25842728,0.06230400,1.27108410
-5.51375688,8.75666075,1.76454058,6.57083256,0.04290707,0.24888574,0.92792115,0.25583610,0.06208090,1.25655001
-5.50775388,8.73539361,1.75062941,6.56952311,0.04310630,0.24552060,0.91934774,0.25429358,0.06187836,1.24492687
-5.50175088,8.73013710,1.73725738,6.58073944,0.04330656,0.24226474,0.91197991,0.25372620,0.06169417,1.23609576
-5.49574787,8.74050984,1.72456611,6.60420379,0.04350234,0.23914528,0.90579568,0.25405431,0.06152547,1.22991422
-5.48974487,8.76601789,1.71269270,6.63954866,0.04368756,0.23618975,0.90077425,0.25519430,0.06136876,1.22622089
-5.48374187,8.80606452,1.70176762,6.68632212,0.04385584,0.23342542,0.89689828,0.25706070,0.06121999,1.22484029
-5.47773887,8.85996189,1.69191316,6.74399459,0.04400077,0.23087861,0.89415568,0.25956809,0.06107472,1.22558780
-5.47173587,8.92694447,1.68324255,6.81196709,0.04411626,0.22857409,0.89254104,0.26263295,0.06092825,1.22827464
-5.46573287,9.00618445,1.67585972,6.88958120,0.04419687,0.22653449,0.89205654,0.26617530,0.06077587,1.23271284
-5.45972986,9.09680851,1.66985964,6.97613047,0.04423812,0.22477993,0.89271228,0.27012004,0.06061315,1.23871995
-5.45372686,9.19791532,1.66532906,7.07087294,0.04423678,0.22332769,0.89452602,0.27439815,0.06043612,1.24612347
-5.44772386,9.30859282,1.66234738,7.17304398,0.04419115,0.22219195,0.89752232,0.27894748,0.06024161,1.25476451
-5.44172086,9.42793397,1.66098749,7.28186883,0.04410125,0.22138364,0.90173104,0.28371327,0.06002744,1.26450076
-5.43571786,9.55505006,1.66131617,7.39657390,0.04396888,0.22091035,0.90718514,0.28864835,0.05979262,1.27520836
-5.42971486,9.68908002,1.66339387,7.51639593,0.04379771,0.22077621,0.91391794,0.29371289,0.05953752,1.28678258
-5.42371186,9.82919525,1.66727358,7.64058838,0.04359315,0.22098180,0.92195981,0.29887389,0.05926387,1.29913724
-5.41770885,9.97459893,1.67299870,7.76842441,0.04336221,0.22152399,0.93133435,0.30410437,0.05897478,1.31220270
-5.41170585,10.12452001,1.68059987,7.89919622,0.04311327,0.22239575,0.94205436,0.30938221,0.05867462,1.32592262
-5.40570285,10.27820183,1.69009073,8.03221083,0.04285570,0.22358590,0.95411751,0.31468886,0.05836885,1.34024958
-5.39969985,10.43488638,1.70146292,8.16678260,0.04259949,0.22507878,0.96750217,0.32000790,0.05806371,1.35513974
-5.39369685,10.59379538,1.71468043,8.30222337,0.04235480,0.22685395,0.98216342,0.32532357,0.05776598,1.37054694
-5.38769385,10.75410977,1.72967394,8.43783105,0.04213152,0.22888587,0.99802958,0.33061940,0.05748257,1.38641662
-5.38169085,10.91494958,1.74633521,8.57287806,0.04193880,0.23114357,1.01499944,0.33587696,0.05722019,1.40267995
-5.37568784,11.07535624,1.76451243,8.70660077,0.04178463,0.23359053,1.03294047,0.34107489,0.05698501,1.41924855
-5.36968484,11.23427937,1.78400661,8.83819154,0.04167549,0.23618458,1.05168811,0.34618830,0.05678231,1.43601043
-5.36368184,11.39056972,1.80456972,8.96679438,0.04161601,0.23887808,1.07104635,0.35118847,0.05661629,1.45282726
-5.35767884,11.54298004,1.82590486,9.09150534,0.04160879,0.24161824,1.09078973,0.35604309,0.05648985,1.46953346
-5.35167584,11.69017452,1.84766861,9.21137846,0.04165430,0.24434777,1.11066674,0.36071684,0.05640455,1.48593717
-5.34567284,11.83074747,1.86947592,9.32543735,0.04175083,0.24700574,1.13040454,0.36517242,0.05636063,1.50182328
-5.33966983,11.96325079,1.89090734,9.43269260,0.04189464,0.24952866,1.14971499,0.36937189,0.05635714,1.51695837
-5.33366683,12.08622950,1.91151852,9.53216420,0.04208012,0.25185193,1.16830178,0.37327836,0.05639218,1.53109746
-5.32766383,12.19826361,1.93085165,9.62290818,0.04230009,0.25391129,1.18586832,0.37685776,0.05646325,1.54399217
-5.32166083,12.29801442,1.94844852,9.70404601,0.04254611,0.25564458,1.20212622,0.38008076,0.05656760,1.55539996
-5.31565783,12.38427271,1.96386446,9.77479520,0.04280895,0.25699346,1.21680393,0.38292455,0.05670273,1.56509398
-5.30965483,12.45600613,1.97668280,9.83449933,0.04307895,0.25790516,1.22965520,0.38537448,0.05686681,1.57287290
-5.30365183,12.51240302,1.98652895,9.88265554,0.04334647,0.25833418,1.24046696,0.38742542,0.05705924,1.57857024
-5.29764882,12.55291002,1.99308371,9.91893783,0.04360234,0.25824373,1.24906632,0.38908271,0.05728103,1.58206273
-5.29164582,12.57726111,1.99609490,9.94321461,0.04383819,0.25760705,1.25532629,0.39036266,0.05753522,1.58327713
-5.28564282,12.58549612,1.99538701,9.95555914,0.04404680,0.25640830,1.25917000,0.39129251,0.05782722,1.58219506
-5.27963982,12.57796753,1.99086825,9.95625203,0.04422236,0.25464319,1.26057320,0.39190995,0.05816498,1.57885582
-5.27363682,12.55533472,1.98253465,9.94577558,0.04436065,0.25231919,1.25956490,0.39226206,0.05855912,1.57335663
-5.26763382,12.51854590,1.97047119,9.92479972,0.04445915,0.24945526,1.25622609,0.39240382,0.05902291,1.56585064
-5.26163082,12.46880831,1.95484960,9.89416047,0.04451704,0.24608132,1.25068664,0.39239623,0.05957207,1.55654251
-5.25562781,12.40754815,1.93592319,9.85483168,0.04453517,0.24223724,1.24312042,0.39230412,0.06022449,1.54568187
-5.24962481,12.33636222,1.91401883,9.80789160,0.04451589,0.23797151,1.23373892,0.39219384,0.06099976,1.53355503
-5.24362181,12.25696351,1.88952632,9.75448581,0.04446293,0.23333964,1.22278365,0.39213076,0.06191867,1.52047517
-5.23761881,12.17112338,1.86288583,9.69578845,0.04438110,0.22840240,1.21051748,0.39217692,0.06300247,1.50677165
-5.23161581,12.08061305,1.83457370,9.63296353,0.04427605,0.22322387,1.19721556,0.39238881,0.06427217,1.49277877
-5.22561281,11.98714711,1.80508733,9.56712825,0.04415399,0.21786948,1.18315593,0.39281540,0.06574767,1.47882454
-5.21960980,11.89233125,1.77492969,9.49931974,0.04402135,0.21240406,1.16861027,0.39349649,0.06744696,1.46521999
-5.21360680,11.79761652,1.74459401,9.43046680,0.04388454,0.20689004,1.15383529,0.39446154,0.06938517,1.45224920
-5.20760380,11.70426156,1.71454923,9.36136742,0.04374965,0.20138581,1.13906480,0.39572885,0.07157380,1.44016079
-5.20160080,11.61330399,1.68522676,9.29267296,0.04362219,0.19594434,1.12450301,0.39730524,0.07401989,1.42916077
-5.19559780,11.52554152,1.65700876,9.22487888,0.04350691,0.19061202,1.11031905,0.39918619,0.07672531,1.41940718
-5.18959480,11.44152281,1.63021856,9.15832225,0.04340759,0.18542789,1.09664301,0.40135635,0.07968618,1.41100662
-5.18359180,11.36154766,1.60511319,9.09318523,0.04332691,0.18042312,1.08356350,0.40379044,0.08289239,1.40401250
-5.17758879,11.28567574,1.58187830,9.02950401,0.04326640,0.17562087,1.07112680,0.40645445,0.08632734,1.39842530
-5.17158579,11.21374264,1.56062554,8.96718213,0.04322632,0.17103638,1.05933748,0.40930704,0.08996783,1.39419430
-5.16558279,11.14538208,1.54139229,8.90600720,0.04320573,0.16667737,1.04816054,0.41230114,0.09378416,1.39122105
-5.15957979,11.08005270,1.52414360,8.84566994,0.04320248,0.16254468,1.03752478,0.41538556,0.09774043,1.38936399
-5.15357679,11.01706810,1.50877635,8.78578450,0.04321330,0.15863308,1.02732732,0.41850666,0.10179506,1.38844422
-5.14757379,10.95562885,1.49512513,8.72590926,0.04323392,0.15493220,1.01743897,0.42160993,0.10590152,1.38825208
-5.14157079,10.89485522,1.48296990,8.66556729,0.04325920,0.15142757,1.00771040,0.42464143,0.11000923,1.38855427
-5.13556778,10.83381979,1.47204475,8.60426594,0.04328329,0.14810174,0.99797863,0.42754912,0.11406462,1.38910136
-5.12956478,10.77157909,1.46204789,8.54151537,0.04329984,0.14493531,0.98807387,0.43028391,0.11801238,1.38963528
-5.12356178,10.70720389,1.45265207,8.47684565,0.04330222,0.14190799,0.97782622,0.43280063,0.12179668,1.38989677
-5.11755878,10.63980765,1.44351560,8.40982268,0.04328371,0.13899955,0.96707226,0.43505863,0.12536265,1.38963250
-5.11155578,10.56857316,1.43429321,8.34006287,0.04323779,0.13619069,0.95566113,0.43702230,0.12865764,1.38860170
-5.10555278,10.49277706,1.42464682,8.26724682,0.04315833,0.13346374,0.94346002,0.43866129,0.13163262,1.38658216
-5.09954977,10.41181243,1.41425566,8.19113226,0.04303989,0.13080327,0.93035895,0.43995065,0.13424344,1.38337557
-5.09354677,10.32520927,1.40282570,8.11156623,0.04287787,0.12819655,0.91627460,0.44087073,0.13645190,1.37881195
-5.08754377,10.23265288,1.39009803,8.02849669,0.04266884,0.12563385,0.90115326,0.44140704,0.13822678,1.37275331
-5.08154077,10.13399989,1.37585604,7.94198333,0.04241062,0.12310861,0.88497269,0.44154995,0.13954456,1.36509634
-5.07553777,10.02929165,1.35993132,7.85220742,0.04210254,0.12061749,0.86774298,0.44129442,0.14038994,1.35577420
-5.06953477,9.91876465,1.34220804,7.75948022,0.04174553,0.11816032,0.84950643,0.44063965,0.14075621,1.34475740
-5.06353177,9.80285729,1.32262584,7.66424942,0.04134222,0.11573988,0.83033639,0.43958875,0.14064522,1.33205381
-5.05752876,9.68221250,1.30118119,7.56710281,0.04089697,0.11336170,0.81033524,0.43814840,0.14006726,1.31770775
-5.05152576,9.55767545,1.27792720,7.46876855,0.04041591,0.11103370,0.78963165,0.43632861,0.13904062,1.30179843
-5.04552276,9.43028567,1.25297189,7.37011109,0.03990681,0.10876585,0.76837710,0.43414243,0.13759096,1.28443754
-5.03951976,9.30126301,1.22647518,7.27212210,0.03937900,0.10656974,0.74674188,0.43160580,0.13575053,1.26576627
-5.03351676,9.17198686,1.19864451,7.17590566,0.03884318,0.10445813,0.72491076,0.42873736,0.13355724,1.24595175
-5.02751376,9.04396841,1.16972932,7.08265732,0.03831116,0.10244456,0.70307836,0.42555827,0.13105358,1.22518305
-5.02151076,8.91881594,1.14001460,6.99363687,0.03779560,0.10054285,0.68144442,0.42209211,0.12828552,1.20366669
-5.01550775,8.79819325,1.10981358,6.91013491,0.03730964,0.09876666,0.66020915,0.41836464,0.12530135,1.18162199
-5.00950475,8.68377225,1.07945988,6.83343380,0.03686655,0.09712910,0.63956856,0.41440360,0.12215053,1.15927602
-5.00350175,8.57718035,1.04929915,6.76476393,0.03647928,0.09564224,0.61971013,0.41023838,0.11888255,1.13685856
-4.99749875,8.47994457,1.01968052,6.70525651,0.03616008,0.09431678,0.60080876,0.40589965,0.11554586,1.11459687
-4.99149575,8.39343383,0.99094808,6.65589489,0.03592004,0.09316163,0.58302298,0.40141877,0.11218692,1.09271056
-4.98549275,8.31880193,0.96343245,6.61746609,0.03576867,0.09218355,0.56649165,0.39682721,0.10884925,1.07140649
-4.97948974,8.25693344,0.93744276,6.59051511,0.03571355,0.09138689,0.55133112,0.39215576,0.10557269,1.05087396
-4.97348674,8.20839525,0.91325921,6.57530440,0.03575994,0.09077327,0.53763283,0.38743368,0.10239274,1.03128017
-4.96748374,8.17339638,0.89112638,6.57178072,0.03591052,0.09034137,0.52546147,0.38268775,0.09934004,1.01276608
-4.96148074,8.15175848,0.87124747,6.57955203,0.03616515,0.09008680,0.51485369,0.37794133,0.09643995,0.99544295
-4.95547774,8.14289936,0.85377970,6.59787611,0.03652081,0.09000201,0.50581747,0.37321338,0.09371232,0.97938942
-4.94947474,8.14583137,0.83883088,6.62566273,0.03697149,0.09007627,0.49833207,0.36851762,0.09117136,0.96464963
-4.94347174,8.15917580,0.82645748,6.66149032,0.03750837,0.09029582,0.49234874,0.36386182,0.08882570,0.95123211
-4.93746873,8.18119400,0.81666413,6.70363750,0.03811993,0.09064402,0.48779208,0.35924730,0.08667848,0.93910994
-4.93146573,8.20983501,0.80940466,6.75012924,0.03879228,0.09110171,0.48456216,0.35466871,0.08472771,0.92822198
-4.92546273,8.24279862,0.80458470,6.79879647,0.03950961,0.09164760,0.48253740,0.35011418,0.08296667,0.91847538
-4.91945973,8.27761227,0.80206577,6.84734732,0.04025461,0.09225880,0.48157807,0.34556585,0.08138446,0.90974932
-4.91345673,8.31171893,0.80167075,6.89344749,0.04100915,0.09291146,0.48153052,0.34100084,0.07996662,0.90190000
-4.90745373,8.34257299,0.80319064,6.93480664,0.04175485,0.09358138,0.48223181,0.33639253,0.07869595,0.89476667
-4.90145073,8.36774014,0.80639227,6.96926729,0.04247380,0.09424482,0.48351494,0.33171241,0.07755327,0.88817863
-4.89544772,8.38499724,0.81102672,6.99489231,0.04314927,0.09487926,0.48521414,0.32693214,0.07651834,0.88196292
-4.88944472,8.39242772,0.81683827,7.01004726,0.04376635,0.09546409,0.48717036,0.32202589,0.07557070,0.87595247
-4.88344172,8.38850834,0.82357332,7.01347370,0.04431267,0.09598138,0.48923654,0.31697297,0.07469064,0.86999429
-4.87743872,8.37218320,0.83098911,7.00435012,0.04477888,0.09641655,0.49128254,0.31176034,0.07386001,0.86395748
-4.87143572,8.34292151,0.83886174,6.98233741,0.04515919,0.09675883,0.49319947,0.30638515,0.07306297,0.85774054
-4.86543272,8.30075616,0.84699328,6.94760671,0.04545169,0.09700179,0.49490326,0.30085705,0.07228675,0.85127771
-4.85942971,8.24630115,0.85521758,6.90084806,0.04565853,0.09714352,0.49633721,0.29520005,0.07152212,0.84454401
-4.85342671,8.18074647,0.86340457,6.84325918,0.04578600,0.09718680,0.49747345,0.28945395,0.07076382,0.83755862
-4.84742371,8.10583048,0.87146284,6.77651447,0.04584436,0.09713900,0.49831324,0.28367509,0.07001072,0.83038637
-4.84142071,8.02379035,0.87934050,6.70271551,0.04584761,0.09701185,0.49888596,0.27793645,0.06926589,0.82313724
-4.83541771,7.93729243,0.88702414,6.62432462,0.04581293,0.09682105,0.49924689,0.27232689,0.06853636,0.81596379
-4.82941471,7.84934497,0.89453604,6.54408424,0.04576017,0.09658569,0.49947387,0.26694959,0.06783281,0.80905651
-4.82341171,7.76319665,0.90192980,6.46492511,0.04571105,0.09632758,0.49966292,0.26191975,0.06716895,0.80263720
-4.81740870,7.68222457,0.90928453,6.38986691,0.04568834,0.09607046,0.49992299,0.25736147,0.06656086,0.79695075
-4.81140570,7.60981624,0.91669789,6.32191500,0.04571495,0.09583910,0.50037020,0.25340396,0.06602614,0.79225540
-4.80540270,7.54924983,0.92427842,6.26395734,0.04581301,0.09565844,0.50112164,0.25017728,0.06558300,0.78881210
-4.79939970,7.50357731,0.93213730,6.21866528,0.04600291,0.09555261,0.50228914,0.24780760,0.06524928,0.78687324
-4.79339670,7.47551494,0.94038017,6.18840195,0.04630246,0.09554410,0.50397322,0.24641235,0.06504148,0.78667126
-4.78739370,7.46734499,0.94909926,6.17514150,0.04672612,0.09565285,0.50625755,0.24609530,0.06497382,0.78840776
-4.78139070,7.48083251,0.95836612,6.18040201,0.04728432,0.09589554,0.50920410,0.24694190,0.06505742,0.79224343
-4.77538769,7.51715997,0.96822555,6.20519431,0.04798299,0.09628495,0.51284932,0.24901498,0.06529959,0.79828938
-4.76938469,7.57688231,0.97869070,6.24998851,0.04882328,0.09682941,0.51720133,0.25235111,0.06570324,0.80660017
-4.76338169,7.65990370,0.98973987,6.31469904,0.04980144,0.09753252,0.52223850,0.25695776,0.06626654,0.81716907
-4.75737869,7.76547697,1.00131490,6.39868860,0.05090896,0.09839289,0.52790927,0.26281137,0.06698277,0.82992555
-4.75137569,7.89222548,1.01332144,6.50079068,0.05213292,0.09940419,0.53413335,0.26985651,0.06784040,0.84473539
-4.74537269,8.03818643,1.02563105,6.61934944,0.05345650,0.10055525,0.54080429,0.27800619,0.06882333,0.86140327
-4.73936968,8.20087393,1.03808494,6.75227535,0.05485969,0.10183047,0.54779312,0.28714331,0.06991141,0.87967791
-4.73336668,8.37735929,1.05049933,6.89711438,0.05632012,0.10321026,0.55495320,0.29712326,0.07108110,0.89925946
-4.72736368,8.56436527,1.06267213,7.05112778,0.05781406,0.10467170,0.56212577,0.30777763,0.07230629,0.91980893
-4.72136068,8.75837071,1.07439056,7.21137960,0.05931736,0.10618931,0.56914624,0.31891875,0.07355923,0.94095923
-4.71535768,8.95572130,1.08543949,7.37482836,0.06080649,0.10773591,0.57585067,0.33034514,0.07481154,0.96232733
-4.70935468,9.15274228,1.09560992,7.53841936,0.06225946,0.10928354,0.58208241,0.34184744,0.07603521,0.98352709
-4.70335168,9.34584852,1.10470743,7.69917429,0.06365673,0.11080439,0.58769839,0.35321466,0.07720359,1.00418209
-4.69734867,9.53164791,1.11255983,7.85427463,0.06498185,0.11227177,0.59257491,0.36424053,0.07829235,1.02393796
-4.69134567,9.70703408,1.11902393,8.00113592,0.06622207,0.11366096,0.59661256,0.37472963,0.07928018,1.04247362
-4.68534267,9.86926504,1.12399101,8.13747029,0.06736860,0.11495003,0.59974015,0.38450308,0.08014953,1.05951101
-4.67933967,10.01602506,1.12739048,8.26133530,0.06841676,0.11612048,0.60191732,0.39340354,0.08088696,1.07482272
-4.67333667,10.14546797,1.12919193,8.37116774,0.06936583,0.11715780,0.60313590,0.40129928,0.08148348,1.08823744
-4.66733367,10.25624079,1.12940517,8.46580169,0.07021872,0.11805176,0.60341971,0.40808727,0.08193452,1.09964279
-4.66133067,10.34748775,1.12807832,8.54447112,0.07098144,0.11879664,0.60282310,0.41369502,0.08223978,1.10898563
-4.65532766,10.41883557,1.12529425,8.60679776,0.07166242,0.11939110,0.60142803,0.41808130,0.08240290,1.11626984
-4.64932466,10.47036173,1.12116538,8.65276583,0.07227170,0.11983803,0.59934007,0.42123562,0.08243091,1.12155180
-4.64332166,10.50254843,1.11582730,8.68268572,0.07282005,0.12014413,0.59668342,0.42317661,0.08233360,1.12493390
