energy_ev,total_up,total_down,Li_s_up,Li_s_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-4.40920460,1.72723348,-2.13637489,0.14552250,-0.33388716,0.40448302,-0.34715643,0.58338562,-0.54339944,0.00197268,-0.00666557,0.14515203,-0.23879669,0.88514248,-1.32796515,0.00000000,-0.00000000
-4.40320160,1.64109169,-2.08364957,0.13842189,-0.32416663,0.39608118,-0.33557818,0.55033478,-0.53196534,0.00210816,-0.00579514,0.14165961,-0.23549651,0.84088783,-1.28914007,0.00000000,-0.00000000
-4.39719860,1.55518826,-2.02749083,0.13109089,-0.31383431,0.38704419,-0.32378318,0.51746161,-0.51895857,0.00225958,-0.00501324,0.13795440,-0.23171281,0.79722126,-1.24830906,0.00000000,-0.00000000
-4.39119560,1.47044146,-1.96900811,0.12357524,-0.30318291,0.37754352,-0.31193473,0.48510681,-0.50470170,0.00242714,-0.00431673,0.13410767,-0.22755265,0.75458897,-1.20616682,0.00000000,-0.00000000
-4.38519260,1.38772149,-1.90941472,0.11593073,-0.29251682,0.36775976,-0.30020778,0.45358817,-0.48955205,0.00261094,-0.00370138,0.13019377,-0.22313110,0.71340470,-1.16347486,0.00000000,-0.00000000
-4.37918959,1.30783171,-1.84999041,0.10822095,-0.28214307,0.35787605,-0.28878458,0.42319476,-0.47389044,0.00281088,-0.00316225,0.12628779,-0.21856796,0.67404101,-1.12103809,0.00000000,-0.00000000
-4.37318659,1.23149154,-1.79204016,0.10051498,-0.27236244,0.34807131,-0.27784974,0.39418195,-0.45810888,0.00302655,-0.00269385,0.12246328,-0.21398437,0.63682143,-1.07967862,0.00000000,-0.00000000
-4.36718359,1.15932176,-1.73685115,0.09288494,-0.26346070,0.33851333,-0.26758499,0.36676754,-0.44259804,0.00325716,-0.00229046,0.11878995,-0.20949955,0.60201367,-1.04020821,0.00000000,-0.00000000
-4.36118059,1.09183263,-1.68564987,0.08540373,-0.25570050,0.32935230,-0.25816393,0.34112903,-0.42773472,0.00350147,-0.00194630,0.11533172,-0.20522774,0.56982426,-1.00340043,0.00000000,-0.00000000
-4.35517759,1.02941562,-1.63956140,0.07814284,-0.24931408,0.32071491,-0.24974694,0.31740222,-0.41387012,0.00375771,-0.00165567,0.11214496,-0.20127547,0.54039491,-0.96996410,0.00000000,-0.00000000
-4.34917459,0.97233891,-1.59957259,0.07117056,-0.24449706,0.31269956,-0.24247655,0.29568112,-0.40131925,0.00402354,-0.00141314,0.10927718,-0.19773922,0.51380072,-0.94051900,0.00000000,-0.00000000
-4.34317159,0.92074714,-1.56650074,0.06455042,-0.24140339,0.30537273,-0.23647345,0.27601920,-0.39035191,0.00429609,-0.00121361,0.10676626,-0.19470360,0.49005053,-0.91557521,0.00000000,-0.00000000
-4.33716858,0.87466528,-1.54096912,0.05834007,-0.24014165,0.29876691,-0.23183332,0.25843192,-0.38118561,0.00457192,-0.00105239,0.10464012,-0.19224000,0.46908932,-0.89551675,0.00000000,-0.00000000
-4.33116558,0.83400676,-1.52339004,0.05259056,-0.24077269,0.29288004,-0.22862457,0.24290044,-0.37398060,0.00484709,-0.00092524,0.10291702,-0.19040565,0.45080276,-0.88059036,0.00000000,-0.00000000
-4.32516258,0.79858542,-1.51395622,0.04734592,-0.24330855,0.28767669,-0.22688698,0.22937642,-0.36883716,0.00511726,-0.00082836,0.10160640,-0.18924318,0.43502374,-0.87089987,0.00000000,-0.00000000
-4.31915958,0.76813092,-1.51264040,0.04264322,-0.24771278,0.28309080,-0.22663144,0.21778767,-0.36579519,0.00537775,-0.00075845,0.10071017,-0.18878048,0.42154065,-0.86640614,0.00000000,-0.00000000
-4.31315658,0.74230694,-1.51920300,0.03851278,-0.25390190,0.27902986,-0.22784051,0.20804447,-0.36483596,0.00562369,-0.00071262,0.10022448,-0.18903084,0.41010724,-0.86693268,0.00000000,-0.00000000
-4.30715358,0.72073139,-1.53320730,0.03497872,-0.26174797,0.27538037,-0.23046990,0.20004628,-0.36588594,0.00585018,-0.00068839,0.10014184,-0.18999332,0.40045342,-0.87217644,0.00000000,-0.00000000
-4.30115058,0.70299790,-1.55404118,0.03205957,-0.27108220,0.27201432,-0.23445064,0.19368859,-0.36882238,0.00605242,-0.00068365,0.10045335,-0.19165317,0.39229688,-0.88172330,0.00000000,-0.00000000
-4.29514757,0.68869739,-1.58094427,0.02976905,-0.28169937,0.26879621,-0.23969190,0.18886975,-0.37348040,0.00622588,-0.00069661,0.10115108,-0.19398243,0.38535474,-0.89506732,0.00000000,-0.00000000
-4.28914457,0.67743899,-1.61303935,0.02811674,-0.29336298,0.26559038,-0.24608425,0.18549723,-0.37966123,0.00636648,-0.00072575,0.10223028,-0.19694049,0.37935498,-0.91163303,0.00000000,-0.00000000
-4.28314157,0.66886932,-1.64936646,0.02710871,-0.30581105,0.26226828,-0.25350316,0.18349339,-0.38714111,0.00647072,-0.00076977,0.10369141,-0.20047468,0.37404697,-0.93079955,0.00000000,-0.00000000
-4.27713857,0.66268912,-1.68891838,0.02674801,-0.31876234,0.25871518,-0.26181279,0.18280024,-0.39568072,0.00653581,-0.00082755,0.10554172,-0.20452104,0.36921077,-0.95192550,0.00000000,-0.00000000
-4.27113557,0.65866671,-1.73067592,0.02703492,-0.33192289,0.25483616,-0.27086965,0.18338325,-0.40503446,0.00655981,-0.00089810,0.10779633,-0.20900503,0.36466477,-0.97437361,0.00000000,-0.00000000
-4.26513257,0.65664750,-1.77364186,0.02796706,-0.34499286,0.25056096,-0.28052631,0.18523384,-0.41495941,0.00654169,-0.00098056,0.11047870,-0.21384250,0.36027122,-0.99753401,0.00000000,-0.00000000
-4.25912956,0.65655928,-1.81687208,0.02953909,-0.35767335,0.24584754,-0.29063486,0.18837058,-0.42522353,0.00648137,-0.00107409,0.11362046,-0.21894085,0.35593974,-1.02084516,0.00000000,-0.00000000
-4.25312656,0.65841299,-1.85950304,0.03174236,-0.36967321,0.24068424,-0.30105013,0.19283902,-0.43561297,0.00637973,-0.00117793,0.11726042,-0.22420045,0.35162831,-1.04381158,0.00000000,-0.00000000
-4.24712356,0.66229908,-1.90077453,0.03456421,-0.38071575,0.23509038,-0.31163265,0.19871020,-0.44593795,0.00623863,-0.00129134,0.12144299,-0.22951646,0.34734209,-1.06601784,0.00000000,-0.00000000
-4.24112056,0.66837968,-1.94004712,0.03798713,-0.39054497,0.22911547,-0.32225121,0.20607779,-0.45603737,0.00606076,-0.00141361,0.12621592,-0.23478090,0.34312998,-1.08713814,0.00000000,-0.00000000
-4.23511756,0.67687689,-1.97681397,0.04198786,-0.39893144,0.22283693,-0.33278514,0.21505418,-0.46578178,0.00584966,-0.00154404,0.13162747,-0.23988514,0.33907920,-1.10694136,0.00000000,-0.00000000
-4.22911456,0.68805800,-2.01070653,0.04653634,-0.40567753,0.21635672,-0.34312617,0.22576541,-0.47507474,0.00560950,-0.00168195,0.13772316,-0.24472273,0.33530826,-1.12529143,0.00000000,-0.00000000
-4.22311156,0.70221819,-2.04149448,0.05159480,-0.41062184,0.20979690,-0.35317993,0.23834542,-0.48385264,0.00534501,-0.00182671,0.14454224,-0.24919236,0.33195859,-1.14214324,0.00000000,-0.00000000
-4.21710855,0.71966167,-2.06907991,0.05711694,-0.41364279,0.20329444,-0.36286711,0.25292960,-0.49208291,0.00506127,-0.00197770,0.15211412,-0.25320103,0.32918544,-1.15753435,0.00000000,-0.00000000
-4.21110555,0.74068207,-2.09348632,0.06304730,-0.41466113,0.19699565,-0.37212410,0.26964804,-0.49976090,0.00476359,-0.00213438,0.16045481,-0.25666720,0.32714836,-1.17157310,0.00000000,-0.00000000
-4.20510255,0.76554295,-2.11484303,0.06932090,-0.41364132,0.19105031,-0.38090332,0.28861853,-0.50690551,0.00445736,-0.00229629,0.16956368,-0.25952367,0.32600173,-1.18442384,0.00000000,-0.00000000
-4.19909955,0.79445947,-2.13336578,0.07586335,-0.41059177,0.18560597,-0.38917307,0.30993981,-0.51355387,0.00414782,-0.00246301,0.17942070,-0.26172019,0.32588599,-1.19628987,0.00000000,-0.00000000
-4.19309655,0.82758165,-2.14933442,0.08259120,-0.40556380,0.18080249,-0.39691687,0.33368491,-0.51975530,0.00384001,-0.00263424,0.18998427,-0.26322547,0.32691963,-1.20739521,0.00000000,-0.00000000
-4.18709355,0.86498023,-2.16306880,0.08941289,-0.39864936,0.17676722,-0.40413238,0.35989515,-0.52556487,0.00353857,-0.00280974,0.20118986,-0.26402853,0.32919260,-1.21796589,0.00000000,-0.00000000
-4.18109055,0.90663547,-2.17490363,0.09623008,-0.38997760,0.17361070,-0.41082973,0.38857470,-0.53103693,0.00324769,-0.00298936,0.21294943,-0.26413914,0.33276117,-1.22821180,0.00000000,-0.00000000
-4.17508754,0.95242928,-2.18516373,0.10293940,-0.37971042,0.17142334,-0.41702938,0.41968590,-0.53621878,0.00297100,-0.00317298,0.22515191,-0.26358748,0.33764453,-1.23830977,0.00000000,-0.00000000
-4.16908454,1.00214098,-2.19414047,0.10943469,-0.36803695,0.17027280,-0.42275956,0.45314554,-0.54114492,0.00271150,-0.00336052,0.23766455,-0.26242266,0.34382319,-1.24838884,0.00000000,-0.00000000
-4.16308154,1.05544672,-2.20207038,0.11560950,-0.35516751,0.17020241,-0.42805320,0.48882214,-0.54583213,0.00247159,-0.00355189,0.25033523,-0.26071046,0.35123912,-1.25851816,0.00000000,-0.00000000
-4.15707854,1.11192251,-2.20911695,0.12135984,-0.34132684,0.17123036,-0.43294454,0.52653426,-0.55027556,0.00225300,-0.00374693,0.26299567,-0.25853008,0.35979766,-1.26869816,0.00000000,-0.00000000
-4.15107554,1.17105066,-2.21535628,0.12658715,-0.32674722,0.17334977,-0.43746560,0.56604997,-0.55444609,0.00205682,-0.00394538,0.27546540,-0.25597024,0.36937095,-1.27885528,0.00000000,-0.00000000
-4.14507254,1.23222941,-2.22076720,0.13120121,-0.31166153,0.17652949,-0.44164244,0.60708755,-0.55828905,0.00188356,-0.00414681,0.28755639,-0.25312468,0.37980271,-1.28884043,0.00000000,-0.00000000
-4.13906953,1.29478526,-2.22522621,0.13512303,-0.29629657,0.18071559,-0.44549163,0.64931739,-0.56172436,0.00173316,-0.00435056,0.29907814,-0.25008738,0.39091409,-1.29843125,0.00000000,-0.00000000
-4.13306653,1.35798770,-2.22850760,0.13828740,-0.28086689,0.18583343,-0.44901704,0.69236519,-0.56464819,0.00160506,-0.00455572,0.30984308,-0.24694771,0.40251038,-1.30733792,0.00000000,-0.00000000
-4.12706353,1.42106579,-2.23028858,0.14064520,-0.26556932,0.19179013,-0.45220701,0.73581649,-0.56693584,0.00149828,-0.00476107,0.31967210,-0.24378576,0.41438814,-1.31521233,0.00000000,-0.00000000
-4.12106053,1.48322614,-2.23015940,0.14216520,-0.25057850,0.19847751,-0.45503235,0.77922242,-0.56844599,0.00141148,-0.00496502,0.32839987,-0.24066818,0.42634255,-1.32166008,0.00000000,-0.00000000
-4.11505753,1.54367163,-2.22763779,0.14283532,-0.23604335,0.20577521,-0.45744514,0.82210688,-0.56902592,0.00134302,-0.00516567,0.33587999,-0.23764467,0.43817468,-1.32625482,0.00000000,-0.00000000
-4.10905453,1.60162065,-2.22218744,0.14266324,-0.22208477,0.21355402,-0.45937860,0.86397479,-0.56851750,0.00129104,-0.00536073,0.34198955,-0.23474546,0.44969829,-1.32855426,0.00000000,-0.00000000
-4.10305153,1.65632593,-2.21323946,0.14167638,-0.20879452,0.22167930,-0.46074802,0.90432153,-0.56676370,0.00125356,-0.00554760,0.34663302,-0.23197979,0.46074599,-1.32811715,0.00000000,-0.00000000
-4.09704852,1.70709277,-2.20021602,0.13992126,-0.19623521,0.23001434,-0.46145284,0.94264337,-0.56361538,0.00122849,-0.00572340,0.34974538,-0.22933558,0.47117458,-1.32452057,0.00000000,-0.00000000
-4.09104552,1.75329597,-2.18255524,0.13746213,-0.18444141,0.23842368,-0.46137990,0.97844855,-0.55893782,0.00121371,-0.00588505,0.35129423,-0.22678025,0.48086915,-1.31737679,0.00000000,-0.00000000
-4.08504252,1.79439496,-2.15973612,0.13437903,-0.17342175,0.24677624,-0.46040762,1.01126879,-0.55261700,0.00120715,-0.00602934,0.35128097,-0.22426271,0.48974611,-1.30634889,0.00000000,-0.00000000
-4.07903952,1.82994672,-2.13130253,0.13076539,-0.16316182,0.25494812,-0.45841105,1.04067095,-0.54456507,0.00120681,-0.00615302,0.34974084,-0.22171633,0.49775471,-1.29116480,0.00000000,-0.00000000
-4.07303652,1.85961584,-2.09688522,0.12672508,-0.15362769,0.26282516,-0.45526757,1.06626830,-0.53472499,0.00121078,-0.00625294,0.34674184,-0.21906283,0.50487727,-1.27162889,0.00000000,-0.00000000
-4.06703352,1.88318155,-2.05622088,0.12236926,-0.14476989,0.27030493,-0.45086284,1.08773101,-0.52307395,0.00121734,-0.00632618,0.34238271,-0.21621672,0.51112785,-1.24763101,0.00000000,-0.00000000
-4.06103052,1.90054116,-2.00916750,0.11781296,-0.13652757,0.27729838,-0.44509686,1.10479546,-0.50962559,0.00122490,-0.00637012,0.33678976,-0.21309016,0.51654963,-1.21915233,0.00000000,-0.00000000
-4.05502751,1.91170972,-1.95571530,0.11317158,-0.12883271,0.28373078,-0.43788968,1.11727177,-0.49443088,0.00123209,-0.00638260,0.33011293,-0.20959797,0.52121087,-1.18626814,0.00000000,-0.00000000
-4.04902451,1.91681587,-1.89599289,0.10855747,-0.12161417,0.28954221,-0.42918650,1.12504937,-0.47757761,0.00123773,-0.00636198,0.32252098,-0.20566243,0.52519983,-1.14914729,0.00000000,-0.00000000
-4.04302151,1.91609375,-1.83026836,0.10407668,-0.11480138,0.29468732,-0.41896194,1.12809996,-0.45918859,0.00124086,-0.00630728,0.31419616,-0.20121771,0.52861856,-1.10804850,0.00000000,-0.00000000
-4.03701851,1.90987125,-1.75894535,0.09982594,-0.10832755,0.29913462,-0.40722308,1.12647793,-0.43941869,0.00124074,-0.00621817,0.30532839,-0.19621365,0.53157613,-1.06331374,0.00000000,-0.00000000
-4.03101551,1.89855494,-1.68255430,0.09589005,-0.10213238,0.30286510,-0.39401125,1.12031787,-0.41845076,0.00123682,-0.00609507,0.29610925,-0.19061874,0.53418130,-1.01535901,0.00000000,-0.00000000
-4.02501251,1.88261218,-1.60173940,0.09233968,-0.09616409,0.30587053,-0.37940240,1.10982935,-0.39649076,0.00122878,-0.00593910,0.28672598,-0.18442220,0.53653513,-0.96466282,0.00000000,-0.00000000
-4.01900950,1.86255128,-1.51724166,0.08922966,-0.09038079,0.30815124,-0.36350599,1.09528906,-0.37376222,0.00121646,-0.00575211,0.27735571,-0.17763498,0.53872392,-0.91175312,0.00000000,-0.00000000
-4.01300650,1.83890033,-1.42987916,0.08659786,-0.08475127,0.30971385,-0.34646252,1.07703063,-0.35050034,0.00119988,-0.00553659,0.26816005,-0.17028989,0.54081259,-0.85719298,0.00000000,-0.00000000
-4.00700350,1.81218590,-1.34052516,0.08446457,-0.07925513,0.31056877,-0.32843980,1.05543259,-0.32694597,0.00117920,-0.00529562,0.25928044,-0.16244062,0.54283923,-0.80156570,0.00000000,-0.00000000
-4.00100050,1.78291253,-1.25008499,0.08283250,-0.07388242,0.31072789,-0.30962814,1.03090508,-0.30333960,0.00115471,-0.00503275,0.25083421,-0.15416003,0.54481078,-0.74545998,0.00000000,-0.00000000
-3.99499750,1.75154405,-1.15947289,0.08168727,-0.06863286,0.31020250,-0.29023474,1.00387587,-0.27991578,0.00112678,-0.00475191,0.24291170,-0.14553770,0.54670038,-0.68945554,0.00000000,-0.00000000
-3.98899450,1.71848776,-1.06958952,0.08099848,-0.06351460,0.30900158,-0.27047757,0.97477645,-0.25689799,0.00109587,-0.00445730,0.23557440,-0.13667687,0.54844649,-0.63410983,0.00000000,-0.00000000
-3.98299150,1.68408231,-0.98130102,0.08072121,-0.05854296,0.30713063,-0.25057897,0.94402880,-0.23449419,0.00106246,-0.00415322,0.22885426,-0.12769114,0.54995392,-0.57994621,0.00000000,-0.00000000
-3.97698849,1.64858986,-0.89542050,0.08079800,-0.05373880,0.30459114,-0.23075937,0.91203362,-0.21289316,0.00102708,-0.00384397,0.22275430,-0.11870091,0.55109683,-0.52744385,0.00000000,-0.00000000
-3.97098549,1.61219315,-0.81269230,0.08116108,-0.04912707,0.30138067,-0.21123136,0.87916040,-0.19226176,0.00099021,-0.00353374,0.21725020,-0.10982993,0.55172363,-0.47702977,0.00000000,-0.00000000
-3.96498249,1.57499752,-0.73377963,0.08173504,-0.04473525,0.29749361,-0.19219431,0.84573993,-0.17274303,0.00095235,-0.00322646,0.21229315,-0.10120194,0.55166365,-0.42907301,0.00000000,-0.00000000
-3.95897949,1.53703772,-0.65925577,0.08243951,-0.04059208,0.29292260,-0.17382981,0.81205941,-0.15445522,0.00091393,-0.00292575,0.20781357,-0.09293775,0.55073517,-0.38388101,0.00000000,-0.00000000
-3.95297649,1.49828938,-0.58959876,0.08319204,-0.03672629,0.28766040,-0.15629809,0.77836036,-0.13749172,0.00087534,-0.00263484,0.20372569,-0.08515263,0.54875469,-0.34169818,0.00000000,-0.00000000
-3.94697349,1.45868413,-0.52518968,0.08391099,-0.03316574,0.28170220,-0.13973542,0.74483926,-0.12192166,0.00083691,-0.00235649,0.19993272,-0.07795424,0.54554679,-0.30270653,0.00000000,-0.00000000
-3.94097049,1.41812778,-0.46631401,0.08451828,-0.02993662,0.27504818,-0.12425252,0.71165070,-0.10779131,0.00079891,-0.00209296,0.19633240,-0.07144110,0.54095426,-0.26702801,0.00000000,-0.00000000
-3.93496748,1.37652036,-0.41316590,0.08494199,-0.02706299,0.26770608,-0.10993405,0.67891273,-0.09512592,0.00076155,-0.00184601,0.19282271,-0.06570148,0.53484794,-0.23472852,0.00000000,-0.00000000
-3.92896448,1.33377689,-0.36585469,0.08511867,-0.02456650,0.25969367,-0.09683901,0.64671388,-0.08393204,0.00072498,-0.00161693,0.18930747,-0.06081284,0.52713574,-0.20582297,0.00000000,-0.00000000
-3.92296148,1.28984771,-0.32441314,0.08499531,-0.02246626,0.25104091,-0.08500196,0.61512135,-0.07420006,0.00068931,-0.00140648,0.18570158,-0.05684158,0.51777059,-0.18028137,0.00000000,-0.00000000
-3.91695848,1.24473716,-0.28880694,0.08453096,-0.02077887,0.24179161,-0.07443489,0.58418980,-0.06590690,0.00065459,-0.00121500,0.18193570,-0.05384315,0.50675659,-0.15803535,0.00000000,-0.00000000
-3.91095548,1.19851965,-0.25894476,0.08369775,-0.01951858,0.23200454,-0.06512961,0.55397003,-0.05901874,0.00062087,-0.00104245,0.17796020,-0.05186243,0.49415342,-0.13898499,0.00000000,-0.00000000
-3.90495248,1.15135215,-0.23468838,0.08248163,-0.01869740,0.22175384,-0.05706049,0.52451723,-0.05349353,0.00058816,-0.00088842,0.17374816,-0.05093411,0.48007844,-0.12300549,0.00000000,-0.00000000
-3.89894947,1.10348246,-0.21586247,0.08088239,-0.01832532,0.21112866,-0.05018740,0.49589803,-0.04928340,0.00055649,-0.00075223,0.16929735,-0.05108327,0.46470672,-0.10995357,0.00000000,-0.00000000
-3.89294647,1.05525283,-0.20226359,0.07891340,-0.01841040,0.20023214,-0.04445858,0.46819615,-0.04633671,0.00052587,-0.00063297,0.16463108,-0.05232583,0.44826861,-0.09967331,0.00000000,-0.00000000
-3.88694347,1.00709876,-0.19366814,0.07660073,-0.01895882,0.18917959,-0.03981357,0.44151637,-0.04459983,0.00049634,-0.00052956,0.15979802,-0.05466902,0.43104538,-0.09200129,0.00000000,-0.00000000
-3.88094047,0.95954307,-0.18983910,0.07398197,-0.01997488,0.17809620,-0.03618577,0.41598650,-0.04401849,0.00046796,-0.00044082,0.15487077,-0.05811167,0.41336268,-0.08677100,0.00000000,-0.00000000
-3.87493747,0.91318549,-0.19053147,0.07110463,-0.02146079,0.16711413,-0.03350490,0.39175755,-0.04453880,0.00044079,-0.00036552,0.14994356,-0.06264444,0.39558245,-0.08381640,0.00000000,-0.00000000
-3.86893447,0.86868835,-0.19549633,0.06802427,-0.02341641,0.15636928,-0.03169898,0.36900193,-0.04610795,0.00041494,-0.00030240,0.14512895,-0.06824990,0.37809347,-0.08297465,0.00000000,-0.00000000
-3.86293147,0.82675898,-0.20448385,0.06480250,-0.02583892,0.14599789,-0.03069608,0.34791005,-0.04867451,0.00039055,-0.00025021,0.14055372,-0.07490258,0.36130078,-0.08408813,0.00000000,-0.00000000
-3.85692846,0.78812971,-0.21724503,0.06150479,-0.02872231,0.13613301,-0.03042570,0.32868551,-0.05218854,0.00036776,-0.00020780,0.13635421,-0.08256892,0.34561471,-0.08700574,0.00000000,-0.00000000
-3.85092546,0.75353620,-0.23353273,0.05819830,-0.03205692,0.12690108,-0.03081981,0.31153914,-0.05660140,0.00034675,-0.00017404,0.13267114,-0.09120725,0.33143955,-0.09158364,0.00000000,-0.00000000
-3.84492246,0.72369510,-0.25310196,0.05494974,-0.03582887,0.11841876,-0.03181368,0.29668235,-0.06186544,0.00032770,-0.00014794,0.12964425,-0.10076777,0.31916246,-0.09768551,0.00000000,-0.00000000
-3.83891946,0.69928186,-0.27570966,0.05182345,-0.04001957,0.11079003,-0.03334635,0.28432013,-0.06793354,0.00031080,-0.00012857,0.12740682,-0.11119264,0.30914289,-0.10518248,0.00000000,-0.00000000
-3.83291646,0.68090957,-0.30111428,0.04887955,-0.04460525,0.10410374,-0.03536107,0.27464403,-0.07475863,0.00029624,-0.00011513,0.12608030,-0.12241618,0.30170286,-0.11395284,0.00000000,-0.00000000
-3.82691346,0.66910957,-0.32907527,0.04617246,-0.04955661,0.09843172,-0.03780542,0.26782555,-0.08229310,0.00028419,-0.00010691,0.12576932,-0.13436517,0.29711834,-0.12388154,0.00000000,-0.00000000
-3.82091046,0.66431454,-0.35935245,0.04374967,-0.05483858,0.09382728,-0.04063151,0.26401022,-0.09048827,0.00027483,-0.00010329,0.12655705,-0.14695933,0.29561194,-0.13485974,0.00000000,-0.00000000
-3.81490745,0.66684459,-0.39170565,0.04165083,-0.06041023,0.09032438,-0.04379594,0.26331263,-0.09929396,0.00026831,-0.00010376,0.12850134,-0.16011186,0.29734713,-0.14678424,0.00000000,-0.00000000
-3.80890445,0.67689691,-0.42589439,0.03990714,-0.06622489,0.08793734,-0.04725981,0.26581278,-0.10865795,0.00026473,-0.00010785,0.13163147,-0.17373018,0.30242413,-0.15955700,0.00000000,-0.00000000
-3.80290145,0.69453930,-0.46167767,0.03854117,-0.07223044,0.08666104,-0.05098872,0.27155370,-0.11852565,0.00026421,-0.00011518,0.13594586,-0.18771665,0.31087753,-0.17308474,0.00000000,-0.00000000
-3.79689845,0.71970788,-0.49881394,0.03756684,-0.07836979,0.08647169,-0.05495266,0.28054077,-0.12883973,0.00026681,-0.00012540,0.14141075,-0.20196943,0.32267566,-0.18727847,0.00000000,-0.00000000
-3.79089545,0.75220898,-0.53706105,0.03698987,-0.08458153,0.08732804,-0.05912594,0.29274251,-0.13953987,0.00027258,-0.00013821,0.14795989,-0.21638327,0.33772181,-0.20205314,0.00000000,-0.00000000
-3.78489245,0.79172543,-0.57617626,0.03680831,-0.09080085,0.08917303,-0.06348705,0.30809310,-0.15056253,0.00028153,-0.00015333,0.15549532,-0.23085029,0.35585724,-0.21732722,0.00000000,-0.00000000
-3.77888944,0.83782701,-0.61591614,0.03701343,-0.09696046,0.09193580,-0.06801851,0.32649646,-0.16184079,0.00029367,-0.00017046,0.16388925,-0.24526072,0.37686586,-0.23302229,0.00000000,-0.00000000
-3.77288644,0.88998482,-0.65603643,0.03759067,-0.10299175,0.09553408,-0.07270655,0.34783179,-0.17330422,0.00030898,-0.00018934,0.17298698,-0.25950357,0.40048051,-0.24906248,0.00000000,-0.00000000
-3.76688344,0.94758934,-0.69629176,0.03852078,-0.10882600,0.09987675,-0.07754078,0.37196056,-0.18487888,0.00032744,-0.00020968,0.18261084,-0.27346722,0.42639071,-0.26537394,0.00000000,-0.00000000
-3.76088044,1.00997149,-0.73643538,0.03978101,-0.11439563,0.10486666,-0.08251376,0.39873455,-0.19648734,0.00034902,-0.00023118,0.19256506,-0.28703999,0.45425162,-0.28188412,0.00000000,-0.00000000
-3.75487744,1.07642628,-0.77621880,0.04134631,-0.11963548,0.11040357,-0.08762038,0.42800484,-0.20804884,0.00037371,-0.00025351,0.20264133,-0.30011065,0.48369402,-0.29852102,0.00000000,-0.00000000
-3.74887444,1.14623813,-0.81539163,0.04319048,-0.12448407,0.11638711,-0.09285716,0.45963135,-0.21947959,0.00040148,-0.00027633,0.21262509,-0.31256904,0.51433494,-0.31521235,0.00000000,-0.00000000
-3.74287144,1.21870714,-0.85370154,0.04528733,-0.12888482,0.12271977,-0.09822144,0.49349270,-0.23069319,0.00043233,-0.00029929,0.22230210,-0.32430674,0.54578875,-0.33188468,0.00000000,-0.00000000
-3.73686843,1.29317536,-0.89089457,0.04761159,-0.13278713,0.12930974,-0.10371045,0.52949590,-0.24160128,0.00046629,-0.00032199,0.23146526,-0.33521788,0.57767816,-0.34846257,0.00000000,-0.00000000
-3.73086543,1.36905202,-0.92671601,0.05013976,-0.13614742,0.13607360,-0.10932027,0.56758555,-0.25211441,0.00050339,-0.00034406,0.23992133,-0.34520016,0.60964494,-0.36486787,0.00000000,-0.00000000
-3.72486243,1.44583689,-0.96091174,0.05285075,-0.13893001,0.14293873,-0.11504480,0.60775220,-0.26214308,0.00054367,-0.00036510,0.24749738,-0.35415617,0.64135991,-0.38101909,0.00000000,-0.00000000
-3.71885943,1.52314060,-0.99323039,0.05572630,-0.14110781,0.14984540,-0.12087468,0.65003935,-0.27159912,0.00058720,-0.00038473,0.25404659,-0.36199488,0.67253178,-0.39683103,0.00000000,-0.00000000
-3.71285643,1.60070122,-1.02342612,0.05875114,-0.14266290,0.15674840,-0.12679628,0.69454879,-0.28039718,0.00063404,-0.00040259,0.25945329,-0.36863349,0.70291463,-0.41221464,0.00000000,-0.00000000
-3.70685343,1.67839622,-1.05126232,0.06191305,-0.14358688,0.16361826,-0.13279074,0.74144404,-0.28845655,0.00068425,-0.00041834,0.26363698,-0.37399944,0.73231364,-0.42707735,0.00000000,-0.00000000
-3.70085043,1.75624919,-1.07651590,0.06520252,-0.14388112,0.17044189,-0.13883324,0.79095144,-0.29570306,0.00073788,-0.00043168,0.26655514,-0.37803265,0.76058893,-0.44132360,0.00000000,-0.00000000
-3.69484742,1.83443082,-1.09898236,0.06861239,-0.14355672,0.17722268,-0.14489245,0.84335871,-0.30207115,0.00079494,-0.00044238,0.26820469,-0.38068788,0.78765726,-0.45485598,0.00000000,-0.00000000
-3.68884442,1.91325406,-1.11848125,0.07213719,-0.14263438,0.18398002,-0.15093020,0.89901096,-0.30750601,0.00085540,-0.00045023,0.26862203,-0.38193703,0.81349168,-0.46757667,0.00000000,-0.00000000
-3.68284142,1.99316315,-1.13486203,0.07577239,-0.14114402,0.19074825,-0.15690158,0.95830381,-0.31196565,0.00091916,-0.00045513,0.26788172,-0.38177139,0.83811894,-0.47938938,0.00000000,-0.00000000
-3.67683842,2.07471694,-1.14801005,0.07951358,-0.13912429,0.19757497,-0.16275531,1.02167390,-0.31542293,0.00098605,-0.00045702,0.26609366,-0.38020353,0.86161493,-0.49020167,0.00000000,-0.00000000
-3.67083542,2.15856675,-1.15785234,0.08335559,-0.13662186,0.20451894,-0.16843454,1.08958662,-0.31786738,0.00105581,-0.00045593,0.26339901,-0.37726895,0.88409826,-0.49992760,0.00000000,-0.00000000
-3.66483242,2.24542948,-1.16436305,0.08729158,-0.13369062,0.21164743,-0.17387798,1.16252139,-0.31930672,0.00112808,-0.00045197,0.25996496,-0.37302708,0.90572222,-0.50849071,0.00000000,-0.00000000
