energy_ev,total_up,C_s_up,C_p_up,Na_s_up,S_s_up,S_p_up,Zr_p_up,Zr_d_up
-5.50175088,1.81174718,0.01828856,0.10837391,0.10529175,0.05023189,1.15224849,0.31758463,0.25397654
-5.49574787,1.81048969,0.01853891,0.10623721,0.10009964,0.04937254,1.15735509,0.30770442,0.25910879
-5.48974487,1.81269483,0.01871032,0.10423366,0.09564788,0.04835137,1.16502328,0.30097846,0.26452281
-5.48374187,1.81857385,0.01880664,0.10237742,0.09187674,0.04718014,1.17538095,0.29757123,0.27019219
-5.47773887,1.82831516,0.01883411,0.10067803,0.08873066,0.04587295,1.18854329,0.29762098,0.27608786
-5.47173587,1.84208013,0.01880119,0.09914064,0.08615899,0.04444602,1.20460929,0.30123907,0.28217763
-5.46573287,1.85999783,0.01871831,0.09776622,0.08411629,0.04291751,1.22365757,0.30850909,0.28842582
-5.45972986,1.88215893,0.01859752,0.09655193,0.08256227,0.04130713,1.24574150,0.31948558,0.29479292
-5.45372686,1.90860908,0.01845209,0.09549147,0.08146135,0.03963576,1.27088398,0.33419236,0.30123542
-5.44772386,1.93934190,0.01829600,0.09457545,0.08078207,0.03792498,1.29907201,0.35262045,0.30770577
-5.44172086,1.97429216,0.01814352,0.09379184,0.08049629,0.03619655,1.33025138,0.37472573,0.31415264
-5.43571786,2.01332931,0.01800863,0.09312637,0.08057834,0.03447186,1.36432171,0.40042618,0.32052132
-5.42971486,2.05625187,0.01790455,0.09256291,0.08100414,0.03277144,1.40113216,0.42959909,0.32675438
-5.42371186,2.10278291,0.01784325,0.09208390,0.08175041,0.03111436,1.44047798,0.46207826,0.33279254
-5.41770885,2.15256702,0.01783501,0.09167070,0.08279390,0.02951783,1.48209814,0.49765133,0.33857571
-5.41170585,2.20516905,0.01788805,0.09130400,0.08411076,0.02799679,1.52567431,0.53605774,0.34404406
-5.40570285,2.26007472,0.01800822,0.09096412,0.08567606,0.02656354,1.57083120,0.57698719,0.34913926
-5.39969985,2.31669336,0.01819879,0.09063133,0.08746339,0.02522752,1.61713845,0.62007919,0.35380560
-5.39369685,2.37436290,0.01846034,0.09028620,0.08944457,0.02399523,1.66411412,0.66492371,0.35799108
-5.38769385,2.43235701,0.01879069,0.08990983,0.09158954,0.02287011,1.71122983,0.71106327,0.36164837
-5.38169085,2.48989455,0.01918500,0.08948409,0.09386628,0.02185271,1.75791748,0.75799659,0.36473556
-5.37568784,2.54615108,0.01963590,0.08899188,0.09624085,0.02094080,1.80357752,0.80518384,0.36721678
-5.36968484,2.60027239,0.02013374,0.08841735,0.09867746,0.02012962,1.84758872,0.85205369,0.36906252
-5.36368184,2.65138969,0.02066690,0.08774600,0.10113870,0.01941223,1.88931905,0.89801190,0.37024982
-5.35767884,2.69863624,0.02122212,0.08696496,0.10358569,0.01877990,1.92813779,0.94245151,0.37076224
-5.35167584,2.74116496,0.02178497,0.08606305,0.10597849,0.01822247,1.96342818,0.98476421,0.37058971
-5.34567284,2.77816661,0.02234024,0.08503097,0.10827635,0.01772882,1.99460066,1.02435277,0.36972819
-5.33966983,2.80888792,0.02287241,0.08386139,0.11043822,0.01728734,2.02110595,1.06064397,0.36817935
-5.33366683,2.83264910,0.02336612,0.08254907,0.11242320,0.01688626,2.04244784,1.09310167,0.36595013
-5.32766383,2.84886020,0.02380658,0.08109094,0.11419113,0.01651413,2.05819498,1.12123958,0.36305229
-5.32166083,2.85703553,0.02417998,0.07948615,0.11570321,0.01616013,2.06799137,1.14463314,0.35950202
-5.31565783,2.85680568,0.02447390,0.07773613,0.11692265,0.01581435,2.07156509,1.16293008,0.35531947
-5.30965483,2.84792660,0.02467755,0.07584456,0.11781543,0.01546807,2.06873485,1.17585924,0.35052841
-5.30365183,2.83028524,0.02478212,0.07381736,0.11835099,0.01511389,2.05941404,1.18323727,0.34515579
-5.29764882,2.80390159,0.02478094,0.07166257,0.11850299,0.01474587,2.04361214,1.18497290,0.33923138
-5.29164582,2.76892683,0.02466962,0.06939024,0.11824997,0.01435956,2.02143336,1.18106865,0.33278738
-5.28564282,2.72563790,0.02444614,0.06701221,0.11757602,0.01395199,1.99307258,1.17161985,0.32585799
-5.27963982,2.67442840,0.02411087,0.06454192,0.11647126,0.01352160,1.95880875,1.15681118,0.31847898
-5.27363682,2.61579654,0.02366652,0.06199410,0.11493229,0.01306816,1.91899610,1.13691063,0.31068724
-5.26763382,2.55033052,0.02311805,0.05938444,0.11296246,0.01259258,1.87405355,1.11226150,0.30252034
-5.26163082,2.47869212,0.02247252,0.05672926,0.11057190,0.01209675,1.82445279,1.08327248,0.29401602
-5.25562781,2.40159914,0.02173890,0.05404515,0.10777751,0.01158338,1.77070579,1.05040648,0.28521187
-5.24962481,2.31980766,0.02092786,0.05134861,0.10460263,0.01105576,1.71335201,1.01416850,0.27614488
-5.24362181,2.23409473,0.02005149,0.04865570,0.10107665,0.01051761,1.65294612,0.97509320,0.26685124
-5.23761881,2.14524227,0.01912304,0.04598173,0.09723430,0.00997287,1.59004664,0.93373239,0.25736616
-5.23161581,2.05402263,0.01815665,0.04334096,0.09311499,0.00942553,1.52520583,0.89064309,0.24772384
-5.22561281,1.96118645,0.01716699,0.04074647,0.08876181,0.00887953,1.45896130,0.84637640,0.23795760
-5.21960980,1.86745282,0.01616902,0.03820992,0.08422065,0.00833856,1.39182927,0.80146743,0.22810009
-5.21360680,1.77350197,0.01517764,0.03574153,0.07953910,0.00780606,1.32429969,0.75642664,0.21818363
-5.20760380,1.67997035,0.01420745,0.03335005,0.07476541,0.00728510,1.25683307,0.71173251,0.20824063
-5.20160080,1.58744779,0.01327245,0.03104282,0.06994750,0.00677833,1.18985868,0.66782570,0.19830404
-5.19559780,1.49647650,0.01238580,0.02882589,0.06513193,0.00628803,1.12377409,0.62510462,0.18840778
-5.18959480,1.40755129,0.01155958,0.02670421,0.06036308,0.00581603,1.05894540,0.58392227,0.17858712
-5.18359180,1.32112074,0.01080461,0.02468183,0.05568229,0.00536379,0.99570802,0.54458431,0.16887901
-5.17758879,1.23758867,0.01013030,0.02276213,0.05112729,0.00493239,0.93436761,0.50734800,0.15932212
-5.17158579,1.15731567,0.00954448,0.02094813,0.04673164,0.00452260,0.87520077,0.47242208,0.14995694
-5.16558279,1.08062029,0.00905330,0.01924275,0.04252439,0.00413493,0.81845544,0.43996718,0.14082550
-5.15957979,1.00777966,0.00866121,0.01764905,0.03852990,0.00376961,0.76435071,0.41009688,0.13197103
-5.15357679,0.93902959,0.00837089,0.01617057,0.03476775,0.00342670,0.71307611,0.38287903,0.12343746
-5.14757379,0.87456410,0.00818326,0.01481154,0.03125278,0.00310611,0.66479047,0.35833753,0.11526879
-5.14157079,0.81453454,0.00809753,0.01357711,0.02799536,0.00280761,0.61962034,0.33645438,0.10750837
-5.13556778,0.75904864,0.00811125,0.01247361,0.02500157,0.00253088,0.57765845,0.31717208,0.10019821
-5.12956478,0.70816972,0.00822042,0.01150870,0.02227365,0.00227551,0.53896217,0.30039634,0.09337830
-5.12356178,0.66191636,0.00841958,0.01069153,0.01981041,0.00204104,0.50355256,0.28599923,0.08708603
-5.11755878,0.62026300,0.00870199,0.01003290,0.01760769,0.00182698,0.47141404,0.27382280,0.08135575
-5.11155578,0.58314160,0.00905977,0.00954534,0.01565890,0.00163278,0.44249507,0.26368318,0.07621850
-5.10555278,0.55044461,0.00948408,0.00924314,0.01395552,0.00145789,0.41670996,0.25537520,0.07170194
-5.09954977,0.52202945,0.00996531,0.00914237,0.01248768,0.00130174,0.39394194,0.24867749,0.06783051
-5.09354677,0.49772438,0.01049326,0.00926081,0.01124464,0.00116379,0.37404755,0.24335811,0.06462569
-5.08754377,0.47733577,0.01105735,0.00961781,0.01021538,0.00104350,0.35686220,0.23918053,0.06210648
-5.08154077,0.46065652,0.01164684,0.01023410,0.00938906,0.00094040,0.34220690,0.23590982,0.06028999
-5.07553777,0.44747535,0.01225094,0.01113148,0.00875557,0.00085409,0.32989582,0.23331907,0.05919206
-5.06953477,0.43758667,0.01285910,0.01233244,0.00830602,0.00078429,0.31974452,0.23119560,0.05882788
-5.06353177,0.43080060,0.01346109,0.01385967,0.00803325,0.00073088,0.31157852,0.22934704,0.05921257
-5.05752876,0.42695271,0.01404718,0.01573549,0.00793226,0.00069393,0.30524182,0.22760682,0.06036164
-5.05152576,0.42591317,0.01460830,0.01798120,0.00800077,0.00067376,0.30060517,0.22583917,0.06229128
-5.04552276,0.42759491,0.01513614,0.02061637,0.00823961,0.00067100,0.29757364,0.22394310,0.06501848
-5.03951976,0.43196042,0.01562327,0.02365804,0.00865322,0.00068662,0.29609330,0.22185560,0.06856094
-5.03351676,0.43902703,0.01606321,0.02711997,0.00925003,0.00072201,0.29615678,0.21955360,0.07293683
-5.02751376,0.44887039,0.01645053,0.03101189,0.01004287,0.00077902,0.29780731,0.21705488,0.07816424
-5.02151076,0.46162610,0.01678089,0.03533875,0.01104925,0.00086000,0.30114132,0.21441769,0.08426068
-5.01550775,0.47748927,0.01705109,0.04010018,0.01229157,0.00096783,0.30630928,0.21173921,0.09124234
-5.00950475,0.49671209,0.01725912,0.04528999,0.01379726,0.00110595,0.31351471,0.20915285,0.09912331
-5.00350175,0.51959936,0.01740414,0.05089591,0.01559869,0.00127837,0.32301133,0.20682440,0.10791491
-4.99749875,0.54650188,0.01748656,0.05689946,0.01773294,0.00148962,0.33509829,0.20494717,0.11762495
-4.99149575,0.57780792,0.01750794,0.06327613,0.02024134,0.00174475,0.35011341,0.20373623,0.12825715
-4.98549275,0.61393265,0.01747102,0.06999574,0.02316878,0.00204921,0.36842448,0.20342189,0.13981062
-4.97948974,0.65530556,0.01737965,0.07702299,0.02656275,0.00240875,0.39041868,0.20424243,0.15227954
-4.97348674,0.70235613,0.01723874,0.08431831,0.03047207,0.00282929,0.41649023,0.20643643,0.16565283
-4.96748374,0.75549770,0.01705413,0.09183877,0.03494541,0.00331674,0.44702631,0.21023472,0.17991401
-4.96148074,0.81510984,0.01683250,0.09953913,0.04002952,0.00387674,0.48239165,0.21585218,0.19504097
-4.95547774,0.88151945,0.01658117,0.10737301,0.04576722,0.00451447,0.52291200,0.22347958,0.21100586
-4.94947474,0.95498109,0.01630798,0.11529400,0.05219531,0.00523433,0.56885691,0.23327563,0.22777478
-4.94347174,1.03565698,0.01602108,0.12325667,0.05934235,0.00603967,0.62042241,0.24535960,0.24530749
-4.93746873,1.12359741,0.01572868,0.13121754,0.06722641,0.00693247,0.67771414,0.25980461,0.26355687
-4.93146573,1.21872230,0.01543885,0.13913580,0.07585308,0.00791306,0.74073170,0.27663188,0.28246833
-4.92546273,1.32080497,0.01515931,0.14697382,0.08521357,0.00897985,0.80935497,0.29580637,0.30197901
-4.91945973,1.42945893,0.01489717,0.15469748,0.09528327,0.01012905,0.88333324,0.31723382,0.32201700
-4.91345673,1.54412885,0.01465878,0.16227622,0.10602077,0.01135457,0.96227798,0.34075961,0.34250053
-4.90745373,1.66408670,0.01444950,0.16968293,0.11736744,0.01264781,1.04565990,0.36616956,0.36333728
-4.90145073,1.78843386,0.01427362,0.17689363,0.12924766,0.01399771,1.13281102,0.39319281,0.38442395
-4.89544772,1.91610993,0.01413423,0.18388716,0.14156985,0.01539076,1.22293217,0.42150690,0.40564624
-4.88944472,2.04590866,0.01403320,0.19064473,0.15422808,0.01681123,1.31510606,0.45074490,0.42687938
-4.88344172,2.17650112,0.01397119,0.19714967,0.16710454,0.01824139,1.40831601,0.48050453,0.44798929
-4.87743872,2.30646566,0.01394769,0.20338721,0.18007251,0.01966195,1.50146976,0.51035909,0.46883447
-4.87143572,2.43432420,0.01396115,0.20934460,0.19299988,0.02105249,1.59342796,0.53986964,0.48926881
-4.86543272,2.55858338,0.01400914,0.21501134,0.20575308,0.02239211,1.68303606,0.56859814,0.50914504
-4.85942971,2.67777939,0.01408848,0.22037991,0.21820108,0.02365999,1.76915865,0.59612098,0.52831905
-4.85342671,2.79052431,0.01419547,0.22544658,0.23021943,0.02483608,1.85071452,0.62204226,0.54665469
-4.84742371,2.89555210,0.01432610,0.23021264,0.24169398,0.02590184,1.92671111,0.64600623,0.56402910
-4.84142071,2.99176189,0.01447621,0.23468574,0.25252421,0.02684082,1.99627645,0.66770824,0.58033808
-4.83541771,3.07825648,0.01464169,0.23888130,0.26262580,0.02763934,2.05868724,0.68690381,0.59550133
-4.82941471,3.15437380,0.01481863,0.24282395,0.27193248,0.02828696,2.11339149,0.70341512,0.60946731
-4.82341171,3.21970982,0.01500338,0.24654870,0.28039688,0.02877693,2.16002462,0.71713483,0.62221714
-4.81740870,3.27413137,0.01519271,0.25010186,0.28799045,0.02910646,2.19841809,0.72802690,0.63376755
-4.81140570,3.31777803,0.01538374,0.25354145,0.29470240,0.02927679,2.22860030,0.73612441,0.64417234
-4.80540270,3.35105298,0.01557399,0.25693696,0.30053778,0.02929323,2.25078948,0.74152465,0.65352231
-4.79939970,3.37460294,0.01576134,0.26036852,0.30551480,0.02916484,2.26537926,0.74438165,0.66194338
-4.79339670,3.38928833,0.01594394,0.26392523,0.30966158,0.02890415,2.27291755,0.74489674,0.66959306
-4.78739370,3.39614502,0.01612011,0.26770270,0.31301260,0.02852660,2.27408006,0.74330765,0.67665511
-4.78139070,3.39633974,0.01628834,0.27179995,0.31560504,0.02804990,2.26963987,0.73987685,0.68333278
-4.77538769,3.39112131,0.01644715,0.27631556,0.31747534,0.02749332,2.26043475,0.73487973,0.68984065
-4.76938469,3.38177018,0.01659507,0.28134339,0.31865619,0.02687690,2.24733384,0.72859338,0.69639565
-4.76338169,3.36954891,0.01673060,0.28696797,0.31917403,0.02622068,2.23120559,0.72128653,0.70320751
-4.75737869,3.35565580,0.01685228,0.29325982,0.31904753,0.02554388,2.21288828,0.71321103,0.71046921
-4.75137569,3.34118380,0.01695866,0.30027085,0.31828678,0.02486423,2.19316449,0.70459548,0.71834773
-4.74537269,3.32708654,0.01704844,0.30803031,0.31689354,0.02419731,2.17274045,0.69564086,0.72697580
-4.73936968,3.31415249,0.01712054,0.31654128,0.31486225,0.02355607,2.15223092,0.68651849,0.73644482
-4.73336668,3.30298803,0.01717423,0.32577804,0.31218195,0.02295043,2.13214964,0.67737002,0.74679948
-4.72736368,3.29400953,0.01720925,0.33568458,0.30883874,0.02238712,2.11290537,0.66830918,0.75803419
-4.72136068,3.28744399,0.01722595,0.34617419,0.30481867,0.02186956,2.09480272,0.65942496,0.77009165
-4.71535768,3.28333728,0.01722531,0.35713035,0.30011086,0.02139802,2.07804725,0.65078565,0.78286342
-4.70935468,3.28156881,0.01720910,0.36840888,0.29471052,0.02096983,2.06275359,0.64244333,0.79619255
-4.70335168,3.28187099,0.01717977,0.37984117,0.28862171,0.02057971,2.04895557,0.63443820,0.80987812
-4.69734867,3.28385172,0.01714051,0.39123855,0.28185958,0.02022032,2.03661725,0.62680239,0.82368125
-4.69134567,3.28701852,0.01709508,0.40239749,0.27445196,0.01988272,2.02564384,0.61956271,0.83733256
-4.68534267,3.29080234,0.01704765,0.41310534,0.26644021,0.01955695,2.01589150,0.61274234,0.85054034
-4.67933967,3.29458009,0.01700264,0.42314655,0.25787908,0.01923267,2.00717560,0.60636106,0.86299935
-4.67333667,3.29769465,0.01696441,0.43230884,0.24883593,0.01889966,1.99927692,0.60043419,0.87439964
-4.66733367,3.29947185,0.01693702,0.44038932,0.23938902,0.01854836,1.99194579,0.59497033,0.88443519
-4.66133067,3.29923414,0.01692392,0.44720008,0.22962520,0.01817032,1.98490432,0.58996824,0.89281190
-4.65532766,3.29631103,0.01692766,0.45257315,0.21963710,0.01775858,1.97784723,0.58541306,0.89925484
-4.64932466,3.29004693,0.01694966,0.45636475,0.20951993,0.01730788,1.97044187,0.58127251,0.90351442
-4.64332166,3.27980682,0.01699000,0.45845848,0.19936826,0.01681487,1.96232814,0.57749332,0.90537161
-4.63731866,3.26498090,0.01704725,0.45876763,0.18927276,0.01627812,1.95311917,0.57399850,0.90464192
-4.63131566,3.24498892,0.01711840,0.45723644,0.17931732,0.01569812,1.94240341,0.57068564,0.90117840
-4.62531266,3.21928514,0.01719891,0.45384049,0.16957649,0.01507711,1.92974879,0.56742684,0.89487362
-4.61930965,3.18736464,0.01728277,0.44858611,0.16011355,0.01441894,1.91470941,0.56407010,0.88566077
-4.61330665,3.14877140,0.01736268,0.44150917,0.15097916,0.01372874,1.89683476,0.56044262,0.87351411
-4.60730365,3.10310838,0.01743035,0.43267317,0.14221075,0.01301268,1.87568171,0.55635561,0.85844863
-4.60130065,3.05004948,0.01747678,0.42216678,0.13383252,0.01227766,1.85082856,0.55161073,0.84051940
-4.59529765,2.98935290,0.01749266,0.41010120,0.12585610,0.01153096,1.82189091,0.54600761,0.81982032
-4.58929465,2.92087525,0.01746877,0.39660706,0.11828177,0.01077999,1.78853828,0.53935218,0.79648260
-4.58329165,2.84458542,0.01739640,0.38183138,0.11110007,0.01003201,1.75051073,0.53146538,0.77067275
-4.57728864,2.76057728,0.01726773,0.36593437,0.10429382,0.00929387,1.70763434,0.52219165,0.74259031
-4.57128564,2.66907991,0.01707618,0.34908625,0.09784023,0.00857185,1.65983470,0.51140676,0.71246503
-4.56528264,2.57046462,0.01681677,0.33146423,0.09171308,0.00787153,1.60714736,0.49902454,0.68055371
-4.55927964,2.46524760,0.01648631,0.31324946,0.08588489,0.00719768,1.54972448,0.48500213,0.64713647
-4.55327664,2.35408773,0.01608358,0.29462418,0.08032880,0.00655419,1.48783728,0.46934336,0.61251260
-4.54727364,2.23777925,0.01560937,0.27576903,0.07502030,0.00594412,1.42187383,0.45210027,0.57699586
-4.54127064,2.11723911,0.01506650,0.25686042,0.06993849,0.00536968,1.35233226,0.43337245,0.54090947
-4.53526763,1.99348953,0.01445970,0.23806821,0.06506714,0.00483232,1.27980965,0.41330451,0.50458067
-4.52926463,1.86763628,0.01379540,0.21955348,0.06039523,0.00433277,1.20498710,0.39208165,0.46833520
-4.52326163,1.74084369,0.01308152,0.20146658,0.05591720,0.00387115,1.12861173,0.36992372,0.43249167
-4.51725863,1.61430745,0.01232712,0.18394544,0.05163288,0.00344710,1.05147647,0.34707809,0.39735613
-4.51125563,1.48922656,0.01154212,0.16711415,0.04754712,0.00305981,0.97439874,0.32381168,0.36321698
-4.50525263,1.36677553,0.01073689,0.15108190,0.04366917,0.00270815,0.89819887,0.30040257,0.33034042
-4.49924962,1.24807827,0.00992195,0.13594223,0.04001201,0.00239079,0.82367946,0.27713175,0.29896656
-4.49324662,1.13418452,0.00910759,0.12177264,0.03659139,0.00210620,0.75160629,0.25427509,0.26930634
