energy_ev,total_up,C_s_up,C_p_up,Li_s_up,Rh_p_up,Rh_d_up,S_s_up,S_p_up
-5.83791896,2.23730886,0.00108295,0.49597568,0.11712682,0.64576201,1.07694806,0.01155147,0.49891210
-5.83191596,2.14651585,0.00105735,0.47074515,0.11368173,0.62811755,1.02767375,0.01075502,0.48572516
-5.82591296,2.05837804,0.00103391,0.44622378,0.11028762,0.61126816,0.97992665,0.00997168,0.47287519
-5.81990995,1.97428361,0.00101232,0.42290618,0.10693539,0.59561663,0.93467279,0.00920635,0.46041625
-5.81390695,1.89555062,0.00099228,0.40126683,0.10362083,0.58155284,0.89283498,0.00846380,0.44839473
-5.80790395,1.82339908,0.00097345,0.38174776,0.10034679,0.56944418,0.85527028,0.00774854,0.43685165
-5.80190095,1.75892555,0.00095554,0.36474711,0.09712488,0.55962653,0.82274910,0.00706479,0.42582500
-5.79589795,1.70308090,0.00093827,0.35060882,0.09397686,0.55239608,0.79593665,0.00641641,0.41535200
-5.78989495,1.65665178,0.00092146,0.33961388,0.09093543,0.54800218,0.77537698,0.00580683,0.40547130
-5.78389195,1.62024592,0.00090500,0.33197309,0.08804456,0.54664129,0.76148014,0.00523902,0.39622488
-5.77788894,1.59428171,0.00088888,0.32782167,0.08535926,0.54845229,0.75451246,0.00471544,0.38765970
-5.77188594,1.57898200,0.00087321,0.32721571,0.08294475,0.55351319,0.75459033,0.00423804,0.37982895
-5.76588294,1.57437217,0.00085822,0.33013055,0.08087522,0.56183937,0.76167734,0.00380827,0.37279279
-5.75987994,1.58028242,0.00084429,0.33646119,0.07923202,0.57338333,0.77558512,0.00342703,0.36661867
-5.75387694,1.59635410,0.00083189,0.34602464,0.07810149,0.58803617,0.79597759,0.00309473,0.36138093
-5.74787394,1.62205002,0.00082166,0.35856426,0.07757243,0.60563059,0.82237874,0.00281133,0.35715989
-5.74187094,1.65666843,0.00081435,0.37375596,0.07773330,0.62594559,0.85418383,0.00257631,0.35404026
-5.73586793,1.69936053,0.00081081,0.39121623,0.07866931,0.64871275,0.89067380,0.00238878,0.35210895
-5.72986493,1.74915123,0.00081202,0.41051188,0.08045932,0.67362397,0.93103273,0.00224747,0.35145243
-5.72386193,1.80496281,0.00081902,0.43117116,0.08317289,0.70034066,0.97436796,0.00215076,0.35215358
-5.71785893,1.86564106,0.00083295,0.45269625,0.08686737,0.72850406,1.01973265,0.00209677,0.35428824
-5.71185593,1.92998353,0.00085498,0.47457661,0.09158523,0.75774649,1.06615000,0.00208330,0.35792166
-5.70585293,1.99676915,0.00088631,0.49630300,0.09735168,0.78770328,1.11263889,0.00210798,0.36310497
-5.69984992,2.06478874,0.00092813,0.51738163,0.10417277,0.81802500,1.15823992,0.00216817,0.36987187
-5.69384692,2.13287544,0.00098161,0.53734822,0.11203392,0.84838945,1.20204130,0.00226110,0.37823576
-5.68784392,2.19993432,0.00104785,0.55578122,0.12089895,0.87851319,1.24320367,0.00238384,0.38818745
-5.68184092,2.26497027,0.00112785,0.57231399,0.13070987,0.90816194,1.28098295,0.00253334,0.39969369
-5.67583792,2.32711310,0.00122247,0.58664530,0.14138718,0.93715946,1.31475054,0.00270649,0.41269653
-5.66983492,2.38563912,0.00133243,0.59854784,0.15283087,0.96539446,1.34400988,0.00290014,0.42711365
-5.66383192,2.43998807,0.00145819,0.60787428,0.16492215,0.99282515,1.36840887,0.00311117,0.44283971
-5.65782891,2.48977494,0.00159999,0.61456074,0.17752574,1.01948098,1.38774740,0.00333654,0.45974859
-5.65182591,2.53479584,0.00175780,0.61862732,0.19049273,1.04546157,1.40197985,0.00357336,0.47769657
-5.64582291,2.57502762,0.00193123,0.62017576,0.20366399,1.07093244,1.41121216,0.00381893,0.49652609
-5.63981991,2.61062116,0.00211960,0.61938419,0.21687394,1.09611782,1.41569365,0.00407083,0.51607016
-5.63381691,2.64188820,0.00232182,0.61649920,0.22995465,1.12129047,1.41580381,0.00432698,0.53615697
-5.62781391,2.66928240,0.00253643,0.61182550,0.24274000,1.14675904,1.41203455,0.00458572,0.55661461
-5.62181091,2.69337492,0.00276159,0.60571355,0.25506996,1.17285327,1.40496864,0.00484582,0.57727556
-5.61580790,2.71482578,0.00299510,0.59854564,0.26679465,1.19990772,1.39525510,0.00510656,0.59798078
-5.60980490,2.73435180,0.00323438,0.59072104,0.27777822,1.22824466,1.38358266,0.00536775,0.61858321
-5.60380190,2.75269267,0.00347655,0.58264075,0.28790226,1.25815697,1.37065226,0.00562976,0.63895045
-5.59779890,2.77057646,0.00371844,0.57469247,0.29706880,1.28989179,1.35714972,0.00589349,0.65896665
-5.59179590,2.78868601,0.00395668,0.56723640,0.30520260,1.32363583,1.34371981,0.00616036,0.67853347
-5.58579290,2.80762790,0.00418778,0.56059247,0.31225292,1.35950305,1.33094255,0.00643231,0.69757016
-5.57978989,2.82790511,0.00440819,0.55502944,0.31819453,1.39752548,1.31931284,0.00671170,0.71601290
-5.57378689,2.84989483,0.00461440,0.55075630,0.32302801,1.43764763,1.30922411,0.00700129,0.73381348
-5.56778389,2.87383233,0.00480306,0.54791631,0.32677934,1.47972509,1.30095663,0.00730414,0.75093749
-5.56178089,2.89980172,0.00497106,0.54658380,0.32949887,1.52352718,1.29467081,0.00762354,0.76736225
-5.55577789,2.92773383,0.00511564,0.54676394,0.33125960,1.56874406,1.29040574,0.00796295,0.78307465
-5.54977489,2.95741149,0.00523450,0.54839521,0.33215489,1.61499763,1.28808275,0.00832586,0.79806906
-5.54377189,2.98848171,0.00532582,0.55135458,0.33229572,1.66185596,1.28751387,0.00871579,0.81234553
-5.53776888,3.02047422,0.00538840,0.55546498,0.33180752,1.70885054,1.28841456,0.00913611,0.82590834
-5.53176588,3.05282527,0.00542167,0.56050476,0.33082656,1.75549534,1.29042011,0.00959004,0.83876492
-5.52576288,3.08490541,0.00542571,0.56621851,0.32949621,1.80130689,1.29310482,0.01008054,0.85092530
-5.51975988,3.11604992,0.00540128,0.57232894,0.32796299,1.84582403,1.29600309,0.01061024,0.86240188
-5.51375688,3.14558999,0.00534980,0.57854900,0.32637247,1.88862645,1.29863134,0.01118136,0.87320955
-5.50775388,3.17288335,0.00527327,0.58459386,0.32486530,1.92935098,1.30050989,0.01179566,0.88336601
-5.50175088,3.19734244,0.00517426,0.59019217,0.32357326,1.96770453,1.30118367,0.01245435,0.89289213
-5.49574787,3.21845896,0.00505582,0.59509603,0.32261555,2.00347326,1.30024098,0.01315800,0.90181228
-5.48974487,3.23582346,0.00492136,0.59908937,0.32209541,2.03652718,1.29732957,0.01390648,0.91015446
-5.48374187,3.24913924,0.00477457,0.60199438,0.32209710,2.06682035,1.29216932,0.01469889,0.91795013
-5.47773887,3.25822994,0.00461929,0.60367582,0.32268347,2.09438640,1.28456120,0.01553342,0.92523372
-5.47173587,3.26304090,0.00445942,0.60404305,0.32389407,2.11933006,1.27439235,0.01640738,0.93204184
-5.46573287,3.26363437,0.00429881,0.60304997,0.32574408,2.14181526,1.26163713,0.01731701,0.93841213
-5.45972986,3.26017946,0.00414113,0.60069289,0.32822389,2.16205053,1.24635444,0.01825755,0.94438197
-5.45372686,3.25293761,0.00398982,0.59700664,0.33129969,2.18027304,1.22868169,0.01922312,0.94998712
-5.44772386,3.24224482,0.00384800,0.59205931,0.33491476,2.19673211,1.20882587,0.02020680,0.95526038
-5.44172086,3.22849202,0.00371840,0.58594591,0.33899181,2.21167350,1.18705237,0.02120062,0.96023055
-5.43571786,3.21210490,0.00360333,0.57878148,0.34343599,2.22532544,1.16367226,0.02219567,0.96492177
-5.42971486,3.19352442,0.00350465,0.57069400,0.34813879,2.23788732,1.13902873,0.02318221,0.96935335
-5.42371186,3.17318922,0.00342379,0.56181756,0.35298247,2.24952159,1.11348336,0.02414986,0.97354018
-5.41770885,3.15152086,0.00336171,0.55228613,0.35784497,2.26034943,1.08740285,0.02508783,0.97749372
-5.41170585,3.12891227,0.00331895,0.54222818,0.36260506,2.27045005,1.06114688,0.02598516,0.98122357
-5.40570285,3.10571992,0.00329568,0.53176245,0.36714760,2.27986349,1.03505721,0.02683102,0.98473943
-5.39969985,3.08225957,0.00329170,0.52099485,0.37136843,2.28859642,1.00944873,0.02761504,0.98805332
-5.39369685,3.05880510,0.00330649,0.51001662,0.37517897,2.29663009,0.98460221,0.02832762,0.99118180
-5.38769385,3.03559007,0.00333930,0.49890370,0.37850995,2.30392962,0.96075915,0.02896031,0.99414796
-5.38169085,3.01281097,0.00338913,0.48771708,0.38131433,2.31045347,0.93811836,0.02950604,0.99698296
-5.37568784,2.99063148,0.00345483,0.47650397,0.38356913,2.31616228,0.91683427,0.02995946,0.99972679
-5.36968484,2.96918668,0.00353512,0.46529974,0.38527599,2.32102592,0.89701677,0.03031713,1.00242807
-5.36368184,2.94858659,0.00362861,0.45413001,0.38646057,2.32502819,0.87873221,0.03057773,1.00514287
-5.35767884,2.92891825,0.00373386,0.44301310,0.38717059,2.32816855,0.86200534,0.03074208,1.00793227
-5.35167584,2.91024601,0.00384937,0.43196224,0.38747285,2.33046064,0.84682205,0.03081323,1.01085900
-5.34567284,2.89260981,0.00397367,0.42098760,0.38744908,2.33192771,0.83313246,0.03079636,1.01398294
-5.33966983,2.87602169,0.00410526,0.41009789,0.38719120,2.33259523,0.82085450,0.03069860,1.01735606
-5.33366683,2.86046067,0.00424266,0.39930148,0.38679580,2.33248144,0.80987757,0.03052886,1.02101690
-5.32766383,2.84586687,0.00438444,0.38860702,0.38635864,2.33158651,0.80006647,0.03029749,1.02498494
-5.32166083,2.83213542,0.00452920,0.37802360,0.38596899,2.32988149,0.79126532,0.03001594,1.02925547
-5.31565783,2.81911098,0.00467562,0.36756046,0.38570452,2.32729803,0.78330178,0.02969638,1.03379512
-5.30965483,2.80658397,0.00482241,0.35722642,0.38562677,2.32371981,0.77599129,0.02935124,1.03853865
-5.30365183,2.79428898,0.00496840,0.34702912,0.38577752,2.31897681,0.76914162,0.02899285,1.04338716
-5.29764882,2.78190625,0.00511249,0.33697421,0.38617636,2.31284306,0.76255755,0.02863296,1.04820813
-5.29164582,2.76906647,0.00525368,0.32706460,0.38681938,2.30503831,0.75604577,0.02828242,1.05283727
-5.28564282,2.75535932,0.00539111,0.31729991,0.38767929,2.29523394,0.74942001,0.02795082,1.05708242
-5.27963982,2.74034538,0.00552404,0.30767620,0.38870670,2.28306302,0.74250613,0.02764625,1.06072919
-5.27363682,2.72357136,0.00565188,0.29818604,0.38983274,2.26813404,0.73514729,0.02737508,1.06354837
-5.26763382,2.70458787,0.00577421,0.28881884,0.39097259,2.25004775,0.72720887,0.02714187,1.06530460
-5.26163082,2.68296897,0.00589079,0.27956165,0.39203002,2.22841608,0.71858307,0.02694934,1.06576601
-5.25562781,2.65833253,0.00600159,0.27040016,0.39290242,2.20288234,0.70919296,0.02679844,1.06471438
-5.24962481,2.63036030,0.00610676,0.26131988,0.39348621,2.17314125,0.69899577,0.02668847,1.06195529
-5.24362181,2.59881675,0.00620672,0.25230759,0.39368230,2.13895789,0.68798534,0.02661729,1.05732769
-5.23761881,2.56356532,0.00630210,0.24335264,0.39340132,2.10018441,0.67619348,0.02658159,1.05071253
-5.23161581,2.52458141,0.00639380,0.23444829,0.39256836,2.05677354,0.66369014,0.02657718,1.04203987
-5.22561281,2.48196125,0.00648296,0.22559282,0.39112689,2.00878814,0.65058239,0.02659930,1.03129419
-5.21960980,2.43592592,0.00657097,0.21679039,0.38904190,1.95640630,0.63701214,0.02664298,1.01851759
-5.21360680,2.38682040,0.00665948,0.20805158,0.38630184,1.89992174,0.62315256,0.02670332,1.00381066
-5.20760380,2.33510742,0.00675037,0.19939355,0.38291946,1.83973945,0.60920348,0.02677575,0.98733095
-5.20160080,2.28135631,0.00684571,0.19083985,0.37893147,1.77636694,0.59538571,0.02685631,0.96928916
-5.19559780,2.22622734,0.00694771,0.18241977,0.37439695,1.71040148,0.58193463,0.02694176,0.94994313
-5.18959480,2.17045213,0.00705873,0.17416752,0.36939484,1.64251408,0.56909317,0.02702971,0.92958987
-5.18359180,2.11481104,0.00718112,0.16612094,0.36402033,1.57343107,0.55710448,0.02711866,0.90855607
-5.17758879,2.06010853,0.00731722,0.15832018,0.35838055,1.50391412,0.54620462,0.02720791,0.88718742
-5.17158579,2.00714758,0.00746924,0.15080613,0.35258977,1.43473975,0.53661548,0.02729747,0.86583728
-5.16558279,1.95670436,0.00763916,0.14361896,0.34676419,1.36667924,0.52853829,0.02738791,0.84485512
-5.15957979,1.90950428,0.00782864,0.13679658,0.34101674,1.30047986,0.52214794,0.02748012,0.82457539
-5.15357679,1.86620055,0.00803894,0.13037339,0.33545208,1.23684809,0.51758838,0.02757511,0.80530723
-5.14757379,1.82735617,0.00827080,0.12437920,0.33016205,1.17643573,0.51496928,0.02767372,0.78732538
-5.14157079,1.79343019,0.00852437,0.11883845,0.32522179,1.11982899,0.51436413,0.02777644,0.77086298
-5.13556778,1.76476887,0.00879917,0.11376978,0.32068673,1.06754131,0.51580984,0.02788319,0.75610625
-5.12956478,1.74160200,0.00909402,0.10918599,0.31659061,1.02000957,0.51930782,0.02799317,0.74319145
-5.12356178,1.72404460,0.00940704,0.10509430,0.31294459,0.97759397,0.52482655,0.02810476,0.73220419
-5.11755878,1.71210367,0.00973569,0.10149704,0.30973751,0.94058110,0.53230545,0.02821550,0.72318106
-5.11155578,1.70568967,0.01007676,0.09839254,0.30693726,0.90918990,0.54165986,0.02832214,0.71611338
-5.10555278,1.70463195,0.01042651,0.09577642,0.30449321,0.88357993,0.55278691,0.02842077,0.71095297
-5.09954977,1.70869719,0.01078070,0.09364288,0.30233950,0.86386128,0.56557192,0.02850697,0.70761934
-5.09354677,1.71760987,0.01113478,0.09198621,0.30039909,0.85010547,0.57989494,0.02857606,0.70600812
-5.08754377,1.73107348,0.01148397,0.09080221,0.29858828,0.84235651,0.59563725,0.02862337,0.70600006
-5.08154077,1.74879119,0.01182344,0.09008958,0.29682141,0.84064143,0.61268721,0.02864454,0.70747013
-5.07553777,1.77048499,0.01214845,0.08985107,0.29501562,0.84497947,0.63094537,0.02863578,0.71029610
-5.06953477,1.79591185,0.01245449,0.09009435,0.29309530,0.85538946,0.65032839,0.02859420,0.71436630
-5.06353177,1.82487623,0.01273739,0.09083252,0.29099604,0.87189465,0.67077159,0.02851798,0.71958590
-5.05752876,1.85723801,0.01299348,0.09208427,0.28866780,0.89452468,0.69222998,0.02840663,0.72588141
-5.05152576,1.89291542,0.01321961,0.09387349,0.28607733,0.92331448,0.71467771,0.02826107,0.73320326
-5.04552276,1.93188272,0.01341326,0.09622847,0.28320952,0.95829988,0.73810587,0.02808367,0.74152620
-5.03951976,1.97416271,0.01357250,0.09918061,0.28006775,0.99951007,0.76251884,0.02787827,0.75084749
-5.03351676,2.01981438,0.01369607,0.10276273,0.27667326,1.04695723,0.78792921,0.02765006,0.76118314
-5.02751376,2.06891650,0.01378326,0.10700691,0.27306350,1.10062360,0.81435172,0.02740540,0.77256231
-5.02151076,2.12154769,0.01383393,0.11194211,0.26928975,1.16044668,0.84179621,0.02715157,0.78502024
-5.01550775,2.17776433,0.01384838,0.11759153,0.26541398,1.22630328,0.87026026,0.02689656,0.79859007
-5.00950475,2.23757722,0.01382731,0.12396988,0.26150526,1.29799309,0.89972159,0.02664866,0.81329418
-5.00350175,2.30092842,0.01377171,0.13108066,0.25763589,1.37522277,0.93013072,0.02641615,0.82913534
-4.99749875,2.36766929,0.01368277,0.13891359,0.25387747,1.45759149,0.96140430,0.02620696,0.84608830
-4.99149575,2.43754118,0.01356184,0.14744236,0.25029703,1.54457870,0.99341925,0.02602832,0.86409231
-4.98549275,2.51015960,0.01341031,0.15662276,0.24695360,1.63553511,1.02600829,0.02588642,0.88304490
-4.97948974,2.58500304,0.01322960,0.16639131,0.24389513,1.72967760,1.05895690,0.02578614,0.90279742
-4.97348674,2.66140708,0.01302110,0.17666459,0.24115608,1.82608874,1.09200205,0.02573081,0.92315249
-4.96748374,2.73856430,0.01278618,0.18733926,0.23875569,1.92372136,1.12483275,0.02572200,0.94386371
-4.96148074,2.81553050,0.01252616,0.19829280,0.23669699,2.02140847,1.15709270,0.02575942,0.96463754
-4.95547774,2.89123702,0.01224236,0.20938510,0.23496659,2.11787867,1.18838486,0.02584085,0.98513754
-4.94947474,2.96450925,0.01193609,0.22046078,0.23353514,2.21177675,1.21827801,0.02596214,1.00499072
-4.94347174,3.03409078,0.01160870,0.23135230,0.23235855,2.30168924,1.24631524,0.02611729,1.02379592
-4.93746873,3.09867253,0.01126162,0.24188366,0.23137981,2.38617415,1.27202403,0.02629859,1.04113384
-4.93146573,3.15692609,0.01089638,0.25187474,0.23053130,2.46379418,1.29492792,0.02649684,1.05657856
-4.92546273,3.20754019,0.01051464,0.26114597,0.22973756,2.53315217,1.31455921,0.02670156,1.06970994
-4.91945973,3.24925918,0.01011823,0.26952333,0.22891829,2.59292782,1.33047257,0.02690136,1.08012663
-4.91345673,3.28092212,0.00970913,0.27684343,0.22799161,2.64191422,1.34225893,0.02708425,1.08745920
-4.90745373,3.30150133,0.00928952,0.28295840,0.22687735,2.67905290,1.34955943,0.02723804,1.09138291
-4.90145073,3.31013876,0.00886173,0.28774066,0.22550029,2.70346607,1.35207873,0.02735075,1.09162962
-4.89544772,3.30617911,0.00842822,0.29108711,0.22379322,2.71448473,1.34959738,0.02741099,1.08799850
-4.88944472,3.28919823,0.00799162,0.29292269,0.22169987,2.71167153,1.34198270,0.02740837,1.08036509
-4.88344172,3.25902577,0.00755459,0.29320331,0.21917733,2.69483740,1.32919765,0.02733391,1.06868832
-4.87743872,3.21576104,0.00711989,0.29191774,0.21619820,2.66405123,1.31130744,0.02718033,1.05301533
-4.87143572,3.15978141,0.00669025,0.28908866,0.21275217,2.61964207,1.28848336,0.02694238,1.03348363
-4.86543272,3.09174254,0.00626837,0.28477268,0.20884712,2.56219376,1.26100366,0.02661705,1.01032079
-4.85942971,3.01257050,0.00585691,0.27905932,0.20450961,2.49253202,1.22925134,0.02620376,0.98384132
-4.85342671,2.92344550,0.00545835,0.27206910,0.19978472,2.41170448,1.19370867,0.02570437,0.95444089
-4.84742371,2.82577779,0.00507505,0.26395067,0.19473533,2.32095434,1.15494854,0.02512324,0.92258805
-4.84142071,2.72117622,0.00470919,0.25487715,0.18944076,2.22168860,1.11362289,0.02446711,0.88881360
-4.83541771,2.61141043,0.00436269,0.24504182,0.18399472,2.11544195,1.07044832,0.02374487,0.85369787
-4.82941471,2.49836779,0.00403725,0.23465327,0.17850281,2.00383783,1.02618948,0.02296735,0.81785638
-4.82341171,2.38400629,0.00373429,0.22393025,0.17307940,1.88854770,0.98164051,0.02214694,0.78192417
-4.81740870,2.27030509,0.00345497,0.21309622,0.16784412,1.77125035,0.93760531,0.02129722,0.74653944
-4.81140570,2.15921411,0.00320011,0.20237405,0.16291804,1.65359224,0.89487710,0.02043247,0.71232685
-4.80540270,2.05260444,0.00297024,0.19198075,0.15841955,1.53715047,0.85421807,0.01956726,0.67988104
-4.79939970,1.95222108,0.00276559,0.18212257,0.15446023,1.42339928,0.81633964,0.01871591,0.64975110
-4.79339670,1.85963966,0.00258605,0.17299059,0.15114069,1.31368123,0.78188423,0.01789205,0.62242614
-4.78739370,1.77622847,0.00243122,0.16475680,0.14854673,1.20918365,0.75140896,0.01710816,0.59832279
-4.78139070,1.70311704,0.00230038,0.15757095,0.14674575,1.11092086,0.72537192,0.01637523,0.57777488
-4.77538769,1.64117242,0.00219254,0.15155807,0.14578377,1.01972259,0.70412157,0.01570240,0.56102564
-4.76938469,1.59098365,0.00210644,0.14681680,0.14568308,0.93622824,0.68788946,0.01509668,0.54822281
-4.76338169,1.55285504,0.00204060,0.14341845,0.14644063,0.86088719,0.67678673,0.01456289,0.53941673
-4.75737869,1.52680831,0.00199334,0.14140697,0.14802743,0.79396435,0.67080430,0.01410347,0.53456150
-4.75137569,1.51259341,0.00196282,0.14079946,0.15038879,0.73555064,0.66981680,0.01371861,0.53351925
-4.74537269,1.50970732,0.00194714,0.14158752,0.15344561,0.68557740,0.67359005,0.01340630,0.53606718
-4.73936968,1.51742025,0.00194434,0.14373904,0.15709668,0.64383414,0.68179174,0.01316254,0.54190725
-4.73336668,1.53480778,0.00195253,0.14720053,0.16122189,0.60998862,0.69400483,0.01298162,0.55067813
-4.72736368,1.56078791,0.00196989,0.15189979,0.16568630,0.58360829,0.70974307,0.01285642,0.56196876
-4.72136068,1.59416112,0.00199484,0.15774874,0.17034497,0.56418237,0.72846808,0.01277877,0.57533321
-4.71535768,1.63365204,0.00202601,0.16464643,0.17504829,0.55114359,0.74960709,0.01273986,0.59030604
-4.70935468,1.67795099,0.00206242,0.17248196,0.17964771,0.54388898,0.77257076,0.01273060,0.60641769
-4.70335168,1.72575355,0.00210347,0.18113722,0.18400163,0.54179885,0.79677022,0.01274197,0.62320912
-4.69734867,1.77579696,0.00214904,0.19048946,0.18798111,0.54425380,0.82163273,0.01276542,0.64024532
-4.69134567,1.82689165,0.00219952,0.20041345,0.19147532,0.55064900,0.84661538,0.01279309,0.65712693
-4.68534267,1.87794727,0.00225588,0.21078331,0.19439641,0.56040586,0.87121622,0.01281812,0.67349983
-4.67933967,1.92799216,0.00231966,0.22147390,0.19668362,0.57298072,0.89498277,0.01283476,0.68906218
-4.67333667,1.97618607,0.00239295,0.23236188,0.19830639,0.58787088,0.91751747,0.01283853,0.70356885
-4.66733367,2.02182623,0.00247844,0.24332631,0.19926645,0.60461794,0.93848032,0.01282624,0.71683319
-4.66133067,2.06434702,0.00257929,0.25424906,0.19959866,0.62280895,0.95758882,0.01279593,0.72872631
-4.65532766,2.10331408,0.00269910,0.26501496,0.19937069,0.64207551,0.97461554,0.01274687,0.73917404
-4.64932466,2.13841392,0.00284184,0.27551190,0.19868138,0.66209154,0.98938387,0.01267936,0.74815201
-4.64332166,2.16944012,0.00301166,0.28563089,0.19765804,0.68256994,1.00176238,0.01259461,0.75567927
-4.63731866,2.19627761,0.00321281,0.29526628,0.19645258,0.70325878,1.01165864,0.01249452,0.76181093
-4.63131566,2.21888635,0.00344945,0.30431619,0.19523679,0.72393728,1.01901288,0.01238154,0.76663045
-4.62531266,2.23728562,0.00372547,0.31268321,0.19419684,0.74441221,1.02379215,0.01225839,0.77024191
-4.61930965,2.25154010,0.00404431,0.32027546,0.19352727,0.76451472,1.02598555,0.01212798,0.77276291
-4.61330665,2.26174866,0.00440877,0.32700800,0.19342460,0.78409803,1.02560072,0.01199317,0.77431836
-4.60730365,2.26803625,0.00482081,0.33280449,0.19408094,0.80303597,1.02266198,0.01185668,0.77503546
-4.60130065,2.27054937,0.00528136,0.33759918,0.19567764,0.82122236,1.01721000,0.01172099,0.77503999
-4.59529765,2.26945479,0.00579020,0.34133903,0.19837932,0.83857127,1.00930308,0.01158827,0.77445414
-4.58929465,2.26494138,0.00634578,0.34398583,0.20232840,0.85501775,0.99901960,0.01146037,0.77339546
-4.58329165,2.25722419,0.00694515,0.34551821,0.20764032,0.87051904,0.98646144,0.01133878,0.77197711
-4.57728864,2.24655006,0.00758390,0.34593344,0.21439966,0.88505583,0.97175777,0.01122471,0.77030898
-4.57128564,2.23320382,0.00825617,0.34524876,0.22265703,0.89863333,0.95506880,0.01111908,0.76849933
-4.56528264,2.21751415,0.00895467,0.34350224,0.23242713,0.91128189,0.93658902,0.01102261,0.76665680
-4.55927964,2.19985801,0.00967085,0.34075291,0.24368771,0.92305695,0.91654929,0.01093587,0.76489235
-4.55327664,2.18066323,0.01039501,0.33708032,0.25637968,0.93403814,0.89521768,0.01085933,0.76332082
-4.54727364,2.16040832,0.01111657,0.33258328,0.27040814,0.94432742,0.87289852,0.01079342,0.76206197
-4.54127064,2.13961946,0.01182436,0.32737795,0.28564442,0.95404626,0.84992971,0.01073855,0.76124083
-4.53526763,2.11886437,0.01250690,0.32159528,0.30192906,0.96333195,0.82667816,0.01069515,0.76098719
-4.52926463,2.09874343,0.01315278,0.31537788,0.31907544,0.97233303,0.80353365,0.01066364,0.76143428
-4.52326163,2.07987820,0.01375106,0.30887652,0.33687428,0.98120426,0.78090110,0.01064449,0.76271673
-4.51725863,2.06289804,0.01429158,0.30224635,0.35509852,0.99010111,0.75919190,0.01063812,0.76496788
-4.51125563,2.04842552,0.01476541,0.29564302,0.37350870,0.99917417,0.73881441,0.01064493,0.76831662
-4.50525263,2.03706118,0.01516510,0.28921884,0.39185863,1.00856368,0.72016437,0.01066521,0.77288398
-4.49924962,2.02936852,0.01548503,0.28311916,0.40990108,1.01839442,0.70361534,0.01069914,0.77877961
-4.49324662,2.02585983,0.01572160,0.27747912,0.42739354,1.02877115,0.68950988,0.01074673,0.78609841
