energy_ev,total_up,Al_p_up,Al_d_up,Rh_p_up,Rh_d_up,Se_s_up,Se_p_up
-5.81990995,2.50400459,0.36407114,0.00000000,1.33459989,0.90881257,0.03582930,0.91959711
-5.81390695,2.59982415,0.38000423,0.00000000,1.36714000,0.95430435,0.03688838,0.95096735
-5.80790395,2.68725317,0.39506900,0.00000000,1.39333553,0.99788182,0.03784461,0.97853106
-5.80190095,2.76520528,0.40912218,0.00000000,1.41285045,1.03909725,0.03869840,1.00186114
-5.79589795,2.83294219,0.42207731,0.00000000,1.42555978,1.07761736,0.03945627,1.02065262
-5.78989495,2.89009693,0.43390810,0.00000000,1.43155230,1.11323549,0.04013072,1.03473139
-5.78389195,2.93668431,0.44464955,0.00000000,1.43112562,1.14587934,0.04073976,1.04405874
-5.77788894,2.97309743,0.45439628,0.00000000,1.42477377,1.17561344,0.04130630,1.04873146
-5.77188594,3.00008973,0.46329828,0.00000000,1.41316754,1.20263617,0.04185723,1.04897724
-5.76588294,3.01874261,0.47155387,0.00000000,1.39712812,1.22727071,0.04242241,1.04514557
-5.75987994,3.03041962,0.47940022,0.00000000,1.37759522,1.24995028,0.04303334,1.03769426
-5.75387694,3.03670845,0.48710147,0.00000000,1.35559066,1.27119785,0.04372182,1.02717227
-5.74787394,3.03935303,0.49493523,0.00000000,1.33217910,1.29160112,0.04451847,1.01419922
-5.74187094,3.04017850,0.50317775,0.00000000,1.30842742,1.31178365,0.04545127,0.99944272
-5.73586793,3.04101212,0.51208849,0.00000000,1.28536442,1.33237347,0.04654406,0.98359416
-5.72986493,3.04360369,0.52189494,0.00000000,1.26394270,1.35397061,0.04781525,0.96734423
-5.72386193,3.04954919,0.53277831,0.00000000,1.24500420,1.37711516,0.04927661,0.95135895
-5.71785893,3.06022123,0.54486086,0.00000000,1.22925097,1.40225749,0.05093230,0.93625749
-5.71185593,3.07670971,0.55819572,0.00000000,1.21722240,1.42973229,0.05277826,0.92259248
-5.70585293,3.09977569,0.57275964,0.00000000,1.20927996,1.45973796,0.05480182,0.91083387
-5.69984992,3.12982088,0.58844927,0.00000000,1.20560005,1.49232244,0.05698172,0.90135676
-5.69384692,3.16687449,0.60508130,0.00000000,1.20617521,1.52737674,0.05928853,0.89443384
-5.68784392,3.21059819,0.62239652,0.00000000,1.21082381,1.56463644,0.06168538,0.89023261
-5.68184092,3.26030917,0.64006784,0.00000000,1.21920758,1.60369154,0.06412913,0.88881740
-5.67583792,3.31502048,0.65771200,0.00000000,1.23085625,1.64400437,0.06657180,0.89015603
-5.66983492,3.37349657,0.67490442,0.00000000,1.24519824,1.68493470,0.06896229,0.89413055
-5.66383192,3.43432166,0.69119672,0.00000000,1.26159587,1.72577115,0.07124834,0.90055159
-5.65782891,3.49597757,0.70613596,0.00000000,1.27938370,1.76576728,0.07337858,0.90917543
-5.65182591,3.55692723,0.71928485,0.00000000,1.29790810,1.80418066,0.07530463,0.91972294
-5.64582291,3.61569990,0.73024198,0.00000000,1.31656625,1.84031307,0.07698318,0.93189942
-5.63981991,3.67097393,0.73866101,0.00000000,1.33484306,1.87354979,0.07837788,0.94541427
-5.63381691,3.72165309,0.74426803,0.00000000,1.35234397,1.90339599,0.07946105,0.95999965
-5.62781391,3.76693282,0.74687624,0.00000000,1.36882254,1.92950852,0.08021508,0.97542715
-5.62181091,3.80635328,0.74639726,0.00000000,1.38420128,1.95172145,0.08063340,0.99152171
-5.61580790,3.83983674,0.74284853,0.00000000,1.39858498,1.97006415,0.08072112,1.00817214
-5.60980490,3.86770758,0.73635650,0.00000000,1.41226587,1.98477092,0.08049521,1.02533783
-5.60380190,3.89069419,0.72715553,0.00000000,1.42572026,1.99628197,0.07998414,1.04305135
-5.59779890,3.90991261,0.71558252,0.00000000,1.43959695,2.00523535,0.07922723,1.06141686
-5.59179590,3.92683293,0.70206758,0.00000000,1.45469766,2.01245049,0.07827347,1.08060439
-5.58579290,3.94322984,0.68712120,0.00000000,1.47195038,2.01890399,0.07718006,1.10084046
-5.57978989,3.96111980,0.67131852,0.00000000,1.49237659,2.02569864,0.07601060,1.12239527
-5.57378689,3.98268741,0.65528136,0.00000000,1.51705370,2.03402715,0.07483312,1.14556720
-5.56778389,4.01020422,0.63965882,0.00000000,1.54707409,2.04513204,0.07371794,1.17066534
-5.56178089,4.04594328,0.62510719,0.00000000,1.58350225,2.06026319,0.07273551,1.19799073
-5.55577789,4.09209293,0.61227001,0.00000000,1.62733184,2.08063493,0.07195423,1.22781730
-5.54977489,4.15067301,0.60175891,0.00000000,1.67944397,2.10738405,0.07143844,1.26037318
-5.54377189,4.22345687,0.59413595,0.00000000,1.74056843,2.14153036,0.07124657,1.29582345
-5.53776888,4.31190183,0.58989806,0.00000000,1.81124921,2.18394112,0.07142952,1.33425492
-5.53176588,4.41709050,0.58946380,0.00000000,1.89181545,2.23530046,0.07202937,1.37566378
-5.52576288,4.53968513,0.59316311,0.00000000,1.98235908,2.29608485,0.07307840,1.41994663
-5.51975988,4.67989616,0.60122992,0.00000000,2.08271970,2.36654510,0.07459842,1.46689548
-5.51375688,4.83746606,0.61379796,0.00000000,2.19247741,2.44669557,0.07660053,1.51619695
-5.50775388,5.01166874,0.63089964,0.00000000,2.31095380,2.53631073,0.07908520,1.56743586
-5.50175088,5.20132439,0.65246790,0.00000000,2.43722115,2.63492891,0.08204266,1.62010309
-5.49574787,5.40482898,0.67834091,0.00000000,2.57011958,2.74186321,0.08545364,1.67360772
-5.48974487,5.62019731,0.70826932,0.00000000,2.70828148,2.85621903,0.08929036,1.72729274
-5.48374187,5.84511793,0.74192572,0.00000000,2.85016269,2.97691751,0.09351771,1.78045401
-5.47773887,6.07701798,0.77891592,0.00000000,2.99407920,3.10272423,0.09809468,1.83236162
-5.47173587,6.31313556,0.81879179,0.00000000,3.13824833,3.23228207,0.10297581,1.88228287
-5.46573287,6.55059720,0.86106489,0.00000000,3.28083293,3.36414735,0.10811276,1.92950589
-5.45972986,6.78649755,0.90522074,0.00000000,3.41998724,3.49682791,0.11345580,1.97336290
-5.45372686,7.01797869,0.95073304,0.00000000,3.55390285,3.62882214,0.11895528,2.01325229
-5.44772386,7.24230611,0.99707735,0.00000000,3.68085321,3.75865747,0.12456294,2.04865827
-5.44172086,7.45693897,1.04374383,0.00000000,3.79923529,3.88492736,0.13023304,2.07916761
-5.43571786,7.65959199,1.09024855,0.00000000,3.90760690,4.00632536,0.13592327,2.10448240
-5.42971486,7.84828703,1.13614295,0.00000000,4.00471869,4.12167536,0.14159540,2.12442851
-5.42371186,8.02139259,1.18102113,0.00000000,4.08953949,4.22995677,0.14721562,2.13895928
-5.41770885,8.17765010,1.22452484,0.00000000,4.16127458,4.33032413,0.15275461,2.14815432
-5.41170585,8.31618609,1.26634590,0.00000000,4.21937626,4.42212022,0.15818741,2.15221348
-5.40570285,8.43651048,1.30622617,0.00000000,4.26354657,4.50488245,0.16349286,2.15144632
-5.39969985,8.53850106,1.34395519,0.00000000,4.29373242,4.57834232,0.16865303,2.14625758
-5.39369685,8.62237547,1.37936572,0.00000000,4.31011358,4.64241813,0.17365232,2.13712933
-5.38769385,8.68865231,1.41232756,0.00000000,4.31308421,4.69720131,0.17847659,2.12460060
-5.38169085,8.73810316,1.44274025,0.00000000,4.30322920,4.74293705,0.18311215,2.10924563
-5.37568784,8.77169830,1.47052501,0.00000000,4.28129629,4.78000021,0.18754487,2.09165148
-5.36968484,8.79054871,1.49561668,0.00000000,4.24816559,4.80886775,0.19175937,2.07239631
-5.36368184,8.79584721,1.51795621,0.00000000,4.20481775,4.83008880,0.19573838,2.05202906
-5.35767884,8.78881166,1.53748422,0.00000000,4.15230244,4.84425406,0.19946240,2.03105166
-5.35167584,8.77063300,1.55413620,0.00000000,4.09170829,4.85196585,0.20290949,2.00990439
-5.34567284,8.74243036,1.56783952,0.00000000,4.02413577,4.85381030,0.20605556,1.98895500
-5.33966983,8.70521551,1.57851280,0.00000000,3.95067372,4.85033304,0.20887476,1.96849197
-5.33366683,8.65986783,1.58606737,0.00000000,3.87238049,4.84201945,0.21134031,1.94872215
-5.32766383,8.60712077,1.59041092,0.00000000,3.79027006,4.82928041,0.21342552,1.92977258
-5.32166083,8.54755987,1.59145307,0.00000000,3.70530309,4.81244399,0.21510497,1.91169627
-5.31565783,8.48163190,1.58911230,0.00000000,3.61838291,4.79175346,0.21635589,1.89448145
-5.30965483,8.40966376,1.58332401,0.00000000,3.53035578,4.76737125,0.21715952,1.87806350
-5.30365183,8.33188945,1.57404876,0.00000000,3.44201458,4.73938849,0.21750250,1.86233892
-5.29764882,8.24848287,1.56128040,0.00000000,3.35410511,4.70783919,0.21737805,1.84718023
-5.29164582,8.15959384,1.54505318,0.00000000,3.26733372,4.67271797,0.21678697,1.83245102
-5.28564282,8.06538447,1.52544756,0.00000000,3.18237509,4.63399991,0.21573837,1.81802010
-5.27963982,7.96606322,1.50259395,0.00000000,3.09987907,4.59166116,0.21425003,1.80377391
-5.27363682,7.86191406,1.47667424,0.00000000,3.02047547,4.54569867,0.21234837,1.78962652
-5.26763382,7.75331830,1.44792089,0.00000000,2.94477583,4.49614771,0.21006799,1.77552656
-5.26163082,7.64076749,1.41661346,0.00000000,2.87337168,4.44309581,0.20745088,1.76146067
-5.25562781,7.52486610,1.38307276,0.00000000,2.80682883,4.38669206,0.20454515,1.74745349
-5.24962481,7.40632358,1.34765292,0.00000000,2.74567767,4.32715121,0.20140350,1.73356403
-5.24362181,7.28593603,1.31073171,0.00000000,2.69039993,4.26475201,0.19808143,1.71987891
-5.23761881,7.16455845,1.27269974,0.00000000,2.64141227,4.19983001,0.19463522,1.70650288
-5.23161581,7.04306931,1.23394893,0.00000000,2.59904803,4.13276524,0.19111994,1.69354742
-5.22561281,6.92232975,1.19486110,0.00000000,2.56353803,4.06396557,0.18758737,1.68111810
-5.21960980,6.80313999,1.15579712,0.00000000,2.53499195,3.99384705,0.18408415,1.66930188
-5.21360680,6.68619625,1.11708718,0.00000000,2.51338179,3.92281261,0.18065017,1.65815505
-5.20760380,6.57205110,1.07902286,0.00000000,2.49852888,3.85123068,0.17731723,1.64769294
-5.20160080,6.46108043,1.04185114,0.00000000,2.49009581,3.77941561,0.17410819,1.63788222
-5.19559780,6.35345979,1.00577088,0.00000000,2.48758460,3.70761130,0.17103651,1.62863645
-5.18959480,6.24915227,0.97093169,0.00000000,2.49034188,3.63597959,0.16810637,1.61981545
-5.18359180,6.14790971,0.93743542,0.00000000,2.49757175,3.56459463,0.16531323,1.61122877
-5.17758879,6.04928794,0.90533999,0.00000000,2.50835655,3.49344401,0.16264490,1.60264329
-5.17158579,5.95267606,0.87466533,0.00000000,2.52168492,3.42243703,0.16008303,1.59379477
-5.16558279,5.85733895,0.84540121,0.00000000,2.53648676,3.35142007,0.15760498,1.58440276
-5.15957979,5.76247109,0.81751641,0.00000000,2.55167356,3.28019847,0.15518591,1.57418829
-5.15357679,5.66725925,0.79096867,0.00000000,2.56618264,3.20856392,0.15280107,1.56289326
-5.14757379,5.57095091,0.76571516,0.00000000,2.57902332,3.13632598,0.15042811,1.55030067
-5.14157079,5.47292462,0.74172256,0.00000000,2.58932297,3.06334593,0.14804924,1.53625430
-5.13556778,5.37275857,0.71897659,0.00000000,2.59637056,2.98957109,0.14565329,1.52067693
-5.12956478,5.27029343,0.69749026,0.00000000,2.59965567,2.91506745,0.14323732,1.50358579
-5.12356178,5.16568575,0.67731060,0.00000000,2.59890083,2.84004881,0.14080791,1.48510444
-5.11755878,5.05944869,0.65852352,0.00000000,2.59408551,2.76490027,0.13838188,1.46547006
-5.11155578,4.95247744,0.64125651,0.00000000,2.58546032,2.69019470,0.13598652,1.44503587
-5.10555278,4.84605752,0.62567919,0.00000000,2.57355053,2.61670089,0.13365921,1.42426802
-5.09954977,4.74185486,0.61200159,0.00000000,2.55914857,2.54538246,0.13144660,1.40373725
-5.09354677,4.64188767,0.60047035,0.00000000,2.54329547,2.47738724,0.12940309,1.38410539
-5.08754377,4.54848093,0.59136294,0.00000000,2.52725198,2.41402719,0.12758904,1.36610715
-5.08154077,4.46420509,0.58498016,0.00000000,2.51246047,2.35674955,0.12606851,1.35052820
-5.07553777,4.39180141,0.58163728,0.00000000,2.50049894,2.30709999,0.12490676,1.33818016
-5.06953477,4.33409695,0.58165411,0.00000000,2.49302907,2.26667943,0.12416757,1.32987382
-5.06353177,4.29391264,0.58534437,0.00000000,2.49174016,2.23709592,0.12391057,1.32639153
-5.05752876,4.27396808,0.59300485,0.00000000,2.49829112,2.21991368,0.12418860,1.32846014
-5.05152576,4.27678684,0.60490450,0.00000000,2.51425263,2.21660109,0.12504528,1.33672532
-5.04552276,4.30460597,0.62127401,0.00000000,2.54105124,2.22847990,0.12651284,1.35172860
-5.03951976,4.35929311,0.64229614,0.00000000,2.57991763,2.25667742,0.12861036,1.37388780
-5.03351676,4.44227442,0.66809704,0.00000000,2.63184023,2.30208373,0.13134246,1.40348175
-5.02751376,4.55447582,0.69873888,0.00000000,2.69752595,2.36531547,0.13469841,1.44063970
-5.02151076,4.69627977,0.73421396,0.00000000,2.77736888,2.44668773,0.13865187,1.48533591
-5.01550775,4.86749910,0.77444056,0.00000000,2.87142797,2.54619516,0.14316108,1.53738944
-5.00950475,5.06736887,0.81926065,0.00000000,2.97941416,2.66350304,0.14816961,1.59646926
-5.00350175,5.29455642,0.86843952,0.00000000,3.10068737,2.79794890,0.15360762,1.66210414
-4.99749875,5.54718951,0.92166747,0.00000000,3.23426344,2.94855465,0.15939355,1.73369724
-4.99149575,5.82290137,0.97856360,0.00000000,3.37883073,3.11404890,0.16543620,1.81054453
-4.98549275,6.11889132,1.03868155,0.00000000,3.53277626,3.29289888,0.17163714,1.89185641
-4.97948974,6.43199872,1.10151727,0.00000000,3.69422059,3.48335064,0.17789336,1.97678181
-4.97348674,6.75878771,1.16651844,0.00000000,3.86106065,3.68347630,0.18410003,2.06443355
-4.96748374,7.09563982,1.23309552,0.00000000,4.03101959,3.89122645,0.19015330,2.15391436
-4.96148074,7.43885079,1.30063398,0.00000000,4.20170217,4.10448570,0.19595306,2.24434224
-4.95547774,7.78472842,1.36850738,0.00000000,4.37065438,4.32112924,0.20140556,2.33487441
-4.94947474,8.12968743,1.43609084,0.00000000,4.53542540,4.53907810,0.20642567,2.42472878
-4.94347174,8.47033799,1.50277448,0.00000000,4.69363022,4.75635088,0.21093896,2.51320229
-4.93746873,8.80356451,1.56797631,0.00000000,4.84301083,4.97110985,0.21488326,2.59968530
-4.93146573,9.12659180,1.63115394,0.00000000,4.98149395,5.18169967,0.21820977,2.68367170
-4.92546273,9.43703615,1.69181498,0.00000000,5.10724347,5.38667712,0.22088378,2.76476429
-4.91945973,9.73293997,1.74952536,0.00000000,5.21870565,5.58483098,0.22288481,2.84267557
-4.91345673,10.01278891,1.80391551,0.00000000,5.31464545,5.77519146,0.22420627,2.91722395
-4.90745373,10.27551166,1.85468418,0.00000000,5.39417294,5.95702937,0.22485477,2.98832592
-4.90145073,10.52046344,1.90159976,0.00000000,5.45675852,6.12984561,0.22484895,3.05598475
-4.89544772,10.74739478,1.94449920,0.00000000,5.50223695,6.29335204,0.22421805,3.12027655
-4.88944472,10.95640829,1.98328482,0.00000000,5.53079987,6.44744562,0.22300031,3.18133457
-4.88344172,11.14790627,2.01791925,0.00000000,5.54297761,6.59217737,0.22124115,3.23933285
-4.87743872,11.32253266,2.04841893,0.00000000,5.53961104,6.72771875,0.21899140,3.29447002
-4.87143572,11.48111290,2.07484672,0.00000000,5.52181511,6.85432727,0.21630558,3.34695443
-4.86543272,11.62459494,2.09730409,0.00000000,5.49093549,6.97231375,0.21324031,3.39699113
-4.85942971,11.75399470,2.11592342,0.00000000,5.44850043,7.08201301,0.20985294,3.44477157
-4.85342671,11.87034833,2.13086093,0.00000000,5.39616966,7.18375960,0.20620043,3.49046628
-4.84742371,11.97467337,2.14229048,0.00000000,5.33568251,7.27786962,0.20233847,3.53422058
-4.84142071,12.06793969,2.15039875,0.00000000,5.26880683,7.36462931,0.19832093,3.57615348
-4.83541771,12.15105076,2.15538178,0.00000000,5.19729069,7.44429044,0.19419946,3.61635915
-4.82941471,12.22483459,2.15744300,0.00000000,5.12281794,7.51707219,0.19002340,3.65491052
-4.82341171,12.29004342,2.15679254,0.00000000,5.04696891,7.58316849,0.18583973,3.69186441
-4.81740870,12.34736024,2.15364784,0.00000000,4.97118681,7.64275983,0.18169321,3.72726724
-4.81140570,12.39741046,2.14823493,0.00000000,4.89675047,7.69602802,0.17762641,3.76116070
-4.80540270,12.44077619,2.14079034,0.00000000,4.82475334,7.74317220,0.17367979,3.79358645
-4.79939970,12.47801131,2.13156301,0.00000000,4.75608888,7.78442481,0.16989167,3.82458944
-4.79339670,12.50965506,2.12081591,0.00000000,4.69144191,7.82006582,0.16629796,3.85421925
-4.78739370,12.53624284,2.10882699,0.00000000,4.63128580,7.85043420,0.16293187,3.88252915
-4.78139070,12.55831285,2.09588922,0.00000000,4.57588476,7.87593545,0.15982334,3.90957304
-4.77538769,12.57640808,2.08230937,0.00000000,4.52530118,7.89704486,0.15699833,3.93540024
-4.76938469,12.59107346,2.06840563,0.00000000,4.47940720,7.91430585,0.15447809,3.96004855
-4.76338169,12.60284847,2.05450382,0.00000000,4.43790046,7.92832389,0.15227822,3.98353629
-4.75737869,12.61225615,2.04093255,0.00000000,4.40032333,7.93975588,0.15040782,4.00585366
-4.75137569,12.61978937,2.02801723,0.00000000,4.36608540,7.94929599,0.14886869,4.02695445
-4.74537269,12.62589574,2.01607345,0.00000000,4.33448865,7.95765845,0.14765466,4.04674855
-4.73936968,12.63096237,2.00539987,0.00000000,4.30475488,7.96555847,0.14675114,4.06509615
-4.73336668,12.63530174,1.99627101,0.00000000,4.27605478,7.97369191,0.14613489,4.08180405
-4.72736368,12.63913986,1.98893030,0.00000000,4.24753784,7.98271503,0.14577418,4.09662454
-4.72136068,12.64260735,1.98358373,0.00000000,4.21836245,7.99322485,0.14562919,4.10925718
-4.71535768,12.64573425,1.98039434,0.00000000,4.18772519,8.00574117,0.14565290,4.11935355
-4.70935468,12.64844863,1.97947790,0.00000000,4.15488845,8.02069071,0.14579214,4.12652476
-4.70335168,12.65057910,1.98089979,0.00000000,4.11920531,8.03839403,0.14598912,4.13035172
-4.69734867,12.65186087,1.98467340,0.00000000,4.08014089,8.05905539,0.14618309,4.13039752
-4.69134567,12.65194483,1.99075992,0.00000000,4.03728935,8.08275586,0.14631226,4.12622159
-4.68534267,12.65040900,1.99906957,0.00000000,3.99038577,8.10944963,0.14631579,4.11739490
-4.67933967,12.64677161,2.00946413,0.00000000,3.93931268,8.13896350,0.14613586,4.10351564
-4.67333667,12.64050485,2.02176068,0.00000000,3.88410090,8.17099915,0.14571958,4.08422472
-4.66733367,12.63104871,2.03573627,0.00000000,3.82492499,8.20513815,0.14502085,4.05922034
-4.66133067,12.61782408,2.05113337,0.00000000,3.76209350,8.24084906,0.14400193,4.02827109
-4.65532766,12.60024459,2.06766585,0.00000000,3.69603496,8.27749646,0.14263471,3.99122705
-4.64932466,12.57772678,2.08502521,0.00000000,3.62728032,8.31435133,0.14090167,3.94802841
-4.64332166,12.54969841,2.10288697,0.00000000,3.55644313,8.35060265,0.13879639,3.89871126
-4.63731866,12.51560499,2.12091696,0.00000000,3.48419851,8.38536973,0.13632371,3.84341031
-4.63131566,12.47491457,2.13877737,0.00000000,3.41126241,8.41771516,0.13349944,3.78235848
-4.62531266,12.42712144,2.15613258,0.00000000,3.33837215,8.44665839,0.13034975,3.71588328
-4.61930965,12.37174910,2.17265475,0.00000000,3.26626947,8.47118982,0.12691008,3.64440025
-4.61330665,12.30835335,2.18802909,0.00000000,3.19568702,8.49028569,0.12322397,3.56840353
-4.60730365,12.23652615,2.20195911,0.00000000,3.12733876,8.50292386,0.11934140,3.48845403
-4.60130065,12.15590122,2.21417175,0.00000000,3.06191483,8.50810094,0.11531718,3.40516568
-4.59529765,12.06616178,2.22442280,0.00000000,3.00008075,8.50485092,0.11120911,3.31919014
-4.58929465,11.96705139,2.23250237,0.00000000,2.94248058,8.49226561,0.10707614,3.23120067
-4.58329165,11.85838788,2.23824094,0.00000000,2.88974364,8.46951705,0.10297663,3.14187568
-4.57728864,11.74008071,2.24151563,0.00000000,2.84249360,8.43588185,0.09896659,3.05188263
-4.57128564,11.61215136,2.24225686,0.00000000,2.80135899,8.39076718,0.09509824,2.96186292
-4.56528264,11.47475616,2.24045517,0.00000000,2.76698379,8.33373791,0.09141860,2.87241821
-4.55927964,11.32821060,2.23616795,0.00000000,2.74003668,8.26454413,0.08796845,2.78409872
-4.55327664,11.17301369,2.22952564,0.00000000,2.72121775,8.18314786,0.08478146,2.69739397
-4.54727364,11.00987084,2.22073694,0.00000000,2.71126124,8.08974777,0.08188368,2.61272621
-4.54127064,10.83971326,2.21009245,0.00000000,2.71093336,7.98480023,0.07929322,2.53044659
-4.53526763,10.66371208,2.19796619,0.00000000,2.72102425,7.86903518,0.07702028,2.45083439
-4.52926463,10.48328524,2.18481425,0.00000000,2.74233366,7.74346514,0.07506742,2.37409897
-4.52326163,10.30009531,2.17117008,0.00000000,2.77565010,7.60938594,0.07343007,2.30038432
-4.51725863,10.11603713,2.15763610,0.00000000,2.82172379,7.46836789,0.07209730,2.22977597
-4.51125563,9.93321406,2.14487111,0.00000000,2.88123388,7.32223673,0.07105269,2.16230970
-4.50525263,9.75390284,2.13357366,0.00000000,2.95475123,7.17304375,0.07027548,2.09798167
-4.49924962,9.58050721,2.12446147,0.00000000,3.04269792,7.02302572,0.06974174,2.03675943
-4.49324662,9.41550157,2.11824746,0.00000000,3.14530541,6.87455508,0.06942564,1.97859319
-4.48724362,9.26136637,2.11561311,0.00000000,3.26257329,6.73008224,0.06930071,1.92342694
-4.48124062,9.12051776,2.11718012,0.00000000,3.39423084,6.59207168,0.06934112,1.87120877
-4.47523762,8.99523444,2.12348183,0.00000000,3.53970367,6.46293468,0.06952286,1.82190017
-4.46923462,8.88758504,2.13493559,0.00000000,3.69808761,6.34496109,0.06982478,1.77548369
-4.46323162,8.79935951,2.15181766,0.00000000,3.86813204,6.24025355,0.07022946,1.73196891
-4.45722861,8.73200791,2.17424216,0.00000000,4.04823431,6.15066666,0.07072394,1.69139642
-4.45122561,8.68658968,2.20214534,0.00000000,4.23644673,6.07775416,0.07130016,1.65383985
-4.44522261,8.66373601,2.23527637,0.00000000,4.43049691,6.02272614,0.07195510,1.61940574
-4.43921961,8.66362708,2.27319553,0.00000000,4.62782180,5.98641825,0.07269079,1.58823154
-4.43321661,8.68598525,2.31528008,0.00000000,4.82561488,5.96927377,0.07351395,1.56048184
-4.42721361,8.73008430,2.36073811,0.00000000,5.02088560,5.97133903,0.07443535,1.53634283
-4.42121061,8.79477377,2.40862983,0.00000000,5.21052918,5.99227164,0.07546905,1.51601546
-4.41520760,8.87851676,2.45789538,0.00000000,5.39140440,6.03136051,0.07663132,1.49970738
-4.40920460,8.97943887,2.50738818,0.00000000,5.56041654,6.08755584,0.07793945,1.48762394
-4.40320160,9.09538496,2.55591202,0.00000000,5.71460223,6.15950705,0.07941046,1.47995850
-4.39719860,9.22398088,2.60226031,0.00000000,5.85121261,6.24560611,0.08105972,1.47688243
-4.39119560,9.36269646,2.64525545,0.00000000,5.96779148,6.34403392,0.08289960,1.47853486
-4.38519260,9.50890699,2.68378664,0.00000000,6.06224495,6.45280731,0.08493816,1.48501279
-4.37918959,9.65995024,2.71684418,0.00000000,6.13289979,6.56982470,0.08717802,1.49636156
-4.37318659,9.81317735,2.74354884,0.00000000,6.17854799,6.69290883,0.08961537,1.51256633
-4.36718359,9.96599623,2.76317521,0.00000000,6.19847587,6.81984566,0.09223927,1.53354481
-4.36118059,10.11590721,2.77516808,0.00000000,6.19247683,6.94841896,0.09503121,1.55914167
-4.35517759,10.26053147,2.77915163,0.00000000,6.16084760,7.07644094,0.09796503,1.58912507
-4.34917459,10.39763358,2.77493144,0.00000000,6.10436872,7.20177947,0.10100714,1.62318579
-4.34317159,10.52513986,2.76248991,0.00000000,6.02427091,7.32238322,0.10411716,1.66093921
-4.33716858,10.64115482,2.74197589,0.00000000,5.92218916,7.43630587,0.10724889,1.70193054
-4.33116558,10.74397796,2.71368955,0.00000000,5.80010744,7.54173082,0.11035157,1.74564350
-4.32516258,10.83212278,2.67806400,0.00000000,5.66029682,7.63699758,0.11337145,1.79151241
-4.31915958,10.90433975,2.63564482,0.00000000,5.50524989,7.72063062,0.11625363,1.83893769
-4.31315658,10.95964392,2.58706894,0.00000000,5.33761469,7.79137101,0.11894398,1.88730437
-4.30715358,10.99734727,2.53304402,0.00000000,5.16013041,7.84821059,0.12139117,1.93600305
