energy_ev,total_up,N_s_up,N_p_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up
-5.69384692,2.67581316,0.00359883,0.61539228,0.01148684,0.94254796,2.21500771,0.21284825
-5.68784392,2.74988519,0.00373062,0.63133734,0.01189820,0.96954596,2.27309351,0.21988601
-5.68184092,2.81303262,0.00384794,0.64460003,0.01225577,0.99275131,2.32052608,0.22615826
-5.67583792,2.86404091,0.00394951,0.65492600,0.01255620,1.01171503,2.35648894,0.23154646
-5.66983492,2.90192549,0.00403438,0.66211988,0.01279788,1.02606492,2.38036799,0.23595011
-5.66383192,2.92596316,0.00410191,0.66605160,0.01298112,1.03551769,2.39177025,0.23929023
-5.65782891,2.93571622,0.00415187,0.66666060,0.01310834,1.03988869,2.39053641,0.24151204
-5.65182591,2.93104815,0.00418436,0.66395807,0.01318407,1.03909891,2.37674651,0.24258710
-5.64582291,2.91213045,0.00419991,0.65802684,0.01321507,1.03317887,2.35071880,0.24251446
-5.63981991,2.87944050,0.00419945,0.64901934,0.01321027,1.02226943,2.31300169,0.24132115
-5.63381691,2.83375045,0.00418428,0.63715338,0.01318069,1.00661924,2.26435931,0.23906161
-5.62781391,2.77610773,0.00415611,0.62270627,0.01313933,0.98657904,2.20575138,0.23581646
-5.62181091,2.70780797,0.00411699,0.60600734,0.01310097,0.96259306,2.13830794,0.23169036
-5.61580790,2.63036130,0.00406931,0.58742922,0.01308191,0.93518771,2.06330025,0.22680926
-5.60980490,2.54545325,0.00401574,0.56737825,0.01309973,0.90495791,1.98210875,0.22131693
-5.60380190,2.45490159,0.00395920,0.54628433,0.01317289,0.87255172,1.89618924,0.21537118
-5.59779890,2.36061047,0.00390278,0.52459043,0.01332036,0.83865350,1.80703840,0.20913951
-5.59179590,2.26452326,0.00384970,0.50274228,0.01356121,0.80396631,1.71615974,0.20279474
-5.58579290,2.16857531,0.00380324,0.48117830,0.01391409,0.76919393,1.62503077,0.19651038
-5.57978989,2.07464805,0.00376661,0.46032015,0.01439676,0.73502308,1.53507249,0.19045614
-5.57378689,1.98452537,0.00374294,0.44056399,0.01502554,0.70210633,1.44762160,0.18479352
-5.56778389,1.89985335,0.00373513,0.42227271,0.01581473,0.67104609,1.36390616,0.17967170
-5.56178089,1.82210436,0.00374578,0.40576921,0.01677612,0.64238004,1.28502499,0.17522377
-5.55577789,1.75254602,0.00377710,0.39133076,0.01791834,0.61656858,1.21193126,0.17156346
-5.54977489,1.69221599,0.00383083,0.37918471,0.01924644,0.59398428,1.14542013,0.16878238
-5.54377189,1.64190287,0.00390815,0.36950534,0.02076135,0.57490390,1.08612086,0.16694786
-5.53776888,1.60213385,0.00400962,0.36241222,0.02245951,0.55950299,1.03449311,0.16610155
-5.53176588,1.57316943,0.00413512,0.35796980,0.02433257,0.54785337,0.99082748,0.16625869
-5.52576288,1.55500531,0.00428382,0.35618852,0.02636723,0.53992346,0.95525017,0.16740822
-5.51975988,1.54738175,0.00445419,0.35702726,0.02854523,0.53558161,0.92773148,0.16951364
-5.51375688,1.54980017,0.00464398,0.36039725,0.03084350,0.53460243,0.90809801,0.17251477
-5.50775388,1.56154679,0.00485030,0.36616727,0.03323453,0.53667577,0.89604815,0.17633025
-5.50175088,1.58172294,0.00506969,0.37417016,0.03568688,0.54141851,0.89117053,0.18086077
-5.49574787,1.60928105,0.00529822,0.38421042,0.03816598,0.54838853,0.89296493,0.18599301
-5.48974487,1.64306571,0.00553161,0.39607273,0.04063502,0.55710075,0.90086513,0.19160417
-5.48374187,1.68185822,0.00576539,0.40953116,0.04305603,0.56704452,0.91426292,0.19756683
-5.47773887,1.72442348,0.00599507,0.42435878,0.04539115,0.57770202,0.93253274,0.20375411
-5.47173587,1.76955733,0.00621635,0.44033720,0.04760391,0.58856683,0.95505596,0.21004493
-5.46573287,1.81613265,0.00642527,0.45726585,0.04966056,0.59916222,0.98124402,0.21632903
-5.45972986,1.86314244,0.00661839,0.47497047,0.05153137,0.60905822,1.01055961,0.22251165
-5.45372686,1.90973788,0.00679298,0.49331047,0.05319190,0.61788692,1.04253498,0.22851770
-5.44772386,1.95525977,0.00694717,0.51218478,0.05462400,0.62535539,1.07678663,0.23429506
-5.44172086,1.99926190,0.00708002,0.53153589,0.05581670,0.63125546,1.11302572,0.23981699
-5.43571786,2.04152507,0.00719164,0.55135189,0.05676681,0.63547013,1.15106368,0.24508353
-5.42971486,2.08206115,0.00728321,0.57166631,0.05747923,0.63797605,1.19081273,0.25012169
-5.42371186,2.12110665,0.00735694,0.59255572,0.05796686,0.63884216,1.23228113,0.25498456
-5.41770885,2.15910627,0.00741602,0.61413534,0.05825031,0.63822425,1.27556334,0.25974928
-5.41170585,2.19668694,0.00746454,0.63655254,0.05835721,0.63635589,1.32082551,0.26451404
-5.40570285,2.23462363,0.00750727,0.65997896,0.05832119,0.63353595,1.36828684,0.26939422
-5.39969985,2.27379854,0.00754951,0.68460123,0.05818070,0.63011333,1.41819766,0.27451789
-5.39369685,2.31515566,0.00759684,0.71061115,0.05797758,0.62646959,1.47081529,0.28002090
-5.38769385,2.35965301,0.00765492,0.73819556,0.05775548,0.62300026,1.52637881,0.28604186
-5.38169085,2.40821480,0.00772915,0.76752655,0.05755831,0.62009582,1.58508398,0.29271715
-5.37568784,2.46168595,0.00782450,0.79875257,0.05742863,0.61812303,1.64705952,0.30017632
-5.36968484,2.52079112,0.00794522,0.83199076,0.05740618,0.61740775,1.71234601,0.30853808
-5.36368184,2.58610027,0.00809465,0.86732095,0.05752657,0.61821985,1.78087850,0.31790697
-5.35767884,2.65800209,0.00827503,0.90478150,0.05782021,0.62076101,1.85247368,0.32837086
-5.35167584,2.73668658,0.00848737,0.94436723,0.05831150,0.62515600,1.92682235,0.33999938
-5.34567284,2.82213705,0.00873138,0.98602916,0.05901826,0.63144761,2.00348761,0.35284318
-5.33966983,2.91413166,0.00900543,1.02967622,0.05995152,0.63959574,2.08190882,0.36693394
-5.33366683,3.01225373,0.00930658,1.07517825,0.06111559,0.64948021,2.16141125,0.38228505
-5.32766383,3.11590976,0.00963066,1.12237029,0.06250836,0.66090743,2.24122084,0.39889272
-5.32166083,3.22435357,0.00997243,1.17105734,0.06412178,0.67362028,2.32048335,0.41673725
-5.31565783,3.33671470,0.01032573,1.22101928,0.06594262,0.68731064,2.39828703,0.43578440
-5.30965483,3.45202902,0.01068371,1.27201541,0.06795321,0.70163393,2.47368746,0.45598642
-5.30365183,3.56926950,0.01103905,1.32378815,0.07013224,0.71622485,2.54573353,0.47728272
-5.29764882,3.68737510,0.01138422,1.37606554,0.07245563,0.73071336,2.61349313,0.49960000
-5.29164582,3.80527623,0.01171176,1.42856233,0.07489719,0.74474020,2.67607752,0.52285170
-5.28564282,3.92191536,0.01201446,1.48097964,0.07742929,0.75797114,2.73266317,0.54693685
-5.27963982,4.03626195,0.01228564,1.53300321,0.08002331,0.77010913,2.78251017,0.57173836
-5.27363682,4.14732145,0.01251930,1.58430053,0.08264995,0.78090405,2.82497675,0.59712094
-5.26763382,4.25413847,0.01271031,1.63451738,0.08527945,0.79015940,2.85952932,0.62292881
-5.26163082,4.35579496,0.01285450,1.68327412,0.08788162,0.79773587,2.88574808,0.64898350
-5.25562781,4.45140450,0.01294874,1.73016256,0.09042580,0.80355176,2.90332840,0.67508213
-5.24962481,4.54010408,0.01299096,1.77474391,0.09288077,0.80758027,2.91207831,0.70099630
-5.24362181,4.62104532,0.01298015,1.81654852,0.09521465,0.80984418,2.91191280,0.72647207
-5.23761881,4.69338652,0.01291631,1.85507792,0.09739488,0.81040813,2.90284575,0.75123115
-5.23161581,4.75628743,0.01280037,1.88980953,0.09938827,0.80936930,2.88498021,0.77497355
-5.22561281,4.80890802,0.01263409,1.92020438,0.10116115,0.80684700,2.85849799,0.79738176
-5.21960980,4.85041231,0.01241994,1.94571766,0.10267976,0.80297184,2.82364931,0.81812644
-5.21360680,4.87997783,0.01216100,1.96581207,0.10391072,0.79787520,2.78074312,0.83687352
-5.20760380,4.89681083,0.01186077,1.97997344,0.10482175,0.79167963,2.73013860,0.85329255
-5.20160080,4.90016675,0.01152314,1.98772798,0.10538247,0.78449053,2.67223830,0.86706590
-5.19559780,4.88937521,0.01115219,1.98866040,0.10556534,0.77638985,2.60748271,0.87789852
-5.18959480,4.86386795,0.01075218,1.98243190,0.10534667,0.76743183,2.53634647,0.88552777
-5.18359180,4.82320839,0.01032736,1.96879726,0.10470764,0.75764099,2.45933591,0.88973290
-5.17758879,4.76712081,0.00988201,1.94761981,0.10363523,0.74701255,2.37698740,0.89034373
-5.17158579,4.69551737,0.00942029,1.91888359,0.10212304,0.73551495,2.28986630,0.88724812
-5.16558279,4.60852114,0.00894628,1.88270198,0.10017201,0.72309428,2.19856585,0.88039776
-5.15957979,4.50648371,0.00846387,1.83932214,0.09779077,0.70968035,2.10370576,0.86981220
-5.15357679,4.38999587,0.00797683,1.78912495,0.09499588,0.69519393,2.00592986,0.85558072
-5.14757379,4.25989075,0.00748868,1.73262051,0.09181171,0.67955459,1.90590280,0.83786208
-5.14157079,4.11723874,0.00700279,1.67043915,0.08826998,0.66268879,1.80430547,0.81688213
-5.13556778,3.96333443,0.00652230,1.60331845,0.08440917,0.64453769,1.70182921,0.79292929
-5.12956478,3.79967579,0.00605010,1.53208689,0.08027351,0.62506414,1.59916881,0.76634838
-5.12356178,3.62793663,0.00558889,1.45764472,0.07591188,0.60425860,1.49701467,0.73753269
-5.11755878,3.44993329,0.00514108,1.38094305,0.07137652,0.58214361,1.39604429,0.70691499
-5.11155578,3.26758730,0.00470886,1.30296203,0.06672158,0.55877663,1.29691360,0.67495762
-5.10555278,3.08288520,0.00429413,1.22468892,0.06200173,0.53425103,1.20024837,0.64214214
-5.09954977,2.89783754,0.00389849,1.14709712,0.05727074,0.50869544,1.10663636,0.60895894
-5.09354677,2.71443838,0.00352328,1.07112679,0.05258014,0.48227131,1.01662038,0.57589712
-5.08754377,2.53462711,0.00316954,0.99766779,0.04797803,0.45516907,0.93069277,0.54343511
-5.08154077,2.36025366,0.00283799,0.92754544,0.04350806,0.42760292,0.84929147,0.51203212
-5.07553777,2.19304855,0.00252911,0.86150953,0.03920865,0.39980479,0.77279796,0.48212081
-5.06953477,2.03459841,0.00224304,0.80022667,0.03511240,0.37201764,0.70153718,0.45410142
-5.06353177,1.88632779,0.00197971,0.74427619,0.03124573,0.34448855,0.63577939,0.42833718
-5.05752876,1.74948742,0.00173877,0.69414932,0.02762877,0.31746190,0.57574405,0.40515145
-5.05152576,1.62514910,0.00151966,0.65025154,0.02427548,0.29117297,0.52160546,0.38482624
-5.04552276,1.51420696,0.00132164,0.61290776,0.02119391,0.26584239,0.47350002,0.36760228
-5.03951976,1.41738453,0.00114379,0.58236985,0.01838664,0.24167135,0.43153490,0.35368034
-5.03351676,1.33524709,0.00098507,0.55882603,0.01585139,0.21883813,0.39579772,0.34322380
-5.02751376,1.26821831,0.00084436,0.54241163,0.01358160,0.19749574,0.36636701,0.33636217
-5.02151076,1.21660030,0.00072046,0.53322063,0.01156725,0.17777088,0.34332291,0.33319529
-5.01550775,1.18059576,0.00061213,0.53131735,0.00979550,0.15976407,0.32675792,0.33379806
-5.00950475,1.16033132,0.00051814,0.53674782,0.00825146,0.14355096,0.31678713,0.33822535
-5.00350175,1.15588065,0.00043729,0.54955022,0.00691885,0.12918464,0.31355752,0.34651677
-4.99749875,1.16728626,0.00036842,0.56976385,0.00578065,0.11669869,0.31725601,0.35870119
-4.99149575,1.19457888,0.00031042,0.59743631,0.00481966,0.10611090,0.32811568,0.37480050
-4.98549275,1.23779339,0.00026230,0.63262832,0.00401895,0.09742731,0.34641990,0.39483259
-4.97948974,1.29698043,0.00022312,0.67541604,0.00336228,0.09064639,0.37250392,0.41881328
-4.97348674,1.37221290,0.00019208,0.72589058,0.00283437,0.08576317,0.40675364,0.44675701
-4.96748374,1.46358704,0.00016849,0.78415450,0.00242110,0.08277304,0.44960126,0.47867619
-4.96148074,1.57121754,0.00015174,0.85031556,0.00210970,0.08167505,0.50151765,0.51457932
-4.95547774,1.69522693,0.00014136,0.92447752,0.00188872,0.08247461,0.56300137,0.55446762
-4.94947474,1.83572927,0.00013699,1.00672849,0.00174811,0.08518533,0.63456440,0.59833060
-4.94347174,1.99280879,0.00013836,1.09712704,0.00167907,0.08983007,0.71671465,0.64614050
-4.93746873,2.16649415,0.00014530,1.19568672,0.00167400,0.09644094,0.80993575,0.69784594
-4.93146573,2.35672940,0.00015772,1.30235946,0.00172634,0.10505844,0.91466443,0.75336500
-4.92546273,2.56334293,0.00017559,1.41701872,0.00183041,0.11572955,1.03126624,0.81257824
-4.91945973,2.78601563,0.00019896,1.53944309,0.00198120,0.12850491,1.16001037,0.87532177
-4.91345673,3.02425015,0.00022787,1.66930129,0.00217421,0.14343524,1.30104440,0.94138111
-4.90745373,3.27734255,0.00026241,1.80613933,0.00240528,0.16056694,1.45437011,1.01048590
-4.90145073,3.54435821,0.00030265,1.94937079,0.00267039,0.17993718,1.61982143,1.08230613
-4.89544772,3.82411352,0.00034863,2.09827086,0.00296551,0.20156857,1.79704543,1.15645008
-4.88944472,4.11516457,0.00040036,2.25197487,0.00328648,0.22546363,1.98548771,1.23246434
-4.88344172,4.41580422,0.00045774,2.40948183,0.00362889,0.25159933,2.18438282,1.30983598
-4.87743872,4.72406825,0.00052062,2.56966309,0.00398805,0.27992190,2.39275077,1.38799724
-4.87143572,5.03775108,0.00058871,2.73127629,0.00435887,0.31034217,2.60940003,1.46633240
-4.86543272,5.35443099,0.00066163,2.89298438,0.00473594,0.34273172,2.83293740,1.54418704
-4.85942971,5.67150460,0.00073882,3.05337908,0.00511352,0.37691999,3.06178473,1.62087916
-4.85342671,5.98622939,0.00081963,3.21100819,0.00548560,0.41269274,3.29420218,1.69571201
-4.84742371,6.29577316,0.00090322,3.36440559,0.00584600,0.44979182,3.52831738,1.76798807
-4.84142071,6.59726859,0.00098866,3.51212296,0.00618850,0.48791652,3.76215945,1.83702367
-4.83541771,6.88787074,0.00107485,3.65276164,0.00650696,0.52672659,3.99369671,1.90216359
-4.82941471,7.16481534,0.00116061,3.78500349,0.00679549,0.56584680,4.22087659,1.96279516
-4.82341171,7.42547549,0.00124467,3.90763924,0.00704859,0.60487312,4.44166611,2.01836110
-4.81740870,7.66741435,0.00132570,4.01959308,0.00726132,0.64338028,4.65409133,2.06837063
-4.81140570,7.88843176,0.00140234,4.11994244,0.00742945,0.68093062,4.85627414,2.11240838
-4.80540270,8.08660299,0.00147325,4.20793213,0.00754959,0.71708378,5.04646500,2.15014070
-4.79939970,8.26030821,0.00153715,4.28298219,0.00761928,0.75140709,5.22307026,2.18131912
-4.79339670,8.40825170,0.00159283,4.34468942,0.00763710,0.78348625,5.38467349,2.20578111
-4.78739370,8.52947074,0.00163923,4.39282272,0.00760268,0.81293584,5.53004994,2.22344786
-4.78139070,8.62333423,0.00167544,4.42731274,0.00751677,0.83940940,5.65817442,2.23431978
-4.77538769,8.68953208,0.00170074,4.44823677,0.00738117,0.86260870,5.76822268,2.23846970
-4.76938469,8.72805672,0.00171464,4.45580005,0.00719868,0.88229183,5.85956723,2.23603464
-4.76338169,8.73917847,0.00171690,4.45031469,0.00697304,0.89827990,5.93176848,2.22720642
-4.75737869,8.72341697,0.00170749,4.43217789,0.00670881,0.91046220,5.98456282,2.21222206
-4.75137569,8.68151073,0.00168666,4.40185063,0.00641121,0.91879957,6.01784883,2.19135422
-4.74537269,8.61438705,0.00165490,4.35983839,0.00608600,0.92332612,6.03167347,2.16490261
-4.73936968,8.52313435,0.00161291,4.30667494,0.00573935,0.92414919,6.02621944,2.13318660
-4.73336668,8.40897840,0.00156163,4.24291016,0.00537764,0.92144771,6.00179511,2.09653946
-4.72736368,8.27326378,0.00150216,4.16910238,0.00500738,0.91546910,5.95882796,2.05530449
-4.72136068,8.11744120,0.00143576,4.08581544,0.00463503,0.90652498,5.89786202,2.00983298
-4.71535768,7.94306059,0.00136383,3.99362035,0.00426695,0.89498578,5.81955946,1.96048401
-4.70935468,7.75176977,0.00128782,3.89310086,0.00390933,0.88127453,5.72470606,1.90762572
-4.70335168,7.54531729,0.00120928,3.78486227,0.00356812,0.86586009,5.61421960,1.85163775
-4.69734867,7.32555828,0.00112976,3.66954223,0.00324906,0.84924993,5.48916022,1.79291429
-4.69134567,7.09446126,0.00105081,3.54782233,0.00295768,0.83198258,5.35074115,1.73186734
-4.68534267,6.85411411,0.00097397,3.42043921,0.00269942,0.81462001,5.20033808,1.66892952
-4.67933967,6.60672709,0.00090075,3.28819378,0.00247964,0.79773978,5.03949563,1.60455586
-4.67333667,6.35463094,0.00083259,3.15195745,0.00230382,0.78192716,4.86992902,1.53922443
-4.66733367,6.10026874,0.00077091,3.01267441,0.00217764,0.76776712,4.69351954,1.47343500
-4.66133067,5.84617991,0.00071706,2.87135925,0.00210715,0.75583621,4.51230263,1.40770596
-4.65532766,5.59497607,0.00067236,2.72908946,0.00209887,0.74669424,4.32844780,1.34256910
-4.64932466,5.34930815,0.00063808,2.58699288,0.00216000,0.74087572,4.14422996,1.27856248
-4.64332166,5.11182555,0.00061548,2.44623029,0.00229846,0.73888113,3.96199248,1.21622148
-4.63731866,4.88512797,0.00060581,2.30797376,0.00252299,0.74116792,3.78410272,1.15606848
-4.63131566,4.67171157,0.00061028,2.17338168,0.00284319,0.74814133,3.61290109,1.09860144
-4.62531266,4.47391128,0.00063013,2.04357142,0.00326948,0.76014513,3.45064541,1.04428209
-4.61930965,4.29384135,0.00066656,1.91959109,0.00381303,0.77745240,3.29945267,0.99352397
-4.61330665,4.13333673,0.00072078,1.80239140,0.00448555,0.80025651,3.16124019,0.94668121
-4.60730365,3.99389753,0.00079395,1.69279926,0.00529908,0.82866261,3.03766890,0.90403831
-4.60130065,3.87663918,0.00088715,1.59149411,0.00626563,0.86267978,2.93009097,0.86580158
-4.59529765,3.78225036,0.00100139,1.49898822,0.00739677,0.90221421,2.83950418,0.83209250
-4.58929465,3.71096086,0.00113752,1.41561193,0.00870312,0.94706374,2.76651515,0.80294348
-4.58329165,3.66252098,0.00129618,1.34150442,0.01019382,0.99691401,2.71131326,0.77829611
-4.57728864,3.63619354,0.00147778,1.27661056,0.01187583,1.05133662,2.67365664,0.75800204
-4.57128564,3.63075957,0.00168237,1.22068397,0.01375338,1.10978951,2.65287110,0.74182652
-4.56528264,3.64453763,0.00190966,1.17329629,0.01582722,1.17161993,2.64786261,0.72945445
-4.55927964,3.67541685,0.00215890,1.13385222,0.01809406,1.23607019,2.65714301,0.72049880
-4.55327664,3.72090271,0.00242882,1.10160981,0.02054596,1.30228618,2.67886852,0.71451103
-4.54727364,3.77817474,0.00271764,1.07570525,0.02316986,1.36932906,2.71088976,0.71099323
-4.54127064,3.84415423,0.00302300,1.05518116,0.02594727,1.43618978,2.75081181,0.70941161
-4.53526763,3.91558033,0.00334195,1.03901733,0.02885405,1.50180644,2.79606229,0.70921077
-4.52926463,3.98909216,0.00367097,1.02616277,0.03186046,1.56508434,2.84396510,0.70982846
-4.52326163,4.06131461,0.00400600,1.01556800,0.03493140,1.62491818,2.89181737,0.71071032
-4.51725863,4.12894519,0.00434248,1.00621623,0.03802684,1.68021606,2.93696703,0.71132411
-4.51125563,4.18883934,0.00467547,0.99715259,0.04110259,1.72992467,2.97688819,0.71117312
-4.50525263,4.23809169,0.00499970,0.98751030,0.04411119,1.77305498,3.00925189,0.70980833
-4.49924962,4.27411073,0.00530975,0.97653311,0.04700301,1.80870768,3.03198988,0.70683901
-4.49324662,4.29468460,0.00560015,0.96359321,0.04972765,1.83609752,3.04334923,0.70194158
-4.48724362,4.29803628,0.00586555,0.94820433,0.05223528,1.85457576,3.04193628,0.69486636
-4.48124062,4.28286624,0.00610086,0.93002977,0.05447816,1.86364990,3.02674849,0.68544230
-4.47523762,4.24838168,0.00630147,0.90888533,0.05641217,1.86299991,2.99719352,0.67357944
-4.46923462,4.19431142,0.00646330,0.88473725,0.05799824,1.85249025,2.95309528,0.65926922
-4.46323162,4.12090638,0.00658303,0.85769568,0.05920366,1.83217725,2.89468719,0.64258270
-4.45722861,4.02892575,0.00665817,0.82800410,0.06000326,1.80231130,2.82259329,0.62366674
-4.45122561,3.91960968,0.00668716,0.79602526,0.06038023,1.76333383,2.73779847,0.60273846
-4.44522261,3.79463958,0.00666941,0.76222445,0.06032683,1.71586888,2.64160919,0.58007804
-4.43921961,3.65608768,0.00660535,0.72715090,0.05984460,1.66070969,2.53560653,0.55602035
-4.43321661,3.50635756,0.00649640,0.69141785,0.05894439,1.59880053,2.42159360,0.53094539
-4.42721361,3.34811781,0.00634493,0.65568228,0.05764598,1.53121452,2.30153916,0.50526817
-4.42121061,3.18423108,0.00615418,0.62062477,0.05597739,1.45912802,2.17751979,0.47942804
-4.41520760,3.01768061,0.00592817,0.58693023,0.05397397,1.38379265,2.05166224,0.45387797
-4.40920460,2.85149660,0.00567151,0.55526979,0.05167724,1.30650574,1.92608801,0.42907390
-4.40320160,2.68868446,0.00538933,0.52628445,0.04913346,1.22858028,1.80286160,0.40546451
-4.39719860,2.53215664,0.00508705,0.50057052,0.04639227,1.15131528,1.68394364,0.38348152
-4.39119560,2.38466998,0.00477025,0.47866717,0.04350510,1.07596746,1.57115002,0.36353084
-4.38519260,2.24876949,0.00444451,0.46104611,0.04052372,1.00372513,1.46611753,0.34598452
-4.37918959,2.12673998,0.00411523,0.44810333,0.03749883,0.93568489,1.37027651,0.33117383
-4.37318659,2.02056588,0.00378751,0.44015289,0.03447874,0.87283167,1.28483042,0.31938330
-4.36718359,1.93189989,0.00346606,0.43742271,0.03150831,0.81602256,1.21074234,0.31084605
-4.36118059,1.86204045,0.00315504,0.44005205,0.02862800,0.76597461,1.14872794,0.30574012
-4.35517759,1.81191803,0.00285804,0.44809087,0.02587321,0.72325661,1.09925444,0.30418613
-4.34917459,1.78208983,0.00257802,0.46150058,0.02327380,0.68828484,1.06254501,0.30624598
-4.34317159,1.77274253,0.00231730,0.48015643,0.02085387,0.66132260,1.03858784,0.31192277
-4.33716858,1.78370247,0.00207755,0.50385123,0.01863173,0.64248316,1.02714933,0.32116178
-4.33116558,1.81445265,0.00185982,0.53230044,0.01662004,0.63173576,1.02779062,0.33385255
-4.32516258,1.86415568,0.00166460,0.56514847,0.01482613,0.62891431,1.03988696,0.34983196
-4.31915958,1.93168213,0.00149186,0.60197624,0.01325240,0.63372831,1.06264916,0.36888825
-4.31315658,2.01564324,0.00134111,0.64230983,0.01189687,0.64577548,1.09514669,0.39076590
-4.30715358,2.11442730,0.00121151,0.68563005,0.01075372,0.66455571,1.13633198,0.41517126
