energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-6.00000000,0.68721046,-0.85690690,0.00160466,-0.00284748,0.03054643,-0.03823225,0.56865651,-0.63038659,0.06979936,-0.09727231,0.20930717,-0.27072849,0.18091018,-0.17476974,0.39249837,-0.51133319,0.00000000,-0.00000000
-5.99399700,0.72519645,-0.83818584,0.00158100,-0.00266769,0.03174209,-0.03722000,0.59323190,-0.61608911,0.07277618,-0.09307171,0.21992196,-0.26140500,0.19423594,-0.17692504,0.41420859,-0.49978536,0.00000000,-0.00000000
-5.98799400,0.76803556,-0.82319213,0.00158723,-0.00250919,0.03299776,-0.03641609,0.62034215,-0.60378439,0.07641782,-0.08925912,0.23206079,-0.25331484,0.20888952,-0.17993389,0.43887873,-0.49022138,0.00000000,-0.00000000
-5.98199100,0.81529407,-0.81224040,0.00162421,-0.00237037,0.03428267,-0.03582636,0.64959228,-0.59378526,0.08069399,-0.08586047,0.24558709,-0.24657469,0.22479252,-0.18386354,0.46627282,-0.48285120,0.00000000,-0.00000000
-5.97598799,0.86651658,-0.80559281,0.00169273,-0.00225048,0.03556640,-0.03545393,0.68058506,-0.58637423,0.08557441,-0.08289834,0.26035857,-0.24128423,0.24185887,-0.18877026,0.49613991,-0.47785650,0.00000000,-0.00000000
-5.96998499,0.92124046,-0.80345128,0.00179348,-0.00214961,0.03681978,-0.03529879,0.71293452,-0.58179566,0.09103012,-0.08039139,0.27623118,-0.23752455,0.25999832,-0.19469650,0.52822197,-0.47538584,0.00000000,-0.00000000
-5.96398199,0.97900990,-0.80595055,0.00192712,-0.00206855,0.03801570,-0.03535744,0.74627825,-0.58024816,0.09703463,-0.07835390,0.29306288,-0.23535649,0.27911969,-0.20166846,0.56226163,-0.47555025,0.00000000,-0.00000000
-5.95797899,1.03938873,-0.81315227,0.00209425,-0.00200868,0.03912994,-0.03562263,0.78028807,-0.58187757,0.10356488,-0.07679529,0.31071698,-0.23481920,0.29913393,-0.20969435,0.59800931,-0.47841939,0.00000000,-0.00000000
-5.95197599,1.10197127,-0.82504108,0.00229541,-0.00197190,0.04014174,-0.03608312,0.81467832,-0.58677105,0.11060179,-0.07571979,0.32906485,-0.23592892,0.31995653,-0.21876320,0.63522920,-0.48401870,0.00000000,-0.00000000
-5.94597299,1.16639053,-0.84152286,0.00253106,-0.00196050,0.04103437,-0.03672369,0.84921142,-0.59495278,0.11813054,-0.07512621,0.34798798,-0.23867823,0.34150924,-0.22884473,0.67370392,-0.49232784,0.00000000,-0.00000000
-5.93996998,1.23232311,-0.86242569,0.00280155,-0.00197702,0.04179542,-0.03752514,0.88370026,-0.60638150,0.12614029,-0.07500790,0.36737899,-0.24303577,0.36372078,-0.23989003,0.71323725,-0.50328063,0.00000000,-0.00000000
-5.93396698,1.29949030,-0.88750375,0.00310704,-0.00202416,0.04241696,-0.03846462,0.91800713,-0.62095052,0.13462347,-0.07535298,0.38714176,-0.24894671,0.38652650,-0.25183328,0.75365492,-0.51676670,0.00000000,-0.00000000
-5.92796398,1.36765525,-0.91644428,0.00344748,-0.00210466,0.04289549,-0.03951602,0.95203942,-0.63848998,0.14357461,-0.07614470,0.40719039,-0.25633391,0.40986692,-0.26459440,0.79480309,-0.53263486,0.00000000,-0.00000000
-5.92196098,1.43661591,-0.94887728,0.00382252,-0.00222115,0.04323170,-0.04065053,0.98574203,-0.65877173,0.15298861,-0.07736210,0.42744717,-0.26509984,0.43368510,-0.27808243,0.83654463,-0.55069817,0.00000000,-0.00000000
-5.91595798,1.50619425,-0.98438794,0.00423138,-0.00237607,0.04343007,-0.04183739,1.01908692,-0.68151657,0.16285867,-0.07898088,0.44783959,-0.27512928,0.45792295,-0.29219967,0.87875327,-0.57074056,0.00000000,-0.00000000
-5.90995498,1.57622206,-1.02253088,0.00467285,-0.00257151,0.04349829,-0.04304472,1.05206050,-0.70640353,0.17317380,-0.08097436,0.46829654,-0.28629263,0.48251672,-0.30684615,0.92130585,-0.59252466,0.00000000,-0.00000000
-5.90395198,1.64652418,-1.06284590,0.00514513,-0.00280912,0.04344657,-0.04424049,1.08464940,-0.73308088,0.18391618,-0.08331462,0.48874387,-0.29844983,0.50739187,-0.32192425,0.96407325,-0.61580049,0.00000000,-0.00000000
-5.89794897,1.71690022,-1.10487403,0.00564579,-0.00308998,0.04328689,-0.04539344,1.11682564,-0.76117825,0.19505837,-0.08597372,0.50909976,-0.31145454,0.53245767,-0.33734316,1.00691034,-0.64031456,0.00000000,-0.00000000
-5.89194597,1.78710580,-1.14817330,0.00617167,-0.00341450,0.04303215,-0.04647408,1.14853205,-0.79031925,0.20656057,-0.08892482,0.52927004,-0.32515860,0.55760198,-0.35302288,1.04964583,-0.66581879,0.00000000,-0.00000000
-5.88594297,1.85683486,-1.19233311,0.00671888,-0.00378228,0.04269543,-0.04745561,1.17966898,-0.82013391,0.21836826,-0.09214326,0.54914389,-0.33941630,0.58268653,-0.36889743,1.09207270,-0.69207884,0.00000000,-0.00000000
-5.87993997,1.92570434,-1.23698637,0.00728273,-0.00419207,0.04228917,-0.04831472,1.21008315,-0.85027021,0.23041007,-0.09560746,0.56859031,-0.35408841,0.60754327,-0.38491707,1.13393991,-0.71888127,0.00000000,-0.00000000
-5.87393697,1.99324247,-1.28181873,0.00785778,-0.00464167,0.04182454,-0.04903225,1.23955969,-0.88040416,0.24259648,-0.09929955,0.58745571,-0.36904559,0.63197213,-0.40104927,1.17494628,-0.74603911,0.00000000,-0.00000000
-5.86793397,2.05888208,-1.32657429,0.00843784,-0.00512790,0.04131091,-0.04959370,1.26781777,-0.91024770,0.25481910,-0.10320579,0.60556283,-0.38417114,0.65574056,-0.41727841,1.21473719,-0.77339548,0.00000000,-0.00000000
-5.86193097,2.12195970,-1.37105732,0.00901610,-0.00564653,0.04075542,-0.04998952,1.29451070,-0.93955416,0.26695094,-0.10731661,0.62271130,-0.39936279,0.67858508,-0.43360397,1.25290454,-0.80082501,0.00000000,-0.00000000
-5.85592796,2.18172131,-1.41513009,0.00958520,-0.00619233,0.04016279,-0.05021513,1.31923040,-0.96812083,0.27884764,-0.11162625,0.63867995,-0.41453346,0.70021508,-0.45003756,1.28899051,-0.82823313,0.00000000,-0.00000000
-5.84992496,2.23733488,-1.45870673,0.01013747,-0.00675913,0.03953527,-0.05027080,1.34151649,-0.99578875,0.29034968,-0.11613223,0.65323096,-0.42961104,0.72031887,-0.46659863,1.32249519,-0.85555296,0.00000000,-0.00000000
-5.84392196,2.28790958,-1.50174372,0.01066504,-0.00733983,0.03887277,-0.05016130,1.36086962,-1.02243950,0.30128562,-0.12083435,0.66611570,-0.44453705,0.73857174,-0.48330938,1.35288802,-0.88274038,0.00000000,-0.00000000
-5.83791896,2.33252125,-1.54422759,0.01116013,-0.00792659,0.03817311,-0.04989532,1.37676844,-1.04798966,0.31147621,-0.12573352,0.67708209,-0.45926443,0.75464598,-0.50018892,1.37962269,-0.90976739,0.00000000,-0.00000000
-5.83191596,2.37024294,-1.58616063,0.01161528,-0.00851098,0.03743247,-0.04948477,1.38868962,-1.07238298,0.32073935,-0.13083040,0.68588326,-0.47375451,0.76822227,-0.51724731,1.40215497,-0.93661430,0.00000000,-0.00000000
-5.82591296,2.40017929,-1.62754570,0.01202358,-0.00908416,0.03664588,-0.04894403,1.39612963,-1.09558114,0.32889553,-0.13612389,0.69228701,-0.48797349,0.77900200,-0.53447967,1.41996268,-0.96326128,0.00000000,-0.00000000
-5.81990995,2.42150302,-1.66837111,0.01237901,-0.00963712,0.03580783,-0.04828905,1.39862747,-1.11755359,0.33577376,-0.14160971,0.69608561,-0.50188850,0.78671993,-0.55186085,1.43256679,-0.98967992,0.00000000,-0.00000000
-5.81390695,2.43349174,-1.70859673,0.01267658,-0.01016096,0.03491282,-0.04753650,1.39578689,-1.13826742,0.34121751,-0.14727893,0.69710559,-0.51546380,0.79115649,-0.56934117,1.43955264,-1.01582537,0.00000000,-0.00000000
-5.80790395,2.43556299,-1.74814220,0.01291265,-0.01064714,0.03395602,-0.04670293,1.38729710,-1.15767772,0.34509053,-0.15311682,0.69521673,-0.52865708,0.79214896,-0.58684329,1.44059009,-1.04162958,0.00000000,-0.00000000
-5.80190095,2.42730564,-1.78687821,0.01308505,-0.01108778,0.03293377,-0.04580407,1.37295075,-1.17571942,0.34728216,-0.15910186,0.69033995,-0.54141648,0.78960114,-0.60426080,1.43545149,-1.06699630,0.00000000,-0.00000000
-5.79589795,2.40850583,-1.82462140,0.01319323,-0.01147594,0.03184409,-0.04485414,1.35265814,-1.19230102,0.34771194,-0.16520513,0.68245356,-0.55367824,0.78349054,-0.62145842,1.42402647,-1.09179807,0.00000000,-0.00000000
-5.78989495,2.37916587,-1.86113336,0.01323834,-0.01180588,0.03068700,-0.04386547,1.32645708,-1.20730080,0.34633329,-0.17139009,0.67159742,-0.56536550,0.77387305,-0.63827413,1.40633255,-1.11587549,0.00000000,-0.00000000
-5.78389195,2.33951504,-1.89612370,0.01322321,-0.01207328,0.02946475,-0.04284811,1.29451758,-1.22056579,0.34313597,-0.17761272,0.65787490,-0.57638806,0.76088436,-0.65452293,1.38252105,-1.13903898,0.00000000,-0.00000000
-5.77788894,2.29001128,-1.92925717,0.01315230,-0.01227543,0.02818201,-0.04180974,1.25714143,-1.23191355,0.33814731,-0.18382210,0.64145229,-0.58664343,0.74473821,-0.67000231,1.35287770,-1.16107271,0.00000000,-0.00000000
-5.77188594,2.23133379,-1.96016430,0.01303158,-0.01241139,0.02684572,-0.04075568,1.21475642,-1.24113685,0.33143204,-0.18996133,0.62255578,-0.59601896,0.72572145,-0.68449901,1.31781800,-1.18174080,0.00000000,-0.00000000
-5.76588294,2.16436654,-1.98845487,0.01286829,-0.01248203,0.02546503,-0.03968910,1.16790571,-1.24801079,0.32309077,-0.19596883,0.60146603,-0.60439499,0.70418594,-0.69779670,1.27787718,-1.20079508,0.00000000,-0.00000000
-5.75987994,2.09017349,-2.01373330,0.01267069,-0.01249003,0.02405102,-0.03861125,1.11723273,-1.25230212,0.31325716,-0.20177979,0.57851064,-0.61164890,0.68053774,-0.70968432,1.23369551,-1.21798414,0.00000000,-0.00000000
-5.75387694,2.00996663,-2.03561503,0.01244776,-0.01243985,0.02261628,-0.03752192,1.06346259,-1.25378006,0.30209394,-0.20732791,0.55405475,-0.61765978,0.65522414,-0.71996439,1.18599932,-1.23306299,0.00000000,-0.00000000
-5.74787394,1.92506832,-2.05374270,0.01220883,-0.01233755,0.02117458,-0.03641987,1.00738071,-1.25222803,0.28978790,-0.21254710,0.52849034,-0.62231336,0.62871892,-0.72846099,1.13557886,-1.24580278,0.00000000,-0.00000000
-5.74187094,1.83686971,-2.06780121,0.01196324,-0.01219059,0.01974031,-0.03530330,0.94980990,-1.24745546,0.27654419,-0.21737323,0.50222457,-0.62550701,0.60150672,-0.73502690,1.08326379,-1.25599984,0.00000000,-0.00000000
-5.73586793,1.74678720,-2.07753057,0.01171991,-0.01200758,0.01832807,-0.03417032,0.89158677,-1.23930919,0.26258002,-0.22174574,0.47566790,-0.62715450,0.57406714,-0.73954941,1.02989765,-1.26348363,0.00000000,-0.00000000
-5.72986493,1.65621884,-2.08273592,0.01148706,-0.01179792,0.01695215,-0.03301938,0.83353862,-1.22768346,0.24811821,-0.22560905,0.44922223,-0.62719006,0.54685933,-0.74195463,0.97631234,-1.26812303,0.00000000,-0.00000000
-5.72386193,1.56650272,-2.08329395,0.01127181,-0.01157148,0.01562614,-0.03184964,0.77646174,-1.21252822,0.23338081,-0.22891375,0.42326983,-0.62557174,0.52030767,-0.74220987,0.92330370,-1.26983057,0.00000000,-0.00000000
-5.71785893,1.47887895,-2.07915564,0.01107994,-0.01133821,0.01436248,-0.03066122,0.72110184,-1.19385509,0.21858295,-0.23161742,0.39816335,-0.62228365,0.49478927,-0.74032420,0.87160934,-1.26856455,0.00000000,-0.00000000
-5.71185593,1.39445692,-2.07034505,0.01091565,-0.01110774,0.01317218,-0.02945541,0.66813741,-1.17174076,0.20392732,-0.23368527,0.37421732,-0.61733715,0.47062372,-0.73634693,0.82188943,-1.26432883,0.00000000,-0.00000000
-5.70585293,1.31418889,-2.05695468,0.01078143,-0.01088900,0.01206458,-0.02823475,0.61816626,-1.14632767,0.18959934,-0.23509031,0.35170135,-0.61077074,0.44806545,-0.73036441,0.77471133,-1.25717047,0.00000000,-0.00000000
-5.69984992,1.23885075,-2.03913757,0.01067793,-0.01068989,0.01104716,-0.02700303,0.57169567,-1.11782196,0.17576329,-0.23581342,0.33083541,-0.60264895,0.42729897,-0.72249507,0.73053826,-1.24717555,0.00000000,-0.00000000
-5.69384692,1.16903042,-2.01709710,0.01060406,-0.01051697,0.01012544,-0.02576516,0.52913604,-1.08648900,0.16255935,-0.23584304,0.31178692,-0.59306002,0.40843707,-0.71288334,0.68972257,-1.23446345,0.00000000,-0.00000000
-5.68784392,1.10512388,-1.99107520,0.01055695,-0.01037521,0.00930301,-0.02452705,0.49079797,-1.05264666,0.15010175,-0.23517482,0.29466993,-0.58211291,0.39152189,-0.70169262,0.65250326,-1.21918006,0.00000000,-0.00000000
-5.68184092,1.04733850,-1.96133992,0.01053224,-0.01026777,0.00858152,-0.02329538,0.45689255,-1.01665695,0.13847789,-0.23381104,0.27954608,-0.56993350,0.37652877,-0.68909779,0.61900788,-1.20149061,0.00000000,-0.00000000
-5.67583792,0.99570291,-1.92817329,0.01052421,-0.01019597,0.00796084,-0.02207734,0.42753427,-0.97891630,0.12774849,-0.23176009,0.26642720,-0.55666053,0.36337232,-0.67527779,0.58925816,-1.18157248,0.00000000,-0.00000000
-5.66983492,0.95008261,-1.89186035,0.01052608,-0.01015919,0.00743916,-0.02088037,0.40274625,-0.93984530,0.11794857,-0.22903596,0.25527926,-0.54244136,0.35191465,-0.66040867,0.56317895,-1.15960859,0.00000000,-0.00000000
-5.66383192,0.91020013,-1.85268008,0.01053039,-0.01015496,0.00701321,-0.01971193,0.38246719,-0.89987819,0.10908917,-0.22565775,0.24602740,-0.52742789,0.34197497,-0.64465738,0.54060975,-1.13578180,0.00000000,-0.00000000
-5.65782891,0.87565837,-1.81089867,0.01052926,-0.01017909,0.00667840,-0.01857924,0.36655941,-0.85945271,0.10115977,-0.22164934,0.23856167,-0.51177283,0.33334016,-0.62817685,0.52131811,-1.11027064,0.00000000,-0.00000000
-5.65182591,0.84596595,-1.76676566,0.01051480,-0.01022586,0.00642906,-0.01748908,0.35481775,-0.81900071,0.09413101,-0.21703914,0.23274322,-0.49562650,0.32577586,-0.61110242,0.50501422,-1.08324660,0.00000000,-0.00000000
-5.64582291,0.82056324,-1.72051283,0.01047944,-0.01028830,0.00625866,-0.01644764,0.34697863,-0.77893981,0.08795779,-0.21186000,0.22841060,-0.47913428,0.31903741,-0.59354975,0.49136582,-1.05487297,0.00000000,-0.00000000
-5.63981991,0.79884793,-1.67235580,0.01041627,-0.01035848,0.00615995,-0.01546038,0.34272908,-0.73966628,0.08258249,-0.20614917,0.22538586,-0.46243475,0.31288025,-0.57561431,0.48001287,-1.02530526,0.00000000,-0.00000000
-5.63381691,0.78019902,-1.62249786,0.01031928,-0.01042789,0.00612517,-0.01453198,0.34171551,-0.70154927,0.07793810,-0.19994836,0.22348043,-0.44565854,0.30706937,-0.55737239,0.47058140,-0.99469285,0.00000000,-0.00000000
-5.62781391,0.76399856,-1.57113553,0.01018366,-0.01048776,0.00614624,-0.01366630,0.34355198,-0.66492643,0.07395131,-0.19330372,0.22250033,-0.42892778,0.30138746,-0.53888321,0.46269605,-0.96318170,0.00000000,-0.00000000
-5.62181091,0.74965041,-1.51846514,0.01000592,-0.01052949,0.00621487,-0.01286635,0.34782798,-0.63010057,0.07054531,-0.18626590,0.22225086,-0.41235607,0.29564152,-0.52019222,0.45599091,-0.93091758,0.00000000,-0.00000000
-5.61580790,0.73659572,-1.46468962,0.00978401,-0.01054494,0.00632274,-0.01213436,0.35411572,-0.59733747,0.06764231,-0.17888987,0.22254062,-0.39604874,0.28966784,-0.50133496,0.45011865,-0.89804941,0.00000000,-0.00000000
-5.60980490,0.72432495,-1.41002477,0.00951741,-0.01052679,0.00646162,-0.01147179,0.36197707,-0.56686442,0.06516578,-0.17123466,0.22318482,-0.38010331,0.28333522,-0.48234133,0.44475765,-0.86473239,0.00000000,-0.00000000
-5.60380190,0.71238656,-1.35470425,0.00920705,-0.01046879,0.00662350,-0.01087938,0.37097014,-0.53886925,0.06304220,-0.16336290,0.22400803,-0.36460998,0.27654656,-0.46323981,0.43961733,-0.83113024,0.00000000,-0.00000000
-5.59779890,0.70039250,-1.29898273,0.00885525,-0.01036603,0.00680073,-0.01035722,0.38065577,-0.51349973,0.06120264,-0.15534015,0.22484638,-0.34965186,0.26923892,-0.44406131,0.43444179,-0.79741651,0.00000000,-0.00000000
-5.59179590,0.68802104,-1.24313677,0.00846561,-0.01021507,0.00698616,-0.00990476,0.39060399,-0.49086306,0.05958391,-0.14723395,0.22554932,-0.33530498,0.26138222,-0.42484244,0.42901195,-0.76377451,0.00000000,-0.00000000
-5.58579290,0.67501726,-1.18746318,0.00804279,-0.01001403,0.00717331,-0.00952084,0.40040046,-0.47102532,0.05812940,-0.13911274,0.22598105,-0.32163792,0.25297684,-0.40562787,0.42314643,-0.73039575,0.00000000,-0.00000000
-5.57978989,0.66119180,-1.13227486,0.00759233,-0.00976265,0.00735649,-0.00920374,0.40965313,-0.45401094,0.05678981,-0.13104456,0.22602167,-0.30871097,0.24405048,-0.38647171,0.41670160,-0.69747707,0.00000000,-0.00000000
-5.57378689,0.64641842,-1.07789437,0.00712037,-0.00946223,0.00753104,-0.00895114,0.41799882,-0.43980205,0.05552354,-0.12309567,0.22556826,-0.29657505,0.23465433,-0.36743782,0.40957087,-0.66521638,0.00000000,-0.00000000
-5.56778389,0.63063080,-1.02464552,0.00663346,-0.00911553,0.00769347,-0.00876013,0.42510989,-0.42833795,0.05429706,-0.11532907,0.22453576,-0.28527017,0.22485913,-0.34859905,0.40168367,-0.63380738,0.00000000,-0.00000000
-5.56178089,0.61381901,-0.97284369,0.00613829,-0.00872662,0.00784173,-0.00862721,0.43070070,-0.41951479,0.05308507,-0.10780308,0.22285782,-0.27482385,0.21475108,-0.33003559,0.39300417,-0.60343363,0.00000000,-0.00000000
-5.55577789,0.59602603,-0.92278546,0.00564145,-0.00830067,0.00797537,-0.00854829,0.43453366,-0.41318576,0.05187067,-0.10056998,0.22048761,-0.26524945,0.20442804,-0.31183257,0.38352998,-0.57426230,0.00000000,-0.00000000
-5.54977489,0.57734449,-0.87473828,0.00514924,-0.00784376,0.00809582,-0.00851868,0.43642472,-0.40916196,0.05064547,-0.09367485,0.21739846,-0.25654470,0.19399603,-0.29407701,0.37329094,-0.54643818,0.00000000,-0.00000000
-5.54377189,0.55791379,-0.82893113,0.00466748,-0.00736258,0.00820663,-0.00853313,0.43624794,-0.40721417,0.04940964,-0.08715464,0.21358444,-0.24869062,0.18356624,-0.27685469,0.36234791,-0.52007828,0.00000000,-0.00000000
-5.53776888,0.53791756,-0.78554657,0.00420140,-0.00686419,0.00831366,-0.00858590,0.43393892,-0.40707587,0.04817201,-0.08103752,0.20906061,-0.24165086,0.17325258,-0.26024679,0.35079168,-0.49526757,0.00000000,-0.00000000
-5.53176588,0.51758137,-0.74471507,0.00375549,-0.00635580,0.00842531,-0.00867084,0.42949691,-0.40844754,0.04695003,-0.07534257,0.20386313,-0.23537183,0.16316971,-0.24432692,0.33874180,-0.47205612,0.00000000,-0.00000000
-5.52576288,0.49717064,-0.70651194,0.00333344,-0.00584446,0.00855275,-0.00878150,0.42298522,-0.41100238,0.04576984,-0.07007986,0.19804885,-0.22978357,0.15343171,-0.22915862,0.32634534,-0.45045793,0.00000000,-0.00000000
-5.51975988,0.47698835,-0.67095718,0.00293813,-0.00533692,0.00871003,-0.00891130,0.41453006,-0.41439345,0.04466614,-0.06525083,0.19169459,-0.22480139,0.14415105,-0.21479343,0.31377526,-0.43045174,0.00000000,-0.00000000
-5.51375688,0.45737251,-0.63801834,0.00257162,-0.00483940,0.00891426,-0.00905378,0.40431750,-0.41826208,0.04368206,-0.06084903,0.18489587,-0.22032849,0.13543797,-0.20126985,0.30122852,-0.41198359,0.00000000,-0.00000000
-5.50775388,0.43869291,-0.60761631,0.00223519,-0.00435745,0.00918560,-0.00920274,0.39258863,-0.42224745,0.04286892,-0.05686121,0.17776516,-0.21625915,0.12740009,-0.18861314,0.28892356,-0.39497133,0.00000000,-0.00000000
-5.50175088,0.42134712,-0.57963374,0.00192938,-0.00389585,0.00954734,-0.00935258,0.37963316,-0.42599692,0.04228582,-0.05326860,0.17042956,-0.21248277,0.12014202,-0.17683595,0.27709711,-0.37931064,0.00000000,-0.00000000
-5.49574787,0.40575541,-0.55392558,0.00165406,-0.00345854,0.01002576,-0.00949851,0.36578136,-0.42917673,0.04199902,-0.05004840,0.16302801,-0.20888822,0.11376504,-0.16593983,0.26600044,-0.36488238,0.00000000,-0.00000000
-5.48974487,0.39235447,-0.53033130,0.00140856,-0.00304860,0.01064999,-0.00963688,0.35139476,-0.43148281,0.04208125,-0.04717536,0.15570807,-0.20536861,0.10836648,-0.15591738,0.25589461,-0.35156087,0.00000000,-0.00000000
-5.48374187,0.38158985,-0.50868785,0.00119172,-0.00266822,0.01145171,-0.00976537,0.33685584,-0.43265091,0.04261064,-0.04462348,0.14862222,-0.20182595,0.10403899,-0.14675494,0.24704519,-0.33922257,0.00000000,-0.00000000
-5.47773887,0.37390707,-0.48884284,0.00100201,-0.00231878,0.01246476,-0.00988330,0.32255707,-0.43246583,0.04366949,-0.04236754,0.14192399,-0.19817573,0.10086935,-0.13843565,0.23971615,-0.32775470,0.00000000,-0.00000000
-5.47173587,0.36974152,-0.47066709,0.00083762,-0.00200086,0.01372462,-0.00999177,0.30888952,-0.43076923,0.04534280,-0.04038460,0.13576378,-0.19435098,0.09893704,-0.13094261,0.23416320,-0.31706341,0.00000000,-0.00000000
-5.46573287,0.36950729,-0.45406582,0.00069657,-0.00171438,0.01526776,-0.01009383,0.29623157,-0.42746545,0.04771647,-0.03865528,0.13028476,-0.19030566,0.09831231,-0.12426198,0.23062663,-0.30708092,0.00000000,-0.00000000
-5.45972986,0.37358506,-0.43898777,0.00057676,-0.00145865,0.01713079,-0.01019459,0.28493801,-0.42252527,0.05087531,-0.03716482,0.12561869,-0.18601717,0.09905409,-0.11838570,0.22932395,-0.29777125,0.00000000,-0.00000000
-5.45372686,0.38230957,-0.42543189,0.00047607,-0.00123246,0.01934959,-0.01030115,0.27532975,-0.41598714,0.05490074,-0.03590377,0.12188210,-0.18148791,0.10120744,-0.11331380,0.23044244,-0.28913421,0.00000000,-0.00000000
-5.44772386,0.39595684,-0.41345096,0.00039239,-0.00103425,0.02195821,-0.01042259,0.26768461,-0.40795589,0.05986838,-0.03486847,0.11917268,-0.17674562,0.10480102,-0.10905595,0.23413194,-0.28120750,0.00000000,-0.00000000
-5.44172086,0.41473181,-0.40315206,0.00032371,-0.00086213,0.02498768,-0.01056976,0.26222939,-0.39859895,0.06584542,-0.03406106,0.11756621,-0.17184268,0.10984443,-0.10563231,0.24049814,-0.27406657,0.00000000,-0.00000000
-5.43571786,0.43875673,-0.39469357,0.00026813,-0.00071404,0.02846476,-0.01075503,0.25913347,-0.38814000,0.07288793,-0.03348924,0.11711404,-0.16685415,0.11632574,-0.10307346,0.24959674,-0.26782237,0.00000000,-0.00000000
-5.42971486,0.46806106,-0.38827905,0.00022390,-0.00058779,0.03241060,-0.01099195,0.25850400,-0.37685057,0.08103816,-0.03316568,0.11784128,-0.16187484,0.12420931,-0.10141940,0.26142860,-0.26261694,0.00000000,-0.00000000
-5.42371186,0.50257332,-0.38414788,0.00018941,-0.00048116,0.03683943,-0.01129482,0.26038310,-0.36503963,0.09032196,-0.03310703,0.11974577,-0.15701542,0.13343408,-0.10071771,0.27593648,-0.25861711,0.00000000,-0.00000000
-5.41770885,0.54211547,-0.38256328,0.00016324,-0.00039198,0.04175719,-0.01167816,0.26474690,-0.35304183,0.10074643,-0.03333278,0.12279784,-0.15239765,0.14391266,-0.10102083,0.29300333,-0.25600643,0.00000000,-0.00000000
-5.41170585,0.58640049,-0.38379796,0.00014415,-0.00031812,0.04716040,-0.01215617,0.27150661,-0.34120464,0.11229785,-0.03386382,0.12694107,-0.14814917,0.15553107,-0.10238267,0.31245263,-0.25497572,0.00000000,-0.00000000
-5.40570285,0.63503351,-0.38811825,0.00013107,-0.00025760,0.05303508,-0.01274211,0.28051166,-0.32987513,0.12494014,-0.03472086,0.13209388,-0.14439785,0.16814970,-0.10485459,0.33405078,-0.25571267,0.00000000,-0.00000000
-5.39969985,0.68751689,-0.39576711,0.00012310,-0.00020858,0.05935598,-0.01344768,0.29155473,-0.31938668,0.13861392,-0.03592274,0.13815212,-0.14126602,0.18160516,-0.10848098,0.35751186,-0.25839088,0.00000000,-0.00000000
-5.39369685,0.74325950,-0.40694704,0.00011950,-0.00016936,0.06608602,-0.01428237,0.30437878,-0.31004630,0.15323622,-0.03748475,0.14499246,-0.13886485,0.19571347,-0.11329467,0.38250452,-0.26315877,0.00000000,-0.00000000
-5.38769385,0.80159032,-0.42180336,0.00011970,-0.00013844,0.07317622,-0.01525286,0.31868575,-0.30212303,0.16870113,-0.03941694,0.15247669,-0.13728910,0.21027431,-0.11931238,0.40866119,-0.27012905,0.00000000,-0.00000000
-5.38169085,0.86177603,-0.44040902,0.00012327,-0.00011448,0.08056591,-0.01636248,0.33414688,-0.29583778,0.18488119,-0.04172264,0.16045666,-0.13661241,0.22507640,-0.12653039,0.43558929,-0.27936896,0.00000000,-0.00000000
-5.37568784,0.92304255,-0.46275135,0.00012993,-0.00009629,0.08818358,-0.01761072,0.35041423,-0.29135503,0.20162989,-0.04439712,0.16877988,-0.13688344,0.23990393,-0.13492077,0.46288416,-0.29089203,0.00000000,-0.00000000
-5.36968484,0.98459964,-0.48872172,0.00013953,-0.00008286,0.09594804,-0.01899286,0.36713335,-0.28877673,0.21878496,-0.04742658,0.17729540,-0.13812292,0.25454366,-0.14442832,0.49014331,-0.30465155,0.00000000,-0.00000000
-5.36368184,1.04566805,-0.51810871,0.00015207,-0.00007331,0.10377023,-0.02049976,0.38395637,-0.28813858,0.23617265,-0.05078744,0.18586002,-0.14032178,0.26879273,-0.15496850,0.51698152,-0.32053636,0.00000000,-0.00000000
-5.35767884,1.10550804,-0.55059522,0.00016768,-0.00006691,0.11155543,-0.02211774,0.40055550,-0.28940881,0.25361274,-0.05444612,0.19434436,-0.14344055,0.28246659,-0.16642645,0.54304610,-0.33836915,0.00000000,-0.00000000
-5.35167584,1.16344833,-0.58576007,0.00018661,-0.00006304,0.11920596,-0.02382869,0.41663612,-0.29248959,0.27092431,-0.05835913,0.20263876,-0.14740989,0.29540687,-0.17865736,0.56803174,-0.35790744,0.00000000,-0.00000000
-5.34567284,1.21891406,-0.62308429,0.00020925,-0.00006116,0.12662424,-0.02561036,0.43194936,-0.29722087,0.28793186,-0.06247380,0.21065855,-0.15213253,0.30748882,-0.19148816,0.59169423,-0.37884755,0.00000000,-0.00000000
-5.33966983,1.27145265,-0.66196207,0.00023612,-0.00006086,0.13371616,-0.02743677,0.44630338,-0.30338670,0.30447173,-0.06672938,0.21834861,-0.15748627,0.31862789,-0.20472071,0.61386230,-0.40083146,0.00000000,-0.00000000
