energy_ev,total_up,Cu_p_up,Cu_d_up,Pb_p_up,Pb_d_up,Se_s_up,Se_p_up
-5.23761881,3.36720844,1.19718227,2.48519512,0.97418914,0.00390165,0.00405262,0.24913501
-5.23161581,3.37402962,1.19824389,2.49541950,0.97406594,0.00390369,0.00404540,0.24397341
-5.22561281,3.37648184,1.19679595,2.50286956,0.97240561,0.00390021,0.00403001,0.23853040
-5.21960980,3.37570607,1.19312950,2.50838148,0.96960667,0.00389255,0.00400581,0.23288986
-5.21360680,3.37293418,1.18758874,2.51285197,0.96609078,0.00388215,0.00397241,0.22714367
-5.20760380,3.36942819,1.18055038,2.51719604,0.96228076,0.00387047,0.00392966,0.22138668
-5.20160080,3.36642043,1.17240272,2.52230541,0.95857893,0.00385891,0.00387764,0.21571173
-5.19559780,3.36505793,1.16352574,2.52901019,0.95534719,0.00384876,0.00381667,0.21020503
-5.18959480,3.36635424,1.15427318,2.53804586,0.95288962,0.00384116,0.00374730,0.20494200
-5.18359180,3.37115114,1.14495750,2.55002749,0.95143868,0.00383701,0.00367028,0.19998382
-5.17758879,3.38009267,1.13583858,2.56543280,0.95114573,0.00383700,0.00358654,0.19537487
-5.17158579,3.39361276,1.12711648,2.58459503,0.95207623,0.00384156,0.00349716,0.19114115
-5.16558279,3.41193722,1.11892877,2.60770633,0.95420995,0.00385090,0.00340338,0.18728964
-5.15957979,3.43510005,1.11135208,2.63483132,0.95744609,0.00386501,0.00330651,0.18380883
-5.15357679,3.46297298,1.10440805,2.66593032,0.96161291,0.00388371,0.00320794,0.18067005
-5.14757379,3.49530660,1.09807271,2.70089083,0.96648139,0.00390671,0.00310911,0.17782986
-5.14157079,3.53178042,1.09228899,2.73956535,0.97178198,0.00393366,0.00301150,0.17523301
-5.13556778,3.57205893,1.08698118,2.78181330,0.97722354,0.00396421,0.00291656,0.17281597
-5.12956478,3.61584993,1.08207063,2.82754427,0.98251325,0.00399809,0.00282575,0.17051091
-5.12356178,3.66296151,1.07749142,2.87675975,0.98737650,0.00403515,0.00274048,0.16824963
-5.11755878,3.71335372,1.07320512,2.92959029,0.99157539,0.00407544,0.00266213,0.16596748
-5.11155578,3.76718132,1.06921357,2.98632552,0.99492490,0.00411923,0.00259202,0.16360698
-5.10555278,3.82482441,1.06556892,3.04743419,0.99730580,0.00416703,0.00253137,0.16112094
-5.09954977,3.88690420,1.06238015,3.11357244,0.99867340,0.00421964,0.00248135,0.15847488
-5.09354677,3.95428217,1.05981559,3.18557876,0.99906186,0.00427807,0.00244302,0.15564878
-5.08754377,4.02804160,1.05810119,3.26445485,0.99858361,0.00434360,0.00241730,0.15263800
-5.08154077,4.10945152,1.05751457,3.35133256,0.99742404,0.00441764,0.00240501,0.14945333
-5.07553777,4.19991429,1.05837489,3.44742775,0.99583171,0.00450177,0.00240678,0.14612021
-5.06953477,4.30089879,1.06102926,3.55398285,0.99410465,0.00459756,0.00242309,0.14267735
-5.06353177,4.41386235,1.06583616,3.67220057,0.99257360,0.00470657,0.00245420,0.13917451
-5.05752876,4.54016523,1.07314678,3.80317198,0.99158308,0.00483020,0.00250015,0.13566997
-5.05152576,4.68098214,1.08328530,3.94780256,0.99147144,0.00496963,0.00256074,0.13222754
-5.04552276,4.83721553,1.09652916,4.10674023,0.99255105,0.00512575,0.00263550,0.12891348
-5.03951976,5.00941560,1.11309042,4.28030944,0.99508971,0.00529902,0.00272370,0.12579335
-5.03351676,5.19771170,1.13309917,4.46845527,0.99929439,0.00548946,0.00282434,0.12292907
-5.02751376,5.40175951,1.15659018,4.67070095,1.00529825,0.00569661,0.00293611,0.12037629
-5.02151076,5.62070730,1.18349328,4.88612206,1.01315161,0.00591944,0.00305749,0.11818219
-5.01550775,5.85318408,1.21362844,5.11333924,1.02281743,0.00615643,0.00318670,0.11638372
-5.00950475,6.09731098,1.24670563,5.35053091,1.03417148,0.00640551,0.00332176,0.11500660
-5.00350175,6.35073601,1.28232978,5.59546596,1.04700720,0.00666419,0.00346055,0.11406470
-4.99749875,6.61069117,1.32001058,5.84555560,1.06104492,0.00692954,0.00360085,0.11356024
-4.99149575,6.87406962,1.35917682,6.09792226,1.07594489,0.00719834,0.00374038,0.11348432
-4.98549275,7.13751918,1.39919443,6.34948262,1.09132326,0.00746713,0.00387690,0.11381814
-4.97948974,7.39754792,1.43938763,6.59704073,1.10677023,0.00773238,0.00400823,0.11453441
-4.97348674,7.65063643,1.47906182,6.83738706,1.12186909,0.00799055,0.00413235,0.11559915
-4.96748374,7.89335135,1.51752738,7.06739819,1.13621526,0.00823819,0.00424746,0.11697361
-4.96148074,8.12245421,1.55412295,7.28413263,1.14943410,0.00847213,0.00435197,0.11861620
-4.95547774,8.33500023,1.58823719,7.48491761,1.16119654,0.00868947,0.00444463,0.12048429
-4.94947474,8.52842223,1.61932786,7.66742292,1.17123177,0.00888773,0.00452448,0.12253593
-4.94347174,8.70059541,1.64693731,7.82971800,1.17933615,0.00906487,0.00459089,0.12473113
-4.93746873,8.84988026,1.67070373,7.97030991,1.18537816,0.00921932,0.00464357,0.12703289
-4.93146573,8.97514188,1.69036759,8.08816070,1.18929901,0.00935002,0.00468252,0.12940784
-4.92546273,9.07574556,1.70577316,8.18268392,1.19110918,0.00945636,0.00470805,0.13182640
-4.91945973,9.15152960,1.71686512,8.25372128,1.19088107,0.00953817,0.00472069,0.13426260
-4.91345673,9.20275803,1.72368068,8.30150163,1.18873850,0.00959566,0.00472118,0.13669361
-4.90745373,9.23005671,1.72633779,8.32658536,1.18484365,0.00962935,0.00471037,0.13909888
-4.90145073,9.23433735,1.72502021,8.32979818,1.17938244,0.00963998,0.00468922,0.14145915
-4.89544772,9.21671463,1.71996046,8.31215868,1.17254924,0.00962844,0.00465870,0.14375533
-4.88944472,9.17842161,1.71142167,8.27480446,1.16453187,0.00959568,0.00461976,0.14596740
-4.88344172,9.12072909,1.69967951,8.21892138,1.15549792,0.00954264,0.00457330,0.14807335
-4.87743872,9.04487342,1.68500508,8.14568028,1.14558303,0.00947019,0.00452008,0.15004836
-4.87143572,8.95199738,1.66764994,8.05618482,1.13488202,0.00937908,0.00446080,0.15186425
-4.86543272,8.84310704,1.64783389,7.95143321,1.12344319,0.00926992,0.00439601,0.15348917
-4.85942971,8.71904693,1.62573623,7.83229577,1.11126615,0.00914315,0.00432616,0.15488778
-4.85342671,8.58049429,1.60149089,7.69950892,1.09830325,0.00899912,0.00425160,0.15602173
-4.84742371,8.42797209,1.57518547,7.55368536,1.08446442,0.00883802,0.00417266,0.15685055
-4.84142071,8.26187915,1.54686423,7.39533893,1.06962515,0.00866001,0.00408963,0.15733286
-4.83541771,8.08253478,1.51653463,7.22492196,1.05363694,0.00846527,0.00400287,0.15742792
-4.82941471,7.89023450,1.48417693,7.04287189,1.03633977,0.00825402,0.00391282,0.15709729
-4.82341171,7.68531265,1.44975616,6.84966374,1.01757569,0.00802665,0.00382007,0.15630677
-4.81740870,7.46820750,1.41323565,6.64586439,0.99720278,0.00778376,0.00372543,0.15502820
-4.81140570,7.23952446,1.37459136,6.43218508,0.97510881,0.00752620,0.00362993,0.15324131
-4.80540270,7.00009306,1.33382602,6.20952815,0.95122364,0.00725518,0.00353490,0.15093533
-4.79939970,6.75101404,1.29098229,5.97902509,0.92552997,0.00697224,0.00344195,0.14811045
-4.79339670,6.49369349,1.24615426,5.74206315,0.89807169,0.00667933,0.00335301,0.14477876
-4.78739370,6.22986176,1.19949658,5.50029876,0.86895958,0.00637876,0.00327029,0.14096505
-4.78139070,5.96157590,1.15123074,5.25565671,0.83837406,0.00607320,0.00319628,0.13670696
-4.77538769,5.69120532,1.10164823,5.01031484,0.80656484,0.00576565,0.00313371,0.13205482
-4.76938469,5.42140125,1.05111044,4.76667503,0.77384772,0.00545939,0.00308548,0.12707102
-4.76338169,5.15505141,1.00004521,4.52732177,0.74059848,0.00515788,0.00305461,0.12182896
-4.75737869,4.89522209,0.94894032,4.29497014,0.70724441,0.00486473,0.00304414,0.11641158
-4.75137569,4.64509027,0.89833419,4.07240598,0.67425371,0.00458358,0.00305709,0.11090966
-4.74537269,4.40786893,0.84880416,3.86242052,0.64212334,0.00431802,0.00309633,0.10541972
-4.73936968,4.18672862,0.80095287,3.66774276,0.61136573,0.00407153,0.00316449,0.10004186
-4.73336668,3.98471865,0.75539329,3.49097203,0.58249492,0.00384735,0.00326390,0.09487740
-4.72736368,3.80469087,0.71273296,3.33451370,0.55601263,0.00364846,0.00339648,0.09002645
-4.72136068,3.64922871,0.67355786,3.20052000,0.53239465,0.00347749,0.00356369,0.08558555
-4.71535768,3.52058380,0.63841674,3.09083821,0.51207799,0.00333664,0.00376642,0.08164535
-4.70935468,3.42062193,0.60780596,3.00696741,0.49544919,0.00322768,0.00400498,0.07828842
-4.70335168,3.35077966,0.58215567,2.95002494,0.48283399,0.00315190,0.00427903,0.07558722
-4.69734867,3.31203219,0.56181742,2.92072291,0.47448857,0.00311011,0.00458760,0.07360235
-4.69134567,3.30487284,0.54705364,2.91935491,0.47059261,0.00310258,0.00492903,0.07238098
-4.68534267,3.32930380,0.53802916,2.94579255,0.47124414,0.00312912,0.00530103,0.07195562
-4.67933967,3.38483775,0.53480505,2.99949111,0.47645632,0.00318903,0.00570071,0.07234318
-4.67333667,3.47050946,0.53733485,3.07950351,0.48615610,0.00328113,0.00612462,0.07354432
-4.66733367,3.58489632,0.54546327,3.18450152,0.50018479,0.00340384,0.00656883,0.07554325
-4.66133067,3.72614690,0.55892757,3.31280318,0.51830044,0.00355510,0.00702900,0.07830780
-4.65532766,3.89201639,0.57736141,3.46240534,0.54018203,0.00373253,0.00750052,0.08178993
-4.64932466,4.07990791,0.60030137,3.63102046,0.56543528,0.00393335,0.00797855,0.08592656
-4.64332166,4.28691884,0.62719587,3.81611669,0.59360016,0.00415451,0.00845822,0.09064084
-4.63731866,4.50989140,0.65741646,4.01496080,0.62415976,0.00439269,0.00893468,0.09584377
-4.63131566,4.74546675,0.69027128,4.22466313,0.65655053,0.00464432,0.00940325,0.10143610
-4.62531266,4.99014212,0.72502029,4.44222450,0.69017368,0.00490569,0.00985953,0.10731061
-4.61930965,5.24033041,0.76089210,4.66458443,0.72440749,0.00517295,0.01029948,0.11335461
-4.61330665,5.49242164,0.79710180,4.88867074,0.75862031,0.00544218,0.01071955,0.11945261
-4.60730365,5.74284584,0.83286945,5.11145001,0.79218400,0.00570946,0.01111671,0.12548914
-4.60130065,5.98813649,0.86743848,5.32997865,0.82448742,0.00597090,0.01148854,0.13135152
-4.59529765,6.22499382,0.90009371,5.54145410,0.85494971,0.00622273,0.01183324,0.13693268
-4.58929465,6.45034681,0.93017803,5.74326540,0.88303289,0.00646137,0.01214967,0.14213366
-4.58329165,6.66141265,0.95710751,5.93304242,0.90825359,0.00668345,0.01243728,0.14686596
-4.57728864,6.85575232,0.98038408,6.10870246,0.93019329,0.00688592,0.01269617,0.15105351
-4.57128564,7.03132066,0.99960564,6.26849321,0.94850704,0.00706611,0.01292696,0.15463418
-4.56528264,7.18650920,1.01447294,6.41103037,0.96293004,0.00722174,0.01313077,0.15756088
-4.55927964,7.32018023,1.02479319,6.53532863,0.97328221,0.00735101,0.01330912,0.15980205
-4.55327664,7.43169035,1.03048030,6.64082439,0.97947023,0.00745262,0.01346384,0.16134176
-4.54727364,7.52090215,1.03155173,6.72738885,0.98148727,0.00752582,0.01359698,0.16217918
-4.54127064,7.58818292,1.02812228,6.79533011,0.97941028,0.00757037,0.01371074,0.16232764
-4.53526763,7.63438964,1.02039511,6.84538350,0.97339496,0.00758659,0.01380731,0.16181334
-4.52926463,7.66083993,1.00865053,6.87868948,0.96366868,0.00757533,0.01388887,0.16067365
-4.52326163,7.66926931,0.99323308,6.89675904,0.95052162,0.00753792,0.01395746,0.15895527
-4.51725863,7.66177553,0.97453765,6.90142707,0.93429639,0.00747615,0.01401493,0.15671225
-4.51125563,7.64075145,0.95299513,6.89479470,0.91537669,0.00739220,0.01406292,0.15400395
-4.50525263,7.60880843,0.92905848,6.87916205,0.89417531,0.00728857,0.01410283,0.15089324
-4.49924962,7.56869261,0.90318954,6.85695368,0.87112205,0.00716798,0.01413579,0.14744471
-4.49324662,7.52319713,0.87584739,6.83063900,0.84665190,0.00703333,0.01416271,0.14372321
-4.48724362,7.47507322,0.84747838,6.80265071,0.82119387,0.00688758,0.01418429,0.13979276
-4.48124062,7.42694367,0.81850833,6.77530427,0.79516097,0.00673369,0.01420103,0.13571568
-4.47523762,7.38122188,0.78933690,6.75072153,0.76894149,0.00657450,0.01421336,0.13155210
-4.46923462,7.34003970,0.76033421,6.73076189,0.74289186,0.00641270,0.01422160,0.12735984
-4.46323162,7.30518689,0.73183957,6.71696351,0.71733126,0.00625072,0.01422610,0.12319449
-4.45722861,7.27806469,0.70416206,6.71049746,0.69253793,0.00609072,0.01422728,0.11910978
-4.45122561,7.25965522,0.67758262,6.71213658,0.66874735,0.00593450,0.01422566,0.11515805
-4.44522261,7.25050794,0.65235734,6.72224053,0.64615194,0.00578354,0.01422193,0.11139082
-4.43921961,7.25074363,0.62872140,6.74075773,0.62490235,0.00563892,0.01421702,0.10785938
-4.43321661,7.26007543,0.60689330,6.76724403,0.60511001,0.00550139,0.01421206,0.10461527
-4.42721361,7.27784579,0.58707887,6.80089724,0.58685066,0.00537133,0.01420843,0.10171058
-4.42121061,7.30307761,0.56947475,6.84060597,0.57016867,0.00524882,0.01420778,0.09919809
-4.41520760,7.33453677,0.55427092,6.88501037,0.55508181,0.00513366,0.01421196,0.09713113
-4.40920460,7.37080327,0.54165205,6.93257195,0.54158609,0.00502545,0.01422303,0.09556314
-4.40320160,7.41034724,0.53179746,6.98164914,0.52966065,0.00492361,0.01424320,0.09454688
-4.39719860,7.45160634,0.52487962,7.03057500,0.51927216,0.00482744,0.01427476,0.09413349
-4.39119560,7.49306085,0.52106110,7.07773344,0.51037867,0.00473622,0.01432001,0.09437108
-4.38519260,7.53330283,0.52049020,7.12163039,0.50293280,0.00464919,0.01438123,0.09530325
-4.37918959,7.57109627,0.52329523,7.16095668,0.49688403,0.00456569,0.01446053,0.09696734
-4.37318659,7.60542567,0.52957786,7.19464002,0.49218009,0.00448514,0.01455981,0.09939264
-4.36718359,7.63553107,0.53940578,7.22188375,0.48876750,0.00440706,0.01468069,0.10259855
-4.36118059,7.66092844,0.55280498,7.24219126,0.48659124,0.00433118,0.01482438,0.10659278
-4.35517759,7.68141508,0.56975223,7.25537541,0.48559366,0.00425736,0.01499164,0.11136981
-4.34917459,7.69706070,0.59016801,7.26155332,0.48571287,0.00418563,0.01518272,0.11690952
-4.34317159,7.70818549,0.61391056,7.26112755,0.48688069,0.00411623,0.01539727,0.12317624
-4.33716858,7.71532725,0.64077120,7.25475563,0.48902043,0.00404950,0.01563435,0.13011819
-4.33116558,7.71920019,0.67047171,7.24331016,0.49204468,0.00398595,0.01589232,0.13766747
-4.32516258,7.72064847,0.70266374,7.22783236,0.49585346,0.00392617,0.01616890,0.14574060
-4.31915958,7.72059758,0.73693074,7.20948211,0.50033275,0.00387083,0.01646111,0.15423964
-4.31315658,7.72000669,0.77279266,7.18948746,0.50535374,0.00382064,0.01676533,0.16305392
-4.30715358,7.71982494,0.80971318,7.16909644,0.51077293,0.00377630,0.01707731,0.17206232
