energy_ev,total_up,C_s_up,C_p_up,Co_p_up,Co_d_up,Ir_p_up,Ir_d_up,S_s_up,S_p_up
-5.32766383,2.87800419,0.00020014,0.90020632,0.30641734,0.28453204,0.97038935,1.21730564,0.00079785,0.48481042
-5.32166083,2.84657568,0.00018984,0.88929695,0.30920085,0.28814238,0.95881040,1.19090280,0.00069149,0.49175570
-5.31565783,2.81034319,0.00017895,0.87458189,0.31303508,0.29293509,0.94363844,1.16064369,0.00059977,0.50119218
-5.30965483,2.77020216,0.00016762,0.85641628,0.31793505,0.29894476,0.92521791,1.12701978,0.00052084,0.51311356
-5.30365183,2.72712782,0.00015604,0.83520204,0.32390938,0.30619601,0.90394395,1.09057289,0.00045300,0.52749525
-5.29764882,2.68212945,0.00014434,0.81137428,0.33095534,0.31469714,0.88024839,1.05187734,0.00039472,0.54428519
-5.29164582,2.63620470,0.00013268,0.78538739,0.33905395,0.32443395,0.85458513,1.01152215,0.00034464,0.56339492
-5.28564282,2.59029631,0.00012121,0.75770115,0.34816566,0.33536444,0.82741549,0.97009390,0.00030159,0.58469178
-5.27963982,2.54525351,0.00011004,0.72876768,0.35822674,0.34741460,0.79919412,0.92816130,0.00026454,0.60799278
-5.27363682,2.50180012,0.00009929,0.69901961,0.36914682,0.36047570,0.77035618,0.88626183,0.00023266,0.63306077
-5.26763382,2.46051089,0.00008907,0.66885992,0.38080782,0.37440336,0.74130611,0.84489114,0.00020524,0.65960331
-5.26163082,2.42179723,0.00007943,0.63865372,0.39306439,0.38901854,0.71240845,0.80449552,0.00018173,0.68727467
-5.25562781,2.38590285,0.00007046,0.60872230,0.40574595,0.40411048,0.68398109,0.76546744,0.00016168,0.71568097
-5.24962481,2.35290928,0.00006219,0.57933947,0.41866046,0.41944171,0.65629083,0.72814427,0.00014476,0.74438851
-5.24362181,2.32275075,0.00005466,0.55073010,0.43159959,0.43475466,0.62955165,0.69280984,0.00013073,0.77293498
-5.23761881,2.29523708,0.00004788,0.52307085,0.44434534,0.44977988,0.60392513,0.65969854,0.00011941,0.80084316
-5.23161581,2.27008330,0.00004185,0.49649277,0.45667757,0.46424531,0.57952327,0.62900134,0.00011072,0.82763639
-5.22561281,2.24694362,0.00003658,0.47108546,0.46838220,0.47788621,0.55641297,0.60087319,0.00010461,0.85285524
-5.21960980,2.22544776,0.00003205,0.44690243,0.47925966,0.49045520,0.53462204,0.57544112,0.00010109,0.87607427
-5.21360680,2.20523719,0.00002823,0.42396723,0.48913300,0.50173189,0.51414622,0.55281222,0.00010020,0.89691816
-5.20760380,2.18599876,0.00002510,0.40227994,0.49785526,0.51153153,0.49495669,0.53308096,0.00010200,0.91507615
-5.20160080,2.16749371,0.00002264,0.38182361,0.50531564,0.51971222,0.47700757,0.51633519,0.00010660,0.93031406
-5.19559780,2.14958001,0.00002081,0.36257032,0.51144404,0.52618026,0.46024313,0.50266017,0.00011408,0.94248296
-5.18959480,2.13222649,0.00001959,0.34448647,0.51621371,0.53089318,0.44460410,0.49214050,0.00012457,0.95152416
-5.18359180,2.11551795,0.00001894,0.32753711,0.51964166,0.53386053,0.43003291,0.48485949,0.00013815,0.95746985
-5.17758879,2.09965052,0.00001883,0.31168918,0.52178694,0.53514195,0.41647757,0.48089594,0.00015493,0.96043953
-5.17158579,2.08491780,0.00001923,0.29691349,0.52274662,0.53484300,0.40389406,0.48031868,0.00017497,0.96063214
-5.16558279,2.07168831,0.00002011,0.28318558,0.52264984,0.53310866,0.39224725,0.48317881,0.00019829,0.95831435
-5.15957979,2.06037569,0.00002144,0.27048538,0.52165004,0.53011500,0.38151035,0.48950035,0.00022489,0.95380561
-5.15357679,2.05140362,0.00002318,0.25879603,0.51991597,0.52605943,0.37166312,0.49926992,0.00025471,0.94746068
-5.14757379,2.04516739,0.00002530,0.24810183,0.51762182,0.52115005,0.36268911,0.51242589,0.00028762,0.93965071
-5.14157079,2.04199488,0.00002776,0.23838583,0.51493722,0.51559472,0.35457209,0.52884807,0.00032344,0.93074383
-5.13556778,2.04210930,0.00003052,0.22962705,0.51201741,0.50959049,0.34729229,0.54834860,0.00036189,0.92108636
-5.12956478,2.04559628,0.00003353,0.22179781,0.50899451,0.50331387,0.34082245,0.57066474,0.00040264,0.91098576
-5.12356178,2.05237747,0.00003675,0.21486138,0.50597009,0.49691263,0.33512441,0.59545438,0.00044525,0.90069614
-5.11755878,2.06219278,0.00004012,0.20877002,0.50300967,0.49049942,0.33014623,0.62229483,0.00048922,0.89040725
-5.11155578,2.07459231,0.00004358,0.20346381,0.50013945,0.48414772,0.32582036,0.65068517,0.00053398,0.88023748
-5.10555278,2.08893922,0.00004709,0.19887019,0.49734537,0.47789010,0.32206281,0.68005261,0.00057889,0.87023129
-5.09954977,2.10442338,0.00005057,0.19490447,0.49457469,0.47171901,0.31877368,0.70976259,0.00062324,0.86036096
-5.09354677,2.12008553,0.00005396,0.19147109,0.49173987,0.46558998,0.31583884,0.73913273,0.00066633,0.85053275
-5.08754377,2.13485089,0.00005719,0.18846573,0.48872462,0.45942689,0.31313280,0.76744988,0.00070738,0.84059679
-5.08154077,2.14757032,0.00006021,0.18577816,0.48539156,0.45312907,0.31052265,0.79398982,0.00074566,0.83036017
-5.07553777,2.15706714,0.00006295,0.18329550,0.48159128,0.44657966,0.30787272,0.81803879,0.00078042,0.81960232
-5.06953477,2.16218706,0.00006535,0.18090591,0.47717203,0.43965483,0.30504976,0.83891582,0.00081100,0.80809177
-5.06353177,2.16184834,0.00006737,0.17850237,0.47198954,0.43223318,0.30192830,0.85599486,0.00083676,0.79560324
-5.05752876,2.15508986,0.00006896,0.17598637,0.46591640,0.42420477,0.29839588,0.86872576,0.00085718,0.78193395
-5.05152576,2.14111416,0.00007008,0.17327125,0.45885043,0.41547941,0.29435774,0.87665295,0.00087181,0.76691835
-5.04552276,2.11932340,0.00007072,0.17028508,0.45072152,0.40599345,0.28974078,0.87943102,0.00088035,0.75044034
-5.03951976,2.08934630,0.00007085,0.16697289,0.44149667,0.39571502,0.28449649,0.87683637,0.00088261,0.73244236
-5.03351676,2.05105476,0.00007047,0.16329807,0.43118286,0.38464727,0.27860266,0.86877445,0.00087854,0.71293081
-5.02751376,2.00456937,0.00006959,0.15924298,0.41982767,0.37282953,0.27206382,0.85528219,0.00086822,0.69197774
-5.02151076,1.95025382,0.00006824,0.15480866,0.40751770,0.36033638,0.26491033,0.83652550,0.00085187,0.66971875
-5.01550775,1.88869861,0.00006643,0.15001376,0.39437486,0.34727477,0.25719627,0.81279216,0.00082985,0.64634728
-5.00950475,1.82069521,0.00006420,0.14489267,0.38055089,0.33377944,0.24899617,0.78448029,0.00080259,0.62210581
-5.00350175,1.74720226,0.00006161,0.13949307,0.36622035,0.32000679,0.24040083,0.75208316,0.00077067,0.59727463
-4.99749875,1.66930560,0.00005869,0.13387298,0.35157268,0.30612790,0.23151252,0.71617108,0.00073472,0.57215871
-4.99149575,1.58817456,0.00005552,0.12809749,0.33680364,0.29232074,0.22243983,0.67737120,0.00069542,0.54707372
-4.98549275,1.50501658,0.00005213,0.12223544,0.32210676,0.27876236,0.21329235,0.63634620,0.00065350,0.52233180
-4.97948974,1.42103255,0.00004861,0.11635605,0.30766511,0.26562123,0.20417572,0.59377297,0.00060971,0.49822799
-4.97348674,1.33737488,0.00004499,0.11052587,0.29364405,0.25305027,0.19518703,0.55032190,0.00056478,0.47502797
-4.96748374,1.25511026,0.00004135,0.10480606,0.28018502,0.24118079,0.18641105,0.50663796,0.00051940,0.45295773
-4.96148074,1.17518834,0.00003773,0.09925010,0.26740089,0.23011771,0.17791729,0.46332394,0.00047425,0.43219556
-4.95547774,1.09841767,0.00003418,0.09390219,0.25537288,0.21993614,0.16975804,0.42092659,0.00042992,0.41286669
-4.94947474,1.02544929,0.00003074,0.08879610,0.24414918,0.21067947,0.16196748,0.37992593,0.00038694,0.39504081
-4.94347174,0.95676813,0.00002745,0.08395475,0.23374520,0.20235898,0.15456183,0.34072783,0.00034576,0.37873212
-4.93746873,0.89269214,0.00002434,0.07939030,0.22414543,0.19495481,0.14754040,0.30366002,0.00030674,0.36390217
-4.93146573,0.83337829,0.00002142,0.07510482,0.21530651,0.18841834,0.14088744,0.26897115,0.00027018,0.35046475
-4.92546273,0.77883471,0.00001872,0.07109132,0.20716152,0.18267558,0.13457473,0.23683277,0.00023627,0.33829278
-4.91945973,0.72893768,0.00001624,0.06733523,0.19962496,0.17763145,0.12856446,0.20734372,0.00020514,0.32722649
-4.91345673,0.68345228,0.00001399,0.06381600,0.19259825,0.17317479,0.12281256,0.18053649,0.00017683,0.31708253
-4.90745373,0.64205536,0.00001196,0.06050887,0.18597536,0.16918355,0.11727188,0.15638511,0.00015133,0.30766350
-4.90145073,0.60435948,0.00001016,0.05738669,0.17964837,0.16553024,0.11189534,0.13481385,0.00012859,0.29876727
-4.89544772,0.56993668,0.00000856,0.05442158,0.17351257,0.16208716,0.10663877,0.11570655,0.00010847,0.29019588
-4.88944472,0.53834096,0.00000717,0.05158647,0.16747102,0.15873130,0.10146322,0.09891580,0.00009085,0.28176351
-4.88344172,0.50912869,0.00000596,0.04885639,0.16143825,0.15534867,0.09633689,0.08427194,0.00007555,0.27330324
-4.87743872,0.48187614,0.00000491,0.04620953,0.15534321,0.15183805,0.09123632,0.07159122,0.00006237,0.26467245
-4.87143572,0.45619386,0.00000402,0.04362792,0.14913115,0.14811382,0.08614710,0.06068319,0.00005112,0.25575670
-4.86543272,0.43173756,0.00000327,0.04109792,0.14276468,0.14410809,0.08106393,0.05135704,0.00004160,0.24647210
-4.85942971,0.40821548,0.00000264,0.03861032,0.13622385,0.13977192,0.07599021,0.04342677,0.00003362,0.23676613
-4.85342671,0.38539241,0.00000212,0.03616026,0.12950555,0.13507571,0.07093718,0.03671534,0.00002697,0.22661714
-4.84742371,0.36309066,0.00000169,0.03374692,0.12262210,0.13000886,0.06592270,0.03105763,0.00002148,0.21603258
-4.84142071,0.34118832,0.00000133,0.03137296,0.11559935,0.12457870,0.06096977,0.02630253,0.00001699,0.20504622
-4.83541771,0.31961526,0.00000104,0.02904399,0.10847445,0.11880884,0.05610497,0.02231406,0.00001334,0.19371456
-4.82941471,0.29834750,0.00000081,0.02676778,0.10129323,0.11273707,0.05135685,0.01897177,0.00001041,0.18211269
-4.82341171,0.27740022,0.00000063,0.02455362,0.09410761,0.10641290,0.04675434,0.01617061,0.00000807,0.17032980
-4.81740870,0.25682023,0.00000048,0.02241156,0.08697294,0.09989486,0.04232532,0.01382020,0.00000622,0.15846463
-4.81140570,0.23667801,0.00000037,0.02035179,0.07994555,0.09324777,0.03809542,0.01184391,0.00000477,0.14662091
-4.80540270,0.21706001,0.00000028,0.01838405,0.07308051,0.08653999,0.03408698,0.01017763,0.00000366,0.13490323
-4.79939970,0.19806137,0.00000021,0.01651714,0.06642966,0.07984080,0.03031834,0.00876850,0.00000281,0.12341317
-4.79339670,0.17977942,0.00000016,0.01475858,0.06004006,0.07321803,0.02680335,0.00757355,0.00000218,0.11224605
-4.78739370,0.16230811,0.00000012,0.01311435,0.05395277,0.06673598,0.02355116,0.00655847,0.00000174,0.10148822
-4.78139070,0.14573352,0.00000009,0.01158871,0.04820204,0.06045364,0.02056617,0.00569642,0.00000146,0.09121503
-4.77538769,0.13013054,0.00000006,0.01018423,0.04281488,0.05442336,0.01784833,0.00496703,0.00000132,0.08148940
-4.76938469,0.11556060,0.00000005,0.00890178,0.03781093,0.04868990,0.01539341,0.00435554,0.00000131,0.07236101
-4.76338169,0.10207065,0.00000003,0.00774072,0.03320273,0.04328980,0.01319355,0.00385215,0.00000143,0.06386615
-4.75737869,0.08969302,0.00000003,0.00669908,0.02899619,0.03825123,0.01123783,0.00345157,0.00000170,0.05602798
-4.75137569,0.07844629,0.00000002,0.00577381,0.02519128,0.03359412,0.00951285,0.00315273,0.00000213,0.04885726
-4.74537269,0.06833692,0.00000002,0.00496107,0.02178294,0.02933061,0.00800341,0.00295873,0.00000277,0.04235353
-4.73936968,0.05936152,0.00000002,0.00425658,0.01876206,0.02546574,0.00669312,0.00287695,0.00000366,0.03650644
-4.73336668,0.05150964,0.00000002,0.00365587,0.01611658,0.02199835,0.00556495,0.00291931,0.00000486,0.03129734
-4.72736368,0.04476694,0.00000002,0.00315467,0.01383254,0.01892211,0.00460180,0.00310280,0.00000646,0.02670100
-4.72136068,0.03911858,0.00000002,0.00274919,0.01189526,0.01622668,0.00378693,0.00345000,0.00000857,0.02268729
-4.71535768,0.03455278,0.00000003,0.00243641,0.01029033,0.01389885,0.00310441,0.00398985,0.00001131,0.01922290
-4.70935468,0.03106429,0.00000004,0.00221438,0.00900464,0.01192372,0.00253937,0.00475851,0.00001485,0.01627296
-4.70335168,0.02865789,0.00000006,0.00208243,0.00802727,0.01028582,0.00207839,0.00580025,0.00001939,0.01380253
-4.69734867,0.02735162,0.00000008,0.00204143,0.00735031,0.00897015,0.00170961,0.00716848,0.00002518,0.01177791
-4.69134567,0.02717976,0.00000011,0.00209396,0.00696954,0.00796310,0.00142296,0.00892670,0.00003250,0.01016783
-4.68534267,0.02819556,0.00000014,0.00224443,0.00688494,0.00725328,0.00121028,0.01114958,0.00004170,0.00894442
-4.67933967,0.03047342,0.00000019,0.00249925,0.00710118,0.00683220,0.00106544,0.01392382,0.00005319,0.00808393
-4.67333667,0.03411078,0.00000025,0.00286683,0.00762783,0.00669475,0.00098442,0.01734902,0.00006747,0.00756734
-4.66733367,0.03922934,0.00000033,0.00335767,0.00847947,0.00683958,0.00096538,0.02153833,0.00008508,0.00738076
-4.66133067,0.04597575,0.00000044,0.00398427,0.00967571,0.00726935,0.00100876,0.02661889,0.00010668,0.00751555
-4.65532766,0.05452169,0.00000057,0.00476107,0.01124090,0.00799072,0.00111736,0.03273201,0.00013300,0.00796846
-4.64932466,0.06506316,0.00000074,0.00570432,0.01320383,0.00901433,0.00129637,0.04003297,0.00016489,0.00874141
-4.64332166,0.07781914,0.00000095,0.00683189,0.01559719,0.01035453,0.00155347,0.04869041,0.00020328,0.00984126
