energy_ev,total_up,N_s_up,N_p_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up,Y_p_up,Y_d_up
-2.98649325,4.42511766,0.02425401,1.43267442,0.04640847,1.73868527,0.43731284,0.49633877,2.64579154,0.73128039
-2.98049025,4.56045577,0.02492499,1.48547494,0.04785977,1.78155235,0.45507371,0.50672437,2.74611863,0.75475371
-2.97448724,4.69480428,0.02559147,1.54108976,0.04921410,1.82060459,0.47236220,0.51579352,2.85003356,0.77847893
-2.96848424,4.82684748,0.02624445,1.59902078,0.05045250,1.85545191,0.48902252,0.52347778,2.95639274,0.80220746
-2.96248124,4.95531009,0.02687491,1.65875782,0.05155716,1.88575148,0.50491235,0.52972159,3.06403746,0.82569654
-2.95647824,5.07897693,0.02747387,1.71978428,0.05251187,1.91121569,0.51990622,0.53448297,3.17180892,0.84871323
-2.95047524,5.19671224,0.02803251,1.78158214,0.05330248,1.93162022,0.53389873,0.53773452,3.27856302,0.87103821
-2.94447224,5.30747846,0.02854234,1.84363656,0.05391735,1.94681197,0.54680736,0.53946454,3.38318484,0.89246935
-2.93846923,5.41035396,0.02899530,1.90544002,0.05434779,1.95671642,0.55857488,0.53967821,3.48460300,0.91282513
-2.93246623,5.50454948,0.02938396,1.96649624,0.05458850,1.96134414,0.56917114,0.53839887,3.58180370,0.93194775
-2.92646323,5.58942260,0.02970165,2.02632392,0.05463782,1.96079574,0.57859430,0.53566910,3.67384467,0.94970590
-2.92046023,5.66448962,0.02994261,2.08446038,0.05449807,1.95526501,0.58687122,0.53155156,3.75986859,0.96599717
-2.91445723,5.72943448,0.03010216,2.14046530,0.05417564,1.94503961,0.59405712,0.52612945,3.83911600,0.98074992
-2.90845423,5.78411380,0.03017684,2.19392434,0.05368100,1.93049907,0.60023436,0.51950641,3.91093713,0.99392464
-2.90245123,5.82855784,0.03016453,2.24445282,0.05302864,1.91210979,0.60551034,0.51180574,3.97480236,1.00551450
-2.89644822,5.86296669,0.03006450,2.29169921,0.05223674,1.89041685,0.61001461,0.50316895,4.03031074,1.01554531
-2.89044522,5.88770179,0.02987755,2.33534833,0.05132685,1.86603290,0.61389508,0.49375347,4.07719608,1.02407440
-2.88444222,5.90327236,0.02960595,2.37512416,0.05032333,1.83962408,0.61731365,0.48372967,4.11533012,1.03118873
-2.87843922,5.91031745,0.02925347,2.41079200,0.04925276,1.81189369,0.62044119,0.47327722,4.14472236,1.03700193
-2.87243622,5.90958365,0.02882529,2.44215984,0.04814322,1.78356396,0.62345221,0.46258093,4.16551618,1.04165045
-2.86643322,5.90189958,0.02832792,2.46907881,0.04702354,1.75535693,0.62651927,0.45182613,4.17798126,1.04528874
-2.86043022,5.88814799,0.02776903,2.49144273,0.04592249,1.72797497,0.62980756,0.44119408,4.18250228,1.04808376
-2.85442721,5.86923666,0.02715727,2.50918653,0.04486800,1.70208217,0.63346975,0.43085727,4.17956421,1.05020873
-2.84842421,5.84606960,0.02650210,2.52228386,0.04388645,1.67828731,0.63764138,0.42097520,4.16973481,1.05183666
-2.84242121,5.81951969,0.02581348,2.53074385,0.04300195,1.65712925,0.64243711,0.41169058,4.15364486,1.05313367
-2.83641821,5.79040442,0.02510172,2.53460734,0.04223581,1.63906557,0.64794801,0.40312633,4.13196725,1.05425249
-2.83041521,5.75946567,0.02437713,2.53394275,0.04160606,1.62446495,0.65423992,0.39538344,4.10539568,1.05532654
-2.82441221,5.72735469,0.02364986,2.52884194,0.04112715,1.61360361,0.66135317,0.38853985,4.07462419,1.05646468
-2.81840920,5.69462293,0.02292962,2.51941633,0.04080978,1.60666591,0.66930353,0.38265031,4.04032834,1.05774717
-2.81240620,5.66171897,0.02222549,2.50579355,0.04066089,1.60374895,0.67808436,0.37774726,4.00314897,1.05922284
-2.80640320,5.62899157,0.02154572,2.48811479,0.04068373,1.60487072,0.68766986,0.37384261,3.96367924,1.06090769
-2.80040020,5.59669815,0.02089760,2.46653304,0.04087814,1.60998114,0.69801908,0.37093024,3.92245532,1.06278513
-2.79439720,5.56501790,0.02028734,2.44121226,0.04124087,1.61897517,0.70908052,0.36898913,3.87995109,1.06480763
-2.78839420,5.53406829,0.01972000,2.41232747,0.04176594,1.63170686,0.72079682,0.36798672,3.83657647,1.06689988
-2.78239120,5.50392335,0.01919940,2.38006556,0.04244515,1.64800347,0.73310930,0.36788237,3.79267940,1.06896308
-2.77638819,5.47463221,0.01872818,2.34462671,0.04326846,1.66767845,0.74596191,0.36863069,3.74855062,1.07088035
-2.77038519,5.44623627,0.01830777,2.30622612,0.04422444,1.69054231,0.75930421,0.37018440,3.70443064,1.07252270
-2.76438219,5.41878336,0.01793846,2.26509579,0.04530063,1.71641061,0.77309318,0.37249660,3.66051812,1.07375540
-2.75837919,5.39233788,0.01761945,2.22148607,0.04648384,1.74510849,0.78729356,0.37552230,3.61697874,1.07444435
-2.75237619,5.36698573,0.01734894,2.17566673,0.04776036,1.77647126,0.80187670,0.37921913,3.57395385,1.07446209
-2.74637319,5.34283394,0.01712423,2.12792729,0.04911601,1.81034121,0.81681793,0.38354715,3.53156814,1.07369325
-2.74037019,5.32000475,0.01694185,2.07857660,0.05053622,1.84656080,0.83209257,0.38846793,3.48993600,1.07203918
-2.73436718,5.29862493,0.01679760,2.02794154,0.05200590,1.88496289,0.84767087,0.39394284,3.44916618,1.06942161
-2.72836418,5.27881113,0.01668674,1.97636484,0.05350932,1.92535877,0.86351226,0.39993094,3.40936466,1.06578526
-2.72236118,5.26065292,0.01660407,1.92420234,0.05502991,1.96752519,0.87955940,0.40638646,3.37063608,1.06109952
-2.71635818,5.24419487,0.01654404,1.87181954,0.05655009,2.01119137,0.89573246,0.41325625,3.33308374,1.05535915
-2.71035518,5.22941974,0.01650088,1.81958804,0.05805113,2.05602739,0.91192420,0.42047744,3.29680894,1.04858423
-2.70435218,5.21623429,0.01646873,1.76788179,0.05951296,2.10163507,0.92799631,0.42797547,3.26190986,1.04081949
-2.69834917,5.20445944,0.01644170,1.71707357,0.06091427,2.14754228,0.94377746,0.43566278,3.22848068,1.03213319
-2.69234617,5.19382595,0.01641404,1.66753175,0.06223253,2.19320161,0.95906340,0.44343826,3.19661123,1.02261584
-2.68634317,5.18397649,0.01638021,1.61961758,0.06344424,2.23799393,0.97361912,0.45118765,3.16638750,1.01237868
-2.68034017,5.17447426,0.01633498,1.57368286,0.06452530,2.28123681,0.98718337,0.45878482,3.13789316,1.00155222
-2.67433717,5.16481815,0.01627356,1.53006812,0.06545150,2.32219803,0.99947524,0.46609405,3.11121185,0.99028475
-2.66833417,5.15446332,0.01619164,1.48910104,0.06619914,2.36011326,1.01020254,0.47297303,3.08643027,0.97874084
-2.66233117,5.14284619,0.01608551,1.45109495,0.06674570,2.39420742,1.01907166,0.47927665,3.06364132,0.96709972
-2.65632816,5.12941202,0.01595208,1.41634715,0.06707061,2.42371855,1.02579833,0.48486122,3.04294699,0.95555333
-2.65032516,5.11364322,0.01578895,1.38513673,0.06715603,2.44792295,1.03011869,0.48958897,3.02446021,0.94430408
-2.64432216,5.09508635,0.01559447,1.35772168,0.06698754,2.46616029,1.03180016,0.49333251,3.00830527,0.93356191
-2.63831916,5.07337581,0.01536769,1.33433499,0.06655488,2.47785740,1.03065136,0.49597914,2.99461593,0.92354063
-2.63231616,5.04825267,0.01510842,1.31517972,0.06585241,2.48254948,1.02653067,0.49743468,2.98353127,0.91445343
-2.62631316,5.01957696,0.01481718,1.30042277,0.06487960,2.47989769,1.01935292,0.49762661,2.97518865,0.90650744
-2.62031016,4.98733288,0.01449517,1.29018781,0.06364121,2.46970225,1.00909388,0.49650653,2.96971419,0.89989748
-2.61430715,4.95162623,0.01414424,1.28454714,0.06214732,2.45191059,0.99579236,0.49405160,2.96721079,0.89479904
-2.60830415,4.91267449,0.01376682,1.28351333,0.06041321,2.42662016,0.97954985,0.49026519,2.96774448,0.89136077
-2.60230115,4.87079020,0.01336583,1.28703068,0.05845896,2.39407609,0.96052789,0.48517652,2.97132971,0.88969675
-2.59629815,4.82635880,0.01294466,1.29496744,0.05630897,2.35466377,0.93894319,0.47883948,2.97791470,0.88987896
-2.59029515,4.77981269,0.01250705,1.30710916,0.05399122,2.30889723,0.91506109,0.47133077,2.98736788,0.89193037
-2.58429215,4.73160317,0.01205703,1.32315402,0.05153653,2.25740360,0.88918746,0.46274726,2.99946656,0.89581909
-2.57828914,4.68217234,0.01159884,1.34271064,0.04897768,2.20090496,0.86165977,0.45320304,3.01388901,0.90145404
-2.57228614,4.63192685,0.01113686,1.36529900,0.04634845,2.14019799,0.83283757,0.44282605,3.03021080,0.90868257
-2.56628314,4.58121526,0.01067554,1.39035476,0.04368275,2.07613274,0.80309298,0.43175457,3.04790624,0.91729031
-2.56028014,4.53031047,0.01021933,1.41723741,0.04101374,2.00959102,0.77280140,0.42013369,3.06635548,0.92700347
-2.55427714,4.47939822,0.00977263,1.44524211,0.03837303,1.94146540,0.74233296,0.40811182,3.08485727,0.93749380
-2.54827414,4.42857240,0.00933974,1.47361513,0.03578999,1.87263931,0.71204483,0.39583743,3.10264730,0.94838605
-2.54227114,4.37783724,0.00892479,1.50157256,0.03329116,1.80396883,0.68227457,0.38345605,3.11892159,0.95926779
-2.53626813,4.32711603,0.00853175,1.52832153,0.03089983,1.73626651,0.65333471,0.37110751,3.13286400,0.96970134
-2.53026513,4.27626577,0.00816432,1.55308324,0.02863576,1.67028756,0.62550841,0.35892366,3.14367666,0.97923729
-2.52426213,4.22509655,0.00782595,1.57511693,0.02651499,1.60671845,0.59904641,0.34702635,3.15061200,0.98742911
-2.51825913,4.17339437,0.00751983,1.59374352,0.02454986,1.54616815,0.57416486,0.33552582,3.15300476,0.99384822
-2.51225613,4.12094595,0.00724878,1.60836810,0.02274907,1.48916196,0.55104433,0.32451955,3.15030237,0.99809890
-2.50625313,4.06756396,0.00701535,1.61850000,0.02111795,1.43613791,0.52982951,0.31409142,3.14209214,0.99983237
-2.50025013,4.01311116,0.00682169,1.62376962,0.01965871,1.38744565,0.51062982,0.30431136,3.12812374,0.99875935
-2.49424712,3.95752220,0.00666963,1.62394104,0.01837080,1.34334784,0.49352054,0.29523531,3.10832590,0.99466073
-2.48824412,3.90082186,0.00656061,1.61891990,0.01725136,1.30402382,0.47854466,0.28690567,3.08281616,0.98739563
-2.48224112,3.84313890,0.00649572,1.60875604,0.01629563,1.26957536,0.46571517,0.27935211,3.05190322,0.97690677
-2.47623812,3.78471490,0.00647566,1.59364077,0.01549740,1.24003452,0.45501782,0.27259272,3.01608163,0.96322282
-2.47023512,3.72590781,0.00650077,1.57389890,0.01484945,1.21537306,0.44641434,0.26663555,2.97601893,0.94645762
-2.46423212,3.66719024,0.00657101,1.54997590,0.01434397,1.19551327,0.43984600,0.26148047,2.93253577,0.92680650
-2.45822911,3.60914261,0.00668598,1.52242072,0.01397293,1.18033979,0.43523738,0.25712117,2.88657999,0.90453980
-2.45222611,3.55244164,0.00684488,1.49186515,0.01372840,1.16971189,0.43250048,0.25354740,2.83919561,0.87999397
-2.44622311,3.49784480,0.00704656,1.45900066,0.01360286,1.16347576,0.43153882,0.25074723,2.79148828,0.85356064
-2.44022011,3.44617131,0.00728948,1.42455370,0.01358938,1.16147625,0.43225148,0.24870920,2.74458861,0.82567417
-2.43421711,3.39828047,0.00757173,1.38926063,0.01368183,1.16356729,0.43453700,0.24742435,2.69961483,0.79679823
-2.42821411,3.35504811,0.00789100,1.35384325,0.01387490,1.16962078,0.43829679,0.24688785,2.65763657,0.76741184
-2.42221111,3.31734179,0.00824461,1.31898605,0.01416417,1.17953292,0.44343803,0.24710027,2.61964085,0.73799554
-2.41620810,3.28599541,0.00862948,1.28531582,0.01454611,1.19322802,0.44987579,0.24806829,2.58650173,0.70901806
-2.41020510,3.26178404,0.00904217,1.25338456,0.01501792,1.21065903,0.45753416,0.24980467,2.55895453,0.68092395
-2.40420210,3.24539917,0.00947887,1.22365598,0.01557747,1.23180485,0.46634646,0.25232774,2.53757544,0.65412249
-2.39819910,3.23742531,0.00993541,1.19649600,0.01622308,1.25666432,0.47625422,0.25566000,2.52276684,0.62897822
-2.39219610,3.23831794,0.01040735,1.17216736,0.01695333,1.28524697,0.48720507,0.25982612,2.51474875,0.60580323
-2.38619310,3.24838369,0.01088994,1.15082811,0.01776684,1.31756099,0.49914957,0.26485035,2.51355609,0.58485119
-2.38019010,3.26776281,0.01137827,1.13253393,0.01866201,1.35359896,0.51203712,0.27075333,2.51904162,0.56631349
-2.37418709,3.29641459,0.01186725,1.11724366,0.01963679,1.39332193,0.52581113,0.27754864,2.53088403,0.55031701
-2.36818409,3.33410610,0.01235177,1.10482764,0.02068844,1.43664283,0.54040376,0.28523904,2.54860054,0.53692382
-2.36218109,3.38040467,0.01282675,1.09507834,0.02181329,1.48341020,0.55573055,0.29381281,2.57156330,0.52613243
-2.35617809,3.43467471,0.01328723,1.08772253,0.02300659,1.53339304,0.57168540,0.30324026,2.59901884,0.51788053
-2.35017509,3.49607911,0.01372848,1.08243450,0.02426233,1.58626809,0.58813604,0.31347075,2.63010986,0.51204902
-2.34417209,3.56358584,0.01414614,1.07884978,0.02557314,1.64161027,0.60492074,0.32443027,2.66389854,0.50846714
-2.33816908,3.63597998,0.01453626,1.07657875,0.02693021,1.69888727,0.62184626,0.33601998,2.69939083,0.50691855
-2.33216608,3.71188137,0.01489541,1.07521975,0.02832331,1.75745889,0.63868748,0.34811567,2.73556099,0.50714806
-2.32616308,3.78976795,0.01522078,1.07437146,0.02974085,1.81658171,0.65518899,0.36056845,2.77137597,0.50886900
-2.32016008,3.86800475,0.01551023,1.07364400,0.03117000,1.87541918,0.67106853,0.37320658,2.80581914,0.51177088
-2.31415708,3.94487793,0.01576234,1.07266883,0.03259685,1.93305720,0.68602247,0.38583847,2.83791290,0.51552739
-2.30815408,4.01863349,0.01597643,1.07110714,0.03400668,1.98852478,0.69973305,0.39825698,2.86673993,0.51980433
-2.30215108,4.08751947,0.01615260,1.06865679,0.03538425,2.04081919,0.71187729,0.41024462,2.89146256,0.52426757
-2.29614807,4.14983077,0.01629167,1.06505767,0.03671414,2.08893468,0.72213697,0.42157969,2.91134010,0.52859071
-2.29014507,4.20395499,0.01639523,1.06009552,0.03798112,2.13189370,0.73020961,0.43204308,2.92574368,0.53246242
-2.28414207,4.24841778,0.01646550,1.05360435,0.03917055,2.16877927,0.73581951,0.44142541,2.93416824,0.53559320
-2.27813907,4.28192610,0.01650532,1.04546741,0.04026880,2.19876718,0.73872864,0.44953426,2.93624144,0.53772158
-2.27213607,4.30340753,0.01651804,1.03561678,0.04126361,2.22115644,0.73874670,0.45620117,2.93172914,0.53861939
-2.26613307,4.31204404,0.01650742,1.02403176,0.04214448,2.23539671,0.73573983,0.46128806,2.92053712,0.53809631
-2.26013007,4.30729868,0.01647750,1.01073604,0.04290297,2.24111124,0.72963746,0.46469282,2.90270898,0.53600321
-2.25412706,4.28893377,0.01643249,0.99579390,0.04353294,2.23811434,0.72043709,0.46635373,2.87842015,0.53223457
-2.24812406,4.25701985,0.01637659,0.97930539,0.04403072,2.22642234,0.70820648,0.46625256,2.84796793,0.52672961
-2.24212106,4.21193443,0.01631389,0.96140082,0.04439520,2.20625745,0.69308336,0.46441610,2.81175796,0.51947232
-2.23611806,4.15435075,0.01624818,0.94223456,0.04462780,2.17804437,0.67527245,0.46091614,2.77028744,0.51049032
-2.23011506,4.08521644,0.01618283,0.92197856,0.04473235,2.14239942,0.65503996,0.45586771,2.72412570,0.49985253
-2.22411206,4.00572318,0.01612061,0.90081556,0.04471484,2.10011287,0.63270592,0.44942580,2.67389275,0.48766590
-2.21810905,3.91726822,0.01606363,0.87893240,0.04458316,2.05212491,0.60863447,0.44178056,2.62023684,0.47407114
-2.21210605,3.82140941,0.01601316,0.85651365,0.04434671,1.99949631,0.58322276,0.43315120,2.56381190,0.45923777
-2.20610305,3.71981556,0.01596960,0.83373577,0.04401593,1.94337502,0.55688873,0.42377884,2.50525585,0.44335850
-2.20010005,3.61421410,0.01593243,0.81076196,0.04360184,1.88495987,0.53005854,0.41391863,2.44517087,0.42664335
-2.19409705,3.50633812,0.01590015,0.78773816,0.04311560,1.82546298,0.50315391,0.40383132,2.38410653,0.40931345
-2.18809405,3.39787500,0.01587038,0.76479003,0.04256801,1.76607224,0.47658008,0.39377479,2.32254657,0.39159506
-2.18209105,3.29041844,0.01583986,0.74202130,0.04196907,1.70791524,0.45071473,0.38399577,2.26090005,0.37371369
-2.17608804,3.18542586,0.01580463,0.71951346,0.04132768,1.65202614,0.42589833,0.37472201,2.19949719,0.35588876
-2.17008504,3.08418252,0.01576011,0.69732679,0.04065131,1.59931633,0.40242615,0.36615534,2.13859016,0.33832884
-2.16408204,2.98777364,0.01570135,0.67550264,0.03994584,1.55055022,0.38054218,0.35846571,2.07835862,0.32122766
-2.15807904,2.89706516,0.01562319,0.65406685,0.03921545,1.50632657,0.36043516,0.35178656,2.01891976,0.30476092
-2.15207604,2.81269376,0.01552056,0.63303423,0.03846268,1.46706612,0.34223669,0.34621158,1.96034216,0.28908414
-2.14607304,2.73506591,0.01538864,0.61241366,0.03768848,1.43300560,0.32602133,0.34179294,1.90266259,0.27433135
-2.14007004,2.66436571,0.01522318,0.59221364,0.03689246,1.40419835,0.31180871,0.33854116,1.84590496,0.26061473
-2.13406703,2.60057090,0.01502067,0.57244807,0.03607317,1.38052114,0.29956733,0.33642647,1.79010017,0.24802524
-2.12806403,2.54347585,0.01477859,0.55314178,0.03522835,1.36168691,0.28921988,0.33538166,1.73530574,0.23663389
-2.12206103,2.49272059,0.01449555,0.53433567,0.03435538,1.34726288,0.28064977,0.33530626,1.68162428,0.22649386
-2.11605803,2.44782430,0.01417141,0.51609103,0.03345157,1.33669309,0.27370860,0.33607194,1.62921959,0.21764303
-2.11005503,2.40822196,0.01380738,0.49849301,0.03251457,1.32932472,0.26822419,0.33752888,1.57832960,0.21010700
-2.10405203,2.37330246,0.01340601,0.48165287,0.03154264,1.32443703,0.26400892,0.33951286,1.52927545,0.20390226
-2.09804902,2.34244674,0.01297121,0.46570892,0.03053500,1.32127191,0.26086796,0.34185278,1.48246625,0.19903942
-2.09204602,2.31506446,0.01250808,0.45082623,0.02949200,1.31906498,0.25860728,0.34437840,1.43839910,0.19552633
-2.08604302,2.29062780,0.01202285,0.43719486,0.02841527,1.31707599,0.25704091,0.34692791,1.39765461,0.19337085
-2.08004002,2.26870109,0.01152266,0.42502697,0.02730787,1.31461764,0.25599746,0.34935507,1.36088777,0.19258327
-2.07403702,2.24896527,0.01101534,0.41455264,0.02617421,1.31108156,0.25532556,0.35153557,1.32881492,0.19317809
-2.06803402,2.23123616,0.01050923,0.40601476,0.02502008,1.30596066,0.25489809,0.35337246,1.30219715,0.19517516
-2.06203102,2.21547605,0.01001283,0.39966319,0.02385247,1.29886700,0.25461517,0.35480031,1.28182087,0.19860019
-2.05602801,2.20179804,0.00953465,0.39574829,0.02267945,1.28954450,0.25440571,0.35578789,1.26847654,0.20348441
-2.05002501,2.19046312,0.00908287,0.39451431,0.02150992,1.27787606,0.25422770,0.35633934,1.26293622,0.20986367
-2.04402201,2.18187001,0.00866518,0.39619264,0.02035339,1.26388481,0.25406717,0.35649371,1.26593099,0.21777674
-2.03801901,2.17653835,0.00828854,0.40099544,0.01921969,1.24772954,0.25393592,0.35632278,1.27812901,0.22726317
-2.03201601,2.17508572,0.00795899,0.40910969,0.01811874,1.22969443,0.25386826,0.35592740,1.30011521,0.23836065
-2.02601301,2.17819967,0.00768153,0.42069203,0.01706025,1.21017361,0.25391680,0.35543232,1.33237315,0.25110213
-2.02001001,2.18660574,0.00746004,0.43586445,0.01605345,1.18965120,0.25414767,0.35497986,1.37526990,0.26551275
-2.01400700,2.20103285,0.00729715,0.45471104,0.01510688,1.16867769,0.25463525,0.35472258,1.42904422,0.28160690
-2.00800400,2.22217767,0.00719430,0.47727596,0.01422814,1.14784371,0.25545674,0.35481539,1.49379861,0.29938541
-2.00200100,2.25066925,0.00715169,0.50356247,0.01342374,1.12775232,0.25668680,0.35540733,1.56949528,0.31883319
-1.99599800,2.28703565,0.00716834,0.53353323,0.01269891,1.10899104,0.25839250,0.35663352,1.65595614,0.33991732
-1.98999500,2.33167388,0.00724221,0.56711157,0.01205751,1.09210486,0.26062870,0.35860759,1.75286654,0.36258575
-1.98399200,2.38482446,0.00737025,0.60418390,0.01150192,1.07757139,0.26343427,0.36141497,1.85978271,0.38676671
-1.97798899,2.44655175,0.00754854,0.64460269,0.01103306,1.06577919,0.26682900,0.36510743,1.97614216,0.41236879
-1.97198599,2.51673075,0.00777245,0.68819024,0.01065034,1.05701031,0.27081154,0.36969903,2.10127660,0.43928169
-1.96598299,2.59504097,0.00803676,0.73474260,0.01035170,1.05142762,0.27535833,0.37516382,2.23442674,0.46737766
-1.95997999,2.68096748,0.00833583,0.78403370,0.01013374,1.04906750,0.28042351,0.38143533,2.37475803,0.49651335
-1.95397699,2.77380905,0.00866374,0.83581912,0.00999177,1.04983817,0.28593986,0.38840796,2.52137666,0.52653219
-1.94797399,2.87269276,0.00901442,0.88983955,0.00991998,1.05352353,0.29182057,0.39594019,2.67334496,0.55726695
-1.94197099,2.97659443,0.00938185,0.94582346,0.00991160,1.05979226,0.29796187,0.40385943,2.82969549,0.58854237
-1.93596798,3.08436369,0.00976010,1.00348891,0.00995911,1.06821179,0.30424629,0.41196842,2.98944305,0.62017775
-1.92996498,3.19475256,0.01014350,1.06254442,0.01005441,1.07826616,0.31054634,0.42005272,3.15159416,0.65198932
-1.92396198,3.30644610,0.01052672,1.12268870,0.01018904,1.08937705,0.31672859,0.42788911,3.31515360,0.68379223
-1.91795898,3.41809378,0.01090481,1.18360942,0.01035442,1.10092698,0.32265781,0.43525432,3.47912794,0.71540206
-1.91195598,3.52834019,0.01127330,1.24498108,0.01054201,1.11228338,0.32820102,0.44193381,3.64252600,0.74663592
-1.90595298,3.63585386,0.01162823,1.30646214,0.01074357,1.12282261,0.33323143,0.44773015,3.80435667,0.77731291
-1.89994997,3.73935311,0.01196612,1.36769181,0.01095126,1.13195281,0.33763185,0.45247055,3.96362455,0.80725418
-1.89394697,3.83762815,0.01228405,1.42828664,0.01115786,1.13913458,0.34129776,0.45601321,4.11932424,0.83628253
-1.88794397,3.92955881,0.01257959,1.48783758,0.01135689,1.14389868,0.34413968,0.45825230,4.27043409,0.86422178
-1.88194097,4.01412775,0.01285079,1.54590774,0.01154266,1.14586010,0.34608492,0.45912114,4.41591054,0.89089597
-1.87593797,4.09042916,0.01309618,1.60203125,0.01171038,1.14472810,0.34707872,0.45859365,4.55468408,0.91612864
-1.86993497,4.15767320,0.01331469,1.65571389,0.01185616,1.14031188,0.34708459,0.45668397,4.68565788,0.93974231
-1.86393197,4.21518690,0.01350568,1.70643540,0.01197705,1.13252201,0.34608418,0.45344424,4.80771005,0.96155840
-1.85792896,4.26241206,0.01366883,1.75365412,0.01207097,1.12136772,0.34407647,0.44896087,4.91970034,0.98139772
-1.85192596,4.29890123,0.01380416,1.79681383,0.01213665,1.10695056,0.34107650,0.44334931,5.02048169,0.99908160
-1.84592296,4.32431243,0.01391198,1.83535293,0.01217359,1.08945480,0.33711378,0.43674786,5.10891690,1.01443388
-1.83991996,4.33840361,0.01399290,1.86871573,0.01218194,1.06913542,0.33223038,0.42931068,5.18390027,1.02728361
-1.83391696,4.34102756,0.01404777,1.89636561,0.01216240,1.04630437,0.32647889,0.42120051,5.24438358,1.03746853
-1.82791396,4.33212784,0.01407766,1.91779959,0.01211613,1.02131579,0.31992035,0.41258150,5.28940566,1.04483926
-1.82191096,4.31173615,0.01408390,1.93256380,0.01204460,0.99455103,0.31262217,0.40361237,5.31812410,1.04926388
-1.81590795,4.27997122,0.01406801,1.94026910,0.01194954,0.96640414,0.30465631,0.39444049,5.32984784,1.05063288
-1.80990495,4.23703919,0.01403172,1.94060621,0.01183280,0.93726836,0.29609754,0.38519689,5.32406874,1.04886415
-1.80390195,4.18323521,0.01397692,1.93335954,0.01169632,0.90752428,0.28702201,0.37599273,5.30049045,1.04390770
-1.79789895,4.11894568,0.01390564,1.91841902,0.01154200,0.87752976,0.27750606,0.36691704,5.25905276,1.03574989
-1.79189595,4.04465061,0.01382001,1.89578925,0.01137171,0.84761207,0.26762532,0.35803606,5.19994994,1.02441695
-1.78589295,3.96092533,0.01372221,1.86559534,0.01118722,0.81806218,0.25745402,0.34939398,5.12364155,1.00997739
-1.77988994,3.86844102,0.01361438,1.82808516,0.01099016,0.78913127,0.24706454,0.34101506,5.03085491,0.99254334
-1.77388694,3.76796332,0.01349862,1.78362753,0.01078207,0.76102924,0.23652717,0.33290686,4.92257854,0.97227050
-1.76788394,3.66034853,0.01337685,1.73270656,0.01056434,0.73392505,0.22590989,0.32506454,4.80004669,0.94935684
-1.76188094,3.54653728,0.01325080,1.67591197,0.01033828,0.70794859,0.21527834,0.31747565,4.66471519,0.92403983
-1.75587794,3.42754537,0.01312187,1.61392601,0.01010511,0.68319384,0.20469581,0.31012543,4.51822982,0.89659263
-1.74987494,3.30445205,0.01299114,1.54750733,0.00986597,0.65972291,0.19422316,0.30300211,4.36238833,0.86731910
-1.74387194,3.17838604,0.01285930,1.47747243,0.00962202,0.63757077,0.18391882,0.29610199,4.19909809,0.83654803
-1.73786893,3.05050978,0.01272662,1.40467568,0.00937442,0.61675026,0.17383868,0.28943404,4.03033113,0.80462694
-1.73186593,2.92200263,0.01259297,1.32998844,0.00912441,0.59725728,0.16403597,0.28302384,3.85807872,0.77191547
-1.72586293,2.79404378,0.01245782,1.25427841,0.00887331,0.57907590,0.15456108,0.27691652,3.68430751,0.73877897
-1.71985993,2.66779547,0.01232033,1.17838986,0.00862262,0.56218314,0.14546140,0.27117882,3.51091918,0.70558240
-1.71385693,2.54438743,0.01217939,1.10312558,0.00837402,0.54655348,0.13678107,0.26590004,3.33971503,0.67268474
-1.70785393,2.42490298,0.01203374,1.02923108,0.00812940,0.53216276,0.12856085,0.26119180,3.17236683,0.64043426
-1.70185093,2.31036723,0.01188212,0.95738165,0.00789097,0.51899160,0.12083787,0.25718693,3.01039457,0.60916459
-1.69584792,2.20173764,0.01172335,0.88817245,0.00766119,0.50702809,0.11364555,0.25403715,2.85515148,0.57919174
-1.68984492,2.09989692,0.01155652,0.82211183,0.00744284,0.49626986,0.10701346,0.25191006,2.70781598,0.55081193
-1.68384192,2.00564803,0.01138110,0.75961785,0.00723905,0.48672529,0.10096725,0.25098519,2.56938995,0.52430021
-1.67783892,1.91971101,0.01119706,0.70101779,0.00705324,0.47841399,0.09552865,0.25144953,2.44070227,0.49990965
-1.67183592,1.84272090,0.01100497,0.64655030,0.00688913,0.47136637,0.09071537,0.25349251,2.32241638,0.47787088
-1.66583292,1.77522639,0.01080612,0.59636979,0.00675066,0.46562240,0.08654113,0.25730063,2.21504036,0.45839170
-1.65982991,1.71768837,0.01060247,0.55055256,0.00664196,0.46122942,0.08301557,0.26305187,2.11893821,0.44165669
-1.65382691,1.67047782,0.01039670,0.50910417,0.00656725,0.45823918,0.08014419,0.27091000,2.03434076,0.42782630
-1.64782391,1.63387267,0.01019218,0.47196756,0.00653070,0.45670399,0.07792811,0.28101892,1.96135544,0.41703561
-1.64182091,1.60805326,0.00999281,0.43903140,0.00653631,0.45667233,0.07636396,0.29349717,1.89997369,0.40939232
-1.63581791,1.59309619,0.00980295,0.41013832,0.00658778,0.45818375,0.07544353,0.30843268,1.85007588,0.40497418
-1.62981491,1.58896700,0.00962723,0.38509277,0.00668828,0.46126358,0.07515343,0.32587790,1.81143351,0.40382577
-1.62381191,1.59551166,0.00947034,0.36366821,0.00684034,0.46591739,0.07547479,0.34584553,1.78370900,0.40595482
