energy_ev,total_up,Ag_p_up,Ag_d_up,Al_p_up,Al_d_up,S_s_up,S_p_up
-5.84392196,4.70100116,0.45958393,4.42779813,0.08931302,0.00000000,0.00275260,0.08248697
-5.83791896,4.69376355,0.45965378,4.42158447,0.08906356,0.00000000,0.00286404,0.08230338
-5.83191596,4.67877566,0.45831749,4.40842194,0.08857666,0.00000000,0.00298388,0.08186503
-5.82591296,4.65688168,0.45565507,4.38911701,0.08786309,0.00000000,0.00311531,0.08118739
-5.81990995,4.62918325,0.45180048,4.36470432,0.08694577,0.00000000,0.00326185,0.08029404
-5.81390695,4.59700675,0.44693796,4.33641616,0.08585908,0.00000000,0.00342733,0.07921573
-5.80790395,4.56186207,0.44129644,4.30564450,0.08464767,0.00000000,0.00361578,0.07798912
-5.80190095,4.52539439,0.43514203,4.27389686,0.08336494,0.00000000,0.00383136,0.07665543
-5.79589795,4.48933046,0.42876904,4.24274761,0.08207116,0.00000000,0.00407823,0.07525882
-5.78989495,4.45542136,0.42248976,4.21378616,0.08083135,0.00000000,0.00436049,0.07384483
-5.78389195,4.42538392,0.41662345,4.18856424,0.07971287,0.00000000,0.00468197,0.07245868
-5.77788894,4.40084296,0.41148485,4.16854408,0.07878293,0.00000000,0.00504622,0.07114369
-5.77188594,4.38327662,0.40737283,4.15504963,0.07810605,0.00000000,0.00545628,0.06993982
-5.76588294,4.37396691,0.40455944,4.14922255,0.07774151,0.00000000,0.00591463,0.06888235
-5.75987994,4.37395734,0.40327986,4.15198484,0.07774097,0.00000000,0.00642307,0.06800075
-5.75387694,4.38401933,0.40372359,4.16400941,0.07814631,0.00000000,0.00698254,0.06731784
-5.74787394,4.40462847,0.40602724,4.18569976,0.07898775,0.00000000,0.00759311,0.06684918
-5.74187094,4.43595160,0.41026906,4.21717943,0.08028238,0.00000000,0.00825385,0.06660277
-5.73586793,4.47784502,0.41646553,4.25829152,0.08203309,0.00000000,0.00896276,0.06657898
-5.72986493,4.52986355,0.42457003,4.30860813,0.08422807,0.00000000,0.00971674,0.06677076
-5.72386193,4.59128017,0.43447368,4.36744918,0.08684072,0.00000000,0.01051155,0.06716414
-5.71785893,4.66111497,0.44600826,4.43390967,0.08983018,0.00000000,0.01134182,0.06773891
-5.71185593,4.73817221,0.45895112,4.50689407,0.09314239,0.00000000,0.01220111,0.06846945
-5.70585293,4.82108377,0.47303204,4.58515634,0.09671155,0.00000000,0.01308192,0.06932579
-5.69984992,4.90835717,0.48794156,4.66734378,0.10046221,0.00000000,0.01397583,0.07027475
-5.69384692,4.99842614,0.50334073,4.75204298,0.10431157,0.00000000,0.01487362,0.07128114
-5.68784392,5.08970169,0.51887192,4.83782579,0.10817219,0.00000000,0.01576543,0.07230901
-5.68184092,5.18062176,0.53417020,4.92329374,0.11195489,0.00000000,0.01664098,0.07332292
-5.67583792,5.26969757,0.54887510,5.00711909,0.11557173,0.00000000,0.01748975,0.07428915
-5.66983492,5.35555513,0.56264225,5.08808107,0.11893898,0.00000000,0.01830126,0.07517682
-5.66383192,5.43697050,0.57515452,5.16509630,0.12197995,0.00000000,0.01906533,0.07595903
-5.65782891,5.51289792,0.58613233,5.23724236,0.12462756,0.00000000,0.01977238,0.07661368
-5.65182591,5.58249007,0.59534274,5.30377418,0.12682659,0.00000000,0.02041366,0.07712436
-5.64582291,5.64511040,0.60260702,5.36413306,0.12853541,0.00000000,0.02098153,0.07748086
-5.63981991,5.70033744,0.60780640,5.41794859,0.12972722,0.00000000,0.02146975,0.07767967
-5.63381691,5.74796168,0.61088591,5.46503399,0.13039077,0.00000000,0.02187364,0.07772415
-5.62781391,5.78797586,0.61185602,5.50537563,0.13053038,0.00000000,0.02219033,0.07762459
-5.62181091,5.82055948,0.61079221,5.53911795,0.13016542,0.00000000,0.02241882,0.07739799
-5.61580790,5.84605885,0.60783231,5.56654465,0.12932927,0.00000000,0.02256010,0.07706767
-5.60980490,5.86496391,0.60317187,5.58805765,0.12806763,0.00000000,0.02261718,0.07666267
-5.60380190,5.87788312,0.59705769,5.60415490,0.12643662,0.00000000,0.02259502,0.07621700
-5.59779890,5.88551762,0.58977975,5.61540810,0.12450030,0.00000000,0.02250044,0.07576866
-5.59179590,5.88863580,0.58166182,5.62244158,0.12232820,0.00000000,0.02234198,0.07535862
-5.58579290,5.88804931,0.57305118,5.62591282,0.11999258,0.00000000,0.02212966,0.07502960
-5.57978989,5.88459108,0.56430775,5.62649550,0.11756579,0.00000000,0.02187474,0.07482484
-5.57378689,5.87909614,0.55579302,5.62486519,0.11511779,0.00000000,0.02158944,0.07478684
-5.56778389,5.87238528,0.54785921,5.62168806,0.11271380,0.00000000,0.02128665,0.07495603
-5.56178089,5.86525191,0.54083888,5.61761236,0.11041240,0.00000000,0.02097963,0.07536955
-5.55577789,5.85845178,0.53503550,5.61326249,0.10826393,0.00000000,0.02068167,0.07606008
-5.54977489,5.85269554,0.53071508,5.60923531,0.10630937,0.00000000,0.02040591,0.07705476
-5.54377189,5.84864367,0.52809911,5.60609828,0.10457970,0.00000000,0.02016501,0.07837426
-5.53776888,5.84690347,0.52735909,5.60438884,0.10309567,0.00000000,0.01997102,0.08003200
-5.53176588,5.84802759,0.52861255,5.60461466,0.10186808,0.00000000,0.01983521,0.08203358
-5.52576288,5.85251386,0.53192084,5.60725427,0.10089843,0.00000000,0.01976799,0.08437637
-5.51975988,5.86080592,0.53728848,5.61275783,0.10017992,0.00000000,0.01977887,0.08704938
-5.51375688,5.87329454,0.54466419,5.62154766,0.09969873,0.00000000,0.01987645,0.09003327
-5.50775388,5.89031939,0.55394339,5.63401849,0.09943554,0.00000000,0.02006852,0.09330069
-5.50175088,5.91217106,0.56497218,5.65053739,0.09936718,0.00000000,0.02036212,0.09681673
-5.49574787,5.93909353,0.57755256,5.67144342,0.09946826,0.00000000,0.02076362,0.10053971
-5.48974487,5.97128691,0.59144884,5.69704702,0.09971290,0.00000000,0.02127890,0.10442214
-5.48374187,6.00891059,0.60639490,5.72762951,0.10007626,0.00000000,0.02191345,0.10841180
-5.47773887,6.05208687,0.62210235,5.76344257,0.10053599,0.00000000,0.02267245,0.11245312
-5.47173587,6.10090502,0.63826915,5.80470810,0.10107342,0.00000000,0.02356092,0.11648864
-5.46573287,6.15542583,0.65458869,5.85161840,0.10167459,0.00000000,0.02458373,0.12046053
-5.45972986,6.21568650,0.67075888,5.90433672,0.10233093,0.00000000,0.02574566,0.12431230
-5.45372686,6.28170571,0.68649122,5.96299818,0.10303971,0.00000000,0.02705137,0.12799041
-5.44772386,6.35348858,0.70151943,6.02771091,0.10380420,0.00000000,0.02850538,0.13144590
-5.44172086,6.43103126,0.71560746,6.09855710,0.10463349,0.00000000,0.03011195,0.13463593
-5.43571786,6.51432472,0.72855660,6.17559394,0.10554211,0.00000000,0.03187498,0.13752516
-5.42971486,6.60335721,0.74021139,6.25885385,0.10654938,0.00000000,0.03379788,0.14008691
-5.42371186,6.69811516,0.75046414,6.34834389,0.10767851,0.00000000,0.03588337,0.14230405
-5.41770885,6.79858193,0.75925776,6.44404394,0.10895551,0.00000000,0.03813335,0.14416962
-5.41170585,6.90473415,0.76658678,6.54590341,0.11040801,0.00000000,0.04054864,0.14568700
-5.40570285,7.01653545,0.77249648,6.65383630,0.11206388,0.00000000,0.04312887,0.14686977
-5.39969985,7.13392743,0.77707996,6.76771448,0.11394985,0.00000000,0.04587225,0.14774114
-5.39369685,7.25681794,0.78047323,6.88735933,0.11609004,0.00000000,0.04877541,0.14833295
-5.38769385,7.38506703,0.78284851,7.01253174,0.11850459,0.00000000,0.05183323,0.14868435
-5.38169085,7.51847077,0.78440582,7.14292100,0.12120829,0.00000000,0.05503873,0.14884007
-5.37568784,7.65674387,0.78536322,7.27813279,0.12420935,0.00000000,0.05838292,0.14884848
-5.36968484,7.79950157,0.78594611,7.41767699,0.12750833,0.00000000,0.06185472,0.14875936
-5.36368184,7.94624189,0.78637594,7.56095591,0.13109724,0.00000000,0.06544089,0.14862169
-5.35767884,8.09632907,0.78685887,7.70725359,0.13495894,0.00000000,0.06912595,0.14848127
-5.35167584,8.24897926,0.78757495,7.85572693,0.13906671,0.00000000,0.07289221,0.14837857
-5.34567284,8.40324948,0.78866825,8.00539932,0.14338416,0.00000000,0.07671971,0.14834671
-5.33966983,8.55803062,0.79023840,8.15515744,0.14786550,0.00000000,0.08058632,0.14840972
-5.33366683,8.71204528,0.79233416,8.30375169,0.15245601,0.00000000,0.08446774,0.14858129
-5.32766383,8.86385104,0.79494908,8.44980070,0.15709288,0.00000000,0.08833768,0.14886386
-5.32166083,9.01184961,0.79801980,8.59180018,0.16170639,0.00000000,0.09216789,0.14924828
-5.31565783,9.15430174,0.80142681,8.72813617,0.16622124,0.00000000,0.09592843,0.14971403
-5.30965483,9.28934816,0.80499797,8.85710271,0.17055824,0.00000000,0.09958785,0.15022986
-5.30365183,9.41503593,0.80851438,8.97692357,0.17463609,0.00000000,0.10311342,0.15075508
-5.29764882,9.52934981,0.81171855,9.08577787,0.17837336,0.00000000,0.10647151,0.15124113
-5.29164582,9.63024792,0.81432442,9.18182896,0.18169048,0.00000000,0.10962790,0.15163369
-5.28564282,9.71570085,0.81602872,9.26325613,0.18451183,0.00000000,0.11254822,0.15187490
-5.27963982,9.78373315,0.81652328,9.32828837,0.18676768,0.00000000,0.11519842,0.15190588
-5.27363682,9.83246633,0.81550769,9.37523959,0.18839608,0.00000000,0.11754531,0.15166921
-5.26763382,9.86016218,0.81270167,9.40254454,0.18934455,0.00000000,0.11955712,0.15111137
-5.26163082,9.86526524,0.80785677,9.40879454,0.18957152,0.00000000,0.12120414,0.15018505
-5.25562781,9.84644357,0.80076679,9.39277243,0.18904758,0.00000000,0.12245942,0.14885116
-5.24962481,9.80262655,0.79127667,9.35348567,0.18775632,0.00000000,0.12329942,0.14708053
-5.24362181,9.73303882,0.77928943,9.29019687,0.18569493,0.00000000,0.12370481,0.14485515
-5.23761881,9.63722931,0.76477093,9.20245094,0.18287443,0.00000000,0.12366112,0.14216909
-5.23161581,9.51509457,0.74775263,9.09009778,0.17931960,0.00000000,0.12315949,0.13902891
-5.22561281,9.36689553,0.72833197,8.95330984,0.17506851,0.00000000,0.12219733,0.13545367
-5.21960980,9.19326692,0.70667082,8.79259360,0.17017190,0.00000000,0.12077894,0.13147452
-5.21360680,8.99521884,0.68299205,8.60879424,0.16469213,0.00000000,0.11891595,0.12713400
-5.20760380,8.77412994,0.65757447,8.40309291,0.15870207,0.00000000,0.11662777,0.12248500
-5.20160080,8.53173206,0.63074652,8.17699595,0.15228363,0.00000000,0.11394178,0.11758955
-5.19559780,8.27008614,0.60287887,7.93231602,0.14552632,0.00000000,0.11089343,0.11251734
-5.18959480,7.99154970,0.57437652,7.67114496,0.13852554,0.00000000,0.10752604,0.10734433
-5.18359180,7.69873637,0.54567035,7.39581873,0.13138096,0.00000000,0.10389055,0.10215110
-5.17758879,7.39446824,0.51720868,7.10887509,0.12419477,0.00000000,0.10004489,0.09702135
-5.17158579,7.08172213,0.48944890,6.81300496,0.11706997,0.00000000,0.09605325,0.09204042
-5.16558279,6.76357108,0.46284929,6.51099869,0.11010870,0.00000000,0.09198505,0.08729377
-5.15957979,6.44312283,0.43786134,6.20568897,0.10341065,0.00000000,0.08791382,0.08286559
-5.15357679,6.12345688,0.41492237,5.89989189,0.09707145,0.00000000,0.08391576,0.07883752
-5.14757379,5.80756219,0.39444867,5.59634847,0.09118127,0.00000000,0.08006824,0.07528730
-5.14157079,5.49827746,0.37682902,5.29766827,0.08582343,0.00000000,0.07644820,0.07228755
-5.13556778,5.19823577,0.36241860,5.00627730,0.08107311,0.00000000,0.07313035,0.06990457
-5.12956478,4.90981543,0.35153327,4.72437186,0.07699617,0.00000000,0.07018548,0.06819715
-5.12356178,4.63509841,0.34444415,4.45387982,0.07364812,0.00000000,0.06767862,0.06721538
-5.11755878,4.37583764,0.34137251,4.19643071,0.07107311,0.00000000,0.06566741,0.06699948
-5.11155578,4.13343382,0.34248497,3.95333514,0.06930312,0.00000000,0.06420040,0.06757876
-5.10555278,3.90892224,0.34788909,3.72557413,0.06835724,0.00000000,0.06331567,0.06897049
-5.09954977,3.70296958,0.35762942,3.51379813,0.06824107,0.00000000,0.06303949,0.07117900
-5.09354677,3.51588015,0.37168416,3.31833529,0.06894635,0.00000000,0.06338528,0.07419485
-5.08754377,3.34761103,0.38996257,3.13920801,0.07045075,0.00000000,0.06435290,0.07799423
-5.08154077,3.19779474,0.41230335,2.97615672,0.07271781,0.00000000,0.06592812,0.08253861
-5.07553777,3.06576853,0.43847406,2.82866931,0.07569724,0.00000000,0.06808254,0.08777464
-5.06953477,2.95060850,0.46817195,2.69601484,0.07932539,0.00000000,0.07077384,0.09363445
-5.06353177,2.85116751,0.50102615,2.57727983,0.08352602,0.00000000,0.07394634,0.10003632
-5.05752876,2.76611505,0.53660149,2.47140570,0.08821140,0.00000000,0.07753205,0.10688568
-5.05152576,2.69397807,0.57440397,2.37722600,0.09328370,0.00000000,0.08145195,0.11407665
-5.04552276,2.63318138,0.61388775,2.29350213,0.09863663,0.00000000,0.08561771,0.12149385
-5.03951976,2.58208673,0.65446385,2.21895679,0.10415741,0.00000000,0.08993367,0.12901458
-5.03351676,2.53902968,0.69551016,2.15230427,0.10972895,0.00000000,0.09429908,0.13651138
-5.02751376,2.50235375,0.73638270,2.09227720,0.11523226,0.00000000,0.09861055,0.14385475
-5.02151076,2.47044135,0.77642781,2.03764964,0.12054891,0.00000000,0.10276458,0.15091603
-5.01550775,2.44174121,0.81499490,1.98725629,0.12556369,0.00000000,0.10666019,0.15757032
-5.00950475,2.41479234,0.85144944,1.94000809,0.13016711,0.00000000,0.11020149,0.16369934
-5.00350175,2.38824423,0.88518590,1.89490444,0.13425793,0.00000000,0.11330010,0.16919418
-4.99749875,2.36087365,0.91564000,1.85104227,0.13774543,0.00000000,0.11587740,0.17395776
-4.99149575,2.33159787,0.94230017,1.80762246,0.14055147,0.00000000,0.11786650,0.17790690
-4.98549275,2.29948462,0.96471777,1.76395376,0.14261217,0.00000000,0.11921379,0.18097411
-4.97948974,2.26375879,0.98251580,1.71945468,0.14387932,0.00000000,0.11988015,0.18310881
-4.97348674,2.22380610,0.99539582,1.67365359,0.14432117,0.00000000,0.11984172,0.18427816
-4.96748374,2.17917388,1.00314310,1.62618718,0.14392296,0.00000000,0.11909014,0.18446732
-4.96148074,2.12956904,1.00562968,1.57679757,0.14268684,0.00000000,0.11763236,0.18367930
-4.95547774,2.07485354,1.00281550,1.52532815,0.14063139,0.00000000,0.11549002,0.18193440
-4.94947474,2.01503739,0.99474753,1.47171832,0.13779067,0.00000000,0.11269835,0.17926917
-4.94347174,1.95026963,0.98155710,1.41599716,0.13421293,0.00000000,0.10930480,0.17573517
-4.93746873,1.88082730,0.96345551,1.35827625,0.12995894,0.00000000,0.10536725,0.17139743
-4.93146573,1.80710285,0.94072808,1.29874167,0.12510007,0.00000000,0.10095209,0.16633275
-4.92546273,1.72959036,0.91372701,1.23764534,0.11971618,0.00000000,0.09613210,0.16062794
-4.91945973,1.64887073,0.88286312,1.17529588,0.11389343,0.00000000,0.09098427,0.15437804
-4.91345673,1.56559640,0.84859689,1.11204910,0.10772200,0.00000000,0.08558765,0.14768455
-4.90745373,1.48047593,0.81142896,1.04829839,0.10129394,0.00000000,0.08002127,0.14065388
-4.90145073,1.39425871,0.77189043,0.98446518,0.09470112,0.00000000,0.07436218,0.13339580
-4.89544772,1.30772040,0.73053325,0.92098965,0.08803332,0.00000000,0.06868381,0.12602220
-4.88944472,1.22164917,0.68792088,0.85832194,0.08137663,0.00000000,0.06305440,0.11864597
-4.88344172,1.13683323,0.64461961,0.79691408,0.07481211,0.00000000,0.05753588,0.11138016
-4.87743872,1.05404984,0.60119063,0.73721270,0.06841477,0.00000000,0.05218295,0.10433725
-4.87143572,0.97405598,0.55818314,0.67965279,0.06225286,0.00000000,0.04704250,0.09762867
-4.86543272,0.89758087,0.51612870,0.62465257,0.05638750,0.00000000,0.04215327,0.09136450
-4.85942971,0.82532034,0.47553687,0.57260952,0.05087265,0.00000000,0.03754582,0.08565321
-4.85342671,0.75793312,0.43689223,0.52389765,0.04575533,0.00000000,0.03324278,0.08060164
-4.84742371,0.69603892,0.40065298,0.47886597,0.04107614,0.00000000,0.02925922,0.07631492
-4.84142071,0.64021826,0.36725083,0.43783811,0.03687001,0.00000000,0.02560327,0.07289649
-4.83541771,0.59101373,0.33709230,0.40111298,0.03316707,0.00000000,0.02227681,0.07044810
-4.82941471,0.54893261,0.31056121,0.36896640,0.02999371,0.00000000,0.01927636,0.06906975
-4.82341171,0.51445039,0.28802218,0.34165344,0.02737359,0.00000000,0.01659388,0.06885959
-4.81740870,0.48801496,0.26982482,0.31941137,0.02532881,0.00000000,0.01421772,0.06991368
-4.81140570,0.47005116,0.25630832,0.30246292,0.02388083,0.00000000,0.01213349,0.07232569
-4.80540270,0.46096518,0.24780618,0.29101965,0.02305143,0.00000000,0.01032492,0.07618641
-4.79939970,0.46114853,0.24465051,0.28528518,0.02286334,0.00000000,0.00877465,0.08158313
-4.79339670,0.47098127,0.24717563,0.28545802,0.02334081,0.00000000,0.00746493,0.08859898
-4.78739370,0.49083390,0.25572057,0.29173369,0.02450972,0.00000000,0.00637825,0.09731193
-4.78139070,0.52106780,0.27062993,0.30430598,0.02639754,0.00000000,0.00549789,0.10779391
-4.77538769,0.56203378,0.29225301,0.32336699,0.02903286,0.00000000,0.00480830,0.12010957
-4.76938469,0.61406842,0.32094055,0.34910576,0.03244462,0.00000000,0.00429546,0.13431510
-4.76338169,0.67748804,0.35703921,0.38170537,0.03666098,0.00000000,0.00394704,0.15045684
-4.75737869,0.75258006,0.40088330,0.42133827,0.04170788,0.00000000,0.00375256,0.16856981
-4.75137569,0.83959161,0.45278400,0.46815971,0.04760734,0.00000000,0.00370339,0.18867609
-4.74537269,0.93871550,0.51301594,0.52229937,0.05437543,0.00000000,0.00379265,0.21078317
-4.73936968,1.05007347,0.58180148,0.58385107,0.06202024,0.00000000,0.00401509,0.23488201
-4.73336668,1.17369704,0.65929291,0.65286078,0.07053957,0.00000000,0.00436686,0.26094509
-4.72736368,1.30950638,0.74555324,0.72931321,0.07991876,0.00000000,0.00484521,0.28892429
-4.72136068,1.45728763,0.84053607,0.81311713,0.09012864,0.00000000,0.00544811,0.31874855
-4.71535768,1.61666943,0.94406541,0.90409023,0.10112358,0.00000000,0.00617396,0.35032155
-4.70935468,1.78709970,1.05581630,1.00194376,0.11284005,0.00000000,0.00702106,0.38351923
-4.70335168,1.96782352,1.17529729,1.10626793,0.12519546,0.00000000,0.00798729,0.41818747
-4.69734867,2.15786354,1.30183578,1.21651873,0.13808770,0.00000000,0.00906960,0.45413978
-4.69134567,2.35600417,1.43456730,1.33200709,0.15139516,0.00000000,0.01026366,0.49115542
-4.68534267,2.56078099,1.57242974,1.45189131,0.16497760,0.00000000,0.01156344,0.52897794
-4.67933967,2.77047677,1.71416355,1.57517362,0.17867761,0.00000000,0.01296093,0.56731440
-4.67333667,2.98312530,1.85831851,1.70070163,0.19232294,0.00000000,0.01444584,0.60583556
-4.66733367,3.19652432,2.00326789,1.82717548,0.20572943,0.00000000,0.01600546,0.64417712
-4.66133067,3.40825810,2.14722992,1.95316110,0.21870468,0.00000000,0.01762458,0.68194230
-4.65532766,3.61573029,2.28829692,2.07710978,0.23105226,0.00000000,0.01928551,0.71870594
-4.64932466,3.81620688,2.42447139,2.19738414,0.24257636,0.00000000,0.02096822,0.75402010
-4.64332166,4.00686875,2.55370849,2.31228994,0.25308671,0.00000000,0.02265063,0.78742133
-4.63731866,4.18487261,2.67396363,2.42011317,0.26240366,0.00000000,0.02430897,0.81843938
-4.63131566,4.34741874,2.78324383,2.51916125,0.27036313,0.00000000,0.02591825,0.84660744
-4.62531266,4.49182329,2.87966103,2.60780696,0.27682131,0.00000000,0.02745286,0.87147329
-4.61930965,4.61559246,2.96148531,2.68453359,0.28165894,0.00000000,0.02888719,0.89261137
-4.61330665,4.71649572,3.02719605,2.74797931,0.28478487,0.00000000,0.03019632,0.90963506
-4.60730365,4.79263489,3.07552876,2.79697902,0.28613892,0.00000000,0.03135677,0.92220881
-4.60130065,4.84250597,3.10551558,2.83060176,0.28569377,0.00000000,0.03234714,0.93005945
-4.59529765,4.86505076,3.11651768,2.84818176,0.28345585,0.00000000,0.03314882,0.93298629
-4.58929465,4.85969579,3.10824782,2.84934183,0.27946522,0.00000000,0.03374658,0.93086937
-4.58329165,4.82637638,3.08078223,2.83400776,0.27379438,0.00000000,0.03412902,0.92367540
-4.57728864,4.76554450,3.03456080,2.80241286,0.26654613,0.00000000,0.03428897,0.91146109
-4.57128564,4.67815984,2.97037578,2.75509247,0.25785046,0.00000000,0.03422373,0.89437360
-4.56528264,4.56566412,2.88934910,2.69286846,0.24786074,0.00000000,0.03393513,0.87264800
-4.55927964,4.42993975,2.79289937,2.61682448,0.23674923,0.00000000,0.03342949,0.84660173
-4.55327664,4.27325459,2.68269995,2.52827286,0.22470223,0.00000000,0.03271732,0.81662639
-4.54727364,4.09819506,2.56062972,2.42871484,0.21191490,0.00000000,0.03181306,0.78317705
-4.54127064,3.90759074,2.42871887,2.31979580,0.19858617,0.00000000,0.03073452,0.74675963
-4.53526763,3.70443353,2.28909170,2.20325747,0.18491367,0.00000000,0.02950231,0.70791683
-4.52926463,3.49179498,2.14390897,2.08088911,0.17108910,0.00000000,0.02813919,0.66721330
-4.52326163,3.27274505,1.99531194,1.95447983,0.15729404,0.00000000,0.02666938,0.62522059
-4.51725863,3.05027551,1.84537019,1.82577369,0.14369638,0.00000000,0.02511781,0.58250254
-4.51125563,2.82723083,1.69603508,1.69642941,0.13044746,0.00000000,0.02350947,0.53960173
-4.50525263,2.60624880,1.54910025,1.56798583,0.11767997,0.00000000,0.02186874,0.49702743
-4.49924962,2.38971247,1.40617015,1.44183416,0.10550660,0.00000000,0.02021877,0.45524539
-4.49324662,2.17971454,1.26863735,1.31919752,0.09401953,0.00000000,0.01858105,0.41466994
-4.48724362,1.97803452,1.13766857,1.20111798,0.08329051,0.00000000,0.01697498,0.37565832
-4.48124062,1.78612828,1.01419937,1.08845077,0.07337169,0.00000000,0.01541758,0.33850745
-4.47523762,1.60512931,0.89893681,0.98186526,0.06429692,0.00000000,0.01392331,0.30345298
-4.46923462,1.43586030,0.79236915,0.88185191,0.05608355,0.00000000,0.01250401,0.27067045
-4.46323162,1.27885340,0.69478144,0.78873406,0.04873447,0.00000000,0.01116893,0.24027826
-4.45722861,1.13437740,0.60627578,0.70268372,0.04224042,0.00000000,0.00992484,0.21234227
-4.45122561,1.00246983,0.52679483,0.62374001,0.03658232,0.00000000,0.00877622,0.18688143
-4.44522261,0.88297203,0.45614725,0.55182924,0.03173365,0.00000000,0.00772551,0.16387434
-4.43921961,0.77556548,0.39403385,0.48678562,0.02766260,0.00000000,0.00677342,0.14326619
-4.43321661,0.67980773,0.34007319,0.42837167,0.02433411,0.00000000,0.00591924,0.12497581
-4.42721361,0.59516657,0.29382583,0.37629753,0.02171162,0.00000000,0.00516119,0.10890260
-4.42121061,0.52105142,0.25481632,0.33023870,0.01975846,0.00000000,0.00449673,0.09493296
-4.41520760,0.45684113,0.22255240,0.28985168,0.01843896,0.00000000,0.00392294,0.08294620
-4.40920460,0.40190776,0.19654106,0.25478740,0.01771916,0.00000000,0.00343678,0.07281964
-4.40320160,0.35563598,0.17630133,0.22470220,0.01756722,0.00000000,0.00303538,0.06443295
-4.39719860,0.31743825,0.16137366,0.19926640,0.01795346,0.00000000,0.00271629,0.05767155
-4.39119560,0.28676587,0.15132624,0.17817072,0.01885012,0.00000000,0.00247768,0.05242929
-4.38519260,0.26311607,0.14575832,0.16113054,0.02023088,0.00000000,0.00231851,0.04861016
-4.37918959,0.24603589,0.14430109,0.14788826,0.02207021,0.00000000,0.00223861,0.04612939
-4.37318659,0.23512282,0.14661642,0.13821419,0.02434251,0.00000000,0.00223879,0.04491373
-4.36718359,0.23002310,0.15239391,0.13190589,0.02702128,0.00000000,0.00232081,0.04490122
-4.36118059,0.23042782,0.16134682,0.12878650,0.03007818,0.00000000,0.00248735,0.04604039
-4.35517759,0.23606739,0.17320724,0.12870207,0.03348222,0.00000000,0.00274195,0.04828904
-4.34917459,0.24670472,0.18772087,0.13151818,0.03719905,0.00000000,0.00308878,0.05161266
-4.34317159,0.26212741,0.20464201,0.13711589,0.04119037,0.00000000,0.00353254,0.05598249
-4.33716858,0.28213942,0.22372874,0.14538738,0.04541359,0.00000000,0.00407812,0.06137350
-4.33116558,0.30655218,0.24473891,0.15623118,0.04982171,0.00000000,0.00473033,0.06776202
-4.32516258,0.33517576,0.26742679,0.16954721,0.05436349,0.00000000,0.00549358,0.07512346
-4.31915958,0.36781004,0.29154079,0.18523181,0.05898384,0.00000000,0.00637148,0.08342986
-4.31315658,0.40423631,0.31682212,0.20317279,0.06362449,0.00000000,0.00736645,0.09264758
-4.30715358,0.44420945,0.34300452,0.22324476,0.06822491,0.00000000,0.00847936,0.10273501
