energy_ev,total_up,C_s_up,C_p_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up
-5.77188594,1.93733501,0.02838104,0.03028841,0.44192635,0.04904812,0.04665077,1.25450858,0.76380873,0.21248706
-5.76588294,1.98691323,0.02836421,0.03274308,0.44272007,0.05205718,0.04726662,1.28333721,0.76046501,0.22326734
-5.75987994,2.03546368,0.02841514,0.03526171,0.44255257,0.05526448,0.04780490,1.31133888,0.75587190,0.23405410
-5.75387694,2.08326588,0.02856097,0.03782681,0.44157546,0.05866885,0.04827751,1.33873232,0.75039259,0.24482403
-5.74787394,2.13060073,0.02882699,0.04041910,0.43994982,0.06226417,0.04869803,1.36573956,0.74439076,0.25555813
-5.74187094,2.17773360,0.02923574,0.04301754,0.43784133,0.06603875,0.04908132,1.39257433,0.73821875,0.26624127
-5.73586793,2.22489774,0.02980611,0.04559959,0.43541539,0.06997480,0.04944295,1.41943064,0.73220656,0.27686140
-5.72986493,2.27227840,0.03055267,0.04814137,0.43283244,0.07404825,0.04979869,1.44647181,0.72665194,0.28740832
-5.72386193,2.31999784,0.03148498,0.05061800,0.43024325,0.07822866,0.05016389,1.47382004,0.72181173,0.29787214
-5.71785893,2.36810153,0.03260716,0.05300393,0.42778455,0.08247944,0.05055291,1.50154679,0.71789471,0.30824135
-5.71185593,2.41654606,0.03391754,0.05527327,0.42557486,0.08675830,0.05097842,1.52966430,0.71505593,0.31850060
-5.70585293,2.46518890,0.03540856,0.05740030,0.42371082,0.09101791,0.05145083,1.55811823,0.71339259,0.32862841
-5.69984992,2.51378074,0.03706671,0.05935985,0.42226387,0.09520673,0.05197765,1.58678211,0.71294169,0.33859479
-5.69384692,2.56196064,0.03887277,0.06112778,0.42127763,0.09927010,0.05256297,1.61545363,0.71367924,0.34835903
-5.68784392,2.60925473,0.04080211,0.06268148,0.42076594,0.10315138,0.05320697,1.64385319,0.71552121,0.35786782
-5.68184092,2.65507866,0.04282523,0.06400035,0.42071185,0.10679329,0.05390559,1.67162513,0.71832607,0.36705380
-5.67583792,2.69874451,0.04490837,0.06506620,0.42106747,0.11013925,0.05465032,1.69834172,0.72189911,0.37583489
-5.66983492,2.73947222,0.04701434,0.06586374,0.42175493,0.11313478,0.05542817,1.72351038,0.72599822,0.38411426
-5.66383192,2.77640580,0.04910339,0.06638089,0.42266859,0.11572888,0.05622181,1.74658393,0.73034130,0.39178131
-5.65782891,2.80863430,0.05113423,0.06660915,0.42367824,0.11787536,0.05700991,1.76697415,0.73461502,0.39871355
-5.65182591,2.83521716,0.05306515,0.06654384,0.42463364,0.11953410,0.05776771,1.78406828,0.73848491,0.40477950
-5.64582291,2.85521349,0.05485510,0.06618428,0.42537004,0.12067211,0.05846770,1.79724819,0.74160639,0.40984244
-5.63981991,2.86771456,0.05646495,0.06553388,0.42571468,0.12126453,0.05908058,1.80591171,0.74363666,0.41376506
-5.63381691,2.87187824,0.05785858,0.06460018,0.42549410,0.12129543,0.05957624,1.80949544,0.74424700,0.41641459
-5.62781391,2.86696447,0.05900403,0.06339478,0.42454185,0.12075833,0.05992493,1.80749824,0.74313517,0.41766855
-5.62181091,2.85237013,0.05987458,0.06193317,0.42270655,0.11965665,0.06009841,1.79950448,0.74003744,0.41742051
-5.61580790,2.82766186,0.06044964,0.06023457,0.41985975,0.11800381,0.06007114,1.78520602,0.73473991,0.41558578
-5.60980490,2.79260536,0.06071559,0.05832156,0.41590337,0.11582317,0.05982136,1.76442198,0.72708863,0.41210676
-5.60380190,2.74718974,0.06066635,0.05621978,0.41077641,0.11314777,0.05933212,1.73711524,0.71699803,0.40695751
-5.59779890,2.69164538,0.06030384,0.05395748,0.40446044,0.11001978,0.05859206,1.70340486,0.70445750,0.40014739
-5.59179590,2.62645454,0.05963810,0.05156509,0.39698383,0.10648979,0.05759608,1.66357369,0.68953548,0.39172362
-5.58579290,2.55235359,0.05868729,0.04907471,0.38842428,0.10261590,0.05634569,1.61807050,0.67238118,0.38177237
-5.57978989,2.47032655,0.05747732,0.04651958,0.37890956,0.09846263,0.05484912,1.56750648,0.65322348,0.37041852
-5.57378689,2.38158976,0.05604134,0.04393354,0.36861644,0.09409963,0.05312120,1.51264576,0.63236710,0.35782388
-5.56778389,2.28756793,0.05441889,0.04135050,0.35776762,0.08960036,0.05118296,1.45439042,0.61018613,0.34418400
-5.56178089,2.18986231,0.05265494,0.03880385,0.34662684,0.08504050,0.04906094,1.39376007,0.58711503,0.32972359
-5.55577789,2.09021167,0.05079864,0.03632595,0.33549233,0.08049650,0.04678637,1.33186681,0.56363730,0.31469086
-5.54977489,1.99044768,0.04890200,0.03394757,0.32468859,0.07604386,0.04439415,1.26988634,0.54027228,0.29935075
-5.54377189,1.89244589,0.04701839,0.03169741,0.31455701,0.07175560,0.04192167,1.20902609,0.51756046,0.28397758
-5.53776888,1.79807404,0.04520104,0.02960158,0.30544545,0.06770063,0.03940763,1.15049157,0.49604765,0.26884724
-5.53176588,1.70913952,0.04350143,0.02768320,0.29769715,0.06394222,0.03689081,1.09545190,0.47626864,0.25422918
-5.52576288,1.62733756,0.04196782,0.02596198,0.29163933,0.06053664,0.03440882,1.04500585,0.45873084,0.24037864
-5.51975988,1.55420190,0.04064374,0.02445386,0.28757188,0.05753182,0.03199705,1.00014939,0.44389829,0.22752930
-5.51375688,1.49105969,0.03956671,0.02317078,0.28575644,0.05496628,0.02968767,0.96174575,0.43217663,0.21588663
-5.50775388,1.43899189,0.03876702,0.02212039,0.28640629,0.05286826,0.02750876,0.93049921,0.42389958,0.20562215
-5.50175088,1.39880056,0.03826678,0.02130599,0.28967739,0.05125503,0.02548368,0.90693320,0.41931709,0.19686879
-5.49574787,1.37098417,0.03807919,0.02072640,0.29566091,0.05013253,0.02363063,0.89137364,0.41858587,0.18971756
-5.48974487,1.35572173,0.03820804,0.02037612,0.30437749,0.04949527,0.02196237,0.88393798,0.42176238,0.18421548
-5.48374187,1.35286639,0.03864750,0.02024539,0.31577367,0.04932657,0.02048618,0.88453053,0.42879870,0.18036503
-5.47773887,1.36194894,0.03938222,0.02032049,0.32972051,0.04959907,0.01920399,0.89284419,0.43954143,0.17812491
-5.47173587,1.38219141,0.04038767,0.02058417,0.34601473,0.05027562,0.01811270,0.90836891,0.45373386,0.17741228
-5.46573287,1.41253046,0.04163081,0.02101611,0.36438248,0.05131046,0.01720465,0.93040655,0.47102129,0.17810629
-5.45972986,1.45165046,0.04307101,0.02159356,0.38448561,0.05265075,0.01646817,0.95809225,0.49095972,0.18005290
-5.45372686,1.49802531,0.04466123,0.02229213,0.40593067,0.05423831,0.01588835,0.99042157,0.51302759,0.18307071
-5.44772386,1.54996830,0.04634939,0.02308659,0.42828030,0.05601172,0.01544771,1.02628297,0.53664049,0.18695781
-5.44172086,1.60568868,0.04807993,0.02395187,0.45106683,0.05790859,0.01512710,1.06449490,0.56116843,0.19149934
-5.43571786,1.66335339,0.04979552,0.02486404,0.47380776,0.05986792,0.01490645,1.10384629,0.58595533,0.19647560
-5.42971486,1.72115241,0.05143879,0.02580147,0.49602280,0.06183271,0.01476566,1.14313953,0.61034012,0.20167042
-5.42371186,1.77736558,0.05295413,0.02674584,0.51725171,0.06375246,0.01468534,1.18123460,0.63367884,0.20687962
-5.41770885,1.83042893,0.05428940,0.02768333,0.53707256,0.06558567,0.01464756,1.21709280,0.65536707,0.21191922
-5.41170585,1.87899825,0.05539756,0.02860558,0.55511973,0.06730225,0.01463652,1.24981886,0.67486200,0.21663316
-5.40570285,1.92200761,0.05623809,0.02951076,0.57110079,0.06888561,0.01463911,1.27869978,0.69170315,0.22090030
-5.39969985,1.95872075,0.05677824,0.03040429,0.58481179,0.07033455,0.01464542,1.30323893,0.70553119,0.22464043
-5.39369685,1.98877319,0.05699398,0.03129963,0.59615015,0.07166471,0.01464907,1.32318414,0.71610398,0.22781895
-5.38769385,2.01220320,0.05687066,0.03221865,0.60512457,0.07290958,0.01464750,1.33854849,0.72330926,0.23045029
-5.38169085,2.02947026,0.05640330,0.03319186,0.61186143,0.07412099,0.01464206,1.34962280,0.72717323,0.23259960
-5.37568784,2.04145953,0.05559665,0.03425838,0.61660723,0.07536898,0.01463811,1.35697899,0.72786483,0.23438278
-5.36968484,2.04947197,0.05446480,0.03546552,0.61972681,0.07674117,0.01464486,1.36146391,0.72569516,0.23596473
-5.36368184,2.05519942,0.05303054,0.03686805,0.62169714,0.07834133,0.01467521,1.36418340,0.72111215,0.23755582
-5.35767884,2.06068524,0.05132450,0.03852720,0.62309674,0.08028740,0.01474543,1.36647663,0.71469031,0.23940659
-5.35167584,2.06827081,0.04938392,0.04050917,0.62459093,0.08270887,0.01487482,1.36988143,0.70711583,0.24180079
-5.34567284,2.08052949,0.04725137,0.04288346,0.62691306,0.08574346,0.01508519,1.37609104,0.69916748,0.24504693
-5.33966983,2.10018926,0.04497332,0.04572078,0.63084246,0.08953335,0.01540040,1.38690376,0.69169370,0.24946856
-5.33366683,2.13004642,0.04259856,0.04909069,0.63717950,0.09422082,0.01584573,1.40416646,0.68558659,0.25539348
-5.32766383,2.17287256,0.04017676,0.05305908,0.64671867,0.09994352,0.01644734,1.42971384,0.68175355,0.26314228
-5.32166083,2.23131757,0.03775700,0.05768538,0.66022032,0.10682948,0.01723156,1.46530502,0.68108747,0.27301640
-5.31565783,2.30781179,0.03538641,0.06301980,0.67838224,0.11499193,0.01822430,1.51255956,0.68443622,0.28528629
-5.30965483,2.40447009,0.03310901,0.06910053,0.70181176,0.12452412,0.01945039,1.57289482,0.69257266,0.30017981
-5.30365183,2.52300154,0.03096466,0.07595101,0.73099962,0.13549434,0.02093293,1.64746676,0.70616592,0.31787149
-5.29764882,2.66462746,0.02898829,0.08357748,0.76629637,0.14794129,0.02269269,1.73711638,0.72575507,0.33847288
-5.29164582,2.83001131,0.02720928,0.09196690,0.80789242,0.16187002,0.02474751,1.84232371,0.75172603,0.36202452
-5.28564282,3.01920310,0.02565109,0.10108525,0.85580251,0.17724858,0.02711172,1.96317131,0.78429278,0.38848973
-5.27963982,3.23160112,0.02433106,0.11087643,0.90985538,0.19400568,0.02979563,2.09931888,0.82348347,0.41775064
-5.27363682,3.46593305,0.02326048,0.12126185,0.96968930,0.21202942,0.03280502,2.24999062,0.86913234,0.44960668
-5.26763382,3.72025822,0.02244471,0.13214071,1.03475391,0.23116729,0.03614074,2.41397609,0.92087793,0.48377572
-5.26163082,3.99199198,0.02188352,0.14339112,1.10431856,0.25122755,0.03979824,2.58964555,0.97816792,0.51989787
-5.25562781,4.27795248,0.02157156,0.15487197,1.17748723,0.27198208,0.04376735,2.77497980,1.04027087,0.55754214
-5.24962481,4.57442929,0.02149885,0.16642568,1.25321984,0.29317064,0.04803192,2.96761419,1.10629475,0.59621561
-5.24362181,4.87727252,0.02165139,0.17788163,1.33035931,0.31450647,0.05256974,3.16489597,1.17521191,0.63537509
-5.23761881,5.18200005,0.02201179,0.18906030,1.40766372,0.33568329,0.05735237,3.36395343,1.24588989,0.67444090
-5.23161581,5.48391976,0.02255992,0.19977791,1.48384263,0.35638328,0.06234525,3.56177491,1.31712715,0.71281223
-5.22561281,5.77826291,0.02327356,0.20985150,1.55759619,0.37628586,0.06750783,3.75529499,1.38769259,0.74988386
-5.21960980,6.06032395,0.02412907,0.21910414,1.62765572,0.39507712,0.07279387,3.94148509,1.45636736,0.78506334
-5.21360680,6.32560173,0.02510199,0.22737018,1.69282426,0.41245926,0.07815195,4.11744506,1.52198736,0.81778826
-5.20760380,6.56993691,0.02616768,0.23450026,1.75201539,0.42815999,0.08352604,4.28049236,1.58348466,0.84754290
-5.20160080,6.78963983,0.02730184,0.24036593,1.80428887,0.44194118,0.08885640,4.42824521,1.63992604,0.87387356
-5.19559780,6.98160405,0.02848111,0.24486358,1.84888147,0.45360662,0.09408053,4.55869645,1.69054674,0.89640205
-5.18959480,7.14340044,0.02968352,0.24791768,1.88523173,0.46300845,0.09913436,4.67027489,1.73477791,0.91483684
-5.18359180,7.27334799,0.03088895,0.24948294,1.91299746,0.47005193,0.10395358,4.76189148,1.77226612,0.92898137
-5.17758879,7.37055816,0.03207953,0.24954563,1.93206524,0.47469835,0.10847511,4.83296821,1.80288393,0.93873913
-5.17158579,7.43495064,0.03323995,0.24812359,1.94255139,0.47696594,0.11263865,4.88344843,1.82673069,0.94411550
-5.16558279,7.46723980,0.03435776,0.24526537,1.94479423,0.47692868,0.11638825,4.91378784,1.84412333,0.94521608
-5.15957979,7.46889201,0.03542352,0.24104820,1.93933800,0.47471300,0.11967390,4.92492650,1.85557730,0.94224168
-5.15357679,7.44205582,0.03643089,0.23557506,1.92690903,0.47049267,0.12245299,4.91824272,1.86177834,0.93548014
-5.14757379,7.38946759,0.03737663,0.22897094,1.90838510,0.46448178,0.12469168,4.89549101,1.86354637,0.92529534
-5.14157079,7.31433661,0.03826048,0.22137852,1.88475937,0.45692648,0.12636595,4.85872624,1.86179302,0.91211371
-5.13556778,7.22021461,0.03908493,0.21295332,1.85710034,0.44809554,0.12746243,4.81021750,1.85747487,0.89640899
-5.12956478,7.11085500,0.03985485,0.20385873,1.82650958,0.43827024,0.12797893,4.75235515,1.85154455,0.87868556
-5.12356178,6.99006788,0.04057710,0.19426092,1.79407900,0.42773408,0.12792443,4.68755501,1.84490224,0.85946112
-5.11755878,6.86157683,0.04125990,0.18432401,1.76084946,0.41676267,0.12731885,4.61816377,1.83834987,0.83924942
-5.11155578,6.72888338,0.04191229,0.17420557,1.72777252,0.40561425,0.12619228,4.54636954,1.83255041,0.81854350
-5.10555278,6.59514472,0.04254339,0.16405268,1.69567673,0.39452122,0.12458390,4.47412132,1.82799425,0.79780014
-5.09954977,6.46306946,0.04316174,0.15399858,1.66524000,0.38368309,0.12254047,4.40306073,1.82497443,0.77742617
-5.09354677,6.33483560,0.04377456,0.14416015,1.63696890,0.37326091,0.12011461,4.33446865,1.82357189,0.75776686
-5.08754377,6.21203354,0.04438708,0.13463608,1.61118585,0.36337367,0.11736286,4.26922898,1.82365166,0.73909708
-5.08154077,6.09563605,0.04500203,0.12550589,1.58802432,0.35409650,0.11434357,4.20781063,1.82486986,0.72161521
-5.07553777,5.98599585,0.04561908,0.11682974,1.56743229,0.34546086,0.11111487,4.15026833,1.82669138,0.70544027
-5.06953477,5.88287014,0.04623457,0.10864892,1.54918339,0.33745649,0.10773263,4.09626178,1.82841713,0.69061200
-5.06353177,5.78547028,0.04684131,0.10098694,1.53289525,0.33003517,0.10424868,4.04509193,1.82921940,0.67709416
-5.05752876,5.69253383,0.04742863,0.09385126,1.51805392,0.32311585,0.10070931,3.99575251,1.82818354,0.66478050
-5.05152576,5.60241508,0.04798259,0.08723530,1.50404324,0.31659103,0.09715404,3.94699406,1.82435373,0.65350350
-5.04552276,5.51318964,0.04848635,0.08112080,1.49017773,0.31033395,0.09361484,3.89739742,1.81678052,0.64304511
-5.03951976,5.42276801,0.04892079,0.07548033,1.47573749,0.30420634,0.09011582,3.84545319,1.80456776,0.63314930
-5.03351676,5.32901295,0.04926521,0.07027982,1.46000362,0.29806632,0.08667320,3.78964352,1.78691658,0.62353576
-5.02751376,5.22985534,0.04949816,0.06548106,1.44229262,0.29177604,0.08329581,3.72852253,1.76316441,0.61391426
-5.02151076,5.12340376,0.04959842,0.06104398,1.42198844,0.28520894,0.07998589,3.66079203,1.73281721,0.60399898
-5.01550775,5.00804307,0.04954586,0.05692872,1.39857093,0.27825612,0.07674013,3.58536926,1.69557362,0.59352243
-5.00950475,4.88251858,0.04932245,0.05309742,1.37163979,0.27083175,0.07355103,3.50144427,1.65134008,0.58224827
-5.00350175,4.74600264,0.04891311,0.04951565,1.34093314,0.26287729,0.07040824,3.40852480,1.60023671,0.56998271
-4.99749875,4.59814200,0.04830644,0.04615352,1.30634045,0.25436446,0.06730006,3.30646747,1.54259390,0.55658399
-4.99149575,4.43908488,0.04749538,0.04298638,1.26790958,0.24529690,0.06421477,3.19549457,1.47894040,0.54196978
-4.98549275,4.26948795,0.04647761,0.03999530,1.22584800,0.23571054,0.06114194,3.07619676,1.40998372,0.52612221
-4.97948974,4.09050420,0.04525581,0.03716711,1.18051863,0.22567280,0.05807344,2.94952230,1.33658445,0.50909058
-4.97348674,3.90375357,0.04383771,0.03449434,1.13243082,0.21528075,0.05500430,2.81675413,1.25972587,0.49099161
-4.96748374,3.71127866,0.04223589,0.03197475,1.08222719,0.20465835,0.05193322,2.67947675,1.18048063,0.47200756
-4.96148074,3.51548866,0.04046748,0.02961086,1.03066714,0.19395297,0.04886288,2.53953477,1.09997628,0.45238221
-4.95547774,3.31909429,0.03855359,0.02740929,0.97860789,0.18333146,0.04579988,2.39898546,1.01936119,0.43241512
-4.94947474,3.12503721,0.03651872,0.02537996,0.92698388,0.17297584,0.04275456,2.26004749,0.93977236,0.41245440
-4.94347174,2.93641665,0.03438997,0.02353538,0.87678534,0.16307883,0.03974051,2.12504802,0.86230645,0.39288831
-4.93746873,2.75641603,0.03219627,0.02188981,0.82903670,0.15383947,0.03677392,1.99636987,0.78799469,0.37413601
-4.93146573,2.58823177,0.02996756,0.02045853,0.78477531,0.14545872,0.03387291,1.87640043,0.71778256,0.35663780
-4.92546273,2.43500596,0.02773401,0.01925709,0.74503103,0.13813531,0.03105669,1.76748338,0.65251427,0.34084511
-4.91945973,2.29976398,0.02552529,0.01830065,0.71080673,0.13206187,0.02834478,1.67187396,0.59292214,0.32721038
-4.91345673,2.18535779,0.02336997,0.01760336,0.68306002,0.12742121,0.02575627,1.59169819,0.53962050,0.31617719
-4.90745373,2.09441500,0.02129499,0.01717782,0.66268605,0.12438295,0.02330914,1.52891607,0.49310356,0.30817065
-4.90145073,2.02929336,0.01932529,0.01703453,0.65050143,0.12310024,0.02101970,1.48528847,0.45374661,0.30358821
-4.89544772,1.99204045,0.01748357,0.01718155,0.64722900,0.12370677,0.01890215,1.46234750,0.42180975,0.30279094
-4.88944472,1.98435774,0.01579022,0.01762402,0.65348354,0.12631386,0.01696833,1.46136978,0.39744326,0.30609537
-4.88344172,2.00756869,0.01426336,0.01836392,0.66975811,0.13100769,0.01522754,1.48335215,0.38069405,0.31376595
-4.87743872,2.06259031,0.01291895,0.01939975,0.69641121,0.13784664,0.01368655,1.52898982,0.37151231,0.32600815
-4.87143572,2.14990810,0.01177108,0.02072636,0.73365471,0.14685881,0.01234969,1.59865657,0.36975794,0.34296233
-4.86543272,2.26955453,0.01083227,0.02233478,0.78154290,0.15803969,0.01121911,1.69238737,0.37520647,0.36469840
-4.85942971,2.42109146,0.01011383,0.02421219,0.83996289,0.17135012,0.01029502,1.80986381,0.38755412,0.39121149
-4.85342671,2.60359737,0.00962620,0.02634193,0.90862680,0.18671467,0.00957603,1.95040297,0.40642215,0.42241869
-4.84742371,2.81566043,0.00937930,0.02870361,0.98706644,0.20402048,0.00905954,2.11295063,0.43136060,0.45815704
-4.84142071,3.05537856,0.00938282,0.03127332,1.07463073,0.22311675,0.00874206,2.29607995,0.46185174,0.49818299
-4.83541771,3.32036785,0.00964639,0.03402396,1.17048679,0.24381502,0.00861955,2.49799640,0.49731352,0.54217330
-4.82941471,3.60778052,0.01017972,0.03692564,1.27362501,0.26589036,0.00868772,2.71655019,0.53710363,0.58972777
-4.82341171,3.91433331,0.01099252,0.03994619,1.38286859,0.28908351,0.00894220,2.94925693,0.58052448,0.64037359
-4.81740870,4.23634703,0.01209439,0.04305177,1.49688785,0.31310414,0.00937874,3.19332699,0.62682957,0.69357152
-4.81140570,4.56979739,0.01349445,0.04620747,1.61421945,0.33763512,0.00999320,3.44570381,0.67523155,0.74872379
-4.80540270,4.91037677,0.01520094,0.04937809,1.73329030,0.36233792,0.01078155,3.70311096,0.72491225,0.80518358
-4.79939970,5.25356597,0.01722062,0.05252875,1.85244596,0.38685884,0.01173970,3.96210723,0.77503464,0.86226590
-4.79339670,5.59471456,0.01955805,0.05562562,1.96998273,0.41083622,0.01286332,4.21914866,0.82475682,0.91925959
-4.78739370,5.92912768,0.02221483,0.05863656,2.08418285,0.43390809,0.01414755,4.47065587,0.87324759,0.97544013
-4.78139070,6.25215702,0.02518871,0.06153164,2.19335169,0.45572036,0.01558658,4.71308500,0.91970346,1.03008287
-4.77538769,6.55929305,0.02847279,0.06428362,2.29585566,0.47593500,0.01717335,4.94299990,0.96336639,1.08247629
-4.76938469,6.84625587,0.03205461,0.06686824,2.39015994,0.49423815,0.01889906,5.15714347,1.00354177,1.13193490
-4.76338169,7.10908152,0.03591543,0.06926444,2.47486431,0.51034772,0.02075277,5.35250569,1.03961597,1.17781145
-4.75737869,7.34420127,0.04002962,0.07145441,2.54873625,0.52402024,0.02272109,5.52638628,1.07107265,1.21950799
-4.75137569,7.54851119,0.04436418,0.07342349,2.61073988,0.53505683,0.02478777,5.67644984,1.09750723,1.25648567
-4.74537269,7.71943027,0.04887857,0.07516003,2.66005987,0.54330782,0.02693355,5.80077193,1.11863890,1.28827301
-4.73936968,7.85494526,0.05352474,0.07665508,2.69611952,0.54867613,0.02913603,5.89787469,1.13431946,1.31447244
-4.73336668,7.95364152,0.05824754,0.07790206,2.71859236,0.55111919,0.03136970,5.96675120,1.14453868,1.33476516
-4.72736368,8.01471933,0.06298535,0.07889645,2.72740704,0.55064925,0.03360613,6.00687804,1.14942582,1.34891439
-4.72136068,8.03799582,0.06767115,0.07963542,2.72274543,0.54733231,0.03581433,6.01821631,1.14924710,1.35676689
-4.71535768,8.02389314,0.07223386,0.08011751,2.70503395,0.54128561,0.03796125,6.00120116,1.14439906,1.35825313
-4.70935468,7.97341386,0.07659988,0.08034246,2.67492877,0.53267372,0.04001245,5.95672096,1.13539811,1.35338602
-4.70335168,7.88810488,0.08069504,0.08031105,2.63329528,0.52170367,0.04193296,5.88608693,1.12286630,1.34225862
-4.69734867,7.77001151,0.08444654,0.08002506,2.58118271,0.50861902,0.04368813,5.79099443,1.10751391,1.32504074
-4.69134567,7.62162323,0.08778508,0.07948736,2.51979460,0.49369325,0.04524470,5.67347762,1.09011927,1.30197479
-4.68534267,7.44581294,0.09064702,0.07870208,2.45045635,0.47722274,0.04657179,5.53585850,1.07150641,1.27337086
-4.67933967,7.24577141,0.09297633,0.07767485,2.37458055,0.45951942,0.04764197,5.38069228,1.05252135,1.23960120
-4.67333667,7.02493855,0.09472651,0.07641310,2.29363145,0.44090353,0.04843223,5.21071023,1.03400760,1.20109413
-4.66733367,6.78693326,0.09586212,0.07492643,2.20908928,0.42169649,0.04892483,5.02876166,1.01678184,1.15832746
-4.66133067,6.53548322,0.09636006,0.07322683,2.12241562,0.40221433,0.04910804,4.83775631,1.00161039,1.11182144
-4.65532766,6.27435628,0.09621034,0.07132906,2.03502072,0.38276158,0.04897673,4.64060864,0.98918742,1.06213125
-4.64932466,6.00729487,0.09541650,0.06925078,1.94823359,0.36362608,0.04853263,4.44018513,0.98011562,1.00983911
-4.64332166,5.73795474,0.09399548,0.06701268,1.86327566,0.34507455,0.04778448,4.23925584,0.97488997,0.95554609
