energy_ev,total_up,C_s_up,C_p_up,Ir_p_up,Ir_d_up,S_s_up,S_p_up
-5.72386193,2.84742960,0.00249899,0.39866054,1.47883772,0.95968774,0.01026057,0.93170775
-5.71785893,2.78223819,0.00270970,0.38256116,1.45489590,0.93706199,0.00978391,0.91278991
-5.71185593,2.71655035,0.00295348,0.36646962,1.43121142,0.91410046,0.00934353,0.89349712
-5.70585293,2.65166568,0.00323088,0.35056286,1.40843698,0.89133818,0.00893955,0.87422054
-5.69984992,2.58889504,0.00354223,0.33501651,1.38722632,0.86932188,0.00857174,0.85535418
-5.69384692,2.52952852,0.00388761,0.32000049,1.36821711,0.84859889,0.00823960,0.83728429
-5.68784392,2.47480781,0.00426679,0.30567512,1.35201617,0.82970729,0.00794235,0.82038019
-5.68184092,2.42590390,0.00467922,0.29218790,1.33918774,0.81316765,0.00767904,0.80498704
-5.67583792,2.38390111,0.00512406,0.27967123,1.33024514,0.79947658,0.00744856,0.79142075
-5.66983492,2.34978723,0.00560017,0.26824098,1.32564587,0.78910202,0.00724971,0.77996511
-5.66383192,2.32444961,0.00610615,0.25799594,1.32578991,0.78248016,0.00708132,0.77087104
-5.65782891,2.30867622,0.00664035,0.24901816,1.33102072,0.78001368,0.00694228,0.76435765
-5.65182591,2.30316022,0.00720100,0.24137379,1.34162817,0.78207080,0.00683166,0.76061471
-5.64582291,2.30850668,0.00778618,0.23511452,1.35785253,0.78898474,0.00674877,0.75980602
-5.63981991,2.32523938,0.00839392,0.23027911,1.37988863,0.80105284,0.00669320,0.76207303
-5.63381691,2.35380625,0.00902225,0.22689497,1.40788911,0.81853505,0.00666492,0.76753818
-5.62781391,2.39458166,0.00966923,0.22497953,1.44196606,0.84165111,0.00666428,0.77630738
-5.62181091,2.44786440,0.01033297,0.22454114,1.48219033,0.87057622,0.00669202,0.78847109
-5.61580790,2.51387050,0.01101166,0.22557945,1.52858812,0.90543497,0.00674926,0.80410384
-5.60980490,2.59272059,0.01170352,0.22808517,1.58113468,0.94629352,0.00683744,0.82326181
-5.60380190,2.68442202,0.01240679,0.23203917,1.63974529,0.99315033,0.00695825,0.84597856
-5.59779890,2.78884657,0.01311966,0.23741104,1.70426398,1.04592580,0.00711353,0.87225907
-5.59179590,2.90570513,0.01384021,0.24415713,1.77445079,1.10445132,0.00730518,0.90207242
-5.58579290,3.03452102,0.01456626,0.25221837,1.84996836,1.16845873,0.00753497,0.93534359
-5.57978989,3.17460412,0.01529538,0.26151798,1.93036904,1.23757080,0.00780447,0.97194500
-5.57378689,3.32502811,0.01602466,0.27195932,2.01508379,1.31129375,0.00811483,1.01168847
-5.56778389,3.48461303,0.01675075,0.28342418,2.10341380,1.38901267,0.00846672,1.05431828
-5.56178089,3.65191550,0.01746968,0.29577168,2.19452620,1.46999078,0.00886015,1.09950607
-5.55577789,3.82522825,0.01817687,0.30883800,2.28745456,1.55337300,0.00929441,1.14684824
-5.54977489,4.00259066,0.01886709,0.32243710,2.38110496,1.63819457,0.00976795,1.19586616
-5.54377189,4.18181096,0.01953447,0.33636254,2.47426802,1.72339476,0.01027840,1.24600991
-5.53776888,4.36050062,0.02017256,0.35039035,2.56563704,1.80783590,0.01082247,1.29666537
-5.53176588,4.53612020,0.02077444,0.36428309,2.65383180,1.89032714,0.01139606,1.34716494
-5.52576288,4.70603592,0.02133284,0.37779478,2.73742767,1.96965264,0.01199424,1.39680148
-5.51975988,4.86758480,0.02184032,0.39067670,2.81498897,2.04460309,0.01261141,1.44484521
-5.51375688,5.01814643,0.02228944,0.40268381,2.88510544,2.11400954,0.01324137,1.49056284
-5.50775388,5.15521821,0.02267305,0.41358142,2.94643060,2.17677822,0.01387751,1.53323834
-5.50175088,5.27649117,0.02298446,0.42315194,2.99772018,2.23192488,0.01451294,1.57219428
-5.49574787,5.37992287,0.02321768,0.43120139,3.03786934,2.27860704,0.01514073,1.60681303
-5.48974487,5.46380417,0.02336768,0.43756529,3.06594697,2.31615288,0.01575405,1.63655658
-5.48374187,5.52681664,0.02343059,0.44211375,3.08122553,2.34408497,0.01634639,1.66098427
-5.47773887,5.56807773,0.02340382,0.44475540,3.08320523,2.36213801,0.01691177,1.67976739
-5.47173587,5.58717149,0.02328625,0.44544021,3.07163137,2.37026922,0.01744488,1.69269994
-5.46573287,5.58416296,0.02307829,0.44416067,3.04650414,2.36866094,0.01794124,1.69970495
-5.45972986,5.55959539,0.02278191,0.44095175,3.00808020,2.35771486,0.01839732,1.70083598
-5.45372686,5.51447001,0.02240062,0.43588920,2.95686623,2.33803819,0.01881063,1.69627359
-5.44772386,5.45020892,0.02193938,0.42908660,2.89360425,2.31042194,0.01917974,1.68631688
-5.44172086,5.36860272,0.02140451,0.42069111,2.81924978,2.27581230,0.01950429,1.67137042
-5.43571786,5.27174487,0.02080349,0.41087821,2.73494326,2.23527618,0.01978493,1.65192709
-5.42971486,5.16195565,0.02014474,0.39984567,2.64197624,2.18996253,0.02002322,1.62854760
-5.42371186,5.04169921,0.01943740,0.38780695,2.54175356,2.14106089,0.02022147,1.60183761
-5.41770885,4.91349716,0.01869108,0.37498452,2.43575312,2.08975930,0.02038258,1.57242354
-5.41170585,4.77984281,0.01791556,0.36160317,2.32548487,2.03720326,0.02050979,1.54092823
-5.40570285,4.64311967,0.01712056,0.34788375,2.21245052,1.98445767,0.02060647,1.50794744
-5.39969985,4.50552796,0.01631546,0.33403764,2.09810570,1.93247348,0.02067587,1.47402852
-5.39369685,4.36902225,0.01550911,0.32026197,1.98382582,1.88206044,0.02072088,1.43965212
-5.38769385,4.23526273,0.01470959,0.30673596,1.87087674,1.83386724,0.02074381,1.40521775
-5.38169085,4.10558212,0.01392407,0.29361844,1.76039141,1.78836962,0.02074618,1.37103392
-5.37568784,3.98096916,0.01315870,0.28104650,1.65335271,1.74586695,0.02072862,1.33731316
-5.36968484,3.86206885,0.01241852,0.26913540,1.55058316,1.70648723,0.02069075,1.30417205
-5.36368184,3.74919872,0.01170744,0.25797945,1.45274109,1.67019975,0.02063117,1.27163616
-5.35767884,3.64237970,0.01102826,0.24765404,1.36032319,1.63683475,0.02054749,1.23964943
-5.35167584,3.54137923,0.01038270,0.23821824,1.27367271,1.60610869,0.02043643,1.20808732
-5.34567284,3.44576385,0.00977153,0.22971820,1.19299240,1.57765357,0.02029402,1.17677301
-5.33966983,3.35495804,0.00919465,0.22219065,1.11836132,1.55104872,0.02011579,1.14549550
-5.33366683,3.26830581,0.00865125,0.21566673,1.04975419,1.52585310,0.01989707,1.11402872
-5.32766383,3.18513174,0.00813995,0.21017552,0.98706236,1.50163661,0.01963325,1.08215042
-5.32166083,3.10479810,0.00765898,0.20574739,0.93011505,1.47800855,0.01932009,1.04965995
-5.31565783,3.02675528,0.00720630,0.20241671,0.87869992,1.45464211,0.01895404,1.01639394
-5.30965483,2.95058325,0.00677981,0.20022408,0.83258205,1.43129357,0.01853252,0.98223914
-5.30365183,2.87602232,0.00637741,0.19921774,0.79152058,1.40781576,0.01805411,0.94714190
-5.29764882,2.80299243,0.00599721,0.19945431,0.75528247,1.38416525,0.01751879,0.91111397
-5.29164582,2.73160063,0.00563754,0.20099877,0.72365315,1.36040339,0.01692806,0.87423452
-5.28564282,2.66213745,0.00529710,0.20392373,0.69644381,1.33669172,0.01628496,0.83664857
-5.27963982,2.59506330,0.00497496,0.20830817,0.67349560,1.31328232,0.01559408,0.79856214
-5.27363682,2.53098642,0.00467064,0.21423566,0.65468082,1.29050424,0.01486152,0.76023466
-5.26763382,2.47063477,0.00438409,0.22179220,0.63990171,1.26874704,0.01409465,0.72196936
-5.26163082,2.41482371,0.00411573,0.23106383,0.62908704,1.24844276,0.01330202,0.68410228
-5.25562781,2.36442199,0.00386638,0.24213418,0.62218733,1.23004742,0.01249305,0.64699064
-5.24962481,2.32031815,0.00363731,0.25508191,0.61916902,1.21402323,0.01167780,0.61100141
-5.24362181,2.28338896,0.00343015,0.26997833,0.62000814,1.20082242,0.01086667,0.57650048
-5.23761881,2.25447155,0.00324690,0.28688503,0.62468403,1.19087330,0.01007014,0.54384318
-5.23161581,2.23434010,0.00308987,0.30585178,0.63317325,1.18456910,0.00929848,0.51336625
-5.22561281,2.22368748,0.00296168,0.32691449,0.64544419,1.18225969,0.00856150,0.48538167
-5.21960980,2.22311194,0.00286520,0.35009342,0.66145232,1.18424596,0.00786833,0.46017222
-5.21360680,2.23310820,0.00280354,0.37539142,0.68113624,1.19077671,0.00722727,0.43798867
-5.20760380,2.25406227,0.00277999,0.40279228,0.70441452,1.20204734,0.00664559,0.41904846
-5.20160080,2.28624877,0.00279802,0.43225913,0.73118321,1.21819983,0.00612944,0.40353528
-5.19559780,2.32982969,0.00286117,0.46373279,0.76131388,1.23932322,0.00568377,0.39159939
-5.18959480,2.38485326,0.00297304,0.49713015,0.79465210,1.26545399,0.00531231,0.38335814
-5.18359180,2.45125208,0.00313720,0.53234252,0.83101617,1.29657575,0.00501752,0.37889621
-5.17758879,2.52883952,0.00335709,0.56923400,0.87019596,1.33261782,0.00480060,0.37826546
-5.17158579,2.61730415,0.00363593,0.60763991,0.91195194,1.37345256,0.00466151,0.38148395
-5.16558279,2.71620198,0.00397655,0.64736540,0.95601414,1.41889127,0.00459903,0.38853416
-5.15957979,2.82494704,0.00438132,0.68818432,1.00208135,1.46867912,0.00461074,0.39936028
-5.15357679,2.94280093,0.00485190,0.72983855,1.04982044,1.52248945,0.00469314,0.41386498
-5.14757379,3.06886255,0.00538915,0.77203784,1.09886608,1.57991798,0.00484164,0.43190566
-5.14157079,3.20205941,0.00599291,0.81446042,1.14882103,1.64047789,0.00505065,0.45329075
-5.13556778,3.34114199,0.00666189,0.85675452,1.19925720,1.70359646,0.00531366,0.47777647
-5.12956478,3.48468283,0.00739344,0.89854091,1.24971778,1.76861409,0.00562330,0.50506458
-5.12356178,3.63108176,0.00818351,0.93941662,1.29972054,1.83478662,0.00597146,0.53480155
-5.11755878,3.77857864,0.00902649,0.97895994,1.34876260,1.90129139,0.00634936,0.56657974
-5.11155578,3.92527441,0.00991521,1.01673665,1.39632675,1.96723761,0.00674774,0.59994077
-5.10555278,4.06916093,0.01084092,1.05230761,1.44188930,2.03168121,0.00715697,0.63438156
-5.09954977,4.20815971,0.01179334,1.08523747,1.48492962,2.09364396,0.00756726,0.66936295
-5.09354677,4.34016856,0.01276082,1.11510437,1.52494091,2.15213665,0.00796880,0.70432099
-5.08754377,4.46311533,0.01373053,1.14151053,1.56144230,2.20618557,0.00835204,0.73868048
-5.08154077,4.57501662,0.01468865,1.16409321,1.59399164,2.25486127,0.00870782,0.77187054
-5.07553777,4.67403953,0.01562080,1.18253579,1.62219868,2.29730867,0.00902768,0.80334150
-5.06953477,4.75856364,0.01651228,1.19657856,1.64573805,2.33277701,0.00930398,0.83258243
-5.06353177,4.82724054,0.01734857,1.20602872,1.66436151,2.36064829,0.00953014,0.85913855
-5.05752876,4.87904796,0.01811571,1.21076914,1.67790877,2.38046296,0.00970083,0.88262766
-5.05152576,4.91333565,0.01880075,1.21076536,1.68631632,2.39194128,0.00981207,0.90275475
-5.04552276,4.92986067,0.01939218,1.20607065,1.68962373,2.39499941,0.00986134,0.91932396
-5.03951976,4.92880968,0.01988031,1.19682839,1.68797687,2.38975921,0.00984766,0.93224725
-5.03351676,4.91080701,0.02025766,1.18327192,1.68162775,2.37655103,0.00977157,0.94154930
-5.02751376,4.87690727,0.02051918,1.16572142,1.67093075,2.35590933,0.00963510,0.94736808
-5.02151076,4.82857257,0.02066255,1.14457792,1.65633507,2.32856097,0.00944168,0.94995116
-5.01550775,4.76763479,0.02068823,1.12031444,1.63837369,2.29540668,0.00919599,0.94964765
-5.00950475,4.69624411,0.02059948,1.09346471,1.61764902,2.25749628,0.00890384,0.94689615
-5.00350175,4.61680589,0.02040236,1.06460942,1.59481575,2.21599875,0.00857187,0.94220910
-4.99749875,4.53190821,0.02010548,1.03436094,1.57056154,2.17216821,0.00820741,0.93615419
-4.99149575,4.44424298,0.01971977,1.00334662,1.54558624,2.12730727,0.00781817,0.92933371
-4.98549275,4.35652390,0.01925813,0.97219155,1.52058050,2.08272920,0.00741203,0.92236257
-4.97948974,4.27140427,0.01873505,0.94150133,1.49620462,2.03972032,0.00699676,0.91584601
-4.97348674,4.19139807,0.01816612,0.91184543,1.47306855,1.99950405,0.00657984,0.91035789
-4.96748374,4.11880702,0.01756755,0.88374182,1.45171370,1.96320782,0.00616821,0.90642052
-4.96148074,4.05565639,0.01695569,0.85764340,1.43259746,1.93183408,0.00576812,0.90448670
-4.95547774,4.00364150,0.01634654,0.83392664,1.41608081,1.90623599,0.00538496,0.90492473
-4.94947474,3.96408661,0.01575528,0.81288292,1.40241962,1.88709868,0.00502320,0.90800687
-4.94347174,3.93791710,0.01519587,0.79471267,1.39175979,1.87492621,0.00468629,0.91390161
-4.93746873,3.92564529,0.01468069,0.77952257,1.38413626,1.87003436,0.00437667,0.92266995
-4.93146573,3.92736978,0.01422028,0.76732578,1.37947598,1.87254921,0.00409575,0.93426555
-4.92546273,3.94278751,0.01382309,0.75804510,1.37760428,1.88241091,0.00384399,0.94853879
-4.91945973,3.97121739,0.01349535,0.75151882,1.37825453,1.89938237,0.00362096,0.96524421
-4.91345673,4.01163394,0.01324107,0.74750913,1.38108038,1.92306197,0.00342546,0.98405103
-4.90745373,4.06270924,0.01306199,0.74571245,1.38567004,1.95289974,0.00325562,1.00455605
-4.90145073,4.12286107,0.01295771,0.74577150,1.39156200,1.98821612,0.00310906,1.02629856
-4.89544772,4.19030532,0.01292579,0.74728851,1.39826142,2.02822255,0.00298304,1.04877630
-4.88944472,4.26311082,0.01296199,0.74983911,1.40525669,2.07204315,0.00287455,1.07146209
-4.88344172,4.33925441,0.01306048,0.75298642,1.41203548,2.11873694,0.00278053,1.09382043
-4.87743872,4.41667498,0.01321405,0.75629488,1.41809973,2.16731983,0.00269794,1.11532338
-4.87143572,4.49332476,0.01341444,0.75934330,1.42297925,2.21678612,0.00262390,1.13546542
-4.86543272,4.56721684,0.01365258,0.76173686,1.42624350,2.26612904,0.00255581,1.15377676
-4.85942971,4.63646803,0.01391887,0.76311762,1.42751129,2.31436009,0.00249140,1.16983485
-4.85342671,4.69933645,0.01420346,0.76317330,1.42645839,2.36052712,0.00242884,1.18327380
-4.84742371,4.75425355,0.01449646,0.76164418,1.42282291,2.40373094,0.00236673,1.19379175
-4.84142071,4.79985043,0.01478825,0.75832790,1.41640854,2.44314046,0.00230419,1.20115603
-4.83541771,4.83497856,0.01506961,0.75308227,1.40708576,2.47800645,0.00224085,1.20520620
-4.82941471,4.85872502,0.01533200,0.74582595,1.39479130,2.50767382,0.00217681,1.20585521
-4.82341171,4.87042273,0.01556770,0.73653733,1.37952597,2.53159235,0.00211268,1.20308867
-4.81740870,4.86965575,0.01577000,0.72525147,1.36135120,2.54932595,0.00204950,1.19696253
-4.81140570,4.85626018,0.01593332,0.71205568,1.34038453,2.56056028,0.00198873,1.18759938
-4.80540270,4.83032077,0.01605333,0.69708373,1.31679438,2.56510844,0.00193219,1.17518353
-4.79939970,4.79216353,0.01612708,0.68050904,1.29079419,2.56291475,0.00188200,1.15995507
-4.79339670,4.74234450,0.01615308,0.66253722,1.26263633,2.55405616,0.00184057,1.14220317
-4.78739370,4.68163477,0.01613130,0.64339818,1.23260579,2.53874123,0.00181048,1.12225858
-4.78139070,4.61100184,0.01606326,0.62333814,1.20101387,2.51730633,0.00179449,1.10048564
-4.77538769,4.53158747,0.01595197,0.60261174,1.16819193,2.49020890,0.00179545,1.07727389
-4.76938469,4.44468216,0.01580191,0.58147456,1.13448526,2.45801782,0.00181624,1.05302930
-4.76338169,4.35169651,0.01561893,0.56017622,1.10024705,2.42140075,0.00185977,1.02816531
-4.75737869,4.25412993,0.01541013,0.53895415,1.06583250,2.38110867,0.00192888,1.00309379
-4.75137569,4.15353711,0.01518368,0.51802832,1.03159306,2.33795804,0.00202629,0.97821609
-4.74537269,4.05149310,0.01494865,0.49759679,0.99787077,2.29281089,0.00215458,0.95391425
-4.73936968,3.94955771,0.01471473,0.47783236,0.96499274,2.24655351,0.00231614,0.93054270
-4.73336668,3.84924037,0.01449196,0.45888012,0.93326572,2.20007449,0.00251306,0.90842051
-4.72736368,3.75196634,0.01429046,0.44085605,0.90297093,2.15424282,0.00274714,0.88782448
-4.72136068,3.65904558,0.01412009,0.42384649,0.87435908,2.10988697,0.00301976,0.86898326
-4.71535768,3.57164511,0.01399016,0.40790858,0.84764578,2.06777559,0.00333190,0.85207273
-4.70935468,3.49076602,0.01390910,0.39307140,0.82300745,2.02860075,0.00368402,0.83721276
-4.70335168,3.41722584,0.01388416,0.37933783,0.80057783,1.99296414,0.00407603,0.82446550
-4.69734867,3.35164686,0.01392117,0.36668701,0.78044526,1.96136686,0.00450724,0.81383535
-4.69134567,3.29445072,0.01402433,0.35507723,0.76265090,1.93420290,0.00497631,0.80527049
-4.68534267,3.24585931,0.01419602,0.34444924,0.74718792,1.91175645,0.00548124,0.79866615
-4.67933967,3.20590168,0.01443670,0.33472967,0.73400184,1.89420289,0.00601935,0.79386930
-4.67333667,3.17442645,0.01474487,0.32583466,0.72299214,1.88161312,0.00658727,0.79068474
-4.66733367,3.15111888,0.01511712,0.31767343,0.71401500,1.87396061,0.00718100,0.78888230
-4.66133067,3.13552164,0.01554821,0.31015176,0.70688723,1.87113074,0.00779591,0.78820497
-4.65532766,3.12705814,0.01603128,0.30317521,0.70139143,1.87293148,0.00842686,0.78837762
-4.64932466,3.12505724,0.01655804,0.29665214,0.69728199,1.87910485,0.00906824,0.78911592
-4.64332166,3.12877816,0.01711913,0.29049629,0.69429206,1.88933831,0.00971409,0.79013537
-4.63731866,3.13743450,0.01770439,0.28462904,0.69214102,1.90327550,0.01035820,0.79115987
-4.63131566,3.15021642,0.01830330,0.27898115,0.69054240,1.92052583,0.01099428,0.79192980
-4.62531266,3.16631022,0.01890534,0.27349408,0.68921184,1.94067243,0.01161604,0.79220915
-4.61930965,3.18491483,0.01950041,0.26812096,0.68787495,1.96327849,0.01221734,0.79179165
-4.61330665,3.20525496,0.02007917,0.26282692,0.68627474,1.98789164,0.01279231,0.79050572
-4.60730365,3.22659073,0.02063346,0.25758924,0.68417832,2.01404694,0.01333547,0.78821803
-4.60130065,3.24822426,0.02115655,0.25239692,0.68138275,2.04126841,0.01384182,0.78483578
-4.59529765,3.26950342,0.02164343,0.24725011,0.67771986,2.06906988,0.01430691,0.78030760
-4.58929465,3.28982331,0.02209097,0.24215905,0.67305979,2.09695535,0.01472694,0.77462316
-4.58329165,3.30862633,0.02249806,0.23714298,0.66731329,2.12441976,0.01509876,0.76781153
-4.57728864,3.32540120,0.02286564,0.23222873,0.66043275,2.15095038,0.01541990,0.75993856
-4.57128564,3.33968201,0.02319661,0.22744919,0.65241184,2.17602955,0.01568860,0.75110325
-4.56528264,3.35104745,0.02349577,0.22284176,0.64328409,2.19913891,0.01590377,0.74143349
-4.55927964,3.35912103,0.02376956,0.21844667,0.63312026,2.21976550,0.01606501,0.73108111
-4.55327664,3.36357238,0.02402583,0.21430532,0.62202486,2.23740964,0.01617253,0.72021673
-4.54727364,3.36411975,0.02427353,0.21045870,0.61013178,2.25159448,0.01622718,0.70902429
-4.54127064,3.36053362,0.02452230,0.20694577,0.59759950,2.26187688,0.01623035,0.69769566
-4.53526763,3.35264110,0.02478211,0.20380204,0.58460571,2.26785918,0.01618401,0.68642523
-4.52926463,3.34033072,0.02506286,0.20105819,0.57134184,2.26920115,0.01609062,0.67540491
-4.52326163,3.32355697,0.02537393,0.19873883,0.55800740,2.26563151,0.01595314,0.66481926
-4.51725863,3.30234396,0.02572381,0.19686149,0.54480445,2.25695820,0.01577494,0.65484109
-4.51125563,3.27678768,0.02611971,0.19543573,0.53193221,2.24307684,0.01555983,0.64562745
-4.50525263,3.24705617,0.02656723,0.19446242,0.51958199,2.22397655,0.01531195,0.63731603
-4.49924962,3.21338717,0.02707005,0.19393329,0.50793235,2.19974291,0.01503576,0.63002204
-4.49324662,3.17608307,0.02762969,0.19383068,0.49714482,2.17055739,0.01473596,0.62383549
-4.48724362,3.13550300,0.02824537,0.19412745,0.48735995,2.13669352,0.01441738,0.61881894
-4.48124062,3.09205218,0.02891387,0.19478720,0.47869391,2.09850949,0.01408493,0.61500578
-4.47523762,3.04616899,0.02962951,0.19576469,0.47123568,2.05643777,0.01374344,0.61239893
-4.46923462,2.99831034,0.03038422,0.19700641,0.46504471,2.01097211,0.01339760,0.61097020
-4.46323162,2.94893595,0.03116767,0.19845151,0.46014934,1.96265253,0.01305179,0.61066015
-4.45722861,2.89849258,0.03196746,0.20003279,0.45654585,1.91204908,0.01270998,0.61137876
-4.45122561,2.84739900,0.03276940,0.20167797,0.45419824,1.85974530,0.01237559,0.61300675
-4.44522261,2.79603279,0.03355792,0.20331110,0.45303880,1.80632200,0.01205144,0.61539778
-4.43921961,2.74471958,0.03431642,0.20485410,0.45296955,1.75234236,0.01173962,0.61838147
-4.43321661,2.69372576,0.03502777,0.20622839,0.45386442,1.69833896,0.01144145,0.62176735
-4.42721361,2.64325488,0.03567484,0.20735671,0.45557238,1.64480331,0.01115747,0.62534964
-4.42121061,2.59344841,0.03624098,0.20816483,0.45792128,1.59217839,0.01088747,0.62891294
-4.41520760,2.54439062,0.03671064,0.20858336,0.46072253,1.54085433,0.01063049,0.63223856
-4.40920460,2.49611772,0.03706983,0.20854949,0.46377637,1.49116744,0.01038499,0.63511154
-4.40320160,2.44863055,0.03730669,0.20800864,0.46687770,1.44340231,0.01014888,0.63732800
-4.39719860,2.40191054,0.03741189,0.20691600,0.46982235,1.39779684,0.00991974,0.63870273
-4.39119560,2.35593786,0.03737909,0.20523785,0.47241347,1.35454968,0.00969495,0.63907677
-4.38519260,2.31071099,0.03720520,0.20295275,0.47446802,1.31382965,0.00947189,0.63832455
-4.37918959,2.26626668,0.03689062,0.20005237,0.47582302,1.27578635,0.00924807,0.63636050
-4.37318659,2.22269917,0.03643935,0.19654219,0.47634142,1.24056149,0.00902136,0.63314486
-4.36718359,2.18017782,0.03585898,0.19244174,0.47591740,1.20830008,0.00879009,0.62868823
-4.36118059,2.13896202,0.03516057,0.18778466,0.47448087,1.17916098,0.00855318,0.62305499
-4.35517759,2.09941265,0.03435840,0.18261837,0.47200101,1.15332601,0.00831026,0.61636506
-4.34917459,2.06199941,0.03346961,0.17700347,0.46848879,1.13100722,0.00806166,0.60879429
-4.34317159,2.02730342,0.03251378,0.17101279,0.46399828,1.11245186,0.00780847,0.60057299
-4.33716858,1.99601486,0.03151237,0.16473016,0.45862671,1.09794451,0.00755252,0.59198299
-4.33116558,1.96892544,0.03048808,0.15824900,0.45251330,1.08780646,0.00729624,0.58335307
-4.32516258,1.94691578,0.02946428,0.15167060,0.44583682,1.08239191,0.00704264,0.57505286
-4.31915958,1.93093800,0.02846428,0.14510220,0.43881189,1.08208130,0.00679517,0.56748555
-4.31315658,1.92199387,0.02751068,0.13865504,0.43168422,1.08727173,0.00655753,0.56107924
-4.30715358,1.92110913,0.02662474,0.13244216,0.42472474,1.09836488,0.00633359,0.55627756
