energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,Se_s_up,Se_p_up
-5.83191596,0.79937181,0.01114253,0.19046496,0.23453877,0.26943644,0.01866256,0.10070095
-5.82591296,0.78830043,0.01021661,0.18792010,0.23780226,0.26278713,0.01717760,0.10080414
-5.81990995,0.77961681,0.00934279,0.18582950,0.24152857,0.25702065,0.01575714,0.10135586
-5.81390695,0.77330391,0.00853139,0.18417978,0.24564688,0.25217462,0.01441397,0.10235127
-5.80790395,0.76929982,0.00779179,0.18294456,0.25007498,0.24826956,0.01315925,0.10378429
-5.80190095,0.76750625,0.00713237,0.18208657,0.25472285,0.24531135,0.01200241,0.10564878
-5.79589795,0.76779849,0.00656052,0.18156027,0.25949655,0.24329418,0.01095123,0.10793962
-5.78989495,0.77003643,0.00608261,0.18131469,0.26430233,0.24220403,0.01001196,0.11065381
-5.78389195,0.77407580,0.00570406,0.18129663,0.26905066,0.24202222,0.00918946,0.11379129
-5.77788894,0.77977921,0.00542930,0.18145370,0.27366009,0.24272896,0.00848742,0.11735560
-5.77188594,0.78702604,0.00526179,0.18173736,0.27806065,0.24430658,0.00790857,0.12135425
-5.76588294,0.79572073,0.00520405,0.18210553,0.28219656,0.24674222,0.00745490,0.12579858
-5.75987994,0.80579885,0.00525756,0.18252482,0.28602828,0.25002982,0.00712785,0.13070337
-5.75387694,0.81723052,0.00542282,0.18297217,0.28953355,0.25417120,0.00692853,0.13608594
-5.74787394,0.83002082,0.00569920,0.18343571,0.29270759,0.25917608,0.00685782,0.14196483
-5.74187094,0.84420724,0.00608493,0.18391502,0.29556218,0.26506112,0.00691649,0.14835815
-5.73586793,0.85985404,0.00657698,0.18442054,0.29812401,0.27184788,0.00710516,0.15528160
-5.72986493,0.87704396,0.00717098,0.18497229,0.30043200,0.27955981,0.00742430,0.16274632
-5.72386193,0.89586757,0.00786117,0.18559793,0.30253406,0.28821843,0.00787411,0.17075657
-5.71785893,0.91641093,0.00864026,0.18633025,0.30448338,0.29783895,0.00845433,0.17930752
-5.71185593,0.93874225,0.00949946,0.18720430,0.30633433,0.30842554,0.00916403,0.18838313
-5.70585293,0.96289834,0.01042845,0.18825429,0.30813847,0.31996654,0.01000132,0.19795438
-5.69984992,0.98887172,0.01141542,0.18951033,0.30994066,0.33242999,0.01096306,0.20797783
-5.69384692,1.01659917,0.01244720,0.19099552,0.31177571,0.34575973,0.01204460,0.21839479
-5.68784392,1.04595255,0.01350940,0.19272317,0.31366557,0.35987250,0.01323943,0.22913099
-5.68184092,1.07673255,0.01458666,0.19469468,0.31561747,0.37465604,0.01453899,0.24009693
-5.67583792,1.10866588,0.01566294,0.19689800,0.31762286,0.38996877,0.01593245,0.25118887
-5.66983492,1.14140626,0.01672187,0.19930690,0.31965750,0.40564088,0.01740660,0.26229044
-5.66383192,1.17453934,0.01774715,0.20188102,0.32168240,0.42147701,0.01894587,0.27327490
-5.65782891,1.20759158,0.01872299,0.20456687,0.32364583,0.43726053,0.02053238,0.28400782
-5.65182591,1.24004265,0.01963453,0.20729956,0.32548616,0.45275921,0.02214618,0.29435027
-5.64582291,1.27134098,0.02046833,0.21000537,0.32713527,0.46773215,0.02376554,0.30416222
-5.63981991,1.30092183,0.02121275,0.21260487,0.32852260,0.48193763,0.02536747,0.31330620
-5.63381691,1.32822701,0.02185838,0.21501654,0.32957936,0.49514151,0.02692817,0.32165097
-5.62781391,1.35272538,0.02239828,0.21716069,0.33024277,0.50712596,0.02842374,0.32907511
-5.62181091,1.37393327,0.02282829,0.21896336,0.33046011,0.51769779,0.02983083,0.33547049
-5.61580790,1.39143377,0.02314712,0.22036011,0.33019238,0.52669626,0.03112738,0.34074543
-5.60980490,1.40489409,0.02335641,0.22129947,0.32941733,0.53399987,0.03229337,0.34482754
-5.60380190,1.41408028,0.02346064,0.22174573,0.32813168,0.53953167,0.03331150,0.34766624
-5.59779890,1.41886854,0.02346697,0.22168113,0.32635266,0.54326305,0.03416781,0.34923472
-5.59179590,1.41925276,0.02338492,0.22110710,0.32411849,0.54521558,0.03485228,0.34953165
-5.58579290,1.41534806,0.02322605,0.22004468,0.32148809,0.54546102,0.03535919,0.34858235
-5.57978989,1.40739021,0.02300349,0.21853398,0.31854000,0.54411934,0.03568744,0.34643956
-5.57378689,1.39573116,0.02273143,0.21663276,0.31537051,0.54135500,0.03584065,0.34318382
-5.56778389,1.38083092,0.02242463,0.21441422,0.31209129,0.53737158,0.03582714,0.33892347
-5.56178089,1.36324639,0.02209788,0.21196414,0.30882660,0.53240516,0.03565971,0.33379424
-5.55577789,1.34361766,0.02176547,0.20937756,0.30571030,0.52671673,0.03535532,0.32795841
-5.54977489,1.32265259,0.02144076,0.20675511,0.30288282,0.52058412,0.03493460,0.32160369
-5.54377189,1.30111021,0.02113571,0.20419935,0.30048822,0.51429365,0.03442126,0.31494161
-5.53776888,1.27978382,0.02086065,0.20181118,0.29867156,0.50813226,0.03384140,0.30820541
-5.53176588,1.25948438,0.02062396,0.19968659,0.29757663,0.50238007,0.03322284,0.30164761
-5.52576288,1.24102465,0.02043196,0.19791387,0.29734413,0.49730400,0.03259434,0.29553694
-5.51975988,1.22520459,0.02028888,0.19657151,0.29811027,0.49315253,0.03198489,0.29015479
-5.51375688,1.21279819,0.02019695,0.19572668,0.30000588,0.49015171,0.03142300,0.28579106
-5.50775388,1.20454192,0.02015647,0.19543446,0.30315578,0.48850256,0.03093605,0.28273947
-5.50175088,1.20112461,0.02016613,0.19573781,0.30767849,0.48837970,0.03054972,0.28129227
-5.49574787,1.20317869,0.02022326,0.19666805,0.31368593,0.48993109,0.03028750,0.28173435
-5.48974487,1.21127229,0.02032412,0.19824589,0.32128316,0.49327864,0.03017021,0.28433696
-5.48374187,1.22590213,0.02046433,0.20048281,0.33056781,0.49851948,0.03021573,0.28935088
-5.47773887,1.24748642,0.02063915,0.20338254,0.34162911,0.50572739,0.03043862,0.29699943
-5.47173587,1.27635774,0.02084386,0.20694264,0.35454635,0.51495428,0.03084998,0.30747117
-5.46573287,1.31275538,0.02107400,0.21115580,0.36938677,0.52623129,0.03145718,0.32091281
-5.45972986,1.35681714,0.02132564,0.21601085,0.38620260,0.53956924,0.03226381,0.33742221
-5.45372686,1.40857042,0.02159553,0.22149336,0.40502755,0.55495840,0.03326948,0.35704195
-5.44772386,1.46792287,0.02188122,0.22758566,0.42587258,0.57236731,0.03446977,0.37975362
-5.44172086,1.53465301,0.02218104,0.23426636,0.44872126,0.59174078,0.03585618,0.40547319
-5.43571786,1.60840124,0.02249406,0.24150934,0.47352480,0.61299712,0.03741605,0.43404754
-5.42971486,1.68866197,0.02281995,0.24928229,0.50019724,0.63602487,0.03913263,0.46525266
-5.42371186,1.77477780,0.02315882,0.25754495,0.52861084,0.66067927,0.04098511,0.49879358
-5.41770885,1.86593644,0.02351096,0.26624718,0.55859237,0.68677883,0.04294874,0.53430628
-5.41170585,1.96117146,0.02387658,0.27532709,0.58992032,0.71410243,0.04499512,0.57136170
-5.40570285,2.05936750,0.02425556,0.28470932,0.62232370,0.74238737,0.04709244,0.60947196
-5.39969985,2.15927065,0.02464714,0.29430387,0.65548259,0.77132871,0.04920601,0.64809870
-5.39369685,2.25950460,0.02504972,0.30400544,0.68903069,0.80058023,0.05129875,0.68666360
-5.38769385,2.35859255,0.02546063,0.31369359,0.72256022,0.82975738,0.05333194,0.72456068
-5.38169085,2.45498503,0.02587598,0.32323372,0.75562902,0.85844227,0.05526597,0.76117031
-5.37568784,2.54709295,0.02629061,0.33247905,0.78777003,0.88619075,0.05706131,0.79587444
-5.36968484,2.63332541,0.02669803,0.34127351,0.81850291,0.91254165,0.05867946,0.82807272
-5.36368184,2.71213110,0.02709052,0.34945552,0.84734745,0.93702775,0.06008402,0.85719885
-5.35767884,2.78204191,0.02745927,0.35686253,0.87383859,0.95918834,0.06124171,0.88273684
-5.35167584,2.84171745,0.02779457,0.36333626,0.89754224,0.97858288,0.06212348,0.90423643
-5.34567284,2.88998857,0.02808615,0.36872825,0.91807171,0.99480526,0.06270543,0.92132721
-5.33966983,2.92589832,0.02832344,0.37290566,0.93510368,1.00749802,0.06296971,0.93373087
-5.33366683,2.94873863,0.02849598,0.37575701,0.94839344,1.01636611,0.06290525,0.94127117
-5.32766383,2.95808109,0.02859384,0.37719752,0.95778843,1.02118937,0.06250831,0.94388109
-5.32166083,2.95380043,0.02860797,0.37717393,0.96323959,1.02183334,0.06178286,0.94160701
-5.31565783,2.93608959,0.02853064,0.37566846,0.96480993,1.01825785,0.06074067,0.93460963
-5.30965483,2.90546558,0.02835577,0.37270176,0.96267976,1.01052292,0.05940125,0.92316148
-5.30365183,2.86276565,0.02807923,0.36833469,0.95714829,0.99879170,0.05779156,0.90764128
-5.29764882,2.80913363,0.02769916,0.36266877,0.94863137,0.98333022,0.05594541,0.88852497
-5.29164582,2.74599674,0.02721604,0.35584534,0.93765514,0.96450393,0.05390276,0.86637405
-5.28564282,2.67503363,0.02663290,0.34804331,0.92484586,0.94277096,0.05170884,0.84182126
-5.27963982,2.59813431,0.02595523,0.33947559,0.91091589,0.91867239,0.04941305,0.81555427
-5.27363682,2.51735346,0.02519093,0.33038439,0.89664635,0.89281971,0.04706785,0.78829780
-5.26763382,2.43485839,0.02435013,0.32103535,0.88286682,0.86587983,0.04472755,0.76079469
-5.26163082,2.35287327,0.02344491,0.31171081,0.87043272,0.83855821,0.04244699,0.73378655
-5.25562781,2.27362129,0.02248898,0.30270236,0.86020097,0.81158042,0.04028037,0.70799454
-5.24962481,2.19926646,0.02149726,0.29430297,0.85300482,0.78567284,0.03827995,0.68410082
-5.24362181,2.13185668,0.02048543,0.28679880,0.84962850,0.76154300,0.03649493,0.66273113
-5.23761881,2.07326973,0.01946948,0.28046112,0.85078252,0.73986011,0.03497035,0.64443911
-5.23161581,2.02516372,0.01846516,0.27553837,0.85708060,0.72123645,0.03374605,0.62969265
-5.22561281,1.98893325,0.01748756,0.27224884,0.86901883,0.70621007,0.03285585,0.61886265
-5.21960980,1.96567261,0.01655062,0.27077391,0.88695796,0.69522932,0.03232674,0.61221452
-5.21360680,1.95614693,0.01566671,0.27125239,0.91110937,0.68863975,0.03217825,0.60990258
-5.20760380,1.96077228,0.01484629,0.27377582,0.94152548,0.68667377,0.03242196,0.61196750
-5.20160080,1.97960515,0.01409766,0.27838511,0.97809489,0.68944330,0.03306117,0.61833693
-5.19559780,2.01234180,0.01342670,0.28506863,1.02054265,0.69693591,0.03409066,0.62882917
-5.18959480,2.05832761,0.01283680,0.29376170,1.06843584,0.70901439,0.03549673,0.64315987
-5.18359180,2.11657628,0.01232883,0.30434770,1.12119436,0.72542002,0.03725729,0.66095161
-5.17758879,2.18579843,0.01190123,0.31666071,1.17810662,0.74577941,0.03934221,0.68174595
-5.17158579,2.26443895,0.01155012,0.33048966,1.23834991,0.76961483,0.04171388,0.70501780
-5.16558279,2.35072197,0.01126956,0.34558390,1.30101446,0.79635773,0.04432785,0.73019149
-5.15957979,2.44270222,0.01105186,0.36166001,1.36513057,0.82536514,0.04713380,0.75665818
-5.15357679,2.53832107,0.01088788,0.37840963,1.42969767,0.85593835,0.05007657,0.78379391
-5.14757379,2.63546549,0.01076748,0.39550809,1.49371414,0.88734333,0.05309743,0.81097776
-5.14157079,2.73202781,0.01067986,0.41262353,1.55620665,0.91883222,0.05613542,0.83760948
-5.13556778,2.82596415,0.01061400,0.42942609,1.61625775,0.94966508,0.05912886,0.86312586
-5.12956478,2.91534945,0.01055905,0.44559697,1.67303050,0.97913100,0.06201688,0.88701532
-5.12356178,2.99842683,0.01050471,0.46083681,1.72578896,1.00656805,0.06474092,0.90883014
-5.11755878,3.07364967,0.01044154,0.47487333,1.77391374,1.03138103,0.06724624,0.92819588
-5.11155578,3.13971462,0.01036124,0.48746757,1.81691189,1.05305644,0.06948334,0.94481764
-5.10555278,3.19558451,0.01025685,0.49841883,1.85442072,1.07117424,0.07140913,0.95848301
-5.09954977,3.24050047,0.01012294,0.50756800,1.88620570,1.08541581,0.07298801,0.96906168
-5.09354677,3.27398317,0.00995565,0.51479907,1.91215257,1.09556797,0.07419262,0.97650190
-5.08754377,3.29582352,0.00975271,0.52003910,1.93225452,1.10152314,0.07500432,0.98082400
-5.08154077,3.30606392,0.00951339,0.52325648,1.94659525,1.10327561,0.07541342,0.98211154
-5.07553777,3.30497150,0.00923843,0.52445783,1.95532919,1.10091455,0.07541905,0.98050065
-5.06953477,3.29300513,0.00892983,0.52368372,1.95866038,1.09461398,0.07502878,0.97616817
-5.06353177,3.27077848,0.00859068,0.52100352,1.95682114,1.08462074,0.07425793,0.96931945
-5.05752876,3.23902129,0.00822496,0.51650976,1.95005226,1.07124087,0.07312873,0.96017628
-5.05152576,3.19854123,0.00783731,0.51031237,1.93858582,1.05482549,0.07166919,0.94896595
-5.04552276,3.15018837,0.00743275,0.50253305,1.92263175,1.03575670,0.06991197,0.93591164
-5.03951976,3.09482412,0.00701651,0.49330025,1.90236894,1.01443452,0.06789308,0.92122492
-5.03351676,3.03329609,0.00659381,0.48274487,1.87794122,0.99126521,0.06565064,0.90510040
-5.02751376,2.96641960,0.00616966,0.47099693,1.84945841,0.96665164,0.06322367,0.88771276
-5.02151076,2.89496649,0.00574871,0.45818334,1.81700205,0.94098593,0.06065100,0.86921613
-5.01550775,2.81966083,0.00533515,0.44442680,1.78063515,0.91464451,0.05797025,0.84974548
-5.00950475,2.74118096,0.00493264,0.42984564,1.74041512,0.88798559,0.05521707,0.82941976
-5.00350175,2.66016683,0.00454421,0.41455472,1.69640861,0.86134874,0.05242450,0.80834627
-4.99749875,2.57723119,0.00417229,0.39866697,1.64870713,0.83505645,0.04962251,0.78662576
-4.99149575,2.49297316,0.00381870,0.38229545,1.59744214,0.80941700,0.04683774,0.76435763
-4.98549275,2.40799240,0.00348471,0.36555575,1.54279842,0.78472837,0.04409342,0.74164481
-4.97948974,2.32290260,0.00317106,0.34856834,1.48502464,0.76128264,0.04140936,0.71859770
-4.97348674,2.23834280,0.00287805,0.33146078,1.42444050,0.73937039,0.03880213,0.69533695
-4.96748374,2.15498559,0.00260557,0.31436955,1.36143976,0.71928478,0.03628523,0.67199470
-4.96148074,2.07354155,0.00235326,0.29744134,1.29648903,0.70132510,0.03386940,0.64871429
-4.95547774,1.99475972,0.00212047,0.28083379,1.23012256,0.68579939,0.03156289,0.62564834
-4.94947474,1.91942416,0.00190644,0.26471557,1.16293322,0.67302632,0.02937177,0.60295555
-4.94347174,1.84834720,0.00171026,0.24926587,1.09556047,0.66333619,0.02730019,0.58079637
-4.93746873,1.78236002,0.00153100,0.23467336,1.02867616,0.65707127,0.02535067,0.55932788
-4.93146573,1.72230162,0.00136770,0.22113469,0.96296891,0.65458557,0.02352430,0.53869850
-4.92546273,1.66900707,0.00121943,0.20885265,0.89912825,0.65624425,0.02182094,0.51904281
-4.91945973,1.62329619,0.00108532,0.19803410,0.83782926,0.66242286,0.02023942,0.50047687
-4.91345673,1.58596329,0.00096453,0.18888780,0.77971862,0.67350650,0.01877766,0.48309466
-4.90745373,1.55776870,0.00085634,0.18162211,0.72540250,0.68988891,0.01743282,0.46696556
-4.90145073,1.53943244,0.00076009,0.17644274,0.67543696,0.71197140,0.01620143,0.45213339
-4.89544772,1.53162990,0.00067522,0.17355048,0.63032083,0.74016156,0.01507955,0.43861691
-4.88944472,1.53498929,0.00060126,0.17313881,0.59049107,0.77487124,0.01406284,0.42641164
-4.88344172,1.55009016,0.00053786,0.17539152,0.55632049,0.81651358,0.01314679,0.41549314
-4.87743872,1.57746219,0.00048473,0.18047999,0.52811721,0.86549855,0.01232678,0.40582113
-4.87143572,1.61758312,0.00044173,0.18856027,0.50612554,0.92222665,0.01159829,0.39734440
-4.86543272,1.67087489,0.00040880,0.19976972,0.49052744,0.98708009,0.01095702,0.39000598
-4.85942971,1.73769677,0.00038600,0.21422316,0.48144423,1.06041138,0.01039901,0.38374825
-4.85342671,1.81833491,0.00037352,0.23200850,0.47893775,1.14252895,0.00992078,0.37851754
-4.84742371,1.91298756,0.00037165,0.25318188,0.48301065,1.23367977,0.00951939,0.37426801
-4.84142071,2.02174590,0.00038082,0.27776235,0.49360556,1.33402926,0.00919252,0.37096436
-4.83541771,2.14457076,0.00040156,0.30572618,0.51060287,1.44363897,0.00893845,0.36858336
-4.82941471,2.28126591,0.00043452,0.33700113,0.53381734,1.56244273,0.00875607,0.36711401
-4.82341171,2.43144919,0.00048045,0.37146088,0.56299378,1.69022226,0.00864482,0.36655634
-4.81740870,2.59452314,0.00054020,0.40891985,0.59780218,1.82658363,0.00860455,0.36691900
-4.81140570,2.76964693,0.00061466,0.44912901,0.63783295,1.97093583,0.00863542,0.36821585
-4.80540270,2.95571207,0.00070479,0.49177286,0.68259292,2.12247304,0.00873771,0.37046171
-4.79939970,3.15132387,0.00081153,0.53646802,0.73150285,2.28016225,0.00891166,0.37366774
-4.79339670,3.35479104,0.00093582,0.58276387,0.78389718,2.44273746,0.00915727,0.37783670
-4.78739370,3.56412547,0.00107850,0.63014543,0.83902661,2.60870200,0.00947408,0.38295843
-4.78139070,3.77705349,0.00124033,0.67803875,0.89606409,2.77633964,0.00986103,0.38900597
-4.77538769,3.99104006,0.00142188,0.72581883,0.95411456,2.94373542,0.01031630,0.39593253
-4.76938469,4.20332592,0.00162353,0.77282019,1.01222841,3.10880607,0.01083713,0.40366956
-4.76338169,4.41097771,0.00184541,0.81834974,1.06941878,3.26933975,0.01141978,0.41212609
-4.75737869,4.61094979,0.00208735,0.86170183,1.12468213,3.42304430,0.01205944,0.42118943
-4.75137569,4.80015610,0.00234885,0.90217483,1.17702148,3.56760247,0.01275026,0.43072708
-4.74537269,4.97554955,0.00262908,0.93908889,1.22547160,3.70073245,0.01348539,0.44059002
-4.73936968,5.13420599,0.00292680,0.97180416,1.26912502,3.82025128,0.01425702,0.45061690
-4.73336668,5.27340924,0.00324040,0.99973863,1.30715788,3.92413882,0.01505661,0.46063910
-4.72736368,5.39073370,0.00356790,1.02238508,1.33885422,4.01059953,0.01587497,0.47048637
-4.72136068,5.48412077,0.00390691,1.03932621,1.36362789,4.07811941,0.01670253,0.47999255
-4.71535768,5.55194560,0.00425473,1.05024748,1.38104064,4.12551565,0.01752954,0.48900132
-4.70935468,5.59307107,0.00460833,1.05494689,1.39081582,4.15197661,0.01834634,0.49737144
-4.70335168,5.60688655,0.00496441,1.05334141,1.39284670,4.15709046,0.01914358,0.50498137
-4.69734867,5.59332930,0.00531946,1.04546963,1.38719920,4.14086093,0.01991247,0.51173287
-4.69134567,5.55288776,0.00566981,1.03149068,1.37410860,4.10370962,0.02064500,0.51755353
-4.68534267,5.48658624,0.00601170,1.01167917,1.35397055,4.04646450,0.02133416,0.52239810
-4.67933967,5.39595184,0.00634133,0.98641673,1.32732670,3.97033517,0.02197402,0.52624851
-4.67333667,5.28296486,0.00665496,0.95618017,1.29484554,3.87687601,0.02255990,0.52911263
-4.66733367,5.14999514,0.00694892,0.92152700,1.25729938,3.76793856,0.02308839,0.53102197
-4.66133067,4.99972686,0.00721975,0.88307883,1.21553847,3.64561551,0.02355739,0.53202830
-4.65532766,4.83507525,0.00746419,0.84150333,1.17046343,3.51217830,0.02396602,0.53219962
-4.64932466,4.65909865,0.00767925,0.79749546,1.12299712,3.37001120,0.02431453,0.53161552
-4.64332166,4.47490959,0.00786231,0.75175881,1.07405714,3.22154438,0.02460418,0.53036238
-4.63731866,4.28558840,0.00801106,0.70498753,1.02453010,3.06918859,0.02483704,0.52852854
-4.63131566,4.09410269,0.00812366,0.65784967,0.97524851,2.91527389,0.02501580,0.52619985
-4.62531266,3.90323551,0.00819866,0.61097235,0.92697114,2.76199462,0.02514357,0.52345575
-4.61930965,3.71552471,0.00823509,0.56492919,0.88036746,2.61136234,0.02522364,0.52036613
-4.61330665,3.53321506,0.00823247,0.52023038,0.83600645,2.46516803,0.02525931,0.51698912
-4.60730365,3.35822432,0.00819080,0.47731538,0.79435002,2.32495455,0.02525368,0.51336988
-4.60130065,3.19212359,0.00811058,0.43654854,0.75575082,2.19199958,0.02520956,0.50954045
-4.59529765,3.03613172,0.00799283,0.39821732,0.72045431,2.06730895,0.02512932,0.50552065
-4.58929465,2.89112275,0.00783904,0.36253307,0.68860454,1.95161976,0.02501486,0.50131987
-4.58329165,2.75764494,0.00765117,0.32963413,0.66025308,1.84541235,0.02486761,0.49693959
-4.57728864,2.63594956,0.00743166,0.29959074,0.63537036,1.74892971,0.02468858,0.49237657
-4.57128564,2.52602711,0.00718333,0.27241155,0.61385874,1.66220285,0.02447840,0.48762627
-4.56528264,2.42764858,0.00690940,0.24805130,0.59556645,1.58508030,0.02423747,0.48268637
-4.55927964,2.34040927,0.00661337,0.22641911,0.58030175,1.51726010,0.02396611,0.47756015
-4.55327664,2.26377281,0.00629902,0.20738715,0.56784647,1.45832242,0.02366467,0.47225946
-4.54727364,2.19711320,0.00597032,0.19079931,0.55796846,1.40776132,0.02333373,0.46680697
-4.54127064,2.13975290,0.00563132,0.17647939,0.55043245,1.36501415,0.02297422,0.46123776
-4.53526763,2.09099576,0.00528611,0.16423876,0.54500890,1.32948757,0.02258753,0.45559998
-4.52926463,2.05015355,0.00493873,0.15388321,0.54148074,1.30057944,0.02217564,0.44995455
-4.52326163,2.01656581,0.00459310,0.14521873,0.53964784,1.27769594,0.02174115,0.44437401
-4.51725863,1.98961289,0.00425291,0.13805640,0.53932950,1.26026413,0.02128731,0.43894055
-4.51125563,1.96872279,0.00392160,0.13221614,0.54036493,1.24773989,0.02081798,0.43374341
-4.50525263,1.95337259,0.00360226,0.12752955,0.54261228,1.23961202,0.02033762,0.42887578
-4.49924962,1.94308569,0.00329761,0.12384177,0.54594649,1.23540315,0.01985115,0.42443159
-4.49324662,1.93742625,0.00300999,0.12101258,0.55025644,1.23466835,0.01936391,0.42050219
-4.48724362,1.93599238,0.00274128,0.11891689,0.55544191,1.23699255,0.01888145,0.41717343
-4.48124062,1.93840935,0.00249295,0.11744465,0.56141060,1.24198763,0.01840949,0.41452316
-4.47523762,1.94432428,0.00226604,0.11650047,0.56807586,1.24929024,0.01795373,0.41261941
-4.46923462,1.95340311,0.00206121,0.11600298,0.57535510,1.25856083,0.01751980,0.41151932
-4.46323162,1.96533068,0.00187876,0.11588405,0.58316918,1.26948462,0.01711311,0.41126891
-4.45722861,1.97981402,0.00171864,0.11608804,0.59144290,1.28177459,0.01673883,0.41190358
-4.45122561,1.99658870,0.00158058,0.11657096,0.60010623,1.29517642,0.01640181,0.41344937
-4.44522261,2.01542768,0.00146405,0.11729978,0.60909642,1.30947511,0.01610658,0.41592461
-4.43921961,2.03615170,0.00136838,0.11825167,0.61836037,1.32450256,0.01585734,0.41934192
-4.43321661,2.05863988,0.00129279,0.11941329,0.62785711,1.34014544,0.01565796,0.42371021
-4.42721361,2.08283943,0.00123641,0.12078000,0.63755987,1.35635229,0.01551197,0.42903639
-4.42121061,2.10877270,0.00119837,0.12235495,0.64745745,1.37313905,0.01542261,0.43532667
-4.41520760,2.13654067,0.00117780,0.12414807,0.65755442,1.39059189,0.01539279,0.44258705
-4.40920460,2.16632146,0.00117390,0.12617474,0.66786995,1.40886680,0.01542509,0.45082301
-4.40320160,2.19836342,0.00118588,0.12845430,0.67843523,1.42818523,0.01552165,0.46003824
-4.39719860,2.23297229,0.00121305,0.13100828,0.68928919,1.44882550,0.01568418,0.47023244
-4.39119560,2.27049276,0.00125480,0.13385840,0.70047300,1.47111008,0.01591381,0.48139832
-4.38519260,2.31128505,0.00131059,0.13702440,0.71202326,1.49538906,0.01621094,0.49351798
-4.37918959,2.35569754,0.00137994,0.14052176,0.72396463,1.52202046,0.01657519,0.50655896
-4.37318659,2.40403712,0.00146244,0.14435937,0.73630213,1.55134836,0.01700518,0.52047028
-4.36718359,2.45653888,0.00155774,0.14853743,0.74901377,1.58368000,0.01749842,0.53517880
-4.36118059,2.51333712,0.00166552,0.15304546,0.76204414,1.61926313,0.01805123,0.55058630
-4.35517759,2.57443963,0.00178551,0.15786077,0.77529948,1.65826492,0.01865858,0.56656763
-4.34917459,2.63970695,0.00191746,0.16294739,0.78864461,1.70075375,0.01931412,0.58297008
-4.34317159,2.70883816,0.00206118,0.16825555,0.80190230,1.74668489,0.02001014,0.59961433
-4.33716858,2.78136426,0.00221648,0.17372187,0.81485511,1.79589105,0.02073764,0.61629694
-4.33116558,2.85664975,0.00238324,0.17927021,0.82724985,1.84807830,0.02148644,0.63279431
-4.32516258,2.93390254,0.00256137,0.18481319,0.83880449,1.90282770,0.02224538,0.64886815
-4.31915958,3.01219160,0.00275084,0.19025441,0.84921730,1.95960244,0.02300250,0.66427202
-4.31315658,3.09047158,0.00295170,0.19549114,0.85817765,2.01776012,0.02374535,0.67875865
-4.30715358,3.16761295,0.00316404,0.20041754,0.86537799,2.07656958,0.02446125,0.69208778
