energy_ev,total_up,Pd_p_up,Pd_d_up,S_s_up,S_p_up,Sb_p_up,Sb_d_up
-5.54977489,2.24068977,1.34759065,1.06365326,0.02370501,0.38006586,0.75192953,0.00325433
-5.54377189,2.17817711,1.31199035,1.04099441,0.02234053,0.35802223,0.73778917,0.00316980
-5.53776888,2.11300573,1.27508800,1.01655776,0.02098444,0.33622302,0.72236313,0.00308304
-5.53176588,2.04583910,1.23716139,0.99067284,0.01964812,0.31484475,0.70582108,0.00299508
-5.52576288,1.97731591,1.19846768,0.96366589,0.01834189,0.29404828,0.68833162,0.00290698
-5.51975988,1.90804377,1.15924446,0.93585534,0.01707494,0.27397663,0.67006116,0.00281976
-5.51375688,1.83859501,1.11971159,0.90754825,0.01585521,0.25475347,0.65117330,0.00273446
-5.50775388,1.76950441,1.08007389,0.87903791,0.01468939,0.23648210,0.63182869,0.00265210
-5.50175088,1.70126868,1.04052420,0.85060228,0.01358285,0.21924501,0.61218525,0.00257369
-5.49574787,1.63434750,1.00124682,0.82250341,0.01253971,0.20310399,0.59239866,0.00250024
-5.48974487,1.56916539,0.96242063,0.79498739,0.01156287,0.18810080,0.57262289,0.00243274
-5.48374187,1.50611417,0.92422204,0.76828461,0.01065405,0.17425822,0.55301061,0.00237216
-5.47773887,1.44555530,0.88682715,0.74261017,0.00981392,0.16158156,0.53371336,0.00231945
-5.47173587,1.38782163,0.85041304,0.71816403,0.00904221,0.15006032,0.51488118,0.00227553
-5.46573287,1.33321819,0.81515803,0.69513069,0.00833780,0.13967020,0.49666177,0.00224127
-5.45972986,1.28202171,0.78124080,0.67367832,0.00769890,0.13037503,0.47919899,0.00221744
-5.45372686,1.23447868,0.74883850,0.65395719,0.00712311,0.12212881,0.46263076,0.00220476
-5.44772386,1.19080219,0.71812389,0.63609747,0.00660762,0.11487768,0.44708643,0.00220381
-5.44172086,1.15116748,0.68926173,0.62020645,0.00614930,0.10856168,0.43268373,0.00221503
-5.43571786,1.11570705,0.66240496,0.60636558,0.00574479,0.10311645,0.41952563,0.00223870
-5.42971486,1.08450539,0.63769075,0.59462737,0.00539069,0.09847474,0.40769712,0.00227491
-5.42371186,1.05759445,0.61523707,0.58501286,0.00508357,0.09456775,0.39726242,0.00232357
-5.41770885,1.03495020,0.59514016,0.57750963,0.00482013,0.09132635,0.38826279,0.00238433
-5.41170585,1.01649105,0.57747315,0.57207112,0.00459728,0.08868215,0.38071520,0.00245668
-5.40570285,1.00207888,0.56228630,0.56861728,0.00441218,0.08656860,0.37461208,0.00253987
-5.39969985,0.99152274,0.54960903,0.56703694,0.00426236,0.08492198,0.36992237,0.00263297
-5.39369685,0.98458587,0.53945370,0.56719201,0.00414580,0.08368241,0.36659384,0.00273493
-5.38769385,0.98099573,0.53182120,0.56892346,0.00406097,0.08279492,0.36455677,0.00284454
-5.38169085,0.98045697,0.52670814,0.57205898,0.00400690,0.08221045,0.36372876,0.00296059
-5.37568784,0.98266677,0.52411510,0.57642200,0.00398326,0.08188699,0.36402056,0.00308186
-5.36968484,0.98733184,0.52405573,0.58184165,0.00399040,0.08179056,0.36534260,0.00320721
-5.36368184,0.99418615,0.52656571,0.58816308,0.00402934,0.08189624,0.36761181,0.00333564
-5.35767884,1.00300832,0.53171134,0.59525766,0.00410187,0.08218902,0.37075826,0.00346638
-5.35167584,1.01363755,0.53959663,0.60303217,0.00421045,0.08266443,0.37473136,0.00359896
-5.34567284,1.02598687,0.55036847,0.61143651,0.00435828,0.08332901,0.37950493,0.00373321
-5.33966983,1.04005269,0.56421914,0.62046920,0.00454913,0.08420037,0.38508092,0.00386935
-5.33366683,1.05591980,0.58138560,0.63018018,0.00478738,0.08530690,0.39149131,0.00400800
-5.32766383,1.07376089,0.60214528,0.64067045,0.00507778,0.08668705,0.39879798,0.00415013
-5.32166083,1.09383045,0.62680802,0.65208843,0.00542538,0.08838818,0.40709038,0.00429711
-5.31565783,1.11645277,0.65570434,0.66462287,0.00583532,0.09046495,0.41648100,0.00445060
-5.30965483,1.14200434,0.68917005,0.67849253,0.00631264,0.09297727,0.42709863,0.00461249
-5.30365183,1.17089124,0.72752795,0.69393298,0.00686201,0.09598784,0.43907985,0.00478483
-5.29764882,1.20352246,0.77106694,0.71118109,0.00748753,0.09955945,0.45255894,0.00496967
-5.29164582,1.24028039,0.82001975,0.73045790,0.00819249,0.10375199,0.46765674,0.00516898
-5.28564282,1.28148990,0.87454005,0.75195083,0.00897907,0.10861933,0.48446910,0.00538449
-5.27963982,1.32738762,0.93468022,0.77579605,0.00984814,0.11420625,0.50305544,0.00561755
-5.27363682,1.37809314,1.00037095,0.80206211,0.01079907,0.12054549,0.52342814,0.00586904
-5.26763382,1.43358386,1.07140375,0.83073580,0.01182949,0.12765502,0.54554338,0.00613921
-5.26163082,1.49367485,1.14741772,0.86171107,0.01293523,0.13553576,0.56929409,0.00642762
-5.25562781,1.55800532,1.22789134,0.89478187,0.01411014,0.14416977,0.59450538,0.00673307
-5.24962481,1.62603261,1.31214016,0.92963954,0.01534617,0.15351900,0.62093303,0.00705357
-5.24362181,1.69703447,1.39932095,0.96587497,0.01663330,0.16352479,0.64826516,0.00738634
-5.23761881,1.77011990,1.48844270,1.00298588,0.01795973,0.17410810,0.67612722,0.00772786
-5.23161581,1.84424848,1.57838408,1.04038901,0.01931197,0.18517038,0.70409034,0.00807396
-5.22561281,1.91825768,1.66791746,1.07743680,0.02067512,0.19659534,0.73168256,0.00841995
-5.21960980,1.99089701,1.75573843,1.11343804,0.02203313,0.20825128,0.75840276,0.00876072
-5.21360680,2.06086790,1.84050005,1.14768163,0.02336916,0.21999419,0.78373667,0.00909102
-5.20760380,2.12686751,1.92085056,1.17946238,0.02466592,0.23167129,0.80717421,0.00940557
-5.20160080,2.18763470,1.99547311,1.20810779,0.02590616,0.24312502,0.82822757,0.00969935
-5.19559780,2.24199607,2.06312598,1.23300462,0.02707300,0.25419735,0.84644906,0.00996776
-5.18959480,2.28891014,2.12268167,1.25362392,0.02815046,0.26473419,0.86144810,0.01020688
-5.18359180,2.32750763,2.17316327,1.26954354,0.02912380,0.27458977,0.87290642,0.01041366
-5.17758879,2.35712612,2.21377657,1.28046693,0.02997999,0.28363083,0.88059090,0.01058608
-5.17158579,2.37733740,2.24393670,1.28623747,0.03070804,0.29174051,0.88436343,0.01072329
-5.16558279,2.38796652,2.26328799,1.28684751,0.03129930,0.29882169,0.88418728,0.01082575
-5.15957979,2.38910145,2.27171639,1.28244189,0.03174773,0.30479978,0.88012975,0.01089524
-5.15357679,2.38109304,2.26935392,1.27331554,0.03205009,0.30962474,0.87236104,0.01093487
-5.14757379,2.36454531,2.25657490,1.25990536,0.03220603,0.31327238,0.86114920,0.01094908
-5.14157079,2.34029628,2.23398413,1.24277668,0.03221812,0.31574477,0.84685155,0.01094351
-5.13556778,2.30939039,2.20239760,1.22260484,0.03209177,0.31706987,0.82990285,0.01092486
-5.12956478,2.27304341,2.16281640,1.20015257,0.03183514,0.31730026,0.81080077,0.01090069
-5.12356178,2.23260136,2.11639489,1.17624421,0.03145888,0.31651122,0.79008911,0.01087921
-5.11755878,2.18949508,2.06440442,1.15173772,0.03097587,0.31479805,0.76833974,0.01086902
-5.11155578,2.14519223,2.00819394,1.12749550,0.03040086,0.31227278,0.74613359,0.01087882
-5.10555278,2.10114844,1.94914894,1.10435529,0.02975009,0.30906057,0.72404182,0.01091708
-5.09954977,2.05875971,1.88865035,1.08310217,0.02904083,0.30529570,0.70260753,0.01099178
-5.09354677,2.01931747,1.82803470,1.06444266,0.02829096,0.30111744,0.68232896,0.01111009
-5.08754377,1.98396829,1.76855695,1.04898195,0.02751844,0.29666600,0.66364455,0.01127808
-5.08154077,1.95367927,1.71135737,1.03720490,0.02674093,0.29207853,0.64692053,0.01150049
-5.07553777,1.92921063,1.65743320,1.02946166,0.02597528,0.28748562,0.63244127,0.01178050
-5.06953477,1.91109601,1.60761624,1.02595818,0.02523717,0.28300805,0.62040286,0.01211956
-5.06353177,1.89963139,1.56255670,1.02675188,0.02454070,0.27875424,0.61090980,0.01251725
-5.05752876,1.89487249,1.52271379,1.03175265,0.02389815,0.27481827,0.60397505,0.01297129
-5.05152576,1.89664082,1.48835298,1.04072897,0.02331973,0.27127864,0.59952322,0.01347746
-5.04552276,1.90453780,1.45954985,1.05331873,0.02281338,0.26819765,0.59739663,0.01402974
-5.03951976,1.91796618,1.43620002,1.06904436,0.02238475,0.26562159,0.59736403,0.01462039
-5.03351676,1.93615782,1.41803459,1.08733155,0.02203717,0.26358151,0.59913138,0.01524017
-5.02751376,1.95820659,1.40464018,1.10753078,0.02177172,0.26209462,0.60235446,0.01587857
-5.02151076,1.98310489,1.39548267,1.12894070,0.02158738,0.26116612,0.60665246,0.01652410
-5.01550775,2.00978233,1.38993355,1.15083258,0.02148124,0.26079145,0.61162227,0.01716460
-5.00950475,2.03714503,1.38729782,1.17247474,0.02144878,0.26095875,0.61685275,0.01778761
-5.00350175,2.06411394,1.38684221,1.19315609,0.02148412,0.26165135,0.62193852,0.01838070
-4.99749875,2.08966074,1.38782278,1.21220793,0.02158038,0.26285028,0.62649276,0.01893182
-4.99149575,2.11284004,1.38951085,1.22902327,0.02172998,0.26453652,0.63015860,0.01942965
-4.98549275,2.13281680,1.39121635,1.24307305,0.02192502,0.26669287,0.63261879,0.01986391
-4.97948974,2.14888806,1.39230799,1.25391878,0.02215754,0.26930547,0.63360342,0.02022558
-4.97348674,2.16049857,1.39222961,1.26122135,0.02241981,0.27236470,0.63289546,0.02050721
-4.96748374,2.16724986,1.39051244,1.26474587,0.02270457,0.27586549,0.63033420,0.02070298
-4.96148074,2.16890295,1.38678306,1.26436272,0.02300525,0.27980709,0.62581649,0.02080893
-4.95547774,2.16537492,1.38076708,1.26004486,0.02331604,0.28419216,0.61929603,0.02082289
-4.94947474,2.15672997,1.37228885,1.25186190,0.02363199,0.28902537,0.61078088,0.02074458
-4.94347174,2.14316565,1.36126739,1.23997147,0.02394905,0.29431148,0.60032937,0.02057547
-4.93746873,2.12499525,1.34770917,1.22460828,0.02426402,0.30005314,0.58804477,0.02031873
-4.93146573,2.10262739,1.33169817,1.20607162,0.02457447,0.30624840,0.57406903,0.01997904
-4.92546273,2.07654389,1.31338401,1.18471189,0.02487862,0.31288824,0.55857586,0.01956243
-4.91945973,2.04727688,1.29296875,1.16091676,0.02517524,0.31995416,0.54176343,0.01907606
-4.91345673,2.01538640,1.27069294,1.13509752,0.02546346,0.32741603,0.52384714,0.01852801
-4.90745373,1.98143912,1.24682176,1.10767617,0.02574268,0.33523044,0.50505238,0.01792702
-4.90145073,1.94598929,1.22163171,1.07907352,0.02601241,0.34333954,0.48560781,0.01728231
-4.89544772,1.90956223,1.19539839,1.04969880,0.02627216,0.35167065,0.46573917,0.01660332
-4.88944472,1.87264109,1.16838595,1.01994095,0.02652142,0.36013658,0.44566372,0.01589953
-4.88344172,1.83565704,1.14083828,0.99016158,0.02675956,0.36863680,0.42558556,0.01518027
-4.87743872,1.79898301,1.11297250,0.96068991,0.02698593,0.37705940,0.40569163,0.01445456
-4.87143572,1.76293099,1.08497463,0.93181948,0.02719984,0.38528389,0.38614876,0.01373097
-4.86543272,1.72775273,1.05699759,0.90380653,0.02740067,0.39318461,0.36710143,0.01301754
-4.85942971,1.69364334,1.02916138,0.87687003,0.02758803,0.40063482,0.34867050,0.01232164
-4.85342671,1.66074757,1.00155531,0.85119309,0.02776183,0.40751107,0.33095271,0.01164998
-4.84742371,1.62916818,0.97424192,0.82692547,0.02792247,0.41369795,0.31402093,0.01100853
-4.84142071,1.59897572,0.94726232,0.80418712,0.02807093,0.41909266,0.29792525,0.01040251
-4.83541771,1.57021916,0.92064253,0.78307223,0.02820893,0.42360954,0.28269448,0.00983642
-4.82941471,1.54293682,0.89440027,0.76365380,0.02833892,0.42718404,0.26833844,0.00931399
-4.82341171,1.51716672,0.86855192,0.74598826,0.02846419,0.42977607,0.25485043,0.00883829
-4.81740870,1.49295603,0.84311903,0.73011995,0.02858877,0.43137252,0.24221023,0.00841168
-4.81140570,1.47036878,0.81813408,0.71608527,0.02871737,0.43198871,0.23038714,0.00803589
-4.80540270,1.44949170,0.79364499,0.70391621,0.02885517,0.43166875,0.21934312,0.00771209
-4.79939970,1.43043751,0.76971825,0.69364316,0.02900768,0.43048471,0.20903591,0.00744083
-4.79339670,1.41334578,0.74644037,0.68529681,0.02918041,0.42853457,0.19942187,0.00722220
-4.78739370,1.39838100,0.72391751,0.67890911,0.02937858,0.42593896,0.19045854,0.00705580
-4.78139070,1.38572818,0.70227352,0.67451332,0.02960683,0.42283694,0.18210689,0.00694078
-4.77538769,1.37558611,0.68164625,0.67214307,0.02986885,0.41938086,0.17433291,0.00687594
-4.76938469,1.36815868,0.66218254,0.67183069,0.03016714,0.41573051,0.16710888,0.00685970
-4.76338169,1.36364488,0.64403223,0.67360484,0.03050270,0.41204697,0.16041399,0.00689022
-4.75737869,1.36222798,0.62734144,0.67748775,0.03087485,0.40848625,0.15423445,0.00696538
-4.75137569,1.36406461,0.61224571,0.68349230,0.03128112,0.40519319,0.14856320,0.00708290
-4.74537269,1.36927456,0.59886330,0.69161909,0.03171722,0.40229577,0.14339909,0.00724033
-4.73936968,1.37793175,0.58728921,0.70185392,0.03217709,0.39990024,0.13874582,0.00743520
-4.73336668,1.39005716,0.57759021,0.71416571,0.03265307,0.39808724,0.13461063,0.00766500
-4.72736368,1.40561410,0.56980122,0.72850521,0.03313615,0.39690901,0.13100282,0.00792729
-4.72136068,1.42450611,0.56392323,0.74480455,0.03361630,0.39638807,0.12793229,0.00821978
-4.71535768,1.44657770,0.55992282,0.76297758,0.03408286,0.39651703,0.12540814,0.00854035
-4.70935468,1.47161776,0.55773337,0.78292115,0.03452498,0.39725994,0.12343730,0.00888713
-4.70335168,1.49936551,0.55725773,0.80451710,0.03493202,0.39855465,0.12202354,0.00925857
-4.69734867,1.52951836,0.55837207,0.82763473,0.03529404,0.40031636,0.12116651,0.00965339
-4.69134567,1.56174131,0.56093081,0.85213372,0.03560213,0.40244188,0.12086120,0.01007066
-4.68534267,1.59567706,0.56477197,0.87786702,0.03584878,0.40481452,0.12109747,0.01050977
-4.67933967,1.63095620,0.56972282,0.90468348,0.03602811,0.40730913,0.12185995,0.01097038
-4.67333667,1.66720663,0.57560526,0.93243010,0.03613600,0.40979721,0.12312799,0.01145235
-4.66733367,1.70406183,0.58224063,0.96095350,0.03617017,0.41215158,0.12487584,0.01195571
-4.66133067,1.74116716,0.58945376,0.99010050,0.03613008,0.41425058,0.12707290,0.01248050
-4.65532766,1.77818410,0.59707589,1.01971784,0.03601683,0.41598150,0.12968398,0.01302669
-4.64932466,1.81479211,0.60494652,1.04965092,0.03583286,0.41724309,0.13266967,0.01359404
-4.64332166,1.85068828,0.61291415,1.07974172,0.03558168,0.41794723,0.13598662,0.01418197
-4.63731866,1.88558492,0.62083592,1.10982617,0.03526755,0.41801962,0.13958789,0.01478943
-4.63131566,1.91920562,0.62857651,1.13973106,0.03489506,0.41739966,0.14342329,0.01541481
-4.62531266,1.95128032,0.63600647,1.16927108,0.03446884,0.41603969,0.14743967,0.01605578
-4.61930965,1.98154002,0.64300025,1.19824613,0.03399322,0.41390363,0.15158133,0.01670928
-4.61330665,2.00971189,0.64943430,1.22643931,0.03347200,0.41096546,0.15579046,0.01737145
-4.60730365,2.03551544,0.65518561,1.25361602,0.03290823,0.40720744,0.16000768,0.01803759
-4.60130065,2.05866034,0.66013076,1.27952434,0.03230420,0.40261863,0.16417266,0.01870224
-4.59529765,2.07884636,0.66414590,1.30389684,0.03166136,0.39719350,0.16822497,0.01935923
-4.58929465,2.09576571,0.66710760,1.32645412,0.03098049,0.39093116,0.17210494,0.02000173
-4.58329165,2.10910798,0.66889469,1.34690979,0.03026181,0.38383491,0.17575479,0.02062247
-4.57728864,2.11856743,0.66939102,1.36497708,0.02950529,0.37591242,0.17911974,0.02121383
-4.57128564,2.12385262,0.66848897,1.38037661,0.02871093,0.36717636,0.18214935,0.02176807
-4.56528264,2.12469757,0.66609352,1.39284522,0.02787906,0.35764543,0.18479875,0.02227752
-4.55927964,2.12087431,0.66212662,1.40214535,0.02701077,0.34734566,0.18703004,0.02273478
-4.55327664,2.11220576,0.65653156,1.40807471,0.02610814,0.33631193,0.18881347,0.02313298
-4.54727364,2.09857855,0.64927710,1.41047571,0.02517464,0.32458930,0.19012871,0.02346592
-4.54127064,2.07995490,0.64036100,1.40924432,0.02421530,0.31223431,0.19096579,0.02372833
-4.53526763,2.05638299,0.62981288,1.40433786,0.02323698,0.29931583,0.19132601,0.02391600
-4.52926463,2.02800522,0.61769606,1.39578155,0.02224845,0.28591548,0.19122256,0.02402597
-4.52326163,1.99506390,0.60410836,1.38367324,0.02126045,0.27212749,0.19068094,0.02405664
-4.51725863,1.95790406,0.58918188,1.36818645,0.02028570,0.25805798,0.18973905,0.02400783
-4.51125563,1.91697317,0.57308160,1.34957122,0.01933879,0.24382362,0.18844714,0.02388090
-4.50525263,1.87281763,0.55600307,1.32815284,0.01843605,0.22954976,0.18686736,0.02367872
-4.49924962,1.82607612,0.53816912,1.30432841,0.01759538,0.21536808,0.18507310,0.02340565
-4.49324662,1.77747000,0.51982586,1.27856119,0.01683597,0.20141388,0.18314799,0.02306752
-4.48724362,1.72779086,0.50123807,1.25137284,0.01617814,0.18782313,0.18118473,0.02267150
-4.48124062,1.67788566,0.48268414,1.22333372,0.01564297,0.17472942,0.17928348,0.02222595
-4.47523762,1.62863967,0.46445069,1.19505132,0.01525212,0.16226098,0.17755009,0.02174031
-4.46923462,1.58095781,0.44682699,1.16715720,0.01502748,0.15053782,0.17609402,0.02122484
-4.46323162,1.53574455,0.43009938,1.14029257,0.01499093,0.13966918,0.17502595,0.02069040
-4.45722861,1.49388320,0.41454555,1.11509293,0.01516405,0.12975134,0.17445523,0.02014823
-4.45122561,1.45621468,0.40042906,1.09217217,0.01556780,0.12086584,0.17448709,0.01960963
-4.44522261,1.42351670,0.38799384,1.07210642,0.01622223,0.11307814,0.17521966,0.01908568
-4.43921961,1.39648353,0.37745896,1.05541835,0.01714615,0.10643674,0.17674098,0.01858699
-4.43321661,1.37570728,0.36901355,1.04256218,0.01835673,0.10097277,0.17912592,0.01812337
-4.42721361,1.36166090,0.36281213,1.03391012,0.01986912,0.09669990,0.18243331,0.01770358
-4.42121061,1.35468382,0.35897023,1.02974065,0.02169595,0.09361464,0.18670322,0.01733507
-4.41520760,1.35497052,0.35756057,1.03022917,0.02384686,0.09169699,0.19195458,0.01702379
-4.40920460,1.36256266,0.35860989,1.03544146,0.02632791,0.09091118,0.19818332,0.01677401
-4.40320160,1.37734511,0.36209648,1.04533039,0.02914101,0.09120675,0.20536104,0.01658816
-4.39719860,1.39904633,0.36794874,1.05973607,0.03228327,0.09251963,0.21343448,0.01646684
-4.39119560,1.42724315,0.37604477,1.07838959,0.03574641,0.09477344,0.22232568,0.01640873
-4.38519260,1.46137012,0.38621318,1.10092048,0.03951617,0.09788078,0.23193302,0.01641070
-4.37918959,1.50073326,0.39823525,1.12686761,0.04357177,0.10174461,0.24213317,0.01646792
-4.37318659,1.54452794,0.41184845,1.15569327,0.04788550,0.10625978,0.25278382,0.01657400
-4.36718359,1.59186038,0.42675142,1.18680003,0.05242246,0.11131446,0.26372726,0.01672125
-4.36118059,1.64177218,0.44261027,1.21954970,0.05714043,0.11679185,0.27479460,0.01690096
-4.35517759,1.69326708,0.45906612,1.25328378,0.06199003,0.12257183,0.28581053,0.01710366
-4.34917459,1.74533900,0.47574374,1.28734446,0.06691511,0.12853275,0.29659850,0.01731950
-4.34317159,1.79700037,0.49226097,1.32109554,0.07185338,0.13455332,0.30698594,0.01753853
-4.33716858,1.84730977,0.50823868,1.35394216,0.07673738,0.14051457,0.31680956,0.01775110
-4.33116558,1.89539771,0.52331085,1.38534878,0.08149568,0.14630181,0.32592030,0.01794811
-4.32516258,1.94048965,0.53713454,1.41485446,0.08605442,0.15180666,0.33418778,0.01812134
-4.31915958,1.98192542,0.54939911,1.44208497,0.09033895,0.15692896,0.34150415,0.01826366
-4.31315658,2.01917415,0.55983465,1.46676112,0.09427576,0.16157863,0.34778702,0.01836925
-4.30715358,2.05184428,0.56821894,1.48870313,0.09779450,0.16567729,0.35298151,0.01843371
