energy_ev,total_up,C_s_up,C_p_up,Mo_p_up,Mo_d_up,Te_p_up,Te_d_up
-5.80790395,0.85335223,0.00042332,0.22188232,0.50689242,0.33759107,0.23659710,0.00000000
-5.80190095,0.85255209,0.00040618,0.22141428,0.51594172,0.33792532,0.23684578,0.00000000
-5.79589795,0.85800389,0.00039371,0.22321547,0.52704484,0.34217769,0.23801946,0.00000000
-5.78989495,0.86953667,0.00038594,0.22731256,0.54008836,0.35037823,0.23998322,0.00000000
-5.78389195,0.88694949,0.00038291,0.23371790,0.55496521,0.36252724,0.24260556,0.00000000
-5.77788894,0.91001916,0.00038469,0.24242816,0.57157973,0.37859363,0.24576469,0.00000000
-5.77188594,0.93850710,0.00039137,0.25342247,0.58985152,0.39851295,0.24935459,0.00000000
-5.76588294,0.97216439,0.00040310,0.26666034,0.60971795,0.42218507,0.25329045,0.00000000
-5.75987994,1.01073513,0.00042006,0.28207912,0.63113505,0.44947164,0.25751325,0.00000000
-5.75387694,1.05395764,0.00044254,0.29959155,0.65407684,0.48019338,0.26199316,0.00000000
-5.74787394,1.10156372,0.00047088,0.31908318,0.67853319,0.51412757,0.26673169,0.00000000
-5.74187094,1.15327606,0.00050554,0.34041027,0.70450632,0.55100589,0.27176217,0.00000000
-5.73586793,1.20880423,0.00054702,0.36339816,0.73200638,0.59051297,0.27714873,0.00000000
-5.72986493,1.26783969,0.00059592,0.38784061,0.76104638,0.63228596,0.28298362,0.00000000
-5.72386193,1.33005048,0.00065291,0.41350012,0.79163705,0.67591548,0.28938285,0.00000000
-5.71785893,1.39507608,0.00071866,0.44010968,0.82378193,0.72094820,0.29648052,0.00000000
-5.71185593,1.46252332,0.00079390,0.46737592,0.85747325,0.76689123,0.30442179,0.00000000
-5.70585293,1.53196368,0.00087930,0.49498384,0.89268899,0.81321850,0.31335492,0.00000000
-5.69984992,1.60293269,0.00097548,0.52260311,0.92939130,0.85937921,0.32342268,0.00000000
-5.69384692,1.67493174,0.00108295,0.54989570,0.96752670,0.90480814,0.33475348,0.00000000
-5.68784392,1.74743261,0.00120208,0.57652486,1.00702788,0.94893765,0.34745268,0.00000000
-5.68184092,1.81988474,0.00133303,0.60216492,1.04781734,0.99121121,0.36159447,0.00000000
-5.67583792,1.89172512,0.00147574,0.62651168,1.08981236,1.03109771,0.37721475,0.00000000
-5.66983492,1.96239067,0.00162984,0.64929294,1.13293135,1.06810642,0.39430536,0.00000000
-5.66383192,2.03133243,0.00179466,0.67027862,1.17710080,1.10180166,0.41281003,0.00000000
-5.65782891,2.09803116,0.00196922,0.68929005,1.22226260,1.13181689,0.43262222,0.00000000
-5.65182591,2.16201352,0.00215214,0.70620794,1.26838103,1.15786731,0.45358516,0.00000000
-5.64582291,2.22286807,0.00234175,0.72097856,1.31544890,1.17976062,0.47549399,0.00000000
-5.63981991,2.28026024,0.00253600,0.73361782,1.36349215,1.19740522,0.49810006,0.00000000
-5.63381691,2.33394534,0.00273256,0.74421285,1.41257257,1.21081555,0.52111721,0.00000000
-5.62781391,2.38377899,0.00292883,0.75292102,1.46278801,1.22011407,0.54422977,0.00000000
-5.62181091,2.42972394,0.00312203,0.75996625,1.51426991,1.22552978,0.56710194,0.00000000
-5.61580790,2.47185305,0.00330921,0.76563259,1.56717781,1.22739310,0.58938812,0.00000000
-5.60980490,2.51034758,0.00348740,0.77025538,1.62169090,1.22612726,0.61074368,0.00000000
-5.60380190,2.54549096,0.00365364,0.77421008,1.67799678,1.22223621,0.63083578,0.00000000
-5.59779890,2.57765760,0.00380509,0.77789933,1.73627766,1.21628966,0.64935360,0.00000000
-5.59179590,2.60729728,0.00393911,0.78173842,1.79669448,1.20890540,0.66601757,0.00000000
-5.58579290,2.63491534,0.00405337,0.78614004,1.85936977,1.20072967,0.68058726,0.00000000
-5.57978989,2.66104938,0.00414586,0.79149852,1.92436977,1.19241611,0.69286745,0.00000000
-5.57378689,2.68624332,0.00421504,0.79817440,1.99168683,1.18460408,0.70271232,0.00000000
-5.56778389,2.71101996,0.00425981,0.80647979,2.06122303,1.17789699,0.71002743,0.00000000
-5.56178089,2.73585297,0.00427959,0.81666505,2.13277582,1.17284151,0.71476973,0.00000000
-5.55577789,2.76113979,0.00427429,0.82890741,2.20602670,1.16990830,0.71694555,0.00000000
-5.54977489,2.78717660,0.00424436,0.84330188,2.28053363,1.16947501,0.71660674,0.00000000
-5.54377189,2.81413646,0.00419073,0.85985484,2.35572794,1.17181216,0.71384546,0.00000000
-5.53776888,2.84205205,0.00411477,0.87848053,2.43091606,1.17707239,0.70878773,0.00000000
-5.53176588,2.87080354,0.00401828,0.89900061,2.50528644,1.18528354,0.70158636,0.00000000
-5.52576288,2.90011267,0.00390334,0.92114694,2.57792169,1.19634583,0.69241351,0.00000000
-5.51975988,2.92954326,0.00377233,0.94456727,2.64781562,1.21003323,0.68145331,0.00000000
-5.51375688,2.95850851,0.00362780,0.96883386,2.71389479,1.22599906,0.66889502,0.00000000
-5.50775388,2.98628476,0.00347239,0.99345465,2.77504385,1.24378564,0.65492682,0.00000000
-5.50175088,3.01203141,0.00330876,1.01788667,2.83013383,1.26283765,0.63973068,0.00000000
-5.49574787,3.03481627,0.00313954,1.04155110,2.87805233,1.28251881,0.62347824,0.00000000
-5.48974487,3.05364531,0.00296720,1.06384966,2.91773441,1.30213121,0.60632804,0.00000000
-5.48374187,3.06749566,0.00279407,1.08418165,2.94819324,1.32093678,0.58842378,0.00000000
-5.47773887,3.07535065,0.00262224,1.10196108,2.96854905,1.33818005,0.56989382,0.00000000
-5.47173587,3.07623531,0.00245355,1.11663338,2.97805561,1.35311140,0.55085162,0.00000000
-5.46573287,3.06925111,0.00228954,1.12769121,2.97612303,1.36501012,0.53139696,0.00000000
-5.45972986,3.05360845,0.00213148,1.13468866,2.96233623,1.37320642,0.51161780,0.00000000
-5.45372686,3.02865576,0.00198035,1.13725364,2.93646842,1.37710164,0.49159253,0.00000000
-5.44772386,2.99390404,0.00183684,1.13509801,2.89848918,1.37618603,0.47139232,0.00000000
-5.44172086,2.94904602,0.00170140,1.12802508,2.84856696,1.37005358,0.45108361,0.00000000
-5.43571786,2.89396923,0.00157421,1.11593443,2.78706605,1.35841330,0.43073020,0.00000000
-5.42971486,2.82876273,0.00145529,1.09882390,2.71453817,1.34109686,0.41039520,0.00000000
-5.42371186,2.75371715,0.00134445,1.07678875,2.63170922,1.31806210,0.39014242,0.00000000
-5.41770885,2.66931844,0.00124140,1.05001806,2.53946163,1.28939276,0.37003734,0.00000000
-5.41170585,2.57623544,0.00114571,1.01878860,2.43881304,1.25529422,0.35014754,0.00000000
-5.40570285,2.47530206,0.00105691,0.98345644,2.33089214,1.21608562,0.33054263,0.00000000
-5.39969985,2.36749472,0.00097449,0.94444657,2.21691238,1.17218885,0.31129370,0.00000000
-5.39369685,2.25390608,0.00089791,0.90224099,2.09814452,1.12411467,0.29247238,0.00000000
-5.38769385,2.13571599,0.00082667,0.85736562,1.97588883,1.07244676,0.27414960,0.00000000
-5.38169085,2.01416083,0.00076027,0.81037658,1.85144776,1.01782414,0.25639410,0.00000000
-5.37568784,1.89050237,0.00069826,0.76184622,1.72609987,0.96092279,0.23927085,0.00000000
-5.36968484,1.76599720,0.00064027,0.71234934,1.60107567,0.90243703,0.22283948,0.00000000
-5.36368184,1.64186778,0.00058596,0.66245015,1.47753606,0.84306140,0.20715277,0.00000000
-5.35767884,1.51927614,0.00053506,0.61269017,1.35655378,0.78347356,0.19225541,0.00000000
-5.35167584,1.39930083,0.00048736,0.56357764,1.23909833,0.72431894,0.17818296,0.00000000
-5.34567284,1.28291802,0.00044271,0.51557841,1.12602460,0.66619731,0.16496122,0.00000000
-5.33966983,1.17098698,0.00040102,0.46910886,1.01806534,0.60965189,0.15260606,0.00000000
-5.33366683,1.06424046,0.00036222,0.42453069,0.91582751,0.55516112,0.14112355,0.00000000
-5.32766383,0.96327979,0.00032633,0.38214772,0.81979244,0.50313318,0.13051070,0.00000000
-5.32166083,0.86857481,0.00029339,0.34220481,0.73031959,0.45390340,0.12075654,0.00000000
-5.31565783,0.78046838,0.00026346,0.30488853,0.64765346,0.40773425,0.11184367,0.00000000
-5.30965483,0.69918474,0.00023669,0.27032968,0.57193354,0.36481794,0.10375015,0.00000000
-5.30365183,0.62484158,0.00021323,0.23860729,0.50320657,0.32528113,0.09645166,0.00000000
-5.29764882,0.55746486,0.00019332,0.20975389,0.44144064,0.28919161,0.08992395,0.00000000
-5.29164582,0.49700566,0.00017722,0.18376174,0.38654072,0.25656627,0.08414528,0.00000000
-5.28564282,0.44335850,0.00016530,0.16058983,0.33836482,0.22738022,0.07909899,0.00000000
-5.27963982,0.39638004,0.00015800,0.14017112,0.29674029,0.20157640,0.07477594,0.00000000
-5.27363682,0.35590762,0.00015586,0.12241995,0.26147976,0.17907536,0.07117665,0.00000000
-5.26763382,0.32177676,0.00015955,0.10723927,0.23239596,0.15978473,0.06831328,0.00000000
-5.26163082,0.29383701,0.00016989,0.09452728,0.20931513,0.14360806,0.06621110,0.00000000
-5.25562781,0.27196548,0.00018787,0.08418352,0.19208842,0.13045265,0.06490945,0.00000000
-5.24962481,0.25607765,0.00021465,0.07611400,0.18060090,0.12023609,0.06446219,0.00000000
-5.24362181,0.24613492,0.00025162,0.07023530,0.17477788,0.11289135,0.06493745,0.00000000
-5.23761881,0.24214863,0.00030038,0.06647758,0.17458824,0.10837012,0.06641668,0.00000000
-5.23161581,0.24418044,0.00036279,0.06478629,0.18004461,0.10664451,0.06899302,0.00000000
-5.22561281,0.25233880,0.00044095,0.06512270,0.19120033,0.10770680,0.07276891,0.00000000
-5.21960980,0.26677174,0.00053719,0.06746315,0.20814313,0.11156753,0.07785296,0.00000000
-5.21360680,0.28765600,0.00065411,0.07179706,0.23098577,0.11825174,0.08435621,0.00000000
-5.20760380,0.31518286,0.00079451,0.07812391,0.25985373,0.12779374,0.09238773,0.00000000
-5.20160080,0.34954104,0.00096135,0.08644911,0.29487040,0.14023048,0.10204971,0.00000000
-5.19559780,0.39089726,0.00115778,0.09677913,0.33614022,0.15559374,0.11343222,0.00000000
-5.18959480,0.43937508,0.00138697,0.10911588,0.38373028,0.17390152,0.12660765,0.00000000
-5.18359180,0.49503291,0.00165209,0.12345075,0.43765116,0.19514902,0.14162524,0.00000000
-5.17758879,0.55784198,0.00195624,0.13975841,0.49783779,0.21929950,0.15850562,0.00000000
-5.17158579,0.62766534,0.00230225,0.15799077,0.56413118,0.24627552,0.17723591,0.00000000
-5.16558279,0.70423889,0.00269265,0.17807125,0.63626189,0.27595100,0.19776533,0.00000000
-5.15957979,0.78715556,0.00312945,0.19988990,0.71383625,0.30814459,0.22000176,0.00000000
-5.15357679,0.87585358,0.00361406,0.22329935,0.79632623,0.34261472,0.24380938,0.00000000
-5.14757379,0.96960986,0.00414712,0.24811213,0.88306365,0.37905682,0.26900766,0.00000000
-5.14157079,1.06753922,0.00472834,0.27409950,0.97323964,0.41710292,0.29537185,0.00000000
-5.13556778,1.16860023,0.00535640,0.30099193,1.06590964,0.45632406,0.32263509,0.00000000
-5.12956478,1.27160780,0.00602882,0.32848147,1.16000445,0.49623548,0.35049223,0.00000000
-5.12356178,1.37525281,0.00674183,0.35622599,1.25434722,0.53630477,0.37860534,0.00000000
-5.11755878,1.47812845,0.00749040,0.38385533,1.34767637,0.57596274,0.40661093,0.00000000
-5.11155578,1.57876264,0.00826812,0.41097912,1.43867362,0.61461684,0.43412849,0.00000000
-5.10555278,1.67565584,0.00906728,0.43719618,1.52599675,0.65166667,0.46077046,0.00000000
-5.09954977,1.76732271,0.00987894,0.46210521,1.60831570,0.68652114,0.48615299,0.00000000
-5.09354677,1.85233640,0.01069304,0.48531623,1.68435093,0.71861655,0.50990739,0.00000000
-5.08754377,1.92937374,0.01149855,0.50646258,1.75291260,0.74743487,0.53169163,0.00000000
-5.08154077,1.99725934,0.01228375,0.52521275,1.81293897,0.77252164,0.55120167,0.00000000
-5.07553777,2.05500700,0.01303645,0.54128171,1.86353257,0.79350234,0.56818201,0.00000000
-5.06953477,2.10185638,0.01374432,0.55444120,1.90399251,0.81009694,0.58243500,0.00000000
-5.06353177,2.13730345,0.01439522,0.56452850,1.93384163,0.82213153,0.59382872,0.00000000
-5.05752876,2.16112320,0.01497754,0.57145320,1.95284728,0.82954674,0.60230272,0.00000000
-5.05152576,2.17338357,0.01548056,0.57520184,1.96103480,0.83240247,0.60787175,0.00000000
-5.04552276,2.17444976,0.01589478,0.57583994,1.95869296,0.83087849,0.61062691,0.00000000
-5.03951976,2.16497877,0.01621225,0.57351151,1.94637132,0.82527115,0.61073435,0.00000000
-5.03351676,2.14590406,0.01642682,0.56843583,1.92486916,0.81598598,0.60843146,0.00000000
-5.02751376,2.11841103,0.01653440,0.56090182,1.89521673,0.80352667,0.60402062,0.00000000
-5.02151076,2.08390422,0.01653304,0.55125998,1.85864922,0.78848076,0.59786080,0.00000000
-5.01550775,2.04396731,0.01642309,0.53991248,1.81657451,0.77150270,0.59035711,0.00000000
-5.00950475,2.00031769,0.01620716,0.52730147,1.77053581,0.75329484,0.58194896,0.00000000
-5.00350175,1.95475708,0.01589007,0.51389642,1.72217051,0.73458719,0.57309696,0.00000000
-4.99749875,1.90912017,0.01547869,0.50018060,1.67316654,0.71611665,0.56426917,0.00000000
-4.99149575,1.86522299,0.01498173,0.48663751,1.62521781,0.69860647,0.55592718,0.00000000
-4.98549275,1.82481275,0.01440946,0.47373752,1.57997987,0.68274667,0.54851242,0.00000000
-4.97948974,1.78952084,0.01377340,0.46192525,1.53902723,0.66917595,0.54243322,0.00000000
-4.97348674,1.76082027,0.01308592,0.45160807,1.50381345,0.65846575,0.53805301,0.00000000
-4.96748374,1.73998874,0.01235994,0.44314599,1.47563494,0.65110668,0.53568001,0.00000000
-4.96148074,1.72807819,0.01160845,0.43684325,1.45559929,0.64749776,0.53555875,0.00000000
-4.95547774,1.72589137,0.01084424,0.43294174,1.44459887,0.64793846,0.53786355,0.00000000
-4.94947474,1.73396584,0.01007948,0.43161627,1.44328996,0.65262376,0.54269426,0.00000000
-4.94347174,1.75256522,0.00932547,0.43297185,1.45207800,0.66164194,0.55007416,0.00000000
-4.93746873,1.78167781,0.00859233,0.43704272,1.47110880,0.67497517,0.55995009,0.00000000
-4.93146573,1.82102186,0.00788887,0.44379333,1.50026603,0.69250251,0.57219481,0.00000000
-4.92546273,1.87005728,0.00722237,0.45312069,1.53917480,0.71400516,0.58661126,0.00000000
-4.91945973,1.92800301,0.00659855,0.46485844,1.58721115,0.73917371,0.60293868,0.00000000
-4.91345673,1.99385934,0.00602153,0.47878194,1.64351728,0.76761703,0.62086033,0.00000000
-4.90745373,2.06643469,0.00549386,0.49461463,1.70702219,0.79887252,0.64001248,0.00000000
-4.90145073,2.14437576,0.00501661,0.51203513,1.77646735,0.83241759,0.65999442,0.00000000
-4.89544772,2.22620077,0.00458949,0.53068510,1.85043681,0.86768204,0.68037923,0.00000000
-4.88944472,2.31033467,0.00421101,0.55017767,1.92739135,0.90406103,0.70072492,0.00000000
-4.88344172,2.39514597,0.00387863,0.57010610,2.00570585,0.94092865,0.72058575,0.00000000
-4.87743872,2.47898421,0.00358904,0.59005284,2.08370907,0.97765170,0.73952336,0.00000000
-4.87143572,2.56021756,0.00333825,0.60959845,2.15972501,1.01360350,0.75711749,0.00000000
-4.86543272,2.63726969,0.00312190,0.62833063,2.23211476,1.04817758,0.77297603,0.00000000
-4.85942971,2.70865531,0.00293537,0.64585282,2.29931769,1.08080089,0.78674417,0.00000000
-4.85342671,2.77301330,0.00277401,0.66179259,2.35989085,1.11094635,0.79811240,0.00000000
-4.84742371,2.82913704,0.00263328,0.67580934,2.41254536,1.13814431,0.80682329,0.00000000
-4.84142071,2.87600074,0.00250888,0.68760133,2.45617847,1.16199278,0.81267678,0.00000000
-4.83541771,2.91278123,0.00239688,0.69691183,2.48990032,1.18216587,0.81553391,0.00000000
-4.82941471,2.93887442,0.00229379,0.70353420,2.51305431,1.19842039,0.81531886,0.00000000
-4.82341171,2.95390575,0.00219661,0.70731575,2.52523031,1.21060005,0.81201934,0.00000000
-4.81740870,2.95773425,0.00210289,0.70816028,2.52627010,1.21863726,0.80568520,0.00000000
-4.81140570,2.95044986,0.00201071,0.70602913,2.51626482,1.22255218,0.79642538,0.00000000
-4.80540270,2.93236404,0.00191873,0.70094079,2.49554449,1.22244916,0.78440329,0.00000000
-4.79939970,2.90399376,0.00182607,0.69296890,2.46465992,1.21851042,0.76983072,0.00000000
-4.79339670,2.86603954,0.00173237,0.68223885,2.42435786,1.21098732,0.75296050,0.00000000
-4.78739370,2.81935810,0.00163768,0.66892290,2.37555031,1.20018946,0.73407819,0.00000000
-4.78139070,2.76493094,0.00154242,0.65323413,2.31927934,1.18647208,0.71349308,0.00000000
-4.77538769,2.70382990,0.00144735,0.63541935,2.25667907,1.17022227,0.69152877,0.00000000
-4.76938469,2.63718123,0.00135346,0.61575123,2.18893621,1.15184471,0.66851382,0.00000000
-4.76338169,2.56612983,0.00126195,0.59452003,2.11725114,1.13174752,0.64477269,0.00000000
-4.75737869,2.49180499,0.00117418,0.57202506,2.04280097,1.11032900,0.62061743,0.00000000
-4.75137569,2.41528943,0.00109161,0.54856649,1.96670633,1.08796588,0.59634034,0.00000000
-4.74537269,2.33759276,0.00101576,0.52443750,1.89000293,1.06500372,0.57220808,0.00000000
-4.73936968,2.25963055,0.00094819,0.49991733,1.81361922,1.04174986,0.54845712,0.00000000
-4.73336668,2.18220976,0.00089044,0.47526534,1.73836056,1.01846927,0.52529103,0.00000000
-4.72736368,2.10602102,0.00084407,0.45071623,1.66490040,0.99538343,0.50287941,0.00000000
-4.72136068,2.03163758,0.00081058,0.42647672,1.59377827,0.97267223,0.48135852,0.00000000
-4.71535768,1.95952081,0.00079142,0.40272351,1.52540422,0.95047850,0.46083349,0.00000000
-4.70935468,1.89003116,0.00078801,0.37960271,1.46006878,0.92891492,0.44138181,0.00000000
-4.70335168,1.82344370,0.00080166,0.35723046,1.39795754,0.90807243,0.42305799,0.00000000
-4.69734867,1.75996674,0.00083362,0.33569471,1.33916890,0.88802978,0.40589885,0.00000000
-4.69134567,1.69976209,0.00088500,0.31505789,1.28373377,0.86886308,0.38992913,0.00000000
-4.68534267,1.64296514,0.00095683,0.29536024,1.23163556,0.85065476,0.37516716,0.00000000
-4.67933967,1.58970350,0.00104994,0.27662355,1.18282932,0.83350108,0.36163000,0.00000000
-4.67333667,1.54011253,0.00116501,0.25885503,1.13725870,0.81751756,0.34933786,0.00000000
-4.66733367,1.49434666,0.00130250,0.24205102,1.09486975,0.80284173,0.33831748,0.00000000
-4.66133067,1.45258578,0.00146262,0.22620047,1.05562078,0.78963296,0.32860422,0.00000000
-4.65532766,1.41503603,0.00164528,0.21128783,1.01948800,0.77806915,0.32024277,0.00000000
-4.64932466,1.38192513,0.00185011,0.19729532,0.98646681,0.76834045,0.31328645,0.00000000
-4.64332166,1.35349238,0.00207638,0.18420457,0.95656883,0.76064030,0.30779518,0.00000000
-4.63731866,1.32997438,0.00232298,0.17199748,0.92981554,0.75515430,0.30383214,0.00000000
-4.63131566,1.31158715,0.00258846,0.16065648,0.90622889,0.75204769,0.30145953,0.00000000
-4.62531266,1.29850623,0.00287096,0.15016418,0.88582015,0.75145209,0.30073355,0.00000000
-4.61930965,1.29084614,0.00316830,0.14050257,0.86857794,0.75345268,0.30169900,0.00000000
-4.61330665,1.28864066,0.00347791,0.13165196,0.85445647,0.75807643,0.30438378,0.00000000
-4.60730365,1.29182540,0.00379698,0.12358974,0.84336508,0.76528237,0.30879375,0.00000000
-4.60130065,1.30022407,0.00412242,0.11628914,0.83516003,0.77495468,0.31490802,0.00000000
-4.59529765,1.31353939,0.00445097,0.10971824,0.82963918,0.78689904,0.32267524,0.00000000
-4.58929465,1.33134948,0.00477929,0.10383918,0.82654012,0.80084279,0.33201084,0.00000000
-4.58329165,1.35311019,0.00510397,0.09860778,0.82554202,0.81643890,0.34279561,0.00000000
-4.57728864,1.37816332,0.00542171,0.09397367,0.82627116,0.83327368,0.35487548,0.00000000
-4.57128564,1.40575055,0.00572930,0.08988081,0.82830989,0.85087807,0.36806270,0.00000000
-4.56528264,1.43503235,0.00602375,0.08626852,0.83120860,0.86874173,0.38213832,0.00000000
-4.55927964,1.46511096,0.00630237,0.08307292,0.83449990,0.88632949,0.39685574,0.00000000
-4.55327664,1.49505633,0.00656275,0.08022876,0.83771435,0.90309908,0.41194545,0.00000000
-4.54727364,1.52393373,0.00680286,0.07767145,0.84039682,0.91851948,0.42712050,0.00000000
-4.54127064,1.55083171,0.00702102,0.07533930,0.84212256,0.93208873,0.44208264,0.00000000
-4.53526763,1.57488911,0.00721595,0.07317580,0.84251218,0.94335060,0.45652888,0.00000000
-4.52926463,1.59531992,0.00738669,0.07113177,0.84124480,0.95190905,0.47015828,0.00000000
-4.52326163,1.61143512,0.00753263,0.06916748,0.83806879,0.95744011,0.48267874,0.00000000
-4.51725863,1.62266046,0.00765342,0.06725440,0.83280956,0.95970054,0.49381356,0.00000000
-4.51125563,1.62854999,0.00774895,0.06537664,0.82537434,0.95853316,0.50330767,0.00000000
-4.50525263,1.62879480,0.00781929,0.06353207,0.81575375,0.95386866,0.51093340,0.00000000
-4.49924962,1.62322717,0.00786461,0.06173293,0.80402032,0.94572415,0.51649556,0.00000000
-4.49324662,1.61182025,0.00788518,0.06000610,0.79032424,0.93419870,0.51983585,0.00000000
-4.48724362,1.59468375,0.00788130,0.05839284,0.77488672,0.91946633,0.52083642,0.00000000
-4.48124062,1.57205617,0.00785326,0.05694818,0.75799146,0.90176711,0.51942259,0.00000000
-4.47523762,1.54429426,0.00780136,0.05573985,0.73997465,0.88139684,0.51556464,0.00000000
-4.46923462,1.51186033,0.00772590,0.05484684,0.72121410,0.85869601,0.50927866,0.00000000
-4.46323162,1.47530805,0.00762717,0.05435768,0.70211784,0.83403864,0.50062637,0.00000000
-4.45722861,1.43526742,0.00750550,0.05436830,0.68311278,0.80782148,0.48971402,0.00000000
-4.45122561,1.39242927,0.00736128,0.05497964,0.66463347,0.78045399,0.47669028,0.00000000
-4.44522261,1.34752978,0.00719503,0.05629508,0.64711138,0.75234943,0.46174315,0.00000000
-4.43921961,1.30133510,0.00700739,0.05841751,0.63096480,0.72391706,0.44509605,0.00000000
-4.43321661,1.25462648,0.00679920,0.06144633,0.61658931,0.69555572,0.42700304,0.00000000
-4.42721361,1.20818569,0.00657154,0.06547420,0.60434890,0.66764853,0.40774327,0.00000000
-4.42121061,1.16278085,0.00632573,0.07058376,0.59456769,0.64055858,0.38761491,0.00000000
-4.41520760,1.11915273,0.00606335,0.07684422,0.58752218,0.61462546,0.36692853,0.00000000
-4.40920460,1.07800118,0.00578628,0.08430802,0.58343400,0.59016220,0.34600023,0.00000000
-4.40320160,1.03997210,0.00549663,0.09300759,0.58246327,0.56745263,0.32514459,0.00000000
-4.39719860,1.00564458,0.00519675,0.10295227,0.58470256,0.54674867,0.30466770,0.00000000
-4.39119560,0.97551873,0.00488918,0.11412566,0.59017170,0.52826754,0.28486039,0.00000000
-4.38519260,0.95000413,0.00457663,0.12648330,0.59881354,0.51218879,0.26599188,0.00000000
-4.37918959,0.92940932,0.00426185,0.13995101,0.61049112,0.49865115,0.24830402,0.00000000
-4.37318659,0.91393279,0.00394766,0.15442399,0.62498646,0.48774921,0.23200619,0.00000000
-4.36718359,0.90365571,0.00363680,0.16976663,0.64200123,0.47953021,0.21727114,0.00000000
-4.36118059,0.89853696,0.00333193,0.18581345,0.66115976,0.47399112,0.20423169,0.00000000
-4.35517759,0.89841092,0.00303554,0.20237090,0.68201454,0.47107628,0.19297858,0.00000000
-4.34917459,0.90298830,0.00274991,0.21922032,0.70405429,0.47067594,0.18355925,0.00000000
-4.34317159,0.91186043,0.00247706,0.23612192,0.72671475,0.47262600,0.17597791,0.00000000
-4.33716858,0.92450710,0.00221874,0.25281976,0.74939198,0.47670913,0.17019656,0.00000000
-4.33116558,0.94030813,0.00197638,0.26904761,0.77145788,0.48265770,0.16613715,0.00000000
-4.32516258,0.95855838,0.00175114,0.28453556,0.79227758,0.49015837,0.16368482,0.00000000
-4.31915958,0.97848615,0.00154384,0.29901708,0.81122808,0.49885863,0.16269195,0.00000000
-4.31315658,0.99927435,0.00135507,0.31223649,0.82771745,0.50837511,0.16298314,0.00000000
-4.30715358,1.02008398,0.00118513,0.32395628,0.84120390,0.51830354,0.16436094,0.00000000
