energy_ev,total_up,C_s_up,C_p_up,Ca_p_up,Ca_d_up,Se_s_up,Se_p_up,Zn_p_up,Zn_d_up
-5.56178089,1.81084998,0.07374230,0.05445758,0.01456576,0.00000000,0.02633799,0.83790080,0.80551283,0.21464131
-5.55577789,1.81429055,0.07540763,0.05051376,0.01468391,0.00000000,0.02414402,0.84710739,0.80740663,0.21175636
-5.54977489,1.81894518,0.07704132,0.04690012,0.01480712,0.00000000,0.02210979,0.85634252,0.80984613,0.20920375
-5.54377189,1.82398874,0.07861108,0.04362034,0.01492797,0.00000000,0.02023124,0.86517098,0.81253960,0.20690779
-5.53776888,1.82856139,0.08008240,0.04067128,0.01503888,0.00000000,0.01850233,0.87315133,0.81516390,0.20478578
-5.53176588,1.83179386,0.08141960,0.03804345,0.01513227,0.00000000,0.01691547,0.87984832,0.81737480,0.20275071
-5.52576288,1.83283360,0.08258688,0.03572181,0.01520080,0.00000000,0.01546191,0.88484522,0.81881842,0.20071417
-5.51975988,1.83087089,0.08354954,0.03368663,0.01523759,0.00000000,0.01413220,0.88775579,0.81914340,0.19858937
-5.51375688,1.82516388,0.08427510,0.03191463,0.01523638,0.00000000,0.01291656,0.88823544,0.81801332,0.19629410
-5.50775388,1.81506166,0.08473455,0.03038006,0.01519174,0.00000000,0.01180524,0.88599114,0.81511869,0.19375357
-5.50175088,1.80002465,0.08490338,0.02905596,0.01509922,0.00000000,0.01078881,0.88078997,0.81018833,0.19090301
-5.49574787,1.77964149,0.08476259,0.02791526,0.01495547,0.00000000,0.00985845,0.87246578,0.80299947,0.18768983
-5.48974487,1.75364216,0.08429958,0.02693194,0.01475836,0.00000000,0.00900607,0.86092400,0.79338629,0.18407548
-5.48374187,1.72190665,0.08350875,0.02608199,0.01450699,0.00000000,0.00822452,0.84614444,0.78124670,0.18003672
-5.47773887,1.68446926,0.08239201,0.02534429,0.01420177,0.00000000,0.00750756,0.82818197,0.76654692,0.17556644
-5.47173587,1.64151823,0.08095901,0.02470124,0.01384438,0.00000000,0.00684994,0.80716510,0.74932388,0.17067388
-5.46573287,1.59339089,0.07922708,0.02413932,0.01343773,0.00000000,0.00624738,0.78329265,0.72968532,0.16538437
-5.45972986,1.54056456,0.07722103,0.02364931,0.01298587,0.00000000,0.00569644,0.75682847,0.70780754,0.15973853
-5.45372686,1.48364337,0.07497263,0.02322644,0.01249390,0.00000000,0.00519450,0.72809454,0.68393098,0.15379099
-5.44772386,1.42334173,0.07251985,0.02287023,0.01196780,0.00000000,0.00473963,0.69746259,0.65835371,0.14760863
-5.44172086,1.36046474,0.06990594,0.02258420,0.01141431,0.00000000,0.00433045,0.66534455,0.63142322,0.14126858
-5.43571786,1.29588633,0.06717830,0.02237542,0.01084073,0.00000000,0.00396609,0.63218209,0.60352654,0.13485575
-5.42971486,1.23052589,0.06438719,0.02225385,0.01025471,0.00000000,0.00364599,0.59843571,0.57507939,0.12846029
-5.42371186,1.16532399,0.06158441,0.02223168,0.00966413,0.00000000,0.00336990,0.56457348,0.54651451,0.12217482
-5.41770885,1.10121823,0.05882176,0.02232244,0.00907682,0.00000000,0.00313773,0.53106008,0.51826967,0.11609174
-5.41170585,1.03911980,0.05614974,0.02254021,0.00850045,0.00000000,0.00294951,0.49834622,0.49077587,0.11030048
-5.40570285,0.97989166,0.05361604,0.02289874,0.00794233,0.00000000,0.00280535,0.46685905,0.46444609,0.10488498
-5.39969985,0.92432906,0.05126435,0.02341063,0.00740923,0.00000000,0.00270539,0.43699352,0.43966503,0.09992142
-5.39369685,0.87314295,0.04913314,0.02408658,0.00690732,0.00000000,0.00264978,0.40910530,0.41678021,0.09547619
-5.38769385,0.82694688,0.04725474,0.02493477,0.00644202,0.00000000,0.00263871,0.38350519,0.39609475,0.09160438
-5.38169085,0.78624771,0.04565461,0.02596034,0.00601793,0.00000000,0.00267237,0.36045533,0.37786207,0.08834858
-5.37568784,0.75144033,0.04435083,0.02716507,0.00563881,0.00000000,0.00275099,0.34016707,0.36228265,0.08573820
-5.36968484,0.72280650,0.04335384,0.02854719,0.00530758,0.00000000,0.00287485,0.32280077,0.34950284,0.08378934
-5.36368184,0.70051750,0.04266652,0.03010145,0.00502627,0.00000000,0.00304431,0.30846711,0.33961588,0.08250506
-5.35767884,0.68464044,0.04228443,0.03181930,0.00479614,0.00000000,0.00325981,0.29722995,0.33266468,0.08187611
-5.35167584,0.67514757,0.04219633,0.03368932,0.00461770,0.00000000,0.00352189,0.28911040,0.32864642,0.08188215
-5.34567284,0.67192802,0.04238486,0.03569767,0.00449080,0.00000000,0.00383118,0.28409184,0.32751842,0.08249316
-5.33966983,0.67480117,0.04282746,0.03782886,0.00441472,0.00000000,0.00418840,0.28212545,0.32920501,0.08367128
-5.33366683,0.68353084,0.04349733,0.04006638,0.00438825,0.00000000,0.00459428,0.28313606,0.33360495,0.08537262
-5.32766383,0.69783935,0.04436447,0.04239352,0.00440979,0.00000000,0.00504958,0.28702772,0.34059893,0.08754928
-5.32166083,0.71742069,0.04539676,0.04479409,0.00447747,0.00000000,0.00555494,0.29368882,0.35005658,0.09015118
-5.31565783,0.74195195,0.04656099,0.04725312,0.00458916,0.00000000,0.00611082,0.30299640,0.36184280,0.09312782
-5.30965483,0.77110237,0.04782383,0.04975739,0.00474256,0.00000000,0.00671738,0.31481928,0.37582272,0.09642974
-5.30365183,0.80453948,0.04915264,0.05229583,0.00493524,0.00000000,0.00737431,0.32902009,0.39186528,0.10000967
-5.29764882,0.84193204,0.05051615,0.05485978,0.00516467,0.00000000,0.00808071,0.34545579,0.40984499,0.10382326
-5.29164582,0.88294975,0.05188501,0.05744289,0.00542820,0.00000000,0.00883492,0.36397702,0.42964189,0.10782945
-5.28564282,0.92725977,0.05323210,0.06004096,0.00572302,0.00000000,0.00963432,0.38442612,0.45113972,0.11199033
-5.27963982,0.97452055,0.05453272,0.06265143,0.00604617,0.00000000,0.01047524,0.40663427,0.47422248,0.11627071
-5.27363682,1.02437359,0.05576460,0.06527279,0.00639449,0.00000000,0.01135278,0.43041782,0.49876956,0.12063728
-5.26763382,1.07643377,0.05690778,0.06790372,0.00676454,0.00000000,0.01226070,0.45557435,0.52464989,0.12505754
-5.26163082,1.13027938,0.05794442,0.07054221,0.00715257,0.00000000,0.01319139,0.48187884,0.55171565,0.12949854
-5.25562781,1.18544269,0.05885851,0.07318459,0.00755449,0.00000000,0.01413583,0.50908023,0.57979577,0.13392562
-5.24962481,1.24140214,0.05963558,0.07582461,0.00796583,0.00000000,0.01508366,0.53689899,0.60869019,0.13830118
-5.24362181,1.29757710,0.06026246,0.07845254,0.00838172,0.00000000,0.01602326,0.56502600,0.63816495,0.14258369
-5.23761881,1.35332589,0.06072702,0.08105454,0.00879692,0.00000000,0.01694196,0.59312289,0.66794896,0.14672693
-5.23161581,1.40794790,0.06101808,0.08361214,0.00920585,0.00000000,0.01782622,0.62082438,0.69773268,0.15067968
-5.22561281,1.46068991,0.06112536,0.08610202,0.00960265,0.00000000,0.01866202,0.64774238,0.72716894,0.15438583
-5.21960980,1.51075686,0.06103954,0.08849611,0.00998129,0.00000000,0.01943515,0.67347205,0.75587625,0.15778499
-5.21360680,1.55732692,0.06075246,0.09076193,0.01033563,0.00000000,0.02013159,0.69759960,0.78344445,0.16081354
-5.20760380,1.59957008,0.06025739,0.09286334,0.01065962,0.00000000,0.02073801,0.71971157,0.80944263,0.16340622
-5.20160080,1.63666991,0.05954936,0.09476145,0.01094742,0.00000000,0.02124208,0.73940519,0.83342906,0.16549800
-5.19559780,1.66784711,0.05862558,0.09641588,0.01119351,0.00000000,0.02163298,0.75629939,0.85496263,0.16702627
-5.18959480,1.69238399,0.05748579,0.09778610,0.01139294,0.00000000,0.02190171,0.77004600,0.87361549,0.16793323
-5.18359180,1.70964856,0.05613264,0.09883296,0.01154136,0.00000000,0.02204145,0.78034051,0.88898599,0.16816827
-5.17758879,1.71911691,0.05457197,0.09952026,0.01163527,0.00000000,0.02204782,0.78693187,0.90071167,0.16769027
-5.17158579,1.72039296,0.05281304,0.09981617,0.01167205,0.00000000,0.02191904,0.78963096,0.90848134,0.16646967
-5.16558279,1.71322422,0.05086855,0.09969469,0.01165007,0.00000000,0.02165604,0.78831719,0.91204594,0.16449015
-5.15957979,1.69751307,0.04875464,0.09913680,0.01156877,0.00000000,0.02126244,0.78294292,0.91122748,0.16174988
-5.15357679,1.67332278,0.04649063,0.09813140,0.01142865,0.00000000,0.02074447,0.77353559,0.90592573,0.15826228
-5.14757379,1.64087804,0.04409870,0.09667598,0.01123127,0.00000000,0.02011077,0.76019738,0.89612234,0.15405608
-5.14157079,1.60056009,0.04160343,0.09477691,0.01097922,0.00000000,0.01937212,0.74310245,0.88188232,0.14917496
-5.13556778,1.55289652,0.03903115,0.09244950,0.01067603,0.00000000,0.01854108,0.72249198,0.86335264,0.14367653
-5.12956478,1.49854653,0.03640935,0.08971761,0.01032606,0.00000000,0.01763164,0.69866716,0.84075829,0.13763080
-5.12356178,1.43828219,0.03376593,0.08661305,0.00993441,0.00000000,0.01665878,0.67198059,0.81439593,0.13111829
-5.11755878,1.37296669,0.03112846,0.08317468,0.00950674,0.00000000,0.01563800,0.64282636,0.78462538,0.12422776
-5.11155578,1.30353057,0.02852354,0.07944730,0.00904914,0.00000000,0.01458490,0.61162941,0.75185950,0.11705372
-5.10555278,1.23094697,0.02597606,0.07548035,0.00856798,0.00000000,0.01351480,0.57883440,0.71655282,0.10969389
-5.09954977,1.15620685,0.02350869,0.07132660,0.00806975,0.00000000,0.01244229,0.54489476,0.67918943,0.10224659
-5.09354677,1.08029522,0.02114143,0.06704064,0.00756092,0.00000000,0.01138095,0.51026208,0.64027067,0.09480831
-5.08754377,1.00416910,0.01889118,0.06267759,0.00704778,0.00000000,0.01034308,0.47537641,0.60030293,0.08747150
-5.08154077,0.92873798,0.01677160,0.05829168,0.00653635,0.00000000,0.00933945,0.44065755,0.55978623,0.08032254
-5.07553777,0.85484713,0.01479297,0.05393512,0.00603226,0.00000000,0.00837922,0.40649764,0.51920367,0.07344018
-5.06953477,0.78326432,0.01296222,0.04965701,0.00554068,0.00000000,0.00746981,0.37325519,0.47901223,0.06689425
-5.06353177,0.71466984,0.01128306,0.04550249,0.00506626,0.00000000,0.00661696,0.34125058,0.43963511,0.06074477
-5.05752876,0.64965002,0.00975620,0.04151207,0.00461306,0.00000000,0.00582470,0.31076302,0.40145568,0.05504145
-5.05152576,0.58869399,0.00837968,0.03772116,0.00418457,0.00000000,0.00509552,0.28202892,0.36481324,0.04982350
-5.04552276,0.53219350,0.00714918,0.03415984,0.00378367,0.00000000,0.00443047,0.25524168,0.33000037,0.04511978
-5.03951976,0.48044534,0.00605844,0.03085280,0.00341268,0.00000000,0.00382932,0.23055249,0.29726211,0.04094917
-5.03351676,0.43365622,0.00509966,0.02781945,0.00307336,0.00000000,0.00329077,0.20807231,0.26679663,0.03732118
-5.02751376,0.39194933,0.00426389,0.02507423,0.00276695,0.00000000,0.00281263,0.18787461,0.23875725,0.03423674
-5.02151076,0.35537251,0.00354143,0.02262707,0.00249425,0.00000000,0.00239201,0.16999881,0.21325578,0.03168902
-5.01550775,0.32390740,0.00292218,0.02048389,0.00225562,0.00000000,0.00202551,0.15445423,0.19036677,0.02966444
-5.00950475,0.29747927,0.00239595,0.01864731,0.00205112,0.00000000,0.00170943,0.14122435,0.17013262,0.02814357
-5.00350175,0.27596721,0.00195274,0.01711734,0.00188048,0.00000000,0.00143986,0.13027128,0.15256925,0.02710216
-4.99749875,0.25921436,0.00158296,0.01589216,0.00174325,0.00000000,0.00121288,0.12154026,0.13767201,0.02651209
-4.99149575,0.24703797,0.00127763,0.01496897,0.00163878,0.00000000,0.00102466,0.11496411,0.12542188,0.02634224
-4.98549275,0.23923905,0.00102849,0.01434474,0.00156635,0.00000000,0.00087150,0.11046751,0.11579152,0.02655941
-4.97948974,0.23561149,0.00082815,0.01401711,0.00152515,0.00000000,0.00074999,0.10797101,0.10875105,0.02712912
-4.97348674,0.23595049,0.00067007,0.01398513,0.00151440,0.00000000,0.00065698,0.10739473,0.10427352,0.02801637
-4.96748374,0.24006025,0.00054870,0.01425007,0.00153329,0.00000000,0.00058963,0.10866162,0.10233982,0.02918635
-4.96148074,0.24776075,0.00045941,0.01481613,0.00158112,0.00000000,0.00054542,0.11170041,0.10294292,0.03060515
-4.95547774,0.25889364,0.00039852,0.01569111,0.00165722,0.00000000,0.00052216,0.11644792,0.10609137,0.03224031
-4.94947474,0.27332714,0.00036329,0.01688697,0.00176103,0.00000000,0.00051794,0.12285099,0.11181207,0.03406142
-4.94347174,0.29095983,0.00035188,0.01842038,0.00189207,0.00000000,0.00053111,0.13086785,0.12015203,0.03604061
-4.93746873,0.31172338,0.00036332,0.02031299,0.00204994,0.00000000,0.00056027,0.14046893,0.13117934,0.03815297
-4.93146573,0.33558403,0.00039751,0.02259176,0.00223432,0.00000000,0.00060419,0.15163713,0.14498309,0.04037692
-4.92546273,0.36254295,0.00045515,0.02528892,0.00244494,0.00000000,0.00066179,0.16436759,0.16167231,0.04269449
-4.91945973,0.39263512,0.00053773,0.02844188,0.00268156,0.00000000,0.00073209,0.17866682,0.18137397,0.04509150
-4.91345673,0.42592702,0.00064751,0.03209282,0.00294396,0.00000000,0.00081418,0.19455140,0.20422984,0.04755763
-4.90745373,0.46251279,0.00078750,0.03628807,0.00323188,0.00000000,0.00090718,0.21204606,0.23039235,0.05008637
-4.90145073,0.50250903,0.00096140,0.04107716,0.00354502,0.00000000,0.00101021,0.23118132,0.26001941,0.05267487
-4.89544772,0.54604815,0.00117361,0.04651159,0.00388297,0.00000000,0.00112237,0.25199068,0.29326818,0.05532364
-4.88944472,0.59327022,0.00142917,0.05264325,0.00424523,0.00000000,0.00124274,0.27450723,0.33028775,0.05803613
-4.88344172,0.64431357,0.00173375,0.05952257,0.00463110,0.00000000,0.00137035,0.29876007,0.37121098,0.06081817
-4.87743872,0.69930409,0.00209362,0.06719624,0.00503974,0.00000000,0.00150419,0.32477018,0.41614533,0.06367730
-4.87143572,0.75834339,0.00251556,0.07570475,0.00547004,0.00000000,0.00164327,0.35254617,0.46516305,0.06662197
-4.86543272,0.82149627,0.00300686,0.08507966,0.00592069,0.00000000,0.00178658,0.38207977,0.51829081,0.06966069
-4.85942971,0.88877750,0.00357522,0.09534069,0.00639005,0.00000000,0.00193315,0.41334125,0.57549904,0.07280110
-4.85342671,0.96013859,0.00422869,0.10649273,0.00687621,0.00000000,0.00208207,0.44627487,0.63669134,0.07604893
-4.84742371,1.03545484,0.00497563,0.11852296,0.00737689,0.00000000,0.00223255,0.48079460,0.70169438,0.07940708
-4.84142071,1.11451334,0.00582452,0.13139804,0.00788947,0.00000000,0.00238393,0.51678017,0.77024866,0.08287464
-4.83541771,1.19700237,0.00678396,0.14506180,0.00841096,0.00000000,0.00253572,0.55407370,0.84200083,0.08644600
-4.82941471,1.28250302,0.00786247,0.15943323,0.00893797,0.00000000,0.00268765,0.59247709,0.91649791,0.09011011
-4.82341171,1.37048349,0.00906836,0.17440530,0.00946672,0.00000000,0.00283966,0.63175053,0.99318415,0.09384988
-4.81740870,1.46029683,0.01040959,0.18984444,0.00999305,0.00000000,0.00299192,0.67161204,1.07140090,0.09764175
-4.81140570,1.55118254,0.01189355,0.20559106,0.01051242,0.00000000,0.00314487,0.71173856,1.15039010,0.10145558
-4.80540270,1.64227251,0.01352688,0.22146103,0.01101996,0.00000000,0.00329915,0.75176843,1.22930162,0.10525470
-4.79939970,1.73260153,0.01531516,0.23724828,0.01151052,0.00000000,0.00345562,0.79130567,1.30720467,0.10899634
-4.79339670,1.82112246,0.01726268,0.25272846,0.01197871,0.00000000,0.00361529,0.82992571,1.38310339,0.11263230
-4.78739370,1.90672582,0.01937214,0.26766368,0.01241899,0.00000000,0.00377930,0.86718288,1.45595628,0.11610994
-4.78139070,1.98826348,0.02164428,0.28180817,0.01282580,0.00000000,0.00394883,0.90261929,1.52469924,0.11937341
-4.77538769,2.06457574,0.02407754,0.29491471,0.01319365,0.00000000,0.00412503,0.93577489,1.58827141,0.12236512
-4.76938469,2.13452085,0.02666770,0.30674161,0.01351721,0.00000000,0.00430898,0.96619852,1.64564305,0.12502738
-4.76338169,2.19700605,0.02940753,0.31705996,0.01379153,0.00000000,0.00450156,0.99345940,1.69584448,0.12730422
-4.75737869,2.25101872,0.03228644,0.32566089,0.01401211,0.00000000,0.00470341,1.01715874,1.73799480,0.12914316
-4.75137569,2.29565650,0.03529017,0.33236251,0.01417506,0.00000000,0.00491484,1.03694099,1.77132930,0.13049702
-4.74537269,2.33015489,0.03840061,0.33701610,0.01427722,0.00000000,0.00513581,1.05250411,1.79522420,0.13132557
-4.73936968,2.35391131,0.04159563,0.33951151,0.01431628,0.00000000,0.00536584,1.06360863,1.80921768,0.13159701
-4.73336668,2.36650432,0.04484906,0.33978124,0.01429089,0.00000000,0.00560403,1.07008492,1.81302613,0.13128922
-4.72736368,2.36770731,0.04813084,0.33780308,0.01420070,0.00000000,0.00584904,1.07183849,1.80655472,0.13039061
-4.72136068,2.35749592,0.05140732,0.33360132,0.01404642,0.00000000,0.00609915,1.06885300,1.78990199,0.12890069
-4.71535768,2.33604906,0.05464169,0.32724617,0.01382981,0.00000000,0.00635227,1.06119094,1.76335785,0.12683021
-4.70935468,2.30374346,0.05779468,0.31885170,0.01355368,0.00000000,0.00660607,1.04899196,1.72739545,0.12420092
-4.70335168,2.26114214,0.06082536,0.30857217,0.01322182,0.00000000,0.00685808,1.03246904,1.68265697,0.12104498
-4.69734867,2.20897754,0.06369218,0.29659705,0.01283890,0.00000000,0.00710580,1.01190265,1.62993418,0.11740398
-4.69134567,2.14813004,0.06635408,0.28314494,0.01241040,0.00000000,0.00734684,0.98763327,1.57014463,0.11332775
-4.68534267,2.07960303,0.06877174,0.26845658,0.01194243,0.00000000,0.00757913,0.96005262,1.50430458,0.10887283
-4.67933967,2.00449568,0.07090892,0.25278745,0.01144162,0.00000000,0.00780099,0.92959403,1.43349980,0.10410090
-4.67333667,1.92397458,0.07273372,0.23640008,0.01091494,0.00000000,0.00801135,0.89672225,1.35885570,0.09907707
-4.66733367,1.83924532,0.07421985,0.21955659,0.01036955,0.00000000,0.00820982,0.86192326,1.28150771,0.09386814
-4.66133067,1.75152503,0.07534772,0.20251156,0.00981263,0.00000000,0.00839685,0.82569419,1.20257336,0.08854094
-4.65532766,1.66201689,0.07610541,0.18550575,0.00925126,0.00000000,0.00857372,0.78853380,1.12312678,0.08316084
-4.64932466,1.57188691,0.07648932,0.16876058,0.00869227,0.00000000,0.00874266,0.75093357,1.04417649,0.07779028
-4.64332166,1.48224378,0.07650459,0.15247384,0.00814209,0.00000000,0.00890672,0.71336970,0.96664702,0.07248769
