energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-5.80790395,2.49498394,-1.19668214,0.06500804,-0.01221750,0.45790075,-0.23150810,0.65975832,-0.22621992,0.79837985,-0.15235524,0.00600004,-0.01870274,0.55303575,-0.38332504
-5.80190095,2.38024676,-1.29047688,0.06230160,-0.01336297,0.43128327,-0.24842528,0.62387191,-0.23933672,0.76305511,-0.16596047,0.00532012,-0.02018944,0.53691905,-0.41558694
-5.79589795,2.27129291,-1.39275262,0.05952791,-0.01470032,0.40615843,-0.26740044,0.59014524,-0.25513704,0.72868272,-0.18092477,0.00478390,-0.02172283,0.52141586,-0.44997792
-5.78989495,2.16798993,-1.50376393,0.05669740,-0.01625073,0.38254369,-0.28854114,0.55858885,-0.27384582,0.69530790,-0.19731118,0.00438621,-0.02329474,0.50641991,-0.48649003
-5.78389195,2.07022933,-1.62368103,0.05382248,-0.01803417,0.36045145,-0.31193509,0.52919473,-0.29566528,0.66299041,-0.21517117,0.00412183,-0.02489616,0.49184574,-0.52509359
-5.77788894,1.97794177,-1.75257770,0.05091763,-0.02006869,0.33989179,-0.33764675,0.50194241,-0.32076963,0.63180631,-0.23454193,0.00398564,-0.02651733,0.47763250,-0.56573504
-5.77188594,1.89110486,-1.89041773,0.04799913,-0.02236967,0.32087415,-0.36571368,0.47680372,-0.34929928,0.60184758,-0.25544351,0.00397263,-0.02814788,0.46374574,-0.60833421
-5.76588294,1.80974389,-2.03704001,0.04508490,-0.02494905,0.30340778,-0.39614260,0.45374612,-0.38135472,0.57321969,-0.27787566,0.00407798,-0.02977690,0.45017722,-0.65278125
-5.75987994,1.73392591,-2.19214260,0.04219401,-0.02781450,0.28750128,-0.42890525,0.43273455,-0.41699003,0.54603737,-0.30181464,0.00429691,-0.03139303,0.43694302,-0.69893303
-5.75387694,1.66374829,-2.35526622,0.03934621,-0.03096868,0.27316114,-0.46393432,0.41373189,-0.45620627,0.52041906,-0.32720996,0.00462461,-0.03298457,0.42408004,-0.74660928
-5.74787394,1.59932308,-2.52577824,0.03656138,-0.03440851,0.26038971,-0.50111948,0.39669837,-0.49894505,0.49648031,-0.35398128,0.00505607,-0.03453948,0.41164136,-0.79558879
-5.74187094,1.54075860,-2.70285801,0.03385891,-0.03812454,0.24918268,-0.54030376,0.38158999,-0.54508237,0.47432682,-0.38201574,0.00558585,-0.03604544,0.39969079,-0.84560567
-5.73586793,1.48813992,-2.88548488,0.03125711,-0.04210048,0.23952638,-0.58128068,0.36835642,-0.59442335,0.45404748,-0.41116577,0.00620791,-0.03748996,0.38829705,-0.89634644
-5.72986493,1.44150968,-3.07243027,0.02877270,-0.04631280,0.23139518,-0.62379221,0.35693864,-0.64669795,0.43570793,-0.44124768,0.00691534,-0.03886035,0.37752791,-0.94744798
-5.72386193,1.40085097,-3.26225514,0.02642022,-0.05073068,0.22474919,-0.66752810,0.34726671,-0.70155827,0.41934506,-0.47204127,0.00770022,-0.04014383,0.36744482,-0.99849702
-5.71785893,1.36607313,-3.45331407,0.02421172,-0.05531602,0.21953246,-0.71212648,0.33925783,-0.75857770,0.40496284,-0.50329057,0.00855339,-0.04132760,0.35809817,-1.04903143
-5.71185593,1.33700184,-3.64376701,0.02215636,-0.06002383,0.21567188,-0.75717635,0.33281504,-0.81725226,0.39252969,-0.53470585,0.00946438,-0.04239899,0.34952360,-1.09854362
-5.70585293,1.31337383,-3.83159952,0.02026030,-0.06480280,0.21307686,-0.80222177,0.32782667,-0.87700437,0.38197754,-0.56596705,0.01042132,-0.04334558,0.34173944,-1.14648635
-5.69984992,1.29483670,-4.01465166,0.01852656,-0.06959618,0.21163981,-0.84676799,0.32416669,-0.93718933,0.37320267,-0.59672861,0.01141096,-0.04415541,0.33474544,-1.19228105
-5.69384692,1.28095380,-4.19065541,0.01695513,-0.07434284,0.21123753,-0.89028943,0.32169582,-0.99710440,0.36606828,-0.62662562,0.01241877,-0.04481723,0.32852268,-1.23532848
-5.68784392,1.27121371,-4.35728013,0.01554308,-0.07897864,0.21173329,-0.93223945,0.32026361,-1.05600055,0.36040857,-0.65528119,0.01342912,-0.04532074,0.32303474,-1.27502178
-5.68184092,1.26504386,-4.51218460,0.01428490,-0.08343792,0.21297968,-0.97206155,0.31971109,-1.11309665,0.35603416,-0.68231488,0.01442552,-0.04565692,0.31822988,-1.31076127
-5.67583792,1.26182735,-4.65307433,0.01317281,-0.08765516,0.21482195,-1.00920184,0.31987409,-1.16759575,0.35273855,-0.70735185,0.01539095,-0.04581828,0.31404401,-1.34197067
-5.66983492,1.26092201,-4.77776190,0.01219719,-0.09156671,0.21710174,-1.04312223,0.32058682,-1.21870309,0.35030527,-0.73003242,0.01630830,-0.04579921,0.31040436,-1.36811414
-5.66383192,1.26168072,-4.88422820,0.01134711,-0.09511256,0.21966104,-1.07331406,0.32168563,-1.26564521,0.34851538,-0.75002179,0.01716078,-0.04559620,0.30723348,-1.38871327
-5.65782891,1.26347181,-4.97068198,0.01061080,-0.09823801,0.22234610,-1.09931146,0.32301279,-1.30768961,0.34715492,-0.76701939,0.01793242,-0.04520812,0.30445329,-1.40336345
-5.65182591,1.26569871,-5.03561544,0.00997619,-0.10089534,0.22501126,-1.12070421,0.32441991,-1.34416426,0.34602206,-0.78076764,0.01860856,-0.04463640,0.30198916,-1.41174876
-5.64582291,1.26781786,-5.07785337,0.00943143,-0.10304517,0.22752241,-1.13714939,0.32577112,-1.37447628,0.34493361,-0.79105974,0.01917636,-0.04388507,0.29977361,-1.41365465
-5.63981991,1.26935423,-5.09659394,0.00896537,-0.10465772,0.22975999,-1.14838150,0.32694564,-1.39812905,0.34373062,-0.79774613,0.01962524,-0.04296086,0.29774959,-1.40897794
-5.63381691,1.26991393,-5.09143918,0.00856797,-0.10571370,0.23162148,-1.15422068,0.32783987,-1.41473726,0.34228291,-0.80073950,0.01994731,-0.04187312,0.29587324,-1.39773348
-5.62781391,1.26919364,-5.06241432,0.00823073,-0.10620499,0.23302321,-1.15457870,0.32836884,-1.42403911,0.34049249,-0.80001808,0.02013765,-0.04063363,0.29411605,-1.38005733
-5.62181091,1.26698666,-5.00997484,0.00794698,-0.10613493,0.23390151,-1.14946254,0.32846713,-1.42590536,0.33829563,-0.79562720,0.02019459,-0.03925640,0.29246639,-1.35620606
-5.61580790,1.26318570,-4.93500130,0.00771213,-0.10551831,0.23421325,-1.13897540,0.32808922,-1.42034490,0.33566378,-0.78767895,0.02011986,-0.03775736,0.29093051,-1.32655253
-5.60980490,1.25778263,-4.83878222,0.00752378,-0.10438101,0.23393568,-1.12331524,0.32720952,-1.40750637,0.33260324,-0.77635026,0.01991856,-0.03615398,0.28953294,-1.29157797
-5.60380190,1.25086550,-4.72298572,0.00738185,-0.10275940,0.23306574,-1.10277083,0.32582191,-1.38767607,0.32915381,-0.76187912,0.01959913,-0.03446484,0.28831652,-1.25186102
-5.59779890,1.24261309,-4.58962110,0.00728855,-0.10069939,0.23161888,-1.07771542,0.32393916,-1.36127197,0.32538639,-0.74455947,0.01917314,-0.03270922,0.28734187,-1.20806401
-5.59179590,1.23328768,-4.44099192,0.00724826,-0.09825529,0.22962741,-1.04859848,0.32159209,-1.32883412,0.32139981,-0.72473466,0.01865496,-0.03090660,0.28668666,-1.16091706
-5.58579290,1.22322609,-4.27964218,0.00726735,-0.09548843,0.22713863,-1.01593544,0.31882878,-1.29101171,0.31731697,-0.70278985,0.01806140,-0.02907629,0.28644448,-1.11120065
-5.57978989,1.21282954,-4.10829739,0.00735396,-0.09246566,0.22421264,-0.98029607,0.31571359,-1.24854726,0.31328043,-0.67914353,0.01741122,-0.02723697,0.28672339,-1.05972729
-5.57378689,1.20255260,-3.92980245,0.00751762,-0.08925771,0.22092009,-0.94229160,0.31232632,-1.20225833,0.30944759,-0.65423833,0.01672462,-0.02540634,0.28764420,-1.00732283
-5.56778389,1.19289133,-3.74705794,0.00776893,-0.08593749,0.21733985,-0.90256105,0.30876128,-1.15301744,0.30598562,-0.62853141,0.01602267,-0.02360083,0.28933837,-0.95480799
-5.56178089,1.18437075,-3.56295666,0.00811901,-0.08257841,0.21355667,-0.86175706,0.30512632,-1.10173074,0.30306616,-0.60248460,0.01532670,-0.02183537,0.29194549,-0.90298063
-5.55577789,1.17753175,-3.38032177,0.00857910,-0.07925258,0.20965887,-0.82053164,0.30154178,-1.04931604,0.30085991,-0.57655446,0.01465773,-0.02012317,0.29561032,-0.85259919
-5.54977489,1.17291741,-3.20184804,0.00915998,-0.07602926,0.20573617,-0.77952202,0.29813928,-0.99668097,0.29953122,-0.55118251,0.01403592,-0.01847566,0.30047927,-0.80436761
-5.54377189,1.17105875,-3.03004722,0.00987141,-0.07297315,0.20187757,-0.73933710,0.29506024,-0.94470170,0.29923268,-0.52678575,0.01347997,-0.01690245,0.30669639,-0.75892195
-5.53776888,1.17245988,-2.86719878,0.01072159,-0.07014304,0.19816931,-0.70054471,0.29245409,-0.89420303,0.30009984,-0.50374769,0.01300668,-0.01541132,0.31439869,-0.71681902
-5.53176588,1.17758283,-2.71530667,0.01171661,-0.06759038,0.19469303,-0.66365993,0.29047609,-0.84594022,0.30224613,-0.48240998,0.01263051,-0.01400834,0.32371104,-0.67852705
-5.52576288,1.18683202,-2.57606313,0.01285989,-0.06535814,0.19152396,-0.62913489,0.28928473,-0.80058316,0.30575801,-0.46306501,0.01236320,-0.01269795,0.33474057,-0.64441850
-5.51975988,1.20053881,-2.45082004,0.01415171,-0.06347984,0.18872929,-0.59735015,0.28903873,-0.75870330,0.31069057,-0.44594942,0.01221349,-0.01148315,0.34757084,-0.61476516
-5.51375688,1.21894660,-2.34056850,0.01558883,-0.06197875,0.18636663,-0.56860790,0.28989356,-0.72076358,0.31706373,-0.43123891,0.01218688,-0.01036562,0.36225588,-0.58973547
-5.50775388,1.24219695,-2.24592706,0.01716411,-0.06086740,0.18448273,-0.54312733,0.29199774,-0.68711179,0.32485905,-0.41904443,0.01228557,-0.00934601,0.37881448,-0.56939414
-5.50175088,1.27031741,-2.16713905,0.01886636,-0.06014727,0.18311226,-0.52104211,0.29548875,-0.65797727,0.33401754,-0.40940988,0.01250834,-0.00842404,0.39722501,-0.55370402
-5.49574787,1.30321183,-2.10407909,0.02068017,-0.05980880,0.18227697,-0.50240019,0.30048905,-0.63347132,0.34443851,-0.40231162,0.01285066,-0.00759879,0.41742107,-0.54253032
-5.48974487,1.34065396,-2.05626898,0.02258605,-0.05983168,0.18198504,-0.48716597,0.30710201,-0.61359096,0.35597965,-0.39765970,0.01330476,-0.00686886,0.43928831,-0.53564704
-5.48374187,1.38228498,-2.02290269,0.02456057,-0.06018546,0.18223086,-0.47522481,0.31540827,-0.59822608,0.36845859,-0.39530102,0.01385991,-0.00623258,0.46266295,-0.53274549
-5.47773887,1.42761575,-2.00287996,0.02657677,-0.06083037,0.18299510,-0.46638970,0.32546254,-0.58716961,0.38165591,-0.39502431,0.01450269,-0.00568817,0.48733199,-0.53344498
-5.47173587,1.47603420,-1.99484795,0.02860465,-0.06171853,0.18424535,-0.46041001,0.33729119,-0.58013039,0.39531979,-0.39656695,0.01521735,-0.00523394,0.51303565,-0.53730519
-5.46573287,1.52681825,-1.99724966,0.03061189,-0.06279534,0.18593709,-0.45698202,0.35089073,-0.57674819,0.40917216,-0.39962342,0.01598628,-0.00486841,0.53947192,-0.54384026
-5.45972986,1.57915420,-2.00837797,0.03256462,-0.06400109,0.18801527,-0.45576085,0.36622743,-0.57661036,0.42291639,-0.40385517,0.01679054,-0.00459040,0.56630352,-0.55253399
-5.45372686,1.63216043,-2.02643342,0.03442834,-0.06527280,0.19041625,-0.45637341,0.38323827,-0.57926946,0.43624618,-0.40890156,0.01761035,-0.00439919,0.59316694,-0.56285596
-5.44772386,1.68491581,-2.04958402,0.03616892,-0.06654615,0.19307025,-0.45843190,0.40183308,-0.58426115,0.44885554,-0.41439167,0.01842578,-0.00429452,0.61968344,-0.57427794
-5.44172086,1.73649194,-2.07602485,0.03775364,-0.06775744,0.19590412,-0.46154732,0.42189824,-0.59112162,0.46044943,-0.41995629,0.01921729,-0.00427663,0.64547179,-0.58629006
-5.43571786,1.78598798,-2.10403523,0.03915222,-0.06884558,0.19884442,-0.46534253,0.44330151,-0.59940396,0.47075457,-0.42523989,0.01996637,-0.00434627,0.67016194,-0.59841627
-5.42971486,1.83256671,-2.13203145,0.04033780,-0.06975398,0.20182065,-0.46946418,0.46589812,-0.60869258,0.47953021,-0.42991196,0.02065614,-0.00450461,0.69340945,-0.61022846
-5.42371186,1.87549026,-2.15861269,0.04128785,-0.07043225,0.20476847,-0.47359327,0.48953778,-0.61861532,0.48657803,-0.43367727,0.02127189,-0.00475321,0.71490971,-0.62135856
-5.41770885,1.91415352,-2.18259862,0.04198494,-0.07083773,0.20763294,-0.47745365,0.51407230,-0.62885263,0.49175095,-0.43628470,0.02180156,-0.00509384,0.73441136,-0.63150847
-5.41170585,1.94811389,-2.20305690,0.04241736,-0.07093669,0.21037129,-0.48081836,0.53936351,-0.63914348,0.49496031,-0.43753423,0.02223614,-0.00552835,0.75172827,-0.64045697
-5.40570285,1.97711533,-2.21931980,0.04257950,-0.07070522,0.21295542,-0.48351339,0.56529091,-0.64928790,0.49618094,-0.43728178,0.02256997,-0.00605847,0.76674927,-0.64806377
-5.39969985,2.00110544,-2.23098920,0.04247211,-0.07012974,0.21537380,-0.48541890,0.59175877,-0.65914606,0.49545396,-0.43544188,0.02280089,-0.00668559,0.77944507,-0.65427025
-5.39369685,2.02024430,-2.23793025,0.04210223,-0.06920714,0.21763260,-0.48646784,0.61870206,-0.66863405,0.49288688,-0.43198784,0.02293032,-0.00741055,0.78987195,-0.65909698
-5.38769385,2.03490417,-2.24025406,0.04148294,-0.06794458,0.21975616,-0.48664224,0.64609067,-0.67771685,0.48865116,-0.42694974,0.02296311,-0.00823339,0.79817164,-0.66263835
-5.38169085,2.04565965,-2.23829085,0.04063291,-0.06635882,0.22178649,-0.48596725,0.67393174,-0.68639884,0.48297704,-0.42041022,0.02290736,-0.00915309,0.80456743,-0.66505432
-5.37568784,2.05326821,-2.23255496,0.03957575,-0.06447536,0.22378198,-0.48450363,0.70226945,-0.69471266,0.47614595,-0.41249841,0.02277407,-0.01016744,0.80935634,-0.66656001
-5.36968484,2.05864165,-2.22370394,0.03833915,-0.06232722,0.22581520,-0.48233889,0.73118228,-0.70270705,0.46848064,-0.40338231,0.02257663,-0.01127276,0.81289759,-0.66741355
-5.36368184,2.06280937,-2.21249392,0.03695395,-0.05995355,0.22796994,-0.47957780,0.76077750,-0.71043450,0.46033365,-0.39326010,0.02233027,-0.01246386,0.81559771,-0.66790278
-5.35767884,2.06687492,-2.19973364,0.03545312,-0.05739803,0.23033754,-0.47633278,0.79118292,-0.71793966,0.45207433,-0.38235068,0.02205144,-0.01373389,0.81789283,-0.66833155
-5.35167584,2.07196744,-2.18623959,0.03387062,-0.05470730,0.23301268,-0.47271473,0.82253632,-0.72524904,0.44407523,-0.37088414,0.02175711,-0.01507436,0.82022898,-0.66900619
-5.34567284,2.07919029,-2.17279446,0.03224039,-0.05192926,0.23608888,-0.46882481,0.85497269,-0.73236285,0.43669822,-0.35909235,0.02146408,-0.01647518,0.82304106,-0.67022273
-5.33966983,2.08956902,-2.16011075,0.03059528,-0.04911158,0.23965372,-0.46474762,0.88861017,-0.73924946,0.43028119,-0.34720029,0.02118829,-0.01792476,0.82673159,-0.67225550
-5.33366683,2.10400121,-2.14880119,0.02896612,-0.04630017,0.24378431,-0.46054613,0.92353515,-0.74584284,0.42512565,-0.33541836,0.02094418,-0.01941024,0.83165015,-0.67534731
-5.32766383,2.12321045,-2.13935686,0.02738088,-0.04353796,0.24854297,-0.45625854,0.95978752,-0.75204311,0.42148602,-0.32393599,0.02074415,-0.02091769,0.83807447,-0.67970176
-5.32166083,2.14770698,-2.13213364,0.02586404,-0.04086384,0.25397347,-0.45189724,0.99734702,-0.75772027,0.41956082,-0.31291667,0.02059804,-0.02243245,0.84619428,-0.68547761
-5.31565783,2.17775678,-2.12734699,0.02443603,-0.03831177,0.26009810,-0.44744971,1.03612144,-0.76272080,0.41948640,-0.30249460,0.02051284,-0.02393947,0.85609849,-0.69278534
-5.30965483,2.21336100,-2.12507463,0.02311295,-0.03591024,0.26691563,-0.44288139,1.07593785,-0.76687673,0.42133316,-0.29277292,0.02049241,-0.02542362,0.86776674,-0.70168581
-5.30365183,2.25424670,-2.12526623,0.02190636,-0.03368193,0.27440028,-0.43814005,1.11653730,-0.77001665,0.42510460,-0.28382335,0.02053748,-0.02687012,0.88106555,-0.71219084
-5.29764882,2.29986990,-2.12775893,0.02082334,-0.03164355,0.28250200,-0.43316145,1.15757392,-0.77197808,0.43073909,-0.27568725,0.02064561,-0.02826488,0.89574956,-0.72426543
-5.29164582,2.34943070,-2.13229737,0.01986664,-0.02980596,0.29114774,-0.42787581,1.19861860,-0.77262024,0.43811424,-0.26837786,0.02081146,-0.02959482,0.91146782,-0.73783145
-5.28564282,2.40190011,-2.13855676,0.01903505,-0.02817444,0.30024394,-0.42221475,1.23916745,-0.77183676,0.44705353,-0.26188338,0.02102708,-0.03084817,0.92777504,-0.75277226
-5.27963982,2.45605752,-2.14616739,0.01832376,-0.02674913,0.30967997,-0.41611813,1.27865496,-0.76956741,0.45733501,-0.25617075,0.02128230,-0.03201471,0.94414726,-0.76893837
-5.27363682,2.51053687,-2.15473943,0.01772494,-0.02552553,0.31933243,-0.40954046,1.31647122,-0.76580827,0.46870136,-0.25118990,0.02156526,-0.03308594,0.96000142,-0.78615346
-5.26763382,2.56387968,-2.16388665,0.01722834,-0.02449517,0.32906997,-0.40245650,1.35198268,-0.76061978,0.48087100,-0.24687810,0.02186295,-0.03405520,0.97471777,-0.80422091
-5.26163082,2.61459217,-2.17324817,0.01682184,-0.02364622,0.33875853,-0.39486580,1.38455526,-0.75413229,0.49354954,-0.24316435,0.02216176,-0.03491772,0.98766435,-0.82293047
-5.25562781,2.66120380,-2.18250750,0.01649215,-0.02296426,0.34826646,-0.38679585,1.41357883,-0.74654875,0.50644113,-0.23997348,0.02244811,-0.03567061,0.99822222,-0.84206503
-5.24962481,2.70232439,-2.19140837,0.01622535,-0.02243290,0.35746955,-0.37830383,1.43849159,-0.73814440,0.51925902,-0.23723004,0.02270890,-0.03631279,1.00581031,-0.86140735
-5.24362181,2.73669714,-2.19976704,0.01600751,-0.02203449,0.36625533,-0.36947684,1.45880319,-0.72926350,0.53173505,-0.23486154,0.02293209,-0.03684489,1.00990884,-0.88074673
-5.23761881,2.76324487,-2.20748100,0.01582512,-0.02175073,0.37452668,-0.36043066,1.47411512,-0.72031317,0.54362746,-0.23280133,0.02310703,-0.03726912,1.01008012,-0.89988537
-5.23161581,2.78110755,-2.21453398,0.01566555,-0.02156324,0.38220442,-0.35130708,1.48413737,-0.71175443,0.55472692,-0.23099083,0.02322484,-0.03758907,1.00598580,-0.91864456
-5.22561281,2.78966937,-2.22099743,0.01551736,-0.02145410,0.38922874,-0.34227011,1.48870038,-0.70409095,0.56486045,-0.22938118,0.02327857,-0.03780960,0.99739992,-0.93687018
-5.21960980,2.78857446,-2.22702844,0.01537051,-0.02140627,0.39555947,-0.33350100,1.48776158,-0.69785559,0.57389331,-0.22793433,0.02326334,-0.03793660,0.98421717,-0.95443758
-5.21360680,2.77773074,-2.23286420,0.01521658,-0.02140397,0.40117526,-0.32519253,1.48140625,-0.69359522,0.58172884,-0.22662354,0.02317634,-0.03797685,0.96645602,-0.97125553
-5.20760380,2.75730247,-2.23881321,0.01504874,-0.02143300,0.40607161,-0.31754262,1.46984262,-0.69185426,0.58830653,-0.22543335,0.02301675,-0.03793780,0.94425694,-0.98726884
-5.20160080,2.72769210,-2.24524303,0.01486179,-0.02148091,0.41025816,-0.31074761,1.45339172,-0.69315717,0.59359854,-0.22435902,0.02278557,-0.03782745,0.91787569,-1.00245951
-5.19559780,2.68951316,-2.25256495,0.01465203,-0.02153722,0.41375528,-0.30499529,1.43247245,-0.69799054,0.59760517,-0.22340547,0.02248534,-0.03765414,0.88767238,-1.01684608
-5.18959480,2.64355604,-2.26121562,0.01441716,-0.02159343,0.41659035,-0.30045813,1.40758300,-0.70678508,0.60034957,-0.22258586,0.02211995,-0.03742638,0.85409687,-1.03048101
-5.18359180,2.59074881,-2.27163580,0.01415608,-0.02164308,0.41879404,-0.29728660,1.37927959,-0.71989797,0.60187217,-0.22191972,0.02169427,-0.03715265,0.81767141,-1.04344597
-5.17758879,2.53211552,-2.28424696,0.01386868,-0.02168163,0.42039674,-0.29560310,1.34815388,-0.73759617,0.60222534,-0.22143078,0.02121384,-0.03684127,0.77897132,-1.05584503
-5.17158579,2.46873431,-2.29942610,0.01355568,-0.02170638,0.42142561,-0.29549647,1.31481036,-0.76004117,0.60146859,-0.22114458,0.02068466,-0.03650010,0.73860490,-1.06779594
-5.16558279,2.40169749,-2.31747972,0.01321836,-0.02171630,0.42190236,-0.29701732,1.27984480,-0.78727567,0.59966456,-0.22108594,0.02011285,-0.03613640,0.69719325,-1.07941982
