energy_ev,total_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,Zn_p_up,Zn_d_up
-5.80190095,4.42170069,2.90926208,1.01212227,0.01380652,0.63922648,0.07813672,1.45809693,0.40582766,0.19438802
-5.79589795,4.23188841,2.79703826,0.96719123,0.01221938,0.60600217,0.07638465,1.41298544,0.39545310,0.17763454
-5.78989495,4.04837494,2.68328724,0.92508505,0.01079384,0.57395274,0.07461387,1.36788619,0.38488863,0.16212430
-5.78389195,3.87006523,2.56808395,0.88535855,0.00952202,0.54299860,0.07279061,1.32246777,0.37402919,0.14778494
-5.77788894,3.69592387,2.45157611,0.84755773,0.00839420,0.51306021,0.07088646,1.27643764,0.36278326,0.13454451
-5.77188594,3.52502233,2.33398290,0.81124258,0.00739936,0.48406331,0.06887902,1.22955541,0.35107693,0.12233303
-5.76588294,3.35657907,2.21559166,0.77600762,0.00652574,0.45594319,0.06675247,1.18164400,0.33885710,0.11108366
-5.75987994,3.18999140,2.09675300,0.74149916,0.00576125,0.42864822,0.06449788,1.13259819,0.32609393,0.10073369
-5.75387694,3.02485844,1.97787451,0.70742902,0.00509392,0.40214232,0.06211330,1.08239055,0.31278239,0.09122511
-5.74787394,2.86099506,1.85941334,0.67358445,0.00451223,0.37640659,0.05960375,1.03107428,0.29894277,0.08250505
-5.74187094,2.69843665,1.74186785,0.63983399,0.00400535,0.35144002,0.05698086,0.97878321,0.28462034,0.07452602
-5.73586793,2.53743539,1.62576849,0.60612970,0.00356338,0.32725935,0.05426256,0.92572887,0.26988404,0.06724597
-5.72986493,2.37844868,1.51166810,0.57250577,0.00317743,0.30389823,0.05147240,0.87219496,0.25482449,0.06062831
-5.72386193,2.22212078,1.40013177,0.53907409,0.00283973,0.28140562,0.04863891,0.81852957,0.23955113,0.05464180
-5.71785893,2.06925894,1.29172647,0.50601718,0.00254366,0.25984381,0.04579475,0.76513547,0.22418897,0.04926040
-5.71185593,1.92080528,1.18701063,0.47357922,0.00228368,0.23928579,0.04297590,0.71245908,0.20887491,0.04446306
-5.70585293,1.77780595,1.08652396,0.44205555,0.00205532,0.21981257,0.04022071,0.66097857,0.19375378,0.04023351
-5.69984992,1.64137894,0.99077776,0.41178146,0.00185512,0.20151011,0.03756901,0.61119165,0.17897444,0.03655993
-5.69384692,1.51268179,0.90024591,0.38312062,0.00168048,0.18446632,0.03506126,0.56360352,0.16468592,0.03343466
-5.68784392,1.39288033,0.81535684,0.35645372,0.00152963,0.16876805,0.03273762,0.51871535,0.15103386,0.03085378
-5.68184092,1.28311948,0.73648670,0.33216761,0.00140147,0.15449826,0.03063729,0.47701383,0.13815727,0.02881664
-5.67583792,1.18449653,0.66395384,0.31064536,0.00129552,0.14173328,0.02879770,0.43896178,0.12618580,0.02732532
-5.66983492,1.09803756,0.59801475,0.29225715,0.00121180,0.13054052,0.02725396,0.40499018,0.11523745,0.02638396
-5.66383192,1.02467698,0.53886140,0.27735231,0.00115076,0.12097627,0.02603833,0.37549152,0.10541685,0.02599808
-5.65782891,0.96524016,0.48662004,0.26625237,0.00111316,0.11308396,0.02517974,0.35081447,0.09681396,0.02617366
-5.65182591,0.92042890,0.44135130,0.25924495,0.00110005,0.10689266,0.02470351,0.33125973,0.08950325,0.02691625
-5.64582291,0.89080944,0.40305137,0.25657857,0.00111266,0.10241598,0.02463101,0.31707679,0.08354327,0.02822992
-5.63981991,0.87680251,0.37165419,0.25845806,0.00115235,0.09965122,0.02497951,0.30846150,0.07897646,0.03011619
-5.63381691,0.87867508,0.34703429,0.26504049,0.00122054,0.09857885,0.02576207,0.30555413,0.07582919,0.03257285
-5.62781391,0.89653356,0.32901021,0.27643156,0.00131863,0.09916235,0.02698745,0.30843772,0.07411195,0.03559288
-5.62181091,0.93031818,0.31734816,0.29268235,0.00144797,0.10134835,0.02866017,0.31713664,0.07381950,0.03916334
-5.61580790,0.97979861,0.31176594,0.31378642,0.00160975,0.10506704,0.03078057,0.33161522,0.07493113,0.04326442
-5.60980490,1.04457099,0.31193687,0.33967744,0.00180497,0.11023306,0.03334497,0.35177650,0.07741077,0.04786856
-5.60380190,1.12405666,0.31749382,0.37022731,0.00203431,0.11674657,0.03634591,0.37746110,0.08120715,0.05293986
-5.59779890,1.21750310,0.32803331,0.40524515,0.00229811,0.12449487,0.03977242,0.40844655,0.08625389,0.05843373
-5.59179590,1.32398757,0.34311968,0.44447727,0.00259627,0.13335427,0.04361044,0.44444706,0.09246968,0.06429685
-5.58579290,1.44242416,0.36228960,0.48760834,0.00292821,0.14319232,0.04784318,0.48511422,0.09975843,0.07046745
-5.57978989,1.57157460,0.38505679,0.53426413,0.00329279,0.15387048,0.05245167,0.53003881,0.10800977,0.07687606
-5.57378689,1.71006338,0.41091737,0.58401580,0.00368830,0.16524689,0.05741524,0.57875394,0.11709969,0.08344650
-5.56778389,1.85639737,0.43935564,0.63638601,0.00411241,0.17717951,0.06271208,0.63073993,0.12689155,0.09009736
-5.56178089,2.00898992,0.46985051,0.69085695,0.00456223,0.18952926,0.06831975,0.68543082,0.13723757,0.09674372
-5.55577789,2.16618913,0.50188256,0.74687996,0.00503424,0.20216314,0.07421562,0.74222283,0.14798072,0.10329920
-5.54977489,2.32630968,0.53494161,0.80388692,0.00552448,0.21495728,0.08037734,0.80048450,0.15895721,0.10967815
-5.54377189,2.48766753,0.56853471,0.86130288,0.00602850,0.22779960,0.08678303,0.85956851,0.16999939,0.11579801
-5.53776888,2.64861602,0.60219440,0.91855966,0.00654159,0.24059213,0.09341145,0.91882474,0.18093923,0.12158157
-5.53176588,2.80758253,0.63548684,0.97511001,0.00705882,0.25325278,0.10024195,0.97761422,0.19161210,0.12695926
-5.52576288,2.96310374,0.66801978,1.03044167,0.00757527,0.26571640,0.10725424,1.03532355,0.20186092,0.13187107
-5.51975988,3.11385856,0.69944982,1.08409090,0.00808618,0.27793527,0.11442796,1.09137905,0.21154039,0.13626823
-5.51375688,3.25869693,0.72948889,1.13565497,0.00858708,0.28987878,0.12174212,1.14526020,0.22052127,0.14011455
-5.50775388,3.39666348,0.75790946,1.18480290,0.00907403,0.30153249,0.12917429,1.19651176,0.22869439,0.14338714
-5.50175088,3.52701497,0.78454858,1.23128418,0.00954375,0.31289652,0.13669985,1.24475389,0.23597431,0.14607671
-5.49574787,3.64923093,0.80931018,1.27493506,0.00999372,0.32398355,0.14429100,1.28969004,0.24230242,0.14818740
-5.48974487,3.76301698,0.83216599,1.31568209,0.01042235,0.33481635,0.15191594,1.33111199,0.24764920,0.14973597
-5.48374187,3.86830110,0.85315472,1.35354278,0.01082898,0.34542530,0.15953806,1.36890198,0.25201569,0.15075065
-5.47773887,3.96522303,0.87237980,1.38862349,0.01121394,0.35584583,0.16711530,1.40303188,0.25543388,0.15126950
-5.47173587,4.05411774,0.89000577,1.42111450,0.01157848,0.36611612,0.17459978,1.43355922,0.25796609,0.15133858
-5.46573287,4.13549382,0.90625343,1.45128262,0.01192472,0.37627525,0.18193769,1.46062067,0.25970318,0.15100981
-5.45972986,4.21000801,0.92139418,1.47946158,0.01225549,0.38636184,0.18906952,1.48442290,0.26076180,0.15033886
-5.45372686,4.27843733,0.93574361,1.50604072,0.01257416,0.39641333,0.19593071,1.50523172,0.26128062,0.14938295
-5.44772386,4.34165002,0.94965472,1.53145230,0.01288445,0.40646597,0.20245262,1.52335956,0.26141575,0.14819893
-5.44172086,4.40057660,0.96351099,1.55615817,0.01319019,0.41655550,0.20856387,1.53915234,0.26133555,0.14684147
-5.43571786,4.45618236,0.97771944,1.58063601,0.01349506,0.42671844,0.21419206,1.55297593,0.26121489,0.14536164
-5.42971486,4.50944209,0.99270383,1.60536599,0.01380241,0.43699382,0.21926562,1.56520303,0.26122934,0.14380579
-5.42371186,4.56131793,1.00889813,1.63081807,0.01411501,0.44742542,0.22371599,1.57620091,0.26154926,0.14221487
-5.41770885,4.61274085,1.02674015,1.65744059,0.01443488,0.45806402,0.22747976,1.58632033,0.26233420,0.14062404
-5.41170585,4.66459596,1.04666547,1.68565034,0.01476314,0.46896971,0.23050082,1.59588618,0.26372778,0.13906274
-5.40570285,4.71771167,1.06910142,1.71582468,0.01510000,0.48021401,0.23273244,1.60518996,0.26585316,0.13755497
-5.39969985,4.77285268,1.09446108,1.74829577,0.01544467,0.49188153,0.23413900,1.61448410,0.26880939,0.13611989
-5.39369685,4.83071623,1.12313730,1.78334720,0.01579543,0.50407119,0.23469754,1.62397838,0.27266859,0.13477253
-5.38769385,4.89193128,1.15549642,1.82121303,0.01614976,0.51689671,0.23439877,1.63383806,0.27747414,0.13352459
-5.38169085,4.95706014,1.19187192,1.86207925,0.01650449,0.53048655,0.23324777,1.64418379,0.28323986,0.13238529
-5.37568784,5.02660170,1.23255791,1.90608764,0.01685597,0.54498300,0.23126411,1.65509277,0.28995002,0.13136211
-5.36968484,5.10099607,1.27780246,1.95334156,0.01720035,0.56054076,0.22848150,1.66660116,0.29756042,0.13046139
-5.36368184,5.18062973,1.32780123,2.00391359,0.01753381,0.57732484,0.22494701,1.67870723,0.30600003,0.12968884
-5.35767884,5.26584095,1.38269139,2.05785445,0.01785280,0.59550805,0.22071982,1.69137507,0.31517342,0.12904973
-5.35167584,5.35692488,1.44254636,2.11520260,0.01815429,0.61526807,0.21586961,1.70453846,0.32496370,0.12854898
-5.34567284,5.45413818,1.50737157,2.17599409,0.01843597,0.63678435,0.21047461,1.71810493,0.33523575,0.12819098
-5.33966983,5.55770274,1.57710190,2.24027182,0.01869642,0.66023491,0.20461956,1.73195962,0.34583986,0.12797928
-5.33366683,5.66780846,1.65160088,2.30809365,0.01893523,0.68579308,0.19839338,1.74596896,0.35661538,0.12791617
-5.32766383,5.78461495,1.73066219,2.37953871,0.01915303,0.71362436,0.19188702,1.75998421,0.36739453,0.12800218
-5.32166083,5.90825215,1.81401366,2.45471129,0.01935154,0.74388346,0.18519118,1.77384482,0.37800614,0.12823555
-5.31565783,6.03882006,1.90132376,2.53374195,0.01953348,0.77671146,0.17839438,1.78738166,0.38827936,0.12861182
-5.30965483,6.17638749,1.99221072,2.61678548,0.01970253,0.81223320,0.17158111,1.80042044,0.39804719,0.12912346
-5.30365183,6.32099025,2.08625385,2.70401577,0.01986316,0.85055484,0.16483041,1.81278513,0.40714994,0.12975977
-5.29764882,6.47262893,2.18300681,2.79561752,0.02002048,0.89176166,0.15821467,1.82430178,0.41543852,0.13050685
-5.29164582,6.63126652,2.28201214,2.89177541,0.02018009,0.93591600,0.15179889,1.83480262,0.42277750,0.13134794
-5.28564282,6.79682621,2.38281646,2.99266106,0.02034789,0.98305535,0.14564025,1.84413055,0.42904805,0.13226386
-5.27963982,6.96918953,2.48498525,3.09841881,0.02052991,1.03319072,0.13978808,1.85214391,0.43415055,0.13323371
-5.27363682,7.14819522,2.58811661,3.20915099,0.02073212,1.08630516,0.13428411,1.85872144,0.43800697,0.13423575
-5.26763382,7.33363882,2.69185288,3.32490385,0.02096032,1.14235257,0.12916304,1.86376723,0.44056288,0.13524838
-5.26163082,7.52527311,2.79588935,3.44565504,0.02121999,1.20125677,0.12445331,1.86721550,0.44178912,0.13625117
-5.25562781,7.72280955,2.89997944,3.57130361,0.02151616,1.26291101,0.12017803,1.86903467,0.44168286,0.13722586
-5.24962481,7.92592027,3.00393573,3.70166332,0.02185332,1.32717778,0.11635594,1.86923080,0.44026829,0.13815733
-5.24362181,8.13424066,3.10762666,3.83645966,0.02223529,1.39388919,0.11300242,1.86784970,0.43759660,0.13903435
-5.23761881,8.34737210,3.21096889,3.97533113,0.02266516,1.46284764,0.11013035,1.86497776,0.43374538,0.13985009
-5.23161581,8.56488443,3.31391572,4.11783449,0.02314512,1.53382707,0.10775088,1.86074106,0.42881731,0.14060243
-5.22561281,8.78631771,3.41644194,4.26345380,0.02367643,1.60657454,0.10587389,1.85530287,0.42293831,0.14129390
-5.21960980,9.01118293,3.51852633,4.41161268,0.02425924,1.68081216,0.10450828,1.84885930,0.41625493,0.14193133
-5.21360680,9.23896117,3.62013254,4.56168879,0.02489247,1.75623928,0.10366189,1.84163338,0.40893132,0.14252521
-5.20760380,9.46910098,3.72118980,4.71302970,0.02557368,1.83253482,0.10334115,1.83386757,0.40114562,0.14308873
-5.20160080,9.70101389,3.82157462,4.86496899,0.02629898,1.90935970,0.10355046,1.82581527,0.39308610,0.14363669
-5.19559780,9.93406820,3.92109484,5.01684138,0.02706289,1.98635922,0.10429125,1.81773143,0.38494693,0.14418415
-5.18959480,10.16758114,4.01947714,5.16799621,0.02785825,2.06316538,0.10556087,1.80986288,0.37692395,0.14474510
-5.18359180,10.40081015,4.11635905,5.31780811,0.02867621,2.13939910,0.10735134,1.80243883,0.36921041,0.14533107
-5.17758879,10.63294385,4.21128608,5.46568460,0.02950625,2.21467243,0.10964803,1.79566190,0.36199278,0.14594989
-5.17158579,10.86309364,4.30371456,5.61107025,0.03033622,2.28859065,0.11242839,1.78970032,0.35544689,0.14660458
-5.16558279,11.09028694,4.39302022,5.75344734,0.03115255,2.36075452,0.11566079,1.78468143,0.34973429,0.14729256
-5.15957979,11.31346298,4.47851215,5.89233356,0.03194044,2.43076274,0.11930365,1.78068705,0.34499906,0.14800504
-5.15357679,11.53147224,4.55945170,6.02727712,0.03268416,2.49821465,0.12330481,1.77775065,0.34136502,0.14872688
-5.14757379,11.74308020,4.63507539,6.15785005,0.03336746,2.56271345,0.12760137,1.77585668,0.33893331,0.14943672
-5.14157079,11.94697610,4.70462063,6.28364061,0.03397401,2.62386985,0.13211999,1.77494185,0.33778058,0.15010749
-5.13556778,12.14178682,4.76735301,6.40424552,0.03448785,2.68130626,0.13677767,1.77489839,0.33795751,0.15070725
-5.12956478,12.32609601,4.82259366,6.51926298,0.03489393,2.73466148,0.14148307,1.77557902,0.33948784,0.15120033
-5.12356178,12.49846781,4.86974539,6.62828695,0.03517863,2.78359576,0.14613835,1.77680343,0.34236791,0.15154866
-5.11755878,12.65747463,4.90831608,6.73090334,0.03533027,2.82779604,0.15064152,1.77836600,0.34656663,0.15171334
-5.11155578,12.80172771,4.93793820,6.82668834,0.03533956,2.86698116,0.15488909,1.78004427,0.35202596,0.15165623
-5.10555278,12.92990934,4.95838354,6.91520888,0.03520003,2.90090677,0.15877918,1.78160810,0.35866188,0.15134168
-5.09954977,13.04080529,4.96957225,6.99602540,0.03490834,2.92936960,0.16221471,1.78282893,0.36636594,0.15073806
-5.09354677,13.13333599,4.97157594,7.06869637,0.03446456,2.95221086,0.16510673,1.78348900,0.37500738,0.14981932
-5.08754377,13.20658521,4.96461474,7.13278449,0.03387226,2.96931853,0.16737770,1.78339028,0.38443574,0.14856628
-5.08154077,13.25982518,4.94904854,7.18786415,0.03313856,2.98062832,0.16896448,1.78236271,0.39448414,0.14696775
-5.07553777,13.29253706,4.92536293,7.23352973,0.03227406,2.98612329,0.16982103,1.78027174,0.40497312,0.14502136
-5.06953477,13.30442656,4.89415078,7.26940462,0.03129262,2.98583211,0.16992062,1.77702493,0.41571489,0.14273409
-5.06353177,13.29543407,4.85609044,7.29515056,0.03021111,2.97982616,0.16925742,1.77257736,0.42651813,0.14012257
-5.05752876,13.26573975,4.81192165,7.31047730,0.02904901,2.96821556,0.16784746,1.76693597,0.43719304,0.13721292
-5.05152576,13.21576358,4.76242053,7.31515241,0.02782800,2.95114463,0.16572878,1.76016235,0.44755659,0.13404047
-5.04552276,13.14616097,4.70837480,7.30901125,0.02657139,2.92878696,0.16296084,1.75237426,0.45743775,0.13064902
-5.03951976,13.05781436,4.65056036,7.29196687,0.02530365,2.90134060,0.15962318,1.74374542,0.46668252,0.12708994
-5.03351676,12.95182139,4.58972024,7.26401986,0.02404980,2.86902359,0.15581332,1.73450365,0.47515858,0.12342097
-5.02751376,12.82947987,4.52654671,7.22526772,0.02283483,2.83207029,0.15164400,1.72492723,0.48275928,0.11970484
-5.02151076,12.69226979,4.46166699,7.17591347,0.02168313,2.79072849,0.14723980,1.71533935,0.48940686,0.11600767
-5.01550775,12.54183236,4.39563298,7.11627288,0.02061790,2.74525764,0.14273338,1.70610059,0.49505458,0.11239726
-5.00950475,12.37994597,4.32891483,7.04677963,0.01966066,2.69592800,0.13826130,1.69759950,0.49968786,0.10894131
-5.00350175,12.20849847,4.26189828,6.96798783,0.01883068,2.64302065,0.13395972,1.69024126,0.50332403,0.10570553
-4.99749875,12.02945565,4.19488523,6.88057077,0.01814458,2.58682812,0.12995998,1.68443463,0.50601091,0.10275177
-4.99149575,11.84482545,4.12809693,6.78531552,0.01761585,2.52765522,0.12638438,1.68057726,0.50782409,0.10013621
-4.98549275,11.65661770,4.06167914,6.68311259,0.01725457,2.46581993,0.12334211,1.67903997,0.50886306,0.09790759
-4.97948974,11.46679955,3.99570864,6.57494031,0.01706706,2.40165371,0.12092567,1.68015016,0.50924625,0.09610566
-4.97348674,11.27724718,3.93020012,6.46184388,0.01705567,2.33550104,0.11920774,1.68417503,0.50910528,0.09475970
-4.96748374,11.08969459,3.86511319,6.34490943,0.01721866,2.26771796,0.11823865,1.69130522,0.50857852,0.09388744
-4.96148074,10.90568121,3.80035890,6.22523364,0.01755013,2.19866927,0.11804457,1.70163962,0.50780439,0.09349408
-4.95547774,10.72650000,3.73580543,6.10389013,0.01804006,2.12872452,0.11862650,1.71517197,0.50691451,0.09357178
-4.94947474,10.55314874,3.67128304,5.98189397,0.01867445,2.05825268,0.11995999,1.73178013,0.50602717,0.09409947
-4.94347174,10.38628679,3.60658824,5.86016600,0.01943554,1.98761590,0.12199574,1.75121870,0.50524128,0.09504298
-4.93746873,10.22620048,3.54148738,5.73949882,0.02030220,1.91716243,0.12466098,1.77311563,0.50463118,0.09635568
-4.93146573,10.07277944,3.47572024,5.62052654,0.02125032,1.84721928,0.12786161,1.79697330,0.50424244,0.09797943
-4.92546273,9.92550654,3.40900376,5.50369998,0.02225341,1.77808500,0.13148511,1.82217459,0.50408897,0.09984598
-4.91945973,9.78346327,3.34103664,5.38926917,0.02328323,1.71002305,0.13540403,1.84799385,0.50415144,0.10187871
-4.91345673,9.64535172,3.27150499,5.27727437,0.02431045,1.64325621,0.13947999,1.87361294,0.50437727,0.10399469
-4.90745373,9.50953370,3.20008955,5.16754673,0.02530550,1.57796251,0.14356816,1.89814187,0.50468200,0.10610700
-4.90145073,9.37408648,3.12647445,5.05971885,0.02623929,1.51427283,0.14752186,1.92064357,0.50495216,0.10812727
-4.89544772,9.23687365,3.05035773,4.95324528,0.02708410,1.45227061,0.15119735,1.94016196,0.50504943,0.10996824
-4.88944472,9.09562895,2.97146326,4.84743221,0.02781430,1.39199356,0.15445851,1.95575242,0.50481597,0.11154645
-4.88344172,8.94804981,2.88955387,4.74147531,0.02840710,1.33343742,0.15718127,1.96651336,0.50408073,0.11278473
-4.87743872,8.79189699,2.80444509,4.63450392,0.02884323,1.27656162,0.15925769,1.97161788,0.50266632,0.11361463
-4.87143572,8.62509603,2.71601890,4.52562984,0.02910749,1.22129653,0.16059943,1.97034407,0.50039636,0.11397846
-4.86543272,8.44583627,2.62423681,4.41399832,0.02918911,1.16755197,0.16114065,1.96210271,0.49710289,0.11383104
-4.85942971,8.25266303,2.52915152,4.29883900,0.02908210,1.11522646,0.16084006,1.94646140,0.49263358,0.11314109
-4.85342671,8.04455900,2.43091647,4.17951455,0.02878529,1.06421691,0.15968218,1.92316390,0.48685837,0.11189206
-4.84742371,7.82101130,2.32979274,4.05556467,0.02830234,1.01442800,0.15767779,1.89214412,0.47967541,0.11008250
-4.84142071,7.58206144,2.22615266,3.92674369,0.02764148,0.96578111,0.15486339,1.85353402,0.47101597,0.10772601
-4.83541771,7.32833613,2.12048007,3.79305013,0.02681518,0.91822211,0.15129998,1.80766537,0.46084821,0.10485060
-4.82941471,7.06105792,2.01336689,3.65474697,0.02583967,0.87172773,0.14707094,1.75506527,0.44917958,0.10149771
-4.82341171,6.78203536,1.90550616,3.51237197,0.02473428,0.82631029,0.14227931,1.69644573,0.43605797,0.09772078
-4.81740870,6.49363351,1.79768175,3.36673775,0.02352083,0.78202057,0.13704448,1.63268788,0.42157142,0.09358352
-4.81140570,6.19872605,1.69075520,3.21892165,0.02222287,0.73894860,0.13149850,1.56482146,0.40584652,0.08915797
-4.80540270,5.90063121,1.58565012,3.07024603,0.02086489,0.69722257,0.12578196,1.49400057,0.38904561,0.08452236
-4.79939970,5.60303399,1.48333473,2.92224975,0.01947163,0.65700571,0.12003987,1.42147646,0.37136291,0.07975895
-4.79339670,5.30989754,1.38480321,2.77665199,0.01806736,0.61849151,0.11441737,1.34856844,0.35301973,0.07495184
-4.78739370,5.02536670,1.29105639,2.63530974,0.01667521,0.58189729,0.10905566,1.27663386,0.33425903,0.07018485
-4.78139070,4.75366669,1.20308237,2.50017031,0.01531663,0.54745655,0.10408803,1.20703801,0.31533942,0.06553964
-4.77538769,4.49899981,1.12183750,2.37322042,0.01401090,0.51541033,0.09963625,1.14112463,0.29652894,0.06109384
-4.76938469,4.26544272,1.04822803,2.25643327,0.01277479,0.48599791,0.09580738,1.08018776,0.27809875,0.05691961
-4.76338169,4.05684662,0.98309287,2.15171504,0.01162230,0.45944722,0.09269094,1.02544536,0.26031698,0.05308223
-4.75737869,3.87674247,0.92718733,2.06085217,0.01056450,0.43596529,0.09035666,0.97801505,0.24344271,0.04963912
-4.75137569,3.72825271,0.88116816,1.98546060,0.00960947,0.41572908,0.08885273,0.93889215,0.22772052,0.04663894
-4.74537269,3.61401117,0.84557979,1.92693824,0.00876238,0.39887702,0.08820462,0.90893020,0.21337542,0.04412102
-4.73936968,3.53609223,0.82084176,1.88642153,0.00802555,0.38550146,0.08841447,0.88882395,0.20060841,0.04211491
-4.73336668,3.49595036,0.80723735,1.86474721,0.00739871,0.37564241,0.08946105,0.87909492,0.18959261,0.04064021
-4.72736368,3.49437103,0.80490344,1.86242003,0.00687917,0.36928273,0.09130038,0.88007948,0.18047007,0.03970642
-4.72136068,3.53143392,0.81382175,1.87958736,0.00646213,0.36634487,0.09386682,0.89191956,0.17334916,0.03931307
-4.71535768,3.60648935,0.83381153,1.91602122,0.00614098,0.36668945,0.09707478,0.91455613,0.16830262,0.03944987
-4.70935468,3.71814883,0.86452407,1.97110861,0.00590762,0.37011558,0.10082094,0.94772550,0.16536624,0.04009704
-4.70335168,3.86429069,0.90543941,2.04385051,0.00575276,0.37636305,0.10498698,0.99095895,0.16453809,0.04122572
-4.69734867,4.04208138,0.95586557,2.13287015,0.00566625,0.38511637,0.10944275,1.04358569,0.16577843,0.04279854
-4.69134567,4.24801332,1.01494094,2.23643081,0.00563741,0.39601042,0.11404972,1.10473970,0.16901015,0.04477023
-4.68534267,4.47795935,1.08164016,2.35246310,0.00565530,0.40863785,0.11866485,1.17337069,0.17411984,0.04708849
-4.67933967,4.72724408,1.15478404,2.47860192,0.00570901,0.42255769,0.12314448,1.24825938,0.18095956,0.04969488
-4.67333667,4.99073129,1.23305386,2.61223235,0.00578791,0.43730525,0.12734845,1.32803741,0.18934920,0.05252593
-4.66733367,5.26292666,1.31501020,2.75054403,0.00588188,0.45240275,0.13114396,1.41121187,0.19907951,0.05551434
-4.66133067,5.53809394,1.39911642,2.89059275,0.00598153,0.46737063,0.13440941,1.49619419,0.20991592,0.05859038
-4.65532766,5.81038225,1.48376650,3.02936813,0.00607837,0.48173890,0.13703781,1.58133317,0.22160294,0.06168333
-4.64932466,6.07396158,1.56731688,3.16386544,0.00616497,0.49505845,0.13893974,1.66495157,0.23386929,0.06472307
-4.64332166,6.32316288,1.64812166,3.29115969,0.00623504,0.50691177,0.14004576,1.74538532,0.24643370,0.06764164
