energy_ev,total_up,Mo_p_up,Mo_d_up,S_s_up,S_p_up,Sb_p_up,Sb_d_up
-5.18959480,0.88507282,0.46474084,0.32427051,0.00000271,0.15084378,0.51778133,0.00258769
-5.18359180,0.91139088,0.47780136,0.33408246,0.00000359,0.15539738,0.53298348,0.00267807
-5.17758879,0.93264188,0.48809108,0.34229055,0.00000473,0.15894867,0.54503456,0.00275550
-5.17158579,0.94849485,0.49539461,0.34881163,0.00000622,0.16142672,0.55371012,0.00281973
-5.16558279,0.95877521,0.49957220,0.35362809,0.00000812,0.16278362,0.55887079,0.00287110
-5.15957979,0.96347862,0.50056640,0.35679382,0.00001053,0.16299645,0.56046965,0.00291056
-5.15357679,0.96277958,0.49840601,0.35843814,0.00001357,0.16206845,0.55855664,0.00293973
-5.14757379,0.95703436,0.49320719,0.35876751,0.00001736,0.16002932,0.55327975,0.00296090
-5.14157079,0.94677795,0.48517164,0.35806475,0.00002206,0.15693460,0.54488298,0.00297703
-5.13556778,0.93271522,0.47458203,0.35668587,0.00002783,0.15286425,0.53370105,0.00299173
-5.12956478,0.91570634,0.46179465,0.35505432,0.00003485,0.14792042,0.52015117,0.00300922
-5.12356178,0.89674697,0.44722990,0.35365284,0.00004334,0.14222462,0.50472210,0.00303423
-5.11755878,0.87694383,0.43136072,0.35301302,0.00005351,0.13591429,0.48796099,0.00307193
-5.11155578,0.85748642,0.41469962,0.35370277,0.00006558,0.12913910,0.47045845,0.00312783
-5.10555278,0.83961570,0.39778465,0.35631192,0.00007981,0.12205699,0.45283248,0.00320762
-5.09954977,0.82459073,0.38116495,0.36143637,0.00009642,0.11483021,0.43571176,0.00331703
-5.09354677,0.81365410,0.36538625,0.36966095,0.00011566,0.10762147,0.41971881,0.00346168
-5.08754377,0.80799724,0.35097684,0.38154165,0.00013774,0.10059032,0.40545369,0.00364689
-5.08154077,0.80872644,0.33843437,0.39758735,0.00016286,0.09388992,0.39347855,0.00387752
-5.07553777,0.81683051,0.32821381,0.41824185,0.00019118,0.08766421,0.38430356,0.00415777
-5.06953477,0.83315096,0.32071694,0.44386641,0.00022281,0.08204555,0.37837446,0.00449104
-5.06353177,0.85835538,0.31628339,0.47472365,0.00025782,0.07715285,0.37606202,0.00487970
-5.05752876,0.89291481,0.31518352,0.51096301,0.00029619,0.07309015,0.37765369,0.00532503
-5.05152576,0.93708583,0.31761319,0.55260878,0.00033784,0.06994567,0.38334740,0.00582701
-5.04552276,0.99089777,0.32369037,0.59955082,0.00038258,0.06779118,0.39324767,0.00638427
-5.03951976,1.05414570,0.33345371,0.65153888,0.00043015,0.06668170,0.40736408,0.00699403
-5.03351676,1.12638951,0.34686291,0.70818069,0.00048018,0.06665547,0.42561194,0.00765204
-5.02751376,1.20695937,0.36380093,0.76894448,0.00053219,0.06773410,0.44781524,0.00835266
-5.02151076,1.29496768,0.38407790,0.83316591,0.00058564,0.06992283,0.47371159,0.00908888
-5.01550775,1.38932746,0.40743667,0.90005975,0.00063987,0.07321097,0.50295923,0.00985249
-5.00950475,1.48877687,0.43355979,0.96873608,0.00069415,0.07757239,0.53514566,0.01063420
-5.00350175,1.59190947,0.46207792,1.03822080,0.00074770,0.08296608,0.56979794,0.01142389
-4.99749875,1.69720943,0.49257934,1.10747998,0.00079969,0.08933693,0.60639418,0.01221088
-4.99149575,1.80309077,0.52462051,1.17544732,0.00084929,0.09661650,0.64437608,0.01298417
-4.98549275,1.90793945,0.55773731,1.24105385,0.00089565,0.10472411,0.68316218,0.01373280
-4.97948974,2.01015707,0.59145679,1.30325882,0.00093798,0.11356806,0.72216132,0.01444616
-4.97348674,2.10820455,0.62530907,1.36108070,0.00097554,0.12304711,0.76078624,0.01511431
-4.96748374,2.20064438,0.65883909,1.41362696,0.00100769,0.13305222,0.79846660,0.01572829
-4.96148074,2.28617988,0.69161793,1.46012141,0.00103389,0.14346858,0.83466138,0.01628043
-4.95547774,2.36368982,0.72325318,1.49992805,0.00105377,0.15417785,0.86887001,0.01676456
-4.94947474,2.43225731,0.75339825,1.53257026,0.00106708,0.16506064,0.90064223,0.01717624
-4.94347174,2.49119167,0.78176012,1.55774453,0.00107376,0.17599910,0.92958614,0.01751288
-4.93746873,2.54004245,0.80810531,1.57532808,0.00107394,0.18687959,0.95537445,0.01777381
-4.93146573,2.57860513,0.83226393,1.58538011,0.00106791,0.19759528,0.97774864,0.01796030
-4.92546273,2.60691839,0.85413146,1.58813647,0.00105616,0.20804859,0.99652113,0.01807546
-4.91945973,2.62525296,0.87366837,1.58399816,0.00103932,0.21815339,1.01157536,0.01812416
-4.91345673,2.63409289,0.89089742,1.57351404,0.00101818,0.22783668,1.02286393,0.01811278
-4.90745373,2.63410981,0.90589885,1.55735868,0.00099368,0.23703991,1.03040501,0.01804899
-4.90145073,2.62613167,0.91880354,1.53630627,0.00096683,0.24571953,1.03427713,0.01794144
-4.89544772,2.61110710,0.92978436,1.51120169,0.00093875,0.25384706,1.03461265,0.01779946
-4.88944472,2.59006696,0.93904621,1.48293013,0.00091058,0.26140829,1.03159032,0.01763270
-4.88344172,2.56408481,0.94681491,1.45238650,0.00088348,0.26840196,1.02542706,0.01745077
-4.87743872,2.53423777,0.95332556,1.42044579,0.00085861,0.27483774,1.01636939,0.01726293
-4.87143572,2.50156931,0.95881070,1.38793566,0.00083708,0.28073372,1.00468474,0.01707775
-4.86543272,2.46705538,0.96348891,1.35561224,0.00081992,0.28611344,0.99065303,0.01690283
-4.85942971,2.43157505,0.96755413,1.32413986,0.00080808,0.29100276,0.97455861,0.01674457
-4.85342671,2.39588663,0.97116636,1.29407555,0.00080240,0.29542660,0.95668299,0.01660798
-4.84742371,2.36060989,0.97444394,1.26585838,0.00080359,0.29940584,0.93729833,0.01649650
-4.84142071,2.32621485,0.97745788,1.23980408,0.00081222,0.30295453,0.91666199,0.01641202
-4.83541771,2.29301718,0.98022851,1.21610465,0.00082874,0.30607751,0.89501217,0.01635476
-4.82941471,2.26118019,0.98272444,1.19483267,0.00085342,0.30876882,0.87256469,0.01632340
-4.82341171,2.23072277,0.98486408,1.17594996,0.00088642,0.31101070,0.84951103,0.01631518
-4.81740870,2.20153287,0.98651954,1.15931977,0.00092774,0.31277356,0.82601742,0.01632600
-4.81140570,2.17338558,0.98752276,1.14472196,0.00097726,0.31401668,0.80222511,0.01635070
-4.80540270,2.14596486,0.98767362,1.13187016,0.00103471,0.31468987,0.77825169,0.01638326
-4.79939970,2.11888789,0.98674968,1.12043022,0.00109975,0.31473580,0.75419318,0.01641707
-4.79339670,2.09173090,0.98451700,1.11003909,0.00117187,0.31409303,0.73012702,0.01644523
-4.78739370,2.06405545,0.98074168,1.10032338,0.00125052,0.31269953,0.70611558,0.01646086
-4.78139070,2.03543406,0.97520157,1.09091686,0.00133502,0.31049644,0.68221011,0.01645734
-4.77538769,2.00547424,0.96769750,1.08147649,0.00142465,0.30743203,0.65845491,0.01642863
-4.76938469,1.97384022,0.95806375,1.07169634,0.00151860,0.30346544,0.63489163,0.01636950
-4.76338169,1.94027156,0.94617710,1.06131929,0.00161604,0.29857022,0.61156346,0.01627574
-4.75737869,1.90459829,0.93196425,1.05014624,0.00171607,0.29273721,0.58851898,0.01614435
-4.75137569,1.86675234,0.91540726,1.03804277,0.00181781,0.28597692,0.56581580,0.01597368
-4.74537269,1.82677496,0.89654687,1.02494346,0.00192035,0.27832106,0.54352357,0.01576352
-4.73936968,1.78482037,0.87548362,1.01085389,0.00202282,0.26982318,0.52172649,0.01551511
-4.73336668,1.74115580,0.85237683,0.99585063,0.00212440,0.26055850,0.50052516,0.01523118
-4.72736368,1.69615812,0.82744157,0.98007947,0.00222432,0.25062285,0.48003776,0.01491587
-4.72136068,1.65030755,0.80094385,0.96375211,0.00232194,0.24013080,0.46040058,0.01457464
-4.71535768,1.60417871,0.77319431,0.94714163,0.00241673,0.22921312,0.44176771,0.01421415
-4.70935468,1.55842956,0.74454073,0.93057677,0.00250832,0.21801361,0.42431020,0.01384209
-4.70335168,1.51378834,0.71535966,0.91443544,0.00259653,0.20668559,0.40821431,0.01346701
-4.69734867,1.47103899,0.68604752,0.89913714,0.00268138,0.19538799,0.39367919,0.01309807
-4.69134567,1.43100516,0.65701150,0.88513465,0.00276312,0.18428143,0.38091379,0.01274485
-4.68534267,1.39453292,0.62866043,0.87290470,0.00284222,0.17352426,0.37013304,0.01241709
-4.67933967,1.36247239,0.60139589,0.86293771,0.00291939,0.16326875,0.36155332,0.01212446
-4.67333667,1.33565819,0.57560375,0.85572638,0.00299557,0.15365760,0.35538731,0.01187628
-4.66733367,1.31488898,0.55164613,0.85175324,0.00307191,0.14482068,0.35183813,0.01168126
-4.66133067,1.30090608,0.52985401,0.85147707,0.00314973,0.13687231,0.35109298,0.01154726
-4.65532766,1.29437150,0.51052041,0.85531843,0.00323050,0.12990888,0.35331625,0.01148105
-4.64932466,1.29584576,0.49389432,0.86364443,0.00331576,0.12400697,0.35864241,0.01148805
-4.64332166,1.30576597,0.48017529,0.87675329,0.00340712,0.11922197,0.36716884,0.01157212
-4.63731866,1.32442483,0.46950882,0.89485904,0.00350614,0.11558711,0.37894872,0.01173536
-4.63131566,1.35195151,0.46198264,0.91807716,0.00361434,0.11311299,0.39398456,0.01197795
-4.62531266,1.38829519,0.45762398,0.94641179,0.00373308,0.11178750,0.41222241,0.01229804
-4.61930965,1.43321244,0.45639788,0.97974542,0.00386358,0.11157627,0.43354734,0.01269162
-4.61330665,1.48625939,0.45820687,1.01783182,0.00400684,0.11242339,0.45778039,0.01315258
-4.60730365,1.54678958,0.46289198,1.06029294,0.00416365,0.11425267,0.48467744,0.01367270
-4.60130065,1.61395855,0.47023539,1.10662048,0.00433456,0.11696923,0.51393010,0.01424175
-4.59529765,1.68673552,0.47996464,1.15618255,0.00451994,0.12046153,0.54516909,0.01484774
-4.58929465,1.76392253,0.49175863,1.20823572,0.00471995,0.12460370,0.57796991,0.01547713
-4.58329165,1.84418099,0.50525533,1.26194228,0.00493465,0.12925830,0.61186108,0.01611516
-4.57728864,1.92606523,0.52006112,1.31639255,0.00516402,0.13427938,0.64633460,0.01674627
-4.57128564,2.00806196,0.53576149,1.37063152,0.00540802,0.13951576,0.68085850,0.01735451
-4.56528264,2.08863463,0.55193313,1.42368884,0.00566670,0.14481459,0.71489099,0.01792405
-4.55927964,2.16627092,0.56815665,1.47461109,0.00594022,0.15002499,0.74789581,0.01843963
-4.55327664,2.23953152,0.58402993,1.52249499,0.00622891,0.15500173,0.77935816,0.01888713
-4.54727364,2.30709815,0.59918138,1.56651987,0.00653333,0.15960888,0.80880052,0.01925397
-4.54127064,2.36781875,0.61328274,1.60597816,0.00685426,0.16372320,0.83579775,0.01952961
-4.53526763,2.42074774,0.62606084,1.64030222,0.00719269,0.16723738,0.85999080,0.01970590
-4.52926463,2.46517957,0.63730806,1.66908633,0.00754977,0.17006274,0.88109848,0.01977737
-4.52326163,2.50067386,0.64689081,1.69210264,0.00792677,0.17213155,0.89892662,0.01974147
-4.51725863,2.52707118,0.65475596,1.70931042,0.00832494,0.17339873,0.91337451,0.01959862
-4.51125563,2.54449863,0.66093476,1.72085796,0.00874540,0.17384290,0.92443808,0.01935228
-4.50525263,2.55336495,0.66554430,1.72707722,0.00918902,0.17346682,0.93220991,0.01900876
-4.49924962,2.55434579,0.66878634,1.72847140,0.00965628,0.17229710,0.93687611,0.01857708
-4.49324662,2.54835948,0.67094368,1.72569610,0.01014712,0.17038324,0.93871019,0.01806865
-4.48724362,2.53653499,0.67237415,1.71953494,0.01066080,0.16779605,0.93806442,0.01749689
-4.48124062,2.52017323,0.67350255,1.71087099,0.01119587,0.16462549,0.93535892,0.01687679
-4.47523762,2.50070384,0.67481078,1.70065510,0.01175004,0.16097804,0.93106921,0.01622444
-4.46923462,2.47963909,0.67682653,1.68987287,0.01232023,0.15697358,0.92571265,0.01555658
-4.46323162,2.45852701,0.68011081,1.67951142,0.01290257,0.15274211,0.91983431,0.01489004
-4.45722861,2.43890548,0.68524478,1.67052752,0.01349251,0.14842014,0.91399286,0.01424133
-4.45122561,2.42225889,0.69281605,1.66381812,0.01408497,0.14414711,0.90874684,0.01362615
-4.44522261,2.40997869,0.70340470,1.66019444,0.01467454,0.14006171,0.90464170,0.01305909
-4.43921961,2.40332883,0.71756942,1.66036012,0.01525571,0.13629841,0.90219785,0.01255320
-4.43321661,2.40341665,0.73583363,1.66489412,0.01582309,0.13298408,0.90189986,0.01211983
-4.42721361,2.41116949,0.75867198,1.67423843,0.01637175,0.13023496,0.90418679,0.01176834
-4.42121061,2.42731711,0.78649711,1.68869042,0.01689740,0.12815383,0.90944371,0.01150607
-4.41520760,2.45237925,0.81964685,1.70839981,0.01739670,0.12682764,0.91799416,0.01133821
-4.40920460,2.48665814,0.85837190,1.73336945,0.01786738,0.12632537,0.93009350,0.01126779
-4.40320160,2.53023512,0.90282418,1.76345956,0.01830841,0.12669644,0.94592299,0.01129576
-4.39719860,2.58297070,0.95304591,1.79839466,0.01872005,0.12796941,0.96558444,0.01142102
-4.39119560,2.64450746,1.00895984,1.83777252,0.01910383,0.13015119,0.98909544,0.01164056
-4.38519260,2.71427537,1.07036081,1.88107460,0.01946243,0.13322656,1.01638521,0.01194954
-4.37918959,2.79149903,1.13690911,1.92767737,0.01979951,0.13715826,1.04729109,0.01234148
-4.37318659,2.87520682,1.20812621,1.97686428,0.02011943,0.14188742,1.08155609,0.01280837
-4.36718359,2.96424213,1.28339325,2.02783795,0.02042694,0.14733447,1.11882761,0.01334084
-4.36118059,3.05727672,1.36195293,2.07973268,0.02072682,0.15340047,1.15865795,0.01392831
-4.35517759,3.15282695,1.44291534,2.13162720,0.02102346,0.15996901,1.20050671,0.01455917
-4.34917459,3.24927313,1.52526807,2.18255790,0.02132054,0.16690836,1.24374593,0.01522094
-4.34317159,3.34488267,1.60789104,2.23153271,0.02162060,0.17407427,1.28766783,0.01590043
-4.33716858,3.43783743,1.68957612,2.27754598,0.02192483,0.18131303,1.33149594,0.01658397
-4.33116558,3.52626546,1.76905144,2.31959435,0.02223274,0.18846495,1.37439924,0.01725757
-4.32516258,3.60827723,1.84501009,2.35669407,0.02254213,0.19536821,1.41550972,0.01790718
-4.31915958,3.68200594,1.91614256,2.38789948,0.02284899,0.20186278,1.45394269,0.01851892
-4.31315658,3.74565122,1.98117200,2.41232272,0.02314761,0.20779465,1.48881974,0.01907931
-4.30715358,3.79752522,2.03889118,2.42915420,0.02343074,0.21301990,1.51929333,0.01957556
