energy_ev,total_up,total_down,Ag_p_up,Ag_p_down,Ag_d_up,Ag_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-2.47023512,2.59886473,-2.59886474,0.51156361,-0.51156361,0.12292550,-0.12292550,0.00424675,-0.00424675,0.03608523,-0.03608523,0.26042360,-0.26042360,2.18318022,-2.18318022,0.25412650,-0.25412650,0.00000000,-0.00000000
-2.46423212,2.58317151,-2.58317151,0.52245970,-0.52245970,0.12357054,-0.12357054,0.00463462,-0.00463462,0.03603398,-0.03603398,0.26430882,-0.26430881,2.15958059,-2.15958059,0.25628991,-0.25628991,0.00000000,-0.00000000
-2.45822911,2.58941434,-2.58941434,0.53748122,-0.53748121,0.12527821,-0.12527821,0.00509259,-0.00509259,0.03629643,-0.03629643,0.27014549,-0.27014549,2.15428145,-2.15428145,0.26069680,-0.26069680,0.00000000,-0.00000000
-2.45222611,2.61731692,-2.61731692,0.55653985,-0.55653985,0.12802230,-0.12802230,0.00562080,-0.00562080,0.03685337,-0.03685337,0.27781218,-0.27781217,2.16710223,-2.16710223,0.26729389,-0.26729388,0.00000000,-0.00000000
-2.44622311,2.66612530,-2.66612530,0.57943590,-0.57943590,0.13175280,-0.13175280,0.00621848,-0.00621848,0.03768078,-0.03768078,0.28715169,-0.28715169,2.19746427,-2.19746427,0.27598113,-0.27598113,0.00000000,-0.00000000
-2.44022011,2.73462275,-2.73462275,0.60585801,-0.60585801,0.13639605,-0.13639605,0.00688388,-0.00688388,0.03875020,-0.03875020,0.29797357,-0.29797357,2.24440613,-2.24440612,0.28661181,-0.28661181,0.00000000,-0.00000000
-2.43421711,2.82115420,-2.82115420,0.63538608,-0.63538608,0.14185554,-0.14185554,0.00761420,-0.00761420,0.04002924,-0.04002924,0.31005720,-0.31005720,2.30660645,-2.30660644,0.29899359,-0.29899359,0.00000000,-0.00000000
-2.42821411,2.92366013,-2.92366012,0.66749760,-0.66749759,0.14801330,-0.14801330,0.00840547,-0.00840547,0.04148215,-0.04148215,0.32315546,-0.32315546,2.38241432,-2.38241432,0.31289076,-0.31289076,0.00000000,-0.00000000
-2.42221111,3.03971960,-3.03971959,0.70157738,-0.70157738,0.15473194,-0.15473194,0.00925250,-0.00925250,0.04307038,-0.04307038,0.33699903,-0.33699903,2.46988638,-2.46988637,0.32802770,-0.32802770,0.00000000,-0.00000000
-2.41620810,3.16660186,-3.16660185,0.73693070,-0.73693070,0.16185727,-0.16185727,0.01014891,-0.01014891,0.04475327,-0.04475327,0.35130131,-0.35130131,2.56683019,-2.56683019,0.34409362,-0.34409361,0.00000000,-0.00000000
-2.41020510,3.30132575,-3.30132574,0.77279956,-0.77279955,0.16922164,-0.16922164,0.01108705,-0.01108705,0.04648884,-0.04648884,0.36576383,-0.36576382,2.67085325,-2.67085325,0.36074849,-0.36074849,0.00000000,-0.00000000
-2.40420210,3.44072597,-3.44072596,0.80838164,-0.80838163,0.17664772,-0.17664772,0.01205810,-0.01205810,0.04823451,-0.04823451,0.38008217,-0.38008217,2.77941660,-2.77941660,0.37763017,-0.37763017,0.00000000,-0.00000000
-2.39819910,3.58152485,-3.58152483,0.84285157,-0.84285157,0.18395278,-0.18395278,0.01305213,-0.01305213,0.04994799,-0.04994799,0.39395229,-0.39395229,2.88989214,-2.88989213,0.39436254,-0.39436254,0.00000000,-0.00000000
-2.39219610,3.72040808,-3.72040806,0.87538369,-0.87538368,0.19095337,-0.19095337,0.01405819,-0.01405819,0.05158813,-0.05158813,0.40707709,-0.40707709,2.99962242,-2.99962241,0.41056447,-0.41056447,0.00000000,-0.00000000
-2.38619310,3.85410272,-3.85410271,0.90517557,-0.90517556,0.19747012,-0.19747012,0.01506450,-0.01506450,0.05311584,-0.05311584,0.41917314,-0.41917314,3.10598159,-3.10598158,0.42585937,-0.42585937,0.00000000,-0.00000000
-2.38019010,3.97945538,-3.97945536,0.93147154,-0.93147153,0.20333263,-0.20333263,0.01605859,-0.01605859,0.05449500,-0.05449500,0.42997728,-0.42997728,3.20643604,-3.20643603,0.43988502,-0.43988502,0.00000000,-0.00000000
-2.37418709,4.09350843,-4.09350842,0.95358518,-0.95358518,0.20838427,-0.20838427,0.01702760,-0.01702759,0.05569328,-0.05569328,0.43925312,-0.43925312,3.29860326,-3.29860325,0.45230339,-0.45230339,0.00000000,-0.00000000
-2.36818409,4.19357223,-4.19357222,0.97092004,-0.97092004,0.21248662,-0.21248662,0.01795845,-0.01795845,0.05668300,-0.05668300,0.44679698,-0.44679698,3.38030725,-3.38030724,0.46281006,-0.46281005,0.00000000,-0.00000000
-2.36218109,4.27729099,-4.27729097,0.98298764,-0.98298764,0.21552344,-0.21552344,0.01883822,-0.01883822,0.05744186,-0.05744186,0.45244328,-0.45244328,3.44962914,-3.44962913,0.47114287,-0.47114287,0.00000000,-0.00000000
-2.35617809,4.34270039,-4.34270038,0.98942215,-0.98942215,0.21740407,-0.21740407,0.01965439,-0.01965439,0.05795362,-0.05795362,0.45606912,-0.45606912,3.50495138,-3.50495137,0.47708962,-0.47708962,0.00000000,-0.00000000
-2.35017509,4.38827511,-4.38827511,0.98999103,-0.98999103,0.21806602,-0.21806602,0.02039518,-0.02039518,0.05820853,-0.05820853,0.45759785,-0.45759785,3.54499440,-3.54499439,0.48049425,-0.48049425,0.00000000,-0.00000000
-2.34417209,4.41296472,-4.41296472,0.98460132,-0.98460132,0.21747667,-0.21747666,0.02104989,-0.02104989,0.05820379,-0.05820379,0.45700153,-0.45700153,3.56884458,-3.56884458,0.48126152,-0.48126152,0.00000000,-0.00000000
-2.33816908,4.41621686,-4.41621686,0.97330129,-0.97330129,0.21563404,-0.21563404,0.02160918,-0.02160918,0.05794367,-0.05794367,0.45430218,-0.45430218,3.57597284,-3.57597283,0.47935983,-0.47935983,0.00000000,-0.00000000
-2.33216608,4.39798704,-4.39798704,0.95627747,-0.95627747,0.21256669,-0.21256669,0.02206541,-0.02206541,0.05743956,-0.05743956,0.44957170,-0.44957170,3.56624320,-3.56624320,0.47482212,-0.47482212,0.00000000,-0.00000000
-2.32616308,4.35873478,-4.35873478,0.93384719,-0.93384719,0.20833246,-0.20833246,0.02241292,-0.02241292,0.05670978,-0.05670978,0.44293048,-0.44293048,3.53991139,-3.53991138,0.46774479,-0.46774478,0.00000000,-0.00000000
-2.32016008,4.29940643,-4.29940643,0.90644710,-0.90644710,0.20301653,-0.20301653,0.02264822,-0.02264822,0.05577923,-0.05577923,0.43454468,-0.43454468,3.49761344,-3.49761344,0.45828470,-0.45828470,0.00000000,-0.00000000
-2.31415708,4.22140527,-4.22140527,0.87461811,-0.87461810,0.19672847,-0.19672847,0.02277024,-0.02277024,0.05467880,-0.05467880,0.42462236,-0.42462236,3.44034494,-3.44034494,0.44665440,-0.44665440,0.00000000,-0.00000000
-2.30815408,4.12655013,-4.12655013,0.83898744,-0.83898744,0.18959874,-0.18959874,0.02278043,-0.02278043,0.05344464,-0.05344464,0.41340833,-0.41340833,3.36943153,-3.36943153,0.43311562,-0.43311562,0.00000000,-0.00000000
-2.30215108,4.01702391,-4.01702391,0.80024871,-0.80024871,0.18177455,-0.18177455,0.02268289,-0.02268289,0.05211728,-0.05211728,0.40117816,-0.40117816,3.28649182,-3.28649182,0.41797152,-0.41797152,0.00000000,-0.00000000
-2.29614807,3.89531377,-3.89531378,0.75914062,-0.75914062,0.17341538,-0.17341538,0.02248435,-0.02248435,0.05074060,-0.05074060,0.38823127,-0.38823127,3.19339388,-3.19339389,0.40155773,-0.40155774,0.00000000,-0.00000000
-2.29014507,3.76414498,-3.76414498,0.71642531,-0.71642531,0.16468825,-0.16468826,0.02219412,-0.02219412,0.04936065,-0.04936065,0.37488344,-0.37488344,3.09220662,-3.09220663,0.38423278,-0.38423278,0.00000000,-0.00000000
-2.28414207,3.62641033,-3.62641033,0.67286704,-0.67286704,0.15576300,-0.15576300,0.02182398,-0.02182398,0.04802442,-0.04802442,0.36145892,-0.36145892,2.98514748,-2.98514749,0.36636794,-0.36636794,0.00000000,-0.00000000
-2.27813907,3.48509742,-3.48509742,0.62921206,-0.62921206,0.14680762,-0.14680762,0.02138801,-0.02138801,0.04677860,-0.04677860,0.34828235,-0.34828235,2.87452798,-2.87452799,0.34833714,-0.34833714,0.00000000,-0.00000000
-2.27213607,3.34321558,-3.34321558,0.58617011,-0.58617011,0.13798392,-0.13798392,0.02090227,-0.02090227,0.04566825,-0.04566825,0.33567074,-0.33567074,2.76269849,-2.76269849,0.33050708,-0.33050708,0.00000000,-0.00000000
-2.26613307,3.20372458,-3.20372459,0.54439835,-0.54439835,0.12944355,-0.12944355,0.02038455,-0.02038455,0.04473555,-0.04473555,0.32392566,-0.32392566,2.65199362,-2.65199363,0.31322791,-0.31322791,0.00000000,-0.00000000
-2.26013007,3.06946676,-3.06946677,0.50448778,-0.50448778,0.12132456,-0.12132456,0.01985393,-0.01985393,0.04401860,-0.04401860,0.31332599,-0.31332599,2.54467953,-2.54467954,0.29682479,-0.29682479,0.00000000,-0.00000000
-2.25412706,2.94310419,-2.94310419,0.46695273,-0.46695273,0.11374855,-0.11374855,0.01933044,-0.01933044,0.04355030,-0.04355029,0.30412128,-0.30412128,2.44290432,-2.44290432,0.28159048,-0.28159048,0.00000000,-0.00000000
-2.24812406,2.82706225,-2.82706225,0.43222322,-0.43222322,0.10681841,-0.10681841,0.01883454,-0.01883454,0.04335739,-0.04335739,0.29652602,-0.29652602,2.34865251,-2.34865251,0.26777921,-0.26777921,0.00000000,-0.00000000
-2.24212106,2.72348079,-2.72348079,0.40064049,-0.40064049,0.10061681,-0.10061681,0.01838668,-0.01838668,0.04345969,-0.04345968,0.29071484,-0.29071484,2.26370464,-2.26370464,0.25560189,-0.25560189,0.00000000,-0.00000000
-2.23611806,2.63417371,-2.63417370,0.37245536,-0.37245536,0.09520532,-0.09520532,0.01800682,-0.01800682,0.04386942,-0.04386942,0.28681894,-0.28681894,2.18960258,-2.18960258,0.24522287,-0.24522287,0.00000000,-0.00000000
-2.23011506,2.56059769,-2.56059768,0.34782933,-0.34782933,0.09062419,-0.09062419,0.01771399,-0.01771399,0.04459091,-0.04459091,0.28492371,-0.28492370,2.12762127,-2.12762127,0.23675815,-0.23675815,0.00000000,-0.00000000
-2.22411206,2.50383059,-2.50383059,0.32683819,-0.32683819,0.08689277,-0.08689277,0.01752578,-0.01752578,0.04562039,-0.04562039,0.28506766,-0.28506766,2.07874734,-2.07874734,0.23027510,-0.23027510,0.00000000,-0.00000000
-2.21810905,2.46455963,-2.46455962,0.30947774,-0.30947774,0.08401050,-0.08401050,0.01745801,-0.01745801,0.04694612,-0.04694612,0.28724274,-0.28724274,2.04366492,-2.04366492,0.22579363,-0.22579363,0.00000000,-0.00000000
-2.21210605,2.44307938,-2.44307938,0.29567132,-0.29567132,0.08195845,-0.08195845,0.01752432,-0.01752432,0.04854875,-0.04854875,0.29139594,-0.29139594,2.02274880,-2.02274880,0.22328875,-0.22328875,0.00000000,-0.00000000
-2.20610305,2.43929952,-2.43929951,0.28527885,-0.28527885,0.08070122,-0.08070122,0.01773595,-0.01773595,0.05040191,-0.05040191,0.29743217,-0.29743217,2.01606496,-2.01606495,0.22269432,-0.22269432,0.00000000,-0.00000000
-2.20010005,2.45276156,-2.45276155,0.27810685,-0.27810685,0.08018929,-0.08018929,0.01810145,-0.01810145,0.05247302,-0.05247302,0.30521837,-0.30521837,2.02337822,-2.02337821,0.22390789,-0.22390789,0.00000000,-0.00000000
-2.19409705,2.48266425,-2.48266424,0.27391927,-0.27391927,0.08036158,-0.08036158,0.01862663,-0.01862663,0.05472433,-0.05472433,0.31458859,-0.31458859,2.04416685,-2.04416684,0.22679641,-0.22679641,0.00000000,-0.00000000
-2.18809405,2.52789644,-2.52789643,0.27244863,-0.27244863,0.08114825,-0.08114825,0.01931450,-0.01931450,0.05711409,-0.05711409,0.32534998,-0.32534998,2.07764339,-2.07764338,0.23120264,-0.23120264,0.00000000,-0.00000000
-2.18209105,2.58707645,-2.58707643,0.27340718,-0.27340718,0.08247351,-0.08247351,0.02016530,-0.02016530,0.05959783,-0.05959783,0.33728939,-0.33728939,2.12278118,-2.12278117,0.23695195,-0.23695194,0.00000000,-0.00000000
-2.17608804,2.65859652,-2.65859650,0.27649776,-0.27649776,0.08425853,-0.08425853,0.02117669,-0.02117669,0.06212973,-0.06212973,0.35018031,-0.35018030,2.17834563,-2.17834562,0.24385928,-0.24385928,0.00000000,-0.00000000
-2.17008504,2.74067097,-2.74067096,0.28142396,-0.28142396,0.08642415,-0.08642415,0.02234398,-0.02234398,0.06466402,-0.06466402,0.36378993,-0.36378993,2.24292931,-2.24292929,0.25173611,-0.25173611,0.00000000,-0.00000000
-2.16408204,2.83138635,-2.83138634,0.28789941,-0.28789941,0.08889342,-0.08889342,0.02366036,-0.02366036,0.06715625,-0.06715625,0.37788602,-0.37788602,2.31498964,-2.31498963,0.26039690,-0.26039690,0.00000000,-0.00000000
-2.15807904,2.92875189,-2.92875188,0.29565583,-0.29565583,0.09159391,-0.09159391,0.02511731,-0.02511731,0.06956458,-0.06956458,0.39224329,-0.39224329,2.39288813,-2.39288812,0.26966510,-0.26966510,0.00000000,-0.00000000
-2.15207604,3.03074869,-3.03074868,0.30444967,-0.30444967,0.09445959,-0.09445959,0.02670496,-0.02670496,0.07185080,-0.07185080,0.40664897,-0.40664897,2.47492973,-2.47492971,0.27937817,-0.27937817,0.00000000,-0.00000000
-2.14607304,3.13537591,-3.13537590,0.31406707,-0.31406707,0.09743228,-0.09743228,0.02841246,-0.02841246,0.07398127,-0.07398127,0.42090753,-0.42090753,2.55940128,-2.55940126,0.28939161,-0.28939161,0.00000000,-0.00000000
-2.14007004,3.24069261,-3.24069259,0.32432711,-0.32432711,0.10046269,-0.10046269,0.03022835,-0.03022835,0.07592751,-0.07592751,0.43484408,-0.43484408,2.64460779,-2.64460778,0.29958179,-0.29958179,0.00000000,-0.00000000
-2.13406703,3.34485387,-3.34485386,0.33508312,-0.33508312,0.10351088,-0.10351088,0.03214092,-0.03214092,0.07766669,-0.07766669,0.44830664,-0.44830664,2.72890557,-2.72890556,0.30984735,-0.30984735,0.00000000,-0.00000000
-2.12806403,3.44614046,-3.44614045,0.34622223,-0.34622223,0.10654619,-0.10654619,0.03413842,-0.03413842,0.07918170,-0.07918170,0.46116697,-0.46116697,2.81073130,-2.81073129,0.32010933,-0.32010933,0.00000000,-0.00000000
-2.12206103,3.54298126,-3.54298126,0.35766299,-0.35766299,0.10954673,-0.10954673,0.03620929,-0.03620929,0.08046113,-0.08046113,0.47332017,-0.47332017,2.88862654,-2.88862653,0.33030989,-0.33030989,0.00000000,-0.00000000
-2.11605803,3.63396832,-3.63396831,0.36935144,-0.36935144,0.11249833,-0.11249833,0.03834222,-0.03834222,0.08149892,-0.08149892,0.48468311,-0.48468311,2.96125721,-2.96125720,0.34040974,-0.34040974,0.00000000,-0.00000000
-2.11005503,3.71786473,-3.71786473,0.38125567,-0.38125567,0.11539311,-0.11539311,0.04052611,-0.04052611,0.08229385,-0.08229385,0.49519176,-0.49519176,3.02742791,-3.02742791,0.35038450,-0.35038450,0.00000000,-0.00000000
-2.10405203,3.79360596,-3.79360596,0.39335931,-0.39335931,0.11822778,-0.11822778,0.04274995,-0.04274995,0.08284891,-0.08284891,0.50479792,-0.50479792,3.08609128,-3.08609128,0.36022020,-0.36022020,0.00000000,-0.00000000
-2.09804902,3.86029531,-3.86029531,0.40565423,-0.40565423,0.12100163,-0.12100163,0.04500260,-0.04500260,0.08317054,-0.08317054,0.51346533,-0.51346533,3.13635275,-3.13635275,0.36990816,-0.36990816,0.00000000,-0.00000000
-2.09204602,3.91719500,-3.91719500,0.41813290,-0.41813290,0.12371451,-0.12371451,0.04727245,-0.04727245,0.08326784,-0.08326784,0.52116570,-0.52116571,3.17747125,-3.17747126,0.37943963,-0.37943963,0.00000000,-0.00000000
-2.08604302,3.96371400,-3.96371400,0.43078090,-0.43078090,0.12636486,-0.12636486,0.04954704,-0.04954704,0.08315182,-0.08315182,0.52787497,-0.52787497,3.20885670,-3.20885670,0.38880048,-0.38880048,0.00000000,-0.00000000
-2.08004002,3.99939426,-3.99939426,0.44356997,-0.44356997,0.12894783,-0.12894783,0.05181270,-0.05181269,0.08283470,-0.08283470,0.53356989,-0.53356990,3.23006496,-3.23006497,0.39796645,-0.39796645,0.00000000,-0.00000000
-2.07403702,4.02389669,-4.02389669,0.45645217,-0.45645217,0.13145376,-0.13145376,0.05405413,-0.05405413,0.08232932,-0.08232932,0.53822559,-0.53822560,3.24079134,-3.24079135,0.40689899,-0.40689899,0.00000000,-0.00000000
-2.06803402,4.03698836,-4.03698837,0.46935536,-0.46935536,0.13386700,-0.13386700,0.05625410,-0.05625410,0.08164870,-0.08164870,0.54181390,-0.54181390,3.24086324,-3.24086325,0.41554238,-0.41554237,0.00000000,-0.00000000
-2.06203102,4.03853195,-4.03853196,0.48218052,-0.48218052,0.13616526,-0.13616526,0.05839319,-0.05839319,0.08080577,-0.08080577,0.54430288,-0.54430288,3.23023283,-3.23023284,0.42382197,-0.42382197,0.00000000,-0.00000000
-2.05602801,4.02847836,-4.02847838,0.49480106,-0.49480106,0.13831947,-0.13831947,0.06044971,-0.06044971,0.07981332,-0.07981332,0.54565757,-0.54565757,3.20897031,-3.20897032,0.43164406,-0.43164406,0.00000000,-0.00000000
-2.05002501,4.00686299,-4.00686300,0.50706424,-0.50706424,0.14029414,-0.14029414,0.06239972,-0.06239972,0.07868397,-0.07868397,0.54584173,-0.54584173,3.17725803,-3.17725804,0.43889712,-0.43889712,0.00000000,-0.00000000
-2.04402201,3.97380567,-3.97380568,0.51879475,-0.51879475,0.14204836,-0.14204836,0.06421732,-0.06421732,0.07743047,-0.07743047,0.54482067,-0.54482067,3.13538579,-3.13538580,0.44545470,-0.44545470,0.00000000,-0.00000000
-2.03801901,3.92951407,-3.92951409,0.52980027,-0.52980027,0.14353718,-0.14353718,0.06587505,-0.06587505,0.07606601,-0.07606601,0.54256490,-0.54256490,3.08374709,-3.08374711,0.45117955,-0.45117955,0.00000000,-0.00000000
-2.03201601,3.87428988,-3.87428990,0.53987879,-0.53987879,0.14471351,-0.14471351,0.06734454,-0.06734454,0.07460456,-0.07460456,0.53905418,-0.53905418,3.02283626,-3.02283628,0.45592903,-0.45592903,0.00000000,-0.00000000
-2.02601301,3.80853668,-3.80853670,0.54882741,-0.54882741,0.14553024,-0.14553024,0.06859727,-0.06859727,0.07306132,-0.07306132,0.53428195,-0.53428195,2.95324579,-2.95324580,0.45956126,-0.45956126,0.00000000,-0.00000000
-2.02001001,3.73276841,-3.73276843,0.55645191,-0.55645191,0.14594259,-0.14594259,0.06960553,-0.06960553,0.07145310,-0.07145310,0.52825944,-0.52825945,2.87566350,-2.87566352,0.46194190,-0.46194190,0.00000000,-0.00000000
-2.01400700,3.64761704,-3.64761706,0.56257689,-0.56257689,0.14591048,-0.14591048,0.07034346,-0.07034346,0.06979860,-0.06979860,0.52101944,-0.52101944,2.79086886,-2.79086888,0.46295089,-0.46295089,0.00000000,-0.00000000
-2.00800400,3.55383805,-3.55383807,0.56705567,-0.56705567,0.14540078,-0.14540078,0.07078809,-0.07078809,0.06811860,-0.06811860,0.51261914,-0.51261914,2.69972770,-2.69972772,0.46248907,-0.46248907,0.00000000,-0.00000000
-2.00200100,3.45231245,-3.45231247,0.56977938,-0.56977938,0.14438935,-0.14438935,0.07092045,-0.07092045,0.06643596,-0.06643596,0.50314197,-0.50314197,2.60318487,-2.60318489,0.46048392,-0.46048392,0.00000000,-0.00000000
-1.99599800,3.34404426,-3.34404428,0.57068485,-0.57068485,0.14286266,-0.14286266,0.07072651,-0.07072651,0.06477550,-0.06477550,0.49269806,-0.49269806,2.50225437,-2.50225438,0.45689437,-0.45689437,0.00000000,-0.00000000
-1.98999500,3.23015263,-3.23015265,0.56976065,-0.56976065,0.14081904,-0.14081904,0.07019806,-0.07019806,0.06316363,-0.06316363,0.48142337,-0.48142337,2.39800653,-2.39800655,0.45171421,-0.45171421,0.00000000,-0.00000000
-1.98399200,3.11185816,-3.11185817,0.56705088,-0.56705088,0.13826923,-0.13826923,0.06933336,-0.06933336,0.06162780,-0.06162780,0.46947724,-0.46947724,2.29155237,-2.29155239,0.44497397,-0.44497397,0.00000000,-0.00000000
-1.97798899,2.99046335,-2.99046336,0.56265654,-0.56265654,0.13523651,-0.13523651,0.06813755,-0.06813755,0.06019580,-0.06019580,0.45703859,-0.45703859,2.18402506,-2.18402507,0.43674102,-0.43674102,0.00000000,-0.00000000
-1.97198599,2.86732761,-2.86732762,0.55673414,-0.55673413,0.13175615,-0.13175615,0.06662281,-0.06662281,0.05889495,-0.05889495,0.44430085,-0.44430085,2.07655901,-2.07655902,0.42711806,-0.42711806,0.00000000,-0.00000000
-1.96598299,2.74383749,-2.74383750,0.54949168,-0.54949168,0.12787432,-0.12787432,0.06480824,-0.06480824,0.05775108,-0.05775108,0.43146582,-0.43146582,1.97026716,-1.97026717,0.41623990,-0.41623990,0.00000000,-0.00000000
-1.95997999,2.62137332,-2.62137333,0.54118205,-0.54118205,0.12364653,-0.12364653,0.06271944,-0.06271944,0.05678760,-0.05678760,0.41873681,-0.41873681,1.86621711,-1.86621712,0.40426881,-0.40426882,0.00000000,-0.00000000
-1.95397699,2.50127360,-2.50127361,0.53209411,-0.53209411,0.11913562,-0.11913562,0.06038780,-0.06038780,0.05602440,-0.05602440,0.40631136,-0.40631136,1.76540724,-1.76540725,0.39138866,-0.39138866,0.00000000,-0.00000000
-1.94797399,2.38479879,-2.38479880,0.52254182,-0.52254182,0.11440947,-0.11440947,0.05784959,-0.05784959,0.05547697,-0.05547697,0.39437388,-0.39437388,1.66874349,-1.66874350,0.37779810,-0.37779810,0.00000000,-0.00000000
-1.94197099,2.27309612,-2.27309613,0.51285195,-0.51285195,0.10953857,-0.10953857,0.05514484,-0.05514484,0.05515547,-0.05515547,0.38308874,-0.38308874,1.57701815,-1.57701816,0.36370332,-0.36370332,0.00000000,-0.00000000
-1.93596798,2.16716713,-2.16716714,0.50335092,-0.50335092,0.10459349,-0.10459349,0.05231603,-0.05231603,0.05506406,-0.05506406,0.37259393,-0.37259393,1.49089129,-1.49089130,0.34931058,-0.34931058,0.00000000,-0.00000000
-1.92996498,2.06783948,-2.06783949,0.49435129,-0.49435129,0.09964243,-0.09964243,0.04940680,-0.04940680,0.05520035,-0.05520035,0.36299580,-0.36299580,1.41087596,-1.41087597,0.33481899,-0.33481899,0.00000000,-0.00000000
-1.92396198,1.97574444,-1.97574444,0.48613864,-0.48613864,0.09474905,-0.09474905,0.04646053,-0.04646053,0.05555512,-0.05555512,0.35436506,-0.35436506,1.33732765,-1.33732766,0.32041387,-0.32041387,0.00000000,-0.00000000
-1.91795898,1.89130105,-1.89130106,0.47895942,-0.47895942,0.08997042,-0.08997042,0.04351903,-0.04351903,0.05611224,-0.05611224,0.34673423,-0.34673423,1.27043869,-1.27043869,0.30626103,-0.30626103,0.00000000,-0.00000000
-1.91195598,1.81470782,-1.81470783,0.47301023,-0.47301023,0.08535558,-0.08535558,0.04062135,-0.04062135,0.05684889,-0.05684889,0.34009671,-0.34009671,1.21023769,-1.21023769,0.29250209,-0.29250209,0.00000000,-0.00000000
-1.90595298,1.74594223,-1.74594223,0.46842919,-0.46842919,0.08094427,-0.08094427,0.03780268,-0.03780268,0.05773602,-0.05773602,0.33440740,-0.33440740,1.15659428,-1.15659428,0.27925122,-0.27925122,0.00000000,-0.00000000
-1.89994997,1.68476807,-1.68476807,0.46528964,-0.46528964,0.07676635,-0.07676635,0.03509351,-0.03509351,0.05873901,-0.05873901,0.32958502,-0.32958502,1.10922879,-1.10922879,0.26659318,-0.26659318,0.00000000,-0.00000000
-1.89394697,1.63075034,-1.63075035,0.46359655,-0.46359655,0.07284151,-0.07284151,0.03251900,-0.03251900,0.05981860,-0.05981860,0.32551572,-0.32551571,1.06772653,-1.06772654,0.25458279,-0.25458280,0.00000000,-0.00000000
-1.88794397,1.58327684,-1.58327684,0.46328579,-0.46328579,0.06917948,-0.06917948,0.03009856,-0.03009856,0.06093201,-0.06093201,0.32205808,-0.32205808,1.03155615,-1.03155615,0.24324580,-0.24324580,0.00000000,-0.00000000
-1.88194097,1.54158557,-1.54158557,0.46422622,-0.46422622,0.06578068,-0.06578068,0.02784574,-0.02784574,0.06203415,-0.06203415,0.31904913,-0.31904913,1.00009113,-1.00009113,0.23258086,-0.23258086,0.00000000,-0.00000000
-1.87593797,1.50479669,-1.50479669,0.46622459,-0.46622459,0.06263714,-0.06263714,0.02576829,-0.02576829,0.06307901,-0.06307901,0.31631104,-0.31631104,0.97263378,-0.97263378,0.22256264,-0.22256264,0.00000000,-0.00000000
-1.86993497,1.47194769,-1.47194769,0.46903302,-0.46903303,0.05973368,-0.05973368,0.02386847,-0.02386847,0.06402099,-0.06402099,0.31365837,-0.31365837,0.94844062,-0.94844063,0.21314568,-0.21314568,0.00000000,-0.00000000
-1.86393197,1.44203022,-1.44203022,0.47235867,-0.47235867,0.05704940,-0.05704940,0.02214356,-0.02214356,0.06481637,-0.06481637,0.31090537,-0.31090537,0.92674827,-0.92674827,0.20426887,-0.20426887,0.00000000,-0.00000000
-1.85792896,1.41402720,-1.41402720,0.47587519,-0.47587519,0.05455910,-0.05455910,0.02058651,-0.02058651,0.06542463,-0.06542463,0.30787320,-0.30787320,0.90679882,-0.90679883,0.19586018,-0.19586018,0.00000000,-0.00000000
-1.85192596,1.38694875,-1.38694876,0.47923551,-0.47923551,0.05223490,-0.05223490,0.01918664,-0.01918664,0.06580968,-0.06580968,0.30439666,-0.30439666,0.88786395,-0.88786395,0.18784152,-0.18784152,0.00000000,-0.00000000
-1.84592296,1.35986561,-1.35986561,0.48208538,-0.48208539,0.05004770,-0.05004770,0.01793052,-0.01793053,0.06594103,-0.06594103,0.30033027,-0.30033027,0.86926679,-0.86926679,0.18013337,-0.18013337,0.00000000,-0.00000000
-1.83991996,1.33193893,-1.33193893,0.48407704,-0.48407704,0.04796863,-0.04796863,0.01680280,-0.01680280,0.06579467,-0.06579467,0.29555343,-0.29555343,0.85040108,-0.85040109,0.17265909,-0.17265909,0.00000000,-0.00000000
-1.83391696,1.30244553,-1.30244553,0.48488246,-0.48488246,0.04597026,-0.04597026,0.01578701,-0.01578701,0.06535386,-0.06535386,0.28997458,-0.28997458,0.83074690,-0.83074691,0.16534868,-0.16534868,0.00000000,-0.00000000
-1.82791396,1.27079785,-1.27079785,0.48420571,-0.48420571,0.04402769,-0.04402769,0.01486635,-0.01486635,0.06460960,-0.06460960,0.28353415,-0.28353415,0.80988274,-0.80988275,0.15814190,-0.15814190,0.00000000,-0.00000000
-1.82191096,1.23655821,-1.23655822,0.48179380,-0.48179380,0.04211938,-0.04211938,0.01402442,-0.01402442,0.06356091,-0.06356091,0.27620635,-0.27620635,0.78749363,-0.78749363,0.15099068,-0.15099068,0.00000000,-0.00000000
-1.81590795,1.19944712,-1.19944712,0.47744563,-0.47744563,0.04022777,-0.04022777,0.01324577,-0.01324577,0.06221484,-0.06221484,0.26799971,-0.26799971,0.76337530,-0.76337531,0.14386070,-0.14386070,0.00000000,-0.00000000
-1.80990495,1.15934570,-1.15934571,0.47101880,-0.47101880,0.03833963,-0.03833963,0.01251644,-0.01251644,0.06058629,-0.06058629,0.25895652,-0.25895652,0.73743448,-0.73743448,0.13673231,-0.13673231,0.00000000,-0.00000000
