energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,Cd_p_up,Cd_d_up,Te_p_up,Te_d_up
-5.86193097,4.65797652,0.85539782,2.01218338,0.11029991,0.23462815,1.34199259,0.47612933,1.00818188,0.00000000
-5.85592796,4.68327881,0.87647160,2.02136946,0.10649443,0.24005965,1.35117075,0.47430675,1.01733228,0.00000000
-5.84992496,4.69535075,0.89534233,2.02613381,0.10222355,0.24504665,1.35689141,0.47070699,1.02291353,0.00000000
-5.84392196,4.69501335,0.91192977,2.02680200,0.09755980,0.24958505,1.35948812,0.46547897,1.02507543,0.00000000
-5.83791896,4.68322097,0.92617085,2.02372557,0.09258049,0.25367007,1.35931809,0.45879216,1.02402299,0.00000000
-5.83191596,4.66101577,0.93801612,2.01726397,0.08736562,0.25729475,1.35674497,0.45083006,1.02000674,0.00000000
-5.82591296,4.62948448,0.94742635,2.00776956,0.08199585,0.26044877,1.35212209,0.44178375,1.01331204,0.00000000
-5.81990995,4.58971909,0.95436969,1.99557618,0.07655057,0.26311760,1.34577706,0.43184558,1.00424764,0.00000000
-5.81390695,4.54278312,0.95881953,1.98099154,0.07110611,0.26528212,1.33799835,0.42120339,0.99313432,0.00000000
-5.80790395,4.48968437,0.96075309,1.96429344,0.06573423,0.26691872,1.32902451,0.41003534,0.98029385,0.00000000
-5.80190095,4.43135492,0.96015104,1.94572947,0.06050079,0.26799973,1.31903644,0.39850565,0.96603893,0.00000000
-5.79589795,4.36863828,0.95699786,1.92551975,0.05546476,0.26849444,1.30815303,0.38676121,0.95066445,0.00000000
-5.78989495,4.30228372,0.95128318,1.90386194,0.05067755,0.26837036,1.29643032,0.37492926,0.93444048,0.00000000
-5.78389195,4.23294684,0.94300379,1.88093783,0.04618262,0.26759483,1.28386414,0.36311605,0.91760714,0.00000000
-5.77788894,4.16119556,0.93216624,1.85692053,0.04201542,0.26613684,1.27039599,0.35140657,0.90037147,0.00000000
-5.77188594,4.08752029,0.91878987,1.83198143,0.03820361,0.26396891,1.25592186,0.33986508,0.88290641,0.00000000
-5.76588294,4.01234704,0.90290995,1.80629632,0.03476753,0.26106899,1.24030341,0.32853658,0.86535169,0.00000000
-5.75987994,3.93605202,0.88458082,1.78004982,0.03172088,0.25742230,1.22338110,0.31744886,0.84781645,0.00000000
-5.75387694,3.85897665,0.86387879,1.75343796,0.02907156,0.25302292,1.20498836,0.30661505,0.83038332,0.00000000
-5.74787394,3.78144167,0.84090450,1.72666846,0.02682265,0.24787511,1.18496626,0.29603664,0.81311361,0.00000000
-5.74187094,3.70375977,0.81578467,1.69995885,0.02497345,0.24199430,1.16317797,0.28570653,0.79605321,0.00000000
-5.73586793,3.62624570,0.78867315,1.67353260,0.02352051,0.23540771,1.13952222,0.27561225,0.77923877,0.00000000
-5.72986493,3.54922386,0.75975099,1.64761368,0.02245864,0.22815451,1.11394526,0.26573897,0.76270387,0.00000000
-5.72386193,3.47303299,0.72922566,1.62242004,0.02178184,0.22028561,1.08645065,0.25607235,0.74648465,0.00000000
-5.71785893,3.39802819,0.69732940,1.59815663,0.02148409,0.21186302,1.05710658,0.24660101,0.73062471,0.00000000
-5.71185593,3.32458049,0.66431662,1.57500873,0.02155998,0.20295883,1.02605030,0.23731861,0.71517895,0.00000000
-5.70585293,3.25307452,0.63046059,1.55313608,0.02200511,0.19365389,0.99348956,0.22822548,0.70021627,0.00000000
-5.69984992,3.18390464,0.59604943,1.53266850,0.02281635,0.18403619,0.95970099,0.21932968,0.68582086,0.00000000
-5.69384692,3.11747034,0.56138158,1.51370334,0.02399176,0.17419906,0.92502551,0.21064770,0.67209222,0.00000000
-5.68784392,3.05417108,0.52676095,1.49630522,0.02553039,0.16423924,0.88986104,0.20220450,0.65914387,0.00000000
-5.68184092,2.99440144,0.49249179,1.48050796,0.02743176,0.15425486,0.85465275,0.19403328,0.64710095,0.00000000
-5.67583792,2.93854660,0.45887362,1.46631891,0.02969522,0.14434348,0.81988143,0.18617465,0.63609676,0.00000000
-5.66983492,2.88697859,0.42619623,1.45372511,0.03231905,0.13460016,0.78605034,0.17867562,0.62626856,0.00000000
-5.66383192,2.84005332,0.39473504,1.44270120,0.03529950,0.12511570,0.75367120,0.17158818,0.61775291,0.00000000
-5.65782891,2.79810834,0.36474680,1.43321828,0.03862973,0.11597505,0.72324972,0.16496770,0.61068063,0.00000000
-5.65182591,2.76146119,0.33646581,1.42525326,0.04229872,0.10725597,0.69527144,0.15887117,0.60517181,0.00000000
-5.64582291,2.73040805,0.31010080,1.41879784,0.04629021,0.09902787,0.67018822,0.15335535,0.60133103,0.00000000
-5.63981991,2.70522227,0.28583232,1.41386653,0.05058183,0.09135099,0.64840587,0.14847493,0.59924291,0.00000000
-5.63381691,2.68615256,0.26381092,1.41050297,0.05514431,0.08427584,0.63027344,0.14428063,0.59896834,0.00000000
-5.62781391,2.67342018,0.24415586,1.40878398,0.05994099,0.07784282,0.61607427,0.14081753,0.60054134,0.00000000
-5.62181091,2.66721510,0.22695447,1.40882080,0.06492763,0.07208221,0.60601917,0.13812339,0.60396673,0.00000000
-5.61580790,2.66769059,0.21226212,1.41075723,0.07005258,0.06701423,0.60024169,0.13622727,0.60921865,0.00000000
-5.60980490,2.67495626,0.20010261,1.41476455,0.07525725,0.06264943,0.59879576,0.13514828,0.61623990,0.00000000
-5.60380190,2.68906946,0.19046909,1.42103310,0.08047702,0.05898913,0.60165529,0.13489459,0.62494210,0.00000000
-5.59779890,2.71002523,0.18332533,1.42976103,0.08564254,0.05602603,0.60871589,0.13546273,0.63520663,0.00000000
-5.59179590,2.73774511,0.17860728,1.44114024,0.09068127,0.05374487,0.61979843,0.13683713,0.64688629,0.00000000
-5.58579290,2.77206530,0.17622499,1.45534054,0.09551944,0.05212321,0.63465416,0.13898998,0.65980762,0.00000000
-5.57978989,2.81272480,0.17606472,1.47249246,0.10008414,0.05113219,0.65297123,0.14188139,0.67377372,0.00000000
-5.57378689,2.85935437,0.17799132,1.49266977,0.10430555,0.05073732,0.67438236,0.14545988,0.68856761,0.00000000
-5.56778389,2.91146696,0.18185074,1.51587252,0.10811921,0.05089927,0.69847335,0.14966315,0.70395603,0.00000000
-5.56178089,2.96845079,0.18747291,1.54201173,0.11146829,0.05157466,0.72479221,0.15441916,0.71969352,0.00000000
-5.55577789,3.02956561,0.19467462,1.57089661,0.11430556,0.05271685,0.75285878,0.15964753,0.73552681,0.00000000
-5.54977489,3.09394314,0.20326274,1.60222514,0.11659519,0.05427667,0.78217450,0.16526122,0.75119942,0.00000000
-5.54377189,3.16059225,0.21303759,1.63557898,0.11831414,0.05620322,0.81223229,0.17116834,0.76645642,0.00000000
-5.53776888,3.22840926,0.22379632,1.67042308,0.11945312,0.05844455,0.84252623,0.17727430,0.78104916,0.00000000
-5.53176588,3.29619363,0.23533656,1.70611054,0.12001704,0.06094843,0.87256103,0.18348394,0.79474009,0.00000000
-5.52576288,3.36266883,0.24745984,1.74189279,0.12002495,0.06366305,0.90186098,0.18970378,0.80730735,0.00000000
-5.51975988,3.42650812,0.25997506,1.77693508,0.11950943,0.06653769,0.92997834,0.19584425,0.81854914,0.00000000
-5.51375688,3.48636442,0.27270165,1.81033674,0.11851547,0.06952337,0.95650092,0.20182171,0.82828774,0.00000000
-5.50775388,3.54090335,0.28547233,1.84115577,0.11709886,0.07257344,0.98105879,0.20756039,0.83637295,0.00000000
-5.50175088,3.58883828,0.29813542,1.86843675,0.11532417,0.07564410,1.00332977,0.21299388,0.84268497,0.00000000
-5.49574787,3.62896584,0.31055651,1.89124111,0.11326240,0.07869481,1.02304382,0.21806633,0.84713644,0.00000000
-5.48974487,3.66020062,0.32261933,1.90867848,0.11098837,0.08168864,1.03998588,0.22273317,0.84967365,0.00000000
-5.48374187,3.68160740,0.33422584,1.91993785,0.10857801,0.08459242,1.05399735,0.22696129,0.85027676,0.00000000
-5.47773887,3.69242952,0.34529557,1.92431723,0.10610562,0.08737686,1.06497600,0.23072879,0.84895903,0.00000000
-5.47173587,3.69211225,0.35576399,1.92125055,0.10364123,0.09001646,1.07287430,0.23402416,0.84576513,0.00000000
-5.46573287,3.68031998,0.36558027,1.91033057,0.10124814,0.09248930,1.07769638,0.23684501,0.84076840,0.00000000
-5.45972986,3.65694670,0.37470438,1.89132694,0.09898079,0.09477677,1.07949364,0.23919647,0.83406747,0.00000000
-5.45372686,3.62211928,0.38310385,1.86419848,0.09688300,0.09686320,1.07835931,0.24108925,0.82578211,0.00000000
-5.44772386,3.57619376,0.39075021,1.82909933,0.09498667,0.09873538,1.07442219,0.24253758,0.81604874,0.00000000
-5.44172086,3.51974477,0.39761569,1.78637864,0.09331094,0.10038217,1.06783997,0.24355712,0.80501574,0.00000000
-5.43571786,3.45354905,0.40367005,1.73657393,0.09186194,0.10179403,1.05879236,0.24416306,0.79283885,0.00000000
-5.42971486,3.37856384,0.40887815,1.68039841,0.09063303,0.10296272,1.04747458,0.24436842,0.77967693,0.00000000
-5.42371186,3.29590133,0.41319818,1.61872290,0.08960554,0.10388100,1.03409139,0.24418277,0.76568826,0.00000000
-5.41770885,3.20680037,0.41658098,1.55255297,0.08875001,0.10454254,1.01885202,0.24361149,0.75102765,0.00000000
-5.41170585,3.11259676,0.41897032,1.48300254,0.08802784,0.10494190,1.00196622,0.24265551,0.73584438,0.00000000
-5.40570285,3.01469304,0.42030433,1.41126457,0.08739324,0.10507476,0.98364149,0.24131164,0.72028110,0.00000000
-5.39969985,2.91452893,0.42051796,1.33858026,0.08679547,0.10493814,0.96408161,0.23957350,0.70447362,0.00000000
-5.39369685,2.81355304,0.41954631,1.26620752,0.08618122,0.10453090,0.94348623,0.23743280,0.68855148,0.00000000
-5.38769385,2.71319635,0.41732872,1.19538990,0.08549697,0.10385416,0.92205148,0.23488111,0.67263910,0.00000000
-5.38169085,2.61484772,0.41381325,1.12732661,0.08469140,0.10291188,0.89997113,0.23191178,0.65685730,0.00000000
-5.37568784,2.51983145,0.40896132,1.06314463,0.08371754,0.10171134,0.87743815,0.22852196,0.64132479,0.00000000
-5.36968484,2.42938663,0.40275216,1.00387324,0.08253466,0.10026355,0.85464615,0.22471449,0.62615950,0.00000000
-5.36368184,2.34464817,0.39518679,0.95042160,0.08110992,0.09858358,0.83179035,0.22049955,0.61147932,0.00000000
-5.35767884,2.26662904,0.38629120,0.90355965,0.07941956,0.09669069,0.80906783,0.21589586,0.59740207,0.00000000
-5.35167584,2.19620373,0.37611860,0.86390254,0.07744964,0.09460820,0.78667673,0.21093140,0.58404455,0.00000000
-5.34567284,2.13409253,0.36475043,0.83189867,0.07519637,0.09236327,0.76481427,0.20564351,0.57152050,0.00000000
-5.33966983,2.08084697,0.35229628,0.80782158,0.07266599,0.08998634,0.74367361,0.20007831,0.55993767,0.00000000
-5.33366683,2.03683667,0.33889244,0.79176557,0.06987427,0.08751042,0.72343961,0.19428956,0.54939393,0.00000000
-5.32766383,2.00223810,0.32469952,0.78364519,0.06684553,0.08497022,0.70428379,0.18833694,0.53997280,0.00000000
-5.32166083,1.97702606,0.30989896,0.78319853,0.06361146,0.08240114,0.68635874,0.18228391,0.53173872,0.00000000
-5.31565783,1.96096879,0.29468901,0.78999453,0.06020967,0.07983821,0.66979263,0.17619523,0.52473240,0.00000000
-5.30965483,1.95362773,0.27928013,0.80344404,0.05668208,0.07731507,0.65468407,0.17013436,0.51896669,0.00000000
-5.30365183,1.95436291,0.26389036,0.82281480,0.05307323,0.07486301,0.64109803,0.16416092,0.51442349,0.00000000
-5.29764882,1.96234471,0.24874088,0.84725016,0.04942868,0.07251020,0.62906321,0.15832833,0.51105203,0.00000000
-5.29164582,1.97657279,0.23405194,0.87579135,0.04579338,0.07028106,0.61857127,0.15268184,0.50876882,0.00000000
-5.28564282,1.99590229,0.22003954,0.90740300,0.04221032,0.06819600,0.60957824,0.14725709,0.50745958,0.00000000
-5.27963982,2.01907723,0.20691290,0.94100137,0.03871930,0.06627134,0.60200823,0.14207921,0.50698325,0.00000000
-5.27363682,2.04477052,0.19487284,0.97548479,0.03535603,0.06451960,0.59575943,0.13716263,0.50717790,0.00000000
-5.26763382,2.07162934,0.18411112,1.00976534,0.03215144,0.06295002,0.59071214,0.13251155,0.50786858,0.00000000
-5.26163082,2.09832453,0.17481064,1.04280101,0.02913125,0.06156937,0.58673859,0.12812097,0.50887654,0.00000000
-5.25562781,2.12360184,0.16714626,1.07362714,0.02631590,0.06038292,0.58371387,0.12397841,0.51002956,0.00000000
-5.24962481,2.14633287,0.16128613,1.10138601,0.02372064,0.05939556,0.58152747,0.12006588,0.51117267,0.00000000
-5.24362181,2.16556325,0.15739330,1.12535344,0.02135583,0.05861292,0.58009456,0.11636230,0.51217879,0.00000000
-5.23761881,2.18055548,0.15562714,1.14496122,0.01922749,0.05804256,0.57936636,0.11284601,0.51295848,0.00000000
-5.23161581,2.19082427,0.15614439,1.15981434,0.01733790,0.05769490,0.57933888,0.10949724,0.51346833,0.00000000
-5.22561281,2.19616206,0.15909967,1.16970215,0.01568634,0.05758409,0.58005920,0.10630043,0.51371736,0.00000000
-5.21960980,2.19665341,0.16464491,1.17460278,0.01426981,0.05772851,0.58162894,0.10324625,0.51377087,0.00000000
-5.21360680,2.19267681,0.17292785,1.17468055,0.01308384,0.05815102,0.58420437,0.10033324,0.51375163,0.00000000
-5.20760380,2.18489384,0.18408928,1.17027626,0.01212318,0.05887887,0.58799310,0.09756883,0.51383804,0.00000000
-5.20160080,2.17422556,0.19825918,1.16189069,0.01138251,0.05994323,0.59324724,0.09496995,0.51425936,0.00000000
-5.19559780,2.16181734,0.21555176,1.15016200,0.01085700,0.06137844,0.60025334,0.09256301,0.51528819,0.00000000
-5.18959480,2.14899360,0.23605962,1.13583792,0.01054283,0.06322088,0.60931958,0.09038336,0.51723050,0.00000000
-5.18359180,2.13720448,0.25984739,1.11974397,0.01043760,0.06550774,0.62076077,0.08847428,0.52041383,0.00000000
-5.17758879,2.12796727,0.28694516,1.10274912,0.01054063,0.06827550,0.63488203,0.08688555,0.52517410,0.00000000
-5.17158579,2.12280519,0.31734218,1.08573051,0.01085311,0.07155841,0.65196195,0.08567174,0.53184187,0.00000000
-5.16558279,2.12318675,0.35098132,1.06953867,0.01137829,0.07538698,0.67223627,0.08489027,0.54072875,0.00000000
-5.15957979,2.13046848,0.38775470,1.05496495,0.01212142,0.07978658,0.69588305,0.08459943,0.55211464,0.00000000
-5.15357679,2.14584379,0.42750110,1.04271246,0.01308974,0.08477623,0.72301008,0.08485643,0.56623651,0.00000000
-5.14757379,2.17030031,0.47000540,1.03337184,0.01429228,0.09036766,0.75364542,0.08571546,0.58327928,0.00000000
-5.14157079,2.20458755,0.51500035,1.02740267,0.01573966,0.09656473,0.78773163,0.08722612,0.60336932,0.00000000
-5.13556778,2.24919606,0.56217097,1.02512137,0.01744376,0.10336320,0.82512405,0.08943198,0.62657066,0.00000000
-5.12956478,2.30434855,0.61116146,1.02669565,0.01941739,0.11075085,0.86559333,0.09236948,0.65288423,0.00000000
-5.12356178,2.37000304,0.66158453,1.03214564,0.02167376,0.11870801,0.90883206,0.09606714,0.68224991,0.00000000
-5.11755878,2.44586701,0.71303281,1.04135129,0.02422598,0.12720835,0.95446515,0.10054510,0.71455120,0.00000000
-5.11155578,2.53142130,0.76509189,1.05406525,0.02708644,0.13622001,1.00206345,0.10581489,0.74962207,0.00000000
-5.10555278,2.62595175,0.81735437,1.06993051,0.03026606,0.14570680,1.05115981,0.11187950,0.78725548,0.00000000
-5.09954977,2.72858654,0.86943409,1.08850144,0.03377358,0.15562963,1.10126660,0.11873358,0.82721292,0.00000000
-5.09354677,2.83833652,0.92097989,1.10926721,0.03761467,0.16594775,1.15189382,0.12636388,0.86923425,0.00000000
-5.08754377,2.95413638,0.97168793,1.13167621,0.04179109,0.17662004,1.20256673,0.13474967,0.91304733,0.00000000
-5.08154077,3.07488402,1.02131184,1.15516019,0.04629983,0.18760602,1.25284195,0.14386324,0.95837658,0.00000000
-5.07553777,3.19947621,1.06967005,1.17915708,0.05113221,0.19886654,1.30232136,0.15367046,1.00495015,0.00000000
-5.06953477,3.32683876,1.11664955,1.20313142,0.05627313,0.21036429,1.35066286,0.16413116,1.05250522,0.00000000
-5.06353177,3.45595007,1.16220599,1.22659163,0.06170037,0.22206374,1.39758764,0.17519965,1.10079110,0.00000000
-5.05752876,3.58585725,1.20635963,1.24910356,0.06738415,0.23393094,1.44288372,0.18682497,1.14957026,0.00000000
-5.05152576,3.71568486,1.24918749,1.27030003,0.07328677,0.24593283,1.48640554,0.19895126,1.19861716,0.00000000
-5.04552276,3.84463648,1.29081186,1.28988626,0.07936263,0.25803633,1.52807009,0.21151799,1.24771533,0.00000000
-5.03951976,3.97199013,1.33138581,1.30764140,0.08555853,0.27020727,1.56784975,0.22446023,1.29665299,0.00000000
-5.03351676,4.09708867,1.37107646,1.32341644,0.09181421,0.28240907,1.60576264,0.23770886,1.34521780,0.00000000
-5.02751376,4.21932674,1.41004680,1.33712910,0.09806336,0.29460161,1.64186105,0.25119089,1.39319123,0.00000000
-5.02151076,4.33813583,1.44843736,1.34875625,0.10423488,0.30674001,1.67621891,0.26482978,1.44034321,0.00000000
-5.01550775,4.45296905,1.48634849,1.35832462,0.11025448,0.31877371,1.70891892,0.27854586,1.48642770,0.00000000
-5.00950475,4.56328723,1.52382454,1.36590044,0.11604649,0.33064575,1.74004035,0.29225680,1.53117942,0.00000000
-5.00350175,4.66854742,1.56084074,1.37157865,0.12153596,0.34229248,1.76964788,0.30587821,1.57431250,0.00000000
-4.99749875,4.76819494,1.59729377,1.37547246,0.12665079,0.35364356,1.79778233,0.31932427,1.61552094,0.00000000
-4.99149575,4.86165942,1.63299638,1.37770348,0.13132392,0.36462244,1.82445341,0.33250842,1.65448131,0.00000000
-4.98549275,4.94835524,1.66767672,1.37839316,0.13549543,0.37514715,1.84963487,0.34534411,1.69085737,0.00000000
-4.97948974,5.02768602,1.70098231,1.37765548,0.13911445,0.38513150,1.87326199,0.35774554,1.72430661,0.00000000
-4.97348674,5.09905298,1.73248857,1.37559139,0.14214079,0.39448662,1.89523143,0.36962840,1.75448825,0.00000000
-4.96748374,5.16186635,1.76171161,1.37228476,0.14454623,0.40312264,1.91540317,0.38091059,1.78107242,0.00000000
-4.96148074,5.21555910,1.78812452,1.36780008,0.14631536,0.41095063,1.93360424,0.39151287,1.80374990,0.00000000
-4.95547774,5.25960203,1.81117651,1.36218164,0.14744596,0.41788453,1.94963401,0.40135952,1.82224200,0.00000000
-4.94947474,5.29351944,1.83031402,1.35545411,0.14794887,0.42384321,1.96327059,0.41037888,1.83631010,0.00000000
-4.94347174,5.31690450,1.84500264,1.34762433,0.14784751,0.42875231,1.97427817,0.41850401,1.84576439,0.00000000
-4.93746873,5.32943383,1.85474902,1.33868419,0.14717684,0.43254606,1.98241483,0.42567322,1.85047138,0.00000000
-4.93146573,5.33088068,1.85912178,1.32861425,0.14598207,0.43516895,1.98744092,0.43183073,1.85036009,0.00000000
-4.92546273,5.32112649,1.85777044,1.31738810,0.14431712,0.43657709,1.98912750,0.43692738,1.84542656,0.00000000
-4.91945973,5.30017078,1.85044174,1.30497715,0.14224293,0.43673951,1.98726509,0.44092149,1.83573674,0.00000000
-4.91345673,5.26813930,1.83699279,1.29135571,0.13982571,0.43563912,1.98167235,0.44377979,1.82142775,0.00000000
-4.90745373,5.22529065,1.81740045,1.27650621,0.13713536,0.43327357,1.97220492,0.44547858,1.80270766,0.00000000
-4.90145073,5.17202143,1.79176698,1.26042438,0.13424398,0.42965584,1.95876413,0.44600500,1.77985378,0.00000000
-4.89544772,5.10887014,1.76032169,1.24312427,0.13122474,0.42481470,1.94130561,0.44535839,1.75320996,0.00000000
-4.88944472,5.03651976,1.72341880,1.22464283,0.12815102,0.41879501,1.91984762,0.44355183,1.72318272,0.00000000
-4.88344172,4.95579916,1.68153179,1.20504405,0.12509593,0.41165778,1.89447881,0.44061358,1.69023663,0.00000000
-4.87743872,4.86768292,1.63524448,1.18442230,0.12213217,0.40348020,1.86536535,0.43658854,1.65488902,0.00000000
-4.87143572,4.77328949,1.58523945,1.16290488,0.11933218,0.39435533,1.83275672,0.43153953,1.61770400,0.00000000
-4.86543272,4.67387709,1.53228408,1.14065354,0.11676858,0.38439176,1.79699021,0.42554821,1.57928595,0.00000000
-4.85942971,4.57083696,1.47721497,1.11786480,0.11451471,0.37371293,1.75849341,0.41871575,1.54027239,0.00000000
-4.85342671,4.46568351,1.42092099,1.09476911,0.11264518,0.36245631,1.71778436,0.41116286,1.50132627,0.00000000
-4.84742371,4.36004063,1.36432557,1.07162873,0.11123640,0.35077219,1.67546916,0.40302936,1.46312753,0.00000000
-4.84142071,4.25562407,1.30836866,1.04873419,0.11036683,0.33882234,1.63223655,0.39447299,1.42636386,0.00000000
-4.83541771,4.15421929,1.25398862,1.02639963,0.11011696,0.32677818,1.58884934,0.38566751,1.39172074,0.00000000
-4.82941471,4.05765489,1.20210447,1.00495685,0.11056874,0.31481874,1.54613262,0.37680015,1.35987060,0.00000000
-4.82341171,3.96777159,1.15359868,0.98474840,0.11180468,0.30312830,1.50495881,0.36806819,1.33146115,0.00000000
-4.81740870,3.88638708,1.10930069,0.96611969,0.11390623,0.29189357,1.46622967,0.35967502,1.30710306,0.00000000
-4.81140570,3.81525733,1.06997137,0.94941047,0.11695175,0.28130073,1.43085568,0.35182551,1.28735706,0.00000000
-4.80540270,3.75603500,1.03628851,0.93494583,0.12101384,0.27153211,1.39973312,0.34472089,1.27272069,0.00000000
-4.79939970,3.71022596,1.00883347,0.92302693,0.12615634,0.26276263,1.37371961,0.33855337,1.26361502,0.00000000
-4.79339670,3.67914513,0.98807905,0.91392173,0.13243090,0.25515607,1.35360859,0.33350052,1.26037163,0.00000000
-4.78739370,3.66387262,0.97437883,0.90785592,0.13987345,0.24886130,1.34010365,0.32971968,1.26322031,0.00000000
-4.78139070,3.66521185,0.96795791,0.90500430,0.14850052,0.24400836,1.33379333,0.32734253,1.27227777,0.00000000
-4.77538769,3.68365077,0.96890549,0.90548279,0.15830589,0.24070469,1.33512747,0.32647011,1.28753797,0.00000000
-4.76938469,3.71932793,0.97716916,0.90934137,0.16925747,0.23903152,1.34439573,0.32716836,1.30886435,0.00000000
-4.76338169,3.77200454,0.99255148,0.91655802,0.18129477,0.23904049,1.36170928,0.32946446,1.33598448,0.00000000
-4.75737869,3.84104423,1.01470880,0.92703408,0.19432715,0.24075074,1.38698629,0.33334407,1.36848753,0.00000000
-4.75137569,3.92540159,1.04315278,0.94059105,0.20823290,0.24414652,1.41994208,0.33874969,1.40582489,0.00000000
-4.74537269,4.02362081,1.07725470,0.95696917,0.22285945,0.24917550,1.46008455,0.34558015,1.44731420,0.00000000
-4.73936968,4.13384548,1.11625299,0.97582803,0.23802458,0.25574787,1.50671525,0.35369149,1.49214711,0.00000000
-4.73336668,4.25384005,1.15926393,0.99674922,0.25351890,0.26373648,1.55893673,0.36289912,1.53940073,0.00000000
-4.72736368,4.38102376,1.20529575,1.01924147,0.26910945,0.27297795,1.61566606,0.37298131,1.58805295,0.00000000
-4.72136068,4.51251675,1.25326612,1.04274814,0.28454435,0.28327502,1.67565477,0.38368409,1.63700135,0.00000000
-4.71535768,4.64519817,1.30202284,1.06665724,0.29955853,0.29440003,1.73751486,0.39472733,1.68508546,0.00000000
-4.70935468,4.77577531,1.35036747,1.09031389,0.31388016,0.30609970,1.79975033,0.40581192,1.73111206,0.00000000
-4.70335168,4.90086239,1.39708150,1.11303510,0.32723781,0.31810100,1.86079376,0.41662791,1.77388275,0.00000000
-4.69734867,5.01706689,1.44095437,1.13412647,0.33936783,0.33011802,1.91904667,0.42686332,1.81222324,0.00000000
-4.69134567,5.12108114,1.48081277,1.15290058,0.35002190,0.34185986,1.97292265,0.43621331,1.84501344,0.00000000
-4.68534267,5.20977601,1.51555012,1.16869627,0.35897435,0.35303897,2.02089182,0.44438947,1.87121730,0.00000000
-4.67933967,5.28029344,1.54415542,1.18089842,0.36602894,0.36337990,2.06152505,0.45112890,1.88991156,0.00000000
-4.67333667,5.33013432,1.56574036,1.18895718,0.37102489,0.37262805,2.09353630,0.45620259,1.90031217,0.00000000
-4.66733367,5.35723792,1.57956364,1.19240613,0.37384189,0.38055800,2.11582144,0.45942290,1.90179745,0.00000000
-4.66133067,5.36004959,1.58505160,1.19087831,0.37440378,0.38698110,2.12749193,0.46064977,1.89392686,0.00000000
-4.65532766,5.33757322,1.58181403,1.18411952,0.37268098,0.39175184,2.12790198,0.45979534,1.87645480,0.00000000
-4.64932466,5.28940608,1.56965473,1.17199799,0.36869120,0.39477290,2.11666794,0.45682675,1.84933849,0.00000000
-4.64332166,5.21575384,1.54857604,1.15451005,0.36249883,0.39599826,2.09367898,0.45176708,1.81273969,0.00000000
