energy_ev,total_up,Pb_p_up,Pb_d_up,Se_s_up,Se_p_up,Y_p_up,Y_d_up
-5.88594297,0.99426784,0.07650292,0.00124360,0.00779981,0.55471407,0.72613098,0.33766879
-5.87993997,0.99165400,0.07895258,0.00124118,0.00773927,0.54376565,0.73627058,0.33195921
-5.87393697,0.99418021,0.08185768,0.00124383,0.00771855,0.53627627,0.74859518,0.32823805
-5.86793397,1.00118551,0.08516033,0.00125067,0.00773059,0.53194729,0.76250803,0.32631993
-5.86193097,1.01191285,0.08879581,0.00126070,0.00776751,0.53041977,0.77736191,0.32598267
-5.85592796,1.02553576,0.09269441,0.00127284,0.00782090,0.53128842,0.79248045,0.32697599
-5.84992496,1.04118585,0.09678323,0.00128593,0.00788206,0.53411596,0.80718027,0.32903048
-5.84392196,1.05798021,0.10098796,0.00129883,0.00794235,0.53844736,0.82079304,0.33186658
-5.83791896,1.07504762,0.10523449,0.00131041,0.00799343,0.54382346,0.83268664,0.33520319
-5.83191596,1.09155283,0.10945026,0.00131961,0.00802758,0.54979352,0.84228450,0.33876564
-5.82591296,1.10671789,0.11356555,0.00132546,0.00803788,0.55592634,0.84908250,0.34229282
-5.81990995,1.11984009,0.11751433,0.00132712,0.00801845,0.56181970,0.85266266,0.34554319
-5.81390695,1.13030594,0.12123500,0.00132390,0.00796461,0.56710788,0.85270331,0.34829958
-5.80790395,1.13760104,0.12467092,0.00131528,0.00787295,0.57146723,0.84898525,0.35037280
-5.80190095,1.14131580,0.12777061,0.00130091,0.00774144,0.57461980,0.84139401,0.35160382
-5.79589795,1.14114708,0.13048795,0.00128064,0.00756939,0.57633511,0.82991811,0.35186488
-5.78989495,1.13689629,0.13278220,0.00125447,0.00735745,0.57643035,0.81464380,0.35105944
-5.78389195,1.12846432,0.13461796,0.00122259,0.00710748,0.57476910,0.79574649,0.34912113
-5.77788894,1.11584398,0.13596511,0.00118531,0.00682245,0.57125909,0.77347975,0.34601206
-5.77188594,1.09911061,0.13679886,0.00114311,0.00650627,0.56584911,0.74816218,0.34172045
-5.76588294,1.07841160,0.13709978,0.00109656,0.00616359,0.55852547,0.72016329,0.33625800
-5.75987994,1.05395539,0.13685396,0.00104631,0.00579963,0.54930836,0.68988876,0.32965706
-5.75387694,1.02600069,0.13605322,0.00099306,0.00541993,0.53824818,0.65776594,0.32196780
-5.74787394,0.99484625,0.13469545,0.00093756,0.00503019,0.52542218,0.62423027,0.31325559
-5.74187094,0.96082171,0.13278497,0.00088055,0.00463606,0.51093143,0.58971294,0.30359856
-5.73586793,0.92427964,0.13033287,0.00082276,0.00424293,0.49489827,0.55463038,0.29308546
-5.72986493,0.88558895,0.12735741,0.00076490,0.00385586,0.47746411,0.51937571,0.28181394
-5.72386193,0.84512962,0.12388427,0.00070760,0.00347938,0.45878773,0.48431237,0.26988904
-5.71785893,0.80328868,0.11994672,0.00065147,0.00311742,0.43904373,0.44976980,0.25742198
-5.71185593,0.76045723,0.11558560,0.00059701,0.00277330,0.41842131,0.41604121,0.24452926
-5.70585293,0.71702828,0.11084914,0.00054467,0.00244961,0.39712311,0.38338322,0.23133179
-5.69984992,0.67339522,0.10579256,0.00049483,0.00214828,0.37536397,0.35201693,0.21795418
-5.69384692,0.62995060,0.10047746,0.00044779,0.00187058,0.35336970,0.32213035,0.20452413
-5.68784392,0.58708512,0.09497099,0.00040380,0.00161714,0.33137569,0.29388176,0.19117163
-5.68184092,0.54518669,0.08934490,0.00036302,0.00138804,0.30962529,0.26740370,0.17802837
-5.67583792,0.50463928,0.08367438,0.00032558,0.00118287,0.28836809,0.24280721,0.16522688
-5.66983492,0.46582175,0.07803687,0.00029158,0.00100082,0.26785801,0.22018621,0.15289971
-5.66383192,0.42910637,0.07251078,0.00026107,0.00084073,0.24835127,0.19962167,0.14117862
-5.65782891,0.39485729,0.06717423,0.00023407,0.00070119,0.23010434,0.18118543,0.13019362
-5.65182591,0.36342869,0.06210379,0.00021059,0.00058063,0.21337170,0.16494341,0.12007204
-5.64582291,0.33516281,0.05737338,0.00019064,0.00047737,0.19840369,0.15095828,0.11093763
-5.63981991,0.31038773,0.05305322,0.00017421,0.00038968,0.18544422,0.13929133,0.10290955
-5.63381691,0.28941489,0.04920883,0.00016129,0.00031584,0.17472840,0.13000346,0.09610138
-5.62781391,0.27253632,0.04590029,0.00015188,0.00025418,0.16648006,0.12315544,0.09062009
-5.62181091,0.26002129,0.04318145,0.00014599,0.00020313,0.16090895,0.11880720,0.08656482
-5.61580790,0.25211261,0.04109931,0.00014361,0.00016122,0.15820775,0.11701618,0.08402561
-5.60980490,0.24902213,0.03969344,0.00014475,0.00012708,0.15854853,0.11783491,0.08308189
-5.60380190,0.25092562,0.03899539,0.00014941,0.00009953,0.16207887,0.12130772,0.08380078
-5.59779890,0.25795687,0.03902816,0.00015759,0.00007746,0.16891748,0.12746665,0.08623514
-5.59179590,0.27020114,0.03980562,0.00016925,0.00005995,0.17914930,0.13632683,0.09042140
-5.58579290,0.28768806,0.04133193,0.00018437,0.00004617,0.19282029,0.14788139,0.09637714
-5.57978989,0.31038421,0.04360099,0.00020286,0.00003543,0.20993201,0.16209613,0.10409867
-5.57378689,0.33818571,0.04659582,0.00022463,0.00002713,0.23043623,0.17890422,0.11355847
-5.56778389,0.37091140,0.05028810,0.00024953,0.00002080,0.25422990,0.19820134,0.12470286
-5.56178089,0.40829691,0.05463781,0.00027736,0.00001601,0.28115083,0.21984143,0.13744991
-5.55577789,0.44999049,0.05959299,0.00030788,0.00001245,0.31097452,0.24363357,0.15168793
-5.54977489,0.49555098,0.06508987,0.00034079,0.00000985,0.34341261,0.26934027,0.16727466
-5.54377189,0.54444871,0.07105320,0.00037573,0.00000799,0.37811331,0.29667752,0.18403745
-5.53776888,0.59606988,0.07739713,0.00041231,0.00000670,0.41466427,0.32531696,0.20177455
-5.53176588,0.64972475,0.08402646,0.00045007,0.00000587,0.45259817,0.35489037,0.22025776
-5.52576288,0.70466012,0.09083841,0.00048854,0.00000538,0.49140131,0.38499652,0.23923653
-5.51975988,0.76007612,0.09772496,0.00052720,0.00000518,0.53052522,0.41521064,0.25844353
-5.51375688,0.81514717,0.10457566,0.00056555,0.00000521,0.56940119,0.44509616,0.27760174
-5.50775388,0.86904693,0.11128095,0.00060309,0.00000544,0.60745766,0.47421868,0.29643294
-5.50175088,0.92097644,0.11773591,0.00063934,0.00000587,0.64413976,0.50216174,0.31466734
-5.49574787,0.97019482,0.12384423,0.00067391,0.00000651,0.67893074,0.52854384,0.33205423
-5.48974487,1.01605128,0.12952251,0.00070645,0.00000738,0.71137428,0.55303625,0.34837311
-5.48374187,1.05801744,0.13470445,0.00073676,0.00000852,0.74109701,0.57538085,0.36344513
-5.47773887,1.09571846,0.13934503,0.00076471,0.00000999,0.76783025,0.59540721,0.37714412
-5.47173587,1.12896167,0.14342428,0.00079036,0.00001188,0.79142991,0.61304824,0.38940689
-5.46573287,1.15776130,0.14695065,0.00081392,0.00001430,0.81189373,0.62835371,0.40024233
-5.45972986,1.18235802,0.14996372,0.00083577,0.00001738,0.82937480,0.64150074,0.40973867
-5.45372686,1.20323205,0.15253604,0.00085647,0.00002129,0.84419064,0.65280086,0.41806868
-5.44772386,1.22110902,0.15477416,0.00087679,0.00002623,0.85682710,0.66270307,0.42549223
-5.44172086,1.23695768,0.15681848,0.00089767,0.00003245,0.86793664,0.67179245,0.43235613
-5.43571786,1.25197922,0.15884210,0.00092021,0.00004024,0.87833066,0.68078430,0.43909088
-5.42971486,1.26758795,0.16104848,0.00094570,0.00004993,0.88896584,0.69051353,0.44620435
-5.42371186,1.28538351,0.16366796,0.00097554,0.00006192,0.90092462,0.70191957,0.45427236
-5.41770885,1.30711517,0.16695310,0.00101123,0.00007664,0.91539018,0.71602703,0.46392632
-5.41170585,1.33463899,0.17117306,0.00105438,0.00009462,0.93361655,0.73392239,0.47583811
-5.40570285,1.36986878,0.17660698,0.00110660,0.00011640,0.95689460,0.75672743,0.49070261
-5.39969985,1.41472224,0.18353651,0.00116949,0.00014262,0.98651473,0.78556979,0.50921829
-5.39369685,1.47106354,0.19223772,0.00124461,0.00017394,1.02372747,0.82155164,0.53206627
-5.38769385,1.54064417,0.20297254,0.00133342,0.00021108,1.06970300,0.86571693,0.55988854
-5.38169085,1.62504345,0.21597993,0.00143721,0.00025480,1.12549089,0.91901832,0.59326593
-5.37568784,1.72561075,0.23146701,0.00155708,0.00030588,1.19198115,0.98228442,0.63269640
-5.36968484,1.84341085,0.24960047,0.00169390,0.00036509,1.26986800,1.05618836,0.67857446
-5.36368184,1.97917451,0.27049845,0.00184824,0.00043322,1.35961740,1.14121851,0.73117230
-5.35767884,2.13325572,0.29422324,0.00202034,0.00051100,1.46143957,1.23765224,0.79062335
-5.35167584,2.30559731,0.32077504,0.00221010,0.00059911,1.57526743,1.34553354,0.85690890
-5.34567284,2.49570633,0.35008713,0.00241703,0.00069814,1.70074198,1.46465544,0.92984831
-5.33966983,2.70264053,0.38202259,0.00264024,0.00080855,1.83720528,1.59454784,1.00909352
-5.33366683,2.92500690,0.41637296,0.00287846,0.00093069,1.98370171,1.73447160,1.09412795
-5.32766383,3.16097306,0.45285897,0.00313000,0.00106472,2.13898782,1.88341945,1.18427053
-5.32166083,3.40829185,0.49113349,0.00339278,0.00121062,2.30155086,2.04012415,1.27868460
-5.31565783,3.66433926,0.53078671,0.00366440,0.00136817,2.46963600,2.20307420,1.37639204
-5.30965483,3.92616513,0.57135370,0.00394211,0.00153693,2.64128175,2.37053735,1.47629230
-5.30365183,4.19055604,0.61232413,0.00422291,0.00171625,2.81436293,2.54059158,1.57718605
-5.29764882,4.45410874,0.65315396,0.00450359,0.00190529,2.98664026,2.71116323,1.67780294
-5.29164582,4.71331259,0.69327887,0.00478081,0.00210298,3.15581528,2.88007172,1.77683277
-5.28564282,4.96463874,0.73212899,0.00505119,0.00230813,3.31958911,3.04507972,1.87295916
-5.27963982,5.20463331,0.76914440,0.00531137,0.00251942,3.47572341,3.20394751,1.96489476
-5.27363682,5.43001170,0.80379103,0.00555816,0.00273541,3.62210152,3.35449022,2.05141686
-5.26763382,5.63775093,0.83557608,0.00578854,0.00295468,3.75678783,3.49463583,2.13140212
-5.26163082,5.82517645,0.86406264,0.00599986,0.00317579,3.87808338,3.62248226,2.20385920
-5.25562781,5.99004046,0.88888265,0.00618984,0.00339739,3.98457550,3.73635130,2.26795813
-5.24962481,6.13058832,0.90974773,0.00635668,0.00361825,4.07517972,3.83483745,2.32305513
-5.24362181,6.24561041,0.92645740,0.00649914,0.00383731,4.14917216,3.91684948,2.36871188
-5.23761881,6.33447700,0.93890420,0.00661656,0.00405370,4.20621098,3.98164294,2.40470842
-5.23161581,6.39715434,0.94707549,0.00670889,0.00426678,4.24634574,4.02884212,2.43104899
-5.22561281,6.43420079,0.95105177,0.00677671,0.00447612,4.27001418,4.05845010,2.44796036
-5.21960980,6.44674292,0.95100160,0.00682123,0.00468152,4.27802597,4.07084624,2.45588272
-5.21360680,6.43643166,0.94717321,0.00684419,0.00488295,4.27153390,4.06677083,2.45545307
-5.20760380,6.40538031,0.93988327,0.00684786,0.00508052,4.25199331,4.04729722,2.44748187
-5.20160080,6.35608611,0.92950320,0.00683495,0.00527443,4.22111091,4.01379230,2.43292349
-5.19559780,6.29133852,0.91644379,0.00680848,0.00546487,4.18078480,3.96786665,2.41284170
-5.18959480,6.21411761,0.90113858,0.00677166,0.00565198,4.13303792,3.91131639,2.38837133
-5.18359180,6.12748644,0.88402709,0.00672782,0.00583572,4.07994707,3.84605897,2.36067757
-5.17758879,6.03448176,0.86553836,0.00668023,0.00601585,4.02357045,3.77406542,2.33091453
-5.17158579,5.93800740,0.84607575,0.00663196,0.00619180,3.96587628,3.69729205,2.30018455
-5.16558279,5.84073457,0.82600357,0.00658582,0.00636269,3.90867532,3.61761425,2.26949987
-5.15957979,5.74501312,0.80563613,0.00654419,0.00652722,3.85355982,3.53676520,2.23974826
-5.15357679,5.65279720,0.78522971,0.00650893,0.00668371,3.80185139,3.45628209,2.21166375
-5.14757379,5.56558836,0.76497761,0.00648134,0.00683011,3.75455978,3.37746191,2.18580380
-5.14157079,5.48439807,0.74500850,0.00646210,0.00696400,3.71235416,3.30132859,2.16253370
-5.13556778,5.40973110,0.72538791,0.00645122,0.00708271,3.67554810,3.22861265,2.14201876
-5.12956478,5.34159008,0.70612280,0.00644808,0.00718338,3.64409872,3.15974405,2.12422468
-5.12356178,5.27950078,0.68716863,0.00645146,0.00726306,3.61762015,3.09485808,2.10892596
-5.11755878,5.22255673,0.66843859,0.00645959,0.00731886,3.59541069,3.03381394,2.09572204
-5.11155578,5.16948101,0.64981438,0.00647024,0.00734803,3.57649243,2.97622461,2.08406039
-5.10555278,5.11870236,0.63115792,0.00648084,0.00734814,3.55966197,2.92149664,2.07326580
-5.09954977,5.06844227,0.61232325,0.00648858,0.00731719,3.54354995,2.86887770,2.06257440
-5.09354677,5.01680906,0.59316815,0.00649057,0.00725368,3.52668710,2.81750962,2.05117123
-5.08754377,4.96189522,0.57356474,0.00648392,0.00715672,3.50757406,2.76648446,2.03822971
-5.08154077,4.90187367,0.55340878,0.00646597,0.00702613,3.48475220,2.71490109,2.02295144
-5.07553777,4.83508907,0.53262702,0.00643431,0.00686240,3.45687252,2.66191967,2.00460477
-5.06953477,4.76014059,0.51118259,0.00638698,0.00666677,3.42275985,2.60681183,1.98256043
-5.06353177,4.67595266,0.48907813,0.00632254,0.00644115,3.38146971,2.54900443,1.95632291
-5.05752876,4.58183125,0.46635675,0.00624012,0.00618812,3.33233556,2.48811498,1.92555625
-5.05152576,4.47750330,0.44310082,0.00613952,0.00591079,3.27500443,2.42397768,1.89010320
-5.04552276,4.36313818,0.41942890,0.00602120,0.00561276,3.20945960,2.35665871,1.84999700
-5.03951976,4.23935032,0.39549098,0.00588630,0.00529799,3.13602920,2.28646074,1.80546516
-5.03351676,4.10718332,0.37146255,0.00573660,0.00497066,3.05538048,2.21391622,1.75692532
-5.02751376,3.96807620,0.34753764,0.00557446,0.00463505,2.96850000,2.13977020,1.70497309
-5.02151076,3.82381341,0.32392139,0.00540275,0.00429545,2.87666035,2.06495327,1.65036245
-5.01550775,3.67646078,0.30082251,0.00522476,0.00395598,2.78137486,1.99054600,1.59397958
-5.00950475,3.52828987,0.27844584,0.00504406,0.00362056,2.68434210,1.91773632,1.53681096
-5.00350175,3.38169407,0.25698549,0.00486436,0.00329274,2.58738229,1.84777158,1.47990713
-4.99749875,3.23909943,0.23661868,0.00468943,0.00297571,2.49236832,1.78190742,1.42434355
-4.99149575,3.10287410,0.21750053,0.00452289,0.00267217,2.40115402,1.72135532,1.37118005
-4.98549275,2.97523959,0.19975988,0.00436813,0.00238437,2.31550261,1.66723111,1.32142049
-4.97948974,2.85818744,0.18349623,0.00422816,0.00211404,2.23701819,1.62050636,1.27597428
-4.97348674,2.75340441,0.16877787,0.00410548,0.00186244,2.16708303,1.58196478,1.23562124
-4.96748374,2.66220909,0.15564104,0.00400202,0.00163033,2.10680319,1.55216521,1.20098115
-4.96148074,2.58550220,0.14409016,0.00391904,0.00141807,2.05696453,1.53141284,1.17248926
-4.95547774,2.52373254,0.13409907,0.00385709,0.00122558,2.01800104,1.51973984,1.15037878
-4.94947474,2.47687980,0.12561294,0.00381600,0.00105248,1.98997660,1.51689627,1.13467082
-4.94347174,2.44445484,0.11855106,0.00379485,0.00089808,1.97258104,1.52235168,1.12517251
-4.93746873,2.42551730,0.11281010,0.00379206,0.00076146,1.96514050,1.53530756,1.12148308
-4.93146573,2.41870992,0.10826777,0.00380537,0.00064152,1.96664179,1.55472023,1.12300781
-4.92546273,2.42230819,0.10478692,0.00383202,0.00053704,1.97576967,1.57933333,1.12897935
-4.91945973,2.43428322,0.10221969,0.00386874,0.00044673,1.99095566,1.60771892,1.13848537
-4.91345673,2.45237561,0.10041176,0.00391199,0.00036925,2.01043626,1.63832548,1.15050170
-4.90745373,2.47417716,0.09920659,0.00395800,0.00030328,2.03231840,1.66953113,1.16392941
-4.90145073,2.49721746,0.09844946,0.00400292,0.00024751,2.05464932,1.69970000,1.17763452
-4.89544772,2.51905184,0.09799127,0.00404303,0.00020073,2.07548822,1.72723953,1.19048872
-4.88944472,2.53734741,0.09769201,0.00407478,0.00016175,2.09297683,1.75065658,1.20140947
-4.88344172,2.54996380,0.09742386,0.00409499,0.00012953,2.10540599,1.76861000,1.20939798
-4.87743872,2.55502560,0.09707371,0.00410090,0.00010307,2.11127590,1.77995778,1.21357355
-4.87143572,2.55098396,0.09654528,0.00409032,0.00008150,2.10934751,1.78379687,1.21320304
-4.86543272,2.53666497,0.09576058,0.00406166,0.00006404,2.09868344,1.77949424,1.20772442
-4.85942971,2.51130350,0.09466082,0.00401400,0.00005001,2.07867688,1.76670792,1.19676348
-4.85342671,2.47456133,0.09320675,0.00394709,0.00003882,2.04906773,1.74539755,1.18014339
-4.84742371,2.42652949,0.09137839,0.00386135,0.00002997,2.00994560,1.71582396,1.15788687
-4.84142071,2.36771509,0.08917424,0.00375788,0.00002301,1.96174011,1.67853815,1.13021104
-4.83541771,2.29901376,0.08660996,0.00363834,0.00001759,1.90519906,1.63436016,1.09751546
-4.82941471,2.22166915,0.08371670,0.00350493,0.00001342,1.84135602,1.58434905,1.06036413
-4.82341171,2.13722169,0.08053899,0.00336031,0.00001024,1.77148872,1.52976507,1.01946230
-4.81740870,2.04744891,0.07713245,0.00320745,0.00000788,1.69707042,1.47202580,0.97562921
-4.81140570,1.95429985,0.07356128,0.00304957,0.00000616,1.61971628,1.41265803,0.92976800
-4.80540270,1.85982646,0.06989574,0.00289001,0.00000498,1.54112701,1.35324707,0.88283413
-4.79939970,1.76611445,0.06620967,0.00273213,0.00000426,1.46303201,1.29538552,0.83580341
-4.79339670,1.67521626,0.06257807,0.00257920,0.00000393,1.38713398,1.24062317,0.78964096
-4.78739370,1.58908832,0.05907499,0.00243430,0.00000397,1.31505711,1.19041973,0.74527213
-4.78139070,1.50953464,0.05577166,0.00230027,0.00000438,1.24830021,1.14610182,0.70355629
-4.77538769,1.43815820,0.05273494,0.00217957,0.00000516,1.18819632,1.10882547,0.66526422
-4.76938469,1.37632149,0.05002623,0.00207430,0.00000637,1.13587965,1.07954512,0.63105967
-4.76338169,1.32511680,0.04770068,0.00198609,0.00000806,1.09226051,1.05898985,0.60148540
-4.75737869,1.28534675,0.04580687,0.00191613,0.00001033,1.05800869,1.04764731,0.57695394
-4.75137569,1.25751504,0.04438682,0.00186514,0.00001328,1.03354511,1.04575563,0.55774283
-4.74537269,1.24182705,0.04347641,0.00183336,0.00001705,1.01904157,1.05330316,0.54399448
-4.73936968,1.23819960,0.04310600,0.00182059,0.00002181,1.01442815,1.07003599,0.53572000
-4.73336668,1.24627922,0.04330136,0.00182621,0.00002774,1.01940746,1.09547263,0.53280676
-4.72736368,1.26546745,0.04408469,0.00184923,0.00003507,1.03347484,1.12892533,0.53502914
-4.72136068,1.29495222,0.04547567,0.00188833,0.00004405,1.05594368,1.16952710,0.54206183
-4.71535768,1.33374383,0.04749255,0.00194193,0.00005494,1.08597449,1.21626365,0.55349506
-4.70935468,1.38071392,0.05015306,0.00200825,0.00006805,1.12260684,1.26800883,0.56885119
-4.70335168,1.43463611,0.05347508,0.00208534,0.00008370,1.16479268,1.32356270,0.58760196
-4.69734867,1.49422671,0.05747703,0.00217120,0.00010222,1.21143011,1.38169056,0.60918575
-4.69134567,1.55818396,0.06217789,0.00226380,0.00012396,1.26139627,1.44116184,0.63302436
-4.68534267,1.62522469,0.06759678,0.00236116,0.00014925,1.31357832,1.50078741,0.65853868
-4.67933967,1.69411679,0.07375207,0.00246139,0.00017843,1.36690154,1.55945389,0.68516279
-4.67333667,1.76370689,0.08066009,0.00256274,0.00021181,1.42035370,1.61615397,0.71235621
-4.66733367,1.83294215,0.08833333,0.00266364,0.00024964,1.47300502,1.67001148,0.73961384
-4.66133067,1.90088572,0.09677829,0.00276271,0.00029213,1.52402334,1.72030043,0.76647359
-4.65532766,1.96672581,0.10599308,0.00285881,0.00033943,1.57268412,1.76645757,0.79252148
-4.64932466,2.02977827,0.11596478,0.00295101,0.00039159,1.61837551,1.80808790,0.81739435
-4.64332166,2.08948322,0.12666681,0.00303861,0.00044855,1.66059848,1.84496337,0.84078038
-4.63731866,2.14539639,0.13805641,0.00312110,0.00051014,1.69896267,1.87701496,0.86241747
-4.63131566,2.19717618,0.15007241,0.00319818,0.00057607,1.73317847,1.90431876,0.88209019
-4.62531266,2.24456756,0.16263345,0.00326969,0.00064589,1.76304630,1.92707690,0.89962526
-4.61930965,2.28738405,0.17563691,0.00333559,0.00071902,1.78844381,1.94559448,0.91488651
-4.61330665,2.32548926,0.18895852,0.00339593,0.00079474,1.80931209,1.96025356,0.92776926
-4.60730365,2.35877896,0.20245292,0.00345080,0.00087218,1.82564182,1.97148576,0.93819504
-4.60130065,2.38716522,0.21595524,0.00350030,0.00095036,1.83746009,1.97974451,0.94610662
-4.59529765,2.41056327,0.22928353,0.00354451,0.00102817,1.84481871,1.98547845,0.95146391
-4.58929465,2.42888190,0.24224236,0.00358346,0.00110443,1.84778461,1.98910693,0.95424093
-4.58329165,2.44201784,0.25462716,0.00361710,0.00117790,1.84643250,1.99099877,0.95442378
-4.57728864,2.44985423,0.26622944,0.00364528,0.00124731,1.84084023,1.99145481,0.95200980
-4.57128564,2.45226290,0.27684251,0.00366778,0.00131140,1.83108641,1.99069494,0.94700779
-4.56528264,2.44911015,0.28626763,0.00368426,0.00136896,1.81725049,1.98884985,0.93943898
-4.55927964,2.44026532,0.29432024,0.00369432,0.00141886,1.79941453,1.98595750,0.92933874
-4.55327664,2.42561125,0.30083602,0.00369746,0.00146010,1.77766647,1.98196422,0.91675848
-4.54727364,2.40505584,0.30567652,0.00369317,0.00149183,1.75210424,1.97673000,0.90176764
-4.54127064,2.37854378,0.30873415,0.00368088,0.00151339,1.72284010,1.97003766,0.88445547
-4.53526763,2.34606752,0.30993621,0.00366005,0.00152430,1.69000496,1.96160506,0.86493221
-4.52926463,2.30767686,0.30924779,0.00363019,0.00152435,1.65375200,1.95109997,0.84332964
-4.52326163,2.26348643,0.30667352,0.00359085,0.00151352,1.61425944,1.93815659,0.81980086
-4.51725863,2.21368087,0.30225791,0.00354169,0.00149205,1.57173220,1.92239336,0.79451918
-4.51125563,2.15851722,0.29608442,0.00348249,0.00146040,1.52640244,1.90343110,0.76767620
-4.50525263,2.09832485,0.28827326,0.00341318,0.00141922,1.47852890,1.88091094,0.73947920
-4.49924962,2.03350272,0.27897795,0.00333383,0.00136936,1.42839532,1.85451149,0.71014795
-4.49324662,1.96451458,0.26838100,0.00324469,0.00131183,1.37630795,1.82396465,0.67991115
-4.48724362,1.89188217,0.25668860,0.00314619,0.00124776,1.32259253,1.78906957,0.64900268
-4.48124062,1.81617716,0.24412492,0.00303891,0.00117836,1.26759089,1.74970448,0.61765782
-4.47523762,1.73801196,0.23092592,0.00292363,0.00110490,1.21165733,1.70583590,0.58610977
-4.46923462,1.65803004,0.21733309,0.00280123,0.00102865,1.15515511,1.65752514,0.55458638
-4.46323162,1.57689603,0.20358738,0.00267276,0.00095088,1.09845298,1.60493186,0.52330742
-4.45722861,1.49528590,0.18992333,0.00253938,0.00087278,1.04192201,1.54831465,0.49248233
-4.45122561,1.41387757,0.17656385,0.00240234,0.00079547,0.98593256,1.48802876,0.46230848
-4.44522261,1.33334191,0.16371551,0.00226294,0.00071996,0.93085151,1.42452094,0.43296996
-4.43921961,1.25433457,0.15156466,0.00212253,0.00064715,0.87703971,1.35832188,0.40463688
-4.43321661,1.17748837,0.14027431,0.00198247,0.00057781,0.82484946,1.29003643,0.37746498
-4.42721361,1.10340664,0.12998183,0.00184410,0.00051255,0.77462215,1.22033204,0.35159566
-4.42121061,1.03265733,0.12079745,0.00170875,0.00045188,0.72668595,1.14992606,0.32715618
-4.41520760,0.96576806,0.11280362,0.00157766,0.00039617,0.68135357,1.07957225,0.30426010
-4.40920460,0.90322212,0.10605499,0.00145202,0.00034567,0.63892013,1.01004720,0.28300786
-4.40320160,0.84545559,0.10057908,0.00133292,0.00030054,0.59966125,0.94213717,0.26348740
-4.39719860,0.79285549,0.09637759,0.00122138,0.00026085,0.56383144,0.87662576,0.24577494
-4.39119560,0.74575913,0.09342816,0.00111830,0.00022660,0.53166284,0.81428299,0.22993576
-4.38519260,0.70445476,0.09168656,0.00102449,0.00019776,0.50336457,0.75585591,0.21602513
-4.37918959,0.66918331,0.09108926,0.00094067,0.00017426,0.47912254,0.70206107,0.20408929
-4.37318659,0.64014135,0.09155631,0.00086745,0.00015605,0.45909994,0.65357880,0.19416651
-4.36718359,0.61748502,0.09299439,0.00080538,0.00014305,0.44343833,0.61104915,0.18628822
-4.36118059,0.60133469,0.09530008,0.00075493,0.00013523,0.43225915,0.57506931,0.18048014
-4.35517759,0.59178012,0.09836314,0.00071651,0.00013261,0.42566561,0.54619207,0.17676345
-4.34917459,0.58888558,0.10206993,0.00069048,0.00013524,0.42374467,0.52492473,0.17515575
-4.34317159,0.59269469,0.10630662,0.00067715,0.00014324,0.42656877,0.51172811,0.17567184
-4.33716858,0.60323419,0.11096247,0.00067679,0.00015677,0.43419711,0.50701480,0.17832421
-4.33116558,0.62051654,0.11593269,0.00068964,0.00017608,0.44667602,0.51114643,0.18312307
-4.32516258,0.64454050,0.12112118,0.00071588,0.00020149,0.46403824,0.52442914,0.19007580
-4.31915958,0.67528975,0.12644279,0.00075564,0.00023334,0.48630069,0.54710724,0.19918583
-4.31315658,0.71272894,0.13182520,0.00080901,0.00027209,0.51346080,0.57935477,0.21045085
-4.30715358,0.75679747,0.13721026,0.00087598,0.00031820,0.54549119,0.62126498,0.22386033
