energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Fe_p_up,Fe_p_down,Fe_d_up,Fe_d_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down,V_p_up,V_p_down,V_d_up,V_d_down
-4.72736368,2.89283518,-3.00072766,0.02786032,-0.02919381,0.66759713,-0.71541910,1.28795569,-1.31220690,1.17976325,-1.21567442,0.86343060,-0.87963775,0.00000000,-0.00000000,0.46030516,-0.46556458,0.36168260,-0.36986394
-4.72136068,2.82976956,-3.01781828,0.02717954,-0.02873668,0.65287371,-0.72147581,1.26377290,-1.32580855,1.15172132,-1.22287627,0.84693189,-0.88600673,0.00000000,-0.00000000,0.45175977,-0.46861760,0.35555749,-0.37207210
-4.71535768,2.75390787,-3.02040081,0.02637416,-0.02815830,0.63529878,-0.72417117,1.23349606,-1.33331147,1.11879952,-1.22418458,0.82623659,-0.88787967,0.00000000,-0.00000000,0.44116956,-0.46962087,0.34742218,-0.37208833
-4.70935468,2.66619736,-3.00811197,0.02544949,-0.02745687,0.61509066,-0.72339742,1.19745268,-1.33440155,1.08143697,-1.21950091,0.80162116,-0.88512747,0.00000000,-0.00000000,0.42865070,-0.46846579,0.33740601,-0.36989726
-4.70335168,2.56781422,-2.98084126,0.02441417,-0.02663401,0.59251541,-0.71909998,1.15608540,-1.32887040,1.04015080,-1.20881974,0.77344181,-0.87770562,0.00000000,-0.00000000,0.41436334,-0.46508570,0.32567468,-0.36552543
-4.69734867,2.46013730,-2.93874143,0.02327985,-0.02569476,0.56788139,-0.71128102,1.10994181,-1.31662509,0.99552586,-1.19223205,0.74212565,-0.86565746,0.00000000,-0.00000000,0.39850756,-0.45945915,0.31242573,-0.35904080
-4.69134567,2.34471483,-2.88223181,0.02206066,-0.02464740,0.54153235,-0.70000177,1.05966046,-1.29769448,0.94820206,-1.16992651,0.70815948,-0.84911475,0.00000000,-0.00000000,0.38131783,-0.45161173,0.29788291,-0.35055090
-4.68534267,2.22322546,-2.81199374,0.02077271,-0.02350313,0.51383924,-0.68538312,1.00595371,-1.27223200,0.89885974,-1.14218827,0.67207670,-0.82829560,0.00000000,-0.00000000,0.36305627,-0.44161626,0.28228989,-0.34019987
-4.67933967,2.09743517,-2.72895852,0.01943348,-0.02227560,0.48519102,-0.66760464,0.94958819,-1.24051453,0.84820365,-1.10939505,0.63444289,-0.80349970,0.00000000,-0.00000000,0.34400499,-0.42959150,0.26590352,-0.32816434
-4.67333667,1.96915186,-2.63428783,0.01806116,-0.02098043,0.45598487,-0.64690182,0.89136357,-1.20293733,0.79694613,-1.07201072,0.59584071,-0.77510112,0.00000000,-0.00000000,0.32445787,-0.41569931,0.24898689,-0.31464848
-4.66733367,1.84017954,-2.52934727,0.01667408,-0.01963463,0.42661614,-0.62356159,0.83209085,-1.16000519,0.74579010,-1.03057626,0.55685475,-0.74353884,0.00000000,-0.00000000,0.30471212,-0.40014039,0.23180252,-0.29987831
-4.66133067,1.71227395,-2.41567408,0.01529011,-0.01825595,0.39746846,-0.59791618,0.77257078,-1.11232008,0.69541257,-0.98569847,0.51805700,-0.70930549,0.00000000,-0.00000000,0.28505999,-0.38314888,0.21460602,-0.28409558
-4.65532766,1.58710137,-2.29493990,0.01392613,-0.01686233,0.36890447,-0.57033565,0.71357359,-1.06056569,0.64644924,-0.93803667,0.47999347,-0.67293466,0.00000000,-0.00000000,0.26578097,-0.36498586,0.19764031,-0.26755139
-4.64932466,1.46620221,-2.16891009,0.01259760,-0.01547131,0.34125736,-0.54121902,0.65582063,-1.00548950,0.59948095,-0.88828778,0.44317247,-0.63498735,0.00000000,-0.00000000,0.24713475,-0.34593220,0.18113072,-0.25049993
-4.64332166,1.35096063,-2.03940106,0.01131825,-0.01409949,0.31482371,-0.51098468,0.59996862,-0.94788315,0.55502222,-0.83717038,0.40805501,-0.59603795,0.00000000,-0.00000000,0.22935527,-0.32628084,0.16528109,-0.23319240
-4.63731866,1.24258109,-1.90823710,0.01009975,-0.01276213,0.28985775,-0.48006011,0.54659718,-0.88856174,0.51351245,-0.78540816,0.37504749,-0.55666048,0.00000000,-0.00000000,0.21264595,-0.30632905,0.15027092,-0.21587149
-4.63131566,1.14207245,-1.77720838,0.00895166,-0.01147277,0.26656727,-0.44887144,0.49619963,-0.82834301,0.47530997,-0.73371345,0.34449686,-0.51741543,0.00000000,-0.00000000,0.19717628,-0.28637074,0.13625366,-0.19876641
-4.62531266,1.05023973,-1.64803139,0.00788129,-0.01024298,0.24511122,-0.41783331,0.44917756,-0.76802716,0.44068905,-0.68277140,0.31668828,-0.47883777,0.00000000,-0.00000000,0.18307979,-0.26668915,0.12335603,-0.18208883
-4.61930965,0.96768333,-1.52231348,0.00689380,-0.00908221,0.22559903,-0.38733912,0.40583883,-0.70837803,0.40983982,-0.63322524,0.29184516,-0.44142640,0.00000000,-0.00000000,0.17045348,-0.24755027,0.11167832,-0.16602966
-4.61330665,0.89480512,-1.40152229,0.00599226,-0.00799771,0.20809166,-0.35775238,0.36639899,-0.65010640,0.38287094,-0.58566338,0.27013123,-0.40563550,0.00000000,-0.00000000,0.15935842,-0.22919708,0.10129563,-0.15075673
-4.60730365,0.83182063,-1.28696110,0.00517788,-0.00699457,0.19260400,-0.32939916,0.33098558,-0.59385582,0.35981474,-0.54060846,0.25165451,-0.37186787,0.00000000,-0.00000000,0.14982169,-0.21184483,0.09225973,-0.13641353
-4.60130065,0.77877617,-1.17975072,0.00445018,-0.00607579,0.17910875,-0.30256200,0.29964498,-0.54019149,0.34063450,-0.49850895,0.23647265,-0.34047045,0.00000000,-0.00000000,0.14183916,-0.19567749,0.08460149,-0.12311878
-4.59529765,0.73556964,-1.08081810,0.00380725,-0.00524251,0.16754127,-0.27747548,0.27235128,-0.48959236,0.32523328,-0.45973327,0.22459922,-0.31173194,0.00000000,-0.00000000,0.13537917,-0.18084529,0.07833363,-0.11096682
-4.58929465,0.70197378,-0.99089166,0.00324602,-0.00449412,0.15780526,-0.25432340,0.24901642,-0.44244661,0.31346388,-0.42456673,0.21601054,-0.28588255,0.00000000,-0.00000000,0.13038673,-0.16746362,0.07345358,-0.10002886
-4.58329165,0.67766046,-0.91050302,0.00276255,-0.00382862,0.14977895,-0.23323780,0.22950120,-0.39905029,0.30513946,-0.39321111,0.21065263,-0.26309554,0.00000000,-0.00000000,0.12678808,-0.15561300,0.06994638,-0.09035468
-4.57728864,0.66222473,-0.83999462,0.00235226,-0.00324280,0.14332158,-0.21429947,0.21362649,-0.35960911,0.30004412,-0.36578679,0.20844776,-0.24349051,0.00000000,-0.00000000,0.12449536,-0.14534009,0.06778727,-0.08197491
-4.57128564,0.65520766,-0.77953227,0.00201014,-0.00273253,0.13827978,-0.19754011,0.20118422,-0.32424287,0.29794322,-0.34233723,0.20930040,-0.22713790,0.00000000,-0.00000000,0.12341112,-0.13665978,0.06694404,-0.07490353
-4.56528264,0.65611676,-0.72912194,0.00173103,-0.00229307,0.13449378,-0.18294581,0.19194764,-0.29299218,0.29859271,-0.32283535,0.21310223,-0.21406450,0.00000000,-0.00000000,0.12343272,-0.12955794,0.06737891,-0.06914063
-4.55927964,0.66444352,-0.68862941,0.00150973,-0.00191923,0.13180309,-0.17046159,0.18568051,-0.26582698,0.30174749,-0.30719157,0.21973597,-0.20425958,0.00000000,-0.00000000,0.12445612,-0.12399490,0.06904997,-0.06467502
-4.55327664,0.67967748,-0.65780197,0.00134119,-0.00160567,0.13005156,-0.15999690,0.18214512,-0.24265637,0.30716818,-0.29526299,0.22907808,-0.19768124,0.00000000,-0.00000000,0.12637926,-0.11990935,0.07191208,-0.06148684
-4.54727364,0.70131658,-0.63629082,0.00122058,-0.00134707,0.12909180,-0.15143168,0.18110876,-0.22333909,0.31462647,-0.28686321,0.24100017,-0.19426260,0.00000000,-0.00000000,0.12910484,-0.11722244,0.07591731,-0.05954981
-4.54127064,0.72887401,-0.62367331,0.00114338,-0.00113825,0.12878862,-0.14462275,0.18234887,-0.20769433,0.32390880,-0.28177251,0.25536936,-0.19391762,0.00000000,-0.00000000,0.13254247,-0.11584209,0.08101499,-0.05883326
-4.53526763,0.76188159,-0.61947393,0.00110544,-0.00097435,0.12902185,-0.13941036,0.18565664,-0.19551229,0.33481848,-0.27974775,0.27204760,-0.19654618,0.00000000,-0.00000000,0.13661013,-0.11566710,0.08715136,-0.05930358
-4.52926463,0.79989040,-0.62318342,0.00110295,-0.00085090,0.12968814,-0.13562450,0.19083934,-0.18656412,0.34717650,-0.28053178,0.29089040,-0.20203826,0.00000000,-0.00000000,0.14123521,-0.11659112,0.09426903,-0.06092535
-4.52326163,0.84246910,-0.63427527,0.00113250,-0.00076388,0.13070213,-0.13309093,0.19772149,-0.18061096,0.36082104,-0.28386195,0.31174503,-0.21027710,0.00000000,-0.00000000,0.14635490,-0.11850624,0.10230635,-0.06366192
-4.51725863,0.88920078,-0.65221925,0.00119098,-0.00070972,0.13199685,-0.13163671,0.20614507,-0.17741181,0.37560609,-0.28947752,0.33444862,-0.22114126,0.00000000,-0.00000000,0.15191625,-0.12130611,0.11119672,-0.06747560
-4.51125563,0.93967893,-0.67649175,0.00127558,-0.00068539,0.13352353,-0.13109500,0.21596888,-0.17673010,0.39139952,-0.29712574,0.35882651,-0.23450558,0.00000000,-0.00000000,0.15787587,-0.12488869,0.12086812,-0.07232738
-4.50525263,0.99350349,-0.70658297,0.00138376,-0.00068827,0.13525083,-0.13130922,0.22706749,-0.17833887,0.40808073,-0.30656659,0.38469097,-0.25024121,0.00000000,-0.00000000,0.16419939,-0.12915832,0.13124277,-0.07817635
-4.49924962,1.05027732,-0.74200112,0.00151315,-0.00071620,0.13716376,-0.13213639,0.23932964,-0.18202467,0.42553830,-0.31757606,0.41184070,-0.26821470,0.00000000,-0.00000000,0.17086074,-0.13402734,0.14223724,-0.08497889
-4.49324662,1.10960382,-0.78227394,0.00166153,-0.00076741,0.13926215,-0.13344967,0.25265658,-0.18759005,0.44366790,-0.32994819,0.44006112,-0.28828657,0.00000000,-0.00000000,0.17784138,-0.13941722,0.15376277,-0.09268768
-4.48724362,1.17108591,-0.82694818,0.00182677,-0.00084044,0.14155894,-0.13514014,0.26696024,-0.19485500,0.46237050,-0.34349589,0.46912572,-0.31030941,0.00000000,-0.00000000,0.18512947,-0.14525916,0.16572615,-0.10125072
-4.48124062,1.23432641,-0.87558737,0.00200679,-0.00093407,0.14407819,-0.13711789,0.28216134,-0.20365730,0.48155115,-0.35805073,0.49879826,-0.33412589,0.00000000,-0.00000000,0.19271896,-0.15149432,0.17803080,-0.11061039
-4.47523762,1.29892987,-0.92776881,0.00219951,-0.00104728,0.14685300,-0.13931233,0.29818761,-0.21385212,0.50111825,-0.37346200,0.52883590,-0.35956694,0.00000000,-0.00000000,0.20060874,-0.15807373,0.19057829,-0.12070277
-4.46923462,1.36450551,-0.98308007,0.00240281,-0.00117917,0.14992332,-0.14167208,0.31497189,-0.22531093,0.52098334,-0.38959524,0.55899297,-0.38645031,0.00000000,-0.00000000,0.20880163,-0.16495789,0.20326999,-0.13145715
-4.46323162,1.43067072,-1.04111588,0.00261455,-0.00132884,0.15333354,-0.14416418,0.33245030,-0.23791995,0.54106120,-0.40633047,0.58902519,-0.41457977,0.00000000,-0.00000000,0.21730335,-0.17211620,0.21600890,-0.14279602
-4.45722861,1.49705474,-1.10147554,0.00283249,-0.00149541,0.15713009,-0.14677302,0.35056024,-0.25157830,0.56127018,-0.42356033,0.61869403,-0.44374512,0.00000000,-0.00000000,0.22612127,-0.17952628,0.22870139,-0.15463539
-4.45122561,1.56330172,-1.16376155,0.00305434,-0.00167788,0.16135884,-0.14949881,0.36923832,-0.26619600,0.58153244,-0.44118835,0.64777082,-0.47372305,0.00000000,-0.00000000,0.23526303,-0.18717312,0.24125882,-0.16688555
-4.44522261,1.62907272,-1.22757929,0.00327774,-0.00187512,0.16606250,-0.15235581,0.38841809,-0.28169184,0.60177403,-0.45912748,0.67604046,-0.50427900,0.00000000,-0.00000000,0.24473490,-0.19504823,0.25359884,-0.17945226
-4.43921961,1.69404607,-1.29253798,0.00350024,-0.00208581,0.17127790,-0.15537032,0.40802754,-0.29799130,0.62192442,-0.47729891,0.70330417,-0.53516983,0.00000000,-0.00000000,0.25453986,-0.20314876,0.26564628,-0.19223828
-4.43321661,1.75791572,-1.35825271,0.00371937,-0.00230840,0.17703324,-0.15857845,0.42798654,-0.31502439,0.64191549,-0.49563117,0.72938139,-0.56614728,0.00000000,-0.00000000,0.26467549,-0.21147646,0.27733360,-0.20514519
-4.42721361,1.82038753,-1.42434709,0.00393263,-0.00254112,0.18334537,-0.16202372,0.44820411,-0.33272364,0.66167982,-0.51405957,0.75411038,-0.59696193,0.00000000,-0.00000000,0.27513169,-0.22003666,0.28860070,-0.21807530
-4.42121061,1.88117348,-1.49045631,0.00413750,-0.00278192,0.19021728,-0.16575451,0.46857582,-0.35102199,0.68114830,-0.53252574,0.77734770,-0.62736750,0.00000000,-0.00000000,0.28588826,-0.22883702,0.29939430,-0.23093373
-4.41520760,1.93998433,-1.55622998,0.00433150,-0.00302848,0.19763571,-0.16982137,0.48898137,-0.36985068,0.70024712,-0.55097718,0.79896659,-0.65712513,0.00000000,-0.00000000,0.29691258,-0.23788627,0.30966680,-0.24363021
-4.40920460,1.99652116,-1.62133418,0.00451222,-0.00327827,0.20556918,-0.17427423,0.50928263,-0.38913721,0.71889441,-0.56936666,0.81885440,-0.68600740,0.00000000,-0.00000000,0.30815745,-0.24719261,0.31937475,-0.25608080
-4.40320160,2.05046675,-1.68545244,0.00467731,-0.00352849,0.21396654,-0.17915949,0.52932239,-0.40880311,0.73699677,-0.58765133,0.83690937,-0.71380175,0.00000000,-0.00000000,0.31955935,-0.25676202,0.32847708,-0.26820907
-4.39719860,2.10147778,-1.74828507,0.00482459,-0.00377617,0.22275616,-0.18451709,0.54892395,-0.42876185,0.75444602,-0.60579128,0.85303721,-0.74031314,0.00000000,-0.00000000,0.33103728,-0.26659631,0.33693333,-0.27994694
-4.39119560,2.14917880,-1.80954678,0.00495204,-0.00401820,0.23184583,-0.19037757,0.56789201,-0.44891665,0.77111667,-0.62374769,0.86714776,-0.76536567,0.00000000,-0.00000000,0.34249237,-0.27669107,0.34470192,-0.29123489
-4.38519260,2.19315916,-1.86896251,0.00505785,-0.00425135,0.24112370,-0.19675926,0.58601471,-0.46915852,0.78686432,-0.64148027,0.87915226,-0.78880320,0.00000000,-0.00000000,0.35380845,-0.28703341,0.35173883,-0.30202162
-4.37918959,2.23297361,-1.92626161,0.00514045,-0.00447237,0.25046005,-0.20366560,0.60306730,-0.48936452,0.80152558,-0.65894427,0.88896159,-0.81048888,0.00000000,-0.00000000,0.36485374,-0.29759982,0.35799672,-0.31226321
-4.37318659,2.26814751,-1.98117090,0.00519859,-0.00467806,0.25971010,-0.21108284,0.61881719,-0.50939636,0.81491971,-0.67608705,0.89648581,-0.83030363,0.00000000,-0.00000000,0.37548362,-0.30835406,0.36342480,-0.32192168
-4.36718359,2.29818695,-2.03340711,0.00523133,-0.00486529,0.26871789,-0.21897816,0.63303048,-0.52909968,0.82685209,-0.69284454,0.90163520,-0.84814397,0.00000000,-0.00000000,0.38554465,-0.31924538,0.36796940,-0.33096335
-4.36118059,2.32259371,-2.08266956,0.00523810,-0.00503114,0.27732091,-0.22729834,0.64547975,-0.54830399,0.83711981,-0.70913771,0.90432309,-0.86391926,0.00000000,-0.00000000,0.39487966,-0.33020717,0.37157538,-0.33935686
-4.35517759,2.34088505,-2.12863394,0.00521872,-0.00517293,0.28535566,-0.23596916,0.65595282,-0.56682357,0.84551907,-0.72486962,0.90447019,-0.87754873,0.00000000,-0.00000000,0.40333382,-0.34115621,0.37418836,-0.34707121
-4.34917459,2.35261723,-2.17094808,0.00517343,-0.00528832,0.29266362,-0.24489570,0.66426218,-0.58445948,0.85185432,-0.73992320,0.90201049,-0.88895884,0.00000000,-0.00000000,0.41076140,-0.35199273,0.37575771,-0.35407402
-4.34317159,2.35741191,-2.20923057,0.00510288,-0.00537535,0.29909764,-0.25396342,0.67025455,-0.60100267,0.85594872,-0.75416019,0.89689827,-0.89808099,0.00000000,-0.00000000,0.41703305,-0.36260139,0.37623997,-0.36033009
-4.33716858,2.35498399,-2.24307309,0.00500817,-0.00543253,0.30452835,-0.26304040,0.67382016,-0.61623835,0.85765532,-0.76742161,0.88911590,-0.90485028,0.00000000,-0.00000000,0.42204311,-0.37285326,0.37560283,-0.36580052
-4.33116558,2.34516909,-2.27204681,0.00489081,-0.00545884,0.30885025,-0.27198039,0.67490114,-0.62995155,0.85686844,-0.77952993,0.87868189,-0.90920533,0.00000000,-0.00000000,0.42571666,-0.38260892,0.37382910,-0.37044258
-4.32516258,2.32794916,-2.29571319,0.00475275,-0.00545384,0.31198722,-0.28062697,0.67349855,-0.64193369,0.85353458,-0.79029307,0.86565852,-0.91108946,0.00000000,-0.00000000,0.42801587,-0.39172256,0.37092057,-0.37421026
-4.31915958,2.30347423,-2.31363911,0.00459628,-0.00541764,0.31389720,-0.28881844,0.66967761,-0.65199012,0.84766198,-0.79951039,0.85015863,-0.91045326,0.00000000,-0.00000000,0.42894533,-0.40004711,0.36690141,-0.37705576
-4.31315658,2.27207893,-2.32541600,0.00442406,-0.00535091,0.31457555,-0.29639347,0.66357059,-0.65994811,0.83932846,-0.80698030,0.83235091,-0.90725851,0.00000000,-0.00000000,0.42855589,-0.40744013,0.36182094,-0.37893171
-4.30715358,2.23429215,-2.33068197,0.00423905,-0.00525492,0.31405719,-0.30319721,0.65537724,-0.66566523,0.82868662,-0.81250955,0.81246325,-0.90148332,0.00000000,-0.00000000,0.42694682,-0.41377039,0.35575537,-0.37979407
-4.30115058,2.19083888,-2.32914622,0.00404443,-0.00513147,0.31241707,-0.30908766,0.64536246,-0.66903745,0.81596612,-0.81592350,0.79078371,-0.89312813,0.00000000,-0.00000000,0.42426603,-0.41892462,0.34880847,-0.37960571
-4.29514757,2.14263375,-2.32061413,0.00384355,-0.00498288,0.30976900,-0.31394193,0.63385128,-0.67000672,0.80147266,-0.81707714,0.76765898,-0.88222222,0.00000000,-0.00000000,0.42070823,-0.42281445,0.34111101,-0.37834017
-4.28914457,2.09076583,-2.30501169,0.00363987,-0.00481193,0.30626290,-0.31766220,0.62122112,-0.66856747,0.78558350,-0.81586602,0.74349009,-0.86883037,0.00000000,-0.00000000,0.41651100,-0.42538280,0.33281893,-0.37598565
-4.28314157,2.03647515,-2.28240773,0.00343685,-0.00462181,0.30208036,-0.32018103,0.60789177,-0.66477172,0.76873954,-0.81223669,0.71872561,-0.85305897,0.00000000,-0.00000000,0.41194890,-0.42660967,0.32411020,-0.37254874
-4.27713857,1.98112182,-2.25303226,0.00323793,-0.00441602,0.29742891,-0.32146566,0.59431336,-0.65873228,0.75143420,-0.80619579,0.69385232,-0.83506134,0.00000000,-0.00000000,0.40732568,-0.42651679,0.31518060,-0.36805780
-4.27113557,1.92614865,-2.21728976,0.00304640,-0.00419831,0.29253494,-0.32152119,0.58095276,-0.65062396,0.73419951,-0.79781731,0.66938395,-0.81504163,0.00000000,-0.00000000,0.40296506,-0.42517094,0.30623855,-0.36256553
-4.26513257,1.87303910,-2.17576603,0.00286536,-0.00397260,0.28763579,-0.32039234,0.56827912,-0.64068232,0.71759000,-0.78724745,0.64584822,-0.79325688,0.00000000,-0.00000000,0.39920020,-0.42268560,0.29749912,-0.35615067
-4.25912956,1.82327216,-2.12922782,0.00269768,-0.00374288,0.28297122,-0.31816358,0.55674903,-0.62920019,0.70216492,-0.77470658,0.62377291,-0.77001717,0.00000000,-0.00000000,0.39636255,-0.41922072,0.28917770,-0.34891863
-4.25312656,1.77827613,-2.07861485,0.00254589,-0.00351311,0.27877464,-0.31495780,0.54679195,-0.61652170,0.68846980,-0.76048808,0.60367137,-0.74568332,0.00000000,-0.00000000,0.39477020,-0.41498068,0.28148343,-0.34100082
-4.24712356,1.73938332,-2.02502392,0.00241217,-0.00328715,0.27526444,-0.31093323,0.53879656,-0.60303414,0.67701785,-0.74495394,0.58602826,-0.72066242,0.00000000,-0.00000000,0.39471650,-0.41021016,0.27461282,-0.33255282
-4.24112056,1.70778749,-1.96968571,0.00229831,-0.00306868,0.27263580,-0.30627893,0.53309843,-0.58915787,0.66827227,-0.72852716,0.57128587,-0.69540106,0.00000000,-0.00000000,0.39645921,-0.40518829,0.26874376,-0.32375127
-4.23511756,1.68450574,-1.91393479,0.00220570,-0.00286115,0.27105337,-0.30120884,0.52996969,-0.57533466,0.66262998,-0.71168105,0.55983173,-0.67037649,0.00000000,-0.00000000,0.40021068,-0.40022101,0.26403027,-0.31478969
-4.22911456,1.67034648,-1.85917411,0.00213526,-0.00266767,0.27064491,-0.29595476,0.52961081,-0.56201487,0.66040765,-0.69492605,0.55198787,-0.64608604,0.00000000,-0.00000000,0.40612943,-0.39563209,0.26059814,-0.30587335
-4.22311156,1.66588436,-1.80683528,0.00208750,-0.00249100,0.27149643,-0.29075837,0.53214493,-0.54964403,0.66183039,-0.67879436,0.54800202,-0.62303527,0.00000000,-0.00000000,0.41431348,-0.39175297,0.25854159,-0.29721347
-4.21710855,1.67144326,-1.75833624,0.00206248,-0.00233350,0.27364872,-0.28586278,0.53761477,-0.53864926,0.66702368,-0.66382310,0.54804113,-0.60172514,0.00000000,-0.00000000,0.42479556,-0.38891193,0.25792114,-0.28902091
-4.21110555,1.68708760,-1.71503812,0.00205982,-0.00219710,0.27709563,-0.28150380,0.54598219,-0.52942624,0.67600868,-0.65053675,0.55218720,-0.58263890,0.00000000,-0.00000000,0.43754047,-0.38742299,0.25876274,-0.28149981
-4.20510255,1.71262209,-1.67820298,0.00207875,-0.00208331,0.28178397,-0.27790141,0.55713026,-0.52232695,0.68870119,-0.63942948,0.56043555,-0.56622906,0.00000000,-0.00000000,0.45244468,-0.38757479,0.26105793,-0.27484125
-4.19909955,1.74759971,-1.64895419,0.00211812,-0.00199316,0.28761507,-0.27525166,0.57086766,-0.51764902,0.70491404,-0.63094820,0.57269544,-0.55290503,0.00000000,-0.00000000,0.46933806,-0.38962020,0.26476530,-0.26921750
-4.19309655,1.79133720,-1.62824090,0.00217638,-0.00192725,0.29444800,-0.27371936,0.58693520,-0.51562666,0.72436296,-0.62547707,0.58879288,-0.54302178,0.00000000,-0.00000000,0.48798770,-0.39376672,0.26981283,-0.26477673
-4.18709355,1.84293749,-1.61680807,0.00225171,-0.00188574,0.30210422,-0.27343191,0.60501403,-0.51642383,0.74667547,-0.62332385,0.60847550,-0.53687008,0.00000000,-0.00000000,0.50810372,-0.40016822,0.27610108,-0.26163881
-4.18109055,1.90131772,-1.61517304,0.00234198,-0.00186837,0.31037343,-0.27447436,0.62473531,-0.52012964,0.77140240,-0.62470899,0.63141913,-0.53466836,0.00000000,-0.00000000,0.52934680,-0.40891835,0.28350714,-0.25989203
-4.17508754,1.96524201,-1.62360940,0.00244481,-0.00187447,0.31902049,-0.27688603,0.64569078,-0.52675614,0.79803173,-0.62975752,0.65723596,-0.53655669,0.00000000,-0.00000000,0.55133710,-0.42004568,0.29188889,-0.25959098
-4.16908454,2.03335744,-1.64213865,0.00255764,-0.00190302,0.32779318,-0.28065867,0.66744408,-0.53623852,0.82600394,-0.63849422,0.68548390,-0.54259281,0.00000000,-0.00000000,0.57366447,-0.43351093,0.30108978,-0.26075568
-4.16308154,2.10423222,-1.67052981,0.00267775,-0.00195261,0.33643025,-0.28573636,0.68954220,-0.54843765,0.85472856,-0.65084218,0.71567689,-0.55275045,0.00000000,-0.00000000,0.59589929,-0.44920629,0.31094348,-0.26337180
-4.15707854,2.17639458,-1.70830675,0.00280235,-0.00202157,0.34466985,-0.29201696,0.71152695,-0.56314469,0.88360114,-0.66662470,0.74729591,-0.56691971,0.00000000,-0.00000000,0.61760392,-0.46695686,0.32127862,-0.26739209
-4.15107554,2.24837135,-1.75476280,0.00292859,-0.00210789,0.35225768,-0.29935528,0.73294603,-0.58008766,0.91202014,-0.68557042,0.77980042,-0.58490964,0.00000000,-0.00000000,0.63834420,-0.48652418,0.33192325,-0.27273871
-4.14507254,2.31872495,-1.80898200,0.00305365,-0.00220934,0.35895482,-0.30756757,0.75336339,-0.59893959,0.93940325,-0.70732155,0.81264004,-0.60645267,0.00000000,-0.00000000,0.65770071,-0.50761174,0.34270902,-0.27930656
-4.13906953,2.38608804,-1.86986613,0.00317477,-0.00232347,0.36454488,-0.31643736,0.77236885,-0.61932796,0.96520248,-0.73144468,0.84526609,-0.63121094,0.00000000,-0.00000000,0.67527947,-0.52987221,0.35347479,-0.28696715
-4.13306653,2.44919471,-1.93616642,0.00328935,-0.00244766,0.36884023,-0.32572242,0.78958666,-0.64084507,0.98891780,-0.75744391,0.87714299,-0.65878408,0.00000000,-0.00000000,0.69072179,-0.55291627,0.36406990,-0.29557312
-4.12706353,2.50690773,-2.00651884,0.00339496,-0.00257915,0.37168710,-0.33516236,0.80468289,-0.66305896,1.01010879,-0.78477562,0.90775916,-0.68871843,0.00000000,-0.00000000,0.70371297,-0.57632268,0.37435672,-0.30496303
-4.12106053,2.55824113,-2.07948184,0.00348941,-0.00271511,0.37296952,-0.34448696,0.81737158,-0.68552461,1.02840406,-0.81286458,0.93663728,-0.72051723,0.00000000,-0.00000000,0.71398971,-0.59964933,0.38421267,-0.31496629
-4.11505753,2.60237792,-2.15357521,0.00357084,-0.00285266,0.37261184,-0.35342461,0.82741968,-0.70779500,1.04350838,-0.84112060,0.96334366,-0.75365181,0.00000000,-0.00000000,0.72134587,-0.62244477,0.39353161,-0.32540808
-4.10905453,2.63868244,-2.22731893,0.00363767,-0.00298896,0.37057990,-0.36171068,0.83465050,-0.72943181,1.05520718,-0.86895526,0.98749656,-0.78757320,0.00000000,-0.00000000,0.72563675,-0.64426015,0.40222462,-0.33611405
-4.10305153,2.66670748,-2.29927086,0.00368872,-0.00312121,0.36688083,-0.36909564,0.83894598,-0.75001544,1.06336859,-0.89579825,1.00877330,-0.82172419,0.00000000,-0.00000000,0.72678152,-0.66466088,0.41022025,-0.34691470
-4.09704852,2.68619615,-2.36806215,0.00372320,-0.00324678,0.36156155,-0.37535244,0.84024749,-0.76915418,1.06794304,-0.92111251,1.02691583,-0.85555131,0.00000000,-0.00000000,0.72476401,-0.68323791,0.41746410,-0.35764933
-4.09104552,2.69707861,-2.43242939,0.00374071,-0.00336318,0.35470603,-0.38028307,0.83855539,-0.78649229,1.06896049,-0.94440811,1.04173477,-0.88851673,0.00000000,-0.00000000,0.71963174,-0.69961811,0.42391805,-0.36816942
-4.08504252,2.69946414,-2.49124273,0.00374125,-0.00346818,0.34643161,-0.38372403,0.83392733,-0.80171683,1.06652563,-0.96525404,1.05311164,-0.92010957,0.00000000,-0.00000000,0.71149344,-0.71347362,0.42955894,-0.37834132
-4.07903952,2.69362881,-2.54352921,0.00372523,-0.00355984,0.33688436,-0.38555048,0.82647526,-0.81456328,1.06081115,-0.98328787,1.06099923,-0.94985645,0.00000000,-0.00000000,0.70051501,-0.72452967,0.43437697,-0.38804839
-4.07303652,2.67999954,-2.58849067,0.00369341,-0.00363655,0.32623388,-0.38567912,0.81636141,-0.82481967,1.05204965,-0.99822295,1.06542006,-0.97733109,0.00000000,-0.00000000,0.68691427,-0.73257092,0.43837376,-0.39719232
-4.06703352,2.65913494,-2.62551614,0.00364690,-0.00369706,0.31466768,-0.38406951,0.80379319,-0.83232936,1.04052426,-1.00985290,1.06646288,-1.00216256,0.00000000,-0.00000000,0.67095460,-0.73744592,0.44156026,-0.40569375
