energy_ev,total_up,Nb_p_up,Nb_d_up,S_s_up,S_p_up,Sn_p_up,Sn_d_up
-5.57978989,4.97020725,2.16585221,1.93297015,0.04235162,3.24734199,0.15756018,0.00039189
-5.57378689,5.00553889,2.15850775,1.95316518,0.04224583,3.27108611,0.15627374,0.00040240
-5.56778389,5.02550089,2.14753932,1.96679966,0.04202273,3.28482950,0.15470149,0.00041157
-5.56178089,5.02938618,2.13325574,1.97387851,0.04167755,3.28835160,0.15279490,0.00041918
-5.55577789,5.01705554,2.11624019,1.97465252,0.04120852,3.28182999,0.15051670,0.00042500
-5.54977489,4.98896423,2.09734876,1.96961964,0.04061717,3.26585048,0.14784273,0.00042889
-5.54377189,4.94616367,2.07769615,1.95951603,0.03990838,3.24140007,0.14476324,0.00043072
-5.53776888,4.89027761,2.05862859,1.94529671,0.03909036,3.20984249,0.14128343,0.00043045
-5.53176588,4.82345322,2.04168485,1.92810612,0.03817442,3.17287700,0.13742330,0.00042807
-5.52576288,4.74828869,2.02854660,1.90923974,0.03717455,3.13248176,0.13321694,0.00042364
-5.51975988,4.66774035,2.02097964,1.89009777,0.03610700,3.09084365,0.12871108,0.00041727
-5.51375688,4.58501274,2.02076848,1.87213284,0.03498960,3.05027755,0.12396330,0.00040911
-5.50775388,4.50343649,2.02964649,1.85679345,0.03384110,3.01313793,0.11903973,0.00039936
-5.50175088,4.42633902,2.04922440,1.84546569,0.03268046,2.98172664,0.11401261,0.00038825
-5.49574787,4.35691367,2.08092005,1.83941532,0.03152608,2.95820056,0.10895764,0.00037605
-5.48974487,4.29809287,2.12589228,1.83973280,0.03039514,2.94448297,0.10395147,0.00036301
-5.48374187,4.25243097,2.18498162,1.84728355,0.02930291,2.94218265,0.09906926,0.00034942
-5.47773887,4.22200173,2.25866068,1.86266560,0.02826228,2.95252394,0.09438253,0.00033555
-5.47173587,4.20831511,2.34699628,1.88617663,0.02728326,2.97629112,0.08995746,0.00032165
-5.46573287,4.21225694,2.44962552,1.91779192,0.02637278,3.01378947,0.08585352,0.00030796
-5.45972986,4.23405410,2.56574712,1.95715445,0.02553454,3.06482495,0.08212262,0.00029468
-5.45372686,4.27326682,2.69412889,2.00357769,0.02476902,3.12870362,0.07880878,0.00028200
-5.44772386,4.32880843,2.83313178,2.05606145,0.02407368,3.20425084,0.07594814,0.00027003
-5.44172086,4.39899157,2.98074982,2.11332021,0.02344329,3.28984995,0.07356950,0.00025889
-5.43571786,4.48159867,3.13466499,2.17382311,0.02287038,3.38349858,0.07169508,0.00024863
-5.42971486,4.57397379,3.29231522,2.23584416,0.02234573,3.48288060,0.07034156,0.00023930
-5.42371186,4.67313117,3.45097284,2.29752075,0.02185900,3.58545054,0.06952121,0.00023087
-5.41770885,4.77587596,3.60783077,2.35691820,0.02139934,3.68852693,0.06924302,0.00022333
-5.41170585,4.87893126,3.76009264,2.41209773,0.02095603,3.78939054,0.06951371,0.00021664
-5.40570285,4.97906598,3.90506338,2.46118518,0.02051905,3.88538328,0.07033855,0.00021071
-5.39969985,5.07321758,4.04023621,2.50243762,0.02007960,3.97400338,0.07172186,0.00020550
-5.39369685,5.15860432,4.16337237,2.53430517,0.01963058,4.05299283,0.07366716,0.00020091
-5.38769385,5.23282217,4.27257014,2.55548547,0.01916685,4.12041337,0.07617689,0.00019689
-5.38169085,5.29392240,4.36632007,2.56496877,0.01868549,4.17470777,0.07925180,0.00019335
-5.37568784,5.34046688,4.44354429,2.56207178,0.01818590,4.21474421,0.08288992,0.00019025
-5.36968484,5.37155937,4.50361834,2.54645918,0.01766967,4.23984220,0.08708525,0.00018754
-5.36368184,5.38685247,4.54637503,2.51815218,0.01714051,4.24977952,0.09182629,0.00018518
-5.35767884,5.38653097,4.57209082,2.47752417,0.01660395,4.24478072,0.09709440,0.00018315
-5.35167584,5.37127396,4.58145598,2.42528398,0.01606698,4.22548863,0.10286231,0.00018144
-5.34567284,5.34219863,4.57553093,2.36244810,0.01553766,4.19292107,0.10909277,0.00018005
-5.33966983,5.30079021,4.55569157,2.29030332,0.01502465,4.14841591,0.11573753,0.00017898
-5.33366683,5.24882250,4.52356720,2.21036202,0.01453678,4.09356784,0.12273684,0.00017825
-5.32766383,5.18827404,4.48097469,2.12431219,0.01408259,4.03016076,0.13001951,0.00017785
-5.32166083,5.12124507,4.42985277,2.03396480,0.01366992,3.96009941,0.13750363,0.00017782
-5.31565783,5.04987970,4.37219984,1.94120066,0.01330557,3.88534410,0.14509800,0.00017814
-5.30965483,4.97629728,4.31001853,1.84791919,0.01299504,3.80785144,0.15270427,0.00017884
-5.30365183,4.90253620,4.24526925,1.75599094,0.01274232,3.72952366,0.16021975,0.00017990
-5.29764882,4.83051186,4.17983428,1.66721537,0.01254982,3.65216840,0.16754074,0.00018131
-5.29164582,4.76198982,4.11549307,1.58328515,0.01241837,3.57746953,0.17456631,0.00018308
-5.28564282,4.69857360,4.05390831,1.50575741,0.01234732,3.50696930,0.18120232,0.00018517
-5.27963982,4.64170559,3.99662159,1.43603228,0.01233467,3.44206071,0.18736547,0.00018757
-5.27363682,4.59267858,3.94505663,1.37533830,0.01237739,3.38398858,0.19298714,0.00019026
-5.26763382,4.55265473,3.90052764,1.32472397,0.01247164,3.33385711,0.19801684,0.00019321
-5.26163082,4.52268795,3.86424968,1.28505456,0.01261311,3.29264143,0.20242498,0.00019641
-5.25562781,4.50374616,3.83734836,1.25701280,0.01279737,3.26120020,0.20620488,0.00019985
-5.24962481,4.49672934,3.82086585,1.24110236,0.01302014,3.24028690,0.20937366,0.00020352
-5.24362181,4.50248031,3.81576108,1.23765259,0.01327761,3.23055726,0.21197215,0.00020743
-5.23761881,4.52178554,3.82290235,1.24682365,0.01356667,3.23257107,0.21406357,0.00021160
-5.23161581,4.55536455,3.84305154,1.26861091,0.01388503,3.24678722,0.21573108,0.00021606
-5.22561281,4.60384728,3.87684005,1.30284824,0.01423133,3.27355150,0.21707422,0.00022082
-5.21960980,4.66774021,3.92473730,1.34920968,0.01460517,3.31307764,0.21820450,0.00022595
-5.21360680,4.74738297,3.98701391,1.40720985,0.01500696,3.36542264,0.21924014,0.00023147
-5.20760380,4.84289831,4.06370196,1.47620338,0.01543780,3.43045842,0.22030042,0.00023744
-5.20160080,4.95413908,4.15455562,1.55538425,0.01589922,3.50784210,0.22149970,0.00024389
-5.19559780,5.08063634,4.25901556,1.64378587,0.01639291,3.59698773,0.22294158,0.00025087
-5.18959480,5.22155328,4.37618078,1.74028322,0.01692035,3.69704248,0.22471349,0.00025841
-5.18359180,5.37564919,4.50479099,1.84359794,0.01748246,3.80687007,0.22688180,0.00026650
-5.17758879,5.54125758,4.64322244,1.95230766,0.01807930,3.92504410,0.22948807,0.00027515
-5.17158579,5.71628170,4.78949924,2.06486032,0.01870972,4.04985320,0.23254624,0.00028432
-5.16558279,5.89820998,4.94132122,2.17959405,0.01937108,4.17931946,0.23604128,0.00029398
-5.15957979,6.08415228,5.09610850,2.29476289,0.02005913,4.31123060,0.23992917,0.00030404
-5.15357679,6.27089713,5.25106174,2.40856811,0.02076785,4.44318550,0.24413832,0.00031441
-5.14757379,6.45498829,5.40323608,2.51919448,0.02148949,4.57265185,0.24857232,0.00032499
-5.14157079,6.63281815,5.54962568,2.62485062,0.02221469,4.69703387,0.25311397,0.00033563
-5.13556778,6.80073391,5.68725529,2.72381178,0.02293269,4.81374714,0.25763029,0.00034620
-5.12956478,6.95515207,5.81327446,2.81446360,0.02363162,4.92029747,0.26197833,0.00035655
-5.12356178,7.09267564,5.92505003,2.89534490,0.02429897,5.01435973,0.26601149,0.00036653
-5.11755878,7.21020881,6.02025224,2.96518756,0.02492201,5.09385332,0.26958597,0.00037599
-5.11155578,7.30506315,6.09693055,3.02295168,0.02548830,5.15701026,0.27256708,0.00038479
-5.10555278,7.37505055,6.15357549,3.06785431,0.02598624,5.20243293,0.27483504,0.00039283
-5.09954977,7.41855831,6.18916378,3.09939040,0.02640552,5.22913860,0.27629006,0.00039999
-5.09354677,7.43460296,6.20318507,3.11734500,0.02673764,5.23658894,0.27685639,0.00040621
-5.08754377,7.42286076,6.19564946,3.12179619,0.02697624,5.22470340,0.27648513,0.00041144
-5.08154077,7.38367355,6.16707624,3.11310860,0.02711744,5.19385613,0.27515582,0.00041567
-5.07553777,7.31803075,6.11846508,3.09191810,0.02715999,5.14485733,0.27287659,0.00041892
-5.06953477,7.22752867,6.05125203,3.05910848,0.02710535,5.07892026,0.26968304,0.00042123
-5.06353177,7.11431015,5.96725322,3.01578134,0.02695762,4.99761619,0.26563592,0.00042268
-5.05752876,6.98098785,5.86859946,2.96322079,0.02672338,4.90281983,0.26081768,0.00042336
-5.05152576,6.83055545,5.75766557,2.90285458,0.02641138,4.79664817,0.25532835,0.00042337
-5.04552276,6.66629132,5.63699778,2.83621356,0.02603222,4.68139569,0.24928072,0.00042285
-5.03951976,6.49165897,5.50924244,2.76489094,0.02559784,4.55946888,0.24279532,0.00042192
-5.03351676,6.31020878,5.37707891,2.69050311,0.02512110,4.43332266,0.23599542,0.00042072
-5.02751376,6.12548457,5.24315866,2.61465304,0.02461523,4.30540076,0.22900225,0.00041938
-5.02151076,5.94093816,5.11005193,2.53889743,0.02409343,4.17808188,0.22193079,0.00041800
-5.01550775,5.75985414,4.98020276,2.46471804,0.02356836,4.05363252,0.21488631,0.00041671
-5.00950475,5.58528638,4.85589217,2.39349744,0.02305179,3.93416711,0.20796164,0.00041559
-5.00350175,5.42000663,4.73920895,2.32649933,0.02255430,3.82161528,0.20123559,0.00041472
-4.99749875,5.26646526,4.63202696,2.26485280,0.02208510,3.71769594,0.19477211,0.00041415
-4.99149575,5.12676318,4.53598745,2.20954030,0.02165186,3.62389734,0.18862056,0.00041394
-4.98549275,5.00263386,4.45248511,2.16138858,0.02126076,3.54146221,0.18281673,0.00041411
-4.97948974,4.89543391,4.38265630,2.12106197,0.02091654,3.47137710,0.17738453,0.00041468
-4.97348674,4.80614069,4.32736865,2.08905763,0.02062266,3.41436502,0.17233826,0.00041566
-4.96748374,4.73535568,4.28721107,2.06570217,0.02038153,3.37088077,0.16768522,0.00041703
-4.96148074,4.68331229,4.26248426,2.05114962,0.02019480,3.34110866,0.16342840,0.00041881
-4.95547774,4.64988749,4.25319194,2.04538072,0.02006363,3.32496267,0.15956917,0.00042098
-4.94947474,4.63461680,4.25903365,2.04820367,0.01998906,3.32208917,0.15610977,0.00042352
-4.94347174,4.63671245,4.27940048,2.05925680,0.01997228,3.33187291,0.15305535,0.00042642
-4.93746873,4.65508522,4.31337513,2.07801374,0.02001492,3.35344690,0.15041563,0.00042968
-4.93146573,4.68837019,4.35973794,2.10379147,0.02011932,3.38570704,0.14820601,0.00043327
-4.92546273,4.73495692,4.41698061,2.13576193,0.02028873,3.42733209,0.14644805,0.00043718
-4.91945973,4.79302459,4.48332857,2.17296749,0.02052743,3.47680956,0.14516946,0.00044139
-4.91345673,4.86058207,4.55677316,2.21434049,0.02084084,3.53246776,0.14440350,0.00044587
-4.90745373,4.93551295,4.63511364,2.25872682,0.02123553,3.59251378,0.14418795,0.00045059
-4.90145073,5.01562479,4.71600862,2.30491311,0.02171916,3.65507670,0.14456367,0.00045552
-4.89544772,5.09870161,4.79703589,2.35165698,0.02230042,3.71825513,0.14557294,0.00046061
-4.88944472,5.18255814,4.87575872,2.39771919,0.02298881,3.78016744,0.14725748,0.00046580
-4.88344172,5.26509397,4.94979613,2.44189678,0.02379450,3.83900285,0.14965660,0.00047104
-4.87743872,5.34434551,5.01689444,2.48305552,0.02472801,3.89307134,0.15280514,0.00047626
-4.87143572,5.41853365,5.07499681,2.52016054,0.02580000,3.94085024,0.15673174,0.00048139
-4.86543272,5.48610492,5.12230760,2.55230353,0.02702090,3.98102538,0.16145720,0.00048636
-4.85942971,5.54576453,5.15734858,2.57872537,0.02840065,4.01252491,0.16699316,0.00049108
-4.85342671,5.59649971,5.17900428,2.59883317,0.02994835,4.03454436,0.17334118,0.00049551
-4.84742371,5.63759261,5.18655461,2.61221099,0.03167193,4.04656197,0.18049217,0.00049956
-4.84142071,5.66862271,5.17969327,2.61862394,0.03357790,4.04834374,0.18842644,0.00050318
-4.83541771,5.68945902,5.15853150,2.61801584,0.03567103,4.03993854,0.19711407,0.00050634
-4.82941471,5.70024344,5.12358764,2.61050073,0.03795415,4.02166386,0.20651600,0.00050899
-4.82341171,5.70136682,5.07576348,2.59634930,0.04042791,3.99408365,0.21658556,0.00051112
-4.81740870,5.69343985,5.01630923,2.57597117,0.04309068,3.95797984,0.22727055,0.00051273
-4.81140570,5.67726117,4.94677948,2.54989438,0.04593837,3.91431950,0.23851583,0.00051383
-4.80540270,5.65378479,4.86898284,2.51874348,0.04896443,3.86421967,0.25026621,0.00051446
-4.79939970,5.62408910,4.78492771,2.48321749,0.05215976,3.80891186,0.26246976,0.00051466
-4.79339670,5.58934898,4.69676719,2.44406895,0.05551279,3.74970800,0.27508113,0.00051451
-4.78739370,5.55081216,4.60674493,2.40208491,0.05900944,3.68796912,0.28806490,0.00051408
-4.78139070,5.50978028,4.51714419,2.35807058,0.06263326,3.62507770,0.30139862,0.00051348
-4.77538769,5.46759429,4.43024082,2.31283585,0.06636544,3.56241415,0.31507542,0.00051281
-4.76938469,5.42562336,4.34826114,2.26718452,0.07018493,3.50133723,0.32910579,0.00051220
-4.76338169,5.38525572,4.27334433,2.22190604,0.07406848,3.44316778,0.34351854,0.00051178
-4.75737869,5.34788954,4.20750909,2.17776889,0.07799078,3.38917495,0.35836050,0.00051170
-4.75137569,5.31492189,4.15262318,2.13551489,0.08192450,3.34056359,0.37369490,0.00051209
-4.74537269,5.28773369,4.11037513,2.09585357,0.08584041,3.29846158,0.38959841,0.00051312
-4.73936968,5.26766898,4.08224656,2.05945562,0.08970753,3.26390597,0.40615663,0.00051492
-4.73336668,5.25600747,4.06948425,2.02694491,0.09349324,3.23782696,0.42345827,0.00051763
-4.72736368,5.25392987,4.07307145,1.99888852,0.09716356,3.22102912,0.44158809,0.00052138
-4.72136068,5.26247637,4.09369804,1.97578455,0.10068341,3.21416990,0.46061889,0.00052627
-4.71535768,5.28249989,4.13173030,1.95804822,0.10401706,3.21773590,0.48060289,0.00053239
-4.70935468,5.31461597,4.18718134,1.94599645,0.10712857,3.23201786,0.50156299,0.00053980
-4.70335168,5.35915264,4.25968391,1.93983213,0.10998248,3.25708598,0.52348430,0.00054850
-4.69734867,5.41610357,4.34846792,1.93962910,0.11254455,3.29276760,0.54630659,0.00055849
-4.69134567,5.48508863,4.45234525,1.94531918,0.11478260,3.33862923,0.56991814,0.00056970
-4.68534267,5.56532566,4.56970463,1.95668278,0.11666753,3.39396548,0.59415149,0.00058202
-4.67933967,5.65561724,4.69851908,1.97334431,0.11817435,3.45779689,0.61878155,0.00059530
-4.67333667,5.75435546,4.83636847,1.99477369,0.11928332,3.52887848,0.64352635,0.00060935
-4.66733367,5.85954691,4.98047841,2.02029484,0.11998098,3.60572062,0.66805081,0.00062394
-4.66133067,5.96885897,5.12777676,2.04910159,0.12026125,3.68662258,0.69197336,0.00063879
-4.65532766,6.07968707,5.27496719,2.08028108,0.12012639,3.76971888,0.71487549,0.00065363
-4.64932466,6.18924147,5.41861868,2.11284426,0.11958777,3.85303736,0.73631392,0.00066814
-4.64332166,6.29465035,5.55526853,2.14576234,0.11866643,3.93456724,0.75583486,0.00068202
-4.63731866,6.39307510,5.68153537,2.17800784,0.11739348,4.01233440,0.77298994,0.00069498
-4.63131566,6.48183244,5.79423768,2.20859835,0.11581004,4.08448073,0.78735299,0.00070676
-4.62531266,6.55851726,5.89051279,2.23664077,0.11396703,4.14934349,0.79853699,0.00071711
-4.61930965,6.62111965,5.96793069,2.26137368,0.11192444,4.20553083,0.80621026,0.00072586
-4.61330665,6.66812966,6.02459698,2.28220549,0.10975038,4.25198895,0.81011126,0.00073288
-4.60730365,6.69862355,6.05923951,2.29874600,0.10751976,4.28805719,0.81006110,0.00073813
-4.60130065,6.71232617,6.07127368,2.31082941,0.10531258,4.31350750,0.80597323,0.00074163
-4.59529765,6.70964529,6.06084261,2.31852722,0.10321206,4.32856535,0.79785969,0.00074349
-4.58929465,6.69167509,6.02882913,2.32214988,0.10130245,4.33391047,0.78583376,0.00074387
-4.58329165,6.66016768,5.97683820,2.32223675,0.09966673,4.33065654,0.77010866,0.00074303
-4.57728864,6.61747330,5.90714981,2.31953460,0.09838423,4.32031004,0.75099258,0.00074129
-4.57128564,6.56645160,5.82264382,2.31496549,0.09752818,4.30471015,0.72888008,0.00073901
-4.56528264,6.51035811,5.72669975,2.30958545,0.09716346,4.28595198,0.70424041,0.00073660
-4.55927964,6.45271125,5.62307594,2.30453610,0.09734436,4.26629693,0.67760335,0.00073450
-4.55327664,6.39714657,5.51577322,2.30099154,0.09811274,4.24807453,0.64954308,0.00073314
-4.54727364,6.34726555,5.40888941,2.30010336,0.09949641,4.23358057,0.62066108,0.00073294
-4.54127064,6.30648644,5.30647109,2.30294655,0.10150800,4.22497675,0.59156863,0.00073430
-4.53526763,6.27790466,5.21236932,2.31046916,0.10414418,4.22419671,0.56286980,0.00073759
-4.52926463,6.26416960,5.13010553,2.32344830,0.10738549,4.23286338,0.53514552,0.00074308
-4.52326163,6.26738363,5.06275336,2.34245472,0.11119660,4.25222139,0.50893946,0.00075102
-4.51725863,6.28902786,5.01284101,2.36782774,0.11552717,4.28308799,0.48474604,0.00076153
-4.51125563,6.32991757,4.98227795,2.39966150,0.12031312,4.32582423,0.46300101,0.00077469
-4.50525263,6.39018849,4.97230795,2.43780318,0.12547848,4.38032777,0.44407464,0.00079047
-4.49924962,6.46931357,4.98348962,2.48186289,0.13093751,4.44604664,0.42826774,0.00080876
-4.49324662,6.56614781,5.01570383,2.53123432,0.13659725,4.52201280,0.41581002,0.00082937
-4.48724362,6.67899769,5.06818639,2.58512472,0.14236022,4.60689298,0.40686096,0.00085205
-4.48124062,6.80571022,5.13958314,2.64259232,0.14812727,4.69905339,0.40151246,0.00087648
-4.47523762,6.94377589,5.22802363,2.70258877,0.15380037,4.79663445,0.39979306,0.00090229
-4.46923462,7.09043924,5.33120926,2.76400415,0.15928532,4.89763107,0.40167324,0.00092910
-4.46323162,7.24281090,5.44651081,2.82571200,0.16449425,4.99997413,0.40707118,0.00095647
-4.45722861,7.39797487,5.57107089,2.88661186,0.16934767,5.10160877,0.41585885,0.00098399
-4.45122561,7.55308593,5.70190629,2.94566726,0.17377625,5.20056574,0.42786771,0.00101123
-4.44522261,7.70545285,5.83600625,3.00193717,0.17772201,5.29502249,0.44289406,0.00103779
-4.43921961,7.85260407,5.97042280,3.05459977,0.18113902,5.38335166,0.46070357,0.00106329
-4.43321661,7.99233430,6.10235025,3.10296776,0.18399364,5.46415547,0.48103507,0.00108740
-4.42721361,8.12273157,6.22919182,3.14649491,0.18626414,5.53628549,0.50360355,0.00110979
-4.42121061,8.24218549,6.34861208,3.18477437,0.18793999,5.59884819,0.52810250,0.00113022
-4.41520760,8.34937904,6.45857478,3.21752954,0.18902066,5.65119758,0.55420568,0.00114847
-4.40920460,8.44326675,6.55736646,3.24459885,0.18951422,5.69291698,0.58156878,0.00116436
-4.40320160,8.52304311,6.64360697,3.26591615,0.18943567,5.72379229,0.60983102,0.00117777
-4.39719860,8.58810523,6.71624828,3.28148839,0.18880522,5.74377988,0.63861708,0.00118862
-4.39119560,8.63801389,6.77456358,3.29137263,0.18764659,5.75297183,0.66753972,0.00119685
-4.38519260,8.67245694,6.81812887,3.29565414,0.18598544,5.75156165,0.69620310,0.00120247
-4.37918959,8.69121813,6.84679909,3.29442720,0.18384803,5.73981277,0.72420718,0.00120549
-4.37318659,8.69415422,6.86068083,3.28777993,0.18126008,5.71803222,0.75115306,0.00120598
-4.36718359,8.68118173,6.86010347,3.27578400,0.17824610,5.68655073,0.77664939,0.00120403
-4.36118059,8.65227401,6.84559025,3.25848987,0.17482892,5.64571032,0.80031955,0.00119974
-4.35517759,8.60746821,6.81783018,3.23592745,0.17102966,5.59585942,0.82180945,0.00119326
-4.34917459,8.54688084,6.77765175,3.20811189,0.16686799,5.53735497,0.84079566,0.00118476
-4.34317159,8.47072968,6.72599839,3.17505363,0.16236263,5.47057064,0.85699330,0.00117440
-4.33716858,8.37935937,6.66390586,3.13677175,0.15753212,5.39590938,0.87016347,0.00116240
-4.33116558,8.27326763,6.59248115,3.09330920,0.15239561,5.31381859,0.88011961,0.00114897
-4.32516258,8.15312897,6.51288237,3.04474845,0.14697379,5.22480583,0.88673255,0.00113434
-4.31915958,8.01981281,6.42629907,2.99122633,0.14128971,5.12945315,0.88993370,0.00111873
-4.31315658,7.87439367,6.33393245,2.93294644,0.13536950,5.02842810,0.88971632,0.00110240
-4.30715358,7.71815128,6.23697505,2.87018823,0.12924290,4.92248994,0.88613462,0.00108556
