energy_ev,total_up,C_s_up,C_p_up,S_s_up,S_p_up,Ta_p_up,Ta_d_up
-4.30115058,2.54992717,0.01427255,0.40055598,0.00881865,0.93615216,1.83679744,0.70127042
-4.29514757,2.57099756,0.01413329,0.40372701,0.00923142,0.94757791,1.83591538,0.70627426
-4.28914457,2.59593995,0.01409423,0.40738591,0.00971564,0.96105732,1.84133007,0.71067430
-4.28314157,2.62351707,0.01414113,0.41136400,0.01025813,0.97606855,1.85236718,0.71416956
-4.27713857,2.65247062,0.01425824,0.41550117,0.01084487,0.99206508,1.86826248,0.71648514
-4.27113557,2.68154289,0.01442880,0.41964721,0.01146114,1.00848596,1.88817299,0.71737768
-4.26513257,2.70949593,0.01463555,0.42366209,0.01209182,1.02476548,1.91118808,0.71663932
-4.25912956,2.73512852,0.01486117,0.42741562,0.01272163,1.04034255,1.93634089,0.71410032
-4.25312656,2.75729161,0.01508876,0.43078649,0.01333535,1.05466979,1.96262076,0.70963059
-4.24712356,2.77490274,0.01530227,0.43366123,0.01391822,1.06722234,1.98898706,0.70314000
-4.24112056,2.78696007,0.01548684,0.43593317,0.01445614,1.07750670,2.01438515,0.69457807
-4.23511756,2.79255630,0.01562917,0.43750174,0.01493605,1.08506932,2.03776450,0.68393287
-4.22911456,2.79089292,0.01571777,0.43827235,0.01534621,1.08950520,2.05809923,0.67122956
-4.22311156,2.78129469,0.01574321,0.43815697,0.01567644,1.09046609,2.07441095,0.65652862
-4.21710855,2.76322430,0.01569825,0.43707550,0.01591841,1.08766844,2.08579341,0.63992388
-4.21110555,2.73629682,0.01557797,0.43495795,0.01606580,1.08090057,2.09143841,0.62154054
-4.20510255,2.70029330,0.01537976,0.43174740,0.01611447,1.07002902,2.09066207,0.60153313
-4.19909955,2.65517305,0.01510331,0.42740352,0.01606251,1.05500364,2.08293048,0.58008342
-4.19309655,2.60108352,0.01475052,0.42190647,0.01591030,1.03586120,2.06788341,0.55739842
-4.18709355,2.53836719,0.01432535,0.41526095,0.01566046,1.01272726,2.04535513,0.53370818
-4.18109055,2.46756472,0.01383362,0.40750007,0.01531769,0.98581594,2.01539093,0.50926360
-4.17508754,2.38941348,0.01328275,0.39868877,0.01488868,0.95542766,1.97825841,0.48433397
-4.16908454,2.30484122,0.01268155,0.38892638,0.01438181,0.92194458,1.93445254,0.45920428
-4.16308154,2.21495438,0.01203987,0.37834826,0.01380693,0.88582377,1.88469389,0.43417230
-4.15707854,2.12102104,0.01136836,0.36712611,0.01317504,0.84758834,1.82991958,0.40954525
-4.15107554,2.02444867,0.01067814,0.35546684,0.01249797,0.80781656,1.77126678,0.38563613
-4.14507254,1.92675692,0.00998050,0.34360993,0.01178806,0.76712934,1.71004904,0.36275971
-4.13906953,1.82954629,0.00928671,0.33182327,0.01105782,0.72617643,1.64772586,0.34122805
-4.13306653,1.73446311,0.00860769,0.32039745,0.01031961,0.68562156,1.58586632,0.32134580
-4.12706353,1.64316203,0.00795386,0.30963874,0.00958539,0.64612716,1.52610758,0.30340513
-4.12106053,1.55726686,0.00733498,0.29986085,0.00886643,0.60833893,1.47010967,0.28768043
-4.11505753,1.47833085,0.00675995,0.29137577,0.00817310,0.57287076,1.41950771,0.27442287
-4.10905453,1.40779757,0.00623681,0.28448397,0.00751470,0.54029031,1.37586304,0.26385491
-4.10305153,1.34696337,0.00577257,0.27946429,0.00689938,0.51110582,1.34061471,0.25616482
-4.09704852,1.29694252,0.00537324,0.27656389,0.00633398,0.48575417,1.31503295,0.25150149
-4.09104552,1.25863607,0.00504379,0.27598854,0.00582408,0.46459079,1.30017585,0.24996952
-4.08504252,1.23270525,0.00478818,0.27789380,0.00537396,0.44788146,1.29685089,0.25162482
-4.07903952,1.21955028,0.00460930,0.28237719,0.00498665,0.43579624,1.30558251,0.25647101
-4.07303652,1.21929534,0.00450909,0.28947188,0.00466404,0.42840571,1.32658694,0.26445665
-4.06703352,1.23178032,0.00448848,0.29914219,0.00440694,0.42567955,1.35975538,0.27547361
-4.06103052,1.25655975,0.00454744,0.31128097,0.00421526,0.42748762,1.40464633,0.28935671
-4.05502751,1.29290939,0.00468497,0.32570934,0.00408810,0.43360346,1.46048773,0.30588484
-4.04902451,1.33984043,0.00489914,0.34217864,0.00402393,0.44371015,1.52618927,0.32478361
-4.04302151,1.39612147,0.00518704,0.36037491,0.00402075,0.45740859,1.60036498,0.34572975
-4.03701851,1.46030769,0.00554481,0.37992568,0.00407620,0.47422783,1.68136570,0.36835709
-4.03101551,1.53077700,0.00596762,0.40040901,0.00418774,0.49363748,1.76732103,0.39226424
-4.02501251,1.60577205,0.00644966,0.42136462,0.00435277,0.51506162,1.85618943,0.41702365
-4.01900950,1.68344711,0.00698418,0.44230671,0.00456876,0.53789419,1.94581538,0.44219202
-4.01300650,1.76191856,0.00756347,0.46273812,0.00483329,0.56151523,2.03399168,0.46732157
-4.00700350,1.83931722,0.00817896,0.48216535,0.00514419,0.58530747,2.11852486,0.49197187
-4.00100050,1.91384094,0.00882126,0.50011385,0.00549954,0.60867298,2.19730155,0.51572183
-3.99499750,1.98380548,0.00948030,0.51614309,0.00589773,0.63104917,2.26835317,0.53818127
-3.98899450,2.04769191,0.01014545,0.52986067,0.00633742,0.65192354,2.32991668,0.55900169
-3.98299150,2.10418867,0.01080572,0.54093507,0.00681754,0.67084695,2.38048897,0.57788571
-3.97698849,2.15222668,0.01144998,0.54910638,0.00733726,0.68744467,2.41887274,0.59459477
-3.97098549,2.19100630,0.01206721,0.55419458,0.00789588,0.70142492,2.44421198,0.60895478
-3.96498249,2.22001494,0.01264675,0.55610509,0.00849282,0.71258475,2.45601594,0.62085951
-3.95897949,2.23903499,0.01317864,0.55483127,0.00912750,0.72081290,2.45417051,0.63027145
-3.95297649,2.24814176,0.01365388,0.55045382,0.00979929,0.72608976,2.43893682,0.63722042
-3.94697349,2.24769196,0.01406475,0.54313717,0.01050748,0.72848447,2.41093755,0.64179977
-3.94097049,2.23830348,0.01440509,0.53312298,0.01125119,0.72814942,2.37113158,0.64416062
-3.93496748,2.22082746,0.01467054,0.52072113,0.01202938,0.72531251,2.32077864,0.64450447
-3.92896448,2.19631454,0.01485876,0.50629863,0.01284087,0.72026749,2.26139564,0.64307454
-3.92296148,2.16597652,0.01496959,0.49026692,0.01368440,0.71336304,2.19470676,0.64014639
-3.91695848,2.13114561,0.01500513,0.47306813,0.01455866,0.70499096,2.12258966,0.63601831
-3.91095548,2.09323272,0.01496977,0.45516094,0.01546242,0.69557399,2.04701997,0.63100180
-3.90495248,2.05368669,0.01487012,0.43700656,0.01639469,0.68555378,1.97001627,0.62541278
-3.89894947,2.01395550,0.01471490,0.41905527,0.01735476,0.67537934,1.89358734,0.61956366
-3.89294647,1.97545092,0.01451470,0.40173418,0.01834243,0.66549624,1.81968341,0.61375649
-3.88694347,1.93951699,0.01428174,0.38543634,0.01935803,0.65633685,1.75015228,0.60827739
-3.88094047,1.90740288,0.01402946,0.37051161,0.02040258,0.64831155,1.68670134,0.60339215
-3.87493747,1.88024015,0.01377214,0.35725937,0.02147773,0.64180113,1.63086550,0.59934295
-3.86893447,1.85902409,0.01352450,0.34592320,0.02258580,0.63714999,1.58398117,0.59634589
-3.86293147,1.84459867,0.01330116,0.33668740,0.02372964,0.63466030,1.54716579,0.59458921
-3.85692846,1.83764456,0.01311621,0.32967531,0.02491243,0.63458681,1.52130246,0.59423180
-3.85092546,1.83866955,0.01298273,0.32494933,0.02613743,0.63713209,1.50702891,0.59540186
-3.84492246,1.84800091,0.01291235,0.32251222,0.02740762,0.64244221,1.50473030,0.59819528
-3.83891946,1.86577917,0.01291485,0.32230980,0.02872530,0.65060280,1.51453518,0.60267387
-3.83291646,1.89195330,0.01299785,0.32423455,0.03009162,0.66163541,1.53631435,0.60886309
-3.82691346,1.92627728,0.01316655,0.32813010,0.03150611,0.67549435,1.56968249,0.61674957
-3.82091046,1.96830842,0.01342356,0.33379643,0.03296622,0.69206423,1.61400264,0.62627840
-3.81490745,2.01740811,0.01376885,0.34099557,0.03446685,0.71115848,1.66839392,0.63735055
-3.80890445,2.07274566,0.01419976,0.34945781,0.03600000,0.73251917,1.73174296,0.64982068
-3.80290145,2.13330606,0.01471117,0.35888831,0.03755450,0.75581845,1.80271974,0.66349581
-3.79689845,2.19790265,0.01529574,0.36897400,0.03911591,0.78066207,1.87979833,0.67813509
-3.79089545,2.26519526,0.01594423,0.37939081,0.04066647,0.80659512,1.96128322,0.69345126
-3.78489245,2.33371446,0.01664593,0.38981115,0.04218536,0.83311030,2.04534141,0.70911385
-3.77888944,2.40189204,0.01738915,0.39991148,0.04364903,0.85965875,2.13004042,0.72475462
-3.77288644,2.46809748,0.01816175,0.40938003,0.04503175,0.88566333,2.21339173,0.73997508
-3.76688344,2.53067989,0.01895167,0.41792434,0.04630629,0.91053407,2.29339898,0.75435615
-3.76088044,2.58801417,0.01974748,0.42527868,0.04744477,0.93368543,2.36810974,0.76746977
-3.75487744,2.63855003,0.02053893,0.43121088,0.04841959,0.95455471,2.43566925,0.77889200
-3.74887444,2.68086193,0.02131735,0.43552870,0.04920440,0.97262086,2.49437422,0.78821724
-3.74287144,2.71369779,0.02207608,0.43808515,0.04977511,0.98742300,2.54272459,0.79507277
-3.73686843,2.73602433,0.02281071,0.43878284,0.05011086,0.99857753,2.57947090,0.79913318
-3.73086543,2.74706673,0.02351923,0.43757699,0.05019492,1.00579322,2.60365525,0.80013371
-3.72486243,2.74634054,0.02420204,0.43447697,0.05001542,1.00888335,2.61464357,0.79788198
-3.71885943,2.73367408,0.02486186,0.42954635,0.04956593,1.00777411,2.61214770,0.79226741
-3.71285643,2.70921997,0.02550342,0.42290119,0.04884589,1.00250902,2.59623578,0.78326780
-3.70685343,2.67345496,0.02613309,0.41470688,0.04786076,0.99324880,2.56733038,0.77095262
-3.70085043,2.62716780,0.02675841,0.40517332,0.04662198,0.98026668,2.52619411,0.75548288
-3.69484742,2.57143551,0.02738747,0.39454882,0.04514668,0.96393944,2.47390322,0.73710750
-3.68884442,2.50758908,0.02802827,0.38311278,0.04345724,0.94473436,2.41181013,0.71615618
-3.68284142,2.43717001,0.02868812,0.37116752,0.04158059,0.92319290,2.34149669,0.69302937
-3.67683842,2.36187970,0.02937295,0.35902954,0.03954742,0.89991170,2.26471998,0.66818543
-3.67083542,2.28352395,0.03008676,0.34702040,0.03739127,0.87552198,2.18335321,0.64212599
-3.66483242,2.20395509,0.03083116,0.33545782,0.03514752,0.85066822,2.09932412,0.61537977
-3.65882941,2.12501424,0.03160502,0.32464704,0.03285239,0.82598713,2.01455358,0.58848594
-3.65282641,2.04847616,0.03240423,0.31487281,0.03054197,0.80208798,1.93089690,0.56197752
-3.64682341,1.97599892,0.03322176,0.30639241,0.02825127,0.77953495,1.85008999,0.53636568
-3.64082041,1.90908030,0.03404776,0.29942959,0.02601335,0.75883243,1.77370250,0.51212540
-3.63481741,1.84902242,0.03486993,0.29416982,0.02385870,0.74041372,1.70309930,0.48968318
-3.62881441,1.79690561,0.03567402,0.29075686,0.02181454,0.72463337,1.63941141,0.46940716
-3.62281141,1.75357202,0.03644452,0.28929060,0.01990448,0.71176360,1.58351704,0.45159984
-3.61680840,1.71961912,0.03716536,0.28982628,0.01814821,0.70199436,1.53603258,0.43649368
-3.61080540,1.69540260,0.03782083,0.29237494,0.01656133,0.69543710,1.49731353,0.42424946
-3.60480240,1.68104800,0.03839639,0.29690507,0.01515541,0.69213157,1.46746427,0.41495738
-3.59879940,1.67646983,0.03887957,0.30334535,0.01393808,0.69205532,1.44635587,0.40864061
-3.59279640,1.68139696,0.03926072,0.31158832,0.01291324,0.69513504,1.43365059,0.40526095
-3.58679340,1.69540263,0.03953369,0.32149490,0.01208140,0.70125915,1.42883150,0.40472631
-3.58079040,1.71793766,0.03969640,0.33289958,0.01143997,0.71029090,1.43123584,0.40689948
-3.57478739,1.74836502,0.03975110,0.34561626,0.01098370,0.72208113,1.44009059,0.41160777
-3.56878439,1.78599439,0.03970458,0.35944432,0.01070507,0.73648021,1.45454861,0.41865306
-3.56278139,1.83011517,0.03956802,0.37417519,0.01059468,0.75334830,1.47372415,0.42782182
-3.55677839,1.88002652,0.03935670,0.38959879,0.01064161,0.77256370,1.49672635,0.43889462
-3.55077539,1.93506348,0.03908948,0.40551008,0.01083380,0.79402860,1.52268980,0.45165481
-3.54477239,1.99461810,0.03878804,0.42171527,0.01115833,0.81767222,1.55080100,0.46589599
-3.53876938,2.05815484,0.03847605,0.43803758,0.01160170,0.84345098,1.58032028,0.48142809
-3.53276638,2.12521985,0.03817810,0.45432237,0.01214999,0.87134583,1.61059850,0.49808170
-3.52676338,2.19544386,0.03791866,0.47044140,0.01278911,0.90135685,1.64108826,0.51571072
-3.52076038,2.26853871,0.03772094,0.48629597,0.01350484,0.93349536,1.67134946,0.53419310
-3.51475738,2.34428780,0.03760577,0.50181896,0.01428300,0.96777395,1.70104944,0.55342993
-3.50875438,2.42253107,0.03759060,0.51697530,0.01510941,1.00419493,1.72995774,0.57334270
-3.50275138,2.50314532,0.03768859,0.53176110,0.01597000,1.04273781,1.75793633,0.59386930
-3.49674837,2.58602086,0.03790787,0.54620125,0.01685081,1.08334651,1.78492560,0.61495867
-3.49074537,2.67103591,0.03825100,0.56034547,0.01773801,1.12591691,1.81092722,0.63656472
-3.48474237,2.75802999,0.03871464,0.57426317,0.01861792,1.17028570,1.83598481,0.65863974
-3.47873937,2.84677810,0.03928949,0.58803703,0.01947703,1.21622099,1.86016333,0.68112781
-3.47273637,2.93696702,0.03996051,0.60175586,0.02030213,1.26341557,1.88352868,0.70395853
-3.46673337,3.02817560,0.04070728,0.61550689,0.02108032,1.31148329,1.90612826,0.72704174
-3.46073037,3.11986024,0.04150472,0.62936810,0.02179916,1.35995909,1.92797405,0.75026330
-3.45472736,3.21134704,0.04232396,0.64340084,0.02244681,1.40830292,1.94902887,0.77348254
-3.44872436,3.30183151,0.04313333,0.65764337,0.02301219,1.45590774,1.96919691,0.79653155
-3.44272136,3.39038653,0.04389955,0.67210566,0.02348518,1.50211157,1.98831909,0.81921653
-3.43671836,3.47597879,0.04458897,0.68676583,0.02385679,1.54621323,2.00617368,0.84132115
-3.43071536,3.55749353,0.04516881,0.70156866,0.02411942,1.58749140,2.02248231,0.86261214
-3.42471236,3.63376691,0.04560841,0.71642616,0.02426699,1.62522630,2.03692108,0.88284661
-3.41870935,3.70362492,0.04588033,0.73122046,0.02429517,1.65872324,2.04913644,0.90178122
-3.41270635,3.76592728,0.04596140,0.74580895,0.02420151,1.68733701,2.05876489,0.91918240
-3.40670335,3.81961448,0.04583353,0.76003129,0.02398555,1.71049619,2.06545555,0.93483757
-3.40070035,3.86375584,0.04548433,0.77371818,0.02364887,1.72772628,2.06889441,0.94856645
-3.39469735,3.89759617,0.04490750,0.78670132,0.02319514,1.73867055,2.06882879,0.96023218
-3.38869435,3.92059888,0.04410300,0.79882398,0.02263001,1.74310780,2.06509059,0.96975149
-3.38269135,3.93248299,0.04307693,0.80995163,0.02196104,1.74096593,2.05761709,0.97710334
-3.37668834,3.93325213,0.04184121,0.81998191,0.02119752,1.73233085,2.04646770,0.98233564
-3.37068534,3.92321369,0.04041307,0.82885333,0.02035024,1.71744999,2.03183572,0.98556945
-3.36468234,3.90298664,0.03881431,0.83655209,0.01943125,1.69673038,2.01405417,0.98700031
-3.35867934,3.87349719,0.03707044,0.84311644,0.01845353,1.67073089,1.99359492,0.98689659
-3.35267634,3.83596194,0.03520975,0.84863832,0.01743070,1.64014915,1.97106108,0.98559459
-3.34667334,3.79185864,0.03326229,0.85326196,0.01637668,1.60580335,1.94717243,0.98349055
-3.34067034,3.74288540,0.03125884,0.85717926,0.01530533,1.56860952,1.92274447,0.98102965
-3.33466733,3.69090965,0.02922994,0.86062235,0.01423021,1.52955522,1.89866179,0.97869241
-3.32866433,3.63790869,0.02720498,0.86385326,0.01316420,1.48967049,1.87584678,0.97697891
-3.32266133,3.58590403,0.02521138,0.86715148,0.01211931,1.44999713,1.85522500,0.97639128
-3.31665833,3.53689206,0.02327391,0.87079973,0.01110644,1.41155739,1.83768864,0.97741531
-3.31065533,3.49277387,0.02141416,0.87506890,0.01013523,1.37532330,1.82405975,0.98050168
-3.30465233,3.45528683,0.01965016,0.88020274,0.00921389,1.34218759,1.81505489,0.98604767
-3.29864932,3.42594095,0.01799614,0.88640319,0.00834917,1.31293728,1.81125264,0.99438001
-3.29264632,3.40596235,0.01646249,0.89381720,0.00754631,1.28823085,1.81306572,1.00573966
-3.28664332,3.39624624,0.01505581,0.90252566,0.00680905,1.26857970,1.82071871,1.02026898
-3.28064032,3.39732124,0.01377909,0.91253511,0.00613967,1.25433442,1.83423271,1.03800211
-3.27463732,3.40932645,0.01263202,0.92377273,0.00553909,1.24567629,1.85341739,1.05885868
-3.26863432,3.43200205,0.01161138,0.93608489,0.00500694,1.24261415,1.87787102,1.08264140
-3.26263132,3.46469382,0.01071143,0.94923935,0.00454173,1.24498658,1.90698844,1.10903758
-3.25662831,3.50637127,0.00992443,0.96293113,0.00414093,1.25246919,1.93997670,1.13762458
-3.25062531,3.55565851,0.00924109,0.97679169,0.00380118,1.26458656,1.97587761,1.16787906
-3.24462231,3.61087660,0.00865106,0.99040104,0.00351839,1.28072836,2.01359641,1.19918980
-3.23861931,3.67009572,0.00814335,1.00330220,0.00328791,1.30016891,2.05193526,1.23087357
-3.23261631,3.73119492,0.00770681,1.01501735,0.00310469,1.32208950,2.08963025,1.26219359
-3.22661331,3.79192743,0.00733043,1.02506482,0.00296341,1.34560256,2.12539035,1.29237994
-3.22061031,3.84998882,0.00700367,1.03297628,0.00285864,1.36977704,2.15793685,1.32065123
-3.21460730,3.90308595,0.00671671,1.03831322,0.00278494,1.39366411,2.18604182,1.34623680
-3.20860430,3.94900397,0.00646067,1.04068218,0.00273701,1.41632237,2.20856408,1.36839876
-3.20260130,3.98566967,0.00622767,1.03974797,0.00270982,1.43684211,2.22448166,1.38645306
-3.19659830,4.01120884,0.00601097,1.03524453,0.00269867,1.45436774,2.23291947,1.39978902
-3.19059530,4.02399639,0.00580496,1.02698290,0.00269932,1.46811822,2.23317176,1.40788673
-3.18459230,4.02269785,0.00560514,1.01485645,0.00270808,1.47740472,2.22471850,1.41033172
-3.17858929,4.00630137,0.00540807,0.99884288,0.00272188,1.48164561,2.20723580,1.40682654
-3.17258629,3.97413981,0.00521132,0.97900356,0.00273834,1.48037821,2.18060015,1.39719906
-3.16658329,3.92590272,0.00501330,0.95548008,0.00275581,1.47326743,2.14488685,1.38140716
-3.16058029,3.86163854,0.00481323,0.92848861,0.00277343,1.46011114,2.10036314,1.35953988
-3.15457729,3.78174728,0.00461096,0.89831225,0.00279119,1.44084232,2.04747651,1.33181507
-3.14857429,3.68696466,0.00440690,0.86529206,0.00280987,1.41552813,1.98683900,1.29857365
-3.14257129,3.57833848,0.00420186,0.82981705,0.00283113,1.38436595,1.91920836,1.26027092
-3.13656828,3.45719834,0.00399701,0.79231363,0.00285744,1.34767666,1.84546667,1.21746502
-3.13056528,3.32511979,0.00379376,0.75323506,0.00289205,1.30589536,1.76659746,1.17080314
-3.12456228,3.18388421,0.00359368,0.71305104,0.00293899,1.25955977,1.68366180,1.12100585
-3.11855928,3.03543548,0.00339844,0.67223792,0.00300293,1.20929669,1.59777435,1.06884999
-3.11255628,2.88183473,0.00320976,0.63126967,0.00308916,1.15580672,1.51007958,1.01515067
-3.10655328,2.72521413,0.00302936,0.59060972,0.00320341,1.09984774,1.42172901,0.96074276
-3.10055028,2.56773088,0.00285894,0.55070384,0.00335179,1.04221738,1.33385951,0.90646244
-3.09454727,2.41152220,0.00270011,0.51197398,0.00354058,0.98373504,1.24757320,0.85312906
-3.08854427,2.25866233,0.00255440,0.47481305,0.00377607,0.92522370,1.16391910,0.80152788
-3.08254127,2.11112209,0.00242324,0.43958067,0.00406438,0.86749196,1.08387657,0.75239391
-3.07653827,1.97073182,0.00230788,0.40659961,0.00441126,0.81131679,1.00834077,0.70639720
-3.07053527,1.83914817,0.00220942,0.37615300,0.00482182,0.75742727,0.93811022,0.66412987
-3.06453227,1.71782528,0.00212878,0.34848212,0.00530037,0.70648969,0.87387631,0.62609510
-3.05852926,1.60799076,0.00206664,0.32378474,0.00585018,0.65909432,0.81621509,0.59269824
-3.05252626,1.51062676,0.00202347,0.30221387,0.00647325,0.61574415,0.76558114,0.56424031
-3.04652326,1.42645653,0.00199943,0.28387699,0.00717015,0.57684589,0.72230367,0.54091395
-3.04052026,1.35593666,0.00199446,0.26883572,0.00793983,0.54270323,0.68658489,0.52280198
-3.03451726,1.29925516,0.00200819,0.25710595,0.00877954,0.51351277,0.65850075,0.50987859
-3.02851426,1.25633548,0.00203996,0.24865844,0.00968472,0.48936240,0.63800401,0.50201335
-3.02251126,1.22684663,0.00208884,0.24342001,0.01064902,0.47023253,0.62492977,0.49897786
-3.01650825,1.21021911,0.00215365,0.24127543,0.01166436,0.45599974,0.61900344,0.50045513
-3.01050525,1.20566680,0.00223298,0.24206993,0.01272103,0.44644321,0.61985113,0.50605151
-3.00450225,1.21221414,0.00232525,0.24561254,0.01380791,0.44125337,0.62701240,0.51531095
-2.99849925,1.22872846,0.00242875,0.25168023,0.01491274,0.44004299,0.63995517,0.52773137
-2.99249625,1.25395664,0.00254174,0.26002285,0.01602244,0.44236016,0.65809260,0.54278275
-2.98649325,1.28656533,0.00266249,0.27036888,0.01712351,0.44770301,0.68080158,0.55992640
-2.98049025,1.32518376,0.00278939,0.28243180,0.01820245,0.45553571,0.70744244,0.57863500
-2.97448724,1.36844788,0.00292103,0.29591717,0.01924622,0.46530542,0.73737933,0.59841256
-2.96848424,1.41504459,0.00305627,0.31052994,0.02024266,0.47645960,0.77000058,0.61881380
-2.96248124,1.46375442,0.00319435,0.32598208,0.02118099,0.48846322,0.80473856,0.63946204
-2.95647824,1.51349127,0.00333496,0.34200003,0.02205211,0.50081525,0.84108807,0.66006491
-2.95047524,1.56333757,0.00347824,0.35833183,0.02284903,0.51306395,0.87862272,0.68042714
-2.94447224,1.61257329,0.00362489,0.37475359,0.02356702,0.52482028,0.91700839,0.70045965
-2.93846923,1.66069757,0.00377612,0.39107499,0.02420386,0.53576899,0.95601322,0.72018454
-2.93246623,1.70744153,0.00393369,0.40714358,0.02475979,0.54567687,0.99551353,0.73973524
-2.92646323,1.75277176,0.00409982,0.42284764,0.02523748,0.55439783,1.03549513,0.75935188
-2.92046023,1.79688353,0.00427715,0.43811734,0.02564183,0.56187444,1.07604986,0.77937144
-2.91445723,1.84018399,0.00446861,0.45292432,0.02597965,0.56813594,1.11736718,0.80021316
-2.90845423,1.88326546,0.00467735,0.46727932,0.02625930,0.57329260,1.15972098,0.82235927
-2.90245123,1.92686962,0.00490654,0.48122823,0.02649017,0.57752667,1.20345190,0.84633185
-2.89644822,1.97184399,0.00515922,0.49484654,0.02668216,0.58108022,1.24894580,0.87266652
-2.89044522,2.01909220,0.00543814,0.50823241,0.02684514,0.58424040,1.29660904,0.90188400
-2.88444222,2.06952012,0.00574560,0.52149873,0.02698836,0.58732265,1.34684162,0.93446067
-2.87843922,2.12398022,0.00608322,0.53476446,0.02711995,0.59065262,1.40000920,0.97079941
-2.87243622,2.18321647,0.00645188,0.54814569,0.02724646,0.59454771,1.45641518,1.01120202
-2.86643322,2.24781247,0.00685148,0.56174679,0.02737245,0.59929877,1.51627422,1.05584455
-2.86043022,2.31814517,0.00728094,0.57565217,0.02750026,0.60515318,1.57968819,1.10475679
-2.85442721,2.39434646,0.00773807,0.58991892,0.02762981,0.61229976,1.64662606,1.15780688
-2.84842421,2.47627478,0.00821957,0.60457082,0.02775866,0.62085644,1.71690843,1.21469222
-2.84242121,2.56349804,0.00872109,0.61959398,0.02788205,0.63086116,1.79019790,1.27493711
-2.83641821,2.65528922,0.00923725,0.63493422,0.02799320,0.64226650,1.86599577,1.33789757
-2.83041521,2.75063503,0.00976180,0.65049661,0.02808363,0.65493826,1.94364553,1.40277352
-2.82441221,2.84825751,0.01028776,0.66614683,0.02814361,0.66865806,2.02234324,1.46862780
-2.81840920,2.94664802,0.01080764,0.68171464,0.02816273,0.68312991,2.10115461,1.53441176
-2.81240620,3.04411220,0.01131368,0.69699909,0.02813040,0.69799032,2.17903826,1.59899619
-2.80640320,3.13882413,0.01179804,0.71177523,0.02803643,0.71282163,2.25487433,1.66120664
-2.80040020,3.22888739,0.01225314,0.72580214,0.02787161,0.72716781,2.32749738,1.71986152
-2.79439720,3.31240038,0.01267184,0.73883165,0.02762818,0.74055196,2.39573218,1.77381155
-2.78839420,3.38752300,0.01304775,0.75061751,0.02730025,0.75249492,2.45843101,1.82197879
-2.78239120,3.45254176,0.01337535,0.76092449,0.02688415,0.76253380,2.51451066,1.86339363
-2.77638819,3.50593035,0.01365027,0.76953690,0.02637862,0.77023991,2.56298777,1.89722803
-2.77038519,3.54640312,0.01386936,0.77626622,0.02578492,0.77523501,2.60301071,1.92282368
-2.76438219,3.57295896,0.01403076,0.78095733,0.02510679,0.77720542,2.63388669,1.93971387
-2.75837919,3.58491390,0.01413401,0.78349325,0.02435030,0.77591321,2.65510292,1.94763802
-2.75237619,3.58192099,0.01417996,0.78379802,0.02352361,0.77120415,2.66634093,1.94654849
-2.74637319,3.56397699,0.01417073,0.78183769,0.02263661,0.76301215,2.66748344,1.93660940
-2.74037019,3.53141574,0.01410961,0.77761948,0.02170053,0.75136003,2.65861375,1.91818769
-2.73436718,3.48488902,0.01400089,0.77118921,0.02072745,0.73635682,2.64000783,1.89183703
-2.72836418,3.42533621,0.01384972,0.76262725,0.01972988,0.71819181,2.61211977,1.85827544
-2.72236118,3.35394450,0.01366191,0.75204318,0.01872024,0.69712570,2.57556150,1.81835797
-2.71635818,3.27210199,0.01344373,0.73956976,0.01771045,0.67347951,2.53107806,1.77304572
-2.71035518,3.18134619,0.01320174,0.72535644,0.01671155,0.64762175,2.47951992,1.72337276
-2.70435218,3.08331052,0.01294261,0.70956284,0.01573334,0.61995463,2.42181369,1.67041267
-2.69834917,2.97967149,0.01267296,0.69235269,0.01478419,0.59089982,2.35893291,1.61524608
-2.69234617,2.87209893,0.01239926,0.67388847,0.01387085,0.56088468,2.29187024,1.55893067
-2.68634317,2.76221127,0.01212770,0.65432711,0.01299838,0.53032930,2.22161229,1.50247474
-2.68034017,2.65153777,0.01186417,0.63381684,0.01217018,0.49963498,2.14911810,1.44681536
-2.67433717,2.54148857,0.01161417,0.61249541,0.01138808,0.46917456,2.07530174,1.39280155
-2.66833417,2.43333334,0.01138283,0.59048951,0.01065244,0.43928480,2.00101963,1.34118284
-2.66233117,2.32818850,0.01117490,0.56791549,0.00996245,0.41026104,1.92706222,1.29260313
-2.65632816,2.22701262,0.01099476,0.54488094,0.00931626,0.38235406,1.85414996,1.24759946
-2.65032516,2.13060906,0.01084644,0.52148711,0.00871131,0.35576910,1.78293286,1.20660507
-2.64432216,2.03963465,0.01073361,0.49783182,0.00814456,0.33066678,1.71399289,1.16995611
-2.63831916,1.95461291,0.01065962,0.47401239,0.00761274,0.30716570,1.64784838,1.13790076
-2.63231616,1.87595035,0.01062748,0.45012858,0.00711256,0.28534634,1.58495946,1.11061022
-2.62631316,1.80395418,0.01063981,0.42628505,0.00664093,0.26525583,1.52573379,1.08819024
-2.62031016,1.73885003,0.01069883,0.40259320,0.00619509,0.24691334,1.47053179,1.07069259
-2.61430715,1.68079850,0.01080627,0.37917221,0.00577272,0.23031555,1.41967085,1.05812562
-2.60830415,1.62990949,0.01096336,0.35614931,0.00537205,0.21544210,1.37342809,1.05046347
-2.60230115,1.58625371,0.01117069,0.33365904,0.00499182,0.20226054,1.33204169,1.04765340
