energy_ev,total_up,B_p_up,B_d_up,Os_p_up,Os_d_up,Te_p_up,Te_d_up
-6.00000000,1.69878140,0.13071105,0.00000000,0.52296725,0.65859389,0.67503665,0.00000000
-5.99399700,1.78007478,0.14103347,0.00000000,0.55141240,0.68945019,0.69973996,0.00000000
-5.98799400,1.86331931,0.15219583,0.00000000,0.58113593,0.72147937,0.72426322,0.00000000
-5.98199100,1.94706668,0.16417658,0.00000000,0.61180068,0.75415590,0.74790234,0.00000000
-5.97598799,2.02992446,0.17695870,0.00000000,0.64307459,0.78698038,0.76997131,0.00000000
-5.96998499,2.11060324,0.19053012,0.00000000,0.67464153,0.81949750,0.78982620,0.00000000
-5.96398199,2.18795862,0.20488362,0.00000000,0.70621079,0.85131180,0.80688752,0.00000000
-5.95797899,2.26102616,0.22001596,0.00000000,0.73752467,0.88210035,0.82066004,0.00000000
-5.95197599,2.32904788,0.23592650,0.00000000,0.76836393,0.91162188,0.83074924,0.00000000
-5.94597299,2.39148907,0.25261509,0.00000000,0.79855097,0.93972185,0.83687364,0.00000000
-5.93996998,2.44804475,0.27007954,0.00000000,0.82795057,0.96633317,0.83887268,0.00000000
-5.93396698,2.49863562,0.28831250,0.00000000,0.85646840,0.99147258,0.83670978,0.00000000
-5.92796398,2.54339380,0.30729824,0.00000000,0.88404750,1.01523282,0.83047053,0.00000000
-5.92196098,2.58263937,0.32700913,0.00000000,0.91066300,1.03777099,0.82035623,0.00000000
-5.91595798,2.61684889,0.34740232,0.00000000,0.93631553,1.05929366,0.80667319,0.00000000
-5.90995498,2.64661777,0.36841658,0.00000000,0.96102391,1.08003959,0.78981835,0.00000000
-5.90395198,2.67261849,0.38996967,0.00000000,0.98481747,1.10026081,0.77026194,0.00000000
-5.89794897,2.69555702,0.41195632,0.00000000,1.00772853,1.12020323,0.74852823,0.00000000
-5.89194597,2.71612961,0.43424701,0.00000000,1.02978565,1.14008765,0.72517505,0.00000000
-5.88594297,2.73498225,0.45668772,0.00000000,1.05100773,1.16009232,0.70077329,0.00000000
-5.87993997,2.75267495,0.47910070,0.00000000,1.07139959,1.18033792,0.67588709,0.00000000
-5.87393697,2.76965242,0.50128631,0.00000000,1.09094885,1.20087581,0.65105569,0.00000000
-5.86793397,2.78622259,0.52302595,0.00000000,1.10962444,1.22168015,0.62677765,0.00000000
-5.86193097,2.80254396,0.54408605,0.00000000,1.12737654,1.24264446,0.60349794,0.00000000
-5.85592796,2.81862203,0.56422292,0.00000000,1.14413786,1.26358272,0.58159828,0.00000000
-5.84992496,2.83431492,0.58318843,0.00000000,1.15982600,1.28423503,0.56139106,0.00000000
-5.84392196,2.84934757,0.60073631,0.00000000,1.17434673,1.30427768,0.54311671,0.00000000
-5.83791896,2.86333357,0.61662872,0.00000000,1.18759773,1.32333702,0.52694456,0.00000000
-5.83191596,2.87580341,0.63064308,0.00000000,1.19947278,1.34100660,0.51297674,0.00000000
-5.82591296,2.88623755,0.64257869,0.00000000,1.20986588,1.35686668,0.50125488,0.00000000
-5.81990995,2.89410263,0.65226303,0.00000000,1.21867545,1.37050528,0.49176902,0.00000000
-5.81390695,2.89888902,0.65955740,0.00000000,1.22580818,1.38153964,0.48446825,0.00000000
-5.80790395,2.90014796,0.66436181,0.00000000,1.23118267,1.38963726,0.47927252,0.00000000
-5.80190095,2.89752653,0.66661872,0.00000000,1.23473291,1.39453533,0.47608497,0.00000000
-5.79589795,2.89079900,0.66631569,0.00000000,1.23641141,1.39605783,0.47480433,0.00000000
-5.78989495,2.87989318,0.66348673,0.00000000,1.23619239,1.39412940,0.47533672,0.00000000
-5.78389195,2.86491070,0.65821224,0.00000000,1.23407474,1.38878535,0.47760655,0.00000000
-5.77788894,2.84614035,0.65061765,0.00000000,1.23008517,1.38017742,0.48156591,0.00000000
-5.77188594,2.82406407,0.64087073,0.00000000,1.22428118,1.36857491,0.48720217,0.00000000
-5.76588294,2.79935511,0.62917771,0.00000000,1.21675406,1.35436112,0.49454348,0.00000000
-5.75987994,2.77286857,0.61577828,0.00000000,1.20763171,1.33802532,0.50366186,0.00000000
-5.75387694,2.74562439,0.60093972,0.00000000,1.19708096,1.32015035,0.51467370,0.00000000
-5.74787394,2.71878332,0.58495043,0.00000000,1.18530934,1.30139652,0.52773759,0.00000000
-5.74187094,2.69361661,0.56811290,0.00000000,1.17256576,1.28248225,0.54304945,0.00000000
-5.73586793,2.67147017,0.55073658,0.00000000,1.15913994,1.26416225,0.56083489,0.00000000
-5.72986493,2.65372433,0.53313082,0.00000000,1.14536027,1.24720411,0.58133908,0.00000000
-5.72386193,2.64175038,0.51559810,0.00000000,1.13158975,1.23236394,0.60481427,0.00000000
-5.71785893,2.63686520,0.49842778,0.00000000,1.11821992,1.22036222,0.63150537,0.00000000
-5.71185593,2.64028550,0.48189059,0.00000000,1.10566273,1.21186053,0.66163405,0.00000000
-5.70585293,2.65308307,0.46623406,0.00000000,1.09434042,1.20744007,0.69538184,0.00000000
-5.69984992,2.67614274,0.45167887,0.00000000,1.08467361,1.20758273,0.73287312,0.00000000
-5.69384692,2.71012459,0.43841633,0.00000000,1.07706808,1.21265536,0.77415844,0.00000000
-5.68784392,2.75543183,0.42660692,0.00000000,1.07190063,1.22289783,0.81919933,0.00000000
-5.68184092,2.81218604,0.41637990,0.00000000,1.06950487,1.23841524,0.86785515,0.00000000
-5.67583792,2.88021068,0.40783393,0.00000000,1.07015737,1.25917466,0.91987304,0.00000000
-5.66983492,2.95902413,0.40103850,0.00000000,1.07406525,1.28500633,0.97488143,0.00000000
-5.66383192,3.04784283,0.39603612,0.00000000,1.08135566,1.31560949,1.03238814,0.00000000
-5.65782891,3.14559488,0.39284499,0.00000000,1.09206802,1.35056239,1.09178314,0.00000000
-5.65182591,3.25094395,0.39146206,0.00000000,1.10614946,1.38933628,1.15234658,0.00000000
-5.64582291,3.36232304,0.39186615,0.00000000,1.12345393,1.43131264,1.21326189,0.00000000
-5.63981991,3.47797698,0.39402108,0.00000000,1.14374507,1.47580318,1.27363396,0.00000000
-5.63381691,3.59601238,0.39787844,0.00000000,1.16670301,1.52207173,1.33251163,0.00000000
-5.62781391,3.71445314,0.40338003,0.00000000,1.19193470,1.56935711,1.38891407,0.00000000
-5.62181091,3.83129937,0.41045981,0.00000000,1.21898746,1.61689627,1.44185982,0.00000000
-5.61580790,3.94458763,0.41904520,0.00000000,1.24736511,1.66394665,1.49039745,0.00000000
-5.60980490,4.05244977,0.42905784,0.00000000,1.27654597,1.70980713,1.53363656,0.00000000
-5.60380190,4.15316843,0.44041377,0.00000000,1.30600190,1.75383665,1.57077767,0.00000000
-5.59779890,4.24522664,0.45302324,0.00000000,1.33521744,1.79547010,1.60113981,0.00000000
-5.59179590,4.32735001,0.46679009,0.00000000,1.36370836,1.83423089,1.62418436,0.00000000
-5.58579290,4.39853971,0.48161116,0.00000000,1.39103863,1.86974005,1.63953422,0.00000000
-5.57978989,4.45809554,0.49737557,0.00000000,1.41683533,1.90172180,1.64698731,0.00000000
-5.57378689,4.50562830,0.51396451,0.00000000,1.44080072,1.93000552,1.64652385,0.00000000
-5.56778389,4.54106174,0.53125125,0.00000000,1.46272137,1.95452459,1.63830711,0.00000000
-5.56178089,4.56462435,0.54910201,0.00000000,1.48247373,1.97531239,1.62267765,0.00000000
-5.55577789,4.57683208,0.56737737,0.00000000,1.50002646,1.99249589,1.60014129,0.00000000
-5.54977489,4.57846309,0.58593456,0.00000000,1.51543930,2.00628740,1.57135161,0.00000000
-5.54377189,4.57052611,0.60463051,0.00000000,1.52885871,2.01697495,1.53708761,0.00000000
-5.53776888,4.55422385,0.62332551,0.00000000,1.54051065,2.02491185,1.49822770,0.00000000
-5.53176588,4.53091315,0.64188732,0.00000000,1.55069068,2.03050570,1.45572117,0.00000000
-5.52576288,4.50206326,0.66019563,0.00000000,1.55975186,2.03420727,1.41055829,0.00000000
-5.51975988,4.46921366,0.67814628,0.00000000,1.56809075,2.03649942,1.36374034,0.00000000
-5.51375688,4.43393239,0.69565527,0.00000000,1.57613195,2.03788617,1.31625064,0.00000000
-5.50775388,4.39777602,0.71266195,0.00000000,1.58431165,2.03888185,1.26902763,0.00000000
-5.50175088,4.36225167,0.72913129,0.00000000,1.59306049,2.04000057,1.22294085,0.00000000
-5.49574787,4.32878195,0.74505491,0.00000000,1.60278627,2.04174564,1.17877052,0.00000000
-5.48974487,4.29867288,0.76045066,0.00000000,1.61385698,2.04459915,1.13719120,0.00000000
-5.48374187,4.27308549,0.77536089,0.00000000,1.62658464,2.04901171,1.09875978,0.00000000
-5.47773887,4.25301114,0.78984912,0.00000000,1.64121048,2.05539231,1.06390798,0.00000000
-5.47173587,4.23925120,0.80399562,0.00000000,1.65789221,2.06409872,1.03293922,0.00000000
-5.46573287,4.23240134,0.81789189,0.00000000,1.67669366,2.07542852,1.00602972,0.00000000
-5.45972986,4.23284090,0.83163448,0.00000000,1.69757781,2.08961123,0.98323340,0.00000000
-5.45372686,4.24072794,0.84531855,0.00000000,1.72040326,2.10680192,0.96449027,0.00000000
-5.44772386,4.25600022,0.85903157,0.00000000,1.74492508,2.12707667,0.94963773,0.00000000
-5.44172086,4.27838249,0.87284757,0.00000000,1.77079985,2.15043035,0.93842419,0.00000000
-5.43571786,4.30740019,0.88682233,0.00000000,1.79759540,2.17677687,0.93052452,0.00000000
-5.42971486,4.34239940,0.90098979,0.00000000,1.82480484,2.20595219,0.92555660,0.00000000
-5.42371186,4.38257260,0.91535999,0.00000000,1.85186470,2.23771999,0.92309845,0.00000000
-5.41770885,4.42698931,0.92991837,0.00000000,1.87817641,2.27177979,0.92270523,0.00000000
-5.41170585,4.47463065,0.94462678,0.00000000,1.90313036,2.30777727,0.92392563,0.00000000
-5.40570285,4.52442616,0.95942568,0.00000000,1.92613134,2.34531607,0.92631696,0.00000000
-5.39969985,4.57529132,0.97423757,0.00000000,1.94662421,2.38397057,0.92945865,0.00000000
-5.39369685,4.62616383,0.98897106,0.00000000,1.96411844,2.42329875,0.93296353,0.00000000
-5.38769385,4.67603695,1.00352553,0.00000000,1.97821011,2.46285447,0.93648672,0.00000000
-5.38169085,4.72398813,1.01779560,0.00000000,1.98860023,2.50219839,0.93973187,0.00000000
-5.37568784,4.76920145,1.03167542,0.00000000,1.99510824,2.54090705,0.94245471,0.00000000
-5.36968484,4.81098300,1.04506219,0.00000000,1.99767985,2.57857946,0.94446378,0.00000000
-5.36368184,4.84876850,1.05785886,0.00000000,1.99638881,2.61484130,0.94561882,0.00000000
-5.35767884,4.88212321,1.06997580,0.00000000,1.99143230,2.64934648,0.94582680,0.00000000
-5.35167584,4.91073473,1.08133148,0.00000000,1.98312043,2.68177656,0.94503619,0.00000000
-5.34567284,4.93439959,1.09185221,0.00000000,1.97186016,2.71183831,0.94322991,0.00000000
-5.33966983,4.95300537,1.10147121,0.00000000,1.95813485,2.73926025,0.94041752,0.00000000
-5.33366683,4.96650984,1.11012716,0.00000000,1.94248050,2.76378880,0.93662715,0.00000000
-5.32766383,4.97491943,1.11776273,0.00000000,1.92546011,2.78518487,0.93189784,0.00000000
-5.32166083,4.97826875,1.12432321,0.00000000,1.90763775,2.80322171,0.92627269,0.00000000
-5.31565783,4.97660308,1.12975567,0.00000000,1.88955372,2.81768450,0.91979330,0.00000000
-5.30965483,4.96996547,1.13400894,0.00000000,1.87170230,2.82837230,0.91249579,0.00000000
-5.30365183,4.95838924,1.13703445,0.00000000,1.85451326,2.83510241,0.90440853,0.00000000
-5.29764882,4.94189681,1.13878807,0.00000000,1.83833808,2.83771722,0.89555167,0.00000000
-5.29164582,4.92050453,1.13923294,0.00000000,1.82344157,2.83609314,0.88593833,0.00000000
-5.28564282,4.89423335,1.13834314,0.00000000,1.80999898,2.83015111,0.87557725,0.00000000
-5.27963982,4.86312387,1.13610787,0.00000000,1.79809879,2.81986789,0.86447647,0.00000000
-5.27363682,4.82725479,1.13253592,0.00000000,1.78775054,2.80528727,0.85264773,0.00000000
-5.26763382,4.78676266,1.12766007,0.00000000,1.77889706,2.78653014,0.84011107,0.00000000
-5.26163082,4.74186136,1.12154089,0.00000000,1.77143016,2.76380267,0.82689920,0.00000000
