energy_ev,total_up,Ga_p_up,Ga_d_up,Nb_p_up,Nb_d_up,S_s_up,S_p_up
-5.23161581,4.62319745,0.07617294,0.00000000,3.52784875,2.01341007,0.02014871,3.16669143
-5.22561281,4.57424109,0.07314169,0.00000000,3.56614094,2.01018647,0.01899115,3.16835144
-5.21960980,4.52322856,0.07012717,0.00000000,3.59921673,2.00418347,0.01786906,3.16646549
-5.21360680,4.47069352,0.06714780,0.00000000,3.62671400,1.99559994,0.01679728,3.16113034
-5.20760380,4.41741607,0.06422655,0.00000000,3.64854141,1.98477247,0.01579040,3.15265562
-5.20160080,4.36439875,0.06139025,0.00000000,3.66486896,1.97216508,0.01486253,3.14155031
-5.19559780,4.31283235,0.05866868,0.00000000,3.67610788,1.95835322,0.01402711,3.12850074
-5.18959480,4.26405185,0.05609346,0.00000000,3.68288040,1.94400234,0.01329666,3.11434067
-5.18359180,4.21948388,0.05369693,0.00000000,3.68598041,1.92984176,0.01268261,3.10001398
-5.17758879,4.18058703,0.05151084,0.00000000,3.68632628,1.91663453,0.01219502,3.08653132
-5.17158579,4.14878707,0.04956513,0.00000000,3.68490784,1.90514452,0.01184244,3.07492218
-5.16558279,4.12540940,0.04788664,0.00000000,3.68272962,1.89610189,0.01163162,3.06618409
-5.15957979,4.11161145,0.04649801,0.00000000,3.68075282,1.89016841,0.01156734,3.06123115
-5.15357679,4.10831781,0.04541661,0.00000000,3.67983867,1.88790415,0.01165220,3.06084401
-5.14757379,4.11616115,0.04465373,0.00000000,3.68069582,1.88973694,0.01188639,3.06562369
-5.14157079,4.13543186,0.04421388,0.00000000,3.68383434,1.89593619,0.01226758,3.07595134
-5.13556778,4.16603895,0.04409447,0.00000000,3.68952875,1.90659229,0.01279073,3.09195614
-5.12956478,4.20748481,0.04428557,0.00000000,3.69779194,1.92160280,0.01344805,3.11349309
-5.12356178,4.25885558,0.04477009,0.00000000,3.70836163,1.94066621,0.01422894,3.14013204
-5.11755878,4.31882837,0.04552417,0.00000000,3.72070019,1.96328385,0.01512010,3.17115899
-5.11155578,4.38569590,0.04651779,0.00000000,3.73400813,1.98877024,0.01610562,3.20559000
-5.10555278,4.45740839,0.04771567,0.00000000,3.74725099,2.01627152,0.01716719,3.24219749
-5.09954977,4.53163154,0.04907841,0.00000000,3.75919834,2.04479158,0.01828448,3.27954819
-5.09354677,4.60581874,0.05056371,0.00000000,3.76847349,2.07322493,0.01943552,3.31605133
-5.08754377,4.67729508,0.05212779,0.00000000,3.77361153,2.10039491,0.02059715,3.35001518
-5.08154077,4.74334978,0.05372686,0.00000000,3.77312315,2.12509605,0.02174566,3.37970967
-5.07553777,4.80133347,0.05531863,0.00000000,3.76556132,2.14613850,0.02285738,3.40343240
-5.06953477,4.84875621,0.05686375,0.00000000,3.74958783,2.16239298,0.02390932,3.41957525
-5.06353177,4.88338228,0.05832718,0.00000000,3.72403671,2.17283419,0.02487988,3.42668864
-5.05752876,4.90331757,0.05967938,0.00000000,3.68797173,2.17658098,0.02574944,3.42354083
-5.05152576,4.90708599,0.06089730,0.00000000,3.64073557,2.17293161,0.02650102,3.40916951
-5.04552276,4.89369154,0.06196515,0.00000000,3.58198861,2.16139257,0.02712076,3.38292377
-5.03951976,4.86266360,0.06287486,0.00000000,3.51173601,2.14170005,0.02759836,3.34449453
-5.03351676,4.81408358,0.06362625,0.00000000,3.43034211,2.11383307,0.02792739,3.29393259
-5.02751376,4.74859194,0.06422688,0.00000000,3.33853198,2.07801807,0.02810546,3.23165353
-5.02151076,4.66737570,0.06469158,0.00000000,3.23738049,2.03472482,0.02813421,3.15842977
-5.01550775,4.57213713,0.06504176,0.00000000,3.12828973,1.98465425,0.02801918,3.07537034
-5.00950475,4.46504537,0.06530443,0.00000000,3.01295616,1.92871874,0.02776960,2.98388966
-5.00350175,4.34867319,0.06551093,0.00000000,2.89332916,1.86801606,0.02739789,2.88566702
-4.99749875,4.22592185,0.06569569,0.00000000,2.77156281,1.80379812,0.02691922,2.78259859
-4.99149575,4.09993730,0.06589472,0.00000000,2.64996305,1.73743613,0.02635087,2.67674435
-4.98549275,3.97402088,0.06614413,0.00000000,2.53093200,1.67038331,0.02571162,2.57027202
-4.97948974,3.85153827,0.06647873,0.00000000,2.41691147,1.60413693,0.02502099,2.46540031
-4.97348674,3.73582941,0.06693058,0.00000000,2.31032721,1.54020083,0.02429865,2.36434341
-4.96748374,3.63012259,0.06752780,0.00000000,2.21353524,1.48004959,0.02356369,2.26925849
-4.96148074,3.53745490,0.06829349,0.00000000,2.12877143,1.42509539,0.02283412,2.18219763
-4.95547774,3.46060082,0.06924483,0.00000000,2.05810495,1.37665815,0.02212633,2.10506511
-4.94947474,3.40201047,0.07039247,0.00000000,2.00339621,1.33593950,0.02145469,2.03958074
-4.94347174,3.36375799,0.07174010,0.00000000,1.96625927,1.30400075,0.02083130,1.98724931
-4.93746873,3.34750066,0.07328425,0.00000000,1.94802903,1.28174475,0.02026577,1.94933631
-4.93146573,3.35444828,0.07501433,0.00000000,1.94973295,1.26990164,0.01976523,1.92684918
-4.92546273,3.38534283,0.07691290,0.00000000,1.97206720,1.26901807,0.01933433,1.92052392
-4.91945973,3.44044746,0.07895607,0.00000000,2.01537735,1.27944953,0.01897543,1.93081618
-4.91345673,3.51954452,0.08111409,0.00000000,2.07964348,1.30135556,0.01868883,1.95789641
-4.90745373,3.62194184,0.08335209,0.00000000,2.16446997,1.33469741,0.01847303,2.00164837
-4.90145073,3.74648683,0.08563092,0.00000000,2.26908044,1.37923811,0.01832513,2.06167083
-4.89544772,3.89158809,0.08790812,0.00000000,2.39231821,1.43454471,0.01824114,2.13728219
-4.88944472,4.05524423,0.09013889,0.00000000,2.53265303,1.49999297,0.01821640,2.22752813
-4.88344172,4.23507980,0.09227724,0.00000000,2.68819481,1.57477437,0.01824593,2.33119240
-4.87743872,4.42838827,0.09427704,0.00000000,2.85671494,1.65790602,0.01832473,2.44681136
-4.87143572,4.63218171,0.09609321,0.00000000,3.03567588,1.74824353,0.01844812,2.57269245
-4.86543272,4.84324722,0.09768285,0.00000000,3.22226932,1.84449717,0.01861195,2.70693729
-4.85942971,5.05820911,0.09900635,0.00000000,3.41346301,1.94525160,0.01881278,2.84746960
-4.85342671,5.27359641,0.10002853,0.00000000,3.60605587,2.04898917,0.01904801,2.99206826
-4.84742371,5.48591415,0.10071954,0.00000000,3.79674075,2.15411669,0.01931588,3.13840537
-4.84142071,5.69171709,0.10105586,0.00000000,3.98217340,2.25899535,0.01961551,3.28408890
-4.83541771,5.88768375,0.10102100,0.00000000,4.15904623,2.36197334,0.01994671,3.42670941
-4.82941471,6.07068878,0.10060607,0.00000000,4.32416446,2.46142016,0.02030992,3.56388953
-4.82341171,6.23787110,0.09981021,0.00000000,4.47452252,2.55576197,0.02070591,3.69333506
-4.81740870,6.38669553,0.09864066,0.00000000,4.60737788,2.64351649,0.02113561,3.81288597
-4.81140570,6.51500567,0.09711277,0.00000000,4.72031965,2.72332658,0.02159975,3.92056560
-4.80540270,6.62106593,0.09524953,0.00000000,4.81132933,2.79399091,0.02209865,4.01462622
-4.79939970,6.70359123,0.09308107,0.00000000,4.87883131,2.85449086,0.02263186,4.09358915
-4.79339670,6.76176332,0.09064380,0.00000000,4.92173099,2.90401227,0.02319794,4.15627798
-4.78739370,6.79523338,0.08797936,0.00000000,4.93943916,2.94196154,0.02379421,4.20184346
-4.78139070,6.80411102,0.08513347,0.00000000,4.93188153,2.96797520,0.02441660,4.22977922
-4.77538769,6.78894081,0.08215461,0.00000000,4.89949322,2.98192289,0.02505957,4.23992771
-4.76938469,6.75066779,0.07909265,0.00000000,4.84319862,2.98390370,0.02571605,4.23247645
-4.76338169,6.69059391,0.07599757,0.00000000,4.76437758,2.97423622,0.02637755,4.20794480
-4.75737869,6.61032783,0.07291809,0.00000000,4.66481954,2.95344297,0.02703436,4.16716218
-4.75137569,6.51173064,0.06990058,0.00000000,4.54666767,2.92223006,0.02767573,4.11123878
-4.74537269,6.39685985,0.06698798,0.00000000,4.41235541,2.88146302,0.02829030,4.04153024
-4.73936968,6.26791427,0.06421907,0.00000000,4.26453801,2.83214000,0.02886647,3.95959769
-4.73336668,6.12718146,0.06162783,0.00000000,4.10602156,2.77536336,0.02939285,3.86716488
-4.72736368,5.97698953,0.05924310,0.00000000,3.93969216,2.71231077,0.02985876,3.76607382
-4.72136068,5.81966423,0.05708841,0.00000000,3.76844735,2.64420664,0.03025472,3.65824041
-4.71535768,5.65749178,0.05518205,0.00000000,3.59513185,2.57229476,0.03057288,3.54561108
-4.70935468,5.49268747,0.05353730,0.00000000,3.42247894,2.49781255,0.03080747,3.43012155
-4.70335168,5.32736937,0.05216272,0.00000000,3.25305876,2.42196748,0.03095507,3.31365834
-4.69734867,5.16353651,0.05106262,0.00000000,3.08923410,2.34591568,0.03101487,3.19802334
-4.69134567,5.00305023,0.05023751,0.00000000,2.93312383,2.27074283,0.03098877,3.08490191
-4.68534267,4.84761778,0.04968451,0.00000000,2.78657414,2.19744730,0.03088139,2.97583442
-4.67933967,4.69877704,0.04939778,0.00000000,2.65113705,2.12692540,0.03069988,2.87219126
-4.67333667,4.55788163,0.04936880,0.00000000,2.52805580,2.05995850,0.03045370,2.77515139
-4.66733367,4.42608577,0.04958666,0.00000000,2.41825661,1.99720211,0.03015420,2.68568428
-4.66133067,4.30432911,0.05003808,0.00000000,2.32234610,1.93917677,0.02981420,2.60453550
-4.65532766,4.19332151,0.05070752,0.00000000,2.24061407,1.88626084,0.02944739,2.53221598
-4.64932466,4.09352885,0.05157707,0.00000000,2.17304101,1.83868544,0.02906778,2.46899530
-4.64332166,4.00516062,0.05262636,0.00000000,2.11931032,1.79653174,0.02868907,2.41489942
-4.63731866,3.92816086,0.05383245,0.00000000,2.07882481,1.75973094,0.02832406,2.36971318
-4.63131566,3.86220364,0.05516968,0.00000000,2.05072765,1.72806733,0.02798412,2.33298798
-4.62531266,3.80669460,0.05660969,0.00000000,2.03392750,1.70118465,0.02767866,2.30405506
-4.61930965,3.76077956,0.05812146,0.00000000,2.02712793,1.67859620,0.02741480,2.28204451
-4.61330665,3.72336127,0.05967149,0.00000000,2.02886089,1.65969857,0.02719706,2.26591002
-4.60730365,3.69312465,0.06122421,0.00000000,2.03752412,1.64378912,0.02702717,2.25445920
-4.60130065,3.66857044,0.06274248,0.00000000,2.05142192,1.63008692,0.02690412,2.24638880
-4.59529765,3.64805691,0.06418832,0.00000000,2.06880881,1.61775671,0.02682415,2.24032423
-4.58929465,3.62984827,0.06552381,0.00000000,2.08793520,1.60593526,0.02678105,2.23486214
-4.58329165,3.61216860,0.06671209,0.00000000,2.10709411,1.59375925,0.02676643,2.22861490
-4.57728864,3.59325910,0.06771853,0.00000000,2.12466781,1.58039377,0.02677011,2.22025530
-4.57128564,3.57143665,0.06851192,0.00000000,2.13917294,1.56506043,0.02678068,2.20856013
-4.56528264,3.54515124,0.06906569,0.00000000,2.14930306,1.54706385,0.02678593,2.19245084
-4.55927964,3.51304015,0.06935914,0.00000000,2.15396694,1.52581563,0.02677347,2.17102985
-4.55327664,3.47397649,0.06937849,0.00000000,2.15232174,1.50085480,0.02673125,2.14361115
-4.54727364,3.42711030,0.06911786,0.00000000,2.14379957,1.47186397,0.02664811,2.10974395
-4.54127064,3.37190069,0.06858003,0.00000000,2.12812681,1.43868045,0.02651431,2.06922872
-4.53526763,3.30813778,0.06777699,0.00000000,2.10533534,1.40130225,0.02632190,2.02212493
-4.52926463,3.23595391,0.06673014,0.00000000,2.07576539,1.35988845,0.02606517,1.96875048
-4.52326163,3.15582387,0.06547036,0.00000000,2.04005971,1.31475444,0.02574093,1.90967292
-4.51725863,3.06855444,0.06403763,0.00000000,1.99914932,1.26636203,0.02534873,1.84569302
-4.51125563,2.97526392,0.06248044,0.00000000,1.95423128,1.21530521,0.02489099,1.77782153
-4.50525263,2.87735263,0.06085491,0.00000000,1.90673881,1.16229213,0.02437306,1.70724999
-4.49924962,2.77646568,0.05922363,0.00000000,1.85830496,1.10812412,0.02380320,1.63531696
-4.49324662,2.67444924,0.05765425,0.00000000,1.81072041,1.05367264,0.02319242,1.56347074
-4.48724362,2.57330214,0.05621793,0.00000000,1.76588676,0.99985499,0.02255438,1.49322996
-4.48124062,2.47512386,0.05498757,0.00000000,1.72576618,0.94760966,0.02190506,1.42614317
-4.47523762,2.38206075,0.05403593,0.00000000,1.69232895,0.89787205,0.02126250,1.36374867
-4.46923462,2.29625164,0.05343372,0.00000000,1.66749981,0.85155129,0.02064639,1.30753558
-4.46323162,2.21977412,0.05324761,0.00000000,1.65310474,0.80950867,0.02007770,1.25890699
-4.45722861,2.15459282,0.05353830,0.00000000,1.65081914,0.77253813,0.01957821,1.21914602
-4.45122561,2.10251063,0.05435866,0.00000000,1.66211910,0.74134923,0.01917001,1.18938544
-4.44522261,2.06512390,0.05575199,0.00000000,1.68823686,0.71655275,0.01887500,1.17058132
-4.43921961,2.04378269,0.05775045,0.00000000,1.73012194,0.69864917,0.01871436,1.16349125
-4.43321661,2.03955696,0.06037371,0.00000000,1.78840932,0.68802000,0.01870799,1.16865745
-4.42721361,2.05320949,0.06362792,0.00000000,1.86339599,0.68492222,0.01887403,1.18639514
-4.42121061,2.08517667,0.06750497,0.00000000,1.95502700,0.68948561,0.01922827,1.21678649
-4.41520760,2.13555774,0.07198211,0.00000000,2.06289218,0.70171320,0.01978377,1.25968039
-4.40920460,2.20411333,0.07702202,0.00000000,2.18623428,0.72148467,0.02055036,1.31469824
-4.40320160,2.29027387,0.08257333,0.00000000,2.32396915,0.74856271,0.02153435,1.38124595
-4.39719860,2.39315818,0.08857153,0.00000000,2.47471796,0.78260234,0.02273828,1.45853211
-4.39119560,2.51160239,0.09494045,0.00000000,2.63685117,0.82316290,0.02416080,1.54559216
-4.38519260,2.64419881,0.10159415,0.00000000,2.80854333,0.86972270,0.02579670,1.64131842
-4.37918959,2.78934417,0.10843925,0.00000000,2.98783739,0.92169598,0.02763708,1.74449515
-4.37318659,2.94529593,0.11537763,0.00000000,3.17271627,0.97845171,0.02966976,1.85383812
-4.36718359,3.11023514,0.12230955,0.00000000,3.36117933,1.03933393,0.03187975,1.96803737
-4.36118059,3.28233367,0.12913684,0.00000000,3.55132054,1.10368282,0.03425000,2.08580195
-4.35517759,3.45982328,0.13576634,0.00000000,3.74140503,1.17085588,0.03676227,2.20590503
-4.34917459,3.64106362,0.14211332,0.00000000,3.92994037,1.24024846,0.03939815,2.32722749
-4.34317159,3.82460605,0.14810470,0.00000000,4.11573881,1.31131250,0.04214014,2.44879825
-4.33716858,4.00925004,0.15368207,0.00000000,4.29796710,1.38357292,0.04497286,2.56982912
-4.33116558,4.19408897,0.15880424,0.00000000,4.47618059,1.45664052,0.04788416,2.68974252
-4.32516258,4.37854242,0.16344926,0.00000000,4.65033897,1.53022057,0.05086626,2.80819004
-4.31915958,4.56237246,0.16761572,0.00000000,4.82080199,1.60411665,0.05391671,2.92506068
-4.31315658,4.74568216,0.17132336,0.00000000,4.98830393,1.67822895,0.05703908,3.04047736
-4.30715358,4.92889501,0.17461270,0.00000000,5.15390711,1.75254698,0.06024348,3.15478138
