energy_ev,total_up,total_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-5.88594297,1.77756100,-2.83217269,1.05030854,-0.84384500,0.25061918,-0.33300596,0.00623438,-0.03924251,0.28789164,-0.73127193,0.01167729,-0.01152361,0.62493393,-0.67747467
-5.87993997,1.84955931,-2.82907224,1.09316909,-0.84813440,0.26278645,-0.33447077,0.00594288,-0.03967553,0.29975828,-0.73291701,0.01212431,-0.01112984,0.64950740,-0.67457157
-5.87393697,1.92319190,-2.82864141,1.13544048,-0.85060738,0.27556469,-0.33623061,0.00571484,-0.04021415,0.31165135,-0.73344854,0.01258532,-0.01083566,0.67473705,-0.67476040
-5.86793397,1.99707984,-2.83042334,1.17659302,-0.85126770,0.28868000,-0.33821731,0.00554164,-0.04084832,0.32339986,-0.73276854,0.01304492,-0.01063507,0.70009335,-0.67792017
-5.86193097,2.06981102,-2.83405216,1.21606927,-0.85018853,0.30185587,-0.34036587,0.00541460,-0.04156562,0.33482813,-0.73081717,0.01348783,-0.01052276,0.72503377,-0.68393438
-5.85592796,2.13997404,-2.83926789,1.25329850,-0.84751166,0.31482014,-0.34261632,0.00532515,-0.04235151,0.34576051,-0.72757504,0.01389933,-0.01049439,0.74901529,-0.69269639
-5.84992496,2.20619427,-2.84592267,1.28771316,-0.84344352,0.32731185,-0.34491480,0.00526503,-0.04318963,0.35602661,-0.72306334,0.01426560,-0.01054678,0.77150764,-0.70411220
-5.84392196,2.26717052,-2.85397843,1.31876663,-0.83824823,0.33908812,-0.34721406,0.00522646,-0.04406206,0.36546670,-0.71734221,0.01457411,-0.01067799,0.79200666,-0.71810079
-5.83791896,2.32171118,-2.86349660,1.34595145,-0.83223805,0.34993045,-0.34947336,0.00520224,-0.04494960,0.37393706,-0.71050725,0.01481392,-0.01088733,0.81004751,-0.73459192
-5.83191596,2.36876796,-2.87462110,1.36881709,-0.82576167,0.35965060,-0.35165789,0.00518586,-0.04583210,0.38131504,-0.70268470,0.01497599,-0.01117521,0.82521705,-0.75352197
-5.82591296,2.40746603,-2.88755589,1.38698625,-0.81919099,0.36809542,-0.35373774,0.00517157,-0.04668879,0.38750352,-0.69402551,0.01505346,-0.01154298,0.83716497,-0.77482788
-5.81990995,2.43712909,-2.90253883,1.40016893,-0.81290682,0.37515077,-0.35568670,0.00515442,-0.04749859,0.39243451,-0.68469869,0.01504184,-0.01199262,0.84561314,-0.79843992
-5.81390695,2.45729809,-2.91981353,1.40817350,-0.80728432,0.38074414,-0.35748101,0.00513031,-0.04824055,0.39607182,-0.67488437,0.01493915,-0.01252646,0.85036282,-0.82427368
-5.80790395,2.46774303,-2.93960094,1.41091413,-0.80267874,0.38484604,-0.35909801,0.00509599,-0.04889416,0.39841251,-0.66476685,0.01474596,-0.01314677,0.85129945,-0.85222191
-5.80190095,2.46846702,-2.96207233,1.40841428,-0.79941183,0.38746997,-0.36051508,0.00504903,-0.04943984,0.39948705,-0.65452807,0.01446542,-0.01385544,0.84839474,-0.88214669
-5.79589795,2.45970273,-2.98732507,1.40080605,-0.79775976,0.38867105,-0.36170876,0.00498784,-0.04985929,0.39935837,-0.64434164,0.01410319,-0.01465355,0.84170604,-0.91387255
-5.78989495,2.44190132,-3.01536227,1.38832551,-0.79794259,0.38854339,-0.36265419,0.00491159,-0.05013597,0.39811957,-0.63436767,0.01366727,-0.01554110,0.83137317,-0.94718092
-5.78389195,2.41571459,-3.04607742,1.37130435,-0.80011585,0.38721631,-0.36332496,0.00482019,-0.05025548,0.39589063,-0.62474855,0.01316785,-0.01651664,0.81761263,-0.98180633
-5.77788894,2.38197128,-3.07924417,1.35015820,-0.80436428,0.38484961,-0.36369315,0.00471424,-0.05020594,0.39281421,-0.61560566,0.01261707,-0.01757710,0.80070983,-1.01743460
-5.77188594,2.34164871,-3.11451188,1.32537256,-0.81069803,0.38162803,-0.36372983,0.00459494,-0.04997835,0.38905081,-0.60703700,0.01202874,-0.01871758,0.78100944,-1.05370330
-5.76588294,2.29584107,-3.15140665,1.29748681,-0.81905112,0.37775528,-0.36340573,0.00446408,-0.04956684,0.38477349,-0.59911573,0.01141810,-0.01993129,0.75890450,-1.09020444
-5.75987994,2.24572604,-3.18933754,1.26707730,-0.82928237,0.37344774,-0.36269206,0.00432390,-0.04896890,0.38016239,-0.59188945,0.01080149,-0.02120953,0.73482468,-1.12648943
-5.75387694,2.19253086,-3.22760769,1.23474040,-0.84117857,0.36892817,-0.36156156,0.00417712,-0.04818552,0.37539944,-0.58538020,0.01019610,-0.02254179,0.70922426,-1.16207619
-5.74787394,2.13749955,-3.26542946,1.20107604,-0.85445983,0.36441965,-0.35998939,0.00402680,-0.04722118,0.37066331,-0.57958497,0.00961971,-0.02391589,0.68257022,-1.19645808
-5.74187094,2.08186222,-3.30194306,1.16667271,-0.86878696,0.36013989,-0.35795408,0.00387630,-0.04608379,0.36612491,-0.57447673,0.00909042,-0.02531818,0.65533093,-1.22911451
-5.73586793,2.02680757,-3.33623792,1.13209426,-0.88377061,0.35629616,-0.35543837,0.00372923,-0.04478456,0.36194358,-0.57000583,0.00862646,-0.02673382,0.62796581,-1.25952270
-5.72986493,1.97345927,-3.36737597,1.09786906,-0.89898213,0.35308088,-0.35242979,0.00358940,-0.04333770,0.35826400,-0.56610180,0.00824599,-0.02814712,0.60091615,-1.28717035
-5.72386193,1.92285670,-3.39441620,1.06448166,-0.91396579,0.35066799,-0.34892120,0.00346070,-0.04176011,0.35521399,-0.56267544,0.00796691,-0.02954180,0.57459739,-1.31156866
-5.71785893,1.87594006,-3.41643986,1.03236709,-0.92825210,0.34921013,-0.34491098,0.00334713,-0.04007097,0.35290301,-0.55962140,0.00780670,-0.03090137,0.54939291,-1.33226525
-5.71185593,1.83354002,-3.43257566,1.00190768,-0.94137206,0.34883658,-0.34040321,0.00325264,-0.03829126,0.35142155,-0.55682099,0.00778223,-0.03220949,0.52564931,-1.34885671
-5.70585293,1.79637137,-3.44202450,0.97343232,-0.95287193,0.34965192,-0.33540760,0.00318114,-0.03644332,0.35084102,-0.55414559,0.00790963,-0.03345022,0.50367327,-1.36100019
-5.69984992,1.76503030,-3.44408318,0.94721770,-0.96232823,0.35173538,-0.32993941,0.00313636,-0.03455031,0.35121434,-0.55146035,0.00820405,-0.03460838,0.48372966,-1.36842377
-5.69384692,1.73999464,-3.43816669,0.92349125,-0.96936245,0.35514069,-0.32401925,0.00312183,-0.03263575,0.35257681,-0.54862844,0.00867944,-0.03566979,0.46604086,-1.37093528
-5.68784392,1.72162645,-3.42382862,0.90243539,-0.97365529,0.35989641,-0.31767295,0.00314073,-0.03072306,0.35494733,-0.54551568,0.00934826,-0.03662148,0.45078705,-1.36842928
-5.68184092,1.71017623,-3.40077926,0.88419246,-0.97495976,0.36600652,-0.31093142,0.00319588,-0.02883517,0.35832974,-0.54199549,0.01022118,-0.03745196,0.43810725,-1.36089203
-5.67583792,1.70578801,-3.36890097,0.86887011,-0.97311279,0.37345134,-0.30383063,0.00328956,-0.02699411,0.36271411,-0.53795409,0.01130673,-0.03815133,0.42810085,-1.34840433
-5.66983492,1.70850496,-3.32826044,0.85654662,-0.96804486,0.38218842,-0.29641165,0.00342348,-0.02522081,0.36807801,-0.53329572,0.01261087,-0.03871146,0.42082939,-1.33114213
-5.66383192,1.71827477,-3.27911726,0.84727581,-0.95978736,0.39215367,-0.28872075,0.00359863,-0.02353479,0.37438764,-0.52794780,0.01413656,-0.03912611,0.41631854,-1.30937492
-5.65782891,1.73495472,-3.22192848,0.84109130,-0.94847699,0.40326238,-0.28080961,0.00381523,-0.02195410,0.38159870,-0.52186560,0.01588337,-0.03939105,0.41455995,-1.28346195
-5.65182591,1.75831617,-3.15734869,0.83800979,-0.93435727,0.41541032,-0.27273554,0.00407266,-0.02049515,0.38965712,-0.51503638,0.01784701,-0.03950412,0.41551294,-1.25384630
-5.64582291,1.78804840,-3.08622523,0.83803340,-0.91777656,0.42847485,-0.26456161,0.00436934,-0.01917271,0.39849961,-0.50748263,0.02001898,-0.03946536,0.41910607,-1.22104701
-5.63981991,1.82376198,-3.00958821,0.84115080,-0.89918270,0.44231612,-0.25635671,0.00470274,-0.01799991,0.40805400,-0.49926411,0.02238626,-0.03927698,0.42523837,-1.18564939
-5.63381691,1.86499194,-2.92863509,0.84733731,-0.87911408,0.45677835,-0.24819547,0.00506934,-0.01698825,0.41823959,-0.49047868,0.02493109,-0.03894346,0.43378053,-1.14829361
-5.62781391,1.91120094,-2.84470977,0.85655385,-0.85818734,0.47169137,-0.24015784,0.00546465,-0.01614760,0.42896740,-0.48126150,0.02763091,-0.03847149,0.44457592,-1.10966187
-5.62181091,1.96178292,-2.75927621,0.86874508,-0.83708179,0.48687238,-0.23232846,0.00588323,-0.01548625,0.44014055,-0.47178265,0.03045846,-0.03786998,0.45744168,-1.07046434
-5.61580790,2.01606766,-2.67388673,0.88383671,-0.81652102,0.50212811,-0.22479554,0.00631883,-0.01501087,0.45165464,-0.46224311,0.03338203,-0.03714989,0.47217000,-1.03142398
-5.60980490,2.07332640,-2.59014563,0.90173226,-0.79725204,0.51725731,-0.21764941,0.00676445,-0.01472648,0.46339836,-0.45286908,0.03636593,-0.03632415,0.48852969,-0.99326075
-5.60380190,2.13277913,-2.50966862,0.92230952,-0.78002259,0.53205373,-0.21098069,0.00721252,-0.01463634,0.47525432,-0.44390473,0.03937113,-0.03540740,0.50626828,-0.95667516
-5.59779890,2.19360348,-2.43403905,0.94541686,-0.76555718,0.54630953,-0.20487795,0.00765510,-0.01474181,0.48709999,-0.43560375,0.04235615,-0.03441572,0.52511459,-0.92233186
-5.59179590,2.25494545,-2.36476207,0.97086975,-0.75453272,0.55981900,-0.19942511,0.00808408,-0.01504222,0.49880898,-0.42821974,0.04527801,-0.03336627,0.54478206,-0.89084323
-5.58579290,2.31593185,-2.30321814,0.99844765,-0.74755449,0.57238276,-0.19469858,0.00849144,-0.01553460,0.51025238,-0.42199599,0.04809345,-0.03227691,0.56497268,-0.86275370
-5.57978989,2.37568436,-2.25061729,1.02789158,-0.74513321,0.58381203,-0.19076421,0.00886948,-0.01621346,0.52130035,-0.41715495,0.05076012,-0.03116573,0.58538168,-0.83852498
-5.57378689,2.43333469,-2.20795596,1.05890253,-0.74766415,0.59393305,-0.18767422,0.00921110,-0.01707060,0.53182381,-0.41388780,0.05323794,-0.03005053,0.60570270,-0.81852285
-5.56778389,2.48804068,-2.17597815,1.09114101,-0.75540912,0.60259149,-0.18546430,0.00951002,-0.01809482,0.54169619,-0.41234477,0.05549033,-0.02894833,0.62563351,-0.80300584
-5.56178089,2.53900258,-2.15514262,1.12422781,-0.76848202,0.60965647,-0.18415099,0.00976105,-0.01927183,0.55079522,-0.41262643,0.05748546,-0.02787486,0.64488195,-0.79211636
-5.55577789,2.58547906,-2.14559777,1.15774628,-0.78683874,0.61502431,-0.18372951,0.00996025,-0.02058409,0.55900468,-0.41477659,0.05919737,-0.02684408,0.66317200,-0.78587466
-5.54977489,2.62680245,-2.14716590,1.19124608,-0.81027200,0.61862161,-0.18417224,0.01010514,-0.02201083,0.56621618,-0.41877712,0.06060684,-0.02586769,0.68024955,-0.78417619
-5.54377189,2.66239247,-2.15933784,1.22424856,-0.83841148,0.62040758,-0.18542791,0.01019477,-0.02352814,0.57233082,-0.42454504,0.06170209,-0.02495487,0.69588792,-0.78679243
-5.53776888,2.69176820,-2.18127900,1.25625386,-0.87072961,0.62037569,-0.18742173,0.01022980,-0.02510917,0.57726080,-0.43193212,0.06247920,-0.02411192,0.70989255,-0.79337562
-5.53176588,2.71455781,-2.21184718,1.28674941,-0.90655304,0.61855420,-0.19005638,0.01021254,-0.02672455,0.58093104,-0.44072716,0.06294223,-0.02334215,0.72210491,-0.80346739
-5.52576288,2.73050572,-2.24962200,1.31522009,-0.94507955,0.61500600,-0.19321397,0.01014682,-0.02834282,0.58328071,-0.45066086,0.06310306,-0.02264581,0.73240531,-0.81651119
-5.51975988,2.73947723,-2.29294551,1.34115946,-0.98540011,0.60982737,-0.19675894,0.01003796,-0.02993110,0.58426475,-0.46141332,0.06298090,-0.02202020,0.74071458,-0.83186829
-5.51375688,2.74146047,-2.33997250,1.36408207,-1.02652534,0.60314608,-0.20054181,0.00989255,-0.03145584,0.58385544,-0.47262378,0.06260156,-0.02145988,0.74699442,-0.84883694
-5.50775388,2.73656588,-2.38872909,1.38353634,-1.06741556,0.59511868,-0.20440361,0.00971828,-0.03288362,0.58204390,-0.48390233,0.06199645,-0.02095697,0.75124661,-0.86667401
-5.50175088,2.72502327,-2.43717715,1.39911764,-1.10701329,0.58592732,-0.20818089,0.00952364,-0.03418205,0.57884171,-0.49484317,0.06120148,-0.02050156,0.75351098,-0.88461843
-5.49574787,2.70717696,-2.48328215,1.41048105,-1.14427709,0.57577618,-0.21171105,0.00931770,-0.03532071,0.57428239,-0.50503864,0.06025569,-0.02008227,0.75386227,-0.90191549
-5.48974487,2.68347911,-2.52508154,1.41735328,-1.17821519,0.56488765,-0.21483772,0.00910978,-0.03627205,0.56842288,-0.51409375,0.05919997,-0.01968674,0.75240621,-0.91784106
-5.48374187,2.65448164,-2.56075075,1.41954325,-1.20791779,0.55349859,-0.21741610,0.00890915,-0.03701223,0.56134489,-0.52164022,0.05807565,-0.01930224,0.74927480,-0.93172467
-5.47773887,2.62082706,-2.58866391,1.41695070,-1.23258647,0.54185661,-0.21931774,0.00872476,-0.03752185,0.55315594,-0.52734970,0.05692326,-0.01891626,0.74462114,-0.94297058
-5.47173587,2.58323852,-2.60744664,1.40957245,-1.25155950,0.53021671,-0.22043487,0.00856496,-0.03778662,0.54399013,-0.53094532,0.05578136,-0.01851707,0.73861410,-0.95107579
-5.46573287,2.54250920,-2.61601858,1.39750583,-1.26433207,0.51883827,-0.22068379,0.00843723,-0.03779776,0.53400846,-0.53221128,0.05468555,-0.01809423,0.73143289,-0.95564434
-5.45972986,2.49949131,-2.61362395,1.38094900,-1.27057050,0.50798243,-0.22000733,0.00834799,-0.03755229,0.52339852,-0.53099987,0.05366771,-0.01763899,0.72326199,-0.95639729
-5.45372686,2.45508477,-2.59984886,1.36019790,-1.27011988,0.49791001,-0.21837623,0.00830243,-0.03705310,0.51237357,-0.52723582,0.05275544,-0.01714470,0.71428637,-0.95317795
-5.44772386,2.41022567,-2.57462498,1.33563994,-1.26300497,0.48887976,-0.21578944,0.00830435,-0.03630878,0.50117083,-0.52091764,0.05197179,-0.01660703,0.70468735,-0.94595230
-5.44172086,2.36587452,-2.53821975,1.30774442,-1.24942443,0.48114703,-0.21227325,0.00835614,-0.03533330,0.49004894,-0.51211619,0.05133519,-0.01602408,0.69463917,-0.93480476
-5.43571786,2.32300430,-2.49121406,1.27705006,-1.22973879,0.47496277,-0.20787945,0.00845866,-0.03414549,0.47928466,-0.50097046,0.05085957,-0.01539648,0.68430629,-0.91992950
-5.42971486,2.28258830,-2.43446901,1.24415006,-1.20445301,0.47057261,-0.20268263,0.00861137,-0.03276834,0.46916864,-0.48768088,0.05055477,-0.01472731,0.67384149,-0.90161817
-5.42371186,2.24558786,-2.36908366,1.20967525,-1.17419445,0.46821609,-0.19677664,0.00881229,-0.03122824,0.46000055,-0.47250067,0.05042695,-0.01402192,0.66338473,-0.88024455
-5.41770885,2.21293986,-2.29634652,1.17427598,-1.13968770,0.46812575,-0.19027067,0.00905815,-0.02955405,0.45208348,-0.45572564,0.05047916,-0.01328778,0.65306272,-0.85624717
-5.41170585,2.18554417,-2.21768312,1.13860362,-1.10172732,0.47052605,-0.18328496,0.00934452,-0.02777617,0.44571789,-0.43768300,0.05071201,-0.01253417,0.64298915,-0.83011082
-5.40570285,2.16425103,-2.13460268,1.10329223,-1.06115002,0.47563198,-0.17594641,0.00966597,-0.02592567,0.44119514,-0.41871976,0.05112419,-0.01177187,0.63326533,-0.80234795
-5.39969985,2.14984849,-2.04864635,1.06894137,-1.01880750,0.48364723,-0.16838442,0.01001627,-0.02403332,0.43879094,-0.39919128,0.05171307,-0.01101290,0.62398128,-0.77348088
-5.39369685,2.14305001,-1.96133941,1.03610055,-0.97554116,0.49476190,-0.16072697,0.01038856,-0.02212882,0.43875875,-0.37945052,0.05247513,-0.01027015,0.61521693,-0.74402556
-5.38769385,2.14448235,-1.87414932,1.00525596,-0.93215968,0.50914966,-0.15309725,0.01077562,-0.02024005,0.44132352,-0.35983828,0.05340629,-0.00955711,0.60704337,-0.71447772
-5.38169085,2.15467385,-1.78845121,0.97681993,-0.88942015,0.52696437,-0.14561086,0.01117004,-0.01839250,0.44667569,-0.34067495,0.05450203,-0.00888762,0.59952402,-0.68530168
-5.37568784,2.17404317,-1.70550140,0.95112338,-0.84801332,0.54833608,-0.13837364,0.01156447,-0.01660882,0.45496590,-0.32225389,0.05575751,-0.00827565,0.59271545,-0.65692217
-5.36968484,2.20288876,-1.62641955,0.92841139,-0.80855317,0.57336661,-0.13148028,0.01195181,-0.01490847,0.46630031,-0.30483650,0.05716734,-0.00773508,0.58666789,-0.62971922
-5.36368184,2.24137900,-1.55217895,0.90884178,-0.77157061,0.60212457,-0.12501349,0.01232538,-0.01330761,0.48073676,-0.28864911,0.05872537,-0.00727962,0.58142511,-0.60402598
-5.35767884,2.28954319,-1.48360436,0.89248658,-0.73751118,0.63464014,-0.11904385,0.01267912,-0.01181904,0.49828178,-0.27388151,0.06042432,-0.00692268,0.57702389,-0.58012898
-5.35167584,2.34726355,-1.42137607,0.87933602,-0.70673607,0.67089951,-0.11363004,0.01300773,-0.01045230,0.51888855,-0.26068690,0.06225529,-0.00667734,0.57349283,-0.55827059
-5.34567284,2.41426831,-1.36603891,0.86930448,-0.67952595,0.71083933,-0.10881959,0.01330675,-0.00921387,0.54245571,-0.24918306,0.06420732,-0.00655623,0.57085056,-0.53865288
-5.33966983,2.49012617,-1.31801453,0.86223820,-0.65608678,0.75434125,-0.10464981,0.01357264,-0.00810747,0.56882715,-0.23945450,0.06626691,-0.00657159,0.56910362,-0.52144245
-5.33366683,2.57424224,-1.27761528,0.85792390,-0.63655685,0.80122679,-0.10114879,0.01380285,-0.00713434,0.59779266,-0.23155513,0.06841755,-0.00673511,0.56824378,-0.50677539
-5.32766383,2.66585588,-1.24505829,0.85609802,-0.62101435,0.85125279,-0.09833649,0.01399579,-0.00629369,0.62908944,-0.22551136,0.07063946,-0.00705794,0.56824532,-0.49476198
-5.32166083,2.76404063,-1.22047826,0.85645607,-0.60948489,0.90410776,-0.09622565,0.01415080,-0.00558301,0.66240441,-0.22132521,0.07290932,-0.00755052,0.56906223,-0.48549056
-5.31565783,2.86770678,-1.20393811,0.85866164,-0.60194832,0.95940923,-0.09482258,0.01426805,-0.00499849,0.69737736,-0.21897731,0.07520028,-0.00822244,0.57062561,-0.47903015
-5.30965483,2.97560687,-1.19543656,0.86235494,-0.59834467,1.01670265,-0.09412761,0.01434852,-0.00453533,0.73360485,-0.21842963,0.07748200,-0.00908220,0.57284158,-0.47543163
-5.30365183,3.08634464,-1.19491261,0.86716056,-0.59857892,1.07546188,-0.09413543,0.01439376,-0.00418809,0.77064490,-0.21962778,0.07972104,-0.01013699,0.57558988,-0.47472746
-5.29764882,3.19838783,-1.20224662,0.87269438,-0.60252459,1.13509168,-0.09483500,0.01440583,-0.00395090,0.80802244,-0.22250300,0.08188131,-0.01139228,0.57872338,-0.47692986
-5.29164582,3.31008511,-1.21725875,0.87856980,-0.61002632,1.19493237,-0.09620942,0.01438710,-0.00381770,0.84523554,-0.22697363,0.08392472,-0.01285152,0.58206867,-0.48202782
-5.28564282,3.41968758,-1.23970512,0.88440320,-0.62090160,1.25426683,-0.09823552,0.01434008,-0.00378238,0.88176241,-0.23294646,0.08581201,-0.01451569,0.58542799,-0.48998313
-5.27963982,3.52537469,-1.26927269,0.88981896,-0.63494206,1.31232993,-0.10088347,0.01426729,-0.00383885,0.91706916,-0.24031770,0.08750366,-0.01638288,0.58858243,-0.50072597
-5.27363682,3.62528475,-1.30557397,0.89445412,-0.65191454,1.36832048,-0.10411634,0.01417108,-0.00398109,0.95061832,-0.24897403,0.08896094,-0.01844789,0.59129648,-0.51415047
-5.26763382,3.71754964,-1.34814238,0.89796296,-0.67156245,1.42141549,-0.10788978,0.01405352,-0.00420318,0.98187800,-0.25879353,0.09014694,-0.02070188,0.59332390,-0.53011070
-5.26163082,3.80033310,-1.39642941,0.90002160,-0.69360754,1.47078659,-0.11215189,0.01391630,-0.00449918,1.01033165,-0.26964690,0.09102764,-0.02313199,0.59441462,-0.54841770
-5.25562781,3.87187204,-1.44980444,0.90033283,-0.71775249,1.51561833,-0.11684334,0.01376067,-0.00486317,1.03548829,-0.28139878,0.09157296,-0.02572121,0.59432261,-0.56883785
-5.24962481,3.93051964,-1.50755768,0.89863122,-0.74368429,1.55512787,-0.12189779,0.01358737,-0.00528907,1.05689301,-0.29390935,0.09175764,-0.02844823,0.59281425,-0.59109302
-5.24362181,3.97478914,-1.56890692,0.89468848,-0.77107854,1.58858550,-0.12724265,0.01339667,-0.00577062,1.07413746,-0.30703617,0.09156214,-0.03128753,0.58967700,-0.61486266
-5.23761881,4.00339693,-1.63300787,0.88831911,-0.79960449,1.61533545,-0.13280019,0.01318838,-0.00630127,1.08687025,-0.32063622,0.09097321,-0.03420957,0.58472782,-0.63978805
-5.23161581,4.01530338,-1.69896817,0.87938609,-0.82893063,1.63481613,-0.13848894,0.01296194,-0.00687412,1.09480679,-0.33456806,0.08998443,-0.03718122,0.57782115,-0.66547861
-5.22561281,4.00974996,-1.76586449,0.86780652,-0.85873059,1.64657929,-0.14422543,0.01271649,-0.00748188,1.09773829,-0.34869389,0.08859650,-0.04016630,0.56885582,-0.69152015
-5.21960980,3.98629114,-1.83276203,0.85355698,-0.88868893,1.65030716,-0.14992606,0.01245101,-0.00811683,1.09553972,-0.36288163,0.08681725,-0.04312635,0.55778076,-0.71748473
-5.21360680,3.94481967,-1.89873553,0.83667831,-0.91850643,1.64582699,-0.15550913,0.01216443,-0.00877082,1.08817631,-0.37700655,0.08466155,-0.04602149,0.54459913,-0.74294186
-5.20760380,3.88558422,-1.96289077,0.81727967,-0.94790462,1.63312235,-0.16089695,0.01185579,-0.00943537,1.07570838,-0.39095262,0.08215093,-0.04881147,0.52937059,-0.76747034
-5.20160080,3.80919841,-2.02438551,0.79554155,-0.97662910,1.61234065,-0.16601780,0.01152434,-0.01010166,1.05829418,-0.40461335,0.07931309,-0.05145674,0.51221174,-0.79067042
-5.19559780,3.71664067,-2.08244872,0.77171760,-1.00445147,1.58379661,-0.17080777,0.01116969,-0.01076071,1.03619076,-0.41789199,0.07618113,-0.05391963,0.49329462,-0.81217548
-5.18959480,3.60924492,-2.13639725,0.74613519,-1.03116982,1.54797127,-0.17521232,0.01079191,-0.01140345,1.00975250,-0.43070121,0.07279274,-0.05616540,0.47284331,-0.83166279
-5.18359180,3.48868200,-2.18564903,0.71919444,-1.05660756,1.50550671,-0.17918754,0.01039159,-0.01202093,0.97942753,-0.44296230,0.06918925,-0.05816340,0.45112890,-0.84886274
-5.17758879,3.35693268,-2.22973225,0.69136587,-1.08061094,1.45719651,-0.18270095,0.00996994,-0.01260443,0.94575191,-0.45460381,0.06541456,-0.05988794,0.42846298,-0.86356606
-5.17158579,3.21625291,-2.26829019,0.66318661,-1.10304531,1.40397219,-0.18573192,0.00952876,-0.01314568,0.90934182,-0.46555993,0.06151412,-0.06131911,0.40519001,-0.87562861
-5.16558279,3.06913259,-2.30108144,0.63525516,-1.12379063,1.34688625,-0.18827162,0.00907046,-0.01363701,0.87088391,-0.47576878,0.05753382,-0.06244334,0.38167887,-0.88497361
