energy_ev,total_up,N_s_up,N_p_up,Se_s_up,Se_p_up,V_p_up,V_d_up,Zn_p_up,Zn_d_up
-5.30965483,5.74938587,0.04938637,0.67175027,0.06384696,2.66765490,2.38713754,1.68241453,0.27247300,0.22786272
-5.30365183,5.47844411,0.04720855,0.63797633,0.06160306,2.54537883,2.28382759,1.60069175,0.26341921,0.21418944
-5.29764882,5.19531081,0.04494959,0.60362714,0.05917216,2.41613094,2.17462931,1.51553939,0.25321787,0.20039701
-5.29164582,4.90324735,0.04264520,0.56893525,0.05660106,2.28152557,2.06063988,1.42787050,0.24203011,0.18661886
-5.28564282,4.60563093,0.04033224,0.53416001,0.05394111,2.14321820,1.94305283,1.33863017,0.23003476,0.17298206
-5.27963982,4.30589594,0.03804825,0.49958190,0.05124731,2.00287657,1.82313137,1.24877845,0.21742422,0.15960624
-5.27363682,4.00747427,0.03583100,0.46549617,0.04857742,1.86215193,1.70217979,1.15927310,0.20439994,0.14660254
-5.26763382,3.71373647,0.03371793,0.43220592,0.04599085,1.72265158,1.58151435,1.07105294,0.19116784,0.13407286
-5.26163082,3.42793558,0.03174565,0.40001498,0.04354769,1.58591338,1.46243432,0.98502229,0.17793370,0.12210925
-5.25562781,3.15315547,0.02994941,0.36922081,0.04130760,1.45338308,1.34619465,0.90203701,0.16489883,0.11079348
-5.24962481,2.89226510,0.02836253,0.34010765,0.03932885,1.32639526,1.23398087,0.82289273,0.15225605,0.10019688
-5.24362181,2.64788013,0.02701591,0.31294020,0.03766724,1.20615822,1.12688742,0.74831543,0.14018619,0.09038033
-5.23761881,2.42233247,0.02593743,0.28795798,0.03637528,1.09374330,1.02589972,0.67895479,0.12885520,0.08139450
-5.23161581,2.21764840,0.02515146,0.26537046,0.03550123,0.99007859,0.93188070,0.61538007,0.11841189,0.07328026
-5.22561281,2.03553515,0.02467831,0.24535322,0.03508841,0.89594707,0.84556185,0.55807880,0.10898627,0.06606926
-5.21960980,1.87737557,0.02453383,0.22804497,0.03517443,0.81198865,0.76753882,0.50745763,0.10068866,0.05978463
-5.21360680,1.74423002,0.02472886,0.21354565,0.03579063,0.73870571,0.69827137,0.46384537,0.09360924,0.05444186
-5.20760380,1.63684449,0.02526892,0.20191536,0.03696146,0.67647138,0.63808719,0.42749745,0.08781824,0.05004962
-5.20160080,1.55566352,0.02615387,0.19317423,0.03870405,0.62553978,0.58718908,0.39860136,0.08336651,0.04661061
-5.19559780,1.50084670,0.02737763,0.18730306,0.04102783,0.58605739,0.54566468,0.37728262,0.08028634,0.04412245
-5.18959480,1.47228703,0.02892805,0.18424461,0.04393413,0.55807452,0.51349814,0.36361050,0.07859265,0.04257830
-5.18359180,1.46963008,0.03078691,0.18390547,0.04741603,0.54155625,0.49058272,0.35760304,0.07828409,0.04196750
-5.17758879,1.49229256,0.03292995,0.18615835,0.05145817,0.53639200,0.47673378,0.35923107,0.07934438,0.04227588
-5.17158579,1.53947940,0.03532717,0.19084484,0.05603670,0.54240311,0.47170126,0.36842054,0.08174336,0.04348594
-5.16558279,1.61019868,0.03794319,0.19777833,0.06111938,0.55934805,0.47518110,0.38505333,0.08543816,0.04557680
-5.15957979,1.70327398,0.04073778,0.20674724,0.06666575,0.58692504,0.48682505,0.40896614,0.09037403,0.04852382
-5.15357679,1.81735414,0.04366658,0.21751841,0.07262754,0.62477204,0.50624861,0.43994776,0.09648517,0.05229815
-5.14757379,1.95092064,0.04668194,0.22984067,0.07894912,0.67246421,0.53303669,0.47773479,0.10369529,0.05686597
-5.14157079,2.10229310,0.04973387,0.24344850,0.08556818,0.72950946,0.56674712,0.52200634,0.11191808,0.06218768
-5.13556778,2.26963374,0.05277114,0.25806582,0.09241661,0.79534230,0.60691194,0.57237803,0.12105765,0.06821694
-5.12956478,2.45095161,0.05574240,0.27340994,0.09942149,0.86931705,0.65303675,0.62839604,0.13100885,0.07489974
-5.12356178,2.64410773,0.05859735,0.28919561,0.10650627,0.95070093,0.70459851,0.68953174,0.14165764,0.08217350
-5.11755878,2.84682221,0.06128795,0.30513911,0.11359206,1.03866809,0.76104215,0.75517767,0.15288152,0.08996641
-5.11155578,3.05668436,0.06376949,0.32096252,0.12059915,1.13229534,0.82177657,0.82464545,0.16455012,0.09819682
-5.10555278,3.27116691,0.06600164,0.33639794,0.12744851,1.23056051,0.88617071,0.89716626,0.17652591,0.10677313
-5.09954977,3.48764496,0.06794936,0.35119178,0.13406343,1.33234408,0.95355012,0.97189444,0.18866520,0.11559391
-5.09354677,3.70342041,0.06958356,0.36510897,0.14037120,1.43643480,1.02319481,1.04791445,0.20081929,0.12454850
-5.08754377,3.91575201,0.07088172,0.37793703,0.14630472,1.54153963,1.09433888,1.12425146,0.21283595,0.13351804
-5.08154077,4.12189118,0.07182810,0.38948995,0.15180414,1.64629828,1.16617240,1.19988560,0.22456116,0.14237696
-5.07553777,4.31912305,0.07241394,0.39961174,0.15681831,1.74930224,1.23784593,1.27376957,0.23584104,0.15099497
-5.06953477,4.50481201,0.07263728,0.40817957,0.16130619,1.84911804,1.30847798,1.34484924,0.24652404,0.15923938
-5.06353177,4.67645076,0.07250266,0.41510636,0.16523796,1.94431422,1.37716535,1.41208666,0.25646331,0.16697785
-5.05752876,4.83171121,0.07202062,0.42034274,0.16859595,2.03349108,1.44299644,1.47448459,0.26551913,0.17408139
-5.05152576,4.96849570,0.07120709,0.42387827,0.17137529,2.11531240,1.50506699,1.53111173,0.27356146,0.18042746
-5.04552276,5.08498644,0.07008260,0.42574176,0.17358423,2.18853778,1.56249806,1.58112751,0.28047242,0.18590319
-5.03951976,5.17969114,0.06867149,0.42600072,0.17524407,2.25205441,1.61445539,1.62380553,0.28614865,0.19040848
-5.03351676,5.25148287,0.06700107,0.42475976,0.17638883,2.30490686,1.66016948,1.65855432,0.29050359,0.19385886
-5.02751376,5.29963189,0.06510075,0.42215799,0.17706438,2.34632362,1.69895552,1.68493481,0.29346935,0.19618802
-5.02151076,5.32382793,0.06300125,0.41836541,0.17732737,2.37573915,1.73023218,1.70267323,0.29499836,0.19734988
-5.01550775,5.32419131,0.06073391,0.41357831,0.17724363,2.39281031,1.75353840,1.71166917,0.29506451,0.19732004
-5.00950475,5.30127187,0.05832996,0.40801376,0.17688632,2.39742638,1.76854732,1.71199802,0.29366398,0.19609663
-5.00350175,5.25603521,0.05582004,0.40190345,0.17633381,2.38971209,1.77507652,1.70390773,0.29081540,0.19370046
-4.99749875,5.18983628,0.05323374,0.39548678,0.17566721,2.37002332,1.77309402,1.68780992,0.28655959,0.19017446
-4.99149575,5.10438083,0.05059920,0.38900369,0.17496786,2.33893564,1.76271964,1.66426571,0.28095873,0.18558240
-4.98549275,5.00167607,0.04794294,0.38268732,0.17431466,2.29722593,1.74422155,1.63396661,0.27409503,0.18000700
-4.97948974,4.88397200,0.04528959,0.37675679,0.17378144,2.24584795,1.71800801,1.59771162,0.26606891,0.17354744
-4.97348674,4.75369591,0.04266184,0.37141030,0.17343445,2.18590268,1.68461474,1.55638109,0.25699668,0.16631648
-4.96748374,4.61338229,0.04008034,0.36681903,0.17333002,2.11860478,1.64468827,1.51090879,0.24700795,0.15843712
-4.96148074,4.46560107,0.03756367,0.36312180,0.17351260,2.04524644,1.59896626,1.46225312,0.23624266,0.15003914
-4.95547774,4.31288699,0.03512833,0.36042093,0.17401309,1.96716012,1.54825543,1.41136868,0.22484793,0.14125557
-4.94947474,4.15767293,0.03278873,0.35877942,0.17484775,1.88568169,1.49340818,1.35917938,0.21297488,0.13221917
-4.94347174,4.00222970,0.03055721,0.35821954,0.17601759,1.80211542,1.43529905,1.30655412,0.20077531,0.12305915
-4.93746873,3.84861472,0.02844401,0.35872296,0.17750833,1.71770204,1.37480180,1.25428580,0.18839863,0.11389821
-4.93146573,3.69863121,0.02645731,0.36023241,0.17929096,1.63359109,1.31276827,1.20307445,0.17598887,0.10484994
-4.92546273,3.55379939,0.02460320,0.36265480,0.18132290,1.55081844,1.25000969,1.15351502,0.16368211,0.09601674
-4.91945973,3.41534023,0.02288577,0.36586571,0.18354969,1.47028949,1.18728115,1.10608992,0.15160410,0.08748823
-4.91345673,3.28417207,0.02130708,0.36971506,0.18590718,1.39276858,1.12526964,1.06116645,0.13986848,0.07934017
-4.90745373,3.16091938,0.01986733,0.37403369,0.18832409,1.31887451,1.06458603,1.01899898,0.12857532,0.07163402
-4.90145073,3.04593295,0.01856486,0.37864064,0.19072498,1.24908197,1.00576075,0.97973533,0.11781024,0.06441686
-4.89544772,2.93931975,0.01739639,0.38335085,0.19303332,1.18372847,0.94924328,0.94342700,0.10764393,0.05772186
-4.88944472,2.84098078,0.01635719,0.38798283,0.19517466,1.12302603,0.89540497,0.91004243,0.09813218,0.05156912
-4.88344172,2.75065464,0.01544128,0.39236620,0.19707982,1.06707671,0.84454460,0.87948253,0.08931633,0.04596685
-4.87743872,2.66796457,0.01464175,0.39634860,0.19868777,1.01589124,0.79689627,0.85159768,0.08122409,0.04091274
-4.87143572,2.59246659,0.01395108,0.39980180,0.19994834,0.96940937,0.75263879,0.82620536,0.07387064,0.03639557
-4.86543272,2.52369650,0.01336142,0.40262681,0.20082444,0.92752125,0.71190599,0.80310752,0.06726000,0.03239684
-4.85942971,2.46121352,0.01286504,0.40475766,0.20129384,0.89008857,0.67479719,0.78210698,0.06138658,0.02889249
-4.85342671,2.40463896,0.01245459,0.40616391,0.20135035,0.85696467,0.64138731,0.76302212,0.05623672,0.02585447
-4.84742371,2.35368807,0.01212353,0.40685164,0.20100443,0.82801272,0.61173607,0.74569941,0.05179040,0.02325231
-4.84142071,2.30819436,0.01186643,0.40686302,0.20028312,0.80312140,0.58589581,0.73002317,0.04802270,0.02105454
-4.83541771,2.26812529,0.01167926,0.40627442,0.19922944,0.78221742,0.56391773,0.71592240,0.04490533,0.01922982
-4.82941471,2.23358933,0.01155967,0.40519331,0.19790112,0.76527460,0.54585629,0.70337445,0.04240787,0.01774805
-4.82341171,2.20483429,0.01150715,0.40375391,0.19636882,0.75231934,0.53177171,0.69240549,0.04049887,0.01658117
-4.81740870,2.18223749,0.01152315,0.40211194,0.19471396,0.74343236,0.52173073,0.68308807,0.03914674,0.01570375
-4.81140570,2.16628860,0.01161118,0.40043860,0.19302603,0.73874685,0.51580554,0.67553571,0.03832040,0.01509346
-4.80540270,2.15756598,0.01177670,0.39891411,0.19139984,0.73844324,0.51407125,0.66989517,0.03798966,0.01473130
-4.79939970,2.15670803,0.01202708,0.39772102,0.18993241,0.74274090,0.51660208,0.66633668,0.03812550,0.01460163
-4.79339670,2.16438069,0.01237137,0.39703754,0.18871998,0.75188722,0.52346643,0.66504261,0.03870003,0.01469215
-4.78739370,2.18124262,0.01282003,0.39703118,0.18785495,0.76614448,0.53472130,0.66619525,0.03968642,0.01499363
-4.78139070,2.20790937,0.01338459,0.39785283,0.18742304,0.78577496,0.55040606,0.66996409,0.04105853,0.01549957
-4.77538769,2.24491793,0.01407722,0.39963160,0.18750067,0.81102498,0.57053603,0.67649335,0.04279062,0.01620579
-4.76938469,2.29269290,0.01491022,0.40247044,0.18815267,0.84210820,0.59509588,0.68589011,0.04485689,0.01710989
-4.76338169,2.35151523,0.01589555,0.40644266,0.18943027,0.87918888,0.62403329,0.69821371,0.04723099,0.01821067
-4.75737869,2.42149473,0.01704421,0.41158951,0.19136956,0.92236555,0.65725271,0.71346663,0.04988557,0.01950746
-4.75137569,2.50254686,0.01836566,0.41791869,0.19399035,0.97165556,0.69460971,0.73158755,0.05279189,0.02099949
-4.74537269,2.59437458,0.01986723,0.42540389,0.19729542,1.02698121,0.73590591,0.75244646,0.05591940,0.02268515
-4.73936968,2.69645579,0.02155354,0.43398527,0.20127017,1.08815773,0.78088459,0.77584239,0.05923548,0.02456135
-4.73336668,2.80803660,0.02342592,0.44357073,0.20588274,1.15488380,0.82922739,0.80150372,0.06270531,0.02662279
-4.72736368,2.92813085,0.02548196,0.45403801,0.21108440,1.22673489,0.88055209,0.82909097,0.06629176,0.02886141
-4.72136068,3.05552593,0.02771510,0.46523741,0.21681040,1.30316003,0.93441177,0.85820235,0.06995553,0.03126576
-4.71535768,3.18879519,0.03011429,0.47699512,0.22298111,1.38348223,0.99029564,0.88838154,0.07365539,0.03382056
-4.70935468,3.32631669,0.03266383,0.48911699,0.22950343,1.46690296,1.04763164,0.91912776,0.07734854,0.03650639
-4.70335168,3.46629844,0.03534336,0.50139270,0.23627259,1.55251089,1.10579115,0.94990775,0.08099122,0.03929941
-4.69734867,3.60680973,0.03812795,0.51360029,0.24317417,1.63929495,1.16409586,0.98016927,0.08453935,0.04217138
-4.69134567,3.74581829,0.04098840,0.52551086,0.25008639,1.72616169,1.22182706,1.00935577,0.08794939,0.04508979
-4.68534267,3.88123254,0.04389174,0.53689357,0.25688269,1.81195675,1.27823718,1.03692172,0.09117925,0.04801815
-4.67933967,4.01094834,0.04680184,0.54752065,0.26343442,1.89548991,1.33256359,1.06234817,0.09418938,0.05091660
-4.67333667,4.13289892,0.04968022,0.55717261,0.26961385,1.97556326,1.38404448,1.08515790,0.09694375,0.05374256
-4.66733367,4.24510693,0.05248702,0.56564330,0.27529712,2.05100164,1.43193620,1.10492979,0.09941099,0.05645167
-4.66133067,4.34573675,0.05518198,0.57274490,0.28036743,2.12068418,1.47553190,1.12131173,0.10156541,0.05899886
-4.65532766,4.43314556,0.05772563,0.57831270,0.28471802,2.18357608,1.51418052,1.13403158,0.10338793,0.06133949
-4.64932466,4.50593101,0.06008043,0.58220945,0.28825514,2.23875907,1.54730546,1.14290584,0.10486685,0.06343064
-4.64332166,4.56297345,0.06221184,0.58432920,0.29090070,2.28545941,1.57442223,1.14784540,0.10599843,0.06523236
