energy_ev,total_up,C_s_up,C_p_up,Rh_p_up,Rh_d_up,S_s_up,S_p_up,V_p_up,V_d_up
-2.90845423,3.99030489,0.00351469,0.12650318,0.58761994,2.21272126,0.00599643,1.35542433,0.58983082,0.40563327
-2.90245123,3.90743646,0.00338656,0.12302409,0.58116149,2.17492840,0.00597204,1.32074556,0.57735097,0.39540443
-2.89644822,3.83391399,0.00327543,0.11957697,0.57581665,2.14432584,0.00599883,1.28732722,0.56524334,0.38613156
-2.89044522,3.77083233,0.00318121,0.11618833,0.57143543,2.12163137,0.00607771,1.25534510,0.55358331,0.37802661
-2.88444222,3.71893481,0.00310343,0.11287988,0.56782912,2.10733161,0.00620910,1.22489233,0.54241590,0.37125821
-2.87843922,3.67860664,0.00304124,0.10966861,0.56477825,2.10167246,0.00639288,1.19598565,0.53175754,0.36594867
-2.87243622,3.64988444,0.00299346,0.10656706,0.56204182,2.10465977,0.00662823,1.16857602,0.52159942,0.36217290
-2.86643322,3.63248065,0.00295862,0.10358384,0.55936765,2.11606953,0.00691364,1.14256289,0.51191178,0.35995954
-2.86043022,3.62582021,0.00293500,0.10072432,0.55650305,2.13546642,0.00724681,1.11781093,0.50264907,0.35929368
-2.85442721,3.62908687,0.00292071,0.09799136,0.55320548,2.16222939,0.00762465,1.09416831,0.49375547,0.36012124
-2.84842421,3.64127602,0.00291376,0.09538599,0.54925258,2.19558255,0.00804328,1.07148495,0.48517035,0.36235437
-2.84242121,3.66125062,0.00291207,0.09290818,0.54445107,2.23462942,0.00849798,1.04962999,0.47683339,0.36587768
-2.83641821,3.68779724,0.00291359,0.09055738,0.53864427,2.27838897,0.00898329,1.02850699,0.46868905,0.37055488
-2.83041521,3.71967920,0.00291632,0.08833293,0.53171767,2.32583153,0.00949297,1.00806628,0.46069017,0.37623540
-2.82441221,3.75568457,0.00291837,0.08623445,0.52360257,2.37591305,0.01002015,0.98831345,0.45280040,0.38276079
-2.81840920,3.79466688,0.00291803,0.08426192,0.51427753,2.42760659,0.01055736,0.96931380,0.44499569,0.38997047
-2.81240620,3.83557753,0.00291377,0.08241577,0.50376775,2.47992994,0.01109667,0.95119221,0.43726455,0.39770676
-2.80640320,3.87748907,0.00290431,0.08069677,0.49214239,2.53196886,0.01162981,0.93412880,0.42960734,0.40581903
-2.80040020,3.91960944,0.00288861,0.07910590,0.47951015,2.58289552,0.01214836,0.91835043,0.42203473,0.41416681
-2.79439720,3.96128760,0.00286590,0.07764421,0.46601331,2.63198225,0.01264390,0.90411876,0.41456550,0.42262197
-2.78839420,4.00201161,0.00283568,0.07631266,0.45182075,2.67861075,0.01310821,0.89171539,0.40722383,0.43106999
-2.78239120,4.04140022,0.00279772,0.07511198,0.43712006,2.72227716,0.01353354,0.88142515,0.40003656,0.43941038
-2.77638819,4.07918970,0.00275204,0.07404266,0.42210950,2.76259352,0.01391277,0.87351832,0.39303027,0.44755646
-2.77038519,4.11521713,0.00269893,0.07310495,0.40698991,2.79928610,0.01423967,0.86823284,0.38622875,0.45543457
-2.76438219,4.14940191,0.00263887,0.07229897,0.39195708,2.83219122,0.01450910,0.86575744,0.37965075,0.46298295
-2.75837919,4.18172651,0.00257256,0.07162490,0.37719492,2.86124894,0.01471722,0.86621669,0.37330831,0.47015040
-2.75237619,4.21221776,0.00250086,0.07108318,0.36286956,2.88649504,0.01486165,0.86965856,0.36720558,0.47689476
-2.74637319,4.24092941,0.00242480,0.07067471,0.34912471,2.90805146,0.01494159,0.87604534,0.36133827,0.48318157
-2.74037019,4.26792642,0.00234550,0.07040113,0.33607824,2.92611556,0.01495787,0.88524827,0.35569373,0.48898261
-2.73436718,4.29327144,0.00226419,0.07026491,0.32382019,2.94094808,0.01491303,0.89704614,0.35025137,0.49427480
-2.72836418,4.31701332,0.00218212,0.07026943,0.31241196,2.95285996,0.01481122,0.91112796,0.34498370,0.49903907
-2.72236118,4.33917759,0.00210060,0.07041895,0.30188682,2.96219812,0.01465811,0.92709962,0.33985755,0.50325950
-2.71635818,4.35975884,0.00202089,0.07071844,0.29225138,2.96933019,0.01446073,0.94449404,0.33483553,0.50692257
-2.71035518,4.37871439,0.00194424,0.07117318,0.28348801,2.97462843,0.01422721,0.96278454,0.32987761,0.51001649
-2.70435218,4.39595931,0.00187180,0.07178840,0.27555788,2.97845319,0.01396655,0.98140066,0.32494266,0.51253064
-2.69834917,4.41136253,0.00180463,0.07256865,0.26840455,2.98113621,0.01368826,0.99974578,0.31998992,0.51445502
-2.69234617,4.42474398,0.00174364,0.07351715,0.26195770,2.98296447,0.01340206,1.01721571,0.31498032,0.51577978
-2.68634317,4.43587287,0.00168957,0.07463513,0.25613709,2.98416519,0.01311747,1.03321753,0.30987756,0.51649471
-2.68034017,4.44446752,0.00164298,0.07592118,0.25085628,2.98489283,0.01284355,1.04718784,0.30464904,0.51658886
-2.67433717,4.45019689,0.00160421,0.07737061,0.24602628,2.98521889,0.01258851,1.05860969,0.29926653,0.51605015
-2.66833417,4.45268451,0.00157339,0.07897502,0.24155871,2.98512538,0.01235949,1.06702772,0.29370665,0.51486514
-2.66233117,4.45151519,0.00155040,0.08072208,0.23736874,2.98450263,0.01216231,1.07206079,0.28795120,0.51301896
-2.65632816,4.44624507,0.00153488,0.08259543,0.23337747,2.98315222,0.01200135,1.07341195,0.28198733,0.51049554
-2.65032516,4.43641516,0.00152628,0.08457500,0.22951395,2.98079521,0.01187946,1.07087535,0.27580773,0.50727802
-2.64432216,4.42156886,0.00152378,0.08663749,0.22571681,2.97708595,0.01179795,1.06434019,0.26941062,0.50334958
-2.63831916,4.40127304,0.00152640,0.08875724,0.22193539,2.97163127,0.01175670,1.05379166,0.26279987,0.49869464
-2.63231616,4.37514250,0.00153300,0.09090730,0.21813065,2.96401445,0.01175433,1.03930903,0.25598507,0.49330034
-2.62631316,4.34286702,0.00154229,0.09306080,0.21427573,2.95382305,0.01178837,1.02106126,0.24898170,0.48715847
-2.62031016,4.30423993,0.00155292,0.09519236,0.21035621,2.94067957,0.01185562,0.99930039,0.24181120,0.48026759
-2.61430715,4.25918689,0.00156348,0.09727978,0.20637012,2.92427317,0.01195238,0.97435310,0.23450121,0.47263532
-2.60830415,4.20779315,0.00157258,0.09930552,0.20232785,2.90439096,0.01207484,0.94661088,0.22708564,0.46428069
-2.60230115,4.15032768,0.00157887,0.10125826,0.19825163,2.88094689,0.01221939,0.91651908,0.21960483,0.45523640
-2.59629815,4.08726219,0.00158112,0.10313416,0.19417495,2.85400636,0.01238294,0.88456539,0.21210548,0.44555073
-2.59029515,4.01928329,0.00157823,0.10493782,0.19014163,2.82380491,0.01256318,0.85126781,0.20464049,0.43528901
-2.58429215,3.94729624,0.00156926,0.10668298,0.18620464,2.79075926,0.01275885,0.81716264,0.19726855,0.42453449
-2.57828914,3.87241905,0.00155352,0.10839261,0.18242469,2.75546966,0.01296984,0.78279252,0.19005353,0.41338844
-2.57228614,3.79596604,0.00153050,0.11009870,0.17886836,2.71871268,0.01319730,0.74869483,0.18306353,0.40196927
-2.56628314,3.71942077,0.00149995,0.11184137,0.17560612,2.68142411,0.01344367,0.71539054,0.17636967,0.39041087
-2.56028014,3.64439850,0.00146187,0.11366770,0.17270991,2.64467240,0.01371257,0.68337368,0.17004459,0.37885984
-2.55427714,3.57259941,0.00141647,0.11562993,0.17025055,2.60962338,0.01400867,0.65310153,0.16416065,0.36747195
-2.54827414,3.50575402,0.00136420,0.11778343,0.16829498,2.57749764,0.01433749,0.62498570,0.15878792,0.35640776
-2.54227114,3.44556316,0.00130567,0.12018432,0.16690339,2.54952253,0.01470511,0.59938419,0.15399202,0.34582763
-2.53626813,3.39363496,0.00124169,0.12288699,0.16612639,2.52688101,0.01511790,0.57659461,0.14983191,0.33588636
-2.53026513,3.35142208,0.00117318,0.12594156,0.16600228,2.51065982,0.01558219,0.55684868,0.14635768,0.32672775
-2.52426213,3.32016204,0.00110118,0.12939143,0.16655473,2.50179972,0.01610393,0.54030819,0.14360848,0.31847923
-2.51825913,3.30082390,0.00102675,0.13327106,0.16779072,2.50105030,0.01668840,0.52706260,0.14161072,0.31124703
-2.51225613,3.29406405,0.00095102,0.13760408,0.16969914,2.50893191,0.01733990,0.51712826,0.14037662,0.30511202
-2.50625313,3.30019359,0.00087506,0.14240184,0.17224998,2.52570660,0.01806154,0.51044957,0.13990317,0.30012649
-2.50025013,3.31915915,0.00079995,0.14766240,0.17539429,2.55135988,0.01885504,0.50690191,0.14017163,0.29631221
-2.49424712,3.35053835,0.00072666,0.15337007,0.17906489,2.58559418,0.01972056,0.50629638,0.14114764,0.29365965
-2.48824412,3.39355026,0.00065613,0.15949547,0.18317785,2.62783446,0.02065667,0.50838641,0.14278180,0.29212864
-2.48224112,3.44708061,0.00058915,0.16599610,0.18763482,2.67724578,0.02166030,0.51287575,0.14501094,0.29165046
-2.47623812,3.50972053,0.00052646,0.17281732,0.19232589,2.73276189,0.02272679,0.51942797,0.14775989,0.29213106
-2.47023512,3.57981690,0.00046867,0.17989374,0.19713315,2.79312344,0.02384996,0.52767685,0.15094368,0.29345561
-2.46423212,3.65553217,0.00041631,0.18715087,0.20193458,2.85692392,0.02502225,0.53723754,0.15447015,0.29549384
-2.45822911,3.73491047,0.00036983,0.19450698,0.20660827,2.92266096,0.02623486,0.54771790,0.15824286,0.29810619
-2.45222611,3.81594723,0.00032959,0.20187501,0.21103668,2.98879066,0.02747795,0.55872980,0.16216401,0.30115026
-2.44622311,3.89665894,0.00029592,0.20916454,0.21511073,3.05378229,0.02874083,0.56989978,0.16613749,0.30448744
-2.44022011,3.97515014,0.00026912,0.21628366,0.21873371,3.11617099,0.03001219,0.58087878,0.17007176,0.30798933
-2.43421711,4.04967472,0.00024946,0.22314069,0.22182463,3.17460620,0.03128030,0.59135070,0.17388242,0.31154366
-2.42821411,4.11868940,0.00023721,0.22964583,0.22432100,3.22789385,0.03253327,0.60103924,0.17749451,0.31505950
-2.42221111,4.18089728,0.00023268,0.23571250,0.22618090,3.27503096,0.03375928,0.60971320,0.18084428,0.31847153
-2.41620810,4.23528042,0.00023617,0.24125866,0.22738427,3.31523147,0.03494681,0.61718977,0.18388056,0.32174319
-2.41020510,4.28112056,0.00024807,0.24620783,0.22793338,3.34794280,0.03608491,0.62333607,0.18656548,0.32486855
-2.40420210,4.31800817,0.00026877,0.25049012,0.22785247,3.37285310,0.03716346,0.62806878,0.18887474,0.32787304
-2.39819910,4.34583985,0.00029872,0.25404306,0.22718664,3.38988946,0.03817340,0.63135224,0.19079733,0.33081274
-2.39219610,4.36480543,0.00033838,0.25681240,0.22599998,3.39920784,0.03910697,0.63319495,0.19233476,0.33377250
-2.38619310,4.37536559,0.00038826,0.25875291,0.22437319,3.40117562,0.03995797,0.63364503,0.19349993,0.33686292
-2.38019010,4.37822168,0.00044885,0.25982907,0.22240058,3.39634814,0.04072196,0.63278465,0.19431566,0.34021631
-2.37418709,4.37427943,0.00052062,0.26001574,0.22018676,3.38544033,0.04139642,0.63072392,0.19481298,0.34398173
-2.36818409,4.36460798,0.00060398,0.25929880,0.21784312,3.36929494,0.04198087,0.62759449,0.19502931,0.34831944
-2.36218109,4.35039619,0.00069928,0.25767564,0.21548412,3.34884859,0.04247693,0.62354313,0.19500655,0.35339482
-2.35617809,4.33290753,0.00080674,0.25515556,0.21322364,3.32509698,0.04288830,0.61872556,0.19478930,0.35937208
-2.35017509,4.31343529,0.00092644,0.25175991,0.21117146,3.29906032,0.04322065,0.61330075,0.19442311,0.36640791
-2.34417209,4.29325914,0.00105829,0.24752208,0.20942998,3.27174998,0.04348141,0.60742585,0.19395296,0.37464534
-2.33816908,4.27360443,0.00120198,0.24248716,0.20809123,3.24413731,0.04367951,0.60125197,0.19342198,0.38420801
-2.33216608,4.25560510,0.00135702,0.23671128,0.20723431,3.21712530,0.04382494,0.59492068,0.19287034,0.39519507
-2.32616308,4.24027104,0.00152264,0.23026067,0.20692335,3.19152357,0.04392834,0.58856150,0.19233455,0.40767686
-2.32016008,4.22846075,0.00169786,0.22321040,0.20720591,3.16802743,0.04400048,0.58229020,0.19184688,0.42169158
-2.31415708,4.22085968,0.00188147,0.21564282,0.20811200,3.14720112,0.04405168,0.57620795,0.19143511,0.43724308
-2.30815408,4.21796475,0.00207203,0.20764577,0.20965365,3.12946564,0.04409131,0.57040121,0.19112246,0.45429979
-2.30215108,4.22007535,0.00226793,0.19931065,0.21182507,3.11509128,0.04412721,0.56494220,0.19092774,0.47279495
-2.29614807,4.22729082,0.00246739,0.19073033,0.21460336,3.10419498,0.04416523,0.55988999,0.19086554,0.49262807
-2.29014507,4.23951441,0.00266856,0.18199712,0.21794979,3.09674238,0.04420886,0.55529188,0.19094666,0.51366749
-2.28414207,4.25646334,0.00286952,0.17320078,0.22181157,3.09255448,0.04425896,0.55118506,0.19117841,0.53575411
-2.27813907,4.27768463,0.00306839,0.16442671,0.22612399,3.09131862,0.04431357,0.54759835,0.19156511,0.55870591
-2.27213607,4.30257586,0.00326334,0.15575431,0.23081295,3.09260332,0.04436798,0.54455395,0.19210836,0.58232325
-2.26613307,4.33041012,0.00345272,0.14725570,0.23579775,3.09587660,0.04441481,0.54206899,0.19280743,0.60639445
-2.26013007,4.36036415,0.00363505,0.13899474,0.24099393,3.10052700,0.04444436,0.54015680,0.19365946,0.63070167
-2.25412706,4.39154846,0.00380912,0.13102636,0.24631625,3.10588672,0.04444500,0.53882789,0.19465962,0.65502655
-2.24812406,4.42303835,0.00397402,0.12339626,0.25168148,3.11125600,0.04440371,0.53809043,0.19580112,0.67915547
-2.24212106,4.45390462,0.00412912,0.11614095,0.25701108,3.11592808,0.04430671,0.53795032,0.19707528,0.70288422
-2.23611806,4.48324290,0.00427417,0.10928806,0.26223350,3.11921377,0.04414009,0.53841071,0.19847129,0.72602173
-2.23011506,4.51020051,0.00440922,0.10285691,0.26728616,3.12046496,0.04389048,0.53947114,0.19997614,0.74839294
-2.22411206,4.53400015,0.00453464,0.09685927,0.27211704,3.11909639,0.04354574,0.54112623,0.20157436,0.76984058
-2.21810905,4.55395985,0.00465105,0.09130027,0.27668570,3.11460501,0.04309549,0.54336399,0.20324780,0.79022601
-2.21210605,4.56950865,0.00475933,0.08617941,0.28096398,3.10658641,0.04253165,0.54616396,0.20497544,0.80942910
-2.20610305,4.58019814,0.00486048,0.08149155,0.28493622,3.09474808,0.04184882,0.54949524,0.20673318,0.82734746
-2.20010005,4.58570982,0.00495564,0.07722798,0.28859904,3.07891917,0.04104457,0.55331454,0.20849375,0.84389515
-2.19409705,4.58585870,0.00504595,0.07337737,0.29196096,3.05905668,0.04011953,0.55756449,0.21022670,0.85900118
-2.18809405,4.58059359,0.00513252,0.06992667,0.29504173,3.03524805,0.03907743,0.56217230,0.21189850,0.87260801
-2.18209105,4.56999463,0.00521639,0.06686189,0.29787154,3.00771036,0.03792496,0.56704895,0.21347279,0.88467049
-2.17608804,4.55426869,0.00529841,0.06416880,0.30049022,2.97678614,0.03667154,0.57208916,0.21491079,0.89515521
-2.17008504,4.53374324,0.00537927,0.06183348,0.30294651,2.94293625,0.03532899,0.57717210,0.21617184,0.90404067
-2.16408204,4.50885896,0.00545943,0.05984277,0.30529734,2.90672983,0.03391112,0.58216302,0.21721421,0.91131819
-2.15807904,4.48016162,0.00553915,0.05818453,0.30760735,2.86883178,0.03243328,0.58691582,0.21799601,0.91699361
-2.15207604,4.44829322,0.00561846,0.05684788,0.30994838,2.82998796,0.03091191,0.59127657,0.21847629,0.92108963
-2.14607304,4.41398235,0.00569722,0.05582325,0.31239908,2.79100827,0.02936404,0.59508787,0.21861630,0.92364865
-2.14007004,4.37803357,0.00577512,0.05510229,0.31504446,2.75274803,0.02780688,0.59819392,0.21838081,0.92473564
-2.13406703,4.34131548,0.00585177,0.05467777,0.31797536,2.71608777,0.02625734,0.60044610,0.21773958,0.92444092
-2.12806403,4.30474690,0.00592671,0.05454326,0.32128753,2.68191171,0.02473172,0.60170887,0.21666873,0.92288225
-2.12206103,4.26928095,0.00599949,0.05469282,0.32508046,2.65108534,0.02324538,0.60186559,0.21515214,0.92020596
-2.11605803,4.23588645,0.00606971,0.05512048,0.32945558,2.62443229,0.02181247,0.60082413,0.21318268,0.91658663
-2.11005503,4.20552648,0.00613709,0.05581980,0.33451390,2.60271109,0.02044579,0.59852175,0.21076319,0.91222521
-2.10405203,4.17913427,0.00620145,0.05678321,0.34035302,2.58659223,0.01915658,0.59492906,0.20790726,0.90734522
-2.09804902,4.15758638,0.00626279,0.05800145,0.34706338,2.57663622,0.01795451,0.59005281,0.20463957,0.90218715
-2.09204602,4.14167415,0.00632126,0.05946292,0.35472394,2.57327321,0.01684761,0.58393721,0.20099587,0.89700089
-2.08604302,4.13207407,0.00637718,0.06115314,0.36339743,2.57678518,0.01584231,0.57666376,0.19702257,0.89203678
-2.08004002,4.12931840,0.00643097,0.06305412,0.37312517,2.58729125,0.01494342,0.56834936,0.19277571,0.88753532
-2.07403702,4.13376767,0.00648318,0.06514405,0.38392198,2.60473705,0.01415428,0.55914297,0.18831971,0.88371633
-2.06803402,4.14558639,0.00653441,0.06739688,0.39577122,2.62888895,0.01347676,0.54922073,0.18372552,0.88076800
-2.06203102,4.16472406,0.00658522,0.06978229,0.40862051,2.65933374,0.01291148,0.53877993,0.17906855,0.87883658
-2.05602801,4.19090281,0.00663618,0.07226569,0.42237832,2.69548420,0.01245783,0.52803213,0.17442628,0.87801736
-2.05002501,4.22361344,0.00668770,0.07480851,0.43691185,2.73659106,0.01211422,0.51719559,0.16987581,0.87834771
-2.04402201,4.26212065,0.00674006,0.07736876,0.45204642,2.78176120,0.01187816,0.50648778,0.16549126,0.87980251
-2.03801901,4.30547859,0.00679337,0.07990170,0.46756675,2.82998191,0.01174649,0.49611802,0.16134141,0.88229275
-2.03201601,4.35255658,0.00684750,0.08236084,0.48322004,2.88015071,0.01171558,0.48628087,0.15748746,0.88566729
-2.02601301,4.40207478,0.00690212,0.08469905,0.49872112,2.93110984,0.01178152,0.47715056,0.15398120,0.88971802
-2.02001001,4.45264886,0.00695667,0.08686986,0.51375949,2.98168437,0.01194035,0.46887669,0.15086356,0.89418828
-2.01400700,4.50284203,0.00701042,0.08882886,0.52800807,3.03072247,0.01218832,0.46158155,0.14816372,0.89878424
-2.00800400,4.55122246,0.00706245,0.09053505,0.54113336,3.07713645,0.01252209,0.45535895,0.14589873,0.90318868
-2.00200100,4.59642351,0.00711174,0.09195233,0.55280667,3.11994287,0.01293901,0.45027470,0.14407369,0.90707652
-1.99599800,4.63720425,0.00715722,0.09305074,0.56271584,3.15830014,0.01343732,0.44636863,0.14268248,0.91013133
-1.98999500,4.67250723,0.00719780,0.09380762,0.57057701,3.19154195,0.01401638,0.44365786,0.14170898,0.91206196
-1.98399200,4.70151080,0.00723244,0.09420860,0.57614580,3.21920531,0.01467684,0.44214113,0.14112867,0.91261834
-1.97798899,4.72367352,0.00726025,0.09424821,0.57922739,3.24105181,0.01542079,0.44180385,0.14091059,0.91160569
-1.97198599,4.73876838,0.00728046,0.09393040,0.57968505,3.25708143,0.01625185,0.44262341,0.14101945,0.90889636
-1.96598299,4.74690529,0.00729252,0.09326853,0.57744655,3.26753829,0.01717522,0.44457455,0.14141787,0.90443865
-1.95997999,4.74854073,0.00729611,0.09228526,0.57250828,3.27290824,0.01819763,0.44763428,0.14206859,0.89826228
-1.95397699,4.74447438,0.00729115,0.09101205,0.56493668,3.27390863,0.01932729,0.45178612,0.14293654,0.89048015
-1.94797399,4.73583285,0.00727780,0.08948838,0.55486718,3.27147065,0.02057366,0.45702343,0.14399067,0.88128644
-1.94197099,4.72404162,0.00725647,0.08776088,0.54250038,3.26671553,0.02194728,0.46335156,0.14520554,0.87095125
-1.93596798,4.71078671,0.00722777,0.08588218,0.52809592,3.26092543,0.02345941,0.47078875,0.14656255,0.85981205
-1.92996498,4.69796810,0.00719247,0.08390978,0.51196428,3.25551071,0.02512170,0.47936581,0.14805074,0.84826254
-1.92396198,4.68764712,0.00715150,0.08190479,0.49445681,3.25197487,0.02694575,0.48912450,0.14966728,0.83673952
-1.91795898,4.68199032,0.00710586,0.07993076,0.47595462,3.25187870,0.02894263,0.50011488,0.15141756,0.82570842
-1.91195598,4.68321232,0.00705661,0.07805261,0.45685676,3.25680503,0.03112245,0.51239155,0.15331492,0.81564829
-1.90595298,4.69351978,0.00700481,0.07633565,0.43756825,3.26832530,0.03349380,0.52600931,0.15538005,0.80703679
-1.89994997,4.71505864,0.00695147,0.07484480,0.41848845,3.28796899,0.03606331,0.54101813,0.15764016,0.80033595
-1.89394697,4.74986608,0.00689753,0.07364395,0.40000024,3.31719650,0.03883514,0.55745791,0.16012783,0.79597912
-1.88794397,4.79982843,0.00684387,0.07279554,0.38246039,3.35737603,0.04181056,0.57535320,0.16287981,0.79435943
-1.88194097,4.86664564,0.00679121,0.07236029,0.36619146,3.40976445,0.04498763,0.59470804,0.16593554,0.79582019
-1.87593797,4.95180229,0.00674020,0.07239707,0.35147532,3.47549202,0.04836082,0.61550126,0.16933565,0.80064716
-1.86993497,5.05654518,0.00669135,0.07296284,0.33854860,3.55555039,0.05192086,0.63768242,0.17312033,0.80906278
-1.86393197,5.18186642,0.00664508,0.07411269,0.32759975,3.65078338,0.05565455,0.66116841,0.17732773,0.82122226
-1.85792896,5.32849152,0.00660173,0.07589981,0.31876799,3.76187968,0.05954484,0.68584113,0.18199232,0.83721126
-1.85192596,5.49687107,0.00656155,0.07837545,0.31214365,3.88936657,0.06357079,0.71154612,0.18714322,0.85704498
-1.84592296,5.68717519,0.00652478,0.08158868,0.30776987,4.03360401,0.06770789,0.73809243,0.19280267,0.88066843
-1.83991996,5.89928960,0.00649160,0.08558607,0.30564535,4.19477829,0.07192827,0.76525366,0.19898455,0.90795763
-1.83391696,6.13281268,0.00646221,0.09041107,0.30572780,4.37289478,0.07620113,0.79277033,0.20569297,0.93872141
-1.82791396,6.38705289,0.00643679,0.09610317,0.30793791,4.56776946,0.08049329,0.82035346,0.21292108,0.97270393
-1.82191096,6.66102633,0.00641557,0.10269684,0.31216351,4.77901932,0.08476968,0.84768948,0.22065006,1.00958759
-1.81590795,6.95345478,0.00639875,0.11022019,0.31826375,5.00605167,0.08899408,0.87444626,0.22884834,1.04899646
-1.80990495,7.26276451,0.00638659,0.11869336,0.32607306,5.24805312,0.09312980,0.90028022,0.23747115,1.09050023
-1.80390195,7.58708672,0.00637931,0.12812684,0.33540487,5.50397888,0.09714038,0.92484436,0.24646035,1.13361881
-1.79789895,7.92426065,0.00637714,0.13851951,0.34605495,5.77254333,0.10099040,0.94779694,0.25574467,1.17782771
-1.79189595,8.27184033,0.00638026,0.14985674,0.35780448,6.05221312,0.10464618,0.96881066,0.26524037,1.22256438
-1.78589295,8.62710640,0.00638881,0.16210852,0.37042275,6.34120378,0.10807653,0.98758191,0.27485226,1.26723554
-1.77988994,8.98708389,0.00640285,0.17522768,0.38366972,6.63748120,0.11125333,1.00383994,0.28447524,1.31122578
-1.77388694,9.34856698,0.00642234,0.18914837,0.39729854,6.93876896,0.11415215,1.01735548,0.29399624,1.35390729
-1.76788394,9.70815150,0.00644712,0.20378493,0.41105805,7.24256245,0.11675267,1.02794847,0.30329650,1.39465079
-1.76188094,10.06227546,0.00647691,0.21903122,0.42469551,7.54615045,0.11903904,1.03549472,0.31225430,1.43283754
-1.75587794,10.40726747,0.00651132,0.23476044,0.43795960,7.84664457,0.12100006,1.03993106,0.32074794,1.46787211
-1.74987494,10.73940283,0.00654982,0.25082569,0.45060380,8.14101652,0.12262926,1.04125874,0.32865897,1.49919578
-1.74387194,11.05496603,0.00659176,0.26706115,0.46239007,8.42614295,0.12392482,1.03954499,0.33587554,1.52629995
-1.73786893,11.35031860,0.00663640,0.28328406,0.47309295,8.69885706,0.12488931,1.03492254,0.34229575,1.54873930
-1.73186593,11.62197040,0.00668294,0.29929738,0.48250386,8.95600590,0.12552937,1.02758710,0.34783100,1.56614411
-1.72586293,11.86665230,0.00673051,0.31489318,0.49043561,9.19451196,0.12585524,1.01779281,0.35240897,1.57823113
-1.71985993,12.08138804,0.00677826,0.32985675,0.49672683,9.41143732,0.12588016,1.00584583,0.35597643,1.58481272
-1.71385693,12.26356278,0.00682534,0.34397118,0.50124616,9.60404834,0.12561980,0.99209624,0.35850151,1.58580350
-1.70785393,12.41098578,0.00687097,0.35702238,0.50389597,9.76987889,0.12509156,0.97692851,0.35997542,1.58122436
-1.70185093,12.52194514,0.00691447,0.36880440,0.50461548,9.90679003,0.12431390,0.96075095,0.36041354,1.57120340
-1.69584792,12.59525218,0.00695526,0.37912485,0.50338291,10.01302384,0.12330569,0.94398440,0.35985573,1.55597363
-1.68984492,12.63027383,0.00699292,0.38781014,0.50021661,10.08724969,0.12208563,0.92705052,0.35836595,1.53586746
-1.68384192,12.62695167,0.00702717,0.39471053,0.49517507,10.12860115,0.12067167,0.91036027,0.35603102,1.51130806
-1.67783892,12.58580664,0.00705788,0.39970454,0.48835559,10.13670209,0.11908063,0.89430275,0.35295858,1.48279788
-1.67183592,12.50792926,0.00708508,0.40270281,0.47989185,10.11168110,0.11732781,0.87923486,0.34927443,1.45090460
-1.66583292,12.39495554,0.00710894,0.40365100,0.46995020,10.05417349,0.11542687,0.86547211,0.34511905,1.41624526
-1.65982991,12.24902947,0.00712974,0.40253179,0.45872501,9.96531094,0.11338967,0.85328092,0.34064371,1.37946900
-1.65382691,12.07275336,0.00714783,0.39936575,0.44643311,9.84669900,0.11122636,0.84287245,0.33600610,1.34123909
-1.64782391,11.86912796,0.00716365,0.39421112,0.43330776,9.70038330,0.10894553,0.83439838,0.33136569,1.30221509
-1.64182091,11.64148445,0.00717761,0.38716252,0.41959215,9.52880559,0.10655445,0.82794857,0.32687910,1.26303572
-1.63581791,11.39341069,0.00719013,0.37834847,0.40553294,9.33475121,0.10405943,0.82355071,0.32269546,1.22430309
-1.62981491,11.12867434,0.00720157,0.36792806,0.39137408,9.12128955,0.10146624,0.82117200,0.31895213,1.18656887
-1.62381191,10.85114524,0.00721222,0.35608670,0.37735100,8.89170968,0.09878052,0.82072259,0.31577086,1.15032292
-1.61780890,10.56471953,0.00722225,0.34303116,0.36368561,8.64945286,0.09600829,0.82206090,0.31325456,1.11598460
-1.61180590,10.27324762,0.00723172,0.32898424,0.35058213,8.39804405,0.09315636,0.82500037,0.31148479,1.08389702
-1.60580290,9.98046767,0.00724060,0.31417898,0.33822392,8.14102425,0.09023277,0.82931760,0.31052011,1.05432421
-1.59979990,9.68994633,0.00724870,0.29885291,0.32677135,7.88188529,0.08724713,0.83476144,0.31039534,1.02745118
-1.59379690,9.40502733,0.00725577,0.28324235,0.31636064,7.62400871,0.08421087,0.84106279,0.31112170,1.00338660
-1.58779390,9.12878887,0.00726145,0.26757701,0.30710369,7.37060972,0.08113743,0.84794480,0.31268789,0.98216767
-1.58179090,8.86400977,0.00726535,0.25207512,0.29908871,7.12468753,0.07804229,0.85513297,0.31506197,0.96376700
-1.57578789,8.61314437,0.00726705,0.23693904,0.29238151,6.88898248,0.07494290,0.86236502,0.31819402,0.94810073
-1.56978489,8.37830574,0.00726610,0.22235163,0.28702725,6.66594067,0.07185849,0.86940002,0.32201938,0.93503767
-1.56378189,8.16125661,0.00726213,0.20847342,0.28305253,6.45768634,0.06880973,0.87602657,0.32646240,0.92440880
-1.55777889,7.96340739,0.00725477,0.19544045,0.28046753,6.26600208,0.06581834,0.88206974,0.33144043,0.91601675
-1.55177589,7.78582049,0.00724372,0.18336306,0.27926817,6.09231697,0.06290654,0.88739656,0.33686801,0.90964494
-1.54577289,7.62922030,0.00722878,0.17232529,0.27943801,5.93770237,0.06009653,0.89191993,0.34266087,0.90506590
