energy_ev,total_up,C_s_up,C_p_up,Ir_p_up,Ir_d_up,Te_p_up,Te_d_up
-5.58579290,4.07456365,0.01416904,0.72756656,1.02293340,2.88244820,0.39091618,0.00000000
-5.57978989,4.05898494,0.01465511,0.72704045,1.01867483,2.87391151,0.38944878,0.00000000
-5.57378689,4.04110274,0.01510778,0.72545702,1.01396654,2.86397779,0.38765299,0.00000000
-5.56778389,4.01985210,0.01552266,0.72246133,1.00839885,2.85198322,0.38547836,0.00000000
-5.56178089,3.99417955,0.01589640,0.71773252,1.00157422,2.83724500,0.38288183,0.00000000
-5.55577789,3.96309616,0.01622686,0.71099799,0.99312584,2.81909484,0.37983217,0.00000000
-5.54977489,3.92572880,0.01651328,0.70204538,0.98273479,2.79691276,0.37631438,0.00000000
-5.54377189,3.88136759,0.01675632,0.69073214,0.97014519,2.77015987,0.37233354,0.00000000
-5.53776888,3.82950751,0.01695807,0.67699208,0.95517657,2.73840880,0.36791816,0.00000000
-5.53176588,3.76988260,0.01712207,0.66083886,0.93773314,2.70137054,0.36312271,0.00000000
-5.52576288,3.70249110,0.01725315,0.64236619,0.91780945,2.65891660,0.35802913,0.00000000
-5.51975988,3.62761081,0.01735734,0.62174496,0.89549258,2.61109533,0.35274738,0.00000000
-5.51375688,3.54580368,0.01744157,0.59921742,0.87096052,2.55814192,0.34741471,0.00000000
-5.50775388,3.45790964,0.01751349,0.57508879,0.84447723,2.50048117,0.34219389,0.00000000
-5.50175088,3.36502959,0.01758110,0.54971681,0.81638442,2.43872306,0.33727014,0.00000000
-5.49574787,3.26849826,0.01765243,0.52349955,0.78709066,2.37365094,0.33284703,0.00000000
-5.48974487,3.16984780,0.01773521,0.49686231,0.75705818,2.30620260,0.32914134,0.00000000
-5.48374187,3.07076336,0.01783649,0.47024383,0.72678796,2.23744497,0.32637707,0.00000000
-5.47773887,2.97303230,0.01796230,0.44408268,0.69680382,2.16854310,0.32477875,0.00000000
-5.47173587,2.87848873,0.01811738,0.41880405,0.66763587,2.10072465,0.32456428,0.00000000
-5.46573287,2.78895555,0.01830486,0.39480755,0.63980420,2.03524115,0.32593747,0.00000000
-5.45972986,2.70618587,0.01852615,0.37245631,0.61380311,1.97332750,0.32908068,0.00000000
-5.45372686,2.63180605,0.01878073,0.35206767,0.59008649,1.91616127,0.33414753,0.00000000
-5.44772386,2.56726245,0.01906616,0.33390562,0.56905479,1.86482337,0.34125626,0.00000000
-5.44172086,2.51377364,0.01937811,0.31817522,0.55104380,1.82026165,0.35048369,0.00000000
-5.43571786,2.47228994,0.01971050,0.30501881,0.53631562,1.78325897,0.36186019,0.00000000
-5.42971486,2.44346159,0.02005567,0.29451431,0.52505196,1.75440675,0.37536579,0.00000000
-5.42371186,2.42761677,0.02040471,0.28667512,0.51734983,1.73408525,0.39092755,0.00000000
-5.41770885,2.42475004,0.02074777,0.28145190,0.51321963,1.72245129,0.40841840,0.00000000
-5.41170585,2.43452157,0.02107444,0.27873576,0.51258571,1.71943364,0.42765753,0.00000000
-5.40570285,2.45626709,0.02137420,0.27836282,0.51528908,1.72473636,0.44841225,0.00000000
-5.39969985,2.48901805,0.02163676,0.28011996,0.52109236,1.73784980,0.47040150,0.00000000
-5.39369685,2.53153100,0.02185255,0.28375143,0.52968652,1.75806853,0.49330079,0.00000000
-5.38769385,2.58232519,0.02201301,0.28896634,0.54069943,1.78451551,0.51674858,0.00000000
-5.38169085,2.63972665,0.02211094,0.29544655,0.55370573,1.81617129,0.54035383,0.00000000
-5.37568784,2.70191722,0.02214074,0.30285506,0.56823787,1.85190699,0.56370467,0.00000000
-5.36968484,2.76698672,0.02209860,0.31084444,0.58379803,1.89051965,0.58637783,0.00000000
-5.36368184,2.83298619,0.02198255,0.31906535,0.59987052,1.93076846,0.60794863,0.00000000
-5.35767884,2.89798054,0.02179253,0.32717477,0.61593448,1.97141050,0.62800123,0.00000000
-5.35167584,2.96009879,0.02153026,0.33484393,0.63147644,2.01123474,0.64613880,0.00000000
-5.34567284,3.01758037,0.02119914,0.34176564,0.64600258,2.04909297,0.66199346,0.00000000
-5.33966983,3.06881608,0.02080400,0.34766096,0.65905021,2.08392695,0.67523540,0.00000000
-5.33366683,3.11238282,0.02035091,0.35228500,0.67019840,2.11479088,0.68558124,0.00000000
-5.32766383,3.14707127,0.01984684,0.35543176,0.67907739,2.14086899,0.69280112,0.00000000
-5.32166083,3.17190624,0.01929941,0.35693787,0.68537651,2.16148789,0.69672447,0.00000000
-5.31565783,3.18615953,0.01871654,0.35668517,0.68885061,2.17612402,0.69724417,0.00000000
-5.30965483,3.18935574,0.01810624,0.35460204,0.68932471,2.18440640,0.69431914,0.00000000
-5.30365183,3.18127141,0.01747628,0.35066360,0.68669678,2.18611532,0.68797514,0.00000000
-5.29764882,3.16192839,0.01683409,0.34489057,0.68093880,2.18117768,0.67830399,0.00000000
-5.29164582,3.13158230,0.01618650,0.33734705,0.67209589,2.16965973,0.66546113,0.00000000
-5.28564282,3.09070717,0.01553970,0.32813729,0.66028379,2.15175798,0.64966168,0.00000000
-5.27963982,3.03997722,0.01489921,0.31740145,0.64568476,2.12778922,0.63117530,0.00000000
-5.27363682,2.98024696,0.01426981,0.30531069,0.62854209,2.09818010,0.61031995,0.00000000
-5.26763382,2.91253034,0.01365571,0.29206168,0.60915337,2.06345699,0.58745486,0.00000000
-5.26163082,2.83797987,0.01306056,0.27787075,0.58786299,2.02423643,0.56297294,0.00000000
-5.25562781,2.75786621,0.01248764,0.26296787,0.56505390,1.98121636,0.53729301,0.00000000
-5.24962481,2.67355862,0.01194000,0.24759075,0.54113900,1.93516811,0.51085199,0.00000000
-5.24362181,2.58650641,0.01142067,0.23197912,0.51655247,1.88692898,0.48409734,0.00000000
-5.23761881,2.49822138,0.01093282,0.21636943,0.49174117,1.83739515,0.45747992,0.00000000
-5.23161581,2.41026098,0.01047994,0.20099017,0.46715638,1.78751432,0.43144748,0.00000000
-5.22561281,2.32421186,0.01006602,0.18605777,0.44324600,1.73827776,0.40643883,0.00000000
-5.21960980,2.24167345,0.00969571,0.17177327,0.42044736,1.69071111,0.38287869,0.00000000
-5.21360680,2.16424099,0.00937442,0.15831970,0.39918074,1.64586366,0.36117334,0.00000000
-5.20760380,2.09348769,0.00910840,0.14586028,0.37984354,1.60479552,0.34170690,0.00000000
-5.20160080,2.03094574,0.00890483,0.13453725,0.36280523,1.56856269,0.32483823,0.00000000
-5.19559780,1.97808588,0.00877177,0.12447134,0.34840301,1.53819991,0.31089829,0.00000000
-5.18959480,1.93629560,0.00871819,0.11576182,0.33693803,1.51470146,0.30018782,0.00000000
-5.18359180,1.90685623,0.00875384,0.10848698,0.32867243,1.49900032,0.29297535,0.00000000
-5.17758879,1.89091918,0.00888916,0.10270486,0.32382674,1.49194627,0.28949519,0.00000000
-5.17158579,1.88948212,0.00913513,0.09845432,0.32257800,1.49428369,0.28994552,0.00000000
-5.16558279,1.90336570,0.00950304,0.09575613,0.32505828,1.50662995,0.29448641,0.00000000
-5.15957979,1.93319182,0.01000428,0.09461414,0.33135380,1.52945529,0.30323783,0.00000000
-5.15357679,1.97936437,0.01065005,0.09501638,0.34150446,1.56306528,0.31627749,0.00000000
-5.14757379,2.04205341,0.01145109,0.09693610,0.35550400,1.60758677,0.33363885,0.00000000
-5.14157079,2.12118376,0.01241734,0.10033270,0.37330061,1.66295816,0.35530914,0.00000000
-5.13556778,2.21642870,0.01355761,0.10515247,0.39479812,1.72892470,0.38122759,0.00000000
-5.12956478,2.32720943,0.01487922,0.11132933,0.41985776,1.80503926,0.41128413,0.00000000
-5.12356178,2.45270071,0.01638767,0.11878539,0.44830040,1.89066888,0.44531845,0.00000000
-5.11755878,2.59184268,0.01808631,0.12743150,0.47990943,1.98500691,0.48311984,0.00000000
-5.11155578,2.74335865,0.01997598,0.13716776,0.51443392,2.08709049,0.52442773,0.00000000
-5.10555278,2.90577852,0.02205474,0.14788413,0.55159235,2.19582272,0.56893311,0.00000000
-5.09954977,3.07746678,0.02431760,0.15946107,0.59107649,2.30999864,0.61628092,0.00000000
-5.09354677,3.25665429,0.02675634,0.17177028,0.63255546,2.42833390,0.66607330,0.00000000
-5.08754377,3.44147257,0.02935932,0.18467567,0.67567993,2.54949491,0.71787396,0.00000000
-5.08154077,3.62998921,0.03211139,0.19803441,0.72008612,2.67212920,0.77121319,0.00000000
-5.07553777,3.82024308,0.03499392,0.21169822,0.76539965,2.79489455,0.82559388,0.00000000
-5.06953477,4.01027810,0.03798484,0.22551481,0.81123911,2.91648585,0.88049802,0.00000000
-5.06353177,4.19817430,0.04105878,0.23932952,0.85721927,3.03565843,0.93539380,0.00000000
-5.05752876,4.38207525,0.04418732,0.25298707,0.90295387,3.15124716,0.98974298,0.00000000
-5.05152576,4.56021124,0.04733932,0.26633350,0.94805812,3.26218069,1.04300846,0.00000000
-5.04552276,4.73091777,0.05048131,0.27921810,0.99215082,3.36749068,1.09466184,0.00000000
-5.03951976,4.89264940,0.05357796,0.29149551,1.03485632,3.46631613,1.14419081,0.00000000
-5.03351676,5.04398925,0.05659263,0.30302779,1.07580642,3.55790322,1.19110631,0.00000000
-5.02751376,5.18365472,0.05948801,0.31368646,1.11464233,3.64160140,1.23494929,0.00000000
-5.02151076,5.31050047,0.06222670,0.32335451,1.15101686,3.71685687,1.27529702,0.00000000
-5.01550775,5.42351940,0.06477200,0.33192833,1.18459705,3.78320434,1.31176890,0.00000000
-5.00950475,5.52184299,0.06708849,0.33931949,1.21506732,3.84025849,1.34403182,0.00000000
-5.00350175,5.60474183,0.06914287,0.34545635,1.24213324,3.88770622,1.37180481,0.00000000
-4.99749875,5.67162735,0.07090455,0.35028551,1.26552587,3.92530073,1.39486331,0.00000000
-4.99149575,5.72205538,0.07234639,0.35377295,1.28500683,3.95285820,1.41304269,0.00000000
-4.98549275,5.75573182,0.07344526,0.35590496,1.30037375,3.97025769,1.42624124,0.00000000
-4.97948974,5.77252044,0.07418265,0.35668865,1.31146605,3.97744425,1.43442242,0.00000000
-4.97348674,5.77245236,0.07454507,0.35615220,1.31817081,3.97443524,1.43761635,0.00000000
-4.96748374,5.75573639,0.07452450,0.35434460,1.32042822,3.96132900,1.43592041,0.00000000
-4.96148074,5.72276918,0.07411860,0.35133500,1.31823655,3.93831522,1.42949886,0.00000000
-4.95547774,5.67414372,0.07333084,0.34721158,1.31165596,3.90568563,1.41858124,0.00000000
-4.94947474,5.61065478,0.07217054,0.34207990,1.30081099,3.86384388,1.40345955,0.00000000
-4.94347174,5.53329978,0.07065270,0.33606074,1.28589129,3.81331298,1.38448398,0.00000000
-4.93746873,5.44327378,0.06879773,0.32928751,1.26715033,3.75473930,1.36205712,0.00000000
-4.93146573,5.34195742,0.06663107,0.32190315,1.24490199,3.68889166,1.33662670,0.00000000
-4.92546273,5.23089719,0.06418260,0.31405668,1.21951479,3.61665497,1.30867667,0.00000000
-4.91945973,5.11177788,0.06148603,0.30589938,1.19140401,3.53901776,1.27871702,0.00000000
-4.91345673,4.98638736,0.05857810,0.29758085,1.16102171,3.45705368,1.24727221,0.00000000
-4.90745373,4.85657483,0.05549782,0.28924492,1.12884515,3.37189731,1.21486879,0.00000000
-4.90145073,4.72420378,0.05228552,0.28102564,1.09536377,3.28471527,1.18202231,0.00000000
-4.89544772,4.59110158,0.04898203,0.27304355,1.06106560,3.19667375,1.14922417,0.00000000
-4.88944472,4.45900808,0.04562772,0.26540225,1.02642338,3.10890410,1.11692880,0.00000000
-4.88344172,4.32952553,0.04226169,0.25818553,0.99188120,3.02246836,1.08554167,0.00000000
-4.87743872,4.20407245,0.03892099,0.25145519,0.95784230,2.93832636,1.05540876,0.00000000
-4.87143572,4.08384382,0.03563990,0.24524961,0.92465842,2.85730649,1.02680794,0.00000000
-4.86543272,3.96977976,0.03244935,0.23958318,0.89262149,2.78008158,0.99994266,0.00000000
-4.85942971,3.86254435,0.02937646,0.23444669,0.86195772,2.70715131,0.97493834,0.00000000
-4.85342671,3.76251577,0.02644421,0.22980853,0.83282470,2.63883215,0.95184165,0.00000000
-4.84742371,3.66978837,0.02367127,0.22561688,0.80531124,2.57525523,0.93062288,0.00000000
-4.84142071,3.58418627,0.02107191,0.22180255,0.77944017,2.51637234,0.91118106,0.00000000
-4.83541771,3.50528792,0.01865612,0.21828256,0.75517370,2.46196937,0.89335195,0.00000000
-4.82941471,3.43246003,0.01642975,0.21496419,0.73242106,2.41168647,0.87691821,0.00000000
-4.82341171,3.36489889,0.01439486,0.21174928,0.71104792,2.36504355,0.86162153,0.00000000
-4.81740870,3.30167683,0.01255006,0.20853866,0.69088698,2.32146961,0.84717590,0.00000000
-4.81140570,3.24179116,0.01089095,0.20523651,0.67174920,2.28033407,0.83328150,0.00000000
-4.80540270,3.18421303,0.00941057,0.20175432,0.65343494,2.24097850,0.81963846,0.00000000
-4.79939970,3.12793359,0.00809992,0.19801446,0.63574455,2.20274684,0.80595990,0.00000000
-4.79339670,3.07200538,0.00694840,0.19395300,0.61848783,2.16501272,0.79198350,0.00000000
-4.78739370,3.01557691,0.00594433,0.18952190,0.60149193,2.12720262,0.77748124,0.00000000
-4.78139070,2.95791934,0.00507531,0.18469028,0.58460741,2.08881402,0.76226684,0.00000000
-4.77538769,2.89844429,0.00432866,0.17944492,0.56771241,2.04942784,0.74620064,0.00000000
-4.76938469,2.83671282,0.00369172,0.17378991,0.55071467,2.00871540,0.72919190,0.00000000
-4.76338169,2.77243593,0.00315215,0.16774553,0.53355178,1.96643982,0.71119847,0.00000000
-4.75737869,2.70546738,0.00269815,0.16134657,0.51618967,1.92245279,0.69222426,0.00000000
-4.75137569,2.63579045,0.00231860,0.15464000,0.49861978,1.87668735,0.67231454,0.00000000
-4.74537269,2.56350000,0.00200321,0.14768240,0.48085518,1.82914785,0.65154981,0.00000000
-4.73936968,2.48878174,0.00174258,0.14053713,0.46292610,1.77989824,0.63003858,0.00000000
-4.73336668,2.41189048,0.00152822,0.13327145,0.44487524,1.72904985,0.60790959,0.00000000
-4.72736368,2.33312912,0.00135260,0.12595378,0.42675327,1.67674967,0.58530409,0.00000000
-4.72136068,2.25282967,0.00120903,0.11865119,0.40861468,1.62317008,0.56236851,0.00000000
-4.71535768,2.17133767,0.00109172,0.11142718,0.39051441,1.56850066,0.53924812,0.00000000
-4.70935468,2.08900054,0.00099565,0.10433999,0.37250531,1.51294258,0.51608177,0.00000000
-4.70335168,2.00616037,0.00091654,0.09744126,0.35463646,1.45670562,0.49299806,0.00000000
-4.69734867,1.92315104,0.00085078,0.09077521,0.33695244,1.40000778,0.47011299,0.00000000
-4.69134567,1.84029918,0.00079534,0.08437833,0.31949337,1.34307703,0.44752899,0.00000000
-4.68534267,1.75792839,0.00074772,0.07827938,0.30229558,1.28615476,0.42533529,0.00000000
-4.67933967,1.67636553,0.00070588,0.07249982,0.28539282,1.22950013,0.40360932,0.00000000
-4.67333667,1.59594812,0.00066819,0.06705451,0.26881765,1.17339461,0.38241897,0.00000000
-4.66733367,1.51703170,0.00063337,0.06195257,0.25260291,1.11814588,0.36182519,0.00000000
-4.66133067,1.43999584,0.00060043,0.05719836,0.23678307,1.06409041,0.34188489,0.00000000
-4.65532766,1.36524807,0.00056865,0.05279250,0.22139520,1.01159402,0.32265354,0.00000000
-4.64932466,1.29322476,0.00053752,0.04873279,0.20647962,0.96104999,0.30418740,0.00000000
-4.64332166,1.22438846,0.00050670,0.04501509,0.19207993,0.91287443,0.28654501,0.00000000
-4.63731866,1.15922153,0.00047602,0.04163397,0.17824256,0.86749872,0.26978788,0.00000000
-4.63131566,1.09821591,0.00044541,0.03858324,0.16501588,0.82535933,0.25398031,0.00000000
-4.62531266,1.04185961,0.00041490,0.03585625,0.15244876,0.78688506,0.23918820,0.00000000
-4.61930965,0.99062021,0.00038459,0.03344600,0.14058884,0.75248245,0.22547714,0.00000000
-4.61330665,0.94492639,0.00035465,0.03134509,0.12948059,0.72251977,0.21290968,0.00000000
-4.60730365,0.90514831,0.00032524,0.02954552,0.11916326,0.69731055,0.20154210,0.00000000
-4.60130065,0.87157797,0.00029655,0.02803835,0.10966888,0.67709734,0.19142097,0.00000000
-4.59529765,0.84441057,0.00026880,0.02681338,0.10102041,0.66203650,0.18257948,0.00000000
-4.58929465,0.82372803,0.00024216,0.02585867,0.09323027,0.65218506,0.17503411,0.00000000
-4.58329165,0.80948566,0.00021681,0.02516026,0.08629911,0.64749022,0.16878166,0.00000000
-4.57728864,0.80150276,0.00019288,0.02470178,0.08021514,0.64778227,0.16379688,0.00000000
-4.57128564,0.79945802,0.00017049,0.02446429,0.07495391,0.65277144,0.16003101,0.00000000
-4.56528264,0.80289010,0.00014971,0.02442617,0.07047859,0.66204909,0.15741120,0.00000000
-4.55927964,0.81120368,0.00013060,0.02456319,0.06674079,0.67509346,0.15584095,0.00000000
-4.55327664,0.82368096,0.00011318,0.02484876,0.06368174,0.69127989,0.15520170,0.00000000
-4.54727364,0.83949851,0.00009743,0.02525429,0.06123403,0.70989542,0.15535534,0.00000000
-4.54127064,0.85774880,0.00008332,0.02574972,0.05932354,0.73015734,0.15614772,0.00000000
-4.53526763,0.87746580,0.00007078,0.02630426,0.05787178,0.75123505,0.15741302,0.00000000
-4.52926463,0.89765381,0.00005974,0.02688715,0.05679827,0.77227456,0.15897873,0.00000000
-4.52326163,0.91731835,0.00005010,0.02746855,0.05602318,0.79242468,0.16067110,0.00000000
-4.51725863,0.93549793,0.00004177,0.02802053,0.05546984,0.81086398,0.16232086,0.00000000
-4.51125563,0.95129564,0.00003463,0.02851799,0.05506729,0.82682737,0.16376891,0.00000000
-4.50525263,0.96390917,0.00002859,0.02893967,0.05475263,0.83963144,0.16487188,0.00000000
-4.49924962,0.97265820,0.00002354,0.02926907,0.05447321,0.84869736,0.16550720,0.00000000
-4.49324662,0.97700801,0.00001938,0.02949524,0.05418852,0.85357067,0.16557754,0.00000000
-4.48724362,0.97658862,0.00001601,0.02961353,0.05387185,0.85393697,0.16501458,0.00000000
-4.48124062,0.97120853,0.00001336,0.02962618,0.05351153,0.84963311,0.16378174,0.00000000
-4.47523762,0.96086286,0.00001136,0.02954276,0.05311192,0.84065342,0.16187603,0.00000000
-4.46923462,0.94573550,0.00000995,0.02938042,0.05269391,0.82715081,0.15932879,0.00000000
-4.46323162,0.92619538,0.00000909,0.02916395,0.05229516,0.80943288,0.15620547,0.00000000
-4.45722861,0.90278725,0.00000875,0.02892572,0.05196990,0.78795312,0.15260435,0.00000000
-4.45122561,0.87621714,0.00000891,0.02870534,0.05178832,0.76329791,0.14865436,0.00000000
-4.44522261,0.84733351,0.00000958,0.02854917,0.05183569,0.73616962,0.14451204,0.00000000
-4.43921961,0.81710455,0.00001076,0.02850968,0.05221102,0.70736676,0.14035777,0.00000000
-4.43321661,0.78659260,0.00001249,0.02864455,0.05302536,0.67776177,0.13639143,0.00000000
-4.42721361,0.75692644,0.00001481,0.02901563,0.05439974,0.64827737,0.13282753,0.00000000
-4.42121061,0.72927238,0.00001776,0.02968769,0.05646277,0.61986213,0.12988996,0.00000000
-4.41520760,0.70480484,0.00002143,0.03072708,0.05934783,0.59346599,0.12780651,0.00000000
-4.40920460,0.68467704,0.00002587,0.03220009,0.06318986,0.57001644,0.12680329,0.00000000
-4.40320160,0.66999258,0.00003119,0.03417125,0.06812194,0.55039584,0.12709894,0.00000000
-4.39719860,0.66177820,0.00003746,0.03670151,0.07427137,0.53542021,0.12889906,0.00000000
-4.39119560,0.66095836,0.00004480,0.03984619,0.08175567,0.52582011,0.13239058,0.00000000
-4.38519260,0.66833185,0.00005331,0.04365302,0.09067821,0.52222358,0.13773647,0.00000000
-4.37918959,0.68455086,0.00006310,0.04816000,0.10112391,0.52514159,0.14507065,0.00000000
-4.37318659,0.71010285,0.00007428,0.05339341,0.11315480,0.53495600,0.15449335,0.00000000
-4.36718359,0.74529552,0.00008697,0.05936583,0.12680592,0.55191032,0.16606694,0.00000000
-4.36118059,0.79024535,0.00010126,0.06607444,0.14208142,0.57610336,0.17981251,0.00000000
-4.35517759,0.84487004,0.00011728,0.07349954,0.15895128,0.60748598,0.19570710,0.00000000
-4.34917459,0.90888521,0.00013511,0.08160344,0.17734876,0.64586100,0.21368201,0.00000000
-4.34317159,0.98180593,0.00015486,0.09032983,0.19716876,0.69088657,0.23362208,0.00000000
-4.33716858,1.06295323,0.00017661,0.09960375,0.21826722,0.74208306,0.25536625,0.00000000
-4.33116558,1.15146601,0.00020043,0.10933208,0.24046190,0.79884345,0.27870942,0.00000000
-4.32516258,1.24631823,0.00022639,0.11940479,0.26353436,0.86044737,0.30340568,0.00000000
-4.31915958,1.34634154,0.00025455,0.12969684,0.28723341,0.92607851,0.32917289,0.00000000
-4.31315658,1.45025280,0.00028493,0.14007078,0.31127994,0.99484515,0.35569864,0.00000000
-4.30715358,1.55668588,0.00031756,0.15037994,0.33537290,1.06580335,0.38264737,0.00000000
