energy_ev,total_up,C_s_up,C_p_up,Cd_p_up,Cd_d_up,Ni_p_up,Ni_d_up,Te_p_up,Te_d_up
-3.52076038,2.91650966,0.00514806,0.08378206,0.26220500,0.06067941,1.08315048,2.34964564,0.90226953,0.00000000
-3.51475738,2.91042006,0.00507958,0.08615374,0.26284529,0.06139246,1.08165987,2.33982358,0.89817278,0.00000000
-3.50875438,2.89894955,0.00503512,0.08849318,0.26337775,0.06200634,1.07672873,2.32543694,0.89261668,0.00000000
-3.50275138,2.88240184,0.00501447,0.09077225,0.26374562,0.06251769,1.06840576,2.30681688,0.88573014,0.00000000
-3.49674837,2.86123468,0.00501836,0.09296516,0.26390349,0.06292627,1.05681878,2.28442652,0.87767646,0.00000000
-3.49074537,2.83605153,0.00504844,0.09504930,0.26381995,0.06323501,1.04217109,2.25885119,0.86865052,0.00000000
-3.48474237,2.80758833,0.00510723,0.09700624,0.26347977,0.06344994,1.02473476,2.23078445,0.85887445,0.00000000
-3.47873937,2.77669564,0.00519798,0.09882265,0.26288571,0.06358009,1.00484151,2.20101027,0.84859171,0.00000000
-3.47273637,2.74431678,0.00532466,0.10049121,0.26205965,0.06363742,0.98287133,2.17038186,0.83805988,0.00000000
-3.46673337,2.71146248,0.00549182,0.10201132,0.26104315,0.06363658,0.95923962,2.13979791,0.82754235,0.00000000
-3.46073037,2.67918291,0.00570454,0.10338986,0.25989736,0.06359478,0.93438332,2.11017688,0.81729931,0.00000000
-3.45472736,2.64853802,0.00596827,0.10464156,0.25870216,0.06353147,0.90874679,2.08243019,0.80757827,0.00000000
-3.44872436,2.62056685,0.00628880,0.10578931,0.25755457,0.06346810,0.88276782,2.05743523,0.79860462,0.00000000
-3.44272136,2.59625708,0.00667213,0.10686407,0.25656657,0.06342767,0.85686459,2.03600902,0.79057263,0.00000000
-3.43671836,2.57651547,0.00712433,0.10790450,0.25586215,0.06343435,0.83142383,2.01888326,0.78363731,0.00000000
-3.43071536,2.56214015,0.00765141,0.10895627,0.25557381,0.06351293,0.80679065,2.00668176,0.77790739,0.00000000
-3.42471236,2.55379568,0.00825921,0.11007099,0.25583862,0.06368820,0.78326036,1.99990067,0.77343995,0.00000000
-3.41870935,2.55199142,0.00895318,0.11130477,0.25679376,0.06398434,0.76107238,1.99889232,0.77023686,0.00000000
-3.41270635,2.55706391,0.00973823,0.11271647,0.25857189,0.06442412,0.74040626,2.00385302,0.76824318,0.00000000
-3.40670335,2.56916382,0.01061848,0.11436563,0.26129631,0.06502815,0.72137998,2.01481519,0.76734781,0.00000000
-3.40070035,2.58824770,0.01159706,0.11631018,0.26507623,0.06581402,0.70405021,2.03164402,0.76738613,0.00000000
-3.39469735,2.61407494,0.01267584,0.11860399,0.27000207,0.06679554,0.68841441,2.05403873,0.76814490,0.00000000
-3.38869435,2.64620988,0.01385520,0.12129435,0.27614119,0.06798187,0.67441469,2.08153835,0.76936888,0.00000000
-3.38269135,2.68402921,0.01513378,0.12441952,0.28353403,0.06937688,0.66194293,2.11353187,0.77076927,0.00000000
-3.37668834,2.72673441,0.01650821,0.12800637,0.29219095,0.07097847,0.65084717,2.14927245,0.77203332,0.00000000
-3.37068534,2.77336903,0.01797297,0.13206839,0.30208972,0.07277817,0.64093873,2.18789525,0.77283501,0.00000000
-3.36468234,2.82284032,0.01952016,0.13660399,0.31317394,0.07476081,0.63200006,2.22843846,0.77284621,0.00000000
-3.35867934,2.87394490,0.02113943,0.14159536,0.32535249,0.07690451,0.62379281,2.26986689,0.77174796,0.00000000
-3.35267634,2.92539768,0.02281794,0.14700781,0.33849987,0.07918082,0.61606614,2.31109763,0.76924141,0.00000000
-3.34667334,2.97586340,0.02454042,0.15278981,0.35245777,0.08155522,0.60856488,2.35102697,0.76505803,0.00000000
-3.34067034,3.02399018,0.02628925,0.15887369,0.36703762,0.08398779,0.60103740,2.38855799,0.75896876,0.00000000
-3.33466733,3.06844404,0.02804479,0.16517697,0.38202429,0.08643418,0.59324314,2.42262821,0.75079168,0.00000000
-3.32866433,3.10794375,0.02978561,0.17160440,0.39718072,0.08884680,0.58495941,2.45223646,0.74039812,0.00000000
-3.32266133,3.14129500,0.03148900,0.17805056,0.41225350,0.09117625,0.57598758,2.47646851,0.72771685,0.00000000
-3.31665833,3.16742313,0.03313144,0.18440304,0.42697922,0.09337282,0.56615836,2.49452068,0.71273650,0.00000000
-3.31065533,3.18540356,0.03468919,0.19054602,0.44109147,0.09538818,0.55533623,2.50572111,0.69550598,0.00000000
-3.30465233,3.19448907,0.03613896,0.19636414,0.45432824,0.09717707,0.54342275,2.50954791,0.67613311,0.00000000
-3.29864932,3.19413339,0.03745860,0.20174654,0.46643954,0.09869897,0.53035888,2.50564408,0.65478157,0.00000000
-3.29264632,3.18401017,0.03862774,0.20659097,0.47719506,0.09991971,0.51612617,2.49382867,0.63166629,0.00000000
-3.28664332,3.16402710,0.03962855,0.21080767,0.48639154,0.10081287,0.50074683,2.47410384,0.60704764,0.00000000
-3.28064032,3.13433449,0.04044633,0.21432302,0.49385965,0.10136106,0.48428273,2.44665797,0.58122457,0.00000000
-3.27463732,3.09532805,0.04107013,0.21708275,0.49947016,0.10155687,0.46683326,2.41186425,0.55452699,0.00000000
-3.26863432,3.04764576,0.04149318,0.21905455,0.50313906,0.10140352,0.44853234,2.37027515,0.52730770,0.00000000
-3.26263132,2.99215851,0.04171336,0.22023002,0.50483158,0.10091522,0.42954440,2.32261243,0.49993408,0.00000000
-3.25662831,2.92995479,0.04173338,0.22062588,0.50456477,0.10011715,0.41005973,2.26975315,0.47277980,0.00000000
-3.25062531,2.86231937,0.04156088,0.22028430,0.50240851,0.09904503,0.39028906,2.21271155,0.44621671,0.00000000
-3.24462231,2.79070644,0.04120846,0.21927240,0.49848498,0.09774443,0.37045785,2.15261734,0.42060709,0.00000000
-3.23861931,2.71670750,0.04069337,0.21768086,0.49296632,0.09626963,0.35080008,2.09069056,0.39629640,0.00000000
-3.23261631,2.64201467,0.04003724,0.21562168,0.48607064,0.09468228,0.33155212,2.02821357,0.37360661,0.00000000
-3.22661331,2.56838009,0.03926550,0.21322518,0.47805637,0.09304966,0.31294646,1.96650059,0.35283013,0.00000000
-3.22061031,2.49757222,0.03840678,0.21063623,0.46921511,0.09144282,0.29520573,1.90686550,0.33422449,0.00000000
-3.21460730,2.43133010,0.03749214,0.20800992,0.45986309,0.08993450,0.27853712,1.85058858,0.31800762,0.00000000
-3.20860430,2.37131667,0.03655419,0.20550676,0.45033157,0.08859695,0.26312719,1.79888295,0.30435395,0.00000000
-3.20260130,2.31907232,0.03562617,0.20328755,0.44095644,0.08749969,0.24913737,1.75286159,0.29339120,0.00000000
-3.19659830,2.27597008,0.03474099,0.20150810,0.43206739,0.08670735,0.23670012,1.71350600,0.28519788,0.00000000
-3.19059530,2.24317373,0.03393021,0.20031392,0.42397693,0.08627753,0.22591599,1.68163719,0.27980163,0.00000000
-3.18459230,2.22160028,0.03322309,0.19983524,0.41696983,0.08625886,0.21685137,1.65789028,0.27717836,0.00000000
-3.17858929,2.21188815,0.03264567,0.20018225,0.41129319,0.08668933,0.20953730,1.64269346,0.27725223,0.00000000
-3.17258629,2.21437230,0.03221994,0.20144100,0.40714771,0.08759482,0.20396907,1.63625215,0.27989660,0.00000000
-3.16658329,2.22906739,0.03196309,0.20366998,0.40468035,0.08898805,0.20010682,1.63853926,0.28493588,0.00000000
-3.16058029,2.25565993,0.03188693,0.20689750,0.40397882,0.09086784,0.19787694,1.64929196,0.29214845,0.00000000
-3.15457729,2.29351001,0.03199747,0.21112006,0.40506810,0.09321887,0.19717437,1.66801541,0.30127062,0.00000000
-3.14857429,2.34166279,0.03229462,0.21630171,0.40790912,0.09601177,0.19786568,1.69399356,0.31200154,0.00000000
-3.14257129,2.39886993,0.03277214,0.22237446,0.41239979,0.09920371,0.19979280,1.72630686,0.32400928,0.00000000
-3.13656828,2.46362026,0.03341779,0.22923983,0.41837825,0.10273940,0.20277736,1.76385648,0.33693766,0.00000000
-3.13056528,2.53417906,0.03421358,0.23677128,0.42562827,0.10655248,0.20662549,1.80539431,0.35041399,0.00000000
-3.12456228,2.60863467,0.03513631,0.24481771,0.43388671,0.11056722,0.21113294,1.84955791,0.36405743,0.00000000
-3.11855928,2.68495086,0.03615822,0.25320771,0.44285250,0.11470059,0.21609041,1.89490901,0.37748780,0.00000000
-3.11255628,2.76102328,0.03724784,0.26175451,0.45219712,0.11886451,0.22128881,1.93997442,0.39033446,0.00000000
-3.10655328,2.83473796,0.03837090,0.27026139,0.46157577,0.12296821,0.22652441,1.98328784,0.40224521,0.00000000
-3.10055028,2.90402972,0.03949139,0.27852746,0.47063916,0.12692077,0.23160373,2.02343095,0.41289471,0.00000000
-3.09454727,2.96693854,0.04057265,0.28635345,0.47904513,0.13063348,0.23634784,2.05907250,0.42199222,0.00000000
-3.08854427,3.02166174,0.04157850,0.29354741,0.48646984,0.13402229,0.24059620,2.08900382,0.42928834,0.00000000
-3.08254127,3.06660034,0.04247438,0.29993012,0.49261802,0.13700986,0.24420968,2.11216973,0.43458050,0.00000000
-3.07653827,3.10039802,0.04322833,0.30533996,0.49723184,0.13952756,0.24707284,2.12769377,0.43771707,0.00000000
-3.07053527,3.12197150,0.04381204,0.30963711,0.50009831,0.14151702,0.24909543,2.13489711,0.43859976,0.00000000
-3.06453227,3.13053175,0.04420164,0.31270700,0.50105465,0.14293140,0.25021294,2.13331064,0.43718444,0.00000000
-3.05852926,3.12559552,0.04437842,0.31446285,0.49999187,0.14373624,0.25038640,2.12268037,0.43348022,0.00000000
-3.05252626,3.10698745,0.04432937,0.31484733,0.49685626,0.14391001,0.24960148,2.10296606,0.42754695,0.00000000
-3.04652326,3.07483322,0.04404751,0.31383323,0.49164901,0.14344414,0.24786685,2.07433383,0.41949126,0.00000000
-3.04052026,3.02954462,0.04353207,0.31142330,0.48442400,0.14234284,0.24521204,2.03714330,0.40946126,0.00000000
-3.03451726,2.97179764,0.04278846,0.30764926,0.47528420,0.14062251,0.24168491,1.99193023,0.39764031,0.00000000
-3.02851426,2.90250500,0.04182807,0.30257007,0.46437668,0.13831089,0.23734891,1.93938563,0.38424002,0.00000000
-3.02251126,2.82278455,0.04066789,0.29626960,0.45188680,0.13544604,0.23228014,1.88033238,0.36949288,0.00000000
-3.01650825,2.73392492,0.03933003,0.28885387,0.43803181,0.13207505,0.22656456,1.81570050,0.35364469,0.00000000
-3.01050525,2.63735007,0.03784108,0.28044788,0.42305421,0.12825277,0.22029523,1.74650191,0.33694735,0.00000000
-3.00450225,2.53458370,0.03623140,0.27119238,0.40721514,0.12404035,0.21356992,1.67380564,0.31965194,0.00000000
-2.99849925,2.42721486,0.03453435,0.26124044,0.39078815,0.11950387,0.20648888,1.59871407,0.30200260,0.00000000
-2.99249625,2.31686557,0.03278547,0.25075414,0.37405342,0.11471292,0.19915314,1.52234095,0.28423119,0.00000000
-2.98649325,2.20516083,0.03102169,0.23990134,0.35729269,0.10973931,0.19166297,1.44579128,0.26655300,0.00000000
-2.98049025,2.09370172,0.02928051,0.22885266,0.34078482,0.10465577,0.18411681,1.37014344,0.24916337,0.00000000
-2.97448724,1.98404138,0.02759924,0.21777864,0.32480212,0.09953481,0.17661039,1.29643348,0.23223540,0.00000000
-2.96848424,1.87766399,0.02601430,0.20684719,0.30960728,0.09444762,0.16923612,1.22564155,0.21591861,0.00000000
-2.96248124,1.77596644,0.02456055,0.19622121,0.29545076,0.08946308,0.16208255,1.15868019,0.20033848,0.00000000
-2.95647824,1.68024233,0.02327069,0.18605643,0.28256861,0.08464687,0.15523400,1.09638428,0.18559670,0.00000000
-2.95047524,1.59166802,0.02217473,0.17649939,0.27118044,0.08006057,0.14877002,1.03950244,0.17177210,0.00000000
-2.94447224,1.51129023,0.02129952,0.16768565,0.26148736,0.07576091,0.14276495,0.98868948,0.15892195,0.00000000
-2.93846923,1.44001499,0.02066830,0.15973796,0.25366992,0.07179903,0.13728723,0.94449986,0.14708366,0.00000000
-2.93246623,1.37859764,0.02030034,0.15276462,0.24788562,0.06821977,0.13239860,0.90738190,0.13627661,0.00000000
-2.92646323,1.32763382,0.02021060,0.14685789,0.24426630,0.06506103,0.12815320,0.87767278,0.12650410,0.00000000
-2.92046023,1.28755145,0.02040939,0.14209238,0.24291508,0.06235315,0.12459649,0.85559427,0.11775516,0.00000000
-2.91445723,1.25860395,0.02090214,0.13852366,0.24390307,0.06011842,0.12176410,0.84124937,0.11000643,0.00000000
-2.90845423,1.24086482,0.02168911,0.13618686,0.24726597,0.05837057,0.11968073,0.83462002,0.10322381,0.00000000
-2.90245123,1.23422415,0.02276522,0.13509560,0.25300062,0.05711443,0.11835898,0.83556611,0.09736395,0.00000000
-2.89644822,1.23838740,0.02411990,0.13524101,0.26106185,0.05634572,0.11779846,0.84382612,0.09237568,0.00000000
-2.89044522,1.25287694,0.02573700,0.13659116,0.27135979,0.05605089,0.11798504,0.85901955,0.08820125,0.00000000
-2.88444222,1.27703688,0.02759480,0.13909086,0.28375794,0.05620728,0.11889046,0.88065153,0.08477750,0.00000000
-2.87843922,1.31004156,0.02966611,0.14266195,0.29807224,0.05678336,0.12047228,0.90811981,0.08203695,0.00000000
-2.87243622,1.35090793,0.03191850,0.14720407,0.31407146,0.05773919,0.12267434,0.94072418,0.07990892,0.00000000
-2.86643322,1.39851219,0.03431469,0.15259605,0.33147902,0.05902721,0.12542764,0.97767849,0.07832054,0.00000000
-2.86043022,1.45161055,0.03681305,0.15869790,0.34997640,0.06059307,0.12865176,1.01812523,0.07719792,0.00000000
-2.85442721,1.50886394,0.03936829,0.16535338,0.36920828,0.06237688,0.13225676,1.06115246,0.07646720,0.00000000
-2.84842421,1.56886647,0.04193230,0.17239321,0.38878933,0.06431445,0.13614550,1.10581287,0.07605580,0.00000000
-2.84242121,1.63017683,0.04445517,0.17963875,0.40831248,0.06633890,0.14021641,1.15114463,0.07589354,0.00000000
-2.83641821,1.69135218,0.04688628,0.18690612,0.42735868,0.06838221,0.14436653,1.19619352,0.07591384,0.00000000
-2.83041521,1.75098342,0.04917557,0.19401071,0.44550757,0.07037702,0.14849477,1.24003573,0.07605495,0.00000000
-2.82441221,1.80773092,0.05127482,0.20077182,0.46234900,0.07225832,0.15250531,1.28180086,0.07626099,0.00000000
-2.81840920,1.86035962,0.05313899,0.20701739,0.47749474,0.07396524,0.15631086,1.32069432,0.07648303,0.00000000
-2.81240620,1.90777237,0.05472754,0.21258858,0.49059009,0.07544263,0.15983590,1.35601846,0.07668000,0.00000000
-2.80640320,1.94904033,0.05600562,0.21734411,0.50132479,0.07664258,0.16301953,1.38719179,0.07681939,0.00000000
-2.80040020,1.98342942,0.05694522,0.22116416,0.50944291,0.07752575,0.16581796,1.41376570,0.07687786,0.00000000
-2.79439720,2.01042189,0.05752609,0.22395366,0.51475115,0.07806237,0.16820644,1.43543792,0.07684159,0.00000000
-2.78839420,2.02973213,0.05773644,0.22564496,0.51712534,0.07823305,0.17018066,1.45206240,0.07670634,0.00000000
-2.78239120,2.04131617,0.05757339,0.22619965,0.51651471,0.07802923,0.17175739,1.46365520,0.07647738,0.00000000
-2.77638819,2.04537445,0.05704322,0.22560958,0.51294390,0.07745332,0.17297444,1.47039591,0.07616908,0.00000000
-2.77038519,2.04234764,0.05616119,0.22389695,0.50651249,0.07651854,0.17388988,1.47262481,0.07580432,0.00000000
-2.76438219,2.03290564,0.05495126,0.22111359,0.49739218,0.07524841,0.17458055,1.47083532,0.07541365,0.00000000
-2.75837919,2.01792995,0.05344538,0.21733938,0.48582169,0.07367595,0.17513979,1.46566233,0.07503420,0.00000000
-2.75237619,1.99849001,0.05168263,0.21267990,0.47209966,0.07184270,0.17567465,1.45786621,0.07470848,0.00000000
-2.74637319,1.97581404,0.04970817,0.20726346,0.45657585,0.06979741,0.17630247,1.44831323,0.07448300,0.00000000
-2.74037019,1.95125542,0.04757197,0.20123748,0.43964092,0.06759465,0.17714703,1.43795267,0.07440673,0.00000000
-2.73436718,1.92625535,0.04532749,0.19476457,0.42171535,0.06529328,0.17833437,1.42779122,0.07452956,0.00000000
-2.72836418,1.90230300,0.04303026,0.18801817,0.40323781,0.06295483,0.17998843,1.41886540,0.07490064,0.00000000
-2.72236118,1.88089419,0.04073647,0.18117814,0.38465339,0.06064191,0.18222661,1.41221268,0.07556680,0.00000000
-2.71635818,1.86348967,0.03850161,0.17442623,0.36640219,0.05841655,0.18515538,1.40884194,0.07657097,0.00000000
-2.71035518,1.85147413,0.03637914,0.16794163,0.34890838,0.05633873,0.18886620,1.40970421,0.07795067,0.00000000
-2.70435218,1.84611702,0.03441931,0.16189674,0.33257037,0.05446489,0.19343170,1.41566433,0.07973671,0.00000000
-2.69834917,1.84853607,0.03266805,0.15645311,0.31775189,0.05284664,0.19890238,1.42747436,0.08195191,0.00000000
-2.69234617,1.85966447,0.03116610,0.15175782,0.30477450,0.05152958,0.20530395,1.44574941,0.08461019,0.00000000
-2.68634317,1.88022258,0.02994814,0.14794015,0.29391139,0.05055226,0.21263527,1.47094663,0.08771570,0.00000000
-2.68034017,1.91069472,0.02904226,0.14510878,0.28538266,0.04994535,0.22086715,1.50334790,0.09126233,0.00000000
-2.67433717,1.95131189,0.02846935,0.14334937,0.27935200,0.04973094,0.22994194,1.54304694,0.09523340,0.00000000
-2.66833417,2.00204068,0.02824286,0.14272279,0.27592467,0.04992203,0.23977404,1.58994112,0.09960165,0.00000000
-2.66233117,2.06257906,0.02836853,0.14326374,0.27514698,0.05052224,0.25025123,1.64372847,0.10432951,0.00000000
-2.65632816,2.13235899,0.02884427,0.14498008,0.27700687,0.05152565,0.26123698,1.70391026,0.10936964,0.00000000
-2.65032516,2.21055642,0.02966030,0.14785263,0.28143582,0.05291686,0.27257351,1.76979908,0.11466575,0.00000000
-2.64432216,2.29610832,0.03079918,0.15183570,0.28831183,0.05467128,0.28408569,1.84053266,0.12015369,0.00000000
-2.63831916,2.38773688,0.03223621,0.15685816,0.29746352,0.05675557,0.29558565,1.91509323,0.12576275,0.00000000
-2.63231616,2.48398042,0.03393977,0.16282519,0.30867529,0.05912830,0.30687793,1.99233216,0.13141725,0.00000000
-2.62631316,2.58323051,0.03587192,0.16962065,0.32169341,0.06174086,0.31776506,2.07099935,0.13703825,0.00000000
-2.62031016,2.68377465,0.03798906,0.17711009,0.33623308,0.06453855,0.32805349,2.14977690,0.14254548,0.00000000
-2.61430715,2.78384349,0.04024283,0.18514425,0.35198626,0.06746178,0.33755957,2.22731606,0.14785934,0.00000000
-2.60830415,2.88166132,0.04258102,0.19356318,0.36863026,0.07044764,0.34611540,2.30227658,0.15290299,0.00000000
-2.60230115,2.97549869,0.04494878,0.20220070,0.38583680,0.07343139,0.35357451,2.37336725,0.15760446,0.00000000
-2.59629815,3.06372523,0.04728981,0.21088919,0.40328142,0.07634824,0.35981688,2.43938640,0.16189867,0.00000000
-2.59029515,3.14486121,0.04954773,0.21946453,0.42065306,0.07913508,0.36475344,2.49926088,0.16572940,0.00000000
-2.58429215,3.21762580,0.05166750,0.22777106,0.43766324,0.08173228,0.36832956,2.55208215,0.16905103,0.00000000
-2.57828914,3.28098028,0.05359689,0.23566637,0.45405492,0.08408543,0.37052759,2.59713802,0.17183006,0.00000000
-2.57228614,3.33416441,0.05528789,0.24302571,0.46961027,0.08614694,0.37136822,2.63393865,0.17404634,0.00000000
-2.56628314,3.37672418,0.05669809,0.24974589,0.48415739,0.08787751,0.37091064,2.66223578,0.17569390,0.00000000
-2.56028014,3.40852975,0.05779192,0.25574847,0.49757532,0.08924729,0.36925133,2.68203384,0.17678141,0.00000000
-2.55427714,3.42978237,0.05854177,0.26098207,0.50979737,0.09023681,0.36652166,2.69359268,0.17733219,0.00000000
-2.54827414,3.44100984,0.05892881,0.26542380,0.52081232,0.09083756,0.36288423,2.69742114,0.17738373,0.00000000
-2.54227114,3.44305016,0.05894364,0.26907954,0.53066350,0.09105216,0.35852806,2.69426174,0.17698680,0.00000000
-2.53626813,3.43702406,0.05858662,0.27198330,0.53944576,0.09089424,0.35366291,2.68506682,0.17620405,0.00000000
-2.53026513,3.42429707,0.05786788,0.27419548,0.54730030,0.09038783,0.34851278,2.67096695,0.17510830,0.00000000
-2.52426213,3.40643288,0.05680708,0.27580019,0.55440770,0.08956648,0.34330891,2.65323274,0.17378037,0.00000000
-2.51825913,3.38513956,0.05543282,0.27690183,0.56097948,0.08847205,0.33828250,2.63323185,0.17230672,0.00000000
-2.51225613,3.36221139,0.05378178,0.27762096,0.56724843,0.08715321,0.33365754,2.61238264,0.17077692,0.00000000
-2.50625313,3.33946830,0.05189770,0.27808980,0.57345849,0.08566380,0.32964388,2.59210683,0.16928096,0.00000000
-2.50025013,3.31869612,0.04983006,0.27844752,0.57985445,0.08406100,0.32643089,2.57378288,0.16790667,0.00000000
-2.49424712,3.30158976,0.04763264,0.27883553,0.58667211,0.08240355,0.32418198,2.55870241,0.16673721,0.00000000
-2.48824412,3.28970221,0.04536207,0.27939303,0.59412941,0.08074990,0.32303018,2.54803128,0.16584889,0.00000000
-2.48224112,3.28440103,0.04307621,0.28025304,0.60241900,0.07915658,0.32307484,2.54277707,0.16530915,0.00000000
-2.47623812,3.28683437,0.04083267,0.28153895,0.61170247,0.07767668,0.32437973,2.54376409,0.16517510,0.00000000
-2.47023512,3.29790728,0.03868728,0.28336186,0.62210655,0.07635851,0.32697246,2.55161683,0.16549240,0.00000000
-2.46423212,3.31826901,0.03669275,0.28581861,0.63372144,0.07524466,0.33084519,2.56675207,0.16629456,0.00000000
-2.45822911,3.34831106,0.03489743,0.28899065,0.64660102,0.07437114,0.33595666,2.58937960,0.16760286,0.00000000
-2.45222611,3.38817522,0.03334423,0.29294356,0.66076490,0.07376695,0.34223527,2.61951083,0.16942651,0.00000000
-2.44622311,3.43777032,0.03206969,0.29772722,0.67620189,0.07345382,0.34958310,2.65697435,0.17176330,0.00000000
-2.44022011,3.49679598,0.03110333,0.30337641,0.69287458,0.07344622,0.35788059,2.70143701,0.17460057,0.00000000
-2.43421711,3.56477128,0.03046708,0.30991175,0.71072447,0.07375157,0.36699172,2.75242893,0.17791635,0.00000000
-2.42821411,3.64106626,0.03017495,0.31734077,0.72967710,0.07437052,0.37676932,2.80937076,0.18168069,0.00000000
-2.42221111,3.72493399,0.03023290,0.32565891,0.74964686,0.07529750,0.38706032,2.87160140,0.18585703,0.00000000
-2.41620810,3.81554134,0.03063886,0.33485035,0.77054091,0.07652114,0.39771074,2.93840472,0.19040357,0.00000000
-2.41020510,3.91199662,0.03138290,0.34488854,0.79226192,0.07802489,0.40857016,3.00903374,0.19527448,0.00000000
-2.40420210,4.01337301,0.03244760,0.35573638,0.81470941,0.07978754,0.41949560,3.08273136,0.20042104,0.00000000
-2.39819910,4.11872678,0.03380854,0.36734599,0.83777964,0.08178374,0.43035459,3.15874689,0.20579253,0.00000000
-2.39219610,4.22711023,0.03543497,0.37965808,0.86136411,0.08398448,0.44102759,3.23634801,0.21133694,0.00000000
-2.38619310,4.33757942,0.03729051,0.39260116,0.88534685,0.08635758,0.45140951,3.31482843,0.21700155,0.00000000
-2.38019010,4.44919747,0.03933413,0.40609052,0.90960088,0.08886808,0.46141061,3.39351146,0.22273321,0.00000000
-2.37418709,4.56103450,0.04152111,0.42002720,0.93398419,0.09147871,0.47095672,3.47175029,0.22847865,0.00000000
-2.36818409,4.67216528,0.04380413,0.43429728,0.95833588,0.09415027,0.47998893,3.54892597,0.23418460,0.00000000
-2.36218109,4.78166626,0.04613448,0.44877141,0.98247269,0.09684209,0.48846297,3.62444393,0.23979798,0.00000000
-2.35617809,4.88861313,0.04846322,0.46330493,1.00618678,0.09951257,0.49634818,3.69773020,0.24526606,0.00000000
-2.35017509,4.99208017,0.05074248,0.47773872,1.02924474,0.10211967,0.50362650,3.76822816,0.25053676,0.00000000
-2.34417209,5.09114239,0.05292662,0.49190072,1.05138856,0.10462155,0.51029126,3.83539661,0.25555903,0.00000000
-2.33816908,5.18488100,0.05497343,0.50560841,1.07233843,0.10697723,0.51634606,3.89870969,0.26028343,0.00000000
-2.33216608,5.27239236,0.05684519,0.51867200,1.09179758,0.10914732,0.52180366,3.95765888,0.26466274,0.00000000
-2.32616308,5.35280045,0.05850960,0.53089843,1.10945910,0.11109477,0.52668495,4.01175708,0.26865283,0.00000000
-2.32016008,5.42527202,0.05994054,0.54209600,1.12501427,0.11278561,0.53101792,4.06054457,0.27221353,0.00000000
-2.31415708,5.48903373,0.06111867,0.55207947,1.13816232,0.11418976,0.53483660,4.10359623,0.27530955,0.00000000
-2.30815408,5.54339022,0.06203170,0.56067538,1.14862094,0.11528164,0.53818002,4.14052952,0.27791142,0.00000000
-2.30215108,5.58774172,0.06267457,0.56772743,1.15613704,0.11604085,0.54109091,4.17101250,0.27999626,0.00000000
-2.29614807,5.62160018,0.06304917,0.57310160,1.16049726,0.11645263,0.54361431,4.19477100,0.28154854,0.00000000
-2.29014507,5.64460268,0.06316405,0.57669084,1.16153759,0.11650822,0.54579600,4.21159461,0.28256047,0.00000000
-2.28414207,5.65652123,0.06303370,0.57841903,1.15915163,0.11620507,0.54768065,4.22134063,0.28303220,0.00000000
-2.27813907,5.65726821,0.06267773,0.57824405,1.15329692,0.11554688,0.54930986,4.22393588,0.28297180,0.00000000
-2.27213607,5.64689735,0.06211991,0.57615989,1.14399921,0.11454339,0.55072007,4.21937613,0.28239477,0.00000000
-2.26613307,5.62559981,0.06138699,0.57219748,1.13135422,0.11321015,0.55194046,4.20772326,0.28132341,0.00000000
-2.26013007,5.59369616,0.06050754,0.56642444,1.11552693,0.11156794,0.55299094,4.18910045,0.27978579,0.00000000
-2.25412706,5.55162439,0.05951077,0.55894360,1.09674837,0.10964223,0.55388045,4.16368579,0.27781460,0.00000000
-2.24812406,5.49992512,0.05842535,0.54989039,1.07531005,0.10746239,0.55460555,4.13170496,0.27544572,0.00000000
-2.24212106,5.43922475,0.05727835,0.53942920,1.05155633,0.10506090,0.55514961,4.09342357,0.27271683,0.00000000
-2.23611806,5.37021759,0.05609434,0.52774885,1.02587501,0.10247246,0.55548256,4.04913969,0.26966587,0.00000000
-2.23011506,5.29364805,0.05489461,0.51505736,0.99868653,0.09973309,0.55556144,3.99917731,0.26632969,0.00000000
-2.22411206,5.21029362,0.05369666,0.50157616,0.97043230,0.09687927,0.55533160,3.94388093,0.26274276,0.00000000
-2.21810905,5.12094938,0.05251383,0.48753404,0.94156244,0.09394706,0.55472872,3.88361166,0.25893619,0.00000000
-2.21210605,5.02641451,0.05135522,0.47316096,0.91252356,0.09097135,0.55368139,3.81874489,0.25493691,0.00000000
-2.20610305,4.92748096,0.05022574,0.45868187,0.88374678,0.08798509,0.55211435,3.74966936,0.25076728,0.00000000
-2.20010005,4.82492437,0.04912648,0.44431097,0.85563651,0.08501876,0.54995204,3.67678729,0.24644489,0.00000000
-2.19409705,4.71949683,0.04805509,0.43024620,0.82856018,0.08209976,0.54712234,3.60051526,0.24198282,0.00000000
-2.18809405,4.61192130,0.04700642,0.41666450,0.80283931,0.07925209,0.54356030,3.52128512,0.23739007,0.00000000
-2.18209105,4.50288703,0.04597319,0.40371759,0.77874196,0.07649602,0.53921159,3.43954447,0.23267234,0.00000000
-2.17608804,4.39304553,0.04494675,0.39152874,0.75647685,0.07384788,0.53403550,3.35575609,0.22783292,0.00000000
-2.17008504,4.28300674,0.04391783,0.38019020,0.73618923,0.07132001,0.52800728,3.27039593,0.22287385,0.00000000
-2.16408204,4.17333484,0.04287730,0.36976176,0.71795849,0.06892074,0.52111971,3.18394930,0.21779702,0.00000000
-2.15807904,4.06454370,0.04181686,0.36027010,0.70179769,0.06665452,0.51338377,3.09690510,0.21260534,0.00000000
