energy_ev,total_up,total_down,Ag_p_up,Ag_p_down,Ag_d_up,Ag_d_down,C_s_up,C_s_down,C_p_up,C_p_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-3.81490745,4.27986083,-4.27987553,0.39414944,-0.39415091,0.36207260,-0.36207401,0.02125720,-0.02125728,0.35445683,-0.35445819,0.76681299,-0.76681609,2.21977434,-2.21978258,1.36758902,-1.36759197,0.00000000,-0.00000000
-3.80890445,4.43803898,-4.43805375,0.41249604,-0.41249751,0.37806598,-0.37806744,0.02266148,-0.02266155,0.37351406,-0.37351549,0.80398384,-0.80398695,2.30027925,-2.30028749,1.39899495,-1.39899777,0.00000000,-0.00000000
-3.80290145,4.59921718,-4.59923176,0.43127273,-0.43127416,0.39496249,-0.39496398,0.02412363,-0.02412370,0.39357868,-0.39358015,0.84221658,-0.84221967,2.38122205,-2.38123017,1.42999420,-1.42999680,0.00000000,-0.00000000
-3.79689845,4.76049669,-4.76051081,0.45016670,-0.45016807,0.41243277,-0.41243426,0.02563400,-0.02563407,0.41437166,-0.41437315,0.88092021,-0.88092322,2.46123165,-2.46123950,1.45968000,-1.45968231,0.00000000,-0.00000000
-3.79089545,4.91889680,-4.91891019,0.46887045,-0.46887173,0.43013613,-0.43013759,0.02718053,-0.02718060,0.43558046,-0.43558195,0.91949219,-0.91949506,2.53889679,-2.53890425,1.48716893,-1.48717087,0.00000000,-0.00000000
-3.78489245,5.07143285,-5.07144526,0.48708972,-0.48709088,0.44772767,-0.44772907,0.02874884,-0.02874890,0.45686650,-0.45686796,0.95733266,-0.95733535,2.61280506,-2.61281200,1.51162717,-1.51162866,0.00000000,-0.00000000
-3.77888944,5.21519648,-5.21520767,0.50455096,-0.50455199,0.46486572,-0.46486704,0.03032252,-0.03032258,0.47787410,-0.47787549,0.99385879,-0.99386124,2.68158297,-2.68158928,1.53229564,-1.53229661,0.00000000,-0.00000000
-3.77288644,5.34743532,-5.34744507,0.52100827,-0.52100914,0.48121927,-0.48122048,0.03188344,-0.03188349,0.49824037,-0.49824167,1.02851877,-1.02852095,2.74393602,-2.74394159,1.54851302,-1.54851345,0.00000000,-0.00000000
-3.76688344,5.46562915,-5.46563729,0.53624933,-0.53625005,0.49647523,-0.49647630,0.03341220,-0.03341224,0.51760599,-0.51760718,1.06080505,-1.06080692,2.79868681,-2.79869155,1.55973591,-1.55973574,0.00000000,-0.00000000
-3.76088044,5.56755979,-5.56756615,0.55010034,-0.55010088,0.51034530,-0.51034622,0.03488858,-0.03488862,0.53562616,-0.53562721,1.09026624,-1.09026778,2.84481010,-2.84481393,1.56555509,-1.56555431,0.00000000,-0.00000000
-3.75487744,5.65137178,-5.65137627,0.56242951,-0.56242986,0.52257220,-0.52257295,0.03629214,-0.03629217,0.55198154,-0.55198243,1.11651748,-1.11651866,2.88146303,-2.88146591,1.56570761,-1.56570621,0.00000000,-0.00000000
-3.74887444,5.71562185,-5.71562440,0.57314919,-0.57314937,0.53293499,-0.53293555,0.03760271,-0.03760273,0.56638849,-0.56638920,1.13924860,-1.13924941,2.90800970,-2.90801160,1.56008396,-1.56008196,0.00000000,-0.00000000
-3.74287144,5.75931503,-5.75931562,0.58221652,-0.58221652,0.54125340,-0.54125376,0.03880100,-0.03880101,0.57860829,-0.57860882,1.15823008,-1.15823052,2.92403887,-2.92403978,1.54873027,-1.54872770,0.00000000,-0.00000000
-3.73686843,5.78192625,-5.78192490,0.58963244,-0.58963227,0.54739097,-0.54739114,0.03986915,-0.03986915,0.58845489,-0.58845523,1.17331645,-1.17331653,2.92937429,-2.92937422,1.53184546,-1.53184236,0.00000000,-0.00000000
-3.73086543,5.78340684,-5.78340361,0.59543939,-0.59543907,0.55125693,-0.55125689,0.04079119,-0.04079118,0.59580072,-0.59580085,1.18444713,-1.18444685,2.92407740,-2.92407639,1.50977350,-1.50976992,0.00000000,-0.00000000
-3.72486243,5.76417583,-5.76417084,0.59971754,-0.59971709,0.55280674,-0.55280650,0.04155349,-0.04155346,0.60058037,-0.60058030,1.19164463,-1.19164402,2.90844243,-2.90844053,1.48299132,-1.48298733,0.00000000,-0.00000000
-3.71885943,5.72509701,-5.72509040,0.60258003,-0.60257946,0.55204141,-0.55204097,0.04214511,-0.04214507,0.60279197,-0.60279171,1.19501043,-1.19500952,2.88298429,-2.88298158,1.45209288,-1.45208856,0.00000000,-0.00000000
-3.71285643,5.66744287,-5.66743482,0.60416719,-0.60416652,0.54900555,-0.54900493,0.04255803,-0.04255798,0.60249613,-0.60249569,1.19471857,-1.19471738,2.84842003,-2.84841661,1.41777014,-1.41776558,0.00000000,-0.00000000
-3.70685343,5.59284753,-5.59283825,0.60464024,-0.60463949,0.54378446,-0.54378366,0.04278733,-0.04278726,0.59981253,-0.59981192,1.19100744,-1.19100601,2.80564494,-2.80564091,1.38079188,-1.38078715,0.00000000,-0.00000000
-3.70085043,5.50325091,-5.50324062,0.60417464,-0.60417384,0.53650018,-0.53649923,0.04283120,-0.04283112,0.59491437,-0.59491362,1.18417007,-1.18416844,2.75570430,-2.75569977,1.34198112,-1.34197634,0.00000000,-0.00000000
-3.69484742,5.40083673,-5.40082567,0.60295348,-0.60295266,0.52730698,-0.52730589,0.04269089,-0.04269080,0.58802089,-0.58802002,1.17454347,-1.17454168,2.69976229,-2.69975740,1.30219231,-1.30218755,0.00000000,-0.00000000
-3.68884442,5.28796725,-5.28795567,0.60116116,-0.60116033,0.51638627,-0.51638506,0.04237059,-0.04237049,0.57938844,-0.57938747,1.16249730,-1.16249540,2.63906947,-2.63906433,1.26228880,-1.26228416,0.00000000,-0.00000000
-3.68284142,5.16711734,-5.16710549,0.59897764,-0.59897682,0.50394134,-0.50394002,0.04187714,-0.04187703,0.56930041,-0.56929936,1.14842257,-1.14842061,2.57492997,-2.57492473,1.22312173,-1.22311731,0.00000000,-0.00000000
-3.67683842,5.04081063,-5.04079876,0.59657352,-0.59657273,0.49019199,-0.49019059,0.04121977,-0.04121966,0.55805670,-0.55805560,1.13272063,-1.13271864,2.50866995,-2.50866473,1.18551079,-1.18550667,0.00000000,-0.00000000
-3.67083542,4.91155986,-4.91154822,0.59410615,-0.59410542,0.47536940,-0.47536794,0.04040974,-0.04040962,0.54596305,-0.54596192,1.11579289,-1.11579092,2.44160820,-2.44160314,1.15022737,-1.15022362,0.00000000,-0.00000000
-3.66483242,4.78181356,-4.78180237,0.59171685,-0.59171618,0.45971129,-0.45970980,0.03945997,-0.03945984,0.53332090,-0.53331977,1.09803167,-1.09802976,2.37502994,-2.37502516,1.11798059,-1.11797729,0.00000000,-0.00000000
-3.65882941,4.65391028,-4.65389976,0.58952929,-0.58952870,0.44345759,-0.44345608,0.03838463,-0.03838450,0.52041813,-0.52041701,1.07981235,-1.07981053,2.31016437,-2.31015998,1.08940624,-1.08940344,0.00000000,-0.00000000
-3.65282641,4.53004145,-4.53003179,0.58764908,-0.58764858,0.42684661,-0.42684511,0.03719882,-0.03719868,0.50752101,-0.50751993,1.06148699,-1.06148529,2.24816638,-2.24816248,1.06505876,-1.06505653,0.00000000,-0.00000000
-3.64682341,4.41222313,-4.41221451,0.58616453,-0.58616412,0.41011187,-0.41011039,0.03591814,-0.03591800,0.49486789,-0.49486686,1.04337961,-1.04337806,2.19010257,-2.19009928,1.04540617,-1.04540454,0.00000000,-0.00000000
-3.64082041,4.30227661,-4.30226918,0.58514831,-0.58514800,0.39347951,-0.39347807,0.03455844,-0.03455830,0.48266453,-0.48266356,1.02578302,-1.02578164,2.13694147,-2.13693887,1.03082758,-1.03082658,0.00000000,-0.00000000
-3.63481741,4.20181727,-4.20181117,0.58466007,-0.58465986,0.37716631,-0.37716492,0.03313551,-0.03313537,0.47108139,-0.47108050,1.00895720,-1.00895600,2.08954751,-2.08954567,1.02161319,-1.02161286,0.00000000,-0.00000000
-3.62881441,4.11225067,-4.11224601,0.58474957,-0.58474946,0.36137820,-0.36137690,0.03166487,-0.03166472,0.46025271,-0.46025190,0.99312906,-0.99312807,2.04867829,-2.04867729,1.01796620,-1.01796654,0.00000000,-0.00000000
-3.62281141,4.03477477,-4.03477165,0.58546034,-0.58546034,0.34630926,-0.34630805,0.03016159,-0.03016145,0.45027735,-0.45027662,0.97849348,-0.97849271,2.01498450,-2.01498439,1.02000633,-1.02000734,0.00000000,-0.00000000
-3.61680840,3.97038659,-3.97038508,0.58683350,-0.58683359,0.33214096,-0.33213985,0.02864024,-0.02864011,0.44122108,-0.44122044,0.96521530,-0.96521475,1.98901165,-1.98901249,1.02777445,-1.02777614,0.00000000,-0.00000000
-3.61080540,3.91989209,-3.91989225,0.58891143,-0.58891163,0.31904173,-0.31904074,0.02711476,-0.02711462,0.43312016,-0.43311960,0.95343208,-0.95343176,1.97120298,-1.97120481,1.04123809,-1.04124045,0.00000000,-0.00000000
-3.60480240,3.88391752,-3.88391938,0.59174138,-0.59174168,0.30716660,-0.30716575,0.02559847,-0.02559834,0.42598577,-0.42598529,0.94325741,-0.94325731,1.96190267,-1.96190551,1.06029726,-1.06030027,0.00000000,-0.00000000
-3.59879940,3.86292104,-3.86292463,0.59537844,-0.59537883,0.29665692,-0.29665621,0.02410412,-0.02410400,0.41980897,-0.41980857,0.93478446,-0.93478459,1.96135885,-1.96136273,1.08479042,-1.08479406,0.00000000,-0.00000000
-3.59279640,3.85720344,-3.85720876,0.59988797,-0.59988845,0.28764000,-0.28763944,0.02264391,-0.02264379,0.41456589,-0.41456557,0.92808958,-0.92808993,1.96972588,-1.96973081,1.11450039,-1.11450462,0.00000000,-0.00000000
-3.58679340,3.86691705,-3.86692408,0.60534732,-0.60534790,0.28022869,-0.28022828,0.02122955,-0.02122943,0.41022278,-0.41022252,0.92323568,-0.92323625,1.98706556,-1.98707153,1.14915991,-1.14916469,0.00000000,-0.00000000
-3.58079040,3.89207239,-3.89208111,0.61184666,-0.61184734,0.27452086,-0.27452061,0.01987237,-0.01987226,0.40674056,-0.40674037,0.92027534,-0.92027612,2.01334712,-2.01335413,1.18845691,-1.18846220,0.00000000,-0.00000000
-3.57478739,3.93254236,-3.93255271,0.61948893,-0.61948969,0.27059870,-0.27059862,0.01858338,-0.01858327,0.40407888,-0.40407875,0.91925329,-0.91925427,2.04844622,-2.04845424,1.23203937,-1.23204512,0.00000000,-0.00000000
-3.56878439,3.98806408,-3.98807599,0.62838885,-0.62838970,0.26852803,-0.26852812,0.01737329,-0.01737319,0.40219922,-0.40219914,0.92020834,-0.92020951,2.09214306,-2.09215205,1.27951988,-1.27952603,0.00000000,-0.00000000
-3.56278139,4.05823905,-4.05825244,0.63867107,-0.63867202,0.26835738,-0.26835763,0.01625262,-0.01625253,0.40106719,-0.40106715,0.92317459,-0.92317593,2.14412026,-2.14413018,1.33047988,-1.33048638,0.00000000,-0.00000000
-3.55677839,4.14253218,-4.14254694,0.65046742,-0.65046846,0.27011719,-0.27011761,0.01523165,-0.01523157,0.40065390,-0.40065391,0.92818182,-0.92818332,2.20396107,-2.20397184,1.38447388,-1.38448066,0.00000000,-0.00000000
-3.55077539,4.24027084,-4.24028685,0.66391328,-0.66391441,0.27381899,-0.27381957,0.01432043,-0.01432036,0.40093647,-0.40093653,0.93525520,-0.93525685,2.27114858,-2.27116013,1.44103357,-1.44104055,0.00000000,-0.00000000
-3.54477239,4.35064487,-4.35066198,0.67914332,-0.67914453,0.27945468,-0.27945541,0.01352873,-0.01352867,0.40189782,-0.40189791,0.94441418,-0.94441596,2.34506689,-2.34507913,1.49967221,-1.49967932,0.00000000,-0.00000000
-3.53876938,4.47270869,-4.47272674,0.69628644,-0.69628775,0.28699597,-0.28699686,0.01286591,-0.01286585,0.40352573,-0.40352587,0.95567073,-0.95567262,2.42500478,-2.42501759,1.55988921,-1.55989638,0.00000000,-0.00000000
-3.53276638,4.60538656,-4.60540537,0.71546028,-0.71546167,0.29639408,-0.29639510,0.01234078,-0.01234073,0.40581160,-0.40581177,0.96902696,-0.96902894,2.51016266,-2.51017593,1.62117519,-1.62118234,0.00000000,-0.00000000
-3.52676338,4.74748170,-4.74750109,0.73676520,-0.73676667,0.30757959,-0.30758074,0.01196145,-0.01196142,0.40874877,-0.40874898,0.98447222,-0.98447428,2.59966338,-2.59967699,1.68301747,-1.68302452,0.00000000,-0.00000000
-3.52076038,4.89768998,-4.89770973,0.76027795,-0.76027950,0.32046274,-0.32046400,0.01173508,-0.01173506,0.41233084,-0.41233109,1.00197990,-1.00198201,2.69256696,-2.69258076,1.74490603,-1.74491290,0.00000000,-0.00000000
-3.51475738,5.05461830,-5.05463821,0.78604530,-0.78604692,0.33493384,-0.33493520,0.01166764,-0.01166762,0.41654994,-0.41655022,1.02150392,-1.02150606,2.78788943,-2.78790329,1.80633996,-1.80634657,0.00000000,-0.00000000
-3.50875438,5.21680767,-5.21682754,0.81407755,-0.81407924,0.35086416,-0.35086560,0.01176361,-0.01176361,0.42139518,-0.42139549,1.04297531,-1.04297746,2.88462548,-2.88463927,1.86683424,-1.86684052,0.00000000,-0.00000000
-3.50275138,5.38276043,-5.38278005,0.84434238,-0.84434413,0.36810700,-0.36810850,0.01202573,-0.01202574,0.42685133,-0.42685168,1.06629882,-1.06630095,2.98177426,-2.98178783,1.92592673,-1.92593262,0.00000000,-0.00000000
-3.49674837,5.55097079,-5.55098996,0.87675919,-0.87676098,0.38649912,-0.38650067,0.01245467,-0.01245469,0.43289785,-0.43289822,1.09134996,-1.09135205,3.07836743,-3.07838066,1.98318512,-1.98319056,0.00000000,-0.00000000
-3.49074537,5.71995758,-5.71997614,0.91119411,-0.91119593,0.40586240,-0.40586397,0.01304876,-0.01304879,0.43950811,-0.43950852,1.11797257,-1.11797461,3.17349842,-3.17351120,2.03821366,-2.03821859,0.00000000,-0.00000000
-3.48474237,5.88829780,-5.88831559,0.94745614,-0.94745799,0.42600572,-0.42600731,0.01380376,-0.01380380,0.44664911,-0.44664955,1.14597710,-1.14597905,3.26635140,-3.26636364,2.09065934,-2.09066372,0.00000000,-0.00000000
-3.47873937,6.05465930,-6.05467619,0.98529463,-0.98529648,0.44672716,-0.44672874,0.01471261,-0.01471266,0.45428135,-0.45428183,1.17513979,-1.17514164,3.35622861,-3.35624023,2.14021726,-2.14022106,0.00000000,-0.00000000
-3.47273637,6.21783124,-6.21784714,1.02439835,-1.02440019,0.46781628,-0.46781785,0.01576534,-0.01576540,0.46235902,-0.46235953,1.20520300,-1.20520473,3.44257436,-3.44258530,2.18663496,-2.18663817,0.00000000,-0.00000000
-3.46673337,6.37675049,-6.37676534,1.06439661,-1.06439842,0.48905670,-0.48905823,0.01694901,-0.01694907,0.47083037,-0.47083091,1.23587668,-1.23587828,3.52499441,-3.52500466,2.22971539,-2.22971800,0.00000000,-0.00000000
-3.46073037,6.53052274,-6.53053652,1.10486251,-1.10486427,0.51022877,-0.51023025,0.01824771,-0.01824778,0.47963823,-0.47963881,1.26684115,-1.26684260,3.60326930,-3.60327887,2.26931844,-2.26932047,0.00000000,-0.00000000
-3.45472736,6.67843712,-6.67844985,1.14531857,-1.14532026,0.53111246,-0.53111388,0.01964276,-0.01964284,0.48872063,-0.48872125,1.29775122,-1.29775251,3.67736060,-3.67736952,2.30536081,-2.30536226,0.00000000,-0.00000000
-3.44872436,6.81997341,-6.81998513,1.18524483,-1.18524643,0.55149038,-0.55149173,0.02111297,-0.02111305,0.49801151,-0.49801217,1.32824166,-1.32824278,3.74740939,-3.74741770,2.33781426,-2.33781518,0.00000000,-0.00000000
-3.44272136,6.95480155,-6.95481235,1.22408938,-1.22409088,0.57115090,-0.57115217,0.02263501,-0.02263510,0.50744135,-0.50744204,1.35793383,-1.35793478,3.81372654,-3.81373434,2.36670226,-2.36670268,0.00000000,-0.00000000
-3.43671836,7.08277324,-7.08278325,1.26128113,-1.26128249,0.58989137,-0.58989256,0.02418397,-0.02418406,0.51693785,-0.51693858,1.38644356,-1.38644432,3.87677506,-3.87678247,2.39209515,-2.39209512,0.00000000,-0.00000000
-3.43071536,7.20390609,-7.20391544,1.29624454,-1.29624575,0.60752136,-0.60752246,0.02573393,-0.02573401,0.52642657,-0.52642734,1.41338974,-1.41339032,3.93714488,-3.93715201,2.41410401,-2.41410361,0.00000000,-0.00000000
-3.42471236,7.31836099,-7.31836983,1.32841586,-1.32841691,0.62386587,-0.62386688,0.02725870,-0.02725878,0.53583150,-0.53583231,1.43840373,-1.43840413,3.99552109,-3.99552808,2.43287360,-2.43287288,0.00000000,-0.00000000
-3.41870935,7.42641385,-7.42642236,1.35726029,-1.35726116,0.63876836,-0.63876927,0.02873261,-0.02873269,0.54507550,-0.54507636,1.46113886,-1.46113909,4.05264700,-4.05265399,2.44857452,-2.44857354,0.00000000,-0.00000000
-3.41270635,7.52842305,-7.52843140,1.38228934,-1.38229003,0.65209362,-0.65209444,0.03013130,-0.03013137,0.55408076,-0.55408165,1.48128006,-1.48128011,4.10928370,-4.10929082,2.46139507,-2.46139390,0.00000000,-0.00000000
-3.40670335,7.62479409,-7.62480244,1.40307760,-1.40307809,0.66373025,-0.66373098,0.03143258,-0.03143265,0.56276906,-0.56276998,1.49855278,-1.49855267,4.16616791,-4.16617530,2.47153318,-2.47153188,0.00000000,-0.00000000
-3.40070035,7.71594323,-7.71595172,1.41927815,-1.41927843,0.67359267,-0.67359332,0.03261718,-0.03261723,0.57106205,-0.57106301,1.51273123,-1.51273097,4.22397019,-4.22397796,2.47918859,-2.47918723,0.00000000,-0.00000000
-3.39469735,7.80226169,-7.80227045,1.43063572,-1.43063581,0.68162262,-0.68162318,0.03366948,-0.03366953,0.57888138,-0.57888236,1.52364519,-1.52364479,4.28325550,-4.28326375,2.48455575,-2.48455437,0.00000000,-0.00000000
-3.38869435,7.88408218,-7.88409131,1.43699697,-1.43699687,0.68778990,-0.68779037,0.03457812,-0.03457816,0.58614878,-0.58614978,1.53118518,-1.53118465,4.34444809,-4.34445689,2.48781759,-2.48781623,0.00000000,-0.00000000
-3.38269135,7.96164914,-7.96165869,1.43831707,-1.43831678,0.69209243,-0.69209282,0.03533643,-0.03533646,0.59278612,-0.59278711,1.53530574,-1.53530509,4.40780234,-4.40781172,2.48914037,-2.48913907,0.00000000,-0.00000000
-3.37668834,8.03509415,-8.03510416,1.43466231,-1.43466184,0.69455553,-0.69455584,0.03594274,-0.03594276,0.59871543,-0.59871642,1.53602644,-1.53602567,4.47338108,-4.47339106,2.48866975,-2.48866852,0.00000000,-0.00000000
-3.37068534,8.10441749,-8.10442794,1.42620833,-1.42620771,0.69523036,-0.69523060,0.03640041,-0.03640043,0.60385902,-0.60385999,1.53343060,-1.53342973,4.54104249,-4.54105305,2.48652810,-2.48652695,0.00000000,-0.00000000
-3.36468234,8.16947674,-8.16948756,1.41323402,-1.41323327,0.69419168,-0.69419185,0.03671776,-0.03671776,0.60813967,-0.60814061,1.52766169,-1.52766073,4.61043615,-4.61044722,2.48281304,-2.48281197,0.00000000,-0.00000000
-3.35867934,8.22998284,-8.22999395,1.39611120,-1.39611034,0.69153488,-0.69153497,0.03690765,-0.03690765,0.61148094,-0.61148182,1.51891745,-1.51891641,4.68100856,-4.68102007,2.47759713,-2.47759614,0.00000000,-0.00000000
-3.35267634,8.28550396,-8.28551523,1.37529066,-1.37528971,0.68737249,-0.68737252,0.03698701,-0.03698700,0.61380775,-0.61380856,1.50744205,-1.50744094,4.75201796,-4.75202979,2.47092868,-2.47092773,0.00000000,-0.00000000
-3.34667334,8.33547685,-8.33548813,1.35128503,-1.35128400,0.68183039,-0.68183035,0.03697606,-0.03697606,0.61504723,-0.61504794,1.49351645,-1.49351527,4.82255767,-4.82256969,2.46283333,-2.46283241,0.00000000,-0.00000000
-3.34067034,8.37922550,-8.37923661,1.32464953,-1.32464846,0.67504371,-0.67504360,0.03689749,-0.03689748,0.61512982,-0.61513042,1.47744756,-1.47744633,4.89158706,-4.89159911,2.45331653,-2.45331561,0.00000000,-0.00000000
-3.33466733,8.41598621,-8.41599696,1.29596143,-1.29596033,0.66715281,-0.66715264,0.03677542,-0.03677541,0.61399076,-0.61399124,1.45955660,-1.45955532,4.95796879,-4.95798070,2.44236654,-2.44236557,0.00000000,-0.00000000
-3.32866433,8.44493831,-8.44494849,1.26579928,-1.26579818,0.65829954,-0.65829930,0.03663439,-0.03663439,0.61157188,-0.61157221,1.44016717,-1.44016583,5.02051064,-5.02052223,2.42995787,-2.42995682,0.00000000,-0.00000000
-3.32266133,8.46523922,-8.46524864,1.23472303,-1.23472194,0.64862379,-0.64862348,0.03649833,-0.03649832,0.60782362,-0.60782379,1.41959368,-1.41959230,5.07801018,-5.07802130,2.41605516,-2.41605400,0.00000000,-0.00000000
-3.31665833,8.47606266,-8.47607112,1.20325596,-1.20325489,0.63826072,-0.63826035,0.03638950,-0.03638950,0.60270734,-0.60270734,1.39813070,-1.39812928,5.12930049,-5.12931096,2.40061724,-2.40061592,0.00000000,-0.00000000
-3.31065533,8.47663845,-8.47664577,1.17186933,-1.17186829,0.62733868,-0.62733824,0.03632763,-0.03632763,0.59619770,-0.59619751,1.37604364,-1.37604218,5.17329488,-5.17330456,2.38360136,-2.38359986,0.00000000,-0.00000000
-3.30465233,8.46629245,-8.46629849,1.14097045,-1.14096944,0.61597791,-0.61597739,0.03632910,-0.03632911,0.58828500,-0.58828463,1.35356134,-1.35355984,5.20902897,-5.20903771,2.36496763,-2.36496592,0.00000000,-0.00000000
-3.29864932,8.44448509,-8.44448972,1.11089466,-1.11089368,0.60429005,-0.60428948,0.03640637,-0.03640640,0.57897748,-0.57897691,1.33087081,-1.33086926,5.23569840,-5.23570610,2.34468349,-2.34468156,0.00000000,-0.00000000
-3.29264632,8.41084682,-8.41084995,1.08190145,-1.08190049,0.59237856,-0.59237792,0.03656758,-0.03656761,0.56830316,-0.56830240,1.30811445,-1.30811287,5.25269080,-5.25269738,2.32272829,-2.32272612,0.00000000,-0.00000000
-3.28664332,8.36520933,-8.36521092,1.05417475,-1.05417381,0.58033968,-0.58033898,0.03681634,-0.03681639,0.55631143,-0.55631048,1.28538980,-1.28538818,5.25961083,-5.25961624,2.29909783,-2.29909541,0.00000000,-0.00000000
-3.28064032,8.30763096,-8.30763098,1.02782713,-1.02782621,0.56826415,-0.56826341,0.03715185,-0.03715191,0.54307392,-0.54307278,1.26275181,-1.26275015,5.25629749,-5.25630169,2.27380892,-2.27380626,0.00000000,-0.00000000
-3.27463732,8.23841539,-8.23841388,1.00290747,-1.00290655,0.55623928,-0.55623850,0.03756907,-0.03756915,0.52868479,-0.52868348,1.24021738,-1.24021568,5.24283317,-5.24283618,2.24690370,-2.24690081,0.00000000,-0.00000000
-3.26863432,8.15812264,-8.15811965,0.97941134,-0.97941041,0.54435120,-0.54435038,0.03805925,-0.03805933,0.51326027,-0.51325880,1.21777209,-1.21777035,5.21954433,-5.21954618,2.21845376,-2.21845066,0.00000000,-0.00000000
-3.26263132,8.06757182,-8.06756747,0.95729357,-0.95729262,0.53268720,-0.53268636,0.03861048,-0.03861058,0.49693747,-0.49693586,1.19537844,-1.19537667,5.18699393,-5.18699468,2.18856371,-2.18856042,0.00000000,-0.00000000
-3.25662831,7.96783533,-7.96782974,0.93648178,-0.93648081,0.52133778,-0.52133693,0.03920850,-0.03920861,0.47987242,-0.47987069,1.17298531,-1.17298352,5.14596613,-5.14596586,2.15737413,-2.15737069,0.00000000,-0.00000000
-3.25062531,7.86022448,-7.86021783,0.91689030,-0.91688930,0.51039830,-0.51039746,0.03983744,-0.03983756,0.46223749,-0.46223566,1.15053805,-1.15053623,5.09744405,-5.09744287,2.12506364,-2.12506008,0.00000000,-0.00000000
-3.24462231,7.74626691,-7.74625938,0.89843344,-0.89843241,0.49997003,-0.49996921,0.04048067,-0.04048080,0.44421826,-0.44421637,1.12798844,-1.12798661,5.04258159,-5.04257963,2.09184983,-2.09184619,0.00000000,-0.00000000
-3.23861931,7.62767648,-7.62766827,0.88103733,-0.88103628,0.49016039,-0.49015960,0.04112164,-0.04112178,0.42600995,-0.42600800,1.10530431,-1.10530248,4.98267052,-4.98266791,2.05798893,-2.05798525,0.00000000,-0.00000000
-3.23261631,7.50631651,-7.50630785,0.86464981,-0.86464873,0.48108237,-0.48108164,0.04174459,-0.04174474,0.40781360,-0.40781164,1.08247788,-1.08247605,4.91910417,-4.91910105,2.02377391,-2.02377025,0.00000000,-0.00000000
-3.22661331,7.38415781,-7.38414890,0.84924769,-0.84924660,0.47285306,-0.47285241,0.04233521,-0.04233536,0.38983224,-0.38983028,1.05953263,-1.05953081,4.85333925,-4.85333576,1.98953113,-1.98952752,0.00000000,-0.00000000
-3.22061031,7.26323274,-7.26322381,0.83484128,-0.83484019,0.46559127,-0.46559071,0.04288110,-0.04288125,0.37226708,-0.37226513,1.03652823,-1.03652644,4.78685716,-4.78685346,1.95561529,-1.95561179,0.00000000,-0.00000000
-3.21460730,7.14558729,-7.14557856,0.82147591,-0.82147485,0.45941438,-0.45941393,0.04337213,-0.04337229,0.35531399,-0.35531210,1.01356329,-1.01356154,4.72112635,-4.72112258,1.92240300,-1.92239965,0.00000000,-0.00000000
-3.20860430,7.03323268,-7.03322434,0.80923068,-0.80922966,0.45443452,-0.45443419,0.04380064,-0.04380080,0.33916044,-0.33915862,0.99077581,-0.99077412,4.65756703,-4.65756331,1.89028492,-1.89028175,0.00000000,-0.00000000
-3.20260130,6.92809864,-6.92809089,0.79821460,-0.79821365,0.45075429,-0.45075408,0.04416138,-0.04416155,0.32398287,-0.32398114,0.96834139,-0.96833978,4.59751941,-4.59751588,1.85965699,-1.85965404,0.00000000,-0.00000000
-3.19659830,6.83199000,-6.83198300,0.78856057,-0.78855970,0.44846227,-0.44846221,0.04445146,-0.04445163,0.30994467,-0.30994304,0.94646929,-0.94646777,4.54221673,-4.54221349,1.83091107,-1.83090837,0.00000000,-0.00000000
-3.19059530,6.74654844,-6.74654233,0.78041777,-0.78041701,0.44762860,-0.44762870,0.04466998,-0.04467015,0.29719476,-0.29719325,0.92539669,-0.92539528,4.49276368,-4.49276083,1.80442537,-1.80442295,0.00000000,-0.00000000
-3.18459230,6.67322086,-6.67321576,0.77394302,-0.77394241,0.44830081,-0.44830106,0.04481776,-0.04481793,0.28586683,-0.28586545,0.90538148,-0.90538018,4.45012097,-4.45011858,1.78055535,-1.78055324,0.00000000,-0.00000000
-3.17858929,6.61323562,-6.61323164,0.76929183,-0.76929137,0.45050033,-0.45050074,0.04489686,-0.04489702,0.27607904,-0.27607781,0.88669403,-0.88669287,4.41509622,-4.41509439,1.75962549,-1.75962370,0.00000000,-0.00000000
-3.17258629,6.56758758,-6.56758478,0.76660961,-0.76660932,0.45421981,-0.45422038,0.04491014,-0.04491030,0.26793429,-0.26793320,0.86960852,-0.86960750,4.38834138,-4.38834015,1.74192246,-1.74192099,0.00000000,-0.00000000
-3.16658329,6.53703217,-6.53703062,0.76602382,-0.76602372,0.45942157,-0.45942229,0.04486085,-0.04486100,0.26152076,-0.26151983,0.85439414,-0.85439327,4.37035608,-4.37035550,1.72769006,-1.72768893,0.00000000,-0.00000000
-3.16058029,6.52208878,-6.52208850,0.76763737,-0.76763747,0.46603718,-0.46603805,0.04475223,-0.04475237,0.25691281,-0.25691205,0.84130692,-0.84130621,4.36149662,-4.36149675,1.71712635,-1.71712555,0.00000000,-0.00000000
-3.15457729,6.52305259,-6.52305362,0.77152376,-0.77152407,0.47396858,-0.47396957,0.04458718,-0.04458731,0.25417190,-0.25417130,0.83058232,-0.83058176,4.36198964,-4.36199050,1.71038286,-1.71038240,0.00000000,-0.00000000
