energy_ev,total_up,C_s_up,C_p_up,Hg_p_up,Hg_d_up,Sc_p_up,Sc_d_up,Te_p_up,Te_d_up
-5.78389195,2.99192818,0.13000856,0.10117767,1.04199516,0.51689549,0.97010603,0.43243394,1.40598620,0.00000000
-5.77788894,3.03168764,0.13219236,0.10303190,1.05683926,0.51964308,0.98408045,0.44567615,1.42865300,0.00000000
-5.77188594,3.07433572,0.13466762,0.10519940,1.07258197,0.52320859,0.99815167,0.45923140,1.45177927,0.00000000
-5.76588294,3.11895698,0.13739346,0.10763204,1.08891845,0.52742502,1.01208682,0.47297021,1.47498281,0.00000000
-5.75987994,3.16471666,0.14033184,0.11028016,1.10557321,0.53213739,1.02568861,0.48677438,1.49793082,0.00000000
-5.75387694,3.21087870,0.14344805,0.11309405,1.12230734,0.53720634,1.03879895,0.50053795,1.52034634,0.00000000
-5.74787394,3.25681689,0.14671083,0.11602525,1.13892335,0.54251063,1.05130011,0.51416703,1.54201092,0.00000000
-5.74187094,3.30201886,0.15009212,0.11902777,1.15526743,0.54794849,1.06311340,0.52757875,1.56276382,0.00000000
-5.73586793,3.34608315,0.15356653,0.12205913,1.17122908,0.55343767,1.07419569,0.54069932,1.58249777,0.00000000
-5.72986493,3.38871018,0.15711063,0.12508120,1.18673825,0.55891448,1.08453386,0.55346142,1.60115180,0.00000000
-5.72386193,3.42968802,0.16070192,0.12806082,1.20176038,0.56433179,1.09413783,0.56580138,1.61870194,0.00000000
-5.71785893,3.46887453,0.16431782,0.13097016,1.21628967,0.56965632,1.10303251,0.57765621,1.63515038,0.00000000
-5.71185593,3.50617726,0.16793458,0.13378694,1.23034110,0.57486539,1.11124939,0.58896094,1.65051418,0.00000000
-5.70585293,3.54153284,0.17152635,0.13649431,1.24394183,0.57994336,1.11881831,0.59964649,1.66481421,0.00000000
-5.69984992,3.57488753,0.17506428,0.13908066,1.25712257,0.58487813,1.12576005,0.60963836,1.67806528,0.00000000
-5.69384692,3.60618014,0.17851605,0.14153916,1.26990941,0.58965787,1.13208012,0.61885628,1.69026824,0.00000000
-5.68784392,3.63532888,0.18184553,0.14386720,1.28231672,0.59426813,1.13776429,0.62721486,1.70140429,0.00000000
-5.68184092,3.66222253,0.18501291,0.14606578,1.29434147,0.59868976,1.14277615,0.63462536,1.71143222,0.00000000
-5.67583792,3.68671689,0.18797513,0.14813873,1.30595937,0.60289747,1.14705664,0.64099846,1.72028842,0.00000000
-5.66983492,3.70863615,0.19068667,0.15009206,1.31712285,0.60685929,1.15052585,0.64624773,1.72788963,0.00000000
-5.66383192,3.72777921,0.19310068,0.15193318,1.32776114,0.61053691,1.15308656,0.65029381,1.73413816,0.00000000
-5.65782891,3.74393003,0.19517039,0.15367029,1.33778214,0.61388679,1.15462954,0.65306872,1.73892901,0.00000000
-5.65182591,3.75687134,0.19685072,0.15531180,1.34707613,0.61686200,1.15503999,0.65452028,1.74215834,0.00000000
-5.64582291,3.76640026,0.19809996,0.15686591,1.35552078,0.61941456,1.15420475,0.65461608,1.74373255,0.00000000
-5.63981991,3.77234497,0.19888159,0.15834025,1.36298736,0.62149826,1.15201970,0.65334684,1.74357732,0.00000000
-5.63381691,3.77458088,0.19916590,0.15974174,1.36934753,0.62307159,1.14839686,0.65072887,1.74164588,0.00000000
-5.62781391,3.77304534,0.19893157,0.16107654,1.37448042,0.62410063,1.14327070,0.64680549,1.73792598,0.00000000
-5.62181091,3.76774981,0.19816694,0.16235015,1.37827962,0.62456180,1.13660328,0.64164722,1.73244508,0.00000000
-5.61580790,3.75878877,0.19687103,0.16356767,1.38065965,0.62444417,1.12838781,0.63535081,1.72527344,0.00000000
-5.60980490,3.74634473,0.19505412,0.16473403,1.38156156,0.62375122,1.11865057,0.62803709,1.71652505,0.00000000
-5.60380190,3.73068924,0.19273808,0.16585447,1.38095757,0.62250202,1.10745101,0.61984781,1.70635624,0.00000000
-5.59779890,3.71217959,0.18995613,0.16693486,1.37885432,0.62073160,1.09488010,0.61094167,1.69496230,0.00000000
-5.59179590,3.69125173,0.18675232,0.16798213,1.37529481,0.61849059,1.08105712,0.60148970,1.68257220,0.00000000
-5.58579290,3.66840948,0.18318059,0.16900461,1.37035884,0.61584420,1.06612514,0.59167025,1.66944185,0.00000000
-5.57978989,3.64421069,0.17930346,0.17001224,1.36416193,0.61287032,1.05024542,0.58166397,1.65584623,0.00000000
-5.57378689,3.61925091,0.17519050,0.17101670,1.35685284,0.60965715,1.03359129,0.57164872,1.64207076,0.00000000
-5.56778389,3.59414518,0.17091649,0.17203133,1.34860964,0.60630018,1.01634159,0.56179494,1.62840233,0.00000000
-5.56178089,3.56950853,0.16655943,0.17307088,1.33963462,0.60289878,0.99867439,0.55226130,1.61512016,0.00000000
-5.55577789,3.54593588,0.16219847,0.17415112,1.33014790,0.59955251,0.98076097,0.54319104,1.60248699,0.00000000
-5.54977489,3.52398189,0.15791172,0.17528814,1.32038023,0.59635726,0.96276058,0.53470880,1.59074060,0.00000000
-5.54377189,3.50414129,0.15377416,0.17649762,1.31056500,0.59340134,0.94481605,0.52691808,1.58008587,0.00000000
-5.53776888,3.48683019,0.14985559,0.17779384,1.30092969,0.59076178,0.92705042,0.51989929,1.57068765,0.00000000
-5.53176588,3.47236896,0.14621873,0.17918871,1.29168718,0.58850084,0.90956457,0.51370836,1.56266428,0.00000000
-5.52576288,3.46096713,0.14291747,0.18069068,1.28302711,0.58666298,0.89243607,0.50837579,1.55608214,0.00000000
-5.51975988,3.45271083,0.13999539,0.18230377,1.27510764,0.58527229,0.87571878,0.50390617,1.55095118,0.00000000
-5.51375688,3.44755327,0.13748460,0.18402664,1.26804802,0.58433063,0.85944359,0.50027811,1.54722158,0.00000000
-5.50775388,3.44530882,0.13540480,0.18585191,1.26192227,0.58381653,0.84361966,0.49744457,1.54478176,0.00000000
-5.50175088,3.44565108,0.13376276,0.18776568,1.25675436,0.58368480,0.82823649,0.49533357,1.54345796,0.00000000
-5.49574787,3.44811547,0.13255213,0.18974736,1.25251512,0.58386713,0.81326627,0.49384939,1.54301544,0.00000000
-5.48974487,3.45210642,0.13175367,0.19176982,1.24912127,0.58427345,0.79866671,0.49287417,1.54316159,0.00000000
-5.48374187,3.45690961,0.13133585,0.19379996,1.24643652,0.58479424,0.78438391,0.49227009,1.54355113,0.00000000
-5.47773887,3.46170885,0.13125576,0.19579949,1.24427503,0.58530356,0.77035551,0.49188214,1.54379331,0.00000000
-5.47173587,3.46560774,0.13146052,0.19772614,1.24240710,0.58566288,0.75651371,0.49154144,1.54346125,0.00000000
-5.46573287,3.46765511,0.13188882,0.19953507,1.24056677,0.58572538,0.74278832,0.49106918,1.54210321,0.00000000
-5.45972986,3.46687393,0.13247293,0.20118042,1.23846140,0.58534072,0.72910966,0.49028111,1.53925553,0.00000000
-5.45372686,3.46229237,0.13314073,0.20261706,1.23578239,0.58436011,0.71541132,0.48899246,1.53445688,0.00000000
-5.44772386,3.45297593,0.13381801,0.20380219,1.23221699,0.58264125,0.70163268,0.48702325,1.52726341,0.00000000
-5.44172086,3.43805939,0.13443077,0.20469698,1.22746030,0.58005324,0.68772116,0.48420376,1.51726401,0.00000000
-5.43571786,3.41677699,0.13490751,0.20526786,1.22122710,0.57648103,0.67363417,0.48037989,1.50409522,0.00000000
-5.42971486,3.38848980,0.13518139,0.20548773,1.21326286,0.57182929,0.65934070,0.47541835,1.48745506,0.00000000
-5.42371186,3.35270869,0.13519223,0.20533662,1.20335344,0.56602563,0.64482245,0.46921128,1.46711508,0.00000000
-5.41770885,3.30911217,0.13488820,0.20480214,1.19133295,0.55902285,0.63007459,0.46168019,1.44293007,0.00000000
-5.41170585,3.25755812,0.13422729,0.20387953,1.17708959,0.55080041,0.61510597,0.45277896,1.41484499,0.00000000
-5.40570285,3.19808907,0.13317829,0.20257128,1.16056907,0.54136486,0.59993898,0.44249579,1.38289870,0.00000000
-5.39969985,3.13093081,0.13172148,0.20088649,1.14177573,0.53074936,0.58460881,0.43085390,1.34722433,0.00000000
-5.39369685,3.05648475,0.12984884,0.19884005,1.12077127,0.51901239,0.56916241,0.41791106,1.30804635,0.00000000
-5.38769385,2.97531442,0.12756399,0.19645150,1.09767139,0.50623570,0.55365706,0.40375788,1.26567436,0.00000000
-5.38169085,2.88812703,0.12488161,0.19374397,1.07264065,0.49252164,0.53815867,0.38851498,1.22049413,0.00000000
-5.37568784,2.79575128,0.12182667,0.19074305,1.04588581,0.47799011,0.52273991,0.37232915,1.17295614,0.00000000
-5.36968484,2.69911239,0.11843335,0.18747578,1.01764835,0.46277521,0.50747824,0.35536869,1.12356241,0.00000000
-5.36368184,2.59920577,0.11474369,0.18396981,0.98819628,0.44702174,0.49245399,0.33781825,1.07285204,0.00000000
-5.35767884,2.49707059,0.11080619,0.18025280,0.95781606,0.43088183,0.47774851,0.31987321,1.02138632,0.00000000
-5.35167584,2.39376408,0.10667428,0.17635200,0.92680463,0.41451168,0.46344253,0.30173409,0.96973385,0.00000000
-5.34567284,2.29033782,0.10240472,0.17229419,0.89546222,0.39806855,0.44961473,0.28360100,0.91845640,0.00000000
-5.33966983,2.18781643,0.09805609,0.16810574,0.86408588,0.38170808,0.43634055,0.26566857,0.86809590,0.00000000
-5.33366683,2.08717924,0.09368733,0.16381291,0.83296403,0.36558194,0.42369121,0.24812134,0.81916295,0.00000000
-5.32766383,1.98934516,0.08935637,0.15944229,0.80237204,0.34983579,0.41173293,0.23112985,0.77212716,0.00000000
-5.32166083,1.89516055,0.08511887,0.15502127,0.77256865,0.33460753,0.40052634,0.21484749,0.72740934,0.00000000
-5.31565783,1.80539006,0.08102713,0.15057847,0.74379336,0.32002584,0.39012585,0.19940821,0.68537564,0.00000000
-5.30965483,1.72070997,0.07712916,0.14614415,0.71626442,0.30620882,0.38057909,0.18492497,0.64633358,0.00000000
-5.30365183,1.64170353,0.07346784,0.14175041,0.69017724,0.29326286,0.37192621,0.17148896,0.61052967,0.00000000
-5.29764882,1.56885802,0.07008032,0.13743119,0.66570328,0.28128149,0.36419908,0.15916954,0.57814857,0.00000000
-5.29164582,1.50256286,0.06699746,0.13322206,0.64298887,0.27034440,0.35742022,0.14801478,0.54931353,0.00000000
-5.28564282,1.44310861,0.06424348,0.12915975,0.62215423,0.26051640,0.35160168,0.13805238,0.52408774,0.00000000
-5.27963982,1.39068652,0.06183573,0.12528144,0.60329229,0.25184648,0.34674362,0.12929109,0.50247659,0.00000000
-5.27363682,1.34538849,0.05978458,0.12162386,0.58646762,0.24436702,0.34283292,0.12172229,0.48443054,0.00000000
-5.26763382,1.30720761,0.05809345,0.11822220,0.57171521,0.23809300,0.33984171,0.11532176,0.46984846,0.00000000
-5.26163082,1.27603920,0.05675892,0.11510896,0.55903944,0.23302155,0.33772614,0.11005152,0.45858145,0.00000000
-5.25562781,1.25168271,0.05577108,0.11231278,0.54841321,0.22913173,0.33642530,0.10586170,0.45043699,0.00000000
-5.24962481,1.23384476,0.05511385,0.10985726,0.53977750,0.22638459,0.33586066,0.10269232,0.44518356,0.00000000
-5.24362181,1.22214356,0.05476555,0.10775995,0.53304147,0.22472372,0.33593607,0.10047508,0.44255552,0.00000000
-5.23761881,1.21611491,0.05469949,0.10603150,0.52808319,0.22407615,0.33653841,0.09913495,0.44225851,0.00000000
-5.23161581,1.21522018,0.05488475,0.10467505,0.52475120,0.22435374,0.33753906,0.09859183,0.44397523,0.00000000
-5.22561281,1.21885607,0.05528693,0.10368587,0.52286695,0.22545499,0.33879613,0.09876200,0.44737163,0.00000000
-5.21960980,1.22636635,0.05586910,0.10305132,0.52222810,0.22726727,0.34015764,0.09955954,0.45210347,0.00000000
-5.21360680,1.23705534,0.05659267,0.10275112,0.52261261,0.22966937,0.34146529,0.10089773,0.45782316,0.00000000
-5.20760380,1.25020276,0.05741840,0.10275783,0.52378369,0.23253427,0.34255907,0.10269035,0.46418679,0.00000000
-5.20160080,1.26507974,0.05830724,0.10303768,0.52549519,0.23573217,0.34328225,0.10485297,0.47086121,0.00000000
-5.19559780,1.28096522,0.05922133,0.10355159,0.52749756,0.23913344,0.34348668,0.10730414,0.47753086,0.00000000
-5.18959480,1.29716252,0.06012474,0.10425638,0.52954389,0.24261157,0.34303826,0.10996664,0.48390435,0.00000000
-5.18359180,1.31301519,0.06098427,0.10510609,0.53139603,0.24604596,0.34182207,0.11276854,0.48972041,0.00000000
-5.17758879,1.32792185,0.06177010,0.10605336,0.53283033,0.24932438,0.33974725,0.11564432,0.49475312,0.00000000
-5.17158579,1.34134932,0.06245624,0.10705092,0.53364309,0.25234516,0.33675107,0.11853577,0.49881622,0.00000000
-5.16558279,1.35284373,0.06302098,0.10805291,0.53365521,0.25501891,0.33280224,0.12139294,0.50176634,0.00000000
-5.15957979,1.36203923,0.06344712,0.10901625,0.53271620,0.25726984,0.32790307,0.12417479,0.50350507,0.00000000
-5.15357679,1.36866407,0.06372206,0.10990181,0.53070722,0.25903668,0.32209052,0.12684989,0.50397985,0.00000000
-5.14757379,1.37254401,0.06383787,0.11067545,0.52754316,0.26027310,0.31543604,0.12939675,0.50318356,0.00000000
-5.14157079,1.37360291,0.06379113,0.11130889,0.52317377,0.26094776,0.30804406,0.13180416,0.50115307,0.00000000
-5.13556778,1.37186079,0.06358271,0.11178034,0.51758384,0.26104404,0.30004937,0.13407120,0.49796651,0.00000000
-5.12956478,1.36742933,0.06321750,0.11207499,0.51079240,0.26055939,0.29161330,0.13620708,0.49373974,0.00000000
-5.12356178,1.36050521,0.06270403,0.11218512,0.50285110,0.25950455,0.28291905,0.13823073,0.48862186,0.00000000
-5.11755878,1.35136141,0.06205405,0.11211016,0.49384184,0.25790241,0.27416612,0.14017019,0.48279004,0.00000000
-5.11155578,1.34033691,0.06128205,0.11185639,0.48387371,0.25578685,0.26556423,0.14206168,0.47644391,0.00000000
-5.10555278,1.32782492,0.06040478,0.11143644,0.47307933,0.25320140,0.25732688,0.14394845,0.46979943,0.00000000
-5.09954977,1.31426011,0.05944076,0.11086863,0.46161081,0.25019780,0.24966480,0.14587934,0.46308270,0.00000000
-5.09354677,1.30010510,0.05840967,0.11017609,0.44963530,0.24683454,0.24277951,0.14790718,0.45652362,0.00000000
-5.08754377,1.28583641,0.05733192,0.10938567,0.43733038,0.24317529,0.23685725,0.15008688,0.45034960,0.00000000
-5.08154077,1.27193046,0.05622802,0.10852685,0.42487927,0.23928737,0.23206338,0.15247338,0.44477958,0.00000000
-5.07553777,1.25884961,0.05511819,0.10763042,0.41246608,0.23524010,0.22853760,0.15511951,0.44001827,0.00000000
-5.06953477,1.24702898,0.05402176,0.10672728,0.40027120,0.23110326,0.22639000,0.15807373,0.43625096,0.00000000
-5.06353177,1.23686414,0.05295681,0.10584711,0.38846696,0.22694548,0.22569808,0.16137799,0.43363880,0.00000000
-5.05752876,1.22870020,0.05193977,0.10501726,0.37721358,0.22283277,0.22650490,0.16506564,0.43231488,0.00000000
-5.05152576,1.22282275,0.05098509,0.10426166,0.36665576,0.21882709,0.22881840,0.16915961,0.43238115,0.00000000
-5.04552276,1.21945090,0.05010498,0.10360005,0.35691985,0.21498512,0.23261185,0.17367089,0.43390620,0.00000000
-5.03951976,1.21873287,0.04930933,0.10304728,0.34811167,0.21135725,0.23782545,0.17859752,0.43692425,0.00000000
-5.03351676,1.22074448,0.04860565,0.10261307,0.34031531,0.20798670,0.24436911,0.18392403,0.44143510,0.00000000
-5.02751376,1.22549051,0.04799911,0.10230194,0.33359269,0.20490915,0.25212618,0.18962145,0.44740546,0.00000000
-5.02151076,1.23290926,0.04749280,0.10211350,0.32798405,0.20215247,0.26095812,0.19564808,0.45477135,0.00000000
-5.01550775,1.24287996,0.04708795,0.10204307,0.32350932,0.19973698,0.27070991,0.20195077,0.46344174,0.00000000
-5.00950475,1.25523304,0.04678436,0.10208246,0.32017034,0.19767594,0.28121601,0.20846686,0.47330322,0.00000000
-5.00350175,1.26976253,0.04658081,0.10222113,0.31795372,0.19597639,0.29230663,0.21512671,0.48422561,0.00000000
-4.99749875,1.28624038,0.04647555,0.10244740,0.31683429,0.19464022,0.30381414,0.22185666,0.49606827,0.00000000
-4.99149575,1.30443153,0.04646682,0.10274973,0.31677890,0.19366549,0.31557929,0.22858224,0.50868676,0.00000000
-4.98549275,1.32410932,0.04655327,0.10311812,0.31775036,0.19304776,0.32745702,0.23523162,0.52193968,0.00000000
-4.97948974,1.34507007,0.04673436,0.10354530,0.31971131,0.19278149,0.33932160,0.24173900,0.53569526,0.00000000
-4.97348674,1.36714605,0.04701066,0.10402782,0.32262771,0.19286126,0.35107089,0.24804771,0.54983733,0.00000000
-4.96748374,1.39021602,0.04738397,0.10456686,0.32647186,0.19328286,0.36262954,0.25411304,0.56427040,0.00000000
-4.96148074,1.41421264,0.04785734,0.10516878,0.33122465,0.19404397,0.37395089,0.25990436,0.57892352,0.00000000
-4.95547774,1.43912617,0.04843489,0.10584524,0.33687694,0.19514460,0.38501768,0.26540663,0.59375272,0.00000000
-4.94947474,1.46500430,0.04912146,0.10661306,0.34343001,0.19658698,0.39584130,0.27062110,0.60874183,0.00000000
-4.94347174,1.49194795,0.04992212,0.10749365,0.35089499,0.19837517,0.40645985,0.27556512,0.62390170,0.00000000
-4.93746873,1.52010332,0.05084152,0.10851210,0.35929138,0.20051417,0.41693495,0.28027119,0.63926787,0.00000000
-4.93146573,1.54965074,0.05188319,0.10969604,0.36864474,0.20300873,0.42734763,0.28478519,0.65489674,0.00000000
-4.92546273,1.58079103,0.05304877,0.11107424,0.37898367,0.20586199,0.43779336,0.28916397,0.67086069,0.00000000
-4.91945973,1.61373022,0.05433720,0.11267513,0.39033640,0.20907388,0.44837670,0.29347243,0.68724233,0.00000000
-4.91345673,1.64866386,0.05574411,0.11452526,0.40272709,0.21263956,0.45920567,0.29778032,0.70412832,0.00000000
-4.90745373,1.68576187,0.05726120,0.11664783,0.41617223,0.21654809,0.47038627,0.30215890,0.72160332,0.00000000
-4.90145073,1.72515498,0.05887584,0.11906137,0.43067732,0.22078124,0.48201740,0.30667771,0.73974425,0.00000000
-4.89544772,1.76692390,0.06057096,0.12177870,0.44623403,0.22531279,0.49418642,0.31140164,0.75861547,0.00000000
-4.88944472,1.81109171,0.06232509,0.12480614,0.46281809,0.23010823,0.50696558,0.31638851,0.77826509,0.00000000
-4.88344172,1.85762021,0.06411275,0.12814306,0.48038804,0.23512507,0.52040939,0.32168719,0.79872266,0.00000000
-4.87743872,1.90641021,0.06590505,0.13178183,0.49888478,0.24031365,0.53455313,0.32733644,0.81999840,0.00000000
-4.87143572,1.95730584,0.06767062,0.13570806,0.51823211,0.24561847,0.54941235,0.33336447,0.84208380,0.00000000
-4.86543272,2.01010229,0.06937663,0.13990122,0.53833801,0.25098003,0.56498325,0.33978908,0.86495364,0.00000000
-4.85942971,2.06455630,0.07099010,0.14433542,0.55909662,0.25633692,0.58124398,0.34661849,0.88856902,0.00000000
-4.85342671,2.12039858,0.07247922,0.14898050,0.58039070,0.26162823,0.59815643,0.35385257,0.91288115,0.00000000
-4.84742371,2.17734683,0.07381471,0.15380317,0.60209444,0.26679590,0.61566836,0.36148428,0.93783534,0.00000000
-4.84142071,2.23511843,0.07497114,0.15876812,0.62407625,0.27178707,0.63371566,0.36950130,0.96337488,0.00000000
-4.83541771,2.29344157,0.07592812,0.16383921,0.64620146,0.27655608,0.65222442,0.37788749,0.98944428,0.00000000
-4.82941471,2.35206382,0.07667126,0.16898036,0.66833467,0.28106605,0.67111264,0.38662406,1.01599146,0.00000000
-4.82341171,2.41075741,0.07719289,0.17415643,0.69034169,0.28529000,0.69029146,0.39569032,1.04296864,0.00000000
-4.81740870,2.46932076,0.07749251,0.17933370,0.71209086,0.28921127,0.70966572,0.40506396,1.07033170,0.00000000
-4.81140570,2.52757604,0.07757685,0.18448024,0.73345391,0.29282339,0.72913397,0.41472059,1.09803798,0.00000000
-4.80540270,2.58536302,0.07745967,0.18956596,0.75430624,0.29612927,0.74858782,0.42463288,1.12604257,0.00000000
-4.79939970,2.64252979,0.07716121,0.19456247,0.77452691,0.29913984,0.76791103,0.43476913,1.15429350,0.00000000
-4.79339670,2.69892110,0.07670741,0.19944276,0.79399833,0.30187230,0.78697818,0.44509142,1.18272590,0.00000000
-4.78739370,2.75436558,0.07612881,0.20418079,0.81260600,0.30434797,0.80565352,0.45555367,1.21125608,0.00000000
-4.78139070,2.80866299,0.07545944,0.20875102,0.83023835,0.30659009,0.82378997,0.46609966,1.23977559,0.00000000
-4.77538769,2.86157287,0.07473550,0.21312798,0.84678699,0.30862160,0.84122874,0.47666134,1.26814632,0.00000000
-4.76938469,2.91280591,0.07399407,0.21728589,0.86214754,0.31046320,0.85779964,0.48715753,1.29619686,0.00000000
-4.76338169,2.96201899,0.07327195,0.22119852,0.87622101,0.31213168,0.87332238,0.49749345,1.32372090,0.00000000
-4.75737869,3.00881510,0.07260453,0.22483913,0.88891594,0.31363887,0.88760889,0.50756102,1.35047781,0.00000000
-4.75137569,3.05274822,0.07202491,0.22818073,0.90015122,0.31499109,0.90046679,0.51724010,1.37619594,0.00000000
-4.74537269,3.09333381,0.07156327,0.23119649,0.90985938,0.31618932,0.91170383,0.52640089,1.40057847,0.00000000
-4.73936968,3.13006430,0.07124639,0.23386040,0.91799040,0.31722994,0.92113324,0.53490725,1.42331185,0.00000000
-4.73336668,3.16242910,0.07109753,0.23614809,0.92451557,0.31810608,0.92857980,0.54262094,1.44407644,0.00000000
-4.72736368,3.18993810,0.07113649,0.23803773,0.92943127,0.31880942,0.93388622,0.54940670,1.46255901,0.00000000
-4.72136068,3.21214725,0.07137985,0.23951105,0.93276228,0.31933236,0.93691959,0.55513774,1.47846623,0.00000000
-4.71535768,3.22868479,0.07184143,0.24055432,0.93456432,0.31967030,0.93757748,0.55970157,1.49153866,0.00000000
-4.70935468,3.23927626,0.07253274,0.24115918,0.93492562,0.31982389,0.93579338,0.56300571,1.50156426,0.00000000
-4.70335168,3.24376684,0.07346353,0.24132344,0.93396711,0.31980109,0.93154099,0.56498298,1.50839068,0.00000000
-4.69734867,3.24213916,0.07464226,0.24105154,0.93184115,0.31961874,0.92483731,0.56559610,1.51193540,0.00000000
-4.69134567,3.23452541,0.07607647,0.24035480,0.92872870,0.31930359,0.91574400,0.56484123,1.51219326,0.00000000
-4.68534267,3.22121260,0.07777297,0.23925140,0.92483492,0.31889266,0.90436714,0.56275022,1.50924055,0.00000000
-4.67933967,3.20264031,0.07973783,0.23776603,0.92038321,0.31843276,0.89085514,0.55939139,1.50323550,0.00000000
-4.67333667,3.17939068,0.08197615,0.23592928,0.91560802,0.31797924,0.87539503,0.55486879,1.49441485,0.00000000
-4.66733367,3.15217093,0.08449156,0.23377673,0.91074662,0.31759392,0.85820710,0.54931980,1.48308670,0.00000000
-4.66133067,3.12178917,0.08728553,0.23134789,0.90603019,0.31734241,0.83953832,0.54291125,1.46961981,0.00000000
-4.65532766,3.08912459,0.09035651,0.22868496,0.90167469,0.31729082,0.81965469,0.53583419,1.45442996,0.00000000
-4.64932466,3.05509353,0.09369885,0.22583152,0.89787205,0.31750211,0.79883302,0.52829760,1.43796403,0.00000000
-4.64332166,3.02061349,0.09730182,0.22283124,0.89478193,0.31803233,0.77735257,0.52052126,1.42068272,0.00000000
