energy_ev,total_up,C_s_up,C_p_up,Fe_p_up,Fe_d_up,S_s_up,S_p_up,V_p_up,V_d_up
-3.10055028,5.36037157,0.00567506,1.65814373,0.36859193,0.46217041,0.07227903,1.50581375,1.72731392,1.63305603
-3.09454727,5.62162300,0.00569007,1.78416652,0.38914101,0.46017354,0.06995243,1.52894952,1.87108821,1.73601011
-3.08854427,5.90843932,0.00571520,1.91939898,0.41106621,0.46142240,0.06748319,1.55741530,2.02548410,1.84675031
-3.08254127,6.21790742,0.00575570,2.06285005,0.43415684,0.46557900,0.06488658,1.59055593,2.18921996,1.96436386
-3.07653827,6.54668590,0.00581718,2.21329808,0.45818251,0.47230639,0.06218369,1.62771397,2.36075740,2.08776349
-3.07053527,6.89100501,0.00590536,2.36929586,0.48289432,0.48126626,0.05940017,1.66822289,2.53830960,2.21569116
-3.06453227,7.24668202,0.00602583,2.52918346,0.50802691,0.49211643,0.05656486,1.71140130,2.71985881,2.34672781
-3.05852926,7.60915373,0.00618379,2.69110893,0.53330167,0.50450871,0.05370837,1.75654893,2.90318327,2.47930910
-3.05252626,7.97352737,0.00638377,2.85305686,0.55843088,0.51808753,0.05086167,1.80294554,3.08589331,2.61174733
-3.04652326,8.33464964,0.00662939,3.01288417,0.58312303,0.53248966,0.04805476,1.84985299,3.26547594,2.74225902
-3.04052026,8.68719274,0.00692307,3.16836227,0.60708896,0.54734516,0.04531552,1.89652103,3.43934663,2.86899774
-3.03451726,9.02575526,0.00726586,3.31722438,0.63004869,0.56227981,0.04266869,1.94219670,3.60490676,2.99009105
-3.02851426,9.34497469,0.00765725,3.45721651,0.65173875,0.57691879,0.04013515,1.98613695,3.75960486,3.10368066
-3.02251126,9.63964763,0.00809505,3.58615044,0.67191960,0.59089167,0.03773139,2.02762406,3.90099921,3.20796432
-3.01650825,9.90485323,0.00857533,3.70195674,0.69038283,0.60383845,0.03546921,2.06598294,4.02681969,3.30123812
-3.01050525,10.13607480,0.00909238,3.80273604,0.70695780,0.61541634,0.03335571,2.10059946,4.13502629,3.38193758
-3.00450225,10.32931495,0.00963885,3.88680663,0.72151734,0.62530691,0.03139344,2.13093861,4.22386213,3.44867618
-2.99849925,10.48119914,0.01020581,3.95274663,0.73398224,0.63322338,0.02958074,2.15656154,4.29189872,3.50027972
-2.99249625,10.58906362,0.01078299,3.99942923,0.74432415,0.63891746,0.02791222,2.17714039,4.33807195,3.53581549
-2.98649325,10.65102386,0.01135902,4.02604971,0.75256684,0.64218564,0.02637938,2.19246994,4.36170713,3.55461496
-2.98049025,10.66602081,0.01192176,4.03214338,0.75878558,0.64287431,0.02497126,2.20247530,4.36253246,3.55628935
-2.97448724,10.63384301,0.01245863,4.01759383,0.76310459,0.64088373,0.02367514,2.20721511,4.34068042,3.54073748
-2.96848424,10.55512383,0.01295706,3.98263143,0.76569266,0.63617041,0.02247721,2.20687981,4.29667717,3.50814580
-2.96248124,10.43131408,0.01340478,3.92782229,0.76675709,0.62874792,0.02136325,2.20178500,4.23142079,3.45898052
-2.95647824,10.26463128,0.01379034,3.85404825,0.76653605,0.61868598,0.02031924,2.19235993,4.14614930,3.39397247
-2.95047524,10.05798780,0.01410340,3.76247895,0.76528975,0.60610792,0.01933181,2.17913156,4.04239998,3.31409522
-2.94447224,9.81490096,0.01433513,3.65453715,0.76329075,0.59118661,0.01838877,2.16270488,3.92196182,3.22053740
-2.93846923,9.53938864,0.01447848,3.53185869,0.76081376,0.57413897,0.01747937,2.14374011,3.78682312,3.11467027
-2.93246623,9.23585464,0.01452841,3.39624869,0.75812535,0.55521929,0.01659453,2.12292798,3.63911617,2.99801187
-2.92646323,8.90896788,0.01448207,3.24963552,0.75547410,0.53471171,0.01572703,2.10096389,3.48106130,2.87218881
-2.92046023,8.56354016,0.01433888,3.09402428,0.75308141,0.51292200,0.01487151,2.07852231,3.31491203,2.73889725
-2.91445723,8.20440627,0.01410051,2.93145103,0.75113358,0.49016905,0.01402444,2.05623226,3.14290335,2.59986400
-2.90845423,7.83631077,0.01377082,2.76393938,0.74977536,0.46677632,0.01318401,2.03465524,2.96720445,2.45680923
-2.90245123,7.46380457,0.01335566,2.59346040,0.74910526,0.44306357,0.01234998,2.01426626,2.78987726,2.31141150
-2.89644822,7.09115441,0.01286272,2.42189698,0.74917299,0.41933907,0.01152344,1.99543908,2.61284164,2.16527622
-2.89044522,6.72226729,0.01230115,2.25101315,0.74997892,0.39589262,0.01070662,1.97843617,2.43784776,2.01990810
-2.88444222,6.36063161,0.01168131,2.08242900,0.75147588,0.37298947,0.00990256,1.96340384,2.26645599,1.87668813
-2.87843922,6.00927563,0.01101437,1.91760132,0.75357296,0.35086542,0.00911494,1.95037282,2.10002412,1.73685546
-2.87243622,5.67074363,0.01031197,1.75781005,0.75614142,0.32972300,0.00834773,1.93926422,1.93970151,1.60149423
-2.86643322,5.34708896,0.00958586,1.60415032,0.75902234,0.30972906,0.00760503,1.92990061,1.78642984,1.47152538
-2.86043022,5.03988322,0.00884753,1.45752972,0.76203565,0.29101354,0.00689083,1.92202171,1.64094930,1.34770326
-2.85442721,4.75023953,0.00810793,1.31867037,0.76499027,0.27366951,0.00620883,1.91530388,1.50380974,1.23061664
-2.84842421,4.47884813,0.00737721,1.18811516,0.76769482,0.25775440,0.00556226,1.90938261,1.37538544,1.12069381
-2.84242121,4.22602164,0.00666446,1.06623751,0.76996840,0.24329220,0.00495383,1.90387674,1.25589282,1.01821112
-2.83641821,3.99174754,0.00597762,0.95325401,0.77165098,0.23027664,0.00438561,1.89841331,1.14540982,0.92330440
-2.83041521,3.77574484,0.00532330,0.84923916,0.77261284,0.21867504,0.00385899,1.89265177,1.04389622,0.83598275
-2.82441221,3.57752251,0.00470678,0.75414157,0.77276260,0.20843266,0.00337467,1.88630628,0.95121390,0.75614384
-2.81840920,3.39643671,0.00413201,0.66780097,0.77205349,0.19947742,0.00293273,1.87916493,0.86714640,0.68359031
-2.81240620,3.23174465,0.00360163,0.58996541,0.77048735,0.19172466,0.00253257,1.87110484,0.79141705,0.61804647
-2.80640320,3.08265281,0.00311711,0.52030815,0.76811626,0.18508181,0.00217309,1.86210226,0.72370522,0.55917487
-2.80040020,2.94835789,0.00267880,0.45844372,0.76504165,0.17945282,0.00185268,1.85223716,0.66366041,0.50659217
-2.79439720,2.82807935,0.00228612,0.40394295,0.76141075,0.17474201,0.00156933,1.84169190,0.61091380,0.45988397
-2.78839420,2.72108264,0.00193773,0.35634646,0.75741069,0.17085741,0.00132073,1.83074398,0.56508738,0.41861814
-2.78239120,2.62669308,0.00163162,0.31517665,0.75326028,0.16771338,0.00110436,1.81975324,0.52580054,0.38235658
-2.77638819,2.54430065,0.00136536,0.27994798,0.74920007,0.16523241,0.00091754,1.80914403,0.49267443,0.35066513
-2.77038519,2.47335648,0.00113618,0.25017551,0.74548088,0.16334622,0.00075757,1.79938332,0.46533427,0.32312167
-2.76438219,2.41336233,0.00094116,0.22538181,0.74235164,0.16199598,0.00062174,1.79095586,0.44340993,0.29932243
-2.75837919,2.36385457,0.00077735,0.20510233,0.74004689,0.16113194,0.00050741,1.78433768,0.42653527,0.27888658
-2.75237619,2.32438452,0.00064187,0.18888939,0.73877467,0.16071235,0.00041211,1.77996939,0.41434660,0.26145935
-2.74637319,2.29449705,0.00053201,0.17631497,0.73870547,0.16070194,0.00033347,1.77823073,0.40648062,0.24671382
-2.74037019,2.27370949,0.00044535,0.16697256,0.73996274,0.16107000,0.00026937,1.77941772,0.40257248,0.23435169
-2.73436718,2.26149259,0.00037976,0.16047823,0.74261540,0.16178833,0.00021788,1.78372375,0.40225407,0.22410330
-2.72836418,2.25725522,0.00033347,0.15647121,0.74667294,0.16282908,0.00017728,1.79122571,0.40515305,0.21572702
-2.72236118,2.26033425,0.00030515,0.15461406,0.75208319,0.16416272,0.00014609,1.80187581,0.41089284,0.20900837
-2.71635818,2.26999031,0.00029384,0.15459275,0.75873303,0.16575622,0.00012307,1.81549980,0.41909367,0.20375906
-2.71035518,2.28541021,0.00029906,0.15611666,0.76645193,0.16757164,0.00010716,1.83180149,0.42937481,0.19981593
-2.70435218,2.30571592,0.00032071,0.15891861,0.77501826,0.16956509,0.00009752,1.85037362,0.44135798,0.19704006
-2.69834917,2.32997968,0.00035914,0.16275502,0.78416792,0.17168623,0.00009351,1.87071430,0.45467180,0.19531601
-2.69234617,2.35724456,0.00041506,0.16740618,0.79360507,0.17387826,0.00009463,1.89224822,0.46895705,0.19455113
-2.68634317,2.38654911,0.00048956,0.17267659,0.80301419,0.17607844,0.00010054,1.91435168,0.48387256,0.19467498
-2.68034017,2.41695475,0.00058402,0.17839526,0.81207307,0.17821908,0.00011104,1.93637978,0.49910129,0.19563870
-2.67433717,2.44757419,0.00070009,0.18441608,0.82046597,0.18022901,0.00012600,1.95769465,0.51435628,0.19741419
-2.66833417,2.47759912,0.00083964,0.19061786,0.82789635,0.18203528,0.00014541,1.97769299,0.52938616,0.19999306
-2.66233117,2.50632550,0.00100461,0.19690421,0.83409853,0.18356522,0.00016930,1.99583171,0.54397969,0.20338521
-2.65632816,2.53317478,0.00119702,0.20320299,0.83884776,0.18474860,0.00019773,2.01165011,0.55796917,0.20761680
-2.65032516,2.55770986,0.00141879,0.20946533,0.84196821,0.18551981,0.00023080,2.02478765,0.57123223,0.21272777
-2.64432216,2.57964453,0.00167170,0.21566407,0.84333853,0.18581998,0.00026855,2.03499642,0.58369203,0.21876870
-2.63831916,2.59884593,0.00195723,0.22179171,0.84289479,0.18559895,0.00031105,2.04214768,0.59531546,0.22579708
-2.63231616,2.61532958,0.00227646,0.22785774,0.84063072,0.18481690,0.00035826,2.04623226,0.60610963,0.23387306
-2.62631316,2.62924732,0.00262994,0.23388549,0.83659524,0.18344573,0.00041010,2.04735497,0.61611639,0.24305477
-2.62031016,2.64086855,0.00301762,0.23990851,0.83088763,0.18147000,0.00046640,2.04572330,0.62540538,0.25339341
-2.61430715,2.65055591,0.00343867,0.24596665,0.82365047,0.17888735,0.00052688,2.04163128,0.63406573,0.26492827
-2.60830415,2.65873650,0.00389146,0.25210186,0.81506095,0.17570861,0.00059114,2.03543923,0.64219676,0.27768185
-2.60230115,2.66587025,0.00437345,0.25835405,0.80532086,0.17195733,0.00065868,2.02755085,0.64989823,0.29165544
-2.59629815,2.67241711,0.00488112,0.26475708,0.79464598,0.16766893,0.00072886,2.01838860,0.65726062,0.30682527
-2.59029515,2.67880472,0.00541001,0.27133496,0.78325524,0.16288946,0.00080096,2.00836886,0.66435585,0.32313952
-2.58429215,2.68539836,0.00595470,0.27809873,0.77136036,0.15767402,0.00087410,1.99787822,0.67122904,0.34051630
-2.57828914,2.69247459,0.00650886,0.28504381,0.75915637,0.15208492,0.00094736,1.98725191,0.67789177,0.35884286
-2.57228614,2.70020008,0.00706538,0.29214820,0.74681343,0.14618970,0.00101973,1.97675564,0.68431719,0.37797595
-2.56628314,2.70861651,0.00761644,0.29937156,0.73447042,0.14005903,0.00109014,1.96657149,0.69043739,0.39774355
-2.56028014,2.71763235,0.00815373,0.30665514,0.72223035,0.13376469,0.00115752,1.95678864,0.69614301,0.41794770
-2.55427714,2.72702176,0.00866863,0.31392262,0.71015790,0.12737756,0.00122080,1.94739907,0.70128550,0.43836856
-2.54827414,2.73643050,0.00915241,0.32108185,0.69827904,0.12096587,0.00127898,1.93829840,0.70568163,0.45876936
-2.54227114,2.74538852,0.00959654,0.32802729,0.68658258,0.11459369,0.00133111,1.92929153,0.70912029,0.47890218
-2.53626813,2.75332825,0.00999284,0.33464316,0.67502353,0.10831970,0.00137637,1.92010273,0.71137107,0.49851416
-2.53026513,2.75960773,0.01033382,0.34080699,0.66352801,0.10219632,0.00141407,1.91038925,0.71219438,0.51735405
-2.52426213,2.76353709,0.01061286,0.34639355,0.65199929,0.09626920,0.00144368,1.89975792,0.71135249,0.53517866
-2.51825913,2.76440713,0.01082447,0.35127887,0.64032462,0.09057710,0.00146486,1.88778348,0.70862086,0.55175920
-2.51225613,2.76151859,0.01096442,0.35534413,0.62838246,0.08515209,0.00147749,1.87402783,0.70379932,0.56688698
-2.50625313,2.75421060,0.01102991,0.35847942,0.61604973,0.08002003,0.00148165,1.85805925,0.69672249,0.58037857
-2.50025013,2.74188717,0.01101967,0.36058705,0.60320871,0.07520134,0.00147760,1.83947057,0.68726872,0.59208013
-2.49424712,2.72404067,0.01093400,0.36158434,0.58975319,0.07071198,0.00146586,1.81789569,0.67536745,0.60187079
-2.48824412,2.70027140,0.01077472,0.36140587,0.57559383,0.06656456,0.00144712,1.79302378,0.66100427,0.60966520
-2.48224112,2.67030279,0.01054517,0.36000505,0.56066234,0.06276941,0.00142224,1.76461068,0.64422374,0.61541511
-2.47623812,2.63399182,0.01025004,0.35735511,0.54491446,0.05933583,0.00139227,1.73248745,0.62512963,0.61910999
-2.47023512,2.59133476,0.00989525,0.35344938,0.52833178,0.05627305,0.00135837,1.69656577,0.60388289,0.62077696
-2.46423212,2.54246819,0.00948772,0.34830107,0.51092235,0.05359123,0.00132181,1.65684056,0.58069713,0.62047981
-2.45822911,2.48766590,0.00903519,0.34194248,0.49272020,0.05130220,0.00128396,1.61338982,0.55583228,0.61831747
-2.45222611,2.42733189,0.00854592,0.33442386,0.47378397,0.04941997,0.00124620,1.56637216,0.52958645,0.61442177
-2.44622311,2.36199022,0.00802850,0.32581187,0.45419468,0.04796104,0.00120995,1.51602233,0.50228662,0.60895469
-2.44022011,2.29227215,0.00749157,0.31618777,0.43405309,0.04694444,0.00117660,1.46264521,0.47427850,0.60210509
-2.43421711,2.21890125,0.00694359,0.30564553,0.41347651,0.04639152,0.00114749,1.40660860,0.44591609,0.59408494
-2.42821411,2.14267692,0.00639264,0.29428970,0.39259550,0.04632556,0.00112388,1.34833518,0.41755137,0.58512510
-2.42221111,2.06445692,0.00584623,0.28223330,0.37155050,0.04677107,0.00110693,1.28829397,0.38952450,0.57547064
-2.41620810,1.98513929,0.00531115,0.26959567,0.35048853,0.04775304,0.00109767,1.22699154,0.36215501,0.56537574
-2.41020510,1.90564401,0.00479333,0.25650033,0.32956006,0.04929601,0.00109694,1.16496311,0.33573404,0.55509829
-2.40420210,1.82689487,0.00429783,0.24307287,0.30891612,0.05142314,0.00110544,1.10276367,0.31051810,0.54489414
-2.39819910,1.74980179,0.00382871,0.22943888,0.28870577,0.05415514,0.00112364,1.04095933,0.28672430,0.53501128
-2.39219610,1.67524394,0.00338911,0.21572192,0.26907374,0.05750944,0.00115180,0.98011873,0.26452718,0.52568397
-2.38619310,1.60405404,0.00298122,0.20204165,0.25015850,0.06149933,0.00118992,0.92080479,0.24405713,0.51712724
-2.38019010,1.53700404,0.00260636,0.18851194,0.23209051,0.06613329,0.00123779,0.86356666,0.22540029,0.50953170
-2.37418709,1.47479272,0.00226503,0.17523922,0.21499082,0.07141454,0.00129490,0.80893200,0.20859983,0.50305919
-2.36818409,1.41803533,0.00195704,0.16232089,0.19896981,0.07734081,0.00136051,0.75739963,0.19365852,0.49783941
-2.36218109,1.36725574,0.00168158,0.14984402,0.18412619,0.08390439,0.00143363,0.70943261,0.18054227,0.49396776
-2.35617809,1.32288122,0.00143733,0.13788418,0.17054616,0.09109237,0.00151300,0.66545177,0.16918454,0.49150459
-2.35017509,1.28524002,0.00122257,0.12650462,0.15830273,0.09888721,0.00159716,0.62582996,0.15949148,0.49047608
-2.34417209,1.25456201,0.00103531,0.11575574,0.14745516,0.10726745,0.00168445,0.59088689,0.15134739,0.49087664
-2.33816908,1.23098192,0.00087334,0.10567482,0.13804859,0.11620868,0.00177303,0.56088482,0.14462055,0.49267293
-2.33216608,1.21454544,0.00073435,0.09628619,0.13011372,0.12568454,0.00186098,0.53602512,0.13916903,0.49580926
-2.32616308,1.20521752,0.00061599,0.08760167,0.12366672,0.13566791,0.00194628,0.51644585,0.13484643,0.50021416
-2.32016008,1.20289252,0.00051594,0.07962132,0.11870923,0.14613203,0.00202689,0.50222027,0.13150734,0.50580767
-2.31415708,1.20740578,0.00043198,0.07233458,0.11522849,0.15705155,0.00210082,0.49335656,0.12901238,0.51250912
-2.30815408,1.21854576,0.00036200,0.06572151,0.11319774,0.16840355,0.00216620,0.48979862,0.12723262,0.52024465
-2.30215108,1.23606628,0.00030403,0.05975442,0.11257667,0.18016829,0.00222128,0.49142801,0.12605339,0.52895414
-2.29614807,1.25969820,0.00025630,0.05439942,0.11331216,0.19232986,0.00226454,0.49806720,0.12537728,0.53859705
-2.29014507,1.28915988,0.00021720,0.04961824,0.11533923,0.20487652,0.00229471,0.50948383,0.12512627,0.54915653
-2.28414207,1.32416593,0.00018530,0.04536985,0.11858213,0.21780087,0.00231085,0.52539626,0.12524298,0.56064167
-2.27813907,1.36443394,0.00015937,0.04161221,0.12295576,0.23109968,0.00231230,0.54548017,0.12569092,0.57308740
-2.27213607,1.40968884,0.00013834,0.03830371,0.12836723,0.24477365,0.00229879,0.56937620,0.12645394,0.58655207
-2.26613307,1.45966490,0.00012129,0.03540452,0.13471761,0.25882682,0.00227038,0.59669845,0.12753463,0.60111256
-2.26013007,1.51410528,0.00010746,0.03287772,0.14190391,0.27326588,0.00222748,0.62704366,0.12895201,0.61685725
-2.25412706,1.57275936,0.00009623,0.03069011,0.14982112,0.28809935,0.00217085,0.66000085,0.13073848,0.63387706
-2.24812406,1.63537815,0.00008707,0.02881284,0.15836432,0.30333652,0.00210153,0.69516104,0.13293615,0.65225506
-2.24212106,1.70170805,0.00007956,0.02722168,0.16743075,0.31898637,0.00202082,0.73212673,0.13559274,0.67205525
-2.23611806,1.77148348,0.00007338,0.02589704,0.17692176,0.33505632,0.00193025,0.77052068,0.13875724,0.69331110
-2.23011506,1.84441868,0.00006826,0.02482384,0.18674455,0.35155084,0.00183148,0.80999353,0.14247547,0.71601462
-2.22411206,1.92019927,0.00006400,0.02399102,0.19681356,0.36846996,0.00172628,0.85022984,0.14678574,0.74010677
-2.21810905,1.99847393,0.00006043,0.02339096,0.20705142,0.38580757,0.00161649,0.89095202,0.15171488,0.76546960
-2.21210605,2.07884659,0.00005742,0.02301872,0.21738944,0.40354964,0.00150389,0.93192195,0.15727463,0.79192112
-2.20610305,2.16086963,0.00005488,0.02287121,0.22776748,0.42167226,0.00139024,0.97293987,0.16345883,0.81921305
-2.20010005,2.24403838,0.00005273,0.02294629,0.23813320,0.44013951,0.00127717,1.01384047,0.17024122,0.84703202
-2.19409705,2.32778727,0.00005091,0.02324185,0.24844078,0.45890142,0.00116617,1.05448635,0.17757423,0.87500430
-2.18809405,2.41148805,0.00004936,0.02375491,0.25864903,0.47789186,0.00105855,1.09475888,0.18538868,0.90270401
-2.18209105,2.49445039,0.00004803,0.02448090,0.26871909,0.49702661,0.00095541,1.13454709,0.19359441,0.92966482
-2.17608804,2.57592506,0.00004687,0.02541291,0.27861180,0.51620182,0.00085768,1.17373511,0.20208193,0.95539451
-2.17008504,2.65511018,0.00004586,0.02654120,0.28828493,0.53529289,0.00076604,1.21218905,0.21072494,0.97939202
-2.16408204,2.73116057,0.00004494,0.02785283,0.29769047,0.55415412,0.00068099,1.24974407,0.21938365,1.00116629
-2.15807904,2.80320052,0.00004409,0.02933151,0.30677221,0.57261914,0.00060285,1.28619282,0.22790884,1.02025612
-2.15207604,2.87033991,0.00004326,0.03095764,0.31546381,0.59050249,0.00053173,1.32127605,0.23614643,1.03625011
-2.14607304,2.93169367,0.00004243,0.03270861,0.32368754,0.60760230,0.00046761,1.35467645,0.24394240,1.04880595
-2.14007004,2.98640426,0.00004157,0.03455922,0.33135390,0.62370424,0.00041036,1.38601627,0.25114793,1.05766808
-2.13406703,3.03366678,0.00004067,0.03648239,0.33836219,0.63858671,0.00035972,1.41485948,0.25762449,1.06268304
-2.12806403,3.07275584,0.00003969,0.03844998,0.34460212,0.65202715,0.00031539,1.44071856,0.26324877,1.06381159
-2.12206103,3.10305344,0.00003863,0.04043372,0.34995643,0.66380942,0.00027698,1.46306602,0.26791705,1.06113726
-2.11605803,3.12407674,0.00003749,0.04240629,0.35430443,0.67373175,0.00024410,1.48135015,0.27154919,1.05487061
-2.11005503,3.13550420,0.00003626,0.04434238,0.35752637,0.68161522,0.00021636,1.49501455,0.27409167,1.04534916
-2.10405203,3.13719895,0.00003494,0.04621974,0.35950831,0.68731203,0.00019338,1.50352025,0.27551986,1.03303261
-2.09804902,3.12922775,0.00003356,0.04802013,0.36014732,0.69071341,0.00017477,1.50636947,0.27583929,1.01849362
-2.09204602,3.11187422,0.00003212,0.04973019,0.35935669,0.69175642,0.00016023,1.50312956,0.27508579,1.00240418
-2.08604302,3.08564495,0.00003064,0.05134201,0.35707085,0.69042941,0.00014946,1.49345581,0.27332467,0.98551807
-2.08004002,3.05126759,0.00002914,0.05285350,0.35324961,0.68677555,0.00014221,1.47711183,0.27064871,0.96864980
-2.07403702,3.00968015,0.00002766,0.05426853,0.34788162,0.68089420,0.00013830,1.45398612,0.26717519,0.95265081
-2.06803402,2.96201121,0.00002620,0.05559667,0.34098663,0.67293989,0.00013756,1.42410393,0.26304204,0.93838350
-2.06203102,2.90955120,0.00002480,0.05685266,0.33261655,0.66311871,0.00013988,1.38763365,0.25840310,0.92669408
-2.05602801,2.85371551,0.00002348,0.05805556,0.32285509,0.65168227,0.00014517,1.34488723,0.25342287,0.91838500
-2.05002501,2.79600045,0.00002226,0.05922771,0.31181607,0.63891938,0.00015337,1.29631456,0.24827079,0.91418799
-2.04402201,2.73793392,0.00002117,0.06039329,0.29964040,0.62514574,0.00016444,1.24249213,0.24311530,0.91473853
-2.03801901,2.68102256,0.00002020,0.06157692,0.28649198,0.61069217,0.00017835,1.18410649,0.23811797,0.92055279
-2.03201601,2.62669792,0.00001939,0.06280202,0.27255256,0.59589183,0.00019508,1.12193343,0.23342789,0.93200783
-2.02601301,2.57626406,0.00001872,0.06408925,0.25801600,0.58106722,0.00021459,1.05681386,0.22917654,0.94932589
-2.02001001,2.53084910,0.00001821,0.06545499,0.24308214,0.56651744,0.00023684,0.98962780,0.22547338,0.97256339
-2.01400700,2.49136320,0.00001785,0.06691002,0.22795054,0.55250654,0.00026179,0.92126756,0.22240230,1.00160523
-2.00800400,2.45846500,0.00001764,0.06845847,0.21281449,0.53925342,0.00028936,0.85261152,0.22001916,1.03616476
-2.00200100,2.43253841,0.00001757,0.07009698,0.19785554,0.52692389,0.00031946,0.78449968,0.21835042,1.07578949
-1.99599800,2.41368085,0.00001762,0.07181440,0.18323870,0.51562528,0.00035198,0.71771181,0.21739295,1.11987245
-1.98999500,2.40170354,0.00001777,0.07359175,0.16910857,0.50540384,0.00038679,0.65294932,0.21711506,1.16766899
-1.98399200,2.39614388,0.00001801,0.07540262,0.15558658,0.49624505,0.00042373,0.59082108,0.21745856,1.21831831
-1.97798899,2.39628928,0.00001831,0.07721401,0.14276923,0.48807683,0.00046261,0.53183376,0.21834192,1.27086906
-1.97198599,2.40121095,0.00001865,0.07898748,0.13072748,0.48077530,0.00050324,0.47638652,0.21966415,1.32430785
-1.96598299,2.40980598,0.00001902,0.08068058,0.11950721,0.47417295,0.00054540,0.42477014,0.22130943,1.37758970
-1.95997999,2.42084547,0.00001939,0.08224857,0.10913055,0.46806850,0.00058886,0.37716987,0.22315198,1.42966899
-1.95397699,2.43302605,0.00001974,0.08364618,0.09959800,0.46223817,0.00063336,0.33367185,0.22506130,1.47952971
-1.94797399,2.44502235,0.00002005,0.08482949,0.09089119,0.45644746,0.00067863,0.29427214,0.22690710,1.52621378
-1.94197099,2.45553764,0.00002030,0.08575767,0.08297607,0.45046309,0.00072439,0.25888781,0.22856408,1.56884619
-1.93596798,2.46335050,0.00002049,0.08639464,0.07580626,0.44406431,0.00077033,0.22736941,0.22991616,1.60665594
-1.92996498,2.46735525,0.00002059,0.08671046,0.06932647,0.43705322,0.00081614,0.19951398,0.23085992,1.63899228
-1.92396198,2.46659489,0.00002061,0.08668245,0.06347589,0.42926346,0.00086146,0.17507815,0.23130744,1.66533549
-1.91795898,2.46028532,0.00002054,0.08629592,0.05819119,0.42056717,0.00090596,0.15379063,0.23118809,1.68530227
-1.91195598,2.44783058,0.00002037,0.08554461,0.05340923,0.41087987,0.00094925,0.13536377,0.23044959,1.69864583
-1.90595298,2.42882926,0.00002012,0.08443068,0.04906934,0.40016318,0.00099096,0.11950391,0.22905817,1.70525118
-1.89994997,2.40307268,0.00001977,0.08296444,0.04511512,0.38842564,0.00103068,0.10592007,0.22699803,1.70512630
-1.89394697,2.37053619,0.00001935,0.08116371,0.04149571,0.37572147,0.00106802,0.09433128,0.22427015,1.69839031
-1.88794397,2.33136485,0.00001886,0.07905296,0.03816666,0.36214787,0.00110258,0.08447212,0.22089071,1.68525941
-1.88194097,2.28585537,0.00001830,0.07666220,0.03509033,0.34784096,0.00113399,0.07609691,0.21688916,1.66603199
-1.87593797,2.23443586,0.00001771,0.07402586,0.03223589,0.33297086,0.00116190,0.06898239,0.21230614,1.64107389
-1.86993497,2.17764527,0.00001708,0.07118154,0.02957913,0.31773626,0.00118601,0.06292929,0.20719154,1.61080472
-1.86393197,2.11611381,0.00001643,0.06816879,0.02710189,0.30235879,0.00120611,0.05776284,0.20160257,1.57568615
-1.85792896,2.05054567,0.00001579,0.06502799,0.02479145,0.28707761,0.00122205,0.05333246,0.19560221,1.53621265
-1.85192596,1.98170477,0.00001516,0.06179941,0.02263982,0.27214442,0.00123381,0.04951086,0.18925795,1.49290504
-1.84592296,1.91040400,0.00001457,0.05852232,0.02064291,0.25781907,0.00124150,0.04619267,0.18264082,1.44630687
-1.83991996,1.83749796,0.00001403,0.05523445,0.01879988,0.24436589,0.00124541,0.04329282,0.17582483,1.39698334
-1.83391696,1.76387891,0.00001356,0.05197148,0.01711241,0.23205073,0.00124596,0.04074474,0.16888672,1.34552251
-1.82791396,1.69047513,0.00001318,0.04876687,0.01558417,0.22113865,0.00124381,0.03849850,0.16190583,1.29253790
-1.82191096,1.61825095,0.00001290,0.04565175,0.01422034,0.21189210,0.00123981,0.03651894,0.15496419,1.23867201
-1.81590795,1.54820738,0.00001275,0.04265504,0.01302722,0.20456942,0.00123502,0.03478396,0.14814664,1.18459979
-1.80990495,1.48138212,0.00001273,0.03980362,0.01201203,0.19942346,0.00123072,0.03328274,0.14154079,1.13103138
-1.80390195,1.41884824,0.00001288,0.03712256,0.01118267,0.19670003,0.00122841,0.03201420,0.13523687,1.07871337
-1.79789895,1.36171027,0.00001321,0.03463550,0.01054767,0.19663602,0.00122978,0.03098547,0.12932739,1.02842802
-1.79189595,1.31109738,0.00001373,0.03236487,0.01011607,0.19945702,0.00123671,0.03021050,0.12390637,0.98099002
-1.78589295,1.26815301,0.00001446,0.03033220,0.00989742,0.20537433,0.00125123,0.02970868,0.11906832,0.93724056
-1.77988994,1.23402094,0.00001541,0.02855831,0.00990167,0.21458130,0.00127549,0.02950359,0.11490689,0.89803870
-1.77388694,1.20982801,0.00001661,0.02706347,0.01013912,0.22724902,0.00131173,0.02962180,0.11151320,0.86425018
-1.76788394,1.19666402,0.00001806,0.02586741,0.01062026,0.24352159,0.00136225,0.03009171,0.10897392,0.83673402
-1.76188094,1.19555940,0.00001977,0.02498936,0.01135562,0.26351111,0.00142930,0.03094242,0.10736918,0.81632741
-1.75587794,1.20746195,0.00002175,0.02444787,0.01235546,0.28729268,0.00151513,0.03220279,0.10677043,0.80382958
-1.74987494,1.23321353,0.00002401,0.02426070,0.01362955,0.31489977,0.00162185,0.03390046,0.10723835,0.79998529
-1.74387194,1.27352804,0.00002655,0.02444454,0.01518673,0.34632043,0.00175144,0.03606104,0.10882086,0.80546868
-1.73786893,1.32897205,0.00002938,0.02501479,0.01703458,0.38149450,0.00190569,0.03870746,0.11155147,0.82086831
