energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,Mo_p_up,Mo_d_up,Se_s_up,Se_p_up
-3.50875438,3.98932510,0.52500972,0.96166606,0.04850545,0.22680452,1.66174099,1.63290937,0.06546191,1.30691166
-3.50275138,3.92913424,0.50588164,0.96969741,0.04965356,0.21698156,1.69156878,1.57741387,0.06562084,1.29384438
-3.49674837,3.91090561,0.48988445,0.99206959,0.05068892,0.20989641,1.73902659,1.53858420,0.06658701,1.29067040
-3.49074537,3.93259687,0.47679170,1.02833446,0.05158932,0.20545756,1.80335088,1.51544997,0.06831326,1.29670873
-3.48474237,3.99177496,0.46634753,1.07792084,0.05233528,0.20355139,1.88359518,1.50684669,0.07074361,1.31121082
-3.47873937,4.08567530,0.45827661,1.14013798,0.05291061,0.20404520,1.97864844,1.51145385,0.07381412,1.33338138
-3.47273637,4.21125730,0.45229352,1.21417788,0.05330296,0.20678996,2.08725400,1.52783267,0.07745378,1.36239673
-3.46673337,4.36525539,0.44811118,1.29911703,0.05350424,0.21162269,2.20802894,1.55446271,0.08158548,1.39742017
-3.46073037,4.54422550,0.44544817,1.39391809,0.05351090,0.21836852,2.33948351,1.58977648,0.08612706,1.43761430
-3.45472736,4.74458712,0.44403474,1.49743224,0.05332394,0.22684245,2.48004056,1.63219173,0.09099248,1.48215029
-3.44872436,4.96266177,0.44361751,1.60840296,0.05294895,0.23685085,2.62805474,1.68014094,0.09609304,1.53021438
-3.44272136,5.19470856,0.44396267,1.72547177,0.05239574,0.24819296,2.78183156,1.73209782,0.10133872,1.58101196
-3.43671836,5.43695795,0.44485795,1.84718665,0.05167804,0.26066229,2.93964627,1.78660078,0.10663955,1.63376971
-3.43071536,5.68564466,0.44611342,1.97201346,0.05081288,0.27404828,3.09976249,1.84227318,0.11190705,1.68773639
-3.42471236,5.93704072,0.44756118,2.09835075,0.04981997,0.28813811,3.26045059,1.89784045,0.11705565,1.74218290
-3.41870935,6.18748930,0.44905434,2.22454803,0.04872099,0.30271898,3.42000588,1.95214405,0.12200409,1.79640216
-3.41270635,6.43343973,0.45046538,2.34892728,0.04753881,0.31758071,3.57676649,2.00415229,0.12667675,1.84970932
-3.40670335,6.67148403,0.45168418,2.46980761,0.04629675,0.33251885,3.72913069,2.05296806,0.13100485,1.90144285
-3.40070035,6.89839447,0.45261595,2.58553232,0.04501784,0.34733821,3.87557387,2.09783349,0.13492753,1.95096667
-3.39469735,7.11116195,0.45317923,2.69449771,0.04372420,0.36185674,4.01466457,2.13813158,0.13839266,1.99767362
-3.38869435,7.30703399,0.45330416,2.79518290,0.04243650,0.37590966,4.14507975,2.17338490,0.14135750,2.04099032
-3.38269135,7.48355161,0.45293115,2.88617954,0.04117350,0.38935376,4.26561885,2.20325144,0.14378905,2.08038318
-3.37668834,7.63858373,0.45201000,2.96622039,0.03995179,0.40207158,4.37521648,2.22751796,0.14566420,2.11536558
-3.37068534,7.77035773,0.45049947,3.03420589,0.03878559,0.41397538,4.47295363,2.24609085,0.14696958,2.14550563
-3.36468234,7.87748510,0.44836743,3.08922750,0.03768677,0.42501057,4.55806712,2.25898502,0.14770119,2.17043431
-3.35867934,7.95898089,0.44559131,3.13058714,0.03666487,0.43515849,4.62995710,2.26631125,0.14786375,2.18985350
-3.35267634,8.01427621,0.44215892,3.15781181,0.03572732,0.44443833,4.68819268,2.26826232,0.14746997,2.20354338
-3.34667334,8.04322286,0.43806949,3.17066293,0.03487971,0.45290791,4.73251537,2.26509858,0.14653957,2.21136887
-3.34067034,8.04609001,0.43333476,3.16914010,0.03412610,0.46066328,4.76284041,2.25713358,0.14509824,2.21328474
-3.33466733,8.02355267,0.42797991,3.15347902,0.03346939,0.46783707,4.77925598,2.24472007,0.14317657,2.20933897
-3.32866433,7.97667225,0.42204444,3.12414376,0.03291162,0.47459536,4.78202019,2.22823719,0.14080895,2.19967423
-3.32266133,7.90686973,0.41558251,3.08181370,0.03245438,0.48113334,4.77155588,2.20807899,0.13803248,2.18452734
-3.31665833,7.81589211,0.40866303,3.02736558,0.03209904,0.48766952,4.74844325,2.18464491,0.13488606,2.16422648
-3.31065533,7.70577304,0.40136907,2.96185130,0.03184701,0.49443890,4.71341024,2.15833213,0.13140949,2.13918639
-3.30465233,7.57878848,0.39379683,2.88647221,0.03169988,0.50168500,4.66732058,2.12953005,0.12764275,2.10990135
-3.29864932,7.43740846,0.38605394,2.80255078,0.03165950,0.50965114,4.61115965,2.09861674,0.12362544,2.07693628
-3.29264632,7.28424580,0.37825731,2.71150032,0.03172797,0.51857116,4.54601782,2.06595704,0.11939633,2.04091595
-3.28664332,7.12200286,0.37053039,2.61479373,0.03190751,0.52865988,4.47307158,2.03190203,0.11499306,2.00251257
-3.28064032,6.95341692,0.36300004,2.51393200,0.03220026,0.54010353,4.39356223,1.99678941,0.11045195,1.96243193
-3.27463732,6.78120538,0.35579314,2.41041321,0.03260805,0.55305066,4.30877249,1.96094416,0.10580793,1.92139833
-3.26863432,6.60801130,0.34903295,2.30570261,0.03313204,0.56760369,4.22000110,1.92467912,0.10109449,1.88013871
-3.26263132,6.43635036,0.34283544,2.20120459,0.03377236,0.58381151,4.12853601,1.88829495,0.09634367,1.83936610
-3.25662831,6.26856012,0.33730576,2.09823677,0.03452775,0.60166352,4.03562645,1.85207914,0.09158610,1.79976300
-3.25062531,6.10675264,0.33253495,1.99800689,0.03539515,0.62108525,3.94245485,1.81630380,0.08685097,1.76196499
-3.24462231,5.95277159,0.32859705,1.90159285,0.03636940,0.64193597,3.85010933,1.78122227,0.08216600,1.72654519
-3.23861931,5.80815521,0.32554680,1.80992616,0.03744293,0.66400843,3.75955782,1.74706454,0.07755732,1.69399999
-3.23261631,5.67410636,0.32341802,1.72377924,0.03860560,0.68703090,3.67162483,1.71403192,0.07304933,1.66473673
-3.22661331,5.55147113,0.32222273,1.64375669,0.03984462,0.71067152,3.58697204,1.68229134,0.06866453,1.63906385
-3.22061031,5.44072717,0.32195116,1.57029084,0.04114460,0.73454508,3.50608376,1.65196973,0.06442324,1.61718405
-3.21460730,5.34198293,0.32257268,1.50364160,0.04248771,0.75822197,3.42925806,1.62314940,0.06034341,1.59919098
-3.20860430,5.25498849,0.32403758,1.44390073,0.04385406,0.78123926,3.35660457,1.59586472,0.05644033,1.58506971
-3.20260130,5.17915845,0.32627966,1.39100032,0.04522215,0.80311345,3.28804909,1.57010089,0.05272641,1.57470126
-3.19659830,5.11360663,0.32921967,1.34472544,0.04656944,0.82335465,3.22334539,1.54579521,0.04921101,1.56787115
-3.19059530,5.05719182,0.33276921,1.30473045,0.04787304,0.84148163,3.16209382,1.52284110,0.04590036,1.56428174
-3.18459230,5.00857332,0.33683517,1.27055863,0.04911049,0.85703729,3.10376615,1.50109494,0.04279745,1.56356798
-3.17858929,4.96627415,0.34132433,1.24166430,0.05026054,0.86960384,3.04773566,1.48038576,0.03990219,1.56531576
-3.17258629,4.92874938,0.34614791,1.21743684,0.05130387,0.87881726,2.99331107,1.46052710,0.03721150,1.56908223
-3.16658329,4.89445671,0.35122585,1.19722564,0.05222386,0.88438035,2.93977282,1.44133073,0.03471960,1.57441682
-3.16058029,4.86192582,0.35649056,1.18036500,0.05300718,0.88607386,2.88640986,1.42262128,0.03241831,1.58088201
-3.15457729,4.82982324,0.36188985,1.16619813,0.05364422,0.88376512,2.83255516,1.40425098,0.03029749,1.58807265
-3.14857429,4.79700933,0.36738892,1.15409908,0.05412947,0.87741394,2.77761798,1.38611346,0.02834547,1.59563264
-3.14257129,4.76258448,0.37297123,1.14349199,0.05446154,0.86707538,2.72111158,1.36815573,0.02654952,1.60326815
-3.13656828,4.72592191,0.37863804,1.13386668,0.05464309,0.85289919,2.66267456,1.35038735,0.02489639,1.61075639
-3.13056528,4.68668552,0.38440680,1.12479012,0.05468054,0.83512609,2.60208521,1.33288613,0.02337272,1.61794954
-3.12456228,4.64483155,0.39030827,1.11591342,0.05458351,0.81408081,2.53926793,1.31579985,0.02196552,1.62477354
-3.11855928,4.60059430,0.39638254,1.10697420,0.05436424,0.79016229,2.47429180,1.29934349,0.02066255,1.63122176
-3.11255628,4.55445660,0.40267417,1.09779446,0.05403670,0.76383145,2.40736146,1.28379219,0.01945267,1.63734412
-3.10655328,4.50710688,0.40922673,1.08827434,0.05361582,0.73559682,2.33880117,1.26947005,0.01832606,1.64323225
-3.10055028,4.45938540,0.41607693,1.07838230,0.05311650,0.70599897,2.26903306,1.25673516,0.01727449,1.64900175
-3.09454727,4.41222289,0.42324885,1.06814266,0.05255280,0.67559402,2.19855117,1.24596190,0.01629140,1.65477273
-3.08854427,4.36657514,0.43074851,1.05762112,0.05193713,0.64493709,2.12789285,1.23752110,0.01537203,1.66064996
-3.08254127,4.32335751,0.43855914,1.04690957,0.05127958,0.61456632,2.05760926,1.23175934,0.01451346,1.66670401
-3.07653827,4.28338308,0.44663748,1.03611093,0.05058742,0.58498801,1.98823685,1.22897846,0.01371464,1.67295461
-3.07053527,4.24730811,0.45491145,1.02532507,0.04986481,0.55666345,1.92027131,1.22941640,0.01297643,1.67935755
-3.06453227,4.21558781,0.46327921,1.01463675,0.04911273,0.52999797,1.85414545,1.23323049,0.01230160,1.68579587
-3.05852926,4.18844507,0.47160993,1.00410609,0.04832906,0.50533246,1.79021217,1.24048413,0.01169489,1.69207620
-3.05252626,4.16585367,0.47974612,0.99376215,0.04750895,0.48293767,1.72873327,1.25113770,0.01116309,1.69793049
-3.04652326,4.14753685,0.48750762,0.98360003,0.04664534,0.46301141,1.66987432,1.26504424,0.01071519,1.70302319
-3.04052026,4.13298129,0.49469698,0.97358132,0.04572957,0.44567860,1.61370590,1.28195028,0.01036245,1.70696347
-3.03451726,4.12146553,0.50110603,0.96363788,0.04475216,0.43099410,1.56021045,1.30150188,0.01011868,1.70932200
-3.02851426,4.11210112,0.50652339,0.95367858,0.04370364,0.41894808,1.50929438,1.32325579,0.01000039,1.70965122
-3.02251126,4.10388416,0.51074255,0.94359839,0.04257530,0.40947360,1.46080420,1.34669518,0.01002699,1.70750805
-3.01650825,4.09575443,0.51357008,0.93328913,0.04136000,0.40245601,1.41454576,1.37124944,0.01022103,1.70247787
-3.01050525,4.08665874,0.51483372,0.92265125,0.04005281,0.39774368,1.37030510,1.39631703,0.01060836,1.69419831
-3.00450225,4.07561513,0.51438983,0.91160554,0.03865152,0.39515964,1.32786983,1.42129046,0.01121813,1.68238165
-2.99849925,4.06177462,0.51212997,0.90010433,0.03715708,0.39451348,1.28704971,1.44558224,0.01208287,1.66683464
-2.99249625,4.04447701,0.50798626,0.88814107,0.03557370,0.39561313,1.24769522,1.46865056,0.01323825,1.64747467
-2.98649325,4.02329806,0.50193530,0.87575780,0.03390896,0.39827590,1.20971336,1.49002344,0.01472278,1.62434137
-2.98049025,3.99808542,0.49400044,0.86305001,0.03217358,0.40233839,1.17307960,1.50932021,0.01657725,1.59760323
-2.97448724,3.96898145,0.48425245,0.85016835,0.03038112,0.40766485,1.13784581,1.52626925,0.01884399,1.56755866
-2.96848424,3.93643167,0.47280838,0.83731707,0.02854755,0.41415364,1.10414358,1.54072094,0.02156586,1.53463155
-2.96248124,3.90117821,0.45982886,0.82474911,0.02669063,0.42174146,1.07218291,1.55265521,0.02478497,1.49936154
-2.95647824,3.86423842,0.44551383,0.81275802,0.02482932,0.43040543,1.04224658,1.56218309,0.02854126,1.46238932
-2.95047524,3.82686940,0.43009703,0.80166696,0.02298308,0.44016264,1.01468035,1.56954215,0.03287073,1.42443768
-2.94447224,3.79052003,0.41383937,0.79181526,0.02117122,0.45106747,0.98987955,1.57508583,0.03780362,1.38628905
-2.93846923,3.75677237,0.39702156,0.78354313,0.01941227,0.46320670,0.96827277,1.57926707,0.04336237,1.34876054
-2.93246623,3.72727510,0.37993617,0.77717527,0.01772335,0.47669265,0.95030324,1.58261702,0.04955959,1.31267751
-2.92646323,3.70367199,0.36287959,0.77300411,0.01611977,0.49165478,0.93640885,1.58571958,0.05639603,1.27884662
-2.92046023,3.68752842,0.34614409,0.77127348,0.01461454,0.50822992,0.92700153,1.58918322,0.06385872,1.24802958
-2.91445723,3.68025952,0.33001030,0.77216359,0.01321817,0.52655189,0.92244679,1.59361122,0.07191930,1.22091854
-2.90845423,3.68306305,0.31474030,0.77577805,0.01193846,0.54674065,0.92304437,1.59957190,0.08053274,1.19811407
-2.90245123,3.69686022,0.30057168,0.78213371,0.01078045,0.56889175,0.92901064,1.60757032,0.08963644,1.18010661
-2.89644822,3.72224738,0.28771261,0.79115379,0.00974647,0.59306641,0.94046338,1.61802291,0.09915000,1.16726198
-2.89044522,3.75946071,0.27633818,0.80266496,0.00883624,0.61928270,0.95740973,1.63123632,0.10897547,1.15981163
-2.88444222,3.80835593,0.26658794,0.81639838,0.00804715,0.64750832,0.97973761,1.64739154,0.11899836,1.15784775
-2.87843922,3.86840408,0.25856483,0.83199511,0.00737443,0.67765518,1.00721113,1.66653432,0.12908942,1.16132368
-2.87243622,3.93870371,0.25233531,0.84901553,0.00681157,0.70957611,1.03947016,1.68857213,0.13910694,1.17005927
-2.86643322,4.01800922,0.24793082,0.86695256,0.00635057,0.74306393,1.07603425,1.71327810,0.14889993,1.18375123
-2.86043022,4.10477412,0.24535028,0.88524827,0.00598235,0.77785284,1.11631076,1.74030152,0.15831171,1.20198781
-2.85442721,4.19720757,0.24456351,0.90331299,0.00569709,0.81362217,1.15960717,1.76918446,0.16718410,1.22426747
-2.84842421,4.29334142,0.24551554,0.92054631,0.00548459,0.85000233,1.20514716,1.79938364,0.17536180,1.25002050
-2.84242121,4.39110515,0.24813138,0.93635895,0.00533457,0.88658284,1.25209000,1.83029625,0.18269706,1.27863300
-2.83641821,4.48840503,0.25232118,0.95019450,0.00523701,0.92292201,1.29955269,1.86128846,0.18905419,1.30947211
-2.83041521,4.58320408,0.25798549,0.96155008,0.00518242,0.95855803,1.34663419,1.89172517,0.19431392,1.34191146
-2.82441221,4.67359915,0.26502047,0.96999497,0.00516208,0.99302091,1.39244070,1.92099916,0.19837727,1.37535594
-2.81840920,4.75789165,0.27332267,0.97518636,0.00516825,1.02584496,1.43611149,1.94855838,0.20116885,1.40926459
-2.81240620,4.83464871,0.28279338,0.97688142,0.00519437,1.05658123,1.47684395,1.97392991,0.20263937,1.44317079
-2.80640320,4.90275208,0.29334223,0.97494533,0.00523517,1.08480935,1.51391730,1.99673917,0.20276729,1.47669889
-2.80040020,4.96143260,0.30488999,0.96935475,0.00528681,1.11014852,1.54671373,2.01672380,0.20155949,1.50957649
-2.79439720,5.01028889,0.31737042,0.96019679,0.00534695,1.13226697,1.57473642,2.03374114,0.19905094,1.54164190
-2.78839420,5.04928955,0.33073115,0.94766350,0.00541475,1.15088972,1.59762361,2.04776949,0.19530343,1.57284648
-2.78239120,5.07875906,0.34493359,0.93204225,0.00549090,1.16580421,1.61515809,2.05890282,0.19040336,1.60325162
-2.77638819,5.09934841,0.35995180,0.91370259,0.00557757,1.17686375,1.62727187,2.06733972,0.18445876,1.63302065
-2.77038519,5.11199203,0.37577058,0.89308022,0.00567833,1.18398850,1.63404573,2.07336706,0.17759559,1.66240592
-2.76438219,5.11785354,0.39238271,0.87065889,0.00579802,1.18716430,1.63570376,2.07733976,0.16995368,1.69173168
-2.75837919,5.11826310,0.40978569,0.84695121,0.00594261,1.18643916,1.63260312,2.07965761,0.16168223,1.72137352
-2.75237619,5.11464971,0.42797789,0.82247912,0.00611896,1.18191795,1.62521943,2.08074092,0.15293534,1.75173541
-2.74637319,5.10847187,0.44695460,0.79775513,0.00633463,1.17375544,1.61412866,2.08100621,0.14386763,1.78322533
-2.74037019,5.10115027,0.46670399,0.77326483,0.00659754,1.16214824,1.59998612,2.08084371,0.13463005,1.81623076
-2.73436718,5.09400563,0.48720320,0.74945175,0.00691572,1.14732600,1.58350367,2.08059780,0.12536627,1.85109520
-2.72836418,5.08820497,0.50841485,0.72670471,0.00729692,1.12954242,1.56542626,2.08055180,0.11620952,1.88809686
-2.72236118,5.08471868,0.53028407,0.70534839,0.00774829,1.10906663,1.54650860,2.08091793,0.10728010,1.92743063
-2.71635818,5.08429044,0.55273620,0.68563712,0.00827600,1.08617518,1.52749338,2.08183306,0.09868370,1.96919436
-2.71035518,5.08742111,0.57567531,0.66775201,0.00888486,1.06114525,1.50909172,2.08336058,0.09051024,2.01338000
-2.70435218,5.09436720,0.59898368,0.65180133,0.00957799,1.03424925,1.49196668,2.08549826,0.08283359,2.05987023
-2.69834917,5.10515351,0.62252219,0.63782378,0.01035649,1.00575099,1.47672068,2.08819156,0.07571182,2.10844078
-2.69234617,5.11959898,0.64613175,0.62579438,0.01121918,0.97590356,1.46388699,2.09135168,0.06918799,2.15876842
-2.68634317,5.13735391,0.66963575,0.61563246,0.01216236,0.94494887,1.45392559,2.09487709,0.06329147,2.21044423
-2.68034017,5.15794644,0.69284345,0.60721117,0.01317970,0.91311863,1.44722334,2.09867736,0.05803951,2.26299151
-2.67433717,5.18083539,0.71555421,0.60036819,0.01426217,0.88063668,1.44409804,2.10269750,0.05343910,2.31588767
-2.66833417,5.20546650,0.73756266,0.59491676,0.01539810,0.84772219,1.44480603,2.10694152,0.04948882,2.36858884
-2.66233117,5.23132888,0.75866432,0.59065689,0.01657333,0.81459353,1.44955233,2.11149337,0.04618082,2.42055611
-2.65632816,5.25800856,0.77866187,0.58738597,0.01777146,0.78147231,1.45850272,2.11653387,0.04350253,2.47128217
-2.65032516,5.28523618,0.79737159,0.58490866,0.01897424,0.74858727,1.47179663,2.12235241,0.04143825,2.52031692
-2.64432216,5.31292612,0.81462985,0.58304547,0.02016201,0.71617769,1.48955986,2.12935225,0.03997048,2.56729090
-2.63831916,5.34120503,0.83029944,0.58164009,0.02131426,0.68449591,1.51191617,2.13804882,0.03908088,2.61193539
-2.63231616,5.37042796,0.84427528,0.58056493,0.02241020,0.65380882,1.53899685,2.14906066,0.03875092,2.65409805
-2.62631316,5.40118125,0.85648938,0.57972515,0.02342947,0.62439802,1.57094745,2.16309297,0.03896219,2.69375350
-2.62031016,5.43427159,0.86691470,0.57906081,0.02435275,0.59655866,1.60793109,2.18091439,0.03969635,2.73100819
-2.61430715,5.47070182,0.87556757,0.57854743,0.02516243,0.57059674,1.65012804,2.20332765,0.04093484,2.76609930
-2.60830415,5.51163405,0.88250844,0.57819480,0.02584320,0.54682503,1.69773134,2.23113535,0.04265824,2.79938775
-2.60230115,5.55834193,0.88784089,0.57804431,0.02638261,0.52555763,1.75093862,2.26510237,0.04484554,2.83134556
-2.59629815,5.61215395,0.89170853,0.57816495,0.02677144,0.50710328,1.80994045,2.30591648,0.04747323,2.86253805
-2.59029515,5.67439014,0.89429001,0.57864798,0.02700405,0.49175760,1.87490588,2.35414903,0.05051436,2.89360184
-2.58429215,5.74629508,0.89579205,0.57960078,0.02707855,0.47979456,1.94596576,2.41021766,0.05393761,2.92521937
-2.57828914,5.82897017,0.89644072,0.58113984,0.02699680,0.47145724,2.02319497,2.47435275,0.05770649,2.95809114
-2.57228614,5.92330791,0.89647132,0.58338333,0.02676430,0.46694844,2.10659437,2.54656936,0.06177872,2.99290686
-2.56628314,6.02993147,0.89611718,0.58644340,0.02638993,0.46642113,2.19607366,2.62664634,0.06610580,3.03031655
-2.56028014,6.14914199,0.89559801,0.59041869,0.02588552,0.46996942,2.29143603,2.71411348,0.07063293,3.07090274
-2.55427714,6.28087605,0.89510822,0.59538707,0.02526541,0.47762013,2.39236561,2.80824789,0.07529923,3.11515484
-2.54827414,6.42467540,0.89480599,0.60139911,0.02454579,0.48932548,2.49841838,2.90807991,0.08003829,3.16344648
-2.54227114,6.57967013,0.89480354,0.60847255,0.02374412,0.50495726,2.60901727,3.01240856,0.08477911,3.21601648
-2.53626813,6.74457639,0.89515937,0.61658783,0.02287845,0.52430275,2.72345163,3.11982614,0.08944733,3.27295410
-2.53026513,6.91770864,0.89587277,0.62568512,0.02196676,0.54706291,2.84088140,3.22875127,0.09396678,3.33418862
-2.52426213,7.09700626,0.89688113,0.63566288,0.02102636,0.57285291,2.96034569,3.33746886,0.09826128,3.39948368
-2.51825913,7.28007343,0.89806025,0.64637807,0.02007335,0.60120539,3.08077563,3.44417578,0.10225662,3.46843598
-2.51225613,7.46423081,0.89922775,0.65764814,0.01912216,0.63157658,3.20101082,3.54703017,0.10588260,3.54047850
-2.50625313,7.64657719,0.90014942,0.66925464,0.01818522,0.66335517,3.31981891,3.64420263,0.10907513,3.61488770
-2.50025013,7.82405862,0.90054840,0.68094845,0.01727269,0.69587400,3.43591742,3.73392707,0.11177824,3.69079446
-2.49424712,7.99354281,0.90011656,0.69245644,0.01639240,0.72842434,3.54799710,3.81454941,0.11394591,3.76719843
-2.48824412,8.15189600,0.89852771,0.70348933,0.01554981,0.76027229,3.65474604,3.88457215,0.11554365,3.84298530
-2.48224112,8.29605982,0.89545190,0.71375044,0.01474814,0.79067701,3.75487368,3.94269324,0.11654975,3.91694675
-2.47623812,8.42312569,0.89057003,0.72294498,0.01398859,0.81890999,3.84713432,3.98783795,0.11695614,3.98780280
-2.47023512,8.53040451,0.88358819,0.73078966,0.01327056,0.84427491,3.93034920,4.01918268,0.11676885,4.05422605
-2.46423212,8.61548980,0.87425091,0.73702208,0.01259202,0.86612717,4.00342705,4.03617027,0.11600799,4.11486781
-2.45822911,8.67631266,0.86235264,0.74140956,0.01194989,0.88389240,4.06538256,4.03851646,0.11470723,4.16838564
-2.45222611,8.71118729,0.84774716,0.74375723,0.01134035,0.89708325,4.11535260,4.02620788,0.11291295,4.21347200
-2.44622311,8.71884641,0.83035424,0.74391482,0.01075923,0.90531365,4.15261012,3.99949200,0.11068287,4.24888366
-2.44022011,8.69846601,0.81016352,0.74178213,0.01020235,0.90831009,4.17657545,3.95886005,0.10808441,4.27347135
-2.43421711,8.64967926,0.78723549,0.73731276,0.00966582,0.90591924,4.18682519,3.90502379,0.10519273,4.28620903
-2.42821411,8.57257996,0.76169956,0.73051618,0.00914624,0.89811186,4.18309849,3.83888770,0.10208859,4.28622215
-2.42221111,8.46771569,0.73374957,0.72145792,0.00864090,0.88498259,4.16530076,3.76151766,0.09885607,4.27281400
-2.41620810,8.33607151,0.70363696,0.71025798,0.00814793,0.86674579,4.13350486,3.67410774,0.09558028,4.24548938
-2.41020510,8.17904491,0.67166219,0.69708749,0.00766629,0.84372762,4.08794962,3.57794619,0.09234510,4.20397460
-2.40420210,7.99841285,0.63816472,0.68216381,0.00719586,0.81635472,4.02903578,3.47438207,0.08923107,4.14823301
-2.39819910,7.79629217,0.60351219,0.66574428,0.00673733,0.78514000,3.95731937,3.36479334,0.08631348,4.07847514
-2.39219610,7.57509407,0.56808935,0.64811878,0.00629213,0.75066619,3.87350244,3.25055749,0.08366070,3.99516289
-2.38619310,7.33747419,0.53228707,0.62960148,0.00586235,0.71356779,3.77842148,3.13302516,0.08133279,3.89900718
-2.38019010,7.08627913,0.49649203,0.61052197,0.00545058,0.67451223,3.67303340,3.01349737,0.07938049,3.79095880
-2.37418709,6.82449085,0.46107730,0.59121620,0.00505977,0.63418094,3.55839961,2.89320646,0.07784449,3.67219264
-2.36818409,6.55516996,0.42639422,0.57201729,0.00469310,0.59325103,3.43566824,2.77330088,0.07675503,3.54408527
-2.36218109,6.28139915,0.39276558,0.55324681,0.00435386,0.55237814,3.30605513,2.65483366,0.07613183,3.40818677
-2.35617809,6.00622789,0.36048036,0.53520644,0.00404531,0.51218108,3.17082385,2.53875436,0.07598430,3.26618745
-2.35017509,5.73261950,0.32978994,0.51817050,0.00377061,0.47322861,3.03126535,2.42590419,0.07631198,3.11988054
-2.34417209,5.46340154,0.30090567,0.50237928,0.00353272,0.43602862,2.88867770,2.31701373,0.07710517,2.97112212
-2.33816908,5.20122045,0.27399792,0.48803363,0.00333440,0.40101990,2.74434643,2.21270302,0.07834576,2.82178955
-2.33216608,4.94850120,0.24919610,0.47529055,0.00317812,0.36856647,2.59952583,2.11348344,0.08000812,2.67373977
-2.32616308,4.70741260,0.22658978,0.46426017,0.00306613,0.33895453,2.45542181,2.01976088,0.08206011,2.52876885
-2.32016008,4.47983868,0.20623052,0.45500398,0.00300041,0.31239165,2.31317636,1.93184001,0.08446407,2.38857388
-2.31415708,4.26735660,0.18813437,0.44753436,0.00298272,0.28900817,2.17385406,1.84992907,0.08717783,2.25471840
-2.30815408,4.07122106,0.17228470,0.44181546,0.00301466,0.26886034,2.03843067,1.77414508,0.09015574,2.12860221
-2.30215108,3.89235537,0.15863533,0.43776521,0.00309766,0.25193512,1.90778391,1.70451915,0.09334958,2.01143617
-2.29614807,3.73134898,0.14711379,0.43525867,0.00323305,0.23815599,1.78268631,1.64100181,0.09670948,1.90422255
-2.29014507,3.58846129,0.13762459,0.43413232,0.00342205,0.22738989,1.66380021,1.58346840,0.10018476,1.80774105
-2.28414207,3.46363134,0.13005244,0.43418940,0.00366578,0.21945454,1.55167465,1.53172429,0.10372471,1.72254063
-2.27813907,3.35649307,0.12426538,0.43520610,0.00396527,0.21412636,1.44674421,1.48551029,0.10727931,1.64893688
-2.27213607,3.26639559,0.12011775,0.43693840,0.00432141,0.21114835,1.34932945,1.44450815,0.11079992,1.58701477
-2.26613307,3.19242810,0.11745303,0.43912945,0.00473488,0.21023810,1.25963912,1.40834643,0.11423987,1.53663638
-2.26013007,3.13344882,0.11610660,0.44151730,0.00520608,0.21109559,1.17777384,1.37660679,0.11755503,1.49745311
-2.25412706,3.08811748,0.11590830,0.44384270,0.00573506,0.21341079,1.10373133,1.34883090,0.12070431,1.46892189
-2.24812406,3.05493091,0.11668495,0.44585694,0.00632134,0.21687082,1.03741318,1.32452806,0.12365013,1.45032504
-2.24212106,3.03226100,0.11826278,0.44732926,0.00696382,0.22116691,0.97863309,1.30318366,0.12635879,1.44079298
-2.23611806,3.01839460,0.12046978,0.44805393,0.00766065,0.22600077,0.92712656,1.28426843,0.12880076,1.43932969
-2.23011506,3.01157476,0.12313798,0.44785651,0.00840911,0.23109052,0.88256214,1.26724843,0.13095102,1.44484003
-2.22411206,3.01004256,0.12610574,0.44659938,0.00920548,0.23617620,0.84455395,1.25159581,0.13278916,1.45615876
-2.21810905,3.01207907,0.12921992,0.44418620,0.01004498,0.24102455,0.81267551,1.23679994,0.13429952,1.47208062
-2.21210605,3.01604644,0.13233794,0.44056527,0.01092172,0.24543332,0.78647468,1.22237887,0.13547127,1.49139090
-2.20610305,3.02042755,0.13532983,0.43573173,0.01182871,0.24923483,0.76548923,1.20789076,0.13629838,1.51289610
-2.20010005,3.02386334,0.13808000,0.42972846,0.01275793,0.25229877,0.74926297,1.19294488,0.13677954,1.53545400
-2.19409705,3.02518691,0.14048895,0.42264578,0.01370042,0.25453432,0.73736166,1.17721185,0.13691812,1.55800246
-2.18809405,3.02345345,0.14247466,0.41461993,0.01464648,0.25589128,0.72938848,1.16043288,0.13672201,1.57958643
-2.18209105,3.01796533,0.14397372,0.40583026,0.01558593,0.25636033,0.72499822,1.14242734,0.13620349,1.59938225
-2.17608804,3.00829111,0.14494217,0.39649551,0.01650836,0.25597246,0.72390968,1.12309859,0.13537912,1.61671874
-2.17008504,2.99427797,0.14535596,0.38686889,0.01740350,0.25479722,0.72591575,1.10243764,0.13426954,1.63109414
-2.16408204,2.97605659,0.14521097,0.37723238,0.01826161,0.25294023,0.73089031,1.08052432,0.13289933,1.64218843
-2.15807904,2.95403799,0.14452269,0.36789026,0.01907382,0.25053955,0.73879173,1.05752591,0.13129684,1.64987028
-2.15207604,2.92890189,0.14332542,0.35916186,0.01983251,0.24776127,0.74966224,1.03369301,0.12949395,1.65419823
-2.14607304,2.90157626,0.14167100,0.35137394,0.02053169,0.24479421,0.76362315,1.00935267,0.12752584,1.65541573
