energy_ev,total_up,Ir_p_up,Ir_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
-4.30115058,1.30050088,0.11699662,0.97454312,0.00087834,0.02970557,0.00075365,0.24874612
-4.29514757,1.27980328,0.11047979,0.97357455,0.00087565,0.02733581,0.00064193,0.22763882
-4.28914457,1.26532873,0.10496563,0.97650215,0.00087803,0.02533446,0.00055238,0.20838968
-4.28314157,1.25701157,0.10039668,0.98325748,0.00088452,0.02366274,0.00048179,0.19110266
-4.27713857,1.25465396,0.09670701,0.99366985,0.00089415,0.02228346,0.00042726,0.17585217
-4.27113557,1.25792428,0.09382307,1.00746421,0.00090597,0.02116126,0.00038615,0.16268357
-4.26513257,1.26636028,0.09166460,1.02426313,0.00091901,0.02026277,0.00035613,0.15161433
-4.25912956,1.27937726,0.09014587,1.04359277,0.00093237,0.01955655,0.00033513,0.14263580
-4.25312656,1.29628116,0.08917715,1.06489323,0.00094517,0.01901319,0.00032130,0.13571543
-4.24712356,1.31628629,0.08866639,1.08753271,0.00095659,0.01860524,0.00031306,0.13079923
-4.24112056,1.33853719,0.08852121,1.11082527,0.00096586,0.01830726,0.00030902,0.12781451
-4.23511756,1.36213375,0.08865100,1.13405144,0.00097230,0.01809588,0.00030799,0.12667257
-4.22911456,1.38615867,0.08896916,1.15648082,0.00097533,0.01794996,0.00030892,0.12727140
-4.22311156,1.40970626,0.08939542,1.17739585,0.00097446,0.01785072,0.00031096,0.12949835
-4.21710855,1.43191118,0.08985813,1.19611569,0.00096932,0.01778198,0.00031337,0.13323260
-4.21110555,1.45197628,0.09029638,1.21201906,0.00095967,0.01773046,0.00031554,0.13834762
-4.20510255,1.46919814,0.09066199,1.22456538,0.00094539,0.01768598,0.00031698,0.14471347
-4.19909955,1.48298951,0.09092120,1.23331298,0.00092647,0.01764177,0.00031730,0.15219912
-4.19309655,1.49289777,0.09105598,1.23793393,0.00090306,0.01759471,0.00031622,0.16067472
-4.18709355,1.49861877,0.09106492,1.23822479,0.00087539,0.01754547,0.00031355,0.17001398
-4.18109055,1.50000559,0.09096376,1.23411298,0.00084381,0.01749864,0.00030915,0.18009651
-4.17508754,1.49707216,0.09078526,1.22565857,0.00080878,0.01746276,0.00030299,0.19081030
-4.16908454,1.48999151,0.09057870,1.21305165,0.00077082,0.01745016,0.00029510,0.20205415
-4.16308154,1.47908908,0.09040880,1.19660535,0.00073052,0.01747683,0.00028556,0.21374004
-4.15707854,1.46483130,0.09035413,1.17674503,0.00068851,0.01756202,0.00027448,0.22579542
-4.15107554,1.44780993,0.09050507,1.15399402,0.00064545,0.01772781,0.00026206,0.23816503
-4.14507254,1.42872285,0.09096131,1.12895666,0.00060201,0.01799853,0.00024848,0.25081246
-4.13906953,1.40835172,0.09182902,1.10229910,0.00055882,0.01840009,0.00023398,0.26372095
-4.13306653,1.38753742,0.09321760,1.07472865,0.00051652,0.01895920,0.00021879,0.27689345
-4.12706353,1.36715377,0.09523627,1.04697229,0.00047566,0.01970250,0.00020315,0.29035178
-4.12106053,1.34808031,0.09799044,1.01975499,0.00043678,0.02065570,0.00018730,0.30413479
-4.11505753,1.33117482,0.10157805,0.99377829,0.00040031,0.02184261,0.00017146,0.31829542
-4.10905453,1.31724619,0.10608586,0.96969997,0.00036663,0.02328425,0.00015585,0.33289675
-4.10305153,1.30702834,0.11158596,0.94811499,0.00033603,0.02499788,0.00014065,0.34800712
-4.09704852,1.30115598,0.11813244,0.92953831,0.00030873,0.02699624,0.00012603,0.36369442
-4.09104552,1.30014261,0.12575844,0.91439009,0.00028486,0.02928675,0.00011213,0.38001992
-4.08504252,1.30436178,0.13447368,0.90298338,0.00026445,0.03187087,0.00009904,0.39703177
-4.07903952,1.31403194,0.14426254,0.89551498,0.00024749,0.03474363,0.00008686,0.41475868
-4.07303652,1.32920570,0.15508280,0.89205944,0.00023388,0.03789333,0.00007563,0.43320404
-4.06703352,1.34976392,0.16686512,0.89256675,0.00022345,0.04130139,0.00006538,0.45234091
-4.06103052,1.37541520,0.17951338,0.89686367,0.00021600,0.04494241,0.00005612,0.47210818
-4.05502751,1.40570093,0.19290575,0.90465896,0.00021124,0.04878453,0.00004782,0.49240828
-4.04902451,1.44000613,0.20689671,0.91555243,0.00020888,0.05278985,0.00004046,0.51310657
-4.04302151,1.47757596,0.22131981,0.92904774,0.00020860,0.05691517,0.00003398,0.53403263
-4.03701851,1.51753764,0.23599120,0.94456862,0.00021004,0.06111284,0.00002834,0.55498338
-4.03101551,1.55892709,0.25071380,0.96147821,0.00021285,0.06533184,0.00002346,0.57572813
-4.02501251,1.60071970,0.26528198,0.97910093,0.00021668,0.06951886,0.00001929,0.59601513
-4.01900950,1.64186404,0.27948662,0.99674611,0.00022119,0.07361960,0.00001574,0.61557956
-4.01300650,1.68131736,0.29312034,1.01373276,0.00022607,0.07757999,0.00001275,0.63415242
-4.00700350,1.71808164,0.30598275,1.02941444,0.00023103,0.08134755,0.00001026,0.65147002
-4.00100050,1.75123864,0.31788551,1.04320336,0.00023585,0.08487252,0.00000819,0.66728353
-3.99499750,1.77998267,0.32865707,1.05459282,0.00024035,0.08810910,0.00000650,0.68136819
-3.98899450,1.80364971,0.33814685,1.06317692,0.00024439,0.09101646,0.00000512,0.69353167
-3.98299150,1.82174167,0.34622882,1.06866700,0.00024792,0.09355960,0.00000400,0.70362125
-3.97698849,1.83394487,0.35280430,1.07090384,0.00025096,0.09571013,0.00000310,0.71152947
-3.97098549,1.84014195,0.35780400,1.06986536,0.00025362,0.09744676,0.00000239,0.71719798
-3.96498249,1.84041679,0.36118912,1.06566927,0.00025606,0.09875567,0.00000183,0.72061956
-3.95897949,1.83505220,0.36295165,1.05857073,0.00025856,0.09963070,0.00000139,0.72183810
-3.95297649,1.82452073,0.36311388,1.04895499,0.00026145,0.10007329,0.00000105,0.72094666
-3.94697349,1.80946869,0.36172707,1.03732529,0.00026517,0.10009229,0.00000078,0.71808383
-3.94097049,1.79069430,0.35886944,1.02428649,0.00027023,0.09970364,0.00000058,0.71342836
-3.93496748,1.76912067,0.35464356,1.01052510,0.00027719,0.09892979,0.00000043,0.70719253
-3.92896448,1.74576464,0.34917324,0.99678621,0.00028671,0.09779914,0.00000031,0.69961439
-3.92296148,1.72170256,0.34259999,0.98384833,0.00029945,0.09634520,0.00000023,0.69094927
-3.91695848,1.69803414,0.33507911,0.97249688,0.00031616,0.09460578,0.00000017,0.68146083
-3.91095548,1.67584559,0.32677565,0.96349716,0.00033756,0.09262204,0.00000012,0.67141200
-3.90495248,1.65617302,0.31786022,0.95756763,0.00036441,0.09043743,0.00000009,0.66105608
-3.89894947,1.63996739,0.30850469,0.95535436,0.00039742,0.08809668,0.00000006,0.65062832
-3.89294647,1.62806185,0.29887803,0.95740738,0.00043725,0.08564466,0.00000004,0.64033820
-3.88694347,1.62114244,0.28914231,0.96415948,0.00048451,0.08312530,0.00000003,0.63036274
-3.88094047,1.61972301,0.27944883,0.97590827,0.00053970,0.08058050,0.00000003,0.62084095
-3.87493747,1.62412512,0.26993468,0.99280197,0.00060317,0.07804914,0.00000003,0.61186963
-3.86893447,1.63446344,0.26071970,1.01482919,0.00067515,0.07556606,0.00000003,0.60350075
-3.86293147,1.65063734,0.25190390,1.04181343,0.00075565,0.07316131,0.00000003,0.59574038
-3.85692846,1.67232883,0.24356551,1.07341224,0.00084450,0.07085940,0.00000004,0.58854932
-3.85092546,1.69900735,0.23575968,1.10912135,0.00094129,0.06867886,0.00000006,0.58184542
-3.84492246,1.72994120,0.22851794,1.14828387,0.00104538,0.06663191,0.00000009,0.57550750
-3.83891946,1.76421576,0.22184834,1.19010436,0.00115588,0.06472435,0.00000013,0.56938083
-3.83291646,1.80075795,0.21573643,1.23366768,0.00127166,0.06295580,0.00000018,0.56328393
-3.82691346,1.83836657,0.21014701,1.27796209,0.00139135,0.06132003,0.00000027,0.55701647
-3.82091046,1.87574759,0.20502648,1.32190630,0.00151337,0.05980558,0.00000038,0.55036804
-3.81490745,1.91155361,0.20030599,1.36437955,0.00163593,0.05839662,0.00000055,0.54312731
-3.80890445,1.94442607,0.19590493,1.40425406,0.00175713,0.05707390,0.00000077,0.53509138
-3.80290145,1.97303912,0.19173498,1.44042883,0.00187493,0.05581591,0.00000109,0.52607480
-3.79689845,1.99614353,0.18770423,1.47186381,0.00198728,0.05460005,0.00000153,0.51591794
-3.79089545,2.01260919,0.18372153,1.49761315,0.00209211,0.05340392,0.00000212,0.50449431
-3.78489245,2.02146478,0.17970055,1.51685671,0.00218746,0.05220650,0.00000294,0.49171656
-3.77888944,2.02193300,0.17556375,1.52892844,0.00227149,0.05098929,0.00000403,0.47754082
-3.77288644,2.01346037,0.17124576,1.53334088,0.00234258,0.04973738,0.00000549,0.46196938
-3.76688344,1.99574028,0.16669634,1.52980481,0.00239937,0.04844024,0.00000744,0.44505131
-3.76088044,1.96872875,0.16188255,1.51824335,0.00244086,0.04709241,0.00001001,0.42688140
-3.75487744,1.93265229,0.15679028,1.49880023,0.00246638,0.04569393,0.00001338,0.40759716
-3.74887444,1.88800781,0.15142499,1.47184186,0.00247568,0.04425054,0.00001777,0.38737435
-3.74287144,1.83555475,0.14581167,1.43795326,0.00246894,0.04277363,0.00002345,0.36642110
-3.73686843,1.77629989,0.13999408,1.39792819,0.00244679,0.04128003,0.00003075,0.34497101
-3.73086543,1.71147577,0.13403339,1.35275398,0.00241026,0.03979149,0.00004005,0.32327558
-3.72486243,1.64251349,0.12800621,1.30359158,0.00236082,0.03833414,0.00005183,0.30159635
-3.71885943,1.57101128,0.12200220,1.25175177,0.00230029,0.03693768,0.00006666,0.28019703
-3.71285643,1.49869984,0.11612141,1.19866837,0.00223087,0.03563456,0.00008519,0.25933613
-3.70685343,1.42740579,0.11047132,1.14586921,0.00215499,0.03445907,0.00010818,0.23926018
-3.70085043,1.35901429,0.10516400,1.09494594,0.00207532,0.03344643,0.00013654,0.22019796
-3.69484742,1.29543190,0.10031320,1.04752319,0.00199469,0.03263194,0.00017126,0.20235589
-3.68884442,1.23855052,0.09603165,1.00522792,0.00191600,0.03205009,0.00021350,0.18591456
-3.68284142,1.19021292,0.09242864,0.96965937,0.00184214,0.03173389,0.00026453,0.17102667
-3.67683842,1.15218044,0.08960785,0.94236012,0.00177593,0.03171420,0.00032579,0.15781617
-3.67083542,1.12610301,0.08766562,0.92478825,0.00172006,0.03201922,0.00039882,0.14637862
-3.66483242,1.11349154,0.08668951,0.91829102,0.00167701,0.03267412,0.00048533,0.13678262
-3.65882941,1.11569272,0.08675732,0.92407991,0.00164896,0.03370074,0.00058712,0.12907215
-3.65282641,1.13386601,0.08793634,0.94320713,0.00163779,0.03511747,0.00070611,0.12326957
-3.64682341,1.16896272,0.09028306,0.97654364,0.00164498,0.03693917,0.00084426,0.11937922
-3.64082041,1.22170717,0.09384308,1.02475872,0.00167159,0.03917719,0.00100363,0.11739116
-3.63481741,1.29257982,0.09865123,1.08830134,0.00171824,0.04183948,0.00118624,0.11728510
-3.62881441,1.38180260,0.10473194,1.16738350,0.00178506,0.04493070,0.00139409,0.11903413
-3.62281141,1.48932662,0.11209958,1.26196613,0.00187171,0.04845233,0.00162910,0.12260817
-3.61680840,1.61482274,0.12075904,1.37174790,0.00197733,0.05240285,0.00189302,0.12797692
-3.61080540,1.75767542,0.13070612,1.49615770,0.00210060,0.05677777,0.00218740,0.13511223
-3.60480240,1.91698059,0.14192800,1.63435138,0.00223974,0.06156974,0.00251348,0.14398974
-3.59879940,2.09154804,0.15440355,1.78521347,0.00239252,0.06676850,0.00287219,0.15458976
-3.59279640,2.27990890,0.16810351,1.94736448,0.00255636,0.07236082,0.00326397,0.16689729
-3.58679340,2.48032890,0.18299053,2.11917428,0.00272831,0.07833040,0.00368881,0.18090127
-3.58079040,2.69082753,0.19901899,2.29878186,0.00290521,0.08465760,0.00414611,0.19659296
-3.57478739,2.90920334,0.21613465,2.48412155,0.00308366,0.09131925,0.00463462,0.21396363
-3.56878439,3.13306534,0.23427416,2.67295563,0.00326020,0.09828835,0.00515245,0.23300152
-3.56278139,3.35986997,0.25336434,2.86291259,0.00343135,0.10553380,0.00569696,0.25368838
-3.55677839,3.58696314,0.27332139,3.05153066,0.00359369,0.11302012,0.00626483,0.27599550
-3.55077539,3.81162640,0.29405003,3.23630522,0.00374399,0.12070727,0.00685198,0.29987962
-3.54477239,4.03112619,0.31544269,3.41473911,0.00387929,0.12855051,0.00745368,0.32527885
-3.53876938,4.24276475,0.33737872,3.58439428,0.00399696,0.13650045,0.00806457,0.35210874
-3.53276638,4.44393163,0.35972394,3.74294331,0.00409480,0.14450318,0.00867876,0.38025886
-3.52676338,4.63215413,0.38233034,3.88821923,0.00417109,0.15250069,0.00928996,0.40959003
-3.52076038,4.80514536,0.40503640,4.01826212,0.00422463,0.16043141,0.00989165,0.43993240
-3.51475738,4.96084883,0.42766772,4.13136116,0.00425480,0.16823105,0.01047723,0.47108466
-3.50875438,5.09747816,0.45003849,4.22609072,0.00426153,0.17583362,0.01104026,0.50281437
-3.50275138,5.21355110,0.47195346,4.30133975,0.00424534,0.18317271,0.01157467,0.53485978
-3.49674837,5.30791702,0.49321068,4.35633345,0.00420729,0.19018297,0.01207498,0.56693284
-3.49074537,5.37977733,0.51360498,4.39064687,0.00414896,0.19680168,0.01253658,0.59872368
-3.48474237,5.42869835,0.53293204,4.40421017,0.00407239,0.20297052,0.01295592,0.62990635
-3.47873937,5.45461653,0.55099302,4.39730550,0.00398002,0.20863732,0.01333074,0.66014561
-3.47273637,5.45783582,0.56759955,4.37055585,0.00387462,0.21375774,0.01366022,0.68910469
-3.46673337,5.43901745,0.58257895,4.32490615,0.00375920,0.21829691,0.01394516,0.71645361
-3.46073037,5.39916222,0.59577942,4.26159741,0.00363695,0.22223073,0.01418800,0.74187774
-3.45472736,5.33958557,0.60707488,4.18213449,0.00351115,0.22554697,0.01439287,0.76508631
-3.44872436,5.26188607,0.61636930,4.08824842,0.00338504,0.22824593,0.01456548,0.78582038
-3.44272136,5.16790767,0.62360019,3.98185420,0.00326183,0.23034063,0.01471307,0.80386003
-3.43671836,5.05969649,0.62874100,3.86500510,0.00314454,0.23185650,0.01484409,0.81903026
-3.43071536,4.93945291,0.63180233,3.73984452,0.00303597,0.23283058,0.01496799,0.83120540
-3.42471236,4.80948000,0.63283170,3.60855648,0.00293863,0.23331010,0.01509481,0.84031183
-3.41870935,4.67212927,0.63191181,3.47331600,0.00285469,0.23335061,0.01523483,0.84632872
-3.41270635,4.52974510,0.62915743,3.33624040,0.00278592,0.23301363,0.01539804,0.84928688
-3.40670335,4.38460930,0.62471084,3.19934292,0.00273366,0.23236396,0.01559373,0.84926574
-3.40070035,4.23888726,0.61873611,3.06448957,0.00269879,0.23146672,0.01583000,0.84638848
-3.39469735,4.09457731,0.61141248,2.93336068,0.00268170,0.23038430,0.01611326,0.84081579
-3.38869435,3.95346498,0.60292702,2.80741785,0.00268229,0.22917327,0.01644790,0.83273833
-3.38269135,3.81708378,0.59346709,2.68787766,0.00269996,0.22788162,0.01683586,0.82236846
-3.37668834,3.68668378,0.58321295,2.57569262,0.00273363,0.22654622,0.01727643,0.80993162
-3.37068534,3.56320955,0.57233082,2.47154015,0.00278174,0.22519084,0.01776608,0.79565775
-3.36468234,3.44728805,0.56096687,2.37581989,0.00284233,0.22382479,0.01829842,0.77977328
-3.35867934,3.33922742,0.54924241,2.28865948,0.00291304,0.22244224,0.01886427,0.76249399
-3.35267634,3.23902657,0.53725056,2.20992847,0.00299117,0.22102232,0.01945190,0.74401915
-3.34667334,3.14639540,0.52505452,2.13926008,0.00307381,0.21953004,0.02004736,0.72452714
-3.34067034,3.06078492,0.51268759,2.07607969,0.00315782,0.21791795,0.02063487,0.70417276
-3.33466733,2.98142594,0.50015488,2.01963920,0.00324002,0.21612849,0.02119744,0.68308619
-3.32866433,2.90737477,0.48743656,1.96905574,0.00331721,0.21409691,0.02171741,0.66137365
-3.32266133,2.83756391,0.47449245,1.92335320,0.00338628,0.21175468,0.02217709,0.63911950
-3.31665833,2.77085556,0.46126769,1.88150503,0.00344433,0.20903309,0.02255948,0.61638964
-3.31065533,2.70609544,0.44769906,1.84247635,0.00348872,0.20586698,0.02284889,0.59323583
-3.30465233,2.64216478,0.43372166,1.80526395,0.00351721,0.20219835,0.02303150,0.56970050
-3.29864932,2.57802798,0.41927545,1.76893245,0.00352794,0.19797961,0.02309595,0.54582193
-3.29264632,2.51277409,0.40431132,1.73264531,0.00351959,0.19317642,0.02303376,0.52163908
-3.28664332,2.44565039,0.38879639,1.69568957,0.00349132,0.18776986,0.02283962,0.49719602
-3.28064032,2.37608681,0.37271814,1.65749371,0.00344287,0.18175787,0.02251157,0.47254555
-3.27463732,2.30371062,0.35608730,1.61763804,0.00337452,0.17515595,0.02205112,0.44775174
-3.26863432,2.22835098,0.33893929,1.57585765,0.00328707,0.16799698,0.02146307,0.42289144
-3.26263132,2.15003389,0.32133422,1.53203841,0.00318181,0.16033032,0.02075539,0.39805444
-3.25662831,2.06896822,0.30335549,1.48620649,0.00306049,0.15222015,0.01993882,0.37334264
-3.25062531,1.98552425,0.28510715,1.43851249,0.00292521,0.14374322,0.01902650,0.34886804
-3.24462231,1.90020610,0.26671026,1.38921138,0.00277838,0.13498610,0.01803347,0.32474996
-3.23861931,1.81362006,0.24829837,1.33863950,0.00262263,0.12604220,0.01697611,0.30111158
-3.23261631,1.72644062,0.23001262,1.28719011,0.00246069,0.11700848,0.01587159,0.27807611
-3.22661331,1.63937623,0.21199652,1.23528883,0.00229536,0.10798233,0.01473733,0.25576285
-3.22061031,1.55313650,0.19439093,1.18337025,0.00212938,0.09905849,0.01359044,0.23428340
-3.21460730,1.46840244,0.17732930,1.13185681,0.00196535,0.09032629,0.01244728,0.21373822
-3.20860430,1.38580110,0.16093349,1.08114094,0.00180571,0.08186737,0.01132303,0.19421380
-3.20260130,1.30588544,0.14531040,1.03157099,0.00165263,0.07375374,0.01023135,0.17578044
-3.19659830,1.22912013,0.13054937,0.98344139,0.00150801,0.06604647,0.00918417,0.15849093
-3.19059530,1.15587334,0.11672051,0.93698719,0.00137341,0.05879491,0.00819147,0.14237994
-3.18459230,1.08641443,0.10387398,0.89238276,0.00125006,0.05203638,0.00726127,0.12746426
-3.17858929,1.02091709,0.09204013,0.84974435,0.00113885,0.04579643,0.00639964,0.11374375
-3.17258629,0.95946723,0.08123036,0.80913595,0.00104031,0.04008946,0.00561074,0.10120285
-3.16658329,0.90207459,0.07143872,0.77057779,0.00095466,0.03491978,0.00489699,0.08981271
-3.16058029,0.84868730,0.06264397,0.73405682,0.00088180,0.03028280,0.00425928,0.07953346
-3.15457729,0.79920810,0.05481200,0.69953820,0.00082136,0.02616659,0.00369716,0.07031689
-3.14857429,0.75351136,0.04789853,0.66697736,0.00077275,0.02255337,0.00320912,0.06210902
-3.14257129,0.71145991,0.04185181,0.63633162,0.00073514,0.01942111,0.00279283,0.05485261
-3.13656828,0.67292076,0.03661527,0.60757103,0.00070758,0.01674505,0.00244538,0.04848959
-3.13056528,0.63777908,0.03213007,0.58068774,0.00068896,0.01449909,0.00216352,0.04296303
-3.12456228,0.60594989,0.02833725,0.55570362,0.00067813,0.01265702,0.00194390,0.03821890
-3.11855928,0.57738700,0.02517973,0.53267570,0.00067385,0.01119358,0.00178318,0.03420739
-3.11255628,0.55208893,0.02260379,0.51169943,0.00067492,0.01008523,0.00167826,0.03088382
-3.10655328,0.53010177,0.02056027,0.49290953,0.00068015,0.00931074,0.00162632,0.02820913
-3.10055028,0.51151888,0.01900531,0.47647843,0.00068840,0.00885149,0.00162490,0.02615003
-3.09454727,0.49647746,0.01790074,0.46261241,0.00069863,0.00869162,0.00167198,0.02467871
-3.08854427,0.48515236,0.01721410,0.45154554,0.00070989,0.00881785,0.00176587,0.02377228
-3.08254127,0.47774710,0.01691838,0.44353154,0.00072138,0.00921920,0.00190525,0.02341193
-3.07653827,0.47448259,0.01699142,0.43883385,0.00073240,0.00988648,0.00208905,0.02358184
-3.07053527,0.47558381,0.01741510,0.43771410,0.00074241,0.01081170,0.00231634,0.02426791
-3.06453227,0.48126494,0.01817438,0.44041941,0.00075103,0.01198730,0.00258622,0.02545645
-3.05852926,0.49171330,0.01925618,0.44716868,0.00075799,0.01340535,0.00289766,0.02713268
-3.05252626,0.50707288,0.02064819,0.45813862,0.00076316,0.01505678,0.00324936,0.02927936
-3.04652326,0.52742772,0.02233764,0.47344967,0.00076653,0.01693050,0.00363959,0.03187543
-3.04052026,0.55278620,0.02431015,0.49315258,0.00076819,0.01901268,0.00406605,0.03489477
-3.03451726,0.58306663,0.02654866,0.51721619,0.00076831,0.02128609,0.00452573,0.03830514
-3.02851426,0.61808501,0.02903245,0.54551695,0.00076713,0.02372955,0.00501485,0.04206741
-3.02251126,0.65754579,0.03173639,0.57783090,0.00076490,0.02631756,0.00552874,0.04613504
-3.01650825,0.70103604,0.03463041,0.61382872,0.00076190,0.02902019,0.00606182,0.05045391
-3.01050525,0.74802403,0.03767922,0.65307425,0.00075841,0.03180306,0.00660765,0.05496251
-3.00450225,0.79786230,0.04084231,0.69502710,0.00075466,0.03462771,0.00715891,0.05959256
-2.99849925,0.84979592,0.04407432,0.73904961,0.00075083,0.03745205,0.00770758,0.06426995
-2.99249625,0.90297576,0.04732556,0.78441816,0.00074707,0.04023118,0.00824504,0.06891619
-2.98649325,0.95647694,0.05054299,0.83033902,0.00074343,0.04291833,0.00876227,0.07345004
-2.98049025,1.00932174,0.05367137,0.87596820,0.00073991,0.04546597,0.00925008,0.07778958
-2.97448724,1.06050675,0.05665463,0.92043494,0.00073641,0.04782712,0.00969936,0.08185443
-2.96848424,1.10903295,0.05943743,0.96286802,0.00073279,0.04995672,0.01010135,0.08556813
-2.96248124,1.15393792,0.06196685,1.00242400,0.00072883,0.05181295,0.01044792,0.08886055
-2.95647824,1.19432869,0.06419406,1.03831614,0.00072429,0.05335862,0.01073180,0.09167021
-2.95047524,1.22941392,0.06607596,1.06984294,0.00071886,0.05456239,0.01094686,0.09394652
-2.94447224,1.25853374,0.06757674,1.09641481,0.00071227,0.05539984,0.01108834,0.09565155
-2.93846923,1.28118608,0.06866915,1.11757773,0.00070421,0.05585433,0.01115296,0.09676162
-2.93246623,1.29704783,0.06933560,1.13303253,0.00069442,0.05591761,0.01113908,0.09726827
-2.92646323,1.30598989,0.06956884,1.14264889,0.00068268,0.05559010,0.01104676,0.09717881
-2.92046023,1.30808504,0.06937235,1.14647307,0.00066881,0.05488093,0.01087775,0.09651624
-2.91445723,1.30360818,0.06876030,1.14472890,0.00065272,0.05380756,0.01063543,0.09531862
-2.90845423,1.29302860,0.06775713,1.13781168,0.00063439,0.05239525,0.01032470,0.09363790
-2.90245123,1.27699442,0.06639670,1.12627513,0.00061389,0.05067611,0.00995179,0.09153818
-2.89644822,1.25630987,0.06472118,1.11081179,0.00059137,0.04868803,0.00952408,0.08909362
-2.89044522,1.23190603,0.06277957,1.09222757,0.00056709,0.04647339,0.00904982,0.08638592
-2.88444222,1.20480656,0.06062597,1.07141153,0.00054136,0.04407764,0.00853789,0.08350157
-2.87843922,1.17608958,0.05831779,1.04930213,0.00051461,0.04154789,0.00799750,0.08052894
-2.87243622,1.14684751,0.05591378,1.02685145,0.00048731,0.03893139,0.00743793,0.07755547
-2.86643322,1.11814665,0.05347210,1.00498889,0.00046003,0.03627421,0.00686826,0.07466478
-2.86043022,1.09098807,0.05104848,0.98458596,0.00043336,0.03361998,0.00629716,0.07193423
-2.85442721,1.06627174,0.04869458,0.96642380,0.00040797,0.03100874,0.00573266,0.06943257
-2.84842421,1.04476527,0.04645649,0.95116466,0.00038455,0.02847612,0.00518200,0.06721817
-2.84242121,1.02707862,0.04437359,0.93932874,0.00036382,0.02605265,0.00465151,0.06533763
-2.83641821,1.01364579,0.04247767,0.93127731,0.00034655,0.02376332,0.00414656,0.06382492
-2.83041521,1.00471421,0.04079244,0.92720269,0.00033350,0.02162742,0.00367148,0.06270101
-2.82441221,1.00034210,0.03933335,0.92712558,0.00032545,0.01965856,0.00322962,0.06197404
-2.81840920,1.00040375,0.03810773,0.93089972,0.00032320,0.01786489,0.00282338,0.06163999
-2.81240620,1.00460234,0.03711527,0.93822335,0.00032753,0.01624958,0.00245427,0.06168368
-2.80640320,1.01248953,0.03634871,0.94865713,0.00033922,0.01481138,0.00212308,0.06208022
-2.80040020,1.02349070,0.03579482,0.96164730,0.00035903,0.01354526,0.00182993,0.06279668
-2.79439720,1.03693465,0.03543548,0.97655307,0.00038768,0.01244327,0.00157446,0.06379396
-2.78839420,1.05208623,0.03524887,0.99267681,0.00042585,0.01149525,0.00135599,0.06502871
-2.78239120,1.06818029,0.03521069,1.00929567,0.00047415,0.01068975,0.00117360,0.06645528
-2.77638819,1.08445549,0.03529542,1.02569300,0.00053310,0.01001477,0.00102635,0.06802748
-2.77038519,1.10018627,0.03547742,1.04118837,0.00060311,0.00945854,0.00091337,0.06970027
-2.76438219,1.11471182,0.03573192,1.05516462,0.00068443,0.00901020,0.00083401,0.07143104
-2.75837919,1.12746059,0.03603595,1.06709098,0.00077717,0.00866041,0.00078793,0.07318077
-2.75237619,1.13796970,0.03636896,1.07654137,0.00088122,0.00840184,0.00077520,0.07491465
-2.74637319,1.14589846,0.03671331,1.08320713,0.00099625,0.00822958,0.00079636,0.07660258
-2.74037019,1.15103570,0.03705458,1.08690402,0.00112169,0.00814139,0.00085251,0.07821914
-2.73436718,1.15330106,0.03738163,1.08757346,0.00125667,0.00813790,0.00094528,0.07974341
-2.72836418,1.15274053,0.03768660,1.08527823,0.00140008,0.00822261,0.00107686,0.08115847
-2.72236118,1.14951675,0.03796465,1.08019331,0.00155052,0.00840183,0.00124999,0.08245076
-2.71635818,1.14389519,0.03821368,1.07259259,0.00170628,0.00868454,0.00146788,0.08360934
-2.71035518,1.13622689,0.03843399,1.06283238,0.00186543,0.00908205,0.00173413,0.08462509
-2.70435218,1.12692919,0.03862786,1.05133289,0.00202581,0.00960769,0.00205264,0.08549000
-2.69834917,1.11646538,0.03879918,1.03855855,0.00218505,0.01027631,0.00242745,0.08619651
-2.69234617,1.10532447,0.03895313,1.02499853,0.00234067,0.01110377,0.00286258,0.08673714
-2.68634317,1.09400206,0.03909592,1.01114809,0.00249011,0.01210640,0.00336183,0.08710419
-2.68034017,1.08298311,0.03923457,0.99749183,0.00263083,0.01330035,0.00392857,0.08728979
-2.67433717,1.07272727,0.03937689,0.98448933,0.00276035,0.01470097,0.00456550,0.08728611
-2.66833417,1.06365728,0.03953143,0.97256370,0.00287633,0.01632219,0.00527442,0.08708580
-2.66233117,1.05615049,0.03970762,0.96209314,0.00297669,0.01817593,0.00605596,0.08668267
-2.65632816,1.05053366,0.03991590,0.95340573,0.00305964,0.02027152,0.00690939,0.08607239
-2.65032516,1.04708074,0.04016794,0.94677712,0.00312375,0.02261522,0.00783237,0.08525333
-2.64432216,1.04601344,0.04047685,0.94243088,0.00316799,0.02520981,0.00882081,0.08422737
-2.63831916,1.04750397,0.04085739,0.94054110,0.00319181,0.02805432,0.00986867,0.08300065
-2.63231616,1.05167955,0.04132609,0.94123685,0.00319511,0.03114385,0.01096797,0.08158418
-2.62631316,1.05862822,0.04190137,0.94460775,0.00317826,0.03446951,0.01210873,0.07999426
-2.62031016,1.06840525,0.04260350,0.95071037,0.00314210,0.03801854,0.01327903,0.07825268
-2.61430715,1.08103978,0.04345445,0.95957490,0.00308790,0.04177457,0.01446519,0.07638667
-2.60830415,1.09654125,0.04447762,0.97121158,0.00301728,0.04571792,0.01565200,0.07442861
-2.60230115,1.11490533,0.04569745,0.98561672,0.00293218,0.04982616,0.01682301,0.07241546
