energy_ev,total_up,C_s_up,C_p_up,Os_p_up,Os_d_up,Te_p_up,Te_d_up,Ti_p_up,Ti_d_up
-5.36368184,5.00793425,0.02494117,0.59524782,1.51448554,2.12264569,2.33207415,0.00000000,1.62839399,0.25119124
-5.35767884,5.11905357,0.02515012,0.62197666,1.55086934,2.18321148,2.36614481,0.00000000,1.63418870,0.25540087
-5.35167584,5.22557995,0.02532295,0.64923041,1.58772080,2.24098793,2.39728486,0.00000000,1.63741181,0.25950744
-5.34567284,5.32603608,0.02545329,0.67683611,1.62450931,2.29528690,2.42478541,0.00000000,1.63769703,0.26345999
-5.33966983,5.41909733,0.02553611,0.70461265,1.66070217,2.34550975,2.44801539,0.00000000,1.63472127,0.26721320
-5.33366683,5.50362851,0.02556797,0.73237330,1.69577887,2.39116264,2.46644255,0.00000000,1.62821827,0.27072858
-5.32766383,5.57871386,0.02554719,0.75992818,1.72924451,2.43186851,2.47965124,0.00000000,1.61799043,0.27397522
-5.32166083,5.64367908,0.02547394,0.78708652,1.76064186,2.46737515,2.48735606,0.00000000,1.60391854,0.27693035
-5.31565783,5.69810443,0.02535025,0.81365875,1.78956150,2.49755907,2.48941078,0.00000000,1.58596878,0.27957941
-5.30965483,5.74182845,0.02517998,0.83945837,1.81564997,2.52242507,2.48581227,0.00000000,1.56419673,0.28191584
-5.30365183,5.77494252,0.02496867,0.86430359,1.83861569,2.54210154,2.47669912,0.00000000,1.53874812,0.28394058
-5.29764882,5.79777660,0.02472336,0.88801879,1.85823262,2.55683197,2.46234530,0.00000000,1.50985634,0.28566126
-5.29164582,5.81087741,0.02445233,0.91043585,1.87434174,2.56696290,2.44314906,0.00000000,1.47783677,0.28709119
-5.28564282,5.81498024,0.02416479,0.93139549,1.88685065,2.57292933,2.41961785,0.00000000,1.44307824,0.28824831
-5.27963982,5.81097610,0.02387059,0.95074868,1.89573145,2.57523799,2.39234995,0.00000000,1.40603201,0.28915392
-5.27363682,5.79987604,0.02357985,0.96835810,1.90101730,2.57444950,2.36201374,0.00000000,1.36719871,0.28983164
-5.26763382,5.78277441,0.02330265,0.98409990,1.90279797,2.57116023,2.32932570,0.00000000,1.32711401,0.29030629
-5.26163082,5.76081290,0.02304871,0.99786562,1.90121479,2.56598445,2.29502810,0.00000000,1.28633353,0.29060302
-5.25562781,5.73514688,0.02282706,1.00956434,1.89645515,2.55953768,2.25986738,0.00000000,1.24541769,0.29074660
-5.24962481,5.70691529,0.02264585,1.01912498,1.88874709,2.55242146,2.22457410,0.00000000,1.20491722,0.29076098
-5.24362181,5.67721511,0.02251213,1.02649878,1.87835384,2.54521031,2.18984518,0.00000000,1.16535985,0.29066906
-5.23761881,5.64708089,0.02243168,1.03166158,1.86556878,2.53844073,2.15632900,0.00000000,1.12723865,0.29049267
-5.23161581,5.61746957,0.02240897,1.03461611,1.85071054,2.53260260,2.12461363,0.00000000,1.09100260,0.29025278
-5.22561281,5.58925038,0.02244706,1.03539378,1.83411849,2.52813276,2.09521845,0.00000000,1.05704930,0.28996988
-5.21960980,5.56319943,0.02254770,1.03405606,1.81614846,2.52541068,2.06858897,0.00000000,1.02572031,0.28966441
-5.21360680,5.53999818,0.02271132,1.03069515,1.79716851,2.52475593,2.04509471,0.00000000,0.99729885,0.28935726
-5.20760380,5.52023497,0.02293718,1.02543394,1.77755480,2.52642726,2.02502975,0.00000000,0.97200981,0.28907025
-5.20160080,5.50440882,0.02322347,1.01842497,1.75768730,2.53062283,2.00861538,0.00000000,0.95002180,0.28882651
-5.19559780,5.49293436,0.02356746,1.00984861,1.73794533,2.53748150,1.99600449,0.00000000,0.93145082,0.28865073
-5.18959480,5.48614732,0.02396569,0.99991021,1.71870282,2.54708483,1.98728696,0.00000000,0.91636530,0.28856922
-5.18359180,5.48430977,0.02441408,0.98883652,1.70032334,2.55945959,1.98249575,0.00000000,0.90479188,0.28860978
-5.17758879,5.48761465,0.02490813,0.97687124,1.68315476,2.57458079,1.98161296,0.00000000,0.89672153,0.28880138
-5.17158579,5.49618939,0.02544300,0.96427006,1.66752388,2.59237492,1.98457570,0.00000000,0.89211560,0.28917357
-5.16558279,5.51009830,0.02601369,0.95129528,1.65373091,2.61272370,1.99128140,0.00000000,0.89091146,0.28975577
-5.15957979,5.52934404,0.02661505,0.93821016,1.64204406,2.63546797,2.00159234,0.00000000,0.89302721,0.29057638
-5.15357679,5.55386814,0.02724194,0.92527332,1.63269440,2.66041202,2.01533938,0.00000000,0.89836542,0.29166179
-5.14757379,5.58355101,0.02788921,0.91273332,1.62587121,2.68732823,2.03232486,0.00000000,0.90681565,0.29303535
-5.14157079,5.61821164,0.02855173,0.90082360,1.62171795,2.71596200,2.05232478,0.00000000,0.91825568,0.29471632
-5.13556778,5.65760740,0.02922443,0.88975796,1.62032900,2.74603692,2.07509036,0.00000000,0.93255150,0.29671890
-5.12956478,5.70143421,0.02990227,0.87972668,1.62174744,2.77726020,2.10034924,0.00000000,0.94955618,0.29905135
-5.12356178,5.74932728,0.03058022,0.87089341,1.62596380,2.80932801,2.12780638,0.00000000,0.96910783,0.30171525
-5.11755878,5.80086271,0.03125326,0.86339272,1.63291599,2.84193085,2.15714501,0.00000000,0.99102687,0.30470495
-5.11155578,5.85555990,0.03191634,0.85732861,1.64249032,2.87475854,2.18802767,0.00000000,1.01511291,0.30800723
-5.10555278,5.91288493,0.03256440,0.85277355,1.65452370,2.90750482,2.22009762,0.00000000,1.04114167,0.31160118
-5.09954977,5.97225483,0.03319233,0.84976841,1.66880688,2.93987137,2.25298064,0.00000000,1.06886212,0.31545825
-5.09354677,6.03304269,0.03379504,0.84832290,1.68508867,2.97157103,2.28628747,0.00000000,1.09799435,0.31954263
-5.08754377,6.09458366,0.03436745,0.84841659,1.70308112,3.00233039,2.31961675,0.00000000,1.12822827,0.32381173
-5.08154077,6.15618165,0.03490454,0.85000045,1.72246537,3.03189142,2.35255874,0.00000000,1.15922369,0.32821694
-5.07553777,6.21711685,0.03540142,0.85299872,1.74289826,3.06001252,2.38469963,0.00000000,1.19061165,0.33270452
-5.06953477,6.27665403,0.03585339,0.85731122,1.76401937,3.08646886,2.41562663,0.00000000,1.22199746,0.33721671
-5.06353177,6.33405178,0.03625604,0.86281589,1.78545860,3.11105234,2.44493360,0.00000000,1.25296529,0.34169289
-5.05752876,6.38857263,0.03660531,0.86937168,1.80684400,3.13357136,2.47222743,0.00000000,1.28308444,0.34607096
-5.05152576,6.43949436,0.03689761,0.87682169,1.82780987,3.15385064,2.49713490,0.00000000,1.31191710,0.35028878
-5.04552276,6.48612246,0.03712986,0.88499657,1.84800501,3.17173133,2.51930996,0.00000000,1.33902749,0.35428565
-5.03951976,6.52780387,0.03729964,0.89371831,1.86710104,3.18707178,2.53844145,0.00000000,1.36399198,0.35800389
-5.03351676,6.56394187,0.03740519,0.90280419,1.88480070,3.19974898,2.55426092,0.00000000,1.38641014,0.36139039
-5.02751376,6.59401211,0.03744550,0.91207113,1.90084598,3.20966099,2.56655039,0.00000000,1.40591595,0.36439824
-5.02151076,6.61757942,0.03742038,0.92134028,1.91502603,3.21673032,2.57514995,0.00000000,1.42218904,0.36698816
-5.01550775,6.63431497,0.03733046,0.93044179,1.92718455,3.22090817,2.57996465,0.00000000,1.43496536,0.36912997
-5.00950475,6.64401318,0.03717718,0.93921979,1.93722652,3.22217949,2.58097062,0.00000000,1.44404676,0.37080380
-5.00350175,6.64660765,0.03696285,0.94753728,1.94512407,3.22056848,2.57821992,0.00000000,1.44930920,0.37200121
-4.99749875,6.64218514,0.03669059,0.95528101,1.95092098,3.21614422,2.57184380,0.00000000,1.45070886,0.37272594
-4.99149575,6.63099678,0.03636429,0.96236585,1.95473587,3.20902595,2.56205413,0.00000000,1.44828620,0.37299442
-4.98549275,6.61346531,0.03598856,0.96873877,1.95676327,3.19938752,2.54914251,0.00000000,1.44216725,0.37283590
-4.97948974,6.59018748,0.03556869,0.97438192,1.95727275,3.18746046,2.53347697,0.00000000,1.43256222,0.37229214
-4.97348674,6.56193073,0.03511054,0.97931469,1.95660546,3.17353513,2.51549607,0.00000000,1.41976136,0.37141669
-4.96748374,6.52962342,0.03462047,0.98359449,1.95516800,3.15795959,2.49570030,0.00000000,1.40412788,0.37027374
-4.96148074,6.49433816,0.03410518,0.98731618,1.95342362,3.14113565,2.47464079,0.00000000,1.38608834,0.36893647
-4.95547774,6.45726820,0.03357167,0.99060975,1.95188045,3.12351204,2.45290572,0.00000000,1.36612071,0.36748498
-4.94947474,6.41969696,0.03302703,0.99363645,1.95107715,3.10557455,2.43110452,0.00000000,1.34474040,0.36600392
-4.94347174,6.38296149,0.03247838,0.99658323,1.95156617,3.08783317,2.40985040,0.00000000,1.32248493,0.36457970
-4.93746873,6.34841070,0.03193266,0.99965556,1.95389494,3.07080668,2.38974188,0.00000000,1.29989764,0.36329757
-4.93146573,6.31735993,0.03139651,1.00306899,1.95858572,3.05500506,2.37134373,0.00000000,1.27751107,0.36223856
-4.92546273,6.29104326,0.03087614,1.00703949,1.96611472,3.04091045,2.35516835,0.00000000,1.25583077,0.36147644
-4.91945973,6.27056573,0.03037716,1.01177319,1.97689130,3.02895740,2.34165796,0.00000000,1.23531992,0.36107477
-4.91345673,6.25685739,0.02990447,1.01745579,1.99123819,3.01951333,2.33116874,0.00000000,1.21638550,0.36108429
-4.90745373,6.25063124,0.02946215,1.02424211,2.00937354,3.01286021,2.32395718,0.00000000,1.19936651,0.36154057
-4.90145073,6.25234709,0.02905334,1.03224646,2.03139571,3.00917835,2.32016958,0.00000000,1.18452448,0.36246222
-4.89544772,6.26218316,0.02868019,1.04153405,2.05727163,3.00853324,2.31983496,0.00000000,1.17203682,0.36384964
-4.88944472,6.28001688,0.02834378,1.05211420,2.08682936,3.01086620,2.32286178,0.00000000,1.16199302,0.36568434
-4.88344172,6.30541595,0.02804414,1.06393546,2.11975534,3.01598947,2.32903868,0.00000000,1.15439378,0.36792891
-4.87743872,6.33764041,0.02778022,1.07688316,2.15559676,3.02358620,2.33803911,0.00000000,1.14915309,0.37052771
-4.87143572,6.37565585,0.02754996,1.09077946,2.19376897,3.03321549,2.34942991,0.00000000,1.14610310,0.37340804
-4.86543272,6.41815736,0.02735030,1.10538604,2.23356791,3.04432242,2.36268325,0.00000000,1.14500131,0.37648205
-4.85942971,6.46360353,0.02717734,1.12040932,2.27418719,3.05625287,2.37719170,0.00000000,1.14554003,0.37964900
-4.85342671,6.51025917,0.02702636,1.13550812,2.31473912,3.06827247,2.39228573,0.00000000,1.14735745,0.38279798
-4.84742371,6.55624514,0.02689200,1.15030339,2.35427910,3.07958912,2.40725311,0.00000000,1.15004998,0.38581098
-4.84142071,6.59959348,0.02676839,1.16438964,2.39183231,3.08937799,2.42135935,0.00000000,1.15318533,0.38856609
-4.83541771,6.63830571,0.02664925,1.17734764,2.42642174,3.09680825,2.43386863,0.00000000,1.15631597,0.39094085
-4.82941471,6.67041225,0.02652808,1.18875782,2.45709661,3.10107021,2.44406445,0.00000000,1.15899239,0.39281549
-4.82341171,6.69403060,0.02639830,1.19821388,2.48295989,3.10140202,2.45126929,0.00000000,1.16077585,0.39407619
-4.81740870,6.70742065,0.02625338,1.20533593,2.50319416,3.09711467,2.45486281,0.00000000,1.16125024,0.39461802
-4.81140570,6.70903480,0.02608700,1.20978289,2.51708474,3.08761450,2.45429794,0.00000000,1.16003276,0.39434765
-4.80540270,6.69756175,0.02589317,1.21126333,2.52403939,3.07242234,2.44911451,0.00000000,1.15678322,0.39318573
-4.79939970,6.67196224,0.02566641,1.20954474,2.52360390,3.05118846,2.43895008,0.00000000,1.15121173,0.39106887
-4.79339670,6.63149608,0.02540182,1.20446056,2.51547311,3.02370307,2.42354772,0.00000000,1.14308473,0.38795122
-4.78739370,6.57573952,0.02509526,1.19591496,2.49949720,2.98990186,2.40276066,0.00000000,1.13222934,0.38380554
-4.78139070,6.50459287,0.02474341,1.18388519,2.47568302,2.94986648,2.37655368,0.00000000,1.11853595,0.37862393
-4.77538769,6.41827821,0.02434392,1.16842142,2.44419067,2.90382013,2.34500139,0.00000000,1.10195915,0.37241798
-4.76938469,6.31732751,0.02389545,1.14964421,2.40532555,2.85211843,2.30828356,0.00000000,1.08251708,0.36521855
-4.76338169,6.20256193,0.02339777,1.12773971,2.35952629,2.79523602,2.26667762,0.00000000,1.06028932,0.35707504
-4.75737869,6.07506294,0.02285182,1.10295287,2.30734911,2.73374943,2.22054870,0.00000000,1.03541330,0.34805436
-4.75137569,5.93613653,0.02225967,1.07557891,2.24944928,2.66831701,2.17033758,0.00000000,1.00807971,0.33823937
-4.74537269,5.78727189,0.02162460,1.04595345,2.18656033,2.59965661,2.11654694,0.00000000,0.97852663,0.32772707
-4.73936968,5.63009583,0.02095099,1.01444174,2.11947193,2.52852196,2.05972640,0.00000000,0.94703299,0.31662646
-4.73336668,5.46632486,0.02024428,0.98142725,2.04900706,2.45567862,2.00045689,0.00000000,0.91391121,0.30505619
-4.72736368,5.29771642,0.01951089,0.94730027,1.97599945,2.38188043,1.93933482,0.00000000,0.87949941,0.29314196
-4.72136068,5.12602104,0.01875802,0.91244679,1.90127199,2.30784741,1.87695669,0.00000000,0.84415332,0.28101388
-4.71535768,4.95293721,0.01799354,0.87723806,1.82561675,2.23424579,1.81390454,0.00000000,0.80823814,0.26880373
-4.70935468,4.78007041,0.01722576,0.84202133,1.74977749,2.16167113,1.75073294,0.00000000,0.77212046,0.25664233
-4.70335168,4.60889774,0.01646324,0.80711190,1.67443488,2.09063487,1.68795770,0.00000000,0.73616061,0.24465699
-4.69734867,4.44073939,0.01571452,0.77278685,1.60019518,2.02155507,1.62604699,0.00000000,0.70070541,0.23296908
-4.69134567,4.27673772,0.01498795,0.73928054,1.52758227,1.95475130,1.56541474,0.00000000,0.66608176,0.22169202
-4.68534267,4.11784453,0.01429142,0.70678202,1.45703355,1.89044405,1.50641692,0.00000000,0.63259099,0.21092941
-4.67933967,3.96481668,0.01363214,0.67543430,1.38889931,1.82875837,1.44935033,0.00000000,0.60050425,0.20077361
-4.67333667,3.81821984,0.01301647,0.64533542,1.32344555,1.76973148,1.39445408,0.00000000,0.57005889,0.19130470
-4.66733367,3.67843981,0.01244976,0.61654120,1.26085990,1.71332401,1.34191339,0.00000000,0.54145607,0.18258985
-4.66133067,3.54570049,0.01193621,0.58906936,1.20126009,1.65943401,1.29186546,0.00000000,0.51485944,0.17468306
-4.65532766,3.42008734,0.01147880,0.56290481,1.14470442,1.60791320,1.24440694,0.00000000,0.49039490,0.16762533
-4.64932466,3.30157484,0.01107922,0.53800576,1.09120364,1.55858456,1.19960255,0.00000000,0.46815149,0.16144518
-4.64332166,3.19005660,0.01073794,0.51431034,1.04073351,1.51126033,1.15749426,0.00000000,0.44818306,0.15615952
