energy_ev,total_up,C_s_up,C_p_up,Mn_p_up,Mn_d_up,Pd_p_up,Pd_d_up,Se_s_up,Se_p_up
-5.59179590,1.77994135,0.00373424,0.15692760,0.32977817,0.19665421,0.90092736,1.00510851,0.00530222,0.43028236
-5.58579290,1.79833913,0.00361167,0.15587477,0.31669500,0.19687233,0.88249919,1.03059067,0.00526705,0.42606654
-5.57978989,1.82833018,0.00351546,0.15589739,0.30530317,0.19850157,0.86927263,1.06231674,0.00529146,0.42507134
-5.57378689,1.87034982,0.00344677,0.15707576,0.29579232,0.20157489,0.86163879,1.10044200,0.00537624,0.42749221
-5.56778389,1.92473096,0.00340619,0.15948113,0.28832965,0.20610837,0.85992649,1.14507135,0.00552159,0.43349647
-5.56178089,1.99169723,0.00339367,0.16317412,0.28305539,0.21210116,0.86439426,1.19625828,0.00572723,0.44321888
-5.55577789,2.07135898,0.00340852,0.16820348,0.28007938,0.21953591,0.87522481,1.25400503,0.00599232,0.45675813
-5.54977489,2.16371149,0.00344946,0.17460494,0.27947870,0.22837937,0.89252178,1.31826364,0.00631550,0.47417410
-5.54377189,2.26863446,0.00351459,0.18240026,0.28129628,0.23858331,0.91630828,1.38893723,0.00669488,0.49548567
-5.53776888,2.38589198,0.00360149,0.19159635,0.28554031,0.25008548,0.94652674,1.46588104,0.00712803,0.52066904
-5.53176588,2.51513223,0.00370729,0.20218438,0.29218444,0.26281050,0.98303965,1.54890278,0.00761191,0.54965646
-5.52576288,2.65588626,0.00382871,0.21413890,0.30116833,0.27667081,1.02563087,1.63776181,0.00814289,0.58233504
-5.51975988,2.80756542,0.00396221,0.22741706,0.31239880,0.29156732,1.07400707,1.73216699,0.00871669,0.61854588
-5.51375688,2.96945737,0.00410404,0.24195768,0.32575109,0.30738998,1.12779929,1.83177310,0.00932833,0.65808331
-5.50775388,3.14072089,0.00425038,0.25768056,0.34107042,0.32401819,1.18656450,1.93617588,0.00997213,0.70069430
-5.50175088,3.32037980,0.00439744,0.27448583,0.35817369,0.34132101,1.24978733,2.04490616,0.01064164,0.74607828
-5.49574787,3.50731705,0.00454155,0.29225358,0.37685130,0.35915735,1.31688204,2.15742336,0.01132973,0.79388737
-5.48974487,3.70026965,0.00467926,0.31084384,0.39686921,0.37737617,1.38719522,2.27310915,0.01202851,0.84372732
-5.48374187,3.89782582,0.00480742,0.33009696,0.41797118,0.39581670,1.46000942,2.39126203,0.01272944,0.89515931
-5.47773887,4.09842535,0.00492322,0.34983454,0.43988140,0.41430897,1.53454817,2.51109352,0.01342339,0.94770283
-5.47173587,4.30036443,0.00502429,0.36986100,0.46230744,0.43267457,1.60998259,2.63172675,0.01410076,1.00083987
-5.46573287,4.50180577,0.00510867,0.38996574,0.48494368,0.45072785,1.68544000,2.75219829,0.01475164,1.05402043
-5.45972986,4.70079482,0.00517488,0.40992601,0.50747528,0.46827750,1.76001453,2.87146364,0.01536595,1.10666953
-5.45372686,4.89528239,0.00522186,0.42951040,0.52958257,0.48512876,1.83277982,2.98840674,0.01593367,1.15819568
-5.44772386,5.08315367,0.00524898,0.44848291,0.55094609,0.50108599,1.90280358,3.10185376,0.01644508,1.20800060
-5.44172086,5.26226316,0.00525604,0.46660748,0.57125184,0.51595584,1.96916386,3.21059088,0.01689097,1.25549015
-5.43571786,5.43047458,0.00524314,0.48365279,0.59019709,0.52955071,2.03096642,3.31338577,0.01726291,1.30008593
-5.42971486,5.58570461,0.00521073,0.49939733,0.60749613,0.54169260,2.08736272,3.40901198,0.01755346,1.34123747
-5.42371186,5.72596868,0.00515948,0.51363428,0.62288615,0.55221706,2.13756785,3.49627551,0.01775643,1.37843426
-5.41770885,5.84942695,0.00509028,0.52617626,0.63613279,0.56097715,2.18087772,3.57404229,0.01786704,1.41121730
-5.41170585,5.95442870,0.00500416,0.53685955,0.64703526,0.56784725,2.21668471,3.64126560,0.01788212,1.43918967
-5.40570285,6.03955275,0.00490227,0.54554781,0.65543077,0.57272643,2.24449112,3.69701203,0.01780018,1.46202557
-5.39969985,6.10364240,0.00478580,0.55213485,0.66119801,0.57554137,2.26391985,3.74048491,0.01762149,1.47947742
-5.39369685,6.14583295,0.00465602,0.55654670,0.66425964,0.57624850,2.27472172,3.77104409,0.01734812,1.49138068
-5.38769385,6.16557072,0.00451420,0.55874254,0.66458347,0.57483537,2.27677916,3.78822120,0.01698385,1.49765620
-5.38169085,6.16262258,0.00436162,0.55871475,0.66218236,0.57132105,2.27010607,3.79172979,0.01653408,1.49830984
-5.37568784,6.13707568,0.00419956,0.55648790,0.65711288,0.56575562,2.25484390,3.78146992,0.01600571,1.49342952
-5.36968484,6.08932752,0.00402930,0.55211689,0.64947258,0.55821865,2.23125407,3.75752713,0.01540689,1.48317972
-5.36368184,6.02006714,0.00385213,0.54568423,0.63939619,0.54881681,2.19970722,3.72016616,0.01474683,1.46779380
-5.35767884,5.93024826,0.00366931,0.53729671,0.62705075,0.53768064,2.16066971,3.66981971,0.01403551,1.44756453
-5.35167584,5.82105625,0.00348214,0.52708162,0.61262999,0.52496067,2.11468815,3.60707313,0.01328344,1.42283316
-5.34567284,5.69387032,0.00329191,0.51518258,0.59634819,0.51082306,2.06237252,3.53264592,0.01250133,1.39397784
-5.33966983,5.55022310,0.00309990,0.50175541,0.57843372,0.49544492,2.00437882,3.44737097,0.01169986,1.36140168
-5.33366683,5.39175945,0.00290740,0.48696396,0.55912265,0.47900960,1.94139186,3.35217271,0.01088942,1.32552116
-5.32766383,5.22019634,0.00271568,0.47097629,0.53865258,0.46170202,1.87410896,3.24804505,0.01007983,1.28675539
-5.32166083,5.03728542,0.00252598,0.45396117,0.51725707,0.44370443,1.80322516,3.13603009,0.00928021,1.24551662
-5.31565783,4.84477964,0.00233951,0.43608516,0.49516072,0.42519257,1.72942033,3.01719839,0.00849878,1.20220235
-5.30965483,4.64440487,0.00215741,0.41751014,0.47257510,0.40633252,1.65334864,2.89263120,0.00774274,1.15718929
-5.30365183,4.43783700,0.00198075,0.39839152,0.44969572,0.38727829,1.57563045,2.76340523,0.00701823,1.11082926
-5.29764882,4.22668475,0.00181049,0.37887693,0.42669992,0.36817008,1.49684669,2.63057994,0.00633025,1.06344696
-5.29164582,4.01247803,0.00164749,0.35910552,0.40374578,0.34913349,1.41753556,2.49518736,0.00568272,1.01533954
-5.28564282,3.79666109,0.00149250,0.33920761,0.38097187,0.33027935,1.33819132,2.35822424,0.00507847,0.96677774
-5.27963982,3.58058991,0.00134612,0.31930474,0.35849784,0.31170431,1.25926481,2.22064622,0.00451937,0.91800820
-5.27363682,3.36553278,0.00120881,0.29950993,0.33642562,0.29349192,1.18116533,2.08336357,0.00400637,0.86925666
-5.26763382,3.15267301,0.00108092,0.27992812,0.31484108,0.27571428,1.10426329,1.94723808,0.00353968,0.82073167
-5.26163082,2.94311288,0.00096265,0.26065658,0.29381599,0.25843390,1.02889343,1.81308077,0.00311884,0.77262839
-5.25562781,2.73787790,0.00085406,0.24178536,0.27341008,0.24170575,0.95535801,1.68164987,0.00274290,0.72513220
-5.24962481,2.53792054,0.00075514,0.22339750,0.25367313,0.22557936,0.88392979,1.55364907,0.00241053,0.67842178
-5.24362181,2.34412310,0.00066573,0.20556923,0.23464682,0.21010078,0.81485444,1.42972556,0.00212014,0.63267149
-5.23761881,2.15729910,0.00058562,0.18836991,0.21636638,0.19531436,0.74835230,1.31046800,0.00187004,0.58805289
-5.23161581,1.97819339,0.00051453,0.17186183,0.19886191,0.18126423,0.68461943,1.19640437,0.00165850,0.54473533
-5.22561281,1.80748072,0.00045213,0.15609989,0.18215931,0.16799537,0.62382795,1.08799974,0.00148384,0.50288566
-5.21960980,1.64576332,0.00039804,0.14113122,0.16628093,0.15555433,0.56612571,0.98565423,0.00134453,0.46266712
-5.21360680,1.49356758,0.00035189,0.12699466,0.15124578,0.14398949,0.51163564,0.88970118,0.00123922,0.42423752
-5.20760380,1.35134037,0.00031328,0.11372042,0.13706960,0.13335095,0.46045470,0.80040591,0.00116677,0.38774694
-5.20160080,1.21944545,0.00028184,0.10132965,0.12376458,0.12368998,0.41265291,0.71796510,0.00112625,0.35333515
-5.19559780,1.09816017,0.00025718,0.08983429,0.11133907,0.11505815,0.36827242,0.64250691,0.00111695,0.32112877
-5.18959480,0.98767311,0.00023896,0.07923701,0.09979710,0.10750609,0.32732698,0.57409211,0.00113834,0.29123871
-5.18359180,0.88808264,0.00022685,0.06953133,0.08913799,0.10108210,0.28980188,0.51271595,0.00119001,0.26375764
-5.17758879,0.79939668,0.00022050,0.06070203,0.07935599,0.09583048,0.25565441,0.45831099,0.00127166,0.23875795
-5.17158579,0.72153378,0.00021964,0.05272568,0.07044002,0.09178974,0.22481504,0.41075068,0.00138294,0.21629018
-5.16558279,0.65432542,0.00022395,0.04557139,0.06237360,0.08899081,0.19718911,0.36985360,0.00152346,0.19638189
-5.15957979,0.59751947,0.00023313,0.03920177,0.05513485,0.08745520,0.17265917,0.33538819,0.00169266,0.17903721
-5.15357679,0.55078477,0.00024688,0.03357391,0.04869679,0.08719322,0.15108786,0.30707793,0.00188972,0.16423685
-5.14757379,0.51371660,0.00026488,0.02864052,0.04302771,0.08820244,0.13232108,0.28460661,0.00211348,0.15193873
-5.14157079,0.48584295,0.00028676,0.02435110,0.03809171,0.09046627,0.11619154,0.26762388,0.00236239,0.14207904
-5.13556778,0.46663138,0.00031216,0.02065306,0.03384937,0.09395288,0.10252239,0.25575066,0.00263439,0.13457373
-5.12956478,0.45549658,0.00034064,0.01749284,0.03025851,0.09861444,0.09113090,0.24858462,0.00292691,0.12932041
-5.12356178,0.45180823,0.00037173,0.01481692,0.02727499,0.10438681,0.08183199,0.24570552,0.00323681,0.12620048
-5.11755878,0.45489944,0.00040491,0.01257273,0.02485356,0.11118962,0.07444155,0.24668049,0.00356038,0.12508154
-5.11155578,0.46407543,0.00043963,0.01070943,0.02294865,0.11892695,0.06877952,0.25106928,0.00389337,0.12581993
-5.10555278,0.47862267,0.00047527,0.00917859,0.02151519,0.12748841,0.06467247,0.25842942,0.00423102,0.12826333
-5.09954977,0.49781822,0.00051118,0.00793469,0.02050926,0.13675079,0.06195585,0.26832130,0.00456812,0.13225347
-5.09354677,0.52093925,0.00054670,0.00693547,0.01988878,0.14658022,0.06047573,0.28031329,0.00489916,0.13762874
-5.08754377,0.54727261,0.00058114,0.00614225,0.01961395,0.15683463,0.06009004,0.29398664,0.00521838,0.14422670
-5.08154077,0.57612425,0.00061381,0.00551996,0.01964764,0.16736674,0.06066933,0.30894033,0.00551997,0.15188640
-5.07553777,0.60682823,0.00064405,0.00503729,0.01995568,0.17802712,0.06209710,0.32479551,0.00579819,0.16045054
-5.06953477,0.63875501,0.00067122,0.00466656,0.02050691,0.18866749,0.06426952,0.34119958,0.00604757,0.16976725
-5.06353177,0.67131882,0.00069473,0.00438364,0.02127318,0.19914391,0.06709489,0.35782972,0.00626303,0.17969151
-5.05752876,0.70398363,0.00071406,0.00416776,0.02222918,0.20931987,0.07049254,0.37439559,0.00644009,0.19008614
-5.05152576,0.73626754,0.00072879,0.00400131,0.02335213,0.21906906,0.07439149,0.39064124,0.00657497,0.20082237
-5.04552276,0.76774533,0.00073857,0.00386961,0.02462142,0.22827763,0.07872871,0.40634587,0.00666475,0.21177987
-5.03951976,0.79804899,0.00074317,0.00376067,0.02601812,0.23684602,0.08344726,0.42132358,0.00670744,0.22284631
-5.03351676,0.82686615,0.00074249,0.00366488,0.02752440,0.24469007,0.08849419,0.43542193,0.00670208,0.23391650
-5.02751376,0.85393655,0.00073651,0.00357478,0.02912301,0.25174149,0.09381844,0.44851943,0.00664875,0.24489111
-5.02151076,0.87904670,0.00072536,0.00348482,0.03079665,0.25794768,0.09936877,0.46052197,0.00654855,0.25567508
-5.01550775,0.90202304,0.00070927,0.00339106,0.03252748,0.26327091,0.10509179,0.47135861,0.00640361,0.26617596
-5.00950475,0.92272413,0.00068857,0.00329096,0.03429657,0.26768696,0.11093036,0.48097661,0.00621695,0.27630209
-5.00350175,0.94103230,0.00066368,0.00318312,0.03608359,0.27118335,0.11682221,0.48933642,0.00599242,0.28596103
-4.99749875,0.95684544,0.00063511,0.00306709,0.03786652,0.27375725,0.12269906,0.49640657,0.00573454,0.29505824
-4.99149575,0.97006946,0.00060340,0.00294319,0.03962155,0.27541334,0.12848630,0.50215910,0.00544836,0.30349622
-4.98549275,0.98061207,0.00056917,0.00281225,0.04132319,0.27616170,0.13410315,0.50656567,0.00513931,0.31117424
-4.97948974,0.98837824,0.00053302,0.00267553,0.04294447,0.27601585,0.13946346,0.50959465,0.00481299,0.31798874
-4.97348674,0.99326789,0.00049559,0.00253453,0.04445738,0.27499124,0.14447707,0.51120945,0.00447503,0.32383451
-4.96748374,0.99517580,0.00045748,0.00239089,0.04583346,0.27310413,0.14905173,0.51136819,0.00413094,0.32860655
-4.96148074,0.99399401,0.00041926,0.00224626,0.04704451,0.27037095,0.15309542,0.51002468,0.00378594,0.33220270
-4.95547774,0.98961644,0.00038148,0.00210226,0.04806339,0.26680832,0.15651907,0.50713073,0.00344487,0.33452673
-4.94947474,0.98194538,0.00034462,0.00196039,0.04886497,0.26243347,0.15923949,0.50263953,0.00311205,0.33549199
-4.94347174,0.97089950,0.00030907,0.00182201,0.04942693,0.25726517,0.16118233,0.49650993,0.00279126,0.33502522
-4.93746873,0.95642274,0.00027521,0.00168830,0.04973075,0.25132500,0.16228497,0.48871118,0.00248564,0.33307031
-4.93146573,0.93849335,0.00024329,0.00156028,0.04976241,0.24463884,0.16249915,0.47922797,0.00219770,0.32959195
-4.92546273,0.91713249,0.00021354,0.00143879,0.04951310,0.23723839,0.16179320,0.46806514,0.00192933,0.32457867
-4.91945973,0.89241168,0.00018607,0.00132454,0.04897972,0.22916269,0.16015373,0.45525189,0.00168179,0.31804524
-4.91345673,0.86445850,0.00016098,0.00121814,0.04816520,0.22045938,0.15758664,0.44084511,0.00145581,0.31003429
-4.90745373,0.83346014,0.00013827,0.00112014,0.04707860,0.21118557,0.15411753,0.42493153,0.00125160,0.30061677
-4.90145073,0.79966433,0.00011791,0.00103106,0.04573500,0.20140831,0.14979124,0.40762859,0.00106891,0.28989146
-4.89544772,0.76337773,0.00009982,0.00095150,0.04415518,0.19120462,0.14467085,0.38908381,0.00090717,0.27798342
-4.88944472,0.72496161,0.00008391,0.00088215,0.04236511,0.18066090,0.13883584,0.36947290,0.00076551,0.26504134
-4.88344172,0.68482519,0.00007002,0.00082386,0.04039527,0.16987190,0.13237979,0.34899644,0.00064285,0.25123412
-4.87743872,0.64341695,0.00005802,0.00077773,0.03827986,0.15893925,0.12540766,0.32787555,0.00053799,0.23674661
-4.87143572,0.60121428,0.00004773,0.00074515,0.03605590,0.14796964,0.11803266,0.30634668,0.00044967,0.22177497
-4.86543272,0.55871236,0.00003898,0.00072788,0.03376234,0.13707272,0.11037303,0.28465584,0.00037664,0.20652167
-4.85942971,0.51641247,0.00003161,0.00072810,0.03143910,0.12635897,0.10254885,0.26305263,0.00031769,0.19119048
-4.85342671,0.47481077,0.00002546,0.00074850,0.02912629,0.11593745,0.09467895,0.24178434,0.00027172,0.17598174
-4.84742371,0.43438774,0.00002037,0.00079228,0.02686337,0.10591378,0.08687817,0.22109053,0.00023779,0.16108796
-4.84142071,0.39559906,0.00001618,0.00086330,0.02468856,0.09638834,0.07925500,0.20119817,0.00021510,0.14669009
-4.83541771,0.35886815,0.00001279,0.00096600,0.02263835,0.08745471,0.07190970,0.18231776,0.00020307,0.13295449
-4.82941471,0.32458069,0.00001005,0.00110557,0.02074715,0.07919853,0.06493305,0.16464042,0.00020129,0.12003083
-4.82341171,0.29308120,0.00000788,0.00128787,0.01904713,0.07169681,0.05840565,0.14833607,0.00020959,0.10805072
-4.81740870,0.26467176,0.00000619,0.00151947,0.01756823,0.06501747,0.05239780,0.13355278,0.00022797,0.09712734
-4.81140570,0.23961267,0.00000489,0.00180769,0.01633827,0.05921944,0.04697002,0.12041710,0.00025666,0.08735580
-4.80540270,0.21812484,0.00000393,0.00216049,0.01538328,0.05435292,0.04217404,0.10903538,0.00029604,0.07881423
-4.79939970,0.20039368,0.00000327,0.00258650,0.01472782,0.05046000,0.03805433,0.09949586,0.00034668,0.07156551
-4.79339670,0.18657413,0.00000286,0.00309490,0.01439549,0.04757534,0.03464997,0.09187142,0.00040929,0.06565947
-4.78739370,0.17679634,0.00000270,0.00369539,0.01440950,0.04572707,0.03199692,0.08622277,0.00048467,0.06113532
-4.78139070,0.17117191,0.00000277,0.00439801,0.01479317,0.04493764,0.03013047,0.08260183,0.00057375,0.05802442
-4.77538769,0.16980013,0.00000307,0.00521311,0.01557061,0.04522469,0.02908795,0.08105528,0.00067748,0.05635298
-4.76938469,0.17277406,0.00000364,0.00615121,0.01676734,0.04660176,0.02891142,0.08162792,0.00079686,0.05614477
-4.76338169,0.18018623,0.00000449,0.00722285,0.01841087,0.04907898,0.02965049,0.08436593,0.00093289,0.05742365
-4.75737869,0.19213368,0.00000569,0.00843855,0.02053135,0.05266357,0.03136501,0.08931968,0.00108655,0.06021585
-4.75137569,0.20872241,0.00000728,0.00980870,0.02316219,0.05736027,0.03412762,0.09654623,0.00125877,0.06455201
-4.74537269,0.23007098,0.00000936,0.01134350,0.02634060,0.06317163,0.03802615,0.10611126,0.00145043,0.07046878
-4.73936968,0.25631333,0.00001202,0.01305298,0.03010815,0.07009828,0.04316560,0.11809054,0.00166234,0.07801016
-4.73336668,0.28760067,0.00001537,0.01494703,0.03451130,0.07813903,0.04966978,0.13257074,0.00189529,0.08722836
-4.72736368,0.32410258,0.00001956,0.01703545,0.03960176,0.08729117,0.05768239,0.14964977,0.00214998,0.09818424
-4.72136068,0.36600699,0.00002473,0.01932806,0.04543686,0.09755053,0.06736743,0.16943628,0.00242714,0.11094729
-4.71535768,0.41351922,0.00003106,0.02183488,0.05207971,0.10891180,0.07890880,0.19204855,0.00272748,0.12559510
-4.70935468,0.46685971,0.00003875,0.02456626,0.05959915,0.12136864,0.09250898,0.21761264,0.00305179,0.14221227
-4.70335168,0.52626040,0.00004801,0.02753302,0.06806951,0.13491393,0.10838660,0.24625960,0.00340098,0.16088878
-4.69734867,0.59195952,0.00005905,0.03074661,0.07756996,0.14953990,0.12677273,0.27812182,0.00377608,0.18171755
-4.69134567,0.66419452,0.00007213,0.03421911,0.08818353,0.16523815,0.14790594,0.31332844,0.00417835,0.20479145
-4.68534267,0.74319314,0.00008749,0.03796322,0.09999568,0.18199941,0.17202583,0.35199973,0.00460928,0.23019947
-4.67933967,0.82916219,0.00010536,0.04199210,0.11309231,0.19981317,0.19936521,0.39424045,0.00507063,0.25802218
-4.67333667,0.92227430,0.00012599,0.04631901,0.12755730,0.21866682,0.23014086,0.44013229,0.00556444,0.28832637
-4.66733367,1.02265247,0.00014960,0.05095682,0.14346944,0.23854450,0.26454306,0.48972545,0.00609297,0.32115913
-4.66133067,1.13035281,0.00017639,0.05591730,0.16089883,0.25942543,0.30272412,0.54302951,0.00665871,0.35654134
-4.65532766,1.24534581,0.00020651,0.06121021,0.17990283,0.28128188,0.34478621,0.60000407,0.00726425,0.39446073
-4.64932466,1.36749672,0.00024009,0.06684220,0.20052162,0.30407669,0.39076890,0.66054913,0.00791221,0.43486493
-4.64332166,1.49654600,0.00027719,0.07281557,0.22277347,0.32776052,0.44063705,0.72449610,0.00860502,0.47765464
