energy_ev,total_up,Bi_p_up,Bi_d_up,Hf_p_up,Hf_d_up,Se_s_up,Se_p_up
-5.15957979,1.05094265,0.65827337,0.00487290,0.67307150,0.36716710,0.00004278,0.30001666
-5.15357679,1.04756749,0.65024555,0.00500321,0.67748747,0.36427737,0.00004710,0.30313911
-5.14757379,1.03963042,0.63887108,0.00512766,0.67951599,0.35965702,0.00005181,0.30520234
-5.14157079,1.02751231,0.62446927,0.00524587,0.67930395,0.35345858,0.00005682,0.30627156
-5.13556778,1.01168554,0.60743284,0.00535758,0.67703863,0.34587132,0.00006206,0.30642501
-5.12956478,0.99269372,0.58821341,0.00546257,0.67293682,0.33711374,0.00006744,0.30574957
-5.12356178,0.97113029,0.56730576,0.00556060,0.66723378,0.32742546,0.00007286,0.30433635
-5.11755878,0.94761678,0.54523137,0.00565138,0.66017288,0.31705892,0.00007823,0.30227658
-5.11155578,0.92278194,0.52252198,0.00573456,0.65199601,0.30627126,0.00008344,0.29965803
-5.10555278,0.89724229,0.49970383,0.00580967,0.64293558,0.29531658,0.00008840,0.29656196
-5.09954977,0.87158491,0.47728300,0.00587618,0.63320801,0.28443898,0.00009301,0.29306098
-5.09354677,0.84635295,0.45573242,0.00593350,0.62300919,0.27386647,0.00009717,0.28921759
-5.08754377,0.82203402,0.43548079,0.00598100,0.61251167,0.26380600,0.00010081,0.28508366
-5.08154077,0.79905185,0.41690367,0.00601807,0.60186364,0.25443951,0.00010385,0.28070061
-5.07553777,0.77776085,0.40031686,0.00604413,0.59118944,0.24592127,0.00010621,0.27610017
-5.06953477,0.75844361,0.38597209,0.00605872,0.58059118,0.23837621,0.00010786,0.27130581
-5.06353177,0.74131090,0.37405486,0.00606155,0.57015142,0.23189931,0.00010876,0.26633434
-5.05752876,0.72650388,0.36468436,0.00605247,0.55993618,0.22655589,0.00010889,0.26119780
-5.05152576,0.71409797,0.35791525,0.00603161,0.54999828,0.22238271,0.00010825,0.25590529
-5.04552276,0.70410814,0.35374106,0.00599931,0.54038042,0.21938962,0.00010686,0.25046469
-5.03951976,0.69649499,0.35209886,0.00595618,0.53111793,0.21756179,0.00010476,0.24488414
-5.03351676,0.69117160,0.35287511,0.00590309,0.52224095,0.21686221,0.00010200,0.23917316
-5.02751376,0.68801048,0.35591231,0.00584113,0.51377596,0.21723454,0.00009866,0.23334345
-5.02151076,0.68685074,0.36101618,0.00577163,0.50574662,0.21860602,0.00009482,0.22740926
-5.01550775,0.68750509,0.36796330,0.00569609,0.49817403,0.22089049,0.00009058,0.22138747
-5.00950475,0.68976670,0.37650873,0.00561612,0.49107642,0.22399141,0.00008607,0.21529735
-5.00350175,0.69341565,0.38639366,0.00553345,0.48446853,0.22780485,0.00008142,0.20916010
-4.99749875,0.69822518,0.39735275,0.00544983,0.47836077,0.23222229,0.00007676,0.20299830
-4.99149575,0.70396741,0.40912098,0.00536702,0.47275830,0.23713341,0.00007225,0.19683521
-4.98549275,0.71041867,0.42143996,0.00528671,0.46766022,0.24242857,0.00006806,0.19069416
-4.97948974,0.71736432,0.43406340,0.00521051,0.46305899,0.24800114,0.00006439,0.18459800
-4.97348674,0.72460294,0.44676175,0.00513988,0.45894011,0.25374961,0.00006143,0.17856858
-4.96748374,0.73195000,0.45932591,0.00507615,0.45528213,0.25957931,0.00005941,0.17262643
-4.96148074,0.73924082,0.47156994,0.00502045,0.45205705,0.26540400,0.00005860,0.16679056
-4.95547774,0.74633287,0.48333276,0.00497377,0.44923102,0.27114702,0.00005928,0.16107836
-4.94947474,0.75310743,0.49447894,0.00493688,0.44676531,0.27674229,0.00006178,0.15550559
-4.94347174,0.75947061,0.50489873,0.00491039,0.44461768,0.28213490,0.00006648,0.15008647
-4.93746873,0.76535391,0.51450733,0.00489476,0.44274378,0.28728167,0.00007381,0.14483380
-4.93146573,0.77071428,0.52324371,0.00489034,0.44109889,0.29215138,0.00008427,0.13975908
-4.92546273,0.77553405,0.53106912,0.00489735,0.43963970,0.29672499,0.00009842,0.13487269
-4.91945973,0.77982063,0.53796560,0.00491601,0.43832626,0.30099577,0.00011689,0.13018399
-4.91345673,0.78360627,0.54393443,0.00494651,0.43712396,0.30496950,0.00014039,0.12570142
-4.90745373,0.78694803,0.54899506,0.00498911,0.43600561,0.30866458,0.00016972,0.12143258
-4.90145073,0.78992783,0.55318425,0.00504418,0.43495345,0.31211234,0.00020573,0.11738430
-4.89544772,0.79265277,0.55655576,0.00511229,0.43396123,0.31535728,0.00024935,0.11356269
-4.88944472,0.79525553,0.55918037,0.00519420,0.43303600,0.31845738,0.00030159,0.10997315
-4.88344172,0.79789469,0.56114625,0.00529100,0.43219976,0.32148424,0.00036346,0.10662044
-4.87743872,0.80075476,0.56255946,0.00540407,0.43149077,0.32452310,0.00043604,0.10350865
-4.87143572,0.80404570,0.56354439,0.00553514,0.43096423,0.32767248,0.00052039,0.10064124
-4.86543272,0.80800142,0.56424382,0.00568630,0.43069246,0.33104339,0.00061752,0.09802098
-4.85942971,0.81287712,0.56481843,0.00585997,0.43076420,0.33475789,0.00072841,0.09564993
-4.85342671,0.81894511,0.56544531,0.00605886,0.43128301,0.33894703,0.00085392,0.09352924
-4.84742371,0.82648882,0.56631553,0.00628592,0.43236469,0.34374782,0.00099474,0.09165905
-4.84142071,0.83579502,0.56763026,0.00654420,0.43413365,0.34929952,0.00115140,0.09003818
-4.83541771,0.84714414,0.56959575,0.00683676,0.43671825,0.35573893,0.00132417,0.08866379
-4.82941471,0.86079894,0.57241683,0.00716649,0.44024532,0.36319509,0.00151305,0.08753103
-4.82341171,0.87699171,0.57628942,0.00753595,0.44483381,0.37178322,0.00171770,0.08663253
-4.81740870,0.89591072,0.58139202,0.00794717,0.45058804,0.38159839,0.00193743,0.08595802
-4.81140570,0.91768629,0.58787676,0.00840146,0.45759076,0.39270901,0.00217116,0.08549382
-4.80540270,0.94237736,0.59586039,0.00889919,0.46589632,0.40515060,0.00241739,0.08522248
-4.79939970,0.96995927,0.60541559,0.00943965,0.47552450,0.41892011,0.00267422,0.08512249
-4.79339670,1.00031363,0.61656341,0.01002084,0.48645519,0.43397115,0.00293931,0.08516817
-4.78739370,1.03322099,0.62926708,0.01063938,0.49862453,0.45021056,0.00320997,0.08532964
-4.78139070,1.06835713,0.64342785,0.01129038,0.51192255,0.46749657,0.00348312,0.08557311
-4.77538769,1.10529329,0.65888322,0.01196746,0.52619292,0.48563881,0.00375538,0.08586136
-4.76938469,1.14350098,0.67540787,0.01266274,0.54123464,0.50440035,0.00402313,0.08615437
-4.76338169,1.18236134,0.69271732,0.01336697,0.55680600,0.52350184,0.00428260,0.08641025
-4.75737869,1.22117902,0.71047455,0.01406962,0.57263055,0.54262771,0.00452992,0.08658636
-4.75137569,1.25920014,0.72829922,0.01475917,0.58840509,0.56143429,0.00476128,0.08664046
-4.74537269,1.29563399,0.74577926,0.01542335,0.60380918,0.57955957,0.00497296,0.08653211
-4.73936968,1.32967729,0.76248445,0.01604948,0.61851606,0.59663429,0.00516153,0.08622394
-4.73336668,1.36054038,0.77798120,0.01662482,0.63220415,0.61229379,0.00532390,0.08568303
-4.72736368,1.38747399,0.79184812,0.01713700,0.64456894,0.62619035,0.00545742,0.08488211
-4.72136068,1.40979549,0.80369147,0.01757440,0.65533447,0.63800516,0.00556002,0.08380060
-4.71535768,1.42691345,0.81315987,0.01792654,0.66426396,0.64745968,0.00563028,0.08242555
-4.70935468,1.43834932,0.81995747,0.01818448,0.67116910,0.65432566,0.00566750,0.08075220
-4.70335168,1.44375527,0.82385506,0.01834116,0.67591744,0.65843341,0.00567175,0.07878440
-4.69734867,1.44292740,0.82469855,0.01839165,0.67843762,0.65967800,0.00564394,0.07653470
-4.69134567,1.43581365,0.82241438,0.01833340,0.67872224,0.65802303,0.00558583,0.07402415
-4.68534267,1.42251630,0.81701175,0.01816639,0.67682820,0.65350184,0.00550000,0.07128198
-4.67933967,1.40328873,0.80858158,0.01789318,0.67287460,0.64621616,0.00538988,0.06834490
-4.67333667,1.37852701,0.79729226,0.01751888,0.66703833,0.63633227,0.00525970,0.06525637
-4.66733367,1.34875661,0.78338265,0.01705110,0.65954772,0.62407495,0.00511441,0.06206568
-4.66133067,1.31461513,0.76715254,0.01649972,0.65067463,0.60971951,0.00495965,0.05882700
-4.65532766,1.27683182,0.74895137,0.01587672,0.64072537,0.59358237,0.00480162,0.05559839
-4.64932466,1.23620508,0.72916561,0.01519580,0.63003105,0.57601070,0.00464701,0.05244080
-4.64332166,1.19357896,0.70820562,0.01447213,0.61893787,0.55737151,0.00450288,0.04941724
-4.63731866,1.14981966,0.68649258,0.01372193,0.60779773,0.53804089,0.00437654,0.04659189
-4.63131566,1.10579314,0.66444609,0.01296210,0.59695966,0.51839371,0.00427538,0.04402942
-4.62531266,1.06234457,0.64247292,0.01220983,0.58676238,0.49879425,0.00420679,0.04179437
-4.61930965,1.02028030,0.62095747,0.01148224,0.57752810,0.47958808,0.00417794,0.03995064
-4.61330665,0.98035281,0.60025393,0.01079601,0.56955773,0.46109540,0.00419567,0.03856102
-4.60730365,0.94324870,0.58068060,0.01016702,0.56312747,0.44360590,0.00426629,0.03768677
-4.60130065,0.90957992,0.56251596,0.00961009,0.55848643,0.42737518,0.00439542,0.03738722
-4.59529765,0.87987770,0.54599672,0.00913869,0.55585527,0.41262265,0.00458782,0.03771934
-4.58929465,0.85458909,0.53131732,0.00876468,0.55542539,0.39953054,0.00484720,0.03873716
-4.58329165,0.83407534,0.51863067,0.00849812,0.55735831,0.38824405,0.00517605,0.04049122
-4.57728864,0.81861177,0.50804966,0.00834710,0.56178502,0.37887212,0.00557551,0.04302771
-4.57128564,0.80838844,0.49964923,0.00831755,0.56880483,0.37148864,0.00604517,0.04638761
-4.56528264,0.80351110,0.49346844,0.00841318,0.57848369,0.36613384,0.00658299,0.05060559
-4.55927964,0.80400228,0.48951243,0.00863532,0.59085168,0.36281562,0.00718522,0.05570882
-4.55327664,0.80980194,0.48775396,0.00898290,0.60589986,0.36151066,0.00784629,0.06171562
-4.54727364,0.82076792,0.48813449,0.00945239,0.62357650,0.36216533,0.00855888,0.06863407
-4.54127064,0.83667616,0.49056479,0.01003778,0.64378296,0.36469632,0.00931389,0.07646066
-4.53526763,0.85722100,0.49492525,0.01073062,0.66636970,0.36899110,0.01010062,0.08517893
-4.52926463,0.88201599,0.50106594,0.01152013,0.69113276,0.37490846,0.01090688,0.09475827
-4.52326163,0.91059560,0.50880688,0.01239327,0.71781119,0.38227921,0.01171926,0.10515300
-4.51725863,0.94241851,0.51793866,0.01333495,0.74608606,0.39090736,0.01252337,0.11630167
-4.51125563,0.97687292,0.52822384,0.01432827,0.77558133,0.40057201,0.01330424,0.12812680
-4.50525263,1.01328416,0.53939922,0.01535481,0.80586707,0.41103010,0.01404665,0.14053505
-4.49924962,1.05092512,0.55117942,0.01639498,0.83646513,0.42202019,0.01473557,0.15341780
-4.49324662,1.08902942,0.56326162,0.01742847,0.86685748,0.43326738,0.01535659,0.16665239
-4.48724362,1.12680732,0.57533177,0.01843466,0.89649704,0.44448934,0.01589635,0.18010371
-4.48124062,1.16346399,0.58707191,0.01939314,0.92482080,0.45540327,0.01634295,0.19362643
-4.47523762,1.19821970,0.59816854,0.02028423,0.95126465,0.46573377,0.01668634,0.20706761
-4.46923462,1.23033112,0.60832170,0.02108948,0.97527965,0.47522114,0.01691863,0.22026975
-4.46323162,1.25911299,0.61725438,0.02179218,0.99634874,0.48362989,0.01703437,0.23307408
-4.45722861,1.28395916,0.62472174,0.02237783,1.01400333,0.49075702,0.01703072,0.24532418
-4.45122561,1.30436203,0.63051981,0.02283455,1.02783897,0.49643968,0.01690752,0.25686958
-4.44522261,1.31992946,0.63449306,0.02315343,1.03752935,0.50056179,0.01666734,0.26756937
-4.43921961,1.33039832,0.63654054,0.02332877,1.04283801,0.50305927,0.01631535,0.27729570
-4.43321661,1.33564398,0.63662008,0.02335825,1.04362706,0.50392352,0.01585919,0.28593692
-4.42721361,1.33568515,0.63475052,0.02324299,1.03986280,0.50320304,0.01530864,0.29340036
-4.42121061,1.33068402,0.63101157,0.02298749,1.03161766,0.50100296,0.01467540,0.29961464
-4.41520760,1.32094135,0.62554151,0.02259950,1.01906875,0.49748250,0.01397267,0.30453135
-4.40920460,1.30688705,0.61853255,0.02208975,1.00249286,0.49285049,0.01321474,0.30812605
-4.40320160,1.28906648,0.61022444,0.02147163,0.98225840,0.48735909,0.01241663,0.31039869
-4.39719860,1.26812315,0.60089624,0.02076082,0.95881466,0.48129600,0.01159366,0.31137320
-4.39119560,1.24477876,0.59085701,0.01997483,0.93267889,0.47497558,0.01076104,0.31109646
-4.38519260,1.21981130,0.58043563,0.01913250,0.90442191,0.46872918,0.00993357,0.30963661
-4.37918959,1.19403234,0.56997040,0.01825355,0.87465285,0.46289521,0.00912528,0.30708081
-4.37318659,1.16826447,0.55979892,0.01735808,0.84400376,0.45780932,0.00834922,0.30353244
-4.36718359,1.14331974,0.55024860,0.01646612,0.81311460,0.45379514,0.00761724,0.29910805
-4.36118059,1.11998003,0.54162840,0.01559720,0.78261936,0.45115589,0.00693983,0.29393394
-4.35517759,1.09898004,0.53422210,0.01476996,0.75313358,0.45016727,0.00632608,0.28814279
-4.34917459,1.08099347,0.52828336,0.01400186,0.72524386,0.45107173,0.00578358,0.28187020
-4.34317159,1.06662260,0.52403269,0.01330891,0.69949943,0.45407437,0.00531849,0.27525149
-4.33716858,1.05639178,0.52165665,0.01270544,0.67640599,0.45934050,0.00493551,0.26841873
-4.33116558,1.05074438,0.52130885,0.01220403,0.65642187,0.46699483,0.00463795,0.26149830
-4.32516258,1.05004344,0.52311299,0.01181534,0.63995635,0.47712221,0.00442782,0.25460878
-4.31915958,1.05457535,0.52716739,0.01154816,0.62736994,0.48976975,0.00430586,0.24785951
-4.31315658,1.06455623,0.53355089,0.01140939,0.61897641,0.50495015,0.00427163,0.24134964
-4.30715358,1.08014044,0.54232960,0.01140410,0.61504613,0.52264583,0.00432358,0.23516776
