energy_ev,total_up,Ag_p_up,Ag_d_up,Sb_p_up,Sb_d_up,Se_s_up,Se_p_up
-5.65182591,0.27452072,0.11969234,0.18579175,0.00991915,0.00037671,0.00311329,0.04749219
-5.64582291,0.29498047,0.13450405,0.19666779,0.01166641,0.00041382,0.00336533,0.05215132
-5.63981991,0.32046737,0.15155980,0.21080050,0.01365013,0.00045895,0.00368618,0.05777000
-5.63381691,0.35100915,0.17087538,0.22818001,0.01587971,0.00051245,0.00407838,0.06436972
-5.62781391,0.38655980,0.19243076,0.24874902,0.01836161,0.00057455,0.00454371,0.07195790
-5.62181091,0.42699207,0.21616551,0.27239903,0.02109864,0.00064535,0.00508302,0.08052590
-5.61580790,0.47209147,0.24197521,0.29896756,0.02408944,0.00072479,0.00569613,0.09004715
-5.60980490,0.52155253,0.26970909,0.32823675,0.02732801,0.00081267,0.00638171,0.10047580
-5.60380190,0.57497774,0.29916927,0.35993365,0.03080342,0.00090858,0.00713724,0.11174578
-5.59779890,0.63187970,0.33011174,0.39373251,0.03449975,0.00101195,0.00795898,0.12377050
-5.59179590,0.69168700,0.36224948,0.42925927,0.03839618,0.00112203,0.00884201,0.13644334
-5.58579290,0.75375397,0.39525758,0.46609836,0.04246748,0.00123790,0.00978027,0.14963897
-5.57978989,0.81737445,0.42878067,0.50380184,0.04668462,0.00135847,0.01076677,0.16321548
-5.57378689,0.88179947,0.46244227,0.54190080,0.05101577,0.00148255,0.01179377,0.17701751
-5.56778389,0.94625837,0.49585602,0.57991866,0.05542743,0.00160884,0.01285302,0.19088017
-5.56178089,1.00998289,0.52863835,0.61738605,0.05988590,0.00173598,0.01393613,0.20463369
-5.55577789,1.07223316,0.56042213,0.65385673,0.06435878,0.00186260,0.01503492,0.21810876
-5.54977489,1.13232465,0.59087071,0.68892379,0.06881664,0.00198738,0.01614177,0.23114212
-5.54377189,1.18965479,0.61969163,0.72223537,0.07323463,0.00210908,0.01725004,0.24358245
-5.53776888,1.24372774,0.64664931,0.75350917,0.07759403,0.00222659,0.01835446,0.25529606
-5.53176588,1.29417602,0.67157601,0.78254476,0.08188353,0.00233901,0.01945140,0.26617204
-5.52576288,1.34077760,0.69438025,0.80923301,0.08610027,0.00244565,0.02053917,0.27612689
-5.51975988,1.38346697,0.71505214,0.83356173,0.09025045,0.00254610,0.02161816,0.28510786
-5.51375688,1.42233949,0.73366508,0.85561719,0.09434938,0.00264021,0.02269089,0.29309521
-5.50775388,1.45764800,0.75037351,0.87558086,0.09842114,0.00272813,0.02376193,0.30010289
-5.50175088,1.48979140,0.76540648,0.89372145,0.10249752,0.00281028,0.02483767,0.30617760
-5.49574787,1.51929541,0.77905724,0.91038215,0.10661646,0.00288734,0.02592596,0.31139630
-5.48974487,1.54678587,0.79166901,0.92596356,0.11081994,0.00296021,0.02703557,0.31586207
-5.48374187,1.57295561,0.80361763,0.94090295,0.11515142,0.00302995,0.02817562,0.31969848
-5.47773887,1.59852643,0.81529171,0.95565063,0.11965294,0.00309771,0.02935486,0.32304289
-5.47173587,1.62420786,0.82707129,0.97064473,0.12436196,0.00316470,0.03058084,0.32603878
-5.46573287,1.65065483,0.83930603,0.98628543,0.12930821,0.00323206,0.03185919,0.32882761
-5.45972986,1.67842648,0.85229419,1.00291026,0.13451070,0.00330081,0.03319284,0.33154065
-5.45372686,1.70794851,0.86626340,1.02077152,0.13997500,0.00337180,0.03458131,0.33429118
-5.44772386,1.73948115,0.88135451,1.04001754,0.14569103,0.00344560,0.03602014,0.33716753
-5.44172086,1.77309482,0.89760936,1.06067851,0.15163165,0.00352248,0.03750053,0.34022743
-5.43571786,1.80865507,0.91496341,1.08265820,0.15775184,0.00360240,0.03900908,0.34349383
-5.42971486,1.84581804,0.93324362,1.10573196,0.16398898,0.00368493,0.04052783,0.34695272
-5.42371186,1.88403681,0.95217198,1.12955145,0.17026399,0.00376932,0.04203454,0.35055286
-5.41770885,1.92257894,0.97137466,1.15365604,0.17648337,0.00385449,0.04350313,0.35420764
-5.41170585,1.96055423,0.99039629,1.17749040,0.18254219,0.00393909,0.04490443,0.35779885
-5.40570285,1.99695173,1.00871880,1.20042746,0.18832779,0.00402155,0.04620713,0.36118235
-5.39969985,2.03068393,1.02578390,1.22179585,0.19372408,0.00410019,0.04737880,0.36419509
-5.39369685,2.06063620,1.04101803,1.24091009,0.19861620,0.00417325,0.04838713,0.36666340
-5.38769385,2.08571858,1.05385839,1.25710239,0.20289533,0.00423904,0.04920117,0.36841180
-5.38169085,2.10491757,1.06377887,1.26975401,0.20646345,0.00429599,0.04979257,0.36927209
-5.37568784,2.11734489,1.07031433,1.27832495,0.20923764,0.00434275,0.05013674,0.36909205
-5.36968484,2.12228092,1.07308202,1.28238009,0.21115389,0.00437827,0.05021392,0.36774340
-5.36368184,2.11921041,1.07179910,1.28161071,0.21217009,0.00440186,0.05001003,0.36512853
-5.35767884,2.10784881,1.06629530,1.27585016,0.21226804,0.00441319,0.04951730,0.36118567
-5.35167584,2.08815791,1.05652019,1.26508311,0.21145449,0.00441239,0.04873467,0.35589237
-5.34567284,2.06035026,1.04254480,1.24944782,0.20976105,0.00439996,0.04766789,0.34926692
-5.33966983,2.02488226,1.02455765,1.22923169,0.20724298,0.00437682,0.04632936,0.34136793
-5.33366683,1.98243672,1.00285552,1.20486030,0.20397711,0.00434424,0.04473772,0.33229199
-5.32766383,1.93389594,0.97782968,1.17688081,0.20005874,0.00430379,0.04291717,0.32216974
-5.32166083,1.88030702,0.94994849,1.14594054,0.19559796,0.00425726,0.04089659,0.31116041
-5.31565783,1.82284134,0.91973732,1.11276216,0.19071543,0.00420659,0.03870859,0.29944544
-5.30965483,1.76275050,0.88775710,1.07811662,0.18553794,0.00415380,0.03638832,0.28722132
-5.30365183,1.70132076,0.85458243,1.04279521,0.18019382,0.00410090,0.03397240,0.27469216
-5.29764882,1.63982835,0.82078070,1.00758218,0.17480865,0.00404982,0.03149767,0.26206233
-5.29164582,1.57949747,0.78689286,0.97322891,0.16950123,0.00400232,0.02900018,0.24952955
-5.28564282,1.52146263,0.75341687,0.94043067,0.16438010,0.00395998,0.02651415,0.23727862
-5.27963982,1.46673667,0.72079440,0.90980693,0.15954069,0.00392410,0.02407116,0.22547623
-5.27363682,1.41618526,0.68940102,0.88188537,0.15506316,0.00389573,0.02169943,0.21426670
-5.26763382,1.37050833,0.65954016,0.85709021,0.15101094,0.00387560,0.01942330,0.20376903
-5.26163082,1.33022842,0.63144063,0.83573472,0.14743001,0.00386414,0.01726295,0.19407513
-5.25562781,1.29568579,0.60525745,0.81801773,0.14434884,0.00386148,0.01523422,0.18524908
-5.24962481,1.26703954,0.58107551,0.80402387,0.14177886,0.00386748,0.01334866,0.17732758
-5.24362181,1.24427403,0.55891549,0.79372715,0.13971552,0.00388173,0.01161367,0.17032116
-5.23761881,1.22720986,0.53874151,0.78699718,0.13813960,0.00390357,0.01003282,0.16421613
-5.23161581,1.21551820,0.52046975,0.78360778,0.13701891,0.00393214,0.00860623,0.15897717
-5.22561281,1.20873796,0.50397753,0.78324721,0.13631019,0.00396637,0.00733104,0.15455013
-5.21960980,1.20629467,0.48911238,0.78552986,0.13596098,0.00400506,0.00620191,0.15086517
-5.21360680,1.20752071,0.47570059,0.79000868,0.13591171,0.00404683,0.00521154,0.14783992
-5.20760380,1.21167613,0.46355501,0.79618843,0.13609768,0.00409022,0.00435116,0.14538258
-5.20160080,1.21796983,0.45248194,0.80353920,0.13645104,0.00413363,0.00361107,0.14339496
-5.19559780,1.22558068,0.44228695,0.81151017,0.13690269,0.00417544,0.00298102,0.14177534
-5.18959480,1.23367850,0.43277975,0.81954345,0.13738421,0.00421393,0.00245063,0.14042106
-5.18359180,1.24144453,0.42377822,0.82708782,0.13782962,0.00424737,0.00200973,0.13923103
-5.17758879,1.24809144,0.41511165,0.83361223,0.13817715,0.00427404,0.00164864,0.13810789
-5.17158579,1.25288245,0.40662344,0.83861893,0.13837095,0.00429225,0.00135837,0.13696006
-5.16558279,1.25514945,0.39817343,0.84165592,0.13836262,0.00430039,0.00113078,0.13570354
-5.15957979,1.25430973,0.38963991,0.84232850,0.13811273,0.00429696,0.00095868,0.13426355
-5.15357679,1.24988089,0.38092158,0.84030967,0.13759210,0.00428060,0.00083591,0.13257592
-5.14757379,1.24149354,0.37193931,0.83534890,0.13678296,0.00425018,0.00075733,0.13058828
-5.14157079,1.22890136,0.36263790,0.82727909,0.13567978,0.00420479,0.00071884,0.12826107
-5.13556778,1.21198803,0.35298768,0.81602140,0.13428980,0.00414381,0.00071728,0.12556821
-5.12956478,1.19077071,0.34298599,0.80158753,0.13263328,0.00406694,0.00075042,0.12249757
-5.12356178,1.16539976,0.33265834,0.78407951,0.13074326,0.00397420,0.00081685,0.11905112
-5.11755878,1.13615462,0.32205928,0.76368674,0.12866500,0.00386599,0.00091590,0.11524478
-5.11155578,1.10343592,0.31127288,0.74068037,0.12645489,0.00374307,0.00104750,0.11110798
-5.10555278,1.06775390,0.30041272,0.71540527,0.12417909,0.00360655,0.00121216,0.10668293
-5.09954977,1.02971376,0.28962142,0.68826972,0.12191171,0.00345789,0.00141079,0.10202363
-5.09354677,0.98999833,0.27906972,0.65973340,0.11973279,0.00329884,0.00164464,0.09719464
-5.08754377,0.94934895,0.26895520,0.63029399,0.11772604,0.00313145,0.00191522,0.09226974
-5.08154077,0.90854519,0.25950067,0.60047320,0.11597653,0.00295796,0.00222423,0.08733038
-5.07553777,0.86838458,0.25095232,0.57080252,0.11456834,0.00278081,0.00257349,0.08246418
-5.06953477,0.82966291,0.24357784,0.54180960,0.11358246,0.00260255,0.00296492,0.07776339
-5.06353177,0.79315625,0.23766453,0.51400562,0.11309488,0.00242579,0.00340058,0.07332346
-5.05752876,0.75960521,0.23351744,0.48787424,0.11317507,0.00225312,0.00388265,0.06924166
-5.05152576,0.72970214,0.23145769,0.46386254,0.11388494,0.00208712,0.00441351,0.06561597
-5.04552276,0.70408165,0.23182076,0.44237413,0.11527825,0.00193026,0.00499591,0.06254404
-5.03951976,0.68331461,0.23495490,0.42376478,0.11740057,0.00178489,0.00563305,0.06012237
-5.03351676,0.66790559,0.24121927,0.40834030,0.12028977,0.00165323,0.00632882,0.05844564
-5.02751376,0.65829351,0.25098179,0.39635682,0.12397695,0.00153731,0.00708801,0.05760610
-5.02151076,0.65485508,0.26461637,0.38802290,0.12848773,0.00143900,0.00791659,0.05769313
-5.01550775,0.65791026,0.28249919,0.38350345,0.13384383,0.00135998,0.00882200,0.05879266
-5.00950475,0.66772914,0.30500391,0.38292461,0.14006474,0.00130180,0.00981342,0.06098661
-5.00350175,0.68453925,0.33249542,0.38637946,0.14716936,0.00126583,0.01090211,0.06435212
-4.99749875,0.70853257,0.36532198,0.39393374,0.15517742,0.00125330,0.01210166,0.06896062
-4.99149575,0.73987134,0.40380566,0.40563117,0.16411055,0.00126536,0.01342820,0.07487659
-4.98549275,0.77869191,0.44823106,0.42149804,0.17399283,0.00130303,0.01490061,0.08215609
-4.97948974,0.82510614,0.49883254,0.44154635,0.18485072,0.00136725,0.01654055,0.09084492
-4.97348674,0.87919983,0.55578005,0.46577556,0.19671228,0.00145891,0.01837242,0.10097660
-4.96748374,0.94102816,0.61916425,0.49417255,0.20960571,0.00157882,0.02042322,0.11257001
-4.96148074,1.01060807,0.68898137,0.52670982,0.22355714,0.00172774,0.02272218,0.12562704
-4.95547774,1.08790798,0.76511858,0.56334209,0.23858779,0.00190634,0.02530027,0.14013004
-4.94947474,1.17283537,0.84734062,0.60400138,0.25471068,0.00211522,0.02818956,0.15603954
-4.94347174,1.26522300,0.93527871,0.64859102,0.27192693,0.00235490,0.03142233,0.17329207
-4.93746873,1.36481468,1.02842243,0.69697905,0.29022201,0.00262573,0.03503010,0.19179855
-4.93146573,1.47125160,1.12611558,0.74899135,0.30956209,0.00292791,0.03904247,0.21144309
-4.92546273,1.58406031,1.22755656,0.80440523,0.32989078,0.00326144,0.04348584,0.23208264
-4.91945973,1.70264341,1.33180397,0.86294386,0.35112640,0.00362607,0.04838207,0.25354739
-4.91345673,1.82627380,1.43778757,0.92427214,0.37316024,0.00402125,0.05374712,0.27564213
-4.90745373,1.95409345,1.54432486,0.98799439,0.39585567,0.00444608,0.05958969,0.29814857
-4.90145073,2.08511702,1.65014296,1.05365425,0.41904862,0.00489929,0.06590993,0.32082871
-4.89544772,2.21824082,1.75390518,1.12073688,0.44254906,0.00537916,0.07269832,0.34342901
-4.88944472,2.35225701,1.85424172,1.18867376,0.46614398,0.00588349,0.07993474,0.36568553
-4.88344172,2.48587277,1.94978326,1.25684979,0.48960134,0.00640957,0.08758780,0.38732966
-4.87743872,2.61773385,2.03919622,1.32461268,0.51267521,0.00695416,0.09561448,0.40809432
-4.87143572,2.74645164,2.12121841,1.39128423,0.53511169,0.00751348,0.10396011,0.42772048
-4.86543272,2.87063279,2.19469351,1.45617304,0.55665550,0.00808318,0.11255874,0.44596359
-4.85942971,2.98891004,2.25860295,1.51858827,0.57705676,0.00865840,0.12133394,0.46259978
-4.85342671,3.09997315,2.31209390,1.57785374,0.59607796,0.00923376,0.13019989,0.47743151
-4.84742371,3.20259851,2.35450218,1.63332194,0.61350044,0.00980344,0.13906293,0.49029248
-4.84142071,3.29567634,2.38536915,1.68438738,0.62913044,0.01036124,0.14782341,0.50105146
-4.83541771,3.37823442,2.40445187,1.73049870,0.64280421,0.01090070,0.15637781,0.50961509
-4.82941471,3.44945742,2.41172638,1.77116927,0.65439206,0.01141515,0.16462106,0.51592936
-4.82341171,3.50870129,2.40738391,1.80598588,0.66380122,0.01189788,0.17244902,0.51997982
-4.81740870,3.55550240,2.39182056,1.83461524,0.67097745,0.01234228,0.17976092,0.52179053
-4.81140570,3.58958124,2.36562085,1.85680841,0.67590521,0.01274198,0.18646185,0.52142174
-4.80540270,3.61084099,2.32953623,1.87240291,0.67860672,0.01309099,0.19246501,0.51896664
-4.79939970,3.61936124,2.28445955,1.88132279,0.67913976,0.01338392,0.19769379,0.51454711
-4.79339670,3.61538766,2.23139661,1.88357672,0.67759452,0.01361603,0.20208346,0.50830886
-4.78739370,3.59931806,2.17143617,1.87925448,0.67408966,0.01378347,0.20558261,0.50041617
-4.78139070,3.57168598,2.10571954,1.86852191,0.66876774,0.01388336,0.20815404,0.49104640
-4.77538769,3.53314241,2.03541100,1.85161489,0.66179037,0.01391386,0.20977532,0.48038460
-4.76938469,3.48443659,1.96167002,1.82883234,0.65333320,0.01387431,0.21043880,0.46861841
-4.76338169,3.42639660,1.88562613,1.80052876,0.64358095,0.01376520,0.21015133,0.45593337
-4.75737869,3.35991043,1.80835715,1.76710639,0.63272280,0.01358823,0.20893343,0.44250900
-4.75137569,3.28590808,1.73087121,1.72900735,0.62094804,0.01334625,0.20681822,0.42851543
-4.74537269,3.20534506,1.65409281,1.68670571,0.60844241,0.01304318,0.20385005,0.41411107
-4.73936968,3.11918768,1.57885296,1.64069991,0.59538492,0.01268396,0.20008297,0.39944088
-4.73336668,3.02840019,1.50588338,1.59150543,0.58194532,0.01227436,0.19557898,0.38463566
-4.72736368,2.93393398,1.43581445,1.53964784,0.56828230,0.01182088,0.19040632,0.36981199
-4.72136068,2.83671876,1.36917660,1.48565638,0.55454222,0.01133056,0.18463781,0.35507289
-4.71535768,2.73765556,1.30640474,1.43005804,0.54085854,0.01081077,0.17834921,0.34050903
-4.70935468,2.63761171,1.24784520,1.37337216,0.52735174,0.01026907,0.17161777,0.32620045
-4.70335168,2.53741727,1.19376479,1.31610576,0.51412976,0.00971301,0.16452098,0.31221853
-4.69734867,2.43786311,1.14436145,1.25874935,0.50128885,0.00914995,0.15713550,0.29862825
-4.69134567,2.33970013,1.09977592,1.20177353,0.48891479,0.00858694,0.14953633,0.28549043
-4.68534267,2.24363966,1.06010411,1.14562616,0.47708441,0.00803054,0.14179612,0.27286401
-4.67933967,2.15035460,1.02540958,1.09073020,0.46586726,0.00748678,0.13398477,0.26080805
-4.67333667,2.06048118,0.99573572,1.03748219,0.45532743,0.00696103,0.12616906,0.24938362
-4.66733367,1.97462108,0.97111714,0.98625116,0.44552547,0.00645796,0.11841253,0.23865525
-4.66133067,1.89334345,0.95159000,0.93737810,0.43652011,0.00598157,0.11077528,0.22869197
-4.65532766,1.81718671,0.93720054,0.89117566,0.42836997,0.00553513,0.10331397,0.21956793
-4.64932466,1.74665959,0.92801180,0.84792807,0.42113494,0.00512125,0.09608172,0.21136240
-4.64332166,1.68224128,0.92410775,0.80789105,0.41487717,0.00474190,0.08912799,0.20415933
-4.63731866,1.62438023,0.92559487,0.77129157,0.40966169,0.00439848,0.08249848,0.19804621
-4.63131566,1.57349130,0.93260061,0.73832736,0.40555634,0.00409190,0.07623487,0.19311244
-4.62531266,1.52995124,0.94526877,0.70916590,0.40263114,0.00382258,0.07037462,0.18944706
-4.61930965,1.49409218,0.96375165,0.68394301,0.40095695,0.00359060,0.06495060,0.18713600
-4.61330665,1.46619320,0.98819905,0.66276075,0.40060333,0.00339566,0.05999075,0.18625883
-4.60730365,1.44647023,1.01874446,0.64568482,0.40163575,0.00323722,0.05551769,0.18688510
-4.60130065,1.43506439,1.05548876,0.63274150,0.40411209,0.00311446,0.05154828,0.18907045
-4.59529765,1.43202940,1.09848207,0.62391419,0.40807856,0.00302634,0.04809333,0.19285258
-4.58929465,1.43731857,1.14770466,0.61913990,0.41356525,0.00297159,0.04515724,0.19824720
-4.58329165,1.45077216,1.20304759,0.61830582,0.42058142,0.00294873,0.04273774,0.20524427
-4.57728864,1.47210590,1.26429446,0.62124638,0.42911090,0.00295605,0.04082584,0.21380464
-4.57128564,1.50090174,1.33110509,0.62774114,0.43910767,0.00299162,0.03940574,0.22385732
-4.56528264,1.53660151,1.40300259,0.63751368,0.45049220,0.00305327,0.03845503,0.23529758
-4.55927964,1.57850466,1.47936464,0.65023215,0.46314853,0.00313859,0.03794494,0.24798616
-4.55327664,1.62577058,1.55942014,0.66551138,0.47692270,0.00324492,0.03784082,0.26174959
-4.54727364,1.67742625,1.64225203,0.68291703,0.49162241,0.00336941,0.03810275,0.27638187
-4.54127064,1.73237960,1.72680663,0.70197183,0.50701843,0.00350900,0.03868630,0.29164758
-4.53526763,1.78943848,1.81190998,0.72216381,0.52284766,0.00366049,0.03954345,0.30728630
-4.52926463,1.84733527,1.89629080,0.74295661,0.53881788,0.00382059,0.04062358,0.32301841
-4.52326163,1.90475635,1.97860973,0.76380144,0.55461426,0.00398599,0.04187462,0.33855208
-4.51725863,1.96037561,2.05749385,0.78415048,0.56990724,0.00415345,0.04324420,0.35359115
-4.51125563,2.01289091,2.13157536,0.80347123,0.58436174,0.00431990,0.04468088,0.36784372
-4.50525263,2.06106191,2.19953265,0.82126112,0.59764708,0.00448250,0.04613532,0.38103113
-4.49924962,2.10374770,2.26013229,0.83706193,0.60944750,0.00463876,0.04756142,0.39289676
-4.49324662,2.13994260,2.31226974,0.85047333,0.61947251,0.00478661,0.04891737,0.40321450
-4.48724362,2.16880827,2.35500700,0.86116481,0.62746675,0.00492449,0.05016652,0.41179626
-4.48124062,2.18970051,2.38760524,0.86888537,0.63321884,0.00505138,0.05127816,0.41849826
-4.47523762,2.20218948,2.40955074,0.87347068,0.63656877,0.00516686,0.05222801,0.42322581
-4.46923462,2.20607192,2.42057272,0.87484692,0.63741336,0.00527108,0.05299858,0.42593613
-4.46323162,2.20137482,2.42065206,0.87303132,0.63570963,0.00536476,0.05357920,0.42663925
-4.45722861,2.18835000,2.41002025,0.86812916,0.63147581,0.00544915,0.05396588,0.42539672
-4.45122561,2.16745982,2.38914857,0.86032734,0.62478990,0.00552593,0.05416091,0.42231834
-4.44522261,2.13935442,2.35872788,0.84988460,0.61578589,0.00559712,0.05417223,0.41755686
-4.43921961,2.10484165,2.31963990,0.83711909,0.60464777,0.00566494,0.05401264,0.41130104
-4.43321661,2.06485090,2.27292128,0.82239357,0.59160166,0.00573170,0.05369884,0.40376731
-4.42721361,2.02039264,2.21972236,0.80609907,0.57690647,0.00579962,0.05325036,0.39519048
-4.42121061,1.97251566,2.16126235,0.78863773,0.56084344,0.00587070,0.05268842,0.38581393
-4.41520760,1.92226392,2.09878337,0.77040567,0.54370525,0.00594658,0.05203483,0.37587974
-4.40920460,1.87063523,2.03350526,0.75177671,0.52578505,0.00602842,0.05131088,0.36561929
-4.40320160,1.81854369,1.96658360,0.73308764,0.50736610,0.00611675,0.05053636,0.35524477
-4.39719860,1.76678765,1.89907263,0.71462589,0.48871242,0.00621148,0.04972873,0.34494196
-4.39119560,1.71602471,1.83189494,0.69662004,0.47006078,0.00631177,0.04890244,0.33486464
-4.38519260,1.66675479,1.76581896,0.67923365,0.45161460,0.00641609,0.04806849,0.32513085
-4.37918959,1.61931198,1.70144536,0.66256268,0.43353977,0.00652223,0.04723423,0.31582119
-4.37318659,1.57386528,1.63920252,0.64663646,0.41596258,0.00662737,0.04640336,0.30697914
-4.36718359,1.53042812,1.57935102,0.63142225,0.39896977,0.00672821,0.04557617,0.29861329
-4.36118059,1.48887570,1.52199664,0.61683292,0.38261069,0.00682110,0.04475007,0.29070139
-4.35517759,1.44896928,1.46711074,0.60273737,0.36690113,0.00690218,0.04392016,0.28319595
-4.34917459,1.41038582,1.41455684,0.58897311,0.35182877,0.00696762,0.04308009,0.27603101
-4.34317159,1.37275142,1.36412168,0.57536021,0.33735974,0.00701376,0.04222295,0.26912971
-4.33716858,1.33567664,1.31554911,0.56171601,0.32344597,0.00703731,0.04134224,0.26241229
-4.33116558,1.29879198,1.26857480,0.54786972,0.31003288,0.00703556,0.04043284,0.25580417
-4.32516258,1.26178156,1.22296018,0.53367621,0.29706696,0.00700650,0.03949194,0.24924348
-4.31915958,1.22441355,1.17852372,0.51902832,0.28450291,0.00694897,0.03851988,0.24268796
-4.31315658,1.18656571,1.13516818,0.50386708,0.27230993,0.00686278,0.03752081,0.23612073
-4.30715358,1.14824505,1.09290252,0.48818946,0.26047697,0.00674873,0.03650328,0.22955472
