energy_ev,total_up,total_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,Fe_p_up,Fe_p_down,Fe_d_up,Fe_d_down,N_s_up,N_s_down,N_p_up,N_p_down,S_s_up,S_s_down,S_p_up,S_p_down
-5.71785893,0.91967496,-1.76653814,0.68594617,-0.94050659,0.10873770,-0.15676709,0.27469947,-0.54293613,0.12007265,-0.22370969,0.00010436,-0.00026087,0.03879361,-0.03312561,0.00113218,-0.01194846,0.54797116,-1.15312976
-5.71185593,0.89923862,-1.79668419,0.67204719,-0.96526584,0.10739919,-0.15864898,0.26675908,-0.55234272,0.11494403,-0.23018918,0.00009123,-0.00024220,0.04112033,-0.03407475,0.00122935,-0.01172194,0.53312794,-1.17267855
-5.70585293,0.88444368,-1.82058007,0.65949922,-0.98764608,0.10715433,-0.15986746,0.26008799,-0.55979052,0.11062266,-0.23585041,0.00007936,-0.00022549,0.04373930,-0.03504325,0.00135213,-0.01144935,0.52140057,-1.18797242
-5.69984992,0.87543581,-1.83737441,0.64817684,-1.00711479,0.10806102,-0.16036299,0.25468301,-0.56504627,0.10715832,-0.24054271,0.00006869,-0.00021035,0.04666181,-0.03600425,0.00150009,-0.01112936,0.51284898,-1.19848481
-5.69384692,0.87224242,-1.84643038,0.63790770,-1.02324330,0.11016113,-0.16009580,0.25051067,-0.56794133,0.10457973,-0.24414003,0.00005916,-0.00019645,0.04989725,-0.03693505,0.00167259,-0.01076243,0.50746177,-1.20382791
-5.68784392,0.87477594,-1.84733345,0.62848482,-1.03571189,0.11347943,-0.15904630,0.24751003,-0.56837325,0.10289464,-0.24654375,0.00005070,-0.00018351,0.05345296,-0.03781719,0.00186872,-0.01035073,0.50515885,-1.20375733
-5.68184092,0.88283897,-1.83989172,0.61967938,-1.04431071,0.11802280,-0.15721478,0.24559581,-0.56630484,0.10209027,-0.24768466,0.00004324,-0.00017131,0.05733409,-0.03863647,0.00208723,-0.00989794,0.50579540,-1.19817207
-5.67583792,0.89613104,-1.82412912,0.61125331,-1.04893687,0.12377972,-0.15462054,0.24466191,-0.56176137,0.10213423,-0.24752397,0.00003670,-0.00015971,0.06154342,-0.03938272,0.00232645,-0.00940909,0.50916683,-1.18710969
-5.66983492,0.91425684,-1.80027208,0.60297128,-1.04958770,0.13071992,-0.15130045,0.24458509,-0.55482574,0.10297572,-0.24605339,0.00003101,-0.00014857,0.06608100,-0.04004951,0.00258428,-0.00889026,0.51501462,-1.17073755
-5.66383192,0.93673564,-1.76873064,0.59461128,-1.04635099,0.13879450,-0.14730709,0.24522860,-0.54563208,0.10454715,-0.24329438,0.00002609,-0.00013782,0.07094396,-0.04063366,0.00285814,-0.00834836,0.52303292,-1.14934024
-5.65782891,0.96301191,-1.73007504,0.58597372,-1.03939266,0.14793626,-0.14270655,0.24644594,-0.53435819,0.10676599,-0.23929649,0.00002189,-0.00012741,0.07612613,-0.04113477,0.00314499,-0.00779081,0.53287579,-1.12330433
-5.65182591,0.99246724,-1.68500908,0.57688864,-1.02894252,0.15806060,-0.13757594,0.24808440,-0.52121709,0.10953698,-0.23413502,0.00001833,-0.00011733,0.08161783,-0.04155460,0.00344130,-0.00722530,0.54416509,-1.09310096
-5.64582291,1.02443347,-1.63434148,0.56722106,-1.01527911,0.16906676,-0.13200085,0.24998867,-0.50644819,0.11275460,-0.22790805,0.00001537,-0.00010758,0.08740570,-0.04189652,0.00374317,-0.00665953,0.55649897,-1.05926720
-5.63981991,1.05820734,-1.57895665,0.55687442,-0.99871426,0.18083968,-0.12607277,0.25200426,-0.49030843,0.11630582,-0.22073297,0.00001296,-0.00009818,0.09347264,-0.04216499,0.00404632,-0.00610099,0.56946105,-1.02238711
-5.63381691,1.09306666,-1.51978606,0.54579245,-0.97957829,0.19325245,-0.11988653,0.25398092,-0.47306380,0.12007308,-0.21274276,0.00001106,-0.00008914,0.09979801,-0.04236507,0.00434626,-0.00555676,0.58263024,-0.98307325
-5.62781391,1.12828802,-1.45778142,0.53395956,-0.95820639,0.20616923,-0.11353801,0.25577605,-0.45498159,0.12393757,-0.20408205,0.00000965,-0.00008052,0.10635802,-0.04250201,0.00463836,-0.00503332,0.59559118,-0.94194923
-5.62181091,1.16316615,-1.39389042,0.52140019,-0.93492704,0.21944892,-0.10712203,0.25725814,-0.43632352,0.12778258,-0.19490324,0.00000872,-0.00007233,0.11312639,-0.04258107,0.00491803,-0.00453652,0.60794528,-0.89963419
-5.61580790,1.19703469,-1.32903603,0.50817745,-0.91005262,0.23294928,-0.10073054,0.25831008,-0.41734020,0.13149707,-0.18536267,0.00000829,-0.00006460,0.12007542,-0.04260734,0.00518085,-0.00407143,0.61932225,-0.85672939
-5.60980490,1.22928808,-1.26409959,0.49439135,-0.88387276,0.24653166,-0.09445114,0.25883268,-0.39826669,0.13497932,-0.17561716,0.00000839,-0.00005737,0.12717726,-0.04258577,0.00542278,-0.00364235,0.62939190,-0.81380733
-5.60380190,1.25940429,-1.19990790,0.48017703,-0.85665027,0.26006603,-0.08836591,0.25874795,-0.37931953,0.13814045,-0.16582079,0.00000907,-0.00005065,0.13440565,-0.04252131,0.00564032,-0.00325280,0.63787600,-0.77140350
-5.59779890,1.28696762,-1.13722437,0.46570317,-0.82861982,0.27343645,-0.08255061,0.25800242,-0.36069492,0.14090795,-0.15612214,0.00001043,-0.00004445,0.14173788,-0.04241911,0.00583069,-0.00290555,0.64455983,-0.73001075
-5.59179590,1.31169105,-1.07674381,0.45117081,-0.79998887,0.28654653,-0.07707406,0.25657016,-0.34256811,0.14322888,-0.14666197,0.00001260,-0.00003877,0.14915705,-0.04228490,0.00599203,-0.00260267,0.64930319,-0.69007590
-5.58579290,1.33343727,-1.01909033,0.43681258,-0.77094059,0.29932489,-0.07199792,0.25445557,-0.32509370,0.14507281,-0.13757134,0.00001573,-0.00003362,0.15665455,-0.04212525,0.00612351,-0.00234560,0.65205021,-0.65199858
-5.57978989,1.35223746,-0.96481772,0.42289250,-0.74163821,0.31173039,-0.06737647,0.25169575,-0.30840669,0.14643426,-0.12897015,0.00002004,-0.00002897,0.16423256,-0.04194798,0.00622553,-0.00213527,0.65283777,-0.61613149
-5.57378689,1.36830701,-0.91441153,0.40970602,-0.71223027,0.32375677,-0.06325670,0.24836219,-0.29262398,0.14733460,-0.12096601,0.00002581,-0.00002481,0.17190666,-0.04176241,0.00629978,-0.00197208,0.65180199,-0.58278194
-5.56778389,1.38205714,-0.86829210,0.39758041,-0.68285603,0.33543663,-0.05967837,0.24456193,-0.27784609,0.14782326,-0.11365353,0.00003337,-0.00002112,0.17970823,-0.04157954,0.00634935,-0.00185608,0.64918232,-0.55221392
-5.56178089,1.39410169,-0.82681764,0.38687496,-0.65365069,0.34684442,-0.05667407,0.24043776,-0.26415889,0.14797825,-0.10711374,0.00004315,-0.00001787,0.18768654,-0.04141214,0.00637873,-0.00178696,0.64532297,-0.52465032
-5.55577789,1.40525814,-0.79028681,0.37798090,-0.62474967,0.35809815,-0.05426930,0.23616758,-0.25163498,0.14790580,-0.10141375,0.00005563,-0.00001504,0.19591050,-0.04127468,0.00639383,-0.00176411,0.64067136,-0.50027485
-5.54977489,1.41654245,-0.75894017,0.37132066,-0.59629172,0.36935983,-0.05248244,0.23196265,-0.24033474,0.14773921,-0.09660648,0.00007142,-0.00001257,0.20446969,-0.04118301,0.00640196,-0.00178669,0.63577333,-0.47923328
-5.54377189,1.42915702,-0.73296024,0.36734606,-0.56842050,0.38083424,-0.05132463,0.22806488,-0.23030681,0.14763677,-0.09273049,0.00009121,-0.00001045,0.21347479,-0.04115394,0.00641165,-0.00185357,0.63126499,-0.46163383
-5.53776888,1.44447160,-0.71246990,0.36653525,-0.54128445,0.39276604,-0.05079955,0.22474288,-0.22158799,0.14777884,-0.08980982,0.00011581,-0.00000865,0.22305707,-0.04120466,0.00643260,-0.00196341,0.62786128,-0.44754656
-5.53176588,1.46399712,-0.69752928,0.36938803,-0.51503506,0.40543511,-0.05090307,0.22228704,-0.21420255,0.14836408,-0.08785379,0.00014616,-0.00000711,0.23336692,-0.04135194,0.00647543,-0.00211458,0.62634114,-0.43700178
-5.52576288,1.48935251,-0.68813138,0.37641935,-0.48982364,0.41915008,-0.05162289,0.22100345,-0.20816107,0.14960490,-0.08685687,0.00018331,-0.00000583,0.24457139,-0.04161128,0.00655149,-0.00230515,0.62752974,-0.42998765
-5.51975988,1.52222500,-0.68419699,0.38815086,-0.46579683,0.43424019,-0.05293815,0.22120689,-0.20345892,0.15172214,-0.08679859,0.00022843,-0.00000476,0.25685066,-0.04199603,0.00667256,-0.00253289,0.63227777,-0.42644741
-5.51375688,1.56432455,-0.68556935,0.40510047,-0.44309131,0.45104551,-0.05481902,0.22321294,-0.20007455,0.15493921,-0.08764355,0.00028284,-0.00000387,0.27039339,-0.04251641,0.00685058,-0.00279518,0.64143844,-0.42627628
-5.50775388,1.61733329,-0.69200957,0.42776994,-0.42182804,0.46990581,-0.05722645,0.22732936,-0.19796787,0.15947565,-0.08934154,0.00034793,-0.00000316,0.28539123,-0.04317867,0.00709731,-0.00308905,0.65584247,-0.42931894
-5.50175088,1.68285120,-0.70319337,0.45663068,-0.40210671,0.49114830,-0.06011206,0.23384687,-0.19707880,0.16554042,-0.09182803,0.00042522,-0.00000258,0.30203232,-0.04398438,0.00742397,-0.00341113,0.67627184,-0.43536763
-5.49574787,1.76233935,-0.71871010,0.49210800,-0.38400064,0.51507471,-0.06341830,0.24302965,-0.19732644,0.17332487,-0.09502484,0.00051628,-0.00000213,0.32049429,-0.04492982,0.00784089,-0.00375766,0.70343276,-0.44416180
-5.48974487,1.85706233,-0.73806467,0.53456430,-0.36755279,0.54194797,-0.06707886,0.25510570,-0.19860883,0.18299579,-0.09884127,0.00062275,-0.00000178,0.34093659,-0.04600570,0.00835713,-0.00412456,0.73792873,-0.45538934
-5.48374187,1.96803169,-0.76068314,0.58428150,-0.35277313,0.57197914,-0.07101946,0.27025729,-0.20080370,0.19468852,-0.10317572,0.00074625,-0.00000153,0.36349282,-0.04719708,0.00898009,-0.00450744,0.78023443,-0.46869014
-5.47773887,2.09595227,-0.78592219,0.64144357,-0.33963773,0.60531493,-0.07515904,0.28861193,-0.20377014,0.20850045,-0.10791777,0.00088837,-0.00000137,0.38826304,-0.04848365,0.00971522,-0.00490174,0.83067126,-0.48366196
-5.47173587,2.24117348,-0.81308285,0.70611955,-0.32808970,0.64202655,-0.07941132,0.31023400,-0.20735143,0.22448518,-0.11295072,0.00105061,-0.00000128,0.41530653,-0.04984030,0.01056560,-0.00530280,0.88938550,-0.49986890
-5.46573287,2.40364753,-0.84142833,0.77824803,-0.31804212,0.68210015,-0.08368671,0.33511752,-0.21137887,0.24264729,-0.11815477,0.00123428,-0.00000128,0.44463537,-0.05123800,0.01153176,-0.00570610,0.95632981,-0.51685242
-5.45972986,2.58289660,-0.87020567,0.85762368,-0.30938282,0.72542967,-0.08789466,0.36318020,-0.21567670,0.26293830,-0.12341046,0.00144050,-0.00000135,0.47620897,-0.05264497,0.01261134,-0.00610732,1.03124909,-0.53414459
-5.45372686,2.77799089,-0.89867058,0.94388666,-0.30198082,0.77181216,-0.09194620,0.39425930,-0.22006784,0.28525375,-0.12860266,0.00167006,-0.00000150,0.50993009,-0.05402812,0.01379899,-0.00650264,1.11367140,-0.55128341
-5.44772386,2.98753896,-0.92611468,1.03651571,-0.29569432,0.82094635,-0.09575676,0.42810941,-0.22438033,0.30943169,-0.13362461,0.00192338,-0.00000175,0.54564240,-0.05535464,0.01508623,-0.00688890,1.20290472,-0.56782950
-5.44172086,3.20969196,-0.95189398,1.13482535,-0.29037955,0.87243434,-0.09924903,0.46440248,-0.22845419,0.33525285,-0.13838223,0.00220043,-0.00000209,0.58312998,-0.05659370,0.01646144,-0.00726379,1.29804008,-0.58338366
-5.43571786,3.44216236,-0.97545752,1.23796798,-0.28590043,0.92578686,-0.10235585,0.50273036,-0.23214843,0.36244235,-0.14279818,0.00250066,-0.00000255,0.62211865,-0.05771828,0.01790996,-0.00762611,1.39796144,-0.59760449
-5.42971486,3.68225771,-0.99637480,1.34494109,-0.28213819,0.98043191,-0.10502292,0.54260984,-0.23534786,0.39067336,-0.14681578,0.00282294,-0.00000315,0.66227953,-0.05870686,0.01941427,-0.00797587,1.50136262,-0.61022521
-5.42371186,3.92692924,-1.01436056,1.45459991,-0.27900078,1.03572672,-0.10721131,0.58349043,-0.23796936,0.41957241,-0.15040242,0.00316550,-0.00000392,0.70323450,-0.05954499,0.02095422,-0.00831448,1.60677100,-0.62106902
-5.41770885,4.17283456,-1.02929573,1.56567537,-0.27643132,1.09097278,-0.10889946,0.62476460,-0.23996742,0.44872658,-0.15355227,0.00352591,-0.00000489,0.74456375,-0.06022674,0.02250748,-0.00864482,1.71257789,-0.63006201
-5.41170585,4.41641305,-1.04124332,1.67679732,-0.27441534,1.14543340,-0.11008482,0.66578053,-0.24133841,0.47769219,-0.15628828,0.00390107,-0.00000609,0.78581494,-0.06075573,0.02404994,-0.00897128,1.81707466,-0.63724298
-5.40570285,4.65397196,-1.05045810,1.78652250,-0.27298634,1.19835345,-0.11078478,0.70585688,-0.24212360,0.50600503,-0.15866307,0.00428720,-0.00000759,0.82651413,-0.06114597,0.02555634,-0.00929972,1.91849395,-0.64276953
-5.39969985,4.88178079,-1.05738948,1.89336655,-0.27222928,1.24898046,-0.11103701,0.74429942,-0.24241057,0.53319158,-0.16075889,0.00467990,-0.00000943,0.86617772,-0.06142214,0.02700080,-0.00963737,2.01505455,-0.64691988
-5.39369685,5.09617092,-1.06267689,1.99583934,-0.27228192,1.29658645,-0.11089914,0.78041879,-0.24233283,0.55878126,-0.16268628,0.00507418,-0.00001169,0.90432544,-0.06161963,0.02835756,-0.00999263,2.10500871,-0.65009010
-5.38769385,5.29363706,-1.06713753,2.09248250,-0.27333371,1.34048966,-0.11044762,0.81354900,-0.24206776,0.58231888,-0.16458163,0.00546457,-0.00001446,0.94049370,-0.06178400,0.02960163,-0.01037482,2.18669008,-0.65278664
-5.38169085,5.47093722,-1.07174665,2.18190798,-0.27562229,1.38007552,-0.10977601,0.84306591,-0.24183268,0.60337723,-0.16660357,0.00584525,-0.00001782,0.97424903,-0.06197015,0.03070951,-0.01079384,2.25856076,-0.65561420
-5.37568784,5.62518733,-1.07761066,2.26283646,-0.27942759,1.41481588,-0.10899259,0.86840505,-0.24187928,0.62156912,-0.16892828,0.00621013,-0.00002191,1.00520108,-0.06224101,0.03165982,-0.01125978,2.31925551,-0.65925910
-5.36968484,5.75394715,-1.08593399,2.33413421,-0.28506372,1.44428601,-0.10821751,0.88907813,-0.24248638,0.63655858,-0.17174385,0.00655305,-0.00002687,1.03301481,-0.06266598,0.03243394,-0.01178248,2.36762161,-0.66446874
-5.36368184,5.85529411,-1.09798061,2.39484722,-0.29286884,1.46817854,-0.10757935,0.90468749,-0.24395144,0.64807057,-0.17524382,0.00686795,-0.00003286,1.05742139,-0.06331904,0.03301655,-0.01237101,2.40275258,-0.67202764
-5.35767884,5.92788226,-1.11503151,2.44423129,-0.30319336,1.48631391,-0.10721153,0.91493807,-0.24658090,0.65589914,-0.17962027,0.00714902,-0.00004008,1.07822744,-0.06427667,0.03339605,-0.01303322,2.42401467,-0.68273092
-5.35167584,5.97098413,-1.13833969,2.48177699,-0.31638689,1.49864687,-0.10724843,0.91964621,-0.25067972,0.65991334,-0.18505646,0.00739087,-0.00004878,1.09532229,-0.06561571,0.03356490,-0.01377522,2.43106486,-0.69735600
-5.34567284,5.98451354,-1.16908419,2.50722858,-0.33278433,1.50526879,-0.10782153,0.91874504,-0.25654050,0.66006092,-0.19171952,0.00758875,-0.00005921,1.10868289,-0.06741117,0.03351983,-0.01460095,2.42385969,-0.71663358
