energy_ev,total_up,Fe_p_up,Fe_d_up,N_s_up,N_p_up,Os_p_up,Os_d_up,Se_s_up,Se_p_up
-3.52676338,1.23225567,0.36391019,0.39866100,0.00137143,0.02213040,0.07875405,0.53711928,0.00597654,0.20894253
-3.52076038,1.24009018,0.37292384,0.40353601,0.00134606,0.02249922,0.07791101,0.53668074,0.00581458,0.20993670
-3.51475738,1.24987326,0.38321015,0.40881799,0.00132136,0.02280649,0.07737499,0.53753862,0.00565432,0.21028178
-3.50875438,1.26231810,0.39510018,0.41485126,0.00129802,0.02306452,0.07719018,0.53987036,0.00550101,0.20998339
-3.50275138,1.27822180,0.40894165,0.42201070,0.00127671,0.02328856,0.07740545,0.54388575,0.00536016,0.20907205
-3.49674837,1.29844233,0.42508885,0.43069069,0.00125811,0.02349639,0.07807318,0.54982100,0.00523742,0.20760230
-3.49074537,1.32386974,0.44389098,0.44129234,0.00124283,0.02370770,0.07924775,0.55793012,0.00513834,0.20565067
-3.48474237,1.35539231,0.46567926,0.45420931,0.00123145,0.02394347,0.08098342,0.56847395,0.00506829,0.20331246
-3.47873937,1.39385915,0.49075302,0.46981262,0.00122449,0.02422509,0.08333203,0.58170723,0.00503217,0.20069769
-3.47273637,1.44004046,0.51936552,0.48843526,0.00122234,0.02457357,0.08634038,0.59786427,0.00503433,0.19792624
-3.46673337,1.49458722,0.55170976,0.51035684,0.00122530,0.02500864,0.09004746,0.61714393,0.00507834,0.19512253
-3.46073037,1.55799216,0.58790507,0.53578928,0.00123357,0.02554781,0.09448172,0.63969459,0.00516686,0.19240998
-3.45472736,1.63055357,0.62798488,0.56486381,0.00124718,0.02620562,0.09965846,0.66559984,0.00530153,0.18990546
-3.44872436,1.71234403,0.67188652,0.59762019,0.00126607,0.02699280,0.10557751,0.69486569,0.00548282,0.18771413
-3.44272136,1.80318548,0.71944334,0.63399848,0.00129000,0.02791570,0.11222128,0.72741000,0.00571003,0.18592476
-3.43671836,1.90263235,0.77037992,0.67383391,0.00131861,0.02897578,0.11955342,0.76305480,0.00598122,0.18460585
-3.43071536,2.00996369,0.82431062,0.71685529,0.00135144,0.03016936,0.12751804,0.80152195,0.00629322,0.18380276
-3.42471236,2.12418538,0.88074194,0.76268700,0.00138786,0.03148751,0.13603971,0.84243275,0.00664173,0.18353583
-3.41870935,2.24404276,0.93907872,0.81085483,0.00142718,0.03291620,0.14502418,0.88531152,0.00702136,0.18379968
-3.41270635,2.36804366,0.99863434,0.86079555,0.00146859,0.03443667,0.15435992,0.92959346,0.00742581,0.18456370
-3.40670335,2.49449147,1.05864459,0.91186987,0.00151123,0.03602601,0.16392040,0.97463639,0.00784800,0.18577362
-3.40070035,2.62152714,1.11828507,0.96337856,0.00155416,0.03765794,0.17356707,1.01973643,0.00828034,0.18735407
-3.39469735,2.74717885,1.17669141,1.01458102,0.00159645,0.03930374,0.18315286,1.06414669,0.00871489,0.18921211
-3.38869435,2.86941744,1.23298172,1.06471573,0.00163712,0.04093334,0.19252631,1.10709864,0.00914362,0.19124134
-3.38269135,2.98621551,1.28628038,1.11302173,0.00167525,0.04251643,0.20153578,1.14782516,0.00955868,0.19332657
-3.37668834,3.09560779,1.33574241,1.15876031,0.00170993,0.04402371,0.21003398,1.18558433,0.00995265,0.19534871
-3.37068534,3.19575024,1.38057713,1.20123606,0.00174030,0.04542797,0.21788229,1.21968297,0.01031874,0.19718969
-3.36468234,3.28497555,1.42007050,1.23981637,0.00176562,0.04670522,0.22495489,1.24949898,0.01065102,0.19873722
-3.35867934,3.36184235,1.45360488,1.27394863,0.00178519,0.04783557,0.23114236,1.27450134,0.01094457,0.19988909
-3.35267634,3.42517646,1.48067563,1.30317449,0.00179848,0.04880404,0.23635482,1.29426690,0.01119569,0.20055689
-3.34667334,3.47410202,1.50090372,1.32714053,0.00180503,0.04960104,0.24052411,1.30849335,0.01140186,0.20066905
-3.34067034,3.50806165,1.51404395,1.34560515,0.00180453,0.05022263,0.24360535,1.31700745,0.01156192,0.20017297
-3.33466733,3.52682454,1.51998843,1.35844127,0.00179682,0.05067060,0.24557744,1.31976852,0.01167591,0.19903630
-3.32866433,3.53048276,1.51876549,1.36563513,0.00178184,0.05095213,0.24644275,1.31686678,0.01174513,0.19724728
-3.32266133,3.51943583,1.51053391,1.36728120,0.00175969,0.05107928,0.24622591,1.30851673,0.01177190,0.19481415
-3.31665833,3.49436494,1.49557318,1.36357366,0.00173059,0.05106827,0.24497187,1.29504604,0.01175950,0.19176386
-3.31065533,3.45619812,1.47427025,1.35479506,0.00169486,0.05093852,0.24274320,1.27688036,0.01171191,0.18813992
-3.30465233,3.40606827,1.44710353,1.34130271,0.00165294,0.05071156,0.23961702,1.25452502,0.01163362,0.18399979
-3.29864932,3.34526641,1.41462498,1.32351361,0.00160537,0.05040986,0.23568152,1.22854440,0.01152939,0.17941177
-3.29264632,3.27519244,1.37744131,1.30188869,0.00155273,0.05005566,0.23103232,1.19954010,0.01140400,0.17445169
-3.28664332,3.19730570,1.33619488,1.27691711,0.00149569,0.04966983,0.22576893,1.16812896,0.01126207,0.16919952
-3.28064032,3.11307790,1.29154548,1.24910128,0.00143494,0.04927081,0.21999136,1.13492203,0.01110782,0.16373604
-3.27463732,3.02395020,1.24415336,1.21894337,0.00137122,0.04887377,0.21379712,1.10050537,0.01094493,0.15813982
-3.26863432,2.93129640,1.19466431,1.18693370,0.00130523,0.04848995,0.20727869,1.06542370,0.01077642,0.15248453
-3.26263132,2.83639348,1.14369711,1.15354136,0.00123770,0.04812622,0.20052159,1.03016739,0.01060452,0.14683676
-3.25662831,2.74040040,1.09183360,1.11920753,0.00116933,0.04778491,0.19360304,0.99516350,0.01043071,0.14125447
-3.25062531,2.64434552,1.03961150,1.08434126,0.00110076,0.04746397,0.18659126,0.96077081,0.01025568,0.13578592
-3.24462231,2.54912257,0.98751979,1.04931790,0.00103261,0.04715730,0.17954541,0.92727916,0.01007940,0.13046939
-3.23861931,2.45549461,0.93599667,1.01447992,0.00096544,0.04685538,0.17251608,0.89491267,0.00990126,0.12533337
-3.23261631,2.36410501,0.88542949,0.98013978,0.00089974,0.04654606,0.16554619,0.86383647,0.00972016,0.12039737
-3.22661331,2.27549422,0.83615660,0.94658443,0.00083595,0.04621553,0.15867237,0.83416634,0.00953470,0.11567316
-3.22061031,2.19012071,0.78847045,0.91408116,0.00077443,0.04584938,0.15192645,0.80598047,0.00934333,0.11116643
-3.21460730,2.10838447,0.74262163,0.88288398,0.00071550,0.04543367,0.14533717,0.77933251,0.00914457,0.10687863
-3.20860430,2.03065137,0.69882352,0.85324032,0.00065940,0.04495603,0.13893183,0.75426506,0.00893713,0.10280902
-3.20260130,1.95727653,0.65725692,0.82539731,0.00060632,0.04440660,0.13273780,0.73082263,0.00872014,0.09895665
-3.19659830,1.88862533,0.61807462,0.79960724,0.00055640,0.04377893,0.12678388,0.70906328,0.00849320,0.09532232
-3.19059530,1.82509050,0.58140547,0.77613174,0.00050974,0.04307061,0.12110123,0.68906832,0.00825656,0.09191022
-3.18459230,1.76710431,0.54735785,0.75524427,0.00046640,0.04228376,0.11572405,0.67094933,0.00801115,0.08872937
-3.17858929,1.71514495,0.51602225,0.73723071,0.00042640,0.04142524,0.11068974,0.65485222,0.00775859,0.08579454
-3.17258629,1.66973671,0.48747309,0.72238774,0.00038973,0.04050660,0.10603870,0.64095805,0.00750121,0.08312688
-3.16658329,1.63144379,0.46176961,0.71101902,0.00035637,0.03954387,0.10181368,0.62948056,0.00724199,0.08075401
-3.16058029,1.60085795,0.43895593,0.70342908,0.00032629,0.03855703,0.09805878,0.62066064,0.00698445,0.07870963
-3.15457729,1.57858062,0.41906031,0.69991516,0.00029943,0.03756933,0.09481806,0.61475806,0.00673252,0.07703276
-3.14857429,1.56520022,0.40209373,0.70075719,0.00027575,0.03660645,0.09213394,0.61204076,0.00649045,0.07576652
-3.14257129,1.56126597,0.38804804,0.70620625,0.00025519,0.03569552,0.09004542,0.61277268,0.00626256,0.07495658
-3.13656828,1.56725927,0.37689361,0.71647203,0.00023769,0.03486406,0.08858610,0.61720034,0.00605313,0.07464937
-3.13056528,1.58356436,0.36857697,0.73170983,0.00022320,0.03413896,0.08778237,0.62553937,0.00586620,0.07489011
-3.12456228,1.61043958,0.36301832,0.75200764,0.00021167,0.03354538,0.08765154,0.63796130,0.00570538,0.07572066
-3.11855928,1.64799098,0.36010945,0.77737412,0.00020306,0.03310582,0.08820027,0.65458168,0.00557374,0.07717752
-3.11255628,1.69614954,0.35971197,0.80772808,0.00019733,0.03283922,0.08942318,0.67544986,0.00547361,0.07928979
-3.10655328,1.75465362,0.36165632,0.84289009,0.00019447,0.03276029,0.09130189,0.70054118,0.00540655,0.08207741
-3.10055028,1.82303757,0.36574151,0.88257703,0.00019445,0.03287893,0.09380442,0.72975188,0.00537322,0.08554960
-3.09454727,1.90062757,0.37173591,0.92639997,0.00019730,0.03319992,0.09688511,0.76289702,0.00537337,0.08970364
-3.08854427,1.98654521,0.37937917,0.97386585,0.00020302,0.03372270,0.10048491,0.79971157,0.00540583,0.09452409
-3.08254127,2.07971915,0.38838521,1.02438336,0.00021168,0.03444151,0.10453229,0.83985453,0.00546857,0.09998230
-3.07653827,2.17890471,0.39844654,1.07727292,0.00022334,0.03534556,0.10894459,0.88291603,0.00555876,0.10603650
-3.07053527,2.28271088,0.40923958,1.13178091,0.00023811,0.03641951,0.11362974,0.92842703,0.00567286,0.11263226
-3.06453227,2.38963397,0.42043106,1.18709757,0.00025614,0.03764400,0.11848851,0.97587109,0.00580680,0.11970332
-3.05852926,2.49809665,0.43168526,1.24237831,0.00027763,0.03899640,0.12341694,1.02469779,0.00595610,0.12717296
-3.05252626,2.60649081,0.44267181,1.29676746,0.00030280,0.04045160,0.12830909,1.07433711,0.00611609,0.13495553
-3.04652326,2.71322257,0.45307382,1.34942374,0.00033197,0.04198284,0.13305989,1.12421408,0.00628204,0.14295839
-3.04052026,2.81675755,0.46259596,1.39954627,0.00036548,0.04356264,0.13756797,1.17376313,0.00644939,0.15108400
-3.03451726,2.91566417,0.47097221,1.44640001,0.00040374,0.04516364,0.14173841,1.22244138,0.00661392,0.15923209
-3.02851426,3.00865337,0.47797287,1.48933945,0.00044723,0.04675942,0.14548534,1.26974029,0.00677188,0.16730195
-3.02251126,3.09461249,0.48341050,1.52782932,0.00049647,0.04832519,0.14873409,1.31519534,0.00692016,0.17519453
-3.01650825,3.17263207,0.48714452,1.56146136,0.00055203,0.04983848,0.15142306,1.35839310,0.00705639,0.18281453
-3.01050525,3.24202396,0.48908427,1.58996601,0.00061452,0.05127952,0.15350501,1.39897566,0.00717901,0.19007216
-3.00450225,3.30233008,0.48919027,1.61321855,0.00068456,0.05263166,0.15494792,1.43664223,0.00728732,0.19688469
-2.99849925,3.35332128,0.48747360,1.63123908,0.00076276,0.05388143,0.15573518,1.47114802,0.00738142,0.20317766
-2.99249625,3.39498638,0.48399353,1.64418624,0.00084971,0.05501863,0.15586531,1.50230060,0.00746225,0.20888569
-2.98649325,3.42751213,0.47885334,1.65234485,0.00094592,0.05603610,0.15535113,1.52995413,0.00753142,0.21395301
-2.98049025,3.45125498,0.47219457,1.65610807,0.00105182,0.05692947,0.15421841,1.55400197,0.00759115,0.21833359
-2.97448724,3.46670635,0.46418998,1.65595468,0.00116768,0.05769675,0.15250419,1.57436822,0.00764408,0.22199101
-2.96848424,3.47445328,0.45503557,1.65242285,0.00129361,0.05833781,0.15025474,1.59099883,0.00769311,0.22489799
-2.96248124,3.47513656,0.44494186,1.64608149,0.00142949,0.05885387,0.14752332,1.60385301,0.00774122,0.22703586
-2.95647824,3.46940873,0.43412513,1.63750083,0.00157497,0.05924693,0.14436790,1.61289549,0.00779126,0.22839371
-2.95047524,3.45789422,0.42279872,1.62722358,0.00172939,0.05951923,0.14084881,1.61809025,0.00784577,0.22896771
-2.94447224,3.44115384,0.41116499,1.61573841,0.00189179,0.05967276,0.13702659,1.61939615,0.00790682,0.22876023
-2.93846923,3.41965558,0.39940818,1.60345701,0.00206091,0.05970889,0.13296001,1.61676478,0.00797583,0.22777919
-2.93246623,3.39375325,0.38768858,1.59069600,0.00223513,0.05962804,0.12870442,1.61014080,0.00805348,0.22603746
-2.92646323,3.36367410,0.37613804,1.57766472,0.00241254,0.05942958,0.12431042,1.59946456,0.00813962,0.22355243
-2.92046023,3.32951595,0.36485725,1.56445953,0.00259092,0.05911177,0.11982290,1.58467706,0.00823324,0.22034572
-2.91445723,3.29125400,0.35391460,1.55106484,0.00276781,0.05867190,0.11528053,1.56572672,0.00833248,0.21644313
-2.90845423,3.24875651,0.34334671,1.53736094,0.00294055,0.05810651,0.11071559,1.54257767,0.00843468,0.21187465
-2.90245123,3.20180860,0.33316057,1.52313804,0.00310632,0.05741178,0.10615416,1.51521880,0.00853651,0.20667464
-2.89644822,3.15014249,0.32333697,1.50811576,0.00326227,0.05658395,0.10161662,1.48367314,0.00863406,0.20088201
-2.89044522,3.09347229,0.31383508,1.49196702,0.00340556,0.05561986,0.09711844,1.44800672,0.00872309,0.19454049
-2.88444222,3.03153138,0.30459794,1.47434495,0.00353345,0.05451740,0.09267107,1.40833644,0.00879916,0.18769874
-2.87843922,2.96411000,0.29555836,1.45491125,0.00364345,0.05327613,0.08828302,1.36483622,0.00885787,0.18041044
-2.87243622,2.89109102,0.28664509,1.43336469,0.00373331,0.05189764,0.08396093,1.31774112,0.00889508,0.17273424
-2.86643322,2.81248169,0.27778881,1.40946786,0.00380120,0.05038604,0.07971063,1.26734892,0.00890712,0.16473341
-2.86043022,2.72843969,0.26892773,1.38307110,0.00384572,0.04874816,0.07553816,1.21401915,0.00889099,0.15647541
-2.85442721,2.63929197,0.26001247,1.35413209,0.00386596,0.04699378,0.07145059,1.15816933,0.00884450,0.14803118
-2.84842421,2.54554549,0.25101005,1.32273031,0.00386156,0.04513564,0.06745673,1.10026870,0.00876641,0.13947423
-2.84242121,2.44788920,0.24190684,1.28907550,0.00383272,0.04318930,0.06356767,1.04082960,0.00865652,0.13087955
-2.83641821,2.34718733,0.23271035,1.25350996,0.00378020,0.04117296,0.05979706,0.98039694,0.00851572,0.12232240
-2.83041521,2.24446429,0.22344987,1.21650450,0.00370530,0.03910702,0.05616129,0.91953621,0.00834596,0.11387697
-2.82441221,2.14088215,0.21417596,1.17864843,0.00360979,0.03701365,0.05267945,0.85882056,0.00815019,0.10561499
-2.81840920,2.03771178,0.20495893,1.14063413,0.00349589,0.03491620,0.04937315,0.79881753,0.00793228,0.09760440
-2.81240620,1.93629912,0.19588639,1.10323713,0.00336618,0.03283859,0.04626617,0.74007610,0.00769691,0.08990806
-2.80640320,1.83802831,0.18706011,1.06729258,0.00322352,0.03080469,0.04338407,0.68311437,0.00744931,0.08258254
-2.80040020,1.74428325,0.17859228,1.03366937,0.00307092,0.02883762,0.04075371,0.62840855,0.00719518,0.07567715
-2.79439720,1.65640941,0.17060153,1.00324310,0.00291150,0.02695918,0.03840270,0.57638361,0.00694040,0.06923308
-2.78839420,1.57567734,0.16320875,0.97686898,0.00274838,0.02518928,0.03635881,0.52740575,0.00669085,0.06328288
-2.78239120,1.50324935,0.15653302,0.95535582,0.00258454,0.02354544,0.03464946,0.48177708,0.00645222,0.05785008
-2.77638819,1.44015050,0.15068776,0.93944209,0.00242282,0.02204243,0.03330112,0.43973241,0.00622981,0.05294907
-2.77038519,1.38724465,0.14577727,0.92977484,0.00226579,0.02069195,0.03233879,0.40143825,0.00602834,0.04858527
-2.76438219,1.34521632,0.14189372,0.92689196,0.00211571,0.01950248,0.03178544,0.36699381,0.00585185,0.04475547
-2.75837919,1.31455832,0.13911476,0.93120836,0.00197452,0.01847919,0.03166157,0.33643390,0.00570357,0.04144840
-2.75237619,1.29556531,0.13750161,0.94300608,0.00184377,0.01762402,0.03198468,0.30973334,0.00558584,0.03864542
-2.74637319,1.28833296,0.13709782,0.96242838,0.00172466,0.01693578,0.03276881,0.28681275,0.00550007,0.03632143
-2.74037019,1.29276207,0.13792851,0.98947767,0.00161799,0.01641040,0.03402407,0.26754518,0.00544678,0.03444581
-2.73436718,1.30856717,0.14000018,1.02401688,0.00152424,0.01604122,0.03575624,0.25176345,0.00542558,0.03298345
-2.72836418,1.33528864,0.14330083,1.06577399,0.00144357,0.01581932,0.03796627,0.23926773,0.00543524,0.03189584
-2.72236118,1.37230783,0.14780059,1.11434917,0.00137586,0.01573392,0.04064992,0.22983313,0.00547380,0.03114211
-2.71635818,1.41886418,0.15345249,1.16922421,0.00132075,0.01577280,0.04379734,0.22321695,0.00553863,0.03068011
-2.71035518,1.47407384,0.16019353,1.22977373,0.00127771,0.01592270,0.04739280,0.21916553,0.00562658,0.03046735
-2.70435218,1.53694910,0.16794587,1.29527779,0.00124608,0.01616971,0.05141435,0.21742032,0.00573406,0.03046197
-2.69834917,1.60641831,0.17661819,1.36493575,0.00122509,0.01649969,0.05583376,0.21772331,0.00585723,0.03062356
-2.69234617,1.68134585,0.18610708,1.43788096,0.00121394,0.01689862,0.06061642,0.21982150,0.00599203,0.03091388
-2.68634317,1.76055211,0.19629862,1.51319634,0.00121185,0.01735293,0.06572149,0.22347062,0.00613440,0.03129752
-2.68034017,1.84283337,0.20707005,1.58993058,0.00121803,0.01784984,0.07110223,0.22843805,0.00628028,0.03174239
-2.67433717,1.92698162,0.21829152,1.66711502,0.00123178,0.01837757,0.07670645,0.23450506,0.00642580,0.03222017
-2.66833417,2.01180435,0.22982809,1.74378121,0.00125248,0.01892561,0.08247726,0.24146840,0.00656730,0.03270662
-2.66233117,2.09614445,0.24154192,1.81897889,0.00127960,0.01948496,0.08835394,0.24914156,0.00670144,0.03318182
-2.65632816,2.17890022,0.25329460,1.89179451,0.00131274,0.02004826,0.09427310,0.25735560,0.00682522,0.03363030
-2.65032516,2.25904543,0.26494977,1.96136994,0.00135161,0.02061000,0.10016997,0.26595986,0.00693606,0.03404113
-2.64432216,2.33564927,0.27637589,2.02692113,0.00139606,0.02116661,0.10597980,0.27482267,0.00703182,0.03440791
-2.63831916,2.40789591,0.28744920,2.08775640,0.00144610,0.02171663,0.11163943,0.28383203,0.00711084,0.03472874
-2.63231616,2.47510325,0.29805671,2.14329380,0.00150188,0.02226076,0.11708883,0.29289641,0.00717192,0.03500609
-2.62631316,2.53674017,0.30809927,2.19307693,0.00156370,0.02280195,0.12227268,0.30194571,0.00721438,0.03524672
-2.62031016,2.59244184,0.31749442,2.23678876,0.00163205,0.02334538,0.12714182,0.31093232,0.00723799,0.03546141
-2.61430715,2.64202207,0.32617904,2.27426257,0.00170759,0.02389850,0.13165456,0.31983226,0.00724305,0.03566480
-2.60830415,2.68548204,0.33411161,2.30548949,0.00179117,0.02447088,0.13577775,0.32864620,0.00723030,0.03587511
-2.60230115,2.72301466,0.34127391,2.33062203,0.00188385,0.02507415,0.13948763,0.33740042,0.00720092,0.03611376
-2.59629815,2.75500376,0.34767205,2.34997299,0.00198688,0.02572169,0.14277025,0.34614739,0.00715652,0.03640507
-2.59029515,2.78201759,0.35333671,2.36400948,0.00210171,0.02642843,0.14562169,0.35496585,0.00709908,0.03677574
-2.58429215,2.80479629,0.35832250,2.37334180,0.00223001,0.02721036,0.14804777,0.36396032,0.00703088,0.03725436
-2.57828914,2.82423303,0.36270633,2.37870716,0.00237361,0.02808414,0.15006349,0.37325972,0.00695450,0.03787079
-2.57228614,2.84134910,0.36658495,2.38094853,0.00253448,0.02906651,0.15169206,0.38301517,0.00687271,0.03865549
-2.56628314,2.85726319,0.37007143,2.38098901,0.00271473,0.03017363,0.15296370,0.39339669,0.00678842,0.03963873
-2.56028014,2.87315560,0.37329086,2.37980244,0.00291646,0.03142043,0.15391410,0.40458896,0.00670456,0.04084975
-2.55427714,2.89022843,0.37637540,2.37838104,0.00314179,0.03281985,0.15458278,0.41678597,0.00662408,0.04231582
-2.54827414,2.90966278,0.37945867,2.37770130,0.00339268,0.03438210,0.15501123,0.43018482,0.00654975,0.04406133
-2.54227114,2.93257466,0.38266994,2.37868916,0.00367089,0.03611395,0.15524110,0.44497869,0.00648419,0.04610673
-2.53626813,2.95997102,0.38612818,2.38218590,0.00397783,0.03801804,0.15531238,0.46134922,0.00642969,0.04846761
-2.53026513,2.99270776,0.38993631,2.38891600,0.00431444,0.04009230,0.15526177,0.47945864,0.00638820,0.05115373
-2.52426213,3.03145149,0.39417594,2.39945839,0.00468109,0.04232951,0.15512112,0.49944183,0.00636120,0.05416819
-2.51825913,3.07664667,0.39890278,2.41422228,0.00507746,0.04471695,0.15491628,0.52139872,0.00634972,0.05750671
-2.51225613,3.12848971,0.40414309,2.43342866,0.00550241,0.04723630,0.15466614,0.54538735,0.00635423,0.06115710
-2.50625313,3.18691159,0.40989125,2.45709856,0.00595392,0.04986375,0.15438207,0.57141798,0.00637465,0.06509892
-2.50025013,3.25156971,0.41610872,2.48504858,0.00642902,0.05257023,0.15406776,0.59944843,0.00641035,0.06930348
-2.49424712,3.32185000,0.42272437,2.51689410,0.00692376,0.05532199,0.15371937,0.62938104,0.00646016,0.07373398
-2.48824412,3.39687937,0.42963640,2.55206044,0.00743324,0.05808126,0.15332608,0.66106141,0.00652240,0.07834613
-2.48224112,3.47554833,0.43671556,2.58980138,0.00795160,0.06080726,0.15287100,0.69427903,0.00659498,0.08308895
-2.47623812,3.55654315,0.44380982,2.62922472,0.00847219,0.06345718,0.15233230,0.72876982,0.00667546,0.08790589
-2.47023512,3.63838646,0.45075010,2.66932375,0.00898764,0.06598743,0.15168470,0.76422057,0.00676112,0.09273632
-2.46423212,3.71948460,0.45735694,2.70901343,0.00949006,0.06835494,0.15090096,0.80027514,0.00684912,0.09751711
-2.45822911,3.79818003,0.46344775,2.74716987,0.00997123,0.07051840,0.14995360,0.83654218,0.00693658,0.10218448
-2.45222611,3.87280639,0.46884431,2.78267128,0.01042283,0.07243957,0.14881656,0.87260403,0.00702074,0.10667591
-2.44622311,3.94174407,0.47338019,2.81443883,0.01083673,0.07408444,0.14746680,0.90802660,0.00709904,0.11093207
-2.44022011,4.00347383,0.47690769,2.84147549,0.01120516,0.07542425,0.14588571,0.94236972,0.00716924,0.11489872
-2.43421711,4.05662621,0.47930400,2.86290135,0.01152106,0.07643638,0.14406033,0.97519762,0.00722953,0.11852838
-2.42821411,4.10002470,0.48047632,2.87798375,0.01177822,0.07710492,0.14198426,1.00608924,0.00727856,0.12178185
-2.42221111,4.13272097,0.48036553,2.88616117,0.01197156,0.07742108,0.13965823,1.03464795,0.00731557,0.12462932
-2.41620810,4.15402086,0.47894856,2.88705995,0.01209726,0.07738331,0.13709032,1.06051036,0.00734030,0.12705123
-2.41020510,4.16350042,0.47623900,2.88050327,0.01215291,0.07699715,0.13429576,1.08335416,0.00735310,0.12903859
-2.40420210,4.16101166,0.47228626,2.86651247,0.01213757,0.07627484,0.13129643,1.10290466,0.00735479,0.13059298
-2.39819910,4.14667842,0.46717325,2.84530079,0.01205179,0.07523470,0.12811998,1.11893998,0.00734668,0.13172612
-2.39219610,4.12088310,0.46101265,2.81726050,0.01189761,0.07390037,0.12479871,1.13129497,0.00733045,0.13245894
-2.38619310,4.08424550,0.45394227,2.78294417,0.01167844,0.07229988,0.12136821,1.13986374,0.00730803,0.13282052
-2.38019010,4.03759535,0.44611945,2.74304152,0.01139897,0.07046461,0.11786585,1.14460100,0.00728154,0.13284657
-2.37418709,3.98194029,0.43771515,2.69835315,0.01106497,0.06842828,0.11432932,1.14552227,0.00725312,0.13257787
-2.36818409,3.91843121,0.42890780,2.64976272,0.01068314,0.06622589,0.11079508,1.14270306,0.00722486,0.13205860
-2.36218109,3.84832676,0.41987739,2.59820896,0.01026085,0.06389275,0.10729701,1.13627715,0.00719867,0.13133465
-2.35617809,3.77295875,0.41080009,2.54465887,0.00980596,0.06146363,0.10386528,1.12643418,0.00717622,0.13045211
-2.35017509,3.69369982,0.40184351,2.49008315,0.00932653,0.05897202,0.10052542,1.11341639,0.00715886,0.12945589
-2.34417209,3.61193451,0.39316296,2.43543483,0.00883071,0.05644955,0.09729769,1.09751488,0.00714760,0.12838864
-2.33816908,3.52903442,0.38489875,2.38163146,0.00832643,0.05392558,0.09419690,1.07906510,0.00714311,0.12728998
-2.33216608,3.44633770,0.37717455,2.32954132,0.00782130,0.05142693,0.09123239,1.05844185,0.00714570,0.12619598
-2.32616308,3.36513293,0.37009681,2.27997331,0.00732246,0.04897785,0.08840847,1.03605355,0.00715547,0.12513905
-2.32016008,3.28664684,0.36375517,2.23367037,0.00683641,0.04659998,0.08572507,1.01233595,0.00717226,0.12414801
-2.31415708,3.21203523,0.35822367,2.19130581,0.00636899,0.04431260,0.08317863,0.98774508,0.00719587,0.12324851
-2.30815408,3.14237623,0.35356253,2.15348170,0.00592529,0.04213281,0.08076319,0.96274962,0.00722606,0.12246348
-2.30215108,3.07866502,0.34982038,2.12072879,0.00550962,0.04007584,0.07847155,0.93782263,0.00726272,0.12181375
-2.29614807,3.02180897,0.34703658,2.09350686,0.00512552,0.03815534,0.07629646,0.91343278,0.00730592,0.12131868
-2.29014507,2.97262252,0.34524345,2.07220500,0.00477574,0.03638372,0.07423175,0.89003515,0.00735605,0.12099664
-2.28414207,2.93182105,0.34446823,2.05714119,0.00446231,0.03477235,0.07227335,0.86806185,0.00741381,0.12086544
-2.27813907,2.90001352,0.34473452,2.04856071,0.00418655,0.03333176,0.07042014,0.84791272,0.00748032,0.12094245
-2.27213607,2.87769373,0.34606312,2.04663329,0.00394909,0.03207176,0.06867458,0.82994625,0.00755704,0.12124457
-2.26613307,2.86523030,0.34847215,2.05144900,0.00374998,0.03100146,0.06704311,0.81447125,0.00764581,0.12178794
-2.26013007,2.86285614,0.35197652,2.06301318,0.00358869,0.03012919,0.06553620,0.80173936,0.00774870,0.12258737
-2.25412706,2.87065773,0.35658661,2.08124084,0.00346414,0.02946237,0.06416830,0.79193892,0.00786799,0.12365565
-2.24812406,2.88856544,0.36230641,2.10595112,0.00337481,0.02900729,0.06295736,0.78519033,0.00800597,0.12500266
-2.24212106,2.91634561,0.36913121,2.13686256,0.00331871,0.02876881,0.06192431,0.78154331,0.00816482,0.12663445
-2.23611806,2.95359546,0.37704491,2.17358984,0.00329350,0.02875011,0.06109221,0.78097611,0.00834647,0.12855228
-2.23011506,2.99974169,0.38601726,2.21564261,0.00329646,0.02895237,0.06048537,0.78339685,0.00855239,0.13075186
-2.22411206,3.05404345,0.39600119,2.26242713,0.00332461,0.02937445,0.06012833,0.78864700,0.00878347,0.13322267
-2.21810905,3.11560023,0.40693040,2.31325104,0.00337468,0.03001270,0.06004482,0.79650695,0.00903986,0.13594752
-2.21210605,3.18336482,0.41871742,2.36733145,0.00344324,0.03086073,0.06025671,0.80670344,0.00932087,0.13890251
-2.20610305,3.25616127,0.43125236,2.42380647,0.00352672,0.03190933,0.06078304,0.81891858,0.00962487,0.14205718
-2.20010005,3.33270747,0.44440242,2.48174993,0.00362145,0.03314649,0.06163911,0.83280022,0.00994931,0.14537505
-2.19409705,3.41164162,0.45801225,2.54018885,0.00372376,0.03455741,0.06283566,0.84797313,0.01029064,0.14881447
-2.18809405,3.49155178,0.47190532,2.59812309,0.00383004,0.03612478,0.06437826,0.86405067,0.01064443,0.15232968
-2.18209105,3.57100722,0.48588616,2.65454647,0.00393679,0.03782898,0.06626675,0.88064631,0.01100545,0.15587213
-2.17608804,3.64859055,0.49974366,2.70846847,0.00404069,0.03964852,0.06849496,0.89738479,0.01136775,0.15939182
-2.17008504,3.72292928,0.51325507,2.75893580,0.00413866,0.04156041,0.07105050,0.91391225,0.01172492,0.16283881
-2.16408204,3.79272568,0.52619090,2.80505276,0.00422792,0.04354067,0.07391472,0.92990514,0.01207021,0.16616454
