energy_ev,total_up,Cu_p_up,Cu_d_up,P_s_up,P_p_up,S_s_up,S_p_up
-4.30115058,2.97417965,0.87894362,1.57633460,0.02273128,0.63167650,0.01838054,0.54545107
-4.29514757,2.98194585,0.88490017,1.58592016,0.02183685,0.63662683,0.01780953,0.54070539
-4.28914457,2.97822880,0.88755002,1.58892689,0.02084184,0.63872292,0.01718352,0.53452988
-4.28314157,2.96267061,0.88669103,1.58517186,0.01976717,0.63789419,0.01650934,0.52683883
-4.27713857,2.93516368,0.88218328,1.57462358,0.01863485,0.63412678,0.01579495,0.51758125
-4.27113557,2.89586357,0.87395625,1.55740755,0.01746734,0.62746528,0.01504923,0.50674491
-4.26513257,2.84519362,0.86201381,1.53380672,0.01628694,0.61801276,0.01428173,0.49435911
-4.25912956,2.78384099,0.84643689,1.50425693,0.01511525,0.60592894,0.01350252,0.48049592
-4.25312656,2.71274411,0.82738355,1.46933743,0.01397263,0.59142668,0.01272188,0.46526982
-4.24712356,2.63307223,0.80508638,1.42975707,0.01287780,0.57476688,0.01195015,0.44883584
-4.24112056,2.54619773,0.77984745,1.38633659,0.01184749,0.55625202,0.01119743,0.43138613
-4.23511756,2.45366234,0.75203084,1.33998789,0.01089617,0.53621859,0.01047349,0.41314515
-4.22911456,2.35713875,0.72205320,1.29169111,0.01003584,0.51502875,0.00978752,0.39436371
-4.22311156,2.25838908,0.69037271,1.24247045,0.00927598,0.49306147,0.00914805,0.37531204
-4.21710855,2.15922190,0.65747689,1.19336966,0.00862348,0.47070360,0.00856279,0.35627237
-4.21110555,2.06144946,0.62386986,1.14542823,0.00808270,0.44834112,0.00803860,0.33753108
-4.20510255,1.96684675,0.59005956,1.09965886,0.00765552,0.42635092,0.00758141,0.31937101
-4.19909955,1.87711374,0.55654547,1.05702720,0.00734155,0.40509325,0.00719622,0.30206415
-4.19309655,1.79384194,0.52380725,1.01843426,0.00713821,0.38490528,0.00688713,0.28586491
-4.18709355,1.71848642,0.49229482,0.98470184,0.00704102,0.36609564,0.00665734,0.27100445
-4.18109055,1.65234355,0.46242009,0.95656128,0.00704376,0.34894020,0.00650926,0.25768600
-4.17508754,1.59653494,0.43455058,0.93464553,0.00713870,0.33367904,0.00644457,0.24608154
-4.16908454,1.55199742,0.40900504,0.91948428,0.00731690,0.32051456,0.00646429,0.23632969
-4.16308154,1.51947877,0.38605102,0.91150200,0.00756839,0.30961059,0.00656898,0.22853504
-4.15707854,1.49953834,0.36590427,0.91101836,0.00788249,0.30109244,0.00675873,0.22276855
-4.15107554,1.49255210,0.34872977,0.91825058,0.00824801,0.29504761,0.00703336,0.21906923
-4.14507254,1.49872078,0.33464411,0.93331715,0.00865352,0.29152709,0.00739249,0.21744661
-4.13906953,1.51808032,0.32371879,0.95624236,0.00908761,0.29054686,0.00783563,0.21788404
-4.13306653,1.55051349,0.31598425,0.98696118,0.00953911,0.29208968,0.00836223,0.22034240
-4.12706353,1.59576181,0.31143412,1.02532400,0.00999735,0.29610675,0.00897173,0.22476410
-4.12106053,1.65343685,0.31002944,1.07110088,0.01045229,0.30251937,0.00966358,0.23107709
-4.11505753,1.72303046,0.31170246,1.12398514,0.01089482,0.31122026,0.01043720,0.23919864
-4.10905453,1.80392335,0.31636000,1.18359619,0.01131681,0.32207480,0.01129192,0.24903876
-4.10305153,1.89539203,0.32388596,1.24948162,0.01171130,0.33492203,0.01222689,0.26050303
-4.09704852,1.99661405,0.33414305,1.32111881,0.01207258,0.34957547,0.01324098,0.27349486
-4.09104552,2.10667198,0.34697384,1.39791627,0.01239620,0.36582404,0.01433256,0.28791695
-4.08504252,2.22455658,0.36220094,1.47921523,0.01267905,0.38343297,0.01549939,0.30367210
-4.07903952,2.34916980,0.37962681,1.56429176,0.01291923,0.40214512,0.01673842,0.32066328
-4.07303652,2.47932840,0.39903317,1.65236009,0.01311607,0.42168261,0.01804557,0.33879314
-4.06703352,2.61376896,0.42018032,1.74257740,0.01326994,0.44174910,0.01941559,0.35796297
-4.06103052,2.75115499,0.44280669,1.83405066,0.01338217,0.46203275,0.02084189,0.37807131
-4.05502751,2.89008677,0.46662889,1.92584561,0.01345484,0.48220994,0.02231642,0.39901231
-4.04902451,3.02911443,0.49134241,2.01699822,0.01349065,0.50194986,0.02382959,0.42067402
-4.04302151,3.16675442,0.51662322,2.10652850,0.01349269,0.52091984,0.02537027,0.44293675
-4.03701851,3.30150947,0.54213045,2.19345669,0.01346427,0.53879147,0.02692579,0.46567165
-4.03101551,3.43189169,0.56751013,2.27682119,0.01340879,0.55524725,0.02848207,0.48873960
-4.02501251,3.55644839,0.59240010,2.35569814,0.01332954,0.56998772,0.03002379,0.51199056
-4.01900950,3.67378977,0.61643583,2.42922160,0.01322960,0.58273864,0.03153460,0.53526340
-4.01300650,3.78261760,0.63925716,2.49660397,0.01311173,0.59325818,0.03299743,0.55838630
-4.00700350,3.88175384,0.66051563,2.55715561,0.01297832,0.60134359,0.03439480,0.58117773
-4.00100050,3.97016797,0.67988214,2.61030293,0.01283135,0.60683726,0.03570920,0.60344804
-3.99499750,4.04700201,0.69705468,2.65560421,0.01267237,0.60963170,0.03692351,0.62500156
-3.98899450,4.11159217,0.71176573,2.69276245,0.01250255,0.60967334,0.03802134,0.64563934
-3.98299150,4.16348606,0.72378902,2.72163457,0.01232270,0.60696480,0.03898748,0.66516230
-3.97698849,4.20245507,0.73294550,2.74223681,0.01213333,0.60156556,0.03980823,0.68337484
-3.97098549,4.22850112,0.73910799,2.75474586,0.01193475,0.59359100,0.04047177,0.70008882
-3.96498249,4.24185781,0.74220462,2.75949579,0.01172713,0.58320965,0.04096842,0.71512784
-3.95897949,4.24298594,0.74222071,2.75697104,0.01151057,0.57063884,0.04129089,0.72833164
-3.95297649,4.23256365,0.73919911,2.74779567,0.01128520,0.55613894,0.04143443,0.73956067
-3.94697349,4.21147177,0.73323903,2.73271941,0.01105121,0.54000623,0.04139699,0.74870051
-3.94097049,4.18077497,0.72449341,2.71260105,0.01080895,0.52256490,0.04117918,0.75566621
-3.93496748,4.14169942,0.71316483,2.68838996,0.01055890,0.50415829,0.04078432,0.76040613
-3.92896448,4.09560797,0.69950042,2.66110617,0.01030178,0.48513981,0.04021833,0.76290546
-3.92296148,4.04397330,0.68378560,2.63181991,0.01003848,0.46586394,0.03948955,0.76318889
-3.91695848,3.98835012,0.66633720,2.60163090,0.00977008,0.44667742,0.03860862,0.76132249
-3.91095548,3.93034679,0.64749595,2.57164825,0.00949787,0.42791124,0.03758820,0.75741459
-3.90495248,3.87159704,0.62761868,2.54297095,0.00922326,0.40987343,0.03644274,0.75161539
-3.89894947,3.81373216,0.60707040,2.51666961,0.00894777,0.39284294,0.03518816,0.74411540
-3.89294647,3.75835394,0.58621649,2.49376937,0.00867301,0.37706482,0.03384159,0.73514248
-3.88694347,3.70700861,0.56541507,2.47523420,0.00840059,0.36274669,0.03242102,0.72495747
-3.88094047,3.66116202,0.54500987,2.46195264,0.00813211,0.35005656,0.03094502,0.71384859
-3.87493747,3.62217602,0.52532355,2.45472492,0.00786909,0.33912194,0.02943242,0.70212456
-3.86893447,3.59128659,0.50665176,2.45425154,0.00761295,0.33003016,0.02790201,0.69010677
-3.86293147,3.56958348,0.48925784,2.46112324,0.00736499,0.32282976,0.02637227,0.67812066
-3.85692846,3.55799215,0.47336852,2.47581249,0.00712631,0.31753277,0.02486111,0.66648665
-3.85092546,3.55725792,0.45917039,2.49866661,0.00689786,0.31411769,0.02338561,0.65551096
-3.84492246,3.56793321,0.44680742,2.52990261,0.00668037,0.31253297,0.02196186,0.64547680
-3.83891946,3.59036786,0.43637954,2.56960394,0.00647438,0.31270090,0.02060475,0.63663610
-3.83291646,3.62470349,0.42794217,2.61771948,0.00628024,0.31452150,0.01932780,0.62920242
-3.82691346,3.67087187,0.42150696,2.67406482,0.00609811,0.31787648,0.01814307,0.62334518
-3.82091046,3.72859795,0.41704344,2.73832596,0.00592800,0.32263300,0.01706106,0.61918555
-3.81490745,3.79740755,0.41448175,2.81006575,0.00576978,0.32864719,0.01609064,0.61679428
-3.80890445,3.87663975,0.41371628,2.88873276,0.00562321,0.33576726,0.01523901,0.61619138
-3.80290145,3.96546377,0.41461010,2.97367256,0.00548799,0.34383624,0.01451169,0.61734791
-3.79689845,4.06289978,0.41700007,3.06414124,0.00536375,0.35269431,0.01391254,0.62018957
-3.79089545,4.16784312,0.42070246,3.15932054,0.00525015,0.36218064,0.01344374,0.62460201
-3.78489245,4.27909081,0.42551882,3.25833423,0.00514684,0.37213487,0.01310590,0.63043750
-3.77888944,4.39536951,0.43124198,3.36026505,0.00505354,0.38239820,0.01289806,0.63752268
-3.77288644,4.51536356,0.43766197,3.46417146,0.00497005,0.39281420,0.01281775,0.64566686
-3.76688344,4.63774211,0.44457152,3.56910373,0.00489625,0.40322932,0.01286113,0.65467054
-3.76088044,4.76118414,0.45177114,3.67411843,0.00483211,0.41349328,0.01302301,0.66433357
-3.75487744,4.88440036,0.45907350,3.77829102,0.00477773,0.42345934,0.01329694,0.67446265
-3.74887444,5.00615130,0.46630700,3.88072603,0.00473327,0.43298454,0.01367537,0.68487773
-3.74287144,5.12526100,0.47331855,3.98056457,0.00469897,0.44193001,0.01414972,0.69541701
-3.73686843,5.24062630,0.47997537,4.07698930,0.00467512,0.45016139,0.01471047,0.70594035
-3.73086543,5.35122166,0.48616594,4.16922684,0.00466202,0.45754944,0.01534737,0.71633104
-3.72486243,5.45610014,0.49180022,4.25654823,0.00465994,0.46397086,0.01604952,0.72649581
-3.71885943,5.55439125,0.49680903,4.33826784,0.00466905,0.46930931,0.01680556,0.73636336
-3.71285643,5.64529661,0.50114292,4.41374147,0.00468944,0.47345675,0.01760382,0.74588154
-3.70685343,5.72808456,0.50477063,4.48236447,0.00472100,0.47631497,0.01843253,0.75501348
-3.70085043,5.80208484,0.50767719,4.54357044,0.00476342,0.47779731,0.01927999,0.76373300
-3.69484742,5.86668449,0.50986200,4.59683138,0.00481617,0.47783054,0.02013477,0.77201985
-3.68884442,5.92132585,0.51133682,4.64165975,0.00487845,0.47635680,0.02098592,0.77985494
-3.68284142,5.96550731,0.51212390,4.67761277,0.00494916,0.47333551,0.02182318,0.78721609
-3.67683842,5.99878743,0.51225435,4.70429915,0.00502698,0.46874514,0.02263716,0.79407464
-3.67083542,6.02079218,0.51176668,4.72138806,0.00511031,0.46258472,0.02341950,0.80039307
-3.66483242,6.03122524,0.51070558,4.72862004,0.00519734,0.45487503,0.02416307,0.80612378
-3.65882941,6.02988057,0.50912088,4.72581914,0.00528608,0.44565927,0.02486209,0.81120930
-3.65282641,6.01665646,0.50706668,4.71290563,0.00537442,0.43500329,0.02551219,0.81558356
-3.64682341,5.99156977,0.50460050,4.68990820,0.00546019,0.42299507,0.02611055,0.81917445
-3.64082041,5.95476922,0.50178240,4.65697486,0.00554125,0.40974366,0.02665585,0.82190710
-3.63481741,5.90654634,0.49867395,4.61438143,0.00561551,0.39537739,0.02714828,0.82370789
-3.62881441,5.84734307,0.49533707,4.56253689,0.00568104,0.38004148,0.02758950,0.82450870
-3.62281141,5.77775481,0.49183250,4.50198478,0.00573611,0.36389504,0.02798249,0.82425112
-3.61680840,5.69852838,0.48821816,4.43340042,0.00577923,0.34710762,0.02833140,0.82289028
-3.61080540,5.61055444,0.48454711,4.35758354,0.00580920,0.32985531,0.02864143,0.82039804
-3.60480240,5.51485447,0.48086547,4.27544663,0.00582511,0.31231676,0.02891854,0.81676532
-3.59879940,5.41256267,0.47721015,4.18799927,0.00582638,0.29466890,0.02916928,0.81200337
-3.59279640,5.30490358,0.47360671,4.09632932,0.00581271,0.27708297,0.02940052,0.80614400
-3.58679340,5.19316657,0.47006737,4.00158156,0.00578408,0.25972060,0.02961924,0.79923870
-3.58079040,5.07867844,0.46658942,3.90493507,0.00574073,0.24273042,0.02983228,0.79135686
-3.57478739,4.96277556,0.46315420,3.80758033,0.00568308,0.22624507,0.03004618,0.78258318
-3.56878439,4.84677716,0.45972672,3.71069708,0.00561172,0.21037892,0.03026701,0.77301458
-3.56278139,4.73196092,0.45625610,3.61543404,0.00552736,0.19522640,0.03050025,0.76275678
-3.55677839,4.61954214,0.45267694,3.52289125,0.00543076,0.18086112,0.03075075,0.75192095
-3.55077539,4.51065734,0.44891154,3.43410559,0.00532273,0.16733569,0.03102274,0.74062050
-3.54477239,4.40635281,0.44487305,3.35003996,0.00520408,0.15468224,0.03131992,0.72896846
-3.53876938,4.30757813,0.44046932,3.27157594,0.00507562,0.14291365,0.03164555,0.71707536
-3.53276638,4.21518461,0.43560751,3.19950994,0.00493813,0.13202518,0.03200271,0.70504797
-3.52676338,4.12992776,0.43019900,3.13455227,0.00479239,0.12199678,0.03239451,0.69298865
-3.52076038,4.05247313,0.42416456,3.07732841,0.00463920,0.11279549,0.03282443,0.68099550
-3.51475738,3.98340419,0.41743943,3.02838173,0.00447936,0.10437822,0.03329662,0.66916308
-3.50875438,3.92323109,0.40997805,2.98817685,0.00431377,0.09669453,0.03381625,0.65758352
-3.50275138,3.87239895,0.40175817,2.95710259,0.00414339,0.08968933,0.03438988,0.64634788
-3.49674837,3.83129465,0.39278415,2.93547398,0.00396935,0.08330549,0.03502572,0.63554754
-3.49074537,3.80025087,0.38308917,2.92353254,0.00379290,0.07748617,0.03573392,0.62527542
-3.48474237,3.77954699,0.37273634,2.92144447,0.00361553,0.07217678,0.03652677,0.61562669
-3.47873937,3.76940617,0.36181844,2.92929671,0.00343889,0.06732662,0.03741877,0.60669914
-3.47273637,3.76998880,0.35045648,2.94709077,0.00326489,0.06289009,0.03842662,0.59859270
-3.46673337,3.78138245,0.33879700,2.97473489,0.00309565,0.05882749,0.03956904,0.59140846
-3.46073037,3.80358921,0.32700826,3.01203503,0.00293352,0.05510543,0.04086653,0.58524691
-3.45472736,3.83651122,0.31527547,3.05868548,0.00278105,0.05169680,0.04234091,0.58020556
-3.44872436,3.87993553,0.30379533,3.11426008,0.00264095,0.04858055,0.04401472,0.57637620
-3.44272136,3.93351976,0.29277002,3.17820485,0.00251611,0.04574106,0.04591049,0.57384168
-3.43671836,3.99677967,0.28240096,3.24983324,0.00240950,0.04316736,0.04804995,0.57267264
-3.43071536,4.06907996,0.27288254,3.32832467,0.00232414,0.04085222,0.05045305,0.57292426
-3.42471236,4.14962945,0.26439612,3.41272712,0.00226309,0.03879114,0.05313694,0.57463318
-3.41870935,4.23748137,0.25710449,3.50196443,0.00222933,0.03698129,0.05611501,0.57781496
-3.41270635,4.33153941,0.25114695,3.59484826,0.00222577,0.03542051,0.05939580,0.58246192
-3.40670335,4.43056969,0.24663520,3.69009505,0.00225514,0.03410639,0.06298210,0.58854176
-3.40070035,4.53321845,0.24365012,3.78634728,0.00231994,0.03303546,0.06687008,0.59599687
-3.39469735,4.63803512,0.24223954,3.88219878,0.00242239,0.03220249,0.07104863,0.60474435
-3.38869435,4.74349979,0.24241705,3.97622294,0.00256436,0.03160002,0.07549885,0.61467684
-3.38269135,4.84805415,0.24416172,4.06700297,0.00274729,0.03121800,0.08019382,0.62566399
-3.37668834,4.95013447,0.24741884,4.15316294,0.00297215,0.03104361,0.08509857,0.63755454
-3.37068534,5.04820539,0.25210160,4.23339831,0.00323935,0.03106130,0.09017039,0.65017894
-3.36468234,5.14079291,0.25809341,4.30650466,0.00354868,0.03125292,0.09535939,0.66335226
-3.35867934,5.22651531,0.26525110,4.37140350,0.00389925,0.03159800,0.10060932,0.67687749
-3.35267634,5.30411067,0.27340859,4.42716401,0.00428946,0.03207414,0.10585868,0.69054888
-3.34667334,5.37245996,0.28238098,4.47301981,0.00471693,0.03265751,0.11104200,0.70415533
-3.34067034,5.43060482,0.29196904,4.50838031,0.00517847,0.03332340,0.11609137,0.71748369
-3.33466733,5.47775963,0.30196383,4.53283614,0.00567009,0.03404673,0.12093800,0.73032198
-3.32866433,5.51331767,0.31215137,4.54615871,0.00618698,0.03480268,0.12551392,0.74246228
-3.32266133,5.53685140,0.32231729,4.54829424,0.00672354,0.03556721,0.12975369,0.75370353
-3.31665833,5.54810753,0.33225127,4.53935274,0.00727345,0.03631757,0.13359600,0.76385395
-3.31065533,5.54699749,0.34175123,4.51959276,0.00782971,0.03703277,0.13698521,0.77273329
-3.30465233,5.53358426,0.35062718,4.48940307,0.00838482,0.03769393,0.13987273,0.78017488
-3.29864932,5.50806687,0.35870463,4.44928221,0.00893080,0.03828457,0.14221814,0.78602747
-3.29264632,5.47076352,0.36582753,4.39981741,0.00945947,0.03879084,0.14399017,0.79015697
-3.28664332,5.42209487,0.37186078,4.34166380,0.00996253,0.03920162,0.14516730,0.79244802
-3.28064032,5.36256839,0.37669212,4.27552536,0.01043182,0.03950859,0.14573819,0.79280561
-3.27463732,5.29276495,0.38023356,4.20213838,0.01085950,0.03970617,0.14570180,0.79115659
-3.26863432,5.21332845,0.38242234,4.12225840,0.01123828,0.03979146,0.14506724,0.78745114
-3.26263132,5.12495892,0.38322133,4.03665107,0.01156163,0.03976407,0.14385338,0.78166426
-3.25662831,5.02840945,0.38261904,3.94608720,0.01182397,0.03962600,0.14208829,0.77379710
-3.25062531,4.92448687,0.38062925,3.85134206,0.01202090,0.03938141,0.13980842,0.76387822
-3.24462231,4.81405568,0.37729016,3.75319846,0.01214932,0.03903647,0.13705770,0.75196460
-3.23861931,4.69804470,0.37266332,3.65245315,0.01220758,0.03859910,0.13388650,0.73814243
-3.23261631,4.57745540,0.36683221,3.54992556,0.01219559,0.03807885,0.13035046,0.72252738
-3.22661331,4.45337089,0.35990060,3.44646799,0.01211485,0.03748672,0.12650939,0.70526456
-3.22061031,4.32696428,0.35199058,3.34297604,0.01196848,0.03683497,0.12242598,0.68652772
-3.21460730,4.19950515,0.34324051,3.24039808,0.01176115,0.03613699,0.11816469,0.66651795
-3.20860430,4.07236301,0.33380261,3.13974275,0.01149906,0.03540719,0.11379050,0.64546154
-3.20260130,3.94700660,0.32384053,3.04208325,0.01118976,0.03466082,0.10936780,0.62360714
-3.19659830,3.82499817,0.31352663,2.94855771,0.01084203,0.03391387,0.10495930,0.60122217
-3.19059530,3.70798220,0.30303913,2.86036492,0.01046566,0.03318285,0.10062502,0.57858847
-3.18459230,3.59766830,0.29255916,2.77875513,0.01007127,0.03248468,0.09642132,0.55599737
-3.17858929,3.49580826,0.28226771,2.70501564,0.00967001,0.03183645,0.09240005,0.53374416
-3.17258629,3.40416783,0.27234242,2.64045175,0.00927336,0.03125520,0.08860781,0.51212222
-3.16658329,3.32449382,0.26295449,2.58636320,0.00889287,0.03075763,0.08508531,0.49141688
-3.16058029,3.25847777,0.25426551,2.54401724,0.00853986,0.03035987,0.08186680,0.47189928
-3.15457729,3.20771717,0.24642441,2.51461904,0.00822523,0.03007708,0.07897973,0.45382042
-3.14857429,3.17367602,0.23956461,2.49928078,0.00795918,0.02992323,0.07644449,0.43740552
-3.14257129,3.15764600,0.23380129,2.49899067,0.00775101,0.02991065,0.07427430,0.42284899
-3.13656828,3.16070991,0.22922908,2.51458301,0.00760891,0.03004978,0.07247524,0.41031014
-3.13056528,3.18370883,0.22592002,2.54671085,0.00753980,0.03034883,0.07104652,0.39990970
-3.12456228,3.22721430,0.22392196,2.59582208,0.00754917,0.03081344,0.06998078,0.39172738
-3.11855928,3.29150665,0.22325744,2.66214015,0.00764098,0.03144647,0.06926458,0.38580051
-3.11255628,3.37656025,0.22392303,2.74565013,0.00781753,0.03224774,0.06887904,0.38212368
-3.10655328,3.48203643,0.22588933,2.84609063,0.00807943,0.03321389,0.06880054,0.38064954
-3.10055028,3.60728397,0.22910132,2.96295198,0.00842558,0.03433829,0.06900151,0.38129058
-3.09454727,3.75134755,0.23347948,3.09548060,0.00885313,0.03561093,0.06945126,0.38392185
-3.08854427,3.91298334,0.23892130,3.24268943,0.00935757,0.03701856,0.07011685,0.38838459
-3.08254127,4.09068151,0.24530336,3.40337397,0.00993277,0.03854475,0.07096398,0.39449041
-3.07653827,4.28269459,0.25248392,3.57613326,0.01057109,0.04017006,0.07195772,0.40202621
-3.07053527,4.48707075,0.26030588,3.75939520,0.01126353,0.04187241,0.07306337,0.41075933
-3.06453227,4.70169094,0.26860019,3.95144507,0.01199990,0.04362736,0.07424705,0.42044309
-3.05852926,4.92430867,0.27718948,4.15045650,0.01276900,0.04540859,0.07547632,0.43082230
-3.05252626,5.15259118,0.28589199,4.35452388,0.01355890,0.04718842,0.07672065,0.44163882
-3.04652326,5.38416104,0.29452559,4.56169526,0.01435716,0.04893835,0.07795172,0.45263688
-3.04052026,5.61663691,0.30291188,4.77000486,0.01515110,0.05062975,0.07914370,0.46356816
-3.03451726,5.84767276,0.31088020,4.97750447,0.01592810,0.05223450,0.08027335,0.47419643
-3.02851426,6.07499452,0.31827155,5.18229309,0.01667590,0.05372571,0.08132008,0.48430174
-3.02251126,6.29643377,0.32494218,5.38254419,0.01738285,0.05507842,0.08226585,0.49368411
-3.01650825,6.50995781,0.33076689,5.57653048,0.01803820,0.05627032,0.08309512,0.50216661
-3.01050525,6.71369596,0.33564187,5.76264560,0.01863235,0.05728237,0.08379463,0.50959780
-3.00450225,6.90596178,0.33948698,5.93942294,0.01915707,0.05809943,0.08435325,0.51585360
-2.99849925,7.08527134,0.34224751,6.10555139,0.01960567,0.05871077,0.08476178,0.52083846
-2.99249625,7.25035741,0.34389522,6.25988808,0.01997316,0.05911045,0.08501278,0.52448598
-2.98649325,7.40017980,0.34442869,6.40146832,0.02025632,0.05929764,0.08510039,0.52675878
-2.98049025,7.53393196,0.34387307,6.52951268,0.02045374,0.05927674,0.08502026,0.52764798
-2.97448724,7.65104395,0.34227899,6.64343152,0.02056586,0.05905734,0.08476941,0.52717190
-2.96848424,7.75118200,0.33972088,6.74282685,0.02059485,0.05865407,0.08434623,0.52537446
-2.96248124,7.83424461,0.33629472,6.82749164,0.02054458,0.05808627,0.08375047,0.52232299
-2.95647824,7.90035549,0.33211510,6.89740663,0.02042043,0.05737744,0.08298331,0.51810570
-2.95047524,7.94985317,0.32731200,6.95273445,0.02022916,0.05655465,0.08204735,0.51282882
-2.94447224,7.98327752,0.32202705,6.99381114,0.01997871,0.05564773,0.08094674,0.50661349
-2.93846923,8.00135306,0.31640965,7.02113493,0.01967796,0.05468844,0.07968727,0.49959243
-2.93246623,8.00496939,0.31061295,7.03535231,0.01933658,0.05370947,0.07827636,0.49190661
-2.92646323,7.99515870,0.30478981,7.03724139,0.01896475,0.05274349,0.07672320,0.48370183
-2.92046023,7.97307079,0.29908891,7.02769272,0.01857299,0.05182213,0.07503866,0.47512540
-2.91445723,7.93994593,0.29365112,7.00768777,0.01817194,0.05097502,0.07323533,0.46632303
-2.90845423,7.89708611,0.28860621,6.97827558,0.01777214,0.05022889,0.07132736,0.45743594
-2.90245123,7.84582524,0.28407003,6.94054784,0.01738393,0.04960675,0.06933040,0.44859830
-2.89644822,7.78749918,0.28014221,6.89561328,0.01701724,0.04912724,0.06726138,0.43993505
-2.89044522,7.72341632,0.27690450,6.84457192,0.01668143,0.04880409,0.06513828,0.43156019
-2.88444222,7.65482963,0.27441973,6.78848999,0.01638526,0.04864581,0.06297989,0.42357550
-2.87843922,7.58291112,0.27273140,6.72837645,0.01613667,0.04865554,0.06080553,0.41606983
-2.87243622,7.50872939,0.27186396,6.66516179,0.01594279,0.04883110,0.05863477,0.40911874
-2.86643322,7.43323127,0.27182372,6.59967993,0.01580976,0.04916530,0.05648712,0.40278470
-2.86043022,7.35722788,0.27260029,6.53265391,0.01574274,0.04964633,0.05438179,0.39711762
-2.85442721,7.28138583,0.27416849,6.46468581,0.01574578,0.05025842,0.05233741,0.39215571
-2.84842421,7.20622353,0.27649065,6.39625134,0.01582180,0.05098263,0.05037183,0.38792655
-2.84242121,7.13211287,0.27951922,6.32769921,0.01597252,0.05179774,0.04850192,0.38444830
-2.83641821,7.05928596,0.28319938,6.25925533,0.01619844,0.05268118,0.04674342,0.38173088
-2.83041521,6.98784657,0.28747180,6.19103158,0.01649875,0.05361007,0.04511083,0.37977715
-2.82441221,6.91778569,0.29227511,6.12303875,0.01687141,0.05456220,0.04361731,0.37858379
-2.81840920,6.84900059,0.29754821,6.05520314,0.01731304,0.05551699,0.04227461,0.37814199
-2.81240620,6.78131641,0.30323211,5.98738616,0.01781905,0.05645629,0.04109303,0.37843783
-2.80640320,6.71450950,0.30927136,5.91940603,0.01838360,0.05736511,0.04008132,0.37945226
-2.80040020,6.64833150,0.31561492,5.85106085,0.01899972,0.05823214,0.03924670,0.38116082
-2.79439720,6.58253332,0.32221646,5.78215193,0.01965942,0.05905014,0.03859472,0.38353304
-2.78839420,6.51688795,0.32903412,5.71250672,0.02035379,0.05981598,0.03812924,0.38653160
-2.78239120,6.45121145,0.33602972,5.64200016,0.02107321,0.06053065,0.03785229,0.39011142
-2.77638819,6.38538114,0.34316755,5.57057368,0.02180751,0.06119890,0.03776400,0.39421868
-2.77038519,6.31935044,0.35041283,5.49825107,0.02254622,0.06182881,0.03786247,0.39878998
-2.76438219,6.25315971,0.35772992,5.42515032,0.02327879,0.06243108,0.03814367,0.40375177
-2.75837919,6.18694260,0.36508049,5.35149102,0.02399488,0.06301827,0.03860128,0.40902013
-2.75237619,6.12092761,0.37242179,5.27759662,0.02468456,0.06360393,0.03922668,0.41450093
-2.74637319,6.05543463,0.37970509,5.20389139,0.02533864,0.06420161,0.04000884,0.42009066
-2.74037019,5.99086641,0.38687458,5.13089182,0.02594883,0.06482399,0.04093430,0.42567769
-2.73436718,5.92769515,0.39386667,5.05919262,0.02650798,0.06548194,0.04198726,0.43114419
-2.72836418,5.86644448,0.40060993,4.98944755,0.02701028,0.06618375,0.04314959,0.43636851
-2.72236118,5.80766731,0.40702563,4.92234566,0.02745131,0.06693444,0.04440107,0.44122806
-2.71635818,5.75192050,0.41302891,4.85858380,0.02782820,0.06773526,0.04571959,0.44560248
-2.71035518,5.69973700,0.41853059,4.79883624,0.02813954,0.06858336,0.04708145,0.44937703
-2.70435218,5.65159679,0.42343948,4.74372285,0.02838543,0.06947171,0.04846172,0.45244602
-2.69834917,5.60789783,0.42766519,4.69377706,0.02856728,0.07038918,0.04983467,0.45471614
-2.69234617,5.56892839,0.43112126,4.64941521,0.02868772,0.07132083,0.05117426,0.45610944
-2.68634317,5.53484221,0.43372835,4.61090883,0.02875034,0.07224845,0.05245462,0.45656594
-2.68034017,5.50563786,0.43541758,4.57836135,0.02875947,0.07315120,0.05365063,0.45604570
-2.67433717,5.48114371,0.43613356,4.55169058,0.02871990,0.07400642,0.05473842,0.45453016
-2.66833417,5.46100943,0.43583723,4.53061831,0.02863660,0.07479056,0.05569592,0.45202288
-2.66233117,5.44470505,0.43450814,4.51466773,0.02851447,0.07548012,0.05650342,0.44854939
-2.65632816,5.43152805,0.43214617,4.50316930,0.02835804,0.07605269,0.05714399,0.44415650
-2.65032516,5.42061849,0.42877259,4.49527524,0.02817130,0.07648786,0.05760389,0.43891080
-2.64432216,5.41098204,0.42443045,4.48998221,0.02795749,0.07676816,0.05787298,0.43289662
-2.63831916,5.40152003,0.41918412,4.48616152,0.02771899,0.07687984,0.05794492,0.42621349
-2.63231616,5.39106554,0.41311826,4.48259565,0.02745728,0.07681353,0.05781734,0.41897325
-2.62631316,5.37842376,0.40633599,4.47801953,0.02717288,0.07656474,0.05749192,0.41129688
-2.62031016,5.36241516,0.39895658,4.47116473,0.02686548,0.07613420,0.05697435,0.40331126
-2.61430715,5.34191908,0.39111260,4.46080469,0.02653399,0.07552793,0.05627409,0.39514586
-2.60830415,5.31591597,0.38294672,4.44579853,0.02617674,0.07475720,0.05540417,0.38692963
-2.60230115,5.28352600,0.37460827,4.42513180,0.02579164,0.07383827,0.05438077,0.37878806
