energy_ev,total_up,P_s_up,P_p_up,Pd_p_up,Pd_d_up,S_s_up,S_p_up
-5.62181091,10.39356430,0.00585543,1.63146295,3.64285971,7.02858666,0.06955614,1.83017820
-5.61580790,10.36159578,0.00558176,1.58698903,3.70441924,6.97180410,0.07124925,1.86012017
-5.60980490,10.34239155,0.00536688,1.54082376,3.76949901,6.92301112,0.07282513,1.89539775
-5.60380190,10.33593809,0.00521140,1.49324094,3.83727765,6.88251643,0.07427966,1.93574125
-5.59779890,10.34189334,0.00511543,1.44453309,3.90693012,6.85040629,0.07560859,1.98075521
-5.59179590,10.35954859,0.00507855,1.39500332,3.97760749,6.82651995,0.07680721,2.02991348
-5.58579290,10.38780155,0.00509972,1.34495649,4.04841800,6.81043193,0.07787022,2.08255871
-5.57978989,10.42514302,0.00517730,1.29469045,4.11841137,6.80144258,0.07879165,2.13790661
-5.57378689,10.46965896,0.00530895,1.24448754,4.18656797,6.79857790,0.07956494,2.19505521
-5.56778389,10.51904910,0.00549160,1.19460709,4.25179417,6.80059949,0.08018315,2.25299896
-5.56178089,10.57066219,0.00572147,1.14527903,4.31292485,6.80602451,0.08063926,2.31064731
-5.55577789,10.62154731,0.00599401,1.09669912,4.36873325,6.81315570,0.08092659,2.36684733
-5.54977489,10.66851988,0.00630395,1.04902589,4.41794820,6.82012038,0.08103922,2.42040950
-5.54377189,10.70823998,0.00664531,1.00237940,4.45927806,6.82491742,0.08097256,2.47013587
-5.53776888,10.73730038,0.00701153,0.95684187,4.49144032,6.82547056,0.08072375,2.51484963
-5.53176588,10.75232092,0.00739548,0.91245994,4.51319561,6.81968617,0.08029210,2.55342494
-5.52576288,10.75004565,0.00778967,0.86924856,4.52338426,6.80551339,0.07967948,2.58481604
-5.51975988,10.72743901,0.00818635,0.82719589,4.52096390,6.78100442,0.07889050,2.60808466
-5.51375688,10.68177745,0.00857766,0.78626930,4.50504592,6.74437286,0.07793264,2.62242463
-5.50775388,10.61073296,0.00895589,0.74642175,4.47492937,6.69404777,0.07681617,2.62718315
-5.50175088,10.51244544,0.00931358,0.70759831,4.43013023,6.62872176,0.07555401,2.62187764
-5.49574787,10.38558139,0.00964379,0.66974257,4.37040500,6.54739123,0.07416136,2.60620807
-5.48974487,10.22937673,0.00994026,0.63280235,4.29576727,6.44938746,0.07265527,2.58006411
-5.48374187,10.04366263,0.01019755,0.59673478,4.20649648,6.33439768,0.07105412,2.54352709
-5.47773887,9.82887353,0.01041123,0.56151020,4.10313861,6.20247535,0.06937697,2.49686684
-5.47173587,9.58603750,0.01057796,0.52711504,3.98649859,6.05403963,0.06764303,2.44053349
-5.46573287,9.31674963,0.01069560,0.49355342,3.85762489,5.88986429,0.06587097,2.37514473
-5.45972986,9.02312982,0.01076321,0.46084752,3.71778682,5.71105666,0.06407842,2.30146896
-5.45372686,8.70776686,0.01078106,0.42903692,3.56844566,5.51902762,0.06228147,2.22040510
-5.44772386,8.37365109,0.01075053,0.39817681,3.41122062,5.31545397,0.06049432,2.13295957
-5.44172086,8.02409832,0.01067409,0.36833545,3.24785106,5.10223459,0.05872902,2.04022152
-5.43571786,7.66266772,0.01055509,0.33959100,3.08015644,4.88144215,0.05699540,1.94333690
-5.42971486,7.29307673,0.01039763,0.31202784,2.90999525,4.65527197,0.05530105,1.84348226
-5.42371186,6.91911551,0.01020635,0.28573278,2.73922456,4.42598990,0.05365152,1.74183917
-5.41770885,6.54456376,0.00998624,0.26079123,2.56966121,4.19588063,0.05205056,1.63956972
-5.41170585,6.17311204,0.00974244,0.23728353,2.40304596,3.96719815,0.05050044,1.53779401
-5.40570285,5.80828959,0.00948002,0.21528167,2.24101128,3.74211936,0.04900239,1.43756991
-5.39969985,5.45340012,0.00920378,0.19484636,2.08505358,3.52270218,0.04755699,1.33987556
-5.39369685,5.11146667,0.00891817,0.17602476,1.93651030,3.31084858,0.04616457,1.24559494
-5.38769385,4.78518605,0.00862706,0.15884871,1.79654196,3.10827342,0.04482560,1.15550649
-5.38169085,4.47689330,0.00833373,0.14333350,1.66611926,2.91647903,0.04354093,1.07027488
-5.37568784,4.18853584,0.00804077,0.12947734,1.54601498,2.73673591,0.04231208,0.99044587
-5.36968484,3.92165708,0.00775010,0.11726120,1.43680046,2.57006917,0.04114126,0.91644402
-5.36368184,3.67738890,0.00746297,0.10664926,1.33884610,2.41725072,0.04003139,0.84857302
-5.35767884,3.45645235,0.00718004,0.09758964,1.25232571,2.27879672,0.03898604,0.78701848
-5.35167584,3.25916581,0.00690145,0.09001552,1.17722397,2.15497006,0.03800916,0.73185271
-5.34567284,3.08546019,0.00662693,0.08384651,1.11334694,2.04578753,0.03710487,0.68304142
-5.33966983,2.93490030,0.00635592,0.07899025,1.06033503,1.95103134,0.03627714,0.64045193
-5.33366683,2.80671228,0.00608772,0.07534408,1.01767832,1.87026479,0.03552945,0.60386274
-5.32766383,2.69981642,0.00582158,0.07279695,0.98473409,1.80285187,0.03486453,0.57297424
-5.32166083,2.61286533,0.00555684,0.07123130,0.96074633,1.74798057,0.03428406,0.54742044
-5.31565783,2.54428706,0.00529301,0.07052510,0.94486717,1.70468976,0.03378855,0.52678155
-5.30965483,2.49233292,0.00502988,0.07055390,0.93618025,1.67189937,0.03337727,0.51059725
-5.30365183,2.45512949,0.00476757,0.07119295,0.93372579,1.64844359,0.03304831,0.49838066
-5.29764882,2.43073443,0.00450656,0.07231936,0.93652717,1.63310664,0.03279880,0.48963270
-5.29164582,2.41719499,0.00424770,0.07381425,0.94361881,1.62466049,0.03262522,0.48385676
-5.28564282,2.41260844,0.00399224,0.07556493,0.95407482,1.62190379,0.03252388,0.48057348
-5.27963982,2.41518274,0.00374176,0.07746702,0.96703788,1.62370113,0.03249150,0.47933530
-5.27363682,2.42329604,0.00349814,0.07942647,0.98174767,1.62902139,0.03252585,0.47974051
-5.26763382,2.43555298,0.00326355,0.08136144,0.99756789,1.63697398,0.03262644,0.48144638
-5.26163082,2.45083588,0.00304030,0.08320400,1.01401104,1.64684174,0.03279522,0.48418099
-5.25562781,2.46834852,0.00283086,0.08490152,1.03075984,1.65810894,0.03303723,0.48775336
-5.24962481,2.48765071,0.00263776,0.08641773,1.04768427,1.67048320,0.03336121,0.49206135
-5.24362181,2.50868142,0.00246349,0.08773332,1.06485332,1.68391015,0.03377994,0.49709694
-5.23761881,2.53176920,0.00231049,0.08884616,1.08254036,1.69857967,0.03431061,0.50294858
-5.23161581,2.55762833,0.00218108,0.08977095,1.10122161,1.71492328,0.03497477,0.50980018
-5.22561281,2.58734027,0.00207739,0.09053834,1.12156701,1.73360204,0.03579822,0.51792668
-5.21960980,2.62232004,0.00200135,0.09119349,1.14442330,1.75548514,0.03681051,0.52768595
-5.21360680,2.66426818,0.00195463,0.09179416,1.17078929,1.78161950,0.03804429,0.53950717
-5.20760380,2.71510931,0.00193860,0.09240828,1.20178377,1.81319129,0.03953432,0.55387584
-5.20160080,2.77691909,0.00195436,0.09311108,1.23860659,1.85148053,0.04131631,0.57131574
-5.19559780,2.85184195,0.00200263,0.09398195,1.28249404,1.89781026,0.04342554,0.59236833
-5.18959480,2.94200233,0.00208383,0.09510098,1.33466984,1.95349231,0.04589536,0.61757030
-5.18359180,3.04941275,0.00219798,0.09654549,1.39629324,2.01977150,0.04875553,0.64742984
-5.17758879,3.17588228,0.00234476,0.09838650,1.46840622,2.09777063,0.05203061,0.68240266
-5.17158579,3.32292886,0.00252342,0.10068535,1.55188164,2.18843837,0.05573833,0.72286868
-5.16558279,3.49169939,0.00273288,0.10349066,1.64737456,2.29250232,0.05988819,0.76911018
-5.15957979,3.68290089,0.00297161,0.10683562,1.75527869,2.41042913,0.06448010,0.82129267
-5.15357679,3.89674589,0.00323776,0.11073584,1.87569022,2.54239350,0.06950348,0.87944917
-5.14757379,4.13291498,0.00352909,0.11518782,2.00838072,2.68825768,0.07493653,0.94346890
-5.14157079,4.39053843,0.00384303,0.12016809,2.15278075,2.84756233,0.08074606,1.01309100
-5.13556778,4.66819840,0.00417673,0.12563309,2.30797555,3.01952952,0.08688764,1.08790396
-5.12956478,4.96395249,0.00452709,0.13151978,2.47271342,3.20307820,0.09330625,1.16735089
-5.12356178,5.27537820,0.00489083,0.13774713,2.64542721,3.39685155,0.09993747,1.25074089
-5.11755878,5.59963737,0.00526456,0.14421815,2.82426862,3.59925569,0.10670898,1.33726621
-5.11155578,5.93355841,0.00564490,0.15082265,3.00715435,3.80850828,0.11354257,1.42602479
-5.10555278,6.27373350,0.00602848,0.15744062,3.19182273,4.02269533,0.12035646,1.51604731
-5.09954977,6.61662700,0.00641212,0.16394583,3.37589861,4.23983396,0.12706779,1.60632784
-5.09354677,6.95869071,0.00679287,0.17020993,3.55696417,4.45793866,0.13359539,1.69585670
-5.08754377,7.29648096,0.00716811,0.17610649,3.73263257,4.67508813,0.13986239,1.78365417
-5.08154077,7.62677252,0.00753561,0.18151509,3.90062127,4.88948983,0.14579890,1.86880348
-5.07553777,7.94666378,0.00789359,0.18632513,4.05882175,5.09953915,0.15134428,1.95048138
-5.06953477,8.25366826,0.00824074,0.19043928,4.20536245,5.30387030,0.15644921,2.02798494
-5.06353177,8.54578780,0.00857627,0.19377639,4.33866192,5.50139643,0.16107718,2.10075300
-5.05752876,8.82156343,0.00889986,0.19627379,4.45746971,5.69133641,0.16520549,2.16838123
-5.05152576,9.08010113,0.00921164,0.19788881,4.56089320,5.87322700,0.16882564,2.23062992
-5.04552276,9.32107073,0.00951212,0.19859954,4.64840912,6.04691903,0.17194308,2.28742401
-5.03951976,9.54467775,0.00980213,0.19840479,4.71985951,6.21255757,0.17457638,2.33884533
-5.03351676,9.75160911,0.01008268,0.19732325,4.77543264,6.37054674,0.17675576,2.38511757
-5.02751376,9.94295577,0.01035490,0.19539203,4.81563033,6.52150059,0.17852122,2.42658459
-5.02151076,10.12011594,0.01061986,0.19266449,4.84122383,6.66618245,0.17992020,2.46368357
-5.01550775,10.28468451,0.01087853,0.18920765,4.85320102,6.80543602,0.18100505,2.49691439
-5.00950475,10.43833479,0.01113158,0.18509930,4.85270831,6.94011187,0.18183037,2.52680721
-5.00350175,10.58269966,0.01137936,0.18042491,4.84099072,7.07099375,0.18245039,2.55389014
-4.99749875,10.71925918,0.01162180,0.17527454,4.81933378,7.19872911,0.18291656,2.57865904
-4.99149575,10.84924178,0.01185836,0.16973991,4.78901056,7.32376836,0.18327549,2.60155126
-4.98549275,10.97354538,0.01208801,0.16391177,4.75123691,7.44631711,0.18356729,2.62292510
-4.97948974,11.09268378,0.01230924,0.15787769,4.70713723,7.56630469,0.18382454,2.64304619
-4.97348674,11.20676223,0.01252014,0.15172022,4.65772237,7.68337200,0.18407174,2.66208166
-4.96748374,11.31548434,0.01271839,0.14551576,4.60388050,7.79687997,0.18432549,2.68010259
-4.96148074,11.41819048,0.01290146,0.13933381,4.54638083,7.90593926,0.18459517,2.69709443
-4.95547774,11.51392601,0.01306664,0.13323677,4.48588915,8.00946000,0.18488421,2.71297476
-4.94947474,11.60153531,0.01321121,0.12728028,4.42299352,8.10621939,0.18519179,2.72761722
-4.94347174,11.67977624,0.01333259,0.12151385,4.35823768,8.19494347,0.18551484,2.74087994
-4.93746873,11.74744766,0.01342844,0.11598181,4.29215925,8.27439827,0.18585023,2.75263650
-4.93146573,11.80352193,0.01349682,0.11072440,4.22532969,8.34348497,0.18619709,2.76280726
-4.92546273,11.84727347,0.01353629,0.10577903,4.15839249,8.40133283,0.18655887,2.77138886
-4.91945973,11.87839450,0.01354603,0.10118133,4.09209683,8.44738366,0.18694526,2.77847960
-4.91345673,11.89708952,0.01352586,0.09696620,4.02732358,8.48146203,0.18737369,2.78429888
-4.90745373,11.90414135,0.01347635,0.09316855,3.96510151,8.50382573,0.18787032,2.78919887
-4.90145073,11.90094282,0.01339877,0.08982378,3.90661197,8.51519236,0.18847050,2.79366741
-4.89544772,11.88949054,0.01329512,0.08696793,3.85318104,8.51673912,0.18921861,2.79832133
-4.88944472,11.87233909,0.01316807,0.08463744,3.80625889,8.51007447,0.19016720,2.80389022
-4.88344172,11.85251677,0.01302088,0.08286861,3.76738688,8.49718214,0.19137569,2.81119100
-4.87743872,11.83340613,0.01285732,0.08169670,3.73815358,8.48033958,0.19290833,2.82109454
-4.87143572,11.81859495,0.01268154,0.08115478,3.72014153,8.46201491,0.19483184,2.83448580
-4.86543272,11.81170530,0.01249799,0.08127232,3.71486718,8.44474737,0.19721264,2.85221945
-4.85942971,11.81620969,0.01231124,0.08207363,3.72371655,8.43101800,0.20011390,2.87507339
-4.85342671,11.83524444,0.01212588,0.08357627,3.74787979,8.42311769,0.20359244,2.90370264
-4.84742371,11.87143068,0.01194638,0.08578944,3.78828753,8.42302005,0.20769578,2.93859600
-4.84142071,11.92671324,0.01177698,0.08871243,3.84555219,8.43226670,0.21245937,2.98003804
-4.83541771,12.00222662,0.01162159,0.09233332,3.91991685,8.45187156,0.21790414,3.02807848
-4.82941471,12.09819615,0.01148368,0.09662786,4.01121449,8.48225012,0.22403459,3.08251080
-4.82341171,12.21388017,0.01136627,0.10155877,4.11883945,8.52317784,0.23083739,3.14286136
-4.81740870,12.34755708,0.01127181,0.10707532,4.24173275,8.57378057,0.23828067,3.20838989
-4.81140570,12.49655853,0.01120219,0.11311341,4.37838244,8.63255777,0.24631399,3.27810145
-4.80540270,12.65734751,0.01115875,0.11959609,4.52683930,8.69743744,0.25486898,3.35076956
-4.79939970,12.82563770,0.01114223,0.12643454,4.68474779,8.76586022,0.26386076,3.42496957
-4.79339670,12.99654818,0.01115288,0.13352951,4.84939144,8.83488780,0.27318992,3.49912071
-4.78739370,13.16478581,0.01119041,0.14077322,5.01775145,8.90133032,0.28274511,3.57153518
-4.78139070,13.32484615,0.01125410,0.14805160,5.18657667,8.96188552,0.29240615,3.64047185
-4.77538769,13.47122306,0.01134281,0.15524689,5.35246254,9.01328270,0.30204738,3.70419243
-4.76938469,13.59861661,0.01145504,0.16224045,5.51193663,9.05242359,0.31154129,3.76101753
-4.76338169,13.70212953,0.01158901,0.16891571,5.66154765,9.07651333,0.32076223,3.80938028
-4.75737869,13.77744291,0.01174266,0.17516116,5.79795510,9.08317465,0.32958996,3.84787526
-4.75137569,13.82096346,0.01191370,0.18087319,5.91801634,9.07054006,0.33791299,3.87530085
-4.74537269,13.82993602,0.01209968,0.18595883,6.01886833,9.03731786,0.34563153,3.89069338
-4.73936968,13.80251721,0.01229797,0.19033808,6.09800099,8.98282925,0.35265991,3.89335186
-4.73336668,13.73780804,0.01250579,0.19394583,6.15331993,8.90701565,0.35892836,3.88285271
-4.72736368,13.63584556,0.01272023,0.19673336,6.18319650,8.81041684,0.36438417,3.85905417
-4.72136068,13.49755547,0.01293826,0.19866918,6.18650338,8.69412204,0.36899198,3.82209062
-4.71535768,13.32466976,0.01315672,0.19973931,6.16263501,8.55969740,0.37273345,3.77235753
-4.70935468,13.11961483,0.01337231,0.19994700,6.11151216,8.40909456,0.37560609,3.71048802
-4.70335168,12.88537674,0.01358165,0.19931182,6.03357102,8.24454564,0.37762150,3.63732249
-4.69734867,12.62535120,0.01378120,0.19786817,5.92973746,8.06845061,0.37880307,3.55387274
-4.69134567,12.34318615,0.01396738,0.19566348,5.80138780,7.88326292,0.37918314,3.46128249
-4.68534267,12.04262489,0.01413650,0.19275587,5.65029805,7.69137952,0.37880004,3.36078600
-4.67933967,11.72735710,0.01428485,0.18921169,5.47858354,7.49504026,0.37769489,3.25366663
-4.67333667,11.40088458,0.01440871,0.18510287,5.28863177,7.29624165,0.37590856,3.14121692
-4.66733367,11.06640697,0.01450442,0.18050428,5.08303082,7.09666832,0.37347883,3.02470181
-4.66133067,10.72673207,0.01456846,0.17549123,4.86449635,6.89764496,0.37043802,2.90532621
-4.65532766,10.38421315,0.01459747,0.17013716,4.63579960,6.70010987,0.36681113,2.78420793
-4.64932466,10.04071474,0.01458836,0.16451163,4.39969902,6.50461055,0.36261464,2.66235662
-4.64332166,9.69760653,0.01453839,0.15867880,4.15887760,6.31132007,0.35785610,2.54065920
-4.63731866,9.35578362,0.01444524,0.15269621,3.91588768,6.12007241,0.35253443,2.41987174
-4.63131566,9.01571029,0.01430709,0.14661409,3.67310472,5.93041376,0.34664094,2.30061756
-4.62531266,8.67748323,0.01412269,0.14047510,3.43269080,5.74166628,0.34016113,2.18339104
-4.61930965,8.34090945,0.01389142,0.13431449,3.19656823,5.55300023,0.33307687,2.06856652
-4.61330665,8.00559378,0.01361337,0.12816055,2.96640338,5.36351030,0.32536920,1.95641107
-4.60730365,7.67103035,0.01328931,0.12203545,2.74360007,5.17229180,0.31702121,1.84710039
-4.60130065,7.33669306,0.01292077,0.11595627,2.52930170,4.97851288,0.30802105,1.74073661
-4.59529765,7.00211983,0.01251000,0.10993605,2.32440114,4.78147909,0.29836482,1.63736680
-4.58929465,6.66698677,0.01205994,0.10398506,2.12955684,4.58068744,0.28805908,1.53700128
-4.58329165,6.33116855,0.01157421,0.09811188,1.94521379,4.37586760,0.27712295,1.43963076
-4.57728864,5.99478274,0.01105699,0.09232446,1.77162794,4.16700904,0.26558952,1.34524145
-4.57128564,5.65821670,0.01051300,0.08663097,1.60889247,3.95437327,0.25350659,1.25382764
-4.56528264,5.32213662,0.00994735,0.08104054,1.45696479,3.73849163,0.24093671,1.16540123
-4.55927964,4.98747948,0.00936544,0.07556365,1.31569295,3.52014944,0.22795632,1.07999823
-4.55327664,4.65542939,0.00877286,0.07021240,1.18484071,3.30035821,0.21465434,0.99768198
-4.54727364,4.32738082,0.00817523,0.06500051,1.06411035,3.08031804,0.20113000,0.91854351
-4.54127064,4.00489134,0.00757812,0.05994314,0.95316302,2.86137269,0.18749022,0.84269930
-4.53526763,3.68962735,0.00698690,0.05505659,0.85163600,2.64496005,0.17384664,0.77028683
-4.52926463,3.38330605,0.00640664,0.05035777,0.75915716,2.43256073,0.16031235,0.70145869
-4.52326163,3.08763696,0.00584198,0.04586374,0.67535647,2.22564739,0.14699874,0.63637558
-4.51725863,2.80426611,0.00529713,0.04159109,0.59987473,2.02563726,0.13401228,0.57519893
-4.51125563,2.53472546,0.00477570,0.03755542,0.53236993,1.83384976,0.12145176,0.51808355
-4.50525263,2.28038978,0.00428074,0.03377077,0.47252146,1.65147087,0.10940575,0.46517086
-4.49924962,2.04244237,0.00381466,0.03024926,0.42003239,1.47952540,0.09795062,0.41658298
-4.49324662,1.82185057,0.00337925,0.02700067,0.37463024,1.31885763,0.08714916,0.37241788
-4.48724362,1.61935129,0.00297567,0.02403225,0.33606634,1.17012060,0.07704964,0.33274575
-4.48124062,1.43544629,0.00260449,0.02134855,0.30411401,1.03377362,0.06768551,0.29760663
-4.47523762,1.27040633,0.00226576,0.01895141,0.27856577,0.91008735,0.05907569,0.26700905
-4.46923462,1.12428304,0.00195900,0.01684005,0.25922948,0.79915564,0.05122520,0.24092973
-4.46323162,0.99692710,0.00168331,0.01501117,0.24592369,0.70091265,0.04412634,0.21931394
-4.45722861,0.88801114,0.00143742,0.01345920,0.23847210,0.61515435,0.03776006,0.20207637
-4.45122561,0.79705569,0.00121977,0.01217653,0.23669735,0.54156280,0.03209764,0.18910228
-4.44522261,0.72345687,0.00102858,0.01115380,0.24041405,0.47973216,0.02710246,0.18024866
-4.43921961,0.66651425,0.00086190,0.01038019,0.24942152,0.42919516,0.02273184,0.17534531
-4.43321661,0.62545792,0.00071770,0.00984369,0.26349614,0.38944908,0.01893879,0.17419569
-4.42721361,0.59947396,0.00059391,0.00953137,0.28238387,0.35998045,0.01567370,0.17657759
-4.42121061,0.58772756,0.00048848,0.00942963,0.30579314,0.34028770,0.01288591,0.18224360
-4.41520760,0.58938369,0.00039942,0.00952442,0.33338862,0.32990139,0.01052500,0.19092153
-4.40920460,0.60362496,0.00032487,0.00980143,0.36478619,0.32840148,0.00854195,0.20231495
-4.40320160,0.62966694,0.00026306,0.01024627,0.39954975,0.33543161,0.00689005,0.21610403
-4.39719860,0.66677084,0.00021242,0.01084463,0.43719004,0.35071003,0.00552559,0.23194698
-4.39119560,0.71425382,0.00017153,0.01158239,0.47716607,0.37403703,0.00440837,0.24948223
-4.38519260,0.77149704,0.00013919,0.01244582,0.51888916,0.40529888,0.00350200,0.26833152
-4.37918959,0.83795144,0.00011439,0.01342161,0.56172998,0.44446802,0.00277405,0.28810417
-4.37318659,0.91314114,0.00009638,0.01449708,0.60502836,0.49159934,0.00219612,0.30840240
-4.36718359,0.99666438,0.00008459,0.01566021,0.64810577,0.54682243,0.00174371,0.32882785
-4.36118059,1.08819167,0.00007876,0.01689976,0.69028022,0.61032972,0.00139614,0.34898912
-4.35517759,1.18746069,0.00007885,0.01820535,0.73088278,0.68236029,0.00113631,0.36851015
-4.34917459,1.29426785,0.00008514,0.01956748,0.76927549,0.76317948,0.00095050,0.38703915
-4.34317159,1.40845590,0.00009821,0.02097754,0.80486947,0.85305445,0.00082818,0.40425780
-4.33716858,1.52989781,0.00011900,0.02242779,0.83714278,0.95222608,0.00076177,0.41989030
-4.33116558,1.65847672,0.00014883,0.02391124,0.86565694,1.06087778,0.00074647,0.43371191
-4.32516258,1.79406248,0.00018943,0.02542154,0.89007148,1.17910220,0.00078011,0.44555646
-4.31915958,1.93648552,0.00024301,0.02695281,0.91015568,1.30686697,0.00086302,0.45532268
-4.31315658,2.08550901,0.00031230,0.02849939,0.92579706,1.44398099,0.00099797,0.46297883
-4.30715358,2.24080078,0.00040061,0.03005561,0.93700601,1.59006292,0.00119005,0.46856550
