energy_ev,total_up,C_s_up,C_p_up,Co_p_up,Co_d_up,S_s_up,S_p_up,Y_p_up,Y_d_up
-6.00000000,1.00444101,0.09369896,0.00071385,0.25621249,0.08987454,0.06420949,0.60137045,0.44969250,0.00953693
-5.99399700,0.96302362,0.08945104,0.00068133,0.24622552,0.08669642,0.06143774,0.57679578,0.43006891,0.00905628
-5.98799400,0.91810136,0.08482270,0.00065294,0.23516086,0.08341514,0.05841033,0.55008301,0.40858845,0.00856801
-5.98199100,0.87051084,0.07989036,0.00062892,0.22321433,0.08014128,0.05517439,0.52172619,0.38562386,0.00807364
-5.97598799,0.82116737,0.07473406,0.00060978,0.21060195,0.07699760,0.05178115,0.49226759,0.36156857,0.00757638
-5.96998499,0.77103705,0.06943492,0.00059622,0.19755288,0.07411692,0.04828407,0.46228081,0.33682440,0.00708073
-5.96398199,0.72110944,0.06407270,0.00058918,0.18430221,0.07164003,0.04473703,0.43235437,0.31178972,0.00659212
-5.95797899,0.67237209,0.05872362,0.00058971,0.17108430,0.06971347,0.04119266,0.40307621,0.28684880,0.00611661
-5.95197599,0.62578733,0.05345850,0.00059904,0.15812659,0.06848743,0.03770093,0.37501973,0.26236245,0.00566053
-5.94597299,0.58227207,0.04834126,0.00061845,0.14564421,0.06811363,0.03430786,0.34873139,0.23866038,0.00523028
-5.93996998,0.54268067,0.04342780,0.00064931,0.13383549,0.06874317,0.03105455,0.32472043,0.21603526,0.00483204
-5.93396698,0.50779127,0.03876529,0.00069298,0.12287844,0.07052439,0.02797651,0.30345044,0.19473868,0.00447160
-5.92796398,0.47829521,0.03439185,0.00075082,0.11292817,0.07360067,0.02510315,0.28533299,0.17497884,0.00415424
-5.92196098,0.45478957,0.03033660,0.00082411,0.10411530,0.07810810,0.02245762,0.27072304,0.15692000,0.00388457
-5.91595798,0.43777223,0.02661999,0.00091401,0.09654519,0.08417318,0.02005682,0.25991603,0.14068330,0.00366651
-5.90995498,0.42763937,0.02325445,0.00102156,0.09029794,0.09191027,0.01791165,0.25314635,0.12634893,0.00350323
-5.90395198,0.42468465,0.02024522,0.00114754,0.08542904,0.10141912,0.01602733,0.25058697,0.11395925,0.00339711
-5.89794897,0.42909996,0.01759135,0.00129252,0.08197049,0.11278226,0.01440398,0.25234995,0.10352266,0.00334980
-5.89194597,0.44097726,0.01528673,0.00145673,0.07993231,0.12606249,0.01303711,0.25848772,0.09501792,0.00336218
-5.88594297,0.46031124,0.01332124,0.00164009,0.07930430,0.14130043,0.01191833,0.26899481,0.08839873,0.00343443
-5.87993997,0.48700274,0.01168182,0.00184211,0.08005797,0.15851238,0.01103594,0.28381006,0.08359825,0.00356605
-5.87393697,0.52086270,0.01035348,0.00206190,0.08214846,0.17768845,0.01037556,0.30281917,0.08053355,0.00375591
-5.86793397,0.56161673,0.00932024,0.00229814,0.08551655,0.19879118,0.00992078,0.32585756,0.07910968,0.00400229
-5.86193097,0.60891030,0.00856591,0.00254905,0.09009061,0.22175473,0.00965369,0.35271366,0.07922341,0.00430292
-5.85592796,0.66231471,0.00807478,0.00281244,0.09578842,0.24648475,0.00955537,0.38313252,0.08076643,0.00465501
-5.84992496,0.72133376,0.00783208,0.00308566,0.10251901,0.27285892,0.00960638,0.41681988,0.08362812,0.00505530
-5.84392196,0.78541134,0.00782436,0.00336572,0.11018436,0.30072829,0.00978712,0.45344677,0.08769781,0.00550011
-5.83791896,0.85393979,0.00803964,0.00364928,0.11868100,0.32991937,0.01007818,0.49265447,0.09286649,0.00598536
-5.83191596,0.92626909,0.00846751,0.00393273,0.12790156,0.36023685,0.01046063,0.53405996,0.09902820,0.00650662
-5.82591296,1.00171658,0.00909902,0.00421227,0.13773622,0.39146692,0.01091625,0.57726164,0.10608081,0.00705912
-5.81990995,1.07957706,0.00992647,0.00448402,0.14807407,0.42338106,0.01142772,0.62184532,0.11392655,0.00763782
-5.81390695,1.15913294,0.01094312,0.00474408,0.15880429,0.45573998,0.01197879,0.66739015,0.12247213,0.00823744
-5.80790395,1.23966402,0.01214280,0.00498864,0.16981730,0.48829771,0.01255443,0.71347439,0.13162852,0.00885248
-5.80190095,1.32045669,0.01351950,0.00521412,0.18100562,0.52080554,0.01314085,0.75968079,0.14131049,0.00947727
-5.79589795,1.40081191,0.01506683,0.00541720,0.19226469,0.55301558,0.01372564,0.80560136,0.15143587,0.01010601
-5.78989495,1.48005202,0.01677761,0.00559497,0.20349336,0.58468391,0.01429775,0.85084135,0.16192465,0.01073280
-5.78389195,1.55752586,0.01864329,0.00574494,0.21459433,0.61557302,0.01484752,0.89502233,0.17269790,0.01135170
-5.77788894,1.63261224,0.02065356,0.00586518,0.22547430,0.64545370,0.01536663,0.93778434,0.18367659,0.01195674
-5.77188594,1.70472181,0.02279592,0.00595429,0.23604400,0.67410612,0.01584810,0.97878705,0.19478039,0.01254200
-5.76588294,1.77329747,0.02505530,0.00601147,0.24621812,0.70132034,0.01628614,1.01771011,0.20592651,0.01310165
-5.75987994,1.83781357,0.02741387,0.00603649,0.25591520,0.72689631,0.01667613,1.05425281,0.21702870,0.01362998
-5.75387694,1.89777447,0.02985083,0.00602972,0.26505750,0.75064343,0.01701446,1.08813334,0.22799638,0.01412154
-5.74787394,1.95271292,0.03234243,0.00599208,0.27357097,0.77238003,0.01729843,1.11908793,0.23873412,0.01457115
-5.74187094,2.00218873,0.03486200,0.00592498,0.28138547,0.79193284,0.01752611,1.14687016,0.24914152,0.01497403
-5.73586793,2.04578848,0.03738026,0.00583029,0.28843521,0.80913678,0.01769624,1.17125083,0.25911347,0.01532588
-5.72986493,2.08312669,0.03986563,0.00571029,0.29465949,0.82383517,0.01780807,1.19201871,0.26854097,0.01562305
-5.72386193,2.11384895,0.04228473,0.00556757,0.30000396,0.83588070,0.01786131,1.20898228,0.27731250,0.01586264
-5.71785893,2.13763716,0.04460303,0.00540498,0.30442224,0.84513701,0.01785599,1.22197285,0.28531586,0.01604264
-5.71185593,2.15421732,0.04678554,0.00522561,0.30787800,0.85148124,0.01779245,1.23084898,0.29244066,0.01616212
-5.70585293,2.16336950,0.04879763,0.00503265,0.31034758,0.85480728,0.01767126,1.23550227,0.29858122,0.01622140
-5.69984992,2.16493994,0.05060591,0.00482942,0.31182288,0.85502976,0.01749322,1.23586431,0.30363986,0.01622221
-5.69384692,2.15885487,0.05217911,0.00461931,0.31231471,0.85208858,0.01725937,1.23191469,0.30753055,0.01616786
-5.68784392,2.14513529,0.05348898,0.00440574,0.31185633,0.84595373,0.01697103,1.22368955,0.31018266,0.01606346
-5.68184092,2.12391222,0.05451115,0.00419216,0.31050708,0.83663015,0.01662980,1.21129046,0.31154473,0.01591604
-5.67583792,2.09544135,0.05522590,0.00398206,0.30835604,0.82416231,0.01623767,1.19489298,0.31158814,0.01573473
-5.66983492,2.06011645,0.05561886,0.00377894,0.30552545,0.80863828,0.01579702,1.17475454,0.31031034,0.01553089
-5.66383192,2.01848055,0.05568158,0.00358637,0.30217382,0.79019278,0.01531071,1.15122108,0.30773777,0.01531822
-5.65782891,1.97123406,0.05541186,0.00340794,0.29849845,0.76900920,0.01478209,1.12473196,0.30392795,0.01511283
-5.65182591,1.91923926,0.05481403,0.00324735,0.29473731,0.74532022,0.01421506,1.09582278,0.29897101,0.01493328
-5.64582291,1.86352036,0.05389895,0.00310838,0.29117004,0.71940685,0.01361403,1.06512566,0.29299025,0.01480056
-5.63981991,1.80525889,0.05268385,0.00299491,0.28811789,0.69159597,0.01298394,1.03336676,0.28614178,0.01473806
-5.63381691,1.74578401,0.05119204,0.00291092,0.28594256,0.66225610,0.01233020,1.00136089,0.27861331,0.01477140
-5.62781391,1.68655784,0.04945234,0.00286050,0.28504368,0.63179184,0.01165862,0.97000303,0.27062186,0.01492824
-5.62181091,1.62915567,0.04749846,0.00284778,0.28585505,0.60063674,0.01097533,0.94025690,0.26241069,0.01523805
-5.61580790,1.57524160,0.04536821,0.00287693,0.28883929,0.56924513,0.01028669,0.91314056,0.25424531,0.01573168
-5.60980490,1.52653984,0.04310263,0.00295208,0.29448115,0.53808295,0.00959911,0.88970940,0.24640875,0.01644098
-5.60380190,1.48480231,0.04074506,0.00307724,0.30327934,0.50761806,0.00891899,0.87103673,0.23919627,0.01739822
-5.59779890,1.45177324,0.03834016,0.00325622,0.31573685,0.47831019,0.00825254,0.85819227,0.23290948,0.01863546
-5.59179590,1.42915151,0.03593298,0.00349249,0.33235017,0.45060098,0.00760565,0.85221910,0.22785018,0.02018385
-5.58579290,1.41855160,0.03356801,0.00378906,0.35359711,0.42490438,0.00698378,0.85410952,0.22431392,0.02207281
-5.57978989,1.42146395,0.03128837,0.00414833,0.37992388,0.40159760,0.00639185,0.86478023,0.22258355,0.02432915
-5.57378689,1.43921587,0.02913497,0.00457195,0.41173136,0.38101313,0.00583410,0.88504758,0.22292277,0.02697616
-5.56778389,1.47293367,0.02714585,0.00506066,0.44936103,0.36343167,0.00531409,0.91560333,0.22556987,0.03003264
-5.56178089,1.52350717,0.02535558,0.00561416,0.49308086,0.34907649,0.00483458,0.95699162,0.23073183,0.03351193
-5.55577789,1.59155747,0.02379481,0.00623093,0.54307167,0.33810905,0.00439753,1.00958774,0.23857874,0.03742098
-5.54977489,1.67740878,0.02248982,0.00690818,0.59941427,0.33062620,0.00400409,1.07357936,0.24923882,0.04175948
-5.54377189,1.78106541,0.02146226,0.00764171,0.66207796,0.32665872,0.00365461,1.14895076,0.26279391,0.04651906
-5.53776888,1.90219443,0.02072891,0.00842587,0.73091079,0.32617139,0.00334871,1.23547072,0.27927582,0.05168271
-5.53176588,2.04011500,0.02030152,0.00925359,0.80563207,0.32906443,0.00308526,1.33268453,0.29866326,0.05722426
-5.52576288,2.19379478,0.02018672,0.01011635,0.88582757,0.33517623,0.00286255,1.43991061,0.32087976,0.06310815
-5.51975988,2.36185392,0.02038599,0.01100433,0.97094779,0.34428733,0.00267827,1.55624211,0.34579243,0.06928945
-5.51375688,2.54257711,0.02089558,0.01190652,1.06030949,0.35612544,0.00252968,1.68055372,0.37321172,0.07571409
-5.50775388,2.73393350,0.02170663,0.01281094,1.15310087,0.37037139,0.00241367,1.81151389,0.40289227,0.08231939
-5.50175088,2.93360480,0.02280515,0.01370483,1.24839034,0.38666590,0.00232684,1.94760235,0.43453484,0.08903491
-5.49574787,3.13902095,0.02417220,0.01457501,1.34513896,0.40461703,0.00226564,2.08713287,0.46778939,0.09578351
-5.48974487,3.34740300,0.02578403,0.01540814,1.44221632,0.42380807,0.00222644,2.22828091,0.50225942,0.10248272
-5.48374187,3.55581251,0.02761231,0.01619113,1.53841972,0.44380582,0.00220559,2.36911564,0.53750743,0.10904637
-5.47773887,3.76120637,0.02962448,0.01691145,1.63249613,0.46416911,0.00219956,2.50763574,0.57306156,0.11538633
-5.47173587,3.96049612,0.03178411,0.01755754,1.72316651,0.48445731,0.00220496,2.64180834,0.60842339,0.12141445
-5.46573287,4.15061021,0.03405144,0.01811914,1.80915186,0.50423883,0.00221864,2.76960991,0.64307673,0.12704463
-5.45972986,4.32855798,0.03638398,0.01858764,1.88920038,0.52309943,0.00223773,2.88906853,0.67649729,0.13219488
-5.45372686,4.49149368,0.03873721,0.01895641,1.96211491,0.54065012,0.00225969,2.99830615,0.70816309,0.13678935
-5.44772386,4.63677893,0.04106543,0.01922098,2.02677998,0.55653468,0.00228234,3.09557993,0.73756540,0.14076027
-5.44172086,4.76204211,0.04332265,0.01937932,2.08218762,0.57043653,0.00230393,3.17932159,0.76421980,0.14404980
-5.43571786,4.86523288,0.04546356,0.01943190,2.12746128,0.58208496,0.00232309,3.24817354,0.78767735,0.14661157
-5.42971486,4.94467051,0.04744457,0.01938180,2.16187694,0.59126052,0.00233890,3.30102094,0.80753529,0.14841206
-5.42371186,4.99908453,0.04922482,0.01923470,2.18488098,0.59779946,0.00235088,3.33701868,0.82344702,0.14943156
-5.41770885,5.02764641,0.05076720,0.01899877,2.19610411,0.60159729,0.00235896,3.35561241,0.83513119,0.14966488
-5.41170585,5.02999139,0.05203929,0.01868455,2.19537088,0.60261109,0.00236351,3.35655306,0.84237921,0.14912167
-5.40570285,5.00622952,0.05301422,0.01830469,2.18270451,0.60086079,0.00236530,3.33990422,0.84506129,0.14782629
-5.39969985,4.95694552,0.05367136,0.01787373,2.15832681,0.59642920,0.00236544,3.30604216,0.84313043,0.14581741
-5.39369685,4.88318721,0.05399688,0.01740769,2.12265307,0.58946083,0.00236540,3.25564821,0.83662430,0.14314710
-5.38769385,4.78644263,0.05398408,0.01692377,2.07628210,0.58015949,0.00236692,3.18969388,0.82566491,0.13987968
-5.38169085,4.66860647,0.05363354,0.01643984,2.01998168,0.56878467,0.00237199,3.10941868,0.81045582,0.13609017
-5.37568784,4.53193637,0.05295299,0.01597408,1.95466968,0.55564683,0.00238276,3.01630161,0.79127717,0.13186246
-5.36968484,4.37900059,0.05195705,0.01554444,1.88139162,0.54110168,0.00240147,2.91202671,0.76847847,0.12728730
-5.36368184,4.21261827,0.05066665,0.01516825,1.80129519,0.52554353,0.00243042,2.79844393,0.74246939,0.12246004
-5.35767884,4.03579414,0.04910832,0.01486165,1.71560251,0.50939801,0.00247182,2.67752644,0.71370895,0.11747832
-5.35167584,3.85164974,0.04731332,0.01463924,1.62558111,0.49311424,0.00252777,2.55132550,0.68269334,0.11243967
-5.34567284,3.66335319,0.04531661,0.01451358,1.53251438,0.47715677,0.00260015,2.42192459,0.64994286,0.10743922
-5.33966983,3.47404977,0.04315577,0.01449485,1.43767261,0.46199750,0.00269052,2.29139404,0.61598849,0.10256739
-5.33366683,3.28679566,0.04086984,0.01459047,1.34228532,0.44810791,0.00280009,2.16174767,0.58135851,0.09790793
-5.32766383,3.10449676,0.03849818,0.01480486,1.24751589,0.43595174,0.00292960,2.03490293,0.54656570,0.09353603
-5.32166083,2.92985488,0.03607939,0.01513924,1.15443919,0.42597848,0.00307931,1.91264566,0.51209559,0.08951686
-5.31565783,2.76532264,0.03365032,0.01559149,1.06402285,0.41861785,0.00324891,1.79660061,0.47839614,0.08590445
-5.30965483,2.61306865,0.03124518,0.01615614,0.97711264,0.41427540,0.00343756,1.68820865,0.44586921,0.08274091
-5.30365183,2.47495393,0.02889480,0.01682446,0.89442238,0.41332940,0.00364382,1.58871109,0.41486419,0.08005613
-5.29764882,2.35251974,0.02662613,0.01758463,0.81652842,0.41612906,0.00386575,1.49914156,0.38567373,0.07786792
-5.29164582,2.24698720,0.02446180,0.01842202,0.74386869,0.42299405,0.00410088,1.42032529,0.35853196,0.07618252
-5.28564282,2.15926774,0.02241997,0.01931962,0.67674611,0.43421527,0.00434635,1.35288547,0.33361480,0.07499558
-5.27963982,2.08998373,0.02051433,0.02025847,0.61533607,0.45005667,0.00459895,1.29725607,0.31104259,0.07429347
-5.27363682,2.03949760,0.01875426,0.02121829,0.55969728,0.47075789,0.00485529,1.25370007,0.29088453,0.07405485
-5.26763382,2.00794765,0.01714509,0.02217809,0.50978551,0.49653742,0.00511189,1.22233212,0.27316479,0.07425257
-5.26163082,1.99528856,0.01568857,0.02311680,0.46546946,0.52759601,0.00536535,1.20314400,0.25786984,0.07485561
-5.25562781,2.00133407,0.01438337,0.02401408,0.42654799,0.56411983,0.00561247,1.19603175,0.24495660,0.07583112
-5.24962481,2.02579962,0.01322565,0.02485089,0.39276788,0.60628306,0.00585043,1.20082262,0.23436101,0.07714643
-5.24362181,2.06834236,0.01220965,0.02561023,0.36384147,0.65424950,0.00607694,1.21730056,0.22600654,0.07877083
-5.23761881,2.12859655,0.01132834,0.02627768,0.33946333,0.70817280,0.00629030,1.24522888,0.21981222,0.08067720
-5.23161581,2.20620206,0.01057393,0.02684191,0.31932550,0.76819509,0.00648960,1.28436863,0.21569985,0.08284329
-5.22561281,2.30082464,0.00993845,0.02729507,0.30313060,0.83444354,0.00667469,1.33449192,0.21360001,0.08525255
-5.21960980,2.41216648,0.00941417,0.02763301,0.29060256,0.90702488,0.00684631,1.39538933,0.21345668,0.08789461
-5.21360680,2.53996661,0.00899398,0.02785541,0.28149458,0.98601779,0.00700606,1.46687107,0.21523021,0.09076522
-5.20760380,2.68399089,0.00867165,0.02796568,0.27559441,1.07146308,0.00715639,1.54876171,0.21889871,0.09386575
-5.20160080,2.84401206,0.00844204,0.02797079,0.27272660,1.16335198,0.00730054,1.64088888,0.22445760,0.09720224
-5.19559780,3.01978075,0.00830112,0.02788091,0.27275234,1.26161282,0.00744244,1.74306648,0.23191777,0.10078404
-5.18959480,3.21098925,0.00824599,0.02770894,0.27556665,1.36609658,0.00758663,1.85507343,0.24130212,0.10462210
-5.18359180,3.41722979,0.00827480,0.02746991,0.28109380,1.47656184,0.00773814,1.97662908,0.25264109,0.10872709
-5.17758879,3.63794981,0.00838656,0.02718036,0.28928091,1.59265999,0.00790232,2.10736691,0.26596719,0.11310727
-5.17158579,3.87240712,0.00858093,0.02685763,0.30009062,1.71392126,0.00808474,2.24680798,0.28130902,0.11776645
-5.16558279,4.11962749,0.00885799,0.02651916,0.31349311,1.83974277,0.00829103,2.39433605,0.29868506,0.12270200
-5.15957979,4.37836782,0.00921797,0.02618182,0.32945811,1.96937918,0.00852681,2.54917596,0.31809767,0.12790308
-5.15357679,4.64708755,0.00966099,0.02586126,0.34794731,2.10193709,0.00879760,2.71037700,0.33952752,0.13334923
-5.14757379,4.92393079,0.01018684,0.02557141,0.36890777,2.23637379,0.00910872,2.87680277,0.36292889,0.13900937
-5.14157079,5.20672132,0.01079476,0.02532399,0.39226643,2.37150133,0.00946529,3.04712867,0.38822599,0.14484130
-5.13556778,5.49297192,0.01148333,0.02512825,0.41792627,2.50599620,0.00987222,3.21984805,0.41531058,0.15079175
-5.12956478,5.77990898,0.01225032,0.02499074,0.44576416,2.63841518,0.01033422,3.39328733,0.44404097,0.15679703
-5.12356178,6.06451245,0.01309273,0.02491530,0.47563041,2.76721725,0.01085585,3.56563034,0.47424246,0.16278424
-5.11755878,6.34357057,0.01400676,0.02490308,0.50735012,2.89079161,0.01144157,3.73495127,0.50570924,0.16867296
-5.11155578,6.61374788,0.01498796,0.02495279,0.54072600,3.00749098,0.01209575,3.89925542,0.53820756,0.17437749
-5.10555278,6.87166436,0.01603136,0.02506093,0.57554253,3.11566974,0.01282276,4.05652638,0.57148012,0.17980941
-5.09954977,7.11398283,0.01713165,0.02522221,0.61157107,3.21372547,0.01362694,4.20477798,0.60525132,0.18488038
-5.09354677,7.33750119,0.01828342,0.02542991,0.64857550,3.30014277,0.01451258,4.34210877,0.63923323,0.18950518
-5.08754377,7.53924583,0.01948139,0.02567638,0.68631805,3.37353774,0.01548386,4.46675696,0.67313193,0.19360461
-5.08154077,7.71656205,0.02072062,0.02595343,0.72456480,3.43270139,0.01654472,4.57715336,0.70665389,0.19710840
-5.07553777,7.86719769,0.02199671,0.02625278,0.76309055,3.47664025,0.01769865,4.67197002,0.73951218,0.19995782
-5.06953477,7.98937625,0.02330596,0.02656645,0.80168262,3.50461252,0.01894852,4.75016230,0.77143224,0.20210788
-5.06353177,8.08185615,0.02464546,0.02688705,0.84014345,3.51615818,0.02029622,4.81100273,0.80215684,0.20352914
-5.05752876,8.14397368,0.02601311,0.02720804,0.87829169,3.51112163,0.02174234,4.85410481,0.83145040,0.20420900
-5.05152576,8.17566757,0.02740759,0.02752391,0.91596189,3.48966589,0.02328588,4.87943614,0.85910219,0.20415235
-5.04552276,8.17748455,0.02882820,0.02783027,0.95300275,3.45227760,0.02492379,4.88732010,0.88492874,0.20338178
-5.03951976,8.15056572,0.03027463,0.02812388,0.98927414,3.39976259,0.02665067,4.87842635,0.90877526,0.20193709
-5.03351676,8.09661476,0.03174675,0.02840261,1.02464323,3.33323202,0.02845847,4.85375083,0.93051630,0.19987440
-5.02751376,8.01784982,0.03324420,0.02866535,1.05898007,3.25407973,0.03033621,4.81458630,0.95005584,0.19726480
-5.02151076,7.91694165,0.03476610,0.02891194,1.09215301,3.16395170,0.03226983,4.76248516,0.96732691,0.19419259
-5.01550775,7.79694114,0.03631062,0.02914299,1.12402445,3.06470873,0.03424215,4.69921636,0.98229104,0.19075335
-5.00950475,7.66119975,0.03787466,0.02935980,1.15444734,2.95838390,0.03623293,4.62671859,0.99493781,0.18705181
-5.00350175,7.51328637,0.03945354,0.02956423,1.18326281,2.84713647,0.03821910,4.54705179,1.00528454,0.18319967
-4.99749875,7.35690429,0.04104077,0.02975866,1.21029927,2.73320377,0.04017512,4.46234916,1.01337643,0.17931349
-4.99149575,7.19581123,0.04262791,0.02994595,1.23537317,2.61885283,0.04207346,4.37477141,1.01928725,0.17551270
-4.98549275,7.03374534,0.04420455,0.03012946,1.25829140,2.50633324,0.04388526,4.28646476,1.02312048,0.17191773
-4.97948974,6.87435895,0.04575846,0.03031314,1.27885551,2.39783253,0.04558105,4.19952392,1.02501098,0.16864846
-4.97348674,6.72116149,0.04727579,0.03050160,1.29686733,2.29543525,0.04713157,4.11596045,1.02512700,0.16582279
-4.96748374,6.57747200,0.04874152,0.03070031,1.31213580,2.20108648,0.04850868,4.03767692,1.02367233,0.16355550
-4.96148074,6.44638099,0.05013995,0.03091568,1.32448462,2.11656017,0.04968624,3.96644642,1.02088827,0.16195724
-4.95547774,6.33072079,0.05145530,0.03115530,1.33376014,2.04343288,0.05064096,3.90389687,1.01705509,0.16113365
-4.94947474,6.23304298,0.05267248,0.03142797,1.33983910,1.98306241,0.05135324,3.85149919,1.01249268,0.16118457
-4.94347174,6.15560109,0.05377773,0.03174389,1.34263556,1.93657159,0.05180789,3.81055812,1.00755982,0.16220318
-4.93746873,6.10033683,0.05475946,0.03211458,1.34210671,1.90483649,0.05199465,3.78220473,1.00265196,0.16427510
-4.93146573,6.06886788,0.05560886,0.03255287,1.33825692,1.88847886,0.05190866,3.76738918,0.99819695,0.16747731
-4.92546273,6.06247574,0.05632058,0.03307271,1.33113999,1.88786209,0.05155066,3.76687309,0.99464866,0.17187686
-4.91945973,6.08209235,0.05689316,0.03368891,1.32085918,1.90309050,0.05092703,3.78122062,0.99247828,0.17752938
-4.91345673,6.12828483,0.05732934,0.03441674,1.30756513,1.93401136,0.05004963,3.81078804,0.99216328,0.18447731
-4.90745373,6.20123820,0.05763621,0.03527141,1.29145163,1.98021950,0.04893542,3.85571168,0.99417426,0.19274794
-4.90145073,6.30073662,0.05782506,0.03626753,1.27274971,2.04106426,0.04760596,3.91589480,0.99895990,0.20235125
-4.89544772,6.42614404,0.05791108,0.03741835,1.25172006,2.11565879,0.04608670,3.99099397,1.00693044,0.21327769
-4.88944472,6.57638610,0.05791277,0.03873510,1.22864449,2.20289168,0.04440620,4.08040617,1.01844032,0.22549599
-4.88344172,6.74993497,0.05785123,0.04022618,1.20381691,2.30144106,0.04259517,4.18325784,1.03377063,0.23895110
-4.87743872,6.94479944,0.05774919,0.04189643,1.17753415,2.40979128,0.04068559,4.29839726,1.05311217,0.25356241
-4.87143572,7.15852265,0.05762995,0.04374640,1.15008747,2.52625242,0.03870970,4.42439181,1.07654999,0.26922248
-4.86543272,7.38818938,0.05751625,0.04577178,1.12175496,2.64898258,0.03669911,4.55953149,1.10405017,0.28579624
-4.85942971,7.63044523,0.05742907,0.04796286,1.09279545,2.77601320,0.03468387,4.70183984,1.13544981,0.30312112
-4.85342671,7.88152884,0.05738651,0.05030429,1.06344416,2.90527713,0.03269175,4.84909332,1.17045080,0.32100783
-4.84742371,8.13731843,0.05740277,0.05277488,1.03391033,3.03463958,0.03074755,4.99884958,1.20861821,0.33924226
-4.84142071,8.39339299,0.05748724,0.05534778,1.00437693,3.16193139,0.02887262,5.14848507,1.24938350,0.35758827
-4.83541771,8.64510764,0.05764384,0.05799077,0.97500241,3.28498437,0.02708443,5.29524134,1.29205302,0.37579158
-4.82941471,8.88768234,0.05787060,0.06066691,0.94592436,3.40166814,0.02539645,5.43627975,1.33582175,0.39358457
-4.82341171,9.11630190,0.05815953,0.06333537,0.91726482,3.50992778,0.02381804,5.56874297,1.37979197,0.41069198
-4.81740870,9.32622511,0.05849673,0.06595246,0.88913679,3.60782160,0.02235457,5.68982208,1.42299650,0.42683744
-4.81140570,9.51289965,0.05886289,0.06847293,0.86165175,3.69355812,0.02100767,5.79682693,1.46442580,0.44175044
-4.80540270,9.67207943,0.05923398,0.07085135,0.83492742,3.76553144,0.01977557,5.88725787,1.50305794,0.45517371
-4.79939970,9.79994033,0.05958220,0.07304364,0.80909551,3.82235406,0.01865354,5.95887606,1.53789029,0.46687068
-4.79339670,9.89319021,0.05987719,0.07500858,0.78430881,3.86288632,0.01763439,6.00977005,1.56797191,0.47663268
-4.78739370,9.94916911,0.06008730,0.07670936,0.76074722,3.88626140,0.01670910,6.03841592,1.59243509,0.48428573
-4.78139070,9.96593556,0.06018101,0.07811498,0.73862224,3.89190530,0.01586729,6.04372862,1.61052490,0.48969640
-4.77538769,9.94233536,0.06012830,0.07920150,0.71817956,3.87955094,0.01509789,6.02510227,1.62162534,0.49277679
-4.76938469,9.87804968,0.05990208,0.07995309,0.69969952,3.84924578,0.01438960,5.98243747,1.62528121,0.49348803
-4.76338169,9.77361991,0.05947935,0.08036274,0.68349508,3.80135261,0.01373143,5.91615429,1.62121446,0.49184249
-4.75737869,9.63044765,0.05884230,0.08043273,0.66990742,3.73654316,0.01311310,5.82718992,1.60933453,0.48790417
-4.75137569,9.45076903,0.05797918,0.08017464,0.65929902,3.65578451,0.01252542,5.71698059,1.58974212,0.48178758
-4.74537269,9.23760354,0.05688484,0.07960905,0.65204445,3.56031847,0.01196052,5.58742807,1.56272636,0.47365482
-4.73936968,8.99467876,0.05556107,0.07876492,0.64851913,3.45163433,0.01141206,5.44085153,1.52875538,0.46371111
-4.73336668,8.72633301,0.05401665,0.07767848,0.64908631,3.33143557,0.01087532,5.27992628,1.48846095,0.45219883
-4.72736368,8.43739931,0.05226706,0.07639198,0.65408296,3.20160142,0.01034721,5.10761152,1.44261772,0.43939033
-4.72136068,8.13307459,0.05033399,0.07495207,0.66380497,3.06414434,0.00982623,4.92706936,1.39211819,0.42557978
-4.71535768,7.81877874,0.04824463,0.07340803,0.67849235,2.92116459,0.00931234,4.74157831,1.33794441,0.41107435
-4.70935468,7.50000881,0.04603075,0.07180993,0.69831515,2.77480334,0.00880679,4.55444430,1.28113776,0.39618503
-4.70335168,7.18219355,0.04372766,0.07020666,0.72336075,2.62719566,0.00831192,4.36891248,1.22276805,0.38121764
-4.69734867,6.87055380,0.04137311,0.06864414,0.75362335,2.48042491,0.00783095,4.18808310,1.16390327,0.36646410
-4.69134567,6.56997368,0.03900609,0.06716361,0.78899603,2.33647989,0.00736773,4.01483467,1.10558112,0.35219455
-4.68534267,6.28488721,0.03666576,0.06580010,0.82926617,2.19721605,0.00692647,3.85175690,1.04878344,0.33865047
-4.67933967,6.01918414,0.03439033,0.06458128,0.87411456,2.06432191,0.00651158,3.70109592,0.99441426,0.32603914
-4.67333667,5.77613795,0.03221613,0.06352654,0.92311829,1.93929149,0.00612741,3.56471331,0.94328228,0.31452954
-4.66733367,5.55835764,0.03017678,0.06264654,0.97575773,1.82340352,0.00577811,3.44406006,0.89608797,0.30424993
-4.66133067,5.36776424,0.02830245,0.06194306,1.03142721,1.71770754,0.00546746,3.34016560,0.85341541,0.29528696
-4.65532766,5.20559125,0.02661938,0.06140927,1.08944914,1.62301715,0.00519876,3.25364168,0.81572885,0.28768645
-4.64932466,5.07240756,0.02514947,0.06103038,1.14909104,1.53990992,0.00497475,3.18469981,0.78337345,0.28145565
-4.64332166,4.96816012,0.02391008,0.06078462,1.20958462,1.46873356,0.00479758,3.13318054,0.75657977,0.27656678
-4.63731866,4.89223297,0.02291390,0.06064440,1.27014609,1.40961739,0.00466875,3.09859249,0.73547117,0.27296163
