energy_ev,total_up,Ga_p_up,Ga_d_up,Re_p_up,Re_d_up,Te_p_up,Te_d_up
-5.71785893,0.92172503,0.13619992,0.00000000,0.37659987,0.40900408,0.36924642,0.00000000
-5.71185593,0.97406066,0.14637995,0.00000000,0.40910772,0.42889291,0.39737440,0.00000000
-5.70585293,1.03228615,0.15749913,0.00000000,0.44410429,0.45150637,0.42830602,0.00000000
-5.69984992,1.09628172,0.16951292,0.00000000,0.48137360,0.47685317,0.46191480,0.00000000
-5.69384692,1.16575712,0.18234843,0.00000000,0.52061343,0.50487431,0.49800085,0.00000000
-5.68784392,1.24024364,0.19590372,0.00000000,0.56143519,0.53543834,0.53628888,0.00000000
-5.68184092,1.31909359,0.21004828,0.00000000,0.60336766,0.56833967,0.57642923,0.00000000
-5.67583792,1.40148754,0.22462472,0.00000000,0.64586445,0.60329996,0.61800221,0.00000000
-5.66983492,1.48644943,0.23945176,0.00000000,0.68831517,0.63997273,0.66052568,0.00000000
-5.66383192,1.57286915,0.25432827,0.00000000,0.73006021,0.67795099,0.70346573,0.00000000
-5.65782891,1.65953169,0.26903851,0.00000000,0.77040849,0.71677760,0.74625003,0.00000000
-5.65182591,1.74515184,0.28335805,0.00000000,0.80865770,0.75595787,0.78828343,0.00000000
-5.64582291,1.82841282,0.29706040,0.00000000,0.84411604,0.79497382,0.82896504,0.00000000
-5.63981991,1.90800707,0.30992390,0.00000000,0.87612488,0.83329944,0.86770607,0.00000000
-5.63381691,1.98267743,0.32173861,0.00000000,0.90408092,0.87041614,0.90394766,0.00000000
-5.62781391,2.05125666,0.33231295,0.00000000,0.92745725,0.90582769,0.93717776,0.00000000
-5.62181091,2.11270351,0.34147967,0.00000000,0.94582204,0.93907389,0.96694623,0.00000000
-5.61580790,2.16613361,0.34910097,0.00000000,0.95885413,0.96974240,0.99287767,0.00000000
-5.60980490,2.21084387,0.35507248,0.00000000,0.96635467,0.99747820,1.01468104,0.00000000
-5.60380190,2.24632936,0.35932600,0.00000000,0.96825440,1.02199022,1.03215601,0.00000000
-5.59779890,2.27229193,0.36183081,0.00000000,0.96461605,1.04305517,1.04519557,0.00000000
-5.59179590,2.28864072,0.36259357,0.00000000,0.95563186,1.06051835,1.05378500,0.00000000
-5.58579290,2.29548464,0.36165689,0.00000000,0.94161631,1.07429180,1.05799738,0.00000000
-5.57978989,2.29311764,0.35909657,0.00000000,0.92299452,1.08435003,1.05798598,0.00000000
-5.57378689,2.28199794,0.35501777,0.00000000,0.90028674,1.09072378,1.05397413,0.00000000
-5.56778389,2.26272254,0.34955033,0.00000000,0.87408978,1.09349246,1.04624320,0.00000000
-5.56178089,2.23599857,0.34284346,0.00000000,0.84505627,1.09277584,1.03511941,0.00000000
-5.55577789,2.20261320,0.33506004,0.00000000,0.81387259,1.08872556,1.02096019,0.00000000
-5.54977489,2.16340358,0.32637091,0.00000000,0.78123651,1.08151704,1.00414097,0.00000000
-5.54377189,2.11922843,0.31694924,0.00000000,0.74783549,1.07134231,0.98504279,0.00000000
-5.53776888,2.07094232,0.30696541,0.00000000,0.71432640,1.05840408,0.96404147,0.00000000
-5.53176588,2.01937381,0.29658239,0.00000000,0.68131754,1.04291121,0.94149866,0.00000000
-5.52576288,1.96530779,0.28595193,0.00000000,0.64935336,1.02507575,0.91775492,0.00000000
-5.51975988,1.90947263,0.27521150,0.00000000,0.61890250,1.00511149,0.89312503,0.00000000
-5.51375688,1.85253173,0.26448218,0.00000000,0.59034924,0.98323362,0.86789527,0.00000000
-5.50775388,1.79507941,0.25386742,0.00000000,0.56398859,0.95965949,0.84232264,0.00000000
-5.50175088,1.73764047,0.24345263,0.00000000,0.54002478,0.93460984,0.81663549,0.00000000
-5.49574787,1.68067264,0.23330557,0.00000000,0.51857309,0.90831026,0.79103530,0.00000000
-5.48974487,1.62457118,0.22347740,0.00000000,0.49966458,0.88099246,0.76569921,0.00000000
-5.48374187,1.56967477,0.21400435,0.00000000,0.48325334,0.85289483,0.74078268,0.00000000
-5.47773887,1.51627185,0.20490983,0.00000000,0.46922580,0.82426238,0.71642221,0.00000000
-5.47173587,1.46460688,0.19620691,0.00000000,0.45741162,0.79534544,0.69273751,0.00000000
-5.46573287,1.41488587,0.18790097,0.00000000,0.44759553,0.76639735,0.66983315,0.00000000
-5.45972986,1.36728087,0.17999252,0.00000000,0.43952970,0.73767117,0.64779938,0.00000000
-5.45372686,1.32193332,0.17248006,0.00000000,0.43294628,0.70941529,0.62671227,0.00000000
-5.44772386,1.27895621,0.16536273,0.00000000,0.42756939,0.68186860,0.60663309,0.00000000
-5.44172086,1.23843520,0.15864295,0.00000000,0.42312654,0.65525506,0.58760725,0.00000000
-5.43571786,1.20042908,0.15232869,0.00000000,0.41935886,0.62977849,0.56966284,0.00000000
-5.42971486,1.16496974,0.14643548,0.00000000,0.41603020,0.60561752,0.55280921,0.00000000
-5.42371186,1.13206221,0.14098796,0.00000000,0.41293455,0.58292135,0.53703573,0.00000000
-5.41770885,1.10168506,0.13602113,0.00000000,0.40990211,0.56180647,0.52231104,0.00000000
-5.41170585,1.07379138,0.13158091,0.00000000,0.40680349,0.54235466,0.50858299,0.00000000
-5.40570285,1.04831086,0.12772431,0.00000000,0.40355244,0.52461232,0.49577954,0.00000000
-5.39969985,1.02515275,0.12451904,0.00000000,0.40010689,0.50859133,0.48381049,0.00000000
-5.39369685,1.00421007,0.12204244,0.00000000,0.39646849,0.49427134,0.47257046,0.00000000
-5.38769385,0.98536481,0.12037997,0.00000000,0.39268086,0.48160332,0.46194264,0.00000000
-5.38169085,0.96849394,0.11962315,0.00000000,0.38882658,0.47051435,0.45180357,0.00000000
-5.37568784,0.95347614,0.11986697,0.00000000,0.38502322,0.46091314,0.44202854,0.00000000
-5.36968484,0.94019875,0.12120695,0.00000000,0.38141856,0.45269628,0.43249756,0.00000000
-5.36368184,0.92856471,0.12373591,0.00000000,0.37818526,0.44575462,0.42310143,0.00000000
-5.35767884,0.91849915,0.12754050,0.00000000,0.37551522,0.43997965,0.41374786,0.00000000
-5.35167584,0.90995519,0.13269775,0.00000000,0.37361375,0.43526952,0.40436721,0.00000000
-5.34567284,0.90291888,0.13927168,0.00000000,0.37269388,0.43153448,0.39491759,0.00000000
-5.33966983,0.89741285,0.14731020,0.00000000,0.37297094,0.42870144,0.38538917,0.00000000
-5.33366683,0.89349865,0.15684237,0.00000000,0.37465753,0.42671768,0.37580742,0.00000000
-5.32766383,0.89127780,0.16787623,0.00000000,0.37795904,0.42555346,0.36623513,0.00000000
-5.32166083,0.89089135,0.18039731,0.00000000,0.38306985,0.42520368,0.35677320,0.00000000
-5.31565783,0.89251822,0.19436793,0.00000000,0.39017013,0.42568853,0.34756003,0.00000000
-5.30965483,0.89637241,0.20972721,0.00000000,0.39942341,0.42705321,0.33876963,0.00000000
-5.30365183,0.90269919,0.22639209,0.00000000,0.41097468,0.42936696,0.33060847,0.00000000
-5.29764882,0.91177044,0.24425900,0.00000000,0.42494919,0.43272139,0.32331114,0.00000000
-5.29164582,0.92387940,0.26320645,0.00000000,0.44145160,0.43722830,0.31713502,0.00000000
-5.28564282,0.93933477,0.28309812,0.00000000,0.46056552,0.44301717,0.31235399,0.00000000
-5.27963982,0.95845445,0.30378655,0.00000000,0.48235320,0.45023231,0.30925150,0.00000000
-5.27363682,0.98155886,0.32511715,0.00000000,0.50685528,0.45902977,0.30811309,0.00000000
-5.26763382,1.00896381,0.34693226,0.00000000,0.53409040,0.46957407,0.30921849,0.00000000
-5.26163082,1.04097304,0.36907529,0.00000000,0.56405463,0.48203470,0.31283363,0.00000000
-5.25562781,1.07787028,0.39139444,0.00000000,0.59672052,0.49658241,0.31920257,0.00000000
-5.24962481,1.11991086,0.41374612,0.00000000,0.63203584,0.51338522,0.32853966,0.00000000
-5.24362181,1.16731289,0.43599774,0.00000000,0.66992201,0.53260415,0.34102202,0.00000000
-5.23761881,1.22024806,0.45802974,0.00000000,0.71027214,0.55438861,0.35678260,0.00000000
-5.23161581,1.27883222,0.47973700,0.00000000,0.75294903,0.57887147,0.37590396,0.00000000
-5.22561281,1.34311590,0.50102940,0.00000000,0.79778307,0.60616393,0.39841288,0.00000000
-5.21960980,1.41307516,0.52183167,0.00000000,0.84457045,0.63635015,0.42427626,0.00000000
-5.21360680,1.48860307,0.54208262,0.00000000,0.89307172,0.66948188,0.45339806,0.00000000
-5.20760380,1.56950228,0.56173380,0.00000000,0.94301106,0.70557327,0.48561789,0.00000000
-5.20160080,1.65547914,0.58074787,0.00000000,0.99407643,0.74459598,0.52071108,0.00000000
-5.19559780,1.74613988,0.59909665,0.00000000,1.04592085,0.78647498,0.55839045,0.00000000
-5.18959480,1.84098921,0.61675923,0.00000000,1.09816487,0.83108522,0.59830984,0.00000000
-5.18359180,1.93943185,0.63372010,0.00000000,1.15040039,0.87824934,0.64006946,0.00000000
-5.17758879,2.04077712,0.64996760,0.00000000,1.20219576,0.92773683,0.68322281,0.00000000
-5.17158579,2.14424676,0.66549271,0.00000000,1.25310222,0.97926468,0.72728526,0.00000000
-5.16558279,2.24898617,0.68028822,0.00000000,1.30266138,1.03249966,0.77174398,0.00000000
-5.15957979,2.35407858,0.69434847,0.00000000,1.35041364,1.08706233,0.81606894,0.00000000
-5.15357679,2.45856208,0.70766943,0.00000000,1.39590727,1.14253280,0.85972466,0.00000000
-5.14757379,2.56144903,0.72024925,0.00000000,1.43870771,1.19845794,0.90218241,0.00000000
-5.14157079,2.66174702,0.73208912,0.00000000,1.47840701,1.25436017,0.94293237,0.00000000
-5.13556778,2.75848095,0.74319439,0.00000000,1.51463269,1.30974728,0.98149527,0.00000000
-5.12956478,2.85071528,0.75357571,0.00000000,1.54705610,1.36412316,1.01743334,0.00000000
-5.12356178,2.93757565,0.76325015,0.00000000,1.57539961,1.41699896,1.05035982,0.00000000
-5.11755878,3.01826908,0.77224218,0.00000000,1.59944261,1.46790430,1.07994708,0.00000000
-5.11155578,3.09210195,0.78058428,0.00000000,1.61902594,1.51639812,1.10593270,0.00000000
-5.10555278,3.15849504,0.78831705,0.00000000,1.63405475,1.56207874,1.12812363,0.00000000
-5.09954977,3.21699505,0.79548890,0.00000000,1.64449954,1.60459262,1.14639801,0.00000000
-5.09354677,3.26728212,0.80215499,0.00000000,1.65039546,1.64364155,1.16070490,0.00000000
-5.08754377,3.30917295,0.80837559,0.00000000,1.65183980,1.67898800,1.17106179,0.00000000
-5.08154077,3.34261958,0.81421372,0.00000000,1.64898785,1.71045818,1.17755010,0.00000000
-5.07553777,3.36770363,0.81973220,0.00000000,1.64204723,1.73794294,1.18030890,0.00000000
-5.06953477,3.38462644,0.82499017,0.00000000,1.63127082,1.76139626,1.17952718,0.00000000
-5.06353177,3.39369547,0.83003925,0.00000000,1.61694862,1.78083153,1.17543499,0.00000000
-5.05752876,3.39530750,0.83491939,0.00000000,1.59939874,1.79631580,1.16829383,0.00000000
-5.05152576,3.38992955,0.83965486,0.00000000,1.57895787,1.80796235,1.15838680,0.00000000
-5.04552276,3.37807831,0.84425037,0.00000000,1.55597159,1.81592186,1.14600883,0.00000000
-5.03951976,3.36029904,0.84868784,0.00000000,1.53078475,1.82037290,1.13145743,0.00000000
-5.03351676,3.33714518,0.85292384,0.00000000,1.50373249,1.82151212,1.11502442,0.00000000
-5.02751376,3.30915934,0.85688814,0.00000000,1.47513206,1.81954473,1.09698883,0.00000000
-5.02151076,3.27685699,0.86048354,0.00000000,1.44527584,1.81467595,1.07761133,0.00000000
-5.01550775,3.24071341,0.86358705,0.00000000,1.41442591,1.80710380,1.05713029,0.00000000
-5.00950475,3.20115454,0.86605269,0.00000000,1.38281029,1.79701375,1.03575969,0.00000000
-5.00350175,3.15855236,0.86771573,0.00000000,1.35062103,1.78457536,1.01368867,0.00000000
-4.99749875,3.11322460,0.86839844,0.00000000,1.31801424,1.76994132,0.99108278,0.00000000
-4.99149575,3.06543891,0.86791710,0.00000000,1.28511195,1.75324865,0.96808677,0.00000000
-4.98549275,3.01542096,0.86608998,0.00000000,1.25200572,1.73462198,0.94482844,0.00000000
-4.97948974,2.96336586,0.86274603,0.00000000,1.21876176,1.71417864,0.92142351,0.00000000
-4.97348674,2.90945194,0.85773373,0.00000000,1.18542707,1.69203506,0.89798093,0.00000000
-4.96748374,2.85385603,0.85092978,0.00000000,1.15203656,1.66831403,0.87460836,0.00000000
-4.96148074,2.79676903,0.84224712,0.00000000,1.11862026,1.64315212,0.85141744,0.00000000
-4.95547774,2.73841076,0.83164183,0.00000000,1.08521061,1.61670683,0.82852845,0.00000000
-4.94947474,2.67904301,0.81911852,0.00000000,1.05184910,1.58916285,0.80607412,0.00000000
-4.94347174,2.61898003,0.80473390,0.00000000,1.01859202,1.56073690,0.78420238,0.00000000
-4.93746873,2.55859559,0.78859838,0.00000000,0.98551491,1.53168099,0.76307784,0.00000000
-4.93146573,2.49832646,0.77087543,0.00000000,0.95271558,1.50228356,0.74288196,0.00000000
-4.92546273,2.43867180,0.75177890,0.00000000,0.92031545,1.47286875,0.72381197,0.00000000
-4.91945973,2.38018874,0.73156829,0.00000000,0.88845920,1.44379354,0.70607852,0.00000000
-4.91345673,2.32348431,0.71054223,0.00000000,0.85731291,1.41544313,0.68990228,0.00000000
-4.90745373,2.26920429,0.68903046,0.00000000,0.82706055,1.38822462,0.67550973,0.00000000
-4.90145073,2.21801938,0.66738477,0.00000000,0.79789940,1.36255957,0.66312817,0.00000000
-4.89544772,2.17060968,0.64596915,0.00000000,0.77003435,1.33887546,0.65298031,0.00000000
-4.88944472,2.12764782,0.62514972,0.00000000,0.74367161,1.31759675,0.64527873,0.00000000
-4.88344172,2.08978181,0.60528477,0.00000000,0.71901200,1.29913561,0.64022011,0.00000000
-4.87743872,2.05761790,0.58671524,0.00000000,0.69624422,1.28388278,0.63797975,0.00000000
-4.87143572,2.03170433,0.56975612,0.00000000,0.67553836,1.27219874,0.63870625,0.00000000
-4.86543272,2.01251618,0.55468880,0.00000000,0.65704001,1.26440541,0.64251664,0.00000000
-4.85942971,2.00044187,0.54175477,0.00000000,0.64086497,1.26077851,0.64949196,0.00000000
-4.85342671,1.99577151,0.53115070,0.00000000,0.62709510,1.26154071,0.65967340,0.00000000
-4.84742371,1.99868746,0.52302489,0.00000000,0.61577516,1.26685565,0.67305910,0.00000000
-4.84142071,2.00925718,0.51747531,0.00000000,0.60691098,1.27682291,0.68960169,0.00000000
-4.83541771,2.02742863,0.51454896,0.00000000,0.60046891,1.29147404,0.70920668,0.00000000
-4.82941471,2.05302837,0.51424260,0.00000000,0.59637669,1.31076973,0.73173178,0.00000000
-4.82341171,2.08576248,0.51650482,0.00000000,0.59452573,1.33459826,0.75698730,0.00000000
-4.81740870,2.12522052,0.52123909,0.00000000,0.59477481,1.36277540,0.78473770,0.00000000
-4.81140570,2.17088245,0.52830795,0.00000000,0.59695505,1.39504583,0.81470449,0.00000000
-4.80540270,2.22212872,0.53753792,0.00000000,0.60087617,1.43108620,0.84657043,0.00000000
-4.79939970,2.27825328,0.54872523,0.00000000,0.60633371,1.47051001,0.87998507,0.00000000
-4.79339670,2.33847950,0.56164189,0.00000000,0.61311715,1.51287419,0.91457167,0.00000000
-4.78739370,2.40197841,0.57604223,0.00000000,0.62101851,1.55768739,0.94993533,0.00000000
-4.78139070,2.46788896,0.59166946,0.00000000,0.62984112,1.60441979,0.98567201,0.00000000
-4.77538769,2.53533961,0.60826212,0.00000000,0.63940819,1.65251428,1.02137840,0.00000000
-4.76938469,2.60347024,0.62556034,0.00000000,0.64957069,1.70139841,1.05666196,0.00000000
-4.76338169,2.67145385,0.64331142,0.00000000,0.66021417,1.75049702,1.09115101,0.00000000
-4.75737869,2.73851669,0.66127483,0.00000000,0.67126395,1.79924475,1.12450411,0.00000000
-4.75137569,2.80395613,0.67922622,0.00000000,0.68268842,1.84709808,1.15641846,0.00000000
-4.74537269,2.86715533,0.69696051,0.00000000,0.69450000,1.89354645,1.18663675,0.00000000
-4.73936968,2.92759391,0.71429379,0.00000000,0.70675355,1.93812174,1.21495204,0.00000000
-4.73336668,2.98485408,0.73106415,0.00000000,0.71954221,1.98040612,1.24121049,0.00000000
-4.72736368,3.03862201,0.74713139,0.00000000,0.73299048,2.02003756,1.26531158,0.00000000
-4.72136068,3.08868442,0.76237575,0.00000000,0.74724504,2.05671330,1.28720581,0.00000000
-4.71535768,3.13492066,0.77669579,0.00000000,0.76246335,2.09019094,1.30689005,0.00000000
-4.70935468,3.17729085,0.79000576,0.00000000,0.77880074,2.12028754,1.32440075,0.00000000
-4.70335168,3.21582109,0.80223249,0.00000000,0.79639659,2.14687679,1.33980528,0.00000000
-4.69734867,3.25058655,0.81331233,0.00000000,0.81536028,2.16988495,1.35319219,0.00000000
-4.69134567,3.28169397,0.82318832,0.00000000,0.83575785,2.18928565,1.36466066,0.00000000
-4.68534267,3.30926446,0.83180781,0.00000000,0.85760003,2.20509437,1.37431016,0.00000000
-4.67933967,3.33341816,0.83912085,0.00000000,0.88083264,2.21736290,1.38223067,0.00000000
-4.67333667,3.35426167,0.84507958,0.00000000,0.90532992,2.22617434,1.38849439,0.00000000
-4.66733367,3.37187910,0.84963854,0.00000000,0.93089140,2.23163893,1.39314930,0.00000000
-4.66133067,3.38632759,0.85275612,0.00000000,0.95724284,2.23389107,1.39621519,0.00000000
-4.65532766,3.39763737,0.85439699,0.00000000,0.98404118,2.23308759,1.39768231,0.00000000
-4.64932466,3.40581641,0.85453540,0.00000000,1.01088371,2.22940723,1.39751286,0.00000000
-4.64332166,3.41085932,0.85315906,0.00000000,1.03732096,2.22305133,1.39564532,0.00000000
-4.63731866,3.41275968,0.85027349,0.00000000,1.06287297,2.21424531,1.39200121,0.00000000
-4.63131566,3.41152489,0.84590624,0.00000000,1.08704793,2.20324059,1.38649396,0.00000000
-4.62531266,3.40719223,0.84011093,0.00000000,1.10936265,2.19031656,1.37903938,0.00000000
-4.61930965,3.39984493,0.83297051,0.00000000,1.12936341,2.17578205,1.36956689,0.00000000
-4.61330665,3.38962674,0.82459961,0.00000000,1.14664644,2.15997585,1.35803089,0.00000000
-4.60730365,3.37675371,0.81514553,0.00000000,1.16087665,2.14326571,1.34442137,0.00000000
-4.60130065,3.36152211,0.80478793,0.00000000,1.17180380,2.12604567,1.32877314,0.00000000
-4.59529765,3.34431137,0.79373679,0.00000000,1.17927509,2.10873122,1.31117280,0.00000000
-4.58929465,3.32558159,0.78222889,0.00000000,1.18324339,2.09175235,1.29176312,0.00000000
-4.58329165,3.30586526,0.77052279,0.00000000,1.18377087,2.07554447,1.27074426,0.00000000
-4.57728864,3.28575333,0.75889251,0.00000000,1.18102748,2.06053736,1.24837164,0.00000000
-4.57128564,3.26587609,0.74762009,0.00000000,1.17528468,2.04714265,1.22495056,0.00000000
-4.56528264,3.24687985,0.73698758,0.00000000,1.16690438,2.03574017,1.20082760,0.00000000
-4.55927964,3.22940042,0.72726860,0.00000000,1.15632404,2.02666395,1.17637934,0.00000000
-4.55327664,3.21403499,0.71872003,0.00000000,1.14403832,2.02018856,1.15199892,0.00000000
-4.54727364,3.20131382,0.71157418,0.00000000,1.13057855,2.01651648,1.12808103,0.00000000
-4.54127064,3.19167350,0.70603181,0.00000000,1.11649086,2.01576728,1.10500634,0.00000000
-4.53526763,3.18543321,0.70225630,0.00000000,1.10231412,2.01796933,1.08312606,0.00000000
-4.52926463,3.18277553,0.70036925,0.00000000,1.08855870,2.02305459,1.06274747,0.00000000
-4.52326163,3.18373281,0.70044751,0.00000000,1.07568708,2.03085689,1.04412127,0.00000000
-4.51725863,3.18818007,0.70252191,0.00000000,1.06409709,2.04111398,1.02743138,0.00000000
-4.51125563,3.19583473,0.70657742,0.00000000,1.05410847,2.05347330,1.01278772,0.00000000
-4.50525263,3.20626337,0.71255463,0.00000000,1.04595305,2.06750140,1.00022231,0.00000000
-4.49924962,3.21889494,0.72035252,0.00000000,1.03976910,2.08269660,0.98968893,0.00000000
-4.49324662,3.23303996,0.72983188,0.00000000,1.03559944,2.09850416,0.98106614,0.00000000
-4.48724362,3.24791429,0.74081946,0.00000000,1.03339350,2.11433349,0.97416370,0.00000000
-4.48124062,3.26266654,0.75311222,0.00000000,1.03301276,2.12957633,0.96873172,0.00000000
-4.47523762,3.27640732,0.76648170,0.00000000,1.03423910,2.14362519,0.96447221,0.00000000
-4.46923462,3.28823898,0.78067798,0.00000000,1.03678559,2.15589108,0.96105228,0.00000000
-4.46323162,3.29728447,0.79543339,0.00000000,1.04030899,2.16581974,0.95811841,0.00000000
-4.45722861,3.30271377,0.81046563,0.00000000,1.04442325,2.17290577,0.95531087,0.00000000
-4.45122561,3.30376696,0.82548058,0.00000000,1.04871364,2.17670399,0.95227788,0.00000000
-4.44522261,3.29977319,0.84017467,0.00000000,1.05275069,2.17683781,0.94868861,0.00000000
-4.43921961,3.29016484,0.85423716,0.00000000,1.05610366,2.17300448,0.94424461,0.00000000
-4.43321661,3.27448693,0.86735249,0.00000000,1.05835307,2.16497713,0.93868931,0.00000000
-4.42721361,3.25240180,0.87920290,0.00000000,1.05910202,2.15260414,0.93181513,0.00000000
-4.42121061,3.22368958,0.88947165,0.00000000,1.05798619,2.13580601,0.92346819,0.00000000
-4.41520760,3.18824493,0.89784687,0.00000000,1.05468232,2.11457035,0.91355063,0.00000000
-4.40920460,3.14607105,0.90402636,0.00000000,1.04891518,2.08894557,0.90202047,0.00000000
-4.40320160,3.09727153,0.90772318,0.00000000,1.04046307,2.05903397,0.88888952,0.00000000
-4.39719860,3.04204113,0.90867209,0.00000000,1.02916181,2.02498459,0.87421932,0.00000000
-4.39119560,2.98065602,0.90663658,0.00000000,1.01490739,1.98698655,0.85811579,0.00000000
-4.38519260,2.91346429,0.90141627,0.00000000,0.99765717,1.94526313,0.84072280,0.00000000
-4.37918959,2.84087713,0.89285425,0.00000000,0.97742997,1.90006689,0.82221509,0.00000000
-4.37318659,2.76336089,0.88084403,0.00000000,0.95430470,1.85167599,0.80279100,0.00000000
-4.36718359,2.68143030,0.86533563,0.00000000,0.92841804,1.80039161,0.78266536,0.00000000
-4.36118059,2.59564267,0.84634029,0.00000000,0.89996076,1.74653639,0.76206278,0.00000000
-4.35517759,2.50659295,0.82393360,0.00000000,0.86917314,1.69045375,0.74121170,0.00000000
-4.34917459,2.41490936,0.79825652,0.00000000,0.83633927,1.63250760,0.72033922,0.00000000
-4.34317159,2.32124928,0.76951427,0.00000000,0.80178051,1.57308228,0.69966704,0.00000000
-4.33716858,2.22629509,0.73797290,0.00000000,0.76584820,1.51258242,0.67940840,0.00000000
-4.33116558,2.13074970,0.70395365,0.00000000,0.72891572,1.45143223,0.65976600,0.00000000
-4.32516258,2.03533145,0.66782523,0.00000000,0.69137024,1.39007424,0.64093093,0.00000000
-4.31915958,1.94076828,0.62999436,0.00000000,0.65360427,1.32896710,0.62308241,0.00000000
-4.31315658,1.84779124,0.59089496,0.00000000,0.61600734,1.26858245,0.60638824,0.00000000
-4.30715358,1.75712703,0.55097651,0.00000000,0.57895794,1.20940083,0.59100566,0.00000000
