energy_ev,total_up,Ag_p_up,Ag_d_up,As_p_up,As_d_up,Te_p_up,Te_d_up
-5.50775388,0.65740000,0.23111626,0.48643212,0.01608588,0.00000000,0.08470047,0.00000000
-5.50175088,0.68663424,0.24389610,0.50346847,0.01889697,0.00000000,0.09063581,0.00000000
-5.49574787,0.72032185,0.25821233,0.52304286,0.02217510,0.00000000,0.09756216,0.00000000
-5.48974487,0.75910300,0.27438062,0.54554315,0.02597644,0.00000000,0.10559922,0.00000000
-5.48374187,0.80365196,0.29274562,0.57138161,0.03035829,0.00000000,0.11487028,0.00000000
-5.47773887,0.85465790,0.31367252,0.60098260,0.03537777,0.00000000,0.12549889,0.00000000
-5.47173587,0.91280183,0.33753647,0.63476782,0.04109012,0.00000000,0.13760491,0.00000000
-5.46573287,0.97873040,0.36471028,0.67313954,0.04754692,0.00000000,0.15129990,0.00000000
-5.45972986,1.05302713,0.39555050,0.71646221,0.05479399,0.00000000,0.16668226,0.00000000
-5.45372686,1.13618215,0.43038235,0.76504314,0.06286926,0.00000000,0.18383190,0.00000000
-5.44772386,1.22856143,0.46948397,0.81911307,0.07180051,0.00000000,0.20280494,0.00000000
-5.44172086,1.33037683,0.51307046,0.87880735,0.08160311,0.00000000,0.22362843,0.00000000
-5.43571786,1.44165828,0.56127849,0.94414857,0.09227790,0.00000000,0.24629546,0.00000000
-5.42971486,1.56222937,0.61415184,1.01503157,0.10380919,0.00000000,0.27076072,0.00000000
-5.42371186,1.69168753,0.67162884,1.09121154,0.11616302,0.00000000,0.29693694,0.00000000
-5.41770885,1.82939018,0.73353209,1.17229595,0.12928588,0.00000000,0.32469230,0.00000000
-5.41170585,1.97444754,0.79956118,1.25774083,0.14310382,0.00000000,0.35384899,0.00000000
-5.40570285,2.12572312,0.86928892,1.34685186,0.15752209,0.00000000,0.38418316,0.00000000
-5.39969985,2.28184208,0.94216151,1.43879047,0.17242543,0.00000000,0.41542628,0.00000000
-5.39369685,2.44120791,1.01750286,1.53258494,0.18767904,0.00000000,0.44726811,0.00000000
-5.38769385,2.60202707,1.09452341,1.62714644,0.20313021,0.00000000,0.47936107,0.00000000
-5.38169085,2.76234134,1.17233327,1.72128952,0.21861062,0.00000000,0.51132616,0.00000000
-5.37568784,2.92006688,1.24995963,1.81375659,0.23393941,0.00000000,0.54276017,0.00000000
-5.36968484,3.07303922,1.32636809,1.90324564,0.24892675,0.00000000,0.57324413,0.00000000
-5.36368184,3.21906272,1.40048728,1.98844037,0.26337809,0.00000000,0.60235265,0.00000000
-5.35767884,3.35596309,1.47123639,2.06804191,0.27709873,0.00000000,0.62966394,0.00000000
-5.35167584,3.48164135,1.53755444,2.14080088,0.28989876,0.00000000,0.65477021,0.00000000
-5.34567284,3.59412751,1.59843065,2.20554909,0.30159818,0.00000000,0.67728813,0.00000000
-5.33966983,3.69163233,1.65293481,2.26122966,0.31203194,0.00000000,0.69686897,0.00000000
-5.33366683,3.77259532,1.70024644,2.30692466,0.32105490,0.00000000,0.71320803,0.00000000
-5.32766383,3.83572756,1.73968194,2.34187944,0.32854629,0.00000000,0.72605326,0.00000000
-5.32166083,3.88004779,1.77071843,2.36552279,0.33441380,0.00000000,0.73521243,0.00000000
-5.31565783,3.90491056,1.79301336,2.37748243,0.33859685,0.00000000,0.74055886,0.00000000
-5.30965483,3.91002558,1.80641915,2.37759513,0.34106903,0.00000000,0.74203544,0.00000000
-5.30365183,3.89546727,1.81099196,2.36591141,0.34183965,0.00000000,0.73965662,0.00000000
-5.29764882,3.86167444,1.80699412,2.34269433,0.34095412,0.00000000,0.73350851,0.00000000
-5.29164582,3.80943974,1.79488999,2.30841271,0.33849332,0.00000000,0.72374692,0.00000000
-5.28564282,3.73988926,1.77533500,2.26372874,0.33457174,0.00000000,0.71059334,0.00000000
-5.27963982,3.65445281,1.74915819,2.20948045,0.32933462,0.00000000,0.69432916,0.00000000
-5.27363682,3.55482569,1.71733852,2.14665956,0.32295396,0.00000000,0.67528804,0.00000000
-5.26763382,3.44292314,1.68097574,2.07638527,0.31562363,0.00000000,0.65384696,0.00000000
-5.26163082,3.32082886,1.64125661,1.99987496,0.30755369,0.00000000,0.63041590,0.00000000
-5.25562781,3.19073920,1.59941753,1.91841252,0.29896410,0.00000000,0.60542683,0.00000000
-5.24962481,3.05490477,1.55670504,1.83331533,0.29007804,0.00000000,0.57932206,0.00000000
-5.24362181,2.91557132,1.51433524,1.74590100,0.28111500,0.00000000,0.55254255,0.00000000
-5.23761881,2.77492183,1.47345391,1.65745476,0.27228401,0.00000000,0.52551642,0.00000000
-5.23161581,2.63502165,1.43509861,1.56919860,0.26377715,0.00000000,0.49864813,0.00000000
-5.22561281,2.49776838,1.40016428,1.48226306,0.25576362,0.00000000,0.47230865,0.00000000
-5.21960980,2.36484834,1.36937369,1.39766262,0.24838458,0.00000000,0.44682689,0.00000000
-5.21360680,2.23770071,1.34325390,1.31627533,0.24174905,0.00000000,0.42248277,0.00000000
-5.20760380,2.11749069,1.32211979,1.23882736,0.23593084,0.00000000,0.39950199,0.00000000
-5.20160080,2.00509236,1.30606536,1.16588285,0.23096687,0.00000000,0.37805286,0.00000000
-5.19559780,1.90108171,1.29496317,1.09783932,0.22685679,0.00000000,0.35824500,0.00000000
-5.18959480,1.80573981,1.28847218,1.03492867,0.22356401,0.00000000,0.34013016,0.00000000
-5.18359180,1.71906591,1.28605367,0.97722352,0.22101802,0.00000000,0.32370486,0.00000000
-5.17758879,1.64079971,1.28699466,0.92464862,0.21911808,0.00000000,0.30891493,0.00000000
-5.17158579,1.57045161,1.29043798,0.87699673,0.21773789,0.00000000,0.29566154,0.00000000
-5.16558279,1.50733990,1.29541774,0.83394817,0.21673125,0.00000000,0.28380849,0.00000000
-5.15957979,1.45063290,1.30089890,0.79509332,0.21593844,0.00000000,0.27319055,0.00000000
-5.15357679,1.39939461,1.30581907,0.75995704,0.21519296,0.00000000,0.26362241,0.00000000
-5.14757379,1.35263184,1.30913108,0.72802397,0.21432843,0.00000000,0.25490781,0.00000000
-5.14157079,1.30934088,1.30984433,0.69876384,0.21318537,0.00000000,0.24684871,0.00000000
-5.13556778,1.26855210,1.30706336,0.67165570,0.21161758,0.00000000,0.23925385,0.00000000
-5.12956478,1.22937060,1.30002198,0.64621018,0.20949775,0.00000000,0.23194672,0.00000000
-5.12356178,1.19101160,1.28811164,0.62198909,0.20672225,0.00000000,0.22477231,0.00000000
-5.11755878,1.15282938,1.27090295,0.59862164,0.20321487,0.00000000,0.21760276,0.00000000
-5.11155578,1.11433890,1.24815964,0.57581681,0.19892924,0.00000000,0.21034154,0.00000000
-5.10555278,1.07522961,1.21984456,0.55337174,0.19385015,0.00000000,0.20292610,0.00000000
-5.09954977,1.03537136,1.18611774,0.53117574,0.18799349,0.00000000,0.19532906,0.00000000
-5.09354677,0.99481250,1.14732679,0.50921029,0.18140501,0.00000000,0.18755793,0.00000000
-5.08754377,0.95377074,1.10399052,0.48754517,0.17415802,0.00000000,0.17965337,0.00000000
-5.08154077,0.91261755,1.05677653,0.46633095,0.16635012,0.00000000,0.17168633,0.00000000
-5.07553777,0.87185703,1.00647421,0.44578857,0.15809911,0.00000000,0.16375404,0.00000000
-5.06953477,0.83210031,0.95396428,0.42619641,0.14953847,0.00000000,0.15597524,0.00000000
-5.06353177,0.79403690,0.90018646,0.40787556,0.14081242,0.00000000,0.14848476,0.00000000
-5.05752876,0.75840395,0.84610656,0.39117384,0.13207090,0.00000000,0.14142769,0.00000000
-5.05152576,0.72595486,0.79268444,0.37644935,0.12346468,0.00000000,0.13495344,0.00000000
-5.04552276,0.69742815,0.74084389,0.36405393,0.11514067,0.00000000,0.12920976,0.00000000
-5.03951976,0.67351784,0.69144563,0.35431732,0.10723776,0.00000000,0.12433705,0.00000000
-5.03351676,0.65484602,0.64526401,0.34753236,0.09988315,0.00000000,0.12046299,0.00000000
-5.02751376,0.64193849,0.60296814,0.34394166,0.09318937,0.00000000,0.11769771,0.00000000
-5.02151076,0.63520394,0.56510771,0.34372613,0.08725191,0.00000000,0.11612957,0.00000000
-5.01550775,0.63491727,0.53210353,0.34699571,0.08214759,0.00000000,0.11582164,0.00000000
-5.00950475,0.64120723,0.50424288,0.35378230,0.07793362,0.00000000,0.11680896,0.00000000
-5.00350175,0.65404864,0.48167910,0.36403529,0.07464724,0.00000000,0.11909664,0.00000000
-4.99749875,0.67325929,0.46443542,0.37761966,0.07230598,0.00000000,0.12265878,0.00000000
-4.99149575,0.69850145,0.45241210,0.39431660,0.07090833,0.00000000,0.12743833,0.00000000
-4.98549275,0.72928796,0.44539665,0.41382680,0.07043492,0.00000000,0.13334775,0.00000000
-4.97948974,0.76499258,0.44307640,0.43577620,0.07084992,0.00000000,0.14027065,0.00000000
-4.97348674,0.80486446,0.44505281,0.45972404,0.07210278,0.00000000,0.14806422,0.00000000
-4.96748374,0.84804622,0.45085695,0.48517312,0.07413006,0.00000000,0.15656246,0.00000000
-4.96148074,0.89359513,0.45996569,0.51158182,0.07685737,0.00000000,0.16558022,0.00000000
-4.95547774,0.94050696,0.47181795,0.53837771,0.08020138,0.00000000,0.17491779,0.00000000
-4.94947474,0.98774164,0.48583067,0.56497219,0.08407175,0.00000000,0.18436613,0.00000000
-4.94347174,1.03425000,0.50141404,0.59077580,0.08837309,0.00000000,0.19371238,0.00000000
-4.93746873,1.07900087,0.51798569,0.61521376,0.09300676,0.00000000,0.20274563,0.00000000
-4.93146573,1.12100753,0.53498346,0.63774096,0.09787258,0.00000000,0.21126271,0.00000000
-4.92546273,1.15935270,0.55187660,0.65785627,0.10287041,0.00000000,0.21907377,0.00000000
-4.91945973,1.19321118,0.56817532,0.67511525,0.10790163,0.00000000,0.22600751,0.00000000
-4.91345673,1.22186947,0.58343831,0.68914118,0.11287043,0.00000000,0.23191576,0.00000000
-4.90745373,1.24474161,0.59727848,0.69963373,0.11768499,0.00000000,0.23667735,0.00000000
-4.90145073,1.26138072,0.60936683,0.70637518,0.12225858,0.00000000,0.24020105,0.00000000
-4.89544772,1.27148606,0.61943448,0.70923389,0.12651045,0.00000000,0.24242741,0.00000000
-4.88944472,1.27490537,0.62727312,0.70816497,0.13036675,0.00000000,0.24332954,0.00000000
-4.88344172,1.27163263,0.63273403,0.70320836,0.13376129,0.00000000,0.24291283,0.00000000
-4.87743872,1.26180149,0.63572588,0.69448423,0.13663626,0.00000000,0.24121344,0.00000000
-4.87143572,1.24567504,0.63621166,0.68218635,0.13894294,0.00000000,0.23829597,0.00000000
-4.86543272,1.22363234,0.63420504,0.66657344,0.14064232,0.00000000,0.23425017,0.00000000
-4.85942971,1.19615268,0.62976632,0.64795936,0.14170577,0.00000000,0.22918704,0.00000000
-4.85342671,1.16379836,0.62299845,0.62670232,0.14211564,0.00000000,0.22323451,0.00000000
-4.84742371,1.12719682,0.61404330,0.60319386,0.14186583,0.00000000,0.21653284,0.00000000
-4.84142071,1.08702317,0.60307830,0.57784795,0.14096238,0.00000000,0.20923007,0.00000000
-4.83541771,1.04398361,0.59031382,0.55109077,0.13942389,0.00000000,0.20147781,0.00000000
-4.82941471,0.99880073,0.57599122,0.52335158,0.13728204,0.00000000,0.19342732,0.00000000
-4.82341171,0.95220095,0.56038170,0.49505487,0.13458179,0.00000000,0.18522635,0.00000000
-4.81740870,0.90490463,0.54378595,0.46661413,0.13138164,0.00000000,0.17701666,0.00000000
-4.81140570,0.85761893,0.52653438,0.43842729,0.12775362,0.00000000,0.16893239,0.00000000
-4.80540270,0.81103344,0.50898804,0.41087381,0.12378311,0.00000000,0.16109927,0.00000000
-4.79939970,0.76581834,0.49153968,0.38431337,0.11956849,0.00000000,0.15363463,0.00000000
-4.79339670,0.72262479,0.47461503,0.35908593,0.11522047,0.00000000,0.14664817,0.00000000
-4.78739370,0.68208706,0.45867377,0.33551292,0.11086125,0.00000000,0.14024326,0.00000000
-4.78139070,0.64482574,0.44421000,0.31389919,0.10662340,0.00000000,0.13451876,0.00000000
-4.77538769,0.61145141,0.43175176,0.29453548,0.10264838,0.00000000,0.12957098,0.00000000
-4.76938469,0.58256811,0.42185939,0.27770082,0.09908491,0.00000000,0.12549573,0.00000000
-4.76338169,0.55877573,0.41512220,0.26366473,0.09608688,0.00000000,0.12239010,0.00000000
-4.75737869,0.54067086,0.41215331,0.25268862,0.09381113,0.00000000,0.12035388,0.00000000
-4.75137569,0.52884535,0.41358219,0.24502622,0.09241480,0.00000000,0.11949032,0.00000000
-4.74537269,0.52388213,0.42004487,0.24092276,0.09205250,0.00000000,0.11990610,0.00000000
-4.73936968,0.52634788,0.43217151,0.24061259,0.09287308,0.00000000,0.12171045,0.00000000
-4.73336668,0.53678244,0.45057140,0.24431524,0.09501628,0.00000000,0.12501320,0.00000000
-4.72736368,0.55568492,0.47581547,0.25222988,0.09860906,0.00000000,0.12992186,0.00000000
-4.72136068,0.58349663,0.50841658,0.26452821,0.10376185,0.00000000,0.13653775,0.00000000
-4.71535768,0.62058143,0.54880796,0.28134604,0.11056468,0.00000000,0.14495114,0.00000000
-4.70935468,0.66720405,0.59732047,0.30277383,0.11908337,0.00000000,0.15523585,0.00000000
-4.70335168,0.72350727,0.65415945,0.32884663,0.12935584,0.00000000,0.16744322,0.00000000
-4.69734867,0.78948913,0.71938208,0.35953387,0.14138873,0.00000000,0.18159591,0.00000000
-4.69134567,0.86498122,0.79287643,0.39472966,0.15515454,0.00000000,0.19768190,0.00000000
-4.68534267,0.94962967,0.87434318,0.43424415,0.17058937,0.00000000,0.21564879,0.00000000
-4.67933967,1.04287996,0.96328157,0.47779667,0.18759148,0.00000000,0.23539907,0.00000000
-4.67333667,1.14396711,1.05898041,0.52501126,0.20602096,0.00000000,0.25678653,0.00000000
-4.66733367,1.25191229,1.16051558,0.57541515,0.22570041,0.00000000,0.27961415,0.00000000
-4.66133067,1.36552714,1.26675468,0.62844070,0.24641705,0.00000000,0.30363386,0.00000000
-4.65532766,1.48342622,1.37636968,0.68343116,0.26792606,0.00000000,0.32854825,0.00000000
-4.64932466,1.60404815,1.48785776,0.73965040,0.28995528,0.00000000,0.35401449,0.00000000
-4.64332166,1.72568534,1.59957034,0.79629652,0.31221125,0.00000000,0.37965039,0.00000000
-4.63731866,1.84652163,1.70974969,0.85251924,0.33438630,0.00000000,0.40504251,0.00000000
-4.63131566,1.96467691,1.81657234,0.90744045,0.35616660,0.00000000,0.42975625,0.00000000
-4.62531266,2.07825720,1.91819773,0.96017727,0.37724080,0.00000000,0.45334736,0.00000000
-4.61930965,2.18540818,2.01282043,1.00986679,0.39730894,0.00000000,0.47537474,0.00000000
-4.61330665,2.28437009,2.09872380,1.05569134,0.41609129,0.00000000,0.49541375,0.00000000
-4.60730365,2.37353139,2.17433291,1.09690330,0.43333658,0.00000000,0.51306963,0.00000000
-4.60130065,2.45147873,2.23826423,1.13284816,0.44882936,0.00000000,0.52799041,0.00000000
-4.59529765,2.51704082,2.28936983,1.16298474,0.46239603,0.00000000,0.53987861,0.00000000
-4.58929465,2.56932394,2.32677402,1.18690161,0.47390916,0.00000000,0.54850133,0.00000000
-4.58329165,2.60773721,2.34990060,1.20432871,0.48329010,0.00000000,0.55369802,0.00000000
-4.57728864,2.63200647,2.35848932,1.21514372,0.49050936,0.00000000,0.55538579,0.00000000
-4.57128564,2.64217573,2.35260083,1.21937267,0.49558516,0.00000000,0.55356178,0.00000000
-4.56528264,2.63859644,2.33260982,1.21718490,0.49857982,0.00000000,0.54830260,0.00000000
-4.55927964,2.62190492,2.29918673,1.20888254,0.49959456,0.00000000,0.53976080,0.00000000
-4.55327664,2.59298932,2.25326907,1.19488506,0.49876267,0.00000000,0.52815860,0.00000000
-4.54727364,2.55294785,2.19602376,1.17570990,0.49624179,0.00000000,0.51377917,0.00000000
-4.54127064,2.50304063,2.12880255,1.15194992,0.49220543,0.00000000,0.49695595,0.00000000
-4.53526763,2.44463756,2.05309262,1.12424922,0.48683440,0.00000000,0.47806047,0.00000000
-4.52926463,2.37916527,1.97046505,1.09327830,0.48030865,0.00000000,0.45748939,0.00000000
-4.52326163,2.30805545,1.88252336,1.05971001,0.47279979,0.00000000,0.43565125,0.00000000
-4.51725863,2.23269754,1.79085472,1.02419733,0.46446496,0.00000000,0.41295369,0.00000000
-4.51125563,2.15439764,1.69698581,0.98735418,0.45544203,0.00000000,0.38979156,0.00000000
-4.50525263,2.07434557,1.60234510,0.94973987,0.44584669,0.00000000,0.36653658,0.00000000
-4.49924962,1.99359123,1.50823297,0.91184790,0.43577123,0.00000000,0.34352874,0.00000000
-4.49324662,1.91303086,1.41580027,0.87409936,0.42528519,0.00000000,0.32106988,0.00000000
-4.48724362,1.83340320,1.32603579,0.83684088,0.41443756,0.00000000,0.29941955,0.00000000
-4.48124062,1.75529488,1.23976237,0.80034685,0.40326054,0.00000000,0.27879301,0.00000000
-4.47523762,1.67915407,1.15764093,0.76482562,0.39177435,0.00000000,0.25936150,0.00000000
-4.46923462,1.60531074,1.08018142,0.73042860,0.37999274,0.00000000,0.24125438,0.00000000
-4.46323162,1.53400177,1.00775934,0.69726179,0.36792898,0.00000000,0.22456285,0.00000000
-4.45722861,1.46539890,0.94063621,0.66539862,0.35560170,0.00000000,0.20934489,0.00000000
-4.45122561,1.39963751,0.87898248,0.63489323,0.34304038,0.00000000,0.19563113,0.00000000
-4.44522261,1.33684433,0.82290116,0.60579331,0.33029004,0.00000000,0.18343090,0.00000000
-4.43921961,1.27716219,0.77245066,0.57815162,0.31741500,0.00000000,0.17273842,0.00000000
-4.43321661,1.22077058,0.72766559,0.55203563,0.30450130,0.00000000,0.16353850,0.00000000
-4.42721361,1.16790071,0.68857433,0.52753472,0.29165792,0.00000000,0.15581149,0.00000000
-4.42121061,1.11884457,0.65521259,0.50476457,0.27901656,0.00000000,0.14953729,0.00000000
-4.41520760,1.07395739,0.62763248,0.48386865,0.26673013,0.00000000,0.14469815,0.00000000
-4.40920460,1.03365394,0.60590680,0.46501680,0.25497001,0.00000000,0.14128023,0.00000000
-4.40320160,0.99839875,0.59012874,0.44840111,0.24392227,0.00000000,0.13927389,0.00000000
-4.39719860,0.96869119,0.58040717,0.43422948,0.23378305,0.00000000,0.13867282,0.00000000
-4.39119560,0.94504633,0.57685817,0.42271713,0.22475329,0.00000000,0.13947202,0.00000000
-4.38519260,0.92797263,0.57959351,0.41407685,0.21703305,0.00000000,0.14166507,0.00000000
-4.37918959,0.91794779,0.58870686,0.40850821,0.21081573,0.00000000,0.14524065,0.00000000
-4.37318659,0.91539396,0.60425869,0.40618668,0.20628221,0.00000000,0.15017878,0.00000000
-4.36718359,0.92065356,0.62626076,0.40725286,0.20359531,0.00000000,0.15644704,0.00000000
-4.36118059,0.93396682,0.65466115,0.41180265,0.20289461,0.00000000,0.16399695,0.00000000
-4.35517759,0.95545208,0.68933064,0.41987856,0.20429172,0.00000000,0.17276091,0.00000000
-4.34917459,0.98508967,0.73005123,0.43146274,0.20786623,0.00000000,0.18264979,0.00000000
-4.34317159,1.02271012,0.77650740,0.44647194,0.21366230,0.00000000,0.19355157,0.00000000
-4.33716858,1.06798698,0.82828066,0.46475462,0.22168594,0.00000000,0.20533092,0.00000000
-4.33116558,1.12043483,0.88484771,0.48609030,0.23190315,0.00000000,0.21782999,0.00000000
-4.32516258,1.17941227,0.94558236,0.51019133,0.24423873,0.00000000,0.23087042,0.00000000
-4.31915958,1.24413000,1.00976138,0.53670672,0.25857600,0.00000000,0.24425633,0.00000000
-4.31315658,1.31366365,1.07657398,0.56522830,0.27475732,0.00000000,0.25777856,0.00000000
-4.30715358,1.38697105,1.14513489,0.59529867,0.29258544,0.00000000,0.27121954,0.00000000
