energy_ev,total_up,total_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,Sb_p_up,Sb_p_down,Sb_d_up,Sb_d_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-3.70685343,2.34355954,-2.34355954,0.22217868,-0.22217868,2.34959153,-2.34959153,0.35917025,-0.35917025,0.02345215,-0.02345215,0.04931354,-0.04931354,0.00000000,-0.00000000
-3.70085043,2.34249269,-2.34249269,0.21860645,-0.21860645,2.35134485,-2.35134485,0.35956098,-0.35956098,0.02321878,-0.02321878,0.04769294,-0.04769294,0.00000000,-0.00000000
-3.69484742,2.34210911,-2.34210911,0.21520760,-0.21520760,2.35358119,-2.35358119,0.36026940,-0.36026940,0.02299443,-0.02299443,0.04625444,-0.04625444,0.00000000,-0.00000000
-3.68884442,2.34209351,-2.34209351,0.21191259,-0.21191259,2.35602473,-2.35602473,0.36115643,-0.36115643,0.02277879,-0.02277879,0.04498190,-0.04498190,0.00000000,-0.00000000
-3.68284142,2.34215380,-2.34215380,0.20865719,-0.20865719,2.35841955,-2.35841956,0.36208212,-0.36208212,0.02257231,-0.02257231,0.04385963,-0.04385963,0.00000000,-0.00000000
-3.67683842,2.34202186,-2.34202186,0.20538380,-0.20538380,2.36052939,-2.36052939,0.36290734,-0.36290734,0.02237617,-0.02237617,0.04287289,-0.04287289,0.00000000,-0.00000000
-3.67083542,2.34145326,-2.34145326,0.20204259,-0.20204259,2.36213632,-2.36213632,0.36349583,-0.36349583,0.02219215,-0.02219215,0.04200823,-0.04200823,0.00000000,-0.00000000
-3.66483242,2.34022593,-2.34022593,0.19859246,-0.19859246,2.36303872,-2.36303872,0.36371640,-0.36371640,0.02202250,-0.02202250,0.04125384,-0.04125384,0.00000000,-0.00000000
-3.65882941,2.33813805,-2.33813805,0.19500169,-0.19500169,2.36304856,-2.36304856,0.36344542,-0.36344542,0.02186980,-0.02186980,0.04059978,-0.04059978,0.00000000,-0.00000000
-3.65282641,2.33500533,-2.33500533,0.19124836,-0.19124836,2.36198825,-2.36198825,0.36256941,-0.36256941,0.02173672,-0.02173672,0.04003806,-0.04003806,0.00000000,-0.00000000
-3.64682341,2.33065794,-2.33065794,0.18732044,-0.18732044,2.35968760,-2.35968760,0.36098757,-0.36098757,0.02162580,-0.02162580,0.03956272,-0.03956272,0.00000000,-0.00000000
-3.64082041,2.32493756,-2.32493756,0.18321564,-0.18321564,2.35598093,-2.35598093,0.35861437,-0.35861437,0.02153924,-0.02153924,0.03916974,-0.03916974,0.00000000,-0.00000000
-3.63481741,2.31769481,-2.31769481,0.17894098,-0.17894098,2.35070500,-2.35070500,0.35538186,-0.35538186,0.02147863,-0.02147863,0.03885698,-0.03885698,0.00000000,-0.00000000
-3.62881441,2.30878761,-2.30878761,0.17451212,-0.17451212,2.34369811,-2.34369811,0.35124179,-0.35124179,0.02144480,-0.02144480,0.03862402,-0.03862402,0.00000000,-0.00000000
-3.62281141,2.29808084,-2.29808084,0.16995264,-0.16995264,2.33480062,-2.33480062,0.34616743,-0.34616742,0.02143760,-0.02143760,0.03847201,-0.03847201,0.00000000,-0.00000000
-3.61680840,2.28544768,-2.28544768,0.16529308,-0.16529308,2.32385741,-2.32385741,0.34015484,-0.34015484,0.02145579,-0.02145579,0.03840353,-0.03840353,0.00000000,-0.00000000
-3.61080540,2.27077294,-2.27077294,0.16057006,-0.16057006,2.31072244,-2.31072244,0.33322392,-0.33322392,0.02149698,-0.02149698,0.03842251,-0.03842251,0.00000000,-0.00000000
-3.60480240,2.25395844,-2.25395844,0.15582542,-0.15582542,2.29526538,-2.29526538,0.32541876,-0.32541876,0.02155762,-0.02155762,0.03853416,-0.03853416,0.00000000,-0.00000000
-3.59879940,2.23493064,-2.23493064,0.15110545,-0.15110545,2.27738053,-2.27738053,0.31680762,-0.31680762,0.02163309,-0.02163309,0.03874504,-0.03874504,0.00000000,-0.00000000
-3.59279640,2.21365020,-2.21365020,0.14646025,-0.14646025,2.25699748,-2.25699748,0.30748237,-0.30748237,0.02171783,-0.02171783,0.03906312,-0.03906312,0.00000000,-0.00000000
-3.58679340,2.19012308,-2.19012308,0.14194332,-0.14194332,2.23409340,-2.23409340,0.29755742,-0.29755742,0.02180558,-0.02180558,0.03949804,-0.03949804,0.00000000,-0.00000000
-3.58079040,2.16441284,-2.16441284,0.13761132,-0.13761132,2.20870607,-2.20870607,0.28716816,-0.28716816,0.02188960,-0.02188960,0.04006132,-0.04006132,0.00000000,-0.00000000
-3.57478739,2.13665319,-2.13665319,0.13352396,-0.13352396,2.18094716,-2.18094715,0.27646900,-0.27646900,0.02196307,-0.02196307,0.04076667,-0.04076667,0.00000000,-0.00000000
-3.56878439,2.10706009,-2.10706009,0.12974410,-0.12974410,2.15101467,-2.15101467,0.26563091,-0.26563091,0.02201936,-0.02201936,0.04163033,-0.04163033,0.00000000,-0.00000000
-3.56278139,2.07594235,-2.07594235,0.12633790,-0.12633790,2.11920379,-2.11920378,0.25483871,-0.25483871,0.02205246,-0.02205246,0.04267133,-0.04267133,0.00000000,-0.00000000
-3.55677839,2.04370984,-2.04370984,0.12337498,-0.12337498,2.08591494,-2.08591493,0.24428784,-0.24428784,0.02205729,-0.02205729,0.04391174,-0.04391174,0.00000000,-0.00000000
-3.55077539,2.01087832,-2.01087832,0.12092852,-0.12092852,2.05165837,-2.05165836,0.23418102,-0.23418102,0.02203001,-0.02203001,0.04537677,-0.04537677,0.00000000,-0.00000000
-3.54477239,1.97807000,-1.97807000,0.11907519,-0.11907519,2.01705426,-2.01705426,0.22472453,-0.22472453,0.02196834,-0.02196834,0.04709474,-0.04709474,0.00000000,-0.00000000
-3.53876938,1.94600923,-1.94600922,0.11789483,-0.11789483,1.98282786,-1.98282786,0.21612433,-0.21612433,0.02187172,-0.02187172,0.04909681,-0.04909681,0.00000000,-0.00000000
-3.53276638,1.91551279,-1.91551279,0.11746982,-0.11746982,1.94979914,-1.94979914,0.20858204,-0.20858204,0.02174142,-0.02174142,0.05141655,-0.05141655,0.00000000,-0.00000000
-3.52676338,1.88747467,-1.88747466,0.11788402,-0.11788402,1.91886696,-1.91886696,0.20229078,-0.20229078,0.02158061,-0.02158061,0.05408924,-0.05408924,0.00000000,-0.00000000
-3.52076038,1.86284535,-1.86284535,0.11922128,-0.11922128,1.89098785,-1.89098784,0.19743100,-0.19743100,0.02139423,-0.02139423,0.05715088,-0.05715088,0.00000000,-0.00000000
-3.51475738,1.84260622,-1.84260622,0.12156352,-0.12156352,1.86714992,-1.86714991,0.19416635,-0.19416635,0.02118888,-0.02118888,0.06063704,-0.06063704,0.00000000,-0.00000000
-3.50875438,1.82773965,-1.82773965,0.12498834,-0.12498834,1.84834278,-1.84834278,0.19263954,-0.19263954,0.02097254,-0.02097254,0.06458143,-0.06458143,0.00000000,-0.00000000
-3.50275138,1.81919597,-1.81919597,0.12956628,-0.12956628,1.83552449,-1.83552448,0.19296853,-0.19296853,0.02075425,-0.02075425,0.06901435,-0.06901435,0.00000000,-0.00000000
-3.49674837,1.81785857,-1.81785857,0.13535768,-0.13535768,1.82958675,-1.82958675,0.19524286,-0.19524286,0.02054376,-0.02054376,0.07396100,-0.07396100,0.00000000,-0.00000000
-3.49074537,1.82450853,-1.82450853,0.14240943,-0.14240943,1.83132008,-1.83132008,0.19952040,-0.19952040,0.02035104,-0.02035104,0.07943973,-0.07943973,0.00000000,-0.00000000
-3.48474237,1.83979043,-1.83979043,0.15075158,-0.15075158,1.84138022,-1.84138022,0.20582450,-0.20582450,0.02018592,-0.02018592,0.08546038,-0.08546038,0.00000000,-0.00000000
-3.47873937,1.86418081,-1.86418081,0.16039402,-0.16039402,1.86025748,-1.86025748,0.21414180,-0.21414181,0.02005762,-0.02005762,0.09202267,-0.09202267,0.00000000,-0.00000000
-3.47273637,1.89796095,-1.89796095,0.17132346,-0.17132346,1.88825046,-1.88825046,0.22442057,-0.22442058,0.01997436,-0.01997436,0.09911478,-0.09911478,0.00000000,-0.00000000
-3.46673337,1.94119513,-1.94119513,0.18350077,-0.18350077,1.92544538,-1.92544538,0.23656989,-0.23656989,0.01994301,-0.01994301,0.10671228,-0.10671228,0.00000000,-0.00000000
-3.46073037,1.99371562,-1.99371562,0.19685888,-0.19685888,1.97170217,-1.97170217,0.25045962,-0.25045962,0.01996881,-0.01996881,0.11477727,-0.11477727,0.00000000,-0.00000000
-3.45472736,2.05511522,-2.05511522,0.21130141,-0.21130141,2.02664797,-2.02664797,0.26592127,-0.26592127,0.02005514,-0.02005514,0.12325806,-0.12325806,0.00000000,-0.00000000
-3.44872436,2.12474782,-2.12474782,0.22670220,-0.22670220,2.08967853,-2.08967853,0.28274985,-0.28274985,0.02020342,-0.02020342,0.13208913,-0.13208913,0.00000000,-0.00000000
-3.44272136,2.20173715,-2.20173715,0.24290569,-0.24290569,2.15996754,-2.15996755,0.30070661,-0.30070661,0.02041305,-0.02041305,0.14119172,-0.14119172,0.00000000,-0.00000000
-3.43671836,2.28499350,-2.28499351,0.25972833,-0.25972833,2.23648367,-2.23648367,0.31952274,-0.31952274,0.02068148,-0.02068148,0.15047471,-0.15047471,0.00000000,-0.00000000
-3.43071536,2.37323789,-2.37323790,0.27696106,-0.27696106,2.31801460,-2.31801460,0.33890402,-0.33890402,0.02100431,-0.02100431,0.15983609,-0.15983609,0.00000000,-0.00000000
-3.42471236,2.46503279,-2.46503279,0.29437274,-0.29437274,2.40319732,-2.40319732,0.35853622,-0.35853622,0.02137554,-0.02137554,0.16916476,-0.16916476,0.00000000,-0.00000000
-3.41870935,2.55881828,-2.55881828,0.31171447,-0.31171447,2.49055335,-2.49055335,0.37809125,-0.37809125,0.02178776,-0.02178776,0.17834276,-0.17834276,0.00000000,-0.00000000
-3.41270635,2.65295242,-2.65295242,0.32872483,-0.32872484,2.57852776,-2.57852777,0.39723385,-0.39723385,0.02223250,-0.02223250,0.18724778,-0.18724778,0.00000000,-0.00000000
-3.40670335,2.74575426,-2.74575427,0.34513569,-0.34513569,2.66553054,-2.66553055,0.41562868,-0.41562868,0.02270053,-0.02270053,0.19575585,-0.19575585,0.00000000,-0.00000000
-3.40070035,2.83554822,-2.83554822,0.36067853,-0.36067853,2.74997881,-2.74997881,0.43294761,-0.43294761,0.02318222,-0.02318222,0.20374427,-0.20374427,0.00000000,-0.00000000
-3.39469735,2.92070808,-2.92070809,0.37509112,-0.37509112,2.83033860,-2.83033861,0.44887706,-0.44887706,0.02366787,-0.02366787,0.21109456,-0.21109456,0.00000000,-0.00000000
-3.38869435,2.99969956,-2.99969956,0.38812413,-0.38812413,2.90516489,-2.90516490,0.46312503,-0.46312503,0.02414801,-0.02414801,0.21769530,-0.21769530,0.00000000,-0.00000000
-3.38269135,3.07111990,-3.07111991,0.39954768,-0.39954768,2.97313869,-2.97313869,0.47542783,-0.47542783,0.02461374,-0.02461374,0.22344500,-0.22344500,0.00000000,-0.00000000
-3.37668834,3.13373365,-3.13373365,0.40915745,-0.40915745,3.03310026,-3.03310026,0.48555610,-0.48555610,0.02505696,-0.02505696,0.22825461,-0.22825461,0.00000000,-0.00000000
-3.37068534,3.18650351,-3.18650352,0.41678018,-0.41678018,3.08407776,-3.08407776,0.49332010,-0.49332010,0.02547058,-0.02547058,0.23204986,-0.23204986,0.00000000,-0.00000000
-3.36468234,3.22861589,-3.22861589,0.42227841,-0.42227841,3.12531063,-3.12531063,0.49857399,-0.49857399,0.02584875,-0.02584875,0.23477321,-0.23477321,0.00000000,-0.00000000
-3.35867934,3.25950036,-3.25950036,0.42555417,-0.42555417,3.15626748,-3.15626748,0.50121909,-0.50121909,0.02618696,-0.02618696,0.23638537,-0.23638537,0.00000000,-0.00000000
-3.35267634,3.27884306,-3.27884306,0.42655171,-0.42655171,3.17665828,-3.17665828,0.50120587,-0.50120587,0.02648212,-0.02648212,0.23686643,-0.23686643,0.00000000,-0.00000000
-3.34667334,3.28659378,-3.28659379,0.42525898,-0.42525898,3.18644077,-3.18644077,0.49853481,-0.49853481,0.02673265,-0.02673265,0.23621648,-0.23621648,0.00000000,-0.00000000
-3.34067034,3.28296697,-3.28296697,0.42170786,-0.42170786,3.18582131,-3.18582130,0.49325595,-0.49325595,0.02693848,-0.02693848,0.23445573,-0.23445573,0.00000000,-0.00000000
-3.33466733,3.26843670,-3.26843670,0.41597333,-0.41597333,3.17525032,-3.17525032,0.48546721,-0.48546721,0.02710100,-0.02710100,0.23162416,-0.23162416,0.00000000,-0.00000000
-3.32866433,3.24372611,-3.24372611,0.40817130,-0.40817130,3.15541272,-3.15541271,0.47531152,-0.47531152,0.02722306,-0.02722306,0.22778068,-0.22778068,0.00000000,-0.00000000
-3.32266133,3.20979161,-3.20979161,0.39845552,-0.39845552,3.12721348,-3.12721348,0.46297298,-0.46297298,0.02730888,-0.02730888,0.22300178,-0.22300178,0.00000000,-0.00000000
-3.31665833,3.16780237,-3.16780237,0.38701346,-0.38701346,3.09175906,-3.09175906,0.44867189,-0.44867189,0.02736393,-0.02736393,0.21737986,-0.21737986,0.00000000,-0.00000000
-3.31065533,3.11911562,-3.11911561,0.37406142,-0.37406141,3.05033476,-3.05033476,0.43265913,-0.43265913,0.02739484,-0.02739484,0.21102109,-0.21102109,0.00000000,-0.00000000
-3.30465233,3.06524820,-3.06524820,0.35983906,-0.35983906,3.00437871,-3.00437871,0.41520987,-0.41520987,0.02740925,-0.02740925,0.20404303,-0.20404303,0.00000000,-0.00000000
-3.29864932,3.00784520,-3.00784520,0.34460353,-0.34460353,2.95545281,-2.95545281,0.39661680,-0.39661680,0.02741566,-0.02741566,0.19657197,-0.19657197,0.00000000,-0.00000000
-3.29264632,2.94864598,-2.94864598,0.32862328,-0.32862328,2.90521115,-2.90521115,0.37718318,-0.37718318,0.02742326,-0.02742326,0.18874010,-0.18874010,0.00000000,-0.00000000
-3.28664332,2.88944840,-2.88944840,0.31217204,-0.31217204,2.85536643,-2.85536643,0.35721587,-0.35721587,0.02744173,-0.02744173,0.18068266,-0.18068266,0.00000000,-0.00000000
-3.28064032,2.83207190,-2.83207190,0.29552279,-0.29552279,2.80765491,-2.80765491,0.33701851,-0.33701851,0.02748107,-0.02748107,0.17253501,-0.17253501,0.00000000,-0.00000000
-3.27463732,2.77831996,-2.77831996,0.27894224,-0.27894223,2.76380047,-2.76380047,0.31688503,-0.31688503,0.02755134,-0.02755134,0.16442987,-0.16442987,0.00000000,-0.00000000
-3.26863432,2.72994282,-2.72994282,0.26268570,-0.26268570,2.72547841,-2.72547841,0.29709381,-0.29709381,0.02766244,-0.02766244,0.15649465,-0.15649465,0.00000000,-0.00000000
-3.26263132,2.68860099,-2.68860099,0.24699266,-0.24699265,2.69427973,-2.69427973,0.27790242,-0.27790242,0.02782388,-0.02782388,0.14884908,-0.14884908,0.00000000,-0.00000000
-3.25662831,2.65583041,-2.65583041,0.23208295,-0.23208295,2.67167643,-2.67167643,0.25954323,-0.25954323,0.02804452,-0.02804452,0.14160310,-0.14160310,0.00000000,-0.00000000
-3.25062531,2.63300980,-2.63300980,0.21815384,-0.21815384,2.65898877,-2.65898877,0.24221994,-0.24221994,0.02833230,-0.02833230,0.13485510,-0.13485510,0.00000000,-0.00000000
-3.24462231,2.62133106,-2.62133106,0.20537775,-0.20537775,2.65735503,-2.65735503,0.22610503,-0.22610503,0.02869400,-0.02869400,0.12869058,-0.12869058,0.00000000,-0.00000000
-3.23861931,2.62177332,-2.62177332,0.19390082,-0.19390082,2.66770471,-2.66770471,0.21133827,-0.21133827,0.02913500,-0.02913500,0.12318119,-0.12318119,0.00000000,-0.00000000
-3.23261631,2.63508121,-2.63508121,0.18384220,-0.18384220,2.69073573,-2.69073573,0.19802613,-0.19802613,0.02965904,-0.02965904,0.11838410,-0.11838410,0.00000000,-0.00000000
-3.22661331,2.66174797,-2.66174797,0.17529397,-0.17529397,2.72689636,-2.72689636,0.18624212,-0.18624212,0.03026802,-0.03026802,0.11434192,-0.11434192,0.00000000,-0.00000000
-3.22061031,2.70200396,-2.70200396,0.16832166,-0.16832166,2.77637248,-2.77637248,0.17602803,-0.17602803,0.03096187,-0.03096187,0.11108279,-0.11108279,0.00000000,-0.00000000
-3.21460730,2.75581074,-2.75581075,0.16296521,-0.16296521,2.83908071,-2.83908071,0.16739583,-0.16739582,0.03173837,-0.03173837,0.10862093,-0.10862093,0.00000000,-0.00000000
-3.20860430,2.82286127,-2.82286128,0.15924032,-0.15924032,2.91466771,-2.91466771,0.16033017,-0.16033017,0.03259315,-0.03259315,0.10695735,-0.10695735,0.00000000,-0.00000000
-3.20260130,2.90258611,-2.90258612,0.15714003,-0.15714003,3.00251591,-3.00251591,0.15479138,-0.15479138,0.03351964,-0.03351964,0.10608083,-0.10608083,0.00000000,-0.00000000
-3.19659830,2.99416583,-2.99416584,0.15663653,-0.15663653,3.10175582,-3.10175583,0.15071870,-0.15071870,0.03450916,-0.03450916,0.10596899,-0.10596899,0.00000000,-0.00000000
-3.19059530,3.09654934,-3.09654935,0.15768290,-0.15768290,3.21128470,-3.21128470,0.14803370,-0.14803370,0.03555105,-0.03555105,0.10658943,-0.10658943,0.00000000,-0.00000000
-3.18459230,3.20847782,-3.20847783,0.16021497,-0.16021497,3.32979130,-3.32979131,0.14664370,-0.14664370,0.03663289,-0.03663289,0.10790096,-0.10790096,0.00000000,-0.00000000
-3.17858929,3.32851385,-3.32851386,0.16415300,-0.16415300,3.45578627,-3.45578628,0.14644502,-0.14644502,0.03774074,-0.03774074,0.10985472,-0.10985472,0.00000000,-0.00000000
-3.17258629,3.45507489,-3.45507489,0.16940334,-0.16940334,3.58763733,-3.58763734,0.14732605,-0.14732605,0.03885953,-0.03885953,0.11239527,-0.11239527,0.00000000,-0.00000000
-3.16658329,3.58647042,-3.58647042,0.17585988,-0.17585988,3.72360846,-3.72360847,0.14916993,-0.14916993,0.03997344,-0.03997344,0.11546156,-0.11546156,0.00000000,-0.00000000
-3.16058029,3.72094165,-3.72094166,0.18340544,-0.18340544,3.86190186,-3.86190187,0.15185696,-0.15185696,0.04106631,-0.04106631,0.11898787,-0.11898787,0.00000000,-0.00000000
-3.15457729,3.85670270,-3.85670271,0.19191296,-0.19191296,4.00070162,-4.00070162,0.15526647,-0.15526647,0.04212215,-0.04212215,0.12290453,-0.12290453,0.00000000,-0.00000000
-3.14857429,3.99198201,-3.99198202,0.20124667,-0.20124667,4.13821745,-4.13821746,0.15927840,-0.15927840,0.04312560,-0.04312560,0.12713868,-0.12713868,0.00000000,-0.00000000
-3.14257129,4.12506263,-4.12506263,0.21126322,-0.21126322,4.27272736,-4.27272737,0.16377443,-0.16377443,0.04406240,-0.04406240,0.13161483,-0.13161483,0.00000000,-0.00000000
-3.13656828,4.25432019,-4.25432020,0.22181276,-0.22181276,4.40261750,-4.40261751,0.16863878,-0.16863878,0.04491981,-0.04491981,0.13625548,-0.13625548,0.00000000,-0.00000000
-3.13056528,4.37825719,-4.37825720,0.23274010,-0.23274010,4.52641800,-4.52641800,0.17375880,-0.17375880,0.04568706,-0.04568706,0.14098172,-0.14098172,0.00000000,-0.00000000
-3.12456228,4.49553242,-4.49553243,0.24388597,-0.24388597,4.64283335,-4.64283336,0.17902527,-0.17902527,0.04635559,-0.04635559,0.14571382,-0.14571382,0.00000000,-0.00000000
-3.11855928,4.60498452,-4.60498452,0.25508837,-0.25508837,4.75076631,-4.75076631,0.18433259,-0.18433259,0.04691939,-0.04691939,0.15037188,-0.15037188,0.00000000,-0.00000000
-3.11255628,4.70564891,-4.70564892,0.26618412,-0.26618412,4.84933429,-4.84933430,0.18957898,-0.18957898,0.04737509,-0.04737509,0.15487662,-0.15487662,0.00000000,-0.00000000
-3.10655328,4.79676749,-4.79676750,0.27701052,-0.27701052,4.93787793,-4.93787794,0.19466665,-0.19466665,0.04772203,-0.04772203,0.15915019,-0.15915019,0.00000000,-0.00000000
-3.10055028,4.87779089,-4.87779090,0.28740724,-0.28740724,5.01596131,-5.01596132,0.19950199,-0.19950199,0.04796218,-0.04796218,0.16311715,-0.16311715,0.00000000,-0.00000000
-3.09454727,4.94837343,-4.94837344,0.29721830,-0.29721830,5.08336422,-5.08336423,0.20399599,-0.20399599,0.04810004,-0.04810004,0.16670546,-0.16670546,0.00000000,-0.00000000
-3.08854427,5.00836124,-5.00836125,0.30629417,-0.30629417,5.14006690,-5.14006691,0.20806469,-0.20806469,0.04814230,-0.04814230,0.16984760,-0.16984760,0.00000000,-0.00000000
-3.08254127,5.05777431,-5.05777432,0.31449400,-0.31449400,5.18622828,-5.18622829,0.21162984,-0.21162984,0.04809757,-0.04809757,0.17248170,-0.17248170,0.00000000,-0.00000000
-3.07653827,5.09678369,-5.09678370,0.32168779,-0.32168779,5.22215890,-5.22215890,0.21461968,-0.21461968,0.04797589,-0.04797589,0.17455269,-0.17455269,0.00000000,-0.00000000
-3.07053527,5.12568513,-5.12568514,0.32775862,-0.32775862,5.24829018,-5.24829018,0.21696980,-0.21696980,0.04778836,-0.04778836,0.17601339,-0.17601339,0.00000000,-0.00000000
-3.06453227,5.14487084,-5.14487084,0.33260468,-0.33260468,5.26514179,-5.26514179,0.21862411,-0.21862411,0.04754654,-0.04754654,0.17682549,-0.17682549,0.00000000,-0.00000000
-3.05852926,5.15480097,-5.15480097,0.33614120,-0.33614120,5.27328900,-5.27328901,0.21953585,-0.21953585,0.04726205,-0.04726205,0.17696046,-0.17696046,0.00000000,-0.00000000
-3.05252626,5.15597668,-5.15597668,0.33830216,-0.33830216,5.27333197,-5.27333197,0.21966850,-0.21966850,0.04694604,-0.04694604,0.17640021,-0.17640021,0.00000000,-0.00000000
-3.04652326,5.14891616,-5.14891616,0.33904166,-0.33904166,5.26586866,-5.26586866,0.21899670,-0.21899670,0.04660877,-0.04660877,0.17513758,-0.17513758,0.00000000,-0.00000000
-3.04052026,5.13413525,-5.13413525,0.33833502,-0.33833502,5.25147306,-5.25147306,0.21750699,-0.21750699,0.04625927,-0.04625927,0.17317658,-0.17317658,0.00000000,-0.00000000
-3.03451726,5.11213371,-5.11213371,0.33617951,-0.33617951,5.23067993,-5.23067993,0.21519836,-0.21519836,0.04590501,-0.04590501,0.17053237,-0.17053237,0.00000000,-0.00000000
-3.02851426,5.08338778,-5.08338778,0.33259463,-0.33259463,5.20397681,-5.20397681,0.21208266,-0.21208266,0.04555177,-0.04555177,0.16723100,-0.16723100,0.00000000,-0.00000000
-3.02251126,5.04834956,-5.04834956,0.32762203,-0.32762203,5.17180380,-5.17180379,0.20818467,-0.20818467,0.04520354,-0.04520354,0.16330891,-0.16330891,0.00000000,-0.00000000
-3.01650825,5.00745294,-5.00745293,0.32132501,-0.32132501,5.13456081,-5.13456081,0.20354197,-0.20354197,0.04486251,-0.04486251,0.15881213,-0.15881213,0.00000000,-0.00000000
-3.01050525,4.96112550,-4.96112550,0.31378755,-0.31378755,5.09262176,-5.09262176,0.19820456,-0.19820456,0.04452922,-0.04452922,0.15379541,-0.15379541,0.00000000,-0.00000000
-3.00450225,4.90980550,-4.90980550,0.30511306,-0.30511306,5.04635449,-5.04635449,0.19223420,-0.19223420,0.04420279,-0.04420279,0.14832104,-0.14832104,0.00000000,-0.00000000
-2.99849925,4.85396235,-4.85396235,0.29542263,-0.29542263,4.99614485,-4.99614484,0.18570347,-0.18570347,0.04388118,-0.04388118,0.14245761,-0.14245761,0.00000000,-0.00000000
-2.99249625,4.79411908,-4.79411908,0.28485306,-0.28485306,4.94242318,-4.94242318,0.17869469,-0.17869469,0.04356152,-0.04356152,0.13627870,-0.13627870,0.00000000,-0.00000000
-2.98649325,4.73087480,-4.73087480,0.27355452,-0.27355452,4.88569100,-4.88569100,0.17129856,-0.17129856,0.04324057,-0.04324057,0.12986152,-0.12986152,0.00000000,-0.00000000
-2.98049025,4.66492526,-4.66492526,0.26168808,-0.26168808,4.82654571,-4.82654571,0.16361277,-0.16361277,0.04291501,-0.04291501,0.12328547,-0.12328547,0.00000000,-0.00000000
-2.97448724,4.59707959,-4.59707959,0.24942295,-0.24942295,4.76570136,-4.76570136,0.15574033,-0.15574033,0.04258192,-0.04258192,0.11663088,-0.11663088,0.00000000,-0.00000000
-2.96848424,4.52827150,-4.52827149,0.23693366,-0.23693366,4.70400331,-4.70400330,0.14778800,-0.14778800,0.04223906,-0.04223906,0.10997765,-0.10997765,0.00000000,-0.00000000
-2.96248124,4.45956346,-4.45956345,0.22439719,-0.22439719,4.64243538,-4.64243538,0.13986453,-0.13986453,0.04188518,-0.04188518,0.10340416,-0.10340416,0.00000000,-0.00000000
-2.95647824,4.39214290,-4.39214290,0.21199008,-0.21199008,4.58211819,-4.58211818,0.13207896,-0.13207896,0.04152027,-0.04152027,0.09698609,-0.09698609,0.00000000,-0.00000000
-2.95047524,4.32730972,-4.32730972,0.19988557,-0.19988557,4.52429795,-4.52429795,0.12453898,-0.12453898,0.04114565,-0.04114565,0.09079559,-0.09079559,0.00000000,-0.00000000
-2.94447224,4.26645507,-4.26645507,0.18825095,-0.18825095,4.47032575,-4.47032575,0.11734924,-0.11734924,0.04076401,-0.04076401,0.08490036,-0.08490036,0.00000000,-0.00000000
-2.93846923,4.21103190,-4.21103190,0.17724493,-0.17724493,4.42162756,-4.42162755,0.11060984,-0.11060984,0.04037938,-0.04037938,0.07936301,-0.07936301,0.00000000,-0.00000000
-2.93246623,4.16251813,-4.16251813,0.16701535,-0.16701535,4.37966621,-4.37966621,0.10441484,-0.10441484,0.03999696,-0.03999696,0.07424046,-0.07424046,0.00000000,-0.00000000
-2.92646323,4.12237405,-4.12237405,0.15769702,-0.15769702,4.34589677,-4.34589677,0.09885086,-0.09885086,0.03962287,-0.03962287,0.06958348,-0.06958348,0.00000000,-0.00000000
-2.92046023,4.09199562,-4.09199562,0.14940991,-0.14940991,4.32171735,-4.32171735,0.09399588,-0.09399588,0.03926386,-0.03926386,0.06543630,-0.06543630,0.00000000,-0.00000000
-2.91445723,4.07266589,-4.07266589,0.14225750,-0.14225750,4.30841766,-4.30841766,0.08991802,-0.08991802,0.03892697,-0.03892697,0.06183633,-0.06183633,0.00000000,-0.00000000
-2.90845423,4.06550703,-4.06550703,0.13632553,-0.13632553,4.30712800,-4.30712800,0.08667458,-0.08667458,0.03861910,-0.03861910,0.05881386,-0.05881386,0.00000000,-0.00000000
-2.90245123,4.07143505,-4.07143505,0.13168098,-0.13168098,4.31877115,-4.31877115,0.08431107,-0.08431107,0.03834667,-0.03834667,0.05639193,-0.05639193,0.00000000,-0.00000000
-2.89644822,4.09111989,-4.09111989,0.12837129,-0.12837129,4.34401974,-4.34401975,0.08286050,-0.08286050,0.03811519,-0.03811519,0.05458611,-0.05458611,0.00000000,-0.00000000
-2.89044522,4.12495275,-4.12495276,0.12642390,-0.12642390,4.38326158,-4.38326159,0.08234266,-0.08234266,0.03792899,-0.03792899,0.05340437,-0.05340437,0.00000000,-0.00000000
-2.88444222,4.17302254,-4.17302255,0.12584603,-0.12584603,4.43657460,-4.43657461,0.08276370,-0.08276370,0.03779089,-0.03779089,0.05284695,-0.05284695,0.00000000,-0.00000000
-2.87843922,4.23510279,-4.23510280,0.12662467,-0.12662467,4.50371318,-4.50371318,0.08411570,-0.08411570,0.03770203,-0.03770203,0.05290628,-0.05290628,0.00000000,-0.00000000
-2.87243622,4.31064985,-4.31064986,0.12872688,-0.12872688,4.58410650,-4.58410651,0.08637660,-0.08637660,0.03766177,-0.03766177,0.05356684,-0.05356684,0.00000000,-0.00000000
-2.86643322,4.39881266,-4.39881267,0.13210022,-0.13210022,4.67686944,-4.67686945,0.08951012,-0.08951012,0.03766767,-0.03766767,0.05480520,-0.05480521,0.00000000,-0.00000000
