energy_ev,total_up,Fe_p_up,Fe_d_up,N_s_up,N_p_up,Sc_p_up,Sc_d_up,Te_p_up,Te_d_up
-3.28664332,2.79540697,1.49728752,1.84883541,0.00032109,0.23913660,0.60773059,0.16503985,0.39353090,0.00000000
-3.28064032,2.85362402,1.50086976,1.91637189,0.00030196,0.23978977,0.59113747,0.16759537,0.40132981,0.00000000
-3.27463732,2.91733818,1.50460326,1.98561986,0.00028281,0.24246357,0.57686041,0.17084186,0.41043659,0.00000000
-3.26863432,2.98594855,1.50868807,2.05601786,0.00026394,0.24698624,0.56477395,0.17473273,0.42077243,0.00000000
-3.26263132,3.05872975,1.51325443,2.12694527,0.00024562,0.25316320,0.55472597,0.17921157,0.43224558,0.00000000
-3.25662831,3.13484045,1.51835796,2.19773355,0.00022807,0.26077897,0.54654059,0.18421208,0.44475244,0.00000000
-3.25062531,3.21333496,1.52397796,2.26767880,0.00021151,0.26959969,0.54002163,0.18965803,0.45817841,0.00000000
-3.24462231,3.29317743,1.53001878,2.33605515,0.00019610,0.27937591,0.53495650,0.19546354,0.47239868,0.00000000
-3.23861931,3.37325814,1.53631393,2.40212832,0.00018198,0.28984603,0.53112044,0.20153354,0.48727875,0.00000000
-3.23261631,3.45241161,1.54263279,2.46516864,0.00016925,0.30074012,0.52828097,0.20776460,0.50267493,0.00000000
-3.22661331,3.52943570,1.54868948,2.52446328,0.00015795,0.31178420,0.52620241,0.21404608,0.51843462,0.00000000
-3.22061031,3.60311167,1.55415354,2.57932703,0.00014812,0.32270500,0.52465034,0.22026167,0.53439662,0.00000000
-3.21460730,3.67222440,1.55866194,2.62911173,0.00013976,0.33323490,0.52339589,0.22629130,0.55039149,0.00000000
-3.20860430,3.73558270,1.56183200,2.67321396,0.00013283,0.34311717,0.52221973,0.23201339,0.56624204,0.00000000
-3.20260130,3.79203928,1.56327473,2.71108118,0.00012728,0.35211114,0.52091568,0.23730735,0.58176403,0.00000000
-3.19659830,3.84051010,1.56260831,2.74221660,0.00012301,0.35999731,0.51929384,0.24205638,0.59676721,0.00000000
-3.19059530,3.87999290,1.55947103,2.76618278,0.00011992,0.36658206,0.51718317,0.24615031,0.61105680,0.00000000
-3.18459230,3.90958470,1.55353361,2.78260453,0.00011790,0.37170190,0.51443361,0.24948851,0.62443534,0.00000000
-3.17858929,3.92849791,1.54451026,2.79117130,0.00011681,0.37522697,0.51091745,0.25198270,0.63670512,0.00000000
-3.17258629,3.93607496,1.53216842,2.79163932,0.00011650,0.37706370,0.50653028,0.25355944,0.64767097,0.00000000
-3.16658329,3.93180109,1.51633667,2.78383397,0.00011681,0.37715646,0.50119125,0.25416240,0.65714353,0.00000000
-3.16058029,3.91531504,1.49691075,2.76765224,0.00011760,0.37548815,0.49484287,0.25375401,0.66494286,0.00000000
-3.15457729,3.88641739,1.47385750,2.74306556,0.00011871,0.37207957,0.48745035,0.25231670,0.67090231,0.00000000
-3.14857429,3.84507633,1.44721646,2.71012293,0.00011998,0.36698772,0.47900044,0.24985339,0.67487240,0.00000000
-3.14257129,3.79143044,1.41709934,2.66895414,0.00012127,0.36030302,0.46950003,0.24638739,0.67672472,0.00000000
-3.13656828,3.72578863,1.38368720,2.61977291,0.00012244,0.35214545,0.45897440,0.24196162,0.67635564,0.00000000
-3.13056528,3.64862680,1.34722556,2.56287964,0.00012336,0.34266005,0.44746536,0.23663714,0.67368959,0.00000000
-3.12456228,3.56058146,1.30801762,2.49866355,0.00012394,0.33201157,0.43502927,0.23049118,0.66868183,0.00000000
-3.11855928,3.46244025,1.26641583,2.42760365,0.00012408,0.32037890,0.42173501,0.22361461,0.66132062,0.00000000
-3.11255628,3.35512970,1.22281231,2.35026852,0.00012373,0.30794920,0.40766204,0.21610909,0.65162863,0.00000000
-3.10655328,3.23970036,1.17762824,2.26731447,0.00012282,0.29491215,0.39289850,0.20808393,0.63966349,0.00000000
-3.10055028,3.11730994,1.13130297,2.17948186,0.00012135,0.28145443,0.37753955,0.19965289,0.62551756,0.00000000
-3.09454727,2.98920475,1.08428306,2.08758972,0.00011931,0.26775481,0.36168574,0.19093102,0.60931681,0.00000000
-3.08854427,2.85670005,1.03701188,1.99252841,0.00011673,0.25397973,0.34544167,0.18203163,0.59121890,0.00000000
-3.08254127,2.72115998,0.98992002,1.89525059,0.00011367,0.24027987,0.32891479,0.17306363,0.57141053,0.00000000
-3.07653827,2.58397741,0.94341699,1.79676058,0.00011018,0.22678749,0.31221430,0.16412919,0.55010411,0.00000000
-3.07053527,2.44655449,0.89788447,1.69810243,0.00010637,0.21361469,0.29545026,0.15532198,0.52753391,0.00000000
-3.06453227,2.31028413,0.85367123,1.60034689,0.00010234,0.20085275,0.27873273,0.14672581,0.50395181,0.00000000
-3.05852926,2.17653286,0.81108994,1.50457775,0.00009821,0.18857211,0.26217100,0.13841392,0.47962277,0.00000000
-3.05252626,2.04662538,0.77041565,1.41187760,0.00009412,0.17682336,0.24587280,0.13044867,0.45482009,0.00000000
-3.04652326,1.92183071,0.73188605,1.32331355,0.00009021,0.16563877,0.22994355,0.12288183,0.42982071,0.00000000
-3.04052026,1.80335013,0.69570305,1.23992302,0.00008664,0.15503437,0.21448556,0.11575517,0.40490058,0.00000000
-3.03451726,1.69230660,0.66203549,1.16269969,0.00008356,0.14501243,0.19959713,0.10910146,0.38033020,0.00000000
-3.02851426,1.58973560,0.63102262,1.09257999,0.00008113,0.13556413,0.18537167,0.10294560,0.35637039,0.00000000
-3.02251126,1.49657683,0.60277783,1.03042986,0.00007950,0.12667227,0.17189669,0.09730595,0.33326841,0.00000000
-3.01650825,1.41366672,0.57739232,0.97703213,0.00007882,0.11831398,0.15925283,0.09219562,0.31125438,0.00000000
-3.01050525,1.34173109,0.55493832,0.93307426,0.00007924,0.11046309,0.14751277,0.08762368,0.29053814,0.00000000
-3.00450225,1.28137791,0.53547145,0.89913657,0.00008088,0.10309233,0.13674025,0.08359621,0.27130641,0.00000000
-2.99849925,1.23308974,0.51903201,0.87568099,0.00008386,0.09617506,0.12698902,0.08011707,0.25372037,0.00000000
-2.99249625,1.19721585,0.50564510,0.86304022,0.00008829,0.08968666,0.11830194,0.07718846,0.23791359,0.00000000
-2.98649325,1.17396393,0.49531939,0.86140771,0.00009425,0.08360537,0.11071010,0.07481103,0.22399037,0.00000000
-2.98049025,1.16339180,0.48804484,0.87082837,0.00010181,0.07791285,0.10423215,0.07298385,0.21202434,0.00000000
-2.97448724,1.16539912,0.48378922,0.89119052,0.00011099,0.07259424,0.09887370,0.07170393,0.20205759,0.00000000
-2.96848424,1.17972005,0.48249410,0.92221948,0.00012181,0.06763795,0.09462697,0.07096564,0.19410006,0.00000000
-2.96248124,1.20591708,0.48407038,0.96347312,0.00013427,0.06303510,0.09147059,0.07075981,0.18812942,0.00000000
-2.95647824,1.24337709,0.48839394,1.01434010,0.00014830,0.05877886,0.08936969,0.07107288,0.18409141,0.00000000
-2.95047524,1.29131034,0.49530181,1.07404120,0.00016385,0.05486364,0.08827619,0.07188593,0.18190064,0.00000000
-2.94447224,1.34875308,0.50458934,1.14163449,0.00018079,0.05128417,0.08812933,0.07317384,0.18144207,0.00000000
-2.93846923,1.41457475,0.51600877,1.21602460,0.00019901,0.04803475,0.08885658,0.07490462,0.18257296,0.00000000
-2.93246623,1.48749014,0.52926951,1.29597662,0.00021832,0.04510847,0.09037467,0.07703895,0.18512557,0.00000000
-2.92646323,1.56607707,0.54404051,1.38013490,0.00023855,0.04249668,0.09259104,0.07953010,0.18891048,0.00000000
-2.92046023,1.64879975,0.55995466,1.46704661,0.00025948,0.04018854,0.09540549,0.08232413,0.19372065,0.00000000
-2.91445723,1.73403768,0.57661553,1.55519008,0.00028088,0.03817091,0.09871213,0.08536058,0.19933604,0.00000000
-2.90845423,1.82011977,0.59360605,1.64300728,0.00030251,0.03642834,0.10240154,0.08857349,0.20552889,0.00000000
-2.90245123,1.90536290,0.61049914,1.72893993,0.00032412,0.03494329,0.10636314,0.09189279,0.21206946,0.00000000
-2.89644822,1.98811397,0.62686983,1.81146825,0.00034548,0.03369661,0.11048777,0.09524607,0.21873213,0.00000000
-2.89044522,2.06679414,0.64230847,1.88915114,0.00036636,0.03266804,0.11467035,0.09856062,0.22530172,0.00000000
-2.88444222,2.13994390,0.65643451,1.96066668,0.00038652,0.03183696,0.11881256,0.10176559,0.23157981,0.00000000
-2.87843922,2.20626716,0.66891039,2.02485133,0.00040580,0.03118310,0.12282555,0.10479436,0.23739086,0.00000000
-2.87243622,2.26467291,0.67945478,2.08073656,0.00042404,0.03068734,0.12663253,0.10758675,0.24258788,0.00000000
-2.86643322,2.31431257,0.68785490,2.12758136,0.00044112,0.03033247,0.13017116,0.11009125,0.24705751,0.00000000
-2.86043022,2.35461160,0.69397715,2.16489943,0.00045698,0.03010381,0.13339562,0.11226693,0.25072421,0.00000000
-2.85442721,2.38529401,0.69777573,2.19247973,0.00047158,0.02998985,0.13627844,0.11408505,0.25355343,0.00000000
-2.84842421,2.40639849,0.69929892,2.21039966,0.00048497,0.02998263,0.13881174,0.11553028,0.25555355,0.00000000
-2.84242121,2.41828545,0.69869268,2.21903005,0.00049722,0.03007800,0.14100809,0.11660145,0.25677655,0.00000000
-2.83641821,2.42163455,0.69620143,2.21903166,0.00050845,0.03027572,0.14290069,0.11731174,0.25731727,0.00000000
-2.83041521,2.41743239,0.69216599,2.21134324,0.00051885,0.03057934,0.14454304,0.11768839,0.25731127,0.00000000
-2.82441221,2.40695087,0.68701866,2.19716124,0.00052861,0.03099591,0.14600792,0.11777189,0.25693133,0.00000000
-2.81840920,2.39171668,0.68127562,2.17791197,0.00053798,0.03153553,0.14738574,0.11761461,0.25638269,0.00000000
-2.81240620,2.37347276,0.67552686,2.15521680,0.00054722,0.03221069,0.14878229,0.11727904,0.25589707,0.00000000
-2.80640320,2.35413308,0.67042379,2.13085165,0.00055661,0.03303559,0.15031592,0.11683568,0.25572576,0.00000000
-2.80040020,2.33573195,0.66666508,2.10670181,0.00056644,0.03402522,0.15211419,0.11636060,0.25613190,0.00000000
-2.79439720,2.32036933,0.66498072,2.08471344,0.00057698,0.03519450,0.15431006,0.11593282,0.25738222,0.00000000
-2.78839420,2.31015379,0.66611505,2.06684311,0.00058849,0.03655732,0.15703780,0.11563166,0.25973841,0.00000000
-2.78239120,2.30714471,0.67080875,2.05500670,0.00060122,0.03812557,0.16042858,0.11553404,0.26344851,0.00000000
-2.77638819,2.31329503,0.67978041,2.05102899,0.00061536,0.03990822,0.16460602,0.11571192,0.26873837,0.00000000
-2.77038519,2.33039635,0.69370796,2.05659506,0.00063108,0.04191053,0.16968172,0.11622997,0.27580368,0.00000000
-2.76438219,2.36002740,0.71321020,2.07320475,0.00064851,0.04413324,0.17575096,0.11714350,0.28480247,0.00000000
-2.75837919,2.40350734,0.73882903,2.10213122,0.00066771,0.04657198,0.18288870,0.11849671,0.29584872,0.00000000
-2.75237619,2.46185487,0.77101252,2.14438437,0.00068871,0.04921680,0.19114595,0.12032133,0.30900679,0.00000000
-2.74637319,2.53575416,0.81009932,2.20068006,0.00071147,0.05205186,0.20054677,0.12263574,0.32428732,0.00000000
-2.74037019,2.62552846,0.85630475,2.27141585,0.00073589,0.05505531,0.21108587,0.12544437,0.34164435,0.00000000
-2.73436718,2.73112194,0.90970901,2.35665375,0.00076185,0.05819942,0.22272705,0.12873772,0.36097403,0.00000000
-2.72836418,2.85209055,0.97024779,2.45611058,0.00078914,0.06145078,0.23540243,0.13249255,0.38211486,0.00000000
-2.72236118,2.98760211,1.03770584,2.56915622,0.00081754,0.06477087,0.24901268,0.13667266,0.40484958,0.00000000
-2.71635818,3.13644581,1.11171364,2.69482013,0.00084675,0.06811670,0.26342811,0.14122985,0.42890869,0.00000000
-2.71035518,3.29705146,1.19174769,2.83180607,0.00087647,0.07144165,0.27849082,0.14610522,0.45397546,0.00000000
-2.70435218,3.46751791,1.27713454,2.97851507,0.00090634,0.07469651,0.29401769,0.15123077,0.47969258,0.00000000
-2.69834917,3.64565050,1.36705869,3.13307631,0.00093600,0.07783063,0.30980433,0.15653106,0.50566996,0.00000000
-2.69234617,3.82900674,1.46057454,3.29338538,0.00096504,0.08079315,0.32562972,0.16192508,0.53149391,0.00000000
-2.68634317,4.01494935,1.55662206,3.45714920,0.00099307,0.08353428,0.34126156,0.16732821,0.55673706,0.00000000
-2.68034017,4.20070520,1.65404625,3.62193659,0.00101967,0.08600668,0.35646208,0.17265410,0.58096910,0.00000000
-2.67433717,4.38342904,1.75161973,3.78523323,0.00104443,0.08816668,0.37099419,0.17781669,0.60376778,0.00000000
-2.66833417,4.56026995,1.84806805,3.94449957,0.00106696,0.08997552,0.38462772,0.18273197,0.62473003,0.00000000
-2.66233117,4.72843881,1.94209713,4.09723016,0.00108686,0.09140047,0.39714557,0.18731978,0.64348269,0.00000000
-2.65632816,4.88527486,2.03242190,4.24101248,0.00110379,0.09241571,0.40834954,0.19150539,0.65969273,0.00000000
-2.65032516,5.02830912,2.11779543,4.37358372,0.00111740,0.09300310,0.41806571,0.19522095,0.67307638,0.00000000
-2.64432216,5.15532296,2.19703763,4.49288356,0.00112740,0.09315267,0.42614910,0.19840672,0.68340710,0.00000000
-2.63831916,5.26439988,2.26906253,4.59710149,0.00113354,0.09286291,0.43248740,0.20101212,0.69052202,0.00000000
-2.63231616,5.35396881,2.33290336,4.68471711,0.00113561,0.09214075,0.43700388,0.20299652,0.69432661,0.00000000
-2.62631316,5.42283792,2.38773469,4.75453223,0.00113347,0.09100134,0.43965907,0.20432992,0.69479753,0.00000000
-2.62031016,5.47021766,2.43289066,4.80569395,0.00112701,0.08946757,0.44045143,0.20499326,0.69198351,0.00000000
-2.61430715,5.49573274,2.46787913,4.83770793,0.00111619,0.08756934,0.43941680,0.20497864,0.68600427,0.00000000
-2.60830415,5.49942264,2.49239092,4.85044199,0.00110104,0.08534268,0.43662682,0.20428927,0.67704751,0.00000000
-2.60230115,5.48173108,2.50630421,4.84411975,0.00108164,0.08282868,0.43218628,0.20293923,0.66536405,0.00000000
-2.59629815,5.44348485,2.50968381,4.81930506,0.00105814,0.08007236,0.42622955,0.20095304,0.65126138,0.00000000
-2.59029515,5.38586306,2.50277546,4.77687789,0.00103073,0.07712138,0.41891623,0.19836505,0.63509571,0.00000000
-2.58429215,5.31035783,2.48599534,4.71800255,0.00099968,0.07402480,0.41042618,0.19521865,0.61726284,0.00000000
-2.57828914,5.21872793,2.45991528,4.64408949,0.00096528,0.07083183,0.40095407,0.19156528,0.59818813,0.00000000
-2.57228614,5.11294679,2.42524400,4.55675207,0.00092790,0.06759062,0.39070368,0.18746340,0.57831574,0.00000000
-2.56628314,4.99514669,2.38280521,4.45775947,0.00088790,0.06434717,0.37988206,0.18297714,0.55809760,0.00000000
-2.56028014,4.86756046,2.33351304,4.34898743,0.00084572,0.06114431,0.36869386,0.17817502,0.53798227,0.00000000
-2.55427714,4.73246275,2.27834583,4.23236806,0.00080178,0.05802092,0.35733585,0.17312841,0.51840395,0.00000000
-2.54827414,4.59211216,2.21831888,4.10984014,0.00075654,0.05501119,0.34599185,0.16791002,0.49977203,0.00000000
-2.54227114,4.44869595,2.15445712,3.98330133,0.00071044,0.05214414,0.33482833,0.16259227,0.48246128,0.00000000
-2.53626813,4.30427860,2.08776861,3.85456345,0.00066394,0.04944326,0.32399051,0.15724568,0.46680293,0.00000000
-2.53026513,4.16075569,2.01921943,3.72531194,0.00061746,0.04692635,0.31359943,0.15193731,0.45307694,0.00000000
-2.52426213,4.01981416,1.94971111,3.59707059,0.00057142,0.04460552,0.30374966,0.14672918,0.44150545,0.00000000
-2.51825913,3.88289980,1.88006092,3.47117228,0.00052620,0.04248736,0.29450813,0.14167694,0.43224773,0.00000000
-2.51225613,3.75119308,1.81098588,3.34873656,0.00048217,0.04057319,0.28591367,0.13682858,0.42539673,0.00000000
-2.50625313,3.62559345,1.74309079,3.23065440,0.00043962,0.03885950,0.27797758,0.13222342,0.42097719,0.00000000
-2.50025013,3.50671283,1.67686072,3.11758058,0.00039883,0.03733850,0.27068507,0.12789132,0.41894563,0.00000000
-2.49424712,3.39487806,1.61265799,3.00993367,0.00036003,0.03599869,0.26399744,0.12385220,0.41919206,0.00000000
-2.48824412,3.29014223,1.55072375,2.90790347,0.00032340,0.03482557,0.25785504,0.12011585,0.42154355,0.00000000
-2.48224112,3.19230435,1.49118381,2.81146549,0.00028908,0.03380234,0.25218087,0.11668208,0.42576955,0.00000000
-2.47623812,3.10093656,1.43405846,2.72040185,0.00025714,0.03291067,0.24688453,0.11354117,0.43158892,0.00000000
-2.47023512,3.01541790,1.37927577,2.63432770,0.00022765,0.03213142,0.24186670,0.11067468,0.43867856,0.00000000
-2.46423212,2.93497324,1.32668749,2.55272203,0.00020061,0.03144540,0.23702358,0.10805653,0.44668334,0.00000000
-2.45822911,2.85871603,1.27608704,2.47496181,0.00017600,0.03083407,0.23225150,0.10565432,0.45522724,0.00000000
-2.45222611,2.78569311,1.22722858,2.40035790,0.00015374,0.03028014,0.22745130,0.10343090,0.46392523,0.00000000
-2.44622311,2.71493007,1.17984628,2.32819144,0.00013376,0.02976815,0.22253234,0.10134605,0.47239563,0.00000000
-2.44022011,2.64547527,1.13367298,2.25774936,0.00011595,0.02928497,0.21741617,0.09935823,0.48027253,0.00000000
-2.43421711,2.57644109,1.08845749,2.18835760,0.00010017,0.02882015,0.21203952,0.09742642,0.48721783,0.00000000
-2.42821411,2.50704072,1.04397962,2.11941088,0.00008630,0.02836616,0.20635659,0.09551179,0.49293241,0.00000000
-2.42221111,2.43661944,1.00006258,2.05039800,0.00007416,0.02791859,0.20034067,0.09357932,0.49716606,0.00000000
-2.41620810,2.36467912,0.95658220,1.98092185,0.00006363,0.02747613,0.19398488,0.09159919,0.49972577,0.00000000
-2.41020510,2.29089546,0.91347276,1.91071363,0.00005453,0.02704049,0.18730217,0.08954795,0.50048189,0.00000000
-2.40420210,2.21512738,0.87072933,1.83964098,0.00004672,0.02661619,0.18032444,0.08740938,0.49937204,0.00000000
-2.39819910,2.13741864,0.82840673,1.76771002,0.00004005,0.02621024,0.17310109,0.08517501,0.49640245,0.00000000
-2.39219610,2.05799193,0.78661534,1.69506167,0.00003438,0.02583173,0.16569682,0.08284434,0.49164670,0.00000000
-2.38619310,1.97723603,0.74551426,1.62196261,0.00002959,0.02549133,0.15818890,0.08042469,0.48524179,0.00000000
-2.38019010,1.89568692,0.70530218,1.54879178,0.00002555,0.02520075,0.15066414,0.07793076,0.47738179,0.00000000
-2.37418709,1.81400394,0.66620668,1.47602322,0.00002217,0.02497212,0.14321545,0.07538385,0.46830921,0.00000000
-2.36818409,1.73294232,0.62847250,1.40420629,0.00001936,0.02481739,0.13593837,0.07281085,0.45830451,0.00000000
-2.36218109,1.65332341,0.59234957,1.33394429,0.00001702,0.02474769,0.12892757,0.07024306,0.44767420,0.00000000
-2.35617809,1.57600406,0.55808123,1.26587268,0.00001510,0.02477279,0.12227348,0.06771480,0.43673791,0.00000000
-2.35017509,1.50184652,0.52589344,1.20063773,0.00001354,0.02490053,0.11605925,0.06526206,0.42581529,0.00000000
-2.34417209,1.43169015,0.49598524,1.13887671,0.00001230,0.02513635,0.11035802,0.06292101,0.41521293,0.00000000
-2.33816908,1.36632608,0.46852108,1.08120026,0.00001135,0.02548297,0.10523067,0.06072669,0.40521224,0.00000000
-2.33216608,1.30647567,0.44362510,1.02817755,0.00001066,0.02594009,0.10072413,0.05871173,0.39605856,0.00000000
-2.32616308,1.25277351,0.42137766,0.98032469,0.00001022,0.02650431,0.09687023,0.05690534,0.38795214,0.00000000
-2.32016008,1.20575521,0.40181405,0.93809637,0.00001003,0.02716909,0.09368517,0.05533239,0.38104117,0.00000000
-2.31415708,1.16585017,0.38492530,0.90188093,0.00001009,0.02792490,0.09116953,0.05401283,0.37541738,0.00000000
-2.30815408,1.13337904,0.37066100,0.87199828,0.00001041,0.02875948,0.08930893,0.05296132,0.37111413,0.00000000
-2.30215108,1.10855537,0.35893358,0.84870040,0.00001100,0.02965823,0.08807509,0.05218710,0.36810716,0.00000000
-2.29614807,1.09149078,0.34962399,0.83217378,0.00001189,0.03060468,0.08742740,0.05169406,0.36631772,0.00000000
-2.29014507,1.08220271,0.34258809,0.82254287,0.00001308,0.03158109,0.08731479,0.05148111,0.36561810,0.00000000
-2.28414207,1.08062370,0.33766346,0.81987411,0.00001461,0.03256898,0.08767793,0.05154259,0.36583895,0.00000000
-2.27813907,1.08661121,0.33467618,0.82417937,0.00001649,0.03354985,0.08845149,0.05186884,0.36677819,0.00000000
-2.27213607,1.09995685,0.33344702,0.83541839,0.00001876,0.03450574,0.08956650,0.05244685,0.36821085,0.00000000
-2.26613307,1.12039417,0.33379695,0.85349946,0.00002142,0.03541983,0.09095261,0.05326090,0.36989948,0.00000000
-2.26013007,1.14760425,0.33555137,0.87827806,0.00002449,0.03627698,0.09254024,0.05429314,0.37160451,0.00000000
-2.25412706,1.18121859,0.33854315,0.90955324,0.00002799,0.03706406,0.09426243,0.05552414,0.37309404,0.00000000
-2.24812406,1.22081909,0.34261421,0.94706173,0.00003192,0.03777031,0.09605642,0.05693327,0.37415275,0.00000000
-2.24212106,1.26593526,0.34761569,0.99047039,0.00003627,0.03838749,0.09786488,0.05849906,0.37458936,0.00000000
-2.23611806,1.31603915,0.35340691,1.03936731,0.00004104,0.03890990,0.09963674,0.06019932,0.37424257,0.00000000
-2.23011506,1.37053859,0.35985315,1.09325256,0.00004620,0.03933427,0.10132767,0.06201125,0.37298510,0.00000000
-2.22411206,1.42876993,0.36682283,1.15152962,0.00005173,0.03965958,0.10290023,0.06391145,0.37072595,0.00000000
-2.21810905,1.48999127,0.37418408,1.21349846,0.00005758,0.03988670,0.10432367,0.06587580,0.36741077,0.00000000
-2.21210605,1.55337757,0.38180141,1.27835158,0.00006372,0.04001808,0.10557357,0.06787949,0.36302061,0.00000000
-2.20610305,1.61801885,0.38953265,1.34517397,0.00007007,0.04005728,0.10663121,0.06989702,0.35756922,0.00000000
-2.20010005,1.68292259,0.39722659,1.41294797,0.00007659,0.04000854,0.10748301,0.07190224,0.35109914,0.00000000
-2.19409705,1.74702137,0.40472168,1.48056368,0.00008321,0.03987646,0.10811983,0.07386869,0.34367705,0.00000000
-2.18809405,1.80918612,0.41184599,1.54683531,0.00008984,0.03966556,0.10853647,0.07576994,0.33538867,0.00000000
-2.18209105,1.86824553,0.41841848,1.61052348,0.00009644,0.03938011,0.10873119,0.07758027,0.32633355,0.00000000
-2.17608804,1.92301111,0.42425182,1.67036291,0.00010292,0.03902395,0.10870552,0.07927544,0.31662007,0.00000000
-2.17008504,1.97230736,0.42915650,1.72509494,0.00010924,0.03860043,0.10846421,0.08083366,0.30636102,0.00000000
-2.16408204,2.01500603,0.43294618,1.77350344,0.00011534,0.03811251,0.10801541,0.08223675,0.29566980,0.00000000
-2.15807904,2.05006285,0.43544387,1.81445269,0.00012120,0.03756291,0.10737102,0.08347131,0.28465756,0.00000000
-2.15207604,2.07655501,0.43648876,1.84692555,0.00012679,0.03695437,0.10654716,0.08452994,0.27343122,0.00000000
-2.14607304,2.09371747,0.43594315,1.87005985,0.00013212,0.03629000,0.10556470,0.08541239,0.26209236,0.00000000
-2.14007004,2.10097606,0.43369906,1.88318127,0.00013721,0.03557364,0.10444979,0.08612651,0.25073694,0.00000000
-2.13406703,2.09797527,0.42968426,1.88583080,0.00014212,0.03481017,0.10323427,0.08668909,0.23945576,0.00000000
-2.12806403,2.08459926,0.42386700,1.87778526,0.00014690,0.03400592,0.10195588,0.08712618,0.22833527,0.00000000
-2.12206103,2.06098435,0.41625951,1.85906955,0.00015164,0.03316893,0.10065819,0.08747321,0.21745877,0.00000000
-2.11605803,2.02752220,0.40691963,1.82996000,0.00015646,0.03230912,0.09939025,0.08777456,0.20690770,0.00000000
-2.11005503,1.98485310,0.39595073,1.79097815,0.00016148,0.03143839,0.09820576,0.08808269,0.19676272,0.00000000
-2.10405203,1.93384940,0.38349968,1.74287540,0.00016682,0.03057062,0.09716193,0.08845680,0.18710458,0.00000000
-2.09804902,1.87558961,0.36975298,1.68660896,0.00017263,0.02972148,0.09631793,0.08896109,0.17801453,0.00000000
-2.09204602,1.81132437,0.35493135,1.62331025,0.00017904,0.02890819,0.09573295,0.08966255,0.16957418,0.00000000
-2.08604302,1.74243562,0.33928278,1.55424722,0.00018618,0.02814912,0.09546401,0.09062850,0.16186487,0.00000000
-2.08004002,1.67039095,0.32307467,1.48078225,0.00019416,0.02746330,0.09556356,0.09192386,0.15496642,0.00000000
-2.07403702,1.59669514,0.30658521,1.40432767,0.00020308,0.02686992,0.09607705,0.09360842,0.14895541,0.00000000
-2.06803402,1.52284109,0.29009450,1.32630081,0.00021298,0.02638768,0.09704044,0.09573401,0.14390300,0.00000000
-2.06203102,1.45026230,0.27387582,1.24808050,0.00022390,0.02603422,0.09847803,0.09834190,0.13987254,0.00000000
-2.05602801,1.38028892,0.25818743,1.17096697,0.00023583,0.02582554,0.10040042,0.10146053,0.13691690,0.00000000
-2.05002501,1.31410905,0.24326514,1.09614642,0.00024870,0.02577539,0.10280307,0.10510354,0.13507596,0.00000000
-2.04402201,1.25273688,0.22931612,1.02466180,0.00026241,0.02589486,0.10566529,0.10926839,0.13437407,0.00000000
-2.03801901,1.19698852,0.21651388,0.95739034,0.00027682,0.02619187,0.10894987,0.11393555,0.13481794,0.00000000
-2.03201601,1.14746630,0.20499484,0.89502865,0.00029174,0.02667094,0.11260334,0.11906826,0.13639490,0.00000000
-2.02601301,1.10455159,0.19485627,0.83808512,0.00030694,0.02733292,0.11655697,0.12461305,0.13907165,0.00000000
-2.02001001,1.06840599,0.18615576,0.78687978,0.00032216,0.02817489,0.12072837,0.13050083,0.14279369,0.00000000
-2.01400700,1.03898034,0.17891202,0.74155063,0.00033711,0.02919016,0.12502370,0.13664859,0.14748533,0.00000000
-2.00800400,1.01603052,0.17310690,0.70206595,0.00035151,0.03036835,0.12934047,0.14296168,0.15305042,0.00000000
-2.00200100,0.99913905,0.16868849,0.66824141,0.00036503,0.03169556,0.13357066,0.14933646,0.15937372,0.00000000
-1.99599800,0.98774120,0.16557502,0.63976097,0.00037740,0.03315461,0.13760415,0.15566336,0.16632296,0.00000000
-1.98999500,0.98115414,0.16365937,0.61620025,0.00038832,0.03472540,0.14133230,0.16183006,0.17375139,0.00000000
-1.98399200,0.97860793,0.16281405,0.59705145,0.00039754,0.03638527,0.14465148,0.16772484,0.18150092,0.00000000
-1.97798899,0.97927700,0.16289629,0.58174846,0.00040486,0.03810939,0.14746641,0.17323981,0.18940562,0.00000000
-1.97198599,0.98231090,0.16375325,0.56969149,0.00041011,0.03987129,0.14969320,0.17827398,0.19729556,0.00000000
-1.96598299,0.98686342,0.16522703,0.56027019,0.00041317,0.04164333,0.15126193,0.18273606,0.20500079,0.00000000
-1.95997999,0.99211918,0.16715949,0.55288465,0.00041401,0.04339724,0.15211869,0.18654693,0.21235547,0.00000000
-1.95397699,0.99731706,0.16939667,0.54696385,0.00041264,0.04510471,0.15222702,0.18964162,0.21920194,0.00000000
-1.94797399,1.00177012,0.17179280,0.54198127,0.00040915,0.04673791,0.15156866,0.19197082,0.22539458,0.00000000
-1.94197099,1.00488166,0.17421386,0.53746728,0.00040369,0.04827016,0.15014373,0.19350195,0.23080351,0.00000000
-1.93596798,1.00615737,0.17654062,0.53301861,0.00039647,0.04967652,0.14797017,0.19421964,0.23531784,0.00000000
-1.92996498,1.00521367,0.17867110,0.52830465,0.00038778,0.05093435,0.14508273,0.19412579,0.23884852,0.00000000
-1.92396198,1.00178229,0.18052259,0.52307100,0.00037792,0.05202396,0.14153139,0.19323916,0.24133064,0.00000000
