energy_ev,total_up,C_s_up,C_p_up,Co_p_up,Co_d_up,Te_p_up,Te_d_up,Ti_p_up,Ti_d_up
-5.34567284,6.03087552,0.02778778,0.59956757,1.38546569,0.70080593,3.06266207,0.00000000,1.52166118,0.82957631
-5.33966983,5.87826304,0.02655251,0.58069418,1.36411303,0.67874322,2.99333321,0.00000000,1.50064997,0.80465081
-5.33366683,5.71408835,0.02530807,0.56114019,1.33931464,0.65572245,2.91741567,0.00000000,1.47711470,0.77851282
-5.32766383,5.54131193,0.02407216,0.54130317,1.31165086,0.63202176,2.83626859,0.00000000,1.45168268,0.75173543
-5.32166083,5.36300803,0.02286243,0.52158991,1.28173468,0.60792894,2.75131022,0.00000000,1.42500713,0.72490086
-5.31565783,5.18224211,0.02169592,0.50240282,1.25018271,0.58372981,2.66395689,0.00000000,1.39773763,0.69858090
-5.30965483,5.00195244,0.02058851,0.48412649,1.21758735,0.55969709,2.57556463,0.00000000,1.37049138,0.67331805
-5.30365183,4.82484184,0.01955440,0.46711513,1.18449163,0.53608016,2.48737651,0.00000000,1.34382680,0.64960810
-5.29764882,4.65328494,0.01860571,0.45168142,1.15136802,0.51309653,2.40047824,0.00000000,1.31822096,0.62788506
-5.29164582,4.48925492,0.01775206,0.43808718,1.11860211,0.49092521,2.31576412,0.00000000,1.29405187,0.60850883
-5.28564282,4.33427287,0.01700033,0.42653634,1.08648185,0.46970249,2.23391466,0.00000000,1.27158674,0.59175625
-5.27963982,4.18938123,0.01635451,0.41717036,1.05519268,0.44952011,2.15538661,0.00000000,1.25097646,0.57781571
-5.27363682,4.05514160,0.01581560,0.41006626,1.02481855,0.43042595,2.08041512,0.00000000,1.23225653,0.56678541
-5.26763382,3.93165567,0.01538169,0.40523727,0.99534831,0.41242700,2.00902746,0.00000000,1.21535424,0.55867534
-5.26163082,3.81860693,0.01504808,0.40263594,0.96668696,0.39549438,1.94106667,0.00000000,1.20010138,0.55341247
-5.25562781,3.71531999,0.01480751,0.40215961,0.93867074,0.37957000,1.87622340,0.00000000,1.18625172,0.55084915
-5.24962481,3.62083309,0.01465045,0.40365769,0.91108496,0.36457429,1.81407352,0.00000000,1.17350194,0.55077395
-5.24362181,3.53397957,0.01456549,0.40694074,0.88368349,0.35041473,1.75411916,0.00000000,1.16151504,0.55292443
-5.23761881,3.45347333,0.01453973,0.41179046,0.85620857,0.33699435,1.69583054,0.00000000,1.14994446,0.55700140
-5.23161581,3.37799362,0.01455923,0.41797054,0.82840988,0.32421992,1.63868634,0.00000000,1.13845794,0.56268369
-5.22561281,3.30626490,0.01460950,0.42523752,0.80006185,0.31200927,1.58221031,0.00000000,1.12675953,0.56964303
-5.21960980,3.23712785,0.01467589,0.43335146,0.77097834,0.30029736,1.52600238,0.00000000,1.11460872,0.57755826
-5.21360680,3.16959843,0.01474412,0.44208569,0.74102404,0.28904085,1.46976301,0.00000000,1.10183578,0.58612825
-5.20760380,3.10291274,0.01480063,0.45123536,0.71012225,0.27822090,1.41330967,0.00000000,1.08835247,0.59508304
-5.20160080,3.03655602,0.01483299,0.46062436,0.67825890,0.26784425,1.35658535,0.00000000,1.07415767,0.60419269
-5.19559780,2.97027555,0.01483021,0.47011030,0.64548281,0.25794239,1.29965890,0.00000000,1.05933786,0.61327353
-5.18959480,2.90407735,0.01478303,0.47958730,0.61190258,0.24856916,1.24271802,0.00000000,1.04406236,0.62219151
-5.18359180,2.83820796,0.01468405,0.48898647,0.57768052,0.23979681,1.18605554,0.00000000,1.02857372,0.63086257
-5.17758879,2.77312298,0.01452796,0.49827412,0.54302421,0.23171089,1.13005030,0.00000000,1.01317390,0.63925008
-5.17158579,2.70944456,0.01431150,0.50744772,0.50817630,0.22440414,1.07514410,0.00000000,0.99820689,0.64735946
-5.16558279,2.64791062,0.01403350,0.51652991,0.47340340,0.21797000,1.02181592,0.00000000,0.98403877,0.65523042
-5.15957979,2.58931880,0.01369476,0.52556084,0.43898454,0.21249575,0.97055532,0.00000000,0.97103615,0.66292705
-5.15357679,2.53446813,0.01329793,0.53458923,0.40520002,0.20805595,0.92183613,0.00000000,0.95954430,0.67052657
-5.14757379,2.48410176,0.01284732,0.54366289,0.37232106,0.20470631,0.87609199,0.00000000,0.94986585,0.67810721
-5.14157079,2.43885353,0.01234859,0.55281891,0.34060082,0.20247843,0.83369476,0.00000000,0.94224135,0.68573599
-5.13556778,2.39920124,0.01180854,0.56207451,0.31026700,0.20137557,0.79493690,0.00000000,0.93683264,0.69345721
-5.12956478,2.36542898,0.01123481,0.57141891,0.28151635,0.20136973,0.76001833,0.00000000,0.93370990,0.70128228
-5.12356178,2.33760032,0.01063550,0.58080684,0.25451116,0.20240012,0.72903842,0.00000000,0.93284319,0.70918157
-5.11755878,2.31554395,0.01001898,0.59015423,0.22937762,0.20437322,0.70199309,0.00000000,0.93409898,0.71707895
-5.11155578,2.29885226,0.00939350,0.59933640,0.20620612,0.20716423,0.67877721,0.00000000,0.93724188,0.72484933
-5.10555278,2.28689322,0.00876701,0.60818901,0.18505313,0.21062015,0.65919183,0.00000000,0.94194183,0.73231959
-5.09954977,2.27883501,0.00814687,0.61651185,0.16594464,0.21456404,0.64295592,0.00000000,0.94778636,0.73927284
-5.09354677,2.27368226,0.00753976,0.62407541,0.14888060,0.21880066,0.62972185,0.00000000,0.95429748,0.74545610
-5.08754377,2.27032224,0.00695143,0.63062988,0.13384038,0.22312288,0.61909399,0.00000000,0.96095270,0.75059078
-5.08154077,2.26757893,0.00638671,0.63591630,0.12078870,0.22731891,0.61064947,0.00000000,0.96720895,0.75438582
-5.07553777,2.26427226,0.00584942,0.63967921,0.10968184,0.23117991,0.60396011,0.00000000,0.97252865,0.75655247
-5.06953477,2.25927992,0.00534239,0.64168015,0.10047390,0.23450767,0.59861475,0.00000000,0.97640652,0.75682020
-5.06353177,2.25159861,0.00486747,0.64171132,0.09312274,0.23712211,0.59424086,0.00000000,0.97839601,0.75495274
-5.05752876,2.24040196,0.00442565,0.63960866,0.08759541,0.23886825,0.59052467,0.00000000,0.97813398,0.75076337
-5.05152576,2.22509225,0.00401712,0.63526354,0.08387301,0.23962236,0.58722888,0.00000000,0.97536266,0.74412871
-5.04552276,2.20534358,0.00364144,0.62863251,0.08195456,0.23929720,0.58420742,0.00000000,0.96994754,0.73500007
-5.03951976,2.18113438,0.00329758,0.61974444,0.08185993,0.23784591,0.58141646,0.00000000,0.96189061,0.72341196
-5.03351676,2.15276774,0.00298415,0.60870480,0.08363179,0.23526463,0.57892155,0.00000000,0.95133812,0.70948693
-5.02751376,2.12087866,0.00269946,0.59569656,0.08733624,0.23159371,0.57690029,0.00000000,0.93858256,0.69343689
-5.02151076,2.08642786,0.00244166,0.58097793,0.09306239,0.22691747,0.57564078,0.00000000,0.92405865,0.67556037
-5.01550775,2.05068238,0.00220885,0.56487682,0.10092068,0.22136255,0.57553570,0.00000000,0.90833358,0.65623622
-5.00950475,2.01518393,0.00199920,0.54778226,0.11104005,0.21509498,0.57707227,0.00000000,0.89209186,0.63591375
-5.00350175,1.98170615,0.00181094,0.53013340,0.12356404,0.20831610,0.58081861,0.00000000,0.87611532,0.61510007
-4.99749875,1.95220278,0.00164252,0.51240628,0.13864583,0.20125749,0.58740683,0.00000000,0.86125928,0.59434491
-4.99149575,1.92874858,0.00149257,0.49509928,0.15644244,0.19417507,0.59751347,0.00000000,0.84842566,0.57422391
-4.98549275,1.91347544,0.00135996,0.47871759,0.17710820,0.18734260,0.61183800,0.00000000,0.83853409,0.55532094
-4.97948974,1.90850593,0.00124380,0.46375762,0.20078770,0.18104477,0.63107998,0.00000000,0.83249223,0.53821030
-4.97348674,1.91588663,0.00114342,0.45069172,0.22760836,0.17557006,0.65591573,0.00000000,0.83116627,0.52343941
-4.96748374,1.93752349,0.00105839,0.43995401,0.25767310,0.17120351,0.68697499,0.00000000,0.83535259,0.51151281
-4.96148074,1.97512113,0.00098848,0.43192761,0.29105299,0.16821960,0.72481853,0.00000000,0.84575164,0.50287784
-4.95547774,2.03012795,0.00093362,0.42693382,0.32778056,0.16687529,0.76991711,0.00000000,0.86294467,0.49791262
-4.94947474,2.10368835,0.00089390,0.42522344,0.36784375,0.16740341,0.82263250,0.00000000,0.88737414,0.49691649
-4.94347174,2.19660353,0.00086954,0.42697049,0.41118083,0.17000644,0.88320113,0.00000000,0.91932824,0.50010325
-4.93746873,2.30930147,0.00086083,0.43226835,0.45767667,0.17485083,0.95172068,0.00000000,0.95892990,0.50759723
-4.93146573,2.44181691,0.00086813,0.44112845,0.50716038,0.18206189,1.02814023,0.00000000,1.00613055,0.51943208
-4.92546273,2.59378164,0.00089186,0.45348126,0.55940457,0.19171945,1.11225406,0.00000000,1.06070882,0.53555238
-4.91945973,2.76442538,0.00093242,0.46917959,0.61412640,0.20385433,1.20369960,0.00000000,1.12227394,0.55581756
-4.91345673,2.95258703,0.00099022,0.48800393,0.67099034,0.21844575,1.30195950,0.00000000,1.19027401,0.58000824
-4.90745373,3.15673632,0.00106567,0.50966964,0.72961275,0.23542001,1.40636807,0.00000000,1.26400870,0.60783439
-4.90145073,3.37500537,0.00115910,0.53383580,0.78956816,0.25465025,1.51612204,0.00000000,1.34264619,0.63894527
-4.89544772,3.60522963,0.00127081,0.56011532,0.85039702,0.27595782,1.63029544,0.00000000,1.42524401,0.67294060
-4.88944472,3.84499756,0.00140103,0.58808623,0.91161484,0.29911508,1.74785865,0.00000000,1.51077312,0.70938289
-4.88344172,4.09170804,0.00154990,0.61730377,0.97272227,0.32384995,1.86770096,0.00000000,1.59814495,0.74781040
-4.87743872,4.34263451,0.00171751,0.64731305,1.03321594,0.34985208,1.98865644,0.00000000,1.68624058,0.78775059
-4.87143572,4.59499436,0.00190385,0.67766209,1.09259954,0.37678080,2.10953237,0.00000000,1.77394143,0.82873375
-4.86543272,4.84602211,0.00210884,0.70791477,1.15039490,0.40427450,2.22913960,0.00000000,1.86016073,0.87030644
-4.85942971,5.09304440,0.00233230,0.73766371,1.20615251,0.43196158,2.34632385,0.00000000,1.94387485,0.91204462
-4.85342671,5.33355496,0.00257402,0.76654256,1.25946116,0.45947239,2.45999720,0.00000000,2.02415370,0.95356606
-4.84742371,5.56528712,0.00283371,0.79423748,1.30995638,0.48645199,2.56916849,0.00000000,2.10018911,0.99454189
-4.84142071,5.78628168,0.00311106,0.82049766,1.35732727,0.51257316,2.67297177,0.00000000,2.17132049,1.03470693
-4.83541771,5.99494780,0.00340574,0.84514433,1.40132152,0.53754924,2.77069157,0.00000000,2.23705665,1.07386863
-4.82941471,6.19011444,0.00371741,0.86807827,1.44174850,0.56114619,2.86178407,0.00000000,2.29709305,1.11191430
-4.82341171,6.37107036,0.00404578,0.88928531,1.47848020,0.58319337,2.94589312,0.00000000,2.35132363,1.14881645
-4.81740870,6.53759067,0.00439058,0.90883971,1.51145016,0.60359234,3.02286044,0.00000000,2.39984671,1.18463595
-4.81140570,6.68994846,0.00475162,0.92690516,1.54065042,0.62232342,3.09272931,0.00000000,2.44296435,1.21952283
-4.80540270,6.82891034,0.00512879,0.94373327,1.56612667,0.63944933,3.15574142,0.00000000,2.48117501,1.25371466
-4.79939970,6.95571547,0.00552207,0.95965931,1.58797183,0.65511581,3.21232686,0.00000000,2.51515943,1.28753214
-4.79339670,7.07203788,0.00593152,0.97509532,1.60631853,0.66954884,3.26308722,0.00000000,2.54575995,1.32137201
-4.78739370,7.17993300,0.00635725,0.99052044,1.62133059,0.68304862,3.30877253,0.00000000,2.57395362,1.35569721
-4.78139070,7.28176937,0.00679947,1.00646857,1.63319415,0.69598022,3.35025254,0.00000000,2.60081985,1.39102425
-4.77538769,7.38014751,0.00725836,1.02351361,1.64210868,0.70876138,3.38848342,0.00000000,2.62750348,1.42790791
-4.76938469,7.47780826,0.00773411,1.04225238,1.64827830,0.72184760,3.42447109,0.00000000,2.65517432,1.46692356
-4.76338169,7.57753341,0.00822680,1.06328568,1.65190376,0.73571539,3.45923245,0.00000000,2.68498441,1.50864718
-4.75737869,7.68204175,0.00873639,1.08719773,1.65317533,0.75084400,3.49375597,0.00000000,2.71802438,1.55363368
-4.75137569,7.79388392,0.00926261,1.11453468,1.65226690,0.76769658,3.52896318,0.00000000,2.75528034,1.60239377
-4.74537269,7.91533977,0.00980494,1.14578252,1.64933142,0.78670140,3.56567246,0.00000000,2.79759276,1.65537011
-4.73936968,8.04832149,0.01036249,1.18134525,1.64449769,0.80823394,3.60456652,0.00000000,2.84561881,1.71291338
-4.73336668,8.19428631,0.01093399,1.22152385,1.63786873,0.83260059,3.64616486,0.00000000,2.89979947,1.77525896
-4.72736368,8.35416172,0.01151773,1.26649679,1.62952147,0.86002452,3.69080217,0.00000000,2.96033272,1.84250523
-4.72136068,8.52828619,0.01211150,1.31630291,1.61950782,0.89063454,3.73861361,0.00000000,3.02715390,1.91459426
-4.71535768,8.71636797,0.01271262,1.37082742,1.60785692,0.92445708,3.78952738,0.00000000,3.09992407,1.99129586
-4.70935468,8.91746364,0.01331795,1.42979169,1.59457843,0.96141187,3.84326500,0.00000000,3.17802714,2.07219602
-4.70335168,9.12997803,0.01392387,1.49274750,1.57966661,1.00131140,3.89934920,0.00000000,3.26057606,2.15669040
-4.69734867,9.35168589,0.01452639,1.55907648,1.56310507,1.04386413,3.95711910,0.00000000,3.34642819,2.24398385
-4.69134567,9.57977543,0.01512120,1.62799492,1.54487192,1.08868138,4.01575216,0.00000000,3.43420970,2.33309645
-4.68534267,9.81091279,0.01570376,1.69856441,1.52494512,1.13528763,4.07429204,0.00000000,3.52234841,2.42287637
-4.67933967,10.04132581,0.01626942,1.76970835,1.50330782,1.18313372,4.13168125,0.00000000,3.60911434,2.51201987
-4.67333667,10.26690486,0.01681352,1.84023404,1.47995353,1.23161261,4.18679747,0.00000000,3.69266664,2.59909814
-4.66733367,10.48331757,0.01733148,1.90886003,1.45489090,1.28007685,4.23849198,0.00000000,3.77110571,2.68259035
-4.66133067,10.68613388,0.01781899,1.97424809,1.42814797,1.32785737,4.28562895,0.00000000,3.84252873,2.76092240
-4.65532766,10.87095717,0.01827203,2.03503869,1.39977565,1.37428265,4.32712399,0.00000000,3.90508669,2.83250989
-4.64932466,11.03355693,0.01868699,2.08988917,1.36985048,1.41869771,4.36198044,0.00000000,3.95704107,2.89580402
-4.64332166,11.16999835,0.01906079,2.13751290,1.33847636,1.46048220,4.38932224,0.00000000,3.99681812,2.94933875
