energy_ev,total_up,Sb_p_up,Sb_d_up,Sc_p_up,Sc_d_up,Te_p_up,Te_d_up
-5.75387694,1.00230440,0.20338965,0.00287232,0.37234069,0.12849479,0.52996322,0.00000000
-5.74787394,0.96567403,0.19226444,0.00275222,0.35921571,0.12336452,0.51498898,0.00000000
-5.74187094,0.92508631,0.18047988,0.00262120,0.34458477,0.11774705,0.49774371,0.00000000
-5.73586793,0.88118813,0.16823338,0.00248141,0.32868382,0.11173323,0.47849301,0.00000000
-5.72986493,0.83466073,0.15572212,0.00233503,0.31176154,0.10541768,0.45752872,0.00000000
-5.72386193,0.78620025,0.14313743,0.00218426,0.29407239,0.09889616,0.43516079,0.00000000
-5.71785893,0.73650006,0.13065992,0.00203125,0.27587027,0.09226311,0.41170942,0.00000000
-5.71185593,0.68623507,0.11845541,0.00187801,0.25740280,0.08560968,0.38749790,0.00000000
-5.70585293,0.63604857,0.10667186,0.00172641,0.23890650,0.07902193,0.36284608,0.00000000
-5.69984992,0.58654171,0.09543730,0.00157815,0.22060285,0.07257965,0.33806482,0.00000000
-5.69384692,0.53826581,0.08485875,0.00143471,0.20269537,0.06635543,0.31345130,0.00000000
-5.68784392,0.49171738,0.07502209,0.00129736,0.18536766,0.06041418,0.28928543,0.00000000
-5.68184092,0.44733569,0.06599275,0.00116716,0.16878223,0.05481306,0.26582707,0.00000000
-5.67583792,0.40550267,0.05781715,0.00104493,0.15308031,0.04960169,0.24331433,0.00000000
-5.66983492,0.36654473,0.05052465,0.00093130,0.13838225,0.04482260,0.22196263,0.00000000
-5.66383192,0.33073619,0.04412992,0.00082671,0.12478854,0.04051196,0.20196448,0.00000000
-5.65782891,0.29830387,0.03863556,0.00073144,0.11238126,0.03670035,0.18348996,0.00000000
-5.65182591,0.26943237,0.03403475,0.00064561,0.10122583,0.03341367,0.16668760,0.00000000
-5.64582291,0.24426972,0.03031386,0.00056920,0.09137287,0.03067400,0.15168567,0.00000000
-5.63981991,0.22293293,0.02745481,0.00050212,0.08286017,0.02850043,0.13859356,0.00000000
-5.63381691,0.20551311,0.02543713,0.00044419,0.07571446,0.02690973,0.12750336,0.00000000
-5.62781391,0.19207985,0.02423961,0.00039517,0.06995301,0.02591687,0.11849122,0.00000000
-5.62181091,0.18268466,0.02384151,0.00035477,0.06558498,0.02553538,0.11161857,0.00000000
-5.61580790,0.17736322,0.02422328,0.00032270,0.06261235,0.02577738,0.10693309,0.00000000
-5.60980490,0.17613646,0.02536673,0.00029863,0.06103050,0.02665350,0.10446921,0.00000000
-5.60380190,0.17901029,0.02725483,0.00028226,0.06082840,0.02817251,0.10424831,0.00000000
-5.59779890,0.18597425,0.02987104,0.00027328,0.06198839,0.03034069,0.10627843,0.00000000
-5.59179590,0.19699896,0.03319824,0.00027138,0.06448563,0.03316115,0.11055366,0.00000000
-5.58579290,0.21203289,0.03721748,0.00027627,0.06828727,0.03663286,0.11705318,0.00000000
-5.57978989,0.23099848,0.04190648,0.00028767,0.07335146,0.04074976,0.12574012,0.00000000
-5.57378689,0.25378805,0.04723807,0.00030530,0.07962620,0.04549973,0.13656034,0.00000000
-5.56778389,0.28025992,0.05317871,0.00032888,0.08704836,0.05086371,0.14944128,0.00000000
-5.56178089,0.31023504,0.05968713,0.00035814,0.09554272,0.05681494,0.16429112,0.00000000
-5.55577789,0.34349463,0.06671321,0.00039279,0.10502142,0.06331836,0.18099827,0.00000000
-5.54977489,0.37977903,0.07419723,0.00043253,0.11538374,0.07033041,0.19943158,0.00000000
-5.54377189,0.41878825,0.08206960,0.00047706,0.12651645,0.07779900,0.21944112,0.00000000
-5.53776888,0.46018429,0.09025096,0.00052605,0.13829467,0.08566402,0.24085993,0.00000000
-5.53176588,0.50359543,0.09865295,0.00057916,0.15058342,0.09385812,0.26350649,0.00000000
-5.52576288,0.54862242,0.10717942,0.00063603,0.16323980,0.10230795,0.28718812,0.00000000
-5.51975988,0.59484651,0.11572817,0.00069630,0.17611570,0.11093571,0.31170512,0.00000000
-5.51375688,0.64183895,0.12419318,0.00075959,0.18906113,0.11966107,0.33685549,0.00000000
-5.50775388,0.68917168,0.13246717,0.00082554,0.20192784,0.12840323,0.36244005,0.00000000
-5.50175088,0.73642855,0.14044451,0.00089377,0.21457334,0.13708316,0.38826778,0.00000000
-5.49574787,0.78321670,0.14802416,0.00096396,0.22686482,0.14562586,0.41416086,0.00000000
-5.48974487,0.82917721,0.15511274,0.00103579,0.23868312,0.15396247,0.43995933,0.00000000
-5.48374187,0.87399461,0.16162735,0.00110896,0.24992624,0.16203214,0.46552492,0.00000000
-5.47773887,0.91740456,0.16749819,0.00118325,0.26051247,0.16978362,0.49074381,0.00000000
-5.47173587,0.95919911,0.17267071,0.00125847,0.27038270,0.17717630,0.51552805,0.00000000
-5.46573287,0.99922933,0.17710720,0.00133448,0.27950202,0.18418080,0.53981557,0.00000000
-5.45972986,1.03740494,0.18078788,0.00141120,0.28786035,0.19077894,0.56356860,0.00000000
-5.45372686,1.07369100,0.18371115,0.00148861,0.29547208,0.19696316,0.58677063,0.00000000
-5.44772386,1.10810173,0.18589328,0.00156674,0.30237482,0.20273541,0.60942202,0.00000000
-5.44172086,1.14069190,0.18736737,0.00164567,0.30862719,0.20810550,0.63153451,0.00000000
-5.43571786,1.17154629,0.18818170,0.00172552,0.31430585,0.21308911,0.65312503,0.00000000
-5.42971486,1.20076789,0.18839758,0.00180644,0.31950192,0.21770559,0.67420907,0.00000000
-5.42371186,1.22846566,0.18808675,0.00188861,0.32431699,0.22197559,0.69479436,0.00000000
-5.41770885,1.25474266,0.18732855,0.00197222,0.32885887,0.22591879,0.71487504,0.00000000
-5.41170585,1.27968544,0.18620694,0.00205745,0.33323735,0.22955188,0.73442699,0.00000000
-5.40570285,1.30335536,0.18480756,0.00214449,0.33756030,0.23288691,0.75340464,0.00000000
-5.39969985,1.32578256,0.18321492,0.00223351,0.34193005,0.23593009,0.77173962,0.00000000
-5.39369685,1.34696306,0.18150997,0.00232463,0.34644048,0.23868121,0.78934144,0.00000000
-5.38769385,1.36685919,0.17976798,0.00241798,0.35117479,0.24113377,0.80610031,0.00000000
-5.38169085,1.38540341,0.17805688,0.00251363,0.35620405,0.24327563,0.82189197,0.00000000
-5.37568784,1.40250539,0.17643626,0.00261161,0.36158665,0.24509039,0.83658437,0.00000000
-5.36968484,1.41806170,0.17495667,0.00271193,0.36736849,0.24655922,0.85004589,0.00000000
-5.36368184,1.43196779,0.17365965,0.00281456,0.37358397,0.24766310,0.86215453,0.00000000
-5.35767884,1.44413114,0.17257808,0.00291944,0.38025755,0.24838538,0.87280758,0.00000000
-5.35167584,1.45448495,0.17173694,0.00302648,0.38740589,0.24871436,0.88193118,0.00000000
-5.34567284,1.46300126,0.17115444,0.00313557,0.39504023,0.24864575,0.88948910,0.00000000
-5.33966983,1.46970256,0.17084328,0.00324660,0.40316901,0.24818489,0.89549014,0.00000000
-5.33366683,1.47467120,0.17081202,0.00335943,0.41180040,0.24734855,0.89999366,0.00000000
-5.32766383,1.47805559,0.17106653,0.00347393,0.42094471,0.24616606,0.90311269,0.00000000
-5.32166083,1.48007294,0.17161118,0.00358994,0.43061632,0.24467982,0.90501444,0.00000000
-5.31565783,1.48100786,0.17245005,0.00370732,0.44083526,0.24294504,0.90591786,0.00000000
-5.30965483,1.48120696,0.17358770,0.00382592,0.45162799,0.24102871,0.90608837,0.00000000
-5.30365183,1.48106938,0.17502980,0.00394556,0.46302762,0.23900780,0.90582976,0.00000000
-5.29764882,1.48103362,0.17678329,0.00406607,0.47507325,0.23696683,0.90547372,0.00000000
-5.29164582,1.48156127,0.17885631,0.00418722,0.48780852,0.23499487,0.90536717,0.00000000
-5.28564282,1.48311818,0.18125774,0.00430875,0.50127938,0.23318208,0.90585814,0.00000000
-5.27963982,1.48615412,0.18399641,0.00443036,0.51553110,0.23161605,0.90728078,0.00000000
-5.27363682,1.49108178,0.18708010,0.00455166,0.53060456,0.23037806,0.90994006,0.00000000
-5.26763382,1.49825606,0.19051431,0.00467217,0.54653212,0.22953944,0.91409707,0.00000000
-5.26163082,1.50795488,0.19430091,0.00479131,0.56333299,0.22915835,0.91995549,0.00000000
-5.25562781,1.52036222,0.19843674,0.00490838,0.58100851,0.22927690,0.92764994,0.00000000
-5.24962481,1.53555455,0.20291229,0.00502254,0.59953749,0.22991903,0.93723685,0.00000000
-5.24362181,1.55349127,0.20771046,0.00513282,0.61887191,0.23108915,0.94868831,0.00000000
-5.23761881,1.57400980,0.21280566,0.00523813,0.63893319,0.23277159,0.96188935,0.00000000
-5.23161581,1.59682579,0.21816316,0.00533720,0.65960942,0.23493098,0.97663876,0.00000000
-5.22561281,1.62153864,0.22373891,0.00542871,0.68075371,0.23751353,0.99265371,0.00000000
-5.21960980,1.64764221,0.22947977,0.00551121,0.70218394,0.24044920,1.00957787,0.00000000
-5.21360680,1.67454051,0.23532430,0.00558321,0.72368415,0.24365459,1.02699298,0.00000000
-5.20760380,1.70156789,0.24120405,0.00564325,0.74500753,0.24703652,1.04443325,0.00000000
-5.20160080,1.72801276,0.24704539,0.00568988,0.76588121,0.25049604,1.06140219,0.00000000
-5.19559780,1.75314413,0.25277171,0.00572179,0.78601271,0.25393282,1.07739101,0.00000000
-5.18959480,1.77623966,0.25830616,0.00573787,0.80509786,0.25724948,1.09189788,0.00000000
-5.18359180,1.79661404,0.26357451,0.00573725,0.82283007,0.26035596,1.10444721,0.00000000
-5.17758879,1.81364649,0.26850833,0.00571937,0.83891043,0.26317336,1.11460801,0.00000000
-5.17158579,1.82680600,0.27304806,0.00568409,0.85305841,0.26563739,1.12201054,0.00000000
-5.16558279,1.83567319,0.27714601,0.00563167,0.86502256,0.26770104,1.12636046,0.00000000
-5.15957979,1.83995779,0.28076911,0.00556287,0.87459077,0.26933641,1.12744990,0.00000000
-5.15357679,1.83951090,0.28390117,0.00547896,0.88159964,0.27053562,1.12516483,0.00000000
-5.14757379,1.83433146,0.28654464,0.00538170,0.88594236,0.27131080,1.11948860,0.00000000
-5.14157079,1.82456679,0.28872170,0.00527335,0.88757493,0.27169314,1.11050142,0.00000000
-5.13556778,1.81050707,0.29047468,0.00515662,0.88652010,0.27173100,1.09837598,0.00000000
-5.12956478,1.79257436,0.29186569,0.00503463,0.88286911,0.27148740,1.08336942,0.00000000
-5.12356178,1.77130656,0.29297558,0.00491080,0.87678096,0.27103687,1.06581222,0.00000000
-5.11755878,1.74733746,0.29390214,0.00478880,0.86847925,0.27046185,1.04609469,0.00000000
-5.11155578,1.72137368,0.29475779,0.00467242,0.85824687,0.26984898,1.02465160,0.00000000
-5.10555278,1.69417002,0.29566676,0.00456545,0.84641867,0.26928540,1.00194605,0.00000000
-5.09954977,1.66650407,0.29676187,0.00447155,0.83337253,0.26885519,0.97845309,0.00000000
-5.09354677,1.63915168,0.29818119,0.00439417,0.81951933,0.26863630,0.95464413,0.00000000
-5.08754377,1.61286406,0.30006461,0.00433638,0.80529220,0.26869797,0.93097264,0.00000000
-5.08154077,1.58834769,0.30255054,0.00430081,0.79113562,0.26909875,0.90786181,0.00000000
-5.07553777,1.56624765,0.30577280,0.00428953,0.77749479,0.26988532,0.88569460,0.00000000
-5.06953477,1.54713488,0.30985791,0.00430400,0.76480577,0.27109196,0.86480640,0.00000000
-5.06353177,1.53149752,0.31492276,0.00434499,0.75348661,0.27274068,0.84548041,0.00000000
-5.05752876,1.51973645,0.32107271,0.00441259,0.74392991,0.27484202,0.82794566,0.00000000
-5.05152576,1.51216455,0.32840017,0.00450617,0.73649667,0.27739629,0.81237747,0.00000000
-5.04552276,1.50900922,0.33698361,0.00462443,0.73151179,0.28039522,0.79890001,0.00000000
-5.03951976,1.51041754,0.34688680,0.00476543,0.72926076,0.28382371,0.78759039,0.00000000
-5.03351676,1.51646319,0.35815843,0.00492666,0.72998764,0.28766174,0.77848404,0.00000000
-5.02751376,1.52715428,0.37083164,0.00510513,0.73389387,0.29188606,0.77158056,0.00000000
-5.02151076,1.54244125,0.38492373,0.00529745,0.74113767,0.29647170,0.76684972,0.00000000
-5.01550775,1.56222402,0.40043548,0.00549994,0.75183356,0.30139304,0.76423711,0.00000000
-5.00950475,1.58635772,0.41735039,0.00570876,0.76605184,0.30662445,0.76366905,0.00000000
-5.00350175,1.61465655,0.43563344,0.00592000,0.78381756,0.31214044,0.76505634,0.00000000
-4.99749875,1.64689543,0.45522951,0.00612979,0.80510886,0.31791522,0.76829699,0.00000000
-4.99149575,1.68280937,0.47606140,0.00633442,0.82985468,0.32392184,0.77327755,0.00000000
-4.98549275,1.72209084,0.49802757,0.00653037,0.85793165,0.33013090,0.77987331,0.00000000
-4.97948974,1.76438554,0.52099976,0.00671445,0.88916063,0.33650898,0.78794753,0.00000000
-4.97348674,1.80928716,0.54482057,0.00688378,0.92330297,0.34301692,0.79734992,0.00000000
-4.96748374,1.85633206,0.56930146,0.00703588,0.96005715,0.34960805,0.80791491,0.00000000
-4.96148074,1.90499475,0.59422120,0.00716867,0.99905618,0.35622677,0.81945988,0.00000000
-4.95547774,1.95468517,0.61932534,0.00728046,1.03986646,0.36280736,0.83178403,0.00000000
-4.94947474,2.00474872,0.64432677,0.00736995,1.08198866,0.36927341,0.84466813,0.00000000
-4.94347174,2.05446983,0.66890778,0.00743623,1.12486109,0.37553790,0.85787558,0.00000000
-4.93746873,2.10307977,0.69272369,0.00747870,1.16786615,0.38150415,0.87115502,0.00000000
-4.93146573,2.14976903,0.71540835,0.00749710,1.21034001,0.38706745,0.88424464,0.00000000
-4.92546273,2.19370429,0.73658129,0.00749144,1.25158558,0.39211771,0.89687819,0.00000000
-4.91945973,2.23404965,0.75585659,0.00746200,1.29088871,0.39654274,0.90879251,0.00000000
-4.91345673,2.26999144,0.77285318,0.00740926,1.32753707,0.40023223,0.91973634,0.00000000
-4.90745373,2.30076556,0.78720620,0.00733394,1.36084115,0.40308220,0.92947990,0.00000000
-4.90145073,2.32568604,0.79857893,0.00723696,1.39015645,0.40499960,0.93782470,0.00000000
-4.89544772,2.34417314,0.80667491,0.00711943,1.41490586,0.40590699,0.94461299,0.00000000
-4.88944472,2.35577942,0.81124941,0.00698265,1.43460101,0.40574675,0.94973609,0.00000000
-4.88344172,2.36021203,0.81211988,0.00682813,1.44886147,0.40448479,0.95314096,0.00000000
-4.87743872,2.35734968,0.80917458,0.00665756,1.45743068,0.40211330,0.95483443,0.00000000
-4.87143572,2.34725283,0.80237914,0.00647282,1.46018754,0.39865246,0.95488462,0.00000000
-4.86543272,2.33016635,0.79178030,0.00627599,1.45715294,0.39415087,0.95341912,0.00000000
-4.85942971,2.30651385,0.77750694,0.00606930,1.44849082,0.38868461,0.95061996,0.00000000
-4.85342671,2.27688387,0.75976795,0.00585514,1.43450335,0.38235502,0.94671528,0.00000000
-4.84742371,2.24200826,0.73884719,0.00563600,1.41562066,0.37528511,0.94196824,0.00000000
-4.84142071,2.20273389,0.71509572,0.00541445,1.39238548,0.36761499,0.93666345,0.00000000
-4.83541771,2.15998900,0.68892164,0.00519308,1.36543364,0.35949634,0.93109187,0.00000000
-4.82941471,2.11474620,0.66077813,0.00497448,1.33547133,0.35108642,0.92553489,0.00000000
-4.82341171,2.06798406,0.63115020,0.00476112,1.30325072,0.34254183,0.92024862,0.00000000
-4.81740870,2.02064955,0.60054092,0.00455538,1.26954496,0.33401238,0.91544939,0.00000000
-4.81140570,1.97362345,0.56945766,0.00435945,1.23512423,0.32563558,0.91130132,0.00000000
-4.80540270,1.92769066,0.53839918,0.00417530,1.20073396,0.31753181,0.90790682,0.00000000
-4.79939970,1.88351717,0.50784393,0.00400465,1.16707632,0.30980074,0.90530077,0.00000000
-4.79339670,1.84163455,0.47824014,0.00384895,1.13479587,0.30251887,0.90344863,0.00000000
-4.78739370,1.80243299,0.44999797,0.00370939,1.10446975,0.29573858,0.90224875,0.00000000
-4.78139070,1.76616263,0.42348391,0.00358690,1.07660262,0.28948849,0.90153884,0.00000000
-4.77538769,1.73294290,0.39901735,0.00348214,1.05162614,0.28377521,0.90110602,0.00000000
-4.76938469,1.70277864,0.37686932,0.00339556,1.02990226,0.27858615,0.90070002,0.00000000
-4.76338169,1.67558171,0.35726291,0.00332742,1.01172966,0.27389327,0.90004862,0.00000000
-4.75737869,1.65119612,0.34037523,0.00327784,0.99735213,0.26965744,0.89887424,0.00000000
-4.75137569,1.62942468,0.32634028,0.00324681,0.98696774,0.26583301,0.89691077,0.00000000
-4.74537269,1.61005506,0.31525228,0.00323425,0.98073758,0.26237237,0.89391946,0.00000000
-4.73936968,1.59288343,0.30716908,0.00324002,0.97879280,0.25923001,0.88970283,0.00000000
-4.73336668,1.57773366,0.30211514,0.00326393,0.98123919,0.25636597,0.88411582,0.00000000
-4.72736368,1.56447096,0.30008373,0.00330576,0.98815833,0.25374833,0.87707338,0.00000000
-4.72136068,1.55300898,0.30103820,0.00336522,0.99960509,0.25135459,0.86855413,0.00000000
-4.71535768,1.54330994,0.30491221,0.00344195,1.01560129,0.24917199,0.85859993,0.00000000
-4.70935468,1.53537797,0.31160877,0.00353548,1.03612596,0.24719661,0.84731138,0.00000000
-4.70335168,1.52924645,0.32099856,0.00364519,1.06110281,0.24543150,0.83483976,0.00000000
-4.69734867,1.52496039,0.33291755,0.00377022,1.09038597,0.24388398,0.82137590,0.00000000
-4.69134567,1.52255546,0.34716438,0.00390947,1.12374516,0.24256227,0.80713687,0.00000000
-4.68534267,1.52203551,0.36349799,0.00406154,1.16085173,0.24147190,0.79235132,0.00000000
-4.67933967,1.52335037,0.38163587,0.00422467,1.20126710,0.24061207,0.77724466,0.00000000
-4.67333667,1.52637602,0.40125350,0.00439675,1.24443480,0.23997226,0.76202483,0.00000000
-4.66733367,1.53089870,0.42198521,0.00457525,1.28967748,0.23952953,0.74686976,0.00000000
-4.66133067,1.53660459,0.44342706,0.00475733,1.33619979,0.23924651,0.73191724,0.00000000
-4.65532766,1.54307599,0.46514162,0.00493978,1.38309771,0.23907051,0.71725771,0.00000000
-4.64932466,1.54979468,0.48666502,0.00511912,1.42937452,0.23893362,0.70293057,0.00000000
-4.64332166,1.55615259,0.50751599,0.00529169,1.47396323,0.23875405,0.68892391,0.00000000
-4.63731866,1.56146930,0.52720677,0.00545370,1.51575464,0.23843844,0.67517766,0.00000000
-4.63131566,1.56501552,0.54525545,0.00560140,1.55363007,0.23788518,0.66158993,0.00000000
-4.62531266,1.56604137,0.56119933,0.00573115,1.58649723,0.23698852,0.64802588,0.00000000
-4.61930965,1.56380760,0.57460857,0.00583955,1.61332759,0.23564315,0.63432859,0.00000000
-4.61330665,1.55761823,0.58509965,0.00592359,1.63319334,0.23374901,0.62033110,0.00000000
-4.60730365,1.54685255,0.59234784,0.00598075,1.64530210,0.23121615,0.60586884,0.00000000
-4.60130065,1.53099471,0.59609808,0.00600905,1.64902754,0.22796917,0.59079180,0.00000000
-4.59529765,1.50965920,0.59617374,0.00600721,1.64393433,0.22395118,0.57497546,0.00000000
-4.58929465,1.48261084,0.59248273,0.00597464,1.62979613,0.21912685,0.55833019,0.00000000
-4.58329165,1.44977832,0.58502062,0.00591148,1.60660571,0.21348463,0.54080840,0.00000000
-4.57728864,1.41126048,0.57387070,0.00581860,1.57457659,0.20703778,0.52240927,0.00000000
-4.57128564,1.36732538,0.55920076,0.00569761,1.53413644,0.19982444,0.50318095,0.00000000
-4.56528264,1.31840211,0.54125699,0.00555071,1.48591231,0.19190646,0.48322007,0.00000000
-4.55927964,1.26506618,0.52035508,0.00538072,1.43070882,0.18336744,0.46266899,0.00000000
-4.55327664,1.20801929,0.49686916,0.00519092,1.36948029,0.17430970,0.44171089,0.00000000
-4.54727364,1.14806474,0.47121887,0.00498496,1.30329837,0.16485076,0.42056317,0.00000000
-4.54127064,1.08607981,0.44385552,0.00476671,1.23331658,0.15511923,0.39946960,0.00000000
-4.53526763,1.02298640,0.41524757,0.00454022,1.16073370,0.14525044,0.37869166,0.00000000
-4.52926463,0.95972158,0.38586639,0.00430952,1.08675733,0.13538210,0.35849956,0.00000000
-4.52326163,0.89720902,0.35617275,0.00407854,1.01256931,0.12564994,0.33916328,0.00000000
-4.51725863,0.83633260,0.32660451,0.00385102,0.93929418,0.11618381,0.32094408,0.00000000
-4.51125563,0.77791299,0.29756599,0.00363042,0.86797176,0.10710414,0.30408669,0.00000000
-4.50525263,0.72268791,0.26941938,0.00341984,0.79953449,0.09851894,0.28881236,0.00000000
-4.49924962,0.67129632,0.24247824,0.00322196,0.73479006,0.09052147,0.27531300,0.00000000
-4.49324662,0.62426682,0.21700318,0.00303904,0.67440936,0.08318844,0.26374629,0.00000000
-4.48724362,0.58201010,0.19319980,0.00287284,0.61891965,0.07657900,0.25423192,0.00000000
-4.48124062,0.54481524,0.17121860,0.00272467,0.56870258,0.07073414,0.24684878,0.00000000
-4.47523762,0.51284949,0.15115669,0.00259533,0.52399659,0.06567678,0.24163321,0.00000000
-4.46923462,0.48616102,0.13306104,0.00248519,0.48490293,0.06141228,0.23857798,0.00000000
-4.46323162,0.46468436,0.11693293,0.00239416,0.45139474,0.05792933,0.23763223,0.00000000
-4.45722861,0.44824782,0.10273329,0.00232173,0.42332849,0.05520123,0.23870214,0.00000000
-4.45122561,0.43658272,0.09038865,0.00226703,0.40045700,0.05318738,0.24165231,0.00000000
-4.44522261,0.42933385,0.07979725,0.00222883,0.38244360,0.05183494,0.24630800,0.00000000
-4.43921961,0.42607106,0.07083537,0.00220561,0.36887695,0.05108074,0.25245810,0.00000000
-4.43321661,0.42630160,0.06336324,0.00219557,0.35928596,0.05085316,0.25985890,0.00000000
-4.42721361,0.42948317,0.05723077,0.00219671,0.35315467,0.05107414,0.26823875,0.00000000
-4.42121061,0.43503741,0.05228268,0.00220687,0.34993681,0.05166120,0.27730346,0.00000000
-4.41520760,0.44236372,0.04836312,0.00222376,0.34906984,0.05252952,0.28674256,0.00000000
-4.40920460,0.45085339,0.04531968,0.00224503,0.34998834,0.05359387,0.29623630,0.00000000
-4.40320160,0.45990371,0.04300678,0.00226833,0.35213677,0.05477069,0.30546318,0.00000000
-4.39719860,0.46893195,0.04128851,0.00229135,0.35498123,0.05597993,0.31410795,0.00000000
-4.39119560,0.47738891,0.04004084,0.00231189,0.35802048,0.05714694,0.32186979,0.00000000
-4.38519260,0.48477177,0.03915341,0.00232790,0.36079566,0.05820413,0.32847044,0.00000000
-4.37918959,0.49063598,0.03853085,0.00233752,0.36289900,0.05909250,0.33366192,0.00000000
-4.37318659,0.49460564,0.03809360,0.00233918,0.36398098,0.05976305,0.33723362,0.00000000
-4.36718359,0.49638232,0.03777855,0.00233158,0.36375609,0.06017783,0.33901840,0.00000000
-4.36118059,0.49575171,0.03753920,0.00231372,0.36200684,0.06031081,0.33889742,0.00000000
-4.35517759,0.49258813,0.03734565,0.00228499,0.35858602,0.06014844,0.33680352,0.00000000
-4.34917459,0.48685644,0.03718429,0.00224510,0.35341711,0.05968987,0.33272295,0.00000000
-4.34317159,0.47861148,0.03705729,0.00219413,0.34649284,0.05894687,0.32669533,0.00000000
-4.33716858,0.46799481,0.03698184,0.00213252,0.33787190,0.05794341,0.31881194,0.00000000
-4.33116558,0.45522913,0.03698924,0.00206101,0.32767397,0.05671494,0.30921222,0.00000000
-4.32516258,0.44061030,0.03712375,0.00198064,0.31607331,0.05530734,0.29807884,0.00000000
-4.31915958,0.42449746,0.03744125,0.00189273,0.30329092,0.05377562,0.28563139,0.00000000
-4.31315658,0.40730155,0.03800770,0.00179878,0.28958593,0.05218243,0.27211914,0.00000000
-4.30715358,0.38947259,0.03889742,0.00170048,0.27524615,0.05059632,0.25781298,0.00000000
