energy_ev,total_up,Ga_p_up,Ga_d_up,Pd_p_up,Pd_d_up,Se_s_up,Se_p_up
-5.66383192,3.25416822,0.26292340,0.00000000,1.45269919,2.32054882,0.00157405,0.98256954
-5.65782891,3.15784454,0.25963347,0.00000000,1.42260080,2.24948650,0.00153297,0.94924837
-5.65182591,3.05125039,0.25568807,0.00000000,1.38669224,2.17132143,0.00148407,0.91292266
-5.64582291,2.93636409,0.25117164,0.00000000,1.34594204,2.08746521,0.00142863,0.87422234
-5.63981991,2.81533231,0.24618086,0.00000000,1.30144461,1.99944080,0.00136814,0.83382540
-5.63381691,2.69040165,0.24082240,0.00000000,1.25438964,1.90883377,0.00130417,0.79243515
-5.62781391,2.56385043,0.23521068,0.00000000,1.20602979,1.81724408,0.00123839,0.75075730
-5.62181091,2.43792352,0.22946588,0.00000000,1.15764806,1.72624036,0.00117251,0.70947802
-5.61580790,2.31477266,0.22371228,0.00000000,1.11052574,1.63731854,0.00110822,0.66924368
-5.60980490,2.19640467,0.21807687,0.00000000,1.06591211,1.55186640,0.00104719,0.63064305
-5.60380190,2.08463901,0.21268830,0.00000000,1.02499670,1.47113520,0.00099099,0.59419253
-5.59779890,1.98107578,0.20767618,0.00000000,0.98888477,1.39621905,0.00094109,0.56032477
-5.59179590,1.88707486,0.20317058,0.00000000,0.95857654,1.32804243,0.00089883,0.52938097
-5.58579290,1.80374607,0.19930193,0.00000000,0.93495044,1.26735579,0.00086539,0.50160680
-5.57978989,1.73194986,0.19620099,0.00000000,0.91875066,1.21473878,0.00084179,0.47715194
-5.57378689,1.67230766,0.19399905,0.00000000,0.91057886,1.17061032,0.00082888,0.45607278
-5.56778389,1.62522061,0.19282827,0.00000000,0.91089015,1.13524463,0.00082734,0.43833816
-5.56178089,1.59089516,0.19282214,0.00000000,0.91999299,1.10879191,0.00083766,0.42383741
-5.55577789,1.56937379,0.19411602,0.00000000,0.93805293,1.09130233,0.00086022,0.41239036
-5.54977489,1.56056922,0.19684775,0.00000000,0.96509988,1.08275213,0.00089521,0.40375870
-5.54377189,1.56430013,0.20115832,0.00000000,1.00103847,1.08307023,0.00094270,0.39765814
-5.53776888,1.58032690,0.20719261,0.00000000,1.04566131,1.09216412,0.00100268,0.39377092
-5.53176588,1.60838545,0.21510003,0.00000000,1.09866455,1.10994376,0.00107501,0.39175812
-5.52576288,1.64821796,0.22503512,0.00000000,1.15966532,1.13634234,0.00115952,0.39127149
-5.51975988,1.69959897,0.23715791,0.00000000,1.22822044,1.17133296,0.00125596,0.39196434
-5.51375688,1.76235574,0.25163399,0.00000000,1.30384575,1.21494026,0.00136409,0.39350133
-5.50775388,1.83638198,0.26863406,0.00000000,1.38603521,1.26724661,0.00148363,0.39556695
-5.50175088,1.92164435,0.28833286,0.00000000,1.47427909,1.32839221,0.00161432,0.39787252
-5.49574787,2.01818106,0.31090721,0.00000000,1.56808023,1.39856907,0.00175593,0.40016170
-5.48974487,2.12609266,0.33653310,0.00000000,1.66696766,1.47800887,0.00190822,0.40221451
-5.48374187,2.24552515,0.36538165,0.00000000,1.77050658,1.56696499,0.00207101,0.40384976
-5.47773887,2.37664569,0.39761379,0.00000000,1.87830418,1.66568932,0.00224410,0.40492618
-5.47173587,2.51961214,0.43337376,0.00000000,1.99001073,1.77440471,0.00242732,0.40534213
-5.46573287,2.67453724,0.47278143,0.00000000,2.10531553,1.89327421,0.00262048,0.40503411
-5.45972986,2.84144925,0.51592367,0.00000000,2.22393806,2.02236837,0.00282335,0.40397419
-5.45372686,3.02025083,0.56284497,0.00000000,2.34561437,2.16163227,0.00303565,0.40216654
-5.44772386,3.21067827,0.61353779,0.00000000,2.47007964,2.31085405,0.00325701,0.39964318
-5.44172086,3.41226343,0.66793310,0.00000000,2.59704790,2.46963656,0.00348695,0.39645916
-5.43571786,3.62430072,0.72589164,0.00000000,2.72619021,2.63737427,0.00372486,0.39268740
-5.42971486,3.84582157,0.78719654,0.00000000,2.85711296,2.81323687,0.00396997,0.38841332
-5.42371186,4.07557847,0.85154783,0.00000000,2.98933794,2.99616130,0.00422135,0.38372955
-5.41770885,4.31204039,0.91855961,0.00000000,3.12228585,3.18485327,0.00447789,0.37873078
-5.41170585,4.55340101,0.98776011,0.00000000,3.25526494,3.37779918,0.00473832,0.37350919
-5.40570285,4.79760043,1.05859523,0.00000000,3.38746610,3.57328860,0.00500120,0.36815031
-5.39969985,5.04236042,1.13043568,0.00000000,3.51796532,3.76944725,0.00526500,0.36272973
-5.39369685,5.28523241,1.20258771,0.00000000,3.64573420,3.96427933,0.00552804,0.35731063
-5.38769385,5.52365681,1.27430736,0.00000000,3.76965837,4.15571801,0.00578864,0.35194219
-5.38169085,5.75503128,1.34481768,0.00000000,3.88856347,4.34168195,0.00604508,0.34665895
-5.37568784,5.97678512,1.41332843,0.00000000,4.00124739,4.52013536,0.00629571,0.34148114
-5.36968484,6.18645627,1.47905743,0.00000000,4.10651747,4.68914903,0.00653899,0.33641575
-5.36368184,6.38176732,1.54125261,0.00000000,4.20323050,4.84695912,0.00677350,0.33145837
-5.35767884,6.56069660,1.59921386,0.00000000,4.29033352,4.99202101,0.00699807,0.32659559
-5.35167584,6.72154084,1.65231358,0.00000000,4.36690302,5.12305527,0.00721172,0.32180775
-5.34567284,6.86296603,1.70001492,0.00000000,4.43218039,5.23908360,0.00741375,0.31707194
-5.33966983,6.98404397,1.74188700,0.00000000,4.48560165,5.33945269,0.00760376,0.31236492
-5.33366683,7.08427266,1.77761626,0.00000000,4.52681979,5.42384504,0.00778158,0.30766584
-5.32766383,7.16357974,1.80701351,0.00000000,4.55571873,5.49227627,0.00794734,0.30295870
-5.32166083,7.22230907,1.83001650,0.00000000,4.57241827,5.54507932,0.00810139,0.29823416
-5.31565783,7.26119177,1.84668796,0.00000000,4.57727013,5.58287683,0.00824428,0.29349089
-5.30965483,7.28130359,1.85720944,0.00000000,4.57084575,5.60654343,0.00837670,0.28873621
-5.30365183,7.28401177,1.86187150,0.00000000,4.55391696,5.61716060,0.00849946,0.28398611
-5.29764882,7.27091462,1.86106087,0.00000000,4.52743107,5.61596677,0.00861341,0.27926473
-5.29164582,7.24377764,1.85524553,0.00000000,4.49248225,5.60430587,0.00871940,0.27460324
-5.28564282,7.20447003,1.84495850,0.00000000,4.45028100,5.58357729,0.00881824,0.27003839
-5.27963982,7.15490503,1.83078137,0.00000000,4.40212361,5.55518989,0.00891064,0.26561076
-5.27363682,7.09698714,1.81332831,0.00000000,4.34936313,5.52052272,0.00899723,0.26136289
-5.26763382,7.03256862,1.79323128,0.00000000,4.29338313,5.48089374,0.00907849,0.25733742
-5.26163082,6.96341661,1.77112699,0.00000000,4.23557495,5.43753794,0.00915480,0.25357530
-5.25562781,6.89119130,1.74764587,0.00000000,4.17731878,5.39159472,0.00922643,0.25011431
-5.24962481,6.81743485,1.72340317,0.00000000,4.11996831,5.34410426,0.00929355,0.24698780
-5.24362181,6.74356946,1.69899206,0.00000000,4.06483817,5.29601135,0.00935628,0.24422379
-5.23761881,6.67090267,1.67497830,0.00000000,4.01319335,5.24817504,0.00941470,0.24184440
-5.23161581,6.60063710,1.65189626,0.00000000,3.96623916,5.20138169,0.00946891,0.23986563
-5.22561281,6.53388197,1.63024545,0.00000000,3.92511067,5.15635910,0.00951905,0.23829732
-5.21960980,6.47166329,1.61048726,0.00000000,3.89086026,5.11378922,0.00956532,0.23714342
-5.21360680,6.41493030,1.59304130,0.00000000,3.86444267,5.07431729,0.00960800,0.23640230
-5.20760380,6.36455618,1.57828085,0.00000000,3.84669691,5.03855567,0.00964746,0.23606718
-5.20160080,6.32133155,1.56652746,0.00000000,3.83832523,5.00708124,0.00968415,0.23612648
-5.19559780,6.28595059,1.55804435,0.00000000,3.83986970,4.98042605,0.00971857,0.23656419
-5.18959480,6.25899010,1.55302909,0.00000000,3.85168772,4.95906140,0.00975125,0.23736011
-5.18359180,6.24088310,1.55160573,0.00000000,3.87392788,4.94337661,0.00978272,0.23848998
-5.17758879,6.23188902,1.55381708,0.00000000,3.90650854,4.93365419,0.00981342,0.23992560
-5.17158579,6.23206356,1.55961786,0.00000000,3.94910098,4.93004363,0.00984372,0.24163484
-5.16558279,6.24123110,1.56886940,0.00000000,4.00111963,4.93253642,0.00987381,0.24358172
-5.15957979,6.25896322,1.58133676,0.00000000,4.06172123,4.94094507,0.00990371,0.24572655
-5.15357679,6.28456620,1.59668900,0.00000000,4.12981452,4.95488847,0.00993320,0.24802625
-5.14757379,6.31708013,1.61450298,0.00000000,4.20408144,4.97378604,0.00996185,0.25043479
-5.14157079,6.35529144,1.63427133,0.00000000,4.28301008,4.99686194,0.00998900,0.25290399
-5.13556778,6.39775954,1.65541439,0.00000000,4.36493870,5.02316055,0.01001377,0.25538443
-5.12956478,6.44285757,1.67729603,0.00000000,4.44810931,5.05157295,0.01003512,0.25782675
-5.12356178,6.48882559,1.69924291,0.00000000,4.53072867,5.08087376,0.01005190,0.26018304
-5.11755878,6.53383418,1.72056635,0.00000000,4.61103345,5.10976655,0.01006289,0.26240841
-5.11155578,6.57605475,1.74058569,0.00000000,4.68735631,5.13693548,0.01006692,0.26446260
-5.10555278,6.61373294,1.75865225,0.00000000,4.75818889,5.16110010,0.01006290,0.26631147
-5.09954977,6.64526047,1.77417238,0.00000000,4.82223808,5.18107012,0.01004988,0.26792835
-5.09354677,6.66924112,1.78662841,0.00000000,4.87847187,5.19579660,0.01002720,0.26929503
-5.08754377,6.68454661,1.79559644,0.00000000,4.92615197,5.20441632,0.00999441,0.27040234
-5.08154077,6.69035879,1.80075983,0.00000000,4.96485084,5.20628649,0.00995144,0.27125022
-5.07553777,6.68619537,1.80191769,0.00000000,4.99445188,5.20100745,0.00989848,0.27184722
-5.06953477,6.67191755,1.79898805,0.00000000,5.01513271,5.18843202,0.00983610,0.27220948
-5.06353177,6.64771906,1.79200536,0.00000000,5.02733238,5.16866082,0.00976510,0.27235906
-5.05752876,6.61409743,1.78111275,0.00000000,5.03170459,5.14202404,0.00968656,0.27232195
-5.05152576,6.57180946,1.76654959,0.00000000,5.02905983,5.10905100,0.00960174,0.27212564
-5.04552276,6.52181397,1.74863510,0.00000000,5.02030033,5.07042957,0.00951199,0.27179653
-5.03951976,6.46520572,1.72774916,0.00000000,5.00635189,5.02695836,0.00941871,0.27135732
-5.03351676,6.40314496,1.70431147,0.00000000,4.98809714,4.97949492,0.00932328,0.27082454
-5.02751376,6.33678727,1.67876050,0.00000000,4.96631461,4.92890350,0.00922696,0.27020647
-5.02151076,6.26721832,1.65153321,0.00000000,4.94162747,4.87600576,0.00913087,0.26950156
-5.01550775,6.19539768,1.62304693,0.00000000,4.91446524,4.82153772,0.00903595,0.26869743
-5.00950475,6.12211509,1.59368427,0.00000000,4.88504091,4.76611559,0.00894292,0.26777075
-5.00350175,6.04796177,1.56378166,0.00000000,4.85334465,4.71021246,0.00885235,0.26668777
-4.99749875,5.97331806,1.53362221,0.00000000,4.81915435,4.65414705,0.00876462,0.26540573
-4.99149575,5.89835772,1.50343270,0.00000000,4.78206203,4.59808489,0.00867999,0.26387493
-4.98549275,5.82306782,1.47338488,0.00000000,4.74151403,4.54205125,0.00859868,0.26204145
-4.97948974,5.74728240,1.44360038,0.00000000,4.69686213,4.48595458,0.00852090,0.25985028
-4.97348674,5.67072687,1.41415875,0.00000000,4.64742205,4.42961823,0.00844691,0.25724880
-4.96748374,5.59306969,1.38510780,0.00000000,4.59253517,4.37281813,0.00837716,0.25419017
-4.96148074,5.51397748,1.35647528,0.00000000,4.53162960,4.31532328,0.00831222,0.25063676
-4.95547774,5.43316954,1.32828102,0.00000000,4.46427647,4.25693631,0.00825294,0.24656306
-4.94947474,5.35046803,1.30054864,0.00000000,4.39023802,4.19753111,0.00820038,0.24195811
-4.94347174,5.26584055,1.27331598,0.00000000,4.30950450,4.13708517,0.00815582,0.23682731
-4.93746873,5.17943243,1.24664368,0.00000000,4.22231803,4.07570444,0.00812077,0.23119337
-4.93146573,5.09158706,1.22062143,0.00000000,4.12918215,4.01363944,0.00809687,0.22509642
-4.92546273,5.00285333,1.19537156,0.00000000,4.03085690,3.95129189,0.00808586,0.21859343
-4.91945973,4.91398028,1.17105004,0.00000000,3.92834040,3.88921176,0.00808944,0.21175665
-4.91345673,4.82589994,1.14784493,0.00000000,3.82283830,3.82808550,0.00810926,0.20467155
-4.90745373,4.73969998,1.12597263,0.00000000,3.71572352,3.76871651,0.00814674,0.19743412
-4.90145073,4.65658854,1.10567230,0.00000000,3.60848897,3.71199973,0.00820306,0.19014783
-4.89544772,4.57785378,1.08719903,0.00000000,3.50269632,3.65889202,0.00827902,0.18292031
-4.88944472,4.50482094,1.07081626,0.00000000,3.39992370,3.61038060,0.00837505,0.17586006
-4.88344172,4.43880953,1.05678789,0.00000000,3.30171537,3.56745138,0.00849113,0.16907329
-4.87743872,4.38109315,1.04537068,0.00000000,3.20953565,3.53105909,0.00862680,0.16266091
-4.87143572,4.33286361,1.03680719,0.00000000,3.12472915,3.50210043,0.00878121,0.15671604
-4.86543272,4.29520091,1.03131956,0.00000000,3.04848857,3.48139151,0.00895313,0.15132191
-4.85942971,4.26904961,1.02910420,0.00000000,2.98183079,3.46964984,0.00914102,0.14655020
-4.85342671,4.25520169,1.03032750,0.00000000,2.92558121,3.46748102,0.00934315,0.14246004
-4.84742371,4.25428537,1.03512230,0.00000000,2.88036580,3.47536970,0.00955764,0.13909732
-4.84142071,4.26675885,1.04358509,0.00000000,2.84660985,3.49367408,0.00978260,0.13649455
-4.83541771,4.29290775,1.05577355,0.00000000,2.82454201,3.52262293,0.01001620,0.13467103
-4.82941471,4.33284467,1.07170426,0.00000000,2.81420205,3.56231400,0.01025669,0.13363326
-4.82341171,4.38650949,1.09135039,0.00000000,2.81545079,3.61271285,0.01050254,0.13337564
-4.81740870,4.45366920,1.11463912,0.00000000,2.82798082,3.67365111,0.01075236,0.13388114
-4.81140570,4.53391637,1.14144869,0.00000000,2.85132671,3.74482365,0.01100499,0.13512213
-4.80540270,4.62666582,1.17160529,0.00000000,2.88487400,3.82578429,0.01125939,0.13706111
-4.79939970,4.73114952,1.20487970,0.00000000,2.92786655,3.91594033,0.01151460,0.13965141
-4.79339670,4.84641050,1.24098410,0.00000000,2.97941228,4.01454629,0.01176969,0.14283792
-4.78739370,4.97129658,1.27956938,0.00000000,3.03848779,4.12069799,0.01202362,0.14655762
-4.78139070,5.10445566,1.32022330,0.00000000,3.10394255,4.23332786,0.01227519,0.15074020
-4.77538769,5.24433393,1.36247009,0.00000000,3.17450388,4.35120318,0.01252289,0.15530871
-4.76938469,5.38917905,1.40577180,0.00000000,3.24878374,4.47292836,0.01276489,0.16018019
-4.76338169,5.53704968,1.44953192,0.00000000,3.32528856,4.59695282,0.01299893,0.16526653
-4.75737869,5.68583302,1.49310149,0.00000000,3.40243316,4.72158527,0.01322234,0.17047538
-4.75137569,5.83327093,1.53578799,0.00000000,3.47855956,4.84501534,0.01343200,0.17571140
-4.74537269,5.97699538,1.57686688,0.00000000,3.55196103,4.96534264,0.01362446,0.18087755
-4.73936968,6.11457264,1.61559583,0.00000000,3.62091157,5.08061300,0.01379596,0.18587679
-4.73336668,6.24355553,1.65123108,0.00000000,3.68370019,5.18886118,0.01394261,0.19061383
-4.72736368,6.36154198,1.68304566,0.00000000,3.73866937,5.28815845,0.01406050,0.19499710
-4.72136068,6.46623780,1.71034863,0.00000000,3.78425613,5.37666359,0.01414587,0.19894084
-4.71535768,6.55552100,1.73250470,0.00000000,3.81903432,5.45267482,0.01419532,0.20236716
-4.70935468,6.62750484,1.74895329,0.00000000,3.84175611,5.51468050,0.01420593,0.20520810
-4.70335168,6.68059639,1.75922621,0.00000000,3.85139081,5.56140604,0.01417547,0.20740746
-4.69734867,6.71354783,1.76296309,0.00000000,3.84715886,5.59185463,0.01410249,0.20892247
-4.69134567,6.72549755,1.75992381,0.00000000,3.82855936,5.60533970,0.01398646,0.20972500
-4.68534267,6.71599906,1.74999728,0.00000000,3.79538928,5.60150723,0.01382778,0.20980252
-4.67933967,6.68503576,1.73320605,0.00000000,3.74775335,5.58034679,0.01362783,0.20915840
-4.67333667,6.63302084,1.70970652,0.00000000,3.68606366,5.54219040,0.01338892,0.20781182
-4.66733367,6.56078187,1.67978462,0.00000000,3.61102877,5.48769930,0.01311423,0.20579713
-4.66133067,6.46953089,1.64384714,0.00000000,3.52363250,5.41783910,0.01280766,0.20316261
-4.65532766,6.36082115,1.60240900,0.00000000,3.42510322,5.33384445,0.01247371,0.19996886
-4.64932466,6.23649259,1.55607712,0.00000000,3.31687477,5.23717501,0.01211727,0.19628667
-4.64332166,6.09860866,1.50553142,0.00000000,3.20054077,5.12946471,0.01174347,0.19219462
-4.63731866,5.94938732,1.45150387,0.00000000,3.07780416,5.01246682,0.01135748,0.18777638
-4.63131566,5.79112963,1.39475660,0.00000000,2.95042420,4.88799742,0.01096430,0.18311799
-4.62531266,5.62614897,1.33605967,0.00000000,2.82016319,4.75787980,0.01056859,0.17830504
-4.61930965,5.45670425,1.27616979,0.00000000,2.68873521,4.62389241,0.01017456,0.17342002
-4.61330665,5.28493975,1.21581057,0.00000000,2.55775883,4.48772239,0.00978582,0.16853993
-4.60730365,5.11283413,1.15565511,0.00000000,2.42871582,4.35092668,0.00940533,0.16373423
-4.60130065,4.94216034,1.09631154,0.00000000,2.30291721,4.21490205,0.00903533,0.15906318
-4.59529765,4.77445768,1.03831195,0.00000000,2.18147793,4.08086469,0.00867734,0.15457670
-4.58929465,4.61101638,0.98210489,0.00000000,2.06530059,3.94983995,0.00833219,0.15031377
-4.58329165,4.45287463,0.92805157,0.00000000,1.95506857,3.82266158,0.00800007,0.14630237
-4.57728864,4.30082704,0.87642563,0.00000000,1.85124822,3.69997999,0.00768062,0.14255981
-4.57128564,4.15544312,0.82741618,0.00000000,1.75409934,3.58227801,0.00737303,0.13909367
-4.56528264,4.01709392,0.78113370,0.00000000,1.66369287,3.46989256,0.00707616,0.13590305
-4.55927964,3.88598438,0.73761831,0.00000000,1.57993451,3.36304057,0.00678862,0.13298006
-4.55327664,3.76218905,0.69684975,0.00000000,1.50259251,3.26184676,0.00650895,0.13031152
-4.54727364,3.64568860,0.65875842,0.00000000,1.43132794,3.16637155,0.00623570,0.12788078
-4.54127064,3.53640468,0.62323696,0.00000000,1.36572589,3.07663718,0.00596752,0.12566940
-4.53526763,3.43423101,0.59015153,0.00000000,1.30532575,2.99265010,0.00570330,0.12365870
-4.52926463,3.33905896,0.55935251,0.00000000,1.24964912,2.91441875,0.00544220,0.12183107
-4.52326163,3.25079623,0.53068390,0.00000000,1.19822431,2.84196531,0.00518371,0.12017099
-4.51725863,3.16937795,0.50399131,0.00000000,1.15060630,2.77533135,0.00492771,0.11866561
-4.51125563,3.09476996,0.47912808,0.00000000,1.10639160,2.71457713,0.00467448,0.11730504
-4.50525263,3.02696473,0.45595966,0.00000000,1.06522789,2.65977506,0.00442467,0.11608214
-4.49924962,2.96597073,0.43436605,0.00000000,1.02681841,2.61099824,0.00417934,0.11499214
-4.49324662,2.91179661,0.41424260,0.00000000,0.99092152,2.56830515,0.00393985,0.11403178
-4.48724362,2.86443192,0.39549929,0.00000000,0.95734618,2.53172216,0.00370788,0.11319841
-4.48124062,2.82382614,0.37805882,0.00000000,0.92594412,2.50122524,0.00348533,0.11248893
-4.47523762,2.78986808,0.36185383,0.00000000,0.89659980,2.47672266,0.00327429,0.11189863
-4.46923462,2.76236750,0.34682367,0.00000000,0.86921919,2.45804017,0.00307691,0.11142024
-4.46323162,2.74104061,0.33291099,0.00000000,0.84371843,2.44491007,0.00289539,0.11104313
-4.45722861,2.72550089,0.32005860,0.00000000,0.82001333,2.43696522,0.00273186,0.11075265
-4.45122561,2.71525612,0.30820673,0.00000000,0.79801062,2.43373868,0.00258831,0.11052996
-4.44522261,2.70971227,0.29729112,0.00000000,0.77760147,2.43466940,0.00246653,0.11035208
-4.43921961,2.70818417,0.28724186,0.00000000,0.75865788,2.43911378,0.00236804,0.11019234
-4.43321661,2.70991254,0.27798323,0.00000000,0.74103195,2.44636267,0.00229398,0.11002119
-4.42721361,2.71408654,0.26943451,0.00000000,0.72455821,2.45566293,0.00224512,0.10980730
-4.42121061,2.71987068,0.26151156,0.00000000,0.70905859,2.46624244,0.00222180,0.10951888
-4.41520760,2.72643443,0.25412921,0.00000000,0.69434973,2.47733722,0.00222385,0.10912527
-4.40920460,2.73298311,0.24720421,0.00000000,0.68025209,2.48821914,0.00225061,0.10859852
-4.40320160,2.73878824,0.24065838,0.00000000,0.66660008,2.49822297,0.00230092,0.10791500
-4.39719860,2.74321589,0.23442211,0.00000000,0.65325275,2.50677120,0.00237312,0.10705694
-4.39119560,2.74575158,0.22843747,0.00000000,0.64010412,2.51339556,0.00246506,0.10601378
-4.38519260,2.74602062,0.22266128,0.00000000,0.62709275,2.51775432,0.00257413,0.10478327
-4.37918959,2.74380313,0.21706743,0.00000000,0.61420973,2.51964474,0.00269736,0.10337231
-4.37318659,2.73904319,0.21164872,0.00000000,0.60150496,2.51901030,0.00283144,0.10179735
-4.36718359,2.73185209,0.20641790,0.00000000,0.58909108,2.51594265,0.00297279,0.10008461
-4.36118059,2.72250581,0.20140785,0.00000000,0.57714507,2.51067865,0.00311772,0.09826973
-4.35517759,2.71143725,0.19667103,0.00000000,0.56590725,2.50359284,0.00326246,0.09639729
-4.34917459,2.69922377,0.19227802,0.00000000,0.55567783,2.49518601,0.00340330,0.09451982
-4.34317159,2.68657089,0.18831538,0.00000000,0.54681107,2.48607058,0.00353667,0.09269669
-4.33716858,2.67429295,0.18488282,0.00000000,0.53970709,2.47695357,0.00365931,0.09099265
-4.33116558,2.66329144,0.18208977,0.00000000,0.53480182,2.46861781,0.00376829,0.08947630
-4.32516258,2.65453180,0.18005152,0.00000000,0.53255501,2.46190199,0.00386115,0.08821830
-4.31915958,2.64901921,0.17888504,0.00000000,0.53343691,2.45768015,0.00393598,0.08728959
-4.31315658,2.64777392,0.17870448,0.00000000,0.53791366,2.45684091,0.00399141,0.08675952
-4.30715358,2.65180634,0.17961674,0.00000000,0.54643185,2.46026663,0.00402675,0.08669397
